
[00:00:00.000 --> 00:00:01.700]  近幾個月來
[00:08:37.980 --> 00:08:40.620]  神的名、神的居所
[00:08:40.620 --> 00:08:41.780]  即是神的同在
[00:08:41.780 --> 00:08:46.380]  以及神的祝福來描寫
[00:08:46.380 --> 00:08:47.580]  提到王子
[00:08:47.580 --> 00:08:49.260]  施布真更是提及過
[00:08:49.260 --> 00:08:53.180]  這一首是一首非常甜蜜的詩歌
[00:08:53.180 --> 00:08:57.180]  是詩歌中的珍珠
[00:08:57.180 --> 00:08:58.860]  至於內容方面
[00:08:58.860 --> 00:09:01.780]  由於詩歌中有「細拉」的出現
[00:09:01.780 --> 00:09:05.980]  分別在第四和第八節的尾部
[00:09:05.980 --> 00:09:14.660]  所以這首詩歌可以分為三部份
[00:09:14.660 --> 00:09:16.380]  第一至第四節
[00:09:16.380 --> 00:09:17.780]  第五至第八節
[00:09:17.780 --> 00:09:19.780]  以及第九至十二節
[00:09:19.780 --> 00:09:24.780]  首先我們來看看第一至第四節
[00:09:24.780 --> 00:09:28.780]  「愛慕神的人便為有福」
[00:09:28.780 --> 00:09:30.580]  為何要這樣寫呢?
[00:09:30.580 --> 00:09:33.260]  原來在他的描寫中可以看到
[00:09:33.260 --> 00:09:37.460]  首先他在聖殿的描寫
[00:09:37.460 --> 00:09:40.780]  他將所羅門王的聖殿
[00:09:40.780 --> 00:09:45.580]  由外至內慢慢地描寫出來
[00:09:45.580 --> 00:09:49.780]  首先是講到居所是用到福數的
[00:09:49.780 --> 00:09:52.580]  即是說建築群
[00:09:52.580 --> 00:09:58.980]  整個所羅門王的聖殿的建築
[00:09:58.980 --> 00:10:02.180]  第二節是講到縣譽
[00:10:02.180 --> 00:10:03.780]  縣譽亦是福數
[00:10:03.780 --> 00:10:07.380]  大家都知道聖殿內有外縣和內縣
[00:10:07.380 --> 00:10:10.180]  第三節是講到祭壇
[00:10:10.180 --> 00:10:12.180]  祭壇亦是福數
[00:10:12.180 --> 00:10:18.380]  祭壇內的地方包括銅祭壇和金香壇
[00:10:18.380 --> 00:10:22.380]  最後才是講到殿
[00:10:22.380 --> 00:10:23.980]  即是自聖所
[00:10:23.980 --> 00:10:27.780]  神的家
[00:10:27.780 --> 00:10:29.580]  在此可以看到
[00:10:29.580 --> 00:10:33.180]  施人的心腸和肉體
[00:10:33.180 --> 00:10:35.980]  就像被磁鐵吸引一樣
[00:10:35.980 --> 00:10:39.580]  被神的居所深深地吸引
[00:10:39.580 --> 00:10:43.780]  他很測望能夠與神親近
[00:10:43.780 --> 00:10:45.980]  感情上的描寫
[00:10:45.980 --> 00:10:47.780]  你更加會看到
[00:10:47.780 --> 00:10:51.380]  他首先是從愛慕神
[00:10:51.380 --> 00:10:54.580]  然後是渴想
[00:10:54.580 --> 00:10:55.580]  然後是呼籲
[00:10:55.580 --> 00:10:58.780]  呼籲賢中版是歡呼
[00:10:58.780 --> 00:11:02.580]  希望能夠與神親近
[00:11:02.580 --> 00:11:03.780]  第三節更加是
[00:11:03.780 --> 00:11:07.980]  他很羨慕那些不起眼的雀鳥
[00:11:07.980 --> 00:11:11.980]  都能夠在殿內建臥
[00:11:11.980 --> 00:11:13.980]  不受干擾
[00:11:13.980 --> 00:11:15.180]  但身為神的子民
[00:11:15.180 --> 00:11:20.380]  他現在不能回到聖殿服侍
[00:11:20.380 --> 00:11:25.180]  有一種向神申訴的感受
[00:11:25.180 --> 00:11:27.380]  第四節更加是
[00:11:27.380 --> 00:11:29.580]  他很慨歎
[00:11:29.580 --> 00:11:33.780]  為何那些能夠來到神面前
[00:11:33.780 --> 00:11:35.580]  與神親近的人
[00:11:35.580 --> 00:11:37.380]  是何等有福
[00:11:37.380 --> 00:11:38.780]  因為人在裏面
[00:11:38.780 --> 00:11:43.980]  可以不停地來眾讚神
[00:11:43.980 --> 00:11:46.180]  所以從這幾節裏
[00:11:46.180 --> 00:11:48.780]  其實你會看到
[00:11:48.780 --> 00:11:50.780]  斯人對神的居所
[00:11:50.780 --> 00:11:51.780]  神的同在
[00:11:51.780 --> 00:11:55.780]  產生了強烈的渴慕
[00:11:55.780 --> 00:11:57.180]  我們今日
[00:11:57.180 --> 00:11:59.780]  我們新約時代的人
[00:11:59.780 --> 00:12:01.980]  我們再不會像舊約那樣
[00:12:01.980 --> 00:12:04.180]  對建築物的外表
[00:12:04.180 --> 00:12:07.580]  有這麼多的嚮往
[00:12:07.580 --> 00:12:10.580]  因為耶穌曾經說過
[00:12:10.580 --> 00:12:12.380]  在約翰福音第二章
[00:12:12.380 --> 00:12:14.380]  第十九至二十一節說
[00:12:14.380 --> 00:12:15.980]  你們拆毀這殿
[00:12:15.980 --> 00:12:19.180]  我三日內要再建立起來
[00:12:19.180 --> 00:12:20.380]  但耶穌說
[00:12:20.380 --> 00:12:24.180]  是以他的身體為殿
[00:12:24.180 --> 00:12:25.580]  而第四章
[00:12:25.580 --> 00:12:27.780]  第二十一至二十三節
[00:12:27.780 --> 00:12:28.980]  更加說到
[00:12:28.980 --> 00:12:30.180]  時候將到
[00:12:30.180 --> 00:12:32.980]  你們拜父也不在這山
[00:12:32.980 --> 00:12:35.180]  也不在耶路撒冷
[00:12:35.180 --> 00:12:36.580]  時候將到
[00:12:36.580 --> 00:12:38.180]  如今就是了
[00:12:38.180 --> 00:12:39.980]  真正拜父的
[00:12:39.980 --> 00:12:42.580]  是要用心靈和誠實來拜他
[00:12:42.580 --> 00:12:47.180]  因為父要這樣的人拜他
[00:12:47.180 --> 00:12:49.380]  從這兩段經文
[00:12:49.380 --> 00:12:50.580]  大家都知道
[00:12:50.580 --> 00:12:52.380]  其實耶穌說
[00:12:52.380 --> 00:12:54.580]  祂就是那個殿
[00:12:54.580 --> 00:12:55.580]  敬拜神的人
[00:12:55.580 --> 00:12:57.580]  是要透過耶穌基督
[00:12:57.580 --> 00:13:00.180]  加上耶穌是教會的頭
[00:13:00.180 --> 00:13:02.780]  教會是耶穌基督的身體
[00:13:02.780 --> 00:13:05.580]  而信徒也是教會的一部份
[00:13:05.580 --> 00:13:10.180]  信徒間接也是神的殿的一部份
[00:13:10.180 --> 00:13:11.980]  再加上
[00:13:11.980 --> 00:13:14.780]  聖靈是住在我們每一個信徒的心裏面
[00:13:14.780 --> 00:13:18.580]  我們信徒是不會離開神的同在
[00:13:18.580 --> 00:13:20.180]  但是
[00:13:20.180 --> 00:13:23.380]  我們與神的關係是怎樣的呢?
[00:13:23.380 --> 00:13:27.580]  我們有沒有
[00:13:27.580 --> 00:13:31.380]  渴慕和享受神與我們同在的呢?
[00:13:31.380 --> 00:13:33.380]  在個人方面
[00:13:33.380 --> 00:13:35.380]  其實我們是可以藉著
[00:13:35.380 --> 00:13:37.380]  耶穌基督在神的話語
[00:13:37.380 --> 00:13:39.980]  神的禱告和敬拜裏面
[00:13:39.980 --> 00:13:41.580]  是與神相遇的
[00:13:41.580 --> 00:13:46.380]  但是信徒也不能忽略
[00:13:46.380 --> 00:13:48.380]  集體敬拜的意義
[00:13:48.380 --> 00:13:52.180]  因為在集體敬拜裏面
[00:13:52.180 --> 00:13:54.780]  我們信徒之間是可以彼此來服侍
[00:13:54.780 --> 00:13:57.780]  表達出一個和諧、合一
[00:13:57.780 --> 00:14:00.380]  和有一個身體的教會
[00:14:00.380 --> 00:14:03.380]  兩個星期之前的感恩崇拜
[00:14:03.380 --> 00:14:07.380]  其實是完全表達出這一點的
[00:14:07.380 --> 00:14:11.380]  而在第四節裏面
[00:14:11.380 --> 00:14:13.380]  從詩人的描寫裏面
[00:14:13.380 --> 00:14:14.780]  我們更加看到
[00:14:14.780 --> 00:14:16.780]  當一個人渴慕神的時候
[00:14:16.780 --> 00:14:18.780]  當他來到神的面前的時候
[00:14:18.780 --> 00:14:21.380]  他是會不停地來頌讚的
[00:14:21.380 --> 00:14:24.780]  在集體崇拜裏面
[00:14:24.780 --> 00:14:28.380]  人多,當然雜音也很多
[00:14:28.380 --> 00:14:32.380]  很容易將專注在神的身上
[00:14:32.380 --> 00:14:35.380]  轉移到人和事物的身上
[00:14:35.380 --> 00:14:39.380]  將這個崇拜的焦點模糊了
[00:14:39.380 --> 00:14:41.380]  所以我們崇拜的時候
[00:14:41.380 --> 00:14:43.380]  是一定要留意的
[00:14:43.380 --> 00:14:48.380]  第二段是說到
[00:14:48.380 --> 00:14:51.380]  倚靠神的人是真的有福的
[00:14:51.380 --> 00:14:55.380]  詩人他從嚮往神的同在
[00:14:55.380 --> 00:14:58.380]  現在他回想到昔日
[00:14:58.380 --> 00:15:02.380]  他們集體來到朝聖的時候的情況
[00:15:02.380 --> 00:15:04.380]  第五第六節
[00:15:04.380 --> 00:15:07.380]  我先來解釋一下名詞
[00:15:07.380 --> 00:15:09.380]  第五節說到錫安大道
[00:15:09.380 --> 00:15:13.380]  即是說那些心中嚮往朝聖的人
[00:15:13.380 --> 00:15:16.380]  原文是沒有錫安兩個字的
[00:15:16.380 --> 00:15:21.380]  流淚谷原文就是巴卡谷
[00:15:21.380 --> 00:15:24.380]  和流淚這個字是同音
[00:15:24.380 --> 00:15:26.380]  因此叫流淚谷
[00:15:26.380 --> 00:15:30.380]  但它是一個非常乾旱的谷
[00:15:30.380 --> 00:15:34.380]  其實上耶路撒冷是有三條道路
[00:15:34.380 --> 00:15:38.380]  因為耶路撒冷是比較高的地方
[00:15:38.380 --> 00:15:41.380]  東邊是沿著約旦河
[00:15:41.380 --> 00:15:42.380]  西邊是跟著海
[00:15:42.380 --> 00:15:44.380]  中間是山路
[00:15:44.380 --> 00:15:48.380]  所以這個位置不是很確定
[00:15:48.380 --> 00:15:49.380]  有解經家說
[00:15:49.380 --> 00:15:55.380]  可能是耶路撒冷西邊的利弗欽谷
[00:15:55.380 --> 00:15:59.380]  而秋雨應該是初冬的雨水
[00:15:59.380 --> 00:16:02.380]  因為以色列地冬季才是雨季
[00:16:02.380 --> 00:16:04.380]  夏季是旱季
[00:16:04.380 --> 00:16:07.380]  初冬的雨水其實有助於
[00:16:07.380 --> 00:16:10.380]  送土和耕種
[00:16:10.380 --> 00:16:14.380]  福也可以作為水氹的意思
[00:16:14.380 --> 00:16:16.380]  所以第五第六節
[00:16:16.380 --> 00:16:20.380]  其實在這裡詩人要描述的是
[00:16:20.380 --> 00:16:22.380]  那些朝聖的人
[00:16:22.380 --> 00:16:26.380]  他們如果得到神的力量的時候
[00:16:26.380 --> 00:16:29.380]  當他們穿過乾旱谷地的時候
[00:16:29.380 --> 00:16:30.380]  他們的努力
[00:16:30.380 --> 00:16:31.380]  他們的汗水
[00:16:31.380 --> 00:16:33.380]  他們的淚水
[00:16:33.380 --> 00:16:37.380]  就會好像把乾地滋潤起來
[00:16:37.380 --> 00:16:41.380]  同時神也對這個環境的賜福
[00:16:41.380 --> 00:16:43.380]  在他們的路上
[00:16:43.380 --> 00:16:45.380]  如今有秋雨降臨
[00:16:45.380 --> 00:16:47.380]  到處都見到有水氹
[00:16:47.380 --> 00:16:50.380]  其實是神激勵著朝聖的人
[00:16:50.380 --> 00:16:54.380]  向著石鞍邁進
[00:16:54.380 --> 00:16:55.380]  大家有沒有看過
[00:16:55.380 --> 00:16:58.380]  《天路歷程》這本書?
[00:16:58.380 --> 00:17:00.380]  其實它的描寫
[00:17:00.380 --> 00:17:04.380]  和這裡所描寫的差不多
[00:17:04.380 --> 00:17:06.380]  作者本人約翰
[00:17:06.380 --> 00:17:10.380]  在書中說他尋找天城
[00:17:10.380 --> 00:17:11.380]  在旅途中
[00:17:11.380 --> 00:17:13.380]  他經過種種困難
[00:17:13.380 --> 00:17:18.380]  但神都會賜很多人來幫助他
[00:17:18.380 --> 00:17:20.380]  最後他抵達天門
[00:17:20.380 --> 00:17:24.380]  天使奏出一個歡迎的歌曲
[00:17:24.380 --> 00:17:26.380]  他在極大的榮耀中
[00:17:26.380 --> 00:17:29.380]  進入了天城
[00:17:29.380 --> 00:17:32.380]  但在整本書的描寫中
[00:17:32.380 --> 00:17:34.380]  同時也告訴我們
[00:17:34.380 --> 00:17:36.380]  在這個過程中
[00:17:36.380 --> 00:17:38.380]  是不會沒有流淚的
[00:17:38.380 --> 00:17:40.380]  更加沒有人
[00:17:40.380 --> 00:17:44.380]  會用花轎把你抬上天堂
[00:17:44.380 --> 00:17:46.380]  所以詩人在這裡
[00:17:46.380 --> 00:17:48.380]  更加是用到力量
[00:17:48.380 --> 00:17:51.380]  三次來表達
[00:17:51.380 --> 00:17:53.380]  從上下文可以看到
[00:17:53.380 --> 00:17:54.380]  其實獲得力量
[00:17:54.380 --> 00:17:58.380]  是與朝聖和有福是有關的
[00:17:58.380 --> 00:18:01.380]  第七節更加提到力上加力
[00:18:01.380 --> 00:18:04.380]  這其實是一個希伯來的諺語
[00:18:04.380 --> 00:18:07.380]  即是說靠著神的力量的人
[00:18:07.380 --> 00:18:09.380]  越來越有力量
[00:18:09.380 --> 00:18:12.380]  就像我們看馬拉松比賽一樣
[00:18:12.380 --> 00:18:13.380]  通常那些人
[00:18:13.380 --> 00:18:15.380]  開始的時候
[00:18:15.380 --> 00:18:17.380]  都是很有力量的
[00:18:17.380 --> 00:18:19.380]  但到了一段時間
[00:18:19.380 --> 00:18:22.380]  那些人就越來越分開了
[00:18:22.380 --> 00:18:26.380]  到最後可能還要吐白泡
[00:18:26.380 --> 00:18:27.380]  但是
[00:18:27.380 --> 00:18:30.380]  如果我們靠著神的力量的人
[00:18:30.380 --> 00:18:34.380]  我們就會越走越有力量
[00:18:34.380 --> 00:18:37.380]  剛才我們所聽到的那首詩
[00:18:37.380 --> 00:18:38.380]  我們要向山舉目
[00:18:38.380 --> 00:18:40.380]  我們的力量從哪裡來?
[00:18:40.380 --> 00:18:44.380]  是從造天地的耶和華而來
[00:18:44.380 --> 00:18:48.380]  而撒加利亞書第四章第六節
[00:18:48.380 --> 00:18:50.380]  那裡更加提到
[00:18:50.380 --> 00:18:52.380]  萬君之耶和華說
[00:18:52.380 --> 00:18:53.380]  不是依靠勢力
[00:18:53.380 --> 00:18:55.380]  不是依靠才能
[00:18:55.380 --> 00:18:56.380]  乃是依靠我的靈
[00:18:56.380 --> 00:18:58.380]  方能成事
[00:18:58.380 --> 00:19:05.380]  從詩人朝見神的經歷
[00:19:05.380 --> 00:19:07.380]  他走的那條路
[00:19:07.380 --> 00:19:08.380]  我們可以看到
[00:19:08.380 --> 00:19:09.380]  他不是靠自己
[00:19:09.380 --> 00:19:10.380]  所以最後他說到
[00:19:10.380 --> 00:19:12.380]  凡依靠神的人
[00:19:12.380 --> 00:19:14.380]  是真的有福的
[00:19:14.380 --> 00:19:17.380]  而在第七和第八節那裡
[00:19:17.380 --> 00:19:19.380]  更加是詩人的描述
[00:19:19.380 --> 00:19:21.380]  是從群體的集體
[00:19:21.380 --> 00:19:24.380]  想來到侍奉神的時候
[00:19:24.380 --> 00:19:27.380]  轉移到個人的描述
[00:19:27.380 --> 00:19:28.380]  其實說到
[00:19:28.380 --> 00:19:29.380]  每一個人
[00:19:29.380 --> 00:19:32.380]  他們要親自來到石安
[00:19:32.380 --> 00:19:35.380]  朝見他們的神
[00:19:35.380 --> 00:19:36.380]  因為在那裡
[00:19:36.380 --> 00:19:38.380]  每一個人都可以得到神
[00:19:38.380 --> 00:19:40.380]  他們可以目睹
[00:19:40.380 --> 00:19:42.380]  那位至尊的神
[00:19:42.380 --> 00:19:43.380]  這是嚴宗版所翻譯的
[00:19:43.380 --> 00:19:45.380]  而七十述譯本
[00:19:45.380 --> 00:19:47.380]  更是譯到萬神之神
[00:19:47.380 --> 00:19:51.380]  大家留意到
[00:19:51.380 --> 00:19:53.380]  詩人的焦點
[00:19:53.380 --> 00:19:55.380]  現在是從神的居所
[00:19:55.380 --> 00:19:56.380]  神的能力
[00:19:56.380 --> 00:19:59.380]  現在轉移到神的本體上
[00:19:59.380 --> 00:20:03.380]  表達出他對神的獨特形式
[00:20:07.380 --> 00:20:10.380]  所以詩人最後祈求
[00:20:10.380 --> 00:20:12.380]  這位萬君之耶和華
[00:20:12.380 --> 00:20:13.380]  祂們祖宗的神
[00:20:13.380 --> 00:20:15.380]  就是那個雅各的神
[00:20:15.380 --> 00:20:16.380]  即是以色列的神
[00:20:16.380 --> 00:20:18.380]  垂聽祂的禱告
[00:20:18.380 --> 00:20:21.380]  留意祂們各人的
[00:20:21.380 --> 00:20:24.380]  追求神同在的心智
[00:20:24.380 --> 00:20:28.380]  第三段
[00:20:28.380 --> 00:20:30.380]  九到第十二節
[00:20:30.380 --> 00:20:32.380]  詩人跟我們說
[00:20:32.380 --> 00:20:33.380]  更加是說
[00:20:33.380 --> 00:20:35.380]  那種確信神的人
[00:20:35.380 --> 00:20:37.380]  是多麼的有福
[00:20:37.380 --> 00:20:39.380]  這裡
[00:20:39.380 --> 00:20:40.380]  詩人是從回顧
[00:20:40.380 --> 00:20:42.380]  現在來到展望
[00:20:42.380 --> 00:20:48.380]  他不單是為他自己朝聖來祈禱
[00:20:48.380 --> 00:20:52.380]  他更是為當時的君王來祈禱
[00:20:52.380 --> 00:20:53.380]  這裡
[00:20:53.380 --> 00:20:55.380]  你會看到
[00:20:55.380 --> 00:20:57.380]  盾牌和受膏者
[00:20:57.380 --> 00:20:59.380]  是指當時的君王
[00:20:59.380 --> 00:21:02.380]  和修版已經改了
[00:21:02.380 --> 00:21:04.380]  沒有了理事
[00:21:06.380 --> 00:21:07.380]  其實在這裡
[00:21:07.380 --> 00:21:08.380]  詩人也回應了
[00:21:08.380 --> 00:21:10.380]  詩篇第二篇
[00:21:10.380 --> 00:21:12.380]  因為在那裡
[00:21:12.380 --> 00:21:16.380]  神揀選了大衛和他的後裔
[00:21:16.380 --> 00:21:18.380]  在地上來做統治
[00:21:18.380 --> 00:21:20.380]  如果
[00:21:20.380 --> 00:21:23.380]  王得到神的庇佑的時候
[00:21:23.380 --> 00:21:25.380]  詩人才有機會
[00:21:25.380 --> 00:21:29.380]  再回去神的殿來侍奉
[00:21:29.380 --> 00:21:34.380]  其中也再暗喻
[00:21:34.380 --> 00:21:37.380]  神所應許的尼塞亞
[00:21:37.380 --> 00:21:38.380]  那位受膏者
[00:21:38.380 --> 00:21:40.380]  也要來臨
[00:21:40.380 --> 00:21:42.380]  來拯救他們
[00:21:42.380 --> 00:21:45.380]  所以也要為他來祈禱
