
[00:00:00.000 --> 00:00:04.000]  第二次世界大戰可說是人類歷史以來
[00:06:23.000 --> 00:06:27.000]  而是有五個人的出現
[00:06:27.000 --> 00:06:31.000]  這五個人都是女人
[00:06:31.000 --> 00:06:34.000]  猶太人一向以男性為中心
[00:06:34.000 --> 00:06:37.000]  這個家譜竟然出現了女性
[00:06:37.000 --> 00:06:39.000]  還有五個這麼多
[00:06:39.000 --> 00:06:44.000]  還有這五個女人的背景其實都很富爭議性
[00:06:44.000 --> 00:06:50.000]  第一個是他馬 他馬是誰?
[00:06:50.000 --> 00:06:52.000]  厲害
[00:06:52.000 --> 00:06:56.000]  她的丈夫死了
[00:06:56.000 --> 00:07:04.000]  她假扮妓女與自己的老爺猶大發生亂倫的關係
[00:07:04.000 --> 00:07:08.000]  藉此幫丈夫留後
[00:07:08.000 --> 00:07:12.000]  第二個是拉合 拉合是誰?
[00:07:12.000 --> 00:07:16.000]  她是耶利哥城的妓女
[00:07:16.000 --> 00:07:20.000]  她說謊拯救了兩個以色列的探子
[00:07:20.000 --> 00:07:24.000]  路德 路德應該比較多人認識
[00:07:24.000 --> 00:07:28.000]  她其實是大衛的曾祖母
[00:07:28.000 --> 00:07:30.000]  她是什麼人?
[00:07:30.000 --> 00:07:33.000]  摩亞人 一個外邦女子
[00:07:33.000 --> 00:07:38.000]  在猶太人講求血統純正的族譜裏
[00:07:38.000 --> 00:07:43.000]  出現這樣的人其實是一個禁忌
[00:07:43.000 --> 00:07:48.000]  但是聖經的家譜也列出了
[00:07:48.000 --> 00:07:51.000]  第四個是烏尼亞的妻子
[00:07:51.000 --> 00:07:54.000]  誰是烏尼亞的妻子呢?
[00:07:54.000 --> 00:07:56.000]  就是拔士巴
[00:07:56.000 --> 00:08:01.000]  為什麼不直接說她是烏尼亞的妻子呢?
[00:08:01.000 --> 00:08:06.000]  其實是因為大衛與拔士巴犯了姦淫
[00:08:06.000 --> 00:08:09.000]  之後拔士巴有新人
[00:08:09.000 --> 00:08:11.000]  大衛想到辦法
[00:08:11.000 --> 00:08:15.000]  就是要她的丈夫烏尼亞來吃這隻死貓
[00:08:15.000 --> 00:08:17.000]  誰知道烏尼亞沒有中計
[00:08:17.000 --> 00:08:20.000]  於是大衛還借刀殺人
[00:08:20.000 --> 00:08:25.000]  殺了丈夫 拿走他的妻子
[00:08:25.000 --> 00:08:28.000]  我們看到聖經的家譜
[00:08:28.000 --> 00:08:31.000]  其實一般都是寄男不寄女
[00:08:31.000 --> 00:08:34.000]  何況這幾個女人的背後
[00:08:34.000 --> 00:08:38.000]  有如此不光彩的歷史
[00:08:38.000 --> 00:08:40.000]  馬太沒有避而不談
[00:08:40.000 --> 00:08:44.000]  反而在族譜 家譜裏
[00:08:44.000 --> 00:08:46.000]  暗藏玄機
[00:08:46.000 --> 00:08:49.000]  顯露以色列人這些不光彩的歷史
[00:08:49.000 --> 00:08:53.000]  這可以說是一個顛覆性的描述
[00:08:53.000 --> 00:08:54.000]  在現實生活裏
[00:08:54.000 --> 00:08:56.000]  不知道大家有沒有見過一些人
[00:08:56.000 --> 00:08:59.000]  他們表面上好像很厲害
[00:08:59.000 --> 00:09:00.000]  很自負
[00:09:00.000 --> 00:09:04.000]  但其實他們是想掩飾自己
[00:09:04.000 --> 00:09:07.000]  一些不光彩的歷史背景
[00:09:07.000 --> 00:09:10.000]  他們會表現得很敏感
[00:09:10.000 --> 00:09:13.000]  我們現在說的玻璃心
[00:09:13.000 --> 00:09:15.000]  一聽到別人的指責
[00:09:15.000 --> 00:09:17.000]  或者與他們意見不同的時候
[00:09:17.000 --> 00:09:19.000]  就會很容易反面
[00:09:19.000 --> 00:09:21.000]  但其實這種現象
[00:09:21.000 --> 00:09:25.000]  可能是源自他們內心的自卑
[00:09:25.000 --> 00:09:27.000]  心理學家告訴我們
[00:09:27.000 --> 00:09:31.000]  其實我們每個人都有或多或少的自卑感
[00:09:31.000 --> 00:09:34.000]  自卑是對於現狀的不滿
[00:09:34.000 --> 00:09:38.000]  亦是渴望一個更好的狀況
[00:09:38.000 --> 00:09:40.000]  自卑其實可以促使人
[00:09:40.000 --> 00:09:44.000]  努力地去求改變
[00:09:44.000 --> 00:09:48.000]  是一種更深的動力
[00:09:48.000 --> 00:09:51.000]  亦可以使一個人變得更加好
[00:09:51.000 --> 00:09:54.000]  但如果這種自卑感過於強大的時候
[00:09:54.000 --> 00:09:57.000]  就會成為一種病態
[00:09:57.000 --> 00:09:59.000]  妨礙人的成長
[00:09:59.000 --> 00:10:01.000]  為了改善這個狀況
[00:10:01.000 --> 00:10:03.000]  有些人會產生一種
[00:10:03.000 --> 00:10:06.000]  自我保護式的補償機制
[00:10:06.000 --> 00:10:08.000]  來抵抗
[00:10:08.000 --> 00:10:10.000]  即是要強化自己的優勢
[00:10:10.000 --> 00:10:12.000]  「你看我多厲害」
[00:10:12.000 --> 00:10:14.000]  「我多厲害」
[00:10:14.000 --> 00:10:16.000]  「我行的」
[00:10:16.000 --> 00:10:20.000]  不過如果他們的自卑心過於強大的時候
[00:10:20.000 --> 00:10:23.000]  這種補償機制就會變得過火
[00:10:23.000 --> 00:10:26.000]  就會變成自大
[00:10:26.000 --> 00:10:28.000]  他們會表現得很敏感
[00:10:28.000 --> 00:10:31.000]  很容易發脾氣
[00:10:31.000 --> 00:10:33.000]  自以為是
[00:10:33.000 --> 00:10:37.000]  其實是想營造一個強大的外表
[00:10:37.000 --> 00:10:43.000]  來抵消他們內心的自卑軟弱和不安
[00:10:43.000 --> 00:10:49.000]  自大的人往往會令人覺得他剛愎自用
[00:10:49.000 --> 00:10:54.000]  但其實在強大的紙老虎的背後
[00:10:54.000 --> 00:10:58.000]  其實是藏著很重的自卑感
[00:10:58.000 --> 00:11:01.000]  我希望我不是在說你們
[00:11:01.000 --> 00:11:03.000]  要處理自卑
[00:11:03.000 --> 00:11:07.000]  其中一個方法就是要去正視自己的歷史
[00:11:07.000 --> 00:11:08.000]  自己的過去
[00:11:08.000 --> 00:11:12.000]  全面和正確地去評價自己
[00:11:12.000 --> 00:11:14.000]  因為這樣的時候
[00:11:14.000 --> 00:11:15.000]  我們就會發現
[00:11:15.000 --> 00:11:18.000]  其實我們自己也有自己的優點長處
[00:11:18.000 --> 00:11:22.000]  這樣就可以建立我們的自信心
[00:11:22.000 --> 00:11:25.000]  並且我們要以理性的態度
[00:11:25.000 --> 00:11:30.000]  去面對失敗 挫折 努力去追求成長
[00:11:30.000 --> 00:11:34.000]  其實自卑感不僅存在於人的心裡
[00:11:34.000 --> 00:11:37.000]  也存在於國家民族當中
[00:11:37.000 --> 00:11:39.000]  猶太人就是這樣
[00:11:39.000 --> 00:11:42.000]  他們這個民族其實歷世歷代
[00:11:42.000 --> 00:11:45.000]  都不斷犯罪離開神
[00:11:45.000 --> 00:11:48.000]  使他們經歷很多的劫難
[00:11:48.000 --> 00:11:50.000]  甚至國破家亡
[00:11:50.000 --> 00:11:54.000]  不過神沒有就此放棄他們
[00:11:54.000 --> 00:11:56.000]  沒有令他們一蹶不振
[00:11:56.000 --> 00:12:00.000]  《馬太福音》這個家譜其實是提醒他們
[00:12:00.000 --> 00:12:04.000]  要去正視他們那些不光彩的歷史
[00:12:04.000 --> 00:12:05.000]  他們的過去
[00:12:05.000 --> 00:12:07.000]  因為唯有這樣的時候
[00:12:07.000 --> 00:12:11.000]  才可以超越自卑自憐的心態
[00:12:11.000 --> 00:12:14.000]  使自己的生命變得更加健康
[00:12:14.000 --> 00:12:19.000]  可以有更好的明天
[00:12:19.000 --> 00:12:20.000]  《馬太福音》的家譜
[00:12:20.000 --> 00:12:26.000]  其實不僅從歷史當中顯示出它的顛覆性
[00:12:26.000 --> 00:12:32.000]  也顯示出神賦予人的價值
[00:12:32.000 --> 00:12:34.000]  也是顛覆性的
[00:12:34.000 --> 00:12:36.000]  所以第二方面的顛覆性
[00:12:36.000 --> 00:12:38.000]  就是顛覆性的價值
[00:12:38.000 --> 00:12:39.000]  在這個家譜裡
[00:12:39.000 --> 00:12:43.000]  其實有一些字是重複出現的
[00:12:43.000 --> 00:12:46.000]  我們先看第十七節裡
[00:12:46.000 --> 00:12:50.000]  這裡有三個十四代出現了
[00:12:50.000 --> 00:12:53.000]  有學者認為
[00:12:53.000 --> 00:12:57.000]  在這裡要突出「十四」這個字
[00:12:57.000 --> 00:13:01.000]  即是說從阿伯拉罕到大衛是十四代
[00:13:01.000 --> 00:13:05.000]  大衛到千字巴比倫的時候也是十四代
[00:13:05.000 --> 00:13:08.000]  由千字巴比倫到基督也是十四代
[00:13:08.000 --> 00:13:11.000]  其實真的不是這麼齊齊整整的十四十四
[00:13:11.000 --> 00:13:16.000]  不過作者是故意記那幾代的人
[00:13:16.000 --> 00:13:17.000]  十幾代的人
[00:13:17.000 --> 00:13:20.000]  故意要突出「十四」這個字
[00:13:20.000 --> 00:13:22.000]  「十四」有什麼特別呢?
[00:13:22.000 --> 00:13:25.000]  你們有沒有人排第十四的?
[00:13:25.000 --> 00:13:28.000]  我相信你們家裡沒有這麼多兄弟姐妹
[00:13:28.000 --> 00:13:33.000]  原來希伯來文裡
[00:13:33.000 --> 00:13:37.000]  每一個字母其實都代表一個數值
[00:13:37.000 --> 00:13:40.000]  大衛的名字
[00:13:40.000 --> 00:13:45.000]  每一個字母的數值加起來就是十四
[00:13:45.000 --> 00:13:49.000]  所以以色列人看到「十四」這個字
[00:13:49.000 --> 00:13:52.000]  就很容易聯想到大衛
[00:13:52.000 --> 00:13:54.000]  所以馬太這樣寫
[00:13:54.000 --> 00:13:56.000]  有可能他是想突出
[00:13:56.000 --> 00:13:59.000]  耶穌基督就是大衛的子孫
[00:13:59.000 --> 00:14:00.000]  他是大衛的後代
[00:14:00.000 --> 00:14:03.000]  所以大衛和神所立的約
[00:14:03.000 --> 00:14:06.000]  耶穌基督也是有份的
[00:14:06.000 --> 00:14:10.000]  要延續履行這個約
[00:14:10.000 --> 00:14:13.000]  還有在加普這裡
[00:14:13.000 --> 00:14:17.000]  四次出現被遷至巴比倫
[00:14:17.000 --> 00:14:19.000]  或者遷到巴比倫
[00:14:19.000 --> 00:14:22.000]  四次出現
[00:14:22.000 --> 00:14:24.000]  遷到巴比倫是什麼意思呢?
[00:14:24.000 --> 00:14:26.000]  不是說他們移民去那裡
[00:14:26.000 --> 00:14:28.000]  或者不是他們去旅遊去那裡
[00:14:28.000 --> 00:14:31.000]  而是他們是被擄去巴比倫
[00:14:31.000 --> 00:14:33.000]  他們是亡國奴不得止
[00:14:33.000 --> 00:14:37.000]  還要在巴比倫被人擄去巴比倫
[00:14:37.000 --> 00:14:38.000]  來當奴隸
[00:14:38.000 --> 00:14:43.000]  或者在那裡受統治
[00:14:43.000 --> 00:14:45.000]  馬太孤音的作者在這裡
[00:14:45.000 --> 00:14:48.000]  就是要重提亡國的歷史
[00:14:48.000 --> 00:14:50.000]  要表達出
[00:14:50.000 --> 00:14:54.000]  雖然以色列經過這麼多劫難
[00:14:54.000 --> 00:15:00.000]  但是仍然不會妨礙大衛王朝的延續
[00:15:00.000 --> 00:15:03.000]  耶穌基督不僅是亞伯拉罕的子孫
[00:15:03.000 --> 00:15:05.000]  也是大衛的後裔
[00:15:05.000 --> 00:15:08.000]  同時這四次提到被擄
[00:15:08.000 --> 00:15:12.000]  其實就是要以色列人重新思想
[00:15:12.000 --> 00:15:14.000]  回想他們亡國的歷史
[00:15:14.000 --> 00:15:16.000]  要帶出一個訊息
[00:15:16.000 --> 00:15:19.000]  雖然經歷這麼多劫難
[00:15:19.000 --> 00:15:22.000]  但是上帝仍然對他們不離不棄
[00:15:22.000 --> 00:15:25.000]  上帝是信守承諾的上帝
[00:15:25.000 --> 00:15:27.000]  會復興他們的子民
[00:15:27.000 --> 00:15:31.000]  不過上帝用的方式就是他們意想不到
[00:15:31.000 --> 00:15:33.000]  我們一起來讀
[00:15:33.000 --> 00:15:37.000]  耶穌基督降生的事記在下面
[00:15:37.000 --> 00:15:41.000]  他母親瑪利亞已經許配了約瑟
[00:15:41.000 --> 00:15:43.000]  還沒有迎娶
[00:15:43.000 --> 00:15:46.000]  瑪利亞就從聖靈懷了孕
[00:15:46.000 --> 00:15:49.000]  她丈夫約瑟是個異人
[00:15:49.000 --> 00:15:52.000]  不願意明明地羞辱她
[00:15:52.000 --> 00:15:55.000]  想要暗暗地把她休了
[00:15:55.000 --> 00:16:00.000]  身為阿伯拉罕的子孫和大衛的後裔
[00:16:00.000 --> 00:16:05.000]  耶穌的母親竟然是一個未婚媽媽
[00:16:05.000 --> 00:16:09.000]  耶穌是從瑪利亞
[00:16:09.000 --> 00:16:12.000]  因聖靈感孕而生
[00:16:12.000 --> 00:16:15.000]  這完全是違反自然的定律
[00:16:15.000 --> 00:16:18.000]  而且在當時的文化背景來說
[00:16:18.000 --> 00:16:23.000]  一個未婚媽媽是受到人藐視唾棄的
[00:16:23.000 --> 00:16:26.000]  不過在耶穌的家譜裡
[00:16:26.000 --> 00:16:30.000]  瑪利亞也有很特別的位置
[00:16:30.000 --> 00:16:36.000]  她也是整個家譜裡所出現的第五位女性
[00:16:36.000 --> 00:16:39.000]  「雅各生約瑟就是瑪利亞的丈夫
[00:16:39.000 --> 00:16:42.000]  稱為基督的耶穌是從瑪利亞生的」
[00:16:42.000 --> 00:16:43.000]  在這一節裡
[00:16:43.000 --> 00:16:48.000]  瑪利亞這個名字出現了兩次
[00:16:48.000 --> 00:16:50.000]  兩次提到瑪利亞
[00:16:50.000 --> 00:16:54.000]  而且說耶穌是從瑪利亞生的
[00:16:54.000 --> 00:16:56.000]  不是說從約瑟生的
[00:16:56.000 --> 00:16:58.000]  因為通常在家譜裡都是說
[00:16:58.000 --> 00:17:00.000]  父親生他的兒子
[00:17:00.000 --> 00:17:02.000]  在這裡很明顯看到
[00:17:02.000 --> 00:17:06.000]  約瑟只是瑪利亞的丈夫
[00:17:06.000 --> 00:17:09.000]  主角是瑪利亞
[00:17:09.000 --> 00:17:12.000]  為什麼瑪利亞這麼重要?
[00:17:12.000 --> 00:17:16.000]  因為她是從聖靈感孕而生耶穌
[00:17:16.000 --> 00:17:18.000]  所以在血統上來說
[00:17:18.000 --> 00:17:25.000]  約瑟也不是耶穌真正的父親
[00:17:25.000 --> 00:17:28.000]  耶穌的出生是顛覆性的
[00:17:28.000 --> 00:17:30.000]  經文一方面強調
[00:17:30.000 --> 00:17:33.000]  他是亞伯拉罕和大衛的子孫
[00:17:33.000 --> 00:17:35.000]  是正統中的正統
[00:17:35.000 --> 00:17:37.000]  但從另一方面來看
[00:17:37.000 --> 00:17:40.000]  他的媽媽是未婚媽媽
[00:17:40.000 --> 00:17:42.000]  未婚懷孕
[00:17:42.000 --> 00:17:46.000]  似乎將這種正統性扭轉過來
[00:17:46.000 --> 00:17:48.000]  這給我們看到
[00:17:48.000 --> 00:17:53.000]  世人常常用自己的目光來評價人
[00:17:53.000 --> 00:17:55.000]  甚至當時的人
[00:17:55.000 --> 00:17:59.000]  用自己的眼光來評價耶穌
[00:17:59.000 --> 00:18:02.000]  其實是完全錯的
[00:18:02.000 --> 00:18:04.000]  唯有創天造地的神
[00:18:04.000 --> 00:18:08.000]  才有資格來評價他
[00:18:08.000 --> 00:18:11.000]  評價每一個人
[00:18:11.000 --> 00:18:13.000]  我們每一個人的價值
[00:18:13.000 --> 00:18:17.000]  其實都是來自做物主的肯定
[00:18:17.000 --> 00:18:19.000]  心理學家告訴我們
[00:18:19.000 --> 00:18:22.000]  其實我們每一個人都需要被肯定
[00:18:22.000 --> 00:18:24.000]  如果一個人在成長過程中
[00:18:24.000 --> 00:18:26.000]  得不到他的至親
[00:18:26.000 --> 00:18:30.000]  即是他的父母肯定的時候
[00:18:30.000 --> 00:18:32.000]  他成長後
[00:18:32.000 --> 00:18:37.000]  就會慢慢不太知道自己的價值在哪裡
[00:18:37.000 --> 00:18:39.000]  失去自我價值
[00:18:39.000 --> 00:18:41.000]  他長大後
[00:18:41.000 --> 00:18:44.000]  希望在其他人身上
[00:18:44.000 --> 00:18:47.000]  得到一種肯定和認同
[00:18:47.000 --> 00:18:52.000]  藉此彌補他內心的欠缺
[00:18:52.000 --> 00:18:57.000]  於是很多人會用名譽地位
[00:18:57.000 --> 00:18:59.000]  工作成就
[00:18:59.000 --> 00:19:01.000]  財富
[00:19:01.000 --> 00:19:03.000]  甚至是外貌
[00:19:03.000 --> 00:19:06.000]  來博取別人的認同
[00:19:06.000 --> 00:19:07.000]  但原來這些東西
[00:19:07.000 --> 00:19:10.000]  可以在一瞬間就失去
[00:19:10.000 --> 00:19:12.000]  上個星期
[00:19:12.000 --> 00:19:15.000]  在新西蘭的懷特島
[00:19:15.000 --> 00:19:17.000]  有火山爆發
[00:19:17.000 --> 00:19:19.000]  傾刻之間
[00:19:19.000 --> 00:19:23.000]  就奪去了不少人的生命
[00:19:23.000 --> 00:19:27.000]  有些人仍然在醫院接受治療
[00:19:27.000 --> 00:19:29.000]  還有幾天前
[00:19:29.000 --> 00:19:31.000]  在大埔又有奪命車禍
[00:19:31.000 --> 00:19:36.000]  我相信那些在瞬間失去生命的人
[00:19:36.000 --> 00:19:39.000]  我相信他們都擁有我剛才說的那些東西
[00:19:39.000 --> 00:19:42.000]  都得到不少人的肯定
[00:19:42.000 --> 00:19:45.000]  但這些都救不了他們
[00:19:45.000 --> 00:19:49.000]  來到站在基督台前的
[00:19:49.000 --> 00:19:53.000]  其實這些一切都變得不重要
[00:19:53.000 --> 00:19:58.000]  最重要的是上帝對人的肯定
[00:19:58.000 --> 00:20:02.000]  今天如果你離開世界
[00:20:02.000 --> 00:20:05.000]  當你去到上帝的面前
[00:20:05.000 --> 00:20:09.000]  上帝會怎樣評價你呢?
[00:20:09.000 --> 00:20:11.000]  今天
[00:20:11.000 --> 00:20:14.000]  如果你最重視的是那些金錢
[00:20:14.000 --> 00:20:15.000]  名譽地位
[00:20:15.000 --> 00:20:16.000]  外表
[00:20:16.000 --> 00:20:17.000]  外貌
[00:20:17.000 --> 00:20:19.000]  你去到上帝的面前的時候
[00:20:19.000 --> 00:20:22.000]  他又會怎樣評價你呢?
[00:20:22.000 --> 00:20:24.000]  不要以為我們做了基督徒
[00:20:24.000 --> 00:20:26.000]  我們就有絕緣體
[00:20:26.000 --> 00:20:28.000]  我們免疫
[00:20:28.000 --> 00:20:30.000]  對剛才說的那些東西
[00:20:30.000 --> 00:20:32.000]  起不了作用
[00:20:32.000 --> 00:20:33.000]  他們影響不了我們
[00:20:33.000 --> 00:20:35.000]  其實不是
[00:20:35.000 --> 00:20:37.000]  以我自己為例
[00:20:37.000 --> 00:20:40.000]  我剛剛按立為牧師至今
[00:20:40.000 --> 00:20:42.000]  就是剛剛一年
[00:20:42.000 --> 00:20:43.000]  在這一年裡
[00:20:43.000 --> 00:20:47.000]  其實都多多少少見到一些人情冷暖
[00:20:47.000 --> 00:20:49.000]  特別是在教會以外
[00:20:49.000 --> 00:20:50.000]  在教會以內
[00:20:50.000 --> 00:20:52.000]  大多數是不會的
[00:20:52.000 --> 00:20:57.000]  他們之前之後都是這麼疼我的
[00:20:57.000 --> 00:21:00.000]  但在教會外就有些不同
[00:21:00.000 --> 00:21:03.000]  特別是我這個樣子都不像牧師
[00:21:03.000 --> 00:21:04.000]  站出來
[00:21:04.000 --> 00:21:06.000]  貌不像牧師
[00:21:06.000 --> 00:21:09.000]  還是女流之輩
[00:21:09.000 --> 00:21:14.000]  在基督教界這些比較保守的場景裡
[00:21:14.000 --> 00:21:17.000]  通常這些人都是不起眼
[00:21:17.000 --> 00:21:19.000]  沒什麼人理會
[00:21:19.000 --> 00:21:22.000]  但當人知道我是牧師的時候
[00:21:22.000 --> 00:21:24.000]  態度就會有點不同
[00:21:24.000 --> 00:21:29.000]  其實我都需要去適應這種情況
[00:21:29.000 --> 00:21:31.000]  但面對這種情況
[00:21:31.000 --> 00:21:34.000]  它給了我一個很大的警惕
[00:21:34.000 --> 00:21:36.000]  這個警惕就是
[00:21:36.000 --> 00:21:40.000]  要避免慎防落入那個試探
[00:21:40.000 --> 00:21:42.000]  什麼叫做試探呢?
[00:21:42.000 --> 00:21:46.000]  就是為了得到別人的肯定認同
[00:21:46.000 --> 00:21:48.000]  而追求名譽地位
[00:21:48.000 --> 00:21:52.000]  又或者為了得到名譽地位
[00:21:52.000 --> 00:21:57.000]  來得到別人的認同
[00:21:57.000 --> 00:21:59.000]  我記得在中學的時候
[00:21:59.000 --> 00:22:01.000]  那時候流行寫紀念冊
[00:22:01.000 --> 00:22:02.000]  其中有一個同學
[00:22:02.000 --> 00:22:04.000]  不知為何這麼有智慧
[00:22:04.000 --> 00:22:06.000]  寫了一句這樣的說話
[00:22:06.000 --> 00:22:10.000]  人家的認同是一個很好的鼓勵
[00:22:10.000 --> 00:22:13.000]  它是一個最差的指標
[00:22:13.000 --> 00:22:15.000]  我們作為神的兒女
[00:22:15.000 --> 00:22:17.000]  對我們最重要的評價
[00:22:17.000 --> 00:22:19.000]  其實真的不是來自人
[00:22:19.000 --> 00:22:20.000]  是來自神
