
[00:00:00.000 --> 00:00:07.800]  在超市和購物中心裏會有一隻很大的兔子
[00:04:02.640 --> 00:04:10.000]  叫我們去尋求祂
[00:04:10.000 --> 00:04:12.440]  但其實這個神是誰
[00:04:12.440 --> 00:04:16.760]  我說了很久是說那個神
[00:04:16.760 --> 00:04:18.640]  我們的主耶穌基督
[00:04:18.640 --> 00:04:22.280]  在約翰福音裏已經說過
[00:04:22.280 --> 00:04:23.000]  約翰說
[00:04:23.000 --> 00:04:33.000]  「太初有道,道與神同在,道就是神。」
[00:04:33.000 --> 00:04:39.720]  「這太初與神同在,萬有都是藉著他做的。」
[00:04:39.720 --> 00:04:45.120]  「凡被做的,沒有一樣不是藉著他做的。」
[00:04:45.120 --> 00:04:47.920]  這就是我們的主耶穌基督
[00:04:47.920 --> 00:04:55.040]  「生命在他裏頭,這生命就是人的光。」
[00:04:55.040 --> 00:04:56.080]  但很特別
[00:04:56.080 --> 00:04:57.920]  我們的神不是高高在上
[00:04:57.920 --> 00:05:01.560]  坐在一個雲上面
[00:05:01.560 --> 00:05:03.160]  祂度成了肉身
[00:05:03.160 --> 00:05:07.520]  來到這個地方
[00:05:07.520 --> 00:05:10.000]  來到我們中間
[00:05:10.000 --> 00:05:13.880]  充充滿滿的有恩典
[00:05:13.880 --> 00:05:19.400]  我們也見過祂的榮耀
[00:05:19.400 --> 00:05:26.840]  正是我們的父神獨生子的榮耀
[00:05:26.840 --> 00:05:31.360]  剛剛祂說過一句話
[00:05:31.360 --> 00:05:41.640]  「是哪一個人,哪一個在十字架上面死?」
[00:05:41.640 --> 00:05:42.640]  而在下才知
[00:05:42.640 --> 00:05:48.480]  祂在很早耶穌未來到的時候就已經去說
[00:05:48.480 --> 00:05:52.800]  祂說
[00:05:52.800 --> 00:05:58.400]  「他要吞滅死亡,直到永遠。」
[00:05:58.400 --> 00:05:59.800]  主耶穌說
[00:05:59.800 --> 00:06:04.200]  「必擦去各人面上的眼淚,
[00:06:04.200 --> 00:06:09.080]  又除掉普天下百姓的羞辱,
[00:06:09.080 --> 00:06:12.520]  因為這是耶和華說的。」
[00:06:12.520 --> 00:06:16.080]  祂已經去預言
[00:06:16.080 --> 00:06:20.960]  耶穌基督會來到這個世界上
[00:06:20.960 --> 00:06:23.000]  會戰勝死亡
[00:06:23.000 --> 00:06:28.920]  這才是我們的盼望
[00:06:28.920 --> 00:06:31.200]  主耶穌基督會死在十字架上
[00:06:31.200 --> 00:06:38.600]  這就是救恩
[00:06:38.600 --> 00:06:40.400]  耶穌自己說
[00:06:40.400 --> 00:06:45.000]  「看!我們上耶路撒冷去
[00:06:45.000 --> 00:06:49.640]  人子將要被交給祭司、掌王、文士
[00:06:49.640 --> 00:06:56.480]  他們要定他死罪,交給外邦人
[00:06:56.480 --> 00:07:00.120]  他們要戲弄他
[00:07:00.120 --> 00:07:04.640]  吐唾沫在他的臉上鞭打他
[00:07:04.640 --> 00:07:07.520]  殺害他
[00:07:07.520 --> 00:07:10.120]  過了三天
[00:07:10.120 --> 00:07:17.640]  他要復活」
[00:07:17.640 --> 00:07:20.160]  看節目有沒有想過這件事
[00:07:20.160 --> 00:07:26.600]  這個神本來是在天上高高在上
[00:07:26.600 --> 00:07:28.360]  一個可以有榮耀的神
[00:07:28.360 --> 00:07:35.240]  但是祂居然來到這個世界上
[00:07:35.240 --> 00:07:39.640]  在一個十字架的形號裡面去死
[00:07:39.640 --> 00:07:43.960]  這麼羞辱的一件事
[00:07:43.960 --> 00:07:47.280]  是為了什麼?
[00:07:47.280 --> 00:07:51.000]  是為了拯救我們
[00:07:51.000 --> 00:08:00.480]  是誰在十字架上流血死身的?
[00:08:00.480 --> 00:08:05.920]  這就是我們的主耶穌基督
[00:08:05.920 --> 00:08:09.960]  第一節會下一首歌叫《Scandal of Grace》
[00:08:09.960 --> 00:08:14.560]  Scandal的意思不是一些緋聞
[00:08:14.560 --> 00:08:16.960]  一些八卦新聞
[00:08:16.960 --> 00:08:21.840]  而是一件不可思議的事實
[00:08:21.840 --> 00:08:26.040]  讓我們一同去思想
[00:08:26.040 --> 00:08:28.400]  這個不可思議的因典
[00:08:28.400 --> 00:08:32.040]  我邀請大家懂得唱的唱大聲一點
[00:08:32.040 --> 00:08:36.000]  但同樣地去感受一下
[00:08:36.000 --> 00:08:39.320]  主耶穌基督在我們當中
[00:08:39.320 --> 00:08:46.240]  祂不只是一個在廟宇裡面的一個神像
[00:08:46.240 --> 00:08:51.600]  祂是活生生的,在我們當中
[00:08:51.600 --> 00:08:54.960]  親愛的父神,我們真是滿心的去感謝祢
[00:08:54.960 --> 00:08:57.640]  我們讚美祢
[00:08:57.640 --> 00:09:05.040]  因為祢參與了祢自己的兒子主耶穌基督
[00:09:05.040 --> 00:09:08.360]  來到這個世界上
[00:09:08.360 --> 00:09:15.640]  是去為的,是拯救身上的人
[00:09:15.640 --> 00:09:22.480]  主耶穌基督這樣不可思議的事實
[00:09:22.480 --> 00:09:26.160]  這個從來沒有人聽過
[00:09:26.160 --> 00:09:30.160]  沒有人知道的真理
[00:09:30.160 --> 00:09:37.080]  但今天祢讓我們去知道,祢讓我們去見到
[00:09:37.080 --> 00:09:42.360]  主耶穌基督讓我們今天再次去思想
[00:09:42.360 --> 00:09:47.240]  去紀念,去活出這個信仰的時候
[00:09:47.240 --> 00:09:50.600]  活出主耶穌基督在十字架上為我們死
[00:09:50.600 --> 00:09:53.800]  這個事實的時候
[00:09:53.800 --> 00:09:57.400]  讓我們將這個敬拜
[00:09:57.400 --> 00:10:02.680]  無論我們的心,無論我們所想的
[00:10:02.680 --> 00:10:09.320]  所說的,所感受的,都呈現給你
[00:10:09.320 --> 00:10:12.040]  多謝你聽我們的禱告
[00:10:12.040 --> 00:10:16.560]  多謝你帶領著我們這群敬拜的群體
[00:10:16.560 --> 00:10:21.320]  可以去感受到祢的同在
[00:10:21.320 --> 00:10:23.160]  多謝你
[00:10:23.160 --> 00:10:31.080]  聽我們禱告,是奉主耶穌基督得勝的名字祈求
[00:10:31.080 --> 00:10:33.560]  Amen
[00:10:33.560 --> 00:10:35.280]  好,大家隨便坐
[00:10:35.280 --> 00:10:39.080]  隨便坐
[00:10:39.080 --> 00:10:42.400]  哇,今天很多人
[00:10:42.400 --> 00:10:46.480]  隨便坐
[00:10:46.480 --> 00:10:48.600]  知不知道今天來這裡的目的是什麼?
[00:10:48.600 --> 00:10:50.760]  有沒有人知道特別有目的來這裡?
[00:10:50.760 --> 00:10:52.520]  因為每個星期六你都在這裡
[00:10:52.520 --> 00:10:56.320]  有沒有人有特別目的來這裡?
[00:10:56.320 --> 00:10:58.320]  沒有的?
[00:10:58.320 --> 00:11:00.240]  剛才左教授說了這麼多
[00:11:00.240 --> 00:11:05.320]  你有個特別目的來這裡做什麼?
[00:11:05.320 --> 00:11:08.080]  紀念求贖主和Celebrate Easter
[00:11:08.080 --> 00:11:09.680]  Celebrate復活節
[00:11:09.680 --> 00:11:10.880]  不是的
[00:11:10.880 --> 00:11:14.400]  你們每個星期六都在這裡照坐
[00:11:14.400 --> 00:11:17.600]  我知道有些人是因為身體不舒服
[00:11:17.600 --> 00:11:22.560]  但是因為Easter,我不休息,我留在這裡
[00:11:22.560 --> 00:11:27.000]  但在我們說要慶祝Easter之前
[00:11:27.000 --> 00:11:30.000]  但你知不知道慶祝是很開心的,是嗎?
[00:11:30.000 --> 00:11:34.320]  但慶祝之前,有一個故事在背後
[00:11:34.320 --> 00:11:35.760]  是很慘痛的故事
[00:11:35.760 --> 00:11:39.680]  今天想和大家分享一下
[00:11:39.680 --> 00:11:45.920]  其實這個故事究竟是什麼?
[00:11:45.920 --> 00:11:50.360]  這個故事起源於2000年前的一個星期四晚
[00:11:50.360 --> 00:11:53.120]  那個地方叫做克西馬尼園
[00:11:53.120 --> 00:11:59.040]  耶穌在那一晚裡祈禱了三次
[00:11:59.040 --> 00:12:00.240]  為什麼呢?
[00:12:00.240 --> 00:12:04.160]  因為祂知道明天要上十字架,要被釘死
[00:12:04.160 --> 00:12:05.880]  祂那天很害怕
[00:12:05.880 --> 00:12:08.120]  害怕得那些汗珠
[00:12:08.120 --> 00:12:12.840]  聖經形容是汗滴到地上那麼大粒
[00:12:12.840 --> 00:12:14.880]  祂和神說
[00:12:14.880 --> 00:12:16.360]  耶穌是神的兒子
[00:12:16.360 --> 00:12:22.120]  祂說:神啊,祢若容許請拿開這個虎杯
[00:12:22.120 --> 00:12:25.400]  但是然而不要照我的意思
[00:12:25.400 --> 00:12:27.160]  但是照祢的意思
[00:12:27.160 --> 00:12:29.560]  耶穌好像人一樣那麼痛苦
[00:12:29.560 --> 00:12:32.440]  因為剛才聽到那些釘聲
[00:12:32.440 --> 00:12:33.840]  很恐怖吧?
[00:12:33.840 --> 00:12:35.240]  釘在祂的手上
[00:12:35.240 --> 00:12:38.600]  祂知道明天要釘在祂的手上
[00:12:38.600 --> 00:12:40.400]  那個釘痕很痛
[00:12:40.400 --> 00:12:41.600]  祂很痛苦
[00:12:41.600 --> 00:12:43.040]  祂和神說
[00:12:43.040 --> 00:12:47.760]  可不可以不要讓我經歷這個痛苦?
[00:12:47.760 --> 00:12:49.920]  神說:不行,不要出聲
[00:12:49.920 --> 00:12:52.040]  祂三次祈禱回來,祂要上去
[00:12:52.040 --> 00:12:55.120]  結果那一晚星期四晚
[00:12:55.120 --> 00:12:56.640]  就被人抓了
[00:12:56.640 --> 00:13:01.000]  還要被祂自己一個門徒叫做猶大出賣祂
[00:13:01.000 --> 00:13:03.880]  兵兵離島把祂拖出去
[00:13:03.880 --> 00:13:06.360]  然後就被人審
[00:13:06.360 --> 00:13:11.520]  被人抓出去釘上十字架
[00:13:11.520 --> 00:13:15.640]  根據聖經的故事記載
[00:13:15.640 --> 00:13:19.960]  祂是星期五的早上九點鐘
[00:13:19.960 --> 00:13:21.800]  釘上十字架之後
[00:13:21.800 --> 00:13:25.320]  一直在上面掛了六個小時
[00:13:25.320 --> 00:13:26.960]  那些血一直流
[00:13:26.960 --> 00:13:28.320]  流到盡頭的時候
[00:13:28.320 --> 00:13:31.040]  祂才斷氣死亡
[00:13:31.040 --> 00:13:33.000]  耶穌是這樣死的
[00:13:33.000 --> 00:13:34.920]  給大家看看剛才的 PowerPoint
[00:13:34.920 --> 00:13:35.880]  當天的情況
[00:13:35.880 --> 00:13:41.840]  祂死了之後
[00:13:41.840 --> 00:13:44.920]  接著就埋葬在洞穴裡面
[00:13:44.920 --> 00:13:49.520]  洞穴裡面是空的
[00:13:49.520 --> 00:13:53.440]  He is not there for He has risen
[00:13:53.440 --> 00:13:55.160]  祂升了天
[00:13:55.160 --> 00:13:56.800]  到三天之後祂復活
[00:13:56.800 --> 00:13:58.280]  祂的身體復活之後
[00:13:58.280 --> 00:13:59.800]  祂不是整個靈魂復活
[00:13:59.800 --> 00:14:01.360]  祂的身體復活
[00:14:01.360 --> 00:14:03.520]  向門徒顯現
[00:14:03.520 --> 00:14:05.840]  那個墳墓裡面是空的
[00:14:05.840 --> 00:14:07.800]  裡面有些裹屍
[00:14:07.800 --> 00:14:10.280]  即是包著屍體的那塊布留在那裡
[00:14:10.280 --> 00:14:11.800]  這個就是證據
[00:14:11.800 --> 00:14:13.400]  有一本書叫做《徹證待判》
[00:14:13.400 --> 00:14:15.080]  你可以去看去研究
[00:14:15.080 --> 00:14:16.360]  很多的歷史證明
[00:14:16.360 --> 00:14:18.440]  耶穌的實在
[00:14:18.440 --> 00:14:19.640]  是來到這個世界
[00:14:19.640 --> 00:14:21.520]  也是死了三天後復活
[00:14:21.520 --> 00:14:23.280]  是找不到祂的屍首
[00:14:23.280 --> 00:14:24.680]  今天
[00:14:24.680 --> 00:14:27.360]  是一個證據,你不需要做這些研究
[00:14:27.360 --> 00:14:29.360]  不需要做考古學家,你已經研究到
[00:14:29.360 --> 00:14:33.960]  今年是什麼年份?
[00:14:33.960 --> 00:14:37.560]  2015年,怎樣計算出來的?
[00:14:37.560 --> 00:14:39.280]  根據耶穌出世
[00:14:39.280 --> 00:14:41.560]  大概那個年份計算到今天
[00:14:41.560 --> 00:14:42.320]  2015年
[00:14:42.320 --> 00:14:44.960]  有沒有人在這個世界裡面
[00:14:44.960 --> 00:14:48.440]  不用這個年份的?
[00:14:48.440 --> 00:14:50.360]  包括共產黨國家
[00:14:50.360 --> 00:14:52.160]  包括不信神的國家
[00:14:52.160 --> 00:14:53.880]  都要用這個日子
[00:14:53.880 --> 00:14:56.640]  這樣就很實在證明了
[00:14:56.640 --> 00:14:58.160]  耶穌來到這個世界
[00:14:58.160 --> 00:15:01.600]  這個意思是真實的
[00:15:01.600 --> 00:15:03.040]  無論你信與不信都好
[00:15:03.040 --> 00:15:04.520]  這個是鐵一般的事實
[00:15:04.520 --> 00:15:08.560]  有人問耶穌為什麼要死?
[00:15:08.560 --> 00:15:11.040]  有沒有人想知道這個問題?
[00:15:11.040 --> 00:15:12.720]  有沒有人知道這個問題?
[00:15:12.720 --> 00:15:16.320]  知道答案?
[00:15:16.320 --> 00:15:17.360]  弊礙罪死
[00:15:17.360 --> 00:15:18.600]  簡單地說
[00:15:18.600 --> 00:15:21.200]  可以有兩個的答案
[00:15:21.200 --> 00:15:23.200]  一個是政治的因素
[00:15:23.200 --> 00:15:24.200]  政治的因素是什麼呢?
[00:15:24.200 --> 00:15:26.640]  就是當時的猶太人
[00:15:26.640 --> 00:15:28.120]  已經是亡國了
[00:15:28.120 --> 00:15:30.680]  以色列國亡了六百多年
[00:15:30.680 --> 00:15:31.840]  他們一直在等待
[00:15:31.840 --> 00:15:33.520]  剛才Johnathan也提過
[00:15:33.520 --> 00:15:34.760]  以賽先知預言
[00:15:34.760 --> 00:15:36.200]  耶穌會來這個世界
[00:15:36.200 --> 00:15:38.160]  他們渴望
[00:15:38.160 --> 00:15:41.160]  渴望這個救世主來到
[00:15:41.160 --> 00:15:42.720]  以色列復國了
[00:15:42.720 --> 00:15:43.840]  六百年了
[00:15:43.840 --> 00:15:45.240]  整個民族開始復國
[00:15:45.240 --> 00:15:46.280]  很開心
[00:15:46.280 --> 00:15:47.200]  誰知道來到
[00:15:47.200 --> 00:15:48.400]  看到一個人
[00:15:48.400 --> 00:15:49.560]  很謙卑
[00:15:49.560 --> 00:15:50.080]  很窮
[00:15:50.080 --> 00:15:51.040]  沒有權
[00:15:51.040 --> 00:15:52.520]  沒有勢
[00:15:52.520 --> 00:15:53.920]  連斬首的地方也沒有
[00:15:53.920 --> 00:15:56.800]  還有他爸爸只是一個木匠
[00:15:56.800 --> 00:15:58.200]  於是會怎樣呢?
[00:15:58.200 --> 00:15:59.840]  失望
[00:15:59.840 --> 00:16:01.120]  失望到一個地步
[00:16:01.120 --> 00:16:02.720]  他說做不到救世主
[00:16:02.720 --> 00:16:05.000]  於是就將他釘在十字架上
[00:16:05.000 --> 00:16:05.960]  因為憎恨他
[00:16:05.960 --> 00:16:07.840]  很恨他
[00:16:07.840 --> 00:16:09.080]  當然另外一個原因
[00:16:09.080 --> 00:16:09.880]  更加重要
[00:16:09.880 --> 00:16:10.920]  今天要跟大家講的
[00:16:10.920 --> 00:16:12.160]  就是一個
[00:16:12.160 --> 00:16:13.760]  從神的角度去看
[00:16:13.760 --> 00:16:16.960]  為什麼耶穌要死在十字架上
[00:16:16.960 --> 00:16:18.040]  因為要應驗
[00:16:18.040 --> 00:16:19.840]  就好像剛才以賽先知所講的
[00:16:19.840 --> 00:16:23.520]  應驗神一定要派一個獨生子來到這個世界
[00:16:23.520 --> 00:16:25.320]  拯救人在罪裡面
[00:16:25.320 --> 00:16:28.960]  將他帶出來
[00:16:28.960 --> 00:16:31.400]  然後這件事實要成就
[00:16:31.400 --> 00:16:34.120]  為什麼耶穌在赫西瑪利園那一晚
[00:16:34.120 --> 00:16:34.920]  要做這件事
[00:16:34.920 --> 00:16:36.000]  因為
[00:16:36.000 --> 00:16:37.640]  這是祂的使命
[00:16:37.640 --> 00:16:40.240]  祂一定要做
[00:16:40.240 --> 00:16:41.880]  聖經有一句話
[00:16:41.880 --> 00:16:43.280]  一語中的講得很清楚
[00:16:43.280 --> 00:16:46.080]  祂說耶穌被交給人
[00:16:46.080 --> 00:16:48.360]  是因為我們的罪
[00:16:48.360 --> 00:16:49.680]  他會不會背?
[00:16:49.680 --> 00:16:51.400]  復活
[00:16:51.400 --> 00:16:53.840]  是要叫我們清議
[00:16:53.840 --> 00:16:55.160]  講得很清楚
[00:16:55.160 --> 00:16:56.600]  耶穌死
[00:16:56.600 --> 00:16:58.840]  是因為我們的罪
[00:16:58.840 --> 00:16:59.600]  復活
[00:16:59.600 --> 00:17:01.160]  也是叫我們清議
[00:17:01.160 --> 00:17:04.560]  耶穌死和復活是為誰?
[00:17:04.560 --> 00:17:05.720]  是為我們
[00:17:05.720 --> 00:17:06.760]  不是為祂
[00:17:06.760 --> 00:17:08.440]  所以今天我們慶祝
[00:17:08.440 --> 00:17:09.120]  很開心
[00:17:09.120 --> 00:17:10.400]  記住
[00:17:10.400 --> 00:17:13.880]  這個故事
[00:17:13.880 --> 00:17:15.200]  人的問題在哪裡呢?
[00:17:15.200 --> 00:17:16.920]  剛才講得很清楚
[00:17:16.920 --> 00:17:17.960]  下一張slide
[00:17:17.960 --> 00:17:19.600]  人的問題在哪裡?
[00:17:19.600 --> 00:17:21.520]  人的問題
[00:17:21.520 --> 00:17:22.920]  是罪
[00:17:22.920 --> 00:17:24.640]  你說我沒有殺人放火
[00:17:24.640 --> 00:17:25.440]  我算是很乖
[00:17:25.440 --> 00:17:26.440]  從小到大
[00:17:26.440 --> 00:17:28.320]  我都是一個很好的人
[00:17:28.320 --> 00:17:30.160]  又聽媽媽的話
[00:17:30.160 --> 00:17:31.360]  我讀書也不錯
[00:17:31.360 --> 00:17:31.720]  是不是?
[00:17:31.720 --> 00:17:32.760]  A students
[00:17:32.760 --> 00:17:33.000]  是不是?
[00:17:33.000 --> 00:17:33.600]  我也不錯
[00:17:33.600 --> 00:17:35.680]  我是一個很好的人
[00:17:35.680 --> 00:17:37.200]  但是聖經講得很清楚
[00:17:37.200 --> 00:17:39.360]  你問心那句你才知道
[00:17:39.360 --> 00:17:40.560]  他說沒有一個義人
[00:17:40.560 --> 00:17:42.120]  就是沒有一個沒有罪的人
[00:17:42.120 --> 00:17:43.360]  連一個都沒有
[00:17:43.360 --> 00:17:44.880]  人人都犯了罪
[00:17:44.880 --> 00:17:46.240]  規缺了上帝的榮耀
[00:17:46.240 --> 00:17:48.120]  規缺的意思
[00:17:48.120 --> 00:17:49.280]  是很簡單的
[00:17:49.280 --> 00:17:52.480]  就是說你達不到上帝的標準
[00:17:52.480 --> 00:17:53.840]  好像這個紅心
[00:17:53.840 --> 00:17:54.560]  本來是在這裡的
[00:17:54.560 --> 00:17:58.360]  但是那些箭射到到處都是射不到
[00:17:58.360 --> 00:18:00.320]  神的要求實在是很高的
[00:18:00.320 --> 00:18:01.080]  那你說
[00:18:01.080 --> 00:18:01.600]  是啊
[00:18:01.600 --> 00:18:03.480]  可惜我不去教會
[00:18:03.480 --> 00:18:03.880]  是吧?
[00:18:03.880 --> 00:18:04.920]  要求這麼高
[00:18:04.920 --> 00:18:05.480]  但是不是
[00:18:05.480 --> 00:18:07.280]  先聽完故事的下半部
[00:18:07.280 --> 00:18:08.680]  神的要求很高
[00:18:08.680 --> 00:18:10.440]  人做不到
[00:18:10.440 --> 00:18:11.560]  因為
[00:18:11.560 --> 00:18:13.560]  神的要求去到一個地方是什麼呢?
[00:18:13.560 --> 00:18:17.440]  什麼叫做殺人?
[00:18:17.440 --> 00:18:18.840]  在人的角度去看
[00:18:18.840 --> 00:18:19.600]  用一把刀
[00:18:19.600 --> 00:18:20.440]  用一把槍
[00:18:20.440 --> 00:18:21.240]  你刺了他
[00:18:21.240 --> 00:18:21.800]  你開了槍
[00:18:21.800 --> 00:18:22.240]  你殺死他
[00:18:22.240 --> 00:18:23.360]  叫做殺人
[00:18:23.360 --> 00:18:24.560]  但是神的標準說
[00:18:24.560 --> 00:18:28.240]  當你去恨一個人的時候
[00:18:28.240 --> 00:18:29.800]  你就已經開始殺人了
[00:18:29.800 --> 00:18:31.160]  你殺了人了
[00:18:31.160 --> 00:18:34.040]  就是說上帝的要求是從你的心開始
[00:18:34.040 --> 00:18:35.640]  你的動機已經出現錯誤
[00:18:35.640 --> 00:18:37.960]  如果上帝要一個這麼高的標準的時候
[00:18:37.960 --> 00:18:40.080]  人怎樣達得到?
[00:18:40.080 --> 00:18:40.400]  是吧?
[00:18:40.400 --> 00:18:41.560]  人達不到
[00:18:41.560 --> 00:18:47.080]  所以人永遠活在一個罪裡面是沒得救的
[00:18:47.080 --> 00:18:49.760]  人就想盡辦法去改
[00:18:49.760 --> 00:18:52.640]  結果改不了
[00:18:52.640 --> 00:18:54.240]  這個禮拜
[00:18:54.240 --> 00:18:57.040]  有誰在小組參加小組?
[00:18:57.040 --> 00:18:58.840]  是吧?
[00:18:58.840 --> 00:18:59.800]  好像有小組
[00:18:59.800 --> 00:19:00.640]  其中有一條問題
[00:19:00.640 --> 00:19:02.400]  這個禮拜是不是大家都用
[00:19:02.400 --> 00:19:03.720]  Transformation
[00:19:03.720 --> 00:19:05.360]  那個影片?
[00:19:05.360 --> 00:19:06.280]  是吧?
[00:19:06.280 --> 00:19:06.720]  不是
[00:19:06.720 --> 00:19:07.760]  沒有
[00:19:07.760 --> 00:19:09.240]  是吧?
[00:19:09.240 --> 00:19:10.320]  用Transformation那個
[00:19:10.320 --> 00:19:11.720]  其中有一條問題
[00:19:11.720 --> 00:19:14.240]  叫你拿張白紙出來
[00:19:14.240 --> 00:19:14.760]  是吧?
[00:19:14.760 --> 00:19:17.240]  然後叫你用一分鐘寫
[00:19:17.240 --> 00:19:18.920]  寫你的罪
[00:19:18.920 --> 00:19:20.600]  寫寫寫
[00:19:20.600 --> 00:19:22.400]  寫完之後最好有些東西要分享
[00:19:22.400 --> 00:19:24.520]  其實我設計這個問題的時候
[00:19:24.520 --> 00:19:26.880]  我也很害怕
[00:19:26.880 --> 00:19:28.400]  因為我覺得
[00:19:28.400 --> 00:19:31.080]  是不是好像很難為情?
[00:19:31.080 --> 00:19:31.480]  是吧?
[00:19:31.480 --> 00:19:32.240]  好像很難
[00:19:32.240 --> 00:19:33.600]  寫完之後還要分享
[00:19:33.600 --> 00:19:35.920]  但是我內心都是希望
[00:19:35.920 --> 00:19:37.280]  人要看到這件事
[00:19:37.280 --> 00:19:39.160]  人要看到這個罪
[00:19:39.160 --> 00:19:40.440]  但是我參加那個小組
[00:19:40.440 --> 00:19:42.760]  給我一個很大的不同
[00:19:42.760 --> 00:19:44.320]  我們在那個小組裡面
[00:19:44.320 --> 00:19:45.680]  有些弟兄姊妹
[00:19:45.680 --> 00:19:47.280]  真的寫
[00:19:47.280 --> 00:19:50.640]  寫完之後還要有很好的分享
[00:19:50.640 --> 00:19:53.960]  我很感恩
[00:19:53.960 --> 00:19:55.280]  分享完之後
[00:19:55.280 --> 00:19:56.480]  大家拍肩膀
[00:19:56.480 --> 00:19:58.480]  有些是給紙巾
[00:19:58.480 --> 00:20:00.280]  總之是一個很好的圖畫
[00:20:00.280 --> 00:20:01.880]  很好的環境在裡面
[00:20:01.880 --> 00:20:03.880]  讓他們認罪
[00:20:03.880 --> 00:20:07.400]  我就開始看到什麼叫復興
[00:20:07.400 --> 00:20:09.200]  剛才以色列人說我要復興
[00:20:09.200 --> 00:20:10.360]  是復興了以色列國
[00:20:10.360 --> 00:20:11.400]  是吧?
[00:20:11.400 --> 00:20:12.160]  神說要復興
[00:20:12.160 --> 00:20:13.360]  要復興什麼?
[00:20:13.360 --> 00:20:14.320]  復興人的時候
[00:20:14.320 --> 00:20:15.400]  首先第一件事
[00:20:15.400 --> 00:20:17.160]  人要知道自己的罪
[00:20:17.160 --> 00:20:18.280]  要看到自己的罪
[00:20:18.280 --> 00:20:19.160]  然後回轉
[00:20:19.160 --> 00:20:21.720]  那個才是復興
