
[00:00:00.000 --> 00:00:02.000]  丁千惠平安
[00:07:33.500 --> 00:07:35.500]  他應該要下一步怎麼做
[00:07:35.500 --> 00:07:39.500]  主耶穌在馬太福音是講到他是君王的身份
[00:07:39.500 --> 00:07:41.500]  他毫不退縮
[00:07:41.500 --> 00:07:44.500]  雖然他知道他的先鋒已經被殺了頭
[00:07:44.500 --> 00:07:46.500]  但是他沒有畏懼
[00:07:46.500 --> 00:07:52.500]  他仍然不是說別人跟從他的時候他就退縮
[00:07:52.500 --> 00:07:53.500]  你不要跟著我
[00:07:53.500 --> 00:07:54.500]  如果跟著我會怎樣
[00:07:54.500 --> 00:07:56.500]  我會被人抓去殺頭
[00:07:56.500 --> 00:07:58.500]  主耶穌不會這樣做
[00:07:58.500 --> 00:08:01.500]  因為很多人聽到耶穌的說話
[00:08:01.500 --> 00:08:02.500]  那些人就跟著他
[00:08:02.500 --> 00:08:05.500]  因為耶穌基督在十四章之前
[00:08:05.500 --> 00:08:07.500]  耶穌已經行了很多神蹟其事
[00:08:07.500 --> 00:08:10.500]  他醫好說是麻瘋的病人
[00:08:10.500 --> 00:08:13.500]  他是醫好眼下的瘸腿的
[00:08:13.500 --> 00:08:17.500]  甚至他是能夠去改鬼
[00:08:17.500 --> 00:08:20.500]  這個除了是怎樣
[00:08:20.500 --> 00:08:25.500]  是神之外是沒有人可施展的神蹟
[00:08:25.500 --> 00:08:27.500]  在這裏耶穌基督你看他
[00:08:27.500 --> 00:08:30.500]  耶穌出來他見許多的人
[00:08:30.500 --> 00:08:32.500]  在這個十四節
[00:08:32.500 --> 00:08:34.500]  他就憐憫他
[00:08:34.500 --> 00:08:36.500]  治好了他們的病人
[00:08:36.500 --> 00:08:38.500]  耶穌沒有退縮
[00:08:38.500 --> 00:08:39.500]  他看到那些人的需要
[00:08:39.500 --> 00:08:41.500]  那些人需要些什麼
[00:08:41.500 --> 00:08:43.500]  那些人有病
[00:08:43.500 --> 00:08:44.500]  他需要什麼
[00:08:44.500 --> 00:08:45.500]  醫治
[00:08:45.500 --> 00:08:47.500]  其實今天我們世界上的人
[00:08:47.500 --> 00:08:50.500]  很多人都是有病
[00:08:50.500 --> 00:08:52.500]  我們需要尋求醫治
[00:08:52.500 --> 00:08:53.500]  特別在這個新冠病毒
[00:08:53.500 --> 00:08:54.500]  很多人都是
[00:08:54.500 --> 00:08:56.500]  或者是打針
[00:08:56.500 --> 00:08:58.500]  或者是中了這個病毒
[00:08:58.500 --> 00:09:00.500]  都是後遺症
[00:09:00.500 --> 00:09:02.500]  我認識有些頂姐妹都是
[00:09:02.500 --> 00:09:04.500]  那些人說中了這個病毒
[00:09:04.500 --> 00:09:06.500]  或者是打了針之後
[00:09:06.500 --> 00:09:10.500]  有很多人都會頭痛
[00:09:10.500 --> 00:09:11.500]  我最近去驗身
[00:09:11.500 --> 00:09:12.500]  醫生都跟我說
[00:09:12.500 --> 00:09:14.500]  他說根據他最近得的數據
[00:09:14.500 --> 00:09:16.500]  有十分之一的人
[00:09:16.500 --> 00:09:18.500]  腦袋受影響
[00:09:18.500 --> 00:09:20.500]  特別是會頭痛
[00:09:20.500 --> 00:09:23.500]  他說他們都是很緊張這些事
[00:09:23.500 --> 00:09:26.500]  但只不過現在這個世界是沒有辦法
[00:09:26.500 --> 00:09:29.500]  我們仍然落在一個困局裏面
[00:09:29.500 --> 00:09:31.500]  這個世界已經是病了
[00:09:31.500 --> 00:09:32.500]  我們人都是病了
[00:09:32.500 --> 00:09:34.500]  我們的心靈都是病了
[00:09:34.500 --> 00:09:36.500]  我們需要神的醫治
[00:09:36.500 --> 00:09:38.500]  主耶穌他來到這個世界
[00:09:38.500 --> 00:09:40.500]  他就是要叫人得醫治
[00:09:40.500 --> 00:09:45.500]  其實在馬太福音八章二至三節
[00:09:45.500 --> 00:09:49.500]  當耶穌去醫治一個很特別的病症
[00:09:49.500 --> 00:09:51.500]  就是一個大麻瘋的時候
[00:09:51.500 --> 00:09:55.500]  有一個長大麻瘋的基督拜耶穌說
[00:09:55.500 --> 00:09:56.500]  主耶穌肯
[00:09:56.500 --> 00:09:58.500]  必然叫我結症了
[00:09:58.500 --> 00:10:00.500]  耶穌就伸手摸他說
[00:10:00.500 --> 00:10:01.500]  我肯
[00:10:01.500 --> 00:10:02.500]  你結症了嗎
[00:10:02.500 --> 00:10:06.500]  他的大麻瘋立刻就結症了
[00:10:06.500 --> 00:10:08.500]  這裏說到耶穌
[00:10:08.500 --> 00:10:12.500]  他是很樂意去接觸那些患病的人
[00:10:12.500 --> 00:10:17.500]  尤其當時特別在馬太福音說到這個麻瘋病
[00:10:17.500 --> 00:10:19.500]  其實猶太人很清楚的
[00:10:19.500 --> 00:10:24.500]  因為馬太福音特別要向猶太人宣告神的福音
[00:10:24.500 --> 00:10:26.500]  讓他們能夠得以復存
[00:10:26.500 --> 00:10:30.500]  這裏猶太人他們很明白到
[00:10:30.500 --> 00:10:32.500]  麻瘋病是沒有人肯接觸的
[00:10:32.500 --> 00:10:35.500]  因為麻瘋病在街上走都要告訴別人
[00:10:35.500 --> 00:10:36.500]  是我不結症
[00:10:36.500 --> 00:10:37.500]  不結症
[00:10:37.500 --> 00:10:40.500]  因為它會傳染人的疾病
[00:10:40.500 --> 00:10:43.500]  但是耶穌基督
[00:10:43.500 --> 00:10:44.500]  他沒有懼怕
[00:10:44.500 --> 00:10:47.500]  因為他是掌管萬有的主宰
[00:10:47.500 --> 00:10:48.500]  因為有主耶穌
[00:10:48.500 --> 00:10:52.500]  他就是能夠將人從這個絕望
[00:10:52.500 --> 00:10:53.500]  來帶出來
[00:10:53.500 --> 00:10:55.500]  讓他們得到希望
[00:10:55.500 --> 00:10:58.500]  在馬太福音裏面
[00:10:58.500 --> 00:11:00.500]  特別說到耶穌基督
[00:11:00.500 --> 00:11:05.500]  祂就是那位是舊約所議員的
[00:11:05.500 --> 00:11:07.500]  來塞亞軍王
[00:11:07.500 --> 00:11:10.500]  馬太福音是很清楚說到
[00:11:10.500 --> 00:11:12.500]  這位軍王來到這個地上
[00:11:12.500 --> 00:11:16.500]  就是來拯救祂的百姓
[00:11:16.500 --> 00:11:19.500]  並且如果你再看在第八章裏面
[00:11:19.500 --> 00:11:22.500]  祂那個禽病是非常的
[00:11:22.500 --> 00:11:24.500]  真是在當時來說
[00:11:24.500 --> 00:11:26.500]  是前後古人
[00:11:26.500 --> 00:11:27.500]  後無來者
[00:11:27.500 --> 00:11:29.500]  因為祂是神
[00:11:29.500 --> 00:11:32.500]  馬太福音八章十六到十七節
[00:11:32.500 --> 00:11:35.500]  這裏是形容到祂只用一句話
[00:11:35.500 --> 00:11:37.500]  就把鬼都趕出去
[00:11:37.500 --> 00:11:40.500]  並且治好了一切有病的人
[00:11:40.500 --> 00:11:43.500]  這時有應驗先知以塞亞的話說
[00:11:43.500 --> 00:11:45.500]  祂代替我們的軟弱
[00:11:45.500 --> 00:11:48.500]  擔當我們的疾病
[00:11:48.500 --> 00:11:51.500]  馬太福音很多次都是說到
[00:11:51.500 --> 00:11:53.500]  是聖經舊約的議員
[00:11:53.500 --> 00:11:56.500]  因為他不會熟悉舊約
[00:11:56.500 --> 00:11:58.500]  而馬太福音很明顯
[00:11:58.500 --> 00:12:03.500]  就是要讓猶太人明白這個福音
[00:12:03.500 --> 00:12:05.500]  明白諸耶穌
[00:12:05.500 --> 00:12:07.500]  但是只可惜
[00:12:07.500 --> 00:12:10.500]  猶太人很多都沒有悔改歸向神
[00:12:10.500 --> 00:12:12.500]  馬太福音如果你一看的時候
[00:12:12.500 --> 00:12:14.500]  第一章已經是說
[00:12:14.500 --> 00:12:17.500]  如果你去看馬太福音
[00:12:17.500 --> 00:12:18.500]  一章一節
[00:12:18.500 --> 00:12:19.500]  阿巴拉肯的後座
[00:12:19.500 --> 00:12:20.500]  大衛的子孫
[00:12:20.500 --> 00:12:22.500]  耶穌基督的家婆
[00:12:22.500 --> 00:12:26.500]  是說到耶穌基督是一個王者來到
[00:12:26.500 --> 00:12:27.500]  是王族的家婆
[00:12:27.500 --> 00:12:29.500]  是大衛的子孫
[00:12:29.500 --> 00:12:31.500]  也是聖經的議員
[00:12:31.500 --> 00:12:34.500]  這個王靈道
[00:12:34.500 --> 00:12:36.500]  祂是有祂的恩典
[00:12:36.500 --> 00:12:37.500]  傳真是有祂
[00:12:37.500 --> 00:12:38.500]  我們的生活
[00:12:38.500 --> 00:12:39.500]  我們的動作
[00:12:39.500 --> 00:12:42.500]  我們得以撤離疾病
[00:12:42.500 --> 00:12:46.500]  撤離我們的心靈的疾病
[00:12:46.500 --> 00:12:48.500]  或者甚至我們能夠得著
[00:12:48.500 --> 00:12:50.500]  神給我們永恆的生命
[00:12:50.500 --> 00:12:52.500]  我們傳憑主義
[00:12:52.500 --> 00:12:54.500]  地上的人知道
[00:12:54.500 --> 00:12:56.500]  我們今天最重要的是什麼
[00:12:56.500 --> 00:12:58.500]  有健康的身體最重要是吧
[00:12:58.500 --> 00:12:59.500]  有人說
[00:12:59.500 --> 00:13:03.500]  有衣有食有屋住
[00:13:03.500 --> 00:13:04.500]  現在還有有車車
[00:13:04.500 --> 00:13:06.500]  那些人就怎樣
[00:13:06.500 --> 00:13:07.500]  就覺得很滿足了
[00:13:07.500 --> 00:13:10.500]  有些人得著這些東西的時候
[00:13:10.500 --> 00:13:12.500]  神都未必記得
[00:13:12.500 --> 00:13:14.500]  但是這裡
[00:13:14.500 --> 00:13:15.500]  這個安排
[00:13:15.500 --> 00:13:19.500]  超耶穌在一個地方行這個神蹟
[00:13:19.500 --> 00:13:22.500]  祂是讓人感受到那個時間
[00:13:22.500 --> 00:13:24.500]  讓人知道
[00:13:24.500 --> 00:13:25.500]  祂的靈道
[00:13:25.500 --> 00:13:27.500]  是有神的掌管
[00:13:27.500 --> 00:13:29.500]  是有神的設計
[00:13:29.500 --> 00:13:32.500]  在馬大安十四章十五到十六節
[00:13:32.500 --> 00:13:33.500]  這裡說到
[00:13:33.500 --> 00:13:35.500]  當時行神蹟的時候
[00:13:35.500 --> 00:13:37.500]  天將晚的時候
[00:13:37.500 --> 00:13:40.500]  門徒有尊賜內說
[00:13:40.500 --> 00:13:42.500]  門徒是發聲的先人
[00:13:42.500 --> 00:13:43.500]  他看到的問題
[00:13:43.500 --> 00:13:46.500]  他說這時野地時候已經過了
[00:13:46.500 --> 00:13:47.500]  請叫眾人散開
[00:13:47.500 --> 00:13:49.500]  他們好往村子裡去
[00:13:49.500 --> 00:13:51.500]  自己買下的
[00:13:51.500 --> 00:13:55.500]  他們都不想
[00:13:55.500 --> 00:13:56.500]  這班人肚子餓
[00:13:56.500 --> 00:13:59.500]  其實他們都有點看法就是
[00:13:59.500 --> 00:14:00.500]  那些人都肚子餓
[00:14:00.500 --> 00:14:02.500]  我們又幫不了他們
[00:14:02.500 --> 00:14:05.500]  總之叫他們去找到一些地方買點東西吃
[00:14:05.500 --> 00:14:07.500]  不用餓在這個野地
[00:14:07.500 --> 00:14:09.500]  如果跟著耶穌在這裡過夜
[00:14:09.500 --> 00:14:11.500]  過到肚子餓
[00:14:11.500 --> 00:14:12.500]  那怎麼辦呢
[00:14:12.500 --> 00:14:15.500]  他們就跟耶穌有建議了
[00:14:15.500 --> 00:14:17.500]  叫他們去村裡面
[00:14:17.500 --> 00:14:19.500]  買東西吃
[00:14:19.500 --> 00:14:21.500]  耶穌怎樣回答他們呢
[00:14:21.500 --> 00:14:22.500]  耶穌說
[00:14:22.500 --> 00:14:23.500]  不用他們去
[00:14:23.500 --> 00:14:25.500]  你們給他們吃吧
[00:14:25.500 --> 00:14:30.500]  耶穌其實知道將會發生什麼事
[00:14:30.500 --> 00:14:32.500]  耶穌也是看出了
[00:14:32.500 --> 00:14:35.500]  門徒所想的事情
[00:14:35.500 --> 00:14:37.500]  因為當時的時間
[00:14:37.500 --> 00:14:39.500]  天已經是晚了
[00:14:39.500 --> 00:14:42.500]  雖然是夕陽無限好
[00:14:42.500 --> 00:14:44.500]  只是近黃昏
[00:14:44.500 --> 00:14:45.500]  夕陽的時候
[00:14:45.500 --> 00:14:47.500]  主耶穌說得挺好的時間
[00:14:47.500 --> 00:14:49.500]  所以這些病人
[00:14:49.500 --> 00:14:51.500]  大家都很開心
[00:14:51.500 --> 00:14:53.500]  快天黑了
[00:14:53.500 --> 00:14:54.500]  那時候
[00:14:54.500 --> 00:14:57.500]  那些人看不到東西
[00:14:57.500 --> 00:14:59.500]  最多是燈在野外
[00:14:59.500 --> 00:15:02.500]  是很困難去找到吃的
[00:15:02.500 --> 00:15:04.500]  這個夕陽無限好
[00:15:04.500 --> 00:15:05.500]  只是近黃昏
[00:15:05.500 --> 00:15:07.500]  其實這句說話
[00:15:07.500 --> 00:15:09.500]  也是我們中國人很熟的
[00:15:09.500 --> 00:15:11.500]  是出於尤其是李商隱
[00:15:11.500 --> 00:15:13.500]  他所寫的燈落
[00:15:13.500 --> 00:15:17.500]  其實他有一首詩
[00:15:17.500 --> 00:15:21.500]  他作了《春日記懷》
[00:15:21.500 --> 00:15:23.500]  其實同這個時間
[00:15:23.500 --> 00:15:27.500]  也是給我們一個很好的領培
[00:15:27.500 --> 00:15:29.500]  這裡是李商隱
[00:15:29.500 --> 00:15:31.500]  他寫了《春日記懷》
[00:15:31.500 --> 00:15:32.500]  他怎樣說呢
[00:15:32.500 --> 00:15:35.500]  世間凌落重春春
[00:15:35.500 --> 00:15:38.500]  我獨幽圓坐四春
[00:15:38.500 --> 00:15:40.500]  總是有花兼有月
[00:15:40.500 --> 00:15:42.500]  可恨無酒又無人
[00:15:42.500 --> 00:15:45.500]  青袍次草年年定
[00:15:45.500 --> 00:15:47.500]  白髮如絲日日新
[00:15:47.500 --> 00:15:50.500]  玉軸風波千萬裏
[00:15:50.500 --> 00:15:53.500]  未知何路獨龍進
[00:15:53.500 --> 00:15:55.500]  其實他的意思就是說
[00:15:55.500 --> 00:15:57.500]  在這個人世間
[00:15:57.500 --> 00:15:59.500]  他覺得做官
[00:15:59.500 --> 00:16:01.500]  聲聲蕩蕩
[00:16:01.500 --> 00:16:03.500]  可能是即時
[00:16:03.500 --> 00:16:05.500]  是突然間會發生
[00:16:05.500 --> 00:16:07.500]  有時候很不容易變化
[00:16:07.500 --> 00:16:08.500]  你做了高官
[00:16:08.500 --> 00:16:10.500]  會倒下來
[00:16:10.500 --> 00:16:12.500]  有時候人家啟發你
[00:16:12.500 --> 00:16:13.500]  你立即可以上去
[00:16:13.500 --> 00:16:14.500]  但是他呢
[00:16:14.500 --> 00:16:15.500]  他在那裡
[00:16:15.500 --> 00:16:17.500]  蓋上那個時間過了這麼久
[00:16:17.500 --> 00:16:21.500]  而我卻在家中呆坐四年
[00:16:21.500 --> 00:16:24.500]  其實我們在這個疫情裏面
[00:16:24.500 --> 00:16:27.500]  差不多呆坐了接近四年
[00:16:27.500 --> 00:16:30.500]  19、20、21、22
[00:16:30.500 --> 00:16:33.500]  你看看那個時間是很快過
[00:16:33.500 --> 00:16:37.500]  他特別是看到那個環境
[00:16:37.500 --> 00:16:39.500]  有些心裏面很憤怒
[00:16:39.500 --> 00:16:42.500]  哪怕是有花有葉梁
[00:16:42.500 --> 00:16:44.500]  但就沒有人把我推薦
[00:16:44.500 --> 00:16:46.500]  沒有人理你
[00:16:46.500 --> 00:16:48.500]  現在我們都要有這個感覺
[00:16:48.500 --> 00:16:50.500]  所以沒有人理你
[00:16:50.500 --> 00:16:52.500]  就是這樣
[00:16:52.500 --> 00:16:54.500]  你不做就只有我做
[00:16:54.500 --> 00:16:57.500]  這個世界很多時候就是這樣
[00:16:57.500 --> 00:16:59.500]  這裏他講到
[00:16:59.500 --> 00:17:00.500]  九品官
[00:17:00.500 --> 00:17:02.500]  因為他是很低的官
[00:17:02.500 --> 00:17:04.500]  是九品之盟官
[00:17:04.500 --> 00:17:06.500]  他的清徒年年都一樣掛在那裏
[00:17:06.500 --> 00:17:08.500]  但是頭上的白髮
[00:17:08.500 --> 00:17:10.500]  他天天越來越亮眼
[00:17:10.500 --> 00:17:12.500]  你看看照一照鏡子
[00:17:12.500 --> 00:17:14.500]  自己的頭髮都白了
[00:17:14.500 --> 00:17:16.500]  還是在做九品之盟官
[00:17:16.500 --> 00:17:20.500]  他一心想去追逐這個風波千萬
[00:17:20.500 --> 00:17:22.500]  在這個世界很多
[00:17:22.500 --> 00:17:26.500]  押韻很多的人的爭鬥
[00:17:26.500 --> 00:17:30.500]  他不知哪條路才能到達龍門
[00:17:30.500 --> 00:17:33.500]  這個龍門的地方其實中國一個
[00:17:33.500 --> 00:17:36.500]  特別是如果我們是知道
[00:17:36.500 --> 00:17:40.500]  這個龍門也有一個真的地方
[00:17:40.500 --> 00:17:45.500]  在山西省的河津縣的西北
[00:17:45.500 --> 00:17:47.500]  兩邊會峭壁
[00:17:47.500 --> 00:17:51.500]  有一個好像水流在高位掉下來的地方
