
[00:00:00.000 --> 00:00:07.280]  原來這個應用在羅馬書第六章已經出過來
[00:02:09.000 --> 00:02:14.560]  But to be a sacrifice
[00:02:14.560 --> 00:02:18.160]  保羅說我們是從死人中
[00:02:18.160 --> 00:02:19.040]  翻生的人
[00:02:19.040 --> 00:02:21.840]  我們現在將我們自己所擁有的一切
[00:02:21.840 --> 00:02:28.040]  我們的肢體獻給上帝作公義的工具
[00:02:28.040 --> 00:02:31.160]  如果你看英文叫instrument
[00:02:31.160 --> 00:02:34.480]  但原文這個字除了解工具之外
[00:02:34.480 --> 00:02:39.360]  可以解另外一個詞組叫weapon
[00:02:39.360 --> 00:02:43.840]  我們要成爲上帝的武器
[00:02:43.840 --> 00:02:44.640]  很有意思
[00:02:44.640 --> 00:02:49.320]  保羅說當我們將我們自己全人奉獻給上帝的時候
[00:02:49.320 --> 00:02:53.560]  當我們成爲一個活祭的時候
[00:02:53.560 --> 00:02:54.880]  原來我們基督徒的生命
[00:02:54.880 --> 00:03:00.760]  成爲天國挑戰黑暗權勢的一個偉大的武器
[00:03:00.760 --> 00:03:02.800]  有殺傷力的武器
[00:03:02.800 --> 00:03:06.000]  有爆炸力的武器
[00:03:06.000 --> 00:03:09.480]  我想保羅在想的不是
[00:03:09.480 --> 00:03:11.320]  我們都成爲一個小小的子彈
[00:03:11.320 --> 00:03:13.920]  我想保羅在想的每一個基督徒
[00:03:13.920 --> 00:03:15.480]  當他們成爲活祭的時候
[00:03:15.480 --> 00:03:17.600]  他們成爲一個極有爆炸力
[00:03:17.600 --> 00:03:23.800]  極有殺傷力的導彈
[00:03:23.800 --> 00:03:26.040]  我們是天國的導彈
[00:03:26.040 --> 00:03:29.600]  我不是叫你出去殺人放火
[00:03:29.600 --> 00:03:30.760]  我們是和平的導彈
[00:03:30.760 --> 00:03:32.160]  我們是光明的導彈
[00:03:32.160 --> 00:03:37.520]  我們是上帝天國unleash在這個世界
[00:03:37.520 --> 00:03:42.080]  發動在這個世界的導彈
[00:03:42.080 --> 00:03:49.600]  你可不可以想象這件事對教會的意象有什麼影響
[00:03:49.600 --> 00:03:50.680]  有一天
[00:03:50.680 --> 00:03:54.880]  我們每個人都走上去公理堂頂樓的天台
[00:03:54.880 --> 00:04:01.720]  我在上面不是拿着玩具槍在射塑膠子彈
[00:04:01.720 --> 00:04:04.240]  而是我們在頂樓上面
[00:04:04.240 --> 00:04:07.880]  每個人成爲人肉導彈
[00:04:07.880 --> 00:04:12.880]  打進這個邪惡黑暗的世界裏面
[00:04:12.880 --> 00:04:16.240]  天國和平的使者成爲人肉導彈
[00:04:16.240 --> 00:04:19.480]  全然爲主
[00:04:19.480 --> 00:04:21.800]  上主導航
[00:04:21.800 --> 00:04:24.200]  導彈不是我們自己掌管的
[00:04:24.200 --> 00:04:25.800]  上帝要我們去哪裏
[00:04:25.800 --> 00:04:28.520]  我們就去哪裏
[00:04:28.520 --> 00:04:30.760]  我們有一個共同的使命
[00:04:30.760 --> 00:04:34.160]  傳揚天國
[00:04:34.160 --> 00:04:35.720]  甚至粉身碎骨
[00:04:35.720 --> 00:04:37.400]  你可不可以想象
[00:04:37.400 --> 00:04:43.680]  我們每一個人都可以成爲天國裏面的劉曉波
[00:04:43.680 --> 00:04:45.440]  每一個人
[00:04:45.440 --> 00:04:53.560]  千千萬萬的轟炸地上黑暗權勢的導彈
[00:04:53.560 --> 00:04:56.760]  你可不可以想象公理堂是一個航空母艦
[00:04:56.760 --> 00:05:00.440]  你可不可以想象公理堂裏面所有的會友
[00:05:00.440 --> 00:05:06.120]  所有的敬拜者都是一排排一排排的人肉導彈
[00:05:06.120 --> 00:05:08.880]  你想想這個活祭
[00:05:08.880 --> 00:05:11.880]  一個一個一個活祭排在那裏
[00:05:11.880 --> 00:05:16.080]  成爲天國導彈是多大能的一件事
[00:05:16.080 --> 00:05:20.120]  經過遼寧欄
[00:05:20.120 --> 00:05:25.280]  真正有殺傷力有爆炸力的教會
[00:05:25.280 --> 00:05:27.320]  這是我們的儀仗我們的祈禱
[00:05:27.320 --> 00:05:29.120]  有一天人家不是來公理堂
[00:05:29.120 --> 00:05:33.200]  因爲我們的教堂很美所以拍幾張照片
[00:05:33.200 --> 00:05:37.920]  是因爲我們教會有大能的福音
[00:05:37.920 --> 00:05:42.080]  人們排着隊在那裏成爲人肉的導彈
[00:05:42.080 --> 00:05:46.320]  天國的導彈
[00:05:46.320 --> 00:05:48.840]  我帶你回去《羅亞書》第十二章
[00:05:48.840 --> 00:05:51.960]  所以弟兄們我以神的慈悲勸你們
[00:05:51.960 --> 00:05:55.600]  將身體獻上當作活祭
[00:05:55.600 --> 00:05:58.120]  當我們獻上自己生命作活祭的時候
[00:05:58.120 --> 00:06:00.120]  我們再不屬於這個世界
[00:06:00.120 --> 00:06:01.760]  我們不爲這個世界而活
[00:06:01.760 --> 00:06:06.840]  而是爲上帝的天國而活
[00:06:06.840 --> 00:06:08.960]  保祿說當我們成爲活祭的時候
[00:06:08.960 --> 00:06:12.000]  這件事是聖潔的是神所喜悅的
[00:06:12.000 --> 00:06:13.400]  我要你留心最後那句
[00:06:13.400 --> 00:06:17.560]  你們如此侍奉乃是理所當然
[00:06:17.560 --> 00:06:19.240]  你們如此侍奉
[00:06:19.240 --> 00:06:21.760]  你們成爲活祭全人的奉獻
[00:06:21.760 --> 00:06:24.000]  乃是理所當然
[00:06:24.000 --> 00:06:25.440]  如果你熟悉英文版的
[00:06:25.440 --> 00:06:27.400]  你知道有些英文的翻譯是
[00:06:27.400 --> 00:06:30.120]  This is your spiritual act of worship
[00:06:30.120 --> 00:06:33.080]  就是說這是你們屬靈的敬拜
[00:06:33.080 --> 00:06:35.880]  意思就是說當你成爲活祭的時候
[00:06:35.880 --> 00:06:38.320]  你的敬拜是全人的
[00:06:38.320 --> 00:06:41.040]  是從心裏面發出來的
[00:06:41.040 --> 00:06:43.920]  我覺得這個翻譯是可以的
[00:06:43.920 --> 00:06:45.160]  是真的大到疑似
[00:06:45.160 --> 00:06:48.600]  不過中文版這個翻譯更好
[00:06:48.600 --> 00:06:51.560]  中文版這個翻譯真的說到
[00:06:51.560 --> 00:06:54.360]  保祿究竟在想些什麼
[00:06:54.360 --> 00:06:56.440]  保祿說當一個人
[00:06:56.440 --> 00:07:00.040]  當一個基督徒看見上帝的慈悲
[00:07:00.040 --> 00:07:01.560]  成爲了活祭的時候
[00:07:01.560 --> 00:07:03.120]  這件事這個侍奉
[00:07:03.120 --> 00:07:04.920]  當然是上帝喜悅聖潔
[00:07:04.920 --> 00:07:09.080]  是理所當然的
[00:07:09.080 --> 00:07:09.800]  什麼意思
[00:07:09.800 --> 00:07:12.200]  是合乎邏輯的
[00:07:12.200 --> 00:07:13.840]  相反來說
[00:07:13.840 --> 00:07:15.240]  如果你做了基督徒很久
[00:07:15.240 --> 00:07:17.320]  你經常都有底線
[00:07:17.320 --> 00:07:18.440]  又有上限的
[00:07:18.440 --> 00:07:22.880]  我說聽你的敬拜是不合邏輯的
[00:07:22.880 --> 00:07:25.320]  保祿不是說人的邏輯
[00:07:25.320 --> 00:07:27.360]  保祿是說上帝的邏輯
[00:07:27.360 --> 00:07:28.840]  說福音的邏輯
[00:07:28.840 --> 00:07:32.000]  保祿說如果你真的明白福音的邏輯的時候
[00:07:32.000 --> 00:07:36.040]  你一定是全人奉獻的
[00:07:36.040 --> 00:07:38.440]  沒有理由不全人奉獻的
[00:07:38.440 --> 00:07:43.360]  因爲上帝的慈悲太大了
[00:07:43.360 --> 00:07:46.520]  保祿說一個這樣的奉獻
[00:07:46.520 --> 00:07:47.560]  是合乎邏輯的
[00:07:47.560 --> 00:07:50.920]  一個這樣的奉獻是要用腦的
[00:07:50.920 --> 00:07:52.760]  保祿說一個這樣的奉獻
[00:07:52.760 --> 00:07:54.560]  是要從真理上面
[00:07:54.560 --> 00:07:56.360]  在福音上面不斷反思
[00:07:56.360 --> 00:08:00.320]  創造出來的爆炸力
[00:08:00.320 --> 00:08:03.040]  我說你要真的明白保祿所說的這句話
[00:08:03.040 --> 00:08:05.880]  你大概要知道當時的一些歷史背景
[00:08:05.880 --> 00:08:09.080]  你要當時在羅馬的日子裏面
[00:08:09.080 --> 00:08:10.480]  那些愛邦人敬拜
[00:08:10.480 --> 00:08:14.080]  其實是不需要理所當然的
[00:08:14.080 --> 00:08:18.200]  當時所有的聖殿基本上都是禮儀主導
[00:08:18.200 --> 00:08:20.040]  而不是真理主導的
[00:08:20.040 --> 00:08:21.880]  所以你去到聖殿
[00:08:21.880 --> 00:08:23.080]  人家拜你就拜
[00:08:23.080 --> 00:08:24.480]  人家說什麼你就說什麼
[00:08:24.480 --> 00:08:27.040]  最重要是靈
[00:08:27.040 --> 00:08:29.960]  而很可惜當時的猶太人
[00:08:29.960 --> 00:08:31.760]  經過長年累月
[00:08:31.760 --> 00:08:34.640]  在聖殿裏面去敬拜
[00:08:34.640 --> 00:08:37.240]  他們的敬拜都成爲禮儀主導
[00:08:37.240 --> 00:08:39.560]  這是很可悲的事情
[00:08:39.560 --> 00:08:40.600]  因爲舊約裏面
[00:08:40.600 --> 00:08:42.280]  所有聖殿裏面所有的敬拜
[00:08:42.280 --> 00:08:44.600]  其實背後有真理的
[00:08:44.600 --> 00:08:46.200]  但久而久之的時候
[00:08:46.200 --> 00:08:47.520]  很容易忘記了真理
[00:08:47.520 --> 00:08:51.600]  都不知道爲什麼我們在做這件事
[00:08:51.600 --> 00:08:52.600]  成爲一個習慣
[00:08:52.600 --> 00:08:54.400]  成爲一個禮儀
[00:08:54.400 --> 00:08:55.680]  做完禮儀
[00:08:55.680 --> 00:08:57.360]  完成了崇拜
[00:08:57.360 --> 00:09:00.960]  我們一定可以得到上帝的祝福
[00:09:00.960 --> 00:09:01.720]  親愛的弟兄姐妹
[00:09:01.720 --> 00:09:05.040]  我希望我們的教會不是這樣的教會
[00:09:05.040 --> 00:09:06.160]  有時候在外面和人聊天
[00:09:06.160 --> 00:09:07.640]  說我是公理堂的牧師
[00:09:07.640 --> 00:09:08.200]  有些人會說
[00:09:08.200 --> 00:09:10.840]  公理堂是很禮儀的教會
[00:09:10.840 --> 00:09:11.520]  我很想和你說
[00:09:11.520 --> 00:09:13.760]  我們是真理的教會
[00:09:13.760 --> 00:09:15.040]  我們不是禮儀的教會
[00:09:15.040 --> 00:09:16.160]  我們是
[00:09:16.160 --> 00:09:18.000]  禮儀是好的
[00:09:18.000 --> 00:09:20.600]  但禮儀是反映了背後的真理
[00:09:20.600 --> 00:09:21.320]  保羅華
[00:09:21.320 --> 00:09:22.320]  你們的崇拜
[00:09:22.320 --> 00:09:23.240]  你們的敬拜
[00:09:23.240 --> 00:09:25.160]  你們的侍奉是理所當然
[00:09:25.160 --> 00:09:25.840]  是用腦的
[00:09:25.840 --> 00:09:29.040]  是從真理的反思出來的
[00:09:29.040 --> 00:09:31.040]  但你知道今天
[00:09:31.040 --> 00:09:33.240]  很多的宗教
[00:09:33.240 --> 00:09:36.160]  那些人再不是用真理爲本的
[00:09:36.160 --> 00:09:37.400]  而是用禮儀爲本
[00:09:37.400 --> 00:09:39.600]  譬如說你去
[00:09:39.600 --> 00:09:41.760]  黃大仙的時候
[00:09:41.760 --> 00:09:45.160]  你去拜黃大仙的時候
[00:09:45.160 --> 00:09:47.200]  其實你就是跟着那些禮儀
[00:09:47.200 --> 00:09:48.120]  人家裝着香
[00:09:48.120 --> 00:09:48.760]  你不裝着香
[00:09:48.760 --> 00:09:49.320]  人家跪
[00:09:49.320 --> 00:09:49.640]  你不跪
[00:09:49.640 --> 00:09:50.120]  人家祈禱
[00:09:50.120 --> 00:09:50.720]  你不祈禱
[00:09:50.720 --> 00:09:53.400]  最重要的是靈
[00:09:53.400 --> 00:09:56.960]  你會不會有一天去黃大仙的時候
[00:09:56.960 --> 00:09:59.200]  那裏有個真人跟你說
[00:09:59.200 --> 00:10:04.120]  你有沒有看過1986年鄭少秋那套黃大仙
[00:10:04.120 --> 00:10:06.280]  鄭少秋那套黃大仙很好
[00:10:06.280 --> 00:10:08.680]  講到黃大仙的生平事蹟
[00:10:08.680 --> 00:10:12.480]  講到黃大仙成仙的過程
[00:10:12.480 --> 00:10:13.960]  你今天去拜黃大仙
[00:10:13.960 --> 00:10:16.760]  沒有人需要你講這些
[00:10:16.760 --> 00:10:17.480]  大家只是說
[00:10:17.480 --> 00:10:18.440]  總之黃大仙靈
[00:10:18.440 --> 00:10:19.840]  我就去拜他
[00:10:19.840 --> 00:10:23.240]  你不需要去想黃大仙究竟做了些什麼
[00:10:23.240 --> 00:10:27.400]  但是你來到教會是不行的
[00:10:27.400 --> 00:10:32.640]  我們的敬拜是從真理而發出的敬拜
[00:10:32.640 --> 00:10:34.120]  如果有人進來
[00:10:34.120 --> 00:10:35.000]  去到宮裏堂說
[00:10:35.000 --> 00:10:35.600]  爲什麼你要來
[00:10:35.600 --> 00:10:37.880]  因爲聽說耶穌很靚
[00:10:37.880 --> 00:10:41.200]  我們就麻煩了
[00:10:41.200 --> 00:10:43.760]  我們的宗教是唯一一個
[00:10:43.760 --> 00:10:46.840]  每次的敬拜都要回去講
[00:10:46.840 --> 00:10:49.440]  主耶穌基督爲我們做過一次
[00:10:49.440 --> 00:10:51.240]  什麼樣的敬拜
[00:10:51.240 --> 00:10:54.360]  唯有這樣的真理的反思
[00:10:54.360 --> 00:10:56.280]  福音的反思
[00:10:56.280 --> 00:11:00.320]  纔可以有一個爆炸性的邏輯
[00:11:00.320 --> 00:11:05.840]  帶我們進入天國裏面
[00:11:05.840 --> 00:11:08.240]  當你去留意讀保羅的書信的時候
[00:11:08.240 --> 00:11:14.200]  你發覺保羅的福音邏輯是非常強的
[00:11:14.200 --> 00:11:15.360]  他不單止在羅馬書
[00:11:15.360 --> 00:11:17.240]  甚至在保羅其他書信裏面
[00:11:17.240 --> 00:11:20.120]  都經常有同一樣的邏輯
[00:11:20.120 --> 00:11:21.960]  講到後書第五章十四
[00:11:21.960 --> 00:11:24.320]  講到我很喜歡的《成敬》
[00:11:24.320 --> 00:11:25.040]  保羅這樣說
[00:11:25.040 --> 00:11:27.840]  原來基督的愛激勵我們
[00:11:27.840 --> 00:11:29.640]  因爲我們這樣斷定
[00:11:29.640 --> 00:11:31.000]  一人既替衆人死
[00:11:31.000 --> 00:11:32.840]  衆人都死了
[00:11:32.840 --> 00:11:35.080]  並且他替衆人死
[00:11:35.080 --> 00:11:37.520]  叫那活着的不再爲自己活
[00:11:37.520 --> 00:11:42.080]  乃是爲替他們死而復活的主活
[00:11:42.080 --> 00:11:44.120]  你看不看到保羅的邏輯
[00:11:44.120 --> 00:11:45.560]  保羅每天都在思想
[00:11:45.560 --> 00:11:47.160]  主耶穌基督爲他所做的一切
[00:11:47.160 --> 00:11:49.600]  然後他的邏輯告訴他
[00:11:49.600 --> 00:11:51.760]  因爲他爲我死
[00:11:51.760 --> 00:11:54.080]  所以我要爲他活
[00:11:54.080 --> 00:11:55.040]  甚至可以這樣說
[00:11:55.040 --> 00:11:56.080]  他另外一個邏輯是
[00:11:56.080 --> 00:11:57.800]  因爲他爲我已經復活
[00:11:57.800 --> 00:11:58.600]  勝過死亡
[00:11:58.600 --> 00:12:01.240]  所以我今天可以爲他死
[00:12:01.240 --> 00:12:02.840]  我可以不懼怕死亡
[00:12:02.840 --> 00:12:06.360]  因爲主耶穌基督已經勝過死亡
[00:12:06.360 --> 00:12:07.440]  他爲我死
[00:12:07.440 --> 00:12:08.320]  我爲他活
[00:12:08.320 --> 00:12:09.440]  他爲我復活
[00:12:09.440 --> 00:12:11.440]  我爲他喪命
[00:12:11.440 --> 00:12:14.800]  這是保羅的邏輯
[00:12:14.800 --> 00:12:17.840]  真理的邏輯
[00:12:17.840 --> 00:12:20.960]  我帶你去回《羅馬書》第十二章第二節
[00:12:20.960 --> 00:12:23.280]  他說不要效法這個世界
[00:12:23.280 --> 00:12:25.080]  《羅馬書》第十二章第二節說
[00:12:25.080 --> 00:12:27.480]  不要效法這個世界
[00:12:27.480 --> 00:12:29.080]  保羅在想什麼呢
[00:12:29.080 --> 00:12:31.680]  原來當時猶太人的思想裏面
[00:12:31.680 --> 00:12:35.240]  整個人類歷史可以分爲兩代
[00:12:35.240 --> 00:12:37.880]  在第一代就是這個時代
[00:12:37.880 --> 00:12:41.160]  這個時代即將逝去的時代
[00:12:41.160 --> 00:12:43.400]  但將來很快會有另外一個時代
[00:12:43.400 --> 00:12:45.600]  一個永恆的時代
[00:12:45.600 --> 00:12:47.800]  而當我們去到新約的時候
[00:12:47.800 --> 00:12:49.480]  當主耶穌基督來臨的時候
[00:12:49.480 --> 00:12:50.680]  上帝告訴我們
[00:12:50.680 --> 00:12:54.080]  天國已經降臨在人間
[00:12:54.080 --> 00:12:56.480]  但舊時代還未完全過去
[00:12:56.480 --> 00:12:58.920]  於是你和我現在
[00:12:58.920 --> 00:13:01.760]  都是處於一個叫做重疊的時代
[00:13:01.760 --> 00:13:03.880]  Already and not yet
[00:13:03.880 --> 00:13:04.960]  主已經來了
[00:13:04.960 --> 00:13:08.080]  但舊時代仍然在捆綁着我們
[00:13:08.080 --> 00:13:09.240]  於是保羅說
[00:13:09.240 --> 00:13:11.520]  你不要效法這個世代
[00:13:11.520 --> 00:13:12.320]  什麼意思
[00:13:12.320 --> 00:13:15.560]  你要脫帽子
[00:13:15.560 --> 00:13:17.880]  你有沒有做過蛋糕
[00:13:17.880 --> 00:13:19.200]  你要買個帽子
[00:13:19.200 --> 00:13:20.120]  你不是很會做
[00:13:20.120 --> 00:13:21.400]  好像我不會做
[00:13:21.400 --> 00:13:22.280]  買個帽子
[00:13:22.280 --> 00:13:24.000]  然後把蛋糕丟進去
[00:13:24.000 --> 00:13:25.200]  然後焗出來
[00:13:25.200 --> 00:13:29.640]  保羅說你要從舊帽子裏脫離出來
[00:13:29.640 --> 00:13:33.400]  然後要進入一個新的模式
[00:13:33.400 --> 00:13:35.720]  羅馬書第十三章十一十二節這樣說
[00:13:35.720 --> 00:13:41.920]  你們要知道現在正是該從睡夢中醒來的時候
[00:13:41.920 --> 00:13:43.520]  因爲天國已經來了
[00:13:43.520 --> 00:13:44.640]  黑夜已深
[00:13:44.640 --> 00:13:45.760]  白晝將近
[00:13:45.760 --> 00:13:48.000]  天國會進入這個世界
[00:13:48.000 --> 00:13:52.120]  所以我們該除去闇昧的行爲
[00:13:52.120 --> 00:13:54.480]  帶上光明的兵器
[00:13:54.480 --> 00:13:56.640]  我們要脫帽
[00:13:56.640 --> 00:14:00.760]  然後我們要進入一個新的模式裏面
[00:14:00.760 --> 00:14:03.440]  保羅說我們要帶上光明的兵器
[00:14:03.440 --> 00:14:06.200]  保羅好像在想星球大戰
[00:14:06.200 --> 00:14:09.280]  他整天在想屬靈的征戰
[00:14:09.280 --> 00:14:12.000]  我們要離開黑暗的權勢
[00:14:12.000 --> 00:14:13.040]  進入光明
[00:14:13.040 --> 00:14:16.440]  並且爲光明打一場漂亮的仗
[00:14:16.440 --> 00:14:20.800]  我們要和這個世界劃分清楚這個界線
[00:14:20.800 --> 00:14:22.120]  我們要奮勇地作戰
[00:14:22.120 --> 00:14:23.720]  我們要全人投入
[00:14:23.720 --> 00:14:27.600]  我們要做一個得勝的活祭
[00:14:27.600 --> 00:14:28.800]  得勝
[00:14:28.800 --> 00:14:29.800]  活祭
[00:14:29.800 --> 00:14:30.840]  離開這個世界
[00:14:30.840 --> 00:14:31.760]  進入天國
[00:14:31.760 --> 00:14:34.440]  成爲天國的使者
[00:14:34.440 --> 00:14:36.520]  我們怎麼可以得勝呢
[00:14:36.520 --> 00:14:40.360]  你必須要心意根深而變化
[00:14:40.360 --> 00:14:43.880]  叫你們測驗何爲神的善良
[00:14:43.880 --> 00:14:46.080]  順存可喜悅的旨意
[00:14:46.080 --> 00:14:47.560]  你怎麼可以得勝
[00:14:47.560 --> 00:14:49.560]  你怎麼可以成爲一個得勝的活祭
[00:14:49.560 --> 00:14:54.400]  你的心意要變化
[00:14:54.400 --> 00:14:55.160]  有人說
[00:14:55.160 --> 00:14:57.160]  Remapping of your brain
[00:14:57.160 --> 00:15:01.280]  你的腦袋要全部被洗腦
[00:15:01.280 --> 00:15:02.640]  我們的思想
[00:15:02.640 --> 00:15:04.320]  基督徒的腦應該照出來
[00:15:04.320 --> 00:15:07.200]  是和基督徒不一樣的
[00:15:07.200 --> 00:15:09.920]  他們愛的東西我們應該不愛
[00:15:09.920 --> 00:15:12.760]  他們不怕的東西我們應該要懼怕
[00:15:12.760 --> 00:15:15.240]  他們不嚮往的東西我們應該要嚮往
[00:15:15.240 --> 00:15:17.040]  你明不明白
[00:15:17.040 --> 00:15:21.760]  我們的Map不應該和他們一樣
[00:15:21.760 --> 00:15:24.120]  我們怎麼可以洗我們的腦
[00:15:24.120 --> 00:15:26.920]  當我們夾雜在兩袋之中
[00:15:26.920 --> 00:15:29.240]  我們需要上帝的話語
[00:15:29.240 --> 00:15:30.800]  我們需要聖經
[00:15:30.800 --> 00:15:33.760]  我們需要建立一個福音的邏輯
[00:15:33.760 --> 00:15:36.840]  我們需要祈求聖靈
[00:15:36.840 --> 00:15:40.600]  不是幫我們醫治趕鬼這麼簡單
[00:15:40.600 --> 00:15:44.400]  是聖靈幫我們Remap我們的腦袋
[00:15:44.400 --> 00:15:47.000]  讓我們心意更生
[00:15:47.000 --> 00:15:50.720]  所以保羅這麼長氣
[00:15:50.720 --> 00:15:53.080]  爲什麼保羅寫羅馬書寫了十六章
[00:15:53.080 --> 00:15:54.360]  爲什麼他這麼長氣
[00:15:54.360 --> 00:15:56.120]  不停地說
[00:15:56.120 --> 00:15:58.200]  因爲他知道唯有上帝的話語
[00:15:58.200 --> 00:16:00.920]  纔可以幫我們心意更生
[00:16:00.920 --> 00:16:03.600]  你也明白爲什麼我這麼長氣
[00:16:03.600 --> 00:16:06.360]  爲什麼我說話特別長
[00:16:06.360 --> 00:16:10.680]  因爲我很想大家可以心意更生而變化
[00:16:10.680 --> 00:16:14.960]  以至我們可以測驗上帝善良
[00:16:14.960 --> 00:16:18.840]  順從可喜悅的旨意
[00:16:18.840 --> 00:16:20.760]  追求天上的事
[00:16:20.760 --> 00:16:22.440]  永恆的事
[00:16:22.440 --> 00:16:26.800]  而不是這個世界的事
[00:16:26.800 --> 00:16:30.360]  最後我想帶你去看大圖畫
[00:16:30.360 --> 00:16:32.440]  羅馬書的大圖畫
[00:16:32.440 --> 00:16:35.080]  在羅馬書的十二章一至二節裏
[00:16:35.080 --> 00:16:37.600]  保羅用了兩帖聖經去描繪一幅
[00:16:37.600 --> 00:16:42.200]  真基督徒的生命的圖畫
[00:16:42.200 --> 00:16:43.520]  但有趣的是
[00:16:43.520 --> 00:16:49.080]  這幅圖畫正正和羅馬書裏的另一幅圖畫
[00:16:49.080 --> 00:16:53.240]  成爲一個倒影對立
[00:16:53.240 --> 00:16:56.520]  那幅圖畫在羅馬書第一章
[00:16:56.520 --> 00:16:59.280]  羅馬書第一章和羅馬書第十二章
[00:16:59.280 --> 00:17:02.600]  正好是before and after
[00:17:02.600 --> 00:17:05.160]  正好是倒影對立
[00:17:05.160 --> 00:17:07.280]  講到我們的前生
[00:17:07.280 --> 00:17:09.200]  講到我們的現在
[00:17:09.200 --> 00:17:11.360]  保羅說若果你真的跟隨耶穌
[00:17:11.360 --> 00:17:12.560]  你真的相信祂
[00:17:12.560 --> 00:17:14.840]  你真的是天國的一份子的時候
[00:17:14.840 --> 00:17:16.280]  這個轉型
[00:17:16.280 --> 00:17:18.840]  這個transformation
[00:17:18.840 --> 00:17:20.440]  是你所經歷的
[00:17:20.440 --> 00:17:22.920]  從前我們在上帝的憤怒之下
[00:17:22.920 --> 00:17:25.240]  今天我們在上帝的慈悲裏面
[00:17:25.240 --> 00:17:28.680]  從前我們不將上帝當作神去榮耀祂
[00:17:28.680 --> 00:17:31.240]  今天我們獻賞上帝喜悅的祭
[00:17:31.240 --> 00:17:33.560]  從前我們污辱自己的身體
[00:17:33.560 --> 00:17:36.040]  今天我們潔淨我們的身體獻給主
[00:17:36.040 --> 00:17:37.720]  從前我們行可謂的事
[00:17:37.720 --> 00:17:40.360]  今天我們作爲聖潔的祭
[00:17:40.360 --> 00:17:43.640]  從前我們愚昧敬拜偶像
[00:17:43.640 --> 00:17:45.320]  今天我們理所當然
[00:17:45.320 --> 00:17:48.760]  我們按着福音的邏輯去敬拜
[00:17:48.760 --> 00:17:50.600]  從前我們的心是扭曲的
[00:17:50.600 --> 00:17:52.440]  現在我們的心是被更新的
[00:17:52.440 --> 00:17:54.240]  從前我們不認識上帝
[00:17:54.240 --> 00:17:55.360]  故意不認識祂
[00:17:55.360 --> 00:17:58.800]  我們今天測驗祂的善良
[00:17:58.800 --> 00:18:01.320]  從前我們不跟隨祂的判定
[00:18:01.320 --> 00:18:03.600]  今天我們要的
[00:18:03.600 --> 00:18:05.400]  是要跟從祂的旨意
[00:18:05.400 --> 00:18:06.720]  你看到嗎
