
[00:00:00.000 --> 00:00:01.640]  今天是聖誕節
[00:02:27.680 --> 00:02:30.680]  由去年的72名
[00:02:30.680 --> 00:02:33.680]  跌到75名
[00:02:33.680 --> 00:02:35.680]  僅僅勝過那個
[00:02:35.680 --> 00:02:39.680]  仍然處於內戰狀況的索馬里
[00:02:39.680 --> 00:02:42.680]  最近更加有些調查顯示
[00:02:42.680 --> 00:02:46.680]  有接近40%的香港人
[00:02:46.680 --> 00:02:48.680]  因為不滿政府的施政差
[00:02:48.680 --> 00:02:52.680]  或者不滿特首和一些高官
[00:02:52.680 --> 00:02:55.680]  香港的居住環境又過於擠迫
[00:02:55.680 --> 00:02:57.680]  社會又撕裂
[00:02:57.680 --> 00:02:58.680]  經濟又差
[00:02:58.680 --> 00:03:01.680]  而很多的人就是因為這樣
[00:03:01.680 --> 00:03:03.680]  想移民外地
[00:03:03.680 --> 00:03:04.680]  我們看完香港
[00:03:04.680 --> 00:03:06.680]  我們又看看我們的世界是怎樣
[00:03:06.680 --> 00:03:07.680]  近幾年來
[00:03:07.680 --> 00:03:10.680]  伊斯蘭國可以說是弱全球
[00:03:10.680 --> 00:03:11.680]  恐怖襲擊
[00:03:11.680 --> 00:03:12.680]  一浪接一浪
[00:03:12.680 --> 00:03:14.680]  防不勝防
[00:03:14.680 --> 00:03:15.680]  接著我們見到
[00:03:15.680 --> 00:03:17.680]  有英國脫歐的事件
[00:03:17.680 --> 00:03:20.680]  美國總統的大選
[00:03:20.680 --> 00:03:22.680]  結果可以說是
[00:03:22.680 --> 00:03:24.680]  令全球很多的人大跌眼鏡
[00:03:24.680 --> 00:03:27.680]  有人說玻璃就遍地
[00:03:27.680 --> 00:03:29.680]  還有就是內戰
[00:03:29.680 --> 00:03:30.680]  地震
[00:03:30.680 --> 00:03:31.680]  暴動
[00:03:31.680 --> 00:03:33.680]  各種的病毒
[00:03:33.680 --> 00:03:35.680]  都是不斷地發生
[00:03:35.680 --> 00:03:37.680]  可以說全球的政治
[00:03:37.680 --> 00:03:40.680]  經濟都動盪不穩
[00:03:40.680 --> 00:03:42.680]  人心更加是七上八落
[00:03:42.680 --> 00:03:44.680]  平安對我們來說
[00:03:44.680 --> 00:03:46.680]  似乎已經變得遙不可及
[00:03:46.680 --> 00:03:48.680]  既然是這樣
[00:03:48.680 --> 00:03:50.680]  那怎麼辦呢
[00:03:50.680 --> 00:03:52.680]  平安寫得很容易
[00:03:52.680 --> 00:03:53.680]  但是
[00:03:53.680 --> 00:03:55.680]  是不是真的能得到呢
[00:03:55.680 --> 00:03:57.680]  今天我就要告訴大家
[00:03:57.680 --> 00:03:59.680]  平安是可以得到
[00:03:59.680 --> 00:04:01.680]  而且這種平安
[00:04:01.680 --> 00:04:03.680]  更加是在任何環境當中
[00:04:03.680 --> 00:04:05.680]  都可以得到
[00:04:05.680 --> 00:04:07.680]  是一種恆久的平安
[00:04:07.680 --> 00:04:09.680]  這個平安
[00:04:09.680 --> 00:04:11.680]  是在耶穌基督裏面得到
[00:04:11.680 --> 00:04:13.680]  耶穌基督離世之前
[00:04:13.680 --> 00:04:15.680]  曾經說過這段說話
[00:04:15.680 --> 00:04:17.680]  就是剛才主席冠群幫我們讀的
[00:04:17.680 --> 00:04:19.680]  我們再次一起讀
[00:04:19.680 --> 00:04:21.680]  我留下平安給你們
[00:04:21.680 --> 00:04:24.680]  我將我的平安賜給你們
[00:04:24.680 --> 00:04:27.680]  我所賜的不像世人所賜的
[00:04:27.680 --> 00:04:29.680]  你們心裏不要憂愁
[00:04:29.680 --> 00:04:31.680]  也不要膽怯
[00:04:31.680 --> 00:04:34.680]  到底耶穌基督所賜的平安
[00:04:34.680 --> 00:04:36.680]  和世人所賜的平安
[00:04:36.680 --> 00:04:38.680]  有什麼分別呢
[00:04:38.680 --> 00:04:40.680]  世人所賜的平安
[00:04:40.680 --> 00:04:43.680]  其實是一種隨著境遇而變遷的
[00:04:43.680 --> 00:04:45.680]  不能夠持久
[00:04:45.680 --> 00:04:47.680]  當我們身體健康
[00:04:47.680 --> 00:04:49.680]  工作順利
[00:04:49.680 --> 00:04:51.680]  你買的股票又有升無跌
[00:04:51.680 --> 00:04:53.680]  家庭和睦
[00:04:53.680 --> 00:04:55.680]  人際關係又融洽
[00:04:55.680 --> 00:04:57.680]  一生人都順順利利
[00:04:57.680 --> 00:04:59.680]  一帆風順的時候
[00:04:59.680 --> 00:05:01.680]  可能你會覺得很平安
[00:05:01.680 --> 00:05:04.680]  相反就不平安
[00:05:04.680 --> 00:05:06.680]  世人所賜的平安
[00:05:06.680 --> 00:05:08.680]  之所以不持久
[00:05:08.680 --> 00:05:10.680]  是因為我們倚仗的那些東西
[00:05:10.680 --> 00:05:13.680]  其實是人
[00:05:13.680 --> 00:05:15.680]  又或者是一些物質
[00:05:15.680 --> 00:05:19.680]  譬如你的財富、金錢、股票
[00:05:19.680 --> 00:05:22.680]  或者是一些不能夠掌控的東西
[00:05:22.680 --> 00:05:24.680]  譬如你的健康
[00:05:24.680 --> 00:05:28.680]  或者是各種的關係、情感
[00:05:28.680 --> 00:05:30.680]  而這些都是靠不住的
[00:05:30.680 --> 00:05:33.680]  但是耶穌基督所賜的平安
[00:05:33.680 --> 00:05:36.680]  不只是順境時有的平安
[00:05:36.680 --> 00:05:40.680]  更加是在逆境的時候都可以得到的平安
[00:05:40.680 --> 00:05:44.680]  這種平安是超越任何的警方
[00:05:44.680 --> 00:05:46.680]  是真正的平安
[00:05:46.680 --> 00:05:48.680]  所以經文這裡說
[00:05:48.680 --> 00:05:50.680]  你們心裡不要憂愁也不要膽怯
[00:05:50.680 --> 00:05:53.680]  雖然主耶穌快要上十字架
[00:05:53.680 --> 00:05:55.680]  要離別門徒
[00:05:55.680 --> 00:05:57.680]  但是祂告訴門徒
[00:05:57.680 --> 00:05:59.680]  只要有祂這一份平安
[00:05:59.680 --> 00:06:01.680]  他們不需要憂愁也不用膽怯
[00:06:01.680 --> 00:06:04.680]  為什麼耶穌所賜這份平安
[00:06:04.680 --> 00:06:06.680]  這麼厲害呢?
[00:06:06.680 --> 00:06:09.680]  到底祂有什麼基礎呢?
[00:06:09.680 --> 00:06:15.680]  我們嘗試從約翰福音14章到16章的33節
[00:06:15.680 --> 00:06:17.680]  我們嘗試去找出原因
[00:06:17.680 --> 00:06:22.680]  這段經文就是耶穌對門徒臨別的講論
[00:06:22.680 --> 00:06:25.680]  我們發覺耶穌所賜的平安
[00:06:25.680 --> 00:06:28.680]  是建基於兩點很重要的
[00:06:28.680 --> 00:06:30.680]  就是我們在耶穌裡面
[00:06:30.680 --> 00:06:33.680]  可以找到人生的歸宿
[00:06:33.680 --> 00:06:35.680]  耶穌所賜的平安
[00:06:35.680 --> 00:06:39.680]  是建基於祂的死和復活上
[00:06:39.680 --> 00:06:42.680]  人最大的不安來自面對死亡
[00:06:42.680 --> 00:06:47.680]  因為人離世之後不知道自己去哪裡
[00:06:47.680 --> 00:06:52.680]  但是耶穌的死和復活勝過了罪和死亡
[00:06:52.680 --> 00:06:55.680]  使每一個信耶穌的人
[00:06:55.680 --> 00:06:58.680]  都知道將來自己離開世界之後
[00:06:58.680 --> 00:07:02.680]  會去到天上和主一起
[00:07:02.680 --> 00:07:06.680]  雖然人今生仍然要面對死亡
[00:07:06.680 --> 00:07:09.680]  但是有一天主會再回來
[00:07:09.680 --> 00:07:11.680]  叫每一個人都復活
[00:07:11.680 --> 00:07:13.680]  接受審判
[00:07:13.680 --> 00:07:15.680]  而每一個信耶穌的人
[00:07:15.680 --> 00:07:18.680]  都將會承受永生
[00:07:18.680 --> 00:07:21.680]  所以無論我們今生面對什麼困境
[00:07:21.680 --> 00:07:24.680]  遇到什麼不公平的遭遇
[00:07:24.680 --> 00:07:27.680]  我們仍然可以心存盼望
[00:07:27.680 --> 00:07:30.680]  以致心裡有平安
[00:07:30.680 --> 00:07:32.680]  第二個很重要的基礎
[00:07:32.680 --> 00:07:37.680]  就是我們生活裡有神的同在
[00:07:37.680 --> 00:07:40.680]  雖然耶穌被釘十字架
[00:07:40.680 --> 00:07:42.680]  之後離開了門徒
[00:07:42.680 --> 00:07:44.680]  但是祂卻應許
[00:07:44.680 --> 00:07:46.680]  祂會差派保衛師
[00:07:46.680 --> 00:07:49.680]  來住在每一個信徒的生命當中
[00:07:49.680 --> 00:07:52.680]  保衛師這個名詞
[00:07:52.680 --> 00:07:56.680]  原文在新約聖經裡一共用過五次
[00:07:56.680 --> 00:08:03.680]  其中有四次指向聖靈
[00:08:03.680 --> 00:08:06.680]  另外一次翻譯為忠保
[00:08:06.680 --> 00:08:08.680]  指向耶穌基督
[00:08:08.680 --> 00:08:11.680]  不過無論保衛師是指耶穌基督也好
[00:08:11.680 --> 00:08:13.680]  或者是聖靈也好
[00:08:13.680 --> 00:08:15.680]  其實祂要帶出的就是
[00:08:15.680 --> 00:08:18.680]  祂會永遠和我們同在
[00:08:18.680 --> 00:08:23.680]  當我們軟弱灰心愚昧無知的時候
[00:08:23.680 --> 00:08:27.680]  保衛師都會成為我們的幫助者
[00:08:27.680 --> 00:08:30.680]  帶領者和代求者
[00:08:30.680 --> 00:08:31.680]  簡單一點來說
[00:08:31.680 --> 00:08:34.680]  保衛師就是神自己
[00:08:34.680 --> 00:08:38.680]  祂來就是為了帶給信徒安慰和幫助
[00:08:38.680 --> 00:08:43.680]  並且提醒我們耶穌基督對我們所說過的一切說話
[00:08:43.680 --> 00:08:46.680]  當中包括一些耶穌的應許
[00:08:46.680 --> 00:08:50.680]  譬如我不會撇下你們成為孤兒
[00:08:50.680 --> 00:08:52.680]  我必然會到你們這裡來
[00:08:52.680 --> 00:08:56.680]  事實上當門徒進行耶穌的教導
[00:08:56.680 --> 00:08:59.680]  神就會和他們同在
[00:08:59.680 --> 00:09:02.680]  當我們有這位至大的神
[00:09:02.680 --> 00:09:04.680]  在我們的生命當中的時候
[00:09:04.680 --> 00:09:07.680]  我們就能夠像詩篇27章
[00:09:07.680 --> 00:09:10.680]  一節所給我們的寶貴應許
[00:09:10.680 --> 00:09:12.680]  我們一起讀
[00:09:12.680 --> 00:09:14.680]  耶和華是我的亮光
[00:09:14.680 --> 00:09:15.680]  是我的拯救
[00:09:15.680 --> 00:09:17.680]  我還怕誰呢
[00:09:17.680 --> 00:09:19.680]  耶和華是我性命的保障
[00:09:19.680 --> 00:09:21.680]  我還懼誰呢
[00:09:21.680 --> 00:09:24.680]  當我們面對死亡都不怕的時候
[00:09:24.680 --> 00:09:29.680]  還有什麼能夠使我們失去在主裡面的平安呢
[00:09:29.680 --> 00:09:31.680]  不過雖然是這樣說
[00:09:31.680 --> 00:09:33.680]  但是很不幸的是
[00:09:33.680 --> 00:09:37.680]  我們發現我們這個世界只有很多的不安
[00:09:37.680 --> 00:09:38.680]  卻沒有平安
[00:09:38.680 --> 00:09:40.680]  就算我們做基督徒
[00:09:40.680 --> 00:09:42.680]  我們信主之後
[00:09:42.680 --> 00:09:45.680]  我們也很多時候沒有真正的平安
[00:09:45.680 --> 00:09:47.680]  究竟為什麼呢
[00:09:47.680 --> 00:09:52.680]  平安這個字希伯來文是Shalom
[00:09:52.680 --> 00:09:54.680]  希伯來文Shalom這個字
[00:09:54.680 --> 00:09:57.680]  它是由三個字母組合而成
[00:09:57.680 --> 00:09:59.680]  這三個字母的意思就是
[00:09:59.680 --> 00:10:02.680]  整全和完全的意思
[00:10:02.680 --> 00:10:06.680]  它是指向一種完美的幸福
[00:10:06.680 --> 00:10:09.680]  一種令人導向至善的意思
[00:10:09.680 --> 00:10:11.680]  另外一個意思就是
[00:10:11.680 --> 00:10:14.680]  可以解釋為連結在一起
[00:10:14.680 --> 00:10:16.680]  就是黏在一起
[00:10:16.680 --> 00:10:19.680]  所以平安在聖經的解釋
[00:10:19.680 --> 00:10:23.680]  可以稱為和上帝一個完美的結連
[00:10:23.680 --> 00:10:26.680]  因著我們和上帝一個完美的結連
[00:10:26.680 --> 00:10:29.680]  以致我們都可以進入一種
[00:10:29.680 --> 00:10:32.680]  人和人之間的完美的結連
[00:10:32.680 --> 00:10:37.680]  當神創造這個世界的時候
[00:10:37.680 --> 00:10:40.680]  他創造了亞當夏娃
[00:10:40.680 --> 00:10:42.680]  當時的亞當夏娃
[00:10:42.680 --> 00:10:45.680]  他們是被創造成完美無瑕
[00:10:45.680 --> 00:10:48.680]  他們和神的關係和諧圓滿
[00:10:48.680 --> 00:10:50.680]  他們一無所缺
[00:10:50.680 --> 00:10:53.680]  居住在一個完美的世界裏面
[00:10:53.680 --> 00:10:57.680]  他們兩個和神緊密的同行和相交
[00:10:57.680 --> 00:11:01.680]  不過由夏娃跟著亞當
[00:11:01.680 --> 00:11:05.680]  他們寧願選擇相信了蛇和他的方話
[00:11:05.680 --> 00:11:07.680]  違背了神的命令
[00:11:07.680 --> 00:11:11.680]  吃了生命分別善惡樹上的果子開始
[00:11:11.680 --> 00:11:13.680]  人和神的關係
[00:11:13.680 --> 00:11:16.680]  這個平安的關係就破裂了
[00:11:16.680 --> 00:11:19.680]  當人和神的關係破裂之後
[00:11:19.680 --> 00:11:22.680]  人和人的關係也隨之而破裂
[00:11:22.680 --> 00:11:25.680]  我們看到當他們犯罪之後
[00:11:25.680 --> 00:11:28.680]  他們就開始互相推卸責任
[00:11:28.680 --> 00:11:32.680]  他們為了掩飾自己的錯誤
[00:11:32.680 --> 00:11:35.680]  就將責任推給對方
[00:11:35.680 --> 00:11:39.680]  隨著人和人的關係受到破裂
[00:11:39.680 --> 00:11:44.680]  就帶來了人和大地關係的破裂
[00:11:44.680 --> 00:11:47.680]  當時盛產百物的大地
[00:11:47.680 --> 00:11:52.680]  一直以來都很慷慨地供應著人類的需要
[00:11:52.680 --> 00:11:57.680]  使他們不費任何力氣都可以獲得他們的需要
[00:11:57.680 --> 00:11:59.680]  但是人犯罪之後
[00:11:59.680 --> 00:12:01.680]  聖經告訴我們
[00:12:01.680 --> 00:12:03.680]  這個地受到咒詛
[00:12:03.680 --> 00:12:07.680]  人要終身勞苦才可以謀生
[00:12:07.680 --> 00:12:10.680]  地亦都生出荊棘、窒泥
[00:12:10.680 --> 00:12:14.680]  人要出一身汗流浹背
[00:12:14.680 --> 00:12:17.680]  才可以謀生
[00:12:17.680 --> 00:12:19.680]  人因為搏逆神
[00:12:19.680 --> 00:12:22.680]  所以導致很多罪惡發生
[00:12:22.680 --> 00:12:24.680]  我們今天信了主
[00:12:24.680 --> 00:12:27.680]  我們知道這些罪
[00:12:27.680 --> 00:12:30.680]  不只是我們很多未信的人以為
[00:12:30.680 --> 00:12:32.680]  這個罪就以為法律上的罪
[00:12:32.680 --> 00:12:34.680]  殺人放火才是罪
[00:12:34.680 --> 00:12:38.680]  但是原來這個罪
[00:12:38.680 --> 00:12:41.680]  包括我們心思意念行為上的罪
[00:12:41.680 --> 00:12:43.680]  我們罵人
[00:12:43.680 --> 00:12:44.680]  我們嫉妒
[00:12:44.680 --> 00:12:45.680]  我們重傷人
[00:12:45.680 --> 00:12:47.680]  我們貪心
[00:12:47.680 --> 00:12:48.680]  我們憎恨人
[00:12:48.680 --> 00:12:49.680]  說謊
[00:12:49.680 --> 00:12:51.680]  這些全部都是罪
[00:12:51.680 --> 00:12:53.680]  在聖經的原文裏
[00:12:53.680 --> 00:12:55.680]  其實甚麼是罪呢?
[00:12:55.680 --> 00:12:58.680]  罪的意思就是誤中目標
[00:12:58.680 --> 00:13:02.680]  就是違反了上帝標準的行為
[00:13:02.680 --> 00:13:04.680]  有一、兩節的經文告訴我們
[00:13:04.680 --> 00:13:07.680]  凡是不義的就是罪
[00:13:07.680 --> 00:13:08.680]  另外就是
[00:13:08.680 --> 00:13:11.680]  如果人知道要行善卻不去行的話
[00:13:11.680 --> 00:13:15.680]  這些都是罪
[00:13:15.680 --> 00:13:18.680]  上帝最初創造我們人類的時候
[00:13:18.680 --> 00:13:21.680]  祂是要賜給我們有平安、有福樂
[00:13:21.680 --> 00:13:25.680]  因為有上帝和我們人同在
[00:13:25.680 --> 00:13:28.680]  但是因為我們人的驕傲
[00:13:28.680 --> 00:13:31.680]  我們不願意去認這個神
[00:13:31.680 --> 00:13:33.680]  我們覺得我靠自己就行了
[00:13:33.680 --> 00:13:35.680]  用不著靠上帝
[00:13:35.680 --> 00:13:37.680]  我比上帝還厲害
[00:13:37.680 --> 00:13:40.680]  所以我們喜歡怎樣就怎樣
[00:13:40.680 --> 00:13:42.680]  我們的口說尋求上帝的旨意
[00:13:42.680 --> 00:13:45.680]  但是可能其實我們只是想
[00:13:45.680 --> 00:13:48.680]  上帝來認同我們的私慾
[00:13:48.680 --> 00:13:49.680]  我們的心想的東西
[00:13:49.680 --> 00:13:53.680]  我們不是真心想去遵行神的旨意
[00:13:53.680 --> 00:13:56.680]  神要我們去愛人如己
[00:13:56.680 --> 00:13:59.680]  但是我們很多時候只顧自己
[00:13:59.680 --> 00:14:01.680]  所以我們中國人有一句話
[00:14:01.680 --> 00:14:04.680]  就是「人不為己,天誅地滅」
[00:14:04.680 --> 00:14:08.680]  當每一個人只顧自己
[00:14:08.680 --> 00:14:09.680]  自私自利的時候
[00:14:09.680 --> 00:14:11.680]  所以我們今天的社會
[00:14:11.680 --> 00:14:13.680]  甚至這個世界
[00:14:13.680 --> 00:14:16.680]  我們看到的就是變得弱肉強食
[00:14:16.680 --> 00:14:18.680]  適者生存
[00:14:18.680 --> 00:14:21.680]  我們很多時候不懂得愛父母
[00:14:21.680 --> 00:14:23.680]  不懂得愛我們的配偶
[00:14:23.680 --> 00:14:25.680]  不懂得愛身邊的人
[00:14:25.680 --> 00:14:28.680]  甚至我們不懂得愛自己
[00:14:28.680 --> 00:14:30.680]  每天當我們打開報紙
[00:14:30.680 --> 00:14:32.680]  我們都會看到很多
[00:14:32.680 --> 00:14:36.680]  父母子女之間增產的官司
[00:14:36.680 --> 00:14:39.680]  我們又看到很多的家庭暴力事件
[00:14:39.680 --> 00:14:42.680]  甚至看到很多人選擇輕生
[00:14:42.680 --> 00:14:44.680]  放棄自己的事件
[00:14:44.680 --> 00:14:46.680]  最近好像一日之內
[00:14:46.680 --> 00:14:51.680]  都有兩單學生墮樓輕生的事件
[00:14:51.680 --> 00:14:53.680]  我們似乎今天
[00:14:53.680 --> 00:14:59.680]  很多時候我們活不出神原來創造的榮美形象
[00:14:59.680 --> 00:15:01.680]  有時候我都覺得我們人
[00:15:01.680 --> 00:15:04.680]  其實真的很可憐很脆弱
[00:15:04.680 --> 00:15:09.680]  這個就是我們人離開神犯罪帶來的結果
[00:15:09.680 --> 00:15:13.680]  我們試試看我們今天的地球又如何
[00:15:13.680 --> 00:15:14.680]  全球暖化
[00:15:14.680 --> 00:15:15.680]  天氣反常
[00:15:15.680 --> 00:15:17.680]  霧霾的天氣
[00:15:17.680 --> 00:15:20.680]  很多的山泥傾瀉的事件
[00:15:20.680 --> 00:15:22.680]  其實都在提醒我們
[00:15:22.680 --> 00:15:24.680]  我們人類正是因著我們的罪
[00:15:24.680 --> 00:15:27.680]  不斷地破壞我們的地球
[00:15:27.680 --> 00:15:31.680]  以至今天我們其實是自食其果
[00:15:31.680 --> 00:15:35.680]  所以人得不到平安
[00:15:35.680 --> 00:15:37.680]  其中一個最重要的原因就是
[00:15:37.680 --> 00:15:39.680]  人離開了神
[00:15:39.680 --> 00:15:42.680]  或者我們選擇不信神
[00:15:42.680 --> 00:15:46.680]  離開了真正平安的源頭
[00:15:46.680 --> 00:15:47.680]  剛才我提到
[00:15:47.680 --> 00:15:50.680]  其實很多時候我們基督徒都信了主
[00:15:50.680 --> 00:15:52.680]  我們都沒有平安
[00:15:52.680 --> 00:15:54.680]  原因又是什麼呢
[00:15:54.680 --> 00:15:56.680]  其中的原因可能是
[00:15:56.680 --> 00:15:58.680]  我們不敬畏神
[00:15:58.680 --> 00:16:00.680]  聖經教導我們
[00:16:00.680 --> 00:16:03.680]  你們要順從而還你們的神
[00:16:03.680 --> 00:16:04.680]  敬畏祂
[00:16:04.680 --> 00:16:05.680]  遵守祂的誡命
[00:16:05.680 --> 00:16:06.680]  聽從祂的話
[00:16:06.680 --> 00:16:07.680]  侍奉祂
[00:16:07.680 --> 00:16:10.680]  專靠祂
[00:16:10.680 --> 00:16:12.680]  但很多時候我們說信神
[00:16:12.680 --> 00:16:15.680]  但我們只是頭腦的信
[00:16:15.680 --> 00:16:16.680]  我們嘴上說信
[00:16:16.680 --> 00:16:18.680]  但心裡不信
[00:16:18.680 --> 00:16:22.680]  我們不願意將生命的主權交給神
[00:16:22.680 --> 00:16:23.680]  有人說
[00:16:23.680 --> 00:16:24.680]  我交給神
[00:16:24.680 --> 00:16:26.680]  以後祂說了算
[00:16:26.680 --> 00:16:29.680]  我自己就無話可說
[00:16:29.680 --> 00:16:31.680]  就好像沒有了自己
[00:16:31.680 --> 00:16:32.680]  所以我們選擇
[00:16:32.680 --> 00:16:35.680]  我們自己仍然是自己生命的神
[00:16:35.680 --> 00:16:36.680]  我行我素
[00:16:36.680 --> 00:16:38.680]  只是按自己的心意
[00:16:38.680 --> 00:16:42.680]  而不信服神的旨意
[00:16:42.680 --> 00:16:43.680]  說到底
[00:16:43.680 --> 00:16:46.680]  可能是因為我們沒有以神為神
[00:16:46.680 --> 00:16:48.680]  更加嚴重的可能是
[00:16:48.680 --> 00:16:49.680]  我們說信神
[00:16:49.680 --> 00:16:54.680]  但其實我們沒有真正相信神
[00:16:54.680 --> 00:16:56.680]  另一個原因就是
[00:16:56.680 --> 00:16:58.680]  我們犯了罪
[00:16:58.680 --> 00:17:00.680]  《真言三章七節》提醒我們
[00:17:00.680 --> 00:17:02.680]  不要自以為有智慧
[00:17:02.680 --> 00:17:03.680]  要敬畏耶和華
[00:17:03.680 --> 00:17:05.680]  遠離惡事
[00:17:05.680 --> 00:17:07.680]  當我們不敬畏神的時候
[00:17:07.680 --> 00:17:09.680]  我們就很容易行出惡
[00:17:09.680 --> 00:17:11.680]  很容易犯罪
[00:17:11.680 --> 00:17:13.680]  我們自然就會失去平安
[00:17:13.680 --> 00:17:16.680]  相反如果我們敬畏耶和華
[00:17:16.680 --> 00:17:18.680]  喜愛祂的命令的時候
[00:17:18.680 --> 00:17:21.680]  聖經說這種人是有福的
[00:17:21.680 --> 00:17:23.680]  我不是說敬畏神的人
[00:17:23.680 --> 00:17:25.680]  不會面對困難
[00:17:25.680 --> 00:17:27.680]  同樣他們也會
[00:17:27.680 --> 00:17:28.680]  也經歷很多的試煉
[00:17:28.680 --> 00:17:29.680]  甚至攻擊
[00:17:29.680 --> 00:17:32.680]  但仍然可以心存平安
[00:17:32.680 --> 00:17:34.680]  因為他在神面前
[00:17:34.680 --> 00:17:37.680]  能夠存著無愧的良心
[00:17:37.680 --> 00:17:38.680]  對得住神
[00:17:38.680 --> 00:17:40.680]  對得住人
[00:17:40.680 --> 00:17:42.680]  我自己的信仰經歷
[00:17:42.680 --> 00:17:43.680]  也告訴我
[00:17:43.680 --> 00:17:45.680]  當我犯罪
[00:17:45.680 --> 00:17:47.680]  得罪神或得罪人的時候
[00:17:47.680 --> 00:17:50.680]  我就不可能有平安
[00:17:50.680 --> 00:17:52.680]  因為聖靈或我的良心
[00:17:52.680 --> 00:17:54.680]  會不斷責備我
[00:17:54.680 --> 00:17:57.680]  直到我認罪悔改為止
[00:17:57.680 --> 00:18:01.680]  我才有這份平安
[00:18:01.680 --> 00:18:04.680]  另一個原因是我們小信
[00:18:04.680 --> 00:18:05.680]  我們一生
[00:18:05.680 --> 00:18:08.680]  總會面對很多高高低低
[00:18:08.680 --> 00:18:10.680]  遇到逆境的時候
[00:18:10.680 --> 00:18:13.680]  我們的心態是怎樣呢?
[00:18:13.680 --> 00:18:15.680]  我們只會埋怨
[00:18:15.680 --> 00:18:19.680]  還是我們選擇信得過神
[00:18:19.680 --> 00:18:21.680]  就算在一些艱難的境況裡
[00:18:21.680 --> 00:18:24.680]  他仍然有他的帶領和美意呢?
[00:18:24.680 --> 00:18:28.680]  保羅是一個很有信心的人
[00:18:28.680 --> 00:18:32.680]  他給我們一段很大的提醒和勉勵
[00:18:32.680 --> 00:18:33.680]  我們一起讀
[00:18:33.680 --> 00:18:35.680]  我知道怎樣處悲戰
[00:18:35.680 --> 00:18:38.680]  也知道怎樣處豐富
