
[00:00:00.000 --> 00:00:03.080]  今天說一個我們比較少說的題目
[00:02:52.640 --> 00:02:53.640]  這個誰? 認不認識?
[00:02:53.640 --> 00:02:54.640]  這位是誰?
[00:02:54.640 --> 00:02:56.640]  這位是誰? 認不認識?
[00:02:56.640 --> 00:02:57.640]  這位是誰? 認不認識?
[00:02:57.640 --> 00:02:58.640]  這位是誰? 認不認識?
[00:02:58.640 --> 00:02:59.640]  這位是誰? 認不認識?
[00:02:59.640 --> 00:03:00.640]  這位是誰? 認不認識?
[00:03:00.640 --> 00:03:01.640]  這位是誰? 認不認識?
[00:03:01.640 --> 00:03:02.640]  這位是誰? 認不認識?
[00:03:02.640 --> 00:03:03.640]  這位是誰? 認不認識?
[00:03:03.640 --> 00:03:04.640]  這位是誰? 認不認識?
[00:03:04.640 --> 00:03:05.640]  這位是誰? 認不認識?
[00:03:05.640 --> 00:03:06.640]  這位是誰? 認不認識?
[00:03:06.640 --> 00:03:07.640]  這位是誰? 認不認識?
[00:03:07.640 --> 00:03:08.640]  這位是誰? 認不認識?
[00:03:08.640 --> 00:03:09.640]  這位是誰? 認不認識?
[00:03:09.640 --> 00:03:10.640]  這位是誰? 認不認識?
[00:03:10.640 --> 00:03:11.640]  這位是誰? 認不認識?
[00:03:11.640 --> 00:03:32.640]  這位是誰? 認不認識?
[00:03:32.640 --> 00:03:33.640]  這位是誰? 認不認識?
[00:03:33.640 --> 00:03:34.640]  這位是誰? 認不認識?
[00:03:34.640 --> 00:03:35.640]  這位是誰? 認不認識?
[00:03:35.640 --> 00:03:36.640]  這位是誰? 認不認識?
[00:03:36.640 --> 00:03:37.640]  這位是誰? 認不認識?
[00:03:37.640 --> 00:03:38.640]  這位是誰? 認不認識?
[00:03:38.640 --> 00:03:39.640]  這位是誰? 認不認識?
[00:03:39.640 --> 00:03:40.640]  這位是誰? 認不認識?
[00:03:40.640 --> 00:03:41.640]  這位是誰? 認不認識?
[00:03:41.640 --> 00:03:42.640]  這位是誰? 認不認識?
[00:03:42.640 --> 00:03:43.640]  這位是誰? 認不認識?
[00:03:43.640 --> 00:03:44.640]  這位是誰? 認不認識?
[00:03:44.640 --> 00:03:45.640]  這位是誰? 認不認識?
[00:03:45.640 --> 00:03:46.640]  這位是誰? 認不認識?
[00:03:46.640 --> 00:03:47.640]  這位是誰? 認不認識?
[00:03:47.640 --> 00:03:48.640]  這位是誰? 認不認識?
[00:03:48.640 --> 00:03:49.640]  這位是誰? 認不認識?
[00:03:49.640 --> 00:03:50.640]  這位是誰? 認不認識?
[00:03:50.640 --> 00:03:51.640]  這位是誰? 認不認識?
[00:03:51.640 --> 00:03:52.640]  這位是誰? 認不認識?
[00:03:52.640 --> 00:03:53.640]  這位是誰? 認不認識?
[00:03:53.640 --> 00:03:54.640]  這位是誰? 認不認識?
[00:03:54.640 --> 00:03:55.640]  這位是誰? 認不認識?
[00:03:55.640 --> 00:03:56.640]  這位是誰? 認不認識?
[00:03:56.640 --> 00:04:20.640]  這位是誰? 認不認識?
[00:04:20.640 --> 00:04:21.640]  這位是誰? 認不認識?
[00:04:21.640 --> 00:04:22.640]  這位是誰? 認不認識?
[00:04:22.640 --> 00:04:23.640]  這位是誰? 認不認識?
[00:04:23.640 --> 00:04:24.640]  這位是誰? 認不認識?
[00:04:24.640 --> 00:04:25.640]  這位是誰? 認不認識?
[00:04:25.640 --> 00:04:26.640]  這位是誰? 認不認識?
[00:04:26.640 --> 00:04:27.640]  這位是誰? 認不認識?
[00:04:27.640 --> 00:04:28.640]  這位是誰? 認不認識?
[00:04:28.640 --> 00:04:29.640]  這位是誰? 認不認識?
[00:04:29.640 --> 00:04:30.640]  這位是誰? 認不認識?
[00:04:30.640 --> 00:04:31.640]  這位是誰? 認不認識?
[00:04:31.640 --> 00:04:32.640]  這位是誰? 認不認識?
[00:04:32.640 --> 00:04:33.640]  這位是誰? 認不認識?
[00:04:33.640 --> 00:04:34.640]  這位是誰? 認不認識?
[00:04:34.640 --> 00:04:35.640]  這位是誰? 認不認識?
[00:04:35.640 --> 00:04:36.640]  這位是誰? 認不認識?
[00:04:36.640 --> 00:04:37.640]  這位是誰? 認不認識?
[00:04:37.640 --> 00:04:38.640]  這位是誰? 認不認識?
[00:04:38.640 --> 00:04:39.640]  這位是誰? 認不認識?
[00:04:39.640 --> 00:04:40.640]  這位是誰? 認不認識?
[00:04:40.640 --> 00:04:41.640]  這位是誰? 認不認識?
[00:04:41.640 --> 00:04:58.640]  這位是誰? 認不認識?
[00:04:58.640 --> 00:04:59.640]  這位是誰? 認不認識?
[00:04:59.640 --> 00:05:00.640]  這位是誰? 認不認識?
[00:05:00.640 --> 00:05:01.640]  這位是誰? 認不認識?
[00:05:01.640 --> 00:05:02.640]  這位是誰? 認不認識?
[00:05:02.640 --> 00:05:03.640]  這位是誰? 認不認識?
[00:05:03.640 --> 00:05:04.640]  這位是誰? 認不認識?
[00:05:04.640 --> 00:05:05.640]  這位是誰? 認不認識?
[00:05:05.640 --> 00:05:06.640]  這位是誰? 認不認識?
[00:05:06.640 --> 00:05:07.640]  這位是誰? 認不認識?
[00:05:07.640 --> 00:05:08.640]  這位是誰? 認不認識?
[00:05:08.640 --> 00:05:09.640]  這位是誰? 認不認識?
[00:05:09.640 --> 00:05:10.640]  這位是誰? 認不認識?
[00:05:10.640 --> 00:05:11.640]  這位是誰? 認不認識?
[00:05:11.640 --> 00:05:12.640]  這位是誰? 認不認識?
[00:05:12.640 --> 00:05:13.640]  這位是誰? 認不認識?
[00:05:13.640 --> 00:05:14.640]  這位是誰? 認不認識?
[00:05:14.640 --> 00:05:15.640]  這位是誰? 認不認識?
[00:05:15.640 --> 00:05:16.640]  這位是誰? 認不認識?
[00:05:16.640 --> 00:05:17.640]  這位是誰? 認不認識?
[00:05:17.640 --> 00:05:18.640]  這位是誰? 認不認識?
[00:05:18.640 --> 00:05:19.640]  這位是誰? 認不認識?
[00:05:19.640 --> 00:05:20.640]  這位是誰? 認不認識?
[00:05:20.640 --> 00:05:21.640]  這位是誰? 認不認識?
[00:05:21.640 --> 00:05:22.640]  這位是誰? 認不認識?
[00:05:22.640 --> 00:05:23.640]  這位是誰? 認不認識?
[00:05:23.640 --> 00:05:24.640]  這位是誰? 認不認識?
[00:05:24.640 --> 00:05:25.640]  這位是誰? 認不認識?
[00:05:25.640 --> 00:05:26.640]  這位是誰? 認不認識?
[00:05:26.640 --> 00:05:39.640]  這位是誰? 認不認識?
[00:05:39.640 --> 00:05:40.640]  這位是誰? 認不認識?
[00:05:40.640 --> 00:05:41.640]  這位是誰? 認不認識?
[00:05:41.640 --> 00:05:42.640]  這位是誰? 認不認識?
[00:05:42.640 --> 00:05:43.640]  這位是誰? 認不認識?
[00:05:43.640 --> 00:05:44.640]  這位是誰? 認不認識?
[00:05:44.640 --> 00:05:45.640]  這位是誰? 認不認識?
[00:05:45.640 --> 00:05:46.640]  這位是誰? 認不認識?
[00:05:46.640 --> 00:05:47.640]  這位是誰? 認不認識?
[00:05:47.640 --> 00:05:48.640]  這位是誰? 認不認識?
[00:05:48.640 --> 00:05:49.640]  這位是誰? 認不認識?
[00:05:49.640 --> 00:05:50.640]  這位是誰? 認不認識?
[00:05:50.640 --> 00:05:51.640]  這位是誰? 認不認識?
[00:05:51.640 --> 00:05:52.640]  這位是誰? 認不認識?
[00:05:52.640 --> 00:05:53.640]  這位是誰? 認不認識?
[00:05:53.640 --> 00:05:54.640]  這位是誰? 認不認識?
[00:05:54.640 --> 00:05:56.640]  這位是誰? 認不認識?
[00:05:56.640 --> 00:05:57.640]  這位是誰? 認不認識?
[00:05:57.640 --> 00:05:58.640]  這位是誰? 認不認識?
[00:05:58.640 --> 00:05:59.640]  這位是誰? 認不認識?
[00:05:59.640 --> 00:06:00.640]  這位是誰? 認不認識?
[00:06:00.640 --> 00:06:01.640]  這位是誰? 認不認識?
[00:06:01.640 --> 00:06:02.640]  這位是誰? 認不認識?
[00:06:02.640 --> 00:06:03.640]  這位是誰? 認不認識?
[00:06:03.640 --> 00:06:04.640]  這位是誰? 認不認識?
[00:06:04.640 --> 00:06:05.640]  這位是誰? 認不認識?
[00:06:05.640 --> 00:06:06.640]  這位是誰? 認不認識?
[00:06:06.640 --> 00:06:07.640]  這位是誰? 認不認識?
[00:06:07.640 --> 00:06:08.640]  這位是誰? 認不認識?
[00:06:08.640 --> 00:06:09.640]  這位是誰? 認不認識?
[00:06:09.640 --> 00:06:10.640]  這位是誰? 認不認識?
[00:06:10.640 --> 00:06:11.640]  這位是誰? 認不認識?
[00:06:11.640 --> 00:06:28.640]  這位是誰? 認不認識?
[00:06:28.640 --> 00:06:29.640]  這位是誰? 認不認識?
[00:06:29.640 --> 00:06:30.640]  這位是誰? 認不認識?
[00:06:30.640 --> 00:06:31.640]  這位是誰? 認不認識?
[00:06:31.640 --> 00:06:32.640]  這位是誰? 認不認識?
[00:06:32.640 --> 00:06:33.640]  這位是誰? 認不認識?
[00:06:33.640 --> 00:06:34.640]  這位是誰? 認不認識?
[00:06:34.640 --> 00:06:35.640]  這位是誰? 認不認識?
[00:06:35.640 --> 00:06:36.640]  這位是誰? 認不認識?
[00:06:36.640 --> 00:06:37.640]  這位是誰? 認不認識?
[00:06:37.640 --> 00:06:38.640]  這位是誰? 認不認識?
[00:06:38.640 --> 00:06:39.640]  這位是誰? 認不認識?
[00:06:39.640 --> 00:06:40.640]  這位是誰? 認不認識?
[00:06:40.640 --> 00:06:41.640]  這位是誰? 認不認識?
[00:06:41.640 --> 00:06:42.640]  這位是誰? 認不認識?
[00:06:42.640 --> 00:06:43.640]  這位是誰? 認不認識?
[00:06:43.640 --> 00:06:44.640]  這位是誰? 認不認識?
[00:06:44.640 --> 00:06:45.640]  這位是誰? 認不認識?
[00:06:45.640 --> 00:06:46.640]  這位是誰? 認不認識?
[00:06:46.640 --> 00:06:47.640]  這位是誰? 認不認識?
[00:06:47.640 --> 00:06:48.640]  這位是誰? 認不認識?
[00:06:48.640 --> 00:06:49.640]  這位是誰? 認不認識?
[00:06:49.640 --> 00:06:50.640]  這位是誰? 認不認識?
[00:06:50.640 --> 00:06:51.640]  這位是誰? 認不認識?
[00:06:51.640 --> 00:06:52.640]  這位是誰? 認不認識?
[00:06:52.640 --> 00:06:53.640]  這位是誰? 認不認識?
[00:06:53.640 --> 00:06:54.640]  這位是誰? 認不認識?
[00:06:54.640 --> 00:06:55.640]  這位是誰? 認不認識?
[00:06:55.640 --> 00:06:56.640]  這位是誰? 認不認識?
[00:06:56.640 --> 00:07:11.640]  這位是誰? 認不認識?
[00:07:11.640 --> 00:07:12.640]  這位是誰? 認不認識?
[00:07:12.640 --> 00:07:13.640]  這位是誰? 認不認識?
[00:07:13.640 --> 00:07:14.640]  這位是誰? 認不認識?
[00:07:14.640 --> 00:07:15.640]  這位是誰? 認不認識?
[00:07:15.640 --> 00:07:16.640]  這位是誰? 認不認識?
[00:07:16.640 --> 00:07:17.640]  這位是誰? 認不認識?
[00:07:17.640 --> 00:07:18.640]  這位是誰? 認不認識?
[00:07:18.640 --> 00:07:19.640]  這位是誰? 認不認識?
[00:07:19.640 --> 00:07:20.640]  這位是誰? 認不認識?
[00:07:20.640 --> 00:07:21.640]  這位是誰? 認不認識?
[00:07:21.640 --> 00:07:22.640]  這位是誰? 認不認識?
[00:07:22.640 --> 00:07:23.640]  這位是誰? 認不認識?
[00:07:23.640 --> 00:07:24.640]  這位是誰? 認不認識?
[00:07:24.640 --> 00:07:25.640]  這位是誰? 認不認識?
[00:07:25.640 --> 00:07:26.640]  這位是誰? 認不認識?
[00:07:26.640 --> 00:07:27.640]  這位是誰? 認不認識?
[00:07:27.640 --> 00:07:28.640]  這位是誰? 認不認識?
[00:07:28.640 --> 00:07:29.640]  這位是誰? 認不認識?
[00:07:29.640 --> 00:07:30.640]  這位是誰? 認不認識?
[00:07:30.640 --> 00:07:31.640]  這位是誰? 認不認識?
[00:07:31.640 --> 00:07:32.640]  這位是誰? 認不認識?
[00:07:32.640 --> 00:07:33.640]  這位是誰? 認不認識?
[00:07:33.640 --> 00:07:34.640]  這位是誰? 認不認識?
[00:07:34.640 --> 00:07:35.640]  這位是誰? 認不認識?
[00:07:35.640 --> 00:07:36.640]  這位是誰? 認不認識?
[00:07:36.640 --> 00:07:37.640]  這位是誰? 認不認識?
[00:07:37.640 --> 00:07:38.640]  這位是誰? 認不認識?
[00:07:38.640 --> 00:07:39.640]  這位是誰? 認不認識?
[00:07:39.640 --> 00:07:40.640]  這位是誰? 認不認識?
[00:07:40.640 --> 00:07:41.640]  這位是誰? 認不認識?
[00:07:41.640 --> 00:07:58.640]  這位是誰? 認不認識?
[00:07:58.640 --> 00:07:59.640]  這位是誰? 認不認識?
[00:07:59.640 --> 00:08:00.640]  這位是誰? 認不認識?
[00:08:00.640 --> 00:08:01.640]  這位是誰? 認不認識?
[00:08:01.640 --> 00:08:02.640]  這位是誰? 認不認識?
[00:08:02.640 --> 00:08:03.640]  這位是誰? 認不認識?
[00:08:03.640 --> 00:08:04.640]  這位是誰? 認不認識?
[00:08:04.640 --> 00:08:05.640]  這位是誰? 認不認識?
[00:08:05.640 --> 00:08:06.640]  這位是誰? 認不認識?
[00:08:06.640 --> 00:08:07.640]  這位是誰? 認不認識?
[00:08:07.640 --> 00:08:08.640]  這位是誰? 認不認識?
[00:08:08.640 --> 00:08:09.640]  這位是誰? 認不認識?
[00:08:09.640 --> 00:08:10.640]  這位是誰? 認不認識?
[00:08:10.640 --> 00:08:11.640]  這位是誰? 認不認識?
[00:08:11.640 --> 00:08:12.640]  這位是誰? 認不認識?
[00:08:12.640 --> 00:08:13.640]  這位是誰? 認不認識?
[00:08:13.640 --> 00:08:14.640]  這位是誰? 認不認識?
[00:08:14.640 --> 00:08:15.640]  這位是誰? 認不認識?
[00:08:15.640 --> 00:08:16.640]  這位是誰? 認不認識?
[00:08:16.640 --> 00:08:17.640]  這位是誰? 認不認識?
[00:08:17.640 --> 00:08:18.640]  這位是誰? 認不認識?
[00:08:18.640 --> 00:08:19.640]  這位是誰? 認不認識?
[00:08:19.640 --> 00:08:20.640]  這位是誰? 認不認識?
[00:08:20.640 --> 00:08:21.640]  這位是誰? 認不認識?
[00:08:21.640 --> 00:08:22.640]  這位是誰? 認不認識?
[00:08:22.640 --> 00:08:23.640]  這位是誰? 認不認識?
[00:08:23.640 --> 00:08:24.640]  這位是誰? 認不認識?
[00:08:24.640 --> 00:08:25.640]  這位是誰? 認不認識?
[00:08:25.640 --> 00:08:26.640]  這位是誰? 認不認識?
[00:08:26.640 --> 00:08:47.640]  這位是誰? 認不認識?
[00:08:47.640 --> 00:08:48.640]  這位是誰? 認不認識?
[00:08:48.640 --> 00:08:49.640]  這位是誰? 認不認識?
[00:08:49.640 --> 00:08:50.640]  這位是誰? 認不認識?
[00:08:50.640 --> 00:08:51.640]  這位是誰? 認不認識?
[00:08:51.640 --> 00:08:52.640]  這位是誰? 認不認識?
[00:08:52.640 --> 00:08:53.640]  這位是誰? 認不認識?
[00:08:53.640 --> 00:08:54.640]  這位是誰? 認不認識?
[00:08:54.640 --> 00:08:55.640]  這位是誰? 認不認識?
[00:08:55.640 --> 00:08:56.640]  這位是誰? 認不認識?
[00:08:56.640 --> 00:08:57.640]  這位是誰? 認不認識?
[00:08:57.640 --> 00:08:58.640]  這位是誰? 認不認識?
[00:08:58.640 --> 00:08:59.640]  這位是誰? 認不認識?
[00:08:59.640 --> 00:09:00.640]  這位是誰? 認不認識?
[00:09:00.640 --> 00:09:01.640]  這位是誰? 認不認識?
[00:09:01.640 --> 00:09:02.640]  這位是誰? 認不認識?
[00:09:02.640 --> 00:09:03.640]  這位是誰? 認不認識?
[00:09:03.640 --> 00:09:04.640]  這位是誰? 認不認識?
[00:09:04.640 --> 00:09:05.640]  這位是誰? 認不認識?
[00:09:05.640 --> 00:09:06.640]  這位是誰? 認不認識?
[00:09:06.640 --> 00:09:07.640]  這位是誰? 認不認識?
[00:09:07.640 --> 00:09:08.640]  這位是誰? 認不認識?
[00:09:08.640 --> 00:09:09.640]  這位是誰? 認不認識?
[00:09:09.640 --> 00:09:10.640]  這位是誰? 認不認識?
[00:09:10.640 --> 00:09:11.640]  這位是誰? 認不認識?
[00:09:11.640 --> 00:09:35.640]  這位是誰? 認不認識?
[00:09:35.640 --> 00:09:36.640]  這位是誰? 認不認識?
[00:09:36.640 --> 00:09:37.640]  這位是誰? 認不認識?
[00:09:37.640 --> 00:09:38.640]  這位是誰? 認不認識?
[00:09:38.640 --> 00:09:39.640]  這位是誰? 認不認識?
[00:09:39.640 --> 00:09:40.640]  這位是誰? 認不認識?
[00:09:40.640 --> 00:09:41.640]  這位是誰? 認不認識?
[00:09:41.640 --> 00:09:42.640]  這位是誰? 認不認識?
[00:09:42.640 --> 00:09:43.640]  這位是誰? 認不認識?
[00:09:43.640 --> 00:09:44.640]  這位是誰? 認不認識?
[00:09:44.640 --> 00:09:45.640]  這位是誰? 認不認識?
[00:09:45.640 --> 00:09:46.640]  這位是誰? 認不認識?
[00:09:46.640 --> 00:09:47.640]  這位是誰? 認不認識?
[00:09:47.640 --> 00:09:48.640]  這位是誰? 認不認識?
[00:09:48.640 --> 00:09:49.640]  這位是誰? 認不認識?
[00:09:49.640 --> 00:09:50.640]  這位是誰? 認不認識?
[00:09:50.640 --> 00:09:51.640]  這位是誰? 認不認識?
[00:09:51.640 --> 00:09:52.640]  這位是誰? 認不認識?
[00:09:52.640 --> 00:09:53.640]  這位是誰? 認不認識?
[00:09:53.640 --> 00:09:54.640]  這位是誰? 認不認識?
[00:09:54.640 --> 00:09:55.640]  這位是誰? 認不認識?
[00:09:55.640 --> 00:09:56.640]  這位是誰? 認不認識?
[00:09:56.640 --> 00:10:11.640]  這位是誰? 認不認識?
[00:10:11.640 --> 00:10:12.640]  這位是誰? 認不認識?
[00:10:12.640 --> 00:10:13.640]  這位是誰? 認不認識?
[00:10:13.640 --> 00:10:14.640]  這位是誰? 認不認識?
[00:10:14.640 --> 00:10:15.640]  這位是誰? 認不認識?
[00:10:15.640 --> 00:10:16.640]  這位是誰? 認不認識?
[00:10:16.640 --> 00:10:17.640]  這位是誰? 認不認識?
[00:10:17.640 --> 00:10:18.640]  這位是誰? 認不認識?
[00:10:18.640 --> 00:10:19.640]  這位是誰? 認不認識?
[00:10:19.640 --> 00:10:20.640]  這位是誰? 認不認識?
[00:10:20.640 --> 00:10:21.640]  這位是誰? 認不認識?
[00:10:21.640 --> 00:10:22.640]  這位是誰? 認不認識?
[00:10:22.640 --> 00:10:23.640]  這位是誰? 認不認識?
[00:10:23.640 --> 00:10:24.640]  這位是誰? 認不認識?
[00:10:24.640 --> 00:10:25.640]  這位是誰? 認不認識?
[00:10:25.640 --> 00:10:26.640]  這位是誰? 認不認識?
[00:10:26.640 --> 00:10:27.640]  這位是誰? 認不認識?
[00:10:27.640 --> 00:10:28.640]  這位是誰? 認不認識?
[00:10:28.640 --> 00:10:29.640]  這位是誰? 認不認識?
[00:10:29.640 --> 00:10:30.640]  這位是誰? 認不認識?
[00:10:30.640 --> 00:10:31.640]  這位是誰? 認不認識?
[00:10:31.640 --> 00:10:32.640]  這位是誰? 認不認識?
[00:10:32.640 --> 00:10:33.640]  這位是誰? 認不認識?
[00:10:33.640 --> 00:10:34.640]  這位是誰? 認不認識?
[00:10:34.640 --> 00:10:35.640]  這位是誰? 認不認識?
[00:10:35.640 --> 00:10:36.640]  這位是誰? 認不認識?
[00:10:36.640 --> 00:10:37.640]  這位是誰? 認不認識?
[00:10:37.640 --> 00:10:38.640]  這位是誰? 認不認識?
[00:10:38.640 --> 00:10:39.640]  這位是誰? 認不認識?
[00:10:39.640 --> 00:10:40.640]  這位是誰? 認不認識?
[00:10:40.640 --> 00:10:41.640]  這位是誰? 認不認識?
[00:10:41.640 --> 00:10:58.640]  這位是誰? 認不認識?
[00:10:58.640 --> 00:10:59.640]  這位是誰? 認不認識?
[00:10:59.640 --> 00:11:00.640]  這位是誰? 認不認識?
[00:11:00.640 --> 00:11:01.640]  這位是誰? 認不認識?
[00:11:01.640 --> 00:11:02.640]  這位是誰? 認不認識?
[00:11:02.640 --> 00:11:03.640]  這位是誰? 認不認識?
[00:11:03.640 --> 00:11:04.640]  這位是誰? 認不認識?
[00:11:04.640 --> 00:11:05.640]  這位是誰? 認不認識?
[00:11:05.640 --> 00:11:06.640]  這位是誰? 認不認識?
[00:11:06.640 --> 00:11:07.640]  這位是誰? 認不認識?
[00:11:07.640 --> 00:11:08.640]  這位是誰? 認不認識?
[00:11:08.640 --> 00:11:09.640]  這位是誰? 認不認識?
[00:11:09.640 --> 00:11:10.640]  這位是誰? 認不認識?
[00:11:10.640 --> 00:11:11.640]  這位是誰? 認不認識?
[00:11:11.640 --> 00:11:12.640]  這位是誰? 認不認識?
[00:11:12.640 --> 00:11:13.640]  這位是誰? 認不認識?
[00:11:13.640 --> 00:11:14.640]  這位是誰? 認不認識?
[00:11:14.640 --> 00:11:15.640]  這位是誰? 認不認識?
[00:11:15.640 --> 00:11:16.640]  這位是誰? 認不認識?
[00:11:16.640 --> 00:11:17.640]  這位是誰? 認不認識?
[00:11:17.640 --> 00:11:18.640]  這位是誰? 認不認識?
[00:11:18.640 --> 00:11:19.640]  這位是誰? 認不認識?
[00:11:19.640 --> 00:11:20.640]  這位是誰? 認不認識?
[00:11:20.640 --> 00:11:21.640]  這位是誰? 認不認識?
[00:11:21.640 --> 00:11:22.640]  這位是誰? 認不認識?
[00:11:22.640 --> 00:11:23.640]  這位是誰? 認不認識?
[00:11:23.640 --> 00:11:24.640]  這位是誰? 認不認識?
[00:11:24.640 --> 00:11:25.640]  這位是誰? 認不認識?
[00:11:25.640 --> 00:11:26.640]  這位是誰? 認不認識?
[00:11:26.640 --> 00:11:43.640]  這位是誰? 認不認識?
[00:11:43.640 --> 00:11:44.640]  這位是誰? 認不認識?
[00:11:44.640 --> 00:11:45.640]  這位是誰? 認不認識?
[00:11:45.640 --> 00:11:46.640]  這位是誰? 認不認識?
[00:11:46.640 --> 00:11:47.640]  這位是誰? 認不認識?
[00:11:47.640 --> 00:11:48.640]  這位是誰? 認不認識?
[00:11:48.640 --> 00:11:49.640]  這位是誰? 認不認識?
[00:11:49.640 --> 00:11:50.640]  這位是誰? 認不認識?
[00:11:50.640 --> 00:11:51.640]  這位是誰? 認不認識?
[00:11:51.640 --> 00:11:52.640]  這位是誰? 認不認識?
[00:11:52.640 --> 00:11:53.640]  這位是誰? 認不認識?
[00:11:53.640 --> 00:11:54.640]  這位是誰? 認不認識?
[00:11:54.640 --> 00:11:55.640]  這位是誰? 認不認識?
[00:11:55.640 --> 00:11:56.640]  這位是誰? 認不認識?
[00:11:56.640 --> 00:11:57.640]  這位是誰? 認不認識?
[00:11:57.640 --> 00:11:58.640]  這位是誰? 認不認識?
[00:11:58.640 --> 00:11:59.640]  這位是誰? 認不認識?
[00:11:59.640 --> 00:12:00.640]  這位是誰? 認不認識?
[00:12:00.640 --> 00:12:01.640]  這位是誰? 認不認識?
[00:12:01.640 --> 00:12:02.640]  這位是誰? 認不認識?
[00:12:02.640 --> 00:12:03.640]  這位是誰? 認不認識?
[00:12:03.640 --> 00:12:04.640]  這位是誰? 認不認識?
[00:12:04.640 --> 00:12:05.640]  這位是誰? 認不認識?
[00:12:05.640 --> 00:12:06.640]  這位是誰? 認不認識?
[00:12:06.640 --> 00:12:07.640]  這位是誰? 認不認識?
[00:12:07.640 --> 00:12:08.640]  這位是誰? 認不認識?
[00:12:08.640 --> 00:12:09.640]  這位是誰? 認不認識?
[00:12:09.640 --> 00:12:10.640]  這位是誰? 認不認識?
[00:12:10.640 --> 00:12:11.640]  這位是誰? 認不認識?
[00:12:11.640 --> 00:12:31.640]  這位是誰? 認不認識?
[00:12:31.640 --> 00:12:32.640]  這位是誰? 認不認識?
[00:12:32.640 --> 00:12:33.640]  這位是誰? 認不認識?
[00:12:33.640 --> 00:12:34.640]  這位是誰? 認不認識?
[00:12:34.640 --> 00:12:35.640]  這位是誰? 認不認識?
[00:12:35.640 --> 00:12:36.640]  這位是誰? 認不認識?
[00:12:36.640 --> 00:12:37.640]  這位是誰? 認不認識?
[00:12:37.640 --> 00:12:38.640]  這位是誰? 認不認識?
[00:12:38.640 --> 00:12:39.640]  這位是誰? 認不認識?
[00:12:39.640 --> 00:12:40.640]  這位是誰? 認不認識?
[00:12:40.640 --> 00:12:41.640]  這位是誰? 認不認識?
[00:12:41.640 --> 00:12:42.640]  這位是誰? 認不認識?
[00:12:42.640 --> 00:12:43.640]  這位是誰? 認不認識?
