
[00:00:00.000 --> 00:00:04.000]  感謝主有機會和大家分享上帝的話語
[00:02:47.000 --> 00:02:51.000]  活在聖靈監察中的教會
[00:02:51.000 --> 00:02:55.000]  顯露隱惡
[00:02:55.000 --> 00:02:56.000]  第三
[00:02:56.000 --> 00:02:57.000]  第十一節
[00:02:57.000 --> 00:02:58.000]  五章的十一節
[00:02:58.000 --> 00:03:02.000]  活在聖靈監察中的教會
[00:03:02.000 --> 00:03:04.000]  顯生敬畏
[00:03:04.000 --> 00:03:07.000]  活在聖靈監察中的教會
[00:03:07.000 --> 00:03:11.000]  顯生敬畏
[00:03:11.000 --> 00:03:14.000]  聽這個大綱的時候
[00:03:14.000 --> 00:03:20.000]  都應該可以感受到今天經文上帝那種威嚴的臨在
[00:03:20.000 --> 00:03:23.000]  我們要看原來在《仕途行傳》
[00:03:23.000 --> 00:03:25.000]  我想再跟大家講
[00:03:25.000 --> 00:03:27.000]  也要大家再一次
[00:03:27.000 --> 00:03:32.000]  心裡面對準《仕途行傳》是什麼時代
[00:03:32.000 --> 00:03:35.000]  《仕途行傳》的世代
[00:03:35.000 --> 00:03:39.000]  是人類舊恩歷史裡面的大時代
[00:03:39.000 --> 00:03:43.000]  是整個人類歷史的大時代
[00:03:43.000 --> 00:03:46.000]  所以當你們看《仕途行傳》的時候
[00:03:46.000 --> 00:03:50.000]  心裡面要用大時代的躍動的脈搏
[00:03:50.000 --> 00:03:52.000]  來看《仕途行傳》
[00:03:52.000 --> 00:03:57.000]  你就能夠經歷《仕途行傳》所講的那種奇妙
[00:03:57.000 --> 00:03:59.000]  那種厲害
[00:03:59.000 --> 00:04:00.000]  大時代
[00:04:00.000 --> 00:04:01.000]  什麼叫大時代
[00:04:01.000 --> 00:04:05.000]  大時代大概就是人類時代的一個轉捩
[00:04:05.000 --> 00:04:07.000]  人類世代的一個轉捩
[00:04:07.000 --> 00:04:08.000]  舉個例
[00:04:08.000 --> 00:04:12.000]  1911至1949年
[00:04:12.000 --> 00:04:14.000]  如果在中國歷史
[00:04:14.000 --> 00:04:19.000]  絕對是中國歷史的大時代
[00:04:19.000 --> 00:04:20.000]  為什麼
[00:04:20.000 --> 00:04:23.000]  1911至1949年
[00:04:23.000 --> 00:04:25.000]  這一段期間
[00:04:25.000 --> 00:04:28.000]  是千年帝制被推翻
[00:04:28.000 --> 00:04:30.000]  滿清被推翻
[00:04:30.000 --> 00:04:34.000]  直到建立不同的新的政權
[00:04:34.000 --> 00:04:37.000]  近代政權體制的建立
[00:04:37.000 --> 00:04:42.000]  這個絕對是中國歷史的大時代
[00:04:42.000 --> 00:04:44.000]  大家開始明白了嗎
[00:04:44.000 --> 00:04:47.000]  聖經裡面都有它的大時代
[00:04:47.000 --> 00:04:48.000]  例如
[00:04:48.000 --> 00:04:51.000]  以色列人出埃及進迦南
[00:04:51.000 --> 00:04:55.000]  400年的埃及遺老出去進入迦南
[00:04:55.000 --> 00:04:58.000]  是以色列的大時代
[00:04:58.000 --> 00:05:01.000]  以色列亡國亡在亞述巴比倫
[00:05:01.000 --> 00:05:05.000]  是以色列的另一個大時代
[00:05:05.000 --> 00:05:07.000]  這是以色列史
[00:05:07.000 --> 00:05:11.000]  但是人類舊恩歷史的大時代是什麼時候呢
[00:05:11.000 --> 00:05:14.000]  是耶穌降生的時代
[00:05:14.000 --> 00:05:17.000]  是聖靈降臨的時代
[00:05:17.000 --> 00:05:19.000]  即是仕途行傳
[00:05:19.000 --> 00:05:22.000]  教會初建立的時代
[00:05:22.000 --> 00:05:25.000]  教會建立了2000年
[00:05:25.000 --> 00:05:26.000]  2000年左右
[00:05:26.000 --> 00:05:29.000]  這個時代是人類舊恩歷史
[00:05:29.000 --> 00:05:31.000]  是人類歷史的大時代
[00:05:31.000 --> 00:05:35.000]  所以我要大家再一次心裡面對準
[00:05:35.000 --> 00:05:37.000]  仕途行傳的時代
[00:05:37.000 --> 00:05:41.000]  是翻天覆地的大時代
[00:05:41.000 --> 00:05:43.000]  如果沒有這種脈搏的時候
[00:05:43.000 --> 00:05:46.000]  你很難了解仕途行傳
[00:05:46.000 --> 00:05:50.000]  仕途行傳第一章說到的是
[00:05:50.000 --> 00:05:53.000]  是仕途等候耶穌升天
[00:05:53.000 --> 00:05:56.000]  是仕途等候聖靈的降臨
[00:05:56.000 --> 00:05:59.000]  第二章是說聖靈降臨
[00:05:59.000 --> 00:06:01.000]  他的能力的彰顯
[00:06:01.000 --> 00:06:05.000]  仕途說謊言多人歸順基督
[00:06:05.000 --> 00:06:06.000]  第三章
[00:06:06.000 --> 00:06:08.000]  仕途行傳說到的是
[00:06:08.000 --> 00:06:10.000]  聖靈醫治的能力
[00:06:10.000 --> 00:06:14.000]  以至一個腿不好的
[00:06:14.000 --> 00:06:15.000]  很久很久
[00:06:15.000 --> 00:06:17.000]  四十多歲的人
[00:06:17.000 --> 00:06:19.000]  因為聖靈的緣故
[00:06:19.000 --> 00:06:21.000]  來被醫治
[00:06:21.000 --> 00:06:22.000]  第四章
[00:06:22.000 --> 00:06:25.000]  開始說到聖靈內住人心
[00:06:25.000 --> 00:06:29.000]  因為聖靈內住在彼得約翰的心靈裏面
[00:06:29.000 --> 00:06:31.000]  以至他們由一個
[00:06:31.000 --> 00:06:34.000]  本來彼得三次不認主的
[00:06:34.000 --> 00:06:36.000]  一個軟弱的信徒
[00:06:36.000 --> 00:06:39.000]  成為一個堅強勇敢
[00:06:39.000 --> 00:06:42.000]  在迫害教會的人面前
[00:06:42.000 --> 00:06:43.000]  勇敢講見證
[00:06:43.000 --> 00:06:45.000]  承認基督的
[00:06:45.000 --> 00:06:49.000]  是聖靈內住生命更新的見證
[00:06:49.000 --> 00:06:50.000]  第五章
[00:06:50.000 --> 00:06:51.000]  今天我們要看的四章
[00:06:51.000 --> 00:06:53.000]  尾至六五章
[00:06:53.000 --> 00:06:55.000]  是聖靈另一個工作
[00:06:55.000 --> 00:06:58.000]  就是潔淨教會
[00:06:58.000 --> 00:07:00.000]  再說的
[00:07:00.000 --> 00:07:04.000]  是聖靈潔淨教會
[00:07:04.000 --> 00:07:09.000]  四章尾至五章十一節
[00:07:09.000 --> 00:07:13.000]  其實是仕途行傳第一次
[00:07:13.000 --> 00:07:17.000]  記到教會內在的危機
[00:07:17.000 --> 00:07:19.000]  教會內在的危機
[00:07:19.000 --> 00:07:21.000]  在這裏第一次被記錄
[00:07:21.000 --> 00:07:23.000]  頭幾章講到
[00:07:23.000 --> 00:07:25.000]  猶太人迫害教會
[00:07:25.000 --> 00:07:27.000]  那些信徒
[00:07:27.000 --> 00:07:29.000]  那些政治的人
[00:07:29.000 --> 00:07:31.000]  和那些宗教領袖
[00:07:31.000 --> 00:07:32.000]  迫害基督教
[00:07:32.000 --> 00:07:35.000]  這個是教會面對外在的壓力
[00:07:35.000 --> 00:07:38.000]  但是仕途行傳四章三十二節
[00:07:38.000 --> 00:07:39.000]  五章十一節
[00:07:39.000 --> 00:07:43.000]  是記載教會內部的危機
[00:07:43.000 --> 00:07:44.000]  第一次記載
[00:07:44.000 --> 00:07:47.000]  事實上教會內部的危機
[00:07:47.000 --> 00:07:55.000]  是破壞性比教會外在的危機更大
[00:07:55.000 --> 00:07:57.000]  所以我們要留意
[00:07:57.000 --> 00:08:00.000]  如果沒有了四章三十二節
[00:08:00.000 --> 00:08:02.000]  五章十一節
[00:08:02.000 --> 00:08:05.000]  你會看到仕途教會好像很完美
[00:08:05.000 --> 00:08:07.000]  頭四章講到
[00:08:07.000 --> 00:08:09.000]  仕途他們能夠講見證
[00:08:09.000 --> 00:08:11.000]  接著第五章後尾
[00:08:11.000 --> 00:08:14.000]  看到仕途他們傳福音
[00:08:14.000 --> 00:08:16.000]  有很多人信耶穌
[00:08:16.000 --> 00:08:19.000]  很多人因為神跡歧視歸向主
[00:08:19.000 --> 00:08:22.000]  如果沒有了四章三十二節
[00:08:22.000 --> 00:08:23.000]  五章十一節
[00:08:23.000 --> 00:08:27.000]  你看不到仕途教會有任何瑕疵
[00:08:27.000 --> 00:08:30.000]  但是聖經是一本老實的經典
[00:08:30.000 --> 00:08:32.000]  教會有問題
[00:08:32.000 --> 00:08:34.000]  仕途教會也有問題
[00:08:34.000 --> 00:08:35.000]  四章三十二節
[00:08:35.000 --> 00:08:36.000]  五章十一節
[00:08:36.000 --> 00:08:38.000]  是記載教會的瑕疵
[00:08:38.000 --> 00:08:41.000]  但是在裡面其實更重要的是
[00:08:41.000 --> 00:08:44.000]  記載聖靈如何潔淨教會
[00:08:44.000 --> 00:08:47.000]  在大時代的底下
[00:08:47.000 --> 00:08:49.000]  往往有一些時代的記號
[00:08:49.000 --> 00:08:51.000]  什麼叫時代記號呢
[00:08:51.000 --> 00:08:54.000]  就是說上帝在這些大時代裡面
[00:08:54.000 --> 00:08:56.000]  會行一些非常的事
[00:08:56.000 --> 00:08:58.000]  以彰顯祂的心意
[00:08:58.000 --> 00:09:01.000]  讓當時的世代和後來的世代的人
[00:09:01.000 --> 00:09:03.000]  看見祂的心意
[00:09:03.000 --> 00:09:07.000]  例如在以色列出埃及
[00:09:07.000 --> 00:09:09.000]  入迦南的時候
[00:09:09.000 --> 00:09:12.000]  很大的神蹟就是紅海
[00:09:12.000 --> 00:09:14.000]  紅海
[00:09:14.000 --> 00:09:17.000]  以色列人打耶利哥的時候
[00:09:17.000 --> 00:09:19.000]  七天的圍繞
[00:09:19.000 --> 00:09:20.000]  整場呼喊
[00:09:20.000 --> 00:09:22.000]  整場是怎樣的
[00:09:22.000 --> 00:09:23.000]  倒塌
[00:09:23.000 --> 00:09:26.000]  這個是在說上帝自己的心意
[00:09:26.000 --> 00:09:29.000]  迦南地是賜給以色列人的
[00:09:29.000 --> 00:09:32.000]  以色列人是上帝的子民
[00:09:32.000 --> 00:09:34.000]  是被召出來離開埃及的
[00:09:34.000 --> 00:09:37.000]  到耶穌降生的世代
[00:09:37.000 --> 00:09:39.000]  大時代的時候
[00:09:39.000 --> 00:09:41.000]  時代的記號就是什麼呢
[00:09:41.000 --> 00:09:43.000]  就是天使的歌唱
[00:09:43.000 --> 00:09:46.000]  天使是天君在天上歌唱
[00:09:46.000 --> 00:09:49.000]  天使自己向世人歌唱
[00:09:49.000 --> 00:09:54.000]  這個是在說上帝要將福音傳遍整個世界
[00:09:54.000 --> 00:09:57.000]  讓天使作為一個時代的記號
[00:09:57.000 --> 00:09:59.000]  還有聖靈降臨的時候
[00:09:59.000 --> 00:10:01.000]  聖靈降臨有大有響聲
[00:10:01.000 --> 00:10:03.000]  好像火一樣
[00:10:03.000 --> 00:10:05.000]  而試圖能夠說方言
[00:10:05.000 --> 00:10:07.000]  以致多人歸順
[00:10:07.000 --> 00:10:12.000]  五章這段經文都是時代的記號
[00:10:12.000 --> 00:10:13.000]  請謹記
[00:10:13.000 --> 00:10:15.000]  都是時代的記號
[00:10:15.000 --> 00:10:17.000]  好,我們進入經文
[00:10:17.000 --> 00:10:21.000]  四章三十二至四章三十七
[00:10:21.000 --> 00:10:23.000]  請我們讀經文一起讀
[00:10:23.000 --> 00:10:24.000]  我們讀和合本
[00:10:24.000 --> 00:10:25.000]  我們讀的時候
[00:10:25.000 --> 00:10:27.000]  去到三十三這一節
[00:10:27.000 --> 00:10:28.000]  留意一下
[00:10:28.000 --> 00:10:30.000]  不過讀的時候
[00:10:30.000 --> 00:10:32.000]  待會留意三十三節
[00:10:32.000 --> 00:10:33.000]  我會說的
[00:10:33.000 --> 00:10:34.000]  好,我們一起讀
[00:10:34.000 --> 00:10:36.000]  四章三十二至三十七
[00:10:36.000 --> 00:10:37.000]  起
[00:10:37.000 --> 00:11:06.000]  (主席發言)
[00:11:06.000 --> 00:11:26.000]  (主席發言)
[00:11:26.000 --> 00:11:28.000]  這裡說什麼呢
[00:11:28.000 --> 00:11:29.000]  這裡說
[00:11:29.000 --> 00:11:31.000]  當時教會
[00:11:31.000 --> 00:11:33.000]  很多人
[00:11:33.000 --> 00:11:36.000]  把他們的田地賣了出來
[00:11:36.000 --> 00:11:39.000]  然後拿去試圖的腳前
[00:11:39.000 --> 00:11:40.000]  賣了出來
[00:11:40.000 --> 00:11:44.000]  以致大家能夠再評分
[00:11:44.000 --> 00:11:46.000]  按所需要的
[00:11:46.000 --> 00:11:47.000]  未必是評分
[00:11:47.000 --> 00:11:48.000]  按所需要的
[00:11:48.000 --> 00:11:49.000]  去分配
[00:11:49.000 --> 00:11:56.000]  以致一個人都不缺乏
[00:11:56.000 --> 00:11:58.000]  其中有一個人
[00:11:58.000 --> 00:12:00.000]  這個人叫什麼名字
[00:12:00.000 --> 00:12:01.000]  巴拿巴
[00:12:01.000 --> 00:12:03.000]  巴拿巴被翻出來
[00:12:03.000 --> 00:12:06.000]  就是「勸慰之子」
[00:12:06.000 --> 00:12:09.000]  這個人很有安慰
[00:12:09.000 --> 00:12:11.000]  而這個巴拿巴
[00:12:11.000 --> 00:12:14.000]  實在跟著「試圖行傳」都會出現
[00:12:14.000 --> 00:12:15.000]  他的出現
[00:12:15.000 --> 00:12:17.000]  雖然不是主角
[00:12:17.000 --> 00:12:19.000]  但他是重要的角色
[00:12:19.000 --> 00:12:21.000]  如果不是巴拿巴
[00:12:21.000 --> 00:12:24.000]  保羅都未必能夠被群體接納
[00:12:24.000 --> 00:12:28.000]  所以巴拿巴在後來的經文會再出現
[00:12:28.000 --> 00:12:32.000]  巴拿巴也把他的田地賣了出來
[00:12:32.000 --> 00:12:34.000]  放在試圖的腳前
[00:12:34.000 --> 00:12:35.000]  放在試圖的腳前
[00:12:35.000 --> 00:12:42.000]  是一個法律交易的正式做法
[00:12:42.000 --> 00:12:46.000]  聖經就寫「放在試圖的腳前」
[00:12:46.000 --> 00:12:49.000]  其實當時初代教會
[00:12:49.000 --> 00:12:50.000]  每一個人
[00:12:50.000 --> 00:12:51.000]  聖經說
[00:12:51.000 --> 00:12:55.000]  人人都把他的田產賣了出來
[00:12:55.000 --> 00:12:58.000]  讓教會按照需要
[00:12:58.000 --> 00:12:59.000]  每人來分得
[00:12:59.000 --> 00:13:02.000]  因此內宗沒有缺乏
[00:13:02.000 --> 00:13:07.000]  貧窮人都能得到一些金錢
[00:13:07.000 --> 00:13:08.000]  這裡我們要注意
[00:13:08.000 --> 00:13:09.000]  第一
[00:13:09.000 --> 00:13:10.000]  不是勉強的
[00:13:10.000 --> 00:13:13.000]  教會從沒有勉強所有人
[00:13:13.000 --> 00:13:15.000]  沒有勉強你、他、所有人
[00:13:15.000 --> 00:13:17.000]  你把所有家產賣了
[00:13:17.000 --> 00:13:19.000]  拿出來給教會
[00:13:19.000 --> 00:13:21.000]  第一,教會不是勉強的
[00:13:21.000 --> 00:13:23.000]  這個不是制度性的規定
[00:13:23.000 --> 00:13:28.000]  是信徒甘心樂意做這件事
[00:13:28.000 --> 00:13:29.000]  請記住
[00:13:29.000 --> 00:13:32.000]  是甘心樂意做這件事
[00:13:32.000 --> 00:13:34.000]  而為什麼要做呢
[00:13:34.000 --> 00:13:36.000]  因為當時可能有很多人
[00:13:36.000 --> 00:13:37.000]  去到耶路撒冷過節
[00:13:37.000 --> 00:13:39.000]  很多信耶穌的人
[00:13:39.000 --> 00:13:41.000]  很多窮人
[00:13:41.000 --> 00:13:42.000]  因為當時信耶穌
[00:13:42.000 --> 00:13:44.000]  其實很多窮人
[00:13:44.000 --> 00:13:46.000]  他們沒有東西吃
[00:13:46.000 --> 00:13:47.000]  沒有地方住
[00:13:47.000 --> 00:13:49.000]  或者很多情況
[00:13:49.000 --> 00:13:51.000]  所以教會的弟兄姊妹
[00:13:51.000 --> 00:13:53.000]  大部分都甘心樂意
[00:13:53.000 --> 00:13:55.000]  把所有的賣出來
[00:13:55.000 --> 00:13:57.000]  按需要分
[00:13:57.000 --> 00:13:59.000]  這個很重要
[00:13:59.000 --> 00:14:01.000]  看34節
[00:14:01.000 --> 00:14:03.000]  那裡寫了
[00:14:03.000 --> 00:14:05.000]  因為
[00:14:05.000 --> 00:14:07.000]  兩個字,什麼字
[00:14:07.000 --> 00:14:09.000]  人人
[00:14:09.000 --> 00:14:11.000]  如果你看和合本
[00:14:11.000 --> 00:14:12.000]  好像每一個人
[00:14:12.000 --> 00:14:14.000]  所有人都把所有的東西
[00:14:14.000 --> 00:14:16.000]  都賣了
[00:14:16.000 --> 00:14:19.000]  但其實未必一定是所有人
[00:14:19.000 --> 00:14:21.000]  其實這個人人
[00:14:21.000 --> 00:14:23.000]  在希臘文的原文
[00:14:23.000 --> 00:14:26.000]  都不是指一定是指
[00:14:26.000 --> 00:14:27.000]  所有人
[00:14:27.000 --> 00:14:28.000]  或者Everyone
[00:14:28.000 --> 00:14:30.000]  未必一定
[00:14:30.000 --> 00:14:32.000]  在希臘文裡
[00:14:32.000 --> 00:14:34.000]  也有一些字法
[00:14:34.000 --> 00:14:36.000]  也有一些英文譯本
[00:14:36.000 --> 00:14:38.000]  例如NRSV
[00:14:38.000 --> 00:14:40.000]  這個字譯成
[00:14:40.000 --> 00:14:42.000]  As many as
[00:14:42.000 --> 00:14:43.000]  就是什麼
[00:14:43.000 --> 00:14:45.000]  很多很多很多
[00:14:45.000 --> 00:14:46.000]  或者大多數
[00:14:46.000 --> 00:14:48.000]  但其實裡面也說
[00:14:48.000 --> 00:14:53.000]  有些人都沒有把所有的東西賣出去
[00:14:53.000 --> 00:14:55.000]  這個你一定要記住
[00:14:55.000 --> 00:14:57.000]  有些人都沒有把所有的東西賣出去
[00:14:57.000 --> 00:14:59.000]  這個不是罪
[00:14:59.000 --> 00:15:01.000]  《仕途行傳》12章12節
[00:15:01.000 --> 00:15:04.000]  說到馬可的媽媽瑪麗亞
[00:15:04.000 --> 00:15:07.000]  在馬可樓
[00:15:07.000 --> 00:15:09.000]  當被迫害的時候
[00:15:09.000 --> 00:15:11.000]  他們去到馬可樓祈禱
[00:15:11.000 --> 00:15:15.000]  這個也是一個很強有力的說法
[00:15:15.000 --> 00:15:18.000]  內中有人都保留了他的產業
[00:15:18.000 --> 00:15:20.000]  這個不是罪
[00:15:20.000 --> 00:15:24.000]  說的是現象
[00:15:24.000 --> 00:15:26.000]  但這裡說到的是大多數人
[00:15:26.000 --> 00:15:28.000]  做這件事
[00:15:28.000 --> 00:15:30.000]  但我們再看一看
[00:15:30.000 --> 00:15:32.000]  如果你掩蓋著33節
[00:15:32.000 --> 00:15:34.000]  掩蓋著33節
[00:15:34.000 --> 00:15:39.000]  你看32-37節
[00:15:39.000 --> 00:15:41.000]  是很大的脈絡
[00:15:41.000 --> 00:15:43.000]  是一個連貫
[00:15:43.000 --> 00:15:47.000]  或者我們試試用32-34節
[00:15:47.000 --> 00:15:49.000]  大家看著
[00:15:49.000 --> 00:15:52.000]  那許多信的人都是一心一意的
[00:15:52.000 --> 00:15:57.000]  沒有一人說他的東西是自己的
[00:15:57.000 --> 00:15:59.000]  都是大家公用
[00:15:59.000 --> 00:16:01.000]  然後第34節
[00:16:01.000 --> 00:16:03.000]  內中也沒有一個缺乏的
[00:16:03.000 --> 00:16:06.000]  因為人人把田產房屋都賣了
[00:16:06.000 --> 00:16:10.000]  把所賣的價錢都拿來放在仕途的腳前
[00:16:10.000 --> 00:16:13.000]  一直下去說到巴拿巴
[00:16:13.000 --> 00:16:15.000]  是很完整的
[00:16:15.000 --> 00:16:17.000]  但大家留意33節
[00:16:17.000 --> 00:16:19.000]  是很奇怪的經文
[00:16:19.000 --> 00:16:21.000]  一起讀33節
[00:16:21.000 --> 00:16:25.000]  看不看到那個奇怪的地方
[00:16:25.000 --> 00:16:27.000]  不是在說賣東西
[00:16:27.000 --> 00:16:29.000]  對不對
[00:16:29.000 --> 00:16:32.000]  但其實33節
[00:16:32.000 --> 00:16:34.000]  如果你對準
[00:16:34.000 --> 00:16:37.000]  其實應該是接合上高上文的31節
[00:16:37.000 --> 00:16:39.000]  是更加好
[00:16:39.000 --> 00:16:41.000]  讀讀4章31節
[00:16:41.000 --> 00:16:42.000]  好嗎
[00:16:42.000 --> 00:16:44.000]  禱告完了
[00:16:44.000 --> 00:16:46.000]  聚會的地方震動
[00:16:46.000 --> 00:16:49.000]  他們就都被聖靈充滿
[00:16:49.000 --> 00:16:51.000]  放膽講論神的道
[00:16:51.000 --> 00:16:53.000]  然後33節
[00:16:53.000 --> 00:16:55.000]  仕途大有能力
[00:16:55.000 --> 00:16:57.000]  見證主耶穌復活
[00:16:57.000 --> 00:16:59.000]  眾人也都蒙大恩
[00:16:59.000 --> 00:17:00.000]  你看不看到
[00:17:00.000 --> 00:17:03.000]  這個經文33節出現是很奇怪的
[00:17:03.000 --> 00:17:05.000]  他零零碎碎
[00:17:05.000 --> 00:17:07.000]  在32-37節裏面
[00:17:07.000 --> 00:17:09.000]  是無端端的
[00:17:09.000 --> 00:17:10.000]  不合的
[00:17:10.000 --> 00:17:13.000]  但其實是合的31上文
[00:17:13.000 --> 00:17:14.000]  上文裏面說
[00:17:14.000 --> 00:17:16.000]  仕途被迫害
[00:17:16.000 --> 00:17:19.000]  但卻禱告因為聖靈充滿
[00:17:19.000 --> 00:17:21.000]  他們大有能力放膽講見證
[00:17:21.000 --> 00:17:24.000]  這個情況其實是在說什麼呢
[00:17:24.000 --> 00:17:28.000]  其實32-37節是在說
[00:17:28.000 --> 00:17:35.000]  仕途在教會裏面活出見證
[00:17:35.000 --> 00:17:40.000]  這個見證是團契生活彼此相愛的見證
[00:17:40.000 --> 00:17:46.000]  這個見證是放膽有能力向人講道的見證
[00:17:46.000 --> 00:17:49.000]  在聖靈帶領下
[00:17:49.000 --> 00:17:52.000]  初期的教會活出這個見證
[00:17:52.000 --> 00:17:55.000]  這個見證由誰來確認呢
[00:17:55.000 --> 00:17:57.000]  由聖靈來確認
[00:17:57.000 --> 00:17:59.000]  聖靈是監察人心的
[00:17:59.000 --> 00:18:01.000]  我們看32節
[00:18:01.000 --> 00:18:05.000]  他說那許多信的人到甚麼
[00:18:05.000 --> 00:18:08.000]  一心一義
[00:18:08.000 --> 00:18:13.000]  誰能夠說是一心一義
[00:18:13.000 --> 00:18:15.000]  聖靈
[00:18:15.000 --> 00:18:20.000]  只有聖靈能夠看到人的內心
[00:18:20.000 --> 00:18:23.000]  是一心一義
[00:18:23.000 --> 00:18:26.000]  沒有一個人說這個東西是自己的
[00:18:26.000 --> 00:18:28.000]  都是大家共用
[00:18:28.000 --> 00:18:32.000]  只有聖靈才能夠說是一心一義
[00:18:32.000 --> 00:18:35.000]  只有監察人心的聖靈
[00:18:35.000 --> 00:18:39.000]  才能夠做一個確認
[00:18:39.000 --> 00:18:40.000]  36節
[00:18:40.000 --> 00:18:42.000]  有一個利美人叫巴拿巴
[00:18:42.000 --> 00:18:46.000]  巴拿巴原來仕途就叫他做勸慰之子
[00:18:46.000 --> 00:18:49.000]  是被聖靈的群體所印證
[00:18:49.000 --> 00:18:52.000]  這個人他的名字叫做約瑟
[00:18:52.000 --> 00:18:55.000]  但是仕途將他改名叫巴拿巴
[00:18:55.000 --> 00:18:56.000]  甚麼意思呢
[00:18:56.000 --> 00:19:00.000]  等於我的名字叫吳家駒
[00:19:00.000 --> 00:19:04.000]  不過我講的是負面的叫法
[00:19:04.000 --> 00:19:08.000]  有些人就說你叫大聲公
[00:19:08.000 --> 00:19:11.000]  日後見到大聲公就叫我了
[00:19:11.000 --> 00:19:13.000]  我講話真的很大聲
[00:19:13.000 --> 00:19:16.000]  但是巴拿巴是一個正面的叫法
[00:19:16.000 --> 00:19:19.000]  是經過聖靈群體的印證
[00:19:19.000 --> 00:19:21.000]  這個名字不是他的原名
[00:19:21.000 --> 00:19:22.000]  他的原名是約瑟
[00:19:22.000 --> 00:19:25.000]  巴拿巴是群體的一個印證
[00:19:25.000 --> 00:19:27.000]  他是勸慰之子
[00:19:27.000 --> 00:19:28.000]  弟兄姊妹
[00:19:28.000 --> 00:19:32.000]  只有監察人心的聖靈
[00:19:32.000 --> 00:19:37.000]  他才能夠確認我們所做的是屬於上帝的
[00:19:37.000 --> 00:19:38.000]  是見證
[00:19:38.000 --> 00:19:41.000]  也只有監察人心的聖靈
