
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹主內平安
[00:07:57.000 --> 00:08:02.000]  所以我從小就懂得愛國
[00:08:02.000 --> 00:08:05.000]  並且為國家祈禱
[00:08:05.000 --> 00:08:07.000]  不過很奇怪的就是
[00:08:07.000 --> 00:08:14.000]  1997年我們是會為英國祈禱
[00:08:14.000 --> 00:08:18.000]  因為香港是英國的殖民地
[00:08:18.000 --> 00:08:21.000]  但是1997年之後
[00:08:21.000 --> 00:08:23.000]  香港已經回歸中國
[00:08:23.000 --> 00:08:28.000]  成為中華人民共和國香港特別行政區
[00:08:28.000 --> 00:08:30.000]  我們在崇拜裡面
[00:08:30.000 --> 00:08:34.000]  就自然是會為中國祈禱
[00:08:34.000 --> 00:08:36.000]  不過特別的地方就是
[00:08:36.000 --> 00:08:41.000]  我們重念的是同一篇為國家討民
[00:08:41.000 --> 00:08:44.000]  公土書的這篇討民
[00:08:44.000 --> 00:08:48.000]  但是討告的對象是改變了
[00:08:48.000 --> 00:08:50.000]  讓我發現
[00:08:50.000 --> 00:08:54.000]  原來基督教教育是可以中國化的
[00:08:54.000 --> 00:08:58.000]  為國家討民就是一個很好的例子
[00:08:58.000 --> 00:09:00.000]  由為英國祈禱
[00:09:00.000 --> 00:09:03.000]  轉為為中國祈禱
[00:09:03.000 --> 00:09:07.000]  這個就是基督教教育的中國化
[00:09:07.000 --> 00:09:12.000]  從愛基督教伸展到愛中國
[00:09:12.000 --> 00:09:14.000]  我又發現
[00:09:14.000 --> 00:09:18.000]  原來愛國不僅是一種身份的改變
[00:09:18.000 --> 00:09:21.000]  更加是心態上的改變
[00:09:21.000 --> 00:09:25.000]  是表達我們對國家的歸屬
[00:09:25.000 --> 00:09:27.000]  是一種衛生的表達
[00:09:27.000 --> 00:09:31.000]  好像愛父母愛家庭一樣
[00:09:31.000 --> 00:09:35.000]  現在靠了聖靈的幫助
[00:09:35.000 --> 00:09:40.000]  我也祈求聖靈能夠幫助教會
[00:09:40.000 --> 00:09:45.000]  也幫助我們眾弟兄姊妹打開我們的心眼
[00:09:45.000 --> 00:09:50.000]  讓我們看見更多更大的真理
[00:09:50.000 --> 00:09:55.000]  剛才我們讀到《舊約聖經》約百記四十二章
[00:09:55.000 --> 00:09:57.000]  那裡說
[00:09:57.000 --> 00:10:00.000]  約百回答堯華說
[00:10:00.000 --> 00:10:04.000]  我知道你萬事都能作
[00:10:04.000 --> 00:10:07.000]  你的旨意不能攔阻
[00:10:07.000 --> 00:10:10.000]  這些事太奇妙
[00:10:10.000 --> 00:10:13.000]  是我不知道的
[00:10:13.000 --> 00:10:18.000]  約百經歷到從苦難帶來的祝福
[00:10:18.000 --> 00:10:22.000]  他也知道上帝萬事都能作
[00:10:22.000 --> 00:10:25.000]  實在太奇妙了
[00:10:25.000 --> 00:10:28.000]  連約百都不曉得
[00:10:28.000 --> 00:10:32.000]  為什麼會是這樣
[00:10:32.000 --> 00:10:35.000]  當我唸這段經文的時候
[00:10:35.000 --> 00:10:42.000]  也讓我想起南京金陵協和神學院一位老前輩
[00:10:42.000 --> 00:10:45.000]  汪偉帆教授
[00:10:45.000 --> 00:10:52.000]  他在1988年曾經應邀來香港中文大學
[00:10:52.000 --> 00:10:54.000]  參加一個研討會
[00:10:54.000 --> 00:11:01.000]  汪教授以毀滅、反思、再生、文革後
[00:11:01.000 --> 00:11:05.000]  把基督教與中國文化的關係為題
[00:11:05.000 --> 00:11:08.000]  在大會上發言
[00:11:08.000 --> 00:11:12.000]  文革時期的國家和教會
[00:11:12.000 --> 00:11:16.000]  一直經歷到不少的災難
[00:11:16.000 --> 00:11:20.000]  但是汪教授卻有一個新的思維
[00:11:20.000 --> 00:11:23.000]  他建議我們學習從苦難當中
[00:11:23.000 --> 00:11:27.000]  找到再生的希望
[00:11:27.000 --> 00:11:33.000]  中國教會是受到很大的試煉
[00:11:33.000 --> 00:11:37.000]  雖然未能夠煉成晶金
[00:11:37.000 --> 00:11:43.000]  但是卻學會了和中國人一起經歷苦難
[00:11:43.000 --> 00:11:46.000]  凡事與弟兄相同
[00:11:46.000 --> 00:11:48.000]  在苦難當中
[00:11:48.000 --> 00:11:51.000]  更可以將信仰提升
[00:11:51.000 --> 00:11:58.000]  去尋找一套具中國特色的基督教神學
[00:11:58.000 --> 00:12:03.000]  這是汪老師的見證
[00:12:03.000 --> 00:12:05.000]  他還告訴我們
[00:12:05.000 --> 00:12:10.000]  他說文革時期教會所得到的祝福
[00:12:10.000 --> 00:12:14.000]  或許會比失去的更多
[00:12:14.000 --> 00:12:15.000]  奇怪吧?
[00:12:15.000 --> 00:12:19.000]  苦難可以變為祝福
[00:12:19.000 --> 00:12:21.000]  汪教授引用聖經說
[00:12:21.000 --> 00:12:26.000]  「道成了肉身,住在我們中間」
[00:12:26.000 --> 00:12:32.000]  他說教會必須要認同中華民族的文化傳統
[00:12:32.000 --> 00:12:37.000]  與中國人民共同經歷苦難
[00:12:37.000 --> 00:12:40.000]  才能夠在苦難當中
[00:12:40.000 --> 00:12:44.000]  衍生出具中國特色的教會
[00:12:44.000 --> 00:12:49.000]  與中國基督教神學
[00:12:49.000 --> 00:12:52.000]  上帝,求祢賜下聖靈
[00:12:52.000 --> 00:12:54.000]  開啟我們的心眼
[00:12:54.000 --> 00:13:00.000]  讓我們看到更多、更大的真理
[00:13:00.000 --> 00:13:02.000]  後來我又發現
[00:13:02.000 --> 00:13:05.000]  原來普天重贊有三首
[00:13:05.000 --> 00:13:10.000]  與愛國有關的聖詩
[00:13:10.000 --> 00:13:18.000]  包括「為國家祈禱」、「主佑中華歌」、「主佑我國歌」
[00:13:18.000 --> 00:13:24.000]  這三首本來是屬於18、19世紀的聖詩
[00:13:24.000 --> 00:13:29.000]  分別是由燕京大學宗教學院的劉亭芳教授
[00:13:29.000 --> 00:13:32.000]  和趙子晨教授
[00:13:32.000 --> 00:13:40.000]  和香港文藝出版社社長黃永熙博士翻譯成中文
[00:13:40.000 --> 00:13:44.000]  我稱為「中國化的聖詩」
[00:13:44.000 --> 00:13:48.000]  這三位都是我十分敬重的老前輩
[00:13:48.000 --> 00:13:51.000]  他們所翻譯的聖詩
[00:13:51.000 --> 00:13:56.000]  不僅幫助我們學習如何為國家祈禱
[00:13:56.000 --> 00:14:03.000]  更是見證了基督教聖詩的中國化
[00:14:03.000 --> 00:14:06.000]  例如劉教授提醒我們
[00:14:06.000 --> 00:14:09.000]  他說「先賢之神」
[00:14:09.000 --> 00:14:15.000]  原來上主也是我們國家先賢的上帝
[00:14:15.000 --> 00:14:19.000]  他的聖手無限權威
[00:14:19.000 --> 00:14:22.000]  在為國家祈禱的時候
[00:14:22.000 --> 00:14:29.000]  我們也要求上主掌管、監護、支持
[00:14:29.000 --> 00:14:33.000]  和引導我們的國家
[00:14:33.000 --> 00:14:35.000]  趙教授也確認說
[00:14:35.000 --> 00:14:41.000]  「中華立國至今四千多年」
[00:14:41.000 --> 00:14:44.000]  我們相信國家的歷史
[00:14:44.000 --> 00:14:48.000]  也是在上帝的掌管當中
[00:14:48.000 --> 00:14:52.000]  前代歷有聖賢
[00:14:52.000 --> 00:14:56.000]  我們也需要懇求上主引導
[00:14:56.000 --> 00:14:59.000]  懇求上主振發中華
[00:14:59.000 --> 00:15:02.000]  常洗中華我們的國家
[00:15:02.000 --> 00:15:06.000]  德蒙上主恩澤無涯
[00:15:06.000 --> 00:15:10.000]  這是趙子臣的祈禱
[00:15:10.000 --> 00:15:12.000]  黃永熙博士
[00:15:12.000 --> 00:15:15.000]  我相信有很多人都會熟悉他
[00:15:15.000 --> 00:15:20.000]  他曾經是我們崇基學院音樂系的系主任
[00:15:20.000 --> 00:15:26.000]  也曾經擔任崇基合唱團的指揮
[00:15:26.000 --> 00:15:29.000]  在1974年
[00:15:29.000 --> 00:15:31.000]  一個很特別的一年
[00:15:31.000 --> 00:15:34.000]  如果大家熟悉中國的歷史
[00:15:34.000 --> 00:15:37.000]  當時還是在文革的時期
[00:15:37.000 --> 00:15:40.000]  還沒結束的時候
[00:15:40.000 --> 00:15:46.000]  黃博士居然翻譯了一首《主佑我國歌》
[00:15:46.000 --> 00:15:48.000]  他這樣祈禱
[00:15:48.000 --> 00:15:52.000]  他說:求主祝佑我的國家
[00:15:52.000 --> 00:15:55.000]  黑夜風雨交加
[00:15:55.000 --> 00:16:00.000]  國家的根基仍能鞏固
[00:16:00.000 --> 00:16:03.000]  每當風雨陰霾
[00:16:03.000 --> 00:16:09.000]  上帝仍是掌管風浪的主宰
[00:16:09.000 --> 00:16:13.000]  求主施行大能慈愛
[00:16:13.000 --> 00:16:16.000]  保我國土
[00:16:16.000 --> 00:16:20.000]  他還說:期待上主弘恩
[00:16:20.000 --> 00:16:24.000]  不單保佑我國家的土地
[00:16:24.000 --> 00:16:27.000]  更求主賜恩
[00:16:27.000 --> 00:16:31.000]  偏及為及其他的國家
[00:16:31.000 --> 00:16:33.000]  遠達萬邦
[00:16:33.000 --> 00:16:40.000]  促進人類自助相望天下一家
[00:16:40.000 --> 00:16:41.000]  奇怪吧?
[00:16:41.000 --> 00:16:49.000]  這是黃博士1974年為國家的祈禱
[00:16:49.000 --> 00:16:55.000]  我們能否回應誠心所願呢?
[00:16:55.000 --> 00:16:57.000]  今年暑假期間
[00:16:57.000 --> 00:17:02.000]  我有機會獲邀去江西省
[00:17:02.000 --> 00:17:05.000]  基督教兩會主辦的一個
[00:17:05.000 --> 00:17:10.000]  中青年教目同工的培訓班講課
[00:17:10.000 --> 00:17:16.000]  題目是:講好中國基督教的故事
[00:17:16.000 --> 00:17:19.000]  我也趁這個機會學習認識
[00:17:19.000 --> 00:17:23.000]  基督教在南昌的故事
[00:17:23.000 --> 00:17:24.000]  我發現
[00:17:24.000 --> 00:17:30.000]  原來利瑪竇曾經在南昌停留過一段時間
[00:17:30.000 --> 00:17:33.000]  他因為尊重中國的文化
[00:17:33.000 --> 00:17:38.000]  願意跟士大夫和佛教僧侶交往
[00:17:38.000 --> 00:17:42.000]  很受中國關心的重視
[00:17:42.000 --> 00:17:45.000]  利瑪竇曾經寫過一本書
[00:17:45.000 --> 00:17:49.000]  《交友論》是1595年寫成的
[00:17:49.000 --> 00:17:53.000]  利瑪竇在中國生活了13年
[00:17:53.000 --> 00:17:59.000]  終於發現友誼是中國文化中
[00:17:59.000 --> 00:18:02.000]  有一個很獨特的地位
[00:18:02.000 --> 00:18:03.000]  他明白
[00:18:03.000 --> 00:18:08.000]  如果基督教能夠被中國人民接納的話
[00:18:08.000 --> 00:18:12.000]  傳教士必須要表明
[00:18:12.000 --> 00:18:14.000]  西方的文化
[00:18:14.000 --> 00:18:16.000]  包括基督教
[00:18:16.000 --> 00:18:23.000]  是不會跟中國的社會文化對立的
[00:18:23.000 --> 00:18:28.000]  利瑪竇這個發現是十分的重要
[00:18:28.000 --> 00:18:35.000]  傳教士如果想基督教能夠被中國人接受的話
[00:18:35.000 --> 00:18:40.000]  他們必須要尊重中國的文化
[00:18:40.000 --> 00:18:45.000]  跟中國人建立真正的友誼
[00:18:45.000 --> 00:18:52.000]  這就是《交友論》這本書的基本立論
[00:18:52.000 --> 00:18:57.000]  我又有機會參觀南昌市一間天主教堂
[00:18:57.000 --> 00:19:02.000]  發現教堂裡面原來有一個很大的展覽館
[00:19:02.000 --> 00:19:07.000]  記述利瑪竇在中國的事蹟
[00:19:07.000 --> 00:19:13.000]  原來他們也是努力的嘗試重新去認識利瑪竇
[00:19:13.000 --> 00:19:16.000]  交友之道
[00:19:16.000 --> 00:19:21.000]  去實踐利瑪竇文化適應的策略
[00:19:21.000 --> 00:19:26.000]  有學者稱之為利瑪竇的規矩
[00:19:26.000 --> 00:19:29.000]  是很有意思的
[00:19:29.000 --> 00:19:34.000]  這方面原來南昌市
[00:19:34.000 --> 00:19:40.000]  也是共產黨起義一個重要的市鎮
[00:19:40.000 --> 00:19:43.000]  市內有一間博物館
[00:19:43.000 --> 00:19:48.000]  是特別紀念1927年8月1日
[00:19:48.000 --> 00:19:52.000]  八一南昌起義的第一槍
[00:19:52.000 --> 00:19:57.000]  我有機會去參觀這個博物館
[00:19:57.000 --> 00:20:04.000]  當時共產黨原來是借用了所教會學校的校舍
[00:20:04.000 --> 00:20:13.000]  在當日是南昌市中華聖公會弘道堂和弘道中學
[00:20:13.000 --> 00:20:19.000]  成為了革命黨起義的時候的臨時指揮部
[00:20:19.000 --> 00:20:27.000]  由賀龍將軍去領導革命軍紮營的地方
[00:20:27.000 --> 00:20:38.000]  當年弘道堂的主任牧師兼弘道堂的中學校長劉炳庚牧師
[00:20:38.000 --> 00:20:42.000]  當賀龍將軍到達南昌的時候
[00:20:42.000 --> 00:20:47.000]  這位牧師居然騰空了自己的牧師樓
[00:20:47.000 --> 00:20:51.000]  被賀龍將軍駐守了十天
[00:20:51.000 --> 00:20:54.000]  去策劃八一起義
[00:20:54.000 --> 00:20:56.000]  8月1日的凌晨
[00:20:56.000 --> 00:21:01.000]  賀龍將軍就和劉伯承 周日群他們三個
[00:21:01.000 --> 00:21:07.000]  站在牧師樓的小樓的前台 台階前面
[00:21:07.000 --> 00:21:12.000]  去指揮武裝起義
[00:21:12.000 --> 00:21:15.000]  當他們打完這場仗臨別的時候
[00:21:15.000 --> 00:21:20.000]  劉牧師更加特別祝福賀龍將軍
[00:21:20.000 --> 00:21:24.000]  祝賀他早日海船歸來
[00:21:24.000 --> 00:21:29.000]  這位賀龍將軍不知道大家有沒有聽過認識
[00:21:29.000 --> 00:21:35.000]  後來他成為了新中國十大開國功臣之一
[00:21:35.000 --> 00:21:41.000]  中央政府更將弘道堂 弘道中學保留下來
[00:21:41.000 --> 00:21:47.000]  現在成為了賀龍指揮部的舊址 博物館
[00:21:47.000 --> 00:21:50.000]  這個博物館興建的時候
[00:21:50.000 --> 00:21:53.000]  這位劉牧師還在
[00:21:53.000 --> 00:21:58.000]  他將賀龍將軍當時送給他的一些禮物
[00:21:58.000 --> 00:22:04.000]  連同起義軍國民黨他們在會議室的家具
[00:22:04.000 --> 00:22:09.000]  其實當時是牧師的私人物品
[00:22:09.000 --> 00:22:12.000]  都捐獻給了這個紀念館
[00:22:12.000 --> 00:22:15.000]  所以如果大家有機會去這個紀念館
[00:22:15.000 --> 00:22:17.000]  就會看到這些東西
[00:22:17.000 --> 00:22:21.000]  我有機會參觀這個紀念館
[00:22:21.000 --> 00:22:28.000]  我發覺原來在賀龍指揮部這個博物館外牆
[00:22:28.000 --> 00:22:36.000]  門尾上面有一塊四個字的石刻
[00:22:36.000 --> 00:22:43.000]  由右至左讀過來 是弘偉道成
[00:22:43.000 --> 00:22:45.000]  是什麼意思呢
[00:22:45.000 --> 00:22:52.000]  原來這個石刻是弘道堂和弘道中學建立的時候
[00:22:52.000 --> 00:22:57.000]  為了要表達那種堅持不懈
[00:22:57.000 --> 00:23:01.000]  弘揚基督福音的信心和毅力
[00:23:01.000 --> 00:23:04.000]  終必能夠道成肉身
[00:23:04.000 --> 00:23:09.000]  結成仁義果實的意思
[00:23:09.000 --> 00:23:12.000]  這個剛剛又突顯出
[00:23:12.000 --> 00:23:16.000]  共產黨起義的時候那種革命精神
[00:23:16.000 --> 00:23:21.000]  原來從基督教的弘道精神是互相配合
[00:23:21.000 --> 00:23:24.000]  或者是不謀而合
[00:23:24.000 --> 00:23:26.000]  另一個特別的地方
[00:23:26.000 --> 00:23:29.000]  在這個博物館的二樓
[00:23:29.000 --> 00:23:32.000]  保留了學校的禮堂
[00:23:32.000 --> 00:23:37.000]  他們要見證著當年基督教的學校
[00:23:37.000 --> 00:23:43.000]  團體 青年會 福音醫院 教會 牧者 信徒等等
[00:23:43.000 --> 00:23:48.000]  原來他們都有參與協助共產黨
[00:23:48.000 --> 00:23:51.000]  在南昌起義的活動
[00:23:51.000 --> 00:23:55.000]  在禮堂的兩邊
[00:23:55.000 --> 00:23:57.000]  原來還掛了幾張
[00:23:57.000 --> 00:24:07.000]  1935年祝賀弘道堂和建校100週年紀念的一些題詞
[00:24:07.000 --> 00:24:09.000]  有沒有留意到當中
[00:24:09.000 --> 00:24:12.000]  我特別留意的是
[00:24:12.000 --> 00:24:17.000]  創立中華基督教會的程靜妍牧師
[00:24:17.000 --> 00:24:20.000]  原來她在1935年
[00:24:20.000 --> 00:24:25.000]  是為弘道小學創校紀念的時候
[00:24:25.000 --> 00:24:28.000]  贈送給學校的題詞
[00:24:28.000 --> 00:24:33.000]  這個是非常有意思的
[00:24:33.000 --> 00:24:38.000]  我後來在南昌市一所聖經學校
[00:24:38.000 --> 00:24:43.000]  負責了暑期研習班的講課
[00:24:43.000 --> 00:24:48.000]  題目是「講好中國基督教的故事」
[00:24:48.000 --> 00:24:52.000]  當然跟以上的故事有關係
[00:24:52.000 --> 00:24:55.000]  但是我又很深刻地
[00:24:55.000 --> 00:24:58.000]  被年輕的教牧同工們
[00:24:58.000 --> 00:25:01.000]  他們那種學道的熱誠
[00:25:01.000 --> 00:25:06.000]  和開放的態度感動
[00:25:06.000 --> 00:25:09.000]  他們真的很愛教會
[00:25:09.000 --> 00:25:12.000]  很愛國家
[00:25:12.000 --> 00:25:13.000]  很多人會以為
[00:25:13.000 --> 00:25:17.000]  當傳教士離開中國的時候
[00:25:17.000 --> 00:25:20.000]  上帝也離開了中國
[00:25:20.000 --> 00:25:25.000]  不過當我們重新審視教會歷史的時候
[00:25:25.000 --> 00:25:29.000]  我們卻發現更多更大的真理
[00:25:29.000 --> 00:25:33.000]  事實上不管過去75年來
[00:25:33.000 --> 00:25:36.000]  中國發生了什麼事情
[00:25:36.000 --> 00:25:42.000]  我們看到上帝真的沒有離開中國
[00:25:42.000 --> 00:25:47.000]  從一些簡單的統計數字就可以知道
[00:25:47.000 --> 00:25:55.000]  1949年中國基督新教徒的人數是70萬
[00:25:55.000 --> 00:25:57.000]  但是在2018年
[00:25:57.000 --> 00:26:02.000]  國家的統計數字是3800萬
[00:26:02.000 --> 00:26:04.000]  當然我們都知道
[00:26:04.000 --> 00:26:07.000]  國家的統計數字是很保守的
[00:26:07.000 --> 00:26:11.000]  這個數字沒有包括那些未登記的
[00:26:11.000 --> 00:26:13.000]  我們說是地下教會
[00:26:13.000 --> 00:26:16.000]  或者是家庭教會在內
[00:26:16.000 --> 00:26:21.000]  有些人估計中國境內的基督徒人數
[00:26:21.000 --> 00:26:26.000]  應該是接近7000萬或者8000萬
[00:26:26.000 --> 00:26:27.000]  換句話說
[00:26:27.000 --> 00:26:35.000]  70年來有超過50倍至100倍的修成
[00:26:35.000 --> 00:26:39.000]  這豈不是一個神蹟嗎
[00:26:39.000 --> 00:26:44.000]  證明上帝真的沒有離開中國
[00:26:44.000 --> 00:26:47.000]  上帝的聖靈仍然在中國
[00:26:47.000 --> 00:26:55.000]  並且為中國教會創造了教會增長的奇跡
