
[00:00:00.000 --> 00:00:02.000]  在這裡祈禱
[00:04:03.000 --> 00:04:05.000]  這班人我們不知道是什麼人
[00:04:05.000 --> 00:04:08.000]  但我們絕對會知道他是保羅的對手
[00:04:08.000 --> 00:04:11.000]  所以保羅同一時間要寫一封信的時候
[00:04:11.000 --> 00:04:13.000]  他是處理這三班的人
[00:04:13.000 --> 00:04:19.000]  一方面是鼓勵那班在哥倫多前書之前悔改的人
[00:04:19.000 --> 00:04:21.000]  仍然相信保羅的一班人,鼓勵他們
[00:04:21.000 --> 00:04:27.000]  另一方面要跟那班完全跟他決裂的一班人修補關係
[00:04:27.000 --> 00:04:31.000]  還有一方面就是要回應這班超級使徒
[00:04:31.000 --> 00:04:34.000]  所跟他說的一些指控
[00:04:34.000 --> 00:04:36.000]  所以你可以想像到
[00:04:36.000 --> 00:04:39.000]  保羅寫這封信的時候心情是非常複雜
[00:04:39.000 --> 00:04:41.000]  其實這封信是很難寫的
[00:04:41.000 --> 00:04:44.000]  很難寫一封信給一班很恨你的人
[00:04:44.000 --> 00:04:46.000]  但保羅寫了這封信
[00:04:46.000 --> 00:04:48.000]  你可以想像到保羅的心情
[00:04:48.000 --> 00:04:50.000]  一間是他建立的教會
[00:04:50.000 --> 00:04:55.000]  他栽培見過很長時間的一班弟兄姊妹
[00:04:55.000 --> 00:04:59.000]  現在有一班不少的跟他反抬
[00:04:59.000 --> 00:05:01.000]  他怎樣處理呢
[00:05:01.000 --> 00:05:02.000]  在我們明白這件事的時候
[00:05:02.000 --> 00:05:05.000]  我們會明白為什麼在保羅今天這一段
[00:05:05.000 --> 00:05:08.000]  和之後往後的書信書卷裡面
[00:05:08.000 --> 00:05:11.000]  你會看到他為什麼會用字去寫
[00:05:11.000 --> 00:05:15.000]  為什麼會處理一些雞毛蒜皮的東西
[00:05:15.000 --> 00:05:17.000]  保羅本來寫得很小心
[00:05:17.000 --> 00:05:20.000]  但寫得很不開心
[00:05:20.000 --> 00:05:22.000]  我們今天會看三段
[00:05:22.000 --> 00:05:27.000]  12至14段,15至22段,23至24節
[00:05:27.000 --> 00:05:28.000]  這樣為之第三段
[00:05:28.000 --> 00:05:30.000]  或者你可以看一章23節
[00:05:30.000 --> 00:05:32.000]  其實可以去到二章4節
[00:05:32.000 --> 00:05:34.000]  下一個禮拜再說
[00:05:34.000 --> 00:05:35.000]  會延續到今天所說的
[00:05:35.000 --> 00:05:37.000]  其實大概都說同一樣東西
[00:05:37.000 --> 00:05:40.000]  一章的十二節至一二章的十一節
[00:05:40.000 --> 00:05:41.000]  其實是同一段
[00:05:41.000 --> 00:05:43.000]  基本上處理著幾乎同一個問題
[00:05:43.000 --> 00:05:46.000]  但我們下一次再處理二章的東西
[00:05:46.000 --> 00:05:49.000]  保羅在一章的十二至十四節
[00:05:49.000 --> 00:05:52.000]  在延續著上文所說的讚美
[00:05:52.000 --> 00:05:55.000]  為什麼可以在患難裡面讚美神呢
[00:05:55.000 --> 00:05:57.000]  在八至十一節他講到
[00:05:57.000 --> 00:06:00.000]  上帝在他生命裡面的救贖工作
[00:06:00.000 --> 00:06:03.000]  特別是指向在他危難當中去救他
[00:06:03.000 --> 00:06:07.000]  所以在個人層面上說他怎樣在患難裡面讚美神
[00:06:07.000 --> 00:06:10.000]  然後十二至十四節延續下去
[00:06:10.000 --> 00:06:12.000]  他甚至會誇口
[00:06:12.000 --> 00:06:13.000]  誇口其實是什麼呢
[00:06:13.000 --> 00:06:16.000]  其實誇口和榮耀這些字眼差不多
[00:06:16.000 --> 00:06:18.000]  都是一種要尊崇的字眼
[00:06:18.000 --> 00:06:20.000]  所以和讚美很相似
[00:06:20.000 --> 00:06:23.000]  怎樣可以公開地誇去講上帝
[00:06:23.000 --> 00:06:25.000]  或者誇口他自己
[00:06:25.000 --> 00:06:27.000]  上帝在他的生命裡面的工作
[00:06:27.000 --> 00:06:32.000]  而這段經文裡面的關鍵就是十二節這裡
[00:06:32.000 --> 00:06:35.000]  他說不是靠人的聰明而是靠神的恩惠
[00:06:35.000 --> 00:06:39.000]  十二十四節你可以說保羅的對立是屬世間
[00:06:39.000 --> 00:06:42.000]  如果屬人的聰明你可以逆作
[00:06:42.000 --> 00:06:47.000]  屬世間的智慧對著神的恩惠
[00:06:47.000 --> 00:06:49.000]  這個就是對立面
[00:06:49.000 --> 00:06:50.000]  而保羅這裡說什麼呢
[00:06:50.000 --> 00:06:53.000]  我們在世為人特別和你們的關係
[00:06:53.000 --> 00:06:57.000]  是憑著神所賜的坦率和真誠
[00:06:57.000 --> 00:07:01.000]  不是靠世間的智慧而是靠神的恩惠
[00:07:01.000 --> 00:07:06.000]  當初我和你建立這個關係的時候
[00:07:06.000 --> 00:07:08.000]  我不是花言巧語
[00:07:08.000 --> 00:07:13.000]  我不是用什麼計謀去激動你的情緒
[00:07:13.000 --> 00:07:18.000]  我們建立的關係是憑著神所賜的坦率和真誠
[00:07:18.000 --> 00:07:19.000]  在保羅的書信裡面
[00:07:19.000 --> 00:07:21.000]  你會看到坦率和真誠這個字眼
[00:07:21.000 --> 00:07:24.000]  多數都是說不能夠是人自己做出來的
[00:07:24.000 --> 00:07:28.000]  必定是神親自動功或者聖靈充滿
[00:07:28.000 --> 00:07:31.000]  達成的坦率和真誠
[00:07:31.000 --> 00:07:36.000]  而不是像這些超級使徒所說的
[00:07:36.000 --> 00:07:38.000]  他是靠世間的智慧所做
[00:07:38.000 --> 00:07:40.000]  而是靠神的恩惠
[00:07:40.000 --> 00:07:45.000]  保羅兩次特別指向他們現在所做的所有事
[00:07:45.000 --> 00:07:48.000]  都是從神而來的
[00:07:48.000 --> 00:07:52.000]  保羅強調他從神而來
[00:07:52.000 --> 00:07:56.000]  他一切的行為上就算他之後的改行程
[00:07:56.000 --> 00:07:58.000]  一會兒我再說改行程是什麼事
[00:07:58.000 --> 00:08:01.000]  改行程對於他們來說是很大的一件事
[00:08:01.000 --> 00:08:02.000]  我們十五節之後會說
[00:08:02.000 --> 00:08:05.000]  但就算我連改行程這件事
[00:08:05.000 --> 00:08:07.000]  都是從神而來
[00:08:07.000 --> 00:08:10.000]  不單止沒有令到我的權威
[00:08:10.000 --> 00:08:12.000]  保羅的權威受到質疑
[00:08:12.000 --> 00:08:14.000]  反而是強化他的身份
[00:08:14.000 --> 00:08:17.000]  都是憑著神所賜的坦率和真誠
[00:08:17.000 --> 00:08:19.000]  都是靠神的恩惠
[00:08:19.000 --> 00:08:23.000]  我改行程不是按世間的智慧去做的
[00:08:23.000 --> 00:08:26.000]  因此他可以誇口
[00:08:26.000 --> 00:08:29.000]  他的良心可以作證
[00:08:29.000 --> 00:08:32.000]  所謂誇口對於保羅來說
[00:08:32.000 --> 00:08:35.000]  甚至乎可以說這是神的工作
[00:08:35.000 --> 00:08:38.000]  我可以用良心去說這是神的工作
[00:08:38.000 --> 00:08:41.000]  他言下之意就是說
[00:08:41.000 --> 00:08:44.000]  你去看看我整個生平所做的事
[00:08:44.000 --> 00:08:46.000]  我拿了我整個生平所做的事給你看
[00:08:46.000 --> 00:08:48.000]  你自己去測驗一下
[00:08:48.000 --> 00:08:51.000]  到底是不是騙子
[00:08:51.000 --> 00:08:54.000]  還是我是屬於從神而來的
[00:08:54.000 --> 00:08:57.000]  我領受的是從神而來的
[00:08:57.000 --> 00:08:58.000]  他大致上就是說
[00:08:58.000 --> 00:09:01.000]  我知道改行程令到大家有很多疑問
[00:09:01.000 --> 00:09:03.000]  你們也有很多疑問
[00:09:03.000 --> 00:09:04.000]  什麼是改行程
[00:09:04.000 --> 00:09:06.000]  很多疑問
[00:09:06.000 --> 00:09:09.000]  但我現在就光明磊落地告訴你
[00:09:09.000 --> 00:09:11.000]  為什麼我改行程
[00:09:11.000 --> 00:09:13.000]  大家可以自己審視一下
[00:09:13.000 --> 00:09:15.000]  我拿了我所有事情出來給你看
[00:09:15.000 --> 00:09:17.000]  所以他誇口的是什麼呢
[00:09:17.000 --> 00:09:18.000]  他誇口在世為人
[00:09:18.000 --> 00:09:19.000]  特別是和你的關係
[00:09:19.000 --> 00:09:22.000]  他整個由信主到之後的關係
[00:09:22.000 --> 00:09:25.000]  也包括他們所爭議的其中一件事
[00:09:25.000 --> 00:09:27.000]  就是保羅改行程這件事上
[00:09:27.000 --> 00:09:29.000]  我連我這個改行程
[00:09:29.000 --> 00:09:30.000]  你覺得是一件不好的事
[00:09:30.000 --> 00:09:32.000]  我都可以誇口
[00:09:32.000 --> 00:09:33.000]  所以我們可以說
[00:09:33.000 --> 00:09:34.000]  保羅認為
[00:09:34.000 --> 00:09:35.000]  在後之後說
[00:09:35.000 --> 00:09:36.000]  寫給他聽他明白
[00:09:36.000 --> 00:09:39.000]  然後在我們主耶穌的日子
[00:09:39.000 --> 00:09:40.000]  你們會以我們為榮
[00:09:40.000 --> 00:09:42.000]  正如我們以你們為榮
[00:09:42.000 --> 00:09:43.000]  這個字的時候
[00:09:43.000 --> 00:09:46.000]  為榮其實你也看為Honor這個字
[00:09:46.000 --> 00:09:49.000]  其實和誇口差不多
[00:09:49.000 --> 00:09:50.000]  即是什麼呢
[00:09:50.000 --> 00:09:53.000]  我誇口完我自己之後
[00:09:53.000 --> 00:09:54.000]  簡單來說
[00:09:54.000 --> 00:09:55.000]  我公開說
[00:09:55.000 --> 00:09:57.000]  我不介意開誠布公
[00:09:57.000 --> 00:09:59.000]  說我自己的所有事情的時候
[00:09:59.000 --> 00:10:02.000]  我希望在耶穌日子的時候
[00:10:02.000 --> 00:10:04.000]  你們會以我
[00:10:04.000 --> 00:10:05.000]  或者應該這樣說
[00:10:05.000 --> 00:10:08.000]  你可以向別人誇口我們
[00:10:08.000 --> 00:10:10.000]  即是接受他們的意思
[00:10:10.000 --> 00:10:11.000]  而當這樣的時候
[00:10:11.000 --> 00:10:14.000]  正像我們都會接受你的意思
[00:10:14.000 --> 00:10:15.000]  所以保羅某程度上
[00:10:15.000 --> 00:10:17.000]  在說如果你真的接受我們
[00:10:17.000 --> 00:10:18.000]  是從神而來
[00:10:18.000 --> 00:10:20.000]  我們是使徒身份的話
[00:10:20.000 --> 00:10:21.000]  同樣地
[00:10:21.000 --> 00:10:24.000]  我都會接受你們是真正的信徒
[00:10:24.000 --> 00:10:27.000]  之後後面都會再說類似的事情
[00:10:27.000 --> 00:10:28.000]  他這裡簡單來說
[00:10:28.000 --> 00:10:30.000]  除了和他的受眾說之外
[00:10:30.000 --> 00:10:33.000]  特別是和那班超級使徒說
[00:10:33.000 --> 00:10:35.000]  為什麼這樣說呢
[00:10:35.000 --> 00:10:36.000]  即是說
[00:10:36.000 --> 00:10:37.000]  不是這次的內容
[00:10:37.000 --> 00:10:39.000]  但他之後會提到的就是
[00:10:39.000 --> 00:10:41.000]  如果你相信了這班超級使徒所說的話
[00:10:41.000 --> 00:10:42.000]  他們所傳的
[00:10:42.000 --> 00:10:46.000]  就好像加拉太斯所說的傳的第二個福音
[00:10:46.000 --> 00:10:47.000]  所以對於保羅來說
[00:10:47.000 --> 00:10:49.000]  因著上帝的工作和恩惠
[00:10:49.000 --> 00:10:50.000]  他做的任何事
[00:10:50.000 --> 00:10:52.000]  包括他的軟弱和他的agenda
[00:10:52.000 --> 00:10:55.000]  都是公開給人看的
[00:10:55.000 --> 00:10:57.000]  而他覺得上帝給他的恩惠
[00:10:57.000 --> 00:11:00.000]  是在他生活的每一個角落都可以被察驗
[00:11:00.000 --> 00:11:01.000]  他的行事為人
[00:11:01.000 --> 00:11:03.000]  所有事情都是被上帝的恩惠
[00:11:03.000 --> 00:11:04.000]  上帝
[00:11:04.000 --> 00:11:06.000]  我們可以說是福音
[00:11:06.000 --> 00:11:10.000]  上帝完完全全地充滿和主宰著他
[00:11:10.000 --> 00:11:13.000]  包括他之後所說的改行程
[00:11:13.000 --> 00:11:15.000]  跟著我們馬上
[00:11:15.000 --> 00:11:16.000]  我想花最多的時間
[00:11:16.000 --> 00:11:18.000]  就應該是之後這一段
[00:11:18.000 --> 00:11:19.000]  最需要提的就是
[00:11:19.000 --> 00:11:21.000]  改行程即是什麼事
[00:11:21.000 --> 00:11:24.000]  大家都覺得改行程是很普通的事情
[00:11:24.000 --> 00:11:26.000]  跟著今天的經文戲曲
[00:11:26.000 --> 00:11:27.000]  就是講改行程
[00:11:27.000 --> 00:11:28.000]  其實他之後都會再提
[00:11:28.000 --> 00:11:30.000]  下個禮拜那篇
[00:11:30.000 --> 00:11:32.000]  其中一個保羅被人質疑的位置
[00:11:32.000 --> 00:11:34.000]  就是他改行程的位置
[00:11:34.000 --> 00:11:36.000]  由去一次多不多
[00:11:36.000 --> 00:11:37.000]  變成去兩次
[00:11:37.000 --> 00:11:39.000]  有什麼大不了呢
[00:11:39.000 --> 00:11:40.000]  如果深水清
[00:11:40.000 --> 00:11:43.000]  你記得他第一個原因
[00:11:43.000 --> 00:11:44.000]  第一個深水清
[00:11:44.000 --> 00:11:46.000]  就是他為什麼去哥倫多呢
[00:11:46.000 --> 00:11:49.000]  就是哥倫多前選十六章裏面提到
[00:11:49.000 --> 00:11:51.000]  就是說他要去收錢
[00:11:51.000 --> 00:11:52.000]  在哥倫多裏面收錢
[00:11:52.000 --> 00:11:53.000]  收錢做什麼
[00:11:53.000 --> 00:11:55.000]  拿去耶路撒冷教會
[00:11:55.000 --> 00:11:58.000]  最特別的是什麼呢
[00:11:58.000 --> 00:12:00.000]  就是他十五節說
[00:12:00.000 --> 00:12:03.000]  我祖先有意去你們那裏
[00:12:03.000 --> 00:12:05.000]  然後十六節看到他去馬其頓
[00:12:05.000 --> 00:12:06.000]  經過馬其頓
[00:12:06.000 --> 00:12:07.000]  收完錢去耶路撒冷
[00:12:07.000 --> 00:12:10.000]  然後再回去馬其頓
[00:12:10.000 --> 00:12:12.000]  再收錢
[00:12:12.000 --> 00:12:14.000]  我想這件事
[00:12:14.000 --> 00:12:16.000]  就會令到他們很多疑問
[00:12:16.000 --> 00:12:17.000]  去到哥倫多裏面
[00:12:17.000 --> 00:12:19.000]  很多人奇怪保羅在做什麼
[00:12:19.000 --> 00:12:20.000]  而事實上
[00:12:20.000 --> 00:12:22.000]  保羅這個改變主義
[00:12:22.000 --> 00:12:26.000]  也引致他七八九章的辯護
[00:12:26.000 --> 00:12:27.000]  他質疑什麼呢
[00:12:27.000 --> 00:12:29.000]  各位在香港人應該很明白
[00:12:29.000 --> 00:12:31.000]  如果一個人來窩福
[00:12:31.000 --> 00:12:33.000]  籌了一次錢
[00:12:33.000 --> 00:12:36.000]  去周濟某個地方的窮人
[00:12:36.000 --> 00:12:37.000]  隔了不久
[00:12:37.000 --> 00:12:38.000]  他回來再籌一次
[00:12:38.000 --> 00:12:40.000]  那些眉睛眼企的香港人
[00:12:40.000 --> 00:12:41.000]  你會怎樣呢
[00:12:41.000 --> 00:12:42.000]  這個人是不是
[00:12:42.000 --> 00:12:44.000]  抽水啊
[00:12:44.000 --> 00:12:45.000]  是不是
[00:12:45.000 --> 00:12:47.000]  剛剛才籌完錢
[00:12:47.000 --> 00:12:48.000]  又籌
[00:12:48.000 --> 00:12:50.000]  你是不是當中有沒有
[00:12:50.000 --> 00:12:52.000]  落格的
[00:12:52.000 --> 00:12:55.000]  你是不是好像那些騙子
[00:12:55.000 --> 00:12:57.000]  或者那些神棍
[00:12:57.000 --> 00:12:59.000]  說幫人
[00:12:59.000 --> 00:13:00.000]  但其實你拿了多少錢呢
[00:13:00.000 --> 00:13:03.000]  當時也很盛行這種人
[00:13:03.000 --> 00:13:04.000]  所以哥倫多人的思想
[00:13:04.000 --> 00:13:07.000]  和我們香港人的思想差不多
[00:13:07.000 --> 00:13:09.000]  這麼短時間來兩次
[00:13:09.000 --> 00:13:11.000]  是不是很古怪
[00:13:11.000 --> 00:13:14.000]  所以他們會質疑保羅
[00:13:14.000 --> 00:13:15.000]  然後第二就是
[00:13:15.000 --> 00:13:17.000]  這班超級使徒就會說
[00:13:17.000 --> 00:13:19.000]  如果上帝是不變的話
[00:13:19.000 --> 00:13:21.000]  而保羅是受上帝所充滿
[00:13:21.000 --> 00:13:22.000]  被聖靈所充滿
[00:13:22.000 --> 00:13:24.000]  為什麼會這麼反覆不定
[00:13:24.000 --> 00:13:28.000]  忽是忽非呢
[00:13:28.000 --> 00:13:29.000]  他改變行程
[00:13:29.000 --> 00:13:30.000]  其實是不是說
[00:13:30.000 --> 00:13:31.000]  他不像上帝那麼可靠
[00:13:31.000 --> 00:13:33.000]  他會變的
[00:13:33.000 --> 00:13:34.000]  所以這些字眼
[00:13:34.000 --> 00:13:36.000]  你看到他
[00:13:36.000 --> 00:13:38.000]  他說反覆不定
[00:13:38.000 --> 00:13:39.000]  從斯欲起
[00:13:39.000 --> 00:13:40.000]  忽是忽非
[00:13:40.000 --> 00:13:42.000]  甚至乎之後一連串
[00:13:42.000 --> 00:13:43.000]  整個哥倫多後書
[00:13:43.000 --> 00:13:44.000]  很多都是一個
[00:13:44.000 --> 00:13:47.000]  實踐上帝對你的恩惠的舉手
[00:13:47.000 --> 00:13:51.000]  很仔細地去說他的問題
[00:13:51.000 --> 00:13:52.000]  所以保羅的回應
[00:13:52.000 --> 00:13:54.000]  就是在15至22節要回應
[00:13:54.000 --> 00:13:56.000]  和往後的書卷裏面
[00:13:56.000 --> 00:13:57.000]  都不斷地回應
[00:13:57.000 --> 00:14:00.000]  不過初步的回應就是這樣
[00:14:00.000 --> 00:14:02.000]  保羅的回應是有點奇怪的
[00:14:02.000 --> 00:14:05.000]  第一步的回應比較容易理解
[00:14:05.000 --> 00:14:07.000]  第一就是18節
[00:14:07.000 --> 00:14:09.000]  他只向信實的神說
[00:14:09.000 --> 00:14:10.000]  他之後所說的話
[00:14:10.000 --> 00:14:12.000]  不是又是又非
[00:14:12.000 --> 00:14:13.000]  除了這樣之外
[00:14:13.000 --> 00:14:15.000]  他15節這樣說
[00:14:15.000 --> 00:14:16.000]  提示祂說
[00:14:16.000 --> 00:14:19.000]  祖先我有意去你們那裏的時候
[00:14:19.000 --> 00:14:22.000]  是給你們有加倍的益處
[00:14:22.000 --> 00:14:24.000]  什麼叫加倍的益處呢
[00:14:24.000 --> 00:14:26.000]  益處這個字和恩典是同一個字
[00:14:26.000 --> 00:14:28.000]  這個在八至九章裏面
[00:14:28.000 --> 00:14:30.000]  就是完全會處理這個問題
[00:14:30.000 --> 00:14:32.000]  對於保羅來說
[00:14:32.000 --> 00:14:35.000]  能夠施予給有需要的肢體
[00:14:35.000 --> 00:14:37.000]  用這個字的話
[00:14:37.000 --> 00:14:39.000]  是益處或者是恩典
[00:14:39.000 --> 00:14:44.000]  特別是給那些不能夠償還給你的肢體
[00:14:44.000 --> 00:14:46.000]  那些更加是恩典
[00:14:46.000 --> 00:14:48.000]  所以保羅這裏是說什麼呢
[00:14:48.000 --> 00:14:50.000]  對於保羅的邏輯思維來說
[00:14:50.000 --> 00:14:52.000]  他會覺得
[00:14:52.000 --> 00:14:54.000]  八至九章都會提到這件事
[00:14:54.000 --> 00:14:56.000]  這裏是說我回來的原因
[00:14:56.000 --> 00:14:58.000]  是給你多一個機會
[00:14:58.000 --> 00:15:02.000]  可以去實踐上帝給你的恩惠這個信仰
[00:15:02.000 --> 00:15:04.000]  因為上帝給你的恩典
[00:15:04.000 --> 00:15:06.000]  給你的益處都是不能償還的
[00:15:06.000 --> 00:15:08.000]  所以每當你有機會
[00:15:08.000 --> 00:15:10.000]  可以去奉獻
[00:15:10.000 --> 00:15:14.000]  可以去接濟那些有需要而不能償還的肢體
[00:15:14.000 --> 00:15:18.000]  這個就是一個實踐上帝對你的恩惠的機會
[00:15:18.000 --> 00:15:20.000]  所以對保羅來說
[00:15:20.000 --> 00:15:21.000]  我去你這裏
[00:15:21.000 --> 00:15:23.000]  我不是為錢
[00:15:23.000 --> 00:15:26.000]  我是讓你們有加倍的益處
[00:15:26.000 --> 00:15:28.000]  八至九章裏面我會再處理
[00:15:28.000 --> 00:15:30.000]  說了很多籌錢的問題
[00:15:30.000 --> 00:15:32.000]  簡單地說
[00:15:32.000 --> 00:15:37.000]  這個不是像那些超級使徒所說的
[00:15:37.000 --> 00:15:39.000]  保羅做這些事是出於私慾
[00:15:39.000 --> 00:15:42.000]  出於他自己的一刻偏行己見
[00:15:42.000 --> 00:15:44.000]  或者想要拿錢回來
[00:15:44.000 --> 00:15:46.000]  不是的
[00:15:46.000 --> 00:15:50.000]  他做這個雖然是那麼多人預料之外的探訪
[00:15:50.000 --> 00:15:52.000]  但是他做這個動作
[00:15:52.000 --> 00:15:54.000]  是為了那麼多人的益處
[00:15:54.000 --> 00:15:56.000]  讓他能夠在生活上
[00:15:56.000 --> 00:15:58.000]  在行動上實踐了
[00:15:58.000 --> 00:16:01.000]  在那麼多前書十六章所提到的東西
[00:16:01.000 --> 00:16:04.000]  多一次給你機會去實踐
[00:16:04.000 --> 00:16:06.000]  然後保羅繼續他的論點
[00:16:06.000 --> 00:16:08.000]  在十八節裏說
[00:16:08.000 --> 00:16:10.000]  我所傳的道並非有是有非
[00:16:10.000 --> 00:16:12.000]  我所傳的是神的兒子耶穌基督
[00:16:12.000 --> 00:16:14.000]  也沒有是有是有非
[00:16:14.000 --> 00:16:16.000]  在他裏面只有一個是
[00:16:16.000 --> 00:16:17.000]  神的英雄不能有多少
[00:16:17.000 --> 00:16:19.000]  在基督裏都是是的
[00:16:19.000 --> 00:16:20.000]  所以我們直著他說
[00:16:20.000 --> 00:16:22.000]  也門使神恩我們都榮耀
[00:16:22.000 --> 00:16:24.000]  也在基督裏兼顧我們和你們
[00:16:24.000 --> 00:16:26.000]  並且高伴我們的就是
[00:16:26.000 --> 00:16:28.000]  神他在我們身上蓋了印
[00:16:28.000 --> 00:16:31.000]  並賜聖靈在我們心裏作憑據
[00:16:31.000 --> 00:16:33.000]  這裏有兩樣的意味
[00:16:33.000 --> 00:16:35.000]  第一個意味就是他重述他
[00:16:35.000 --> 00:16:39.000]  和當初建立那麼多教會的時候所做的一切
[00:16:39.000 --> 00:16:41.000]  難道我那時候所說的
[00:16:41.000 --> 00:16:42.000]  和之前的差不多
[00:16:42.000 --> 00:16:45.000]  我和你們的關係是神所賜的坦率和真誠
[00:16:45.000 --> 00:16:47.000]  是神的恩惠來的
[00:16:47.000 --> 00:16:49.000]  是從神而來的
[00:16:49.000 --> 00:16:51.000]  難道我那時候所傳的道
[00:16:51.000 --> 00:16:52.000]  即是福音
[00:16:52.000 --> 00:16:54.000]  特別是耶穌基督
[00:16:54.000 --> 00:16:56.000]  是有是有非很飄忽的嗎
[00:16:56.000 --> 00:17:00.000]  在耶穌基督裏面從來都只是很一致
[00:17:00.000 --> 00:17:02.000]  都只是說這一樣東西
[00:17:02.000 --> 00:17:04.000]  特別是之後說什麼
