
[00:00:00.000 --> 00:00:02.640]  在講到之前我們一起祈禱
[00:07:30.480 --> 00:07:34.040]  他被訪問 訪問了很多次
[00:07:34.040 --> 00:07:39.200]  其中他提到他輔導過很多很多的婚姻
[00:07:39.200 --> 00:07:41.440]  他說他得出了一個反思
[00:07:41.440 --> 00:07:47.200]  他問 結了婚三年之內的婚姻
[00:07:47.200 --> 00:07:51.880]  你看到有多少對婚姻是真正開心的呢?
[00:07:51.880 --> 00:07:56.480]  特別是十年十五年的婚姻
[00:07:56.480 --> 00:08:00.840]  有沒有一些是你很羨慕的呢?
[00:08:00.840 --> 00:08:08.120]  他說出現這兩種不同的狀況
[00:08:08.120 --> 00:08:11.000]  其實他輔導過那麼多婚姻裏面
[00:08:11.000 --> 00:08:12.520]  他說其實最大的原因
[00:08:12.520 --> 00:08:16.640]  是看你決定婚姻的時候的動機是甚麼
[00:08:16.640 --> 00:08:18.800]  大家現在結婚了又可以回想
[00:08:18.800 --> 00:08:21.480]  當初為甚麼會嫁給你老公
[00:08:21.480 --> 00:08:24.000]  你老公為甚麼會娶你呢?
[00:08:24.000 --> 00:08:26.320]  你又開始回想一下
[00:08:26.320 --> 00:08:34.400]  他說很多很多離婚或者很困難的婚姻個案
[00:08:34.400 --> 00:08:37.840]  其實是因為出於當時純粹覺得
[00:08:37.840 --> 00:08:41.800]  我們一起感覺很好
[00:08:41.800 --> 00:08:44.160]  又能聊天
[00:08:44.160 --> 00:08:47.440]  一起的時候又很開心
[00:08:47.440 --> 00:08:49.120]  而且在大部份的情況下
[00:08:49.120 --> 00:08:51.000]  我都可以包容他
[00:08:51.000 --> 00:08:57.280]  一起時間久了就決定結婚
[00:08:57.280 --> 00:09:03.920]  所以他發現很多時候有困難或者會離婚的個案
[00:09:03.920 --> 00:09:09.360]  很多時候的決定是源自於這個動機
[00:09:09.360 --> 00:09:14.240]  但他又發現一些長久開心的婚姻
[00:09:14.240 --> 00:09:16.160]  就不是這個動機
[00:09:16.160 --> 00:09:18.200]  就算可能一開始是這個動機的時候
[00:09:18.200 --> 00:09:19.960]  中間是轉變了
[00:09:19.960 --> 00:09:23.760]  以致他的婚姻變得不同了
[00:09:23.760 --> 00:09:25.160]  所以他有一個結論
[00:09:25.160 --> 00:09:28.480]  他說一個長久開心的婚姻
[00:09:28.480 --> 00:09:32.360]  不是只有愛情的浪漫或者愛就足夠了
[00:09:32.360 --> 00:09:35.320]  即是不是in love with someone
[00:09:35.320 --> 00:09:39.480]  doesn't mean you should seriously consider marry them
[00:09:39.480 --> 00:09:46.520]  所以他說反而有上帝的使命
[00:09:46.520 --> 00:09:48.920]  那個婚姻就很不同了
[00:09:48.920 --> 00:09:52.720]  不知道大家結了婚的弟兄姊妹
[00:09:52.720 --> 00:09:57.720]  你們在婚姻裏有沒有共同的使命?
[00:09:57.720 --> 00:10:03.720]  有什麼使命是上帝讓你們夫婦一起承擔的?
[00:10:03.720 --> 00:10:05.040]  未結婚的弟兄姊妹
[00:10:05.040 --> 00:10:08.760]  你有沒有找到自己的使命?
[00:10:08.760 --> 00:10:11.320]  當你去問你要跟哪一個一起
[00:10:11.320 --> 00:10:13.440]  哪一個是你的right person之前
[00:10:13.440 --> 00:10:15.000]  你問你自己
[00:10:15.000 --> 00:10:19.280]  你有沒有上帝的使命在你前面
[00:10:19.280 --> 00:10:24.800]  另外一個在英國裏面的一個
[00:10:24.800 --> 00:10:28.200]  兩性專家叫Matthew Hussey
[00:10:28.200 --> 00:10:29.720]  他不是基督徒
[00:10:29.720 --> 00:10:34.640]  不過他好像有同一個概念
[00:10:34.640 --> 00:10:40.120]  他說一段關係好像一個建一個城堡
[00:10:40.120 --> 00:10:42.800]  那個城堡其實是一個使命
[00:10:42.800 --> 00:10:43.720]  是一個目標
[00:10:43.720 --> 00:10:46.120]  你兩個一起去建一個城堡
[00:10:46.120 --> 00:10:48.240]  他不是一個基督徒
[00:10:48.240 --> 00:10:55.920]  但同樣他做過幾千對婚姻的輔導裏面
[00:10:55.920 --> 00:11:02.840]  他就說他發現了這個很大的重點
[00:11:02.840 --> 00:11:04.800]  人有什麼使命呢?
[00:11:04.800 --> 00:11:07.320]  你有沒有找過?
[00:11:07.320 --> 00:11:08.760]  未結婚的弟兄姊妹
[00:11:08.760 --> 00:11:11.360]  你有沒有找到你的使命呢?
[00:11:11.360 --> 00:11:13.320]  神給人有三重使命
[00:11:13.320 --> 00:11:15.240]  我應該之前說過
[00:11:15.240 --> 00:11:19.600]  第一就是剛才Don在基電園裏面
[00:11:19.600 --> 00:11:22.360]  去成為一個人去保護這個地球
[00:11:22.360 --> 00:11:26.680]  去保護這個生態環境
[00:11:26.680 --> 00:11:30.560]  就是一個最底的人類的使命
[00:11:30.560 --> 00:11:34.360]  另外一個就是信徒使命
[00:11:34.360 --> 00:11:38.360]  信徒使命就好像耶穌頒佈的大使命一樣
[00:11:38.360 --> 00:11:40.640]  就將福音傳遍
[00:11:40.640 --> 00:11:42.760]  指萬人作門徒
[00:11:42.760 --> 00:11:45.000]  這個就是所有信徒都要做的
[00:11:45.000 --> 00:11:47.320]  不要想著只是傳道人或某一些人去做
[00:11:47.320 --> 00:11:50.880]  不是傳道部或傳道人去做
[00:11:50.880 --> 00:11:53.080]  而是所有人
[00:11:53.080 --> 00:11:55.480]  耶穌都有頒佈這個大使命
[00:11:55.480 --> 00:11:56.400]  以致我們去做
[00:11:56.400 --> 00:11:58.440]  所以你成為一個信徒的時候
[00:11:58.440 --> 00:11:59.760]  你就拿著這個使命
[00:11:59.760 --> 00:12:02.480]  但你做不做又是另一回事
[00:12:02.480 --> 00:12:06.120]  第三就是個人照命
[00:12:06.120 --> 00:12:09.920]  個人照命其實教會經常說
[00:12:09.920 --> 00:12:14.000]  神給你有一個獨特的計劃
[00:12:14.000 --> 00:12:18.360]  那個計劃其實是上帝給你的呼召
[00:12:18.360 --> 00:12:20.520]  可以是宣教的呼召
[00:12:20.520 --> 00:12:23.080]  可以是大職侍奉的呼召
[00:12:23.080 --> 00:12:25.040]  可以是傳道人的呼召
[00:12:25.040 --> 00:12:27.640]  可以是職場上的呼召
[00:12:27.640 --> 00:12:32.400]  但是你有沒有找到這個上帝給你的使命
[00:12:32.400 --> 00:12:35.320]  以致你可以帶著你的婚姻
[00:12:35.320 --> 00:12:36.880]  帶著你的家庭
[00:12:36.880 --> 00:12:40.160]  一起去履行這個使命呢
[00:12:40.160 --> 00:12:42.560]  如果你自己都未肯定的時候
[00:12:42.560 --> 00:12:45.480]  那你就很容易覺得那個對的感覺
[00:12:45.480 --> 00:12:47.640]  那個是多好呢
[00:12:47.640 --> 00:12:49.200]  那你就會和他一起
[00:12:49.200 --> 00:12:50.040]  談得多好
[00:12:50.040 --> 00:12:51.800]  又相處又包容
[00:12:51.800 --> 00:12:54.440]  這個都沒有什麼太特別
[00:12:54.440 --> 00:12:58.440]  那你就很自然就會選擇了他成為你的另一半
[00:12:58.440 --> 00:13:01.280]  但是當你如果知道你自己的使命的時候
[00:13:01.280 --> 00:13:05.880]  你就知道你要找哪一個成為你的搭檔
[00:13:05.880 --> 00:13:08.160]  成為你人生的搭檔
[00:13:08.160 --> 00:13:12.640]  一起去行這個使命
[00:13:12.640 --> 00:13:14.720]  所以當你去找
[00:13:14.720 --> 00:13:18.000]  找誰是你的白人之前
[00:13:18.000 --> 00:13:19.640]  你要問一個問題
[00:13:19.640 --> 00:13:22.120]  就是「Why」
[00:13:22.120 --> 00:13:23.600]  為什麼要結婚
[00:13:23.600 --> 00:13:25.720]  而那個「為什麼」就在問
[00:13:25.720 --> 00:13:28.040]  上帝給你的召命是什麼
[00:13:28.040 --> 00:13:30.640]  你的使命是什麼
[00:13:30.640 --> 00:13:33.560]  第十八節到二十節
[00:13:33.560 --> 00:13:37.280]  當你找到「Why」的時候
[00:13:37.280 --> 00:13:39.040]  就可以去找誰了
[00:13:39.040 --> 00:13:40.640]  那就去問誰
[00:13:40.640 --> 00:13:43.120]  我想請大家一起讀十八至二十節
[00:13:43.120 --> 00:13:44.160]  我們一起起來
[00:13:44.160 --> 00:13:45.720]  預備一二三
[00:14:07.280 --> 00:14:23.160]  指示那人沒有遇見配偶幫助他
[00:14:23.160 --> 00:14:25.560]  「幫助」這個字
[00:14:25.560 --> 00:14:26.880]  中文是動詞
[00:14:26.880 --> 00:14:29.840]  但其實原文是一個名詞
[00:14:29.840 --> 00:14:31.320]  英文叫「Helper」
[00:14:31.320 --> 00:14:32.800]  就是一個幫手
[00:14:32.800 --> 00:14:35.240]  當我看到「Helper」的時候
[00:14:35.240 --> 00:14:37.320]  我在這裡說
[00:14:37.320 --> 00:14:40.680]  但先不要告訴我媽媽
[00:14:40.680 --> 00:14:44.920]  當我在說「Helper」的時候
[00:14:44.920 --> 00:14:46.720]  就想起「工人姐姐」
[00:14:46.720 --> 00:14:47.840]  然後我發覺
[00:14:47.840 --> 00:14:52.240]  難怪我媽媽在我爸的家庭裡
[00:14:52.240 --> 00:14:55.520]  會叫他「阿四」
[00:14:55.520 --> 00:14:57.600]  「阿四」我一開始以為
[00:14:57.600 --> 00:14:59.760]  為什麼叫我媽媽好像工人一樣
[00:14:59.760 --> 00:15:02.960]  後來發覺原來是因為我爸排第四
[00:15:02.960 --> 00:15:08.160]  所以她是排第四的媳婦
[00:15:08.160 --> 00:15:09.920]  所以就叫她「阿四」
[00:15:09.920 --> 00:15:10.960]  但大家知不知道
[00:15:10.960 --> 00:15:14.160]  「阿四」本身就像「工人姐姐」
[00:15:14.160 --> 00:15:15.680]  然後就想起
[00:15:15.680 --> 00:15:19.680]  我明白為什麼我媽媽叫「阿四」了
[00:15:19.680 --> 00:15:24.160]  原來「幫助」就是女人做「Helper」
[00:15:24.160 --> 00:15:26.360]  剛才說的只是開玩笑
[00:15:26.360 --> 00:15:28.480]  不要告訴我媽媽
[00:15:28.480 --> 00:15:32.600]  但在我們傳統的觀念裡
[00:15:32.600 --> 00:15:35.840]  大家會看到一個畫面
[00:15:35.840 --> 00:15:42.240]  畫面就是男性在客廳裡跟人聊天
[00:15:42.240 --> 00:15:43.760]  做一些侍奉
[00:15:43.760 --> 00:15:46.600]  女性就在廚房裡煮飯
[00:15:46.600 --> 00:15:48.200]  把菜都遞出來
[00:15:48.200 --> 00:15:56.720]  幫助男性完成侍奉
[00:15:56.720 --> 00:15:59.120]  傳統的觀念是這樣的
[00:15:59.120 --> 00:16:04.600]  傳統的觀念在聖經裡其實未必是這樣
[00:16:04.600 --> 00:16:07.120]  我再查一下聖經裡
[00:16:07.120 --> 00:16:12.160]  「Helper」這個字在舊約聖經裡出現了二十次
[00:16:12.160 --> 00:16:14.320]  有四次是人名
[00:16:14.320 --> 00:16:16.920]  其餘十五次的處境
[00:16:16.920 --> 00:16:21.600]  都是在危險或困苦之下的情況
[00:16:21.600 --> 00:16:32.480]  例如在皇廈時 耶和華看見以色列人甚是艱苦
[00:16:32.480 --> 00:16:35.920]  也沒有人幫助以色列人的「幫助」
[00:16:35.920 --> 00:16:37.600]  就是這個字
[00:16:37.600 --> 00:16:39.680]  在詩篇裡說到
[00:16:39.680 --> 00:16:43.080]  因為窮乏人求的時候
[00:16:43.080 --> 00:16:45.440]  他要答救 說的是上帝要答救
[00:16:45.440 --> 00:16:49.560]  沒有人幫助的窮苦人
[00:16:49.560 --> 00:16:54.360]  他也要答救 「幫助」這個字也是這樣譯出來
[00:16:54.360 --> 00:17:02.160]  所以這個「幫助」是說上帝將一些人從危險裡拉出來
[00:17:02.160 --> 00:17:04.040]  拯救出來
[00:17:04.040 --> 00:17:09.080]  如果我這樣的意思放在女性這個「Helper」身上
[00:17:09.080 --> 00:17:16.560]  女性其實上帝給她一個很大的原生創造的目的
[00:17:16.560 --> 00:17:18.720]  就是幫助男人
[00:17:18.720 --> 00:17:22.200]  能夠從危險裡拯救出來
[00:17:22.200 --> 00:17:24.640]  說到拯救好像很大件事
[00:17:24.640 --> 00:17:26.240]  好像上帝般拯救出來
[00:17:26.240 --> 00:17:27.360]  或者女人比較厲害
[00:17:27.360 --> 00:17:28.400]  不是
[00:17:28.400 --> 00:17:30.880]  而是女人
[00:17:30.880 --> 00:17:33.600]  因為男人可能去做很多不同的事務
[00:17:33.600 --> 00:17:35.920]  或者去決定不同的事的時候
[00:17:35.920 --> 00:17:39.040]  女性就可以去提醒
[00:17:39.040 --> 00:17:42.960]  或者幫助她如何從見到一些危險的事
[00:17:42.960 --> 00:17:46.960]  去提醒她 幫助她去拯救出來
[00:17:46.960 --> 00:17:50.880]  特別是屬靈的地方
[00:17:50.880 --> 00:17:53.760]  在屬靈裡 女人的提醒
[00:17:53.760 --> 00:17:55.480]  女人的幫助
[00:17:55.480 --> 00:17:57.600]  就是幫助著整個家庭
[00:17:57.600 --> 00:17:59.600]  好像行一輛車的時候
[00:17:59.600 --> 00:18:01.360]  不會走左走右
[00:18:01.360 --> 00:18:04.200]  而是走在上帝的屬靈裡
[00:18:04.200 --> 00:18:08.160]  為什麼這樣說呢
[00:18:08.160 --> 00:18:11.760]  第三章 剛才我說
[00:18:11.760 --> 00:18:17.440]  女人 上帝給了她們一些說話
[00:18:17.440 --> 00:18:20.280]  但最後第三章 她又犯錯了
[00:18:20.280 --> 00:18:22.480]  她犯了什麼罪呢
[00:18:22.480 --> 00:18:24.480]  我們不如請大家一起讀
[00:18:24.480 --> 00:18:26.480]  三章四字五字 我們一起讀
[00:18:26.480 --> 00:18:27.480]  預備 一二三
[00:18:39.760 --> 00:18:42.960]  第一章 神對女人說
[00:18:42.960 --> 00:18:47.280]  神要如何誘惑這對夫婦
[00:18:47.280 --> 00:18:50.840]  蛇要如何誘惑這對女人
[00:18:50.840 --> 00:18:53.520]  女人又再去帶動男人
[00:18:53.520 --> 00:18:54.760]  要如何誘惑這對夫婦
[00:18:54.760 --> 00:18:57.760]  第一 你們不一定死
[00:18:57.760 --> 00:19:01.840]  但記不記得剛才二章的經文裡
[00:19:01.840 --> 00:19:03.280]  耶和華說什麼
[00:19:03.280 --> 00:19:08.000]  你吃的時候 那個日子你就一定死
[00:19:08.000 --> 00:19:12.080]  我不討論這個死是否即時死
[00:19:12.080 --> 00:19:13.600]  有沒有即時死這個問題
[00:19:13.600 --> 00:19:15.880]  這是另外一個神學問題
[00:19:15.880 --> 00:19:21.920]  但是蛇對女人說的第一樣危險誘惑
[00:19:21.920 --> 00:19:25.920]  就是她懷疑上帝的說話
[00:19:25.920 --> 00:19:31.160]  她覺得蛇去誘惑的危險
[00:19:31.160 --> 00:19:36.400]  就是她要令到夫婦覺得上帝信不過
[00:19:36.400 --> 00:19:38.440]  是撒謊的
[00:19:38.440 --> 00:19:40.400]  而女人做助手的時候
[00:19:40.400 --> 00:19:44.080]  如何從一個夫婦裡去拔出這個危險
[00:19:44.080 --> 00:19:48.240]  就是讓她可以在家庭裡
[00:19:48.240 --> 00:19:50.040]  一起去相信上帝
[00:19:50.040 --> 00:19:53.800]  提醒著上帝不是撒謊的一個上帝
[00:19:53.800 --> 00:19:57.040]  第二 就是你們變如神能知道
[00:19:57.040 --> 00:19:59.240]  就好像上帝一樣
[00:19:59.240 --> 00:20:01.200]  幫助男人從一個
[00:20:01.200 --> 00:20:05.280]  好像上帝的誘惑的危險裡
[00:20:05.280 --> 00:20:08.760]  救出來 可能只是小小的提醒
[00:20:08.760 --> 00:20:13.360]  就已經可以告訴對方
[00:20:13.360 --> 00:20:18.440]  如何從危險的誘惑裡救出來
[00:20:18.440 --> 00:20:24.240]  接著就到助手
[00:20:24.240 --> 00:20:27.280]  他就說這兩個其實就是助手
[00:20:27.280 --> 00:20:30.280]  就是我們的女人可以幫助你
[00:20:30.280 --> 00:20:33.840]  如何在這個關係裡
[00:20:33.840 --> 00:20:37.160]  但是問題是作為女人
[00:20:37.160 --> 00:20:38.600]  或者作為男人
[00:20:38.600 --> 00:20:40.160]  這個助手
[00:20:40.160 --> 00:20:43.640]  你了不了解上帝的說話呢?
[00:20:43.640 --> 00:20:45.640]  有沒有操練好
[00:20:45.640 --> 00:20:48.800]  屬靈的質素和價值觀呢?
[00:20:48.800 --> 00:20:50.680]  特別剛才說
[00:20:50.680 --> 00:20:53.840]  先求他的國和他的義
[00:20:53.840 --> 00:20:57.080]  剛才Gary Thomas說的
[00:20:57.080 --> 00:20:58.000]  就是
[00:20:58.000 --> 00:21:02.560]  But seek ye first his kingdom and his righteousness
[00:21:02.560 --> 00:21:05.080]  當一個家庭 一個夫婦
[00:21:05.080 --> 00:21:09.520]  要決定很多事情的時候
[00:21:09.520 --> 00:21:11.520]  女人其實有一個很大的提醒
[00:21:11.520 --> 00:21:14.720]  可以幫助夫婦去決定任何事
[00:21:14.720 --> 00:21:20.360]  就是先求他的國和他的義
[00:21:20.360 --> 00:21:22.680]  先求他的國和他的義
[00:21:22.680 --> 00:21:24.320]  好像很簡單的一句說話
[00:21:24.320 --> 00:21:25.600]  但其實在生活裡
[00:21:25.600 --> 00:21:28.560]  實踐裡是很難的一件事
[00:21:28.560 --> 00:21:32.000]  你不是那麼容易就可以去實踐
[00:21:32.000 --> 00:21:34.400]  例如
[00:21:34.400 --> 00:21:37.800]  這個社會裡不同的聲音
[00:21:37.800 --> 00:21:39.840]  家裡不同人的感受
[00:21:39.840 --> 00:21:41.600]  不同人的價值觀
[00:21:41.600 --> 00:21:44.080]  已經可以將它放在
[00:21:44.080 --> 00:21:48.480]  先求他的國和他的義裡面平排
[00:21:48.480 --> 00:21:50.960]  「先求」是在說「先」
[00:21:50.960 --> 00:21:53.680]  是first
[00:21:53.680 --> 00:21:55.480]  所以當一個助手
[00:21:55.480 --> 00:21:57.720]  就是一個伴侶的時候
[00:21:57.720 --> 00:21:58.880]  你如何去選擇伴侶呢?
[00:21:58.880 --> 00:22:01.120]  就是你如何可以alive
[00:22:01.120 --> 00:22:04.920]  就是你如何可以有上帝的價值觀
[00:22:04.920 --> 00:22:09.720]  去履行這個使命
[00:22:09.720 --> 00:22:14.000]  今天我們未結婚的弟兄姊妹
[00:22:14.000 --> 00:22:17.360]  你操練好這個屬靈質素了嗎?
[00:22:17.360 --> 00:22:19.200]  你在每一件事上
[00:22:19.200 --> 00:22:23.480]  你是否先求上帝的國和上帝的義?
[00:22:23.480 --> 00:22:24.640]  已婚的弟兄姊妹
[00:22:24.640 --> 00:22:28.160]  你在每一個決定的時候
[00:22:28.160 --> 00:22:30.360]  有沒有提醒你的另一半
[00:22:30.360 --> 00:22:33.240]  都是先求他的國和他的義
[00:22:33.240 --> 00:22:37.640]  一起去尋求上帝的國和義呢?
[00:22:37.640 --> 00:22:40.480]  在很多很多的困難裡
[00:22:40.480 --> 00:22:41.680]  很多的價值觀
[00:22:41.680 --> 00:22:45.200]  去驅使你去做一個決定
[00:22:45.200 --> 00:22:47.160]  但問題是
[00:22:47.160 --> 00:22:49.560]  當這些「先求他的國和他的義」
[00:22:49.560 --> 00:22:51.840]  要實踐在你生活上的時候
[00:22:51.840 --> 00:22:55.760]  遇到這些好像很難實踐的生活
[00:22:55.760 --> 00:22:58.360]  你不用面對現實的狀況嗎?
[00:22:58.360 --> 00:23:00.640]  你不用面對家人的感受嗎?
[00:23:00.640 --> 00:23:06.400]  你不用面對不同人給予我們的價值觀嗎?
[00:23:06.400 --> 00:23:09.960]  有很多事情可以拉扯到你
[00:23:09.960 --> 00:23:12.200]  但其實問的一個問題
[00:23:12.200 --> 00:23:16.320]  就是你相信耶穌嗎?
[00:23:16.320 --> 00:23:18.800]  耶穌是不會帶錯你走的
[00:23:18.800 --> 00:23:21.160]  你跟從祂的心意的時候
