
[00:00:00.000 --> 00:00:04.000]  今早我們一提的思想就是
[00:02:15.000 --> 00:02:19.000]  讓聖靈藉著祂所賜給我們的恩賜
[00:02:19.000 --> 00:02:22.000]  來建立教會侍奉神
[00:02:22.000 --> 00:02:26.000]  所以我們基督徒都有一個責任
[00:02:26.000 --> 00:02:28.000]  亦都有神的託付
[00:02:28.000 --> 00:02:31.000]  就是我們在教會裏運用神給我們的恩賜
[00:02:31.000 --> 00:02:34.000]  在我們的生活裏運用神給我們的恩賜
[00:02:34.000 --> 00:02:37.000]  去建立神的教會
[00:02:37.000 --> 00:02:41.000]  去拓展神的角度來慰神見證
[00:02:41.000 --> 00:02:44.000]  所以神賜下屬靈的恩賜給我們
[00:02:44.000 --> 00:02:49.000]  每一個信徒都有這方面的神給我們的祝福
[00:02:49.000 --> 00:02:53.000]  所以我們先看看第十二章
[00:02:53.000 --> 00:02:57.000]  第一方面就是十二到第十一節
[00:02:57.000 --> 00:03:00.000]  這裏講出一個重要的真理
[00:03:00.000 --> 00:03:03.000]  這個真理就是聖靈賜給信徒
[00:03:03.000 --> 00:03:06.000]  就是所有屬神屬靈的人
[00:03:06.000 --> 00:03:09.000]  有屬靈的恩賜
[00:03:09.000 --> 00:03:12.000]  為甚麼我們稱為屬靈的人呢
[00:03:12.000 --> 00:03:17.000]  因為上帝藉著聖靈賜下屬靈的恩賜給我們
[00:03:17.000 --> 00:03:21.000]  所以我們看看第十二章的第一節
[00:03:21.000 --> 00:03:25.000]  我們一起讀讀第一節和第十一節這兩節經文
[00:03:25.000 --> 00:03:29.000]  請弟兄姊妹和在家裏面的肢體同聲讀出
[00:03:29.000 --> 00:03:30.000]  請讀
[00:03:30.000 --> 00:03:34.000]  弟兄們 論到屬靈的恩賜
[00:03:34.000 --> 00:03:37.000]  我不願意你們不明白
[00:03:37.000 --> 00:03:38.000]  第十一節
[00:03:38.000 --> 00:03:42.000]  這一切都是者為聖靈所運行
[00:03:42.000 --> 00:03:46.000]  隨己而分給各人的
[00:03:46.000 --> 00:03:48.000]  分給各人的
[00:03:48.000 --> 00:03:52.000]  就是說每一個人都有神所賜不同的
[00:03:52.000 --> 00:03:55.000]  或者是相同的恩賜
[00:03:55.000 --> 00:03:58.000]  所以聖靈運行在教會
[00:03:58.000 --> 00:04:02.000]  亦都運行在我們每一個屬聖靈的人
[00:04:02.000 --> 00:04:05.000]  就是他賜下屬靈的恩賜
[00:04:05.000 --> 00:04:07.000]  Spiritual gifts
[00:04:07.000 --> 00:04:09.000]  這個屬靈的恩賜
[00:04:09.000 --> 00:04:11.000]  保祿說希望我們能夠去明白
[00:04:11.000 --> 00:04:14.000]  所以他用了整章的經文
[00:04:14.000 --> 00:04:16.000]  特別跳過了之後
[00:04:16.000 --> 00:04:20.000]  去到第十四章他再陳述一些的應用方面
[00:04:20.000 --> 00:04:23.000]  當然那方面是比較講謊言等等那些
[00:04:23.000 --> 00:04:27.000]  今天我們就不會提那方面那麼多
[00:04:27.000 --> 00:04:29.000]  我們主要講一講第十二章
[00:04:29.000 --> 00:04:32.000]  這個是一般聖俠保祿很著重的
[00:04:32.000 --> 00:04:34.000]  在十二章裏面提醒我們關乎
[00:04:34.000 --> 00:04:36.000]  屬靈恩賜的真理
[00:04:36.000 --> 00:04:39.000]  聖靈賜給信徒屬靈的恩賜
[00:04:39.000 --> 00:04:41.000]  這個信屬靈的恩賜
[00:04:41.000 --> 00:04:44.000]  和我們的天然的一些才幹
[00:04:44.000 --> 00:04:48.000]  或者我們的才能是有分別的
[00:04:48.000 --> 00:04:50.000]  當然亦都有相同的地方
[00:04:50.000 --> 00:04:51.000]  但是有分別的
[00:04:51.000 --> 00:04:53.000]  分別就是很重要的
[00:04:53.000 --> 00:04:57.000]  關鍵就是我們信主和未信主之詞
[00:04:57.000 --> 00:04:59.000]  所以我們信主之前
[00:04:59.000 --> 00:05:01.000]  可能我們也有一些的才能
[00:05:01.000 --> 00:05:02.000]  有一些的才幹
[00:05:02.000 --> 00:05:07.000]  我們再講就是神在我們未信主之前
[00:05:07.000 --> 00:05:10.000]  其實都已經是揀選了我們
[00:05:10.000 --> 00:05:12.000]  有一個計劃在我們身上
[00:05:12.000 --> 00:05:15.000]  所以我們信主都不是純粹是
[00:05:15.000 --> 00:05:17.000]  我們個人的意願
[00:05:17.000 --> 00:05:19.000]  是神的工作在我們身上
[00:05:19.000 --> 00:05:21.000]  所以因為這樣我們明白到
[00:05:21.000 --> 00:05:23.000]  其實神在過往的栽培裏面
[00:05:23.000 --> 00:05:28.000]  或者我們的背景、受的訓練、受的教育
[00:05:28.000 --> 00:05:32.000]  或者我們有機會參與一些活動等等
[00:05:32.000 --> 00:05:34.000]  其實已經在栽培我們
[00:05:34.000 --> 00:05:36.000]  在栽培我們有些的才幹
[00:05:36.000 --> 00:05:40.000]  有些的才能或者有些的經驗
[00:05:40.000 --> 00:05:42.000]  可以信了主之後
[00:05:42.000 --> 00:05:45.000]  奉獻給神使用
[00:05:45.000 --> 00:05:48.000]  但是屬靈恩賜特別的地方
[00:05:48.000 --> 00:05:51.000]  它是我們信了主之後才有的
[00:05:51.000 --> 00:05:53.000]  就是它是藉著聖靈
[00:05:53.000 --> 00:05:55.000]  當我們接受耶穌基督為救主
[00:05:55.000 --> 00:05:57.000]  聖靈住在我內心的時候
[00:05:57.000 --> 00:05:59.000]  它將這種恩賜賜給我們
[00:05:59.000 --> 00:06:01.000]  來侍奉它
[00:06:01.000 --> 00:06:03.000]  雖然有分別
[00:06:03.000 --> 00:06:05.000]  但是它們有相同的地方就是
[00:06:05.000 --> 00:06:07.000]  神可以透過這些天然的才幹
[00:06:07.000 --> 00:06:09.000]  就是我們未信主之前有的
[00:06:09.000 --> 00:06:11.000]  來轉化
[00:06:11.000 --> 00:06:13.000]  藉著聖靈更新轉化
[00:06:13.000 --> 00:06:15.000]  這個《爾忽所書》
[00:06:15.000 --> 00:06:17.000]  如果大家回去看第四章
[00:06:17.000 --> 00:06:20.000]  它就講到神擄掠了仇敵
[00:06:20.000 --> 00:06:23.000]  將各樣的恩賜賞給人
[00:06:23.000 --> 00:06:25.000]  什麼叫擄掠的仇敵呢
[00:06:25.000 --> 00:06:27.000]  就是以前我們是屬於這個世界的
[00:06:27.000 --> 00:06:29.000]  在魔鬼的權勢底下
[00:06:29.000 --> 00:06:31.000]  雖然我們有的才幹
[00:06:31.000 --> 00:06:33.000]  我們的才能
[00:06:33.000 --> 00:06:35.000]  是可以做到某一方面的事
[00:06:35.000 --> 00:06:37.000]  但是我們未認識主
[00:06:37.000 --> 00:06:39.000]  所以那些東西都是
[00:06:39.000 --> 00:06:42.000]  受著魔鬼的利用或者操控
[00:06:42.000 --> 00:06:45.000]  甚至是有一些的負面
[00:06:45.000 --> 00:06:47.000]  甚至毀壞的作用
[00:06:47.000 --> 00:06:49.000]  但是不同的地方就是
[00:06:49.000 --> 00:06:51.000]  當我們信了主之後
[00:06:51.000 --> 00:06:53.000]  耶穌擄掠了仇敵
[00:06:53.000 --> 00:06:55.000]  將各樣的恩賜賞給我們
[00:06:55.000 --> 00:06:57.000]  就是說將我們轉化了過來
[00:06:57.000 --> 00:06:59.000]  轉化了過來
[00:06:59.000 --> 00:07:01.000]  成為一種專神
[00:07:01.000 --> 00:07:04.000]  和侍奉神的一種力量
[00:07:04.000 --> 00:07:06.000]  一種的才能
[00:07:06.000 --> 00:07:08.000]  一種屬靈的恩賜
[00:07:08.000 --> 00:07:10.000]  所以這個特別是聖靈
[00:07:10.000 --> 00:07:12.000]  將它更新了之後
[00:07:12.000 --> 00:07:14.000]  然後再加添屬靈的部分
[00:07:14.000 --> 00:07:16.000]  讓我們能夠用這些
[00:07:16.000 --> 00:07:18.000]  來去侍奉神
[00:07:18.000 --> 00:07:21.000]  分別為聖這樣去侍奉神
[00:07:21.000 --> 00:07:23.000]  所以每一個信徒都有
[00:07:23.000 --> 00:07:26.000]  神給我們的屬靈的恩賜
[00:07:26.000 --> 00:07:29.000]  無論神是將它轉化
[00:07:29.000 --> 00:07:31.000]  或者是完全以前
[00:07:31.000 --> 00:07:33.000]  是未信主之前沒有的
[00:07:33.000 --> 00:07:35.000]  將它賜給我們
[00:07:35.000 --> 00:07:37.000]  讓我們能夠侍奉它
[00:07:37.000 --> 00:07:39.000]  這兩樣都有的
[00:07:39.000 --> 00:07:41.000]  很多弟兄姊妹都有這個經驗
[00:07:41.000 --> 00:07:42.000]  或者有這個體會
[00:07:42.000 --> 00:07:44.000]  就是我們過往未信主之前
[00:07:44.000 --> 00:07:46.000]  神可以將它轉化
[00:07:46.000 --> 00:07:49.000]  好像有一個弟兄
[00:07:49.000 --> 00:07:51.000]  他是教會裏面的同工
[00:07:51.000 --> 00:07:55.000]  他以前是推銷員
[00:07:55.000 --> 00:07:57.000]  所以他推銷員做得很好
[00:07:57.000 --> 00:08:00.000]  神當他信了主之後
[00:08:00.000 --> 00:08:02.000]  將他轉化
[00:08:02.000 --> 00:08:04.000]  成為了一種報道的恩賜
[00:08:04.000 --> 00:08:06.000]  所以他很能夠
[00:08:06.000 --> 00:08:08.000]  和人去解釋
[00:08:08.000 --> 00:08:10.000]  和去說服人
[00:08:10.000 --> 00:08:12.000]  什麼是真正的真理
[00:08:12.000 --> 00:08:14.000]  真神和福音
[00:08:14.000 --> 00:08:16.000]  以致人能夠相信
[00:08:16.000 --> 00:08:18.000]  所以他後來就做了
[00:08:18.000 --> 00:08:20.000]  傳福音報道家
[00:08:20.000 --> 00:08:22.000]  一個在教會裏面
[00:08:22.000 --> 00:08:24.000]  專門負責報道事工的同工
[00:08:24.000 --> 00:08:26.000]  所以神將他轉化
[00:08:26.000 --> 00:08:28.000]  當然他以前推銷的
[00:08:28.000 --> 00:08:30.000]  可能有些心理學
[00:08:30.000 --> 00:08:32.000]  或者有些口才
[00:08:32.000 --> 00:08:34.000]  有些才幹
[00:08:34.000 --> 00:08:36.000]  但是他轉化之後
[00:08:36.000 --> 00:08:38.000]  聖靈特別再加恩賜
[00:08:38.000 --> 00:08:40.000]  更新了他
[00:08:40.000 --> 00:08:42.000]  這種就是他傳福音
[00:08:42.000 --> 00:08:44.000]  聖靈的感動
[00:08:44.000 --> 00:08:46.000]  來做的
[00:08:46.000 --> 00:08:48.000]  所以是有些轉化
[00:08:48.000 --> 00:08:50.000]  不過是加添了
[00:08:50.000 --> 00:08:52.000]  屬靈的恩賜的部分
[00:08:52.000 --> 00:08:54.000]  有些可能完全沒有
[00:08:54.000 --> 00:08:56.000]  我認識一位傳道人
[00:08:56.000 --> 00:08:58.000]  他說他以前微信主的時候
[00:08:58.000 --> 00:09:00.000]  他很怕公開說話
[00:09:00.000 --> 00:09:02.000]  又沒有口才
[00:09:02.000 --> 00:09:04.000]  說話骯髒
[00:09:04.000 --> 00:09:06.000]  後來成為傳道人之後
[00:09:06.000 --> 00:09:08.000]  他就說得很有恩賜
[00:09:08.000 --> 00:09:10.000]  師母有時候都笑我
[00:09:10.000 --> 00:09:12.000]  他說有時候在家裏
[00:09:12.000 --> 00:09:14.000]  說話的時候
[00:09:14.000 --> 00:09:16.000]  好像跟他講話
[00:09:16.000 --> 00:09:18.000]  上到港台的時候
[00:09:18.000 --> 00:09:20.000]  好像不同了
[00:09:20.000 --> 00:09:22.000]  有時候真的是屬靈的恩賜
[00:09:22.000 --> 00:09:24.000]  幫助我們來侍奉主
[00:09:24.000 --> 00:09:26.000]  所以我們發覺
[00:09:26.000 --> 00:09:28.000]  雖然每個人都未必一樣的情況
[00:09:28.000 --> 00:09:30.000]  有些極端一點
[00:09:30.000 --> 00:09:32.000]  有些本身已經能夠
[00:09:32.000 --> 00:09:34.000]  在這方面已經有很好的才幹
[00:09:34.000 --> 00:09:36.000]  後來神將他轉化之後
[00:09:36.000 --> 00:09:38.000]  更新 試下新的恩賜
[00:09:38.000 --> 00:09:40.000]  我自己也經歷了
[00:09:40.000 --> 00:09:42.000]  有些恩賜是以前沒有的
[00:09:42.000 --> 00:09:44.000]  譬如歌唱 聖外恩賜
[00:09:44.000 --> 00:09:46.000]  未信主之前我不懂看譜
[00:09:46.000 --> 00:09:48.000]  不懂看五線譜
[00:09:48.000 --> 00:09:50.000]  但信了主之後
[00:09:50.000 --> 00:09:52.000]  神就將恩賜賜給我
[00:09:52.000 --> 00:09:54.000]  在很短的時間
[00:09:54.000 --> 00:09:56.000]  我就能夠掌握到
[00:09:56.000 --> 00:09:58.000]  甚至帶領師班
[00:09:58.000 --> 00:10:00.000]  所以這個是屬靈的恩賜
[00:10:00.000 --> 00:10:02.000]  當然有小部分是轉化的
[00:10:02.000 --> 00:10:06.000]  但是有很大部分是屬靈的恩賜
[00:10:06.000 --> 00:10:08.000]  所以這個比起是相關的
[00:10:08.000 --> 00:10:12.000]  我們看見神是自然率的主
[00:10:12.000 --> 00:10:16.000]  也是超自然的主
[00:10:16.000 --> 00:10:18.000]  所以兩者之間有些互通的
[00:10:18.000 --> 00:10:20.000]  所以恩賜有了之後
[00:10:20.000 --> 00:10:22.000]  也有可能透過操練
[00:10:22.000 --> 00:10:24.000]  練習 訓練
[00:10:24.000 --> 00:10:26.000]  也可以增添
[00:10:26.000 --> 00:10:28.000]  或者是增加
[00:10:28.000 --> 00:10:30.000]  或者是更加加強的
[00:10:30.000 --> 00:10:32.000]  也可以透過一些普通
[00:10:32.000 --> 00:10:34.000]  天然的訓練
[00:10:34.000 --> 00:10:36.000]  幫助我們屬靈恩賜成長
[00:10:36.000 --> 00:10:38.000]  所以兩方面是配合的
[00:10:38.000 --> 00:10:42.000]  但是如果沒有了聖靈的恩賜
[00:10:42.000 --> 00:10:44.000]  我們就沒有辦法侍奉神
[00:10:44.000 --> 00:10:46.000]  因為我們就需要
[00:10:46.000 --> 00:10:48.000]  聖靈的恩賜才能侍奉主
[00:10:48.000 --> 00:10:50.000]  接著我們就會
[00:10:50.000 --> 00:10:52.000]  更加詳細的說
[00:10:52.000 --> 00:10:54.000]  所以我們先來想一想
[00:10:54.000 --> 00:10:58.000]  究竟神將什麼屬靈的恩賜賜給你
[00:10:58.000 --> 00:11:00.000]  賜給我
[00:11:00.000 --> 00:11:04.000]  讓我們可以建立教會
[00:11:04.000 --> 00:11:06.000]  去侍奉神
[00:11:06.000 --> 00:11:08.000]  每一個信徒
[00:11:08.000 --> 00:11:10.000]  神都可能將你未信主之前
[00:11:10.000 --> 00:11:12.000]  一些財幹更新了
[00:11:12.000 --> 00:11:14.000]  然後加上恩賜
[00:11:14.000 --> 00:11:16.000]  有些可能未信主之前完全沒有
[00:11:16.000 --> 00:11:18.000]  神就賜給我們
[00:11:18.000 --> 00:11:20.000]  透過侍奉的時候慢慢發掘出來
[00:11:20.000 --> 00:11:24.000]  原來我可以懂得傳福音
[00:11:24.000 --> 00:11:26.000]  所以這個神幫助我們
[00:11:26.000 --> 00:11:30.000]  來發掘一下我們有的屬靈恩賜
[00:11:30.000 --> 00:11:32.000]  然後在其他的教會
[00:11:32.000 --> 00:11:34.000]  弟兄姊妹、牧師、傳道人
[00:11:34.000 --> 00:11:36.000]  引證你有這個恩賜
[00:11:36.000 --> 00:11:38.000]  應該更多在這方面侍奉
[00:11:38.000 --> 00:11:40.000]  所以弟兄姊妹
[00:11:40.000 --> 00:11:42.000]  換句話說
[00:11:42.000 --> 00:11:44.000]  我們應該要學習參與侍奉
[00:11:44.000 --> 00:11:46.000]  因為很多時候參與侍奉的時候
[00:11:46.000 --> 00:11:48.000]  它就慢慢會發現出來
[00:11:48.000 --> 00:11:50.000]  因為你不侍奉神的時候
[00:11:50.000 --> 00:11:52.000]  那個恩賜可能沒有發掘出來
[00:11:52.000 --> 00:11:54.000]  又或者神沒有加天給我們
[00:11:54.000 --> 00:11:56.000]  因為你都沒有侍奉
[00:11:56.000 --> 00:11:58.000]  不需要給你恩賜
[00:11:58.000 --> 00:12:00.000]  但你開始越有心去侍奉神
[00:12:00.000 --> 00:12:02.000]  神就將一個屬靈恩賜賜給我們
[00:12:02.000 --> 00:12:04.000]  所以這個很重要的
[00:12:04.000 --> 00:12:06.000]  就是我們來參與
[00:12:06.000 --> 00:12:08.000]  學習侍奉神
[00:12:08.000 --> 00:12:10.000]  然後在當中發掘
[00:12:10.000 --> 00:12:12.000]  和發現究竟神將什麼恩賜賜給我們
[00:12:12.000 --> 00:12:14.000]  過往一些的背景
[00:12:14.000 --> 00:12:16.000]  過往一些的條件
[00:12:16.000 --> 00:12:18.000]  可能神是透過這些
[00:12:18.000 --> 00:12:20.000]  讓我們奉獻給神的時候
[00:12:20.000 --> 00:12:22.000]  神更新、使用
[00:12:22.000 --> 00:12:24.000]  然後轉化成一種屬靈恩賜
[00:12:24.000 --> 00:12:26.000]  然後叫我們
[00:12:26.000 --> 00:12:28.000]  用我們的人生、用神所給
[00:12:28.000 --> 00:12:30.000]  我們過往所有的一切
[00:12:30.000 --> 00:12:32.000]  來去服侍它
[00:12:32.000 --> 00:12:34.000]  所以弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  求神幫助我們檢視一下
[00:12:36.000 --> 00:12:38.000]  究竟我們有什麼屬靈的恩賜
[00:12:38.000 --> 00:12:40.000]  讓我們能夠好好的
[00:12:40.000 --> 00:12:42.000]  來善用
[00:12:42.000 --> 00:12:44.000]  以致來去服侍神
[00:12:44.000 --> 00:12:46.000]  為什麼這麼重要呢?
[00:12:46.000 --> 00:12:48.000]  就是第二方面
[00:12:48.000 --> 00:12:50.000]  就是因為原來
[00:12:50.000 --> 00:12:52.000]  我們認識到這些
[00:12:52.000 --> 00:12:54.000]  聖靈所賜的恩賜
[00:12:54.000 --> 00:12:56.000]  屬靈的恩賜目的
[00:12:56.000 --> 00:12:58.000]  是為尊崇基督的
[00:12:58.000 --> 00:13:00.000]  所以過往我們
[00:13:00.000 --> 00:13:02.000]  在未信主之前
[00:13:02.000 --> 00:13:04.000]  我們還未認識主
[00:13:04.000 --> 00:13:06.000]  所以我們很多東西
[00:13:06.000 --> 00:13:08.000]  可能就是為了顯示我們的才幹
[00:13:08.000 --> 00:13:10.000]  或者是顯露我們的才華
[00:13:10.000 --> 00:13:12.000]  或者是為了
[00:13:12.000 --> 00:13:14.000]  自己的名聲
[00:13:14.000 --> 00:13:16.000]  或者榮耀
[00:13:16.000 --> 00:13:18.000]  來用我們這些才幹
[00:13:18.000 --> 00:13:20.000]  或者我們其他一些的能力
[00:13:20.000 --> 00:13:22.000]  因為那時候
[00:13:22.000 --> 00:13:24.000]  我們以自己為中心
[00:13:24.000 --> 00:13:26.000]  我們也在撒旦的蒙蔽底下
[00:13:26.000 --> 00:13:28.000]  我們不認識神
[00:13:28.000 --> 00:13:30.000]  所以保羅接著就提醒我們
[00:13:30.000 --> 00:13:32.000]  他說這個關鍵在哪裡呢?
[00:13:32.000 --> 00:13:34.000]  就是我們認識到
[00:13:34.000 --> 00:13:36.000]  聖靈是叫我們來尊崇主
[00:13:36.000 --> 00:13:38.000]  所以一切的屬靈的恩賜
[00:13:38.000 --> 00:13:40.000]  不是為了我們自己
[00:13:40.000 --> 00:13:42.000]  不是為了我們的
[00:13:42.000 --> 00:13:44.000]  我多聰明
[00:13:44.000 --> 00:13:46.000]  而是神要用我們的屬靈恩賜
[00:13:46.000 --> 00:13:48.000]  來造就教會
[00:13:48.000 --> 00:13:50.000]  尊崇基督
[00:13:50.000 --> 00:13:52.000]  所以在第二節和第三節
[00:13:52.000 --> 00:13:54.000]  他這樣說 我們一起讀這兩節經文
[00:13:54.000 --> 00:13:56.000]  請讀
[00:13:56.000 --> 00:13:58.000]  你們作外邦人的時候
[00:13:58.000 --> 00:14:00.000]  隨時被牽引
[00:14:00.000 --> 00:14:02.000]  受迷惑
[00:14:02.000 --> 00:14:04.000]  去服侍那幫偶像
[00:14:04.000 --> 00:14:06.000]  這是你們知道的
[00:14:06.000 --> 00:14:08.000]  所以我告訴你們
[00:14:08.000 --> 00:14:10.000]  被聖靈上德靈德感動的
[00:14:10.000 --> 00:14:12.000]  沒有說
[00:14:12.000 --> 00:14:14.000]  耶穌是可就做的
[00:14:14.000 --> 00:14:16.000]  若不是被聖靈感動的
[00:14:16.000 --> 00:14:18.000]  也沒有人
[00:14:18.000 --> 00:14:20.000]  能說耶穌
[00:14:20.000 --> 00:14:22.000]  是主的
[00:14:22.000 --> 00:14:24.000]  所以原來聖靈有一個
[00:14:24.000 --> 00:14:26.000]  很重要的工作
[00:14:26.000 --> 00:14:28.000]  我們知道我們信主是基督
[00:14:28.000 --> 00:14:30.000]  是因為聖靈的感動
[00:14:30.000 --> 00:14:32.000]  擇被光照
[00:14:32.000 --> 00:14:34.000]  然後叫我們悔改
[00:14:34.000 --> 00:14:36.000]  叫我們承認耶穌基督是主
[00:14:36.000 --> 00:14:38.000]  所以原來真的不是因為
[00:14:38.000 --> 00:14:40.000]  我們自己的選擇
[00:14:40.000 --> 00:14:42.000]  是因為聖靈的感動
[00:14:42.000 --> 00:14:44.000]  降服在聖靈的感動底下
[00:14:44.000 --> 00:14:46.000]  願意悔改 歸向耶穌
[00:14:46.000 --> 00:14:48.000]  這個將主權交給神
[00:14:48.000 --> 00:14:50.000]  稱耶穌為主
[00:14:50.000 --> 00:14:52.000]  所以以前我們服侍那些外邦神
[00:14:52.000 --> 00:14:54.000]  或者我們自己
[00:14:54.000 --> 00:14:56.000]  或者這些偶像
[00:14:56.000 --> 00:14:58.000]  我們被迷惑
[00:14:58.000 --> 00:15:00.000]  受牽引
[00:15:00.000 --> 00:15:02.000]  但是當聖靈感動
[00:15:02.000 --> 00:15:04.000]  我們的時候
[00:15:04.000 --> 00:15:06.000]  我們就承認耶穌
[00:15:06.000 --> 00:15:08.000]  本來可能與耶穌為敵
[00:15:08.000 --> 00:15:10.000]  有些人就在主
[00:15:10.000 --> 00:15:12.000]  現在不是了 現在稱耶穌
[00:15:12.000 --> 00:15:14.000]  是主 是我們的主人
[00:15:14.000 --> 00:15:16.000]  是我們的救主 是我們生命的主
[00:15:16.000 --> 00:15:18.000]  這個就是聖靈的工作
[00:15:18.000 --> 00:15:20.000]  所以聖靈最重要的工作
[00:15:20.000 --> 00:15:22.000]  就是幫助人
[00:15:22.000 --> 00:15:24.000]  去尊崇基督
[00:15:24.000 --> 00:15:26.000]  敬拜父神
[00:15:26.000 --> 00:15:28.000]  所以我們看到聖靈一直的工作
[00:15:28.000 --> 00:15:30.000]  都是很隱藏的
[00:15:30.000 --> 00:15:32.000]  他不需要特地顯露出來說
[00:15:32.000 --> 00:15:34.000]  你來敬拜我
[00:15:34.000 --> 00:15:36.000]  聖靈的工作是帶領人
[00:15:36.000 --> 00:15:38.000]  去敬拜基督 敬拜父神
[00:15:38.000 --> 00:15:40.000]  所以我們去到啟示錄的時候
[00:15:40.000 --> 00:15:42.000]  在天上的敬拜
[00:15:42.000 --> 00:15:44.000]  我們看到聖靈感動
[00:15:44.000 --> 00:15:46.000]  我們看到天上所有的
[00:15:46.000 --> 00:15:48.000]  天使天君
[00:15:48.000 --> 00:15:50.000]  來敬拜坐在寶座上的
[00:15:50.000 --> 00:15:52.000]  就是父神和曾被殺的高揚
[00:15:52.000 --> 00:15:54.000]  那聖靈在哪裏
[00:15:54.000 --> 00:15:56.000]  聖靈不是接受敬拜
[00:15:56.000 --> 00:15:58.000]  聖靈是要去感動人
[00:15:58.000 --> 00:16:00.000]  去尊崇基督
[00:16:00.000 --> 00:16:02.000]  所以我們知道
[00:16:02.000 --> 00:16:04.000]  這裏就是聖靈的工作
[00:16:04.000 --> 00:16:06.000]  聖靈要幫助我們賜下恩賜
[00:16:06.000 --> 00:16:08.000]  叫我們越來越
[00:16:08.000 --> 00:16:10.000]  把基督
[00:16:10.000 --> 00:16:12.000]  被尊崇顯他為大
[00:16:12.000 --> 00:16:14.000]  所以聖靈的恩賜
[00:16:14.000 --> 00:16:16.000]  很重要的
[00:16:16.000 --> 00:16:18.000]  就是以前服侍自己
[00:16:18.000 --> 00:16:20.000]  榮耀自己
[00:16:20.000 --> 00:16:22.000]  現在就把恩賜裁幹
[00:16:22.000 --> 00:16:24.000]  讓聖靈更新
[00:16:24.000 --> 00:16:26.000]  來侍奉主
[00:16:26.000 --> 00:16:28.000]  所以這個我們有一個
[00:16:28.000 --> 00:16:30.000]  很重要的認識
[00:16:30.000 --> 00:16:32.000]  所以不應該誇我什麼恩賜
[00:16:32.000 --> 00:16:34.000]  我們的恩賜
[00:16:34.000 --> 00:16:36.000]  只不過從聖靈而來
[00:16:36.000 --> 00:16:38.000]  領受的
[00:16:38.000 --> 00:16:40.000]  然後我們的恩賜
[00:16:40.000 --> 00:16:42.000]  就是為了要尊崇基督
[00:16:42.000 --> 00:16:44.000]  這個就是很重要的原則
[00:16:44.000 --> 00:16:46.000]  所以
[00:16:46.000 --> 00:16:48.000]  在這裏有時我們會有危機
[00:16:48.000 --> 00:16:50.000]  因為慢慢
[00:16:50.000 --> 00:16:52.000]  神給我們恩賜
