
[00:00:00.000 --> 00:00:02.000]  大家好 大家平安
[00:04:22.000 --> 00:04:24.000]  聽到這句話的時候
[00:04:24.000 --> 00:04:26.000]  這個意思是什麼呢
[00:04:26.000 --> 00:04:28.000]  耶穌在宣告
[00:04:28.000 --> 00:04:30.000]  其實是復活了之後
[00:04:30.000 --> 00:04:31.000]  約定他在山上
[00:04:31.000 --> 00:04:33.000]  耶穌在宣告
[00:04:33.000 --> 00:04:35.000]  我戰勝了死亡回來
[00:04:35.000 --> 00:04:37.000]  回來的時候
[00:04:37.000 --> 00:04:40.000]  我有的是天上地上一切的權柄
[00:04:40.000 --> 00:04:42.000]  都賜給他
[00:04:42.000 --> 00:04:44.000]  他戰勝了死亡的戰役
[00:04:44.000 --> 00:04:48.000]  他以君王的身份在宣告這句話
[00:04:48.000 --> 00:04:50.000]  其實這句話
[00:04:50.000 --> 00:04:54.000]  正正就是《馬太福音》第一章
[00:04:54.000 --> 00:04:57.000]  所記耶穌基督的家譜
[00:04:57.000 --> 00:05:00.000]  基督是舊約的尼塞亞
[00:05:00.000 --> 00:05:05.000]  解釋為神高立的人和掃羅
[00:05:05.000 --> 00:05:07.000]  和掃羅大衛一樣
[00:05:07.000 --> 00:05:09.000]  是神所高立的人
[00:05:09.000 --> 00:05:11.000]  特別你看到一章一節
[00:05:11.000 --> 00:05:13.000]  耶穌基督
[00:05:13.000 --> 00:05:15.000]  剛才我說的基督這個字
[00:05:15.000 --> 00:05:18.000]  正正就是希伯來文說的尼塞亞
[00:05:18.000 --> 00:05:20.000]  也就是受高者
[00:05:20.000 --> 00:05:22.000]  這個字其實在舊約裡面
[00:05:22.000 --> 00:05:23.000]  形容什麼人呢
[00:05:23.000 --> 00:05:25.000]  形容就是大衛
[00:05:25.000 --> 00:05:26.000]  他成為一個君王
[00:05:26.000 --> 00:05:28.000]  是一個受高的人
[00:05:28.000 --> 00:05:32.000]  曾經大衛被掃羅追殺
[00:05:32.000 --> 00:05:33.000]  在一個山洞的時候
[00:05:33.000 --> 00:05:35.000]  他有機會去殺掃羅
[00:05:35.000 --> 00:05:37.000]  但是他說他不殺
[00:05:37.000 --> 00:05:41.000]  他說因為他是神的受高者
[00:05:41.000 --> 00:05:43.000]  他也用了這個字
[00:05:43.000 --> 00:05:45.000]  所以這個字其實是說
[00:05:45.000 --> 00:05:48.000]  神所高立的人也是君王
[00:05:48.000 --> 00:05:50.000]  而這個君王正正就是說
[00:05:50.000 --> 00:05:52.000]  謝天國近了
[00:05:52.000 --> 00:05:54.000]  你看到《馬太福音》裡面
[00:05:54.000 --> 00:05:56.000]  所說的大綱裡面
[00:05:56.000 --> 00:05:58.000]  五章五至八章十至十一章
[00:05:58.000 --> 00:06:00.000]  全部都是說天國的子民
[00:06:00.000 --> 00:06:01.000]  天國的門徒
[00:06:01.000 --> 00:06:02.000]  天國的比喻
[00:06:02.000 --> 00:06:04.000]  天國的生活和天國的神官
[00:06:04.000 --> 00:06:07.000]  他說的全部都是天國的生活
[00:06:07.000 --> 00:06:09.000]  和我們可以怎樣去遵守天國
[00:06:09.000 --> 00:06:11.000]  所以在《馬太福音》裡面
[00:06:11.000 --> 00:06:12.000]  其實一直都強調
[00:06:12.000 --> 00:06:15.000]  耶穌基督是成為一個君王
[00:06:15.000 --> 00:06:19.000]  帶著天國來臨
[00:06:19.000 --> 00:06:23.000]  成為得勝的君王
[00:06:23.000 --> 00:06:27.000]  而當馬太在一個這麼紛亂
[00:06:27.000 --> 00:06:29.000]  這麼混亂的狀態裡面的時候
[00:06:29.000 --> 00:06:33.000]  他一直強調給讀者知道的時候
[00:06:33.000 --> 00:06:37.000]  他一直在說天國和君王
[00:06:37.000 --> 00:06:39.000]  在寫這段講章的時候
[00:06:39.000 --> 00:06:42.000]  俄羅斯和烏克蘭正在開戰
[00:06:42.000 --> 00:06:45.000]  香港政府又頒布了很多
[00:06:45.000 --> 00:06:48.000]  你沒有經歷過的一些政策
[00:06:48.000 --> 00:06:50.000]  整個世界真的烽煙四起
[00:06:50.000 --> 00:06:52.000]  特別在紐約時報有一篇文章
[00:06:52.000 --> 00:06:53.000]  我看到的時候
[00:06:53.000 --> 00:06:57.000]  他就說是什麼讓二十一世紀
[00:06:57.000 --> 00:07:01.000]  變得如此黑暗退步和危險
[00:07:01.000 --> 00:07:03.000]  有人同意有人不同意
[00:07:03.000 --> 00:07:05.000]  但是你都會知道
[00:07:05.000 --> 00:07:08.000]  這個世界不斷不斷衰落
[00:07:08.000 --> 00:07:12.000]  看這個衰落的世界
[00:07:12.000 --> 00:07:14.000]  在聖經一路描述
[00:07:14.000 --> 00:07:16.000]  這個世界不斷衰落的時候
[00:07:16.000 --> 00:07:19.000]  其實我們一點都不奇怪這句話
[00:07:19.000 --> 00:07:24.000]  我記得在我孫教士的訓練裡面
[00:07:24.000 --> 00:07:26.000]  有一個題目叫Culture Shock
[00:07:26.000 --> 00:07:31.000]  告訴我們去到其他文化裡面
[00:07:31.000 --> 00:07:33.000]  可能有很多異文化你會不適應
[00:07:33.000 --> 00:07:36.000]  教我們怎樣去適應不同的文化
[00:07:36.000 --> 00:07:37.000]  又教我怎樣做呢
[00:07:37.000 --> 00:07:39.000]  就是教我放鬆下來
[00:07:39.000 --> 00:07:40.000]  和不同的人認識
[00:07:40.000 --> 00:07:42.000]  去廉價其他人
[00:07:42.000 --> 00:07:45.000]  保持和別人認識的態度
[00:07:45.000 --> 00:07:48.000]  多一些去表達自己的感受等等
[00:07:48.000 --> 00:07:50.000]  但是有時候適應不了的時候
[00:07:50.000 --> 00:07:52.000]  你就很想回到香港
[00:07:52.000 --> 00:07:56.000]  回到屬於自己的家鄉的地方
[00:07:56.000 --> 00:07:58.000]  你就覺得是自己的家
[00:07:58.000 --> 00:08:01.000]  但是當孫教士回到自己的家的時候
[00:08:01.000 --> 00:08:04.000]  你又會發現自己的文化
[00:08:04.000 --> 00:08:07.000]  其實是未必自己一直適應的
[00:08:07.000 --> 00:08:11.000]  最後那位孫教士同工提醒我們
[00:08:11.000 --> 00:08:15.000]  他說家不是現在的社會
[00:08:15.000 --> 00:08:18.000]  也不是未來要擁抱的工場
[00:08:18.000 --> 00:08:20.000]  他再提醒一次
[00:08:20.000 --> 00:08:24.000]  耶穌基督在彼得裡面很清楚地告訴我們
[00:08:24.000 --> 00:08:27.000]  在世只是記據
[00:08:27.000 --> 00:08:30.000]  你的家是天國
[00:08:30.000 --> 00:08:34.000]  當日的馬太在衝突不斷的場景裡面
[00:08:34.000 --> 00:08:37.000]  選擇將耶穌的事記錄下來
[00:08:37.000 --> 00:08:39.000]  向所有的信徒傳開
[00:08:39.000 --> 00:08:42.000]  我想這個道理正正是我和我所說的
[00:08:42.000 --> 00:08:45.000]  不謀而合
[00:08:45.000 --> 00:08:47.000]  我們在訓練裡面
[00:08:47.000 --> 00:08:51.000]  他再一次提醒我這句話
[00:08:51.000 --> 00:08:53.000]  In the world but not of the world
[00:08:53.000 --> 00:08:55.000]  我們在這個世界裡
[00:08:55.000 --> 00:08:57.000]  但我們不是屬於這個世界
[00:08:57.000 --> 00:08:59.000]  我們屬於的是天國
[00:08:59.000 --> 00:09:02.000]  而且我們的君王是耶穌
[00:09:02.000 --> 00:09:07.000]  在烏克蘭和俄羅斯的戰爭裡面
[00:09:07.000 --> 00:09:12.000]  我想大家在這段時間都不斷看到這些片段
[00:09:12.000 --> 00:09:18.000]  我們回到教會一段時間的時候
[00:09:18.000 --> 00:09:23.000]  你就知道這個時代正正提醒我們
[00:09:23.000 --> 00:09:25.000]  是末世的時代
[00:09:25.000 --> 00:09:27.000]  他們的戰爭其實有很多人說
[00:09:27.000 --> 00:09:31.000]  可能是第三次世界大戰的開端
[00:09:31.000 --> 00:09:34.000]  或者戰爭的來臨的時候
[00:09:34.000 --> 00:09:37.000]  同樣提醒著我們末世的近了
[00:09:37.000 --> 00:09:41.000]  我們當然很希望祈禱的是和平
[00:09:41.000 --> 00:09:44.000]  但聖經是很清楚地說
[00:09:44.000 --> 00:09:47.000]  末世的光景裡面只有國攻打民
[00:09:47.000 --> 00:09:50.000]  國與國之間去攻打
[00:09:50.000 --> 00:09:52.000]  民與民之間去爭戰
[00:09:52.000 --> 00:09:55.000]  這個世界只有更差的時間
[00:09:55.000 --> 00:10:02.000]  馬太那個時候已經深知這個道理
[00:10:02.000 --> 00:10:07.000]  而他接下來說的這個君王給的命令就是
[00:10:07.000 --> 00:10:11.000]  所以你們要去使萬物作我的門徒
[00:10:11.000 --> 00:10:17.000]  給他們知洗歸入父子性的名下
[00:10:17.000 --> 00:10:21.000]  凡我所吩咐你們的都要教導他們持守
[00:10:21.000 --> 00:10:23.000]  這個本來是我自己翻譯的
[00:10:23.000 --> 00:10:26.000]  我就大膽去將我學到的東西
[00:10:26.000 --> 00:10:33.000]  慢慢去自己翻譯成一個大家比較理解的版本
[00:10:33.000 --> 00:10:36.000]  所以你們要去
[00:10:36.000 --> 00:10:39.000]  因為天國已經來了
[00:10:39.000 --> 00:10:45.000]  馬太被耶穌再一次提醒
[00:10:45.000 --> 00:10:47.000]  我們要去招聚人進去
[00:10:47.000 --> 00:10:49.000]  讓人去做門徒
[00:10:49.000 --> 00:10:53.000]  剛才問為什麼不是安慰人的訊息
[00:10:53.000 --> 00:10:56.000]  剛剛也說馬太身處那個時代
[00:10:56.000 --> 00:10:58.000]  受著不同的逼迫
[00:10:58.000 --> 00:11:00.000]  還要做門徒嗎
[00:11:00.000 --> 00:11:02.000]  不是應該說一些安慰的話
[00:11:02.000 --> 00:11:04.000]  使人和平嗎
[00:11:04.000 --> 00:11:07.000]  但是這個結語
[00:11:07.000 --> 00:11:11.000]  馬太就正正用這個成為結語
[00:11:11.000 --> 00:11:12.000]  就是告訴我們
[00:11:12.000 --> 00:11:20.000]  唯獨做門徒才能夠身於世而不在世
[00:11:20.000 --> 00:11:23.000]  馬太福音寫的是天國的教導
[00:11:23.000 --> 00:11:28.000]  他描述的正正就是身於世而不在世的道理
[00:11:28.000 --> 00:11:32.000]  唯有做門徒才是這個世界的出路
[00:11:32.000 --> 00:11:37.000]  我想我最近看很多不同的新聞
[00:11:37.000 --> 00:11:38.000]  很多資訊
[00:11:38.000 --> 00:11:40.000]  在家裏大家都應該看到很多資訊
[00:11:40.000 --> 00:11:42.000]  其中一個令我很深刻的
[00:11:42.000 --> 00:11:46.000]  就是看第37屆香港電影金像獎
[00:11:46.000 --> 00:11:48.000]  終身成就獎
[00:11:48.000 --> 00:11:50.000]  他講了一句話
[00:11:50.000 --> 00:11:56.000]  令我想是我們很多人都發人深省的說話
[00:11:56.000 --> 00:11:59.000]  特別是我們有生活經歷過的你
[00:11:59.000 --> 00:12:02.000]  一定會有很多的等同真實
[00:12:02.000 --> 00:12:04.000]  我們一起聽聽好不好
[00:12:04.000 --> 00:12:07.000]  第37屆香港電影金像獎
[00:12:07.000 --> 00:12:09.000]  你有得回嗎
[00:12:09.000 --> 00:12:17.000]  是最難堪的導演
[00:12:18.000 --> 00:12:22.000]  但是人生這兩個字
[00:12:22.000 --> 00:12:30.000]  就是歡聲和淚影四個字砌成的
[00:12:30.000 --> 00:12:33.000]  沒什麼奇怪的
[00:12:33.000 --> 00:12:40.000]  任何人無論你昨天多歡光
[00:12:40.000 --> 00:12:44.000]  亦無論你昨天多失意
[00:12:44.000 --> 00:12:49.000]  明天天亮的時候你一樣要起身做一個人
[00:12:49.000 --> 00:12:51.000]  繼續生活下去
[00:12:51.000 --> 00:12:55.000]  因為明天總比昨天好
[00:12:55.000 --> 00:12:57.000]  這個就是人生
[00:13:11.000 --> 00:13:14.000]  不講你不知道
[00:13:14.000 --> 00:13:18.000]  人生原來和打麻將一樣
[00:13:18.000 --> 00:13:21.000]  有東南西北風
[00:13:21.000 --> 00:13:24.000]  你打到北風的時候
[00:13:24.000 --> 00:13:27.000]  又是另外一個人生
[00:13:27.000 --> 00:13:29.000]  如果你好像我這樣
[00:13:29.000 --> 00:13:31.000]  老到無得撈
[00:13:31.000 --> 00:13:34.000]  見得後生就要回個錢
[00:13:34.000 --> 00:13:36.000]  老到好像我這樣
[00:13:36.000 --> 00:13:41.000]  連終身成就獎這個老人牌都拿了
[00:13:41.000 --> 00:13:43.000]  那你就應該
[00:13:43.000 --> 00:13:45.000]  應該什麼
[00:13:45.000 --> 00:13:48.000]  應該管他天下千萬事
[00:13:48.000 --> 00:13:51.000]  閒來輕笑兩三聲
[00:14:05.000 --> 00:14:08.000]  到老的時候
[00:14:08.000 --> 00:14:11.000]  無論外面發生什麼事
[00:14:11.000 --> 00:14:14.000]  管他喜怒哀樂
[00:14:14.000 --> 00:14:17.000]  管他恩怨情仇
[00:14:17.000 --> 00:14:21.000]  全部都當他是菩提名鏡
[00:14:21.000 --> 00:14:24.000]  笑一下就算了
[00:14:24.000 --> 00:14:29.000]  古今多少事都負笑談中
[00:14:29.000 --> 00:14:36.000]  最後我送給大家我喜歡的幾句說話
[00:14:36.000 --> 00:14:39.000]  當你回首往事時
[00:14:39.000 --> 00:14:42.000]  不因碌碌無能而悔恨
[00:14:42.000 --> 00:14:46.000]  不為虛度廉華而悔意
[00:14:46.000 --> 00:14:47.000]  羞恥
[00:14:47.000 --> 00:14:51.000]  那你就可以好驕傲的自己說
[00:14:51.000 --> 00:14:54.000]  你無負此心
[00:14:54.000 --> 00:14:55.000]  多謝
[00:14:57.000 --> 00:15:00.000]  我想楚議員他所說的
[00:15:00.000 --> 00:15:05.000]  對一些有人生經歷的你會好明白
[00:15:05.000 --> 00:15:07.000]  經歷很多事情的時候
[00:15:07.000 --> 00:15:11.000]  你會發現其實人生很多東西可以看得很淡
[00:15:11.000 --> 00:15:16.000]  很多東西真是一笑而過就已經過了
[00:15:16.000 --> 00:15:19.000]  但回首人生的時候
[00:15:19.000 --> 00:15:24.000]  他說最後不要悔恨自己什麼都沒做過
[00:15:24.000 --> 00:15:29.000]  同樣在香港疫情爆發的時候
[00:15:29.000 --> 00:15:31.000]  在南非的福音船
[00:15:31.000 --> 00:15:34.000]  也有同樣差不多的遭遇
[00:15:34.000 --> 00:15:37.000]  有同工確診送去醫院
[00:15:37.000 --> 00:15:39.000]  總會灰心失意
[00:15:39.000 --> 00:15:43.000]  自己要站過福音船的一段時間
[00:15:43.000 --> 00:15:46.000]  但在醫院隔離和治療期間
[00:15:46.000 --> 00:15:49.000]  他說了一段說話
[00:15:49.000 --> 00:15:51.000]  他說我遇見了Daniel
[00:15:51.000 --> 00:15:54.000]  他是醫院裡的員工
[00:15:54.000 --> 00:15:56.000]  他十八歲
[00:15:56.000 --> 00:15:59.000]  雙親在空難裡去世
[00:15:59.000 --> 00:16:02.000]  從此對神充滿懷疑
[00:16:02.000 --> 00:16:06.000]  我拿著聖經與他分享耶穌
[00:16:06.000 --> 00:16:09.000]  他的眼中閃爍著光芒
[00:16:09.000 --> 00:16:11.000]  渴望聽福音
[00:16:11.000 --> 00:16:15.000]  認識這位為了愛他而犧牲自己生命
[00:16:15.000 --> 00:16:17.000]  拯救世人的神
[00:16:17.000 --> 00:16:21.000]  我想著如果今天我想說
[00:16:21.000 --> 00:16:23.000]  必須經歷染病
[00:16:23.000 --> 00:16:25.000]  忍受隔離
[00:16:25.000 --> 00:16:29.000]  最終有機會在加納的醫院認識Daniel
[00:16:29.000 --> 00:16:31.000]  並將耶穌分享給他
[00:16:31.000 --> 00:16:37.000]  他說倘若這是神呼召我想說的唯一目的
[00:16:37.000 --> 00:16:40.000]  我必須說這是值得的
[00:16:40.000 --> 00:16:44.000]  自此我們尋回了主內的一位弟兄
[00:16:44.000 --> 00:16:48.000]  人生在世有很多事情不是永恆
[00:16:48.000 --> 00:16:50.000]  所有事情都會過去
[00:16:50.000 --> 00:16:52.000]  唯獨天國是永恆的
[00:16:52.000 --> 00:16:55.000]  所以馬太之頌其實再多的安慰
[00:16:55.000 --> 00:17:00.000]  都不及一個人能做耶穌的媒徒來得重要
[00:17:00.000 --> 00:17:02.000]  在人生裡他回首
[00:17:02.000 --> 00:17:07.000]  當時寫這本書的時候
[00:17:07.000 --> 00:17:10.000]  他也不是一個年輕的小子
[00:17:10.000 --> 00:17:14.000]  50多歲的時候
[00:17:14.000 --> 00:17:17.000]  他回首他一生所持守的
[00:17:17.000 --> 00:17:20.000]  正正就是耶穌基督的心意
[00:17:20.000 --> 00:17:24.000]  他說這位君王要我們去世界各地
[00:17:24.000 --> 00:17:26.000]  尋回祂的小若
[00:17:26.000 --> 00:17:28.000]  所以你們要去
[00:17:28.000 --> 00:17:31.000]  使萬民作我的媒徒
[00:17:31.000 --> 00:17:34.000]  經歷過生活的洗禮
[00:17:34.000 --> 00:17:36.000]  或者我們很想享受一下成果
[00:17:36.000 --> 00:17:39.000]  生活平淡是我們所追求的
[00:17:39.000 --> 00:17:43.000]  因為50多歲至50歲的人
[00:17:43.000 --> 00:17:46.000]  我想大家都會很想是這樣
[00:17:46.000 --> 00:17:49.000]  在這幾年的社會裡
[00:17:49.000 --> 00:17:53.000]  你會發覺平淡不是你想有就有
[00:17:53.000 --> 00:17:56.000]  社會說動盪就動盪
[00:17:56.000 --> 00:18:01.000]  問自己什麼是令你生活滿足的呢?
[00:18:01.000 --> 00:18:03.000]  馬太寫這本《馬太福音》的時候
[00:18:03.000 --> 00:18:07.000]  剛才說50歲生活很有經歷
[00:18:07.000 --> 00:18:10.000]  他大可以享受生活平淡
[00:18:10.000 --> 00:18:12.000]  享受人生的時候
[00:18:12.000 --> 00:18:14.000]  他卻執筆寫這本書
[00:18:14.000 --> 00:18:17.000]  這一段結語
[00:18:17.000 --> 00:18:19.000]  這一段結語他說什麼呢?
[00:18:19.000 --> 00:18:21.000]  他說這位君王說
[00:18:21.000 --> 00:18:23.000]  凡我所吩咐你們
[00:18:23.000 --> 00:18:27.000]  都要教導他們持守、看守
[00:18:27.000 --> 00:18:30.000]  我時時刻刻都與你們同在
[00:18:30.000 --> 00:18:33.000]  直到這世界的終結
[00:18:33.000 --> 00:18:37.000]  這句不是《和學本》所寫的一個條件句
[00:18:37.000 --> 00:18:40.000]  而是一個肯定和應許的話
[00:18:40.000 --> 00:18:46.000]  《馬太福音》在開頭所寫的完全是一樣
[00:18:46.000 --> 00:18:49.000]  他說耶穌基督來到降臨的時候
[00:18:49.000 --> 00:18:52.000]  他稱為「以馬來里」
[00:18:52.000 --> 00:18:54.000]  因為君王來到人世
[00:18:54.000 --> 00:18:57.000]  就是與人同在
[00:18:57.000 --> 00:18:59.000]  他從頭到尾
[00:18:59.000 --> 00:19:02.000]  《馬太福音》都在說一個強調的訊息
[00:19:02.000 --> 00:19:05.000]  就是當時的猶太裔信徒告訴他
[00:19:05.000 --> 00:19:08.000]  耶穌的同在
[00:19:08.000 --> 00:19:11.000]  看來馬太在艱苦的時刻
[00:19:11.000 --> 00:19:13.000]  這個耶穌的同在
[00:19:13.000 --> 00:19:16.000]  就成為他最安慰的憑證
[00:19:16.000 --> 00:19:18.000]  我看一本書
[00:19:18.000 --> 00:19:21.000]  是一位作者叫Peter Skeslow的
[00:19:21.000 --> 00:19:24.000]  《培養高EQ的靈明人》書裡面
[00:19:24.000 --> 00:19:28.000]  他講到四個靈明的態度
[00:19:28.000 --> 00:19:32.000]  第一個就是對神悼念不停
[00:19:32.000 --> 00:19:34.000]  英文是Talking to God
[00:19:34.000 --> 00:19:36.000]  他會重複去說
[00:19:36.000 --> 00:19:39.000]  好像重複我們父母和權威人士
[00:19:39.000 --> 00:19:40.000]  告訴我們一些禱告
[00:19:40.000 --> 00:19:43.000]  說聽聽主賜福給我
[00:19:43.000 --> 00:19:47.000]  可能是一些土文教你的禱告
[00:19:47.000 --> 00:19:50.000]  第二個層次就是
[00:19:50.000 --> 00:19:52.000]  你的屬靈不再是嬰兒
[00:19:52.000 --> 00:19:55.000]  到了第二個層次就是向神說話
[00:19:55.000 --> 00:19:57.000]  你的禱告就是Talking to God
[00:19:57.000 --> 00:20:00.000]  我們會找到自己的詞語
[00:20:00.000 --> 00:20:01.000]  向神訴說
[00:20:01.000 --> 00:20:03.000]  我們變得更加自在
[00:20:03.000 --> 00:20:05.000]  而不是我們童年有些現成的禱告
[00:20:05.000 --> 00:20:08.000]  就會說主賜福給我
[00:20:08.000 --> 00:20:11.000]  你可能會求很多很多東西
[00:20:11.000 --> 00:20:13.000]  第三個階段就去到
[00:20:13.000 --> 00:20:15.000]  聽聽神說話
[00:20:15.000 --> 00:20:16.000]  Listen to God
[00:20:16.000 --> 00:20:17.000]  他說這個時候
[00:20:17.000 --> 00:20:19.000]  你的屬靈的狀況
[00:20:19.000 --> 00:20:22.000]  就會開始去聽聽神的說話
[00:20:22.000 --> 00:20:24.000]  我們的禱告就會和神
[00:20:24.000 --> 00:20:26.000]  發展一種雙向的關係
[00:20:26.000 --> 00:20:31.000]  這個就是更成熟的一個狀態
[00:20:31.000 --> 00:20:34.000]  去到最後一個狀態
[00:20:34.000 --> 00:20:36.000]  就是與神同在
[00:20:36.000 --> 00:20:37.000]  Be with God
[00:20:37.000 --> 00:20:39.000]  最後我們純粹享受
[00:20:39.000 --> 00:20:41.000]  愛我們的神與我們同在
[00:20:41.000 --> 00:20:43.000]  這個遠比我們和祂一起
[00:20:43.000 --> 00:20:45.000]  做任何特定的活動更為重要
[00:20:45.000 --> 00:20:47.000]  祂的同在令到我們一切生命
[00:20:47.000 --> 00:20:50.000]  都得著滿足
[00:20:50.000 --> 00:20:53.000]  當你做神的工作
[00:20:53.000 --> 00:20:55.000]  做神的使命的時候
[00:20:55.000 --> 00:20:59.000]  你就會越感受到神同在的滿足
[00:20:59.000 --> 00:21:03.000]  我記得當我決定去宣教的時候
[00:21:03.000 --> 00:21:07.000]  有一段時間我很不想去
[00:21:07.000 --> 00:21:09.000]  因為覺得自己在香港
[00:21:09.000 --> 00:21:12.000]  建立了很多不同的事
[00:21:12.000 --> 00:21:15.000]  我覺得去到日本又要重新再來過
[00:21:15.000 --> 00:21:17.000]  又要重新去學語言
