
[00:00:00.000 --> 00:00:05.000]  男人除了易憤怒 好憎恨之外
[00:04:24.000 --> 00:04:26.000]  這對夫婦不是信徒來的
[00:04:26.000 --> 00:04:28.000]  不過正因為她不是信徒
[00:04:28.000 --> 00:04:30.000]  所以很多時候她表達的觀點
[00:04:30.000 --> 00:04:32.000]  跟信徒很不相同
[00:04:32.000 --> 00:04:34.000]  因為不相同的觀點
[00:04:34.000 --> 00:04:36.000]  她都豐富了我人生的閱歷
[00:04:36.000 --> 00:04:40.000]  這個個案就是丈夫背著太太
[00:04:40.000 --> 00:04:42.000]  在外面找小姐
[00:04:42.000 --> 00:04:44.000]  後來就被太太發現了
[00:04:44.000 --> 00:04:46.000]  於是太太就很不開心
[00:04:46.000 --> 00:04:49.000]  夫妻之間就出現了很多的衝突
[00:04:49.000 --> 00:04:51.000]  最後就離婚了
[00:04:51.000 --> 00:04:53.000]  其實這個典型的個案
[00:04:53.000 --> 00:04:55.000]  在今天很多的社會裏面
[00:04:55.000 --> 00:04:57.000]  都常常出現的
[00:04:57.000 --> 00:05:00.000]  當時這位太太很有感觸地說了一句話
[00:05:00.000 --> 00:05:02.000]  這句話是我第一次聽的
[00:05:02.000 --> 00:05:05.000]  她說是貓都喜歡偷魚吃的
[00:05:05.000 --> 00:05:08.000]  是男人都出去滾的
[00:05:08.000 --> 00:05:11.000]  聽完之後後來有機會在文字裏面
[00:05:11.000 --> 00:05:13.000]  看到這個詞語
[00:05:13.000 --> 00:05:15.000]  男人愛偷聲
[00:05:15.000 --> 00:05:18.000]  從此之後我們就認識了這個詞語
[00:05:18.000 --> 00:05:20.000]  不知道你同不同意這個說法呢
[00:05:20.000 --> 00:05:23.000]  我們又來做一次小小的統計
[00:05:23.000 --> 00:05:26.000]  如果你同意男人愛偷聲的話
[00:05:26.000 --> 00:05:28.000]  請你舉手
[00:05:28.000 --> 00:05:31.000]  所有男士都不敢舉手
[00:05:31.000 --> 00:05:35.000]  每個人都不敢告訴別人自己是這樣的
[00:05:35.000 --> 00:05:38.000]  我們的姐妹對弟兄都很有憐憫
[00:05:38.000 --> 00:05:40.000]  正如我剛才所說
[00:05:40.000 --> 00:05:41.000]  望見旁邊的男士
[00:05:41.000 --> 00:05:44.000]  你都不會相信他是色狼
[00:05:44.000 --> 00:05:45.000]  我再問一下
[00:05:45.000 --> 00:05:49.000]  你是不同意男人愛偷聲的請你舉手
[00:05:49.000 --> 00:05:52.000]  又沒有人舉手
[00:05:52.000 --> 00:05:55.000]  看來不知道不舉手代表什麼意思呢
[00:05:55.000 --> 00:05:57.000]  可能我看不到這個2050607
[00:05:57.000 --> 00:05:59.000]  可能他們的情況不同
[00:05:59.000 --> 00:06:01.000]  男人好色
[00:06:01.000 --> 00:06:02.000]  古今中外
[00:06:02.000 --> 00:06:04.000]  不論是歷史上
[00:06:04.000 --> 00:06:07.000]  在新聞裏都是屢見不鮮
[00:06:07.000 --> 00:06:09.000]  在中國南北朝的時代
[00:06:09.000 --> 00:06:12.000]  南北朝裏面有四個小國
[00:06:12.000 --> 00:06:14.000]  就是宋、齊、梁、陳
[00:06:14.000 --> 00:06:19.000]  這四個國家都是建都於長江以南的地方叫建康
[00:06:19.000 --> 00:06:21.000]  就是今天的南京
[00:06:21.000 --> 00:06:23.000]  所以歷史上稱它為南朝
[00:06:23.000 --> 00:06:26.000]  和北朝合稱為南北朝
[00:06:26.000 --> 00:06:30.000]  南朝最後的皇帝是陳後主陳叔保
[00:06:30.000 --> 00:06:31.000]  他的故事很出名的
[00:06:31.000 --> 00:06:33.000]  相信大家都聽過
[00:06:33.000 --> 00:06:36.000]  他寵愛他的妃子張麗華
[00:06:36.000 --> 00:06:39.000]  甚至當敵人包圍著皇宮的時候
[00:06:39.000 --> 00:06:42.000]  他仍然只顧著聽他的妃子的歌聲
[00:06:42.000 --> 00:06:44.000]  所以最終亡國
[00:06:44.000 --> 00:06:49.000]  所以他的妃子的歌聲被稱為亡國之音
[00:06:49.000 --> 00:06:51.000]  但陳後主亡國之後
[00:06:51.000 --> 00:06:55.000]  後世的國君並沒有好好吸收前人的教訓
[00:06:55.000 --> 00:06:57.000]  以古為鑑
[00:06:57.000 --> 00:07:01.000]  雖然明知道前朝的皇帝因為眾情聲色而亡國
[00:07:01.000 --> 00:07:03.000]  但後代有很多的君王
[00:07:03.000 --> 00:07:07.000]  當他登上皇位之後
[00:07:07.000 --> 00:07:08.000]  做了君王之後
[00:07:08.000 --> 00:07:11.000]  就繼續眾情聲色
[00:07:11.000 --> 00:07:13.000]  唐代詩人杜牧
[00:07:13.000 --> 00:07:15.000]  寫了一首詩叫《柏秦淮》
[00:07:15.000 --> 00:07:17.000]  這首詩這樣說
[00:07:17.000 --> 00:07:19.000]  煙濃寒水月濃沙
[00:07:19.000 --> 00:07:21.000]  夜柏秦淮近酒家
[00:07:21.000 --> 00:07:24.000]  相侶不知亡國恨
[00:07:24.000 --> 00:07:26.000]  隔江猶唱後庭花
[00:07:26.000 --> 00:07:28.000]  透過這首詩
[00:07:28.000 --> 00:07:34.000]  詩人又感慨和諷刺晚唐的時候的君王群臣
[00:07:34.000 --> 00:07:36.000]  他們怎樣沉悶於醜色
[00:07:36.000 --> 00:07:38.000]  不理政務
[00:07:38.000 --> 00:07:41.000]  很快就會步陳後主的後塵
[00:07:41.000 --> 00:07:42.000]  由此可見
[00:07:42.000 --> 00:07:43.000]  自古以來
[00:07:43.000 --> 00:07:45.000]  不少的君王政客
[00:07:45.000 --> 00:07:48.000]  他們都不離開這個女色
[00:07:48.000 --> 00:07:51.000]  聖經裏面的君王其實都是一樣
[00:07:51.000 --> 00:07:53.000]  我們過去曾經說過大衛王
[00:07:53.000 --> 00:07:55.000]  他是一個好色之徒
[00:07:55.000 --> 00:07:58.000]  他的兒子所羅門王都不遑多讓
[00:07:58.000 --> 00:08:02.000]  有不少的公主和妃嬪
[00:08:02.000 --> 00:08:04.000]  所以後宮佳麗三千
[00:08:04.000 --> 00:08:06.000]  不只是中國人獨有
[00:08:06.000 --> 00:08:08.000]  海外的那些君王
[00:08:08.000 --> 00:08:10.000]  都是和中國的古代君王一樣
[00:08:10.000 --> 00:08:12.000]  這是一個共有的現象
[00:08:12.000 --> 00:08:14.000]  今天當我們看報紙的時候
[00:08:14.000 --> 00:08:18.000]  我們同樣都會見到很多關於男男女女的新聞
[00:08:18.000 --> 00:08:21.000]  充斥於大小報紙裏面的頭版
[00:08:21.000 --> 00:08:23.000]  由美國總統的婚外情
[00:08:23.000 --> 00:08:28.000]  到法國總統或意大利總統的情史
[00:08:28.000 --> 00:08:30.000]  或者到香港的候選人
[00:08:30.000 --> 00:08:32.000]  他們的親密女性
[00:08:32.000 --> 00:08:35.000]  再到今天電台裏面的女主播的最新進展
[00:08:35.000 --> 00:08:38.000]  都吸引著千千萬萬的讀者
[00:08:38.000 --> 00:08:41.000]  為這些報紙增加了銷路
[00:08:41.000 --> 00:08:44.000]  尊貴的人物固然有這些故事
[00:08:44.000 --> 00:08:47.000]  平民百姓都不遑多讓
[00:08:47.000 --> 00:08:49.000]  最近有一個調查就指出了
[00:08:49.000 --> 00:08:51.000]  不少的離婚的故事
[00:08:51.000 --> 00:08:54.000]  都是因為有小三的出現
[00:08:54.000 --> 00:08:56.000]  不要誤會,不是讀小學三年班
[00:08:56.000 --> 00:08:58.000]  小三是指第三者
[00:08:58.000 --> 00:09:01.000]  由此可見男人愛偷聲
[00:09:01.000 --> 00:09:03.000]  其實很有道理
[00:09:03.000 --> 00:09:05.000]  今天色情的資訊
[00:09:05.000 --> 00:09:06.000]  比起從前
[00:09:06.000 --> 00:09:09.000]  就從這個隱晦走到今天的露骨
[00:09:09.000 --> 00:09:13.000]  由從前黑白低清
[00:09:13.000 --> 00:09:15.000]  到今天走向全彩高清
[00:09:15.000 --> 00:09:17.000]  由從前報章
[00:09:17.000 --> 00:09:19.000]  發展到今天互聯網
[00:09:19.000 --> 00:09:22.000]  於是社會的進步
[00:09:22.000 --> 00:09:24.000]  帶來的是讓人性裏面的情慾
[00:09:24.000 --> 00:09:29.000]  變得更加一發不可收拾
[00:09:29.000 --> 00:09:30.000]  男人好色
[00:09:30.000 --> 00:09:32.000]  不是神創造的時候
[00:09:32.000 --> 00:09:34.000]  期望人的心意
[00:09:34.000 --> 00:09:35.000]  當神創造人的時候
[00:09:35.000 --> 00:09:37.000]  神期望的男女關係
[00:09:37.000 --> 00:09:39.000]  原本是美滿的
[00:09:39.000 --> 00:09:41.000]  原本是彼此相愛
[00:09:41.000 --> 00:09:43.000]  互相關心
[00:09:43.000 --> 00:09:45.000]  為對方捨己
[00:09:45.000 --> 00:09:47.000]  只不過當今天的男女關係
[00:09:47.000 --> 00:09:49.000]  變成了自我中心
[00:09:49.000 --> 00:09:51.000]  變成了佔有
[00:09:51.000 --> 00:09:53.000]  變成了欲欲
[00:09:53.000 --> 00:09:56.000]  再不是愛和捨己
[00:09:56.000 --> 00:09:58.000]  當人類的始祖亞當和夏娃
[00:09:58.000 --> 00:10:01.000]  違背了神的命令之後
[00:10:01.000 --> 00:10:03.000]  最大的後果是什麼呢
[00:10:03.000 --> 00:10:05.000]  最大的後果
[00:10:05.000 --> 00:10:07.000]  就是人的肉體的情慾
[00:10:07.000 --> 00:10:08.000]  取代了神
[00:10:08.000 --> 00:10:10.000]  在人生命裏面作主
[00:10:10.000 --> 00:10:13.000]  人再不以神作為中心
[00:10:13.000 --> 00:10:15.000]  再不理會神的心意
[00:10:15.000 --> 00:10:17.000]  人就成為了情慾的奴隸
[00:10:17.000 --> 00:10:20.000]  只是追求肉體情慾的滿足
[00:10:20.000 --> 00:10:21.000]  而男性呢
[00:10:21.000 --> 00:10:24.000]  就成為了性的奴僕
[00:10:24.000 --> 00:10:26.000]  變成了好色的男士
[00:10:26.000 --> 00:10:29.000]  被很多的性捆綁住
[00:10:29.000 --> 00:10:31.000]  正如我們上兩次曾經提過
[00:10:31.000 --> 00:10:34.000]  近代的學者用了君王
[00:10:34.000 --> 00:10:35.000]  戰士
[00:10:35.000 --> 00:10:36.000]  智者
[00:10:36.000 --> 00:10:37.000]  情人
[00:10:37.000 --> 00:10:39.000]  這四個的特質
[00:10:39.000 --> 00:10:41.000]  來描述男人
[00:10:41.000 --> 00:10:43.000]  也告訴我們一個真的男人
[00:10:43.000 --> 00:10:44.000]  一個成熟的男人
[00:10:44.000 --> 00:10:46.000]  他應該活出了
[00:10:46.000 --> 00:10:47.000]  君王
[00:10:47.000 --> 00:10:48.000]  戰士
[00:10:48.000 --> 00:10:49.000]  智者
[00:10:49.000 --> 00:10:50.000]  情人
[00:10:50.000 --> 00:10:52.000]  這四個的特質
[00:10:52.000 --> 00:10:54.000]  這四個特質的意思是什麼呢
[00:10:54.000 --> 00:10:56.000]  君王是象徵著關愛
[00:10:56.000 --> 00:10:57.000]  護衛
[00:10:57.000 --> 00:10:58.000]  供應
[00:10:58.000 --> 00:11:01.000]  他代表著男性那種祝福的能力
[00:11:01.000 --> 00:11:03.000]  當一個男性流露著
[00:11:03.000 --> 00:11:06.000]  君王這種供應保護的仇
[00:11:06.000 --> 00:11:08.000]  他的家是幸福的
[00:11:08.000 --> 00:11:09.000]  但當一個男性
[00:11:09.000 --> 00:11:10.000]  他不能夠流露出
[00:11:10.000 --> 00:11:12.000]  君王這種美善的一面的仇
[00:11:12.000 --> 00:11:14.000]  他就會變成一位暴君
[00:11:14.000 --> 00:11:16.000]  何人不善
[00:11:16.000 --> 00:11:17.000]  戰士
[00:11:17.000 --> 00:11:19.000]  是象徵著一個男性
[00:11:19.000 --> 00:11:22.000]  他那種正義和為真理而戰
[00:11:22.000 --> 00:11:25.000]  強調著男性那種鬥志
[00:11:25.000 --> 00:11:26.000]  但同樣地
[00:11:26.000 --> 00:11:28.000]  當一個男性他不能夠流露出
[00:11:28.000 --> 00:11:30.000]  戰士美善那一面的仇
[00:11:30.000 --> 00:11:34.000]  他就變成一位人見人怕的惡人
[00:11:34.000 --> 00:11:36.000]  而智者呢
[00:11:36.000 --> 00:11:38.000]  就是流露著一個男性
[00:11:38.000 --> 00:11:40.000]  他是一個導師
[00:11:40.000 --> 00:11:41.000]  他是一個智者
[00:11:41.000 --> 00:11:44.000]  他傳授知識和經驗
[00:11:44.000 --> 00:11:47.000]  他講的是男性那種思考的能力
[00:11:47.000 --> 00:11:48.000]  同樣
[00:11:48.000 --> 00:11:50.000]  當一個男性他不能夠流露著
[00:11:50.000 --> 00:11:52.000]  智者美善那一面的仇
[00:11:52.000 --> 00:11:53.000]  我們會見到的
[00:11:53.000 --> 00:11:56.000]  是一個超理性的人物
[00:11:56.000 --> 00:11:59.000]  這個人只有理性沒有感性
[00:11:59.000 --> 00:12:00.000]  和他相處的時候
[00:12:00.000 --> 00:12:02.000]  你會發覺在他身上
[00:12:02.000 --> 00:12:05.000]  是感受不到有人情味
[00:12:05.000 --> 00:12:06.000]  情人
[00:12:06.000 --> 00:12:08.000]  就是象徵著真摯的愛
[00:12:08.000 --> 00:12:11.000]  是講的是男性既能夠主動的去愛
[00:12:11.000 --> 00:12:14.000]  又能夠回應別人對他的愛
[00:12:14.000 --> 00:12:18.000]  他強調著男性都有那種親密的能力
[00:12:18.000 --> 00:12:19.000]  但同樣
[00:12:19.000 --> 00:12:20.000]  當一個男性
[00:12:20.000 --> 00:12:23.000]  他不能夠流露著情人美善那一面的仇
[00:12:23.000 --> 00:12:25.000]  他就會變成一個色魔
[00:12:25.000 --> 00:12:27.000]  沉溺在情慾裏面
[00:12:27.000 --> 00:12:29.000]  所以男性好色
[00:12:29.000 --> 00:12:30.000]  其實是男人
[00:12:30.000 --> 00:12:34.000]  成為了一位失敗的情人的表現
[00:12:34.000 --> 00:12:36.000]  一位按照聖經的教導
[00:12:36.000 --> 00:12:39.000]  互出聖經真理的真男人
[00:12:39.000 --> 00:12:41.000]  應該是一位真真正正的男人
[00:12:41.000 --> 00:12:43.000]  因為真真正正的情人
[00:12:43.000 --> 00:12:45.000]  是一位道德愛家
[00:12:45.000 --> 00:12:46.000]  愛妻子
[00:12:46.000 --> 00:12:48.000]  愛子女的男人
[00:12:48.000 --> 00:12:51.000]  而不是一位到處流程的浪子
[00:12:51.000 --> 00:12:58.000]  現代社會很受西方的文化影響
[00:12:58.000 --> 00:13:00.000]  西方的電影裏面的主角
[00:13:00.000 --> 00:13:03.000]  就成為了我們模仿校法的對象
[00:13:03.000 --> 00:13:06.000]  譬如很出名的一個主角叫007
[00:13:06.000 --> 00:13:08.000]  這個主角我常常都說
[00:13:08.000 --> 00:13:11.000]  他是世界上最失敗的一個特工
[00:13:11.000 --> 00:13:12.000]  因為他都未出動
[00:13:12.000 --> 00:13:14.000]  別人已經知道他了
[00:13:14.000 --> 00:13:16.000]  所以如果在真實的社會裏面
[00:13:16.000 --> 00:13:18.000]  大概他一出動就被人殺了
[00:13:18.000 --> 00:13:20.000]  不過電影裏面這個007
[00:13:20.000 --> 00:13:21.000]  總不是這樣的
[00:13:21.000 --> 00:13:23.000]  每一次出現的仇
[00:13:23.000 --> 00:13:25.000]  在身邊總有美女的出現
[00:13:25.000 --> 00:13:26.000]  並且這些美女
[00:13:26.000 --> 00:13:29.000]  即使是敵人的美女
[00:13:29.000 --> 00:13:31.000]  都總會愛上他的
[00:13:31.000 --> 00:13:32.000]  不僅如此
[00:13:32.000 --> 00:13:34.000]  還會跟他發生關係
[00:13:34.000 --> 00:13:36.000]  而當危機來到的時候
[00:13:36.000 --> 00:13:37.000]  這些女士
[00:13:37.000 --> 00:13:39.000]  總是願意來保護他
[00:13:39.000 --> 00:13:40.000]  甚至為他死
[00:13:40.000 --> 00:13:42.000]  所以從這一點就可以看見
[00:13:42.000 --> 00:13:44.000]  007其實都很差
[00:13:44.000 --> 00:13:46.000]  需要女性去保護他
[00:13:46.000 --> 00:13:47.000]  都不是一個戰士
[00:13:47.000 --> 00:13:49.000]  去保護一個女性
[00:13:49.000 --> 00:13:52.000]  不過因為這個電影的形象
[00:13:52.000 --> 00:13:54.000]  於是乎很多男性
[00:13:54.000 --> 00:13:56.000]  以為情人是什麼呢
[00:13:56.000 --> 00:13:59.000]  情人就是到處流程的意思
[00:13:59.000 --> 00:14:01.000]  如果男性都期望著自己
[00:14:01.000 --> 00:14:03.000]  就好像007那樣
[00:14:03.000 --> 00:14:04.000]  去到哪一處
[00:14:04.000 --> 00:14:05.000]  一出現的仇
[00:14:05.000 --> 00:14:07.000]  身邊就有很多女士圍著自己
[00:14:07.000 --> 00:14:10.000]  他們每一個都情深款款地看著自己
[00:14:10.000 --> 00:14:12.000]  都視自己為大情人
[00:14:12.000 --> 00:14:14.000]  通常最終這些男性
[00:14:14.000 --> 00:14:16.000]  這個007就成為了
[00:14:16.000 --> 00:14:18.000]  他們入住精神病院裏面的編號
[00:14:18.000 --> 00:14:19.000]  而這些男士
[00:14:19.000 --> 00:14:20.000]  通常就成為了葵涌
[00:14:20.000 --> 00:14:22.000]  青山裏面的大情人
[00:14:22.000 --> 00:14:25.000]  我們受西方的文化影響
[00:14:25.000 --> 00:14:27.000]  忘記了聖經
[00:14:27.000 --> 00:14:28.000]  告訴我們
[00:14:28.000 --> 00:14:32.000]  真的情人是一位懂得去愛
[00:14:32.000 --> 00:14:34.000]  懂得愛妻子
[00:14:34.000 --> 00:14:36.000]  懂得愛子女的男性
[00:14:36.000 --> 00:14:40.000]  亦都是妻子眼中的好的情人
[00:14:40.000 --> 00:14:41.000]  很多年前
[00:14:41.000 --> 00:14:43.000]  我曾經聽到一位70後的信徒
[00:14:43.000 --> 00:14:45.000]  當時他還很年輕
[00:14:45.000 --> 00:14:47.000]  他提到一位同學
[00:14:47.000 --> 00:14:51.000]  是一位到處流程的男士
[00:14:51.000 --> 00:14:53.000]  不過這位到處流程的男士
[00:14:53.000 --> 00:14:55.000]  他總不覺得自己有問題
[00:14:55.000 --> 00:14:57.000]  反而他更加強調
[00:14:57.000 --> 00:15:00.000]  這種到處流程其實是很偉大的
[00:15:00.000 --> 00:15:02.000]  因為當他到處流程的時候
[00:15:02.000 --> 00:15:04.000]  其實是到處安慰了很多
[00:15:04.000 --> 00:15:06.000]  有需要的女性
[00:15:06.000 --> 00:15:10.000]  這種觀念扭曲了很多男性的價值
[00:15:10.000 --> 00:15:12.000]  如果男性看男女的關係的時候
[00:15:12.000 --> 00:15:15.000]  往往有一種錯誤的觀念
[00:15:15.000 --> 00:15:16.000]  對他們來說
[00:15:16.000 --> 00:15:20.000]  情人就代表著到處流程
[00:15:20.000 --> 00:15:21.000]  聖經並不認同
[00:15:21.000 --> 00:15:24.000]  今天這個社會裏面的看法
[00:15:24.000 --> 00:15:26.000]  聖經很清楚指出了
[00:15:26.000 --> 00:15:28.000]  男性在神的計劃裏面
[00:15:28.000 --> 00:15:30.000]  有他的位置
[00:15:30.000 --> 00:15:32.000]  聖經用夫婦的關係
[00:15:32.000 --> 00:15:35.000]  用夫婦彼此相愛的關係
[00:15:35.000 --> 00:15:38.000]  來形容神和人之間的關係
[00:15:38.000 --> 00:15:39.000]  由此可見
[00:15:39.000 --> 00:15:43.000]  神對於男女之間的那種關係
[00:15:43.000 --> 00:15:44.000]  那種正確的關係
[00:15:44.000 --> 00:15:48.000]  是多麼重視和看得多麼重要
[00:15:48.000 --> 00:15:51.000]  聖經在耶福所書五章那一說
[00:15:51.000 --> 00:15:54.000]  因為丈夫是妻子的頭
[00:15:54.000 --> 00:15:57.000]  如同基督是教會的頭
[00:15:57.000 --> 00:16:00.000]  他也是教會全體的救主
[00:16:00.000 --> 00:16:03.000]  你做丈夫的要愛你的妻子
[00:16:03.000 --> 00:16:05.000]  正如基督愛教會
[00:16:05.000 --> 00:16:07.000]  為教會寫記
[00:16:07.000 --> 00:16:10.000]  丈夫也要這樣來愛妻子
[00:16:10.000 --> 00:16:12.000]  好像愛自己的身子
[00:16:12.000 --> 00:16:15.000]  愛妻子就是愛自己
[00:16:15.000 --> 00:16:18.000]  這段聖經清楚告訴我們
[00:16:18.000 --> 00:16:20.000]  在神的創造計劃裏面
