
[00:00:00.000 --> 00:00:02.480]  添福我們感謝祢讓我們一起去
[00:04:07.360 --> 00:04:11.680]  「要和他所聘之妻瑪利亞一同報名上策」
[00:04:11.680 --> 00:04:14.680]  「那時瑪利亞的新人已經重了」
[00:04:14.680 --> 00:04:18.760]  「他們在那裡的時候瑪利亞的產期到了」
[00:04:18.760 --> 00:04:21.080]  「就生了投胎的兒子」
[00:04:21.080 --> 00:04:24.160]  「用布包起來放在馬槽裡」
[00:04:24.160 --> 00:04:27.000]  「因為客店裡沒有地方」
[00:04:27.000 --> 00:04:29.040]  簡單來說這一段
[00:04:29.040 --> 00:04:30.800]  就說兩件事
[00:04:30.800 --> 00:04:31.880]  第一就是
[00:04:31.880 --> 00:04:34.400]  奧古士督
[00:04:34.400 --> 00:04:37.320]  這個當時的羅馬的凱撒
[00:04:37.320 --> 00:04:38.400]  或者該撒
[00:04:38.400 --> 00:04:40.400]  就是那個王
[00:04:40.400 --> 00:04:44.520]  那個時代就搞了一次人口普查
[00:04:44.520 --> 00:04:46.720]  搞人口普查第二件事就是
[00:04:46.720 --> 00:04:48.320]  那些人就回鄉了
[00:04:48.320 --> 00:04:49.480]  就這麼簡單
[00:04:49.480 --> 00:04:54.400]  耶穌的父母約瑟瑪利亞的鄉下
[00:04:54.400 --> 00:04:55.720]  就是伯利恆
[00:04:55.720 --> 00:04:57.720]  伯利恆是一個鄉村
[00:04:57.720 --> 00:05:02.360]  他們回去找地方住
[00:05:02.360 --> 00:05:05.800]  發覺沒有地方
[00:05:05.800 --> 00:05:08.840]  就說生了兒子
[00:05:08.840 --> 00:05:10.360]  一個簡單的背景
[00:05:10.360 --> 00:05:10.960]  好
[00:05:10.960 --> 00:05:12.960]  接著第二段
[00:05:12.960 --> 00:05:14.840]  第二段就是說
[00:05:14.840 --> 00:05:16.920]  去另外一個場景
[00:05:16.920 --> 00:05:20.880]  天使向牧羊人報信在野地
[00:05:20.880 --> 00:05:22.880]  留意野地
[00:05:22.880 --> 00:05:26.120]  以色列有很多地方放羊
[00:05:26.120 --> 00:05:27.000]  但是
[00:05:27.000 --> 00:05:31.480]  現在十二月二十五日絕對不是當時耶穌出生的時間
[00:05:31.480 --> 00:05:32.280]  因為
[00:05:32.280 --> 00:05:33.720]  如果是那個時間
[00:05:33.720 --> 00:05:35.640]  會凍死的
[00:05:35.640 --> 00:05:37.800]  十二月的聖地是很冷的
[00:05:37.800 --> 00:05:38.520]  所以
[00:05:38.520 --> 00:05:40.320]  應該是春天
[00:05:40.320 --> 00:05:41.400]  因為
[00:05:41.400 --> 00:05:46.000]  十二月二十五日其實就是羅馬的龍神節
[00:05:46.000 --> 00:05:49.360]  那個時候的皇帝就將這個節
[00:05:49.360 --> 00:05:50.960]  太多人
[00:05:50.960 --> 00:05:53.200]  已經是幾個世紀之後
[00:05:53.200 --> 00:05:54.960]  太多人信耶穌了
[00:05:54.960 --> 00:05:57.680]  可能又課一下基督徒
[00:05:57.680 --> 00:05:59.520]  就改了變成聖誕節
[00:05:59.520 --> 00:06:01.520]  所以就變成十二月二十五日
[00:06:01.520 --> 00:06:02.560]  這樣的原因
[00:06:02.560 --> 00:06:03.560]  但是其實
[00:06:03.560 --> 00:06:04.840]  如果你看正經的話
[00:06:04.840 --> 00:06:07.200]  基本上不是白色聖誕
[00:06:07.200 --> 00:06:10.080]  澳洲叫做熱天聖誕
[00:06:10.080 --> 00:06:12.080]  我們要調整一下頭腦
[00:06:12.080 --> 00:06:13.760]  我們一起讀英文經文
[00:06:13.760 --> 00:06:16.040]  因為剛剛不夠眼力
[00:06:16.040 --> 00:06:16.680]  要讀這裡
[00:06:16.680 --> 00:06:18.920]  你不用理會我的動作
[00:06:18.920 --> 00:06:19.560]  一起讀
[00:06:19.560 --> 00:06:20.560]  一二三
[00:06:20.560 --> 00:06:23.880]  在伯利恆之野地裡有牧羊的人
[00:06:23.880 --> 00:06:27.000]  夜間按著羹子看守羊群
[00:06:27.000 --> 00:06:30.080]  有主的使者站在他們旁邊
[00:06:30.080 --> 00:06:32.960]  主的榮光四面照著他們
[00:06:32.960 --> 00:06:35.200]  牧羊的人就甚懼怕
[00:06:35.200 --> 00:06:37.120]  那天使對他們說
[00:06:37.120 --> 00:06:38.240]  不要懼怕
[00:06:38.240 --> 00:06:40.800]  我報給你們大喜的訊息
[00:06:40.800 --> 00:06:42.520]  是關乎萬民的
[00:06:42.520 --> 00:06:45.080]  因今天在大衛的城裡
[00:06:45.080 --> 00:06:46.920]  為你們生了救主
[00:06:46.920 --> 00:06:48.360]  就是主基督
[00:06:48.360 --> 00:06:50.440]  你們要看見一個鷹鞋
[00:06:50.440 --> 00:06:51.560]  包著布
[00:06:51.560 --> 00:06:53.160]  臥在馬槽裡
[00:06:53.160 --> 00:06:54.920]  那就是記號了
[00:06:54.920 --> 00:06:57.160]  忽然有一大隊天兵
[00:06:57.160 --> 00:06:59.480]  和那天使讚美神說
[00:06:59.480 --> 00:07:02.360]  在至高之處榮耀歸於神
[00:07:02.360 --> 00:07:06.200]  在地上平安歸於他所喜悅的人
[00:07:06.200 --> 00:07:08.360]  這一段也不難明白
[00:07:08.360 --> 00:07:09.840]  你會看到
[00:07:09.840 --> 00:07:11.160]  剛剛說了
[00:07:11.160 --> 00:07:12.440]  在一個野地
[00:07:12.440 --> 00:07:14.160]  在一個晚上
[00:07:14.160 --> 00:07:15.880]  但是
[00:07:15.880 --> 00:07:17.000]  是一個神蹟
[00:07:17.000 --> 00:07:18.080]  因為突然之間
[00:07:18.080 --> 00:07:19.120]  你留意
[00:07:19.120 --> 00:07:21.760]  主的榮光四面照著那些牧羊人
[00:07:21.760 --> 00:07:23.840]  真的很嚇人
[00:07:23.840 --> 00:07:25.680]  保羅悔改的時候也是這樣
[00:07:25.680 --> 00:07:27.400]  四面
[00:07:27.400 --> 00:07:29.560]  是一個很特別的奇蹟
[00:07:29.560 --> 00:07:32.440]  那時候有多少天使呢?
[00:07:32.440 --> 00:07:34.440]  留意我一會兒也會討論一下
[00:07:34.440 --> 00:07:36.200]  你看一看經文
[00:07:36.200 --> 00:07:37.960]  很多人的印象中
[00:07:37.960 --> 00:07:39.640]  布街鷹是怎樣的呢?
[00:07:39.640 --> 00:07:41.800]  一會兒我就會說一下
[00:07:41.800 --> 00:07:44.480]  然後那些報信裡面
[00:07:44.480 --> 00:07:45.880]  除了有一個聲明
[00:07:45.880 --> 00:07:47.720]  我一會兒會說一下
[00:07:47.720 --> 00:07:49.640]  在至高之處榮耀歸於神
[00:07:49.640 --> 00:07:51.960]  在地上平安歸於他所喜悅的人
[00:07:51.960 --> 00:07:53.240]  這個很重要之外
[00:07:53.240 --> 00:07:57.720]  其實它同時會告訴那些牧羊人
[00:07:57.720 --> 00:08:00.320]  有一個記號你要去找的
[00:08:00.320 --> 00:08:01.960]  那個記號是怎樣呢?
[00:08:01.960 --> 00:08:04.920]  包著一副鵝在馬槽的鷹鞋
[00:08:04.920 --> 00:08:05.760]  OK?
[00:08:05.760 --> 00:08:08.160]  所以這個經文就是這樣
[00:08:08.160 --> 00:08:10.520]  好,然後第三段了
[00:08:10.520 --> 00:08:12.440]  第三段就是
[00:08:12.440 --> 00:08:14.920]  那些牧羊人尋見了耶穌
[00:08:14.920 --> 00:08:17.480]  基本上的場景就是回到
[00:08:17.480 --> 00:08:22.760]  瑪利亞和約瑟的家裡面
[00:08:22.760 --> 00:08:23.920]  我們讀一讀
[00:08:23.920 --> 00:08:25.320]  預備,一二三
[00:08:25.320 --> 00:08:28.680]  眾天使離開,他們升天去了
[00:08:28.680 --> 00:08:30.560]  牧羊的人彼此說
[00:08:30.560 --> 00:08:32.400]  我們往巴黎行去
[00:08:32.400 --> 00:08:34.160]  看看所成的事
[00:08:34.160 --> 00:08:36.640]  就是主所指示我們的
[00:08:36.640 --> 00:08:38.320]  他們急忙去了
[00:08:38.320 --> 00:08:40.640]  就尋見瑪利亞和約瑟
[00:08:40.640 --> 00:08:43.640]  又有那鷹鞋鵝在馬槽裡
[00:08:43.640 --> 00:08:44.840]  既然看見
[00:08:44.840 --> 00:08:48.680]  就把天使論者孩子的話傳開了
[00:08:48.680 --> 00:08:49.920]  凡聽見的
[00:08:49.920 --> 00:08:53.240]  就詫異牧羊之人對他們所說的話
[00:08:53.240 --> 00:08:55.480]  瑪利亞卻把這一切的事
[00:08:55.480 --> 00:08:56.760]  存在心裡
[00:08:56.760 --> 00:08:58.480]  反覆思想
[00:08:58.480 --> 00:09:00.080]  牧羊的人回去了
[00:09:00.080 --> 00:09:01.200]  因所聽見
[00:09:01.200 --> 00:09:02.960]  所看見的一切事
[00:09:02.960 --> 00:09:05.720]  正如天使向他們所說的
[00:09:05.720 --> 00:09:07.640]  就歸榮耀於神
[00:09:07.640 --> 00:09:08.760]  讚美他
[00:09:08.760 --> 00:09:09.840]  滿了八天
[00:09:09.840 --> 00:09:12.000]  就給孩子行割禮
[00:09:12.000 --> 00:09:14.000]  與他起名叫耶穌
[00:09:14.000 --> 00:09:16.160]  這就是沒有成胎以前
[00:09:16.160 --> 00:09:18.440]  天使所起的名
[00:09:18.440 --> 00:09:20.160]  這一段
[00:09:20.160 --> 00:09:21.320]  天使離開了
[00:09:21.320 --> 00:09:23.840]  接著牧羊的人就談
[00:09:23.840 --> 00:09:25.360]  我們要看看發生什麼事
[00:09:25.360 --> 00:09:27.000]  就去尋找
[00:09:27.000 --> 00:09:28.200]  他其實
[00:09:28.200 --> 00:09:30.120]  基本上沒有Google Map
[00:09:30.120 --> 00:09:32.880]  譬如說我要去哪裡找個地址
[00:09:32.880 --> 00:09:33.880]  他沒有地址
[00:09:33.880 --> 00:09:36.000]  他只知道在巴黎行裡面
[00:09:36.000 --> 00:09:37.840]  因為巴黎行有個村莊
[00:09:37.840 --> 00:09:40.120]  其實不是很多人
[00:09:40.120 --> 00:09:41.520]  你想想在村莊
[00:09:41.520 --> 00:09:42.960]  很晚
[00:09:42.960 --> 00:09:44.680]  有嬰兒叫
[00:09:44.680 --> 00:09:46.320]  都不難找到
[00:09:46.320 --> 00:09:48.880]  所以他要主動去尋找
[00:09:48.880 --> 00:09:51.200]  這是其中一個特點
[00:09:51.200 --> 00:09:53.520]  牧羊人去尋找的時候
[00:09:53.520 --> 00:09:55.520]  就找到了
[00:09:55.520 --> 00:09:57.120]  那麼
[00:09:57.120 --> 00:10:00.000]  牧羊人就繼續宣揚這件事
[00:10:00.000 --> 00:10:01.320]  那麼瑪利亞呢
[00:10:01.320 --> 00:10:03.040]  記不記得瑪利亞是怎樣的
[00:10:03.040 --> 00:10:04.520]  又來了
[00:10:04.520 --> 00:10:06.520]  反覆思想放在心裡面想
[00:10:06.520 --> 00:10:08.520]  所以去到這個位置
[00:10:08.520 --> 00:10:10.040]  我們其實看這些經文
[00:10:10.040 --> 00:10:11.960]  也可以看不同的
[00:10:11.960 --> 00:10:16.240]  主人翁那些角色
[00:10:16.240 --> 00:10:18.240]  他們在做什麼
[00:10:18.240 --> 00:10:19.640]  我們都可以
[00:10:19.640 --> 00:10:22.520]  學一下他們去做這件事
[00:10:22.520 --> 00:10:23.720]  其實是呼之欲出的
[00:10:23.720 --> 00:10:24.520]  第一樣
[00:10:24.520 --> 00:10:25.320]  很簡單
[00:10:25.320 --> 00:10:27.400]  至少就是牧羊人
[00:10:27.400 --> 00:10:29.720]  會去尋找耶穌
[00:10:29.720 --> 00:10:32.120]  並且去宣揚這件事
[00:10:32.120 --> 00:10:33.480]  那麼瑪利亞呢
[00:10:33.480 --> 00:10:35.120]  在他身上發生的
[00:10:35.120 --> 00:10:36.640]  最記得就是他
[00:10:36.640 --> 00:10:37.440]  蘇BB
[00:10:37.440 --> 00:10:38.160]  對不對?
[00:10:38.160 --> 00:10:39.000]  懷胎
[00:10:39.000 --> 00:10:40.360]  蘇BB那一刻
[00:10:40.360 --> 00:10:42.360]  但是他仍然是這件事
[00:10:42.360 --> 00:10:43.840]  因為牧羊人來找他
[00:10:43.840 --> 00:10:45.160]  他也會反覆思想
[00:10:45.160 --> 00:10:47.160]  我們也是要反覆思想
[00:10:47.160 --> 00:10:47.680]  好了
[00:10:47.680 --> 00:10:50.200]  到最後那個就要解釋一點
[00:10:50.200 --> 00:10:53.920]  滿了八天就急孩子行割禮
[00:10:53.920 --> 00:10:56.040]  可能有些朋友未必很熟悉聖經
[00:10:56.040 --> 00:10:57.040]  就講一點點
[00:10:57.040 --> 00:10:59.040]  割禮因為猶太人
[00:10:59.040 --> 00:11:04.520]  他怎樣去跟神納約
[00:11:04.520 --> 00:11:06.400]  猶太人是神揀選的民族
[00:11:06.400 --> 00:11:07.320]  可能大家聽過
[00:11:07.320 --> 00:11:08.680]  其中一件事
[00:11:08.680 --> 00:11:09.840]  長話短說就是
[00:11:09.840 --> 00:11:11.840]  他們每一個男丁
[00:11:11.840 --> 00:11:13.680]  生出來第八天
[00:11:13.680 --> 00:11:14.680]  就要行割禮
[00:11:14.680 --> 00:11:15.600]  割哪裡呢?
[00:11:15.600 --> 00:11:18.440]  就是男性的生殖器官的包庇
[00:11:18.440 --> 00:11:20.640]  就有一個這樣的記號
[00:11:20.640 --> 00:11:22.880]  所以其實猶太人
[00:11:22.880 --> 00:11:24.720]  他是透過這個記號
[00:11:24.720 --> 00:11:27.840]  去認識或者身份肯定
[00:11:27.840 --> 00:11:29.400]  我是一個猶太人
[00:11:29.400 --> 00:11:31.000]  屬於神的子民
[00:11:31.000 --> 00:11:33.000]  那為什麼要弄在那裡呢?
[00:11:33.000 --> 00:11:33.720]  你明白嗎?
[00:11:33.720 --> 00:11:35.800]  講到這麼敏感的事情
[00:11:35.800 --> 00:11:38.200]  其實是在講他的生育
[00:11:38.200 --> 00:11:39.640]  你的衍生
[00:11:39.640 --> 00:11:41.480]  就是世世代代你的後裔
[00:11:41.480 --> 00:11:42.720]  你也是猶太人
[00:11:42.720 --> 00:11:43.560]  當然了
[00:11:43.560 --> 00:11:46.720]  如果算上一個科學一點的說法
[00:11:46.720 --> 00:11:50.200]  這些是科學家醫生說的
[00:11:50.200 --> 00:11:51.360]  原來
[00:11:51.360 --> 00:11:53.880]  你說做這樣的手術
[00:11:53.880 --> 00:11:55.320]  這些割包皮手術
[00:11:55.320 --> 00:11:57.320]  其實大個人也可以做的
[00:11:57.320 --> 00:11:58.440]  但原來
[00:11:58.440 --> 00:12:01.640]  我看資料是這麼說的
[00:12:01.640 --> 00:12:03.640]  原來人第八天
[00:12:03.640 --> 00:12:06.520]  是特別不會有那麼多血流出來的
[00:12:06.520 --> 00:12:07.800]  在做這個手術
[00:12:07.800 --> 00:12:09.240]  所以做割禮是最好的
[00:12:09.240 --> 00:12:11.480]  這個就是現代人的補充
[00:12:11.480 --> 00:12:13.480]  但是第八天做割禮
[00:12:13.480 --> 00:12:15.000]  就是一個這樣的儀式
[00:12:15.000 --> 00:12:16.400]  去確定他是猶太人
[00:12:16.400 --> 00:12:17.680]  就是耶穌是猶太人
[00:12:17.680 --> 00:12:19.320]  耶穌的父母是猶太人
[00:12:19.320 --> 00:12:24.640]  所以就要做這個禮儀
[00:12:24.640 --> 00:12:27.880]  吸他起名叫耶穌
[00:12:27.880 --> 00:12:31.760]  在未成胎之前的名字是不是很特別
[00:12:31.760 --> 00:12:33.360]  其實你會留意
[00:12:33.360 --> 00:12:37.560]  如果回到經文的上一部分
[00:12:37.560 --> 00:12:38.760]  那一段
[00:12:38.760 --> 00:12:41.600]  報信的是那天使
[00:12:41.600 --> 00:12:44.120]  那個其實應該是指
[00:12:44.120 --> 00:12:45.520]  前面說過
[00:12:45.520 --> 00:12:51.360]  是有天使去跟耶穌和瑪利亞報信的
[00:12:51.360 --> 00:12:52.680]  那個叫加法烈
[00:12:52.680 --> 00:12:54.960]  是一個傳訊式的天使
[00:12:54.960 --> 00:12:57.040]  所以這個應該也是那個
[00:12:57.040 --> 00:12:59.040]  原來是他起這個名字的
[00:12:59.040 --> 00:13:00.280]  很特別
[00:13:00.280 --> 00:13:02.520]  那麼耶穌的名字的意思
[00:13:02.520 --> 00:13:04.680]  有沒有人知道是什麼意思?
[00:13:04.680 --> 00:13:06.360]  我先問一下
[00:13:06.360 --> 00:13:10.000]  塵的拯救
[00:13:10.000 --> 00:13:12.320]  就是救主簡單來說
[00:13:12.320 --> 00:13:13.680]  救恩
[00:13:13.680 --> 00:13:17.840]  因為耶穌這個名字在聖經的新約
[00:13:17.840 --> 00:13:19.840]  有一種文字叫希臘文易出來
[00:13:19.840 --> 00:13:22.560]  但是舊約其實有另一個名字是一樣的
[00:13:22.560 --> 00:13:23.600]  約書亞
[00:13:23.600 --> 00:13:26.360]  是的,約書亞的拯救的意思
[00:13:26.360 --> 00:13:27.280]  就是說
[00:13:27.280 --> 00:13:30.800]  原來耶穌的名字已經代表了祂的身份
[00:13:30.800 --> 00:13:32.080]  以及祂會做的事情
[00:13:32.080 --> 00:13:34.960]  所以這個很快補充了
[00:13:34.960 --> 00:13:35.840]  好了
[00:13:35.840 --> 00:13:37.840]  時間關係要快一點
[00:13:37.840 --> 00:13:40.160]  我們了解了整段經文
[00:13:40.160 --> 00:13:41.840]  我們從哪裡說起呢?
[00:13:41.840 --> 00:13:44.640]  因為很多時候聖誕
[00:13:44.640 --> 00:13:45.920]  我一開始就說
[00:13:45.920 --> 00:13:47.440]  我們對聖誕的感覺
[00:13:47.440 --> 00:13:48.720]  開心
[00:13:48.720 --> 00:13:50.280]  買東西
[00:13:50.280 --> 00:13:53.720]  或者就算不是這麼世俗的
[00:13:53.720 --> 00:13:56.360]  我們都會覺得是一個普天同慶
[00:13:56.360 --> 00:13:59.320]  耶穌做救主的名字是救主
[00:13:59.320 --> 00:14:00.840]  來救世人
[00:14:00.840 --> 00:14:03.160]  我們基督徒就會說一件事
[00:14:03.160 --> 00:14:06.080]  為什麼聖誕的意義這麼重要呢?
[00:14:06.080 --> 00:14:07.560]  就是耶穌來了
[00:14:07.560 --> 00:14:08.720]  那麼祂怎麼救呢?
[00:14:08.720 --> 00:14:12.960]  今天聖餐也是在說紀念耶穌對我們的拯救
[00:14:12.960 --> 00:14:14.560]  耶穌
[00:14:14.560 --> 00:14:17.120]  當然了,已經是三十多年後了
[00:14:17.120 --> 00:14:18.880]  耶穌來了這個世界
[00:14:18.880 --> 00:14:19.680]  長大了
[00:14:19.680 --> 00:14:20.880]  接著釘十字架
[00:14:20.880 --> 00:14:22.320]  去代人的罪
[00:14:22.320 --> 00:14:23.000]  是不是?
[00:14:23.000 --> 00:14:24.760]  因為只有祂才沒有罪
[00:14:24.760 --> 00:14:26.040]  代人的罪
[00:14:26.040 --> 00:14:28.640]  以致祂死了之後
[00:14:28.640 --> 00:14:30.960]  復活也證明了祂沒有罪
[00:14:30.960 --> 00:14:33.920]  並且祂能夠賜祂的生命給我們
[00:14:33.920 --> 00:14:37.480]  這個救贖或者叫做救恩
[00:14:37.480 --> 00:14:40.840]  所以聖誕就是一個開始
[00:14:40.840 --> 00:14:43.400]  所以我有時候說福音不難的
[00:14:43.400 --> 00:14:44.600]  你解釋聖誕節
[00:14:44.600 --> 00:14:46.480]  你解釋復活節、壽苦節這幾樣東西
[00:14:46.480 --> 00:14:48.760]  已經說了福音的內容了
[00:14:48.760 --> 00:14:49.880]  所以
[00:14:49.880 --> 00:14:53.400]  聖誕是說到耶穌的拯救
[00:14:53.400 --> 00:14:56.160]  還有報佳音的時候帶給人平安
[00:14:56.160 --> 00:14:59.160]  但是我今天特別多說一點
[00:14:59.160 --> 00:15:00.120]  早前我會多說一點
[00:15:00.120 --> 00:15:01.520]  這裡會少說一點
[00:15:01.520 --> 00:15:02.840]  但是其實
[00:15:02.840 --> 00:15:05.360]  路加福音說的聖誕
[00:15:05.360 --> 00:15:08.040]  給人的印象是有點不同的
[00:15:08.040 --> 00:15:10.240]  還有我們真的要澄清一下
[00:15:10.240 --> 00:15:11.520]  究竟發生了什麼事情
[00:15:11.520 --> 00:15:12.760]  因為很多時候
[00:15:12.760 --> 00:15:14.440]  先入為主的觀念很多
[00:15:14.440 --> 00:15:15.760]  你看看這個記號
[00:15:15.760 --> 00:15:18.080]  這裡有兩件事要搞清楚的
[00:15:18.080 --> 00:15:21.800]  其實剛才已經澄清了聖誕節是哪一天發生的
[00:15:21.800 --> 00:15:23.560]  這裡特別說
[00:15:23.560 --> 00:15:25.600]  耶穌那個
[00:15:25.600 --> 00:15:26.160]  應該這麼說
[00:15:26.160 --> 00:15:27.960]  你找到救主的記號
