
[00:00:00.000 --> 00:00:02.000]  好,我們開始的時候一起做一個祈禱
[00:05:14.000 --> 00:05:16.000]  所以我找這些圖畫
[00:05:16.000 --> 00:05:19.000]  是強行要把箭嘴放上天的
[00:05:19.000 --> 00:05:22.000]  保羅就不是在想
[00:05:22.000 --> 00:05:24.000]  你和我在今世
[00:05:24.000 --> 00:05:26.000]  怎樣有什麼安慰
[00:05:26.000 --> 00:05:27.000]  過得好一點
[00:05:27.000 --> 00:05:29.000]  上帝祝福多一點
[00:05:29.000 --> 00:05:31.000]  保羅完全不是在想這些
[00:05:31.000 --> 00:05:33.000]  他有一個目標
[00:05:33.000 --> 00:05:37.000]  就是指我們向一個永恆的方向
[00:05:37.000 --> 00:05:39.000]  其實和路加是一樣的
[00:05:39.000 --> 00:05:42.000]  所有新約的聖經都是指我們走天路
[00:05:42.000 --> 00:05:44.000]  所以當你看保羅書信的時候
[00:05:44.000 --> 00:05:48.000]  你會發覺他不是在講教會開會的會議紀錄
[00:05:48.000 --> 00:05:51.000]  他不是在講教會做什麼活動的計劃
[00:05:51.000 --> 00:05:54.000]  甚至他不是教會普普通通那些
[00:05:54.000 --> 00:05:55.000]  禱告關心的事項
[00:05:55.000 --> 00:05:58.000]  他從來沒有說某某人要結婚
[00:05:58.000 --> 00:05:59.000]  某人要生孩子
[00:05:59.000 --> 00:06:00.000]  某人生病了
[00:06:00.000 --> 00:06:02.000]  是不是初期教會沒有這些東西
[00:06:02.000 --> 00:06:03.000]  當然不是
[00:06:03.000 --> 00:06:07.000]  是他有一個更大的思想在背後
[00:06:07.000 --> 00:06:10.000]  他要確保這些人的生命
[00:06:10.000 --> 00:06:13.000]  是朝向一個不一樣的方向
[00:06:13.000 --> 00:06:15.000]  當你看保羅書信的時候
[00:06:15.000 --> 00:06:16.000]  你會發現一件事
[00:06:16.000 --> 00:06:18.000]  他是有情有義
[00:06:18.000 --> 00:06:21.000]  他很緊張他的教會
[00:06:21.000 --> 00:06:23.000]  為什麼他這麼緊張他的教會呢
[00:06:23.000 --> 00:06:25.000]  因為保羅知道基督徒的人生
[00:06:25.000 --> 00:06:29.000]  是一個非常之高危的旅程
[00:06:29.000 --> 00:06:31.000]  非常之危險的旅程
[00:06:31.000 --> 00:06:33.000]  但我不知道你做了基督徒多久
[00:06:33.000 --> 00:06:37.000]  我也不知道你覺得基督徒的人生
[00:06:37.000 --> 00:06:39.000]  是容易還是難
[00:06:39.000 --> 00:06:42.000]  但我很肯定告訴你
[00:06:42.000 --> 00:06:43.000]  對於保羅來說
[00:06:43.000 --> 00:06:45.000]  這條路是很難走的
[00:06:45.000 --> 00:06:48.000]  以及很容易走錯
[00:06:48.000 --> 00:06:50.000]  很容易失足
[00:06:50.000 --> 00:06:53.000]  於是他寫這些信
[00:06:53.000 --> 00:06:57.000]  稍後我會和你說更多天路的事情
[00:06:57.000 --> 00:07:00.000]  我想帶你看前面那四個字
[00:07:00.000 --> 00:07:02.000]  量目來虹
[00:07:02.000 --> 00:07:05.000]  我先問你幾個問題
[00:07:05.000 --> 00:07:06.000]  對一個病人來說
[00:07:06.000 --> 00:07:09.000]  有一個好醫生重要嗎
[00:07:09.000 --> 00:07:12.000]  對一個癌症病人來說
[00:07:12.000 --> 00:07:15.000]  有一間好醫院重要嗎
[00:07:15.000 --> 00:07:16.000]  對一個罪人來說
[00:07:16.000 --> 00:07:20.000]  有一間好教會重要嗎
[00:07:20.000 --> 00:07:23.000]  對一個正在走天路
[00:07:23.000 --> 00:07:24.000]  正在走窄路
[00:07:24.000 --> 00:07:26.000]  正在走危路的旅客來說
[00:07:26.000 --> 00:07:28.000]  有一個好牧師重要嗎
[00:07:28.000 --> 00:07:29.000]  我們今天講的
[00:07:29.000 --> 00:07:32.000]  都是大家沒有人會說不重要的
[00:07:32.000 --> 00:07:34.000]  但如果你每次來見我
[00:07:34.000 --> 00:07:36.000]  要好像給心臟專家的價錢
[00:07:36.000 --> 00:07:38.000]  你會不會做呢
[00:07:38.000 --> 00:07:41.000]  你猜我值不值這個價錢呢
[00:07:41.000 --> 00:07:43.000]  我們不是這樣想的
[00:07:43.000 --> 00:07:47.000]  其實究竟有一個好牧師重要嗎
[00:07:47.000 --> 00:07:48.000]  有一間好教會重要嗎
[00:07:48.000 --> 00:07:51.000]  我發覺我回來香港和一些人聊天
[00:07:51.000 --> 00:07:53.000]  很多時候我的感覺就是
[00:07:53.000 --> 00:07:55.000]  原來教會不是很重要
[00:07:55.000 --> 00:07:58.000]  好不好教會好不好牧師不是很重要
[00:07:58.000 --> 00:07:59.000]  很多人我們聊天
[00:07:59.000 --> 00:08:00.000]  問他回到哪間教會
[00:08:00.000 --> 00:08:02.000]  然後我就會問他
[00:08:02.000 --> 00:08:04.000]  為什麼你回到這間教會呢
[00:08:04.000 --> 00:08:07.000]  很多時候回應就是近
[00:08:07.000 --> 00:08:08.000]  和一些人比較
[00:08:08.000 --> 00:08:10.000]  多喜歡他的氣氛
[00:08:10.000 --> 00:08:14.000]  大家差不多社會經濟背景
[00:08:14.000 --> 00:08:17.000]  以前一起讀書
[00:08:17.000 --> 00:08:19.000]  或者有些人會說
[00:08:19.000 --> 00:08:22.000]  我在那裡信主的
[00:08:22.000 --> 00:08:24.000]  於是就繼續回到母會
[00:08:24.000 --> 00:08:26.000]  問他你覺得你母會好不好呢
[00:08:26.000 --> 00:08:28.000]  說真的那句又不是很好的
[00:08:28.000 --> 00:08:29.000]  去開了幾十年
[00:08:29.000 --> 00:08:31.000]  發覺原來聽著聽著都是那些東西
[00:08:31.000 --> 00:08:32.000]  其實沒有什麼獎項
[00:08:32.000 --> 00:08:34.000]  那你又繼續去
[00:08:34.000 --> 00:08:35.000]  那是母會嘛
[00:08:35.000 --> 00:08:38.000]  每間教會都是這樣的
[00:08:38.000 --> 00:08:41.000]  我們回教會都不是為了聽道
[00:08:41.000 --> 00:08:42.000]  我們教會是侍奉
[00:08:42.000 --> 00:08:44.000]  關心弟兄姊妹的
[00:08:44.000 --> 00:08:45.000]  是不是
[00:08:45.000 --> 00:08:47.000]  這個完全是你怎麼看
[00:08:47.000 --> 00:08:49.000]  你自己的素質狀況
[00:08:49.000 --> 00:08:50.000]  如果你覺得
[00:08:50.000 --> 00:08:51.000]  你現在最大的問題
[00:08:51.000 --> 00:08:52.000]  是傷風咳嗽
[00:08:52.000 --> 00:08:54.000]  那你當然無所謂
[00:08:54.000 --> 00:08:57.000]  街邊最近的醫生就去看
[00:08:57.000 --> 00:08:58.000]  哪間就腳
[00:08:58.000 --> 00:09:00.000]  哪間便宜就去
[00:09:00.000 --> 00:09:03.000]  但如果你有的是癌症四期
[00:09:03.000 --> 00:09:05.000]  你會不會找一個醫院
[00:09:05.000 --> 00:09:08.000]  是你覺得城裡面最好的醫院
[00:09:08.000 --> 00:09:10.000]  如果你是癌症四期
[00:09:10.000 --> 00:09:12.000]  你會不會說我在那間醫院出生
[00:09:12.000 --> 00:09:15.000]  所以我會在那間醫院死
[00:09:15.000 --> 00:09:17.000]  坐你很傻吧
[00:09:17.000 --> 00:09:18.000]  你癌症四期
[00:09:18.000 --> 00:09:19.000]  你嘩之利
[00:09:19.000 --> 00:09:21.000]  你找最好的醫院來醫你們
[00:09:21.000 --> 00:09:24.000]  所以這件事完全是看你覺得
[00:09:24.000 --> 00:09:28.000]  你的病情是有多嚴重
[00:09:28.000 --> 00:09:31.000]  我很想告訴大家
[00:09:31.000 --> 00:09:33.000]  我們是很需要好的教會
[00:09:33.000 --> 00:09:35.000]  我們是很需要好的牧師
[00:09:35.000 --> 00:09:36.000]  而好的教會
[00:09:36.000 --> 00:09:37.000]  好的牧師
[00:09:37.000 --> 00:09:38.000]  信不信由你
[00:09:38.000 --> 00:09:40.000]  是稀有動物來的
[00:09:40.000 --> 00:09:44.000]  如果今天我們隨便拿著色仔去紮一紮
[00:09:44.000 --> 00:09:46.000]  香港教會是多過米埔
[00:09:46.000 --> 00:09:48.000]  你走的每一間
[00:09:48.000 --> 00:09:50.000]  每一條街都有兩間
[00:09:50.000 --> 00:09:53.000]  是不是你隨隨便便走進去
[00:09:53.000 --> 00:09:56.000]  你聽到的東西都是差不多
[00:09:56.000 --> 00:09:57.000]  我也想
[00:09:57.000 --> 00:09:59.000]  我也很希望香港的教會
[00:09:59.000 --> 00:10:00.000]  或者全世界的教會
[00:10:00.000 --> 00:10:02.000]  是復興到一個地步
[00:10:02.000 --> 00:10:05.000]  你隨隨便便抽支籤走進去
[00:10:05.000 --> 00:10:07.000]  都可以聽到一個天國的訊息
[00:10:07.000 --> 00:10:10.000]  但是那個實際上來說不是的
[00:10:10.000 --> 00:10:12.000]  不是的
[00:10:12.000 --> 00:10:16.000]  而你需要一個天路的指導
[00:10:16.000 --> 00:10:18.000]  如果你去爬阿爾卑斯山
[00:10:18.000 --> 00:10:21.000]  你不會隨隨便便找一個導引
[00:10:21.000 --> 00:10:26.000]  你不會說我們都喜歡去爬山
[00:10:26.000 --> 00:10:27.000]  一起去爬山
[00:10:27.000 --> 00:10:29.000]  你要問這個人有沒有爬山的經驗
[00:10:29.000 --> 00:10:36.000]  你要問這個人有沒有對這樣的山脈有認識
[00:10:36.000 --> 00:10:38.000]  你要找最好的導引
[00:10:38.000 --> 00:10:43.000]  因為那條是非常非常危險的道路
[00:10:43.000 --> 00:10:46.000]  我想和你說一些大圖畫的東西
[00:10:46.000 --> 00:10:49.000]  當今天我們去想一想
[00:10:49.000 --> 00:10:51.000]  我們這條舊熟的天路
[00:10:51.000 --> 00:10:53.000]  我們應該怎樣去想
[00:10:53.000 --> 00:10:55.000]  我給你三點
[00:10:55.000 --> 00:10:58.000]  頭兩點就是教會歷史裏面的
[00:10:58.000 --> 00:11:02.000]  一些神學架構裏面最普通的兩點
[00:11:02.000 --> 00:11:08.000]  第一個神學架構思想就是
[00:11:08.000 --> 00:11:11.000]  我們踏上了這條窄路之後
[00:11:11.000 --> 00:11:15.000]  你要很小心你不會失足或者走錯路
[00:11:15.000 --> 00:11:16.000]  簡單來說
[00:11:16.000 --> 00:11:18.000]  你會不會失去你的救恩呢
[00:11:18.000 --> 00:11:20.000]  你是會的
[00:11:20.000 --> 00:11:23.000]  這個神學思想叫做Arminian
[00:11:23.000 --> 00:11:26.000]  就是阿文念主義
[00:11:26.000 --> 00:11:30.000]  就是說你今天踏上這條路
[00:11:30.000 --> 00:11:34.000]  但是其實沒有人知道你最後會不會去到天堂
[00:11:34.000 --> 00:11:37.000]  完全是看你有沒有堅持到底
[00:11:37.000 --> 00:11:39.000]  在當中你有可能失足
[00:11:39.000 --> 00:11:41.000]  有些人信信下不信
[00:11:41.000 --> 00:11:45.000]  失足就會是貼薩羅來加
[00:11:45.000 --> 00:11:48.000]  今天我們要看貼薩羅來加的引誘
[00:11:48.000 --> 00:11:50.000]  另外一個就會走錯路
[00:11:50.000 --> 00:11:54.000]  就是加泰書裏面的引誘
[00:11:54.000 --> 00:11:55.000]  這個是其中一個系統
[00:11:55.000 --> 00:11:58.000]  另外一個系統是加爾文主義
[00:11:58.000 --> 00:12:01.000]  它會說「一次得救永遠得救」
[00:12:01.000 --> 00:12:02.000]  這個我們很熟悉
[00:12:02.000 --> 00:12:05.000]  久不久都聽到有些人會說一次得救永遠得救
[00:12:05.000 --> 00:12:06.000]  但是你要很小心
[00:12:06.000 --> 00:12:09.000]  加爾文主義所想的東西
[00:12:09.000 --> 00:12:11.000]  不是一次得救永遠得救這麼簡單
[00:12:11.000 --> 00:12:13.000]  而是一次得救
[00:12:13.000 --> 00:12:17.000]  真信心的人才會得救
[00:12:17.000 --> 00:12:22.000]  而很多時候你是沒有辦法知道這個人是真信還是假信
[00:12:22.000 --> 00:12:26.000]  聖經裏面最好的一個例子
[00:12:26.000 --> 00:12:31.000]  就是保羅有一個童工叫多瑪
[00:12:31.000 --> 00:12:32.000]  底瑪
[00:12:32.000 --> 00:12:34.000]  而底瑪在聖經出現過三四次
[00:12:34.000 --> 00:12:37.000]  最後一次出現的時候
[00:12:37.000 --> 00:12:39.000]  保羅是說底瑪貪愛世界
[00:12:39.000 --> 00:12:41.000]  去了貼薩羅來加
[00:12:41.000 --> 00:12:45.000]  即是說其實連保羅都看不出
[00:12:45.000 --> 00:12:49.000]  原來底瑪不是真信的
[00:12:49.000 --> 00:12:51.000]  如果你說這兩個系統當中
[00:12:51.000 --> 00:12:53.000]  哪個系統是比較合乎聖經呢
[00:12:53.000 --> 00:12:58.000]  如果你問我 每個人都有不同的選擇
[00:12:58.000 --> 00:13:00.000]  我是選第二的
[00:13:00.000 --> 00:13:05.000]  但是在一個實際的面對的時候
[00:13:05.000 --> 00:13:11.000]  你會感覺到有些人是走著走著走著走著走著走著
[00:13:11.000 --> 00:13:13.000]  或者走著走著走歪了走歪了走歪了
[00:13:13.000 --> 00:13:17.000]  但是其實最終走歪了的人或者不信的人
[00:13:17.000 --> 00:13:22.000]  是因為他們的信心根本不是真正的信心
[00:13:22.000 --> 00:13:24.000]  這兩個系統簡單來說
[00:13:24.000 --> 00:13:27.000]  是教會歷史裡面最大的系統
[00:13:27.000 --> 00:13:32.000]  第三個系統是今天大部分香港人都會信的系統
[00:13:32.000 --> 00:13:36.000]  而在教會歷史裡面其實是完全不存在的
[00:13:36.000 --> 00:13:39.000]  是一個錯誤的理念
[00:13:39.000 --> 00:13:43.000]  就是一次缺志天堂必不入場
[00:13:43.000 --> 00:13:47.000]  這個東西是不可能不合乎聖經的
[00:13:47.000 --> 00:13:49.000]  但是我們很多時候
[00:13:49.000 --> 00:13:52.000]  今天你問 我很多時候跟別人聊天
[00:13:52.000 --> 00:13:54.000]  我去到一個地方就問一下
[00:13:54.000 --> 00:13:56.000]  他家人有沒有信主
[00:13:56.000 --> 00:13:59.000]  他通常 經常發生的事就是說
[00:13:59.000 --> 00:14:03.000]  他哥哥或者他媽媽曾經什麼時候缺了志
[00:14:03.000 --> 00:14:05.000]  不過一直都沒有回教會
[00:14:05.000 --> 00:14:07.000]  那就是不信而已
[00:14:07.000 --> 00:14:10.000]  但是他在他的世界裡面
[00:14:10.000 --> 00:14:12.000]  他覺得他缺了志
[00:14:12.000 --> 00:14:14.000]  我告訴你有天你去到天堂的門口
[00:14:14.000 --> 00:14:16.000]  你不可以跟上帝說
[00:14:16.000 --> 00:14:18.000]  我2018年在公理堂缺過志
[00:14:18.000 --> 00:14:20.000]  你一定要收留我
[00:14:20.000 --> 00:14:22.000]  沒有這個東西的
[00:14:22.000 --> 00:14:26.000]  上帝會說你哪一章哪一節聖經告訴我
[00:14:26.000 --> 00:14:28.000]  我一定要收留你
[00:14:28.000 --> 00:14:30.000]  你其實是沒有根據的
[00:14:30.000 --> 00:14:32.000]  但是不知道為什麼久而久之
[00:14:32.000 --> 00:14:34.000]  大家一直在傳
[00:14:34.000 --> 00:14:36.000]  於是就說曾經缺了志
[00:14:36.000 --> 00:14:38.000]  就一定有天堂門眷
[00:14:38.000 --> 00:14:41.000]  這個門眷是假的
[00:14:41.000 --> 00:14:44.000]  我想說的
[00:14:44.000 --> 00:14:46.000]  我不是想你猜測這個猜測那個
[00:14:46.000 --> 00:14:48.000]  我想跟你說
[00:14:48.000 --> 00:14:50.000]  天路是非常危險的
[00:14:50.000 --> 00:14:52.000]  天路是非常危險的
[00:14:52.000 --> 00:14:54.000]  從人的角度來說是非常危險的
[00:14:54.000 --> 00:14:57.000]  所以保羅寫信的時候
[00:14:57.000 --> 00:14:59.000]  你發覺他是假設
[00:14:59.000 --> 00:15:02.000]  當中有很多不同的危險
[00:15:02.000 --> 00:15:05.000]  於是他鼓勵或者他在警告
[00:15:05.000 --> 00:15:09.000]  他的聽眾他的教會人士告訴你
[00:15:09.000 --> 00:15:11.000]  我想帶你去看
[00:15:11.000 --> 00:15:16.000]  天路歷程的明珠
[00:15:16.000 --> 00:15:18.000]  一段講到
[00:15:18.000 --> 00:15:20.000]  需要有一個好的目者
[00:15:20.000 --> 00:15:24.000]  或者有一個好的帶領你走天路的人
[00:15:24.000 --> 00:15:27.000]  是多麼重要的一件事情
[00:15:27.000 --> 00:15:30.000]  John Bunyan在他的天路歷程裡面
[00:15:30.000 --> 00:15:33.000]  有一個章節叫做《尋訪啟導家》
[00:15:33.000 --> 00:15:35.000]  In the House of Interpreters
[00:15:35.000 --> 00:15:36.000]  他這樣說
[00:15:36.000 --> 00:15:39.000]  那屋內掛著一幅畫像
[00:15:39.000 --> 00:15:43.000]  畫中人的神態異常莊嚴動人
[00:15:43.000 --> 00:15:46.000]  他雙眼注視著天
[00:15:46.000 --> 00:15:48.000]  頭戴著金冠
[00:15:48.000 --> 00:15:52.000]  背向世界一切的榮華富貴
[00:15:52.000 --> 00:15:56.000]  拿著一本世界上最珍貴的書
[00:15:56.000 --> 00:15:59.000]  當然就是聖經
[00:15:59.000 --> 00:16:01.000]  除了聖經以外沒有的了
[00:16:01.000 --> 00:16:04.000]  站在那裡傳講真理
[00:16:04.000 --> 00:16:06.000]  你發覺這個人手裡只有一本書
[00:16:06.000 --> 00:16:10.000]  就是聖經連報紙都沒有
[00:16:10.000 --> 00:16:13.000]  懇求世人
[00:16:13.000 --> 00:16:17.000]  基督徒鑽牆了畫像一番
[00:16:17.000 --> 00:16:21.000]  然後轉過頭來問啟導這是什麼意思
[00:16:21.000 --> 00:16:22.000]  啟導說
[00:16:22.000 --> 00:16:25.000]  這人是世上千人中難逢的
[00:16:25.000 --> 00:16:27.000]  他的雙目望天
[00:16:27.000 --> 00:16:30.000]  手中拿著真理的書
[00:16:30.000 --> 00:16:32.000]  口中傳講真理的話
[00:16:32.000 --> 00:16:38.000]  這是表示他的工作是要幫助黑暗中的世人歸向光明
[00:16:38.000 --> 00:16:40.000]  他看輕世上的榮華
[00:16:40.000 --> 00:16:43.000]  一心侍奉神
[00:16:43.000 --> 00:16:47.000]  他將來必得著冠冕為獎賞
[00:16:47.000 --> 00:16:49.000]  接著最後的警告
[00:16:49.000 --> 00:16:53.000]  我所以帶你參觀這幅畫像
[00:16:53.000 --> 00:16:57.000]  是因為在你往天城去的路上
[00:16:57.000 --> 00:17:03.000]  只有畫像中這樣的人才配當你的強盜
[00:17:03.000 --> 00:17:06.000]  你要牢記這人的樣貌
[00:17:06.000 --> 00:17:12.000]  免得在圖章遇上假師傅把你引到死亡的路上
[00:17:12.000 --> 00:17:16.000]  我聽你今天打開電視就一大堆假師傅
[00:17:16.000 --> 00:17:20.000]  我們需要的是認定
[00:17:20.000 --> 00:17:24.000]  究竟什麼人才可以引你到天上
[00:17:24.000 --> 00:17:26.000]  你找一個人引你到地獄
[00:17:26.000 --> 00:17:28.000]  其實有很多條路
[00:17:28.000 --> 00:17:30.000]  不是只有一條
[00:17:30.000 --> 00:17:32.000]  天路就只有一條
[00:17:32.000 --> 00:17:34.000]  所以這就是很危險的地方
[00:17:34.000 --> 00:17:37.000]  我記得早幾年我在神學院教書的時候
[00:17:37.000 --> 00:17:43.000]  我都用這段給我們神學畢業生作為一個鼓勵
[00:17:43.000 --> 00:17:49.000]  希望我的祈禱是你們會成為這個圖畫當中的傳道人
[00:17:49.000 --> 00:17:53.000]  但我自己心裏面是有掙扎的
[00:17:53.000 --> 00:17:56.000]  我自己心裏面認識了他們一段時間
[00:17:56.000 --> 00:17:57.000]  都知道
[00:17:57.000 --> 00:17:58.000]  如果你問我
[00:17:58.000 --> 00:18:00.000]  我希望他們多留三年再讀
[00:18:00.000 --> 00:18:03.000]  因為其實是很難的
[00:18:03.000 --> 00:18:05.000]  你要捉到這些東西
[00:18:05.000 --> 00:18:07.000]  你要明白聖經
[00:18:07.000 --> 00:18:09.000]  你要背向世界
[00:18:09.000 --> 00:18:11.000]  朝向真理
[00:18:11.000 --> 00:18:13.000]  指引上天路
[00:18:13.000 --> 00:18:15.000]  其實是很困難的一件事
[00:18:15.000 --> 00:18:18.000]  我們需要這樣的導航者
