
[00:00:00.000 --> 00:00:05.680]  頂姐妹,今天我們再一次回到一同思想已忽所書的信息
[00:06:34.680 --> 00:06:36.440]  如果沒有了這後半句
[00:06:36.440 --> 00:06:39.880]  「頭」的定義由誰來定呢?
[00:06:39.880 --> 00:06:42.200]  就是由社會
[00:06:42.200 --> 00:06:44.920]  由世俗的文化來定
[00:06:44.920 --> 00:06:46.000]  同樣
[00:06:46.000 --> 00:06:47.040]  經文裡面提到
[00:06:47.040 --> 00:06:49.280]  丈夫要愛妻子
[00:06:49.280 --> 00:06:50.200]  這一份的愛
[00:06:50.200 --> 00:06:54.000]  也不是讓我們隨意地去演繹的
[00:06:54.000 --> 00:06:58.000]  而是建基於基督對教會的愛上
[00:06:58.000 --> 00:06:59.560]  是極高標準的愛
[00:06:59.560 --> 00:07:01.640]  是捨己的愛
[00:07:01.640 --> 00:07:04.480]  這樣的夫婦關係的教導
[00:07:04.480 --> 00:07:06.840]  相對世界的文化
[00:07:06.840 --> 00:07:08.840]  從來都是顛覆性的
[00:07:08.840 --> 00:07:13.760]  世俗的文化從來不會這樣來教導的
[00:07:13.760 --> 00:07:15.240]  說到夫婦關係
[00:07:15.240 --> 00:07:17.560]  雖然我已經結婚超過二十年
[00:07:17.560 --> 00:07:20.320]  但我都沒有什麼特別的心得
[00:07:20.320 --> 00:07:24.680]  我總是希望不要接到太多投訴就可以了
[00:07:24.680 --> 00:07:26.120]  就過骨了
[00:07:26.120 --> 00:07:28.680]  所以今天都沒有什麼夫婦相處的技巧
[00:07:28.680 --> 00:07:31.200]  來跟大家分享
[00:07:31.200 --> 00:07:32.440]  不過話說回來
[00:07:32.440 --> 00:07:34.480]  如果我們按經驗來說
[00:07:34.480 --> 00:07:35.880]  其實保羅
[00:07:35.880 --> 00:07:38.120]  都不是一個最適合的人選
[00:07:38.120 --> 00:07:42.160]  來講夫婦相處之道這個題目的
[00:07:42.160 --> 00:07:43.480]  因為保羅大家知道
[00:07:43.480 --> 00:07:44.640]  他是單身的
[00:07:44.640 --> 00:07:47.520]  他並沒有婚姻的經驗
[00:07:47.520 --> 00:07:48.440]  既然是這樣
[00:07:48.440 --> 00:07:50.360]  保羅為什麼仍然要去
[00:07:50.360 --> 00:07:55.200]  去觸及一個他沒有經驗的題目
[00:07:55.200 --> 00:07:56.440]  很明顯
[00:07:56.440 --> 00:07:57.720]  在保羅眼中
[00:07:57.720 --> 00:07:58.840]  夫婦關係
[00:07:58.840 --> 00:07:59.840]  家庭關係
[00:07:59.840 --> 00:08:01.520]  是非常非常重要的
[00:08:01.520 --> 00:08:03.840]  是關乎整個的信仰群體
[00:08:03.840 --> 00:08:07.040]  他們怎樣去演繹福音
[00:08:07.040 --> 00:08:08.760]  怎樣去活出福音
[00:08:08.760 --> 00:08:12.520]  怎樣整個群體來去持守他們的信仰
[00:08:12.520 --> 00:08:16.040]  怎樣按著聖經的教導來生活
[00:08:16.040 --> 00:08:20.000]  所以今天當我跟大家分享這段保羅的教導的時候
[00:08:20.000 --> 00:08:22.600]  我想從三方面跟大家來思想
[00:08:22.600 --> 00:08:23.600]  第一方面是
[00:08:23.600 --> 00:08:26.400]  這個勸勉的基礎究竟是什麼
[00:08:26.400 --> 00:08:27.120]  第二方面
[00:08:27.120 --> 00:08:28.120]  勸勉的內容
[00:08:28.120 --> 00:08:31.440]  保羅究竟要告訴我們作丈夫、作妻子
[00:08:31.440 --> 00:08:33.080]  要告訴我們什麼
[00:08:33.080 --> 00:08:34.200]  第三方面
[00:08:34.200 --> 00:08:35.920]  這個勸勉的實踐
[00:08:35.920 --> 00:08:38.320]  究竟我們怎樣能夠做得到
[00:08:38.320 --> 00:08:40.000]  首先我再和大家一起去看
[00:08:40.000 --> 00:08:42.360]  這個勸勉的基礎
[00:08:42.360 --> 00:08:44.040]  在保羅的眼中
[00:08:44.040 --> 00:08:45.960]  當頂姐妹信了主之後
[00:08:45.960 --> 00:08:47.480]  成為一個新人
[00:08:47.480 --> 00:08:49.640]  這個新的身份和新的照明
[00:08:49.640 --> 00:08:51.240]  是很重要的
[00:08:51.240 --> 00:08:53.480]  保羅有一個觀念
[00:08:53.480 --> 00:08:55.920]  經常在保羅書信裡面
[00:08:55.920 --> 00:08:57.920]  包括今天所看的《以弗所書》裡面
[00:08:57.920 --> 00:09:00.040]  反覆重覆地提到
[00:09:00.040 --> 00:09:02.080]  是「在基督裡」
[00:09:02.080 --> 00:09:05.040]  in Christ
[00:09:05.040 --> 00:09:06.800]  是代表了我們信主之後
[00:09:06.800 --> 00:09:08.960]  一個很重要新的身份
[00:09:08.960 --> 00:09:10.800]  代表了我們與基督結連
[00:09:10.800 --> 00:09:12.760]  與弟兄姊妹結連
[00:09:12.760 --> 00:09:13.800]  不再
[00:09:13.800 --> 00:09:16.680]  我們宣告不再去敬拜別神
[00:09:16.680 --> 00:09:19.680]  我們宣告我們生命的轉向
[00:09:19.680 --> 00:09:22.040]  這個是我們作主門徒
[00:09:22.040 --> 00:09:25.560]  門徒生活裡面一個很重要的前提
[00:09:25.560 --> 00:09:27.760]  頂姐妹有時候我們寫信
[00:09:27.760 --> 00:09:29.600]  或者出電郵的時候
[00:09:29.600 --> 00:09:32.600]  當我們到最後處名之前
[00:09:32.600 --> 00:09:34.000]  有時候我們也有一個習慣
[00:09:34.000 --> 00:09:35.960]  寫in Christ
[00:09:35.960 --> 00:09:37.160]  或者in Him
[00:09:37.160 --> 00:09:39.200]  中文我們可能寫主內
[00:09:39.200 --> 00:09:40.920]  我們才加自己的名字上去
[00:09:40.920 --> 00:09:43.000]  這個是不是真的我們
[00:09:43.000 --> 00:09:47.800]  心意更新和生命轉向時刻的宣告
[00:09:47.800 --> 00:09:49.400]  還是可能只是我們一個
[00:09:49.400 --> 00:09:52.720]  基督教慣用的慣用語
[00:09:52.720 --> 00:09:54.880]  保羅很反覆地強調
[00:09:54.880 --> 00:09:55.600]  頂姐妹
[00:09:55.600 --> 00:09:56.720]  我們已經跟從主了
[00:09:56.720 --> 00:09:57.840]  我們已經信了主了
[00:09:57.840 --> 00:10:00.000]  我們成為一個新人的時候
[00:10:00.000 --> 00:10:05.360]  我們不要再隨從外邦人來行事
[00:10:05.360 --> 00:10:09.760]  保羅在《耳福碩書》四章二十節裡面這樣說
[00:10:09.760 --> 00:10:10.680]  他說
[00:10:10.680 --> 00:10:12.000]  你們學了基督
[00:10:12.000 --> 00:10:13.200]  聽過他的道
[00:10:13.200 --> 00:10:14.440]  領了他的教
[00:10:14.440 --> 00:10:16.000]  學了他的真理
[00:10:16.000 --> 00:10:19.800]  就要脫去你們從前行為上的舊人
[00:10:19.800 --> 00:10:22.240]  將你們的心智改換一新
[00:10:22.240 --> 00:10:25.040]  並且穿上新人
[00:10:25.040 --> 00:10:28.600]  這是很重要的作門徒的前提
[00:10:28.600 --> 00:10:30.960]  我們要脫去舊人
[00:10:30.960 --> 00:10:33.600]  穿上新人
[00:10:33.600 --> 00:10:37.320]  當我們已經決意去宣告跟從主的時候
[00:10:37.320 --> 00:10:40.040]  我們不應該再隨從世界的風俗
[00:10:40.040 --> 00:10:41.760]  無論是我們日常的生活
[00:10:41.760 --> 00:10:43.880]  還是我們婚姻的生活
[00:10:43.880 --> 00:10:46.240]  保羅在《耳福碩書》裡面
[00:10:46.240 --> 00:10:48.160]  另外一個很強調的觀念
[00:10:48.160 --> 00:10:50.960]  是蒙召的觀念
[00:10:50.960 --> 00:10:53.560]  去到《耳福碩書》四章一開始的時候
[00:10:53.560 --> 00:10:54.920]  在這個很重要的轉折點
[00:10:54.920 --> 00:10:55.640]  保羅說
[00:10:55.640 --> 00:10:57.720]  我為主被囚的勸你們
[00:10:57.720 --> 00:10:59.880]  你們既然蒙召
[00:10:59.880 --> 00:11:02.880]  行事為人就當與所蒙的恩
[00:11:02.880 --> 00:11:05.160]  來去相稱
[00:11:05.160 --> 00:11:07.000]  很重要的提醒
[00:11:07.000 --> 00:11:08.440]  我們是蒙召
[00:11:08.440 --> 00:11:09.560]  在恩典裡面
[00:11:09.560 --> 00:11:12.200]  蒙召作臣的子民
[00:11:12.200 --> 00:11:15.440]  我們蒙召進入婚姻關係裡面
[00:11:15.440 --> 00:11:17.320]  我們蒙召了一個好的丈夫
[00:11:17.320 --> 00:11:19.320]  蒙召了一個好的妻子
[00:11:19.320 --> 00:11:20.840]  這是我們的召命
[00:11:20.840 --> 00:11:22.480]  是我們的 calling
[00:11:22.480 --> 00:11:25.040]  是我們的使命
[00:11:25.040 --> 00:11:25.880]  弟兄姊妹
[00:11:25.880 --> 00:11:28.520]  當我們謹記這一點的時候
[00:11:28.520 --> 00:11:30.040]  我們今天的身份
[00:11:30.040 --> 00:11:31.080]  我們今天的角色
[00:11:31.080 --> 00:11:33.480]  是帶著神恩典的召命
[00:11:33.480 --> 00:11:36.000]  是帶著神給我們的使命的時候
[00:11:36.000 --> 00:11:40.200]  我們去活出這個角色的時候
[00:11:40.200 --> 00:11:41.320]  很不同
[00:11:41.320 --> 00:11:42.560]  是不是?
[00:11:42.560 --> 00:11:44.400]  這個使命的目的
[00:11:44.400 --> 00:11:46.720]  是讓我們能夠在不同的地方
[00:11:46.720 --> 00:11:48.360]  都能夠去榮耀
[00:11:48.360 --> 00:11:50.520]  我們所信的主耶穌基督
[00:11:50.520 --> 00:11:52.160]  我們為什麼要這麼辛苦呢?
[00:11:52.160 --> 00:11:53.640]  我們為什麼要逆流而上?
[00:11:53.640 --> 00:11:56.280]  我們為什麼不隨從世界的方法
[00:11:56.280 --> 00:11:58.840]  來看待我們的婚姻?
[00:11:58.840 --> 00:12:00.440]  我們的家庭關係
[00:12:00.440 --> 00:12:03.200]  因為我們都是新造的人
[00:12:03.200 --> 00:12:04.200]  我們是蒙召
[00:12:04.200 --> 00:12:06.840]  我們是帶著使命的
[00:12:06.840 --> 00:12:09.200]  另一個很重要這段勸勉的基礎
[00:12:09.200 --> 00:12:10.000]  保羅
[00:12:10.000 --> 00:12:11.440]  也是保羅在《爾弗所書》裡面
[00:12:11.440 --> 00:12:13.640]  一個很重要的神學主題
[00:12:13.640 --> 00:12:15.480]  是《屬靈真賤》
[00:12:15.480 --> 00:12:17.000]  剛才我們所讀的那段經文
[00:12:17.000 --> 00:12:18.280]  我今天所思想的那段經文
[00:12:18.280 --> 00:12:20.400]  在五章的後半部分
[00:12:20.400 --> 00:12:22.400]  當保羅一再講下去的時候
[00:12:22.400 --> 00:12:24.240]  緊接下去第六章
[00:12:24.240 --> 00:12:26.920]  就是講到屬靈真賤
[00:12:26.920 --> 00:12:27.800]  大家都會記得
[00:12:27.800 --> 00:12:31.520]  我們要穿起神所賜的全副的軍裝
[00:12:31.520 --> 00:12:33.160]  好在磨爛的日子
[00:12:33.160 --> 00:12:35.920]  我們抵擋仇敵仍然能夠站立得住
[00:12:35.920 --> 00:12:37.040]  是不是?
[00:12:37.040 --> 00:12:38.560]  黑暗的勢力
[00:12:38.560 --> 00:12:40.480]  讓我們更清楚
[00:12:40.480 --> 00:12:42.400]  一個健康的婚姻
[00:12:42.400 --> 00:12:43.520]  健康的家庭
[00:12:43.520 --> 00:12:46.840]  對教會有多麼重要
[00:12:46.840 --> 00:12:48.400]  是教會的橋頭堡
[00:12:48.400 --> 00:12:49.440]  我們試想一下
[00:12:49.440 --> 00:12:50.920]  如果每天當我們回到家裡
[00:12:50.920 --> 00:12:52.160]  打開門的時候
[00:12:52.160 --> 00:12:54.440]  我們都是家無寧日
[00:12:54.440 --> 00:12:56.920]  萬世爭戰在我們家裡的時候
[00:12:56.920 --> 00:12:58.720]  你很難想像我們回到教會裡面
[00:12:58.720 --> 00:13:00.600]  有很好的教會生活
[00:13:00.600 --> 00:13:02.800]  或者我們有很好的屬靈成長
[00:13:02.800 --> 00:13:04.600]  除非你一直戴著面具做人
[00:13:04.600 --> 00:13:05.400]  但是
[00:13:05.400 --> 00:13:06.520]  這不是真實
[00:13:06.520 --> 00:13:09.480]  這也不持久
[00:13:09.480 --> 00:13:10.520]  因此
[00:13:10.520 --> 00:13:12.880]  魔鬼很清楚
[00:13:12.880 --> 00:13:14.920]  它常常地圖謀
[00:13:14.920 --> 00:13:17.880]  怎樣可以摧毀家庭的關係
[00:13:17.880 --> 00:13:21.640]  藉此來破壞教會的群體
[00:13:21.640 --> 00:13:24.440]  正如聖經裡面所說
[00:13:24.440 --> 00:13:27.480]  魔鬼就像是哮叫的獅子一樣
[00:13:27.480 --> 00:13:28.520]  遍地遊行
[00:13:28.520 --> 00:13:30.800]  尋找可吞嚇的人
[00:13:30.800 --> 00:13:33.880]  尋找可吞嚇不穩固的家庭
[00:13:33.880 --> 00:13:36.920]  尋找面臨破裂的婚姻關係
[00:13:36.920 --> 00:13:38.280]  來吞嚇他們
[00:13:38.280 --> 00:13:41.160]  藉此來搖動教會
[00:13:41.160 --> 00:13:43.800]  搖動弟兄姊妹的生命
[00:13:43.800 --> 00:13:44.560]  因此
[00:13:44.560 --> 00:13:47.680]  保羅在《已忽所述第六章》裡面
[00:13:47.680 --> 00:13:49.240]  提醒我們弟兄姊妹
[00:13:49.240 --> 00:13:50.720]  你們要靠著主
[00:13:50.720 --> 00:13:52.640]  依靠祂的大能大力
[00:13:52.640 --> 00:13:54.720]  作剛強的人
[00:13:54.720 --> 00:13:56.160]  大家有沒有想過
[00:13:56.160 --> 00:13:57.400]  夫婦的關係
[00:13:57.400 --> 00:13:58.640]  家庭的關係
[00:13:58.640 --> 00:14:00.760]  有時可能只是吵兩句而已
[00:14:00.760 --> 00:14:04.280]  原來是直接在影響我們
[00:14:04.280 --> 00:14:06.640]  在面對屬靈上面的時候
[00:14:06.640 --> 00:14:07.640]  挑戰的時候
[00:14:07.640 --> 00:14:09.520]  息息相關
[00:14:09.520 --> 00:14:10.960]  當我們說夫婦關係的時候
[00:14:10.960 --> 00:14:15.880]  原來不只是說一些浪漫或者溫馨的故事
[00:14:15.880 --> 00:14:18.080]  怎樣可以浪漫一點 怎樣可以溫馨一點
[00:14:18.080 --> 00:14:20.200]  我們作為主的門徒
[00:14:20.200 --> 00:14:21.120]  我們知道
[00:14:21.120 --> 00:14:24.760]  我們必須要守住我們的婚姻
[00:14:24.760 --> 00:14:27.280]  以致我們面對屬靈的挑戰的時候
[00:14:27.280 --> 00:14:30.120]  我們仍然能夠站立得住
[00:14:30.120 --> 00:14:31.000]  弟兄姊妹
[00:14:31.000 --> 00:14:33.760]  當我們明白了保羅在這段勸勉裡面
[00:14:33.760 --> 00:14:35.640]  一些屬靈的基礎之後
[00:14:35.640 --> 00:14:37.720]  讓我們仔細來看
[00:14:37.720 --> 00:14:39.640]  他勸勉的內容究竟是什麼
[00:14:39.640 --> 00:14:41.080]  首先我們先看一下
[00:14:41.080 --> 00:14:42.840]  二十二節到二十四節
[00:14:42.840 --> 00:14:46.520]  是給妻子的勸勉
[00:14:46.520 --> 00:14:47.880]  「你們作妻子的
[00:14:47.880 --> 00:14:50.080]  當信服自己的丈夫
[00:14:50.080 --> 00:14:51.560]  如同信服主
[00:14:51.560 --> 00:14:53.520]  因為丈夫是妻子的頭
[00:14:53.520 --> 00:14:55.760]  如同基督是教會的頭
[00:14:55.760 --> 00:14:58.320]  他又是教會全體的救主
[00:14:58.320 --> 00:14:59.960]  教會怎樣信服基督
[00:14:59.960 --> 00:15:04.200]  妻子也要怎樣凡是信服丈夫」
[00:15:04.200 --> 00:15:06.640]  保羅對妻子的勸勉
[00:15:06.640 --> 00:15:08.040]  其實一點都不多
[00:15:08.040 --> 00:15:09.760]  只是一點而已
[00:15:09.760 --> 00:15:12.920]  就是你們要信服自己的丈夫
[00:15:12.920 --> 00:15:14.320]  如同信服主
[00:15:14.320 --> 00:15:17.560]  並且凡是的信服
[00:15:17.560 --> 00:15:18.720]  姐妹們
[00:15:18.720 --> 00:15:20.400]  容易嗎?
[00:15:20.400 --> 00:15:22.360]  凡是的信服
[00:15:22.360 --> 00:15:24.040]  當你回答這條問題之前
[00:15:24.040 --> 00:15:27.280]  我們一起來思想剛才的三節經文
[00:15:27.280 --> 00:15:29.240]  我們不要斷章取義
[00:15:29.240 --> 00:15:30.840]  在這三節經文裡面
[00:15:30.840 --> 00:15:34.480]  保羅其實是用基督和教會的關係
[00:15:34.480 --> 00:15:35.760]  來比喻
[00:15:35.760 --> 00:15:39.920]  並且規範了對妻子的要求
[00:15:39.920 --> 00:15:40.840]  很重要的是
[00:15:40.840 --> 00:15:42.880]  丈夫是妻子的頭
[00:15:42.880 --> 00:15:48.560]  如同基督是教會的頭
[00:15:48.560 --> 00:15:50.960]  是基督和教會的關係
[00:15:50.960 --> 00:15:54.000]  頭是領袖
[00:15:54.000 --> 00:15:56.280]  是帶領的意思
[00:15:56.280 --> 00:16:02.440]  是要對被帶領的方向提供保護
[00:16:02.440 --> 00:16:04.800]  我相信保羅在這裡要強調的
[00:16:04.800 --> 00:16:06.960]  是頭的責任
[00:16:06.960 --> 00:16:10.480]  而不是頭的權柄
[00:16:10.480 --> 00:16:12.600]  就像耶穌基督的榜樣一樣
[00:16:12.600 --> 00:16:16.480]  耶穌基督是僕人領袖的榜樣
[00:16:16.480 --> 00:16:17.440]  聖經裡面這樣說
[00:16:17.440 --> 00:16:19.040]  因為人子來
[00:16:19.040 --> 00:16:21.040]  並不是要受人的服侍
[00:16:21.040 --> 00:16:22.160]  乃是要服侍人
[00:16:22.160 --> 00:16:26.040]  並且要捨命作多人的屬駕
[00:16:26.040 --> 00:16:29.640]  如果耶穌基督和教會的關係
[00:16:29.640 --> 00:16:32.480]  是我們參照的時候
[00:16:32.480 --> 00:16:35.000]  丈夫作為妻子的頭
[00:16:35.000 --> 00:16:37.760]  當然不是在家裡做老闆
[00:16:37.760 --> 00:16:42.160]  不是負責管轄、轄制你的妻子
[00:16:42.160 --> 00:16:44.320]  而是要盡量去保護她
[00:16:44.320 --> 00:16:46.200]  去愛護她
[00:16:46.200 --> 00:16:50.640]  特別是在屬靈上的帶領
[00:16:50.640 --> 00:16:52.000]  對你妻子的帶領
[00:16:52.000 --> 00:16:55.200]  對你家庭在屬靈上的帶領
[00:16:55.200 --> 00:16:56.720]  保羅的教導
