
[00:00:00.000 --> 00:00:04.220]  上周跟大家講的是撒米爾記下的第一章
[00:04:34.960 --> 00:04:37.600]  今天我們一起來看看
[00:04:37.600 --> 00:04:39.120]  這個題目叫做
[00:04:39.120 --> 00:04:43.680]  「化乾戈為玉帛」
[00:04:43.680 --> 00:04:47.320]  就是不要讓玉帛成為乾戈
[00:04:47.320 --> 00:04:50.640]  其實也是一個很好的意思
[00:04:50.640 --> 00:04:54.360]  讓我們看到本來他們是很美好的
[00:04:54.360 --> 00:04:56.760]  不過就是因為這些爭執
[00:04:56.760 --> 00:04:58.880]  搞成戰爭
[00:04:58.880 --> 00:05:01.640]  搞成人命的傷亡
[00:05:01.640 --> 00:05:03.960]  好像形容我們今天來說
[00:05:03.960 --> 00:05:05.600]  我們本來很好的
[00:05:05.600 --> 00:05:06.920]  大家的關係
[00:05:06.920 --> 00:05:08.280]  很朋友的
[00:05:08.280 --> 00:05:10.960]  但是因為這些爭執小事
[00:05:10.960 --> 00:05:15.400]  後來就越來越有爭執
[00:05:15.400 --> 00:05:17.240]  變成傷害
[00:05:17.240 --> 00:05:18.840]  變成仇恨
[00:05:18.840 --> 00:05:20.520]  變成血腥
[00:05:20.520 --> 00:05:25.080]  所以這個就是很難過的事
[00:05:25.080 --> 00:05:27.080]  無論是我們的家庭也好
[00:05:27.080 --> 00:05:29.600]  我們朋友之間的關係也好
[00:05:29.600 --> 00:05:31.040]  我們工作的地方也好
[00:05:31.040 --> 00:05:33.080]  本來是很和好的地方
[00:05:33.080 --> 00:05:34.440]  教會更加如此
[00:05:34.440 --> 00:05:36.320]  教會應該不用說了
[00:05:36.320 --> 00:05:39.040]  應該是一個和平和好的地方
[00:05:39.040 --> 00:05:46.720]  但是人性也會有鬥爭爭執或者摩擦
[00:05:46.720 --> 00:05:49.600]  不要讓玉帛成為什麼
[00:05:49.600 --> 00:05:50.840]  不要成為乾戈
[00:05:50.840 --> 00:05:54.920]  這就是我們今天從這段經文裏面的很好的提醒
[00:05:54.920 --> 00:05:56.840]  先看看背景
[00:05:56.840 --> 00:05:59.000]  就是從第一節開始
[00:05:59.000 --> 00:06:01.480]  這裡聖經不讀也不行
[00:06:01.480 --> 00:06:03.480]  因為是一個很重要的背景
[00:06:03.480 --> 00:06:05.000]  所以聽我讀
[00:06:05.000 --> 00:06:06.840]  我讀完十一節給大家聽
[00:06:06.840 --> 00:06:09.480]  中間有些解釋
[00:06:09.480 --> 00:06:12.240]  《撒末爾記》第二章第一節
[00:06:12.240 --> 00:06:15.040]  「之後大衛問耶和華說」
[00:06:15.040 --> 00:06:16.440]  所以這裡我們看到
[00:06:16.440 --> 00:06:19.440]  大衛這個靈性美好的開始
[00:06:19.440 --> 00:06:21.120]  「大衛問耶和華說
[00:06:21.120 --> 00:06:24.120]  『我想由大的一個城去,可以嗎?』
[00:06:24.120 --> 00:06:25.600]  耶和華就回答他
[00:06:25.600 --> 00:06:27.200]  『耶和華說,可以』
[00:06:27.200 --> 00:06:30.480]  大衛說,『我想哪一個城去呢?』
[00:06:30.480 --> 00:06:33.000]  耶和華說,『想希伯倫去』」
[00:06:33.000 --> 00:06:33.960]  你看到這裡
[00:06:33.960 --> 00:06:35.400]  大衛與神對話
[00:06:35.400 --> 00:06:37.280]  就好像我們今天祈禱一樣
[00:06:37.280 --> 00:06:38.520]  聖靈跟我們說話
[00:06:38.520 --> 00:06:40.040]  我們向神禱告
[00:06:40.040 --> 00:06:42.800]  所以這是一個很好的親密的關係
[00:06:42.800 --> 00:06:44.880]  這真是很美好的事
[00:06:44.880 --> 00:06:48.040]  大衛很值得欣賞的就是這些地方
[00:06:48.040 --> 00:06:48.760]  第二節
[00:06:48.760 --> 00:06:50.640]  「於是大衛和他兩個妻
[00:06:50.640 --> 00:06:52.960]  一個是耶斯列人
[00:06:52.960 --> 00:06:55.720]  阿希倫一個是作為加密人
[00:06:55.720 --> 00:06:57.720]  那八妻的阿比戈
[00:06:57.720 --> 00:07:00.280]  都上那裡去了」
[00:07:00.280 --> 00:07:03.320]  「大衛也將跟隨他的人
[00:07:03.320 --> 00:07:06.640]  和他們各人的眷屬一同帶上去
[00:07:06.640 --> 00:07:09.080]  住在希伯倫的城入中」
[00:07:09.080 --> 00:07:10.880]  所以你看到很多人一起
[00:07:10.880 --> 00:07:12.800]  去了希伯倫
[00:07:12.800 --> 00:07:14.600]  神指示他的地方
[00:07:14.600 --> 00:07:16.200]  所以我們看到
[00:07:16.200 --> 00:07:17.160]  第四節開始
[00:07:17.160 --> 00:07:19.560]  「猶大人就來到希伯倫了
[00:07:19.560 --> 00:07:23.320]  在那裡告大衛作猶大家的王」
[00:07:23.320 --> 00:07:24.800]  有人告訴大衛說
[00:07:24.800 --> 00:07:28.920]  「作埋葬素羅的基列雅比人」
[00:07:28.920 --> 00:07:33.920]  我們看到大衛從這裡開始作王
[00:07:33.920 --> 00:07:37.320]  所以他先做猶大家的王
[00:07:37.320 --> 00:07:39.080]  後來做了七年之後
[00:07:39.080 --> 00:07:40.560]  其他的耶斯列家
[00:07:40.560 --> 00:07:41.840]  其他的族人
[00:07:41.840 --> 00:07:45.520]  就一起再擁立他作為全國的王
[00:07:45.520 --> 00:07:47.040]  但他現在這個階段
[00:07:47.040 --> 00:07:50.520]  就是先做他們自己的支派
[00:07:50.520 --> 00:07:53.040]  大衛屬於哪個支派?
[00:07:53.040 --> 00:07:53.920]  猶大
[00:07:53.920 --> 00:07:54.840]  所以他是猶大支派
[00:07:54.840 --> 00:07:59.000]  所以先作猶大支派的猶大家的王
[00:07:59.000 --> 00:08:01.160]  但是有人告訴他
[00:08:01.160 --> 00:08:02.400]  剛剛上一章記載
[00:08:02.400 --> 00:08:03.720]  素羅死了
[00:08:03.720 --> 00:08:04.680]  葬在哪裡?
[00:08:04.680 --> 00:08:09.640]  葬在基列雅比人那裡
[00:08:09.640 --> 00:08:10.840]  基列雅比人是什麼人?
[00:08:10.840 --> 00:08:13.880]  其實就是素羅自己的原族
[00:08:13.880 --> 00:08:16.360]  所以他葬在自己的故鄉
[00:08:16.360 --> 00:08:17.800]  自己的原族那裡
[00:08:17.800 --> 00:08:19.880]  就是基列雅比
[00:08:19.880 --> 00:08:22.160]  第五節
[00:08:22.160 --> 00:08:25.360]  大衛差人去見基列雅比人
[00:08:25.360 --> 00:08:26.120]  對他們說
[00:08:26.120 --> 00:08:28.480]  你們厚待你們的主素羅
[00:08:28.480 --> 00:08:29.760]  將他埋葬
[00:08:29.760 --> 00:08:32.000]  願耶和華賜福於你們
[00:08:32.000 --> 00:08:35.320]  大家記得上一次素羅死的時候慘死
[00:08:35.320 --> 00:08:38.400]  還被人割了手甲
[00:08:38.400 --> 00:08:40.000]  掛在了愛邦之地
[00:08:40.000 --> 00:08:41.600]  結果這些同族的人
[00:08:41.600 --> 00:08:42.840]  很有憐憫之心
[00:08:42.840 --> 00:08:43.720]  因為大家是同族
[00:08:43.720 --> 00:08:46.880]  所以就將素羅的屍首帶回來
[00:08:46.880 --> 00:08:48.880]  將他安葬
[00:08:48.880 --> 00:08:50.320]  所以大衛就稱讚他們
[00:08:50.320 --> 00:08:54.360]  你厚待你們的主素羅將他埋葬
[00:08:54.360 --> 00:08:55.000]  第六節
[00:08:55.000 --> 00:08:56.520]  你們既行了這事
[00:08:56.520 --> 00:08:59.160]  願耶和華以恩慈誠實待你們
[00:08:59.160 --> 00:09:02.040]  我也要為此厚待你們
[00:09:02.040 --> 00:09:04.160]  現在你們的主素羅死了
[00:09:04.160 --> 00:09:07.760]  尤大家已經告我作他們的王
[00:09:07.760 --> 00:09:10.280]  所以你們要剛強奮勇
[00:09:10.280 --> 00:09:12.000]  所以這是很好的事
[00:09:12.000 --> 00:09:14.600]  大家都是同是以色列人
[00:09:14.600 --> 00:09:16.200]  雖然不同族
[00:09:16.200 --> 00:09:19.560]  現在我已經被尤大家封立為王
[00:09:19.560 --> 00:09:20.400]  不過不要緊
[00:09:20.400 --> 00:09:21.720]  你們有你們的生活
[00:09:21.720 --> 00:09:24.560]  我們互相尊重
[00:09:24.560 --> 00:09:26.680]  我也不要你們一定歸屬王
[00:09:26.680 --> 00:09:29.480]  你們就好好剛強奮勇
[00:09:29.480 --> 00:09:31.280]  好不好
[00:09:31.280 --> 00:09:33.880]  是不是好像大家一種很好的關係
[00:09:33.880 --> 00:09:35.240]  彼此互勉
[00:09:35.240 --> 00:09:36.560]  彼此祝福
[00:09:36.560 --> 00:09:39.800]  他說願耶和華以慈愛誠實待你們
[00:09:39.800 --> 00:09:41.800]  願耶和華賜福給你們
[00:09:41.800 --> 00:09:42.720]  好不好
[00:09:42.720 --> 00:09:43.840]  真是很好
[00:09:43.840 --> 00:09:46.080]  所以能夠對人
[00:09:46.080 --> 00:09:49.960]  對我們的弟兄姊妹彼此祝福
[00:09:49.960 --> 00:09:52.360]  以恩慈誠實彼此相待
[00:09:52.360 --> 00:09:54.080]  真是很美好的事
[00:09:54.080 --> 00:09:55.160]  而且他鼓勵他們
[00:09:55.160 --> 00:09:57.440]  你們應當剛強奮勇
[00:09:57.440 --> 00:09:59.600]  所以彼此鼓勵彼此勉勵
[00:09:59.600 --> 00:10:01.760]  這些真是很美好的事
[00:10:01.760 --> 00:10:04.280]  第八節開始有些不同
[00:10:04.280 --> 00:10:07.400]  我們看見第八節是素羅的元帥
[00:10:07.400 --> 00:10:09.360]  即是素羅家那邊
[00:10:09.360 --> 00:10:12.360]  尼爾的兒子叫甚麼名
[00:10:12.360 --> 00:10:13.920]  叫做阿尼爾
[00:10:13.920 --> 00:10:17.880]  他曾將素羅的兒子伊斯波切帶過河
[00:10:17.880 --> 00:10:21.000]  到馬哈廉納他作王
[00:10:21.000 --> 00:10:25.200]  智利、基列、阿蘇利、耶穌列、
[00:10:25.200 --> 00:10:26.720]  以法廉變阿敏
[00:10:26.720 --> 00:10:29.480]  這些全部都是屬於後來北角的地方
[00:10:29.480 --> 00:10:32.160]  即是素羅家那邊的地方
[00:10:32.160 --> 00:10:33.680]  以及以色列的眾人
[00:10:33.680 --> 00:10:35.560]  不是猶太家那邊
[00:10:35.560 --> 00:10:39.360]  所以素羅有他們自己的主將
[00:10:39.360 --> 00:10:42.120]  素羅有自己的兒子
[00:10:42.120 --> 00:10:43.560]  就是伊斯波切
[00:10:43.560 --> 00:10:44.400]  所以第十節
[00:10:44.400 --> 00:10:48.640]  素羅的兒子伊斯波切登基的時候四十歲
[00:10:48.640 --> 00:10:50.880]  作以色列王二年
[00:10:50.880 --> 00:10:52.800]  唯獨猶太家歸從大衛
[00:10:52.800 --> 00:10:54.080]  大家很清楚了
[00:10:54.080 --> 00:10:56.720]  所以猶太家歸誰?
[00:10:56.720 --> 00:10:57.600]  大衛
[00:10:57.600 --> 00:11:00.320]  其他那些以色列人就歸
[00:11:00.320 --> 00:11:01.560]  伊斯波切
[00:11:01.560 --> 00:11:03.720]  伊斯波切作王兩年
[00:11:03.720 --> 00:11:05.440]  所以這裡就分開了
[00:11:05.440 --> 00:11:07.400]  猶太家和伊斯波切
[00:11:07.400 --> 00:11:09.480]  即是素羅家
[00:11:09.480 --> 00:11:12.680]  大衛在希伯倫作猶太家的王
[00:11:12.680 --> 00:11:13.960]  總共多久?
[00:11:13.960 --> 00:11:16.240]  共七年零六個月
[00:11:16.240 --> 00:11:19.800]  所以這個就是他在希伯倫
[00:11:19.800 --> 00:11:22.080]  做猶太家的王
[00:11:22.080 --> 00:11:22.920]  開始做王了
[00:11:22.920 --> 00:11:24.920]  總共有七年多
[00:11:24.920 --> 00:11:25.560]  好了
[00:11:25.560 --> 00:11:27.120]  接著十二節下去
[00:11:27.120 --> 00:11:29.080]  我們用啟英方式讀
[00:11:29.080 --> 00:11:29.880]  我讀一節
[00:11:29.880 --> 00:11:31.040]  請弟兄姊妹讀一節
[00:11:31.040 --> 00:11:33.320]  我們一起看看這個法字
[00:11:33.320 --> 00:11:36.960]  十二節我先讀
[00:11:36.960 --> 00:11:39.160]  尼爾的兒子
[00:11:39.160 --> 00:11:41.760]  阿尼爾和素羅的兒子
[00:11:41.760 --> 00:11:43.760]  伊斯波切的僕人
[00:11:43.760 --> 00:11:45.840]  從哈馬哈廉出來
[00:11:45.840 --> 00:11:47.440]  往基片去
[00:11:47.440 --> 00:11:49.040]  即是去猶太家那邊
[00:11:49.040 --> 00:11:50.360]  十三節請讀
[00:11:50.360 --> 00:12:05.560]  (十三節)
[00:12:05.560 --> 00:12:08.360]  所以這個就是基片馳立
[00:12:08.360 --> 00:12:11.240]  所以他們往基片去
[00:12:11.240 --> 00:12:15.680]  就是剛才我們看考古的地圖
[00:12:15.680 --> 00:12:18.800]  那幅圖的地方
[00:12:18.800 --> 00:12:20.880]  這個叫基片馳
[00:12:20.880 --> 00:12:35.280]  (十三節)
[00:12:35.280 --> 00:12:36.320]  可以啊
[00:12:36.320 --> 00:12:39.680]  這個就開始棄灑
[00:12:39.680 --> 00:12:40.520]  怎樣棄灑呢?
[00:12:40.520 --> 00:12:41.920]  十五節請你們讀
[00:12:41.920 --> 00:12:55.240]  (十五節)
[00:12:55.240 --> 00:12:55.800]  十六節
[00:12:55.800 --> 00:12:58.840]  彼此抽頭用刀刺勒
[00:12:58.840 --> 00:12:59.840]  一同撲倒
[00:12:59.840 --> 00:13:00.640]  即是怎樣?
[00:13:00.640 --> 00:13:02.080]  即是死了
[00:13:02.080 --> 00:13:03.640]  玩到死
[00:13:03.640 --> 00:13:08.160]  所以那地叫做希利夾哈蘇林
[00:13:08.160 --> 00:13:10.600]  就在基片這個地方
[00:13:10.600 --> 00:13:11.880]  十七節請你們讀
[00:13:11.880 --> 00:13:20.280]  (十七節)
[00:13:20.280 --> 00:13:23.280]  所以本來十二個出來
[00:13:23.280 --> 00:13:24.240]  大家玩下玩下
[00:13:24.240 --> 00:13:25.760]  越玩越大問題
[00:13:25.760 --> 00:13:27.200]  接著就死了
[00:13:27.200 --> 00:13:30.080]  接著就變成戰士兇猛
[00:13:30.080 --> 00:13:31.280]  慘了
[00:13:31.280 --> 00:13:33.280]  見過誰打勝仗?
[00:13:33.280 --> 00:13:35.440]  大衛博人勝仗
[00:13:35.440 --> 00:13:37.680]  所以我們見到這個就開始
[00:13:37.680 --> 00:13:39.280]  阿尼爾那些人走了
[00:13:39.280 --> 00:13:40.880]  十八節請聽我讀
[00:13:40.880 --> 00:13:57.600]  (十八節)
[00:13:57.600 --> 00:13:59.600]  十九節請讀
[00:13:59.600 --> 00:14:05.880]  (十九節)
[00:14:05.880 --> 00:14:07.240]  阿尼爾正在走
[00:14:07.240 --> 00:14:08.680]  阿尼爾是誰?
[00:14:08.680 --> 00:14:12.000]  阿尼爾是塑羅家的主將
[00:14:12.000 --> 00:14:13.600]  他現在打輸了
[00:14:13.600 --> 00:14:14.440]  走了
[00:14:14.440 --> 00:14:17.000]  走放過他嗎?
[00:14:17.000 --> 00:14:17.720]  不放過
[00:14:17.720 --> 00:14:19.000]  誰追他?
[00:14:19.000 --> 00:14:20.000]  阿薩克追他
[00:14:20.000 --> 00:14:23.720]  所以這個阿薩克就是約翰的弟弟
[00:14:23.720 --> 00:14:26.440]  約翰就是大衛的元帥
[00:14:26.440 --> 00:14:28.760]  所以我們見到阿薩克就追他
[00:14:28.760 --> 00:14:30.760]  二十節請聽我讀
[00:14:30.760 --> 00:14:32.040]  阿尼爾回頭說
[00:14:32.040 --> 00:14:33.600]  追緊的時候回頭說
[00:14:33.600 --> 00:14:35.280]  你是阿薩克嗎?
[00:14:35.280 --> 00:14:36.160]  回答說
[00:14:36.160 --> 00:14:36.760]  是
[00:14:36.760 --> 00:14:37.760]  請讀
[00:14:37.760 --> 00:14:51.840]  (十八節)
[00:14:51.840 --> 00:14:55.400]  所以阿尼爾叫他不要追我
[00:14:55.400 --> 00:15:00.200]  隨便找一個做替死鬼
[00:15:00.200 --> 00:15:02.360]  剝了他的戰衣就算了
[00:15:02.360 --> 00:15:04.720]  我們就此結束
[00:15:04.720 --> 00:15:06.480]  二十二節
[00:15:06.480 --> 00:15:08.240]  阿尼爾又對阿薩克說
[00:15:08.240 --> 00:15:10.560]  你轉開不追趕我爬
[00:15:10.560 --> 00:15:12.560]  我何必殺你呢?
[00:15:12.560 --> 00:15:16.480]  若殺你有什麼念見你哥哥若蘭呢?
[00:15:16.480 --> 00:15:17.480]  請讀
[00:15:17.480 --> 00:15:39.080]  (十八節)
[00:15:39.080 --> 00:15:43.560]  所以後來阿尼爾是高手
[00:15:43.560 --> 00:15:45.600]  是以色列的元帥
[00:15:45.600 --> 00:15:46.720]  是塑羅家的
[00:15:46.720 --> 00:15:48.960]  而一槍一個槍轉
[00:15:48.960 --> 00:15:52.000]  就刺入阿薩克的肚腹
[00:15:52.000 --> 00:15:53.160]  就死了
[00:15:53.160 --> 00:15:53.800]  二十四節
[00:15:53.800 --> 00:15:55.120]  約阿和阿比西
[00:15:55.120 --> 00:15:56.320]  就是他們兩個哥哥
[00:15:56.320 --> 00:15:58.920]  追趕阿尼爾
[00:15:58.920 --> 00:16:00.760]  日落的時候到了
[00:16:00.760 --> 00:16:03.040]  通基片曠野的路旁
[00:16:03.040 --> 00:16:06.000]  基亞對面的阿瑪山
[00:16:06.000 --> 00:16:07.560]  所以這兩兄弟見到
[00:16:07.560 --> 00:16:10.400]  他的弟弟被阿尼爾殺了
[00:16:10.400 --> 00:16:11.360]  繼續追趕他
[00:16:11.360 --> 00:16:12.760]  由此你報仇
[00:16:12.760 --> 00:16:14.760]  二十五節請讀
[00:16:14.760 --> 00:16:21.400]  (十八節)
[00:16:21.400 --> 00:16:22.600]  變阿曼人
[00:16:22.600 --> 00:16:24.200]  就是塑羅家的人
[00:16:24.200 --> 00:16:25.640]  塑羅家的人聚集
[00:16:25.640 --> 00:16:29.440]  跟隨阿尼爾站在一個山頂上
[00:16:29.440 --> 00:16:33.400]  阿尼爾呼叫約阿薩克山頂
[00:16:33.400 --> 00:16:37.080]  和對面的大衛加約阿這些人說
[00:16:37.080 --> 00:16:39.600]  刀劍豈可永遠殺人
[00:16:39.600 --> 00:16:42.840]  你豈不知終究必有苦楚
[00:16:42.840 --> 00:16:47.040]  你要等何時才叫百姓回去
[00:16:47.040 --> 00:16:49.280]  不追趕弟兄呢
[00:16:49.280 --> 00:16:50.720]  二十七節請讀
[00:16:50.720 --> 00:17:04.200]  (十八節)
[00:17:04.200 --> 00:17:08.240]  他們本來是稱兄道弟的
[00:17:08.240 --> 00:17:12.000]  本來同為一家的
[00:17:12.000 --> 00:17:13.840]  真是好可惜
[00:17:13.840 --> 00:17:15.160]  二十八節
[00:17:15.160 --> 00:17:15.920]  (二十八節)
[00:17:15.920 --> 00:17:18.080]  於是約阿摧國
[00:17:18.080 --> 00:17:19.640]  中文就暫住
[00:17:19.640 --> 00:17:21.440]  不再追趕以色列人
[00:17:21.440 --> 00:17:22.760]  也不再打仗了
[00:17:22.760 --> 00:17:23.720]  請讀
[00:17:23.720 --> 00:17:35.760]  (十八節)
[00:17:35.760 --> 00:17:37.760]  約阿追趕阿尼爾回來
[00:17:37.760 --> 00:17:38.720]  聚集民眾
[00:17:38.720 --> 00:17:39.720]  見大衛的僕人
[00:17:39.720 --> 00:17:41.760]  終缺少了十九個人
[00:17:41.760 --> 00:17:43.240]  和阿薩克
[00:17:43.240 --> 00:17:52.920]  (十八節)
[00:17:52.920 --> 00:17:53.720]  最後一次一起讀
[00:17:53.720 --> 00:17:54.480]  請讀
[00:17:54.480 --> 00:18:08.680]  (十八節)
[00:18:08.680 --> 00:18:10.320]  所以叫各回自己的地方
[00:18:10.320 --> 00:18:11.800]  一個回到馬哈廉
[00:18:11.800 --> 00:18:14.160]  一個回到希伯倫
[00:18:14.160 --> 00:18:16.600]  我們見到阿薩克
[00:18:16.600 --> 00:18:18.320]  他本來是猶太家的人
[00:18:18.320 --> 00:18:22.280]  送回他故鄉的伯利恆安葬
[00:18:22.280 --> 00:18:23.880]  事情就到這裏
[00:18:23.880 --> 00:18:25.680]  後來如果大家回去讀
[00:18:25.680 --> 00:18:26.400]  還有的
[00:18:26.400 --> 00:18:28.880]  大衛知道的時候就為他們悲哀
[00:18:28.880 --> 00:18:31.320]  所以大衛就很傷心
[00:18:31.320 --> 00:18:37.440]  見到阿薩克被刺死
[00:18:37.440 --> 00:18:39.760]  所以見到死傷很多
[00:18:39.760 --> 00:18:42.720]  三十節和三十一節
[00:18:42.720 --> 00:18:44.640]  所以我們見到這件事
[00:18:44.640 --> 00:18:46.720]  因此這個地方
[00:18:46.720 --> 00:18:49.120]  我們看見十六節就這樣說
[00:18:49.120 --> 00:19:01.400]  (十六節)
[00:19:01.400 --> 00:19:02.520]  我曾經和大家說過
[00:19:02.520 --> 00:19:05.640]  在三維記裏面有幾個地方
[00:19:05.640 --> 00:19:06.600]  很特別的
[00:19:06.600 --> 00:19:08.080]  不是普通的名字
[00:19:08.080 --> 00:19:09.880]  他們把音譯譯出來
[00:19:09.880 --> 00:19:11.120]  而且很長
[00:19:11.120 --> 00:19:12.960]  其中一個就是
[00:19:12.960 --> 00:19:14.880]  希利夾哈蘇林
[00:19:14.880 --> 00:19:17.720]  所以他的希伯倫文就是
[00:19:17.720 --> 00:19:20.240]  Kathasrem
[00:19:20.240 --> 00:19:26.280]  這個地方因此改名叫做
[00:19:26.280 --> 00:19:27.680]  希利夾哈蘇林
[00:19:27.680 --> 00:19:30.480]  本來叫做基片祠
[00:19:30.480 --> 00:19:31.760]  基片祠我們再說
[00:19:31.760 --> 00:19:34.200]  是一個山丘
[00:19:34.200 --> 00:19:37.720]  是一個有水有池的地方
[00:19:37.720 --> 00:19:39.480]  非常優美
[00:19:39.480 --> 00:19:42.960]  但是因為這件事就改成這個名
[00:19:42.960 --> 00:19:44.000]  這個名是甚麼意思
[00:19:44.000 --> 00:19:46.640]  這個名的意思就是
[00:19:46.640 --> 00:19:48.960]  刀劍之地
[00:19:48.960 --> 00:19:51.960]  優美小山處水池而變成刀劍之地
[00:19:51.960 --> 00:19:55.800]  這個就是玉帛成為甚麼
[00:19:55.800 --> 00:19:59.760]  成為干戈
[00:19:59.760 --> 00:20:01.760]  真是玉帛成為干戈
[00:20:01.760 --> 00:20:03.440]  不過求主幫助我們
[00:20:03.440 --> 00:20:07.040]  在這個故事當中我們得到尷尬
[00:20:07.040 --> 00:20:12.280]  不要讓玉帛成為干戈
[00:20:12.280 --> 00:20:14.440]  好了 刀劍之地
[00:20:14.440 --> 00:20:15.440]  由於甚麼出現
[00:20:15.440 --> 00:20:17.920]  請問為何會變成刀劍之地
[00:20:17.920 --> 00:20:19.280]  本來是一個和諧的地方
[00:20:19.280 --> 00:20:20.400]  一個和諧的家
[00:20:20.400 --> 00:20:23.280]  一個和諧的團體
[00:20:23.280 --> 00:20:25.440]  為何變成相咬相吞
[00:20:25.440 --> 00:20:29.040]  刀劍之地
[00:20:29.040 --> 00:20:32.120]  第一 我們既然刀劍之地出於甚麼
[00:20:32.120 --> 00:20:34.360]  出於氣喪
[00:20:34.360 --> 00:20:37.560]  本來只是玩玩而已
[00:20:37.560 --> 00:20:40.160]  結果弄出人命
[00:20:40.160 --> 00:20:43.640]  禍愈闖愈大
