
[00:00:00.000 --> 00:00:02.000]  我知道有些弟兄姊妹
[00:02:16.000 --> 00:02:18.000]  將Rosa拘捕
[00:02:18.000 --> 00:02:20.000]  或者我們覺得
[00:02:20.000 --> 00:02:22.000]  巴士上讓不讓座
[00:02:22.000 --> 00:02:24.000]  這個問題
[00:02:24.000 --> 00:02:26.000]  每天可以發生了很多次
[00:02:26.000 --> 00:02:28.000]  而沒有留下
[00:02:28.000 --> 00:02:30.000]  任何嚴重的後果
[00:02:30.000 --> 00:02:32.000]  但是原來
[00:02:32.000 --> 00:02:34.000]  這不是一件小事
[00:02:34.000 --> 00:02:36.000]  Rosa不讓座
[00:02:36.000 --> 00:02:38.000]  並不是因為身體覺得很疲倦
[00:02:38.000 --> 00:02:40.000]  而是覺得
[00:02:40.000 --> 00:02:42.000]  再要向那條
[00:02:42.000 --> 00:02:44.000]  歧視人種的政策讓步
[00:02:44.000 --> 00:02:46.000]  覺得很厭倦
[00:02:46.000 --> 00:02:48.000]  不想再屈杵
[00:02:48.000 --> 00:02:50.000]  但是沒想過
[00:02:50.000 --> 00:02:52.000]  Rosa被拘捕
[00:02:52.000 --> 00:02:54.000]  就掀起了一場
[00:02:54.000 --> 00:02:56.000]  381日的
[00:02:56.000 --> 00:02:58.000]  公共汽車杯葛運動
[00:02:58.000 --> 00:03:00.000]  最後
[00:03:00.000 --> 00:03:02.000]  美國的最高法院判決
[00:03:02.000 --> 00:03:04.000]  在公共設施上
[00:03:04.000 --> 00:03:06.000]  的種族分隔政策
[00:03:06.000 --> 00:03:08.000]  是違憲的
[00:03:08.000 --> 00:03:10.000]  而這個政策就終止了
[00:03:10.000 --> 00:03:12.000]  原來
[00:03:12.000 --> 00:03:14.000]  Rosa在不知不覺之間
[00:03:14.000 --> 00:03:16.000]  帶動了美國
[00:03:16.000 --> 00:03:18.000]  走入歷史轉折的一刻
[00:03:20.000 --> 00:03:22.000]  今天讀的經文
[00:03:22.000 --> 00:03:24.000]  可說是耶穌在世生活的
[00:03:24.000 --> 00:03:26.000]  一個轉折位
[00:03:26.000 --> 00:03:28.000]  我們讀約翰福音13-17章
[00:03:28.000 --> 00:03:30.000]  用了五章
[00:03:30.000 --> 00:03:32.000]  去敘述
[00:03:32.000 --> 00:03:34.000]  耶穌在離世之前
[00:03:34.000 --> 00:03:36.000]  對門徒的祝福
[00:03:36.000 --> 00:03:38.000]  勸勉和安慰
[00:03:38.000 --> 00:03:40.000]  然後耶穌就祈禱
[00:03:40.000 --> 00:03:42.000]  來到第18章
[00:03:42.000 --> 00:03:44.000]  那個歷史的一刻終於來到
[00:03:44.000 --> 00:03:46.000]  原來
[00:03:46.000 --> 00:03:48.000]  真是失序失控
[00:03:48.000 --> 00:03:50.000]  在第一和第二節
[00:03:50.000 --> 00:03:54.000]  耶穌說了這些話
[00:03:54.000 --> 00:03:56.000]  就和門徒出去
[00:03:56.000 --> 00:03:58.000]  這些話
[00:03:58.000 --> 00:04:00.000]  可說是13-17章
[00:04:00.000 --> 00:04:02.000]  經文所記載的
[00:04:02.000 --> 00:04:04.000]  耶穌和門徒
[00:04:04.000 --> 00:04:06.000]  過了吸盤溪
[00:04:06.000 --> 00:04:08.000]  來到一個原址
[00:04:08.000 --> 00:04:10.000]  作者沒有說這個原址
[00:04:10.000 --> 00:04:12.000]  叫什麼名字
[00:04:12.000 --> 00:04:14.000]  但是告訴讀者知道
[00:04:14.000 --> 00:04:16.000]  這是耶穌和門徒
[00:04:16.000 --> 00:04:18.000]  經常去聚集的地方
[00:04:18.000 --> 00:04:20.000]  所以出賣耶穌的
[00:04:20.000 --> 00:04:22.000]  猶大也知道這個地方
[00:04:22.000 --> 00:04:24.000]  這個熟悉的地方
[00:04:24.000 --> 00:04:26.000]  和環境將要
[00:04:26.000 --> 00:04:28.000]  變得不再一樣
[00:04:28.000 --> 00:04:30.000]  因為有一群陌生人
[00:04:30.000 --> 00:04:32.000]  闖了進來
[00:04:32.000 --> 00:04:34.000]  第三節
[00:04:34.000 --> 00:04:36.000]  猶大帶領著一隊兵
[00:04:36.000 --> 00:04:38.000]  以及祭司長和法利賽人
[00:04:38.000 --> 00:04:40.000]  的聖殿警衛來到
[00:04:40.000 --> 00:04:42.000]  人數不少
[00:04:42.000 --> 00:04:44.000]  還帶有兵器
[00:04:44.000 --> 00:04:46.000]  所以他們可能擔心
[00:04:46.000 --> 00:04:48.000]  要捉拿耶穌這一位
[00:04:48.000 --> 00:04:50.000]  有很多群眾認識和支持的人物
[00:04:50.000 --> 00:04:52.000]  需要動用武力
[00:04:52.000 --> 00:04:54.000]  耶穌可能會反抗
[00:04:54.000 --> 00:04:56.000]  又或者有人
[00:04:56.000 --> 00:04:58.000]  為了保護耶穌而反抗
[00:04:58.000 --> 00:05:00.000]  這群人
[00:05:00.000 --> 00:05:02.000]  帶著燈籠和火把
[00:05:02.000 --> 00:05:04.000]  顯示當時是晚上
[00:05:04.000 --> 00:05:06.000]  或者這群兵士預計
[00:05:06.000 --> 00:05:08.000]  如果耶穌反抗和逃走的時候
[00:05:08.000 --> 00:05:10.000]  那些燈籠和火把
[00:05:10.000 --> 00:05:12.000]  可以用來照明和找人
[00:05:12.000 --> 00:05:14.000]  當時的氣氛
[00:05:14.000 --> 00:05:16.000]  因為這群兵士
[00:05:16.000 --> 00:05:18.000]  和警衛來到
[00:05:18.000 --> 00:05:20.000]  我相信都會變得很緊張
[00:05:20.000 --> 00:05:22.000]  對於名門徒來說
[00:05:22.000 --> 00:05:24.000]  令他們驚訝的是
[00:05:24.000 --> 00:05:26.000]  熟悉的同伴
[00:05:26.000 --> 00:05:28.000]  猶大
[00:05:28.000 --> 00:05:30.000]  他不是自己人嗎?
[00:05:30.000 --> 00:05:32.000]  為什麼竟然
[00:05:32.000 --> 00:05:34.000]  會和捉拿耶穌的人
[00:05:34.000 --> 00:05:36.000]  站在一起?
[00:05:36.000 --> 00:05:38.000]  原來他是另一個立場
[00:05:38.000 --> 00:05:40.000]  突然之間
[00:05:40.000 --> 00:05:42.000]  變得很陌生
[00:05:42.000 --> 00:05:44.000]  在這樣的情境裡
[00:05:44.000 --> 00:05:46.000]  連自己人彼得
[00:05:46.000 --> 00:05:48.000]  都離開了
[00:05:48.000 --> 00:05:50.000]  彼得可能做了
[00:05:50.000 --> 00:05:52.000]  他沒有想過自己會做的事情
[00:05:52.000 --> 00:05:54.000]  第十節說
[00:05:54.000 --> 00:05:56.000]  他帶著一把刀
[00:05:56.000 --> 00:05:58.000]  拔出來
[00:05:58.000 --> 00:06:00.000]  斬了大祭司伯人馬勒古一刀
[00:06:00.000 --> 00:06:02.000]  削了他的右耳
[00:06:02.000 --> 00:06:04.000]  平時彼得
[00:06:04.000 --> 00:06:06.000]  不是和門徒
[00:06:06.000 --> 00:06:08.000]  一起陪著耶穌
[00:06:08.000 --> 00:06:10.000]  去醫病
[00:06:10.000 --> 00:06:12.000]  去幫助別人嗎?
[00:06:12.000 --> 00:06:14.000]  一個協助救治病人
[00:06:14.000 --> 00:06:16.000]  為什麼變成
[00:06:16.000 --> 00:06:18.000]  拿著一把刀去傷害別人?
[00:06:18.000 --> 00:06:20.000]  為什麼會斬得下?
[00:06:20.000 --> 00:06:22.000]  可能彼得
[00:06:22.000 --> 00:06:24.000]  不是預先想好要斬人
[00:06:24.000 --> 00:06:26.000]  事出突然
[00:06:26.000 --> 00:06:28.000]  他沒有想清楚
[00:06:28.000 --> 00:06:30.000]  就作出反應
[00:06:30.000 --> 00:06:32.000]  原來在歷史轉折的一刻
[00:06:32.000 --> 00:06:34.000]  人會失控
[00:06:36.000 --> 00:06:38.000]  兄弟姐妹
[00:06:38.000 --> 00:06:40.000]  過去半年
[00:06:40.000 --> 00:06:42.000]  香港真的發生了很大的變化
[00:06:42.000 --> 00:06:44.000]  你經歷了
[00:06:44.000 --> 00:06:46.000]  什麼改變呢?
[00:06:46.000 --> 00:06:48.000]  可能我們的生活
[00:06:48.000 --> 00:06:50.000]  習慣改變了
[00:06:50.000 --> 00:06:52.000]  每天一直搜尋著不同的媒體
[00:06:52.000 --> 00:06:54.000]  緊貼著新聞
[00:06:54.000 --> 00:06:56.000]  又聽又讀了
[00:06:56.000 --> 00:06:58.000]  很多不同的時事評論
[00:06:58.000 --> 00:07:00.000]  要知道每天
[00:07:00.000 --> 00:07:02.000]  發生著什麼事
[00:07:02.000 --> 00:07:04.000]  當中有什麼含義
[00:07:04.000 --> 00:07:06.000]  可能我們對一些
[00:07:06.000 --> 00:07:08.000]  人物的感覺也改變了
[00:07:08.000 --> 00:07:10.000]  政府官員
[00:07:10.000 --> 00:07:12.000]  年輕人
[00:07:12.000 --> 00:07:14.000]  警察
[00:07:14.000 --> 00:07:16.000]  甚至是平時和我們一起生活的
[00:07:16.000 --> 00:07:18.000]  談天說地的朋友
[00:07:18.000 --> 00:07:20.000]  原來
[00:07:20.000 --> 00:07:22.000]  他們在另一個立場
[00:07:22.000 --> 00:07:24.000]  大家的距離
[00:07:24.000 --> 00:07:26.000]  遠了
[00:07:26.000 --> 00:07:28.000]  不能再暢所欲言
[00:07:28.000 --> 00:07:30.000]  甚至可能
[00:07:30.000 --> 00:07:32.000]  我們做了一些以前不會做的事情
[00:07:32.000 --> 00:07:34.000]  說了一些
[00:07:34.000 --> 00:07:36.000]  不會說的
[00:07:36.000 --> 00:07:38.000]  就座的
[00:07:38.000 --> 00:07:40.000]  羞辱人的說話
[00:07:40.000 --> 00:07:42.000]  對於一些處於
[00:07:42.000 --> 00:07:44.000]  另一個立場的人的受傷
[00:07:44.000 --> 00:07:46.000]  他們的受害
[00:07:46.000 --> 00:07:48.000]  我們失去了同情心
[00:07:48.000 --> 00:07:50.000]  同理心
[00:07:50.000 --> 00:07:52.000]  你有沒有覺得
[00:07:52.000 --> 00:07:54.000]  對自己也感到陌生
[00:07:54.000 --> 00:07:56.000]  我們處於一個
[00:07:56.000 --> 00:07:58.000]  大時代的轉變當中
[00:07:58.000 --> 00:08:00.000]  發覺
[00:08:00.000 --> 00:08:02.000]  不同的看法和觀念
[00:08:02.000 --> 00:08:04.000]  解釋不了今天發生的事情
[00:08:04.000 --> 00:08:06.000]  估計不了將來會怎樣
[00:08:06.000 --> 00:08:08.000]  估計不了將來會怎樣
[00:08:08.000 --> 00:08:10.000]  我們有沒有停下來
[00:08:10.000 --> 00:08:12.000]  定一定神
[00:08:12.000 --> 00:08:14.000]  看看自己有什麼在改變
[00:08:14.000 --> 00:08:16.000]  或者改變了
[00:08:16.000 --> 00:08:18.000]  這些改變
[00:08:18.000 --> 00:08:20.000]  是不是在熱血沸騰之下的衝動
[00:08:20.000 --> 00:08:22.000]  其實是沒有想清楚
[00:08:22.000 --> 00:08:24.000]  其實是沒有想清楚
[00:08:24.000 --> 00:08:26.000]  有沒有一些關係搞彎了
[00:08:26.000 --> 00:08:28.000]  其實是應該儘快去修補
[00:08:28.000 --> 00:08:30.000]  其實是應該儘快去修補
[00:08:30.000 --> 00:08:32.000]  會不會連一直以來
[00:08:32.000 --> 00:08:34.000]  恆心的靈修生活
[00:08:34.000 --> 00:08:36.000]  教會生活
[00:08:36.000 --> 00:08:38.000]  都打算放下
[00:08:38.000 --> 00:08:40.000]  任由這個時代的洪流
[00:08:40.000 --> 00:08:42.000]  或者其他人去帶動著我們
[00:08:42.000 --> 00:08:44.000]  走到一個
[00:08:44.000 --> 00:08:46.000]  不知道怎樣的方向
[00:08:46.000 --> 00:08:48.000]  回看今天的經文
[00:08:48.000 --> 00:08:50.000]  耶穌來到人生的轉折點
[00:08:50.000 --> 00:08:52.000]  耶穌來到人生的轉折點
[00:08:52.000 --> 00:08:54.000]  進入苦難的關口
[00:08:54.000 --> 00:08:56.000]  祂不是被動和失去控制
[00:08:56.000 --> 00:08:58.000]  祂仍然是主宰和掌握著整件事情
[00:08:58.000 --> 00:09:00.000]  祂仍然是主宰和掌握著整件事情
[00:09:00.000 --> 00:09:02.000]  我們看第四至第九節
[00:09:02.000 --> 00:09:04.000]  我們看第四至第九節
[00:09:04.000 --> 00:09:06.000]  我們看第四至第九節
[00:09:06.000 --> 00:09:08.000]  約翰福音對於耶穌被捕事情的記載
[00:09:08.000 --> 00:09:10.000]  約翰福音對於耶穌被捕事情的記載
[00:09:10.000 --> 00:09:12.000]  是和其他福音書不同
[00:09:12.000 --> 00:09:14.000]  是和其他福音書不同
[00:09:14.000 --> 00:09:16.000]  敘述這個被捕的過程
[00:09:16.000 --> 00:09:18.000]  約翰有提到有吸輪溪
[00:09:18.000 --> 00:09:20.000]  然後也有說出
[00:09:20.000 --> 00:09:22.000]  被斬傷的那個叫馬勒古
[00:09:22.000 --> 00:09:24.000]  被斬傷的那個叫馬勒古
[00:09:24.000 --> 00:09:26.000]  他能夠寫出這些細節的時候
[00:09:26.000 --> 00:09:28.000]  他能夠寫出這些細節的時候
[00:09:28.000 --> 00:09:30.000]  沒有提到「赫西瑪利」這個原子的名字
[00:09:30.000 --> 00:09:32.000]  沒有提到「赫西瑪利」這個原子的名字
[00:09:32.000 --> 00:09:34.000]  為什麼呢?
[00:09:34.000 --> 00:09:36.000]  當提到赫西瑪利縣
[00:09:36.000 --> 00:09:38.000]  當提到赫西瑪利縣
[00:09:38.000 --> 00:09:40.000]  你會想到些什麼呢?
[00:09:40.000 --> 00:09:42.000]  其他福音書記載
[00:09:42.000 --> 00:09:44.000]  在赫西瑪利縣這個地方
[00:09:44.000 --> 00:09:46.000]  在赫西瑪利縣這個地方
[00:09:46.000 --> 00:09:48.000]  耶穌在禱告、在掙扎
[00:09:48.000 --> 00:09:50.000]  耶穌在禱告、在掙扎
[00:09:50.000 --> 00:09:52.000]  求父將苦杯撤去
[00:09:52.000 --> 00:09:54.000]  但當我們看到約翰福音這段的時候
[00:09:54.000 --> 00:09:56.000]  但當我們看到約翰福音這段的時候
[00:09:56.000 --> 00:09:58.000]  在這個原子耶穌被捉的時候
[00:09:58.000 --> 00:10:00.000]  在這個原子耶穌被捉的時候
[00:10:00.000 --> 00:10:02.000]  原來耶穌已經做了一個決定
[00:10:02.000 --> 00:10:04.000]  「我父給我的杯,豈可不可?」
[00:10:04.000 --> 00:10:06.000]  「我父給我的杯,豈可不可?」
[00:10:06.000 --> 00:10:08.000]  其他福音書最述
[00:10:08.000 --> 00:10:10.000]  捉耶穌的人帶著兵器來
[00:10:10.000 --> 00:10:12.000]  捉耶穌的人帶著兵器來
[00:10:12.000 --> 00:10:14.000]  平時耶穌在聖殿裡教導人
[00:10:14.000 --> 00:10:16.000]  平時耶穌在聖殿裡教導人
[00:10:16.000 --> 00:10:18.000]  受人尊重,很有權柄
[00:10:18.000 --> 00:10:20.000]  這個時間就好像一個作奸犯科的強盜
[00:10:20.000 --> 00:10:22.000]  這個時間就好像一個作奸犯科的強盜
[00:10:22.000 --> 00:10:24.000]  要出盾一大隊兵丁
[00:10:24.000 --> 00:10:26.000]  要出盾一大隊兵丁
[00:10:26.000 --> 00:10:28.000]  拿著兵器來捉
[00:10:28.000 --> 00:10:30.000]  其他福音書也提到
[00:10:30.000 --> 00:10:32.000]  其他福音書也提到
[00:10:32.000 --> 00:10:34.000]  門徒離開耶穌
[00:10:34.000 --> 00:10:36.000]  門徒離開耶穌
[00:10:36.000 --> 00:10:38.000]  逃走,甚至有人赤身逃走
[00:10:38.000 --> 00:10:40.000]  逃走,甚至有人赤身逃走
[00:10:40.000 --> 00:10:42.000]  非常狼狽
[00:10:42.000 --> 00:10:44.000]  這些敘述讀起來的時候
[00:10:44.000 --> 00:10:46.000]  這些敘述讀起來的時候
[00:10:46.000 --> 00:10:48.000]  令人替耶穌感到很難堪
[00:10:48.000 --> 00:10:50.000]  令人替耶穌感到很難堪
[00:10:50.000 --> 00:10:52.000]  要被門徒猶大
[00:10:52.000 --> 00:10:54.000]  要被門徒猶大
[00:10:54.000 --> 00:10:56.000]  要被門徒猶大
[00:10:56.000 --> 00:10:58.000]  要被門徒猶大
[00:10:58.000 --> 00:11:00.000]  要被門徒猶大
[00:11:00.000 --> 00:11:02.000]  要被門徒猶大
[00:11:02.000 --> 00:11:04.000]  要被門徒猶大
[00:11:04.000 --> 00:11:06.000]  要被門徒猶大
[00:11:06.000 --> 00:11:08.000]  要被門徒猶大
[00:11:08.000 --> 00:11:10.000]  要被門徒猶大
[00:11:10.000 --> 00:11:12.000]  要被門徒猶大
[00:11:12.000 --> 00:11:14.000]  要被門徒猶大
[00:11:14.000 --> 00:11:16.000]  要被門徒猶大
[00:11:16.000 --> 00:11:18.000]  整件事不是突如其來
[00:11:18.000 --> 00:11:20.000]  整件事不是突如其來
[00:11:20.000 --> 00:11:22.000]  第四節
[00:11:22.000 --> 00:11:24.000]  耶穌知道
[00:11:24.000 --> 00:11:26.000]  祂知道將要臨到
[00:11:26.000 --> 00:11:28.000]  祂知道將要臨到
[00:11:28.000 --> 00:11:30.000]  祂知道將要臨到
[00:11:30.000 --> 00:11:32.000]  祂知道將要臨到
[00:11:32.000 --> 00:11:34.000]  祂知道將要臨到
[00:11:34.000 --> 00:11:36.000]  祂知道將要臨到
[00:11:36.000 --> 00:11:38.000]  祂知道將要臨到
[00:11:38.000 --> 00:11:40.000]  祂知道將要臨到
[00:11:40.000 --> 00:11:42.000]  祂知道將要臨到
[00:11:42.000 --> 00:11:44.000]  祂知道將要臨到
[00:11:44.000 --> 00:11:46.000]  第三節描述猶大的時候
[00:11:46.000 --> 00:11:48.000]  是帶領一群人來
[00:11:48.000 --> 00:11:50.000]  第五節
[00:11:50.000 --> 00:11:52.000]  就講到猶大和那些
[00:11:52.000 --> 00:11:54.000]  捉拿耶穌的人站在一起
[00:11:54.000 --> 00:11:56.000]  表達祂不屬於耶穌
[00:11:56.000 --> 00:11:58.000]  表達祂不屬於耶穌
[00:11:58.000 --> 00:12:00.000]  是耶穌的敵人
[00:12:00.000 --> 00:12:02.000]  約翰福音寫出
[00:12:02.000 --> 00:12:04.000]  耶穌沒有隱藏自己
[00:12:04.000 --> 00:12:06.000]  相反第四節說
[00:12:06.000 --> 00:12:08.000]  祂是主動走出來
[00:12:08.000 --> 00:12:10.000]  去詢問那些前來捉拿祂的人
[00:12:10.000 --> 00:12:12.000]  去詢問那些前來捉拿祂的人
[00:12:12.000 --> 00:12:14.000]  接著他們回答
[00:12:14.000 --> 00:12:16.000]  那撒勒人耶穌
[00:12:16.000 --> 00:12:18.000]  耶穌就自己承認
[00:12:18.000 --> 00:12:20.000]  那撒勒人耶穌就自己承認
[00:12:20.000 --> 00:12:22.000]  接著
[00:12:22.000 --> 00:12:24.000]  很奇怪
[00:12:24.000 --> 00:12:26.000]  這群捉拿耶穌的人
[00:12:26.000 --> 00:12:28.000]  退後倒在地上
[00:12:28.000 --> 00:12:30.000]  退後倒在地上
[00:12:30.000 --> 00:12:32.000]  發生什麼事呢?
[00:12:32.000 --> 00:12:34.000]  是不是耶穌有特異功能
[00:12:34.000 --> 00:12:36.000]  推跌了他們呢?
[00:12:36.000 --> 00:12:38.000]  其實當中有一個重要的訊息
[00:12:38.000 --> 00:12:40.000]  其實當中有一個重要的訊息
[00:12:40.000 --> 00:12:42.000]  這群人退後
[00:12:42.000 --> 00:12:44.000]  跌倒似乎是停頓了
[00:12:44.000 --> 00:12:46.000]  沒有什麼行動
[00:12:46.000 --> 00:12:48.000]  以至耶穌再一次訊問
[00:12:48.000 --> 00:12:50.000]  「你們找誰?」
[00:12:50.000 --> 00:12:52.000]  重複了原先的對答
[00:12:52.000 --> 00:12:54.000]  從第四節到第九節
[00:12:54.000 --> 00:12:56.000]  從第四節到第九節
[00:12:56.000 --> 00:12:58.000]  這個段落最突出
[00:12:58.000 --> 00:13:00.000]  和值得我們留意的是什麼呢?
[00:13:00.000 --> 00:13:02.000]  和值得我們留意的是什麼呢?
[00:13:02.000 --> 00:13:04.000]  耶穌回答「我就是」
[00:13:04.000 --> 00:13:06.000]  耶穌回答「我就是」
[00:13:06.000 --> 00:13:08.000]  英文是I am He
[00:13:08.000 --> 00:13:10.000]  我們很容易以為
[00:13:10.000 --> 00:13:12.000]  這是普通的一句回答
[00:13:12.000 --> 00:13:14.000]  我們很容易以為這是普通的一句回答
[00:13:14.000 --> 00:13:16.000]  但原來「我就是」
[00:13:16.000 --> 00:13:18.000]  「I am He」
[00:13:18.000 --> 00:13:20.000]  這句話並不簡單
[00:13:20.000 --> 00:13:22.000]  在先知爾賽亞書
[00:13:22.000 --> 00:13:24.000]  在先知爾賽亞書
[00:13:24.000 --> 00:13:26.000]  40至55章神的話中
[00:13:26.000 --> 00:13:28.000]  40至55章神話中
[00:13:28.000 --> 00:13:30.000]  時時都用「我就是」
[00:13:30.000 --> 00:13:32.000]  來宣告祂自己是神
[00:13:32.000 --> 00:13:34.000]  來宣告祂自己是神
[00:13:34.000 --> 00:13:36.000]  而在約翰福音中
[00:13:36.000 --> 00:13:38.000]  耶穌亦時時用「我就是」
[00:13:38.000 --> 00:13:40.000]  耶穌亦時時用「我就是」
[00:13:40.000 --> 00:13:42.000]  去表達自己就是基督
[00:13:42.000 --> 00:13:44.000]  甚至是神的身份
[00:13:44.000 --> 00:13:46.000]  甚至是神的身份
[00:13:46.000 --> 00:13:48.000]  來到第十八章
[00:13:48.000 --> 00:13:50.000]  是最後一組
[00:13:50.000 --> 00:13:52.000]  耶穌用「我就是」來表述自己
[00:13:52.000 --> 00:13:54.000]  耶穌用「我就是」來表述自己
[00:13:54.000 --> 00:13:56.000]  在被拘捕的過程中
[00:13:56.000 --> 00:13:58.000]  耶穌顯示自己有神性的身份
[00:13:58.000 --> 00:14:00.000]  耶穌顯示自己有神性的身份
[00:14:00.000 --> 00:14:02.000]  祂不是像一個強盜般被拘捕
[00:14:02.000 --> 00:14:04.000]  祂不是像一個強盜般被拘捕
[00:14:04.000 --> 00:14:06.000]  在第十八章的描述
[00:14:06.000 --> 00:14:08.000]  這些士兵聽到耶穌的答覆
[00:14:08.000 --> 00:14:10.000]  退後倒下來
[00:14:10.000 --> 00:14:12.000]  這些動作
[00:14:12.000 --> 00:14:14.000]  是人面向神應有的表現
[00:14:14.000 --> 00:14:16.000]  是人面向神應有的表現
[00:14:16.000 --> 00:14:18.000]  因此連捉拿耶穌的人
[00:14:18.000 --> 00:14:20.000]  都是不自覺地
[00:14:20.000 --> 00:14:22.000]  以面對神應該有的姿態
[00:14:22.000 --> 00:14:24.000]  以面對神應該有的姿態
[00:14:24.000 --> 00:14:26.000]  去回應耶穌的宣告
[00:14:26.000 --> 00:14:28.000]  耶穌重複的提問
[00:14:28.000 --> 00:14:30.000]  顯示了祂是掌管著整個被捕的過程
[00:14:30.000 --> 00:14:32.000]  顯示了祂是掌管著整個被捕的過程
[00:14:32.000 --> 00:14:34.000]  引導這些前來捉拿祂的人
[00:14:34.000 --> 00:14:36.000]  引導這些前來捉拿祂的人
[00:14:36.000 --> 00:14:38.000]  親口說:他們找的是耶穌
[00:14:38.000 --> 00:14:40.000]  親口說:他們找的是耶穌
[00:14:40.000 --> 00:14:42.000]  把被拘捕的對象對準了自己
[00:14:42.000 --> 00:14:44.000]  把被拘捕的對象對準了自己
[00:14:44.000 --> 00:14:46.000]  耶穌就叫兵兵放過門徒
[00:14:46.000 --> 00:14:48.000]  耶穌就叫兵兵放過門徒
[00:14:48.000 --> 00:14:50.000]  第八節說:讓這些人走
[00:14:50.000 --> 00:14:52.000]  第八節說:讓這些人走
[00:14:52.000 --> 00:14:54.000]  耶穌不是被門徒丟棄
[00:14:54.000 --> 00:14:56.000]  耶穌不是被門徒丟棄
[00:14:56.000 --> 00:14:58.000]  而是祂保護了門徒
[00:14:58.000 --> 00:15:00.000]  而是祂保護了門徒
[00:15:00.000 --> 00:15:02.000]  只要應驗耶穌說過的話
[00:15:02.000 --> 00:15:04.000]  只要應驗耶穌說過的話
[00:15:04.000 --> 00:15:06.000]  這很可能是在約翰福音17章說
[00:15:06.000 --> 00:15:08.000]  這很可能是在約翰福音17章說
