
[00:00:00.000 --> 00:00:04.800]  掃羅是以色列國的第一個王
[00:04:44.820 --> 00:04:47.720]  一意孤行神就給你們
[00:04:48.220 --> 00:04:50.220]  所以有時候神給你的東西
[00:04:50.220 --> 00:04:52.220]  不一定是好東西
[00:04:52.220 --> 00:04:54.220]  因爲你自己硬來
[00:04:54.220 --> 00:04:56.220]  神就說有什麼後果
[00:04:56.220 --> 00:04:59.220]  那時候知道是你自己選擇的
[00:04:59.220 --> 00:05:01.220]  我們再看下去
[00:05:01.220 --> 00:05:02.220]  好了
[00:05:02.220 --> 00:05:04.220]  神說給他
[00:05:04.220 --> 00:05:06.220]  到第九章十六節
[00:05:06.220 --> 00:05:09.220]  神又跟撒姆爾說
[00:05:09.220 --> 00:05:12.220]  他說第九章十六節
[00:05:12.220 --> 00:05:15.220]  大家記得那裏
[00:05:17.220 --> 00:05:19.220]  神說明日這個時候
[00:05:19.220 --> 00:05:22.220]  我必使一個人從遍雅門地
[00:05:22.220 --> 00:05:23.220]  到你這裏來
[00:05:23.220 --> 00:05:24.220]  就是跟撒姆爾說
[00:05:24.220 --> 00:05:28.220]  你要高他作我們以色列的君
[00:05:28.220 --> 00:05:32.220]  他必拯救我們脫離非利時的手
[00:05:32.220 --> 00:05:35.220]  重要的是這個王
[00:05:35.220 --> 00:05:37.220]  是神選的
[00:05:37.220 --> 00:05:40.220]  神說明日我會大個人氣
[00:05:40.220 --> 00:05:41.220]  你高他作王
[00:05:41.220 --> 00:05:45.220]  這個王是神選給以色列的
[00:05:45.220 --> 00:05:46.220]  我們要記住
[00:05:46.220 --> 00:05:49.220]  不是那些以色列人自己推舉出來
[00:05:49.220 --> 00:05:50.220]  我們喜歡誰誰
[00:05:50.220 --> 00:05:51.220]  是神選給他們的
[00:05:51.220 --> 00:05:52.220]  好了
[00:05:52.220 --> 00:05:54.220]  選了這個人給他們
[00:05:54.220 --> 00:05:56.220]  到第十章六節
[00:05:56.220 --> 00:05:59.220]  有很重要的幾節經文
[00:05:59.220 --> 00:06:01.220]  第十章六節
[00:06:01.220 --> 00:06:02.220]  神說
[00:06:02.220 --> 00:06:05.220]  耶和華的靈必大大感動你
[00:06:05.220 --> 00:06:07.220]  撒姆爾跟他說
[00:06:07.220 --> 00:06:08.220]  耶和華的靈
[00:06:08.220 --> 00:06:09.220]  掃落
[00:06:09.220 --> 00:06:11.220]  會大大感動你
[00:06:11.220 --> 00:06:13.220]  你就與他們一同受感說
[00:06:13.220 --> 00:06:15.220]  你要變爲新人
[00:06:15.220 --> 00:06:16.220]  這兆頭臨到你
[00:06:16.220 --> 00:06:17.220]  你就可以趁時而作
[00:06:17.220 --> 00:06:20.220]  因爲神與你同在
[00:06:20.220 --> 00:06:22.220]  這個是很正路
[00:06:22.220 --> 00:06:23.220]  神選了他作王
[00:06:23.220 --> 00:06:25.220]  神的靈與他同在
[00:06:25.220 --> 00:06:28.220]  他就可以趁時而作
[00:06:28.220 --> 00:06:30.220]  做他的事情
[00:06:30.220 --> 00:06:31.220]  變成了新人
[00:06:31.220 --> 00:06:32.220]  第九節
[00:06:32.220 --> 00:06:35.220]  那裏再說到
[00:06:35.220 --> 00:06:37.220]  掃羅轉身離開撒姆爾
[00:06:37.220 --> 00:06:40.220]  神賜他一個新心
[00:06:40.220 --> 00:06:43.220]  這個心也是一個新的心
[00:06:44.220 --> 00:06:46.220]  神沒有說
[00:06:46.220 --> 00:06:49.220]  你們要選一個王
[00:06:49.220 --> 00:06:52.220]  找一個不好的人去煽你們不好
[00:06:52.220 --> 00:06:54.220]  神選一個好的
[00:06:54.220 --> 00:06:56.220]  又與他同在
[00:06:56.220 --> 00:06:57.220]  他變爲新人
[00:06:57.220 --> 00:06:59.220]  賜一個新的心給他
[00:06:59.220 --> 00:07:01.220]  這個王
[00:07:01.220 --> 00:07:03.220]  什麼條件都齊備
[00:07:03.220 --> 00:07:04.220]  到二十四節
[00:07:04.220 --> 00:07:06.220]  你又看到這個王更加好
[00:07:06.220 --> 00:07:08.220]  二十三節先看
[00:07:08.220 --> 00:07:10.220]  忠民就跑去從那裏領出來
[00:07:10.220 --> 00:07:12.220]  他站在百姓中間
[00:07:12.220 --> 00:07:15.220]  身體比忠民高過一頭
[00:07:15.220 --> 00:07:17.220]  撒姆爾就對忠民說
[00:07:17.220 --> 00:07:18.220]  你們看
[00:07:18.220 --> 00:07:20.220]  耶和華所選選的人
[00:07:20.220 --> 00:07:23.220]  忠民終有可比他的莫
[00:07:23.220 --> 00:07:27.220]  好像現在我們看戲
[00:07:27.220 --> 00:07:30.220]  看選舉那些
[00:07:30.220 --> 00:07:31.220]  人家說
[00:07:31.220 --> 00:07:32.220]  美國的選舉
[00:07:32.220 --> 00:07:34.220]  大多數都是身高那個贏的
[00:07:34.220 --> 00:07:36.220]  如果兩個男人
[00:07:36.220 --> 00:07:37.220]  高一點那個
[00:07:37.220 --> 00:07:39.220]  帥一點那個贏的
[00:07:39.220 --> 00:07:41.220]  人很多時候看外貌
[00:07:41.220 --> 00:07:42.220]  這一算
[00:07:42.220 --> 00:07:44.220]  都有少少這樣
[00:07:44.220 --> 00:07:45.220]  他一站出來
[00:07:45.220 --> 00:07:47.220]  那些衆人高過頭
[00:07:47.220 --> 00:07:49.220]  就是威猛
[00:07:49.220 --> 00:07:51.220]  撒姆爾都忍不住這麼說
[00:07:51.220 --> 00:07:52.220]  你看看
[00:07:52.220 --> 00:07:54.220]  耶和華選給你們選的那個王
[00:07:54.220 --> 00:07:56.220]  多好
[00:07:56.220 --> 00:07:59.220]  衆人當中有誰可以比他更好
[00:07:59.220 --> 00:08:00.220]  就是說
[00:08:00.220 --> 00:08:02.220]  選了一個非常好的給他們
[00:08:02.220 --> 00:08:04.220]  很好的條件
[00:08:04.220 --> 00:08:06.220]  就是掃浪
[00:08:06.220 --> 00:08:08.220]  就是神的選擇
[00:08:08.220 --> 00:08:10.220]  我們不會懷疑這件事
[00:08:10.220 --> 00:08:12.220]  神選一個好的王給他們
[00:08:12.220 --> 00:08:13.220]  很好
[00:08:13.220 --> 00:08:14.220]  好了
[00:08:14.220 --> 00:08:15.220]  到十一章
[00:08:15.220 --> 00:08:17.220]  他就開始和阿曼人去征戰
[00:08:17.220 --> 00:08:20.220]  代表這個以色列人
[00:08:20.220 --> 00:08:21.220]  到十二章
[00:08:21.220 --> 00:08:25.220]  又正式說在吉格那裏要立國
[00:08:25.220 --> 00:08:27.220]  十二章到了二十節
[00:08:27.220 --> 00:08:30.220]  撒姆爾又再提這些以色列人
[00:08:30.220 --> 00:08:31.220]  他說
[00:08:31.220 --> 00:08:32.220]  你們這樣
[00:08:32.220 --> 00:08:34.220]  我們看十九節
[00:08:34.220 --> 00:08:36.220]  忠民對撒姆爾說
[00:08:36.220 --> 00:08:37.220]  求你們
[00:08:37.220 --> 00:08:40.220]  祝人們討告耶和華
[00:08:40.220 --> 00:08:41.220]  神免得我們死亡
[00:08:41.220 --> 00:08:44.220]  因爲我們求立王的事
[00:08:44.220 --> 00:08:46.220]  正是罪上加罪
[00:08:46.220 --> 00:08:48.220]  撒姆爾跟他們說了
[00:08:48.220 --> 00:08:49.220]  他們這樣要求立王
[00:08:49.220 --> 00:08:51.220]  其實是一件不好的事得罪神
[00:08:51.220 --> 00:08:54.220]  他們現在知道了
[00:08:54.220 --> 00:08:55.220]  就求說
[00:08:55.220 --> 00:08:56.220]  你幫我們討告
[00:08:56.220 --> 00:08:59.220]  希望我們這個罪
[00:08:59.220 --> 00:09:02.220]  不要神令我們死亡
[00:09:02.220 --> 00:09:03.220]  懲罰我們
[00:09:03.220 --> 00:09:05.220]  撒姆爾在二十節就和百姓說
[00:09:05.220 --> 00:09:06.220]  不用怕
[00:09:06.220 --> 00:09:07.220]  不要懼怕
[00:09:07.220 --> 00:09:10.220]  你們雖然行了這惡
[00:09:10.220 --> 00:09:12.220]  即是要求立王這件事
[00:09:12.220 --> 00:09:14.220]  雖然你們這樣行了這惡
[00:09:14.220 --> 00:09:15.220]  但是
[00:09:15.220 --> 00:09:19.220]  卻不要偏離耶和華
[00:09:19.220 --> 00:09:23.220]  在以後的日子不要偏離耶和華就行了
[00:09:23.220 --> 00:09:26.220]  之前做了那些事就做了
[00:09:26.220 --> 00:09:27.220]  沒錯做得不好
[00:09:27.220 --> 00:09:29.220]  但你之後不要離開耶和華就行了
[00:09:29.220 --> 00:09:32.220]  只要盡心侍奉祂
[00:09:32.220 --> 00:09:34.220]  就沒事了
[00:09:34.220 --> 00:09:37.220]  不過又說了不好的那一邊
[00:09:37.220 --> 00:09:43.220]  若果偏離耶和華去順從那不能救人的虛實
[00:09:43.220 --> 00:09:44.220]  是無益的
[00:09:44.220 --> 00:09:49.220]  耶和華既喜悅選你們作他的子民
[00:09:49.220 --> 00:09:53.220]  就必因他的大名不嫖棄你
[00:09:53.220 --> 00:09:55.220]  至於我
[00:09:55.220 --> 00:09:58.220]  斷不停止爲你們討告
[00:09:58.220 --> 00:10:00.220]  以致得罪耶和華
[00:10:00.220 --> 00:10:03.220]  我必以善道正道指教你們
[00:10:03.220 --> 00:10:05.220]  只要你們敬畏耶和華
[00:10:05.220 --> 00:10:08.220]  誠誠實實地盡心侍奉祂
[00:10:08.220 --> 00:10:12.220]  想念祂向你們所行的善寒臨大
[00:10:12.220 --> 00:10:16.220]  你們若仍然作惡
[00:10:16.220 --> 00:10:20.220]  你們和你們的王必一同滅亡
[00:10:20.220 --> 00:10:23.220]  好像在摩西班布律法那樣
[00:10:23.220 --> 00:10:24.220]  永遠都說了兩遍
[00:10:24.220 --> 00:10:26.220]  你們要跟隨神
[00:10:26.220 --> 00:10:28.220]  你們要行在神的道當中
[00:10:28.220 --> 00:10:29.220]  神就會祝福你們
[00:10:29.220 --> 00:10:31.220]  如果你們行惡
[00:10:31.220 --> 00:10:33.220]  神就會懲罰你們
[00:10:33.220 --> 00:10:34.220]  一樣的
[00:10:34.220 --> 00:10:35.220]  沒錯
[00:10:35.220 --> 00:10:38.220]  你們之前是行惡
[00:10:38.220 --> 00:10:39.220]  說要立一個王
[00:10:39.220 --> 00:10:40.220]  嫌棄了神
[00:10:40.220 --> 00:10:42.220]  現在爲你們立了一個王
[00:10:42.220 --> 00:10:45.220]  你們不要再偏離神就行了
[00:10:45.220 --> 00:10:47.220]  不過如果你們以後再偏離神
[00:10:47.220 --> 00:10:50.220]  神都會令你們受懲罰
[00:10:50.220 --> 00:10:53.220]  你們的王和你們的國一同滅亡
[00:10:53.220 --> 00:10:54.220]  很清晰
[00:10:54.220 --> 00:10:55.220]  很公平
[00:10:55.220 --> 00:10:56.220]  很慈愛
[00:10:56.220 --> 00:10:58.220]  這個神很好
[00:10:58.220 --> 00:11:01.220]  一切都很美好
[00:11:01.220 --> 00:11:02.220]  接着
[00:11:02.220 --> 00:11:04.220]  看看這個王造成了什麼
[00:11:04.220 --> 00:11:07.220]  我們再看一看十三章
[00:11:07.220 --> 00:11:10.220]  十三章一開始的時候
[00:11:10.220 --> 00:11:11.220]  大家看到
[00:11:11.220 --> 00:11:14.220]  掃羅登基年四十歲
[00:11:14.220 --> 00:11:17.220]  作以色列王二年的時候
[00:11:17.220 --> 00:11:19.220]  即是做了王第二年的時候
[00:11:19.220 --> 00:11:21.220]  就發生了一些事
[00:11:21.220 --> 00:11:24.220]  菲利士人
[00:11:24.220 --> 00:11:27.220]  就是他旁邊一個很大的民族
[00:11:27.220 --> 00:11:30.220]  經常來搞擾他們
[00:11:30.220 --> 00:11:33.220]  就要跟他們又打仗了
[00:11:33.220 --> 00:11:34.220]  又打仗
[00:11:34.220 --> 00:11:37.220]  因爲這個民族以色列
[00:11:37.220 --> 00:11:39.220]  是跟隨神的
[00:11:39.220 --> 00:11:43.220]  所以他們一直都會獻祭給這個神
[00:11:43.220 --> 00:11:45.220]  撒姆爾就約了掃羅
[00:11:45.220 --> 00:11:47.220]  說某一天我就會來
[00:11:47.220 --> 00:11:50.220]  我們就要獻祭
[00:11:50.220 --> 00:11:51.220]  第八節
[00:11:51.220 --> 00:11:54.220]  大家看看這個十三章第八節
[00:11:54.220 --> 00:11:57.220]  掃羅就照着撒姆爾所定的日期
[00:11:57.220 --> 00:11:59.220]  等了七天
[00:11:59.220 --> 00:12:02.220]  撒姆爾還沒有來到吉格
[00:12:02.220 --> 00:12:03.220]  等了七天
[00:12:03.220 --> 00:12:04.220]  都未到
[00:12:04.220 --> 00:12:05.220]  講好了
[00:12:05.220 --> 00:12:06.220]  爲何還未到呢
[00:12:06.220 --> 00:12:07.220]  等了那麼久
[00:12:07.220 --> 00:12:11.220]  百姓也離開掃羅散去了
[00:12:11.220 --> 00:12:13.220]  即是開始走了
[00:12:13.220 --> 00:12:15.220]  等了那麼久都未來
[00:12:15.220 --> 00:12:17.220]  又說要獻祭
[00:12:17.220 --> 00:12:18.220]  走了
[00:12:18.220 --> 00:12:19.220]  這個又起身
[00:12:19.220 --> 00:12:20.220]  那個又起身
[00:12:20.220 --> 00:12:23.220]  慢慢開始散了
[00:12:23.220 --> 00:12:25.220]  那怎麼辦呢
[00:12:25.220 --> 00:12:27.220]  掃羅是他們的王
[00:12:27.220 --> 00:12:29.220]  那怎麼辦呢
[00:12:29.220 --> 00:12:31.220]  我們看下去
[00:12:31.220 --> 00:12:33.220]  掃羅第九節
[00:12:33.220 --> 00:12:34.220]  掃羅說
[00:12:34.220 --> 00:12:37.220]  把梵祭和平安祭帶到我這裏來
[00:12:37.220 --> 00:12:41.220]  掃羅就獻上梵祭
[00:12:41.220 --> 00:12:42.220]  看到這裏停一停
[00:12:42.220 --> 00:12:43.220]  大家想想
[00:12:43.220 --> 00:12:45.220]  等了七天都不來
[00:12:45.220 --> 00:12:46.220]  約好了時間
[00:12:46.220 --> 00:12:47.220]  人都開始散了
[00:12:47.220 --> 00:12:48.220]  掃羅說可以
[00:12:48.220 --> 00:12:49.220]  拿這些祭來
[00:12:49.220 --> 00:12:52.220]  舉獻
[00:12:52.220 --> 00:12:55.220]  如果用另一個角度看
[00:12:55.220 --> 00:12:57.220]  這個掃羅厲害
[00:12:57.220 --> 00:12:58.220]  是吧
[00:12:58.220 --> 00:13:00.220]  權宜之計
[00:13:00.220 --> 00:13:02.220]  目標爲重
[00:13:02.220 --> 00:13:03.220]  有應變能力
[00:13:03.220 --> 00:13:05.220]  解決了問題
[00:13:05.220 --> 00:13:06.220]  要獻祭
[00:13:06.220 --> 00:13:07.220]  獻吧
[00:13:07.220 --> 00:13:09.220]  百姓來要獻祭
[00:13:09.220 --> 00:13:10.220]  搞定
[00:13:10.220 --> 00:13:11.220]  是吧
[00:13:11.220 --> 00:13:13.220]  厲害
[00:13:13.220 --> 00:13:14.220]  但是
[00:13:14.220 --> 00:13:17.220]  聖經不是這樣說的
[00:13:17.220 --> 00:13:18.220]  第十節
[00:13:18.220 --> 00:13:22.220]  剛獻完梵祭 撒姆爾就到
[00:13:22.220 --> 00:13:24.220]  掃羅出去迎接他
[00:13:24.220 --> 00:13:25.220]  要問他好
[00:13:25.220 --> 00:13:26.220]  要打個招呼
[00:13:26.220 --> 00:13:27.220]  撒姆爾說
[00:13:27.220 --> 00:13:29.220]  你作的是什麼事呢
[00:13:29.220 --> 00:13:31.220]  掃羅說
[00:13:31.220 --> 00:13:34.220]  因爲我見百姓離開我散去
[00:13:34.220 --> 00:13:37.220]  你也不照所定的人
[00:13:37.220 --> 00:13:39.220]  菲利士人聚集在密幕
[00:13:39.220 --> 00:13:40.220]  所以我心裏說
[00:13:40.220 --> 00:13:43.220]  恐怕我沒有討告耶和華
[00:13:43.220 --> 00:13:45.220]  菲利士人下到吉甲攻擊我
[00:13:45.220 --> 00:13:47.220]  我就勉強獻上梵祭
[00:13:47.220 --> 00:13:50.220]  十三節
[00:13:50.220 --> 00:13:51.220]  撒姆爾說
[00:13:51.220 --> 00:13:53.220]  你作了糊塗事了
[00:13:53.220 --> 00:13:56.220]  沒有遵守耶和華理實
[00:13:56.220 --> 00:13:58.220]  所吩咐你的命令
[00:13:58.220 --> 00:14:01.220]  若遵守耶和華
[00:14:01.220 --> 00:14:05.220]  必在以色列中建立你的王位
[00:14:05.220 --> 00:14:06.220]  直到永遠
[00:14:06.220 --> 00:14:08.220]  現在你的王位
[00:14:08.220 --> 00:14:09.220]  必不長久
[00:14:09.220 --> 00:14:13.220]  耶和華已經尋着一個合他心意的人
[00:14:13.220 --> 00:14:15.220]  納他作百姓的首
[00:14:15.220 --> 00:14:19.220]  因爲你沒有遵守耶和華所吩咐你的
[00:14:19.220 --> 00:14:21.220]  剛纔我們一面
[00:14:21.220 --> 00:14:23.220]  他說讚揚這個素來
[00:14:23.220 --> 00:14:26.220]  應變能力高解決到的問題
[00:14:26.220 --> 00:14:28.220]  但是神不是這樣看的
[00:14:28.220 --> 00:14:30.220]  神說你做了糊塗事
[00:14:30.220 --> 00:14:34.220]  你沒有遵守神的命令
[00:14:34.220 --> 00:14:36.220]  爲什麼沒有遵守神的命令呢
[00:14:36.220 --> 00:14:38.220]  撒姆爾就是代表神
[00:14:38.220 --> 00:14:39.220]  他是先知
[00:14:39.220 --> 00:14:41.220]  撒姆爾說的就是神說的
[00:14:41.220 --> 00:14:44.220]  叫了你等你就要等
[00:14:44.220 --> 00:14:46.220]  等到什麼時候你都不來
[00:14:46.220 --> 00:14:47.220]  很奇怪
[00:14:47.220 --> 00:14:48.220]  是不是等到什麼時候都不來
[00:14:48.220 --> 00:14:51.220]  他獻完祭撒姆爾就到了
[00:14:51.220 --> 00:14:53.220]  究竟他真的過了那個日期
[00:14:53.220 --> 00:14:54.220]  還是未過那個日期
[00:14:54.220 --> 00:14:56.220]  溫水一點
[00:14:56.220 --> 00:14:58.220]  是溫水一點
[00:14:58.220 --> 00:14:59.220]  一獻完他就來
[00:14:59.220 --> 00:15:02.220]  其實你等多一會兒就行了
[00:15:02.220 --> 00:15:03.220]  素來這一算
[00:15:03.220 --> 00:15:04.220]  第一個問題就是
[00:15:04.220 --> 00:15:08.220]  不肯耐心去等
[00:15:08.220 --> 00:15:10.220]  第二個問題就是
[00:15:10.220 --> 00:15:14.220]  獻祭要祭司才能獻
[00:15:14.220 --> 00:15:15.220]  他不是祭司
[00:15:15.220 --> 00:15:17.220]  他是王
[00:15:17.220 --> 00:15:19.220]  是不可以獻祭
[00:15:19.220 --> 00:15:21.220]  他這樣去獻祭
[00:15:21.220 --> 00:15:26.220]  是踐越了應有的秩序
[00:15:26.220 --> 00:15:29.220]  唯有祭司纔可以獻祭
[00:15:29.220 --> 00:15:31.220]  是神的律法規定
[00:15:31.220 --> 00:15:33.220]  他這樣去踐越這個秩序
[00:15:33.220 --> 00:15:37.220]  就是沒有遵守神的規定
[00:15:37.220 --> 00:15:39.220]  明白嗎
[00:15:39.220 --> 00:15:41.220]  所以他第一不肯等
[00:15:41.220 --> 00:15:43.220]  很心急
[00:15:43.220 --> 00:15:46.220]  就引致他出現了這個方法
[00:15:46.220 --> 00:15:47.220]  他認爲
[00:15:47.220 --> 00:15:48.220]  是不是祭司去獻祭無所謂
[00:15:48.220 --> 00:15:50.220]  這個又是第二個要小心
[00:15:50.220 --> 00:15:52.220]  有些事我們認爲有沒有所謂
[00:15:52.220 --> 00:15:54.220]  不是我們說了就算
[00:15:54.220 --> 00:15:55.220]  如果真的我們說了就算
[00:15:55.220 --> 00:15:56.220]  很多事都可以
[00:15:56.220 --> 00:15:58.220]  是神說了算
[00:15:58.220 --> 00:16:01.220]  你不是積分的地位
[00:16:01.220 --> 00:16:02.220]  不做得那件事
[00:16:02.220 --> 00:16:03.220]  就是不做得
[00:16:03.220 --> 00:16:05.220]  不是那件事本身
[00:16:05.220 --> 00:16:08.220]  做了與否的問題
[00:16:08.220 --> 00:16:10.220]  你需要那個人站在一個對的地位
[00:16:10.220 --> 00:16:12.220]  去做那件對的事
[00:16:12.220 --> 00:16:15.220]  那件事出來的結果纔是對的
[00:16:15.220 --> 00:16:17.220]  你沒有一個正確的地位身份
[00:16:17.220 --> 00:16:20.220]  去做了那件好像是對的事
[00:16:20.220 --> 00:16:22.220]  整件事就是錯
[00:16:22.220 --> 00:16:25.220]  明白嗎
