
[00:00:00.000 --> 00:00:04.000]  順得對,靠得穩
[00:01:46.000 --> 00:01:48.000]  請你握緊扶手
[00:01:48.000 --> 00:01:50.000]  不要看手機
[00:01:50.000 --> 00:01:52.000]  現在說得很白
[00:01:52.000 --> 00:01:54.000]  不過我相信那18個人當中
[00:01:54.000 --> 00:01:56.000]  應該有些人
[00:01:56.000 --> 00:01:58.000]  是因為輕視了
[00:01:58.000 --> 00:02:02.000]  沒有抓緊那個電梯的扶柄
[00:02:02.000 --> 00:02:04.000]  因為覺得不用了
[00:02:04.000 --> 00:02:06.000]  我站得很好
[00:02:06.000 --> 00:02:08.000]  於是乎當這條電梯
[00:02:08.000 --> 00:02:10.000]  有什麼冬瓜豆腐的時候
[00:02:10.000 --> 00:02:12.000]  向後移急速移
[00:02:12.000 --> 00:02:14.000]  人生就是這樣
[00:02:14.000 --> 00:02:16.000]  有時你說有些問題是會的
[00:02:16.000 --> 00:02:18.000]  不過那些問題來得很急
[00:02:18.000 --> 00:02:20.000]  甚至乎來得你措手不及
[00:02:20.000 --> 00:02:22.000]  如果你沒有好的根基
[00:02:22.000 --> 00:02:24.000]  沒有好的靠緊
[00:02:24.000 --> 00:02:26.000]  你就會掉下去
[00:02:26.000 --> 00:02:28.000]  以色列人的歷史
[00:02:28.000 --> 00:02:30.000]  就是一個例子
[00:02:30.000 --> 00:02:32.000]  所以今天早上
[00:02:32.000 --> 00:02:34.000]  我們去說
[00:02:34.000 --> 00:02:36.000]  我們不單止信對了一個神
[00:02:36.000 --> 00:02:38.000]  我們今天坐在這裏的人
[00:02:38.000 --> 00:02:40.000]  都認為自己找對了
[00:02:40.000 --> 00:02:44.000]  我們不是到處去找
[00:02:44.000 --> 00:02:46.000]  不是好像有些人說
[00:02:46.000 --> 00:02:48.000]  我有信錯沒有放過
[00:02:48.000 --> 00:02:50.000]  所以我教會又來
[00:02:50.000 --> 00:02:52.000]  我廟堂又去
[00:02:52.000 --> 00:02:54.000]  不是的
[00:02:54.000 --> 00:02:56.000]  我們知道除他以外別無拯救
[00:02:56.000 --> 00:03:00.000]  信得對
[00:03:00.000 --> 00:03:02.000]  但是問下一句
[00:03:02.000 --> 00:03:04.000]  靠不靠得穩
[00:03:04.000 --> 00:03:06.000]  能不能夠拿捏清楚
[00:03:06.000 --> 00:03:08.000]  找緊
[00:03:08.000 --> 00:03:10.000]  今天我們早上就來一齊思想
[00:03:10.000 --> 00:03:12.000]  在以色列人的歷史裏
[00:03:12.000 --> 00:03:14.000]  他們出現了
[00:03:14.000 --> 00:03:16.000]  為什麼會找不穩
[00:03:18.000 --> 00:03:22.000]  荷西亞書頭那三章是用一個家庭
[00:03:22.000 --> 00:03:24.000]  一對夫婦
[00:03:24.000 --> 00:03:26.000]  荷西亞先知和他太太
[00:03:26.000 --> 00:03:28.000]  那種惡劣的關係
[00:03:28.000 --> 00:03:30.000]  而怎樣復和
[00:03:30.000 --> 00:03:32.000]  來提醒神的子民
[00:03:32.000 --> 00:03:34.000]  在四至十四章
[00:03:34.000 --> 00:03:36.000]  他們如是者就好像一個不忠的太太
[00:03:36.000 --> 00:03:38.000]  背向神
[00:03:38.000 --> 00:03:40.000]  以致在很多
[00:03:40.000 --> 00:03:42.000]  陽奉陰違
[00:03:42.000 --> 00:03:44.000]  或者生命的顛簸裏
[00:03:44.000 --> 00:03:46.000]  他們轉離了神
[00:03:46.000 --> 00:03:48.000]  不自知
[00:03:48.000 --> 00:03:50.000]  所以神說我仍然
[00:03:50.000 --> 00:03:52.000]  願意你們回歸
[00:03:52.000 --> 00:03:54.000]  回家 回到
[00:03:54.000 --> 00:03:56.000]  荷西亞書第七章
[00:03:56.000 --> 00:03:58.000]  正正是十四章裏
[00:03:58.000 --> 00:04:00.000]  中間的一章
[00:04:00.000 --> 00:04:02.000]  相信特別有意思
[00:04:02.000 --> 00:04:04.000]  我們就一齊來思想
[00:04:04.000 --> 00:04:06.000]  這本書第七章裏
[00:04:06.000 --> 00:04:08.000]  給我們的訊息
[00:04:08.000 --> 00:04:10.000]  耶羅邦安二世
[00:04:10.000 --> 00:04:12.000]  是當時荷西亞先知
[00:04:12.000 --> 00:04:14.000]  作為皇帝
[00:04:14.000 --> 00:04:16.000]  他在
[00:04:16.000 --> 00:04:18.000]  治下的北國
[00:04:18.000 --> 00:04:20.000]  一片昇平
[00:04:20.000 --> 00:04:22.000]  不過昇平的背後
[00:04:22.000 --> 00:04:24.000]  政治上出現了謀朝篡位
[00:04:24.000 --> 00:04:26.000]  靠攏
[00:04:26.000 --> 00:04:28.000]  一個亞述和埃及
[00:04:28.000 --> 00:04:30.000]  來鞏固
[00:04:30.000 --> 00:04:32.000]  自己的皇權
[00:04:32.000 --> 00:04:34.000]  所以在政治上就出現了很多拉拉扯扯
[00:04:34.000 --> 00:04:36.000]  一代殺一個
[00:04:36.000 --> 00:04:38.000]  一朝皇帝
[00:04:38.000 --> 00:04:40.000]  很快就會給另外一個臣子
[00:04:40.000 --> 00:04:42.000]  去謀朝篡位
[00:04:42.000 --> 00:04:44.000]  就是這樣政治上
[00:04:44.000 --> 00:04:46.000]  紛擾不斷
[00:04:46.000 --> 00:04:48.000]  經濟上窮奢極恥
[00:04:48.000 --> 00:04:50.000]  為富不仁
[00:04:50.000 --> 00:04:52.000]  可以這樣說 當時的世代
[00:04:52.000 --> 00:04:54.000]  為了錢 人為了享受
[00:04:54.000 --> 00:04:56.000]  很多時欺壓的事
[00:04:56.000 --> 00:04:58.000]  就難免
[00:04:58.000 --> 00:05:00.000]  你知道阿摩西書第六章一至六節
[00:05:00.000 --> 00:05:02.000]  他告訴我們
[00:05:02.000 --> 00:05:04.000]  那些富人家可以為一對窮
[00:05:04.000 --> 00:05:06.000]  一對孩子
[00:05:06.000 --> 00:05:08.000]  出賣窮人
[00:05:08.000 --> 00:05:10.000]  為了一對鞋
[00:05:10.000 --> 00:05:12.000]  本不應該
[00:05:12.000 --> 00:05:14.000]  但當時的社會
[00:05:14.000 --> 00:05:16.000]  是所謂
[00:05:16.000 --> 00:05:18.000]  貧富懸殊
[00:05:18.000 --> 00:05:20.000]  貧者越貧 富者越富
[00:05:20.000 --> 00:05:22.000]  當人不讓
[00:05:22.000 --> 00:05:24.000]  方為富不仁
[00:05:24.000 --> 00:05:26.000]  種種的出現
[00:05:26.000 --> 00:05:28.000]  去到宗教上
[00:05:28.000 --> 00:05:30.000]  當時我們在
[00:05:30.000 --> 00:05:32.000]  所謂的查考裏面知道
[00:05:32.000 --> 00:05:34.000]  原來敬拜偶像
[00:05:34.000 --> 00:05:36.000]  不是單單一個巴力
[00:05:36.000 --> 00:05:38.000]  更加有艾神
[00:05:38.000 --> 00:05:40.000]  或者是阿瑟拉
[00:05:40.000 --> 00:05:42.000]  或者是阿斯塔羅
[00:05:42.000 --> 00:05:44.000]  這些外邦迦南的神
[00:05:44.000 --> 00:05:46.000]  已經滲入了以色列人
[00:05:46.000 --> 00:05:48.000]  或者那些神的子民的生命
[00:05:48.000 --> 00:05:50.000]  他們已經被分套了
[00:05:50.000 --> 00:05:52.000]  所以他們
[00:05:52.000 --> 00:05:54.000]  外面好像有敬虔的活動
[00:05:54.000 --> 00:05:56.000]  但失卻了
[00:05:56.000 --> 00:05:58.000]  敬虔的實現
[00:05:58.000 --> 00:06:00.000]  我們就在這個字下看到
[00:06:00.000 --> 00:06:02.000]  原來人生裏面
[00:06:02.000 --> 00:06:04.000]  就好像一個二十五年跳江山的人
[00:06:04.000 --> 00:06:06.000]  他很有經驗也好
[00:06:06.000 --> 00:06:08.000]  但竟然是死在
[00:06:08.000 --> 00:06:10.000]  他的江山下的時候
[00:06:10.000 --> 00:06:12.000]  拉出了一個江山
[00:06:12.000 --> 00:06:14.000]  但出不到
[00:06:14.000 --> 00:06:16.000]  原來他看不到自己有些東西漏了
[00:06:16.000 --> 00:06:18.000]  一個經過
[00:06:18.000 --> 00:06:20.000]  三十多年滑雪的高手
[00:06:20.000 --> 00:06:22.000]  但傳來新聞就告訴我們
[00:06:22.000 --> 00:06:24.000]  他竟然在一次很普通
[00:06:24.000 --> 00:06:26.000]  平凡的賽事裏面
[00:06:26.000 --> 00:06:28.000]  失手
[00:06:28.000 --> 00:06:30.000]  原來他忘記了檢查清楚
[00:06:30.000 --> 00:06:32.000]  他自己的滑板原來有漏洞
[00:06:32.000 --> 00:06:34.000]  今天
[00:06:34.000 --> 00:06:36.000]  我們作為
[00:06:36.000 --> 00:06:38.000]  看到以色列人的尷尬
[00:06:38.000 --> 00:06:40.000]  我們看看他的靠攏
[00:06:40.000 --> 00:06:42.000]  或者他靠錯
[00:06:42.000 --> 00:06:44.000]  或者叫做錯靠
[00:06:44.000 --> 00:06:46.000]  靠山的時候
[00:06:46.000 --> 00:06:48.000]  有些什麼情況出現
[00:06:48.000 --> 00:06:50.000]  經文第一節
[00:06:50.000 --> 00:06:52.000]  第二節告訴我們
[00:06:52.000 --> 00:06:54.000]  很清楚的說
[00:06:54.000 --> 00:06:56.000]  白色的字
[00:06:56.000 --> 00:06:58.000]  神說我想醫治他們的時候
[00:06:58.000 --> 00:07:00.000]  竟然就遇到第二節
[00:07:00.000 --> 00:07:02.000]  他們的心裡
[00:07:02.000 --> 00:07:04.000]  並不思想
[00:07:04.000 --> 00:07:06.000]  神很想
[00:07:06.000 --> 00:07:08.000]  醫理
[00:07:08.000 --> 00:07:10.000]  以色列人破碎的生命
[00:07:10.000 --> 00:07:12.000]  因為他們裏面
[00:07:12.000 --> 00:07:14.000]  百花齊放
[00:07:14.000 --> 00:07:16.000]  有很多的東西眼花繚亂
[00:07:16.000 --> 00:07:18.000]  在這個世代裏面
[00:07:18.000 --> 00:07:20.000]  我們都會被很多不同的東西
[00:07:20.000 --> 00:07:22.000]  分逃我們
[00:07:22.000 --> 00:07:24.000]  罪孽是表示了
[00:07:24.000 --> 00:07:26.000]  以色列人已經犯了
[00:07:26.000 --> 00:07:28.000]  很多的問題
[00:07:28.000 --> 00:07:30.000]  以法連和撒瑪利亞
[00:07:30.000 --> 00:07:32.000]  正正就是代表以色列
[00:07:32.000 --> 00:07:34.000]  聖經說
[00:07:34.000 --> 00:07:36.000]  當神很想去接觸他們
[00:07:36.000 --> 00:07:38.000]  很想去幫助他們
[00:07:38.000 --> 00:07:40.000]  神就看到
[00:07:40.000 --> 00:07:42.000]  以色列人
[00:07:42.000 --> 00:07:44.000]  滿有一個罪惡
[00:07:44.000 --> 00:07:46.000]  他用了顯露這個字
[00:07:46.000 --> 00:07:48.000]  是表示了揭露出來
[00:07:48.000 --> 00:07:50.000]  揭發了出來
[00:07:50.000 --> 00:07:52.000]  一查猶自可
[00:07:52.000 --> 00:07:54.000]  一查就查出了原來他裏面
[00:07:54.000 --> 00:07:56.000]  裏面有很多的問題
[00:07:58.000 --> 00:08:00.000]  我們很多時候今天很怕
[00:08:00.000 --> 00:08:02.000]  吃大陸的食物
[00:08:02.000 --> 00:08:04.000]  是因為你一撕開
[00:08:04.000 --> 00:08:06.000]  發覺黑色的
[00:08:06.000 --> 00:08:08.000]  一撕開你發覺
[00:08:08.000 --> 00:08:10.000]  刮開表面好像有很多膠在裏面
[00:08:10.000 --> 00:08:12.000]  甚至乎你發覺
[00:08:12.000 --> 00:08:14.000]  可以用頭髮
[00:08:14.000 --> 00:08:16.000]  來做一個醬油
[00:08:16.000 --> 00:08:18.000]  所以你有很大的顧忌
[00:08:18.000 --> 00:08:22.000]  因為你揭露了它
[00:08:22.000 --> 00:08:24.000]  但同樣
[00:08:24.000 --> 00:08:26.000]  人心比萬物都詭詐
[00:08:26.000 --> 00:08:28.000]  有時以色列人
[00:08:28.000 --> 00:08:30.000]  一方面他的面
[00:08:30.000 --> 00:08:32.000]  面向神
[00:08:32.000 --> 00:08:34.000]  但他的心底就背向神
[00:08:34.000 --> 00:08:36.000]  所以當神想
[00:08:36.000 --> 00:08:38.000]  醫理他的時候
[00:08:38.000 --> 00:08:40.000]  聖經就說我看見他們行事
[00:08:40.000 --> 00:08:42.000]  是去放
[00:08:42.000 --> 00:08:44.000]  照我們的內心
[00:08:44.000 --> 00:08:46.000]  內有賊人
[00:08:46.000 --> 00:08:48.000]  入室偷竊
[00:08:48.000 --> 00:08:50.000]  外有強盜成群騷擾
[00:08:50.000 --> 00:08:52.000]  這些都是反映了
[00:08:52.000 --> 00:08:54.000]  以色列人當時的
[00:08:54.000 --> 00:08:56.000]  實況
[00:08:56.000 --> 00:08:58.000]  但我相信他們不會不去敬拜
[00:08:58.000 --> 00:09:00.000]  他們不會不繼續
[00:09:00.000 --> 00:09:02.000]  去教會
[00:09:02.000 --> 00:09:04.000]  一定會
[00:09:04.000 --> 00:09:06.000]  不過心底裏面有很多
[00:09:06.000 --> 00:09:08.000]  說不到的
[00:09:08.000 --> 00:09:10.000]  聖經說
[00:09:10.000 --> 00:09:12.000]  他們的心裏並不思想
[00:09:12.000 --> 00:09:14.000]  他們不是不思想
[00:09:14.000 --> 00:09:16.000]  而是他們漠視了神
[00:09:16.000 --> 00:09:20.000]  有一個這樣的教授
[00:09:20.000 --> 00:09:22.000]  他曾經在一次聚會裏
[00:09:22.000 --> 00:09:24.000]  給了兩幅圖
[00:09:24.000 --> 00:09:26.000]  那些學生看
[00:09:26.000 --> 00:09:28.000]  他是一個心理學教授
[00:09:28.000 --> 00:09:30.000]  他說在第一個圖
[00:09:30.000 --> 00:09:32.000]  你看到什麼
[00:09:32.000 --> 00:09:34.000]  很多人都會告訴他
[00:09:34.000 --> 00:09:36.000]  我看見一個黑點
[00:09:36.000 --> 00:09:38.000]  一打出來
[00:09:38.000 --> 00:09:40.000]  但教授說你看不到其他
[00:09:40.000 --> 00:09:42.000]  這個黑點以外
[00:09:42.000 --> 00:09:44.000]  在這幅圖裏面
[00:09:44.000 --> 00:09:46.000]  其他的顏色的東西嗎
[00:09:46.000 --> 00:09:48.000]  他沒有看到
[00:09:48.000 --> 00:09:50.000]  教授就叫他看第二幅圖畫
[00:09:50.000 --> 00:09:52.000]  一看下去
[00:09:52.000 --> 00:09:54.000]  大家看到些什麼
[00:09:54.000 --> 00:09:56.000]  你看到些什麼
[00:09:56.000 --> 00:09:58.000]  看到一個
[00:09:58.000 --> 00:10:00.000]  少婦
[00:10:00.000 --> 00:10:02.000]  她側側地
[00:10:02.000 --> 00:10:06.000]  望向左手邊
[00:10:06.000 --> 00:10:10.000]  但有些人就說
[00:10:10.000 --> 00:10:12.000]  看到一個大鼻的女巫
[00:10:12.000 --> 00:10:14.000]  或者醜婦
[00:10:14.000 --> 00:10:16.000]  這個在心理學教授
[00:10:16.000 --> 00:10:18.000]  很出名的就是觀點角度的不同
[00:10:18.000 --> 00:10:20.000]  當你原來
[00:10:20.000 --> 00:10:22.000]  一幅圖畫可以包含了
[00:10:22.000 --> 00:10:24.000]  兩樣東西都好
[00:10:24.000 --> 00:10:26.000]  但你可能只是看你想看到的東西
[00:10:26.000 --> 00:10:28.000]  如果今天我們說
[00:10:28.000 --> 00:10:30.000]  一個人有盲點
[00:10:30.000 --> 00:10:32.000]  都沒有錯
[00:10:32.000 --> 00:10:34.000]  就在我們的生命裏
[00:10:34.000 --> 00:10:36.000]  一路我們
[00:10:36.000 --> 00:10:38.000]  從不同的地方
[00:10:38.000 --> 00:10:40.000]  我們通過我們的見
[00:10:40.000 --> 00:10:42.000]  而我們就會在腦袋裏
[00:10:42.000 --> 00:10:44.000]  去消化我們所見的
[00:10:44.000 --> 00:10:46.000]  定義它
[00:10:46.000 --> 00:10:48.000]  然後我們就會
[00:10:48.000 --> 00:10:50.000]  定立了一些看法
[00:10:50.000 --> 00:10:52.000]  這個看法就是我們
[00:10:52.000 --> 00:10:54.000]  一廂情願這樣看的時候
[00:10:54.000 --> 00:10:56.000]  我們就欠缺了
[00:10:56.000 --> 00:10:58.000]  一個宏觀
[00:10:58.000 --> 00:11:00.000]  或者看不到其他
[00:11:00.000 --> 00:11:02.000]  聖經就說
[00:11:02.000 --> 00:11:04.000]  在意識裏人當他們醉生暮死
[00:11:04.000 --> 00:11:06.000]  在很多的燕落
[00:11:06.000 --> 00:11:08.000]  甚至乎很多
[00:11:08.000 --> 00:11:10.000]  他們以為OK的東西
[00:11:10.000 --> 00:11:12.000]  他們一路就做下去
[00:11:12.000 --> 00:11:14.000]  他們就不會思想到
[00:11:14.000 --> 00:11:16.000]  人怎麼看
[00:11:16.000 --> 00:11:18.000]  我記得當
[00:11:18.000 --> 00:11:20.000]  兒子大到十幾歲的時候
[00:11:20.000 --> 00:11:22.000]  他不是一個很
[00:11:22.000 --> 00:11:24.000]  懂得去靈修或者
[00:11:24.000 --> 00:11:26.000]  讀聖經的人
[00:11:26.000 --> 00:11:28.000]  坦白說十幾歲的人
[00:11:28.000 --> 00:11:30.000]  他們讀書可能很行
[00:11:30.000 --> 00:11:32.000]  但靈修對於OIA
[00:11:32.000 --> 00:11:34.000]  那些他們還沒有
[00:11:34.000 --> 00:11:36.000]  入到那個心
[00:11:36.000 --> 00:11:38.000]  他們說我看不到爸爸
[00:11:38.000 --> 00:11:40.000]  我又不知道
[00:11:40.000 --> 00:11:42.000]  怎麼解釋我又不知道
[00:11:42.000 --> 00:11:44.000]  這個是一個很基本的
[00:11:44.000 --> 00:11:46.000]  言經方式
[00:11:46.000 --> 00:11:48.000]  我就不期然記得外國
[00:11:48.000 --> 00:11:50.000]  有一個這樣的運動
[00:11:50.000 --> 00:11:52.000]  WWJD
[00:11:52.000 --> 00:11:54.000]  WWJD
[00:11:54.000 --> 00:11:56.000]  What would Jesus do
[00:11:56.000 --> 00:11:58.000]  耶穌會怎麼做呢
[00:11:58.000 --> 00:12:00.000]  我所以就告訴他
[00:12:00.000 --> 00:12:02.000]  不如你轉一個角度想一想
[00:12:02.000 --> 00:12:04.000]  耶穌會怎麼看
[00:12:04.000 --> 00:12:06.000]  簡單一點
[00:12:06.000 --> 00:12:08.000]  你不要說什麼言經識經
[00:12:08.000 --> 00:12:10.000]  文化識經
[00:12:10.000 --> 00:12:12.000]  這些東西對你來說是困難
[00:12:12.000 --> 00:12:14.000]  但是你可以做一件事
[00:12:14.000 --> 00:12:16.000]  就是移人代入法
[00:12:16.000 --> 00:12:18.000]  如果耶穌你讀過的聖經
[00:12:18.000 --> 00:12:20.000]  你知道四福音耶穌是怎麼行事
[00:12:20.000 --> 00:12:22.000]  怎麼為人
[00:12:22.000 --> 00:12:24.000]  甚至他流露他自己的說話
[00:12:24.000 --> 00:12:26.000]  你不記得不要緊
[00:12:26.000 --> 00:12:28.000]  你代入去耶穌的角度去看看
[00:12:28.000 --> 00:12:30.000]  不過人就是這樣
[00:12:30.000 --> 00:12:34.000]  誰不知道代入耶穌
[00:12:34.000 --> 00:12:36.000]  不行
[00:12:36.000 --> 00:12:38.000]  不過我相信耶穌
[00:12:38.000 --> 00:12:40.000]  太過著勁
[00:12:40.000 --> 00:12:42.000]  後面那句是你加的
[00:12:42.000 --> 00:12:44.000]  後面那句是你自己
[00:12:44.000 --> 00:12:46.000]  認為的
[00:12:46.000 --> 00:12:48.000]  這個就是我們沒有思想的意思
[00:12:48.000 --> 00:12:50.000]  不是真的不想
[00:12:50.000 --> 00:12:52.000]  是不想想
[00:12:52.000 --> 00:12:54.000]  不敢想
[00:12:54.000 --> 00:12:56.000]  因為覺得神一定會處理的
[00:12:56.000 --> 00:12:58.000]  不過暫時過渡了
[00:12:58.000 --> 00:13:00.000]  就可以了
[00:13:00.000 --> 00:13:02.000]  生命裡面
[00:13:02.000 --> 00:13:04.000]  我們聽過一段金句
[00:13:04.000 --> 00:13:06.000]  不要效法這個世界
[00:13:06.000 --> 00:13:08.000]  因為這個世界就是得過且過
[00:13:08.000 --> 00:13:10.000]  在一本叫盲點
[00:13:10.000 --> 00:13:12.000]  心理學的書裡面
[00:13:12.000 --> 00:13:14.000]  他這樣告訴我們
[00:13:14.000 --> 00:13:16.000]  人有很多盲點
[00:13:16.000 --> 00:13:18.000]  大大話話他舉出了16個
[00:13:18.000 --> 00:13:20.000]  其中兩個我覺得
[00:13:20.000 --> 00:13:22.000]  和我們很相關
[00:13:22.000 --> 00:13:24.000]  第一個就是以我為主
[00:13:24.000 --> 00:13:26.000]  盲點就是
[00:13:26.000 --> 00:13:28.000]  我OK
[00:13:28.000 --> 00:13:30.000]  我為中心
[00:13:30.000 --> 00:13:32.000]  所以你發覺在夫婦的關係裡面
[00:13:32.000 --> 00:13:34.000]  因為出現這些盲點
[00:13:34.000 --> 00:13:36.000]  甚至乎就是罪惡
[00:13:36.000 --> 00:13:38.000]  我認為
[00:13:38.000 --> 00:13:40.000]  這樣說就對了
[00:13:40.000 --> 00:13:42.000]  我認為這樣做就行了
[00:13:42.000 --> 00:13:44.000]  你不要理了
[00:13:44.000 --> 00:13:48.000]  我們發覺人的破損
[00:13:48.000 --> 00:13:52.000]  是其中一個向導
[00:13:52.000 --> 00:13:54.000]  因為聖經告訴我們罪是什麼
[00:13:54.000 --> 00:13:56.000]  罪帶來了四個很大的影響
[00:13:56.000 --> 00:13:58.000]  第一個
[00:13:58.000 --> 00:14:00.000]  人與神的隔離
[00:14:00.000 --> 00:14:02.000]  所以當神想醫治
[00:14:02.000 --> 00:14:04.000]  人是什麼隔離了
[00:14:04.000 --> 00:14:06.000]  神做不到
[00:14:06.000 --> 00:14:08.000]  不是神沒有能力
[00:14:08.000 --> 00:14:10.000]  是因為人的罪惡蓋過了一切
[00:14:10.000 --> 00:14:12.000]  第二
[00:14:12.000 --> 00:14:14.000]  原來罪會引來
[00:14:14.000 --> 00:14:16.000]  我們人與人之間
[00:14:16.000 --> 00:14:18.000]  會有破損
[00:14:18.000 --> 00:14:20.000]  甚至乎有隔了
[00:14:20.000 --> 00:14:22.000]  所以當我們常常說所謂人際關係
[00:14:22.000 --> 00:14:24.000]  不單發生在夫婦之間
[00:14:24.000 --> 00:14:26.000]  還發生在
[00:14:26.000 --> 00:14:28.000]  爸爸媽媽和子女之間
[00:14:28.000 --> 00:14:30.000]  還發生在同事之間
[00:14:30.000 --> 00:14:32.000]  還發生在
[00:14:32.000 --> 00:14:34.000]  死黨之間
[00:14:34.000 --> 00:14:36.000]  因為仍然的罪
[00:14:36.000 --> 00:14:38.000]  一天未清理
[00:14:38.000 --> 00:14:40.000]  一天就會有隔了
[00:14:40.000 --> 00:14:42.000]  不單止罪
[00:14:42.000 --> 00:14:44.000]  在人與神
[00:14:44.000 --> 00:14:46.000]  人與人
[00:14:46.000 --> 00:14:48.000]  更加罪在自己的身上
[00:14:48.000 --> 00:14:50.000]  人與自己都有隔離
[00:14:50.000 --> 00:14:52.000]  所以我們時時發覺
[00:14:52.000 --> 00:14:54.000]  那些大到十四五歲的小孩
[00:14:54.000 --> 00:14:56.000]  很多問題
[00:14:56.000 --> 00:14:58.000]  因為他們根本處理不到人生
[00:14:58.000 --> 00:15:00.000]  導致很多事物
[00:15:00.000 --> 00:15:02.000]  例如挫敗
[00:15:02.000 --> 00:15:04.000]  或者真的有拍拖的情況
[00:15:04.000 --> 00:15:06.000]  衝擊他
[00:15:06.000 --> 00:15:08.000]  個個都拍
[00:15:08.000 --> 00:15:10.000]  我不拍是很壞的
[00:15:10.000 --> 00:15:12.000]  他就開始不知自己
[00:15:12.000 --> 00:15:14.000]  原來罪也有這種影響
[00:15:14.000 --> 00:15:16.000]  到最後當然
[00:15:16.000 --> 00:15:18.000]  我們現在常常說
[00:15:18.000 --> 00:15:20.000]  人與環境隔絕
[00:15:20.000 --> 00:15:22.000]  所以我們要愛護大地
[00:15:22.000 --> 00:15:24.000]  因為人的罪
[00:15:24.000 --> 00:15:26.000]  阿當阿蛙的罪已經導致失陷
[00:15:26.000 --> 00:15:28.000]  很多大地的事情
[00:15:28.000 --> 00:15:30.000]  不聽命
[00:15:30.000 --> 00:15:32.000]  聖經說
[00:15:32.000 --> 00:15:34.000]  如果你知道一切
[00:15:34.000 --> 00:15:36.000]  你就要不斷的心意更新
[00:15:36.000 --> 00:15:38.000]  看到自己的事
[00:15:38.000 --> 00:15:40.000]  然後交自己出來
[00:15:40.000 --> 00:15:42.000]  聖經說
[00:15:42.000 --> 00:15:44.000]  雅各書
[00:15:44.000 --> 00:15:46.000]  原來一個人
[00:15:46.000 --> 00:15:48.000]  當他聽道而不行道
[00:15:48.000 --> 00:15:50.000]  的意思就是
[00:15:50.000 --> 00:15:52.000]  當他看見自己的鏡子裏
[00:15:52.000 --> 00:15:54.000]  照到自己的樣子
[00:15:54.000 --> 00:15:56.000]  但是看見走後
[00:15:56.000 --> 00:15:58.000]  就忘記了的時候
[00:15:58.000 --> 00:16:00.000]  這個就開始
[00:16:00.000 --> 00:16:02.000]  他罪惡的蔓延
[00:16:02.000 --> 00:16:06.000]  因為他看到自己的自我
[00:16:06.000 --> 00:16:08.000]  看到自己的不是
[00:16:08.000 --> 00:16:10.000]  但是死都不承認
[00:16:10.000 --> 00:16:12.000]  於是繼續疊上去
[00:16:12.000 --> 00:16:14.000]  我相信
[00:16:14.000 --> 00:16:16.000]  惡魔或者魔鬼撒旦
[00:16:16.000 --> 00:16:18.000]  如果他是其中一個合謀者
[00:16:18.000 --> 00:16:20.000]  令你犯罪
[00:16:20.000 --> 00:16:22.000]  他會用很多計算
[00:16:22.000 --> 00:16:24.000]  就是告訴你
