
[00:00:00.000 --> 00:00:02.360]  大家早晨,兩位姐妹好
[00:02:20.840 --> 00:02:24.840]  接著呢,就個老爸,每個都是架架車都是這樣一個老爸
[00:02:24.840 --> 00:02:27.560]  已經是自動駕駛,都不知道有沒有睡醒
[00:02:27.560 --> 00:02:29.480]  接著那些媽咪就很厲害
[00:02:29.480 --> 00:02:32.680]  梳著一條馬尾,Yoga pant,黑眼睛
[00:02:32.680 --> 00:02:35.620]  就好像用輕功那樣,一跳跳出去
[00:02:35.620 --> 00:02:38.680]  開門,一隻手就將個小孩,將個CPU拆開他
[00:02:38.680 --> 00:02:41.760]  拿著個書包,鬆鬆鬆鬆鬆鬆到他臉上
[00:02:41.760 --> 00:02:45.100]  接著,拜拜,I love you
[00:02:45.100 --> 00:02:48.360]  放學更厲害,放學更厲害
[00:02:48.360 --> 00:02:52.240]  有個弟兄和我分享,他有三個孩子
[00:02:52.240 --> 00:02:55.240]  那三個孩子就是這樣,他去接孩子的時候
[00:02:55.240 --> 00:02:59.240]  一去到學校就像點菜那樣,我來接一號和三號
[00:02:59.240 --> 00:03:02.240]  二號留在那裏,半個小時後我老婆就會來
[00:03:02.240 --> 00:03:05.520]  一號和三個女兒帶,因為一號就要去打網球
[00:03:05.520 --> 00:03:08.520]  打網球你自己過馬路,這裏小孩在那裏游水
[00:03:08.520 --> 00:03:12.420]  未游完水之後,媽咪已經接著二號了,二號又回到游水場那時
[00:03:12.420 --> 00:03:15.600]  去到游水場那時,爸爸就剛剛出來,然後就移形換影
[00:03:15.600 --> 00:03:19.060]  爸爸跳進去媽媽的Odyssey,媽媽就跳進去爸爸的Tesla
[00:03:19.060 --> 00:03:24.640]  接著就開車回去,接著媽媽就在那裏等二號游完水之後準備回去
[00:03:24.640 --> 00:03:28.440]  但未去之前已經訂好今晚的菜
[00:03:28.440 --> 00:03:30.840]  像不像灣區生活?
[00:03:30.840 --> 00:03:34.520]  當你有了一個標竿的時候,我還沒說weekend
[00:03:34.520 --> 00:03:38.280]  當你有了一個標竿的時候,你生活很稠密
[00:03:38.280 --> 00:03:40.520]  你也會往著這個標竿
[00:03:40.520 --> 00:03:45.060]  所以標竿是真的很重要的事情
[00:03:45.060 --> 00:03:48.260]  但我想再分享的就是
[00:03:48.260 --> 00:03:50.160]  另外一個父子的故事
[00:03:50.160 --> 00:03:54.900]  這個父子的故事就是我們耶穌基督和我們父神的故事
[00:03:54.900 --> 00:03:57.160]  今天我會分享三點
[00:03:57.160 --> 00:04:01.600]  第一點就是從那個故事上認識我們今天的父神
[00:04:01.600 --> 00:04:05.980]  第二件事就是從事工上再一次看我們耶穌基督
[00:04:05.980 --> 00:04:09.440]  他怎樣成為一個完美的祭
[00:04:09.440 --> 00:04:12.220]  第三件事就是看聖靈
[00:04:12.220 --> 00:04:17.080]  在耶穌基督復活之後,差派聖靈給我們的工作是怎樣
[00:04:17.080 --> 00:04:18.620]  我是有一些不會信次序
[00:04:18.620 --> 00:04:20.460]  就是因為我自己有個logical reason
[00:04:20.460 --> 00:04:22.520]  我先上先講父神
[00:04:22.520 --> 00:04:26.460]  所以我會從第二十節開始
[00:04:26.460 --> 00:04:28.560]  第二十節是這樣說的
[00:04:28.560 --> 00:04:33.040]  他並且建造在仕途和仙之的根基上
[00:04:33.040 --> 00:04:36.780]  基督耶穌自己就是尊基石
[00:04:36.780 --> 00:04:38.580]  即是甚麼意思?
[00:04:38.580 --> 00:04:41.180]  仕途和仙之每天在教的東西是教甚麼?
[00:04:41.180 --> 00:04:44.140]  丁子梅
[00:04:44.140 --> 00:04:49.460]  仕途和仙之不停地教就是神的角快要降臨
[00:04:49.460 --> 00:04:52.720]  從舊約到新約都是在教這件事
[00:04:52.720 --> 00:04:57.560]  我們的注意點就是神要降臨的時候我們真的要悔改
[00:04:57.560 --> 00:05:01.360]  但是有時候我們為甚麼下一句我覺得更重要
[00:05:01.360 --> 00:05:05.060]  就是基督耶穌是自己就是尊基石
[00:05:05.060 --> 00:05:06.440]  如果我們看神的話語
[00:05:06.440 --> 00:05:09.240]  我們看仙之和仕途的話語的時候
[00:05:09.240 --> 00:05:11.700]  我們不用這個眼鏡去看
[00:05:11.700 --> 00:05:14.080]  我們很容易看壞聖經
[00:05:14.080 --> 00:05:17.880]  也可能從這個角度我們看到聖經是覺得很苦悶
[00:05:17.880 --> 00:05:20.140]  覺得神是很不公平
[00:05:20.140 --> 00:05:22.420]  我用一個過例
[00:05:22.420 --> 00:05:26.680]  我用二福所書第一章第四章四節七節
[00:05:26.680 --> 00:05:28.720]  這裡有一個很好的金句
[00:05:28.720 --> 00:05:31.920]  有一個很好的金句直接將神的救恩的故事
[00:05:31.920 --> 00:05:34.900]  完全很短的教導告訴我們
[00:05:34.900 --> 00:05:37.340]  就如創立世界以前
[00:05:37.340 --> 00:05:39.940]  祂在基督裡選擇了我們
[00:05:39.940 --> 00:05:43.380]  使我們因著愛在祂裡面成為聖潔
[00:05:43.380 --> 00:05:44.780]  又沒有瑕疵
[00:05:44.780 --> 00:05:47.280]  祂按著自己旨意所喜悅的
[00:05:47.280 --> 00:05:54.840]  準備為我們藉著耶穌基督得而治的名分
[00:05:54.840 --> 00:05:57.920]  好使祂恩典榮耀得著重贊
[00:05:57.920 --> 00:06:02.120]  使恩典是祂在愛子裡面賜給我們的
[00:06:02.120 --> 00:06:06.520]  我們在祂愛子裡藉著祂的血濛了救恩
[00:06:06.520 --> 00:06:08.460]  過犯都得赦免
[00:06:08.460 --> 00:06:12.500]  就按著祂豐盛的恩典
[00:06:12.500 --> 00:06:15.500]  你們有沒有聽過一個詞叫做Election
[00:06:15.500 --> 00:06:18.400]  或者Predestination
[00:06:18.400 --> 00:06:19.900]  但我可以簡單一點說一件事
[00:06:19.900 --> 00:06:22.580]  你有沒有覺得有時候神會是救某一些人
[00:06:22.580 --> 00:06:25.420]  是救某一些人
[00:06:25.420 --> 00:06:26.480]  講好的嘛
[00:06:26.480 --> 00:06:29.080]  祂喜歡你祂就救你
[00:06:29.080 --> 00:06:31.280]  祂不喜歡你你就死
[00:06:31.280 --> 00:06:32.980]  所以有些人他生命之中的屬靈
[00:06:32.980 --> 00:06:35.320]  生命是非常之苦悶的
[00:06:35.320 --> 00:06:37.160]  死啦 我得救
[00:06:37.160 --> 00:06:39.620]  我姑媽怎樣
[00:06:39.620 --> 00:06:40.860]  我鄰居怎樣
[00:06:40.860 --> 00:06:43.460]  是這樣的
[00:06:43.460 --> 00:06:46.460]  真的很黑
[00:06:46.460 --> 00:06:49.540]  但這個就是沒有從一個基督裡面看到
[00:06:49.540 --> 00:06:52.840]  沒有從一個救恩的眼鏡裡面看到
[00:06:52.840 --> 00:06:55.500]  我想給你們我的定義是什麼
[00:06:55.500 --> 00:06:58.380]  我想給你們我的定義就是
[00:06:58.380 --> 00:07:00.240]  這個選擇的問題
[00:07:00.240 --> 00:07:02.380]  不是神選一些人不選一些人
[00:07:02.380 --> 00:07:03.580]  是祂選一些人
[00:07:03.580 --> 00:07:06.520]  特別是祂自己去和這些人親密
[00:07:06.520 --> 00:07:08.220]  選一些人或者一幫人
[00:07:08.220 --> 00:07:09.720]  祂自己在祂的身份上面
[00:07:09.720 --> 00:07:11.860]  祂自己的教導方面
[00:07:11.860 --> 00:07:13.420]  祂是與這些人同在
[00:07:13.420 --> 00:07:15.760]  而且將這些人提拔起來
[00:07:15.760 --> 00:07:18.260]  教他們慢慢怎樣走在祂的路之中
[00:07:18.260 --> 00:07:20.260]  而且將這個好消息
[00:07:20.260 --> 00:07:22.660]  從祂們的生命和祂們的信息裡面
[00:07:22.660 --> 00:07:25.040]  傳達出去
[00:07:25.040 --> 00:07:26.400]  簡單來說
[00:07:26.400 --> 00:07:28.380]  祂是有選擇一些人
[00:07:28.380 --> 00:07:29.780]  但祂選擇一些人
[00:07:29.780 --> 00:07:34.020]  是為祂傳這個救恩的計劃
[00:07:34.020 --> 00:07:36.840]  這個才是真正的選擇
[00:07:36.840 --> 00:07:39.620]  我給一個例子給你看
[00:07:39.620 --> 00:07:41.220]  當我們看阿當夏娃的時候
[00:07:41.220 --> 00:07:42.660]  神創造阿當夏娃的時候
[00:07:42.660 --> 00:07:44.820]  祂沒有說弄到一個地方很漂亮
[00:07:44.820 --> 00:07:46.720]  好像你裝修一間房子裝修到很漂亮的時候
[00:07:46.720 --> 00:07:48.660]  你自己去搞定
[00:07:48.660 --> 00:07:50.120]  你看到神在伊甸園裡面
[00:07:50.120 --> 00:07:52.860]  繼續去教導阿當、培養他
[00:07:52.860 --> 00:07:54.560]  精神是這樣的
[00:07:54.560 --> 00:07:57.100]  更重有時
[00:07:57.100 --> 00:07:59.800]  你管理動物上面是有一個條理
[00:07:59.800 --> 00:08:01.640]  你劈兔子是要這樣
[00:08:01.640 --> 00:08:04.400]  不是這樣
[00:08:04.400 --> 00:08:06.140]  每一樣東西都在祂身邊教導
[00:08:06.140 --> 00:08:08.440]  而且叫祂生養眾多
[00:08:08.440 --> 00:08:09.680]  即是怎樣
[00:08:09.680 --> 00:08:13.580]  以後你就一家人就活出這個信息
[00:08:13.580 --> 00:08:15.360]  祂就藉著他們這樣
[00:08:15.360 --> 00:08:17.380]  就可以管理世界
[00:08:17.380 --> 00:08:18.820]  因為世界要有一個王
[00:08:18.820 --> 00:08:23.000]  但管理的方法一定要從神的角度裡面
[00:08:23.000 --> 00:08:25.260]  是不是?
[00:08:25.260 --> 00:08:27.800]  有沒有這樣想過?
[00:08:27.800 --> 00:08:29.560]  我們再看下去
[00:08:29.560 --> 00:08:30.940]  講羅亞
[00:08:30.940 --> 00:08:33.880]  你講到羅亞會想到什麼?
[00:08:33.880 --> 00:08:36.080]  以前香港是不是有個太古船
[00:08:36.080 --> 00:08:38.080]  學羅亞是不是造船
[00:08:38.080 --> 00:08:42.680]  特別是做運動物的
[00:08:42.680 --> 00:08:47.220]  但是羅亞在《彼得厚書》裡面說
[00:08:47.220 --> 00:08:48.260]  應該這樣說
[00:08:48.260 --> 00:08:50.520]  在《創世紀》第六章介紹羅亞的時候
[00:08:50.520 --> 00:08:51.820]  說他是一個異人
[00:08:51.820 --> 00:08:53.960]  但他為什麼是一個異人?
[00:08:53.960 --> 00:08:54.660]  下一句就說
[00:08:54.660 --> 00:08:57.700]  因為他與神同行
[00:08:57.700 --> 00:09:00.160]  羅亞和神在交往的時候
[00:09:00.160 --> 00:09:01.340]  他會明白神
[00:09:01.340 --> 00:09:03.040]  神的旨意會勝過我的旨意
[00:09:03.040 --> 00:09:05.900]  神的教導比我的教導更好
[00:09:05.900 --> 00:09:06.700]  神教我的東西
[00:09:06.700 --> 00:09:08.100]  雖然我完全不能夠明白
[00:09:08.100 --> 00:09:10.180]  但是我憑不信
[00:09:10.180 --> 00:09:12.340]  當羅亞在山頂裡面做過方舟的時候
[00:09:12.340 --> 00:09:13.040]  別人過去問他們
[00:09:13.040 --> 00:09:14.120]  傻瓜,你為什麼要這樣做?
[00:09:14.120 --> 00:09:15.020]  因為我說
[00:09:15.020 --> 00:09:19.880]  神會從這個方舟裡面給我們有個拯救
[00:09:19.880 --> 00:09:23.060]  我們都知道人在笑他
[00:09:23.060 --> 00:09:24.320]  但是《彼得厚書》裡面說
[00:09:24.320 --> 00:09:28.160]  就是羅亞是一個存異度的人
[00:09:28.160 --> 00:09:29.220]  他不僅告訴別人
[00:09:29.220 --> 00:09:29.900]  我是做一個
[00:09:29.900 --> 00:09:31.500]  但是他還在邀請別人
[00:09:31.500 --> 00:09:32.560]  你來吧
[00:09:32.560 --> 00:09:35.560]  得救在這裡
[00:09:35.560 --> 00:09:38.240]  所以神是挑選人出來
[00:09:38.240 --> 00:09:41.200]  是為他傳達一個訊息
[00:09:41.200 --> 00:09:43.140]  摩西是我們這麼多的人物之中
[00:09:43.140 --> 00:09:44.300]  最多的故事
[00:09:44.300 --> 00:09:46.040]  他從他嬰孩裡面
[00:09:46.040 --> 00:09:47.680]  神已經有個特別的照顧
[00:09:47.680 --> 00:09:48.840]  但是還有個機會給他
[00:09:48.840 --> 00:09:50.880]  進了高尚教父在埃及裡面
[00:09:50.880 --> 00:09:54.280]  學埃及文可以這樣那樣那些
[00:09:54.280 --> 00:09:56.620]  但是神也沒有辜負他
[00:09:56.620 --> 00:09:58.860]  他把他媽媽和他姐姐在身邊
[00:09:58.860 --> 00:09:59.920]  所以他也明白
[00:09:59.920 --> 00:10:01.860]  他猶太人宗教裡面
[00:10:01.860 --> 00:10:05.360]  他自己的身份在哪裡
[00:10:05.360 --> 00:10:06.940]  所以摩西最後給到我們的東西
[00:10:06.940 --> 00:10:08.540]  是我們最重要
[00:10:08.540 --> 00:10:10.260]  如果今天問我們自己
[00:10:10.260 --> 00:10:14.340]  今天摩西最偉大的工作是什麼
[00:10:14.340 --> 00:10:17.440]  有人會說是過紅海是不是
[00:10:17.440 --> 00:10:18.840]  但是其實他最偉大的工作
[00:10:18.840 --> 00:10:19.940]  對我們來說
[00:10:19.940 --> 00:10:22.640]  是給了我們的摩西五經
[00:10:22.640 --> 00:10:25.640]  我們知道神創造到他拯救
[00:10:25.640 --> 00:10:28.160]  到他怎麼樣納約
[00:10:28.160 --> 00:10:29.120]  是怎麼樣
[00:10:29.120 --> 00:10:30.220]  目的是什麼
[00:10:30.220 --> 00:10:33.360]  明白救恩的故事
[00:10:33.360 --> 00:10:35.360]  所以總體來說舊約聖經
[00:10:35.360 --> 00:10:36.400]  因為仕途的時間
[00:10:36.400 --> 00:10:37.700]  他們根本沒有新約聖經
[00:10:37.700 --> 00:10:39.600]  仕途時間裡面只有舊約聖經
[00:10:39.600 --> 00:10:40.700]  只有新約聖經
[00:10:40.700 --> 00:10:42.360]  舊約聖經有三個終點
[00:10:42.360 --> 00:10:45.040]  第一憑信菁兒
[00:10:45.040 --> 00:10:49.480]  第二除他意外無別的神
[00:10:49.480 --> 00:10:53.780]  第三是一件很重要的事情
[00:10:53.780 --> 00:10:55.280]  神和人有一個距離
[00:10:55.280 --> 00:10:57.220]  就是一個罪的距離
[00:10:57.220 --> 00:11:01.080]  當大衛王和索羅門王的時候
[00:11:01.080 --> 00:11:03.520]  他起聖殿的時候
[00:11:03.520 --> 00:11:05.360]  就在人可以看到有個
[00:11:05.360 --> 00:11:06.960]  tangible的地方
[00:11:06.960 --> 00:11:09.260]  他可以和神與神和好
[00:11:09.260 --> 00:11:10.760]  而且這個地方最重要的事情
[00:11:10.760 --> 00:11:12.860]  就是憲制
[00:11:12.860 --> 00:11:16.560]  制是一個非常重要的事情
[00:11:16.560 --> 00:11:19.400]  我這樣我就想說到第二點
[00:11:19.400 --> 00:11:22.040]  第二點就是要明白聖子的工作
[00:11:22.040 --> 00:11:23.700]  耶穌基督的工作
[00:11:23.700 --> 00:11:25.940]  我們剛剛蓋完復活節
[00:11:25.940 --> 00:11:27.840]  又提這件事
[00:11:27.840 --> 00:11:29.540]  又起死回生
[00:11:29.540 --> 00:11:31.340]  我們看看
[00:11:31.340 --> 00:11:34.580]  這樣來看你們不再是外人和客類
[00:11:34.580 --> 00:11:36.780]  而是與聖徒一同作國民
[00:11:36.780 --> 00:11:38.720]  是神家裡的人
[00:11:38.720 --> 00:11:41.220]  這是一個身份改變的問題
[00:11:41.220 --> 00:11:44.520]  我想我們個個都經過移民的手續
[00:11:44.520 --> 00:11:46.400]  我們都嘗試過移民
[00:11:46.400 --> 00:11:48.160]  移民其實是一個很麻煩
[00:11:48.160 --> 00:11:49.140]  很惡劣的事情
[00:11:49.140 --> 00:11:50.600]  又要查根問底
[00:11:50.600 --> 00:11:52.340]  看看你可不可以來到這裡
[00:11:52.340 --> 00:11:55.300]  值不值得在我們這個地方可以住
[00:11:55.300 --> 00:11:58.300]  因為他想是超選一些人來到這裡
[00:11:58.300 --> 00:11:59.780]  可以繁殖
[00:11:59.780 --> 00:12:02.380]  亦都是希望你不會給他們麻煩
[00:12:02.380 --> 00:12:05.420]  亦都是希望你可以幫他們繁殖
[00:12:05.420 --> 00:12:08.480]  但是神的移民不是這樣
[00:12:08.480 --> 00:12:12.120]  神的移民是在一個拯救裡面
[00:12:12.120 --> 00:12:15.920]  拯救、移民、祭
[00:12:15.920 --> 00:12:17.220]  你說什麼
[00:12:17.220 --> 00:12:19.820]  你是否英文部今天還沒喝咖啡
[00:12:19.820 --> 00:12:21.300]  縮短了
[00:12:21.300 --> 00:12:23.140]  但是再看看
[00:12:23.140 --> 00:12:26.040]  我再弄多一樣東西出來
[00:12:26.040 --> 00:12:35.480]  其實我們第一件事就要再探討
[00:12:35.480 --> 00:12:36.940]  就是一個罪的問題
[00:12:36.940 --> 00:12:41.220]  我們就明白這個移民和祭和罪的問題
[00:12:41.220 --> 00:12:45.920]  我們聖經裡面講到就是
[00:12:45.920 --> 00:12:47.220]  我們要看到一點
[00:12:47.220 --> 00:12:51.160]  我們從一個救恩裡面是怎樣得到的
[00:12:51.160 --> 00:12:56.040]  不好意思
[00:12:56.040 --> 00:12:58.600]  在《義忽學書》裡面講了一段
[00:12:58.600 --> 00:13:01.700]  他說我們以前都在他們一起
[00:13:01.700 --> 00:13:03.580]  放縱肉體的私慾
[00:13:03.580 --> 00:13:07.280]  隨著肉體和心意所喜歡的去行
[00:13:07.280 --> 00:13:08.740]  我們與別人一樣
[00:13:08.740 --> 00:13:11.580]  生出來都是可惡的兒女
[00:13:11.580 --> 00:13:13.720]  又說什麼
[00:13:13.720 --> 00:13:17.120]  我們第一件事想分解罪的問題
[00:13:17.120 --> 00:13:19.220]  罪我用一個很幼稚的地方
[00:13:19.220 --> 00:13:22.020]  有一個很幼稚的眼光去分析
[00:13:22.020 --> 00:13:25.160]  罪其實是從一個小念頭
[00:13:25.160 --> 00:13:27.860]  從一個培養的階段裡面
[00:13:27.860 --> 00:13:30.140]  就變成一個可恨的事情
[00:13:30.140 --> 00:13:31.540]  或者一個有毒的果子
[00:13:31.540 --> 00:13:33.540]  害你害人的果子
[00:13:33.540 --> 00:13:35.400]  我給你一個例子
[00:13:35.400 --> 00:13:38.040]  你有沒有試過很生氣
[00:13:38.040 --> 00:13:39.080]  你有沒有試過很生氣
[00:13:39.080 --> 00:13:40.280]  我有一次帶著女兒
[00:13:40.280 --> 00:13:42.240]  她很小的時候我推著她
[00:13:42.240 --> 00:13:43.380]  有幾個小孩走過來
[00:13:43.380 --> 00:13:45.840]  做了一些種族歧視的手勢在我那裡
[00:13:45.840 --> 00:13:47.560]  我真的很生她氣
[00:13:47.560 --> 00:13:49.880]  當然她做的事生氣不是一件壞事
[00:13:49.880 --> 00:13:51.920]  但是當我們在那裡陷路
[00:13:51.920 --> 00:13:53.520]  你將她在一個徘徊
[00:13:53.520 --> 00:13:54.620]  栽培裡面
[00:13:54.620 --> 00:13:56.120]  到了大午三點鐘的時候
[00:13:56.120 --> 00:13:58.500]  簡直是你想去殺了她
[00:13:58.500 --> 00:14:00.060]  你再想回去找回那些生物
[00:14:00.060 --> 00:14:00.960]  看看那些小孩
[00:14:00.960 --> 00:14:03.440]  就拿一支壘球棒去濕她
[00:14:03.440 --> 00:14:04.860]  但是在這個過程之中
[00:14:04.860 --> 00:14:06.240]  你就從一個
[00:14:06.240 --> 00:14:08.600]  你從一個怒變成一個恨
[00:14:08.600 --> 00:14:11.000]  恨變成一件做出來的惡事
[00:14:11.000 --> 00:14:13.520]  是一個過程
[00:14:13.520 --> 00:14:14.680]  第二件事還可以說
[00:14:14.680 --> 00:14:16.520]  第二個比喻
[00:14:16.520 --> 00:14:18.120]  從一個小念頭
[00:14:18.120 --> 00:14:21.380]  如果你有沒有想幫老婆買一件好的外套
[00:14:21.380 --> 00:14:22.520]  幫老婆買一件好的外套
[00:14:22.520 --> 00:14:24.020]  你上網買吧
[00:14:24.020 --> 00:14:24.720]  按著按著
[00:14:24.720 --> 00:14:26.020]  你去Land's End幫她買
[00:14:26.020 --> 00:14:26.520]  按著按著
[00:14:26.520 --> 00:14:28.960]  為什麼去了Roxie Baiting Suit呢
[00:14:28.960 --> 00:14:30.000]  為什麼再按著按著
[00:14:30.000 --> 00:14:31.020]  下一個網站
[00:14:31.020 --> 00:14:32.160]  那些衣服越來越小
[00:14:32.160 --> 00:14:33.300]  越來越少呢
[00:14:33.300 --> 00:14:34.400]  再會不會按著按著
[00:14:34.400 --> 00:14:36.560]  下面有個Ad就是按下去
[00:14:36.560 --> 00:14:41.000]  Hush! Check this out!
[00:14:41.000 --> 00:14:46.140]  就是從一個念頭培養出來
[00:14:46.140 --> 00:14:47.740]  在《創世紀》第四章裡面說
[00:14:47.740 --> 00:14:48.780]  這個罪的問題
[00:14:48.780 --> 00:14:49.620]  它是一個
[00:14:49.620 --> 00:14:51.540]  好像一隻野獸一樣
[00:14:51.540 --> 00:14:54.020]  它是捕捉在你門口裡面
[00:14:54.020 --> 00:14:55.220]  如果你不去降服它
[00:14:55.220 --> 00:14:58.960]  它就在這裡降服你
[00:14:58.960 --> 00:15:02.120]  但是我們怎樣降服這個罪
[00:15:02.120 --> 00:15:04.560]  罪是很難降服的
[00:15:04.560 --> 00:15:05.660]  有時候我生氣的時候
[00:15:05.660 --> 00:15:06.600]  生氣到一半的時候
[00:15:06.600 --> 00:15:07.900]  不是你想生氣
[00:15:07.900 --> 00:15:09.500]  是那個生氣的那個意念
[00:15:09.500 --> 00:15:12.100]  將你控制了
[00:15:12.100 --> 00:15:14.100]  有沒有試過啊
[00:15:14.100 --> 00:15:14.700]  有沒有
[00:15:14.700 --> 00:15:15.940]  有時候是這樣
[00:15:15.940 --> 00:15:17.140]  對你的家人
[00:15:17.140 --> 00:15:18.240]  奶奶
[00:15:18.240 --> 00:15:20.000]  老公
[00:15:20.000 --> 00:15:21.580]  我本來只是討厭你一件事情
[00:15:21.580 --> 00:15:22.580]  但是那個討厭之後
[00:15:22.580 --> 00:15:23.820]  已經將你環繞住
[00:15:23.820 --> 00:15:25.340]  將你困住的時候
[00:15:25.340 --> 00:15:26.540]  你變成你自己的人的時候
[00:15:26.540 --> 00:15:27.580]  放你老公回來的時候
[00:15:27.580 --> 00:15:31.520]  你...
[00:15:31.520 --> 00:15:34.020]  但是這個過程裡面
[00:15:34.020 --> 00:15:34.720]  聖經是說
[00:15:34.720 --> 00:15:39.120]  它還有一樣是靈界的事情發生
[00:15:39.120 --> 00:15:40.500]  它說我們這個世界裡面
[00:15:40.500 --> 00:15:43.340]  有個空中的掌權者
[00:15:43.340 --> 00:15:46.260]  有個半夜的靈在這裡
[00:15:46.260 --> 00:15:47.460]  就是說你生氣的時候
[00:15:47.460 --> 00:15:48.500]  你生氣到差不多
[00:15:48.500 --> 00:15:49.700]  你不能夠停止生氣
[00:15:49.700 --> 00:15:50.740]  你自己不願意
[00:15:50.740 --> 00:15:53.480]  讓自己去控制它的時候
[00:15:53.480 --> 00:15:54.300]  就是你的腦裡面
[00:15:54.300 --> 00:15:55.040]  你的心靈裡面
[00:15:55.040 --> 00:15:57.080]  好像有一條天線出來
[00:15:57.080 --> 00:15:58.220]  我生氣
[00:15:58.220 --> 00:16:01.040]  我越來越生氣
[00:16:01.040 --> 00:16:02.820]  就是邪靈上面
[00:16:02.820 --> 00:16:03.980]  這個空中的掌權者
[00:16:03.980 --> 00:16:05.560]  可以聞到你有這種東西
[00:16:05.560 --> 00:16:07.660]  嗯...我來了
[00:16:07.660 --> 00:16:09.100]  你有沒有試過在網上
[00:16:09.100 --> 00:16:10.460]  你去看YouTube
[00:16:10.460 --> 00:16:11.560]  你按一按YouTube
[00:16:11.560 --> 00:16:12.700]  你越要看那樣東西
[00:16:12.700 --> 00:16:15.460]  你下次YouTube就越讓你多看
[00:16:15.460 --> 00:16:17.760]  連電腦都有這樣的AI
[00:16:17.760 --> 00:16:19.840]  你以為這些靈界裡面
[00:16:19.840 --> 00:16:21.840]  沒有這些東西嗎?
[00:16:21.840 --> 00:16:24.340]  醉就從這件事情發生
[00:16:24.340 --> 00:16:25.480]  你去吧
[00:16:25.480 --> 00:16:27.100]  你可以生氣
[00:16:27.100 --> 00:16:28.780]  你餵自己
[00:16:28.780 --> 00:16:31.680]  有時候也可以舒服一下
[00:16:31.680 --> 00:16:33.120]  但是有時候就去到一個地步
[00:16:33.120 --> 00:16:34.720]  就是你越不想生氣的時候
[00:16:34.720 --> 00:16:35.560]  你越看到這些東西
[00:16:35.560 --> 00:16:39.060]  你越...
[00:16:39.060 --> 00:16:41.780]  醉了出來
[00:16:41.780 --> 00:16:44.300]  醉了出來
