
[00:00:00.000 --> 00:00:03.020]  有位姊妹問我一個問題
[00:02:24.020 --> 00:02:28.020]  其實兩個字的解釋都解得通
[00:02:28.020 --> 00:02:31.020]  兩個字都可以用
[00:02:31.020 --> 00:02:33.020]  不過在這個討論的過程中
[00:02:33.020 --> 00:02:35.020]  我們看到「侍奉」的內容
[00:02:35.020 --> 00:02:38.020]  這個字的意義是很豐富的
[00:02:38.020 --> 00:02:44.020]  很多人以為「侍奉」是指在教會裡面工作
[00:02:44.020 --> 00:02:47.020]  這樣才是「侍奉」
[00:02:47.020 --> 00:02:52.020]  其實「侍奉」是做神想我們做的事
[00:02:52.020 --> 00:02:56.020]  我們按著祂的心意完成祂交給我們的託付
[00:02:56.020 --> 00:02:58.020]  這個就是「侍奉」
[00:02:58.020 --> 00:03:01.020]  無論是在教會裡面還是教會以外
[00:03:01.020 --> 00:03:03.020]  都可以是「侍奉」
[00:03:03.020 --> 00:03:05.020]  換句話說
[00:03:05.020 --> 00:03:09.020]  你在教會裡做崇拜的主席領事司琴
[00:03:09.020 --> 00:03:10.020]  或者做司事
[00:03:10.020 --> 00:03:14.020]  或者在各部門裡面去參與
[00:03:14.020 --> 00:03:16.020]  去服侍小朋友
[00:03:16.020 --> 00:03:18.020]  做阿灣娜的導師
[00:03:18.020 --> 00:03:21.020]  或者你在外面作為一個基督徒
[00:03:21.020 --> 00:03:23.020]  你是一個學生
[00:03:23.020 --> 00:03:25.020]  一個家庭主婦
[00:03:25.020 --> 00:03:27.020]  一個僱主僱員
[00:03:27.020 --> 00:03:29.020]  或者你做人的爸爸媽媽
[00:03:29.020 --> 00:03:31.020]  為人子女
[00:03:31.020 --> 00:03:35.020]  其實這些都是「侍奉」
[00:03:35.020 --> 00:03:37.020]  只要你忠於你的本分
[00:03:37.020 --> 00:03:40.020]  按著聖經的教導來行事為人
[00:03:40.020 --> 00:03:41.020]  做好見證
[00:03:41.020 --> 00:03:43.020]  這個都是「侍奉」
[00:03:43.020 --> 00:03:46.020]  今天我想藉著先知哈蓋
[00:03:46.020 --> 00:03:48.020]  他對以色列人的教導
[00:03:48.020 --> 00:03:50.020]  我們來看看我們「侍奉」的時候
[00:03:50.020 --> 00:03:52.020]  應該有怎樣的態度
[00:03:52.020 --> 00:03:56.020]  首先我想交代一下哈蓋書的背景
[00:03:56.020 --> 00:04:02.020]  哈蓋書其實是十二卷小先知書裡面的其中一卷
[00:04:02.020 --> 00:04:03.020]  是第十卷
[00:04:03.020 --> 00:04:06.020]  它之前那一卷是西班牙書
[00:04:06.020 --> 00:04:08.020]  西班牙書的結尾
[00:04:08.020 --> 00:04:15.020]  宣告神必然會使那些被擄的以色列民重歸故土
[00:04:15.020 --> 00:04:19.020]  結果這個宣告去到哈蓋書的時候
[00:04:19.020 --> 00:04:20.020]  真的應驗了
[00:04:20.020 --> 00:04:24.020]  有些人已經回歸了
[00:04:24.020 --> 00:04:26.020]  回歸之後的情況是怎樣呢
[00:04:26.020 --> 00:04:29.020]  哈蓋書裡面就是交代這件事
[00:04:29.020 --> 00:04:31.020]  哈蓋書的篇幅其實很短
[00:04:31.020 --> 00:04:32.020]  只有兩章
[00:04:32.020 --> 00:04:38.020]  還有它的特色就是先知哈蓋一共有四次的宣告
[00:04:38.020 --> 00:04:41.020]  每一次宣告其實都是講得很清楚
[00:04:41.020 --> 00:04:42.020]  那個日期
[00:04:42.020 --> 00:04:44.020]  幾月幾日寫得很清楚
[00:04:44.020 --> 00:04:47.020]  所以我們看到這四次的宣告
[00:04:47.020 --> 00:04:50.020]  總共是歷時了四個月
[00:04:50.020 --> 00:04:54.020]  在這四個月裡面要作出這四次的宣告
[00:04:54.020 --> 00:04:57.020]  這些宣告我今天貪心了一點
[00:04:57.020 --> 00:05:00.020]  盡量希望可以講完這四個宣告
[00:05:00.020 --> 00:05:05.020]  到底這些宣告對我們今天侍奉有甚麼提醒呢
[00:05:05.020 --> 00:05:11.020]  第一次的宣告我們一起來讀
[00:05:30.020 --> 00:05:38.020]  建造耶和華殿的時候尚未到
[00:05:38.020 --> 00:05:46.020]  這個宣告表面上是對領袖索羅巴伯和約書亞講
[00:05:46.020 --> 00:05:49.020]  但其實實際是對以色列人講的
[00:05:49.020 --> 00:05:51.020]  是要糾正他們的觀念
[00:05:51.020 --> 00:05:54.020]  到底他們要糾正的觀念是甚麼呢
[00:05:54.020 --> 00:05:59.020]  百姓說建造耶和華殿的時候還未到
[00:05:59.020 --> 00:06:02.020]  為甚麼以色列人會這樣說呢
[00:06:02.020 --> 00:06:04.020]  我們先要了解當時的背景
[00:06:04.020 --> 00:06:06.020]  以色列人的處境就是
[00:06:06.020 --> 00:06:15.020]  猶大國在公元前的586年已經被巴比倫毀滅
[00:06:15.020 --> 00:06:20.020]  當時大批的神文百姓被擄到巴比倫那裡
[00:06:20.020 --> 00:06:21.020]  寄居在那裡
[00:06:21.020 --> 00:06:25.020]  後來巴比倫也被波斯國滅了
[00:06:25.020 --> 00:06:31.020]  波斯國取代巴比倫來統治以色列人
[00:06:31.020 --> 00:06:34.020]  波斯國一統天下之後
[00:06:34.020 --> 00:06:36.020]  用一個懷柔的政策
[00:06:36.020 --> 00:06:40.020]  准許以色列人可以回到他們的家鄉
[00:06:40.020 --> 00:06:47.020]  重新建造已經被破壞的聖殿
[00:06:47.020 --> 00:06:51.020]  當時響應的有五萬人
[00:06:51.020 --> 00:06:54.020]  雖然在以色列文中屬少數
[00:06:54.020 --> 00:06:57.020]  但也有五萬人回到耶路撒冷
[00:06:57.020 --> 00:06:59.020]  他們回到故鄉後
[00:06:59.020 --> 00:07:03.020]  很快就開始著手重建聖殿
[00:07:03.020 --> 00:07:08.020]  也很快就將聖殿的根基建好
[00:07:08.020 --> 00:07:12.020]  但他們卻一直面對很多困難
[00:07:12.020 --> 00:07:14.020]  其中一樣困難就是
[00:07:14.020 --> 00:07:18.020]  當時的土地都是荒涼的
[00:07:18.020 --> 00:07:23.020]  以前秘魯的房屋已經破落不堪
[00:07:23.020 --> 00:07:28.020]  當時他們距離耶路撒冷被毀的時候
[00:07:28.020 --> 00:07:33.020]  相差了差不多五十年
[00:07:33.020 --> 00:07:37.020]  五十年的房屋都沒有人住
[00:07:37.020 --> 00:07:40.020]  已經是破落不堪
[00:07:40.020 --> 00:07:44.020]  當耶路撒冷被毀的時候
[00:07:44.020 --> 00:07:48.020]  當時不是將所有的以色列人都擄走
[00:07:48.020 --> 00:07:51.020]  貧窮的沒有人要
[00:07:51.020 --> 00:07:53.020]  只留在原地
[00:07:53.020 --> 00:07:57.020]  他們就將秘魯人的房屋據為己有
[00:07:57.020 --> 00:08:00.020]  所以現在回歸的人回去後
[00:08:00.020 --> 00:08:02.020]  就跟他們發生衝突
[00:08:02.020 --> 00:08:05.020]  再加上他們在重建的過程中
[00:08:05.020 --> 00:08:07.020]  被人眼紅
[00:08:07.020 --> 00:08:10.020]  其他民族眼紅他們
[00:08:10.020 --> 00:08:12.020]  反對他們 攻擊他們
[00:08:12.020 --> 00:08:15.020]  還有波斯官員反對他們
[00:08:15.020 --> 00:08:17.020]  面對這麼多問題
[00:08:17.020 --> 00:08:19.020]  回歸的人就想
[00:08:19.020 --> 00:08:21.020]  我們面對重重的困難
[00:08:21.020 --> 00:08:24.020]  到底這是不是一個合適的時機
[00:08:24.020 --> 00:08:27.020]  來重建聖殿呢?
[00:08:27.020 --> 00:08:30.020]  不如我們暫且將重建工程放下
[00:08:30.020 --> 00:08:32.020]  我們先建好自己的房屋
[00:08:32.020 --> 00:08:35.020]  讓自己有瓦遮頭
[00:08:35.020 --> 00:08:37.020]  於是一停就停下來
[00:08:37.020 --> 00:08:39.020]  大家知不知道停了多久?
[00:08:39.020 --> 00:08:41.020]  十六年了
[00:08:41.020 --> 00:08:44.020]  重建聖殿的工程一停就停了十六年
[00:08:44.020 --> 00:08:46.020]  面對著這樣的情況
[00:08:46.020 --> 00:08:50.020]  神就藉著先知哈蓋作出宣告
[00:08:50.020 --> 00:08:52.020]  宣告說
[00:08:52.020 --> 00:08:54.020]  這殿仍然荒涼
[00:08:54.020 --> 00:08:57.020]  你們自己還住天花板的房屋嗎?
[00:08:57.020 --> 00:09:00.020]  現在萬鈞之耶和華如此說
[00:09:00.020 --> 00:09:03.020]  你們要審查自己的行為
[00:09:03.020 --> 00:09:06.020]  在這裡就出現了一個對比
[00:09:06.020 --> 00:09:09.020]  以色列人有瓦遮頭
[00:09:09.020 --> 00:09:12.020]  但神的殿是荒涼的
[00:09:12.020 --> 00:09:15.020]  神的居所連遮蓋都沒有
[00:09:15.020 --> 00:09:20.020]  在這裡先知要帶出一個優先次序的問題
[00:09:20.020 --> 00:09:26.020]  神的殿理論上比他們所住的房屋還要重要
[00:09:26.020 --> 00:09:32.020]  但他們將重建聖殿的工程一拖就拖了十六年
[00:09:32.020 --> 00:09:35.020]  並且既然以色列人說
[00:09:35.020 --> 00:09:37.020]  未是時候重建聖殿
[00:09:37.020 --> 00:09:39.020]  既然是這樣
[00:09:39.020 --> 00:09:41.020]  他們自己興建房屋都應該不是一個合適的時間
[00:09:41.020 --> 00:09:43.020]  這麼多的攻擊
[00:09:43.020 --> 00:09:46.020]  所以以色列人放下重建的工程
[00:09:46.020 --> 00:09:49.020]  再興建自己的房屋
[00:09:49.020 --> 00:09:53.020]  他們就是這樣將優先次序倒轉
[00:09:53.020 --> 00:09:59.020]  所以先知叫他們好好反省自己的行為
[00:09:59.020 --> 00:10:04.020]  優先次序的錯誤會不會是我們今天的問題呢?
[00:10:04.020 --> 00:10:07.020]  我們會不會忙到連看聖經
[00:10:07.020 --> 00:10:10.020]  讀經祈禱的時間都沒有?
[00:10:10.020 --> 00:10:15.020]  或者我們做父母的很緊張我們子女的學業
[00:10:15.020 --> 00:10:17.020]  一到臨近考試
[00:10:17.020 --> 00:10:20.020]  我們全家總動員要在家裡
[00:10:20.020 --> 00:10:22.020]  不回崇拜 不回聚會
[00:10:22.020 --> 00:10:24.020]  我們在家裡溫習
[00:10:24.020 --> 00:10:26.020]  一起溫習
[00:10:26.020 --> 00:10:29.020]  又或者在職場上有很多權力鬥爭
[00:10:29.020 --> 00:10:33.020]  我們會不會眼見那些同事被人篤背脊
[00:10:33.020 --> 00:10:36.020]  被人排擠 被人誣陷
[00:10:36.020 --> 00:10:39.020]  而我們為了保住自己的位置
[00:10:39.020 --> 00:10:41.020]  就袖旁觀呢?
[00:10:41.020 --> 00:10:43.020]  我認識一位基督徒的朋友
[00:10:43.020 --> 00:10:45.020]  這十年來我們看著他
[00:10:45.020 --> 00:10:48.020]  怎樣信耶穌 回教會 洗禮
[00:10:48.020 --> 00:10:53.020]  最近教會的傳道人跟他說
[00:10:53.020 --> 00:10:57.020]  邀請他在教會裡做執事
[00:10:57.020 --> 00:10:59.020]  他一口拒絕了
[00:10:59.020 --> 00:11:02.020]  因為他的工作要輪班
[00:11:02.020 --> 00:11:05.020]  很多時候連星期天的崇拜他都回不了
[00:11:05.020 --> 00:11:07.020]  所以他拒絕了
[00:11:07.020 --> 00:11:10.020]  但當他靜下來思想的時候
[00:11:10.020 --> 00:11:13.020]  他就想到底是不是上帝的心意
[00:11:13.020 --> 00:11:17.020]  要他在教會有更多的服侍呢?
[00:11:17.020 --> 00:11:19.020]  於是他就想
[00:11:19.020 --> 00:11:21.020]  其實我是不是應該轉工呢?
[00:11:21.020 --> 00:11:23.020]  星期天連崇拜都回不了
[00:11:23.020 --> 00:11:25.020]  其實這是不健康的
[00:11:25.020 --> 00:11:28.020]  於是他就真的開始去找工作
[00:11:28.020 --> 00:11:30.020]  沒多久之後
[00:11:30.020 --> 00:11:34.020]  真的有朋友介紹一份工作給他
[00:11:34.020 --> 00:11:38.020]  他現在都見到尾聲
[00:11:38.020 --> 00:11:43.020]  我們猜他那份工作應該是可以的
[00:11:43.020 --> 00:11:45.020]  又有另一個朋友
[00:11:45.020 --> 00:11:48.020]  他在辦公室政治裡是犧牲品
[00:11:48.020 --> 00:11:50.020]  因為有同事為了爭上位
[00:11:50.020 --> 00:11:52.020]  就視他為勁敵
[00:11:52.020 --> 00:11:56.020]  於是就聯群結黨來攻擊他 排擠他
[00:11:56.020 --> 00:12:00.020]  他一直都不知道為什麼自己是眾矢之的
[00:12:00.020 --> 00:12:03.020]  直到最近有一位同事
[00:12:03.020 --> 00:12:06.020]  不值那些壞人的所為
[00:12:06.020 --> 00:12:09.020]  於是就將那些前因後果告訴他
[00:12:09.020 --> 00:12:12.020]  並且勸他真的要小心一點
[00:12:12.020 --> 00:12:14.020]  還鼓勵他
[00:12:14.020 --> 00:12:17.020]  這位同事雖然不是基督徒
[00:12:17.020 --> 00:12:20.020]  但他所做的就好像一杯涼水一樣
[00:12:20.020 --> 00:12:22.020]  對於這位朋友來說
[00:12:22.020 --> 00:12:26.020]  是在他患難之中一個很好的幫助
[00:12:26.020 --> 00:12:32.020]  連非基督徒都可以這樣挺身而出
[00:12:32.020 --> 00:12:34.020]  其實我們可以想一想
[00:12:34.020 --> 00:12:38.020]  我們是否可以將眼前的利益放下
[00:12:38.020 --> 00:12:43.020]  將神的心意擺在第一位
[00:12:43.020 --> 00:12:46.020]  我們的優先次序的挫折
[00:12:46.020 --> 00:12:49.020]  其實可能是因為我們不覺得
[00:12:49.020 --> 00:12:52.020]  討神的歡喜是一件重要的事
[00:12:52.020 --> 00:12:53.020]  在我們的生命裡
[00:12:53.020 --> 00:13:00.020]  總是會數到很多東西比神更重要
[00:13:00.020 --> 00:13:04.020]  但到底那些東西是否真的那麼重要呢?
[00:13:04.020 --> 00:13:07.020]  我們可以看看以色列人
[00:13:07.020 --> 00:13:10.020]  先知在這裡教導他們
[00:13:10.020 --> 00:13:11.020]  我們一起讀
[00:13:11.020 --> 00:13:15.020]  「你們殺的種多,收的卻少
[00:13:15.020 --> 00:13:19.020]  你們吃卻不得飽,喝卻不得足
[00:13:19.020 --> 00:13:21.020]  穿衣服卻不得暖
[00:13:21.020 --> 00:13:26.020]  得弓前的,將弓前裝在破漏的囊中
[00:13:26.020 --> 00:13:29.020]  萬軍之耶和華如此說
[00:13:29.020 --> 00:13:34.020]  你們要審查自己的行為」
[00:13:34.020 --> 00:13:35.020]  他們回歸之後
[00:13:35.020 --> 00:13:38.020]  面對在經濟上很多困難
[00:13:38.020 --> 00:13:40.020]  經濟不景
[00:13:40.020 --> 00:13:45.020]  於是就想著放下重建的工程
[00:13:45.020 --> 00:13:47.020]  先搞好經濟
[00:13:47.020 --> 00:13:49.020]  先搞活經濟
[00:13:49.020 --> 00:13:52.020]  但先知在這裡告訴他們
[00:13:52.020 --> 00:13:55.020]  你們之所以遇到經濟的困難
[00:13:55.020 --> 00:13:58.020]  正正是因為你們沒有按神的話
[00:13:58.020 --> 00:14:02.020]  來繼續重建聖殿的工程
[00:14:02.020 --> 00:14:06.020]  今天就算你們重建好自己的房子
[00:14:06.020 --> 00:14:10.020]  也不等於你們會得到保障
[00:14:10.020 --> 00:14:14.020]  因為神會令你們的所謂保障
[00:14:14.020 --> 00:14:17.020]  變得化為烏有
[00:14:17.020 --> 00:14:20.020]  就好像聖經所說
[00:14:20.020 --> 00:14:22.020]  這裡我們看到
[00:14:22.020 --> 00:14:27.020]  以色列人不僅將優先次序倒轉了
[00:14:27.020 --> 00:14:29.020]  而且他們忘記了
[00:14:29.020 --> 00:14:34.020]  神才是他們最應該倚靠的一位
[00:14:34.020 --> 00:14:37.020]  他們以為可以靠自己雙手
[00:14:37.020 --> 00:14:41.020]  為自己尋找保障
[00:14:41.020 --> 00:14:44.020]  誰知神可以在一夜之間
[00:14:44.020 --> 00:14:48.020]  將他們勞碌得來的都變成了虛空
[00:14:48.020 --> 00:14:52.020]  今天我們會否像以色列人一樣
[00:14:52.020 --> 00:14:56.020]  將我們的錢裝在破漏的囊中
[00:14:56.020 --> 00:14:59.020]  辛苦經營的
[00:14:59.020 --> 00:15:03.020]  可能到頭來仍然是德國吉
[00:15:03.020 --> 00:15:05.020]  到底我們知不知道
[00:15:05.020 --> 00:15:07.020]  什麼才是我們生命中最重要的呢?
[00:15:07.020 --> 00:15:11.020]  哪一個才是我們生命中的舵手呢?
[00:15:11.020 --> 00:15:14.020]  這是哈該第一個宣告
[00:15:14.020 --> 00:15:15.020]  這個宣告提醒我們
[00:15:15.020 --> 00:15:17.020]  我們要以神為中心
[00:15:17.020 --> 00:15:19.020]  我們將神放在第一位
[00:15:19.020 --> 00:15:21.020]  以神為首位
[00:15:21.020 --> 00:15:23.020]  在這次宣告之後
[00:15:23.020 --> 00:15:25.020]  以色列人真的回轉了
[00:15:25.020 --> 00:15:31.020]  他們繼續進行聖殿的重建工程
[00:15:31.020 --> 00:15:33.020]  在這個宣告之後
[00:15:33.020 --> 00:15:36.020]  大約一個月零二十天
[00:15:36.020 --> 00:15:39.020]  哈該又有第二次宣告
[00:15:39.020 --> 00:15:41.020]  這個宣告是關乎他們
[00:15:41.020 --> 00:15:45.020]  在重建過程中所面對的一些問題
[00:15:45.020 --> 00:15:46.020]  七月二十一日
[00:15:46.020 --> 00:15:48.020]  耶和華的華臨到先知哈該說
[00:15:48.020 --> 00:15:52.020]  你要曉遇猶大省長撒拉鐵的兒子
[00:15:52.020 --> 00:15:54.020]  所羅巴伯和約撒達的兒子
[00:15:54.020 --> 00:15:56.020]  大祭司約書亞
[00:15:56.020 --> 00:15:58.020]  並盛夏的民說
[00:15:58.020 --> 00:16:00.020]  你們中間存留的
[00:16:00.020 --> 00:16:03.020]  有誰見過這殿從前的榮耀呢?
[00:16:03.020 --> 00:16:05.020]  現在你們看著如何
[00:16:05.020 --> 00:16:11.020]  豈不在眼中看如無有嗎?
[00:16:11.020 --> 00:16:13.020]  這一節的經文
[00:16:13.020 --> 00:16:17.020]  特別是我用紅色highlight那一節的經文
[00:16:17.020 --> 00:16:19.020]  我們很多時候都會聽到
[00:16:19.020 --> 00:16:24.020]  解釋是說那些看見過從前舊聖殿的人
[00:16:24.020 --> 00:16:28.020]  他們現在看到重建了聖殿的規模
[00:16:28.020 --> 00:16:31.020]  會覺得是今非昔比
[00:16:31.020 --> 00:16:38.020]  所以他們將眼前看到的視如無物
[00:16:38.020 --> 00:16:41.020]  這個解釋是有可能的
[00:16:41.020 --> 00:16:43.020]  但是有另一個解釋
[00:16:43.020 --> 00:16:45.020]  其實也值得我們參考
[00:16:45.020 --> 00:16:47.020]  就是這個視如無物的
[00:16:47.020 --> 00:16:50.020]  他們看什麼視如無物呢?
[00:16:50.020 --> 00:16:54.020]  是他們眼前的重建聖殿的規模
[00:16:54.020 --> 00:17:02.020]  還是已經變成頹垣敗瓦的舊聖殿呢?
[00:17:02.020 --> 00:17:04.020]  我們要想想
[00:17:04.020 --> 00:17:08.020]  舊聖殿被毀距離哈該當時的年代
[00:17:08.020 --> 00:17:11.020]  已經差不多有70年了
[00:17:11.020 --> 00:17:14.020]  所以那些曾經見過舊聖殿
[00:17:14.020 --> 00:17:18.020]  而仍然健在的人其實所如無幾
[00:17:18.020 --> 00:17:21.020]  而他們即使仍然存留在這裡
[00:17:21.020 --> 00:17:23.020]  他們看見的舊聖殿
[00:17:23.020 --> 00:17:26.020]  還是不是以前所羅門所興建的
[00:17:26.020 --> 00:17:29.020]  那麼金碧輝煌的聖殿呢?
[00:17:29.020 --> 00:17:31.020]  其實聖殿興建了這麼久
[00:17:31.020 --> 00:17:34.020]  在不同的年代都已經被掠奪
[00:17:34.020 --> 00:17:37.020]  裡面的珍寶都已經被搶了很多
[00:17:37.020 --> 00:17:42.020]  還要到了耶路撒冷被攻陷的時候
[00:17:42.020 --> 00:17:50.020]  那時候的聖殿已經破舊了很多
[00:17:50.020 --> 00:17:51.020]  但雖然如此
[00:17:51.020 --> 00:17:53.020]  仍然有些人會覺得
[00:17:53.020 --> 00:17:55.020]  以前的東西總比今天的好
[00:17:55.020 --> 00:17:57.020]  總會有些人緬懷過去
[00:17:57.020 --> 00:18:01.020]  對於重建聖殿的規模有不滿
[00:18:01.020 --> 00:18:04.020]  而哈該其實是針對這些人的不滿
[00:18:04.020 --> 00:18:07.020]  他所說的紅色這段說話
[00:18:07.020 --> 00:18:12.020]  是說你們中間到底有誰見過
[00:18:12.020 --> 00:18:16.020]  以前舊的聖殿的榮耀呢?
[00:18:16.020 --> 00:18:18.020]  現在今天你看到的
[00:18:18.020 --> 00:18:21.020]  這個聖殿都沒有了
[00:18:21.020 --> 00:18:22.020]  被人拆了
[00:18:22.020 --> 00:18:26.020]  已經差不多沒有了
[00:18:26.020 --> 00:18:28.020]  哈該這樣說
[00:18:28.020 --> 00:18:30.020]  不單是回應他們的不滿
[00:18:30.020 --> 00:18:31.020]  其實是在鼓勵他們
[00:18:31.020 --> 00:18:33.020]  你們不要再緬懷過去
[00:18:33.020 --> 00:18:35.020]  不要想起舊事
[00:18:35.020 --> 00:18:39.020]  何況你所謂的舊時聖殿
[00:18:39.020 --> 00:18:41.020]  其實也不是這麼宏偉
[00:18:41.020 --> 00:18:42.020]  這麼榮耀
[00:18:42.020 --> 00:18:44.020]  倒不如澱埋心水
[00:18:44.020 --> 00:18:48.020]  做好重建聖殿的工程
[00:18:48.020 --> 00:18:50.020]  那怎麼做呢?
[00:18:50.020 --> 00:18:53.020]  接著哈該又說
[00:18:53.020 --> 00:18:55.020]  所羅巴伯雖然如此
[00:18:55.020 --> 00:18:57.020]  你們當剛強
[00:18:57.020 --> 00:18:59.020]  約撒達的兒子大祭司約書雅
[00:18:59.020 --> 00:19:01.020]  你也當剛強
[00:19:01.020 --> 00:19:04.020]  這地的百姓你們都當剛強做工
[00:19:04.020 --> 00:19:06.020]  因為我與你們同在
[00:19:06.020 --> 00:19:09.020]  這是萬軍之耶和華說的
[00:19:09.020 --> 00:19:10.020]  這裡呢
[00:19:10.020 --> 00:19:11.020]  剛強
[00:19:11.020 --> 00:19:12.020]  當剛強
[00:19:12.020 --> 00:19:14.020]  出現了多少次?
[00:19:14.020 --> 00:19:15.020]  三次
[00:19:15.020 --> 00:19:17.020]  三次分別是對不同的人說的
[00:19:17.020 --> 00:19:19.020]  是所羅巴伯
[00:19:19.020 --> 00:19:20.020]  約書雅
[00:19:20.020 --> 00:19:22.020]  和這地的百姓
[00:19:22.020 --> 00:19:25.020]  其實無論是對誰說
[00:19:25.020 --> 00:19:26.020]  他的意思是
[00:19:26.020 --> 00:19:29.020]  無論是領袖還是百姓
[00:19:29.020 --> 00:19:31.020]  你們不要怕
[00:19:31.020 --> 00:19:33.020]  不要怕那些反對的聲音
[00:19:33.020 --> 00:19:37.020]  不要怕重建工程中所遇到的困難
[00:19:37.020 --> 00:19:41.020]  因為神是必與你同在的
[00:19:41.020 --> 00:19:44.020]  不單止有神的同在
[00:19:44.020 --> 00:19:45.020]  還有呢
[00:19:45.020 --> 00:19:47.020]  我們一起讀吧
[00:19:47.020 --> 00:19:50.020]  萬軍之耶和華如此說
[00:19:50.020 --> 00:19:51.020]  過不多時
[00:19:51.020 --> 00:19:54.020]  我必再一次震動天地
[00:19:54.020 --> 00:19:56.020]  滄海與旱地
[00:19:56.020 --> 00:19:58.020]  我必震動萬國
[00:19:58.020 --> 00:20:01.020]  萬國的珍寶必都運來
[00:20:01.020 --> 00:20:04.020]  我就使這殿滿了榮耀
[00:20:04.020 --> 00:20:07.020]  這是萬軍之耶和華說的
[00:20:07.020 --> 00:20:09.020]  萬軍之耶和華說
[00:20:09.020 --> 00:20:10.020]  銀子是我的
[00:20:10.020 --> 00:20:12.020]  金子也是我的
[00:20:12.020 --> 00:20:14.020]  這殿後來的榮耀
[00:20:14.020 --> 00:20:17.020]  必大過先前的榮耀
[00:20:17.020 --> 00:20:18.020]  在這地方
[00:20:18.020 --> 00:20:20.020]  我必似平安
[00:20:20.020 --> 00:20:23.020]  這是萬軍之耶和華所說的
[00:20:23.020 --> 00:20:25.020]  大家看到顏色都知道
[00:20:25.020 --> 00:20:28.020]  萬軍之耶和華這個字出現了多少次?
[00:20:28.020 --> 00:20:30.020]  這一句出現了四次
[00:20:30.020 --> 00:20:32.020]  這麼短的幾字經文出現了四次
[00:20:32.020 --> 00:20:33.020]  不單止這樣
[00:20:33.020 --> 00:20:35.020]  其實整卷的哈蓋書
[00:20:35.020 --> 00:20:39.020]  這一句話出現了十二次
[00:20:39.020 --> 00:20:40.020]  原因就是
[00:20:40.020 --> 00:20:42.020]  哈蓋要強調
[00:20:42.020 --> 00:20:43.020]  這是神的話
[00:20:43.020 --> 00:20:45.020]  不是我空口跟你說的
[00:20:45.020 --> 00:20:46.020]  這是神
[00:20:46.020 --> 00:20:48.020]  還是萬軍之耶和華
[00:20:48.020 --> 00:20:50.020]  這樣跟你說
[00:20:50.020 --> 00:20:51.020]  說什麼呢?
[00:20:51.020 --> 00:20:53.020]  紅色那兩句
[00:20:53.020 --> 00:20:55.020]  這殿必滿了榮耀
