
[00:00:00.000 --> 00:00:02.880]  讓我們再一次去禱告
[00:06:07.760 --> 00:06:11.760]  其實俄羅斯侵入克里米亞為止
[00:06:11.760 --> 00:06:14.680]  開始來說是十年前
[00:06:14.680 --> 00:06:19.200]  但如果說用俄羅斯入侵克里米亞來說
[00:06:19.200 --> 00:06:21.240]  那應該就是十年以前
[00:06:21.240 --> 00:06:22.960]  那剛剛去年開始
[00:06:22.960 --> 00:06:25.760]  以色列和巴勒斯坦就在打仗
[00:06:25.760 --> 00:06:26.360]  還沒停
[00:06:26.360 --> 00:06:26.640]  是吧
[00:06:26.640 --> 00:06:27.800]  還會擴大
[00:06:27.800 --> 00:06:33.360]  那去年以色列和巴勒斯坦就已經開始戰爭了
[00:06:33.360 --> 00:06:35.200]  那說到這裡為止
[00:06:35.200 --> 00:06:35.640]  你就說
[00:06:35.640 --> 00:06:37.480]  鄺牧師你也說了這些東西
[00:06:37.480 --> 00:06:39.240]  就是關我什麼事
[00:06:39.240 --> 00:06:40.760]  講到這裡
[00:06:40.760 --> 00:06:43.920]  你會說牧師你講這些跟我有什麼關係
[00:06:43.920 --> 00:06:47.000]  其實我都對一些港島的人
[00:06:47.000 --> 00:06:49.280]  經常說末日的信息
[00:06:49.280 --> 00:06:50.520]  穿鑿附會
[00:06:50.520 --> 00:06:51.920]  我都很反感
[00:06:51.920 --> 00:06:53.760]  其實我個人也很反感
[00:06:53.760 --> 00:06:56.280]  講到的人常說末日的信息
[00:06:56.280 --> 00:06:58.160]  但是
[00:06:58.160 --> 00:07:00.160]  穿鑿附會那些
[00:07:00.160 --> 00:07:02.760]  就是亂說的那些
[00:07:02.760 --> 00:07:04.640]  等於說是一些不實的消息
[00:07:04.640 --> 00:07:06.760]  講末日信息是可以的
[00:07:06.760 --> 00:07:10.320]  講末日的消息是可以的
[00:07:10.320 --> 00:07:14.280]  但是如果戰爭一路逼近
[00:07:14.280 --> 00:07:15.440]  這個末日
[00:07:15.440 --> 00:07:16.880]  我們有沒有預備
[00:07:16.880 --> 00:07:24.600]  其實在聖經的定義裡面
[00:07:24.600 --> 00:07:27.320]  其實末日是幾時開始的呢
[00:07:27.320 --> 00:07:32.840]  有很多人就說
[00:07:32.840 --> 00:07:34.000]  第三次世界大戰
[00:07:34.000 --> 00:07:37.000]  或者是最後的時間才叫末日
[00:07:41.320 --> 00:07:43.680]  但是我們很多時會提醒大英姊妹
[00:07:43.680 --> 00:07:44.880]  在聖經的定義
[00:07:44.880 --> 00:07:48.080]  末日就是希伯來書第一章第一節開始講的
[00:07:48.080 --> 00:07:55.480]  耶穌來到這個世界
[00:07:55.480 --> 00:07:57.520]  導誠肉身就是末世的開始
[00:07:57.520 --> 00:08:02.920]  尤大書
[00:08:02.920 --> 00:08:05.680]  究竟在整本聖經的哪個位置
[00:08:09.120 --> 00:08:11.680]  今天我看到周刊沒有經文
[00:08:11.680 --> 00:08:12.840]  也都看不到
[00:08:12.840 --> 00:08:14.200]  希望大家你都可以
[00:08:14.200 --> 00:08:15.920]  在你的手機打開尤大書
[00:08:15.920 --> 00:08:17.720]  想講整個尤大書
[00:08:17.720 --> 00:08:25.920]  但是有時候我們經常按手機
[00:08:25.920 --> 00:08:28.520]  我們就不知道那些書卷的位置在哪
[00:08:28.520 --> 00:08:34.800]  在哪呢
[00:08:34.800 --> 00:08:36.560]  啟示錄大家知道在哪吧
[00:08:39.640 --> 00:08:41.600]  尤大書就在啟示錄前面那一卷
[00:08:41.600 --> 00:08:46.360]  我再要補充
[00:08:46.360 --> 00:08:48.320]  這個尤大就不是出賣耶穌的尤大
[00:08:48.320 --> 00:08:49.560]  是耶穌的弟弟
[00:08:49.560 --> 00:08:57.400]  為什麼尤大書會放在那個位置呢
[00:08:57.400 --> 00:09:01.200]  啟示錄講這個
[00:09:01.200 --> 00:09:03.200]  終末這個世界的完結
[00:09:03.200 --> 00:09:08.040]  其實聖經編排的人
[00:09:08.040 --> 00:09:09.600]  他將尤大書放在前面
[00:09:09.600 --> 00:09:11.960]  就因為這個也是一個末世的訊息
[00:09:11.960 --> 00:09:22.920]  如果你說讀啟示錄
[00:09:22.920 --> 00:09:26.360]  你說要怎麼解讀那些末世的事件
[00:09:26.360 --> 00:09:33.320]  我建議你請教一下哲牧師
[00:09:33.320 --> 00:09:35.720]  因為很容易解錯的
[00:09:38.960 --> 00:09:40.800]  但是如果你看回尤大書
[00:09:40.800 --> 00:09:43.280]  剛才講的那些戰爭
[00:09:43.280 --> 00:09:45.400]  或者末世的地震
[00:09:45.400 --> 00:09:47.880]  有沒有提到這些東西呢
[00:09:47.880 --> 00:09:54.480]  很有趣
[00:09:54.480 --> 00:09:57.840]  尤大書講末世就不是講那些東西
[00:09:57.840 --> 00:10:04.920]  原來末世的徵兆
[00:10:04.920 --> 00:10:07.200]  不一定是看到那些東西
[00:10:07.200 --> 00:10:09.120]  才會覺得末世在那裡
[00:10:09.120 --> 00:10:16.440]  你讀到尤大書
[00:10:16.440 --> 00:10:17.360]  很特別的
[00:10:17.360 --> 00:10:20.680]  它可以粗略分為兩大段
[00:10:20.680 --> 00:10:26.640]  第一大段
[00:10:26.640 --> 00:10:28.320]  就是大概
[00:10:28.320 --> 00:10:29.680]  我先看一看經文
[00:10:29.680 --> 00:10:33.760]  大概是20節之前
[00:10:38.000 --> 00:10:39.640]  就是1節到19節
[00:10:39.640 --> 00:10:43.440]  第二段其實是小段
[00:10:43.440 --> 00:10:45.400]  但是最重要的經文就是20節
[00:10:45.400 --> 00:10:47.240]  到最後25節
[00:10:47.240 --> 00:10:53.840]  但是你看到很特別
[00:10:53.840 --> 00:10:56.480]  那個末世的徵兆
[00:10:56.480 --> 00:10:59.120]  原來就在第一大段那裡
[00:10:59.120 --> 00:11:04.680]  那個徵兆
[00:11:04.680 --> 00:11:06.840]  可能你在我們旁邊左右看
[00:11:06.840 --> 00:11:08.600]  弟兄姊妹你都會看到
[00:11:08.600 --> 00:11:16.120]  原來末世的徵兆
[00:11:16.120 --> 00:11:18.640]  就在教會裡面
[00:11:18.640 --> 00:11:22.680]  有一些不敬虔的人
[00:11:22.680 --> 00:11:30.680]  有很多方面不敬虔的
[00:11:30.680 --> 00:11:34.040]  你小時候讀尤大書
[00:11:34.040 --> 00:11:37.400]  它有幾個關鍵的詞語或者對比
[00:11:37.400 --> 00:11:43.680]  一開始你會看到
[00:11:43.680 --> 00:11:46.240]  第三節那裡說
[00:11:46.240 --> 00:11:50.000]  尤大會提那些弟兄姊妹
[00:11:50.000 --> 00:11:53.240]  要為真道去爭辯
[00:11:53.240 --> 00:12:00.600]  就是說
[00:12:00.600 --> 00:12:02.640]  那些信徒群體裡面
[00:12:02.640 --> 00:12:05.400]  是有人傳假的道理
[00:12:05.400 --> 00:12:12.640]  簡單來說是傳異端
[00:12:12.640 --> 00:12:14.240]  不正確的信仰
[00:12:14.240 --> 00:12:20.800]  也都會看到在那些經文裡面
[00:12:20.800 --> 00:12:22.480]  說了很多次
[00:12:22.480 --> 00:12:25.400]  關於說話的問題
[00:12:29.640 --> 00:12:33.480]  譬如說第十六節就是表曉者
[00:12:33.480 --> 00:12:39.080]  那裡說這些人士私下議論常發怨言
[00:12:39.080 --> 00:12:40.640]  隨從自己的情慾而行
[00:12:40.640 --> 00:12:42.760]  口中說誇大的話
[00:12:42.760 --> 00:12:43.960]  為要得便宜
[00:12:43.960 --> 00:12:44.760]  撼微人
[00:12:44.760 --> 00:12:55.480]  說到這些人士私下議論常發怨言的
[00:12:55.480 --> 00:12:57.360]  隨從自己的情慾而行
[00:12:57.360 --> 00:12:58.920]  口中說誇大的話
[00:12:58.920 --> 00:13:01.120]  為要得便宜
[00:13:01.120 --> 00:13:02.840]  撼微人
[00:13:02.840 --> 00:13:04.040]  謝謝
[00:13:04.040 --> 00:13:06.960]  一節經文說了很多的形容
[00:13:06.960 --> 00:13:10.040]  是那些人說話的問題
[00:13:10.040 --> 00:13:15.760]  我覺得真的很密集
[00:13:15.760 --> 00:13:17.680]  私下議論
[00:13:17.680 --> 00:13:23.000]  就是背後說人壞話
[00:13:23.000 --> 00:13:27.440]  常發怨言
[00:13:29.280 --> 00:13:31.760]  隨從自己的情慾而行
[00:13:31.760 --> 00:13:36.800]  口中說誇大的話
[00:13:36.800 --> 00:13:41.240]  說這些話是為了得別人的便宜
[00:13:41.240 --> 00:13:48.120]  你聽到之後會不會響了機
[00:13:48.120 --> 00:13:53.240]  整形起來
[00:13:53.240 --> 00:13:53.840]  為什麼呢
[00:13:53.840 --> 00:13:56.120]  因為其實很多時候
[00:13:56.120 --> 00:13:58.240]  在教會裡面說話
[00:13:58.240 --> 00:14:00.920]  是一個很大的問題
[00:14:00.920 --> 00:14:06.440]  犯罪很多時候出事
[00:14:06.440 --> 00:14:08.040]  就是在說話的那裡出事
[00:14:08.040 --> 00:14:12.680]  我不發揮下去了
[00:14:12.680 --> 00:14:16.280]  另外一個
[00:14:16.280 --> 00:14:19.800]  那些人不敬錢的狀態是怎樣呢
[00:14:19.800 --> 00:14:26.440]  用了一類的字眼
[00:14:26.440 --> 00:14:28.360]  就叫做行淫
[00:14:28.360 --> 00:14:30.000]  隨自己的情慾
[00:14:30.000 --> 00:14:32.480]  去做這些行為
[00:14:32.480 --> 00:14:39.680]  所以你看到
[00:14:39.680 --> 00:14:41.160]  今天不是很多時間
[00:14:41.160 --> 00:14:43.680]  很詳細去解釋這段經文
[00:14:43.680 --> 00:14:49.560]  尤大想說的
[00:14:49.560 --> 00:14:52.440]  就是末世其實已經來了
[00:14:55.680 --> 00:14:57.800]  你可能在教會
[00:14:57.800 --> 00:14:59.760]  或者在社會裡面
[00:14:59.760 --> 00:15:03.080]  看到很多這些事情出現
[00:15:03.080 --> 00:15:09.000]  簡單來說
[00:15:09.000 --> 00:15:10.520]  尤大第一方面就說
[00:15:10.520 --> 00:15:12.400]  我們不要做這些不敬錢的人
[00:15:12.400 --> 00:15:18.080]  另一方面
[00:15:18.080 --> 00:15:20.400]  第二十節打後
[00:15:22.640 --> 00:15:25.720]  我們就是一些敬錢的人
[00:15:25.720 --> 00:15:26.680]  應該是這樣
[00:15:26.680 --> 00:15:38.680]  這裡第十七節至到第十九節
[00:15:38.680 --> 00:15:40.520]  是一個轉折的句語
[00:15:40.520 --> 00:15:44.840]  我讀完了
[00:15:44.840 --> 00:15:46.000]  給翻譯讀一下
[00:15:46.000 --> 00:15:47.240]  親愛的弟兄
[00:15:47.240 --> 00:15:49.960]  你們要在紀念我們主耶穌基督
[00:15:49.960 --> 00:15:52.000]  使徒從前所說的話
[00:15:52.000 --> 00:15:53.360]  祂曾對你們說過
[00:15:53.360 --> 00:15:55.560]  末世必有好基照的人
[00:15:55.560 --> 00:15:59.880]  隨從自己不敬錢的私欲而行
[00:15:59.880 --> 00:16:01.080]  這些人
[00:16:01.080 --> 00:16:03.440]  這些就是那些隱人劫黨
[00:16:03.440 --> 00:16:05.040]  屬乎血氣
[00:16:05.040 --> 00:16:07.680]  沒有聖靈的人
[00:16:07.680 --> 00:16:11.760]  十七到二十說到
[00:16:11.760 --> 00:16:12.640]  親愛的弟兄
[00:16:12.640 --> 00:16:17.240]  你們十八十九
[00:16:17.240 --> 00:16:19.280]  他們曾經對你們說過
[00:16:19.280 --> 00:16:21.800]  末世必有好績效的人
[00:16:21.800 --> 00:16:25.000]  隨從自己不敬錢的私欲而行
[00:16:25.000 --> 00:16:27.600]  這些就是那些隱人劫黨
[00:16:27.600 --> 00:16:28.720]  屬乎血氣
[00:16:28.720 --> 00:16:30.160]  沒有聖靈的人
[00:16:30.160 --> 00:16:36.640]  但是猶大接著說
[00:16:36.640 --> 00:16:39.800]  你們就不是這些人
[00:16:39.800 --> 00:16:45.560]  本身在二十節
[00:16:45.560 --> 00:16:48.040]  有一個強調在裏面
[00:16:52.000 --> 00:16:52.960]  他說親愛的弟兄
[00:16:52.960 --> 00:16:55.760]  你們卻要在至聖的真道上
[00:16:55.760 --> 00:16:58.200]  躁就自己
[00:16:58.200 --> 00:17:05.000]  在聖靈裏禱告
[00:17:05.000 --> 00:17:09.120]  保守自己常在神的愛中
[00:17:09.120 --> 00:17:13.920]  仰望我們主耶穌基督的憐憫
[00:17:13.920 --> 00:17:16.120]  直到永生
[00:17:16.120 --> 00:17:19.480]  這個也是猶大書最重要的經文
[00:17:22.160 --> 00:17:25.080]  我就很想和大家
[00:17:25.080 --> 00:17:28.440]  今天集中去說這段經文
[00:17:28.440 --> 00:17:34.520]  猶大就說在末世那裏
[00:17:34.520 --> 00:17:35.960]  當然剛才說到
[00:17:35.960 --> 00:17:37.200]  戰爭天災人禍
[00:17:37.200 --> 00:17:39.000]  或者在教會裏面
[00:17:39.000 --> 00:17:42.040]  你看到很多一些行賈道的人
[00:17:52.000 --> 00:17:55.520]  那你說這麼恐怖
[00:17:55.520 --> 00:17:59.200]  那我們怎樣在末世那裏自處
[00:17:59.200 --> 00:18:04.520]  這個就是猶大給的答案
[00:18:04.520 --> 00:18:10.560]  我們看這段經文有幾個重點
[00:18:10.560 --> 00:18:15.640]  你看到我在這段經文裏面
[00:18:15.640 --> 00:18:17.640]  就寫大了幾個字
[00:18:20.280 --> 00:18:23.840]  就是保守自己
[00:18:23.840 --> 00:18:28.880]  然後間了有幾個不同的片語
[00:18:28.880 --> 00:18:36.040]  有躁就自己
[00:18:36.040 --> 00:18:39.440]  有在聖靈裏禱告
[00:18:39.440 --> 00:18:45.040]  還有仰望我們主耶穌基督的憐憫
[00:18:45.040 --> 00:18:48.480]  其實三個的表達
[00:18:48.480 --> 00:18:51.440]  是用來修飾保守自己的
[00:18:51.440 --> 00:18:57.440]  下一頁
[00:18:57.440 --> 00:19:02.520]  你看英文很清楚文法
[00:19:02.520 --> 00:19:06.800]  英文一句的句語
[00:19:06.800 --> 00:19:09.160]  只有一個主要動詞
[00:19:09.160 --> 00:19:13.880]  給大家五秒看一看
[00:19:13.880 --> 00:19:16.840]  究竟這一句裏面的主要動詞是誰
[00:19:19.480 --> 00:19:22.480]  是不是building
[00:19:22.480 --> 00:19:25.480]  是不是praying
[00:19:25.480 --> 00:19:28.480]  還是waiting
[00:19:28.480 --> 00:19:30.480]  那會說漏了誰
[00:19:30.480 --> 00:19:33.480]  keep
[00:19:33.480 --> 00:19:36.480]  那些ing那些修飾
[00:19:36.480 --> 00:19:39.480]  就是building praying and waiting
[00:19:39.480 --> 00:19:43.480]  其實是修飾著keep這個動詞
[00:19:46.480 --> 00:19:51.480]  其他的動詞其實是用來修飾keep這個動詞的
[00:19:51.480 --> 00:19:54.480]  講完這裏,免得一會兒轉來轉去
[00:19:54.480 --> 00:19:57.480]  特別是說building yourself
[00:19:57.480 --> 00:20:03.480]  keep yourself
[00:20:03.480 --> 00:20:06.480]  對自己的
[00:20:06.480 --> 00:20:09.480]  很有趣的,下一頁
[00:20:09.480 --> 00:20:12.480]  全部按出來
[00:20:12.480 --> 00:20:15.480]  按多一下
[00:20:15.480 --> 00:20:18.480]  其實我們說
[00:20:18.480 --> 00:20:20.480]  在《新約聖經》你讀《聖經》的時候
[00:20:20.480 --> 00:20:23.480]  有時候都會有一些類似的結構
[00:20:23.480 --> 00:20:32.480]  其中另外一節我經常講的
[00:20:32.480 --> 00:20:35.480]  就是《馬太福音》第28章第19、20節
[00:20:35.480 --> 00:20:43.480]  28章19至20節
[00:20:43.480 --> 00:20:46.480]  大使命的經文
[00:20:46.480 --> 00:20:49.480]  你要找到主要的動詞是哪一個動詞
[00:20:49.480 --> 00:20:54.480]  大使命就是洗人做門徒
[00:20:54.480 --> 00:21:00.480]  不是要人去
[00:21:00.480 --> 00:21:03.480]  那個去是修飾著洗人做門徒
[00:21:03.480 --> 00:21:09.480]  所以大使命是叫我們去洗人做門徒
[00:21:12.480 --> 00:21:15.480]  但怎樣洗人做門徒呢
[00:21:15.480 --> 00:21:21.480]  這段經文
[00:21:21.480 --> 00:21:24.480]  是最主要的動詞
[00:21:24.480 --> 00:21:27.480]  是保守自己在神的愛裏面
[00:21:27.480 --> 00:21:35.480]  所以你看經文要記住
[00:21:35.480 --> 00:21:38.480]  原來我們在末世是怎樣生存的
[00:21:43.480 --> 00:21:46.480]  你要保守自己
[00:21:46.480 --> 00:21:51.480]  很有趣的是尤大叔最後講到
[00:21:51.480 --> 00:21:54.480]  這位神是會保守我們的
[00:21:54.480 --> 00:22:02.480]  一樣是keep這個字
[00:22:02.480 --> 00:22:06.480]  你有沒有經歷過神的保守
[00:22:06.480 --> 00:22:10.480]  你有沒有經歷過神的保護
[00:22:12.480 --> 00:22:15.480]  不是神保護我們嗎
[00:22:15.480 --> 00:22:18.480]  我們怎樣自己去保守自己
[00:22:18.480 --> 00:22:25.480]  這就是尤大叔這句經文精彩的地方
[00:22:25.480 --> 00:22:34.480]  一切都有神的保守
[00:22:34.480 --> 00:22:39.480]  但末世
[00:22:39.480 --> 00:22:42.480]  我們是要保守自己
[00:22:42.480 --> 00:22:45.480]  我們要出一些力
[00:22:45.480 --> 00:22:48.480]  我們也要出力
[00:22:48.480 --> 00:22:51.480]  因為這是很凶險
[00:22:51.480 --> 00:22:54.480]  等於你在一條河裏面
[00:22:54.480 --> 00:22:57.480]  它是流動比較急的時候
[00:22:57.480 --> 00:23:04.480]  如果你什麼都不做
[00:23:04.480 --> 00:23:09.480]  你會漂流這就可以了
[00:23:09.480 --> 00:23:12.480]  但水一直這樣沖的時候
[00:23:12.480 --> 00:23:15.480]  你不可以只是浮
[00:23:15.480 --> 00:23:18.480]  但當水不斷地去沖刷的時候
[00:23:18.480 --> 00:23:21.480]  你不能只是浮起來
[00:23:21.480 --> 00:23:24.480]  遲早都會死
[00:23:24.480 --> 00:23:27.480]  要怎樣做
[00:23:27.480 --> 00:23:30.480]  要分離去游
[00:23:30.480 --> 00:23:34.480]  當然在急流當中你需要有人去救
[00:23:34.480 --> 00:23:37.480]  所以這個意思就是說
[00:23:37.480 --> 00:23:40.480]  在末世裏面原來我們要保守自己
[00:23:40.480 --> 00:23:46.480]  要用一些力
[00:23:46.480 --> 00:23:49.480]  你見尤大叔整卷書
[00:23:49.480 --> 00:23:52.480]  那個語氣是非常強烈的
[00:23:52.480 --> 00:23:59.480]  如果你讀這個聖經的時候
[00:23:59.480 --> 00:24:02.480]  我建議你可以回去讀一遍這個聖經
[00:24:02.480 --> 00:24:05.480]  你讀出聲
[00:24:05.480 --> 00:24:08.480]  你大聲讀出來
[00:24:08.480 --> 00:24:11.480]  或者將這些句語變成一個口語
[00:24:11.480 --> 00:24:14.480]  或者把這些語句變成一個口語
[00:24:14.480 --> 00:24:17.480]  我舉個例子給你聽
[00:24:17.480 --> 00:24:20.480]  你可不可以這樣讀呢
[00:24:20.480 --> 00:24:23.480]  亞當的七世孫以樂曾經預言這些話
[00:24:23.480 --> 00:24:26.480]  亞當的七世孫以樂曾經預言這些話
[00:24:26.480 --> 00:24:29.480]  看阿主帶著他千萬聖者降臨
[00:24:29.480 --> 00:24:32.480]  看阿主帶著他千萬聖者降臨
[00:24:32.480 --> 00:24:35.480]  要在眾人上面受審判
[00:24:35.480 --> 00:24:38.480]  要在眾人上面受審判
[00:24:38.480 --> 00:24:41.480]  你這樣讀呢
[00:24:41.480 --> 00:24:44.480]  讀不到聖經的氣氛出來
[00:24:44.480 --> 00:24:47.480]  那個內容帶動到你
[00:24:47.480 --> 00:24:50.480]  你一定是很強烈的一種語氣
[00:24:50.480 --> 00:24:53.480]  你一定是很強烈的一種語氣
[00:24:53.480 --> 00:24:56.480]  你一定是很強烈的一種語氣
[00:24:56.480 --> 00:24:59.480]  根本這是一篇很爆的講道
[00:24:59.480 --> 00:25:02.480]  根本這是一篇很爆的講道
[00:25:02.480 --> 00:25:05.480]  應該是這樣讀的
[00:25:05.480 --> 00:25:08.480]  亞當的七世孫以樂曾經預言這些話
[00:25:08.480 --> 00:25:11.480]  亞當的七世孫以樂曾經預言這些話
[00:25:11.480 --> 00:25:14.480]  你看阿主帶著他千萬聖者降臨
[00:25:14.480 --> 00:25:17.480]  你看阿主帶著他千萬聖者降臨
[00:25:17.480 --> 00:25:20.480]  要在眾人上面受審判
[00:25:20.480 --> 00:25:23.480]  不敬虔和妄行不敬虔的人
[00:25:23.480 --> 00:25:26.480]  又證實不敬虔的罪人所講的鋼壁話
[00:25:26.480 --> 00:25:29.480]  又證實不敬虔的罪人所講的鋼壁話
[00:25:29.480 --> 00:25:32.480]  是不是這樣的
[00:25:32.480 --> 00:25:35.480]  但你知道這個氣氛是怎麼樣
