
[00:00:00.000 --> 00:00:05.720]  我們現在已經進入了《爾弗所書》的下半章
[00:10:10.180 --> 00:10:12.180]  我進到你的家的時候
[00:10:12.180 --> 00:10:14.080]  你沒有和我洗腳
[00:10:14.080 --> 00:10:17.480]  但是這個女人用她的眼淚和我洗腳
[00:10:17.480 --> 00:10:21.280]  她還用她的頭髮來抹乾我的腳
[00:10:21.280 --> 00:10:22.780]  我進到你的家的時候
[00:10:22.780 --> 00:10:24.780]  你沒有和我親嘴
[00:10:24.780 --> 00:10:27.380]  但是這個女人自從她進了你的家之後
[00:10:27.380 --> 00:10:30.880]  不斷用她的口來親我的腳
[00:10:30.880 --> 00:10:32.080]  耶穌又說
[00:10:32.080 --> 00:10:35.280]  你沒有用油來抹我的頭
[00:10:35.280 --> 00:10:40.080]  但是這個女人用一瓶香膏來抹我的腳
[00:10:40.080 --> 00:10:41.980]  接着耶穌基督說
[00:10:41.980 --> 00:10:43.680]  愛得多的人
[00:10:43.680 --> 00:10:45.180]  就是越懂得愛的人
[00:10:45.180 --> 00:10:49.180]  就是因爲他的罪被赦免得更加多
[00:10:49.180 --> 00:10:50.480]  愛得少的人
[00:10:50.480 --> 00:10:52.680]  就是越是不懂得愛的人
[00:10:52.680 --> 00:10:57.880]  因爲他的罪被赦免得越加少
[00:10:57.880 --> 00:10:59.480]  其實
[00:10:59.480 --> 00:11:03.180]  當然我們每個人犯的罪都是不同
[00:11:03.180 --> 00:11:05.080]  有人犯罪是多些
[00:11:05.080 --> 00:11:07.480]  有人犯罪是少些
[00:11:07.480 --> 00:11:10.180]  但是罪的功架都是死的
[00:11:10.180 --> 00:11:13.180]  無論是犯得多罪少罪
[00:11:13.180 --> 00:11:14.880]  一樣都是抵死
[00:11:14.880 --> 00:11:18.180]  是耶穌基督救贖了我們每一個人
[00:11:18.180 --> 00:11:22.480]  所以因典來說對我們每個人都是一樣
[00:11:22.480 --> 00:11:27.680]  只是我們知不知道認不認我們是有罪
[00:11:27.680 --> 00:11:30.280]  對我們的罪敏不敏感
[00:11:30.280 --> 00:11:32.480]  我們越是對自己的罪敏感的人
[00:11:32.480 --> 00:11:34.580]  我們越是懂得愛人
[00:11:34.580 --> 00:11:37.180]  越是懂得憐憫人
[00:11:37.180 --> 00:11:39.980]  但是越是不認自己的罪
[00:11:39.980 --> 00:11:42.980]  對自己的罪麻木的人
[00:11:42.980 --> 00:11:45.180]  就越是不懂得愛
[00:11:45.180 --> 00:11:47.480]  越是不懂得憐憫人
[00:11:47.480 --> 00:11:53.480]  就好像這個法利財人一樣
[00:11:53.480 --> 00:11:57.580]  我們說要懂得寬恕人
[00:11:57.580 --> 00:11:59.580]  怎樣能夠寬恕
[00:11:59.580 --> 00:12:03.080]  剛纔說我們要學習神去寬恕人
[00:12:03.080 --> 00:12:05.780]  神就是寬恕了我們
[00:12:05.780 --> 00:12:08.580]  有人可能會說
[00:12:08.580 --> 00:12:10.780]  我不會寬恕我的弟兄
[00:12:10.780 --> 00:12:13.280]  我不會寬恕我的姐妹
[00:12:13.280 --> 00:12:15.180]  真的?
[00:12:15.180 --> 00:12:18.580]  耶穌基督寬恕了弟兄
[00:12:18.580 --> 00:12:21.180]  耶穌基督寬恕了姐妹
[00:12:21.180 --> 00:12:24.080]  耶穌基督爲他釘十字架
[00:12:24.080 --> 00:12:25.580]  耶穌基督也寬恕他
[00:12:25.580 --> 00:12:26.780]  你不寬恕他
[00:12:26.780 --> 00:12:31.380]  難道你比耶穌基督更大?
[00:12:31.380 --> 00:12:34.580]  無論弟兄姐妹得罪你多少次
[00:12:34.580 --> 00:12:38.980]  無論弟兄姐妹爲了什麼緣故得罪你
[00:12:38.980 --> 00:12:42.180]  你都應該去寬恕
[00:12:42.180 --> 00:12:45.080]  我們應該走在愛裏
[00:12:45.080 --> 00:12:48.580]  我們應該無條件地去寬恕
[00:12:48.580 --> 00:12:53.180]  這是犧牲的愛
[00:12:53.180 --> 00:12:55.280]  所以我們看到
[00:12:55.280 --> 00:12:57.780]  不僅是寬恕的愛
[00:12:57.780 --> 00:13:00.980]  這也是犧牲的愛
[00:13:00.980 --> 00:13:04.780]  一開始我們說要效法我們的神
[00:13:04.780 --> 00:13:07.080]  我們的神是怎樣愛我們的?
[00:13:07.080 --> 00:13:08.980]  祂寬恕我們
[00:13:08.980 --> 00:13:10.980]  在約翰福音三章十六節
[00:13:10.980 --> 00:13:12.880]  我們很熟悉的經文
[00:13:12.880 --> 00:13:15.880]  神愛世人甚至將祂的獨身子
[00:13:15.880 --> 00:13:17.080]  賜給他們
[00:13:17.080 --> 00:13:19.680]  叫一切信他的不致滅亡
[00:13:19.680 --> 00:13:21.480]  反得永生
[00:13:21.480 --> 00:13:24.080]  神將祂的獨身子賜給我們
[00:13:24.080 --> 00:13:27.480]  這就是犧牲的愛
[00:13:27.480 --> 00:13:29.280]  如果大家記得
[00:13:29.280 --> 00:13:31.480]  我和你們說過
[00:13:31.480 --> 00:13:37.080]  希臘文對愛有三個不同的字來描述
[00:13:37.080 --> 00:13:39.280]  第一個是Agape
[00:13:39.280 --> 00:13:40.580]  就是最高的愛
[00:13:40.580 --> 00:13:42.180]  真正的愛
[00:13:42.180 --> 00:13:44.780]  Agape Love不是慾望的愛
[00:13:44.780 --> 00:13:46.380]  不是感性的愛
[00:13:46.380 --> 00:13:47.680]  而是犧牲的愛
[00:13:47.680 --> 00:13:49.780]  是付出的愛
[00:13:49.780 --> 00:13:53.080]  但也有一種叫做Eros
[00:13:53.080 --> 00:13:54.880]  就是慾望的愛
[00:13:54.880 --> 00:13:56.980]  是性愛的愛
[00:13:56.980 --> 00:13:59.180]  是要得到的愛
[00:13:59.180 --> 00:14:01.080]  是不付出的
[00:14:01.080 --> 00:14:03.380]  而第三種就是Faleo
[00:14:03.380 --> 00:14:04.880]  是有來有往的
[00:14:04.880 --> 00:14:06.380]  是朋友的愛
[00:14:06.380 --> 00:14:09.780]  有付出也有得到
[00:14:09.780 --> 00:14:13.180]  但是我們知道神犧牲的愛
[00:14:13.180 --> 00:14:15.180]  就是Agape Love
[00:14:15.180 --> 00:14:16.480]  是付出的愛
[00:14:16.480 --> 00:14:18.480]  是犧牲的愛
[00:14:18.480 --> 00:14:20.380]  在保羅的教導裏面
[00:14:20.380 --> 00:14:23.880]  是很着重信愛亡三樣
[00:14:23.880 --> 00:14:25.180]  但保羅說
[00:14:25.180 --> 00:14:27.080]  在這三樣當中
[00:14:27.080 --> 00:14:31.880]  愛是最重要的
[00:14:31.880 --> 00:14:37.380]  我們在這裏以筆所書的四章三十二節
[00:14:37.380 --> 00:14:38.480]  告訴我們
[00:14:38.480 --> 00:14:42.680]  要全憐憫的心彼此饒恕
[00:14:42.680 --> 00:14:43.880]  有人說
[00:14:43.880 --> 00:14:46.380]  叫我愛耶穌基督我當然愛
[00:14:46.380 --> 00:14:48.380]  但是叫我愛弟兄姊妹
[00:14:48.380 --> 00:14:51.880]  我做不到
[00:14:51.880 --> 00:14:55.380]  但是耶穌清清楚楚地教導我們
[00:14:55.380 --> 00:14:57.380]  越是被祂赦免得多
[00:14:57.380 --> 00:14:59.380]  我們越是懂得愛人
[00:14:59.380 --> 00:15:00.880]  越是有憐憫的心
[00:15:00.880 --> 00:15:03.180]  能夠彼此相愛
[00:15:03.180 --> 00:15:05.080]  所以最重要的
[00:15:05.080 --> 00:15:08.080]  不是學習如何寬恕人
[00:15:08.080 --> 00:15:09.780]  最重要的首先
[00:15:09.780 --> 00:15:13.380]  是要學習如何避神來寬恕
[00:15:13.380 --> 00:15:15.780]  一個真正避神寬恕的人
[00:15:15.780 --> 00:15:18.080]  一個真正接受神的人
[00:15:18.080 --> 00:15:22.180]  就會懂得愛人如己
[00:15:22.180 --> 00:15:23.380]  其實
[00:15:23.380 --> 00:15:27.480]  我們愛人的心是反映出我們愛神的心
[00:15:27.480 --> 00:15:30.380]  在約翰一書的四章二十節
[00:15:30.380 --> 00:15:33.880]  說如果我們不愛見得到的弟兄姊妹
[00:15:33.880 --> 00:15:39.080]  我們怎能夠愛那位見不到的神
[00:15:39.080 --> 00:15:40.280]  其實
[00:15:40.280 --> 00:15:42.180]  我們遵守十節
[00:15:42.180 --> 00:15:44.280]  就是愛的表現
[00:15:44.280 --> 00:15:47.580]  你見到都是愛神愛人
[00:15:47.580 --> 00:15:49.680]  頭那四點十節
[00:15:49.680 --> 00:15:51.780]  就是愛神
[00:15:51.780 --> 00:15:53.780]  第一節和第二節
[00:15:53.780 --> 00:15:55.480]  是對神專一
[00:15:55.480 --> 00:15:57.280]  第一節說
[00:15:57.280 --> 00:16:00.580]  除我以愛你不可有別的神
[00:16:00.580 --> 00:16:02.480]  就是對神專一
[00:16:02.480 --> 00:16:04.180]  第二節說
[00:16:04.180 --> 00:16:06.580]  不可爲自己雕刻偶像
[00:16:06.580 --> 00:16:07.880]  就是除了神之外
[00:16:07.880 --> 00:16:09.980]  我們不拜其他的偶像
[00:16:09.980 --> 00:16:12.680]  不拜任何其他的神
[00:16:12.680 --> 00:16:14.880]  都是對神專一
[00:16:14.880 --> 00:16:16.480]  第三第四節
[00:16:16.480 --> 00:16:17.980]  也是愛神的表現
[00:16:17.980 --> 00:16:19.580]  是敬畏神
[00:16:19.580 --> 00:16:22.680]  第三節說不可忘清神的名
[00:16:22.680 --> 00:16:26.280]  第四節說當紀念安息日
[00:16:26.280 --> 00:16:29.380]  當然安息日是猶太人的節日
[00:16:29.380 --> 00:16:31.780]  我們不需要守安息日
[00:16:31.780 --> 00:16:34.980]  在新約十節唯一沒有被重複的
[00:16:34.980 --> 00:16:37.680]  就是第四節當守安息日
[00:16:37.680 --> 00:16:39.880]  我們現在不需要守安息日
[00:16:39.880 --> 00:16:42.780]  但我們仍然可以是愛神
[00:16:42.780 --> 00:16:44.780]  來守主日
[00:16:44.780 --> 00:16:47.580]  主日就是紀念神的創造
[00:16:47.580 --> 00:16:49.180]  七日的創造
[00:16:49.180 --> 00:16:51.380]  主日就是紀念耶穌基督
[00:16:51.380 --> 00:16:52.980]  在主日復活
[00:16:52.980 --> 00:16:55.380]  在紀念耶穌基督的救贖
[00:16:55.380 --> 00:16:57.580]  所以我們仍然可以愛神
[00:16:57.580 --> 00:16:59.380]  來守主日
[00:16:59.380 --> 00:17:02.380]  能夠是紀念神的創造
[00:17:02.380 --> 00:17:05.980]  紀念耶穌基督的救贖
[00:17:05.980 --> 00:17:07.880]  後面的六節
[00:17:07.880 --> 00:17:09.880]  就是愛人的表現
[00:17:09.880 --> 00:17:11.680]  當孝敬父母
[00:17:11.680 --> 00:17:12.680]  不可殺人
[00:17:12.680 --> 00:17:13.980]  不可姦淫
[00:17:13.980 --> 00:17:15.180]  不可偷渡
[00:17:15.180 --> 00:17:17.580]  不可作假見證陷害人
[00:17:17.580 --> 00:17:20.280]  不可貪戀人家的一切
[00:17:20.280 --> 00:17:21.880]  如果我們愛人的話
[00:17:21.880 --> 00:17:25.180]  就會遵守後面的六節
[00:17:25.180 --> 00:17:28.580]  所以全部十節都是愛人愛神
[00:17:28.580 --> 00:17:31.780]  難怪耶穌基督在世的時候說
[00:17:31.780 --> 00:17:32.680]  他說
[00:17:32.680 --> 00:17:35.580]  律法上的誡命最大就是要
[00:17:35.580 --> 00:17:37.780]  盡心儘性盡義
[00:17:37.780 --> 00:17:39.380]  愛主你的神
[00:17:39.380 --> 00:17:41.480]  這是誡命中的第一
[00:17:41.480 --> 00:17:43.280]  其次也相仿
[00:17:43.280 --> 00:17:46.780]  就是愛人如己
[00:17:46.780 --> 00:17:51.280]  所以保羅在加拉太書的五章十四節
[00:17:51.280 --> 00:17:52.880]  他也說
[00:17:52.880 --> 00:17:55.080]  全律法都是包含在
[00:17:55.080 --> 00:17:58.380]  愛人如己這一句話
[00:17:58.380 --> 00:18:02.780]  如果我們愛人是反映出我們愛神的心
[00:18:02.780 --> 00:18:05.380]  那就是愛人如己
[00:18:05.380 --> 00:18:09.080]  就是包含了全部所有的律法
[00:18:09.080 --> 00:18:11.180]  所以我們要走在愛裏面
[00:18:11.180 --> 00:18:14.980]  我們要遵守神的律例典章
[00:18:14.980 --> 00:18:17.180]  很有趣
[00:18:17.180 --> 00:18:19.480]  一說完要效法神
[00:18:19.480 --> 00:18:21.180]  要走在愛裏面
[00:18:21.180 --> 00:18:24.580]  以忽所書的五章一至二節
[00:18:24.580 --> 00:18:26.280]  保羅就立刻說
[00:18:26.280 --> 00:18:28.680]  在這裏以忽所書的五章三節
[00:18:28.680 --> 00:18:32.680]  至於淫亂並一切污衊或貪婪
[00:18:32.680 --> 00:18:36.180]  在你們中間連提都不可提
[00:18:36.180 --> 00:18:39.280]  爲什麼說完要走在愛裏面
[00:18:39.280 --> 00:18:41.180]  突然間會說淫亂
[00:18:41.180 --> 00:18:42.880]  說污衊
[00:18:42.880 --> 00:18:44.580]  原因很簡單
[00:18:44.580 --> 00:18:48.180]  因爲撒旦很喜歡抄功夫
[00:18:48.180 --> 00:18:49.580]  神有他的愛
[00:18:49.580 --> 00:18:51.080]  是犧牲的愛
[00:18:51.080 --> 00:18:52.680]  是Agape Love
[00:18:52.680 --> 00:18:54.180]  是付出的愛
[00:18:54.180 --> 00:18:56.680]  撒旦說我都有愛
[00:18:56.680 --> 00:18:58.480]  撒旦的愛是什麼
[00:18:58.480 --> 00:19:00.480]  是Eros
[00:19:00.480 --> 00:19:01.780]  是得到的愛
[00:19:01.780 --> 00:19:03.080]  是擁有的愛
[00:19:03.080 --> 00:19:04.180]  是自私的愛
[00:19:04.180 --> 00:19:08.080]  撒旦說你們要得到這些愛
[00:19:08.080 --> 00:19:10.480]  所以以忽所書的五章三節
