
[00:00:00.000 --> 00:00:05.500]  好,早晨,早晨,大家好
[00:01:34.100 --> 00:01:37.300]  OK,那他在第三個旅程的時候
[00:01:37.300 --> 00:01:39.100]  在一個任務旅程的時候
[00:01:39.100 --> 00:01:42.200]  他就遇到一個人叫Titus
[00:01:42.200 --> 00:01:43.700]  他的Titus呢
[00:01:43.700 --> 00:01:46.600]  就現在去了什麼國家
[00:01:46.600 --> 00:01:48.200]  這個叫Crete
[00:01:48.200 --> 00:01:50.800]  Crete是屬於什麼國家的,記不記得?
[00:01:50.800 --> 00:01:52.900]  有人知道嗎?
[00:01:52.900 --> 00:01:55.200]  Crete,有沒有人去過Crete?
[00:01:55.200 --> 00:01:57.700]  是不是Crete?
[00:01:57.700 --> 00:02:01.200]  哪個國家屬於哪個國家?
[00:02:01.200 --> 00:02:04.900]  OK,我給你選擇
[00:02:04.900 --> 00:02:08.300]  第一個是埃及
[00:02:08.300 --> 00:02:10.800]  第二個是土耳其
[00:02:10.800 --> 00:02:13.300]  第三個是 Greece
[00:02:13.300 --> 00:02:19.400]  OK,誰是埃及的,舉手
[00:02:19.400 --> 00:02:23.800]  第二個,土耳其,舉手
[00:02:23.800 --> 00:02:25.600]  第三個,Greece
[00:02:25.600 --> 00:02:27.700]  OK,好,OK
[00:02:27.700 --> 00:02:29.300]  好,Greece
[00:02:29.300 --> 00:02:31.500]  那你想想,OK
[00:02:31.500 --> 00:02:34.700]  Titus在這個地方叫Crete
[00:02:34.700 --> 00:02:38.000]  以前是Roman control的
[00:02:38.000 --> 00:02:40.700]  那保羅呢,就寫信給他
[00:02:40.700 --> 00:02:42.300]  寫信給他,爲什麼呢?
[00:02:42.300 --> 00:02:45.500]  他想在那裏開什麼?
[00:02:45.500 --> 00:02:47.800]  開什麼?
[00:02:47.800 --> 00:02:50.900]  是,開店,怎麼做生意
[00:02:50.900 --> 00:02:53.400]  保羅呢,就寫信給他
[00:02:53.400 --> 00:02:55.300]  怎麼去賺錢,是不是?
[00:02:55.300 --> 00:02:56.200]  是不是這樣?
[00:02:56.200 --> 00:02:59.100]  是不是我們上個星期學到的?
[00:02:59.100 --> 00:03:02.000]  是不是?不是,是開教會
[00:03:02.000 --> 00:03:04.100]  是不是?那上個星期呢
[00:03:04.100 --> 00:03:06.100]  保羅呢,就在chapter one
[00:03:06.100 --> 00:03:07.500]  跟Titus說
[00:03:07.500 --> 00:03:12.300]  我們怎麼去appoint leaders
[00:03:12.300 --> 00:03:13.300]  是不是?leaders
[00:03:13.300 --> 00:03:15.000]  leaders有多少個quality
[00:03:15.000 --> 00:03:17.100]  我們上個星期學了
[00:03:17.100 --> 00:03:18.500]  有多少個學了
[00:03:18.500 --> 00:03:19.600]  多少個quality
[00:03:19.600 --> 00:03:21.500]  記不記得,有人記得
[00:03:21.500 --> 00:03:24.700]  八個,十八個,對了
[00:03:24.700 --> 00:03:26.400]  OK,十八個
[00:03:26.400 --> 00:03:30.200]  OK,那我們會看chapter two
[00:03:30.200 --> 00:03:33.000]  那chapter two呢,保羅就開始
[00:03:33.000 --> 00:03:40.200]  You, however, must teach what is appropriate to sound doctrine
[00:03:40.200 --> 00:03:42.300]  sound doctrine是什麼?
[00:03:42.300 --> 00:03:43.400]  what is sound doctrine?
[00:03:43.400 --> 00:03:48.100]  living bible translated as right living
[00:03:48.100 --> 00:03:56.100]  living translation also translated as right teaching
[00:03:56.100 --> 00:04:01.000]  保羅就叫Titus去教他的教會
[00:04:01.000 --> 00:04:04.600]  正確的teaching
[00:04:04.600 --> 00:04:06.900]  正確的lifestyle
[00:04:06.900 --> 00:04:10.500]  OK,那他就teach哪些人呢?
[00:04:10.500 --> 00:04:12.400]  我們看到他的教會呢
[00:04:12.400 --> 00:04:17.100]  有五個合組
[00:04:17.100 --> 00:04:23.900]  older men, younger men, younger women, younger men and slaves
[00:04:23.900 --> 00:04:27.100]  five different kinds of people
[00:04:27.100 --> 00:04:29.700]  groups of people in their church
[00:04:29.700 --> 00:04:30.700]  那我們教會呢
[00:04:30.700 --> 00:04:33.300]  我們教會有多少木區?
[00:04:33.300 --> 00:04:34.500]  有多少district?
[00:04:34.500 --> 00:04:37.100]  next slide
[00:04:37.100 --> 00:04:41.500]  你們猜猜我們教會有多少district
[00:04:41.500 --> 00:04:47.300]  誰覺得是five or under, 舉手
[00:04:47.300 --> 00:04:50.200]  five or under
[00:04:50.200 --> 00:04:52.700]  OK, Timothy, 是嗎?
[00:04:52.700 --> 00:04:58.500]  OK, under ten, 舉手
[00:04:58.500 --> 00:05:00.300]  10, OK, Uncle Paul
[00:05:00.300 --> 00:05:05.500]  OK, 誰覺得多於十個區?
[00:05:05.500 --> 00:05:07.500]  OK, all right
[00:05:07.500 --> 00:05:09.700]  我們由小到大來看看
[00:05:09.700 --> 00:05:11.400]  OK, 第一個區是什麼?
[00:05:11.400 --> 00:05:13.600]  最小的那個是什麼?
[00:05:13.600 --> 00:05:15.500]  是, 兒童
[00:05:15.500 --> 00:05:18.800]  接着是我們的explorer
[00:05:18.800 --> 00:05:21.700]  接着之後就是
[00:05:21.700 --> 00:05:23.600]  什麼區? 叫做什麼?
[00:05:23.600 --> 00:05:25.900]  學慶, 即興
[00:05:25.900 --> 00:05:29.500]  是, RML Daniel 的followership
[00:05:29.500 --> 00:05:31.100]  之後是什麼區?
[00:05:31.100 --> 00:05:32.000]  你猜猜
[00:05:32.000 --> 00:05:34.400]  不要羞恥
[00:05:34.400 --> 00:05:35.900]  不要緊, 我已經羞了
[00:05:35.900 --> 00:05:37.100]  it's OK
[00:05:37.100 --> 00:05:39.300]  之後是什麼區?
[00:05:39.300 --> 00:05:41.200]  是, 成年
[00:05:41.200 --> 00:05:42.400]  還有呢?
[00:05:42.400 --> 00:05:46.100]  成年區裏面有什麼?
[00:05:46.100 --> 00:05:51.100]  有什麼區?
[00:05:51.100 --> 00:05:55.000]  是, 有, yes
[00:05:55.000 --> 00:05:59.400]  這個是什麼區?
[00:05:59.400 --> 00:06:02.700]  是, OK
[00:06:02.700 --> 00:06:05.300]  好, 之後還有什麼區?
[00:06:05.300 --> 00:06:08.400]  猜猜, 還有多少區?
[00:06:08.400 --> 00:06:10.300]  OK, next slide
[00:06:10.300 --> 00:06:12.100]  大興區, 是不是?
[00:06:12.100 --> 00:06:14.600]  Uncle Paul 有沒有參加看大興區?
[00:06:14.600 --> 00:06:16.100]  沒有?
[00:06:16.100 --> 00:06:17.500]  OK, 大興區
[00:06:17.500 --> 00:06:20.000]  接着呢?
[00:06:20.000 --> 00:06:22.100]  這個是什麼區?
[00:06:22.100 --> 00:06:25.100]  是, 有家庭
[00:06:25.100 --> 00:06:32.400]  repeat了嗎? 是不是repeat了?
[00:06:32.400 --> 00:06:34.900]  哦, 中文repeat了, sorry
[00:06:34.900 --> 00:06:37.500]  我不懂看中文
[00:06:37.500 --> 00:06:39.900]  好, 最後有什麼區?
[00:06:39.900 --> 00:06:41.900]  最後有什麼區?
[00:06:41.900 --> 00:06:43.200]  是, next slide
[00:06:43.200 --> 00:06:44.600]  對嗎?
[00:06:44.600 --> 00:06:46.400]  OK, 還有兩區的
[00:06:46.400 --> 00:06:49.500]  是, in terms of English
[00:06:49.500 --> 00:06:51.300]  還有Mandarin
[00:06:51.300 --> 00:06:53.600]  好, 加起來有多少區?
[00:06:53.600 --> 00:06:56.900]  加起來有多少區?
[00:06:56.900 --> 00:06:58.900]  有多少區?
[00:06:58.900 --> 00:07:02.200]  10, very good
[00:07:02.200 --> 00:07:05.000]  10 different districts
[00:07:05.000 --> 00:07:08.400]  好, 那我們開始了
[00:07:08.400 --> 00:07:10.000]  保羅就叫Titus
[00:07:10.000 --> 00:07:12.600]  第一呢, 是教什麼人?
[00:07:12.600 --> 00:07:14.300]  是older men
[00:07:14.300 --> 00:07:16.300]  我們一起讀吧, 好不好?
[00:07:16.300 --> 00:07:18.900]  Let's read together, Titus chapter 2
[00:07:18.900 --> 00:07:24.500]  You, however, must teach what is appropriate to sound doctrine.
[00:07:24.500 --> 00:07:27.600]  Teach the older men to be temperate,
[00:07:27.600 --> 00:07:30.800]  worthy of respect, self-controlled,
[00:07:30.800 --> 00:07:35.500]  and sound in faith, in love, and endurance.
[00:07:35.500 --> 00:07:39.600]  好, 第一呢, 他就教
[00:07:39.600 --> 00:07:43.000]  the older men, older Christian men, how to live.
[00:07:43.000 --> 00:07:44.800]  第一呢, 是temperate
[00:07:44.800 --> 00:07:46.300]  temperate是什麼意思?
[00:07:46.300 --> 00:07:48.000]  誰知道, temperate
[00:07:48.000 --> 00:07:50.600]  是不是個temperature, 對嗎?
[00:07:50.600 --> 00:07:54.100]  Hi Clement, I can see you chatting.
[00:07:54.100 --> 00:07:56.700]  Thank you, 有沒有東西分享?
[00:07:56.700 --> 00:07:59.200]  沒有, OK
[00:07:59.200 --> 00:08:00.300]  Temperate是什麼?
[00:08:00.300 --> 00:08:04.900]  Clement, what is temperate?
[00:08:04.900 --> 00:08:06.300]  有沒有 definition?
[00:08:06.300 --> 00:08:07.200]  Temperate
[00:08:07.200 --> 00:08:10.100]  Ethan呢? Ethan, 你懂不懂?
[00:08:10.100 --> 00:08:13.000]  你Google, OK, 你Google一下
[00:08:13.000 --> 00:08:15.700]  OK, Gabe呢, 覺得什麼?
[00:08:15.700 --> 00:08:17.200]  Temperate是什麼?
[00:08:17.200 --> 00:08:19.400]  They can control their temper.
[00:08:19.400 --> 00:08:20.900]  Control their temperature?
[00:08:20.900 --> 00:08:23.800]  不是, control temper, OK, OK
[00:08:23.800 --> 00:08:27.200]  Control temper, 有沒有人可以control自己的temperature?
[00:08:27.200 --> 00:08:28.500]  舉手, 有沒有?
[00:08:28.500 --> 00:08:30.100]  你教我吧, 我不懂
[00:08:30.100 --> 00:08:31.900]  OK, temperate是什麼?
[00:08:31.900 --> 00:08:35.400]  是clear-minded, sober, OK
[00:08:35.400 --> 00:08:39.300]  不要被不同的influence去intoxicate你
[00:08:39.300 --> 00:08:42.600]  他們之前是有沒有
[00:08:42.600 --> 00:08:44.400]  誰有帶水樽的, 現在?
[00:08:44.400 --> 00:08:46.400]  有沒有帶水樽? 有
[00:08:46.400 --> 00:08:48.100]  你怎麼拿水的?
[00:08:48.100 --> 00:08:52.000]  是不是在湖那裏, 是不是在harbour那裏針上來的?
[00:08:52.000 --> 00:08:53.800]  是不是? 不是
[00:08:53.800 --> 00:08:56.100]  你有pipes, water pipes
[00:08:56.100 --> 00:08:58.200]  他們之前有aqueducts, maybe
[00:08:58.200 --> 00:09:01.200]  OK, 但是有沒有什麼water filter system?
[00:09:01.200 --> 00:09:04.700]  誰在家裏有water filter system的?
[00:09:04.700 --> 00:09:06.000]  OK, 你們沒有的?
[00:09:06.000 --> 00:09:08.500]  Timon Osen, 你們沒有的?
[00:09:08.500 --> 00:09:11.600]  沒有water filter system的?
[00:09:11.600 --> 00:09:13.400]  知道是什麼嗎?
[00:09:13.400 --> 00:09:16.100]  你好, 不懂?
[00:09:16.100 --> 00:09:19.400]  OK, 誰有water filter system的?
[00:09:19.400 --> 00:09:21.500]  你們沒有的嗎? Lucas
[00:09:21.500 --> 00:09:24.500]  你喝什麼水的?
[00:09:24.500 --> 00:09:26.700]  有? OK
[00:09:26.700 --> 00:09:30.500]  誰boil water的? 還是boil water at home?
[00:09:30.500 --> 00:09:33.100]  Gabe是boil water?
[00:09:33.100 --> 00:09:36.900]  Vincent, you use a filter system, no?
[00:09:36.900 --> 00:09:39.200]  你不喝那些filter water的?
[00:09:39.200 --> 00:09:41.000]  Really? OK
[00:09:41.000 --> 00:09:42.900]  Alright
[00:09:42.900 --> 00:09:47.200]  OK, 那之前他們沒有這樣的filter system
[00:09:47.200 --> 00:09:50.500]  那他們多數喝什麼, 知道嗎?
[00:09:50.500 --> 00:09:52.300]  喝什麼?
[00:09:52.300 --> 00:09:54.700]  不是, 是喝什麼?
[00:09:54.700 --> 00:09:57.800]  喝酒, 爲什麼喝酒?
[00:09:57.800 --> 00:10:00.500]  因爲酒會什麼?
[00:10:00.500 --> 00:10:03.900]  alcohol will sort of cleanse the water
[00:10:03.900 --> 00:10:06.300]  so it's better for their health, 是不是?
[00:10:06.300 --> 00:10:09.400]  但是喝太多酒會怎麼樣?
[00:10:09.400 --> 00:10:11.000]  有沒有人試過?
[00:10:11.000 --> 00:10:13.000]  不用舉手, Lucas?
[00:10:13.000 --> 00:10:16.700]  沒有, 應該是他的point來的
[00:10:16.700 --> 00:10:22.300]  OK, 喝太多酒就會drunk了, 是不是?
[00:10:22.300 --> 00:10:25.100]  所以保羅就叫Titus
[00:10:25.100 --> 00:10:29.100]  去remind(提醒)那些older men, you temperate
[00:10:29.100 --> 00:10:32.600]  你clear-minded, 想東西是清楚的
[00:10:32.600 --> 00:10:36.500]  OK, 不可以常常像醉了那樣去想東西
[00:10:36.500 --> 00:10:41.000]  OK, 第二是worthy of respect, honorable
[00:10:41.000 --> 00:10:42.000]  是嗎?
[00:10:42.000 --> 00:10:46.600]  誰覺得他們的公公爺爺是很honorable的?
[00:10:46.600 --> 00:10:49.000]  worthy of respect, 舉手
[00:10:49.000 --> 00:10:51.200]  OK, 是不是?
[00:10:51.200 --> 00:10:52.800]  我們爲什麼respect他們?
[00:10:52.800 --> 00:10:57.700]  因爲他們很辛苦之前去養大, 是不是?
[00:10:57.700 --> 00:10:59.200]  那個家庭, 是不是?
[00:10:59.200 --> 00:11:00.300]  我們respect他們
[00:11:00.300 --> 00:11:04.000]  因爲他們可能go through生命
[00:11:04.000 --> 00:11:08.100]  go through了很多不同的東西, OK?
[00:11:08.100 --> 00:11:11.600]  Titus就要教這些older men
[00:11:11.600 --> 00:11:14.100]  去worthy of respect, self-control
[00:11:14.100 --> 00:11:17.700]  又是這樣, 好像temperate那樣, 差不多的
[00:11:17.700 --> 00:11:24.200]  還有呢, 最後, to be sound in faith, love, and endurance
[00:11:24.200 --> 00:11:30.700]  信心, 愛心, 和patience, endurance
[00:11:30.700 --> 00:11:36.100]  他想那些older men是healthy的
[00:11:36.100 --> 00:11:37.800]  live a healthy lifestyle
[00:11:37.800 --> 00:11:46.200]  他和神的信心, 愛人, 和他們的patience是healthy的
[00:11:46.200 --> 00:11:47.900]  那麼, number one
[00:11:47.900 --> 00:11:55.900]  older christian men should set an example of faith, love, and patience
[00:11:55.900 --> 00:11:57.400]  這個是我的爸爸
[00:11:57.400 --> 00:11:59.600]  我爸爸是做什麼的, 記不記得?
[00:11:59.600 --> 00:12:00.800]  做什麼?
[00:12:00.800 --> 00:12:02.700]  做牧師, 是不是?
[00:12:02.700 --> 00:12:06.300]  我覺得他是一個older man
[00:12:06.300 --> 00:12:09.700]  是一個very good example
[00:12:09.700 --> 00:12:12.000]  OK, 爲什麼他是一個好example呢?
[00:12:12.000 --> 00:12:16.500]  他對神, 愛神, 是好心的
[00:12:16.500 --> 00:12:19.200]  OK, he has a great love for god
[00:12:19.200 --> 00:12:21.500]  還有他很愛人的, 是不是?
[00:12:21.500 --> 00:12:25.900]  he loves the people in church and he's always sharing the gospel
[00:12:25.900 --> 00:12:28.300]  he's focused on the right things
[00:12:28.300 --> 00:12:34.500]  he sets a good example of faith, of love, and of course patience
[00:12:34.500 --> 00:12:36.500]  cause he had me, right?
[00:12:36.500 --> 00:12:38.300]  是不是?
[00:12:38.300 --> 00:12:41.200]  it's supposed to be a joke
[00:12:41.200 --> 00:12:42.300]  OK, 第二
[00:12:42.300 --> 00:12:45.600]  older women, next
[00:12:45.600 --> 00:12:49.200]  OK, Titus就叫那些older women, 要做什麼?
[00:12:49.200 --> 00:12:51.900]  sorry, 要回到之前的slide
[00:12:51.900 --> 00:13:00.600]  likewise, in verse 3, 回到...the scripture
[00:13:00.600 --> 00:13:05.500]  likewise, teach the older women to be reverent in the way they live
[00:13:05.500 --> 00:13:09.300]  not to be slanderers or addicted to much wine
[00:13:09.300 --> 00:13:12.300]  but to teach what is good
[00:13:12.300 --> 00:13:17.000]  they then can urge the younger women to love their husbands and children
[00:13:17.000 --> 00:13:18.900]  to be self-controlled and pure
[00:13:18.900 --> 00:13:23.000]  to be busy at home, to be kind, and to be subject to their husbands
[00:13:23.000 --> 00:13:27.300]  so that no one will malign the word of god
[00:13:27.300 --> 00:13:33.500]  好,保羅叫Titus教那些older women, 要做什麼?
[00:13:33.500 --> 00:13:36.600]  第一,是reverent in the way they live
[00:13:36.600 --> 00:13:41.000]  reverent, what is reverent?
[00:13:41.000 --> 00:13:44.100]  reverent, 是好似sacred 咁樣
[00:13:44.100 --> 00:13:49.600]  OK, sacred, 可能係保守啲,OK?
[00:13:49.600 --> 00:13:52.400]  not to be slanderers
[00:13:52.400 --> 00:13:59.200]  知唔知original language, slanderer, 個word 係咩嘢?
[00:13:59.200 --> 00:14:03.300]  slanderer, 個word 係咩嘢?知唔知呀?
[00:14:03.300 --> 00:14:07.700]  you're discussing it, right?
[00:14:07.700 --> 00:14:13.400]  diablos, diablos, 係咩嘢呀?
[00:14:13.400 --> 00:14:15.400]  what does it mean, diablos?
[00:14:15.400 --> 00:14:21.400]  it means the, diablos 係咩呀?
[00:14:21.400 --> 00:14:25.500]  yeah, it means slanderer, but what does it represent, diablos?
[00:14:25.500 --> 00:14:27.600]  未聽過咩你地?
[00:14:27.600 --> 00:14:30.200]  it means the devil, OK?
[00:14:30.200 --> 00:14:34.900]  咁,可能呢,保羅就叫Titus
[00:14:34.900 --> 00:14:40.000]  that these older women should not be doing the devil's work, OK?
[00:14:40.000 --> 00:14:45.900]  it could be including slander, or gossip, or whatever, alright?
[00:14:45.900 --> 00:14:48.500]  仲有呢,not addicted to much wine
[00:14:48.500 --> 00:14:53.000]  同啲older men差唔多, OK? to be sober-minded
[00:14:53.000 --> 00:14:56.500]  之後呢,teach what is good
[00:14:56.500 --> 00:15:01.200]  the older women 有咩責任呀?去教乜嘢呀?
[00:15:01.200 --> 00:15:03.400]  教啲younger women
[00:15:03.400 --> 00:15:08.900]  older women is teaching the younger women, OK?
[00:15:08.900 --> 00:15:13.100]  咁,我地睇到the second point
[00:15:13.100 --> 00:15:15.800]  how older Christian women should live
[00:15:15.800 --> 00:15:19.300]  set an example in modesty
[00:15:19.300 --> 00:15:24.800]  counseling the younger women and teaching them
[00:15:24.800 --> 00:15:28.300]  OK, a good example of this is my mom
[00:15:28.300 --> 00:15:32.500]  我媽咪呢,係教書嘅
[00:15:32.500 --> 00:15:38.700]  佢係教,叫咩呀?
[00:15:38.700 --> 00:15:42.600]  language as a second...sorry
[00:15:42.600 --> 00:15:46.300]  English as a second language, yes
[00:15:46.300 --> 00:15:49.000]  OK, to immigrants
[00:15:49.000 --> 00:15:51.000]  佢教咗好多年啦,OK?
[00:15:51.000 --> 00:15:53.700]  我地而家去咗加拿大呢,佢就教㗎啦
[00:15:53.700 --> 00:15:57.500]  she's teaching,同埋佢呢,係好modest㗎
[00:15:57.500 --> 00:16:04.500]  she's very proper and she is very careful in the way that she dresses
[00:16:04.500 --> 00:16:07.700]  and she represents herself, OK?
[00:16:07.700 --> 00:16:11.000]  同埋佢係好counsel,個啲younger women
[00:16:11.000 --> 00:16:13.800]  OK, they counsel the younger women
[00:16:13.800 --> 00:16:16.400]  so I think my mom is a good example
[00:16:16.400 --> 00:16:18.600]  知唔知邊度嚟㗎呢度?
[00:16:18.600 --> 00:16:20.300]  係咪香港?
[00:16:20.300 --> 00:16:23.200]  唔係,估下,係邊度?
[00:16:23.200 --> 00:16:25.300]  大阪,yes
[00:16:25.300 --> 00:16:28.800]  邊個去過?anybody? good
[00:16:28.800 --> 00:16:32.700]  Alright,有older men,有older women
[00:16:32.700 --> 00:16:35.700]  跟住第三係younger women
[00:16:35.700 --> 00:16:38.100]  OK,younger women,舉手
[00:16:38.100 --> 00:16:40.000]  younger women,舉手
[00:16:40.000 --> 00:16:42.300]  唔知係邊個?OK, good
[00:16:42.300 --> 00:16:44.400]  有啲response
[00:16:44.400 --> 00:16:49.800]  OK,younger women,係要點樣呀?
[00:16:49.800 --> 00:16:54.900]  teach the younger women that they can urge the younger women
[00:16:54.900 --> 00:16:57.300]  to love their husbands and children
[00:16:57.300 --> 00:16:59.500]  to be self-controlled and pure
[00:16:59.500 --> 00:17:03.200]  to be busy at home, to be kind, to be subject to their husbands
[00:17:03.200 --> 00:17:10.900]  so that no one will malign the word of God
[00:17:10.900 --> 00:17:15.700]  之前係呢個Roman society
[00:17:15.700 --> 00:17:23.900]  之前,sorry, can we skip to slide 2?
[00:17:23.900 --> 00:17:27.300]  the one with the triangle
[00:17:27.300 --> 00:17:30.300]  the one with the triangle
[00:17:30.300 --> 00:17:34.000]  seven slides later
[00:17:34.000 --> 00:17:38.300]  睇唔睇到?
[00:17:38.300 --> 00:17:39.500]  橙色嘅
[00:17:39.500 --> 00:17:41.700]  OK,之前佢哋搵嗰時
[00:17:41.700 --> 00:17:45.000]  OK,之前個Roman culture係點樣㗎?
[00:17:45.000 --> 00:17:47.700]  邊個係run過Roman culture㗎?
[00:17:47.700 --> 00:17:50.100]  第一呢,係個emperor,係咪?
[00:17:50.100 --> 00:17:53.200]  個emperor,多數個係咩名呀?
[00:17:53.200 --> 00:17:55.400]  Caesar Salad,係咪?
[00:17:55.400 --> 00:17:56.700]  係你食嗰啲㗎
[00:17:56.700 --> 00:17:57.900]  OK,Caesar Salad
[00:17:57.900 --> 00:17:59.900]  跟住係嗰啲senators,係咪?
[00:17:59.900 --> 00:18:02.900]  好似佢哋成日圍圈呀,傾計呀
[00:18:02.900 --> 00:18:05.100]  我咩policy係好呀
[00:18:05.100 --> 00:18:07.300]  跟住嗰啲asquerians
[00:18:07.300 --> 00:18:10.300]  OK,唔係淨係跑馬嘅
[00:18:10.300 --> 00:18:11.300]  係咩呀?
[00:18:11.300 --> 00:18:15.700]  係啲好高級嗰啲family
[00:18:15.700 --> 00:18:17.800]  之後呢,係嗰啲workers
[00:18:17.800 --> 00:18:21.500]  嗰啲workers呢,係叫pebleons
[00:18:21.500 --> 00:18:23.400]  呢啲係lower class㗎喎
[00:18:23.400 --> 00:18:24.200]  lower class
[00:18:24.200 --> 00:18:27.700]  跟住foreigners同埋slaves
[00:18:27.700 --> 00:18:32.200]  咁嗰啲slaves
[00:18:32.200 --> 00:18:35.300]  women嗰啲係有咩role呀?
[00:18:35.300 --> 00:18:37.400]  嗰時係嗰個society
[00:18:37.400 --> 00:18:39.400]  而家個role呢,women
[00:18:39.400 --> 00:18:41.000]  they can do everything, right?
[00:18:41.000 --> 00:18:43.400]  they can vote, they can be CEO
[00:18:43.400 --> 00:18:45.800]  they can do everything, 係咪?
[00:18:45.800 --> 00:18:47.600]  但係之前嗰個culture呢
[00:18:47.600 --> 00:18:49.100]  係Roman culture
[00:18:49.100 --> 00:18:50.900]  women係有咩role呀?
[00:18:50.900 --> 00:18:52.700]  有冇人知?
[00:18:52.700 --> 00:18:53.500]  有冇人知?
[00:18:53.500 --> 00:18:55.300]  Cindy有冇人知?
[00:18:55.300 --> 00:18:57.600]  Cindy知唔知?
[00:18:57.600 --> 00:18:59.200]  women有咩role?
[00:18:59.200 --> 00:19:02.300]  係嗰個Roman culture
[00:19:02.300 --> 00:19:03.800]  生BB
[00:19:03.800 --> 00:19:06.900]  生BB,OK,yeah
[00:19:06.900 --> 00:19:07.900]  Housekeeping
[00:19:07.900 --> 00:19:10.000]  Housekeeping
[00:19:10.000 --> 00:19:12.200]  That's all
[00:19:12.200 --> 00:19:16.100]  Housekeeping同埋生BB
[00:19:16.100 --> 00:19:19.100]  都係similar
[00:19:19.100 --> 00:19:21.700]  之前呢,啲women係
[00:19:21.700 --> 00:19:23.600]  according to the Roman culture
[00:19:23.600 --> 00:19:26.200]  係no chance to vote
[00:19:26.200 --> 00:19:28.900]  no chance to have a job
[00:19:28.900 --> 00:19:32.700]  they were protected by the husband
[00:19:32.700 --> 00:19:36.600]  the husband or the father
[00:19:36.600 --> 00:19:42.300]  just like sort of in the...yeah
[00:19:42.300 --> 00:19:43.500]  咁所以呢
[00:19:43.500 --> 00:19:44.600]  the lower women
[00:19:44.600 --> 00:19:46.600]  the younger women
[00:19:46.600 --> 00:19:48.400]  係乜嘢呀?
[00:19:48.400 --> 00:19:50.400]  所以Titus就叫
[00:19:50.400 --> 00:19:51.300]  the older women
[00:19:51.300 --> 00:19:52.600]  去教啲younger women
[00:19:52.600 --> 00:19:53.600]  要點樣呀?
[00:19:53.600 --> 00:19:56.800]  love their husbands and children
[00:19:56.800 --> 00:19:58.600]  愛佢個家庭
[00:19:58.600 --> 00:20:03.000]  第二呢,係self control and pure
[00:20:03.000 --> 00:20:04.700]  第三呢
[00:20:04.700 --> 00:20:06.700]  係busy at home
[00:20:06.700 --> 00:20:11.300]  佢要幫手屋企嗰啲工作
[00:20:11.300 --> 00:20:13.300]  佢之前個role係咁樣
[00:20:13.300 --> 00:20:16.300]  be kind and submit to their husbands
[00:20:16.300 --> 00:20:19.600]  so that no one will malign the word of God
[00:20:19.600 --> 00:20:22.000]  點解要submit to the husband?
[00:20:22.000 --> 00:20:24.900]  因為神創造家庭
[00:20:24.900 --> 00:20:26.600]  邊個係the head of the family?
[00:20:26.600 --> 00:20:28.900]  who's the head of the family?
[00:20:28.900 --> 00:20:31.400]  the husband is the head of the family
