
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹 各位朋友 午安
[00:03:25.000 --> 00:03:28.000]  在我們生命裡面為我們付出了很多很多
[00:03:28.000 --> 00:03:30.000]  以致我們今天能夠長大成人
[00:03:30.000 --> 00:03:32.000]  立足於社會的時候
[00:03:32.000 --> 00:03:34.000]  我們能夠有這份
[00:03:34.000 --> 00:03:38.000]  很多背後祢的祝福在當中
[00:03:38.000 --> 00:03:41.000]  我們來紀念母親節
[00:03:41.000 --> 00:03:44.000]  求主祢有祢的聖靈
[00:03:44.000 --> 00:03:46.000]  引導我們的心
[00:03:46.000 --> 00:03:48.000]  讓我們透過哈拿的詩歌
[00:03:48.000 --> 00:03:50.000]  在信息裡面的思考
[00:03:50.000 --> 00:03:52.000]  再次向我們的母親
[00:03:52.000 --> 00:03:54.000]  表達我們的關心和愛護
[00:03:54.000 --> 00:03:55.000]  願主帶領我們
[00:03:55.000 --> 00:03:57.000]  祈禱奉耶穌基督的聖名
[00:03:57.000 --> 00:03:58.000]  阿們
[00:03:58.000 --> 00:04:03.000]  哈拿這位薩姆爾先知的媽媽
[00:04:03.000 --> 00:04:05.000]  可能或多或少
[00:04:05.000 --> 00:04:07.000]  有些人對她仍然陌生
[00:04:07.000 --> 00:04:09.000]  哈拿這位婦女
[00:04:09.000 --> 00:04:11.000]  在她的人生裡面
[00:04:11.000 --> 00:04:13.000]  經歷了很多委屈
[00:04:13.000 --> 00:04:19.000]  然後她透過她依靠上帝
[00:04:19.000 --> 00:04:21.000]  而回復那份情緒
[00:04:21.000 --> 00:04:24.000]  那種興高采烈的神情之後
[00:04:24.000 --> 00:04:28.000]  就寫了這首哈拿的詩歌《頌國》
[00:04:28.000 --> 00:04:33.000]  哈拿出身於一個很平凡的家庭
[00:04:33.000 --> 00:04:36.000]  介入了一個很平凡的人家當中
[00:04:36.000 --> 00:04:38.000]  不過
[00:04:38.000 --> 00:04:41.000]  在這個事思時期
[00:04:41.000 --> 00:04:43.000]  一個任意妄為
[00:04:43.000 --> 00:04:45.000]  沒有敬畏上帝的年代
[00:04:45.000 --> 00:04:48.000]  這個人人都想做就去做
[00:04:48.000 --> 00:04:50.000]  我行我素
[00:04:50.000 --> 00:04:52.000]  不理後果的年代
[00:04:52.000 --> 00:04:54.000]  其實
[00:04:54.000 --> 00:04:55.000]  可能這個後現代
[00:04:55.000 --> 00:04:58.000]  在很早已經有這個後現代出現
[00:04:58.000 --> 00:04:59.000]  在歷史來看
[00:04:59.000 --> 00:05:02.000]  甚至乎這個是選得上是
[00:05:02.000 --> 00:05:04.000]  以色列人最墮落的年代
[00:05:04.000 --> 00:05:08.000]  就在這個人性墮落的日子當中
[00:05:08.000 --> 00:05:10.000]  這個哈拿
[00:05:10.000 --> 00:05:12.000]  這個平凡的人家
[00:05:12.000 --> 00:05:15.000]  在這個家庭裡面出現的一個
[00:05:15.000 --> 00:05:18.000]  由妻妾兩個鬥爭之間
[00:05:18.000 --> 00:05:21.000]  而帶來的衝突
[00:05:21.000 --> 00:05:24.000]  竟然因為上帝的介入
[00:05:24.000 --> 00:05:27.000]  而引發了一個不平凡的故事
[00:05:27.000 --> 00:05:30.000]  這個就是薩姆爾的故事
[00:05:30.000 --> 00:05:32.000]  薩姆爾的出生
[00:05:32.000 --> 00:05:34.000]  成為了這個墮落年代
[00:05:34.000 --> 00:05:36.000]  進入一個更新的年代
[00:05:36.000 --> 00:05:40.000]  以色列王朝啟動時刻的前夕
[00:05:40.000 --> 00:05:42.000]  我相信
[00:05:42.000 --> 00:05:44.000]  很多熟悉舊約聖經的時候
[00:05:44.000 --> 00:05:47.000]  對薩姆爾都有很多的認識
[00:05:47.000 --> 00:05:50.000]  也對哈拿有多少的明白
[00:05:50.000 --> 00:05:53.000]  哈拿這位先知的媽媽
[00:05:53.000 --> 00:05:54.000]  在這首頌歌裡面
[00:05:54.000 --> 00:05:57.000]  表達了她從一個受壓抑
[00:05:57.000 --> 00:05:59.000]  受委屈的一個狀態
[00:05:59.000 --> 00:06:02.000]  改變成為一個帶著興奮的心情
[00:06:02.000 --> 00:06:03.000]  來歌頌上帝
[00:06:03.000 --> 00:06:06.000]  因為上帝令她有兒子生
[00:06:06.000 --> 00:06:08.000]  其實可能你會問一個問題
[00:06:08.000 --> 00:06:10.000]  生孩子有什麼這麼麻煩
[00:06:10.000 --> 00:06:14.000]  有什麼這麼大問題呢
[00:06:14.000 --> 00:06:17.000]  今天你和我可能對於生孩子這件事
[00:06:17.000 --> 00:06:20.000]  看似看起來很平常
[00:06:20.000 --> 00:06:22.000]  但是在舊約的社會裡面
[00:06:22.000 --> 00:06:25.000]  生孩子絕對不簡單
[00:06:25.000 --> 00:06:28.000]  哈拿她經歷過這種難過委屈
[00:06:28.000 --> 00:06:30.000]  在這首頌歌裡面
[00:06:30.000 --> 00:06:32.000]  她表達了自己的感受
[00:06:32.000 --> 00:06:35.000]  這首頌歌值得我們留意的是
[00:06:35.000 --> 00:06:38.000]  她由一個只關注自己有沒有兒子
[00:06:38.000 --> 00:06:40.000]  怎樣去平反
[00:06:40.000 --> 00:06:43.000]  曾經受過的屈辱的傷痛
[00:06:43.000 --> 00:06:45.000]  只是看到自己的需要
[00:06:45.000 --> 00:06:47.000]  那種自以為忠心的
[00:06:47.000 --> 00:06:50.000]  很微妙的很實際的一個問題
[00:06:50.000 --> 00:06:52.000]  的一個心境
[00:06:52.000 --> 00:06:56.000]  改變到看到以上帝為中心
[00:06:56.000 --> 00:06:58.000]  她看到原來這位上帝
[00:06:58.000 --> 00:07:00.000]  是可以掌管生死的
[00:07:00.000 --> 00:07:04.000]  她可以有大能的
[00:07:04.000 --> 00:07:08.000]  她看到又只是自己需要的福氣
[00:07:08.000 --> 00:07:11.000]  保護的信心
[00:07:11.000 --> 00:07:15.000]  而改變到成為對這位上帝的一份信服
[00:07:15.000 --> 00:07:17.000]  和敬畏
[00:07:17.000 --> 00:07:22.000]  她認識到這位是公平公正有大能的上帝
[00:07:22.000 --> 00:07:25.000]  哈拿的遭遇
[00:07:25.000 --> 00:07:30.000]  可能是每一位媽媽的其中一個的內容
[00:07:30.000 --> 00:07:33.000]  一個的經歷
[00:07:33.000 --> 00:07:36.000]  我相信每一位媽媽在她身上
[00:07:36.000 --> 00:07:40.000]  她為家人為孩子流的眼淚
[00:07:40.000 --> 00:07:43.000]  絕對不能少
[00:07:43.000 --> 00:07:46.000]  有人說女人是水做的
[00:07:46.000 --> 00:07:49.000]  或者說的就是眼淚
[00:07:49.000 --> 00:07:51.000]  媽媽的眼淚
[00:07:51.000 --> 00:07:53.000]  為誰而流
[00:07:53.000 --> 00:07:56.000]  我們透過哈拿這首詩歌
[00:07:56.000 --> 00:07:58.000]  看到這個媽媽
[00:07:58.000 --> 00:08:01.000]  由沒有兒子生到有兒子生的喜悅
[00:08:01.000 --> 00:08:05.000]  又看到她依靠上帝的轉變
[00:08:05.000 --> 00:08:07.000]  我們更加看到
[00:08:07.000 --> 00:08:12.000]  媽媽在她的人生要付出的絕對不簡單
[00:08:12.000 --> 00:08:14.000]  由孩子的出生開始
[00:08:14.000 --> 00:08:19.000]  媽媽就已經流出一個很珍貴
[00:08:19.000 --> 00:08:21.000]  很甜蜜的眼淚
[00:08:21.000 --> 00:08:24.000]  我相信為人媽媽的
[00:08:24.000 --> 00:08:27.000]  很難不會忘記了懷胎十月
[00:08:27.000 --> 00:08:30.000]  甚至乎生產分娩的時候
[00:08:30.000 --> 00:08:33.000]  整個過程裡面各種的滋味
[00:08:33.000 --> 00:08:37.000]  我試過問過很多位年長的媽媽
[00:08:37.000 --> 00:08:39.000]  他們大部分都說
[00:08:39.000 --> 00:08:41.000]  陀B和生仔日子裡面
[00:08:41.000 --> 00:08:44.000]  都是百般滋味在心頭
[00:08:44.000 --> 00:08:47.000]  有擔心又有開心
[00:08:47.000 --> 00:08:51.000]  其實這就是生命裡吊詭的地方
[00:08:51.000 --> 00:08:55.000]  苦與樂都同時發生在這一刻
[00:08:55.000 --> 00:09:00.000]  我想透過這個特別的時刻
[00:09:00.000 --> 00:09:02.000]  讓我們去思想多一點
[00:09:02.000 --> 00:09:04.000]  在生產之苦背後
[00:09:04.000 --> 00:09:07.000]  一些很特別的神學意義
[00:09:07.000 --> 00:09:09.000]  我曾經問過
[00:09:09.000 --> 00:09:11.000]  我在天南地北問過我的老友
[00:09:11.000 --> 00:09:13.000]  究竟生仔有多痛
[00:09:13.000 --> 00:09:17.000]  又在另一個場合問過一些人生仔有多痛
[00:09:17.000 --> 00:09:19.000]  有一次竟然有一個男士跟我說
[00:09:19.000 --> 00:09:21.000]  很痛啊 非常之痛
[00:09:21.000 --> 00:09:24.000]  我就問 你怎麼知道呢
[00:09:24.000 --> 00:09:27.000]  還是猜猜而已
[00:09:27.000 --> 00:09:29.000]  多痛
[00:09:29.000 --> 00:09:34.000]  痛這個問題其實真是有苦自己知
[00:09:34.000 --> 00:09:37.000]  每個人承受的壓力不同
[00:09:37.000 --> 00:09:38.000]  有媽媽說
[00:09:38.000 --> 00:09:41.000]  如果給十分是滿分
[00:09:41.000 --> 00:09:44.000]  生仔的痛楚是十分
[00:09:44.000 --> 00:09:46.000]  那多少分我都不知道
[00:09:46.000 --> 00:09:48.000]  因為我那天都是在旁邊看著
[00:09:48.000 --> 00:09:51.000]  出來了這樣
[00:09:51.000 --> 00:09:56.000]  只有為人母者才知道當中的痛楚
[00:09:56.000 --> 00:09:59.000]  甚至乎如果在生育的過程裡
[00:09:59.000 --> 00:10:03.000]  絕對不是一個平常的事
[00:10:03.000 --> 00:10:06.000]  在《創世紀》裡面第三章的十六節
[00:10:06.000 --> 00:10:10.000]  為這個女人的生產
[00:10:10.000 --> 00:10:14.000]  有這樣的註腳
[00:10:14.000 --> 00:10:18.000]  「我必多加憎你懷胎的痛苦」
[00:10:18.000 --> 00:10:21.000]  「你生兒女的時候必多受痛苦」
[00:10:21.000 --> 00:10:26.000]  「你必戀慕你丈夫 他必管轄你」
[00:10:26.000 --> 00:10:30.000]  我相信如果你單單看這兩節聖經的時候
[00:10:30.000 --> 00:10:32.000]  特別是婦女的時候
[00:10:32.000 --> 00:10:35.000]  可能心裡是GILIGULU
[00:10:35.000 --> 00:10:39.000]  有沒有搞錯
[00:10:39.000 --> 00:10:42.000]  生孩子原來不是一件簡單的事
[00:10:42.000 --> 00:10:45.000]  在聖經裡面也記載了很多
[00:10:45.000 --> 00:10:47.000]  有沒有生 有沒有得生
[00:10:47.000 --> 00:10:50.000]  生什麼的問題出來
[00:10:50.000 --> 00:10:52.000]  的家庭衝突
[00:10:52.000 --> 00:10:55.000]  事實上對於今天的家庭來說
[00:10:55.000 --> 00:10:57.000]  有沒有小朋友
[00:10:57.000 --> 00:11:00.000]  可能很多人都說無所謂
[00:11:00.000 --> 00:11:04.000]  不過當我們回到整個舊約社會的世界裡
[00:11:04.000 --> 00:11:06.000]  甚至乎不要說以色列人社會
[00:11:06.000 --> 00:11:08.000]  在中國人的社會裡
[00:11:08.000 --> 00:11:12.000]  仍然有孩子
[00:11:12.000 --> 00:11:16.000]  生兒育女是一個榮譽
[00:11:16.000 --> 00:11:21.000]  在人口勞動作為主導的經濟當中
[00:11:21.000 --> 00:11:25.000]  生兒育女是財富的一個象徵
[00:11:25.000 --> 00:11:29.000]  其實生兒育女的問題
[00:11:29.000 --> 00:11:32.000]  今天的社會裡仍然有出現
[00:11:32.000 --> 00:11:39.000]  我自己也認識到身邊有些很想有小朋友的夫婦
[00:11:39.000 --> 00:11:42.000]  他們同樣面對著很多壓力
[00:11:42.000 --> 00:11:46.000]  又要承受著上一代長輩的期望
[00:11:46.000 --> 00:11:50.000]  也有因為夫婦之間有落差而帶來的衝突
[00:11:50.000 --> 00:11:52.000]  簡單來說
[00:11:52.000 --> 00:11:56.000]  對於一位很想成為媽媽的妻子
[00:11:56.000 --> 00:11:58.000]  生兒育女的問題
[00:11:58.000 --> 00:12:00.000]  不是一件簡單的事
[00:12:00.000 --> 00:12:02.000]  是可有可無的事
[00:12:02.000 --> 00:12:07.000]  我自己也試過恨兒子的心情
[00:12:07.000 --> 00:12:11.000]  我生了一個女兒
[00:12:11.000 --> 00:12:14.000]  失望無奈
[00:12:14.000 --> 00:12:15.000]  有時候會想到
[00:12:15.000 --> 00:12:20.000]  上帝為什麼連一個這麼小的心願都不給我
[00:12:20.000 --> 00:12:23.000]  他也有,他也有
[00:12:23.000 --> 00:12:26.000]  我相信你恨過兒子之後
[00:12:26.000 --> 00:12:28.000]  你就會明白我所說的話
[00:12:28.000 --> 00:12:30.000]  你恨過兒子之後
[00:12:30.000 --> 00:12:33.000]  你就會明白哈娜的心路歷程
[00:12:33.000 --> 00:12:38.000]  這是很多很多為人母親的感受
[00:12:38.000 --> 00:12:42.000]  生兒育女也算是小問題
[00:12:42.000 --> 00:12:44.000]  有時候我們會想
[00:12:44.000 --> 00:12:49.000]  要面對著人生裡種種的挑戰困難
[00:12:49.000 --> 00:12:53.000]  我們也會想了很多很多
[00:12:53.000 --> 00:12:57.000]  上帝究竟要我們怎樣做呢
[00:12:57.000 --> 00:13:00.000]  上帝如果叫我們去生養眾多
[00:13:00.000 --> 00:13:06.000]  我們又怎樣好好去管教帶領我們的孩子呢
[00:13:06.000 --> 00:13:08.000]  在媽媽的眼中
[00:13:08.000 --> 00:13:10.000]  生育只不過是開始
[00:13:10.000 --> 00:13:14.000]  更加漫長的就是教養
[00:13:14.000 --> 00:13:18.000]  媽媽對於教養孩子的成長所流的眼淚
[00:13:18.000 --> 00:13:22.000]  我相信更加多
[00:13:22.000 --> 00:13:24.000]  有些前輩說
[00:13:24.000 --> 00:13:26.000]  生孩子很容易的
[00:13:26.000 --> 00:13:28.000]  一會兒就出來了
[00:13:28.000 --> 00:13:31.000]  甚至現代的媽媽說
[00:13:31.000 --> 00:13:34.000]  打支針睡醒阿B就在旁邊
[00:13:34.000 --> 00:13:36.000]  的確是
[00:13:36.000 --> 00:13:38.000]  社會不同了
[00:13:38.000 --> 00:13:40.000]  不過有一件事仍然相同
[00:13:40.000 --> 00:13:42.000]  就是怎樣教導孩子成材
[00:13:42.000 --> 00:13:47.000]  仍然是古往今來作為媽媽的苦惱
[00:13:47.000 --> 00:13:49.000]  試想一下
[00:13:49.000 --> 00:13:51.000]  我們隨隨便便可以在身邊
[00:13:51.000 --> 00:13:54.000]  在教會裡看到很多很多
[00:13:54.000 --> 00:13:57.000]  有著不同年代的孩子
[00:13:57.000 --> 00:13:59.000]  他們的媽媽
[00:13:59.000 --> 00:14:03.000]  他們都會為著孩子的升學問題煩惱
[00:14:03.000 --> 00:14:04.000]  讀什麼學校
[00:14:04.000 --> 00:14:06.000]  在哪裡上學
[00:14:06.000 --> 00:14:08.000]  班幾
[00:14:08.000 --> 00:14:10.000]  有沒有前途
[00:14:10.000 --> 00:14:15.000]  甚至為著孩子升學的前途
[00:14:15.000 --> 00:14:18.000]  而承受了很多很多壓力
[00:14:18.000 --> 00:14:20.000]  隔離阿B就好了
[00:14:20.000 --> 00:14:22.000]  為什麼女兒你這樣
[00:14:22.000 --> 00:14:24.000]  你應該勤力一點
[00:14:24.000 --> 00:14:25.000]  很多的比較之下
[00:14:25.000 --> 00:14:27.000]  帶來很多時候的煩惱
[00:14:27.000 --> 00:14:29.000]  憂心忡忡
[00:14:29.000 --> 00:14:30.000]  好了
[00:14:30.000 --> 00:14:31.000]  到了有書讀了
[00:14:31.000 --> 00:14:36.000]  又不是一切無憂
[00:14:36.000 --> 00:14:38.000]  孩子成長的過程裡
[00:14:38.000 --> 00:14:42.000]  總會有很多意想不到的事
[00:14:42.000 --> 00:14:44.000]  有些小孩讀讀書
[00:14:44.000 --> 00:14:45.000]  不喜歡讀
[00:14:45.000 --> 00:14:46.000]  躲起來了
[00:14:46.000 --> 00:14:48.000]  就只是打機
[00:14:48.000 --> 00:14:53.000]  媽媽又一樣為此而煩惱
[00:14:53.000 --> 00:14:57.000]  甚至媽媽有些眼淚
[00:14:57.000 --> 00:15:00.000]  是一個難過的眼淚
[00:15:00.000 --> 00:15:03.000]  她會為著孩子的成長過程裡
[00:15:03.000 --> 00:15:06.000]  或者對媽媽的誤解
[00:15:06.000 --> 00:15:09.000]  對媽媽的一些憤怨
[00:15:09.000 --> 00:15:12.000]  可能為了媽媽的一些錯誤的判斷
[00:15:12.000 --> 00:15:17.000]  決定內心裡帶著種種複雜的情緒
[00:15:17.000 --> 00:15:21.000]  帶給媽媽無盡的眼淚
[00:15:21.000 --> 00:15:22.000]  所以
[00:15:22.000 --> 00:15:25.000]  當我們看著一個長大成人的青年
[00:15:25.000 --> 00:15:28.000]  或者少青年的時候
[00:15:28.000 --> 00:15:31.000]  他能夠自立的一個青年的時候
[00:15:31.000 --> 00:15:33.000]  我們可以想像得到
[00:15:33.000 --> 00:15:34.000]  在他的背後
[00:15:34.000 --> 00:15:40.000]  媽媽付出了多少辛酸
[00:15:40.000 --> 00:15:43.000]  無論怎樣的艱難
[00:15:43.000 --> 00:15:45.000]  作為媽媽其實最大的期望
[00:15:45.000 --> 00:15:50.000]  就是將孩子培養成為一個敬畏上帝的人
[00:15:50.000 --> 00:15:53.000]  讓孩子一生跟隨神
[00:15:53.000 --> 00:15:56.000]  《針研書》裡的教養孩童走當行的路
[00:15:56.000 --> 00:15:59.000]  就是道路他也不偏離
[00:15:59.000 --> 00:16:04.000]  我相信是很多很多愛主的媽媽的心聲
[00:16:04.000 --> 00:16:08.000]  或者每一位對上帝認真的媽媽
[00:16:08.000 --> 00:16:11.000]  那份挑戰
[00:16:11.000 --> 00:16:15.000]  不過今天我們要面對的難題是
[00:16:15.000 --> 00:16:19.000]  當我們在傳遞信仰給我們的孩子的時候
[00:16:19.000 --> 00:16:22.000]  我們怎樣能夠首先自己勝過那些
[00:16:22.000 --> 00:16:27.000]  靠實力贏在起跑線的觀念呢?
[00:16:27.000 --> 00:16:33.000]  怎樣能夠不去為世俗的價值觀來影響
[00:16:33.000 --> 00:16:38.000]  好好專心靠著上帝的說話來培養他呢?
[00:16:38.000 --> 00:16:42.000]  作為媽媽的我們又不能夠怎樣以身作則的
[00:16:42.000 --> 00:16:44.000]  讓我們的孩子從我們身上學習到
[00:16:44.000 --> 00:16:48.000]  依靠上帝的那份信心的功課呢?
[00:16:48.000 --> 00:16:52.000]  這正正就是我們今天每一位作媽媽
[00:16:52.000 --> 00:16:56.000]  作爸爸的挑戰
[00:16:56.000 --> 00:16:58.000]  或者我們應該細心來看看
[00:16:58.000 --> 00:17:02.000]  哈娜這位薩姆爾仙子的媽媽
[00:17:02.000 --> 00:17:05.000]  她怎樣能夠在她的頌歌裡
[00:17:05.000 --> 00:17:07.000]  恢復她心路歷程的轉變裡
[00:17:07.000 --> 00:17:10.000]  去有一個反省去思考
[00:17:10.000 --> 00:17:12.000]  她由一個自我中心
[00:17:12.000 --> 00:17:16.000]  到一個以上主為中心的轉變
[00:17:16.000 --> 00:17:17.000]  她提醒了我們
[00:17:17.000 --> 00:17:21.000]  不要只是看到自己的需要
[00:17:21.000 --> 00:17:26.000]  而是先看到上帝怎樣來掌管一切
[00:17:26.000 --> 00:17:27.000]  她提醒我們
[00:17:27.000 --> 00:17:29.000]  要以生命來影響生命
[00:17:29.000 --> 00:17:31.000]  身體力行
[00:17:31.000 --> 00:17:35.000]  讓孩子看到我們怎樣來依靠上帝
[00:17:35.000 --> 00:17:39.000]  而不是依靠那些分數 技能
[00:17:39.000 --> 00:17:43.000]  那些補習社 那些專家
[00:17:43.000 --> 00:17:46.000]  來培養我們的孩子
[00:17:46.000 --> 00:17:49.000]  我們好好來作好的榜樣
[00:17:49.000 --> 00:17:53.000]  為孩子來禱告
[00:17:53.000 --> 00:17:58.000]  哪怕是一個無盡的眼淚
[00:17:58.000 --> 00:18:01.000]  日以繼夜的付出 難過
[00:18:01.000 --> 00:18:05.000]  我深信上帝必定紀念
[00:18:05.000 --> 00:18:10.000]  你的眼淚不會白流
[00:18:10.000 --> 00:18:12.000]  神學家奧古斯丁的媽媽
[00:18:12.000 --> 00:18:14.000]  為她自己的迴轉
[00:18:14.000 --> 00:18:17.000]  祈禱了三十年
[00:18:17.000 --> 00:18:23.000]  這個聰明有智慧的神學家
[00:18:23.000 --> 00:18:30.000]  在她媽媽五十六歲離開這個世界之前
[00:18:30.000 --> 00:18:35.000]  她聽到媽媽對她說了一番話
[00:18:35.000 --> 00:18:40.000]  這位媽媽Monica這樣說
[00:18:40.000 --> 00:18:45.000]  「我兒 我此生已毫無留戀之處
[00:18:45.000 --> 00:18:48.000]  我的願望都已滿足
[00:18:48.000 --> 00:18:52.000]  過去之所以暫留此世
[00:18:52.000 --> 00:18:56.000]  不過是希望你能成為基督徒
[00:18:56.000 --> 00:18:59.000]  但上帝的恩典超越我所求
[00:18:59.000 --> 00:19:03.000]  使你竟能輕視人世的娛樂
[00:19:03.000 --> 00:19:05.000]  成為上帝的僕人
[00:19:05.000 --> 00:19:08.000]  我還求甚麼呢?」
[00:19:08.000 --> 00:19:11.000]  短短的說話裏
[00:19:11.000 --> 00:19:15.000]  就表達了這位做媽媽的心情
[00:19:15.000 --> 00:19:19.000]  她對上帝的肯定
[00:19:19.000 --> 00:19:22.000]  她對上帝的倚靠
[00:19:22.000 --> 00:19:25.000]  就在這幾句說話當中
[00:19:25.000 --> 00:19:30.000]  也就在她身體力行裏為她的孩子回轉
[00:19:30.000 --> 00:19:34.000]  從一個放蕩形態
[00:19:34.000 --> 00:19:38.000]  不知進取的青年人
[00:19:38.000 --> 00:19:43.000]  盡心成為一個敬虔的神學家
[00:19:43.000 --> 00:19:46.000]  這位平凡的母親
[00:19:46.000 --> 00:19:50.000]  在她那份敬虔的心情裏
[00:19:50.000 --> 00:19:55.000]  就看到當孩子他的兒子生命回轉的時候
[00:19:55.000 --> 00:19:59.000]  得著滿足
[00:19:59.000 --> 00:20:01.000]  很多年前
[00:20:01.000 --> 00:20:04.000]  在我母會有一位長輩
[00:20:04.000 --> 00:20:07.000]  一位媽媽
[00:20:07.000 --> 00:20:13.000]  她同樣為著她的兒子離開上帝而憂心忡忡
[00:20:13.000 --> 00:20:15.000]  當年她跟我說
[00:20:15.000 --> 00:20:19.000]  「阿強,你好好看著他
[00:20:19.000 --> 00:20:21.000]  你幫他
[00:20:21.000 --> 00:20:25.000]  幫他回到上帝身邊」
[00:20:25.000 --> 00:20:31.000]  這位老人家今年應該差不多有一百歲了
[00:20:31.000 --> 00:20:34.000]  經過了十幾年之後
[00:20:34.000 --> 00:20:39.000]  我這位弟兄再次回到上帝裏
[00:20:39.000 --> 00:20:43.000]  這就是媽媽
[00:20:43.000 --> 00:20:48.000]  在很多很多困難、壓力、無奈當中
[00:20:48.000 --> 00:20:51.000]  唯有依靠這位創造生命的主
[00:20:51.000 --> 00:20:56.000]  她的心才能得著平安
[00:20:56.000 --> 00:21:01.000]  所以媽媽的難處
[00:21:01.000 --> 00:21:05.000]  媽媽的偉大就在這些地方裏
[00:21:05.000 --> 00:21:07.000]  既是艱難又是偉大
[00:21:07.000 --> 00:21:09.000]  充滿了矛盾的地方
[00:21:09.000 --> 00:21:12.000]  充滿了弔詭的地方
[00:21:12.000 --> 00:21:15.000]  在聖經裏面有很多很多的媽媽
[00:21:15.000 --> 00:21:21.000]  如果你問哪一個媽媽可以成為典範
[00:21:21.000 --> 00:21:26.000]  我相信每一位媽媽都是我們值得學習的
[00:21:26.000 --> 00:21:29.000]  每一位媽媽都有她獨特之處
[00:21:29.000 --> 00:21:30.000]  沒有典範
