
[00:00:00.000 --> 00:00:01.540]  好,弟兄姊妹都平安
[00:02:45.840 --> 00:02:47.240]  因為當你唱著唱著
[00:02:47.240 --> 00:02:48.640]  如果熟悉這首歌的人
[00:02:48.640 --> 00:02:51.800]  就會可以跟你二步輪唱
[00:02:51.800 --> 00:02:55.100]  合起來的氣氛是很美麗的
[00:02:55.100 --> 00:02:56.900]  這裡說到
[00:02:56.900 --> 00:03:00.400]  見到腎學院的黃董智敏博士
[00:03:00.400 --> 00:03:03.640]  他也說這首歌為他帶來喜樂
[00:03:03.640 --> 00:03:06.200]  黃董智敏博士
[00:03:06.200 --> 00:03:08.400]  大家認不認識他
[00:03:08.400 --> 00:03:09.100]  你不認識他
[00:03:09.100 --> 00:03:11.640]  你應該認識他老公
[00:03:11.640 --> 00:03:13.800]  他老公就是黃德福牧師
[00:03:13.800 --> 00:03:15.900]  之前在網上崇拜
[00:03:15.900 --> 00:03:18.100]  有為我們正道的黃德福牧師
[00:03:18.100 --> 00:03:19.960]  就是他丈夫
[00:03:19.960 --> 00:03:22.100]  而近來董智敏博士
[00:03:22.100 --> 00:03:24.800]  也被安立了做牧師
[00:03:24.800 --> 00:03:27.700]  他說這首歌在二十多年前
[00:03:27.700 --> 00:03:29.800]  他和一羣牧者
[00:03:29.800 --> 00:03:31.800]  一羣教會的長者
[00:03:31.800 --> 00:03:35.500]  去到德國參加過的馬丁路德之旅
[00:03:35.500 --> 00:03:37.700]  在那裡他們跟隨著
[00:03:37.700 --> 00:03:40.200]  馬丁路德曾經行過的足跡
[00:03:40.200 --> 00:03:44.700]  去到不同的教堂參觀認識
[00:03:44.700 --> 00:03:46.100]  他說其中有一次
[00:03:46.100 --> 00:03:47.900]  在一間小小的教堂裡面
[00:03:47.900 --> 00:03:49.800]  他們就坐下來休息
[00:03:49.800 --> 00:03:52.000]  其中有一個人就唱這首歌
[00:03:52.000 --> 00:03:54.200]  Sing hallelujah to the Lord
[00:03:54.200 --> 00:03:57.000]  聽過這首歌的人
[00:03:57.000 --> 00:03:58.600]  就自動很容易加入
[00:03:58.600 --> 00:04:00.600]  因為很簡單一兩句歌詞
[00:04:00.600 --> 00:04:02.200]  但是重複地唱
[00:04:02.200 --> 00:04:04.600]  然後二部輪唱
[00:04:04.600 --> 00:04:07.800]  其實那個美妙的效果是很震撼的
[00:04:07.800 --> 00:04:09.800]  特別是當你在一個禮堂裡面
[00:04:09.800 --> 00:04:11.700]  在一個教堂裡面
[00:04:11.700 --> 00:04:13.700]  在歐洲式的教堂裡面
[00:04:13.700 --> 00:04:17.800]  那個共鳴和迴響是很美妙的
[00:04:17.800 --> 00:04:19.800]  他說在這個環境裡面
[00:04:19.800 --> 00:04:21.800]  當他們唱這首詩歌的時候
[00:04:21.800 --> 00:04:26.200]  就很感受到神的那種同在
[00:04:26.200 --> 00:04:27.800]  一首這麼美妙的詩歌
[00:04:27.800 --> 00:04:30.000]  唱Hallelujah to the Lord
[00:04:30.000 --> 00:04:32.400]  不過你知不知道現在
[00:04:32.400 --> 00:04:34.200]  其實某程度在某些地方
[00:04:34.200 --> 00:04:37.100]  好像成為一個禁歌
[00:04:37.100 --> 00:04:39.000]  因為在某些地方裡面
[00:04:39.000 --> 00:04:40.300]  唱這首歌的時候
[00:04:40.300 --> 00:04:44.500]  就代表了反對政府的一羣人
[00:04:44.500 --> 00:04:46.100]  才會唱這首歌
[00:04:46.100 --> 00:04:48.000]  所以在某些地方這首歌
[00:04:48.000 --> 00:04:50.100]  不知不覺都不是可以
[00:04:50.100 --> 00:04:53.300]  公開在某些場合去唱的
[00:04:53.300 --> 00:04:55.500]  所以這些很美妙的詩歌
[00:04:55.500 --> 00:04:58.000]  但是就因為那個時代變了
[00:04:58.000 --> 00:05:00.600]  以至到一首令我們很喜樂
[00:05:00.600 --> 00:05:02.100]  很平安的歌
[00:05:02.100 --> 00:05:05.900]  都不能夠再一次去唱
[00:05:05.900 --> 00:05:07.100]  這個世代就是這樣
[00:05:07.100 --> 00:05:09.900]  有些我們曾經擁有一些很好的東西
[00:05:09.900 --> 00:05:11.900]  但是有時候隨著環境的轉變
[00:05:11.900 --> 00:05:14.700]  我們又不能做或者不能用
[00:05:14.700 --> 00:05:15.700]  另外一樣東西就是
[00:05:15.700 --> 00:05:20.400]  你知不知道聖經裡面有描述到彩虹
[00:05:20.400 --> 00:05:23.400]  彩虹是用來做什麼的
[00:05:23.400 --> 00:05:25.500]  聖經裡面說的
[00:05:25.500 --> 00:05:27.200]  什麼 納約的
[00:05:27.200 --> 00:05:29.400]  紀念和上帝和我們的納約
[00:05:29.400 --> 00:05:32.200]  和羅亞裡面那個的約
[00:05:32.200 --> 00:05:34.300]  這是一個美妙的象徵
[00:05:34.300 --> 00:05:37.400]  就是代表上帝怎麼愛人願意
[00:05:37.400 --> 00:05:41.700]  不再降洪水在大地裡面的一個表達
[00:05:41.700 --> 00:05:44.900]  不要這樣去滅這個世界的一個表達
[00:05:44.900 --> 00:05:45.900]  很美妙
[00:05:45.900 --> 00:05:49.100]  但是原來這個世界不知不覺
[00:05:49.100 --> 00:05:50.900]  又不能這樣用
[00:05:50.900 --> 00:05:51.500]  為什麼呢
[00:05:51.500 --> 00:05:55.500]  因為我以前都喜歡很色彩繽紛的東西
[00:05:55.500 --> 00:05:57.900]  我有一把彩虹色的雨傘
[00:05:57.900 --> 00:06:01.500]  打開 很多顏色的
[00:06:01.500 --> 00:06:03.100]  全世界都一定找到我的
[00:06:03.100 --> 00:06:05.100]  一開雨傘
[00:06:05.100 --> 00:06:06.900]  是不是
[00:06:06.900 --> 00:06:09.500]  但是現在原來彩虹
[00:06:09.500 --> 00:06:13.900]  又不是盡代表納約的一個概念
[00:06:13.900 --> 00:06:17.500]  但是今天在同性婚姻裡面
[00:06:17.500 --> 00:06:18.700]  同性戀裡面
[00:06:18.700 --> 00:06:20.900]  原來它都借用了一個
[00:06:20.900 --> 00:06:23.000]  本來是很美妙的彩虹
[00:06:23.000 --> 00:06:29.300]  但是成為了一種同性戀運動的代表
[00:06:29.300 --> 00:06:31.200]  所以有時候你要用彩虹
[00:06:31.200 --> 00:06:33.700]  你要小心一點
[00:06:33.700 --> 00:06:34.900]  分別就是
[00:06:34.900 --> 00:06:37.100]  我的理解就是這樣
[00:06:37.100 --> 00:06:39.200]  正常彩虹有幾種顏色
[00:06:39.200 --> 00:06:40.400]  七種顏色
[00:06:40.400 --> 00:06:43.000]  他們的彩虹是綠色的
[00:06:43.000 --> 00:06:44.300]  不是綠色的綠色
[00:06:44.300 --> 00:06:45.500]  不是綠色的綠色
[00:06:45.500 --> 00:06:47.300]  是六種顏色
[00:06:47.300 --> 00:06:52.500]  六種顏色代表了他們主張同性戀的一種旗幟
[00:06:52.500 --> 00:06:55.300]  當然這六種顏色代表六種不同的東西
[00:06:55.300 --> 00:06:58.700]  並不是說六種顏色都代表同性戀有關
[00:06:58.700 --> 00:07:01.200]  但是其中這個元素
[00:07:01.200 --> 00:07:05.000]  就加在其中一個裡面表達了出來
[00:07:05.000 --> 00:07:05.900]  所以今時今日
[00:07:05.900 --> 00:07:09.100]  如果你很喜歡很色彩的
[00:07:09.100 --> 00:07:09.900]  你掛著彩虹
[00:07:09.900 --> 00:07:13.500]  你也要小心一點看看究竟是幾種顏色
[00:07:13.500 --> 00:07:14.100]  或者這樣說
[00:07:14.100 --> 00:07:16.800]  就是有些人只看到彩虹就想起
[00:07:16.800 --> 00:07:20.300]  彩虹就想起現在這個世代彩虹的代表
[00:07:20.300 --> 00:07:23.900]  他就不會跟你數一下究竟是六種顏色還是七種顏色
[00:07:23.900 --> 00:07:27.700]  所以當我們本來用彩虹去紀念上帝的約的時候
[00:07:27.700 --> 00:07:30.000]  我們今天就要很小心很謹慎
[00:07:30.000 --> 00:07:32.000]  甚至乎就算你用得好
[00:07:32.000 --> 00:07:33.300]  看的人不小心
[00:07:33.300 --> 00:07:37.300]  都會誤會了我們的意思
[00:07:37.300 --> 00:07:41.900]  所以這個美妙的事情又不知不覺失落了
[00:07:41.900 --> 00:07:44.100]  不知道你自己在你的生活
[00:07:44.100 --> 00:07:45.500]  你在你的成長裡面
[00:07:45.500 --> 00:07:51.200]  會不會都不知不覺將你本身有的喜樂
[00:07:51.200 --> 00:07:53.500]  不知不覺失去
[00:07:53.500 --> 00:07:54.600]  特別在美國生活
[00:07:54.600 --> 00:07:57.000]  我不知道你覺得開心不開心
[00:07:57.000 --> 00:08:01.300]  這裡就有一個全球快樂指數的一個調查
[00:08:01.300 --> 00:08:03.500]  訪問到不同的計算
[00:08:03.500 --> 00:08:06.700]  不同國家的快樂指數
[00:08:06.700 --> 00:08:10.100]  你會見到包括了有香港
[00:08:10.100 --> 00:08:12.500]  香港排第七十七位
[00:08:12.500 --> 00:08:15.900]  就是快樂的指數
[00:08:15.900 --> 00:08:18.100]  中國就是八十四
[00:08:18.100 --> 00:08:20.200]  美國多少呢
[00:08:20.200 --> 00:08:21.100]  就是十九了
[00:08:21.100 --> 00:08:22.900]  右下角那裡就是十九
[00:08:22.900 --> 00:08:26.100]  美國好像也好很多了
[00:08:26.100 --> 00:08:28.500]  但是你會見到
[00:08:28.500 --> 00:08:32.100]  這裡當然透過六個不同的元素去計算
[00:08:32.100 --> 00:08:34.100]  他們的喜樂
[00:08:34.100 --> 00:08:37.300]  包括了他們的收入就是GDP
[00:08:37.300 --> 00:08:40.500]  預期的生命的長短
[00:08:40.500 --> 00:08:42.500]  貪污的程度
[00:08:42.500 --> 00:08:44.300]  社會的支援
[00:08:44.300 --> 00:08:48.900]  以及生活的選擇自由等等
[00:08:48.900 --> 00:08:49.900]  我們會見到
[00:08:49.900 --> 00:08:52.100]  似乎美國就好像十六位
[00:08:52.100 --> 00:08:54.500]  和香港七十七位差很遠
[00:08:54.500 --> 00:08:56.900]  所以美國是一個開心的地方
[00:08:56.900 --> 00:08:58.500]  詩意特地來到美國
[00:08:58.500 --> 00:09:02.500]  感受一下這裡的chill的生活
[00:09:02.500 --> 00:09:04.500]  但是又這樣說
[00:09:04.500 --> 00:09:06.500]  就算好像很多
[00:09:06.500 --> 00:09:08.700]  但是這裡說
[00:09:08.700 --> 00:09:11.100]  其實從某些元素裡面看
[00:09:11.100 --> 00:09:14.300]  你也發覺不是真的好得那麼厲害
[00:09:14.300 --> 00:09:16.100]  這裡你會見到
[00:09:16.100 --> 00:09:17.700]  包括了你會見到
[00:09:17.700 --> 00:09:20.100]  右左邊就是在說
[00:09:20.100 --> 00:09:24.900]  快樂指數的正能量
[00:09:24.900 --> 00:09:27.100]  正能量裡面你會見到
[00:09:27.100 --> 00:09:30.100]  排得越高就代表正能量越高
[00:09:30.100 --> 00:09:31.300]  你會發現
[00:09:31.300 --> 00:09:36.700]  原來中國內地是比美國高分一點的
[00:09:36.700 --> 00:09:40.300]  原來在中國裡面正面指數高分一點
[00:09:40.300 --> 00:09:41.700]  香港就排得差不多
[00:09:41.700 --> 00:09:45.300]  最後那條紅色那條就是香港了
[00:09:45.300 --> 00:09:48.300]  原來也不是那麼高而已
[00:09:48.300 --> 00:09:50.300]  接著你看右邊是什麼呢
[00:09:50.300 --> 00:09:52.300]  當中有一些負能量
[00:09:52.300 --> 00:09:54.700]  一些負面影響的東西
[00:09:54.700 --> 00:09:59.300]  你會發現香港負面會高過美國
[00:09:59.300 --> 00:10:02.300]  但是原來你看美國和中國比
[00:10:02.300 --> 00:10:07.300]  美國負面的東西其實都多過中國
[00:10:07.300 --> 00:10:09.300]  所以你會見到
[00:10:09.300 --> 00:10:15.300]  原來在美國生活其實都不盡全面很開心
[00:10:15.300 --> 00:10:16.300]  或者這麼說
[00:10:16.300 --> 00:10:19.300]  可能以前的社會簡單一點就會開心一點
[00:10:19.300 --> 00:10:21.300]  但是今天的社會越來越複雜
[00:10:21.300 --> 00:10:23.300]  我們就越來越不開心了
[00:10:23.300 --> 00:10:25.300]  又這樣說問一問
[00:10:25.300 --> 00:10:28.300]  那你猜一下剛才說的不同國家
[00:10:28.300 --> 00:10:31.300]  那究竟不同年齡呢
[00:10:31.300 --> 00:10:34.300]  不同年齡你覺得什麼人比較開心呢
[00:10:34.300 --> 00:10:36.300]  或者什麼人相對沒那麼開心呢
[00:10:36.300 --> 00:10:40.300]  這裡其中有一個是香港的研究
[00:10:40.300 --> 00:10:42.300]  簡單一點我直接問就是
[00:10:42.300 --> 00:10:43.300]  如果讓你選擇
[00:10:43.300 --> 00:10:46.300]  你認為十二至十八歲的人
[00:10:46.300 --> 00:10:48.300]  和五十五歲以上的人
[00:10:48.300 --> 00:10:50.300]  誰開心會多一點呢
[00:10:50.300 --> 00:10:53.300]  這個在香港
[00:10:53.300 --> 00:10:55.300]  哪些人開心一點
[00:10:55.300 --> 00:10:57.300]  認為十二至十八歲的人
[00:10:57.300 --> 00:10:59.300]  在香港開心一點
[00:10:59.300 --> 00:11:01.300]  認為五十五歲以上的人
[00:11:01.300 --> 00:11:03.300]  開心一點
[00:11:03.300 --> 00:11:08.300]  為什麼這麼開心
[00:11:08.300 --> 00:11:11.300]  結果就是原來
[00:11:11.300 --> 00:11:13.300]  五十五歲以上的人是開心的
[00:11:13.300 --> 00:11:16.300]  也有六點六一分
[00:11:16.300 --> 00:11:20.300]  十二至十八歲的是五點八七分
[00:11:20.300 --> 00:11:23.300]  你知道嗎 香港讀書壓力很大
[00:11:23.300 --> 00:11:25.300]  香港讀書真的
[00:11:25.300 --> 00:11:27.300]  不知道你們有沒有聽過
[00:11:27.300 --> 00:11:28.300]  香港讀書是這樣的
[00:11:28.300 --> 00:11:30.300]  是很愛學生的
[00:11:30.300 --> 00:11:32.300]  就是當你讀書的時候
[00:11:32.300 --> 00:11:34.300]  如果你成績好
[00:11:34.300 --> 00:11:36.300]  你就會給分
[00:11:36.300 --> 00:11:39.300]  你是有潛能的
[00:11:39.300 --> 00:11:41.300]  就要你讀得更好
[00:11:41.300 --> 00:11:45.300]  就叫精進班
[00:11:45.300 --> 00:11:47.300]  如果你成績差的人
[00:11:47.300 --> 00:11:48.300]  老師都很愛你的
[00:11:48.300 --> 00:11:51.300]  就是什麼 有保底班
[00:11:51.300 --> 00:11:55.300]  你成績中間的就有增潤班
[00:11:55.300 --> 00:11:57.300]  所以你成績好不好
[00:11:57.300 --> 00:11:59.300]  中間都有班給你
[00:11:59.300 --> 00:12:01.300]  要你在平時上學的時間裏面
[00:12:01.300 --> 00:12:03.300]  以外還要再補你一些東西
[00:12:03.300 --> 00:12:06.300]  所以香港讀書很辛苦的
[00:12:06.300 --> 00:12:08.300]  所以特別差
[00:12:08.300 --> 00:12:10.300]  所以我的小孩都要來這裡
[00:12:10.300 --> 00:12:12.300]  享受一下美國生活
[00:12:12.300 --> 00:12:14.300]  事實上就是這樣
[00:12:14.300 --> 00:12:16.300]  你會發現
[00:12:16.300 --> 00:12:17.300]  這裡雖然我們發現
[00:12:17.300 --> 00:12:19.300]  五十五歲以上的人應該是開心的
[00:12:19.300 --> 00:12:21.300]  所以這間教會是很開心的
[00:12:21.300 --> 00:12:22.300]  不過要這樣說
[00:12:22.300 --> 00:12:24.300]  如果你記得我之前有說到
[00:12:24.300 --> 00:12:25.300]  在美國裏面
[00:12:25.300 --> 00:12:27.300]  其實那個自殺率
[00:12:27.300 --> 00:12:30.300]  老人家在美國是越來越增加的
[00:12:30.300 --> 00:12:33.300]  長者在美國的自殺率是越來越高的
[00:12:33.300 --> 00:12:35.300]  所以都很矛盾
[00:12:35.300 --> 00:12:36.300]  好像很開心
[00:12:36.300 --> 00:12:37.300]  但是似乎
[00:12:37.300 --> 00:12:39.300]  其實有很多潛在的不開心
[00:12:39.300 --> 00:12:42.300]  都往往在我們生活裏面
[00:12:42.300 --> 00:12:43.300]  所以我想
[00:12:43.300 --> 00:12:46.300]  今天我們要去思考的就是
[00:12:46.300 --> 00:12:48.300]  今天我們生活在美國
[00:12:48.300 --> 00:12:49.300]  這個環境裏面
[00:12:49.300 --> 00:12:52.300]  這個環境是令你的喜樂
[00:12:52.300 --> 00:12:55.300]  會不會不知不覺地減少了呢
[00:12:55.300 --> 00:12:56.300]  就像剛才所說
[00:12:56.300 --> 00:12:58.300]  原來都有很多的東西
[00:12:58.300 --> 00:13:00.300]  成為了我們越來越大的困擾
[00:13:00.300 --> 00:13:02.300]  成為我們越大的危機
[00:13:02.300 --> 00:13:03.300]  以致到我們
[00:13:03.300 --> 00:13:06.300]  就是覺得好像生活真的
[00:13:06.300 --> 00:13:09.300]  真是不太笑得出來
[00:13:09.300 --> 00:13:11.300]  今天讀的經文就是來自
[00:13:11.300 --> 00:13:15.300]  詩篇六十三篇一至十一節
[00:13:15.300 --> 00:13:19.300]  這篇詩篇其實就是大衛的詩篇
[00:13:19.300 --> 00:13:21.300]  大衛的詩篇裏面
[00:13:21.300 --> 00:13:25.300]  他同樣面對一個逆境
[00:13:25.300 --> 00:13:28.300]  這裏說大衛面對的環境
[00:13:28.300 --> 00:13:30.300]  其實沒有給我們優越
[00:13:30.300 --> 00:13:33.300]  大衛我們一聽就大衛王
[00:13:33.300 --> 00:13:34.300]  作為皇帝
[00:13:34.300 --> 00:13:36.300]  但是作為皇帝
[00:13:36.300 --> 00:13:39.300]  就不一定幸福愉快
[00:13:39.300 --> 00:13:41.300]  事實上可能都有他的難處
[00:13:41.300 --> 00:13:43.300]  特別這篇詩篇裏面
[00:13:43.300 --> 00:13:45.300]  就講到原來大衛
[00:13:45.300 --> 00:13:48.300]  就要去到曠野裏面
[00:13:48.300 --> 00:13:50.300]  他為甚麼要去到曠野呢
[00:13:50.300 --> 00:13:51.300]  一個皇好端端
[00:13:51.300 --> 00:13:53.300]  在耶路撒冷作皇就好端端
[00:13:53.300 --> 00:13:55.300]  為甚麼要去到曠野呢
[00:13:55.300 --> 00:13:58.300]  原來他被人追殺
[00:13:58.300 --> 00:14:00.300]  在大衛的人生裏面
[00:14:00.300 --> 00:14:02.300]  有兩次被人追殺的事件
[00:14:02.300 --> 00:14:05.300]  第一個主要就是指數羅王
[00:14:05.300 --> 00:14:07.300]  當時大衛未作皇的時候
[00:14:07.300 --> 00:14:09.300]  數羅就已經不太託他了
[00:14:09.300 --> 00:14:11.300]  因為數羅殺死千千
[00:14:11.300 --> 00:14:13.300]  大衛就殺死萬萬
[00:14:13.300 --> 00:14:15.300]  所以數羅就不託他
[00:14:15.300 --> 00:14:16.300]  然後對他追殺
[00:14:16.300 --> 00:14:18.300]  另一個人生階段裏面
[00:14:18.300 --> 00:14:20.300]  大衛面對追殺就是
[00:14:20.300 --> 00:14:22.300]  他的兒子阿撒隆
[00:14:22.300 --> 00:14:24.300]  所以按學者的研究
[00:14:24.300 --> 00:14:26.300]  其中有兩個可能
[00:14:26.300 --> 00:14:28.300]  就是這篇詩篇
[00:14:28.300 --> 00:14:30.300]  寫作的背景
[00:14:30.300 --> 00:14:32.300]  如果你看回第十一節
[00:14:32.300 --> 00:14:33.300]  我們可能猜想
[00:14:33.300 --> 00:14:35.300]  就是他在詩篇裏面
[00:14:35.300 --> 00:14:37.300]  第三節說他已經是做皇的時候
[00:14:37.300 --> 00:14:38.300]  那可能這篇
[00:14:38.300 --> 00:14:40.300]  極大機會就是甚麼
[00:14:40.300 --> 00:14:43.300]  是阿撒隆追殺他的時間
[00:14:43.300 --> 00:14:45.300]  因為他的兒子阿撒隆反叛他
[00:14:45.300 --> 00:14:48.300]  以致他要被追殺離開皇宮的時候
[00:14:48.300 --> 00:14:50.300]  要去到曠野
[00:14:50.300 --> 00:14:52.300]  去到曠野裏面
[00:14:52.300 --> 00:14:54.300]  他的困難就是甚麼呢
[00:14:54.300 --> 00:14:55.300]  這裏第一節說
[00:14:55.300 --> 00:14:57.300]  大衛就在曠野裏面
[00:14:57.300 --> 00:14:59.300]  本來是一個很舒服的環境
[00:14:59.300 --> 00:15:02.300]  是一個作皇的環境
[00:15:02.300 --> 00:15:04.300]  怎樣都生活得好一點
[00:15:04.300 --> 00:15:05.300]  但是現在要去到一個
[00:15:05.300 --> 00:15:06.300]  荒山野嶺的環境
[00:15:06.300 --> 00:15:10.300]  這就是猶大曠野的圖畫
[00:15:10.300 --> 00:15:11.300]  你看到一直都是一些
[00:15:11.300 --> 00:15:13.300]  沒甚麼綠色的東西
[00:15:13.300 --> 00:15:15.300]  很荒蕪的地帶
[00:15:15.300 --> 00:15:17.300]  這就是他們的曠野
[00:15:17.300 --> 00:15:18.300]  第二樣你會發現
[00:15:18.300 --> 00:15:20.300]  這個曠野的特點
[00:15:20.300 --> 00:15:21.300]  大衛就說到
[00:15:21.300 --> 00:15:25.300]  是一個乾旱疲乏無水之地
[00:15:25.300 --> 00:15:27.300]  這個曠野也可能
[00:15:27.300 --> 00:15:29.300]  很少雨水
[00:15:29.300 --> 00:15:31.300]  甚至乎也不會有
[00:15:31.300 --> 00:15:33.300]  周圍的超市
[00:15:33.300 --> 00:15:37.300]  我們香港叫7-11是多過米舖的
[00:15:37.300 --> 00:15:39.300]  不會周圍都買到食物
[00:15:39.300 --> 00:15:40.300]  買到你需要的東西
[00:15:40.300 --> 00:15:44.300]  是一個沒甚麼都買不到的地方
[00:15:44.300 --> 00:15:45.300]  大衛就被追殺
[00:15:45.300 --> 00:15:47.300]  去到這個地方
[00:15:47.300 --> 00:15:50.300]  甚至乎我們知道第九節說
[00:15:50.300 --> 00:15:54.300]  還有一些人要尋索大衛的命
[00:15:54.300 --> 00:15:55.300]  我們剛才說
[00:15:55.300 --> 00:15:58.300]  可能就是他的兒子阿沙龍
[00:15:58.300 --> 00:16:00.300]  這樣去追殺他
[00:16:00.300 --> 00:16:02.300]  所以我們要問就是
[00:16:02.300 --> 00:16:05.300]  生活環境其實都很難
[00:16:05.300 --> 00:16:07.300]  一直都是如意
[00:16:07.300 --> 00:16:10.300]  就算連大衛這個王
[00:16:10.300 --> 00:16:12.300]  他都不能夠是一個如意的環境
[00:16:12.300 --> 00:16:16.300]  一直很順利地走下去
[00:16:16.300 --> 00:16:18.300]  所以大衛他都面對著
[00:16:18.300 --> 00:16:20.300]  環境的困擾
[00:16:20.300 --> 00:16:22.300]  去到曠野裡面
[00:16:22.300 --> 00:16:23.300]  肉體的無力
[00:16:23.300 --> 00:16:26.300]  乾旱疲乏無水的地方
[00:16:26.300 --> 00:16:31.300]  兒子要追殺他親友的疏離
[00:16:31.300 --> 00:16:32.300]  那我們就要問
[00:16:32.300 --> 00:16:34.300]  面對這麼艱難的環境
[00:16:34.300 --> 00:16:39.300]  大衛還可不可以起落呢
[00:16:39.300 --> 00:16:40.300]  就是最簡單說
[00:16:40.300 --> 00:16:42.300]  還可不可以笑得出來呢
[00:16:42.300 --> 00:16:43.300]  或者可不可以
[00:16:43.300 --> 00:16:46.300]  由心裡面開心到笑出來呢
[00:16:46.300 --> 00:16:49.300]  笑到嘰嘰聲呢
[00:16:49.300 --> 00:16:50.300]  這個就是我們要問
[00:16:50.300 --> 00:16:52.300]  大衛能不能夠呢
[00:16:52.300 --> 00:16:53.300]  而在這個處境裡面
[00:16:53.300 --> 00:16:54.300]  我們見得到
[00:16:54.300 --> 00:16:56.300]  大衛就是能夠作到
[00:16:56.300 --> 00:16:59.300]  這一首詩篇六十三篇
[00:16:59.300 --> 00:17:04.300]  一首超越環境的喜樂的一個詩篇
[00:17:04.300 --> 00:17:07.300]  我們再看看裡面的內文
[00:17:07.300 --> 00:17:08.300]  這段經文裡面
