
[00:00:00.000 --> 00:00:04.120]  今日很想和大家講一個很重要的訊息
[00:01:34.160 --> 00:01:37.760]  他是比之前的王更加的犯罪
[00:01:37.760 --> 00:01:39.360]  更加的得罪神
[00:01:39.360 --> 00:01:42.560]  在這個時候是一個很不容易面對的階段
[00:01:42.560 --> 00:01:43.560]  一個困難
[00:01:43.560 --> 00:01:45.960]  但是神卻是興起他的先知
[00:01:45.960 --> 00:01:46.960]  興起他的僕人
[00:01:46.960 --> 00:01:49.760]  去面對這個這麼邪惡的世代
[00:01:49.760 --> 00:01:50.960]  我不知道大家對
[00:01:50.960 --> 00:01:52.960]  我們面對的世代有什麼看法
[00:01:52.960 --> 00:01:53.960]  這兩天的新聞
[00:01:53.960 --> 00:01:56.560]  其中一個就是以色列在開火
[00:01:56.560 --> 00:01:59.960]  這個是很特別的時代
[00:01:59.960 --> 00:02:00.760]  我們不知道
[00:02:00.760 --> 00:02:04.160]  我們這個世界前面的前景是怎樣
[00:02:04.160 --> 00:02:05.360]  在每天看新聞
[00:02:05.360 --> 00:02:06.760]  我不知道你們感受怎樣
[00:02:06.760 --> 00:02:07.560]  在早一陣子
[00:02:07.560 --> 00:02:08.760]  今個月初
[00:02:08.760 --> 00:02:13.160]  運輸和房屋局長張炳良先生
[00:02:13.160 --> 00:02:15.360]  去探訪一個基層的地方
[00:02:15.360 --> 00:02:17.760]  我不知道你有沒有看過那個新聞報告
[00:02:17.760 --> 00:02:18.960]  他訪問一個老人家
[00:02:18.960 --> 00:02:19.560]  那個老人家說
[00:02:19.560 --> 00:02:23.360]  我以前在幫一些其他的長者去申請一些房屋
[00:02:23.360 --> 00:02:25.960]  有五個長者幫他申請
[00:02:25.960 --> 00:02:26.960]  但是申請到現在
[00:02:26.960 --> 00:02:29.760]  三個已經被耶穌接了回天堂
[00:02:29.760 --> 00:02:31.960]  就是說等不到這些福利
[00:02:31.960 --> 00:02:33.160]  是很多的張力
[00:02:33.160 --> 00:02:35.160]  很多的事情在面對
[00:02:35.160 --> 00:02:36.360]  每天我們在看
[00:02:36.360 --> 00:02:38.360]  我們手上有多少的資源
[00:02:38.360 --> 00:02:39.960]  我們有多少的力量面對
[00:02:39.960 --> 00:02:41.760]  今天我們生活所需
[00:02:41.760 --> 00:02:43.360]  我們家庭的支出
[00:02:43.360 --> 00:02:44.960]  我們兒女的需要
[00:02:44.960 --> 00:02:46.360]  我們父母的需要
[00:02:46.360 --> 00:02:47.760]  或者剛才我們說到一位弟兄
[00:02:47.760 --> 00:02:50.160]  他的媽媽昏迷了兩個禮拜在醫院
[00:02:50.160 --> 00:02:51.760]  我們面對很多的張力
[00:02:51.760 --> 00:02:52.560]  這個世界
[00:02:52.560 --> 00:02:53.760]  這個香港
[00:02:53.760 --> 00:02:55.360]  我們說到侍奉上面
[00:02:55.360 --> 00:02:56.360]  有很多的挑戰
[00:02:56.360 --> 00:02:57.760]  很多的困難
[00:02:57.760 --> 00:03:02.760]  究竟我們可以怎樣面對呢
[00:03:02.760 --> 00:03:05.560]  在這段經文裏面
[00:03:05.560 --> 00:03:07.160]  是說到有一個人
[00:03:07.160 --> 00:03:08.160]  神是興起
[00:03:08.160 --> 00:03:10.160]  叫做以利亞
[00:03:10.160 --> 00:03:11.160]  我相信大家都知道
[00:03:11.160 --> 00:03:12.160]  以利亞是哪一個
[00:03:12.160 --> 00:03:13.760]  大概有這個印象
[00:03:13.760 --> 00:03:14.360]  一講就是
[00:03:14.360 --> 00:03:17.960]  他是在加密山上面燒燒烤的那個
[00:03:17.960 --> 00:03:18.360]  是不是
[00:03:18.360 --> 00:03:19.960]  是燒那些的祭僧
[00:03:19.960 --> 00:03:21.360]  去殺死那些先知
[00:03:21.360 --> 00:03:22.360]  很大的
[00:03:22.360 --> 00:03:24.160]  在神魔那裏鬥法
[00:03:24.160 --> 00:03:26.960]  這是一個很戲劇性的一個階段
[00:03:26.960 --> 00:03:28.360]  但是我想說
[00:03:28.360 --> 00:03:30.360]  他的出生
[00:03:30.360 --> 00:03:31.360]  不是出生
[00:03:31.360 --> 00:03:32.360]  是他的出處
[00:03:32.360 --> 00:03:33.360]  在聖經裏面一講
[00:03:33.360 --> 00:03:35.760]  其實他只是寂寂無名的一個人
[00:03:35.760 --> 00:03:38.160]  今天主要講到的經文是
[00:03:38.160 --> 00:03:40.960]  聶王記上第十七章
[00:03:40.960 --> 00:03:42.960]  我們先讀一節的經文
[00:03:42.960 --> 00:03:46.560]  在聶王記上第十七章
[00:03:46.560 --> 00:03:50.160]  第一節
[00:03:50.160 --> 00:03:52.960]  下一張PowerPoint應該有的
[00:03:52.960 --> 00:03:54.360]  是講到
[00:03:54.360 --> 00:03:56.560]  這個以利亞他的出生
[00:03:56.560 --> 00:03:57.960]  只是很平凡
[00:03:57.960 --> 00:03:58.560]  如果沒有找到
[00:03:58.560 --> 00:03:59.560]  我讀給大家聽
[00:03:59.560 --> 00:04:03.960]  講到在基列寄居的提斯比人以利亞
[00:04:03.960 --> 00:04:04.960]  對阿哈說
[00:04:04.960 --> 00:04:08.560]  我只著所侍奉永生耶和華
[00:04:08.560 --> 00:04:10.160]  以色列的神起誓
[00:04:10.160 --> 00:04:13.160]  這幾年如果我若不禱告
[00:04:13.160 --> 00:04:14.560]  就不會降路
[00:04:14.560 --> 00:04:18.360]  也都不會下雨
[00:04:18.360 --> 00:04:19.560]  這個就是
[00:04:19.560 --> 00:04:21.960]  聖經提到以利亞的出處
[00:04:21.960 --> 00:04:23.960]  沒有講到之前有什麼訓練
[00:04:23.960 --> 00:04:26.560]  沒有什麼特別的裝備
[00:04:26.560 --> 00:04:28.760]  沒有什麼身份在背後
[00:04:28.760 --> 00:04:30.760]  但是他去到一個王的面前
[00:04:30.760 --> 00:04:32.360]  這個人叫阿哈王
[00:04:32.360 --> 00:04:33.760]  剛才講過這個阿哈王
[00:04:33.760 --> 00:04:36.360]  是一個很邪惡的王
[00:04:36.360 --> 00:04:37.560]  當時分裂了
[00:04:37.560 --> 00:04:39.360]  有些王是比較好一點
[00:04:39.360 --> 00:04:40.560]  在北角都是少
[00:04:40.560 --> 00:04:41.960]  他也是北角的一個王
[00:04:41.960 --> 00:04:44.560]  但是這個阿哈王
[00:04:44.560 --> 00:04:46.160]  是一個很
[00:04:46.160 --> 00:04:49.560]  聖經似乎形容他是很內向
[00:04:49.560 --> 00:04:51.560]  但是也都很愚蠢的一個人
[00:04:51.560 --> 00:04:53.960]  他最蠢的一件事就是娶了一個太太
[00:04:53.960 --> 00:04:55.160]  叫做耶洗別
[00:04:55.160 --> 00:04:57.560]  所以大家娶太太要小心一點
[00:04:57.560 --> 00:04:58.760]  這個太太是
[00:04:58.760 --> 00:05:00.560]  聖經裡面形容其中一個
[00:05:00.560 --> 00:05:02.960]  最為凶悍的一個婦人
[00:05:02.960 --> 00:05:04.760]  因為他有一次
[00:05:04.760 --> 00:05:06.960]  在事後他跟以利亞說
[00:05:06.960 --> 00:05:08.760]  我今天不殺你就不吃飯
[00:05:08.760 --> 00:05:11.160]  你死定了
[00:05:11.160 --> 00:05:12.960]  這是一個很凶悍的婦人
[00:05:12.960 --> 00:05:14.560]  有另一次的事件
[00:05:14.560 --> 00:05:17.560]  他的丈夫阿哈王看中了一個葡萄園
[00:05:17.560 --> 00:05:18.560]  在他王宮旁邊
[00:05:18.560 --> 00:05:20.960]  很想要拿百
[00:05:20.960 --> 00:05:23.160]  這個人叫拿百
[00:05:23.160 --> 00:05:24.160]  阿哈王在想
[00:05:24.160 --> 00:05:25.360]  想來想去都不行
[00:05:25.360 --> 00:05:27.160]  吃不下飯不知道怎麼做
[00:05:27.160 --> 00:05:28.760]  但是耶洗別幫他出了一個計謀
[00:05:28.760 --> 00:05:29.760]  你不用怕
[00:05:29.760 --> 00:05:31.160]  明天我幫你搞定他
[00:05:31.160 --> 00:05:33.160]  於是他就派人殺了拿百
[00:05:33.160 --> 00:05:34.360]  拿了他的葡萄園
[00:05:34.360 --> 00:05:35.560]  所以這個婦人
[00:05:35.560 --> 00:05:37.560]  是一個一點都不簡單的婦人
[00:05:37.560 --> 00:05:38.960]  所以不要得罪婦人
[00:05:38.960 --> 00:05:41.960]  這個婦人是很可怕
[00:05:41.960 --> 00:05:44.560]  而他最大的問題是引入了他
[00:05:44.560 --> 00:05:47.560]  在迦南他來自那個地方
[00:05:47.560 --> 00:05:50.160]  那些偶像
[00:05:50.160 --> 00:05:51.360]  他來自西頓
[00:05:51.360 --> 00:05:52.360]  推羅和西頓
[00:05:52.360 --> 00:05:53.360]  如果大家有聽過的話
[00:05:53.360 --> 00:05:54.360]  這個西頓的地方
[00:05:54.360 --> 00:05:57.960]  他爸爸都是跟巴力的名字有關係
[00:05:57.960 --> 00:05:58.760]  揭巴力
[00:05:58.760 --> 00:06:00.960]  所以他爸爸都很崇拜巴力
[00:06:00.960 --> 00:06:01.760]  這些偶像
[00:06:01.760 --> 00:06:04.160]  而在聖經裡面是明明
[00:06:04.160 --> 00:06:08.560]  他禁止去引入和去敬拜這些偶像
[00:06:08.560 --> 00:06:10.360]  巴力和亞瑟拉
[00:06:10.360 --> 00:06:14.360]  在經文的第十六章下半段就講到
[00:06:14.360 --> 00:06:15.960]  他們不單止
[00:06:15.960 --> 00:06:17.760]  阿哈旺娶了這個耶洗別
[00:06:17.760 --> 00:06:19.360]  這個妖后
[00:06:19.360 --> 00:06:24.160]  也都是帶來了他所崇拜的巴力和亞瑟拉
[00:06:24.160 --> 00:06:26.760]  在神的國度裡面
[00:06:26.760 --> 00:06:28.960]  有興建一些的廟宇
[00:06:28.960 --> 00:06:30.160]  一些的竹壇
[00:06:30.160 --> 00:06:31.760]  去讓以色列人犯罪
[00:06:31.760 --> 00:06:33.360]  陷在罪惡的裡面
[00:06:33.360 --> 00:06:34.960]  所以這個耶洗別
[00:06:34.960 --> 00:06:38.360]  也都是一個不簡單的人
[00:06:38.360 --> 00:06:39.160]  還有
[00:06:39.160 --> 00:06:40.560]  我們在聖經裡面看到
[00:06:40.560 --> 00:06:42.960]  其實他們是養活很多的假先知
[00:06:42.960 --> 00:06:44.160]  巴力的假先知
[00:06:44.160 --> 00:06:46.560]  後來有450個被殺
[00:06:46.560 --> 00:06:48.360]  所以其實很大群
[00:06:48.360 --> 00:06:50.360]  一個勢力在屬靈上面
[00:06:50.360 --> 00:06:52.560]  在政權的上面
[00:06:52.560 --> 00:06:55.360]  在這些實際的爪牙裡面
[00:06:55.360 --> 00:06:57.760]  很多的人
[00:06:57.760 --> 00:06:58.760]  所以
[00:06:58.760 --> 00:07:00.960]  以利亞是面對著這樣的環境
[00:07:00.960 --> 00:07:02.560]  他去到挑戰阿哈
[00:07:02.560 --> 00:07:03.360]  他說
[00:07:03.360 --> 00:07:05.960]  我指著我所侍奉永生的耶華
[00:07:05.960 --> 00:07:08.160]  以說神起誓
[00:07:08.160 --> 00:07:09.760]  如果這幾年我不禱告
[00:07:09.760 --> 00:07:11.960]  就沒有甘露
[00:07:11.960 --> 00:07:13.360]  也都沒有餘
[00:07:13.360 --> 00:07:15.360]  嘩
[00:07:15.360 --> 00:07:16.760]  以利亞是哪一個呢
[00:07:16.760 --> 00:07:18.960]  他居然夠膽去到這個王的面前
[00:07:18.960 --> 00:07:20.560]  這個王后的面前
[00:07:20.560 --> 00:07:24.360]  去到這些假先知裡面
[00:07:24.360 --> 00:07:26.360]  這樣去挑戰
[00:07:26.360 --> 00:07:29.560]  這個環境一點都不容易面對
[00:07:29.560 --> 00:07:32.960]  他只問我不知道你面對什麼的環境
[00:07:32.960 --> 00:07:34.360]  我不知道你有沒有面對的環境
[00:07:34.360 --> 00:07:38.160]  好像以利亞所面對一樣的困難
[00:07:38.160 --> 00:07:39.360]  這個困難的環境
[00:07:39.360 --> 00:07:41.160]  可能是你家裡一個小朋友
[00:07:41.160 --> 00:07:42.760]  都是很困難
[00:07:42.760 --> 00:07:44.560]  可能一個大了的小朋友
[00:07:44.560 --> 00:07:45.960]  都是很困難
[00:07:45.960 --> 00:07:48.560]  可能是一個工作的環境
[00:07:48.560 --> 00:07:49.760]  某一個人
[00:07:49.760 --> 00:07:51.960]  侍奉相處某一個人
[00:07:51.960 --> 00:07:54.160]  都是很困難
[00:07:54.160 --> 00:07:56.960]  但是
[00:07:56.960 --> 00:08:00.960]  在當中我們可以學習功課
[00:08:00.960 --> 00:08:04.360]  以利亞只不過是一個很小的人物
[00:08:04.360 --> 00:08:05.560]  這裡記載的地方
[00:08:05.560 --> 00:08:08.760]  說他來自一個寄居的地方
[00:08:08.760 --> 00:08:09.960]  叫做基列
[00:08:09.960 --> 00:08:12.360]  在《聖經》的學者裡面研究
[00:08:12.360 --> 00:08:15.760]  這個只不過是一個很貧瘠的一個曠野的地方
[00:08:15.760 --> 00:08:17.360]  是沒有什麼資源
[00:08:17.360 --> 00:08:19.960]  還有這個以利亞
[00:08:19.960 --> 00:08:21.560]  他叫做提斯比人
[00:08:21.560 --> 00:08:22.560]  也都沒有什麼
[00:08:22.560 --> 00:08:25.360]  很多資料給我們看到他是什麼人
[00:08:25.360 --> 00:08:26.960]  他甚至自己的地方長大都不行
[00:08:26.960 --> 00:08:27.960]  還要去別人的寄居
[00:08:27.960 --> 00:08:30.360]  去一個貧窮的地方寄居
[00:08:30.360 --> 00:08:32.760]  寄居都找一個好一點的地方寄居
[00:08:32.760 --> 00:08:33.560]  是不是
[00:08:33.560 --> 00:08:35.560]  但是他去一個貧窮的地方寄居
[00:08:35.560 --> 00:08:37.560]  他究竟是有什麼背景
[00:08:37.560 --> 00:08:38.960]  我們不知道
[00:08:38.960 --> 00:08:40.960]  《聖經》裡面記載的先知
[00:08:40.960 --> 00:08:42.760]  例如摩西
[00:08:42.760 --> 00:08:44.360]  他是來自皇宮的訓練
[00:08:44.360 --> 00:08:45.760]  有幾十年的訓練
[00:08:45.760 --> 00:08:47.960]  所以他去到
[00:08:47.960 --> 00:08:50.560]  埃及王子回到埃及去挑戰法老
[00:08:50.560 --> 00:08:51.760]  他很有權威
[00:08:51.760 --> 00:08:52.960]  他在學問
[00:08:52.960 --> 00:08:55.360]  以賽亞是皇室的一個先知
[00:08:55.360 --> 00:08:56.360]  他有一個位分
[00:08:56.360 --> 00:08:59.560]  他跟皇帝好像可以很直接對話
[00:08:59.560 --> 00:09:01.960]  但是以利亞是誰呢
[00:09:01.960 --> 00:09:04.160]  《聖經》沒有說他是誰
[00:09:04.160 --> 00:09:05.960]  他完全是沒有背分
[00:09:05.960 --> 00:09:09.160]  沒有一個位分在當中
[00:09:09.160 --> 00:09:09.960]  就好像有人說
[00:09:09.960 --> 00:09:11.960]  你在香港來自什麼地區
[00:09:11.960 --> 00:09:13.560]  我說你來自深水埗
[00:09:13.560 --> 00:09:15.760]  我說你來自屯門
[00:09:15.760 --> 00:09:17.360]  我不是詆毀這些地方的人
[00:09:17.360 --> 00:09:18.960]  因為我都是來自這些地方
[00:09:18.960 --> 00:09:20.360]  我在深水埗長大
[00:09:20.360 --> 00:09:21.360]  我在屯門住過
[00:09:21.360 --> 00:09:24.160]  我讀過屯門一間夜校叫做何福堂
[00:09:24.160 --> 00:09:26.160]  不知是何福堂
[00:09:26.160 --> 00:09:27.360]  屯門一間學校
[00:09:27.360 --> 00:09:28.360]  我來住這個地方
[00:09:28.360 --> 00:09:30.760]  我是在那個地方住過
[00:09:30.760 --> 00:09:31.760]  就好像這樣
[00:09:31.760 --> 00:09:33.360]  你來自這些地方
[00:09:33.360 --> 00:09:34.360]  你是這樣的人
[00:09:34.360 --> 00:09:35.360]  你有什麼能力
[00:09:35.360 --> 00:09:36.560]  有什麼本事
[00:09:36.560 --> 00:09:38.160]  去面對這麼大的挑戰
[00:09:38.160 --> 00:09:40.960]  去作出一種對抗
[00:09:40.960 --> 00:09:42.760]  人微言輕
[00:09:42.760 --> 00:09:44.960]  你都不是一個什麼偉大的人
[00:09:44.960 --> 00:09:47.160]  你都不是一個有什麼背景的人
[00:09:47.160 --> 00:09:50.160]  你怎樣去面對這個時俸
[00:09:50.160 --> 00:09:56.160]  在聖經裏面對以利亞有很大的評價
[00:09:56.160 --> 00:09:58.160]  在新約裏面記載
[00:09:58.160 --> 00:10:00.560]  講到
[00:10:00.560 --> 00:10:04.360]  施贈約翰走至以利亞的心智和能力
[00:10:04.360 --> 00:10:05.560]  行在主的面前
[00:10:05.560 --> 00:10:07.960]  叫父的心轉向如雷
[00:10:07.960 --> 00:10:12.560]  叫搏逆的人轉向二人的智慧
[00:10:12.560 --> 00:10:14.360]  以利亞是一個
[00:10:14.360 --> 00:10:15.560]  無論在舊約還是新約
[00:10:15.560 --> 00:10:18.360]  都是很推崇一個先知
[00:10:18.360 --> 00:10:23.760]  但是我們要思想他的背景其實沒什麼特別
[00:10:23.760 --> 00:10:27.560]  上個禮拜我們去聽一個
[00:10:27.560 --> 00:10:28.960]  的seminar
[00:10:28.960 --> 00:10:31.360]  其中一個留在我心中
[00:10:31.360 --> 00:10:35.160]  最深刻印象的一句信息就是說
[00:10:35.160 --> 00:10:38.360]  It doesn't matter where you are coming from
[00:10:38.360 --> 00:10:42.160]  The most important is where you are going
[00:10:42.160 --> 00:10:44.760]  就是講到無論你出生是怎樣也不要緊
[00:10:44.760 --> 00:10:47.560]  但最重要的是你向著什麼方向走
[00:10:47.560 --> 00:10:50.160]  今天有些人的出生可能是很好
[00:10:50.160 --> 00:10:52.760]  但他走向的方向卻是
[00:10:52.760 --> 00:10:54.560]  不討神喜悅
[00:10:54.560 --> 00:10:56.360]  卻是得罪神
[00:10:56.360 --> 00:10:59.160]  卻是一種滅亡的道路
[00:10:59.160 --> 00:11:02.160]  但講這句說話的人
[00:11:02.160 --> 00:11:03.160]  他說
[00:11:03.160 --> 00:11:05.160]  可能你的出生不一定是這麼好
[00:11:05.160 --> 00:11:06.560]  但你可以有選擇
[00:11:06.560 --> 00:11:07.760]  你可以去侍奉神
[00:11:07.760 --> 00:11:08.960]  可以榮耀神
[00:11:08.960 --> 00:11:10.960]  你走個對的方向
[00:11:10.960 --> 00:11:13.960]  我想這個都是人生每一個時候的抉擇
[00:11:13.960 --> 00:11:14.760]  弟兄姊妹
[00:11:14.760 --> 00:11:15.560]  真的不要緊
[00:11:15.560 --> 00:11:18.960]  無論你來自深水埗是我的鄰居
[00:11:18.960 --> 00:11:21.160]  或者屯門是我的後友
[00:11:21.160 --> 00:11:22.560]  都不要緊
[00:11:22.560 --> 00:11:24.360]  但最重要是今天我們的選擇
[00:11:24.360 --> 00:11:25.760]  是怎樣侍奉神
[00:11:25.760 --> 00:11:27.160]  我們是否依靠神
[00:11:27.160 --> 00:11:29.360]  去面對很大的挑戰和困難
[00:11:29.360 --> 00:11:30.560]  仍然依靠祂
[00:11:30.560 --> 00:11:32.960]  以致我們有力量去面對
[00:11:32.960 --> 00:11:34.160]  不是靠自己
[00:11:34.160 --> 00:11:37.360]  是靠神
[00:11:37.360 --> 00:11:37.960]  第二
[00:11:37.960 --> 00:11:41.560]  我想和大家看看侍奉有什麼秘訣
[00:11:41.560 --> 00:11:43.760]  在短短的幾節經文裏面
[00:11:43.760 --> 00:11:45.360]  其實很多次提到
[00:11:45.360 --> 00:11:47.760]  他是聆聽神的說話
[00:11:47.760 --> 00:11:50.360]  在第二節和第八節都是這樣說
[00:11:50.360 --> 00:11:52.360]  耶和華的話臨到以利亞
[00:11:52.360 --> 00:11:54.160]  臨到他的身上
[00:11:54.160 --> 00:11:55.960]  或者第一節其實都有這樣的意思
[00:11:55.960 --> 00:11:57.360]  如果他不是聽到神的說話
[00:11:57.360 --> 00:12:00.360]  他不會夠膽去和阿哈和這樣說
[00:12:00.360 --> 00:12:03.760]  當他在寡婦的相遇裏面
[00:12:03.760 --> 00:12:04.760]  他說
[00:12:04.760 --> 00:12:06.960]  因為耶和華的神是這樣說的
[00:12:06.960 --> 00:12:08.960]  潭裏面的面不會少
[00:12:08.960 --> 00:12:11.760]  瓶裏面的油不會缺
[00:12:11.760 --> 00:12:13.560]  似乎在這短短的幾節經文裏面
[00:12:13.560 --> 00:12:14.760]  常常都聽到
[00:12:14.760 --> 00:12:17.760]  以利亞是聽到神的聲音
[00:12:17.760 --> 00:12:20.160]  聽到神怎樣吩咐他
[00:12:20.160 --> 00:12:21.360]  這個時候去這裏
[00:12:21.360 --> 00:12:22.560]  那個時候去那裏
[00:12:22.560 --> 00:12:23.760]  這個時候去講這個說話
[00:12:23.760 --> 00:12:26.160]  那個時候去講那個說話
[00:12:26.160 --> 00:12:30.160]  我相信侍奉的一個重要的秘訣
[00:12:30.160 --> 00:12:32.360]  就是聽神的說話
[00:12:32.360 --> 00:12:34.560]  是聽到神的聲音
[00:12:34.560 --> 00:12:36.160]  總之我不知道你人生裏面
[00:12:36.160 --> 00:12:38.960]  你覺得聽不聽到神的說話
[00:12:38.960 --> 00:12:41.360]  或者有些人說我聽不到
[00:12:41.360 --> 00:12:43.360]  不過我想第一個大的問題
[00:12:43.360 --> 00:12:46.160]  就是你沒有讀神的話語
[00:12:46.160 --> 00:12:47.160]  你沒有讀神的話語
[00:12:47.160 --> 00:12:52.760]  神也不能用最容易向你說話的方法
[00:12:52.760 --> 00:12:54.760]  去跟你講明祂的心意
[00:12:54.760 --> 00:12:56.760]  有些人說我讀了
[00:12:56.760 --> 00:12:58.360]  但是我又不明白
[00:12:58.360 --> 00:12:59.560]  但是有些人讀聖經
[00:12:59.560 --> 00:13:01.960]  他的心沒有打開
[00:13:01.960 --> 00:13:03.360]  其實聖經是很特別
[00:13:03.360 --> 00:13:04.160]  一會兒就會講到
[00:13:04.160 --> 00:13:04.960]  有些事情
[00:13:04.960 --> 00:13:07.160]  有些事物
[00:13:07.160 --> 00:13:08.960]  不是憑著我們的經驗
[00:13:08.960 --> 00:13:10.960]  憑著我們過去有限的知識
[00:13:10.960 --> 00:13:11.760]  可以了解
[00:13:11.760 --> 00:13:13.360]  所以我們很開放
[00:13:13.360 --> 00:13:16.360]  需要很開放去看神的話語
[00:13:16.360 --> 00:13:19.160]  看神的帶領和引導
[00:13:19.160 --> 00:13:22.160]  今日香港人很多核心的價值
[00:13:22.160 --> 00:13:25.360]  今日你和我都有自己很重要的
[00:13:25.360 --> 00:13:27.160]  原則或者價值
[00:13:27.160 --> 00:13:27.960]  當我們看聖經
[00:13:27.960 --> 00:13:29.560]  當我們面對神的話語的時候
[00:13:29.560 --> 00:13:32.960]  往往這些價值都是將自己封閉了
[00:13:32.960 --> 00:13:34.160]  說不可以這樣做
[00:13:34.160 --> 00:13:34.960]  不可以這樣
[00:13:34.960 --> 00:13:36.160]  不可以這樣
[00:13:36.160 --> 00:13:39.560]  很多人不可以面對神的話語
[00:13:39.560 --> 00:13:41.560]  但是神的話語
[00:13:41.560 --> 00:13:45.360]  神祂是超乎我們這些的心價值
[00:13:45.360 --> 00:13:47.160]  神的話語是超乎我們想
[00:13:47.160 --> 00:13:48.160]  不可能的事情
[00:13:48.160 --> 00:13:51.160]  其實神往往是引導我們
[00:13:51.160 --> 00:13:52.960]  去離開這個自己
[00:13:52.960 --> 00:13:55.760]  限制自己的生命
[00:13:55.760 --> 00:13:57.560]  我們需要開放去看神的話語
[00:13:57.560 --> 00:14:00.760]  究竟對我們生命有什麼幫助
[00:14:00.760 --> 00:14:03.360]  在以色列這個民族裏面
[00:14:03.360 --> 00:14:04.360]  一個事碼
[00:14:04.360 --> 00:14:05.360]  大家可能都聽過
[00:14:05.360 --> 00:14:06.760]  在《生命記錄》第四節
[00:14:06.760 --> 00:14:10.760]  就是講到「聽啊,以色列」
[00:14:10.760 --> 00:14:13.160]  出神的人要聽神的話
[00:14:13.160 --> 00:14:14.360]  這種聽
[00:14:14.360 --> 00:14:17.360]  不單止是說聽過、看過聖經
[00:14:17.360 --> 00:14:19.360]  而是聽神怎樣對你生命
[00:14:19.360 --> 00:14:21.560]  有一種呼召和說話
[00:14:21.560 --> 00:14:22.560]  往往都是對你生命
[00:14:22.560 --> 00:14:25.160]  有突破性的一種開展
[00:14:25.160 --> 00:14:26.960]  你覺得不可能的事情
[00:14:26.960 --> 00:14:28.560]  神告訴你是有可能的
[00:14:28.560 --> 00:14:29.960]  你覺得不可以做的事情
[00:14:29.960 --> 00:14:31.160]  神告訴你
[00:14:31.160 --> 00:14:32.160]  我要使用你
[00:14:32.160 --> 00:14:34.960]  你就要跟著這樣去行
[00:14:34.960 --> 00:14:38.360]  所以我們需要讀聖經
[00:14:38.360 --> 00:14:39.560]  我們需要給時間
[00:14:39.560 --> 00:14:42.760]  讓神的話語和我們生命的一種契合
[00:14:42.760 --> 00:14:43.960]  一種交流
[00:14:43.960 --> 00:14:46.360]  一種有時候有掙扎
[00:14:46.360 --> 00:14:47.360]  可能每一天
[00:14:47.360 --> 00:14:49.560]  你靈修的時候都會有掙扎
