
[00:00:00.000 --> 00:00:02.960]  傳統的聽衆準備 祝您平安
[00:03:18.260 --> 00:03:21.020]  現在在瘟疫 在移民潮
[00:03:21.020 --> 00:03:24.440]  在戰爭 意識形態 封閉
[00:03:24.440 --> 00:03:26.000]  各方面的這樣的環境
[00:03:26.000 --> 00:03:27.540]  複雜的環境裡面
[00:03:27.540 --> 00:03:30.180]  經濟又好像面臨崩潰
[00:03:30.180 --> 00:03:33.900]  國與國 民與民也在打仗
[00:03:33.900 --> 00:03:37.620]  在信仰上我們也看不見很好的前景
[00:03:37.620 --> 00:03:42.120]  究竟我們怎樣活在這個下風當中
[00:03:42.120 --> 00:03:45.120]  這個下風有可能是我們自己家庭
[00:03:45.120 --> 00:03:49.660]  我們的心態有可能就是外在的環境
[00:03:49.660 --> 00:03:53.560]  也有可能就是在一些控制的底下
[00:03:53.560 --> 00:03:57.440]  有很多有形無形的這種壓力
[00:03:57.440 --> 00:04:01.840]  究竟我們是做還是不做 怎樣做
[00:04:01.840 --> 00:04:04.740]  我們還能怎麼樣
[00:04:04.740 --> 00:04:07.180]  但是我們很清楚
[00:04:07.180 --> 00:04:10.840]  這個世界還是我們上帝所創造的世界
[00:04:10.840 --> 00:04:12.180]  我們活在其中
[00:04:12.180 --> 00:04:15.020]  只是我們現在活在一個非常
[00:04:15.020 --> 00:04:18.180]  可以說是很有趣的一個環境裡面
[00:04:18.180 --> 00:04:21.020]  我們活在一個可以說是大時代
[00:04:21.020 --> 00:04:23.160]  從前這些都是在電影裡面
[00:04:23.160 --> 00:04:26.760]  或者是在電視劇裡面
[00:04:26.760 --> 00:04:28.460]  我們才能看見的東西
[00:04:28.460 --> 00:04:33.600]  但今天我們真的是勝利其境
[00:04:33.600 --> 00:04:37.480]  所以就看看我們可以怎麼做
[00:04:37.480 --> 00:04:39.940]  為什麼選這個
[00:04:39.940 --> 00:04:44.980]  反過來就從雅典就回到貼薩諾麗加
[00:04:44.980 --> 00:04:48.080]  因為上一次我們到下一站到雅典
[00:04:48.080 --> 00:04:50.980]  就說一個不知的一個環境
[00:04:50.980 --> 00:04:52.320]  一個新的大都會
[00:04:52.320 --> 00:04:57.260]  一個好像既熟悉的
[00:04:57.260 --> 00:04:59.900]  但是又是陌生的一個環境
[00:04:59.900 --> 00:05:03.340]  保羅在那裡好像沒有很大的成就
[00:05:03.340 --> 00:05:04.660]  但在上一個地方
[00:05:04.660 --> 00:05:06.900]  就是貼薩諾麗加的時候
[00:05:06.900 --> 00:05:10.900]  保羅寫了 他後來到了格林多
[00:05:10.900 --> 00:05:11.840]  就寫了這個書
[00:05:11.840 --> 00:05:14.880]  其實他走了不久 離開了不久
[00:05:14.880 --> 00:05:19.680]  他在保羅跟希拉建立了這個教會
[00:05:19.680 --> 00:05:21.520]  很短的時間他們就離開了
[00:05:21.520 --> 00:05:25.180]  因為當時被迫離開
[00:05:25.180 --> 00:05:28.820]  因為羅馬政府有人告他們
[00:05:28.820 --> 00:05:31.120]  因為有兩批人有一些很熱心的
[00:05:31.120 --> 00:05:33.900]  去參與了這個教會新的組
[00:05:33.900 --> 00:05:36.940]  還有很多是有頭有面的人
[00:05:36.940 --> 00:05:40.600]  在《史福行傳》裡頭已經有說了
[00:05:40.600 --> 00:05:43.180]  但是也有一群人
[00:05:43.180 --> 00:05:45.700]  因為覺得這是一種威脅
[00:05:45.700 --> 00:05:47.940]  所以就對這個教會
[00:05:47.940 --> 00:05:50.280]  對這些保羅 希拉他們
[00:05:50.280 --> 00:05:53.820]  還有那些信徒們就加了很多的迫害
[00:05:53.820 --> 00:05:55.260]  所以這個出生的教會
[00:05:55.260 --> 00:05:56.920]  就面對很多的困惑
[00:05:56.920 --> 00:05:58.660]  還有很多獨特的問題
[00:05:58.660 --> 00:06:02.420]  所以保羅很快就差遣提姆泰
[00:06:02.420 --> 00:06:04.900]  去看他們
[00:06:04.900 --> 00:06:06.400]  後來他回來的時候
[00:06:06.400 --> 00:06:08.560]  其實的消息是很好的
[00:06:08.560 --> 00:06:11.560]  他們雖然之前要逃跑
[00:06:11.560 --> 00:06:13.600]  因為人家要抓他們
[00:06:13.600 --> 00:06:16.100]  但是後來他們看見這些信徒
[00:06:16.100 --> 00:06:18.000]  還是非常的熱心
[00:06:18.000 --> 00:06:21.580]  這個出生的教會可能有點不怕火
[00:06:21.580 --> 00:06:24.680]  其實我特別想到
[00:06:24.680 --> 00:06:28.820]  這個傳恩堂其實也年紀不大
[00:06:28.820 --> 00:06:30.960]  但是你們膽子很大
[00:06:30.960 --> 00:06:33.420]  一開始就是一個拆船的教會
[00:06:33.420 --> 00:06:35.320]  一開始就是一個
[00:06:35.320 --> 00:06:39.900]  要以宣教為念的一個教會
[00:06:39.900 --> 00:06:42.100]  所以我想到鐵匣羅一家教會
[00:06:42.100 --> 00:06:43.740]  它不是力度很大
[00:06:43.740 --> 00:06:45.440]  它很多還是出信的人
[00:06:45.440 --> 00:06:46.940]  還是不同的地方來的人
[00:06:46.940 --> 00:06:48.400]  很多不同背景的人
[00:06:48.400 --> 00:06:50.180]  但他們出生的教會
[00:06:50.180 --> 00:06:54.380]  還是很有忍受苦難
[00:06:54.380 --> 00:06:58.340]  還有很多的想像應該怎麼樣來服侍
[00:06:58.340 --> 00:07:02.120]  但他們也面對當時很大的困難
[00:07:02.120 --> 00:07:04.280]  也是在這個下風當中
[00:07:04.280 --> 00:07:06.660]  有很多道德方面
[00:07:06.660 --> 00:07:08.720]  有很多其他的問題
[00:07:08.720 --> 00:07:11.620]  各種問題壓迫著他們
[00:07:11.620 --> 00:07:14.500]  政治 其他的問題
[00:07:14.500 --> 00:07:18.000]  但是他們很愛保羅
[00:07:18.000 --> 00:07:19.440]  保羅也很愛他們
[00:07:19.440 --> 00:07:22.000]  保羅也說過他很想
[00:07:22.000 --> 00:07:24.480]  就如果什麼都沒所謂
[00:07:24.480 --> 00:07:26.440]  為他們死 他都願意
[00:07:26.440 --> 00:07:29.780]  所以這個教會是保羅很愛的
[00:07:29.780 --> 00:07:32.720]  我相信傳堂也是
[00:07:32.720 --> 00:07:37.280]  我們一直這麼友好的
[00:07:37.280 --> 00:07:39.220]  我們的弟兄姊妹
[00:07:39.220 --> 00:07:42.500]  還有大家都是很愛的教會
[00:07:42.500 --> 00:07:45.200]  我們都很願意為這個教會來服侍
[00:07:45.200 --> 00:07:49.460]  也願意這個教會能夠成為明燈
[00:07:49.460 --> 00:07:54.300]  所以保羅寫這個鐵匣羅
[00:07:54.300 --> 00:07:57.600]  他的意思就是帶出這些主題
[00:07:57.600 --> 00:08:00.380]  然後提醒他們
[00:08:00.380 --> 00:08:03.980]  過著一個有盼望等待基督再來的日子
[00:08:03.980 --> 00:08:05.540]  要過一個聖潔的生活
[00:08:05.540 --> 00:08:09.720]  因為要跟當時他們那些
[00:08:09.720 --> 00:08:11.620]  活在那裡的羅馬人
[00:08:11.620 --> 00:08:14.760]  還有一些其他的外邦人
[00:08:14.760 --> 00:08:16.160]  在那裡的生活
[00:08:16.160 --> 00:08:18.260]  一群信主的人
[00:08:18.260 --> 00:08:20.360]  要怎麼保持他們的聖潔
[00:08:20.360 --> 00:08:23.060]  也會因為保羅說的
[00:08:23.060 --> 00:08:25.900]  一些關於基督會再來的
[00:08:25.900 --> 00:08:28.100]  這個很重要的信息的時候
[00:08:28.100 --> 00:08:30.800]  很多時候他們也會可能聽
[00:08:30.800 --> 00:08:32.340]  有一些人聽錯了
[00:08:32.340 --> 00:08:34.340]  就不用工作了或者是什麼
[00:08:34.340 --> 00:08:37.780]  所以保羅也提醒他們要積極地工作
[00:08:37.780 --> 00:08:40.020]  還有把弟兄姊妹的關係
[00:08:40.020 --> 00:08:42.980]  應該怎麼樣來處理
[00:08:42.980 --> 00:08:47.420]  所以保羅就說到這一切的東西
[00:08:47.420 --> 00:08:49.820]  第一點 我們想看經文裡面
[00:08:49.820 --> 00:08:54.600]  就講謹守身份 謹行等待
[00:08:54.600 --> 00:08:56.460]  本來其實在分段
[00:08:56.460 --> 00:09:00.300]  如果你們都有看標題
[00:09:00.300 --> 00:09:01.840]  或者是看聖經的
[00:09:01.840 --> 00:09:05.640]  看那個貼錢的這個經歷
[00:09:05.640 --> 00:09:07.900]  你就知道為什麼這麼奇怪
[00:09:07.900 --> 00:09:10.440]  你會選十一節開始呢
[00:09:10.440 --> 00:09:13.240]  其實本來我都想整章都一起講的
[00:09:13.240 --> 00:09:16.280]  但是我肯定不想說太多
[00:09:16.280 --> 00:09:20.320]  所以我要只是拿了前面這一段的
[00:09:20.320 --> 00:09:24.420]  第一節 最後的一節 十一節
[00:09:24.420 --> 00:09:27.660]  所以你們應該彼此勸慰
[00:09:27.660 --> 00:09:32.560]  互相造就 正如你們一向所行的
[00:09:32.560 --> 00:09:34.700]  我這想講的就是
[00:09:34.700 --> 00:09:39.300]  其實當我們面對任何的情況
[00:09:39.300 --> 00:09:42.880]  它這裡的五章一開始的時候就講到
[00:09:42.880 --> 00:09:45.820]  那個主的日子來到
[00:09:45.820 --> 00:09:47.140]  就好像賊一樣
[00:09:47.140 --> 00:09:49.480]  或者是懷胎的婦人一樣
[00:09:49.480 --> 00:09:51.080]  就用這兩種
[00:09:51.080 --> 00:09:54.720]  他們當時生活最清楚的東西來講
[00:09:54.720 --> 00:09:57.320]  都是我們不知道的
[00:09:57.320 --> 00:10:00.260]  有很多我們講的
[00:10:00.260 --> 00:10:03.120]  很多時候我們講貼錢
[00:10:03.120 --> 00:10:04.800]  我們都很容易就覺得
[00:10:04.800 --> 00:10:08.400]  這個講末世的 講一些寓言的
[00:10:08.400 --> 00:10:10.940]  其實也不一定這樣看
[00:10:10.940 --> 00:10:13.340]  如果我看了就反而我就覺得
[00:10:13.340 --> 00:10:15.780]  這個很自然的就好像我剛才
[00:10:15.780 --> 00:10:17.740]  開始的時候跟大家講的一樣
[00:10:17.740 --> 00:10:21.880]  其實保羅不是想特別講一些神學
[00:10:21.880 --> 00:10:23.180]  或者是一些末世神學
[00:10:23.180 --> 00:10:24.880]  他的意思不是這樣
[00:10:24.880 --> 00:10:26.780]  他其實就是很簡單
[00:10:26.780 --> 00:10:29.060]  當時的貼錢
[00:10:29.060 --> 00:10:31.220]  貼上羅列加教會的一些信徒
[00:10:31.220 --> 00:10:35.260]  他其實沒有看過《新約聖經》
[00:10:35.260 --> 00:10:38.700]  當時也確實沒有信《新約聖經》
[00:10:38.700 --> 00:10:40.640]  他就信了這麼短時間
[00:10:40.640 --> 00:10:42.640]  譬如說他在那裡一個月
[00:10:42.640 --> 00:10:44.640]  他跟他傳了福音信的主了
[00:10:44.640 --> 00:10:46.700]  他知道耶穌這樣的事情了
[00:10:46.700 --> 00:10:49.500]  但他確實對舊約
[00:10:49.500 --> 00:10:52.040]  特別是一些羅馬人或者其他人
[00:10:52.040 --> 00:10:55.040]  他對舊約一點都不認識
[00:10:55.040 --> 00:10:58.080]  而且一提到耶穌會再來
[00:10:58.080 --> 00:11:00.460]  因為當時耶穌已經死了 復活了
[00:11:00.460 --> 00:11:02.620]  他們就等待祂再來
[00:11:02.620 --> 00:11:03.820]  一說這個事情的時候
[00:11:03.820 --> 00:11:06.020]  他們就以為
[00:11:06.020 --> 00:11:09.620]  這個很大的一個事情要來了
[00:11:09.620 --> 00:11:10.700]  耶穌要再來了
[00:11:10.700 --> 00:11:13.160]  然後這個世界就沒了
[00:11:13.160 --> 00:11:15.240]  可能他們都會這樣想
[00:11:15.240 --> 00:11:17.440]  但是其實不是
[00:11:17.440 --> 00:11:21.000]  我就覺得其實法羅很簡單的
[00:11:21.000 --> 00:11:25.280]  就把一個他們要知道的
[00:11:25.280 --> 00:11:29.440]  反而他不是說一些很快要發生
[00:11:29.440 --> 00:11:31.280]  因為末日就要來到
[00:11:31.280 --> 00:11:33.820]  很多時候我們就說現在是了
[00:11:33.820 --> 00:11:35.780]  所以很多時候我們都說
[00:11:35.780 --> 00:11:37.860]  為什麼2000年耶穌都沒來了
[00:11:37.860 --> 00:11:39.260]  都搞了那麼久
[00:11:39.260 --> 00:11:41.420]  現在這樣的情況好像香港
[00:11:41.420 --> 00:11:43.820]  我們世界上遇上的這樣的東西
[00:11:43.820 --> 00:11:45.960]  還不是耶穌還不來
[00:11:45.960 --> 00:11:48.500]  沒可能吧 還要怎麼毀滅呢
[00:11:48.500 --> 00:11:50.400]  還要什麼瘟疫呢
[00:11:50.400 --> 00:11:52.000]  還要搞多久了
[00:11:52.000 --> 00:11:54.580]  很多人都心裡頭都非常不安
[00:11:54.580 --> 00:11:58.340]  好辛苦 好像第三節這裡說的
[00:11:58.340 --> 00:11:59.440]  懷胎的婦人
[00:11:59.440 --> 00:12:00.920]  懷胎懷了2000年了
[00:12:00.920 --> 00:12:03.120]  現在還不來嗎
[00:12:03.120 --> 00:12:06.160]  但是這裡他其實想說的是什麼
[00:12:06.160 --> 00:12:10.020]  11節我就特別想這一看
[00:12:10.020 --> 00:12:13.620]  你們該彼此勸諱 互相招救
[00:12:13.620 --> 00:12:16.860]  正如你們一向所行的
[00:12:16.860 --> 00:12:21.400]  其實好像我對傳唐的
[00:12:21.400 --> 00:12:23.340]  一直的認識一樣
[00:12:23.340 --> 00:12:25.880]  我就覺得其實不是現在你們
[00:12:25.880 --> 00:12:27.500]  在這樣的時間裡
[00:12:27.500 --> 00:12:30.940]  要做什麼特別的東西
[00:12:30.940 --> 00:12:35.540]  主來的日子我們真的不知道
[00:12:35.540 --> 00:12:38.160]  但是我們要明白第五節這裡說的
[00:12:38.160 --> 00:12:42.460]  你們都是光明之子 白晝之子
[00:12:42.460 --> 00:12:44.620]  不是屬於黑夜的
[00:12:44.620 --> 00:12:46.260]  這樣的發生了什麼事情
[00:12:46.260 --> 00:12:49.060]  那些東西我們不是屬於它
[00:12:49.060 --> 00:12:50.800]  也不是屬於黑暗
[00:12:50.800 --> 00:12:52.440]  我們是屬於光明之子
[00:12:52.440 --> 00:12:54.160]  其實我們得到的福音
[00:12:54.160 --> 00:12:56.340]  我們知道的這個信仰
[00:12:56.340 --> 00:12:58.000]  已經是非常清楚
[00:12:58.000 --> 00:13:00.300]  最重要的是什麼呢
[00:13:00.300 --> 00:13:03.980]  我們應該彼此勸諱 互相招救
[00:13:03.980 --> 00:13:08.580]  不是說我們還要在很多事上去爭論
[00:13:08.580 --> 00:13:11.280]  很多其他的事 發生的事
[00:13:11.280 --> 00:13:13.380]  一件一件是不是耶穌又再來
[00:13:13.380 --> 00:13:15.660]  很多的爭論 很多的事情
[00:13:15.660 --> 00:13:16.960]  很多的政見
[00:13:16.960 --> 00:13:19.560]  這一些其實都不重要
[00:13:19.560 --> 00:13:23.560]  歷史都要過去 主最終要回來
[00:13:23.560 --> 00:13:26.000]  所以我們就要彼此的勸諱
[00:13:26.000 --> 00:13:27.500]  互相的招救
[00:13:27.500 --> 00:13:29.600]  什麼東西才是勸諱的東西呢
[00:13:29.600 --> 00:13:31.840]  什麼才是招救的東西呢
[00:13:31.840 --> 00:13:34.080]  正如你們一向所行的
[00:13:34.080 --> 00:13:36.280]  所以在信仰上 後面就說了
[00:13:36.280 --> 00:13:39.620]  所以這個我就想在前面這一段
[00:13:39.620 --> 00:13:44.280]  就帶來我待會兒講的這個主題
[00:13:44.280 --> 00:13:48.680]  所以這裡第八節那裡很清楚了
[00:13:48.680 --> 00:13:52.360]  我們既然屬於白晝
[00:13:52.360 --> 00:13:56.020]  應當謹慎 披上信和愛的胸甲
[00:13:56.020 --> 00:14:00.960]  戴上救恩的盼望 做頭盔
[00:14:00.960 --> 00:14:04.240]  這跟第六節那裡也是一樣
[00:14:04.240 --> 00:14:07.840]  他要謹行謹慎
[00:14:07.840 --> 00:14:10.880]  所以這個謹慎說了兩次
[00:14:10.880 --> 00:14:13.680]  好 我們在這種末世
[00:14:13.680 --> 00:14:16.820]  或者是在這種的下風的當中
[00:14:16.820 --> 00:14:20.380]  我們必須謹行謹慎
[00:14:20.380 --> 00:14:23.320]  因為有很多人是醉酒的人
[00:14:23.320 --> 00:14:25.460]  他們屬於晚上的人
[00:14:25.460 --> 00:14:27.700]  但是我們是屬於白晝的人
[00:14:27.700 --> 00:14:31.940]  我們要理性 要知道上帝在掌權
[00:14:31.940 --> 00:14:34.940]  要知道上帝才是歷史的主
[00:14:34.940 --> 00:14:37.800]  不是現在誰誰誰能夠打贏
[00:14:37.800 --> 00:14:41.040]  誰誰誰輸 也不是誰誰掌權
[00:14:41.040 --> 00:14:43.840]  我們就能夠有好的日子過
[00:14:43.840 --> 00:14:46.980]  我們當然要為在位掌權的
[00:14:46.980 --> 00:14:49.720]  但是我們要謹行謹慎
[00:14:49.720 --> 00:14:52.660]  不要把其他不重要的事情
[00:14:52.660 --> 00:14:56.860]  變成了我們所有所期盼的東西
[00:14:56.860 --> 00:15:00.020]  所以我們要披上的是什麼呢
[00:15:00.020 --> 00:15:03.900]  信和愛 信 望 愛的這種
[00:15:03.900 --> 00:15:08.300]  來保護我們互相權威 互相招救
[00:15:08.300 --> 00:15:11.840]  所以我們它成名的 保羅所成名的
[00:15:11.840 --> 00:15:15.380]  我們基督徒是一群不一樣的族類
[00:15:15.380 --> 00:15:19.280]  我們要披戴著信望愛的這種美德
[00:15:19.280 --> 00:15:23.280]  隨時準備耶穌再來
[00:15:23.280 --> 00:15:26.760]  所以現在不是說他什麼時候來
[00:15:26.760 --> 00:15:29.320]  也不是講這種末世的神學
[00:15:29.320 --> 00:15:32.620]  而是說我們永遠這個不變的
[00:15:32.620 --> 00:15:38.340]  我們慣常做的就是等待耶穌來
[00:15:38.340 --> 00:15:42.700]  用信望愛彼此勸勉彼此的
[00:15:42.700 --> 00:15:44.180]  要披戴這個東西
[00:15:44.180 --> 00:15:47.180]  讓我們都有這種軍裝
[00:15:47.180 --> 00:15:50.680]  可以《一章三節》其實也講到這個
[00:15:50.680 --> 00:15:54.280]  我們可以在看著屏幕 我們一起讀
[00:15:54.280 --> 00:15:57.280]  《一章三節》在我們的父神面前
[00:15:57.280 --> 00:16:00.560]  不住地紀念你們信心的工作
[00:16:00.560 --> 00:16:02.020]  愛心的勞苦
[00:16:02.020 --> 00:16:06.420]  和因盼望我們主耶穌基督而有的堅韌
[00:16:06.420 --> 00:16:09.160]  所以這個保羅在一開頭的時候
[00:16:09.160 --> 00:16:11.960]  其實已經肯定了他們
[00:16:11.960 --> 00:16:13.560]  所以剛才我說了
[00:16:13.560 --> 00:16:15.900]  就是其實保羅就是說
[00:16:15.900 --> 00:16:18.980]  你們恆常怎麼做 你就繼續怎麼做
[00:16:18.980 --> 00:16:22.280]  其實不需要常常去適應
[00:16:22.280 --> 00:16:23.820]  怎麼樣要改
[00:16:23.820 --> 00:16:25.580]  其實有很多不需要改的
[00:16:25.580 --> 00:16:28.640]  我們很清楚的東西就要繼續去做
[00:16:28.640 --> 00:16:30.720]  如信地去做
[00:16:30.720 --> 00:16:36.860]  因為傳唐或者是天上羅一家教會
[00:16:36.860 --> 00:16:39.820]  他一直都有這個信心的工作
[00:16:39.820 --> 00:16:41.760]  有愛心的勞苦
[00:16:41.760 --> 00:16:46.640]  還有因盼望主耶穌基督而有的堅韌
[00:16:46.640 --> 00:16:49.240]  這些都是我們這種
[00:16:49.240 --> 00:16:51.740]  信望愛的教會的這種美德
[00:16:51.740 --> 00:16:56.800]  我們才能夠堅持到主耶穌再來
[00:16:56.800 --> 00:16:58.820]  在人群當中久了
[00:16:58.820 --> 00:17:03.220]  有時候我們因為又不能常常聚在一起
[00:17:03.220 --> 00:17:06.020]  又常常要分別Zoom
[00:17:06.020 --> 00:17:11.660]  有時候也不可能我們常常聊天談話
[00:17:11.660 --> 00:17:14.620]  其實這種牧羊也真的很不簡單
[00:17:14.620 --> 00:17:18.660]  所以我還是非常尊敬加穆斯蘭
[00:17:18.660 --> 00:17:23.660]  羅穆斯蘭還有各同工弟兄姊妹們
[00:17:23.660 --> 00:17:25.100]  很不容易
[00:17:25.100 --> 00:17:28.880]  很多時候我們覺得我們也是一般人
[00:17:28.880 --> 00:17:33.640]  我們很容易就失去了這種警醒的心
[00:17:33.640 --> 00:17:37.020]  我們怎樣繼續去謹守這個身分
[00:17:37.020 --> 00:17:40.920]  我們是一個帶有大使命的教會
[00:17:40.920 --> 00:17:42.620]  我們要彼此相愛
[00:17:42.620 --> 00:17:47.220]  帶有大誡命的這種教會
[00:17:47.220 --> 00:17:48.860]  我們怎樣把這個身分
[00:17:48.860 --> 00:17:54.260]  用這種信望愛的美德繼續地堅持
[00:17:54.260 --> 00:17:56.200]  第一個就是想講的就是
[00:17:56.200 --> 00:17:59.400]  我們要謹守我們這個
[00:17:59.400 --> 00:18:01.400]  不同的族類的這個身分
[00:18:01.400 --> 00:18:05.180]  要警醒 等待
[00:18:05.180 --> 00:18:09.220]  第二 我們要逃避 躺平
[00:18:09.220 --> 00:18:15.580]  消極這種末日的情緒
[00:18:15.580 --> 00:18:20.060]  這一段其實差不多就是主要的一個段落
[00:18:20.060 --> 00:18:23.760]  我把它分成第二第三點
[00:18:23.760 --> 00:18:28.460]  這是一個最後的訓練還有祝福
[00:18:28.460 --> 00:18:31.400]  我們一起來看看這個經文
[00:18:31.400 --> 00:18:34.640]  弟兄們 我們求你們要敬重
[00:18:34.640 --> 00:18:37.180]  那些在你們中間勞苦的人
[00:18:37.180 --> 00:18:42.140]  就在族裡面治理你們 勸戒你們的人
[00:18:42.140 --> 00:18:43.880]  又因為他們的工作
[00:18:43.880 --> 00:18:47.580]  你們要用愛心格外尊重他們
[00:18:47.580 --> 00:18:51.480]  你們應當彼此和睦
[00:18:51.480 --> 00:18:53.760]  弟兄們 我們勸你們
[00:18:53.760 --> 00:18:56.960]  要警戒有所好閒的人
[00:18:56.960 --> 00:19:00.060]  勉勵灰心喪志的人
[00:19:00.060 --> 00:19:02.700]  扶助軟弱無力的人
[00:19:02.700 --> 00:19:04.900]  也要容忍所有的人
[00:19:04.900 --> 00:19:06.100]  你們要注意
[00:19:06.100 --> 00:19:09.440]  不管是誰都不要與惡報惡
[00:19:09.440 --> 00:19:14.140]  卻要在彼此相處和對待眾人這方面
[00:19:14.140 --> 00:19:17.340]  常常追求良善
[00:19:17.340 --> 00:19:22.080]  這個在原文裡面這個敬重啊 尊重啊
[00:19:22.080 --> 00:19:26.960]  其實它直接來翻譯不一定是這個意思
[00:19:26.960 --> 00:19:29.920]  但是它背後的意思就是這個
[00:19:29.920 --> 00:19:33.460]  它意思就是你們要專心的去看
[00:19:33.460 --> 00:19:37.160]  要特別的去注意
[00:19:37.160 --> 00:19:40.500]  去把這些的人
[00:19:40.500 --> 00:19:44.040]  他們所看的你放高一個位置
[00:19:44.040 --> 00:19:46.280]  它其實這個敬重啊 尊重啊
[00:19:46.280 --> 00:19:49.140]  不像我們一般想的就是
[00:19:49.140 --> 00:19:51.480]  他地位高啊或者什麼
[00:19:51.480 --> 00:19:54.480]  而是他們本身也是一樣的 跟我們一樣
[00:19:54.480 --> 00:19:59.860]  但是我們要刻意的多注意 多重視
[00:19:59.860 --> 00:20:01.220]  這個意思
[00:20:01.220 --> 00:20:04.100]  所以我們要用愛心的
[00:20:04.100 --> 00:20:05.400]  其實用愛心的
[00:20:05.400 --> 00:20:10.240]  因為有時候在中間勞苦的人
[00:20:10.240 --> 00:20:14.000]  我們在這個屬勢的一個看法
[00:20:14.000 --> 00:20:16.140]  就是他們打工的
[00:20:16.140 --> 00:20:18.680]  或者是他們是聘請的
[00:20:18.680 --> 00:20:21.440]  或者是一些可愛勞苦的
[00:20:21.440 --> 00:20:23.980]  他們因為是直式 我們選他出來的
[00:20:23.980 --> 00:20:27.020]  我們有投票權 或者怎麼樣
[00:20:27.020 --> 00:20:30.660]  或者是他們在組裡面治理你們的
[00:20:30.660 --> 00:20:31.720]  圈建裡面的
[00:20:31.720 --> 00:20:34.320]  其實他們這個屬靈的身分
