
[00:00:00.000 --> 00:00:09.260]  感謝各位都有身心健康來到神的殿裡敬拜神
[00:07:07.480 --> 00:07:15.040]  在雅閣井裡面發生了兩件特別的事情
[00:07:15.040 --> 00:07:27.160]  猶太人的男人跟撒馬尼亞的婦女講話
[00:07:27.160 --> 00:07:32.800]  當時的時代是一件非常特別的事情
[00:07:32.800 --> 00:07:36.800]  為什麼?
[00:07:36.800 --> 00:07:38.840]  男同女
[00:07:38.840 --> 00:07:42.280]  第一,不會講話
[00:07:42.280 --> 00:07:51.400]  第二,猶太人跟撒馬尼亞人不會講話
[00:07:51.400 --> 00:07:57.880]  但是耶穌沒有這樣的偏見
[00:07:57.880 --> 00:08:03.840]  也沒有鄙視這個婦女
[00:08:03.840 --> 00:08:12.240]  開始跟這位撒馬尼亞婦女講話
[00:08:12.240 --> 00:08:14.960]  今天我們的訊息就是
[00:08:14.960 --> 00:08:20.200]  看看耶穌怎樣教導我們
[00:08:20.200 --> 00:08:34.960]  怎樣很有效地向陌生人傳福音
[00:08:34.960 --> 00:08:42.000]  「活水的江河」是今天訊息的主題
[00:08:42.000 --> 00:08:46.760]  分開三個階段
[00:08:46.760 --> 00:08:49.040]  第一個是
[00:08:49.040 --> 00:08:53.880]  這個活水是慢慢流出來
[00:08:53.880 --> 00:08:59.040]  第二個是活水有一個泉源
[00:08:59.040 --> 00:09:10.440]  第三個階段是講到活水怎樣湧流出來
[00:09:10.440 --> 00:09:15.280]  現在講第一個階段
[00:09:15.280 --> 00:09:20.320]  耶穌見到這位撒馬尼亞婦人的時候
[00:09:20.320 --> 00:09:26.320]  他用溫柔誠懇的態度
[00:09:26.320 --> 00:09:30.640]  講出一個共同需要的一件事
[00:09:30.640 --> 00:09:33.440]  「水」
[00:09:33.440 --> 00:09:37.880]  撒馬尼亞人婦人要「打水」
[00:09:37.880 --> 00:09:41.080]  耶穌要「喝水」
[00:09:41.080 --> 00:09:46.120]  「水」是共同需要的
[00:09:46.120 --> 00:09:48.640]  教導我們甚麼呢?
[00:09:48.640 --> 00:09:53.880]  當我們遇見陌生人的時候
[00:09:53.880 --> 00:09:56.920]  我們可以用共同的興趣
[00:09:56.920 --> 00:10:03.960]  我跟陌生人共同的興趣是甚麼呢?
[00:10:03.960 --> 00:10:11.600]  例如我們的嗜好、音樂、藝術、運動
[00:10:11.600 --> 00:10:18.240]  開始我們的講話
[00:10:18.240 --> 00:10:22.240]  耶穌那時候就說
[00:10:22.240 --> 00:10:29.240]  他說「我要將活水給你」
[00:10:29.240 --> 00:10:31.280]  這位婦人說
[00:10:31.280 --> 00:10:36.120]  「我頸又深,你又沒有打水的工具,你怎樣可以給我活水?」
[00:10:36.120 --> 00:10:41.360]  婦人還不知道「活水」是甚麼
[00:10:41.360 --> 00:10:46.280]  但是耶穌引起她的好奇心
[00:10:46.280 --> 00:10:52.480]  「你給我活水,你沒有打水,你怎樣給我?」
[00:10:52.480 --> 00:10:57.680]  當我們向陌生人傳福音的時候
[00:10:57.680 --> 00:11:04.840]  我們要用比喻、用故事、用我們的經驗
[00:11:04.840 --> 00:11:09.640]  來引起他們的好奇心
[00:11:09.640 --> 00:11:18.640]  請大家看看下面的一個例子
[00:11:18.640 --> 00:11:22.640]  有一次我在咖啡室
[00:11:22.640 --> 00:11:30.640]  看到一位心理醫生他在畫畫
[00:11:30.640 --> 00:11:32.120]  開始談話的時候
[00:11:32.120 --> 00:11:46.240]  我就用我認識的倫貝朗的圖畫跟他開始講話
[00:11:46.240 --> 00:11:49.800]  大家共同的嗜好
[00:11:49.800 --> 00:11:51.680]  他在畫畫
[00:11:51.680 --> 00:11:55.360]  我喜歡倫貝朗的畫
[00:11:55.360 --> 00:12:02.520]  倫貝朗的畫我講的是浪子回頭的畫
[00:12:02.520 --> 00:12:09.280]  但是這位心理醫生所畫的不是畫畫
[00:12:09.280 --> 00:12:11.280]  他是點畫
[00:12:11.280 --> 00:12:17.720]  我現在解釋甚麼是點描畫
[00:12:17.720 --> 00:12:23.080]  「pointillism」英文中文譯為「點描畫」
[00:12:23.080 --> 00:12:34.160]  是用另一枝筆在你的紙或者布上點
[00:12:34.160 --> 00:12:36.360]  一直點出一幅畫
[00:12:36.360 --> 00:12:39.960]  是十七世紀、十八世紀的時候
[00:12:39.960 --> 00:12:49.960]  倫貝朗是用光來表示他的畫
[00:12:49.960 --> 00:12:57.840]  那時候有一位荷蘭的藝術家發明了「pointillism」
[00:12:57.840 --> 00:13:00.280]  就是用點
[00:13:00.280 --> 00:13:07.880]  一點一點來描寫一幅畫
[00:13:07.880 --> 00:13:11.320]  特別的地方在哪裡呢?
[00:13:11.320 --> 00:13:15.400]  那天我看到他畫畫的時候
[00:13:15.400 --> 00:13:18.520]  他教我甚麼是點描畫
[00:13:18.520 --> 00:13:21.520]  我一看的時候
[00:13:21.520 --> 00:13:25.760]  他畫的是悲傷的畫
[00:13:25.760 --> 00:13:34.480]  是一位婦人在監獄後面畫他
[00:13:34.480 --> 00:13:42.120]  繼續講下去的時候他畫的全部是人生的悲傷的畫
[00:13:42.120 --> 00:13:47.360]  而且在紐約是得獎的畫
[00:13:47.360 --> 00:13:53.520]  我們的城市給了他一個位置展覽兩個星期
[00:13:53.520 --> 00:13:55.760]  故事的高峰在哪裡呢?
[00:13:55.760 --> 00:14:00.320]  我的經驗在哪裡呢?
[00:14:00.320 --> 00:14:05.840]  我要提出來關於身體靈魂這件事
[00:14:05.840 --> 00:14:07.680]  我就問他
[00:14:07.680 --> 00:14:11.920]  你展覽的時候
[00:14:11.920 --> 00:14:17.720]  你有沒有給人們用手指巾擦眼淚?
[00:14:17.720 --> 00:14:21.520]  因為你的畫二十張裡面都是悲傷的
[00:14:21.520 --> 00:14:23.880]  人的悲傷的畫
[00:14:23.880 --> 00:14:25.400]  他說我沒有想到這樣
[00:14:25.400 --> 00:14:31.000]  於是因為這樣的時候
[00:14:31.000 --> 00:14:34.160]  我就提議他放一張桌子
[00:14:34.160 --> 00:14:35.760]  放一個盒子
[00:14:35.760 --> 00:14:41.080]  上面裝著一些擦眼淚的紙
[00:14:41.080 --> 00:14:48.080]  於是我就有機會跟他說關於靈魂
[00:14:48.080 --> 00:14:50.320]  關於身體靈魂
[00:14:50.320 --> 00:14:53.640]  因為他不是基督徒
[00:14:53.640 --> 00:14:57.560]  身體他問我為什麼要這樣
[00:14:57.560 --> 00:14:58.760]  我就解釋
[00:14:58.760 --> 00:15:01.600]  人的身體會發出眼淚
[00:15:01.600 --> 00:15:03.360]  但是為什麼會發出眼淚
[00:15:03.360 --> 00:15:07.160]  就是因為他的心靈
[00:15:07.160 --> 00:15:15.560]  跟這個痛苦的人生有響應
[00:15:15.560 --> 00:15:19.160]  於是乎這樣就進入了一個
[00:15:19.160 --> 00:15:26.800]  向陌生人傳福音的第一步
[00:15:26.800 --> 00:15:33.040]  耶穌接著
[00:15:33.040 --> 00:15:37.520]  他說你喝這些井水
[00:15:37.520 --> 00:15:40.680]  你還會頸渴
[00:15:40.680 --> 00:15:45.200]  但是你喝我給你的水
[00:15:45.200 --> 00:15:48.560]  你永遠不會頸渴
[00:15:48.560 --> 00:15:53.800]  而且你會成為活水的泉源
[00:15:53.800 --> 00:15:59.840]  永留到永生
[00:15:59.840 --> 00:16:02.040]  這位婦女馬上說給我給我
[00:16:02.040 --> 00:16:04.120]  但是他明不明白呢
[00:16:04.120 --> 00:16:07.120]  他不知道是什麼
[00:16:07.120 --> 00:16:12.600]  當時北國的加拿人
[00:16:12.600 --> 00:16:16.720]  他們是拜外邦人的偶像
[00:16:16.720 --> 00:16:19.600]  很多時候他們所拜的偶像
[00:16:19.600 --> 00:16:25.680]  裡面有很多古古怪怪的藥物
[00:16:25.680 --> 00:16:26.680]  好像我們中國人
[00:16:26.680 --> 00:16:28.360]  有時候你在香港的時候
[00:16:28.360 --> 00:16:30.960]  那些人在賣藥
[00:16:30.960 --> 00:16:36.040]  又賣一些古古怪怪的藥物
[00:16:36.040 --> 00:16:38.280]  這位婦女說快點給我快點給他
[00:16:38.280 --> 00:16:39.920]  我也需要
[00:16:39.920 --> 00:16:45.200]  這位婦女不知道是什麼一回事
[00:16:45.200 --> 00:16:51.040]  但是當你聽到有這麼好的藥的時候
[00:16:51.040 --> 00:16:52.000]  你一定要的
[00:16:52.000 --> 00:16:54.880]  喝了之後我長生不老
[00:16:54.880 --> 00:17:03.680]  秦始皇也要長生不老的藥
[00:17:03.680 --> 00:17:09.320]  當你我和陌生人傳福音的時候
[00:17:09.320 --> 00:17:11.880]  要很清楚講清楚
[00:17:11.880 --> 00:17:18.880]  現在這個世界和永遠這個世界的分別
[00:17:18.880 --> 00:17:20.520]  現在世界
[00:17:20.520 --> 00:17:25.280]  和永遠的淑齡的世界的分別
[00:17:25.280 --> 00:17:47.880]  講出永生的奧秘
[00:17:47.880 --> 00:17:51.520]  耶穌說
[00:17:51.520 --> 00:17:55.320]  我給你 但是叫你的丈夫來
[00:17:55.320 --> 00:17:56.760]  他就說我沒有丈夫
[00:17:56.760 --> 00:18:02.600]  耶穌知道他沒有丈夫
[00:18:02.600 --> 00:18:08.640]  但是耶穌有一個信息給他
[00:18:08.640 --> 00:18:11.920]  就是說我給你永生
[00:18:11.920 --> 00:18:16.280]  連你的家屬我都要給
[00:18:16.280 --> 00:18:17.400]  我不是只給你
[00:18:17.400 --> 00:18:20.720]  我給你的家屬 你的後代
[00:18:20.720 --> 00:18:24.320]  因為這個婦女她說
[00:18:24.320 --> 00:18:30.400]  我們的先祖留下這個啞角井
[00:18:30.400 --> 00:18:34.400]  這位婦女不是平常的婦女
[00:18:34.400 --> 00:18:38.160]  是有知識的婦女
[00:18:38.160 --> 00:18:39.840]  她還告訴耶穌
[00:18:39.840 --> 00:18:43.200]  這個啞角井是怎樣怎樣
[00:18:43.200 --> 00:18:51.080]  給我們的生畜 給我們喝水
[00:18:51.080 --> 00:18:53.920]  當我們傳福音給陌生人的時候
[00:18:53.920 --> 00:18:59.040]  不要忘記
[00:18:59.040 --> 00:19:02.560]  這位陌生人有親人
[00:19:02.560 --> 00:19:07.000]  這位陌生人有丈夫
[00:19:07.000 --> 00:19:08.600]  有太太
[00:19:08.600 --> 00:19:09.680]  有兒女
[00:19:09.680 --> 00:19:10.880]  有後代
[00:19:10.880 --> 00:19:12.280]  有親屬
[00:19:12.280 --> 00:19:18.160]  有其他的好朋友
[00:19:18.160 --> 00:19:22.000]  不要忘記這個救恩
[00:19:22.000 --> 00:19:39.480]  是為他們所有的親屬而設
[00:19:39.480 --> 00:19:48.360]  當這個婦女說我沒有丈夫
[00:19:48.360 --> 00:19:51.680]  耶穌有沒有說
[00:19:51.680 --> 00:19:54.160]  你當然很懷
[00:19:54.160 --> 00:19:56.360]  你有五個丈夫
[00:19:56.360 --> 00:19:57.320]  你就說你沒有
[00:19:57.320 --> 00:20:02.640]  耶穌懷著一個很磁場
[00:20:02.640 --> 00:20:05.320]  尊重這位婦女
[00:20:05.320 --> 00:20:13.640]  還有憐憫她的心
[00:20:13.640 --> 00:20:22.120]  同情她在人生上所走的一個悲慘的遭遇
[00:20:22.120 --> 00:20:23.720]  聖經沒有說
[00:20:23.720 --> 00:20:31.600]  這位婦女為什麼有這樣的遭遇
[00:20:31.600 --> 00:20:34.120]  所以你我
[00:20:34.120 --> 00:20:36.680]  當我們傳福音給陌生人
[00:20:36.680 --> 00:20:42.840]  當我們聽到有我們認為不好的事情的時候
[00:20:42.840 --> 00:20:48.080]  不要立刻論斷
[00:20:48.080 --> 00:20:50.960]  要尊重她
[00:20:50.960 --> 00:20:54.400]  要同情她
[00:20:54.400 --> 00:21:01.440]  人生是一個時時有悲傷的遭遇
[00:21:01.440 --> 00:21:06.080]  人生
[00:21:06.080 --> 00:21:09.640]  當我們向陌生人傳福音的時候
[00:21:09.640 --> 00:21:24.840]  要同情
[00:21:24.840 --> 00:21:38.680]  耶穌講到這裡的時候已經有些深入天國的事情
[00:21:38.680 --> 00:21:42.920]  所以耶穌說
[00:21:42.920 --> 00:21:47.560]  教她怎麼敬拜父神
[00:21:47.560 --> 00:21:51.680]  因為撒瑪利亞人他們敬拜神的時候
[00:21:51.680 --> 00:21:56.400]  他們認為他們要在山上敬拜神
[00:21:56.400 --> 00:21:59.200]  因為外邦人很多時候
[00:21:59.200 --> 00:22:01.560]  建造他們的殿
[00:22:01.560 --> 00:22:02.640]  拜假神的殿
[00:22:02.640 --> 00:22:06.680]  在山上建造的殿
[00:22:06.680 --> 00:22:08.880]  於是撒瑪利亞人認為
[00:22:08.880 --> 00:22:14.080]  拜上帝也要在山上拜
[00:22:14.080 --> 00:22:21.720]  他們有時候建造神的殿也要在山上建造
[00:22:21.720 --> 00:22:23.680]  耶穌說
[00:22:23.680 --> 00:22:25.760]  神是一個靈
[00:22:25.760 --> 00:22:33.160]  你要按著心靈和誠實來拜祭祂
[00:22:33.160 --> 00:22:38.680]  當你和我向陌生人傳福音的時候
[00:22:38.680 --> 00:22:46.720]  到了一個地步已經深入了一個可以比較多一些講屬靈的事情的時候
[00:22:46.720 --> 00:22:55.160]  我們可以詳細解釋我們敬拜父神的概念
[00:22:55.160 --> 00:23:10.120]  那個真理
[00:23:10.120 --> 00:23:20.920]  耶穌說我跟妳說話的我就是這個救恩的傳言
[00:23:20.920 --> 00:23:23.960]  這句面對面的跟這位婦女說
[00:23:23.960 --> 00:23:27.800]  使我想到一件事
[00:23:27.800 --> 00:23:35.040]  你我信了主之後將來我們會和耶穌面對面
[00:23:35.040 --> 00:23:40.720]  現在可能你不知道為什麼我們不可以面對面
[00:23:40.720 --> 00:23:46.000]  我們在靈裡面敬拜神
[00:23:46.000 --> 00:23:53.000]  將來我們會和耶穌面對面講話
[00:23:53.000 --> 00:23:57.160]  好像我跟你一樣面對面講話
[00:23:57.160 --> 00:24:05.200]  在我們的詩歌486首描寫的時候的情境
[00:24:05.200 --> 00:24:09.760]  面對面我與主相見
[00:24:09.760 --> 00:24:14.120]  在那遙遠的青天
[00:24:14.120 --> 00:24:20.360]  面對面在主榮耀中
[00:24:20.360 --> 00:24:26.440]  將來必見主榮面
[00:24:26.440 --> 00:24:32.120]  將來你我在主面前不單止和耶穌見面
[00:24:32.120 --> 00:24:37.120]  而且你我和我們的親友
[00:24:37.120 --> 00:24:42.320]  我們在主裡面所親愛的親友
[00:24:42.320 --> 00:24:45.760]  親戚朋友都會見面
[00:24:45.760 --> 00:24:49.320]  使我特別想到我的祖母和我的母親
[00:24:49.320 --> 00:24:54.960]  特別使我時時懷念的兩位
[00:24:54.960 --> 00:25:02.600]  當然其他很多我都一樣懷念
[00:25:02.600 --> 00:25:05.200]  當你我和陌生人傳福音的時候
[00:25:05.200 --> 00:25:08.600]  要清清楚楚解釋
[00:25:08.600 --> 00:25:11.920]  耶穌是救主
[00:25:11.920 --> 00:25:20.760]  耶穌是永生江河的泉源
[00:25:20.760 --> 00:25:28.520]  解釋這個真理
[00:25:28.520 --> 00:25:34.600]  撒瑪利亞人請求耶穌和他住兩天
[00:25:34.600 --> 00:25:38.080]  耶穌說好 我和你住兩天
[00:25:38.080 --> 00:25:43.760]  住了兩天之後他們就和這位婦女說
[00:25:43.760 --> 00:25:45.600]  她說我們信
[00:25:45.600 --> 00:25:48.760]  不是因為你所以信
[00:25:48.760 --> 00:25:57.840]  是我們知道這位是真正的世人的救主
[00:25:57.840 --> 00:26:04.200]  聖經這樣記載
[00:26:04.200 --> 00:26:09.200]  意思是什麼
[00:26:09.200 --> 00:26:14.480]  讓別人看到我們的好的行為
[00:26:14.480 --> 00:26:18.600]  主耶穌在住那兩天
[00:26:18.600 --> 00:26:21.480]  起居飲食兩天
[00:26:21.480 --> 00:26:28.480]  一定讓他們看到主耶穌的溫柔
[00:26:28.480 --> 00:26:35.200]  主耶穌的慈愛
[00:26:35.200 --> 00:26:41.680]  主耶穌對於食物的感恩
[00:26:41.680 --> 00:26:46.200]  各樣各樣的行為
[00:26:46.200 --> 00:26:47.040]  讓他們看到
[00:26:47.040 --> 00:26:49.600]  加上主耶穌告訴他們
[00:26:49.600 --> 00:26:58.200]  我就是永生江河的泉源
[00:26:58.200 --> 00:27:06.200]  他們看到耶穌好的行為
[00:27:06.200 --> 00:27:11.560]  聖經說因此很多人
[00:27:11.560 --> 00:27:20.720]  很多撒瑪利亞人得救
[00:27:20.720 --> 00:27:25.600]  各位你有沒有感動向陌生人傳福音
[00:27:25.600 --> 00:27:33.000]  如果你有的時候我介紹兩本書
[00:27:33.000 --> 00:27:39.640]  可以給我們裝備我們自己的心態
[00:27:39.640 --> 00:27:44.720]  和我們的知識
[00:27:44.720 --> 00:27:47.240]  雖然我們是要傳福音
[00:27:47.240 --> 00:27:51.680]  但是如果我們不裝備我們自己的時候
[00:27:51.680 --> 00:27:56.960]  當我們看到一位陌生人的時候
[00:27:56.960 --> 00:28:01.880]  嗜好都不知道說什麼
[00:28:01.880 --> 00:28:05.720]  講天講地都不知道說什麼
[00:28:05.720 --> 00:28:08.680]  講敬拜又不知道說什麼
[00:28:08.680 --> 00:28:14.040]  我們要裝備
[00:28:14.040 --> 00:28:24.840]  十四世紀有一本書是《效法基督》
[00:28:24.840 --> 00:28:30.600]  我這個是在中文裡找出來的翻譯
[00:28:30.600 --> 00:28:34.880]  《效法基督》
[00:28:34.880 --> 00:28:41.560]  是在屬靈上面給我們很多很多古代的聖人
[00:28:41.560 --> 00:28:43.760]  在他們的默想之下
[00:28:43.760 --> 00:28:49.920]  怎樣對神敬拜
[00:28:49.920 --> 00:28:55.320]  怎樣活著榮耀神的名
[00:28:55.320 --> 00:29:04.480]  第二本書是在2003年出版的一本書
[00:29:04.480 --> 00:29:05.640]  沒有中文
[00:29:05.640 --> 00:29:12.080]  但是我翻譯做《如何認識一個人》
[00:29:12.080 --> 00:29:17.000]  它的作者是作了很多很多書的一位
[00:29:17.000 --> 00:29:19.040]  在電視上面
[00:29:19.040 --> 00:29:22.320]  時時大家以前都見過的一位
[00:29:22.320 --> 00:29:25.720]  David Brooks
[00:29:25.720 --> 00:29:32.480]  這本書連《Christianity Today》的雜誌
[00:29:32.480 --> 00:29:37.720]  都提倡給基督徒讀
[00:29:37.720 --> 00:29:41.080]  裡面教導我們怎樣做人
[00:29:41.080 --> 00:29:44.320]  教導我們怎樣講話
[00:29:44.320 --> 00:29:47.640]  雖然他沒有特別講他是基督徒
[00:29:47.640 --> 00:29:52.640]  但是因為他要多些人看這本書
[00:29:52.640 --> 00:30:00.880]  他說在教會裡面的人特別不懂得講話
[00:30:00.880 --> 00:30:06.240]  教會的紛爭就是因為不懂得講話
[00:30:06.240 --> 00:30:10.240]  基督徒不懂得聽只懂得講
[00:30:10.240 --> 00:30:12.000]  講的是從頭部說出來
[00:30:12.000 --> 00:30:14.320]  不是從心裡說出來
[00:30:14.320 --> 00:30:15.960]  非常好的一本書
[00:30:15.960 --> 00:30:19.840]  我請大家如果你要買
[00:30:19.840 --> 00:30:23.400]  我希望教會能夠買這本書給大家
[00:30:23.400 --> 00:30:31.080]  因為這本書是給我們一個實際的行動
[00:30:31.080 --> 00:30:36.760]  使教會怎樣可以合一
[00:30:36.760 --> 00:30:39.400]  使我們全人的靈命
[00:30:39.400 --> 00:30:42.560]  怎樣可以長進
[00:30:42.560 --> 00:30:44.680]  教會有兩個口號
[00:30:44.680 --> 00:30:48.280]  要合一 要靈命長進
[00:30:48.280 --> 00:30:53.520]  這本書省了很多主一學的時間
[00:30:53.520 --> 00:30:55.440]  不過你要看
[00:30:55.440 --> 00:31:02.160]  看了之後都要去上主一學
[00:31:02.160 --> 00:31:07.800]  第二個介紹
[00:31:07.800 --> 00:31:11.800]  我們多了這麼多知識
[00:31:11.800 --> 00:31:18.320]  就是要看一下宗教的雜誌
[00:31:18.320 --> 00:31:27.040]  讓我們能夠建立好的心態和價值觀
[00:31:27.040 --> 00:31:31.360]  社會上經常說價值觀
[00:31:31.360 --> 00:31:34.160]  不信的人說價值觀
[00:31:34.160 --> 00:31:38.480]  信徒又說價值觀
[00:31:38.480 --> 00:31:42.400]  甚麼叫價值觀
[00:31:42.400 --> 00:31:47.440]  我們要學習甚麼價值觀的定義是甚麼
[00:31:47.440 --> 00:31:49.360]  信徒的價值觀的定義
[00:31:49.360 --> 00:31:53.640]  和飛機的價值觀的定義是完全不同
[00:31:53.640 --> 00:31:58.960]  我們要在這些雜誌上學習一下
[00:31:58.960 --> 00:32:04.280]  給大家幾個例子參考
[00:32:04.280 --> 00:32:07.280]  第一個例子
[00:32:07.280 --> 00:32:10.160]  大家知不知道
[00:32:10.160 --> 00:32:15.360]  由2015年到2006年
[00:32:15.360 --> 00:32:21.360]  最快增加的人數的是回教
[00:32:21.360 --> 00:32:27.000]  不是基督教
[00:32:27.000 --> 00:32:31.400]  這個是知識
[00:32:31.400 --> 00:32:32.600]  那些字很小
[00:32:32.600 --> 00:32:39.640]  但是你看那條線你就知道
[00:32:39.640 --> 00:32:45.280]  回教的增加是百分之七十
[00:32:45.280 --> 00:32:54.400]  回教人數在2015年到2060年的估計是增加百分之七十
[00:32:54.400 --> 00:33:00.560]  基督教增加是百分之三十四
[00:33:00.560 --> 00:33:03.640]  一半 你看到一半
[00:33:03.640 --> 00:33:10.600]  猶太教增加27成
[00:33:10.600 --> 00:33:13.600]  民間信仰
[00:33:13.600 --> 00:33:19.280]  中國很多民間信仰
[00:33:19.280 --> 00:33:25.480]  外邦人 以色列人 外邦人
[00:33:25.480 --> 00:33:29.280]  那邊的巴勒斯坦人
[00:33:29.280 --> 00:33:30.960]  又是很多民間信仰
[00:33:30.960 --> 00:33:33.400]  他們增加的速度是怎樣呢
[00:33:33.400 --> 00:33:38.600]  只是五成
[00:33:38.600 --> 00:33:42.520]  所以民間信仰只不過是五成
[00:33:42.520 --> 00:33:44.600]  很慢很慢
[00:33:44.600 --> 00:33:46.880]  我們中國人的民間信仰
[00:33:46.880 --> 00:33:49.960]  你回到香港你看到很多民間信仰
[00:33:49.960 --> 00:33:51.200]  增加多少呢
[00:33:51.200 --> 00:33:53.960]  五成
[00:33:53.960 --> 00:33:58.040]  你可以用這個數字在你的頭腦上
[00:33:58.040 --> 00:34:02.280]  向陌生人傳福音的時候
[00:34:02.280 --> 00:34:06.920]  如果他是信民間信仰的時候
[00:34:06.920 --> 00:34:08.600]  你可以知道
[00:34:08.600 --> 00:34:20.960]  你所說的話的陌生人只不過是百分之五的一個人
[00:34:20.960 --> 00:34:24.160]  頭腦裡面有些知識
[00:34:24.160 --> 00:34:30.280]  其他的不信的增加零
[00:34:30.280 --> 00:34:31.200]  沒有增加到
[00:34:31.200 --> 00:34:35.080]  是這麼多就是這麼多
[00:34:35.080 --> 00:34:37.960]  佛教不但不增加
[00:34:37.960 --> 00:34:43.320]  還減少了百分之五
[00:34:43.320 --> 00:34:45.080]  一直減少
