
[00:00:00.000 --> 00:00:02.500]  今天我們看一個題目
[00:02:28.380 --> 00:02:29.460]  你發生什麼事
[00:02:29.460 --> 00:02:30.700]  沒什麼我很好
[00:02:30.700 --> 00:02:32.700]  他很享受他自己的現況
[00:02:32.700 --> 00:02:36.320]  所以最難搞的就是你要讓他知道他自己有問題
[00:02:36.320 --> 00:02:37.620]  所以第一個叫懵懂期
[00:02:37.620 --> 00:02:39.620]  什麼都不知道
[00:02:39.620 --> 00:02:43.340]  第二個就叫做考慮期
[00:02:43.340 --> 00:02:44.900]  即是正在考慮
[00:02:44.900 --> 00:02:47.900]  這件事情有需要去斟酌
[00:02:47.900 --> 00:02:51.100]  接著就是第三個叫做預備期
[00:02:51.100 --> 00:02:52.480]  或者叫做決定期
[00:02:52.480 --> 00:02:54.480]  決定要去改變
[00:02:54.480 --> 00:02:57.480]  第四個當然是行動期
[00:02:57.480 --> 00:02:59.480]  有了決定就行動
[00:02:59.480 --> 00:03:02.480]  第五個叫做維持期
[00:03:02.480 --> 00:03:05.100]  即是你要維持一個正常的狀態
[00:03:05.100 --> 00:03:06.100]  但都不容易
[00:03:06.100 --> 00:03:09.100]  如果你一不小心就會回到懵懂期
[00:03:09.100 --> 00:03:11.100]  又再來一次
[00:03:11.100 --> 00:03:13.880]  我想我們人生都是要小心
[00:03:13.880 --> 00:03:15.220]  我們作為基督徒
[00:03:15.220 --> 00:03:17.220]  我們應該是一個聖潔的群體
[00:03:17.220 --> 00:03:20.400]  但是不要忘記我們仍有罪性
[00:03:20.400 --> 00:03:23.160]  我們仍然被撒旦的迷惑
[00:03:23.160 --> 00:03:26.020]  我們自己做了一些錯事
[00:03:26.020 --> 00:03:28.020]  可能一些根深蒂固的罪
[00:03:28.020 --> 00:03:30.020]  在我們的生命裡面
[00:03:30.020 --> 00:03:31.020]  我們都不知道
[00:03:31.020 --> 00:03:33.020]  懵懂
[00:03:33.020 --> 00:03:35.020]  我們繼續這樣走
[00:03:35.020 --> 00:03:38.020]  或者我們滿足這些罪終之樂
[00:03:38.020 --> 00:03:41.020]  我們繼續去浸淫一些罪惡的裡面
[00:03:41.020 --> 00:03:43.020]  又或者是很長遠的
[00:03:43.020 --> 00:03:45.020]  我們知道我們明知這些不好
[00:03:45.020 --> 00:03:47.020]  但我沒有辦法
[00:03:47.020 --> 00:03:48.020]  太久了
[00:03:48.020 --> 00:03:50.020]  我已經習以為常了
[00:03:50.020 --> 00:03:51.020]  去改變
[00:03:51.020 --> 00:03:53.020]  譬如有很多
[00:03:53.020 --> 00:03:56.020]  不少基督徒有一些色情網站
[00:03:56.020 --> 00:03:58.020]  這些的困難
[00:03:58.020 --> 00:04:00.020]  很多時候經常要看這些
[00:04:00.020 --> 00:04:02.020]  現在就更加方便一些了
[00:04:02.020 --> 00:04:04.020]  他自己會跑來跑去的
[00:04:04.020 --> 00:04:06.020]  來不來這樣
[00:04:06.020 --> 00:04:09.020]  所以這些很多很多的問題
[00:04:09.020 --> 00:04:12.020]  我們又要問一下我們自己怎樣
[00:04:12.020 --> 00:04:14.020]  又說在我們做基督徒之前
[00:04:14.020 --> 00:04:16.020]  我們已經有些惡習了
[00:04:16.020 --> 00:04:18.020]  你做了基督徒
[00:04:18.020 --> 00:04:20.020]  慢慢慢慢去洗淨
[00:04:20.020 --> 00:04:22.020]  成為一個新人
[00:04:22.020 --> 00:04:24.020]  我以前就很牛精的
[00:04:24.020 --> 00:04:26.020]  我叫做牛精池
[00:04:26.020 --> 00:04:28.020]  你想不到
[00:04:28.020 --> 00:04:31.020]  但我有時久不久都牛精一下的
[00:04:31.020 --> 00:04:33.020]  家人就看到我這個樣子的
[00:04:33.020 --> 00:04:35.020]  不過我都要面對
[00:04:35.020 --> 00:04:37.020]  事實上這些老我在我自己裡面
[00:04:37.020 --> 00:04:39.020]  你又是怎樣呢
[00:04:39.020 --> 00:04:41.020]  我想我們要好好去看一下
[00:04:41.020 --> 00:04:43.020]  我們在我們人生裡面
[00:04:43.020 --> 00:04:46.020]  如果我們不留意這些問題
[00:04:46.020 --> 00:04:48.020]  這些根深蒂固
[00:04:48.020 --> 00:04:51.020]  一些核心阻礙我們成長的東西
[00:04:51.020 --> 00:04:53.020]  我們很恐怕我們兜來兜去
[00:04:53.020 --> 00:04:55.020]  我們的基督徒的生命
[00:04:55.020 --> 00:04:57.020]  可能都是原地踏步
[00:04:57.020 --> 00:04:59.020]  或者我們看一下這段的經文
[00:04:59.020 --> 00:05:01.020]  在以色列記
[00:05:01.020 --> 00:05:03.020]  是很精彩的一段
[00:05:03.020 --> 00:05:05.020]  我們一直在學以色列記
[00:05:05.020 --> 00:05:07.020]  就是神很大的恩典
[00:05:07.020 --> 00:05:09.020]  讓到一些秘魯歸回的人
[00:05:09.020 --> 00:05:11.020]  回到耶路撒冷的地方
[00:05:11.020 --> 00:05:13.020]  然後就起聖殿起地基
[00:05:13.020 --> 00:05:14.020]  當然有難處
[00:05:14.020 --> 00:05:16.020]  最後就起了
[00:05:16.020 --> 00:05:17.020]  起了聖殿
[00:05:17.020 --> 00:05:21.020]  然後大概70年左右的時間
[00:05:21.020 --> 00:05:23.020]  以色列第二批的人
[00:05:23.020 --> 00:05:25.020]  回到這個地方
[00:05:25.020 --> 00:05:27.020]  美化這個聖殿
[00:05:27.020 --> 00:05:29.020]  有阿達舍西王的支援
[00:05:29.020 --> 00:05:31.020]  或者是一個御旨
[00:05:31.020 --> 00:05:33.020]  然後回到去
[00:05:33.020 --> 00:05:38.020]  但發覺去到第七第八章就去到了
[00:05:38.020 --> 00:05:40.020]  其實很開心的
[00:05:40.020 --> 00:05:43.020]  這個秘魯歸回的聖殿已經起了
[00:05:43.020 --> 00:05:45.020]  但去到第九章
[00:05:45.020 --> 00:05:48.020]  上次陳牧師跟大家講的這段經文
[00:05:48.020 --> 00:05:52.020]  就是講到整個群體有一個很大的危機
[00:05:52.020 --> 00:05:54.020]  就是有些領袖就說到
[00:05:54.020 --> 00:05:56.020]  很不行
[00:05:56.020 --> 00:05:58.020]  我們這個民族
[00:05:58.020 --> 00:06:00.020]  我們的民眾
[00:06:00.020 --> 00:06:03.020]  很多就是和一些外族的婦女
[00:06:03.020 --> 00:06:06.020]  是一個通婚
[00:06:06.020 --> 00:06:09.020]  以致我們成為猶集了的民族
[00:06:09.020 --> 00:06:13.020]  民政的血統亂了
[00:06:13.020 --> 00:06:15.020]  是一個非常大的危機
[00:06:15.020 --> 00:06:18.020]  然後以色列就在第九章
[00:06:18.020 --> 00:06:20.020]  作了一個很長的禱告
[00:06:20.020 --> 00:06:22.020]  直到來到這一段
[00:06:22.020 --> 00:06:24.020]  第十章
[00:06:24.020 --> 00:06:26.020]  我們就會看到
[00:06:26.020 --> 00:06:29.020]  他們面對一個很根深蒂固的問題
[00:06:29.020 --> 00:06:32.020]  就是一些重難解決
[00:06:32.020 --> 00:06:34.020]  是生活裏面的一部分
[00:06:34.020 --> 00:06:38.020]  家庭裏面有不同的種族
[00:06:38.020 --> 00:06:41.020]  但我們慢慢探究這個問題
[00:06:41.020 --> 00:06:43.020]  上次陳牧師都有講到一些
[00:06:43.020 --> 00:06:46.020]  或者我們首先分開兩方面看這段經文
[00:06:46.020 --> 00:06:48.020]  第一方面我們看一下
[00:06:48.020 --> 00:06:50.020]  悔改的心有什麼元素
[00:06:50.020 --> 00:06:52.020]  然後我們想一想
[00:06:52.020 --> 00:06:55.020]  如果我們的生命真的想我們面對
[00:06:55.020 --> 00:06:58.020]  自己一些根深蒂固的問題
[00:06:58.020 --> 00:07:00.020]  可能大家看這段經文
[00:07:00.020 --> 00:07:02.020]  給你一些啟迪
[00:07:02.020 --> 00:07:05.020]  怎樣一些重要的因素我們要留意
[00:07:05.020 --> 00:07:07.020]  然後我們就看一下
[00:07:07.020 --> 00:07:10.020]  那些領袖的角色是怎樣
[00:07:10.020 --> 00:07:11.020]  很重要的
[00:07:11.020 --> 00:07:13.020]  我們知道以色列是一個領袖
[00:07:13.020 --> 00:07:15.020]  他也不是一個人去做這件事
[00:07:15.020 --> 00:07:18.020]  去改變這個問題
[00:07:18.020 --> 00:07:21.020]  我們詳細看一下這段經文
[00:07:21.020 --> 00:07:23.020]  首先第一方面我們看一下悔改
[00:07:23.020 --> 00:07:26.020]  悔改的心有什麼因素在裏面
[00:07:26.020 --> 00:07:28.020]  這裏第一節
[00:07:28.020 --> 00:07:30.020]  我們首先第一節去到
[00:07:30.020 --> 00:07:35.020]  看到第四節這段
[00:07:35.020 --> 00:07:38.020]  我們看到悔改的心是怎樣
[00:07:38.020 --> 00:07:42.020]  第一樣很重要的就是哭泣
[00:07:42.020 --> 00:07:44.020]  第一節我們看一下
[00:07:44.020 --> 00:07:49.020]  以色列禱告認罪哭泣
[00:07:49.020 --> 00:07:52.020]  俯伏在上帝殿前的時候
[00:07:52.020 --> 00:07:56.020]  有以色列中的男女和孩童聚集到以色列那裏
[00:07:56.020 --> 00:07:58.020]  成了一個盛大的會
[00:07:58.020 --> 00:08:01.020]  百姓無不同哭
[00:08:01.020 --> 00:08:04.020]  這裏重複了兩次哭泣
[00:08:04.020 --> 00:08:06.020]  以色列哭泣
[00:08:06.020 --> 00:08:08.020]  然後群眾痛哭
[00:08:08.020 --> 00:08:10.020]  無不痛哭
[00:08:10.020 --> 00:08:11.020]  兩個都在哭
[00:08:11.020 --> 00:08:12.020]  很大聲的
[00:08:12.020 --> 00:08:14.020]  或者有聲音
[00:08:14.020 --> 00:08:16.020]  是看得到的
[00:08:16.020 --> 00:08:19.020]  我們知道在上一段的第九章
[00:08:19.020 --> 00:08:22.020]  講到以色列就跪在那裏禱告
[00:08:22.020 --> 00:08:25.020]  然後其實一路禱告完之後
[00:08:25.020 --> 00:08:26.020]  就到這段經文
[00:08:26.020 --> 00:08:28.020]  這裏持續這樣講
[00:08:28.020 --> 00:08:29.020]  以色列在做什麼呢
[00:08:29.020 --> 00:08:32.020]  他仍然是禱告認罪
[00:08:32.020 --> 00:08:34.020]  然後他的態度是怎樣呢
[00:08:34.020 --> 00:08:35.020]  哭泣
[00:08:35.020 --> 00:08:36.020]  俯伏
[00:08:36.020 --> 00:08:37.020]  謙卑
[00:08:37.020 --> 00:08:38.020]  來到神的面前
[00:08:38.020 --> 00:08:39.020]  是哭
[00:08:39.020 --> 00:08:44.020]  我不知道大家有沒有為自己的罪哭泣呢
[00:08:44.020 --> 00:08:48.020]  更加會不會為別人的罪哭泣呢
[00:08:48.020 --> 00:08:50.020]  有沒有試過
[00:08:50.020 --> 00:08:55.020]  哭泣就是代表一種裏面非常難受的一件事
[00:08:55.020 --> 00:08:58.020]  當我們見到對方有這個問題的時候
[00:08:58.020 --> 00:09:00.020]  罪的纏繞的時候
[00:09:00.020 --> 00:09:02.020]  我們會哭泣
[00:09:02.020 --> 00:09:04.020]  哭泣是怎樣呢
[00:09:04.020 --> 00:09:07.020]  就是欲緊對方的宿命的生命
[00:09:07.020 --> 00:09:09.020]  原來不在神的心意當中
[00:09:09.020 --> 00:09:10.020]  你欲緊
[00:09:10.020 --> 00:09:17.020]  還有對方過著一種敗壞的生活
[00:09:17.020 --> 00:09:20.020]  你真是一種愛的關係的時候
[00:09:20.020 --> 00:09:22.020]  你不會很容易過
[00:09:22.020 --> 00:09:24.020]  你不會覺得很受
[00:09:24.020 --> 00:09:26.020]  還有就是
[00:09:26.020 --> 00:09:28.020]  如果他再在這個罪惡裏面
[00:09:28.020 --> 00:09:29.020]  他要面對神的紀律
[00:09:29.020 --> 00:09:31.020]  他要面對很多的後果
[00:09:31.020 --> 00:09:32.020]  你見到這樣
[00:09:32.020 --> 00:09:34.020]  你會很不忍
[00:09:34.020 --> 00:09:36.020]  教會最重要就是
[00:09:36.020 --> 00:09:38.020]  面對罪不是無情的指責
[00:09:38.020 --> 00:09:42.020]  而是愛心的眼淚
[00:09:42.020 --> 00:09:44.020]  保羅都是這樣提到的
[00:09:44.020 --> 00:09:49.020]  他在回眾當中
[00:09:49.020 --> 00:09:51.020]  在哥倫多後書說
[00:09:51.020 --> 00:09:53.020]  有誰軟弱我不軟弱
[00:09:53.020 --> 00:09:56.020]  有誰跌倒我不召急
[00:09:56.020 --> 00:09:59.020]  有一種這樣的心情
[00:09:59.020 --> 00:10:01.020]  一種愛的悲嘆
[00:10:01.020 --> 00:10:03.020]  面對對方的罪
[00:10:03.020 --> 00:10:05.020]  有一樣東西我們真的要學習
[00:10:05.020 --> 00:10:07.020]  主耶穌教導我們的
[00:10:07.020 --> 00:10:08.020]  不要論斷
[00:10:08.020 --> 00:10:10.020]  不要評斷
[00:10:10.020 --> 00:10:11.020]  什麼意思呢
[00:10:11.020 --> 00:10:14.020]  難道不是代表我們看不到對方的問題嗎
[00:10:14.020 --> 00:10:15.020]  不是
[00:10:15.020 --> 00:10:18.020]  你看到之後你怎樣去面對
[00:10:18.020 --> 00:10:19.020]  你很容易評斷
[00:10:19.020 --> 00:10:21.020]  你就是坐在神的位置
[00:10:21.020 --> 00:10:24.020]  指控某人做錯了
[00:10:24.020 --> 00:10:26.020]  我們就最容易這樣做
[00:10:26.020 --> 00:10:28.020]  但是耶穌基督說
[00:10:28.020 --> 00:10:30.020]  不要評斷
[00:10:30.020 --> 00:10:31.020]  聖經裏面說
[00:10:31.020 --> 00:10:33.020]  憐憫勝於審判
[00:10:33.020 --> 00:10:34.020]  我們是愛
[00:10:34.020 --> 00:10:37.020]  整個群體是一種的眼淚
[00:10:37.020 --> 00:10:39.020]  一種愛
[00:10:39.020 --> 00:10:41.020]  能夠扭轉人的生命
[00:10:41.020 --> 00:10:43.020]  這個
[00:10:43.020 --> 00:10:45.020]  以色列非常有感染力
[00:10:45.020 --> 00:10:47.020]  你看他教導
[00:10:47.020 --> 00:10:49.020]  然後你發覺
[00:10:49.020 --> 00:10:52.020]  然後以色列中的男女和孩童
[00:10:52.020 --> 00:10:54.020]  聚集在以色列
[00:10:54.020 --> 00:10:57.020]  即是一個很有感染力的人
[00:10:57.020 --> 00:11:01.020]  為了這些百姓的罪來哭
[00:11:01.020 --> 00:11:03.020]  然後他們也成了大會
[00:11:03.020 --> 00:11:05.020]  他們也哭
[00:11:05.020 --> 00:11:07.020]  就是說
[00:11:07.020 --> 00:11:08.020]  這群人
[00:11:08.020 --> 00:11:10.020]  是真的看到那種的
[00:11:10.020 --> 00:11:12.020]  那種的愛
[00:11:12.020 --> 00:11:13.020]  多麼的深
[00:11:13.020 --> 00:11:15.020]  這是第一件事
[00:11:15.020 --> 00:11:17.020]  當我們哭
[00:11:17.020 --> 00:11:19.020]  然後第二個我們就看看
[00:11:19.020 --> 00:11:21.020]  有一個領袖說
[00:11:21.020 --> 00:11:23.020]  是以蘭的子孫
[00:11:23.020 --> 00:11:25.020]  耶傑的兒子
[00:11:25.020 --> 00:11:27.020]  史嘉尼對以色列說
[00:11:27.020 --> 00:11:28.020]  我們
[00:11:28.020 --> 00:11:29.020]  這裏就說
[00:11:29.020 --> 00:11:31.020]  我們取了這地的愛邦女子
[00:11:31.020 --> 00:11:33.020]  甘煩了我們的上帝
[00:11:33.020 --> 00:11:35.020]  這裏
[00:11:35.020 --> 00:11:37.020]  有一個領袖就
[00:11:37.020 --> 00:11:39.020]  很坦白的這樣說
[00:11:39.020 --> 00:11:41.020]  承認自己的罪
[00:11:41.020 --> 00:11:42.020]  我們留意
[00:11:42.020 --> 00:11:44.020]  他說我們取了這地的愛邦女子
[00:11:44.020 --> 00:11:46.020]  如果我們看看他有沒有取
[00:11:46.020 --> 00:11:47.020]  愛邦女子呢
[00:11:47.020 --> 00:11:49.020]  其實他沒有的
[00:11:49.020 --> 00:11:51.020]  他的經文在第十章
[00:11:51.020 --> 00:11:53.020]  那裏十八節至到
[00:11:53.020 --> 00:11:55.020]  四十四節是沒有他的名字
[00:11:55.020 --> 00:11:57.020]  但是他說我們
[00:11:57.020 --> 00:11:59.020]  以色列之前的
[00:11:59.020 --> 00:12:01.020]  第九章禱告都是說我們
[00:12:01.020 --> 00:12:03.020]  你發覺一些領袖
[00:12:03.020 --> 00:12:05.020]  或者一些愛群眾的時候
[00:12:05.020 --> 00:12:07.020]  他不是覺得自己
[00:12:07.020 --> 00:12:09.020]  很厲害的
[00:12:09.020 --> 00:12:11.020]  他說我們整個
[00:12:11.020 --> 00:12:13.020]  整個群體
[00:12:13.020 --> 00:12:15.020]  他覺得自己也有份的
[00:12:15.020 --> 00:12:17.020]  然後他說了一句很重要的話
[00:12:17.020 --> 00:12:19.020]  甘煩了上帝
[00:12:19.020 --> 00:12:21.020]  甘煩了我們的上帝
[00:12:21.020 --> 00:12:23.020]  我們得罪了神
[00:12:23.020 --> 00:12:25.020]  甘煩這個字很有意思
[00:12:25.020 --> 00:12:27.020]  我們發覺聖經裏面說的罪
[00:12:27.020 --> 00:12:29.020]  有幾個形容的
[00:12:29.020 --> 00:12:31.020]  有個罪這個字
[00:12:31.020 --> 00:12:33.020]  不達標的罪
[00:12:33.020 --> 00:12:35.020]  好像射箭射不中心
[00:12:35.020 --> 00:12:37.020]  另外這個字也是常見的
[00:12:37.020 --> 00:12:39.020]  過煩
[00:12:39.020 --> 00:12:41.020]  就是甘煩
[00:12:41.020 --> 00:12:43.020]  神明明說了一個命令
[00:12:43.020 --> 00:12:45.020]  但是我們就是不聽
[00:12:45.020 --> 00:12:47.020]  這個就是
[00:12:47.020 --> 00:12:49.020]  表達了犯罪的那種活躍的心態
[00:12:49.020 --> 00:12:51.020]  這種心態是怎樣呢
[00:12:51.020 --> 00:12:53.020]  或者你和我要留意
[00:12:53.020 --> 00:12:55.020]  我們覺得自己的意欲
[00:12:55.020 --> 00:12:57.020]  是最高的
[00:12:57.020 --> 00:12:59.020]  神是在我前面
[00:12:59.020 --> 00:13:01.020]  定了一個標準不過我要越過它
[00:13:01.020 --> 00:13:03.020]  我不讓神
[00:13:03.020 --> 00:13:05.020]  剝奪了我的幸福的追求
[00:13:05.020 --> 00:13:07.020]  我繼續要爭取
[00:13:07.020 --> 00:13:09.020]  這個就是那個甘煩的意思
[00:13:09.020 --> 00:13:11.020]  你聽起來
[00:13:11.020 --> 00:13:13.020]  也很容易理解
[00:13:13.020 --> 00:13:15.020]  在罪裏面原來有些吸引的地方
[00:13:15.020 --> 00:13:17.020]  我要這樣做
[00:13:17.020 --> 00:13:19.020]  特別這段經文裏面說
[00:13:19.020 --> 00:13:21.020]  一些婚姻性的
[00:13:21.020 --> 00:13:23.020]  就是取愛幫女子
[00:13:23.020 --> 00:13:25.020]  這些真是很大的幸福
[00:13:25.020 --> 00:13:27.020]  我覺得這個
[00:13:27.020 --> 00:13:29.020]  記得士司機
[00:13:29.020 --> 00:13:31.020]  參孫見到
[00:13:31.020 --> 00:13:33.020]  很漂亮的菲利士人
[00:13:33.020 --> 00:13:35.020]  他真是著迷了
[00:13:35.020 --> 00:13:37.020]  這些就是
[00:13:37.020 --> 00:13:39.020]  我們覺得自己
[00:13:39.020 --> 00:13:41.020]  是要爭取
[00:13:41.020 --> 00:13:43.020]  我的利益我的幸福
[00:13:43.020 --> 00:13:45.020]  但是其實我們知道
[00:13:45.020 --> 00:13:47.020]  這是一個謊言
[00:13:47.020 --> 00:13:49.020]  是被撒旦蒙蔽了
[00:13:49.020 --> 00:13:51.020]  是被撒旦蒙蔽了
[00:13:51.020 --> 00:13:53.020]  這些只會遠離神的
[00:13:53.020 --> 00:13:55.020]  心意然後最後落在
[00:13:55.020 --> 00:13:57.020]  神的刑罰當中
[00:13:57.020 --> 00:13:59.020]  我們有些人
[00:13:59.020 --> 00:14:01.020]  很容易
[00:14:01.020 --> 00:14:03.020]  分愛情
[00:14:03.020 --> 00:14:05.020]  在我睦會裏面我覺得最傷痛
[00:14:05.020 --> 00:14:07.020]  其中一個我知道這些消息的時候
[00:14:07.020 --> 00:14:09.020]  那個受害者是很慘
[00:14:09.020 --> 00:14:11.020]  自尊
[00:14:11.020 --> 00:14:13.020]  他的被欺騙
[00:14:13.020 --> 00:14:15.020]  他對人的信任
[00:14:15.020 --> 00:14:17.020]  全部都是很大的影響
[00:14:17.020 --> 00:14:19.020]  整個世界好像掉轉一樣
[00:14:19.020 --> 00:14:21.020]  造成的傷害
[00:14:21.020 --> 00:14:23.020]  非常之大
[00:14:23.020 --> 00:14:25.020]  但是對方以為拿到幸福
[00:14:25.020 --> 00:14:27.020]  很多時候都警告
[00:14:27.020 --> 00:14:29.020]  另外一方
[00:14:29.020 --> 00:14:31.020]  就是一些犯罪的那一方
[00:14:31.020 --> 00:14:33.020]  你要知道神會有懲罰的
[00:14:33.020 --> 00:14:35.020]  我經常用這些經文去提醒
[00:14:35.020 --> 00:14:37.020]  但是
[00:14:37.020 --> 00:14:39.020]  人就是活在一個
[00:14:39.020 --> 00:14:41.020]  謊言當中
[00:14:41.020 --> 00:14:43.020]  我追求自己的享樂
[00:14:43.020 --> 00:14:45.020]  就是這樣
[00:14:45.020 --> 00:14:47.020]  幹犯了神的罪
[00:14:47.020 --> 00:14:49.020]  自從亞當到我們今天都是這樣
[00:14:49.020 --> 00:14:51.020]  我們看到
[00:14:51.020 --> 00:14:53.020]  其實最大的一件事
[00:14:53.020 --> 00:14:55.020]  就是當我們要滿足
[00:14:55.020 --> 00:14:57.020]  自己的私慾的時候
[00:14:57.020 --> 00:14:59.020]  神給我們按照他的形象
[00:14:59.020 --> 00:15:01.020]  做我們的品格
[00:15:01.020 --> 00:15:03.020]  就慢慢沒有了
[00:15:03.020 --> 00:15:05.020]  甚至乎越來越敗壞
[00:15:05.020 --> 00:15:07.020]  這個是非常之危險
[00:15:07.020 --> 00:15:09.020]  這裡就是
[00:15:09.020 --> 00:15:11.020]  我們會看到
[00:15:11.020 --> 00:15:13.020]  這一位很敬虔的
[00:15:13.020 --> 00:15:15.020]  這位的釋迦尼這樣說
[00:15:15.020 --> 00:15:17.020]  但是留意跟著他說了之後
[00:15:17.020 --> 00:15:19.020]  他不會覺得這個就沒辦法了
[00:15:19.020 --> 00:15:21.020]  不是啊
[00:15:21.020 --> 00:15:23.020]  有希望他說
[00:15:23.020 --> 00:15:25.020]  然而現在以色列人在這世上
[00:15:25.020 --> 00:15:27.020]  還有指望
[00:15:27.020 --> 00:15:29.020]  現在我們要與我們的上帝納約
[00:15:29.020 --> 00:15:31.020]  送走所有的妻子和他們所生的
[00:15:31.020 --> 00:15:33.020]  照著主和那些
[00:15:33.020 --> 00:15:35.020]  因我們上帝
[00:15:35.020 --> 00:15:37.020]  誡命薦經之人
[00:15:37.020 --> 00:15:39.020]  所定義的
[00:15:39.020 --> 00:15:41.020]  按律法去行
[00:15:41.020 --> 00:15:43.020]  這句話我們要慢慢去
[00:15:43.020 --> 00:15:45.020]  消化一下
[00:15:45.020 --> 00:15:47.020]  非常之重的份量
[00:15:47.020 --> 00:15:49.020]  他說現在
[00:15:49.020 --> 00:15:51.020]  雖然是這樣我們現在有指望
[00:15:51.020 --> 00:15:53.020]  因為神是那位
[00:15:53.020 --> 00:15:55.020]  信實的主
[00:15:55.020 --> 00:15:57.020]  我們還有得撐
[00:15:57.020 --> 00:15:59.020]  現在我們快點行動
[00:15:59.020 --> 00:16:01.020]  如果我們知道
[00:16:01.020 --> 00:16:03.020]  指望是基於神的憐憫
[00:16:03.020 --> 00:16:05.020]  以色列人基本上是
[00:16:05.020 --> 00:16:07.020]  離棄了神
[00:16:07.020 --> 00:16:09.020]  神給他們重回故土
[00:16:09.020 --> 00:16:11.020]  如果他們還是從韜福節
[00:16:11.020 --> 00:16:13.020]  在尼西米
[00:16:13.020 --> 00:16:15.020]  繼續
[00:16:15.020 --> 00:16:17.020]  都說到這些事情
[00:16:17.020 --> 00:16:19.020]  又有外族通婚的問題
[00:16:19.020 --> 00:16:21.020]  我們所說的維持期很重要
[00:16:21.020 --> 00:16:23.020]  去到尼西米的時候
[00:16:23.020 --> 00:16:25.020]  又再有類似的事情發生
[00:16:25.020 --> 00:16:27.020]  尼西米就說到
