
[00:00:00.000 --> 00:00:04.280]  這個教育雪梨華人宣導會眾弟子姐妹平安
[00:08:44.020 --> 00:08:46.360]  但是好像得不到安息
[00:08:46.360 --> 00:08:51.780]  今天我們其實面對一個很大的挑戰
[00:08:51.780 --> 00:08:56.680]  我們身邊看到很多不同的人
[00:08:56.680 --> 00:08:59.300]  但問題不是我們看不看得到人
[00:08:59.300 --> 00:09:05.400]  而是我們習慣用我們自己的眼光來看人
[00:09:05.400 --> 00:09:09.560]  比如說我們會看見那些人在發脾氣
[00:09:09.560 --> 00:09:12.060]  看到那些人很冷淡
[00:09:12.060 --> 00:09:14.320]  看到那些人很散漫
[00:09:14.320 --> 00:09:16.020]  這些是我們看到的東西
[00:09:16.020 --> 00:09:18.860]  但是在主人的眼光裏
[00:09:18.860 --> 00:09:23.000]  它可能看到這些人的傷口
[00:09:23.000 --> 00:09:24.980]  這些人的疲累
[00:09:24.980 --> 00:09:28.960]  又或者看到這幫人的迷失
[00:09:28.960 --> 00:09:31.700]  如果我們只是單憑用我們的肉眼
[00:09:31.700 --> 00:09:36.060]  我們只能看到一張張很普通很正常的面孔
[00:09:36.060 --> 00:09:39.740]  甚至這個面孔是令到你覺得
[00:09:39.740 --> 00:09:41.940]  是不令你喜歡的面孔
[00:09:41.940 --> 00:09:46.260]  有些人說看到他背脊就憎恨他前面
[00:09:46.260 --> 00:09:48.920]  或者看到他前面憎恨他背脊
[00:09:48.920 --> 00:09:51.280]  但如果當我們進入耶穌
[00:09:51.280 --> 00:09:56.020]  嘗試用耶穌的眼光去看我們身邊的人的時候
[00:09:56.020 --> 00:10:01.420]  我們就可以看到穿透這個表面
[00:10:01.420 --> 00:10:07.280]  看到一個個正在困苦樓裏面的一些靈魂
[00:10:07.280 --> 00:10:12.100]  有人可能會說現代的人生活得這麼好
[00:10:12.100 --> 00:10:16.800]  怎麼會是困苦樓裏的呢?
[00:10:16.800 --> 00:10:19.700]  有很多人有工作、有家庭
[00:10:19.700 --> 00:10:22.180]  有手機、有娛樂、有自由
[00:10:22.180 --> 00:10:26.940]  怎麼會好像沒有牧人一樣呢?
[00:10:26.940 --> 00:10:31.460]  但是我們要問一個問題
[00:10:31.460 --> 00:10:33.820]  外面生活得好
[00:10:33.820 --> 00:10:38.700]  是不是就等於他的內在生命有安息的呢?
[00:10:38.700 --> 00:10:41.620]  琉璃瓦是一個非常富裕的地方
[00:10:41.620 --> 00:10:45.720]  我猜和澳洲的人差不多都是非常富裕的
[00:10:45.720 --> 00:10:48.500]  在琉璃瓦裏面全方位很困難
[00:10:48.500 --> 00:10:53.400]  因為基本上你很難找到任何的入設點
[00:10:53.400 --> 00:10:55.200]  來和他去做報道
[00:10:55.200 --> 00:10:58.660]  因為政府所有的福利太好了
[00:10:58.660 --> 00:11:01.200]  好到地步就是你不用做事
[00:11:01.200 --> 00:11:02.580]  政府都可以養到你的
[00:11:02.580 --> 00:11:05.500]  在琉璃瓦裏面超過四成是失業的
[00:11:05.500 --> 00:11:07.500]  但是你沒有生活的困難
[00:11:07.500 --> 00:11:11.160]  很多人喜歡是不需要做事的
[00:11:11.160 --> 00:11:14.000]  甚至乎窮人或者失業的人
[00:11:14.000 --> 00:11:19.360]  他開一輛車還可能比你做事開一輛車還要漂亮
[00:11:19.360 --> 00:11:20.680]  你看到那種富裕
[00:11:20.680 --> 00:11:24.920]  但是是不是這幫人好像很富裕沒有需要的呢?
[00:11:24.920 --> 00:11:29.100]  其實琉璃瓦都有很多自殺的問題
[00:11:29.100 --> 00:11:33.000]  因為他們表面上好像很富足
[00:11:33.000 --> 00:11:38.200]  但是他們的心靈裏面是非常的空虛
[00:11:38.200 --> 00:11:44.100]  在2024年香港有一套電影叫做《破地獄》
[00:11:44.100 --> 00:11:46.100]  我都特意上網查一查
[00:11:46.100 --> 00:11:48.500]  究竟這套電影在雪梨有沒有上映過
[00:11:48.500 --> 00:11:49.780]  原來是有的
[00:11:49.780 --> 00:11:52.140]  這套電影在雪梨也有上映過
[00:11:52.140 --> 00:11:56.860]  我相信有不少的華人應該都有看過這套電影
[00:11:56.860 --> 00:11:58.600]  我不知道你們有沒有看過
[00:11:58.600 --> 00:12:01.980]  但是我撇開信仰的課題去看
[00:12:01.980 --> 00:12:06.360]  不說他信仰背後的道教的理念
[00:12:06.360 --> 00:12:11.360]  在電影裏面有一句話其實是講得很有深度的
[00:12:11.360 --> 00:12:16.040]  他說「生人都需要破地獄」
[00:12:16.040 --> 00:12:19.680]  他說「生人都有很多地獄」
[00:12:19.680 --> 00:12:23.180]  當然我們不認同道教的觀念
[00:12:23.180 --> 00:12:28.380]  但是這句話背後是在講一個很重要的一個場景
[00:12:28.380 --> 00:12:32.780]  而這句話裏面的確對很多人都有感觸
[00:12:32.780 --> 00:12:33.500]  為什麼呢?
[00:12:33.500 --> 00:12:36.940]  因為講中了現代人的一種真相
[00:12:36.940 --> 00:12:39.980]  就是很多人表面上是很正常的
[00:12:39.980 --> 00:12:43.020]  但是在裏面是被困住的
[00:12:43.020 --> 00:12:45.460]  很多人仍然是在生活的
[00:12:45.460 --> 00:12:48.380]  但是他的靈魂就好像在飄來飄去
[00:12:48.380 --> 00:12:54.980]  好像每天帶著沒有靈魂的軀殼過每一天的生活
[00:12:54.980 --> 00:12:59.460]  弟兄姊妹 我們有份時間反思一下我們自己的狀況好嗎?
[00:12:59.460 --> 00:13:01.380]  會不會回到教會裏面
[00:13:01.380 --> 00:13:04.760]  在服事裏面你都覺得很累的呢?
[00:13:04.760 --> 00:13:06.820]  當我們要去傳福音的時候
[00:13:06.820 --> 00:13:10.000]  又會不會令到我們覺得很困難不起勁的呢?
[00:13:10.000 --> 00:13:13.260]  如果我們覺得真的有這樣的情況的話
[00:13:13.260 --> 00:13:15.460]  可能我們都需要檢視一下
[00:13:15.460 --> 00:13:20.900]  究竟我們屬靈的心靈的狀況是一個什麼樣的情況
[00:13:20.900 --> 00:13:27.620]  會不會其實我們都用一個自己的眼光來去看服事
[00:13:27.620 --> 00:13:30.460]  或者去看傳福音的呢?
[00:13:30.460 --> 00:13:32.860]  因為如果我們用自己的眼光的時候
[00:13:32.860 --> 00:13:38.660]  我們很容易會有一種情況就是覺得那班人很麻煩
[00:13:38.660 --> 00:13:40.620]  講的你都不相信
[00:13:40.620 --> 00:13:43.020]  用這麼多的愛心來服事你
[00:13:43.020 --> 00:13:46.180]  去幫助你 和你分享神的福音
[00:13:46.180 --> 00:13:49.460]  你都不相信 OK?
[00:13:49.460 --> 00:13:51.900]  用自己的眼光去看的時候
[00:13:51.900 --> 00:13:57.440]  服事也都很容易變成一種額外的負擔
[00:13:57.440 --> 00:14:02.100]  傳福音就很自然的變成一種壓力
[00:14:02.100 --> 00:14:05.260]  但是如果我們嘗試用耶穌的眼光去看的時候
[00:14:05.260 --> 00:14:09.900]  可能我們的心境裏面會有一種變化
[00:14:09.900 --> 00:14:12.280]  你會發現可能在職場上面
[00:14:12.280 --> 00:14:16.080]  你所看見的不單止是一些你的同事
[00:14:16.080 --> 00:14:20.220]  你可能會看到這個同事只是一些
[00:14:20.220 --> 00:14:22.680]  需要福音的一些心靈
[00:14:22.680 --> 00:14:25.360]  在你家裏面來說 你所留意的
[00:14:25.360 --> 00:14:28.100]  就不單止只是那些殘廢的油煙
[00:14:28.100 --> 00:14:35.700]  而是可能看到一個個在等待著被醫治的傷口
[00:14:35.700 --> 00:14:39.760]  但是我們可能會問一個問題
[00:14:39.760 --> 00:14:41.700]  我看到又如何呢?
[00:14:41.700 --> 00:14:43.460]  我又可以做到些什麼呢?
[00:14:43.460 --> 00:14:45.380]  我又能夠改變到些什麼呢?
[00:14:45.380 --> 00:14:47.300]  我又不是耶穌
[00:14:47.300 --> 00:14:51.760]  所以耶穌就在經文下面去處理這個問題
[00:14:51.760 --> 00:14:55.100]  門徒都同樣看到那幫人的 是不是?
[00:14:55.100 --> 00:14:58.640]  他們的想法可能和你和我們都一樣
[00:14:58.640 --> 00:15:02.340]  這麼多人在這裏 我們怎麼能夠搞得定呢?
[00:15:02.340 --> 00:15:07.680]  耶穌沒有馬上去吩咐他們要有任何的行動
[00:15:07.680 --> 00:15:09.200]  耶穌就說了一句話
[00:15:09.200 --> 00:15:13.860]  這句話裏面都可能顛覆了你和我的一些想法
[00:15:13.860 --> 00:15:15.620]  所以第二方面想和大家分享的就是
[00:15:15.620 --> 00:15:18.040]  回到莊家主的面前
[00:15:18.040 --> 00:15:20.340]  在聖經37到38節這樣說
[00:15:20.340 --> 00:15:22.840]  「於是他對門徒說:
[00:15:22.840 --> 00:15:25.560]  要收的莊家多 做工的人少
[00:15:25.560 --> 00:15:28.300]  所以你們要求莊家的主
[00:15:28.300 --> 00:15:32.780]  參見做工的人出去收他的莊家」
[00:15:32.780 --> 00:15:36.420]  當耶穌看到這幫人困苦流離
[00:15:36.420 --> 00:15:38.740]  看到這個心靈的和長的時候
[00:15:38.740 --> 00:15:41.260]  按照我們的邏輯 我們的想法就是
[00:15:41.260 --> 00:15:43.900]  哇 趕快出去吧 這幫人這麼有需要
[00:15:43.900 --> 00:15:46.760]  快點 快點 要快手快腳去做一些事
[00:15:46.760 --> 00:15:50.040]  但是耶穌的反應很特別
[00:15:50.040 --> 00:15:57.180]  他沒有馬上打發門徒出去
[00:15:57.180 --> 00:15:59.520]  反而好像拉著那幫門徒
[00:15:59.520 --> 00:16:01.400]  然後說了一句話
[00:16:01.400 --> 00:16:04.220]  「你們要求莊家的主」
[00:16:04.220 --> 00:16:06.960]  在耶穌的服事邏輯裏面
[00:16:06.960 --> 00:16:11.900]  看見需要之後的第一個行動不是向前走
[00:16:11.900 --> 00:16:14.420]  反而是回頭 停一停
[00:16:14.420 --> 00:16:15.840]  不是向外跑
[00:16:15.840 --> 00:16:18.560]  然後叫門徒向上望
[00:16:18.560 --> 00:16:20.180]  為甚麼會這樣呢?
[00:16:20.180 --> 00:16:22.960]  耶穌在這裏要讓那幫門徒知道一件事
[00:16:22.960 --> 00:16:24.460]  很清晰的一件事
[00:16:24.460 --> 00:16:27.280]  當我們要進入這個心靈的和長之前
[00:16:27.280 --> 00:16:30.220]  我們首先要處理一個很重要的問題
[00:16:30.220 --> 00:16:32.340]  就是一個主權的問題
[00:16:32.340 --> 00:16:37.060]  大家會留意到耶穌在這裏稱神為「莊家的主」
[00:16:37.060 --> 00:16:38.340]  在這裏提醒門徒
[00:16:38.340 --> 00:16:42.060]  這一片和長、這一些靈魂的主權
[00:16:42.060 --> 00:16:44.060]  不是在你和我的手裏面
[00:16:44.060 --> 00:16:46.060]  而是在神的手裏面
[00:16:46.060 --> 00:16:52.540]  很多時候我們在看見需要的時候
[00:16:52.540 --> 00:16:56.840]  我們的心裏會馬上轉到一個模式
[00:16:56.840 --> 00:16:59.060]  叫做救世主模式
[00:16:59.060 --> 00:17:00.620]  大家明白嗎?
[00:17:00.620 --> 00:17:03.560]  一看見有需要 轉 等我來
[00:17:03.560 --> 00:17:05.560]  如果我不做 誰可以做呢?
[00:17:05.560 --> 00:17:07.380]  好像我不做的話 東西就會倒塌
[00:17:07.380 --> 00:17:10.180]  我不補位的話 教會就會完結
[00:17:10.180 --> 00:17:11.900]  不知不覺地來說
[00:17:11.900 --> 00:17:16.140]  我們將自己變成莊家的主
[00:17:16.140 --> 00:17:20.380]  成敗得失就在乎於我怎樣去回應
[00:17:20.380 --> 00:17:22.420]  我不是說我們不應該愛主
[00:17:22.420 --> 00:17:23.960]  我們不應該負責任
[00:17:23.960 --> 00:17:26.340]  這些全部都是很重要的東西
[00:17:26.340 --> 00:17:30.140]  但是當我們很快去做「take action」的時候
[00:17:30.140 --> 00:17:33.060]  我們就很容易忘記了一個重點
[00:17:33.060 --> 00:17:36.180]  就是這一片和長不是靠著你
[00:17:36.180 --> 00:17:40.180]  單靠你 單靠我就可以撐得起
[00:17:40.180 --> 00:17:41.940]  耶穌在這裏敬門徒
[00:17:41.940 --> 00:17:44.500]  叫他們求莊家的主
[00:17:44.500 --> 00:17:46.900]  意思就是叫他們退下來
[00:17:46.900 --> 00:17:51.580]  讓主回到他應該有的位置
[00:17:51.580 --> 00:17:56.860]  有個基督徒雖然他常常都可以傳福音
[00:17:56.860 --> 00:18:01.500]  但始終沒有人因為他的努力去相信耶穌
[00:18:01.500 --> 00:18:05.940]  結果他就開始灰心了
[00:18:05.940 --> 00:18:07.260]  他心裏想
[00:18:07.260 --> 00:18:09.980]  我自己這麼努力 做了這麼久的事
[00:18:09.980 --> 00:18:11.780]  都看不到任何的果效
[00:18:11.780 --> 00:18:16.540]  於是他就慢慢失去信心
[00:18:16.540 --> 00:18:19.580]  在有一天的晚上裏 他自己做夢
[00:18:19.580 --> 00:18:21.980]  就發明自己成為了一個工人
[00:18:21.980 --> 00:18:26.820]  夢裏面主人就吩咐他要去砸石頭
[00:18:26.820 --> 00:18:32.380]  於是他就拿起工具不停地在那裏砸石頭
[00:18:32.380 --> 00:18:34.260]  砸了很久很久
[00:18:34.260 --> 00:18:40.580]  但那個石頭始終都沒有被砸碎
[00:18:40.580 --> 00:18:43.740]  砸了這麼久之後自然很累
[00:18:43.740 --> 00:18:44.980]  又看不到成果
[00:18:44.980 --> 00:18:47.980]  於是他就停下來 甚麼都不再做了
[00:18:47.980 --> 00:18:50.580]  當他灰心的時候
[00:18:50.580 --> 00:18:53.460]  主人就來問他
[00:18:53.460 --> 00:18:56.460]  為甚麼停下來不再砸石頭
[00:18:56.460 --> 00:18:59.900]  於是他就很正常地回答
[00:18:59.900 --> 00:19:05.220]  我砸來砸去都砸不爛 所以我不砸了
[00:19:05.220 --> 00:19:08.020]  但主人就責備他
[00:19:08.020 --> 00:19:11.460]  他說 打、砸是你的責任
[00:19:11.460 --> 00:19:16.180]  但那個石頭爛不爛 這個不是你的責任
[00:19:16.180 --> 00:19:21.500]  不是因為你砸不爛它 就不聽我的吩咐
[00:19:21.500 --> 00:19:24.740]  不盡你的責任
[00:19:24.740 --> 00:19:30.460]  其實今天主耶穌由頭到尾都是叫我們去傳福音
[00:19:30.460 --> 00:19:33.420]  但那些人能不能信耶穌
[00:19:33.420 --> 00:19:38.180]  的確不是你和我都可以控制得到的
[00:19:38.180 --> 00:19:40.380]  對不對
[00:19:40.380 --> 00:19:43.420]  如果這些東西是能夠計算得到的話
[00:19:43.420 --> 00:19:45.100]  那就很容易做了
[00:19:45.100 --> 00:19:46.900]  你想想解決方案
[00:19:46.900 --> 00:19:48.940]  你只要這樣做 他就會信耶穌
[00:19:48.940 --> 00:19:51.380]  這個世界就很容易搞定
[00:19:51.380 --> 00:19:53.860]  法國是不是這樣
[00:19:53.860 --> 00:19:57.700]  當一個工人醒了之後 他就恍然大悟
[00:19:57.700 --> 00:20:02.020]  他明白自己只要忠心地去完成
[00:20:02.020 --> 00:20:04.580]  神所交付給他的工作的時候
[00:20:04.580 --> 00:20:06.900]  至於結果是怎樣
[00:20:06.900 --> 00:20:10.900]  其實對他來說不是很重要的事情
[00:20:10.900 --> 00:20:13.380]  因為結果是在神的手裏面
[00:20:13.380 --> 00:20:16.460]  自此之後 他仍然很努力地去傳福音
[00:20:16.460 --> 00:20:19.660]  當然仍然有很多人因為他去傳福音而信耶穌
[00:20:19.660 --> 00:20:27.100]  但是因為人家去信耶穌的時候 他就不再去停止傳福音
[00:20:27.100 --> 00:20:30.220]  我們不是救主 我們也不是聖靈
[00:20:30.220 --> 00:20:33.100]  我們也不是那個結果的主人
[00:20:33.100 --> 00:20:38.180]  但是我們只不過是被主使用的人
[00:20:38.180 --> 00:20:40.460]  回到莊教主的面前
[00:20:40.460 --> 00:20:44.060]  就是一個釋放主權的一個過程
[00:20:44.060 --> 00:20:47.740]  在經文裏面有一個很強烈的字眼叫做「差遣」
[00:20:47.740 --> 00:20:52.500]  耶穌說要求莊教的主差遣做工的人出去
[00:20:52.500 --> 00:20:57.380]  在原文裏面這個差遣不是一個冷冰冰的命令
[00:20:57.380 --> 00:20:59.980]  而是帶著一個迫切感
[00:20:59.980 --> 00:21:03.780]  一種推動 是一種從神而來的一種催促
[00:21:03.780 --> 00:21:05.780]  耶穌是叫我們去求
[00:21:05.780 --> 00:21:09.820]  因為背後有一個更深的意義
[00:21:09.820 --> 00:21:14.820]  就是要讓我們在禱告裏面能夠經歷一種交換
[00:21:14.820 --> 00:21:19.460]  就是將自己那種憂慮的重擔交出去
[00:21:19.460 --> 00:21:26.300]  然後讓主的熱情來到我們的心裏面
[00:21:26.300 --> 00:21:28.300]  兩種力量是不同的
[00:21:28.300 --> 00:21:31.780]  一種是壓死我們的一種重擔
[00:21:31.780 --> 00:21:36.500]  而另一種是推動我們向前走的一種愛
[00:21:36.500 --> 00:21:41.740]  去年四月 我們工場 西印度洋的工場
[00:21:41.740 --> 00:21:44.220]  每年都有一個工場年會
[00:21:44.220 --> 00:21:48.420]  去年我們去到馬特加斯加開這個工場年會
[00:21:48.420 --> 00:21:52.460]  可能大家都對馬特加斯加認不認識?
[00:21:52.460 --> 00:21:57.780]  有些人認識 其實都是一個比較貧窮的國家
