
[00:00:00.000 --> 00:00:02.000]  好 鄭劍威 早安
[00:02:17.000 --> 00:02:20.000]  英文的音譯就是crystal
[00:02:20.000 --> 00:02:23.000]  有人說這個是一個縮寫
[00:02:23.000 --> 00:02:27.000]  X加mask就是一個希臘文的縮寫
[00:02:27.000 --> 00:02:28.000]  基督這個字
[00:02:28.000 --> 00:02:31.000]  變了x就是交叉mask
[00:02:31.000 --> 00:02:33.000]  所以就等同於Christmas
[00:02:33.000 --> 00:02:36.000]  但其實有另外一種說法
[00:02:36.000 --> 00:02:38.000]  另一種說法是怎樣呢
[00:02:38.000 --> 00:02:42.000]  其實在西方興起了一種說法
[00:02:42.000 --> 00:02:45.000]  其實想把耶穌基督或者基督教的信息
[00:02:45.000 --> 00:02:48.000]  基督教的文化要拿走
[00:02:48.000 --> 00:02:51.000]  不想別人想起聖誕節就要想起基督
[00:02:51.000 --> 00:02:53.000]  因為可能有些人是無宗教信仰
[00:02:53.000 --> 00:02:54.000]  或者很反基督教
[00:02:54.000 --> 00:02:55.000]  要拿走它
[00:02:55.000 --> 00:02:58.000]  所以那個x就不是代表基督
[00:02:58.000 --> 00:03:00.000]  意思是代表甚麼
[00:03:00.000 --> 00:03:01.000]  unknown
[00:03:01.000 --> 00:03:02.000]  unknown意思就是不知道是誰
[00:03:02.000 --> 00:03:04.000]  就是把聖誕節原罪
[00:03:04.000 --> 00:03:06.000]  本來cry這個人
[00:03:06.000 --> 00:03:07.000]  人物就拿走
[00:03:07.000 --> 00:03:10.000]  變成一個不知道的人物的聖誕節
[00:03:10.000 --> 00:03:11.000]  就是這樣
[00:03:11.000 --> 00:03:15.000]  所以就是這兩個解釋
[00:03:15.000 --> 00:03:18.000]  其實誰起源真的很難考究
[00:03:18.000 --> 00:03:21.000]  但我想我們清楚知道一件事
[00:03:21.000 --> 00:03:23.000]  聖誕節的主角是誰
[00:03:23.000 --> 00:03:24.000]  基督
[00:03:24.000 --> 00:03:28.000]  因為在文字裏面表達了基督的意思
[00:03:28.000 --> 00:03:29.000]  但在這個社會裏面
[00:03:29.000 --> 00:03:30.000]  特別是西方的社會裏面
[00:03:30.000 --> 00:03:33.000]  有一群人想去基督教化
[00:03:33.000 --> 00:03:35.000]  所以其中在文字裏面
[00:03:35.000 --> 00:03:38.000]  作了一些功夫
[00:03:38.000 --> 00:03:39.000]  其實聖誕節這個字
[00:03:39.000 --> 00:03:41.000]  其實一首詩歌
[00:03:41.000 --> 00:03:42.000]  將英文字母
[00:03:42.000 --> 00:03:43.000]  這個聖誕節的字
[00:03:43.000 --> 00:03:46.000]  其實帶出了很多基督教的意思
[00:03:46.000 --> 00:03:47.000]  我們唱很多個聖誕歌
[00:03:47.000 --> 00:03:50.000]  都有基督教的意思在裏面
[00:03:50.000 --> 00:03:52.000]  剛才那些聖誕歌
[00:03:52.000 --> 00:03:53.000]  或者傳統的聖誕歌
[00:03:53.000 --> 00:03:56.000]  你會知道一定是和聖經裏面的圖像
[00:03:56.000 --> 00:03:58.000]  或者故事有關的
[00:03:58.000 --> 00:03:59.000]  一首英文詩歌
[00:03:59.000 --> 00:04:01.000]  就是用每一個字母
[00:04:01.000 --> 00:04:03.000]  都表達了和聖經有關
[00:04:03.000 --> 00:04:07.000]  關於耶穌基督降世的故事裏面一些圖像
[00:04:07.000 --> 00:04:09.000]  譬如C代表
[00:04:09.000 --> 00:04:12.000]  英夏耶穌基督降世的日子
[00:04:12.000 --> 00:04:17.000]  H代表聖誕的天使晚上報佳音
[00:04:17.000 --> 00:04:19.000]  宣佈信息
[00:04:19.000 --> 00:04:21.000]  R代表救贖主
[00:04:21.000 --> 00:04:23.000]  I代表以色列
[00:04:23.000 --> 00:04:25.000]  S代表星星
[00:04:25.000 --> 00:04:28.000]  即是夜晚星星引導
[00:04:28.000 --> 00:04:31.000]  那些三國幾位國士
[00:04:31.000 --> 00:04:33.000]  來找耶穌
[00:04:33.000 --> 00:04:34.000]  英夏耶穌
[00:04:34.000 --> 00:04:37.000]  T代表三個智慧人
[00:04:37.000 --> 00:04:39.000]  即是三個博士
[00:04:39.000 --> 00:04:41.000]  M代表馬槽
[00:04:41.000 --> 00:04:44.000]  A代表基督降世為了世人
[00:04:44.000 --> 00:04:47.000]  S代表麻木洋人
[00:04:47.000 --> 00:04:49.000]  你會發覺其實每一個字
[00:04:49.000 --> 00:04:50.000]  在那首詩歌裏面
[00:04:50.000 --> 00:04:54.000]  都充滿了很多關於耶穌基督誕生的
[00:04:54.000 --> 00:04:57.000]  那件事周圍的一些內容
[00:04:57.000 --> 00:04:59.000]  但今天
[00:04:59.000 --> 00:05:01.000]  聖誕節
[00:05:01.000 --> 00:05:03.000]  這些字已經被偷去了
[00:05:03.000 --> 00:05:05.000]  我特別用英文字
[00:05:05.000 --> 00:05:06.000]  被偷去了
[00:05:06.000 --> 00:05:09.000]  它變了是甚麼意思呢?
[00:05:09.000 --> 00:05:11.000]  S代表甚麼呢?
[00:05:11.000 --> 00:05:13.000]  聖誕老人
[00:05:13.000 --> 00:05:15.000]  聖誕節去了哪裏?
[00:05:15.000 --> 00:05:17.000]  聖誕老人
[00:05:17.000 --> 00:05:18.000]  這個社會裏面
[00:05:18.000 --> 00:05:21.000]  將基督的主角偷走了
[00:05:21.000 --> 00:05:23.000]  有些就會多了一些東西
[00:05:23.000 --> 00:05:25.000]  我們會報紙在家裏
[00:05:25.000 --> 00:05:26.000]  學校也會報紙
[00:05:26.000 --> 00:05:28.000]  用一棵聖誕樹
[00:05:28.000 --> 00:05:29.000]  用聖誕樹出來
[00:05:29.000 --> 00:05:30.000]  又不是我們有東西吃
[00:05:30.000 --> 00:05:31.000]  要吃甚麼?
[00:05:31.000 --> 00:05:32.000]  吃火雞
[00:05:32.000 --> 00:05:35.000]  其實火雞我就覺得一般好吃
[00:05:35.000 --> 00:05:36.000]  因為比較粗糙
[00:05:36.000 --> 00:05:38.000]  可能我們中國人的走地雞比較好吃
[00:05:38.000 --> 00:05:40.000]  但美國人就會吃火雞
[00:05:40.000 --> 00:05:41.000]  因為其實是感恩節
[00:05:41.000 --> 00:05:43.000]  不過感恩節吃火雞
[00:05:43.000 --> 00:05:47.000]  就紀念當時他們移民去到的時候
[00:05:47.000 --> 00:05:50.000]  當地人用火雞食物給他們吃
[00:05:50.000 --> 00:05:52.000]  一個其中一面的記載
[00:05:52.000 --> 00:05:56.000]  他們延展到聖誕節都吃火雞
[00:05:56.000 --> 00:05:58.000]  其實是一種感恩紀念
[00:05:58.000 --> 00:06:01.000]  不過現在聖誕節就吃火雞
[00:06:01.000 --> 00:06:03.000]  還有甚麼呢?
[00:06:03.000 --> 00:06:05.000]  有很多食物準備
[00:06:05.000 --> 00:06:06.000]  又有雜物
[00:06:06.000 --> 00:06:07.000]  又有交換禮物
[00:06:07.000 --> 00:06:09.000]  於是我們去購物
[00:06:09.000 --> 00:06:11.000]  這個都成為聖誕節裏面
[00:06:11.000 --> 00:06:12.000]  很多人都會做
[00:06:12.000 --> 00:06:15.000]  我想大家可能遲些會有一些節日
[00:06:15.000 --> 00:06:16.000]  遲些可能我們會舉辦派對
[00:06:16.000 --> 00:06:18.000]  可能類似預備了
[00:06:18.000 --> 00:06:23.000]  這些慶祝或擺設在裏面
[00:06:23.000 --> 00:06:24.000]  C是甚麼呢?
[00:06:24.000 --> 00:06:26.000]  聖誕卡
[00:06:26.000 --> 00:06:27.000]  聖誕節都寄聖誕卡
[00:06:27.000 --> 00:06:29.000]  不過現在已經很少人收到聖誕卡
[00:06:29.000 --> 00:06:30.000]  有沒有收到聖誕卡?
[00:06:30.000 --> 00:06:32.000]  真的有一張聖誕卡
[00:06:32.000 --> 00:06:33.000]  一張一張
[00:06:33.000 --> 00:06:35.000]  我收到三張
[00:06:35.000 --> 00:06:37.000]  但那是機構寄過來的
[00:06:37.000 --> 00:06:39.000]  禮貌上都寄一張給你
[00:06:39.000 --> 00:06:41.000]  但你可能收到是e-card
[00:06:41.000 --> 00:06:43.000]  不過e-card都少
[00:06:43.000 --> 00:06:46.000]  現在遲些大家就會WhatsApp
[00:06:46.000 --> 00:06:48.000]  因為網絡科技很方便
[00:06:48.000 --> 00:06:51.000]  但大陸還有很多方式去改變
[00:06:51.000 --> 00:06:52.000]  但仍然有祝賀
[00:06:52.000 --> 00:06:54.000]  所以我們要將這些
[00:06:54.000 --> 00:06:56.000]  透過手機或網絡的方式
[00:06:56.000 --> 00:06:58.000]  祝賀給大家
[00:06:58.000 --> 00:07:00.000]  聖誕快樂
[00:07:00.000 --> 00:07:04.000]  還有H是甚麼呢?
[00:07:04.000 --> 00:07:05.000]  假期
[00:07:05.000 --> 00:07:06.000]  有些人會想
[00:07:06.000 --> 00:07:07.000]  聖誕而已
[00:07:07.000 --> 00:07:08.000]  24,25,26
[00:07:08.000 --> 00:07:09.000]  可能是假期
[00:07:09.000 --> 00:07:10.000]  那怎麼辦呢?
[00:07:10.000 --> 00:07:11.000]  多拿幾天假
[00:07:11.000 --> 00:07:13.000]  計劃去甚麼?
[00:07:13.000 --> 00:07:14.000]  去旅行
[00:07:14.000 --> 00:07:16.000]  就算未必長都會短一點
[00:07:16.000 --> 00:07:17.000]  或者去哪裏旅行呢?
[00:07:17.000 --> 00:07:19.000]  去香港或同一家人
[00:07:19.000 --> 00:07:22.000]  我想聖誕節就是想起聖誕假期
[00:07:22.000 --> 00:07:24.000]  聖誕假期就是去玩
[00:07:24.000 --> 00:07:25.000]  去慶祝
[00:07:25.000 --> 00:07:26.000]  去活動
[00:07:26.000 --> 00:07:30.000]  當然都是和好友、家人一起
[00:07:30.000 --> 00:07:33.000]  另外會想起甚麼呢?
[00:07:33.000 --> 00:07:34.000]  Party
[00:07:34.000 --> 00:07:36.000]  這些比較瘋狂的
[00:07:36.000 --> 00:07:38.000]  就去玩Party
[00:07:38.000 --> 00:07:39.000]  有些社會上的人
[00:07:39.000 --> 00:07:42.000]  都會參加一些比較
[00:07:42.000 --> 00:07:45.000]  刺激的Party在裏面
[00:07:45.000 --> 00:07:47.000]  但其實Party裏面
[00:07:47.000 --> 00:07:50.000]  過去日子的新聞都提醒人
[00:07:50.000 --> 00:07:52.000]  不知道大家有沒有曾經聽過這樣的說話
[00:07:52.000 --> 00:07:54.000]  不過這個說話已經很少出現
[00:07:54.000 --> 00:07:56.000]  特別是廿四日晚的平安夜
[00:07:56.000 --> 00:07:58.000]  那些說話是這樣說的
[00:07:58.000 --> 00:07:59.000]  平安夜是甚麼呢?
[00:07:59.000 --> 00:08:00.000]  失婚夜
[00:08:00.000 --> 00:08:02.000]  有沒有聽過?
[00:08:02.000 --> 00:08:03.000]  聽過吧?
[00:08:03.000 --> 00:08:04.000]  現在還有沒有人說?
[00:08:04.000 --> 00:08:05.000]  應該沒有人說吧?
[00:08:05.000 --> 00:08:07.000]  因為以前就有聽過
[00:08:07.000 --> 00:08:09.000]  假期那些人就要很瘋狂去玩
[00:08:09.000 --> 00:08:10.000]  很晚
[00:08:10.000 --> 00:08:12.000]  於是去Party裏面又喝酒
[00:08:12.000 --> 00:08:14.000]  特別是有些不好的人
[00:08:14.000 --> 00:08:15.000]  還會在酒裏面
[00:08:15.000 --> 00:08:16.000]  或者食物裏面
[00:08:16.000 --> 00:08:19.000]  放了一些可能迷幻藥等類的東西
[00:08:19.000 --> 00:08:20.000]  被你吃了之後
[00:08:20.000 --> 00:08:21.000]  喝了之後怎樣?
[00:08:21.000 --> 00:08:22.000]  你迷暈了
[00:08:22.000 --> 00:08:24.000]  最後有些人第二天就發現
[00:08:24.000 --> 00:08:27.000]  原來被人侵犯了
[00:08:27.000 --> 00:08:28.000]  在裏面
[00:08:28.000 --> 00:08:30.000]  於是失身夜在當中
[00:08:30.000 --> 00:08:32.000]  所以流傳了一個說法
[00:08:32.000 --> 00:08:33.000]  平安夜
[00:08:33.000 --> 00:08:35.000]  失身夜
[00:08:35.000 --> 00:08:38.000]  但其實現在沒有人再說了
[00:08:38.000 --> 00:08:40.000]  是不是現象改變了?
[00:08:40.000 --> 00:08:41.000]  即是說現在的人
[00:08:41.000 --> 00:08:42.000]  平安夜了
[00:08:42.000 --> 00:08:43.000]  已經回教會
[00:08:43.000 --> 00:08:44.000]  不是了
[00:08:44.000 --> 00:08:45.000]  是不去玩Party
[00:08:45.000 --> 00:08:46.000]  不是
[00:08:46.000 --> 00:08:48.000]  是沒有這些事發生
[00:08:48.000 --> 00:08:49.000]  不是
[00:08:49.000 --> 00:08:51.000]  只不過不需要在平安夜的日子發生了
[00:08:51.000 --> 00:08:53.000]  平日的日子都會發生
[00:08:53.000 --> 00:08:55.000]  其實很荒謬的
[00:08:55.000 --> 00:08:57.000]  是很荒謬的
[00:08:57.000 --> 00:09:00.000]  其實這些日子應該是一個比較喜慶的時候
[00:09:00.000 --> 00:09:03.000]  但竟然發生了這樣的事情在裏面
[00:09:03.000 --> 00:09:04.000]  不單止這樣
[00:09:04.000 --> 00:09:05.000]  那些人開始提醒你了
[00:09:05.000 --> 00:09:08.000]  不是叫你注意一下迷幻藥那些
[00:09:08.000 --> 00:09:11.000]  而是提醒你要用安全套
[00:09:11.000 --> 00:09:12.000]  即是賭帳
[00:09:12.000 --> 00:09:14.000]  萬一你真的發生了什麼
[00:09:14.000 --> 00:09:17.000]  有BB的時候怎麼辦?
[00:09:17.000 --> 00:09:19.000]  你猜一般青少年人
[00:09:19.000 --> 00:09:21.000]  即是社會上的青少年他們怎麼考慮呢?
[00:09:21.000 --> 00:09:23.000]  他們只想一個辦法
[00:09:23.000 --> 00:09:24.000]  墮胎
[00:09:24.000 --> 00:09:26.000]  難道你以為我十幾二十歲
[00:09:26.000 --> 00:09:27.000]  十幾歲這樣
[00:09:27.000 --> 00:09:29.000]  我以為真的生他出來
[00:09:29.000 --> 00:09:30.000]  然後養他
[00:09:30.000 --> 00:09:31.000]  不會這樣想的
[00:09:31.000 --> 00:09:32.000]  因為有很多麻煩
[00:09:32.000 --> 00:09:34.000]  可能連一些未信主的家人都建議你
[00:09:34.000 --> 00:09:35.000]  不如墮胎吧
[00:09:35.000 --> 00:09:37.000]  所以你又會產生另一種問題
[00:09:37.000 --> 00:09:40.000]  就是墮胎問題在裏面
[00:09:40.000 --> 00:09:41.000]  很荒謬的
[00:09:41.000 --> 00:09:44.000]  生命也不再重視在裏面
[00:09:44.000 --> 00:09:46.000]  最近在網上裏面
[00:09:46.000 --> 00:09:50.000]  留意到這個爭議在美國裏面
[00:09:50.000 --> 00:09:54.000]  大家見到這個是星巴克
[00:09:54.000 --> 00:09:56.000]  即是如果你喜歡飲咖啡的人都知道
[00:09:56.000 --> 00:09:58.000]  就去那裏飲咖啡
[00:09:58.000 --> 00:09:59.000]  每逢一些節日
[00:09:59.000 --> 00:10:02.000]  星巴克都會在杯裏面做一些事
[00:10:02.000 --> 00:10:04.000]  慶祝聖誕
[00:10:04.000 --> 00:10:05.000]  不過今年聖誕就沒有了
[00:10:05.000 --> 00:10:09.000]  聖誕純粹只有紅色杯身
[00:10:09.000 --> 00:10:10.000]  然後加上那個公仔就算了
[00:10:10.000 --> 00:10:12.000]  毫無聖誕的色彩
[00:10:12.000 --> 00:10:14.000]  於是有人就嘈他
[00:10:14.000 --> 00:10:16.000]  當然基督徒會嘈得多一些
[00:10:16.000 --> 00:10:17.000]  在Facebook裏面有人說
[00:10:17.000 --> 00:10:20.000]  說他是去基督教化或去聖誕節
[00:10:20.000 --> 00:10:22.000]  而一些聖誕節的聖物
[00:10:22.000 --> 00:10:24.000]  連聖誕樹都沒有
[00:10:24.000 --> 00:10:25.000]  鹿都有
[00:10:25.000 --> 00:10:26.000]  都沒有
[00:10:26.000 --> 00:10:28.000]  去了去基督教化
[00:10:28.000 --> 00:10:31.000]  一些裝飾在裏面都沒有
[00:10:31.000 --> 00:10:34.000]  於是網上裏面有人發起
[00:10:34.000 --> 00:10:35.000]  杯葛
[00:10:35.000 --> 00:10:37.000]  不要去星巴克飲
[00:10:37.000 --> 00:10:39.000]  大家去不去就你事
[00:10:39.000 --> 00:10:41.000]  但有些人說不是
[00:10:41.000 --> 00:10:42.000]  我們都去飲
[00:10:42.000 --> 00:10:44.000]  去買個杯飲
[00:10:44.000 --> 00:10:46.000]  然後在杯上加些字句
[00:10:46.000 --> 00:10:48.000]  聖誕快樂
[00:10:48.000 --> 00:10:49.000]  我們一起聖誕快樂
[00:10:49.000 --> 00:10:50.000]  慶祝
[00:10:50.000 --> 00:10:53.000]  無論如何都要有一種反對的聲音
[00:10:53.000 --> 00:10:56.000]  反對有些人或機構組織
[00:10:56.000 --> 00:10:59.000]  去基督教化
[00:10:59.000 --> 00:11:01.000]  不再讓人去提
[00:11:01.000 --> 00:11:05.000]  聖誕節裏面要想耶穌基督這個主角
[00:11:05.000 --> 00:11:07.000]  剛剛前幾天收到一個網上報紙
[00:11:07.000 --> 00:11:09.000]  叫國度復興報
[00:11:09.000 --> 00:11:12.000]  它說美國裏面有一間醫院
[00:11:12.000 --> 00:11:13.000]  發了一個電郵
[00:11:13.000 --> 00:11:15.000]  通知以下的員工所有人都好
[00:11:15.000 --> 00:11:18.000]  參與者就不准
[00:11:18.000 --> 00:11:21.000]  不准唱聖誕歌
[00:11:21.000 --> 00:11:23.000]  這個是在維珍尼亞收的
[00:11:23.000 --> 00:11:24.000]  一間醫院
[00:11:24.000 --> 00:11:25.000]  為什麼呢
[00:11:25.000 --> 00:11:26.000]  因為他覺得
[00:11:26.000 --> 00:11:27.000]  唱聖誕歌裏面
[00:11:27.000 --> 00:11:29.000]  你就是宣傳基督教
[00:11:29.000 --> 00:11:30.000]  因為法例
[00:11:30.000 --> 00:11:34.000]  法例應該不可以單獨去宣傳一個宗教的東西
[00:11:34.000 --> 00:11:35.000]  在這個節日都不可以
[00:11:35.000 --> 00:11:37.000]  於是就禁止宣傳
[00:11:37.000 --> 00:11:38.000]  不可以唱聖誕歌
[00:11:38.000 --> 00:11:40.000]  如果你唱聖誕歌裏面
[00:11:40.000 --> 00:11:43.000]  你都不可以含有基督或祈禱這些詞語
[00:11:43.000 --> 00:11:44.000]  為什麼呢
[00:11:44.000 --> 00:11:46.000]  因為你正在宣傳一個宗教
[00:11:46.000 --> 00:11:48.000]  當他這樣做的時候
[00:11:48.000 --> 00:11:53.000]  你知道美國本身是一個基督教文化很深的地方
[00:11:53.000 --> 00:11:56.000]  這些是很自然的一個習俗
[00:11:56.000 --> 00:11:57.000]  竟然不屈服
[00:11:57.000 --> 00:11:59.000]  於是很多社區人士就反對
[00:11:59.000 --> 00:12:00.000]  最後當然屈服了
[00:12:00.000 --> 00:12:01.000]  但他屈服的時候
[00:12:01.000 --> 00:12:02.000]  都不是屈服
[00:12:02.000 --> 00:12:03.000]  很開心
[00:12:03.000 --> 00:12:05.000]  他說就算你可以做
[00:12:05.000 --> 00:12:09.000]  你都要同時展現其他宗教的色彩在裏面
[00:12:09.000 --> 00:12:11.000]  所以猶太節的光明節
[00:12:11.000 --> 00:12:15.000]  你要把猶太節光明節裏面的色物放在當中
[00:12:15.000 --> 00:12:16.000]  不單止這樣
[00:12:16.000 --> 00:12:18.000]  還有輕銳的美國人
[00:12:18.000 --> 00:12:20.000]  他們有一個節日叫做歡澤節
[00:12:20.000 --> 00:12:22.000]  我不知道英文翻譯是怎樣
[00:12:22.000 --> 00:12:25.000]  你要把歡澤節那些色物放在裏面
[00:12:25.000 --> 00:12:27.000]  這樣就叫做公平
[00:12:27.000 --> 00:12:29.000]  即是聖誕節要公平
[00:12:29.000 --> 00:12:32.000]  不可以單一提出耶穌基督
[00:12:32.000 --> 00:12:36.000]  或者基督教的信息在裏面
[00:12:36.000 --> 00:12:39.000]  其實那個做法的目的是甚麼
[00:12:39.000 --> 00:12:45.000]  要把基督教從聖誕節裏面拿走
[00:12:45.000 --> 00:12:49.000]  其實這個現象都不是今時今日發生的
[00:12:49.000 --> 00:12:52.000]  其實如果大家記得911事件
[00:12:52.000 --> 00:12:55.000]  當911事件發生了之後
[00:12:55.000 --> 00:12:56.000]  葛培里
[00:12:56.000 --> 00:12:58.000]  不知道大家有沒有印象
[00:12:58.000 --> 00:12:59.000]  世界知名牧師
[00:12:59.000 --> 00:13:02.000]  這個報道家葛培里也是一個美國牧師
[00:13:02.000 --> 00:13:04.000]  他有一個女兒叫做安妮
[00:13:04.000 --> 00:13:08.000]  有一次他被電視台邀請去上早晨一個節目裏面
[00:13:08.000 --> 00:13:10.000]  有些問答問題
[00:13:10.000 --> 00:13:12.000]  911事後
[00:13:12.000 --> 00:13:15.000]  當時有人問這個問題
[00:13:15.000 --> 00:13:17.000]  他不知道就回答他
[00:13:17.000 --> 00:13:19.000]  他的回答裏面很長
[00:13:19.000 --> 00:13:22.000]  我會節錄一些說話來講
[00:13:22.000 --> 00:13:25.000]  有人問他為甚麼會發生911事件
[00:13:25.000 --> 00:13:29.000]  因為上帝不理會我的國家容許這樣的事件發生在當中
[00:13:29.000 --> 00:13:30.000]  很多人都會問這個問題
[00:13:30.000 --> 00:13:34.000]  當災難臨到你的時候你都會問為甚麼
[00:13:34.000 --> 00:13:38.000]  安妮就這樣回答
[00:13:38.000 --> 00:13:42.000]  她說美國人在這些年日裏面
[00:13:42.000 --> 00:13:45.000]  把神從我們學校裏面趕走
[00:13:45.000 --> 00:13:47.000]  從我們政府裏面趕走
[00:13:47.000 --> 00:13:50.000]  從我們生活裏面把神剔走
[00:13:50.000 --> 00:13:55.000]  當初我們把神從我們的生活環境裏面剔走
[00:13:55.000 --> 00:13:58.000]  叫祂離開不要妨礙我們
[00:13:58.000 --> 00:14:01.000]  今天又為甚麼問神去了哪裏
[00:14:01.000 --> 00:14:03.000]  我們有甚麼權去質問神
[00:14:03.000 --> 00:14:06.000]  為甚麼上帝在這個時候裏面不保護我們
[00:14:06.000 --> 00:14:07.000]  她就這樣說
[00:14:07.000 --> 00:14:10.000]  某年某日在我們的回顧歷史裏
[00:14:10.000 --> 00:14:13.000]  某年某日有人提出在學校裏面不准祈禱
[00:14:13.000 --> 00:14:16.000]  因為學校要宗教中立
[00:14:16.000 --> 00:14:17.000]  不可以祈禱
[00:14:17.000 --> 00:14:19.000]  所以學校禁止祈禱
[00:14:19.000 --> 00:14:22.000]  我們社會說OK沒問題
[00:14:22.000 --> 00:14:26.000]  某年某日就說在學校裏面不可以說
[00:14:26.000 --> 00:14:28.000]  不可殺人不可偷渡要愛倫死
[00:14:28.000 --> 00:14:29.000]  這些聖經的思想
[00:14:29.000 --> 00:14:31.000]  因為宗教不中立
[00:14:31.000 --> 00:14:33.000]  於是就剔走它
[00:14:33.000 --> 00:14:34.000]  我們覺得在學校裏面
[00:14:34.000 --> 00:14:38.000]  拿走這些聖經裏面的宗教教育
[00:14:38.000 --> 00:14:39.000]  或者道德教育
[00:14:39.000 --> 00:14:42.000]  於是我們說OK沒問題
[00:14:42.000 --> 00:14:43.000]  就拿走它
[00:14:43.000 --> 00:14:45.000]  某年某日有人這樣說
[00:14:45.000 --> 00:14:49.000]  我們小朋友孩子是有人權的
[00:14:49.000 --> 00:14:51.000]  他們有人權選擇怎樣做
[00:14:51.000 --> 00:14:53.000]  如果他們懷孕墮胎的時候
[00:14:53.000 --> 00:14:55.000]  他有人權可以這樣做
[00:14:55.000 --> 00:14:57.000]  亦都不需要有責任去通知父母
[00:14:57.000 --> 00:14:59.000]  這是人權
[00:14:59.000 --> 00:15:01.000]  人權的時候他就可以自主
[00:15:01.000 --> 00:15:05.000]  於是我們社會說沒問題
[00:15:05.000 --> 00:15:07.000]  某年某日某日有些人說
[00:15:07.000 --> 00:15:09.000]  與其他們懷孕
[00:15:09.000 --> 00:15:11.000]  不如教他們一件事
[00:15:11.000 --> 00:15:15.000]  正確地懂得運用安全套
[00:15:15.000 --> 00:15:17.000]  那他們就不會發生這件事
[00:15:17.000 --> 00:15:19.000]  於是我們社會上很多孩子
[00:15:19.000 --> 00:15:22.000]  有很多婚前性行為
[00:15:22.000 --> 00:15:24.000]  但大家都覺得沒甚麼
[00:15:24.000 --> 00:15:25.000]  這些是甚麼
[00:15:25.000 --> 00:15:27.000]  沒問題
[00:15:27.000 --> 00:15:28.000]  有人說
[00:15:28.000 --> 00:15:30.000]  瀏覽色情網站
[00:15:30.000 --> 00:15:32.000]  這是個人的自由
[00:15:32.000 --> 00:15:35.000]  就算瀏覽兒童色情網站
