
[00:00:00.000 --> 00:00:04.440]  今天我們會繼續講我們天堂的系列
[00:01:47.880 --> 00:01:53.880]  這個也是包括所有舊約的人和新約的人
[00:01:53.880 --> 00:01:59.880]  我們知道我們每個人都有兩個部分在我們身上
[00:01:59.880 --> 00:02:02.880]  就是我們的身體和我們的靈魂
[00:02:02.880 --> 00:02:07.880]  俗世的人認爲我們的身體纔是真正的我
[00:02:07.880 --> 00:02:11.880]  我們的靈魂只不過是附在我們身體的上方
[00:02:11.880 --> 00:02:13.880]  當一個人死了之後
[00:02:13.880 --> 00:02:16.880]  靈魂就會煙消灰滅
[00:02:16.880 --> 00:02:18.880]  但基督徒不是這樣想的
[00:02:18.880 --> 00:02:22.880]  基督徒我們知道我們的靈魂纔是真正的我
[00:02:22.880 --> 00:02:24.880]  我們的靈魂是不滅的
[00:02:24.880 --> 00:02:29.880]  我們的靈魂只不過是暫時住在我們的身體裏
[00:02:29.880 --> 00:02:31.880]  保羅告訴我們
[00:02:31.880 --> 00:02:35.880]  我們的身體就好像一個象棚一樣
[00:02:35.880 --> 00:02:37.880]  在哥倫多後書的五章一節
[00:02:37.880 --> 00:02:42.880]  我們原知道我們這在地上的象棚若拆毀了
[00:02:42.880 --> 00:02:46.880]  必得神所做,不是人手所做
[00:02:46.880 --> 00:02:49.880]  在天上永存的房屋
[00:02:49.880 --> 00:02:52.880]  當我們地上的這個象棚
[00:02:52.880 --> 00:02:54.880]  我們的身體是越來越舊
[00:02:54.880 --> 00:02:55.880]  甚至我們是死亡
[00:02:55.880 --> 00:02:57.880]  我們將來在天上
[00:02:57.880 --> 00:02:59.880]  如果我們接受耶穌基督的話
[00:02:59.880 --> 00:03:02.880]  我們將會有永遠的房屋
[00:03:02.880 --> 00:03:04.880]  這個就是我們將會有榮耀的身體
[00:03:04.880 --> 00:03:06.880]  有完美的身體
[00:03:06.880 --> 00:03:08.880]  能夠永遠與神同在
[00:03:08.880 --> 00:03:12.880]  所以保羅說我們坦然無懼
[00:03:12.880 --> 00:03:16.880]  是更願意離開身體與主同住
[00:03:16.880 --> 00:03:21.880]  我們將來會去到和神一起永遠的同在
[00:03:21.880 --> 00:03:23.880]  我們死了之後
[00:03:23.880 --> 00:03:28.880]  我們知道我們的身體和靈魂都會去到不同的地方
[00:03:28.880 --> 00:03:32.880]  所羅門王傳道書的作者很有智慧
[00:03:32.880 --> 00:03:34.880]  在十二章的七節
[00:03:34.880 --> 00:03:41.880]  他說塵土仍歸於地,靈仍歸於次靈的神
[00:03:41.880 --> 00:03:45.880]  每個人死了之後都會塵歸塵,土歸土
[00:03:45.880 --> 00:03:47.880]  但是一個屬神的人
[00:03:47.880 --> 00:03:50.880]  我們的靈魂最終會歸於神
[00:03:50.880 --> 00:03:53.880]  所以這解答了一個問題
[00:03:53.880 --> 00:03:55.880]  無論是新約的人,舊約的人
[00:03:55.880 --> 00:03:58.880]  我們死了之後的身體會怎麼樣
[00:03:58.880 --> 00:04:02.880]  都是塵歸塵,土歸土
[00:04:02.880 --> 00:04:04.880]  那他們的靈魂呢?
[00:04:04.880 --> 00:04:08.880]  我們一起來看看究竟舊約的人死了之後
[00:04:08.880 --> 00:04:10.880]  他們的靈魂會去哪裏
[00:04:10.880 --> 00:04:14.880]  我們一起來看看路加福音第十六章
[00:04:14.880 --> 00:04:18.880]  告訴我們有財主和拉撒路的故事
[00:04:18.880 --> 00:04:22.880]  有人說你又說看舊約的人的靈魂去了哪裏
[00:04:22.880 --> 00:04:26.880]  路加福音第十六章在說新約
[00:04:26.880 --> 00:04:31.880]  其實你看看這個故事的主角之一是阿伯拉罕
[00:04:31.880 --> 00:04:34.880]  通常新約和舊約的轉捩點
[00:04:34.880 --> 00:04:37.880]  是與施洗約行的死有關
[00:04:37.880 --> 00:04:40.880]  就在馬太福音的十一章十三節
[00:04:40.880 --> 00:04:43.880]  或者路加福音的十六章十六節
[00:04:43.880 --> 00:04:47.880]  但是今天所講的是與耶穌基督的死有關
[00:04:47.880 --> 00:04:49.880]  等一下我會交代
[00:04:49.880 --> 00:04:54.880]  首先看看路加福音十六章所講財主和拉撒路的故事
[00:04:54.880 --> 00:04:56.880]  不是一個比喻
[00:04:56.880 --> 00:04:59.880]  比喻是沒有名字,沒有名稱
[00:04:59.880 --> 00:05:03.880]  這裏我們看到拉撒路有阿伯拉罕的名字
[00:05:03.880 --> 00:05:07.880]  很明顯這裏是講一件真實的故事
[00:05:07.880 --> 00:05:11.880]  財主和拉撒路兩個死了之後
[00:05:11.880 --> 00:05:15.880]  聖經告訴我們他們去了兩個不同的地方
[00:05:15.880 --> 00:05:21.880]  拉撒路是被天使帶到舊約信心之父阿伯拉罕的懷抱那裏
[00:05:21.880 --> 00:05:24.880]  享受,是一個享受的地方
[00:05:24.880 --> 00:05:28.880]  財主呢?財主死了之後被埋葬
[00:05:28.880 --> 00:05:33.880]  他的靈魂被帶到陰間來受苦
[00:05:33.880 --> 00:05:39.880]  有人說阿伯拉罕的懷抱,拉撒路所去到的地方就是天堂
[00:05:39.880 --> 00:05:42.880]  我不同意這個說法
[00:05:42.880 --> 00:05:45.880]  因爲聖經是不會有矛盾的
[00:05:45.880 --> 00:05:48.880]  在這裏啓示錄的二十一章四節告訴我們
[00:05:48.880 --> 00:05:53.880]  天堂是沒有悲哀,沒有哭耗,是沒有痛苦的
[00:05:53.880 --> 00:05:57.880]  如果在天堂的人能夠好像拉撒路那樣
[00:05:57.880 --> 00:06:01.880]  能夠見到財主在陰間受折磨
[00:06:01.880 --> 00:06:06.880]  你想想如果你有一個親朋戚友是你所喜愛的
[00:06:06.880 --> 00:06:11.880]  你天天見到他在陰間受折磨,你會不會有喜樂?
[00:06:11.880 --> 00:06:14.880]  我相信你會有傷心,有痛苦
[00:06:14.880 --> 00:06:18.880]  所以我認爲聖經是不會給予此的矛盾
[00:06:18.880 --> 00:06:25.880]  所以我相信拉撒路和阿伯拉罕所在的地方不是在說天堂
[00:06:25.880 --> 00:06:31.880]  也有一個馬來西亞的姐妹曾經問過這個問題
[00:06:31.880 --> 00:06:34.880]  她說她自己是接受了耶穌基督
[00:06:34.880 --> 00:06:37.880]  她說她的弟弟沒有接受耶穌基督
[00:06:37.880 --> 00:06:39.880]  怎樣也不肯接受
[00:06:39.880 --> 00:06:41.880]  最後她的弟弟死了
[00:06:41.880 --> 00:06:43.880]  她說她很傷心
[00:06:43.880 --> 00:06:49.880]  將來我在天堂天天見到我的弟弟在陰間受折磨
[00:06:49.880 --> 00:06:51.880]  她說我一定會很傷心
[00:06:51.880 --> 00:06:58.880]  所以我相信這裏所說阿伯拉罕的懷抱絕對不是天堂
[00:06:58.880 --> 00:07:02.880]  其實是一個暫時等候的地方
[00:07:02.880 --> 00:07:04.880]  這個地方其實是陰間
[00:07:04.880 --> 00:07:07.880]  無論異人不異人的靈
[00:07:07.880 --> 00:07:12.880]  舊約的人都會首先去到陰間
[00:07:12.880 --> 00:07:14.880]  陰間是什麼地方?
[00:07:14.880 --> 00:07:19.880]  其實耶穌基督他自己死後都有去到陰間
[00:07:19.880 --> 00:07:23.880]  在《使徒行傳》的2章31節
[00:07:23.880 --> 00:07:25.880]  「講論基督復活說
[00:07:25.880 --> 00:07:27.880]  祂的靈魂不闢在陰間
[00:07:27.880 --> 00:07:30.880]  祂的肉體也不見扭壞」
[00:07:30.880 --> 00:07:33.880]  耶穌基督死後祂的身體沒有扭壞
[00:07:33.880 --> 00:07:36.880]  祂的靈有去到陰間
[00:07:36.880 --> 00:07:38.880]  但是沒有留在陰間
[00:07:38.880 --> 00:07:42.880]  這是《使徒行傳》2章31節告訴我們的
[00:07:42.880 --> 00:07:45.880]  彼得前書的3章19節也有說
[00:07:45.880 --> 00:07:51.880]  祂曾經去到陰間傳導給監獄裏的靈
[00:07:51.880 --> 00:07:54.880]  我們看到耶穌基督死後
[00:07:54.880 --> 00:07:56.880]  自己也有去到陰間
[00:07:56.880 --> 00:07:58.880]  但是有人會問
[00:07:58.880 --> 00:08:00.880]  陰間在哪裏?
[00:08:00.880 --> 00:08:03.880]  你始終還沒有回答這個問題
[00:08:03.880 --> 00:08:06.880]  在《馬太福音》的12章40節
[00:08:06.880 --> 00:08:08.880]  耶穌基督自己有回答
[00:08:08.880 --> 00:08:12.880]  「若拿三日三夜在大魚的福中
[00:08:12.880 --> 00:08:16.880]  人子也要這樣三日三夜在地裏頭」
[00:08:16.880 --> 00:08:20.880]  所以我相信這個陰間就是在地裏頭
[00:08:20.880 --> 00:08:22.880]  在地球的裏面
[00:08:22.880 --> 00:08:25.880]  在這裏舊約叫做「陰間」
[00:08:25.880 --> 00:08:28.880]  這個字原文是希伯來文
[00:08:28.880 --> 00:08:31.880]  在新約的希臘文叫做Hades
[00:08:31.880 --> 00:08:34.880]  陰間和地獄是不同的
[00:08:34.880 --> 00:08:38.880]  陰間其實是地獄在人間
[00:08:38.880 --> 00:08:40.880]  在這個地球裏面
[00:08:40.880 --> 00:08:43.880]  下個星期會和大家講千禧年國
[00:08:43.880 --> 00:08:44.880]  很有趣
[00:08:44.880 --> 00:08:47.880]  千禧年國就是天堂和人間
[00:08:47.880 --> 00:08:50.880]  在這個舊的天地被毀滅
[00:08:50.880 --> 00:08:52.880]  新天新地創造之前
[00:08:52.880 --> 00:08:55.880]  神是容許在地上有地獄
[00:08:55.880 --> 00:08:58.880]  在人間也有天堂
[00:08:58.880 --> 00:09:05.880]  在新約地獄這個名字叫做Gahana
[00:09:05.880 --> 00:09:14.880]  我們來看看究竟這個陰間在地裏是怎樣
[00:09:14.880 --> 00:09:19.880]  我們知道地球是一個圓形的球狀
[00:09:19.880 --> 00:09:22.880]  它的周長有二萬五千英里
[00:09:22.880 --> 00:09:24.880]  它的直徑是八千里
[00:09:24.880 --> 00:09:26.880]  即是說你由地球的一邊
[00:09:26.880 --> 00:09:29.880]  如果你垂直去到另外一邊
[00:09:29.880 --> 00:09:31.880]  是有八千里
[00:09:31.880 --> 00:09:35.880]  當中充滿了很多的溶岩
[00:09:35.880 --> 00:09:37.880]  很多的岩漿
[00:09:37.880 --> 00:09:38.880]  是液體
[00:09:38.880 --> 00:09:40.880]  就好像一個火壺一樣
[00:09:40.880 --> 00:09:41.880]  充滿了能力
[00:09:41.880 --> 00:09:43.880]  充滿了力量
[00:09:43.880 --> 00:09:47.880]  爲什麼我們在表面上會這麼硬的一個地
[00:09:47.880 --> 00:09:51.880]  當這個溶岩冷卻了
[00:09:51.880 --> 00:09:53.880]  它就會硬化了
[00:09:53.880 --> 00:09:57.880]  以至我們能夠在上高居住來行走
[00:09:57.880 --> 00:09:59.880]  這個就是所謂的地殼
[00:09:59.880 --> 00:10:03.880]  如果地殼是有比較薄的地方
[00:10:03.880 --> 00:10:06.880]  當裏面的溶岩的壓力太大
[00:10:06.880 --> 00:10:09.880]  就會由這個比較薄的地方穿出來
[00:10:09.880 --> 00:10:12.880]  這個就是我們所熟悉的火山
[00:10:12.880 --> 00:10:15.880]  我相信陰間就在地裏頭
[00:10:15.880 --> 00:10:17.880]  就好像耶穌基督所說
[00:10:17.880 --> 00:10:21.880]  很明顯路加福音的十六章告訴我們
[00:10:21.880 --> 00:10:26.880]  義人和不義的人在陰間分開兩個部分
[00:10:26.880 --> 00:10:29.880]  義人的阿伯拉罕和拉撒路
[00:10:29.880 --> 00:10:31.880]  是一個享福的地方
[00:10:31.880 --> 00:10:33.880]  但是在另外一邊
[00:10:33.880 --> 00:10:37.880]  就是被不義的人飽受折磨
[00:10:37.880 --> 00:10:40.880]  他們兩邊是被一個深淵隔開
[00:10:40.880 --> 00:10:42.880]  聖經告訴我們
[00:10:42.880 --> 00:10:44.880]  這個深淵又是什麼呢
[00:10:44.880 --> 00:10:48.880]  我相信這個深淵就是通到去無底坑的地方
[00:10:48.880 --> 00:10:50.880]  在聖經裏面有告訴我們
[00:10:50.880 --> 00:10:53.880]  有一樣東西叫做無底坑
[00:10:53.880 --> 00:10:55.880]  在聖經裏面多次提到
[00:10:55.880 --> 00:10:57.880]  尤其是在啓示錄裏面
[00:10:57.880 --> 00:10:59.880]  出現了有七次這麼多
[00:10:59.880 --> 00:11:02.880]  在啓示錄的九章一至十二節
[00:11:02.880 --> 00:11:04.880]  告訴我們在末世的時候
[00:11:04.880 --> 00:11:07.880]  在無底坑有鬼魔走出來
[00:11:07.880 --> 00:11:09.880]  爲害這個世界
[00:11:09.880 --> 00:11:12.880]  在啓示錄的十一章七至八節
[00:11:12.880 --> 00:11:14.880]  說末世的時候
[00:11:14.880 --> 00:11:18.880]  狄基督獸會從無底坑走出來
[00:11:18.880 --> 00:11:22.880]  與兩個見證人來爭戰
[00:11:22.880 --> 00:11:24.880]  在啓示錄的二十章
[00:11:24.880 --> 00:11:27.880]  說在千禧年國的開始
[00:11:27.880 --> 00:11:31.880]  撒旦會被暫時捆綁在無底坑裏面
[00:11:31.880 --> 00:11:33.880]  直到一千年完了
[00:11:33.880 --> 00:11:35.880]  他纔會被釋放出來
[00:11:35.880 --> 00:11:39.880]  他會在那個時候煽動很多人來反叛神
[00:11:39.880 --> 00:11:44.880]  最後被扔進火湖和地獄裏
[00:11:44.880 --> 00:11:47.880]  彼得厚書的二章四節
[00:11:47.880 --> 00:11:48.880]  告訴我們
[00:11:48.880 --> 00:11:52.880]  無底坑是用來困住墮落的天使
[00:11:52.880 --> 00:11:54.880]  就是天使犯了罪
[00:11:54.880 --> 00:11:56.880]  彼得厚書的二章四節說
[00:11:56.880 --> 00:11:58.880]  就是天使犯了罪
[00:11:58.880 --> 00:12:00.880]  神也沒有寬容
[00:12:00.880 --> 00:12:02.880]  曾把他們丟在地獄
[00:12:02.880 --> 00:12:06.880]  交給黑暗坑中等候審判
[00:12:06.880 --> 00:12:11.880]  我相信這個黑暗的坑中就是無底坑
[00:12:11.880 --> 00:12:12.880]  耶穌基督
[00:12:12.880 --> 00:12:13.880]  如果我們記得
[00:12:13.880 --> 00:12:15.880]  在馬太福音的第八章
[00:12:15.880 --> 00:12:18.880]  是醫好了兩個被鬼附的人
[00:12:18.880 --> 00:12:20.880]  那兩隻鬼走出來之後
[00:12:20.880 --> 00:12:22.880]  他們問耶穌基督
[00:12:22.880 --> 00:12:23.880]  神的兒子
[00:12:23.880 --> 00:12:25.880]  我們與你有什麼相干
[00:12:25.880 --> 00:12:27.880]  事後還沒有到
[00:12:27.880 --> 00:12:31.880]  你就上這裏來叫我們受苦嗎?
[00:12:31.880 --> 00:12:32.880]  這兩隻鬼說
[00:12:32.880 --> 00:12:34.880]  事後還沒有到
[00:12:34.880 --> 00:12:36.880]  你叫我們受苦?
[00:12:36.880 --> 00:12:37.880]  很明顯他們知道
[00:12:37.880 --> 00:12:42.880]  他們將來會被扔進無底坑裏
[00:12:42.880 --> 00:12:44.880]  所以我們看到
[00:12:44.880 --> 00:12:46.880]  無底坑的通道
[00:12:46.880 --> 00:12:51.880]  就是將異人和不異人的陰間分開
[00:12:51.880 --> 00:12:53.880]  那你說這個無底坑在哪裏?
[00:12:53.880 --> 00:12:55.880]  爲什麼叫無底坑?
[00:12:55.880 --> 00:12:58.880]  在地球裏只有一個地方
[00:12:58.880 --> 00:13:00.880]  可以配稱爲無底坑
[00:13:00.880 --> 00:13:03.880]  你由地球的一邊挖個洞
[00:13:03.880 --> 00:13:05.880]  走進去地球的中心
[00:13:05.880 --> 00:13:07.880]  當你去到最中心的地方
[00:13:07.880 --> 00:13:09.880]  你再向前挖的時候
[00:13:09.880 --> 00:13:12.880]  你就會在另外一邊出來
[00:13:12.880 --> 00:13:13.880]  所以地球的中心
[00:13:13.880 --> 00:13:18.880]  就是最深可以說是無底坑的地方
[00:13:18.880 --> 00:13:21.880]  而通往無底坑的道路
[00:13:21.880 --> 00:13:22.880]  這個深淵
[00:13:22.880 --> 00:13:29.880]  就是隔開了陰間的異人和不異人所居住的地方
[00:13:29.880 --> 00:13:31.880]  有人會問
[00:13:31.880 --> 00:13:33.880]  爲什麼這麼奇怪?
[00:13:33.880 --> 00:13:36.880]  你說不異的人就在陰間
[00:13:36.880 --> 00:13:40.880]  爲什麼異人都會去到陰間來等候?
[00:13:40.880 --> 00:13:45.880]  這個我和大家在講《已忽所書》的時候
[00:13:45.880 --> 00:13:48.880]  都和大家提過這一節的經文
[00:13:48.880 --> 00:13:51.880]  《已忽所書》的四章八節
[00:13:51.880 --> 00:13:52.880]  經文說
[00:13:52.880 --> 00:13:53.880]  所以他說
[00:13:53.880 --> 00:13:55.880]  他升上高天的時候
[00:13:55.880 --> 00:13:57.880]  老了許多俘虜
[00:13:57.880 --> 00:14:00.880]  把上次給了人
[00:14:00.880 --> 00:14:03.880]  這個是新譯本的翻譯
[00:14:03.880 --> 00:14:05.880]  翻譯得比較正確
[00:14:05.880 --> 00:14:08.880]  如果你讀和合本的就沒那麼正確
[00:14:08.880 --> 00:14:11.880]  因爲俘虜翻譯成爲囚敵
[00:14:11.880 --> 00:14:14.880]  俘虜是比較好的翻譯
[00:14:14.880 --> 00:14:16.880]  另外去到四章九節
[00:14:16.880 --> 00:14:17.880]  《已忽所書》
[00:14:17.880 --> 00:14:19.880]  也有更詳細的解釋
[00:14:19.880 --> 00:14:20.880]  就是說
[00:14:20.880 --> 00:14:21.880]  既說升上
[00:14:21.880 --> 00:14:24.880]  豈不是先降在地下?
[00:14:24.880 --> 00:14:26.880]  意思就是說
[00:14:26.880 --> 00:14:29.880]  耶穌基督是降在地裏
[00:14:29.880 --> 00:14:33.880]  然後帶領許多的俘虜升上高天
[00:14:33.880 --> 00:14:35.880]  其實這一節的經文
[00:14:35.880 --> 00:14:38.880]  正在用詩篇的68篇第18節
[00:14:38.880 --> 00:14:41.880]  是說到古代的以色列王
[00:14:41.880 --> 00:14:42.880]  當他們出征
[00:14:42.880 --> 00:14:45.880]  打勝他們的敵人的時候
[00:14:45.880 --> 00:14:50.880]  他們會將被俘虜的以色列士兵救回來
[00:14:50.880 --> 00:14:52.880]  這些就是所謂的俘虜
[00:14:52.880 --> 00:14:54.880]  他們就會帶領這些俘虜
[00:14:54.880 --> 00:14:55.880]  就是以色列的士兵
[00:14:55.880 --> 00:14:59.880]  一起和他們升上石安山
[00:14:59.880 --> 00:15:02.880]  我們知道聖殿和皇宮
[00:15:02.880 --> 00:15:04.880]  都在石安山的上高
[00:15:04.880 --> 00:15:06.880]  所以這裏是告訴我們
[00:15:06.880 --> 00:15:09.880]  耶穌基督曾經去到陰間
[00:15:09.880 --> 00:15:10.880]  我剛纔說到
[00:15:10.880 --> 00:15:11.880]  三日三夜
[00:15:11.880 --> 00:15:14.880]  是傳導給監獄裏面的靈魂聽
[00:15:14.880 --> 00:15:18.880]  同時帶領了俘虜
[00:15:18.880 --> 00:15:21.880]  就是在地裏陰間的異人
[00:15:21.880 --> 00:15:24.880]  和他們一起升上高天
[00:15:24.880 --> 00:15:26.880]  也是因爲這樣
[00:15:26.880 --> 00:15:29.880]  所以我們新約的人死了之後
[00:15:29.880 --> 00:15:33.880]  我們能夠直接靈魂去與神同在
[00:15:33.880 --> 00:15:35.880]  現在舊約的異人
[00:15:35.880 --> 00:15:38.880]  他們的靈魂已經與神同在
[00:15:38.880 --> 00:15:39.880]  我們怎知道
[00:15:39.880 --> 00:15:41.880]  我們新約的人死了之後
[00:15:41.880 --> 00:15:43.880]  立刻會與神同在
[00:15:43.880 --> 00:15:47.880]  在《路加福音》的23章43節
[00:15:47.880 --> 00:15:48.880]  如果你記得的話
[00:15:48.880 --> 00:15:51.880]  是耶穌基督被釘十字架
[00:15:51.880 --> 00:15:53.880]  當時是有一個大道
[00:15:53.880 --> 00:15:54.880]  和他一起釘十字架
[00:15:54.880 --> 00:15:56.880]  他叫耶穌基督
[00:15:56.880 --> 00:15:58.880]  在德國的時候要紀念他
[00:15:58.880 --> 00:16:00.880]  耶穌基督就和他說
[00:16:00.880 --> 00:16:01.880]  我實在告訴你
[00:16:01.880 --> 00:16:04.880]  今天你要和我在樂圓了
[00:16:04.880 --> 00:16:06.880]  所以所有新約的人
[00:16:06.880 --> 00:16:09.880]  由耶穌基督死了三日復活
[00:16:09.880 --> 00:16:13.880]  將陰間的異人帶上天堂之後
[00:16:13.880 --> 00:16:16.880]  所有新約接受耶穌基督的人
[00:16:16.880 --> 00:16:19.880]  我們的靈魂都會立刻與主同在
[00:16:19.880 --> 00:16:24.880]  今天的經文就是希伯來書的12章23節
[00:16:24.880 --> 00:16:25.880]  我們講到
[00:16:25.880 --> 00:16:26.880]  在處新耶路撒冷
[00:16:26.880 --> 00:16:29.880]  在天堂有審判衆人的神
[00:16:29.880 --> 00:16:33.880]  和被成全之異人的靈魂
[00:16:33.880 --> 00:16:36.880]  什麼叫成全異人的靈魂?
[00:16:36.880 --> 00:16:38.880]  成全這個字就是完美
[00:16:38.880 --> 00:16:41.880]  我們每個接受耶穌基督的人
[00:16:41.880 --> 00:16:44.880]  死了之後都會有完美的靈
[00:16:44.880 --> 00:16:47.880]  能夠永遠與神同在
[00:16:47.880 --> 00:16:50.880]  不接受耶穌基督新約的人
[00:16:50.880 --> 00:16:55.880]  他們一樣會去到陰間等候
[00:16:55.880 --> 00:16:59.880]  你說他們等候什麼?
[00:16:59.880 --> 00:17:01.880]  聖經也有解釋
[00:17:01.880 --> 00:17:04.880]  在啓示錄的20章13節
[00:17:04.880 --> 00:17:07.880]  於是海交出其中的死人
[00:17:07.880 --> 00:17:10.880]  死亡和陰間也交出其中的死人
[00:17:10.880 --> 00:17:14.880]  他們都照各人所行的受審判
[00:17:14.880 --> 00:17:19.880]  有一天所有陰間裏的靈魂都會被交出來
[00:17:19.880 --> 00:17:22.880]  他們會去到大白寶座的面前
[00:17:22.880 --> 00:17:25.880]  他們會得到一樣有復活的身體
[00:17:25.880 --> 00:17:27.880]  然後他們會被審判
[00:17:27.880 --> 00:17:32.880]  他們會被扔進火壺和地獄裏
[00:17:32.880 --> 00:17:35.880]  在等候的過程當中
[00:17:35.880 --> 00:17:37.880]  這羣不接受神的人
[00:17:37.880 --> 00:17:40.880]  會在陰間受到折磨
[00:17:40.880 --> 00:17:43.880]  他們都會想到有很多的機會
[00:17:43.880 --> 00:17:46.880]  他們在世上很多人和他們傳福音
[00:17:46.880 --> 00:17:48.880]  但他們始終沒有接受到
[00:17:48.880 --> 00:17:51.880]  是很可惜的
[00:17:51.880 --> 00:17:54.880]  綜合我剛纔所說的
[00:17:54.880 --> 00:18:00.880]  陰間就是一個被舊約的異人和不異的人
[00:18:00.880 --> 00:18:03.880]  暫時居住的地方
[00:18:03.880 --> 00:18:05.880]  所有人死了之後
[00:18:05.880 --> 00:18:06.880]  我剛纔說過
[00:18:06.880 --> 00:18:09.880]  身體都會塵歸塵 土歸土
[00:18:09.880 --> 00:18:13.880]  但是舊約的異人或者不異的人的靈
[00:18:13.880 --> 00:18:17.880]  他們都會暫時去到一個地方叫做陰間
[00:18:17.880 --> 00:18:19.880]  而這個是分開了兩邊
[00:18:19.880 --> 00:18:21.880]  一邊是被異人的靈居住
[00:18:21.880 --> 00:18:23.880]  一邊是被不異的人的靈居住
[00:18:23.880 --> 00:18:27.880]  中間有一條深坑是通往無底坑
[00:18:27.880 --> 00:18:29.880]  而當耶穌基督死後
[00:18:29.880 --> 00:18:31.880]  他下到陰間
[00:18:31.880 --> 00:18:35.880]  是將異人的靈的俘虜帶到天上
[00:18:35.880 --> 00:18:37.880]  永遠與神同在
[00:18:37.880 --> 00:18:39.880]  由那時候開始
[00:18:39.880 --> 00:18:41.880]  所有接受耶穌基督的人
[00:18:41.880 --> 00:18:42.880]  死了之後
[00:18:42.880 --> 00:18:45.880]  都會得立刻有完美的靈
[00:18:45.880 --> 00:18:48.880]  去到天上與神同在
[00:18:48.880 --> 00:18:50.880]  而不接受的呢?
[00:18:50.880 --> 00:18:52.880]  無論新約舊約的人的靈
[00:18:52.880 --> 00:18:56.880]  都會在陰間繼續等候
[00:18:56.880 --> 00:18:58.880]  去到末世
[00:18:58.880 --> 00:18:59.880]  耶穌基督再次回來
[00:18:59.880 --> 00:19:01.880]  有大白寶座的審判
[00:19:01.880 --> 00:19:05.880]  然後會扔進火壺和地獄裏
[00:19:05.880 --> 00:19:07.880]  有一件事要和大家說的
[00:19:07.880 --> 00:19:10.880]  就是陰間不是煉獄
[00:19:10.880 --> 00:19:13.880]  因爲有《路加福音》第十六章的教導
[00:19:13.880 --> 00:19:18.880]  有很多人認爲有煉獄的神學觀
[00:19:18.880 --> 00:19:23.880]  天主教就是持有這樣的觀點的宗教
[00:19:23.880 --> 00:19:27.880]  他們相信所有在神恩典之下死了的人
[00:19:27.880 --> 00:19:29.880]  如果他不是聖潔
[00:19:29.880 --> 00:19:31.880]  如果他還是有很多罪的話
[00:19:31.880 --> 00:19:36.880]  他們可以去到煉獄來結證
[00:19:36.880 --> 00:19:40.880]  結證之後他們能夠去到天堂
[00:19:40.880 --> 00:19:43.880]  但這不是聖經的教導
[00:19:43.880 --> 00:19:46.880]  我們看到財主去到的地方
[00:19:46.880 --> 00:19:50.880]  是一個被未悔改的人去的地方
[00:19:50.880 --> 00:19:53.880]  絕對不是在神的恩典之下
[00:19:53.880 --> 00:19:57.880]  可以說他們是在神的怒氣之下
[00:19:57.880 --> 00:20:02.880]  這也是爲什麼財主要求阿伯拉罕
[00:20:02.880 --> 00:20:07.880]  要送拉撒路和他五個兄弟來傳福音
[00:20:07.880 --> 00:20:09.880]  希望他們能夠悔改
[00:20:09.880 --> 00:20:12.880]  在《路加福音》第十六章三十節
[00:20:12.880 --> 00:20:16.880]  若有一個從死裏復活的到他們那裏去
[00:20:16.880 --> 00:20:19.880]  他們必要悔改
