
[00:00:00.000 --> 00:00:03.700]  我們跟隨主的人,我們的生命都是活潑的,是嗎?
[00:03:34.700 --> 00:03:42.500]  神要給我們在基督生活裏面的三個的應許跟確準。
[00:03:42.500 --> 00:03:45.600]  不知道大家有沒有留意到最近發生的事情,
[00:03:45.600 --> 00:03:50.300]  在過去的三個月裏面在亞洲發生兩個大的事件。
[00:03:50.300 --> 00:03:53.200]  第一個是最近在四月份發出來的,
[00:03:53.200 --> 00:03:58.800]  這個在韓國裏面的四月號的事件,
[00:03:58.800 --> 00:04:02.400]  有沒有圖畫在那邊,我們再看一下。
[00:04:02.400 --> 00:04:04.800]  有三個圖片,請大家放出來。
[00:04:04.800 --> 00:04:09.500]  這個是我們參加這個門徒訓練中的一個教會,
[00:04:09.500 --> 00:04:12.400]  那個教會特別的紀念到韓國現在所經歷的事情,
[00:04:12.400 --> 00:04:18.500]  所以把這個Pray for Korea的很大的一個Banner就放在裏面。
[00:04:18.500 --> 00:04:22.300]  所以一些人經過的時候就想到在韓國裏面經過的事情。
[00:04:22.300 --> 00:04:24.200]  第二個Picture,
[00:04:24.200 --> 00:04:27.800]  這個第二個Picture大家大概在報章當中有看到,
[00:04:27.800 --> 00:04:30.300]  這個船是十二年新的船,
[00:04:30.300 --> 00:04:33.900]  當中載了很多的這些人,
[00:04:33.900 --> 00:04:37.000]  其中有大部分的是一些年輕人,
[00:04:37.000 --> 00:04:40.500]  這些人坐了這個船以後就不回來。
[00:04:40.500 --> 00:04:45.900]  當中按照上個星期的報道說,
[00:04:45.900 --> 00:04:48.600]  他們經過了這樣多的時間,
[00:04:48.600 --> 00:04:52.300]  只可以找到221個屍體,
[00:04:52.300 --> 00:04:57.700]  然後當中還有80個的年輕人還沒有找到。
[00:04:57.700 --> 00:04:59.900]  這個事情發生了又產生些什麼事情?
[00:04:59.900 --> 00:05:01.400]  有一些人比喻說,
[00:05:01.400 --> 00:05:06.600]  這個是韓國當中的鐵達尼號,
[00:05:06.600 --> 00:05:08.700]  因爲在鐵達尼號當中,
[00:05:08.700 --> 00:05:14.100]  死去的人數的比數跟這個十二年新的這個船,
[00:05:14.100 --> 00:05:19.700]  死去的人數的比數來說還比以前的那個船還高。
[00:05:19.700 --> 00:05:22.000]  所以當中產生了很大很大的,
[00:05:22.000 --> 00:05:25.800]  在韓國社會當中很大的一個震動。
[00:05:25.800 --> 00:05:27.500]  這個震動是什麼?
[00:05:27.500 --> 00:05:31.400]  就是這個韓國起飛的這個經濟體裏面,
[00:05:31.400 --> 00:05:37.500]  能夠掌握出世界當中很多發明品的生產市場,
[00:05:37.500 --> 00:05:40.800]  包括你們現在所用的LG跟Samsung,
[00:05:40.800 --> 00:05:43.500]  跟臺灣現在流行的這個App叫做LINE,
[00:05:43.500 --> 00:05:45.500]  都是韓國人所產生的。
[00:05:45.500 --> 00:05:48.600]  在這種龐大的這種影響力的裏面,
[00:05:48.600 --> 00:05:52.100]  聽說若是南韓北韓他們統一的話,
[00:05:52.100 --> 00:05:59.100]  這個統一以後可以成爲世界當中五個大的經濟體其中的一個。
[00:05:59.100 --> 00:06:03.600]  所以在這種大的這種的經濟體的裏面,
[00:06:03.600 --> 00:06:05.600]  去看到剛纔的圖畫,
[00:06:05.600 --> 00:06:09.600]  看到他們動員的所有的船隻在旁邊,
[00:06:09.600 --> 00:06:13.500]  在這個轟湧的這個波濤的這個海浪當中,
[00:06:13.500 --> 00:06:19.000]  經過了兩個禮拜還沒有把當中船裏面困在裏面的
[00:06:19.000 --> 00:06:22.100]  這些年輕人的屍體能夠拿出來。
[00:06:22.100 --> 00:06:25.600]  所以產生了一個很大很大的不安,
[00:06:25.600 --> 00:06:32.600]  好像讓這個事情又產生了我們過去一百年前Titanic這個事情的一樣,
[00:06:32.600 --> 00:06:35.500]  那個時候好像整個歐洲社會的裏面,
[00:06:35.500 --> 00:06:38.700]  說我們要建造一個船能夠抵風抵浪,
[00:06:38.700 --> 00:06:40.800]  能夠抵這個自然界,
[00:06:40.800 --> 00:06:46.700]  所以在首次航行的時候這個船就沉沒,
[00:06:46.700 --> 00:06:49.900]  產生了同一樣的這種災難的精神。
[00:06:49.900 --> 00:06:56.500]  在上個禮拜裏面這個的內國的總理去這個帳篷裏面,
[00:06:56.500 --> 00:07:01.600]  看望着這些的等着小孩子回來的這些父母的時候,
[00:07:01.600 --> 00:07:08.300]  就有以下的這個記載讓我相當的難過。
[00:07:08.300 --> 00:07:10.500]  當中有一個母親咬着他的嘴脣,
[00:07:10.500 --> 00:07:12.900]  拉着這個總理的手說哀求他,
[00:07:12.900 --> 00:07:17.300]  千萬千萬要尋找到底,不要說別的,
[00:07:17.300 --> 00:07:20.500]  不要因爲沒有剩下幾個就拉倒了,
[00:07:20.500 --> 00:07:22.700]  無論如何尋找到最後一個人,
[00:07:22.700 --> 00:07:27.300]  不要說別的,只要答應尋找尋找再尋找。
[00:07:27.300 --> 00:07:31.100]  那個母親也帶着眼淚這樣說,
[00:07:31.100 --> 00:07:36.200]  多麼想要摸一下小孩子的面容,
[00:07:36.200 --> 00:07:39.700]  要是看不見我可怎麼辦?
[00:07:39.700 --> 00:07:45.100]  求你答應我尋找到底。
[00:07:45.100 --> 00:07:47.800]  我們宣佈我們的得勝,
[00:07:47.800 --> 00:07:53.500]  我們說我們在社會文明的當中能夠掌握所有的通信系統,
[00:07:53.500 --> 00:07:59.200]  但是在這個的災難的當中發覺到我們出手無策。
[00:07:59.200 --> 00:08:03.800]  兩個月前在馬航MH37年的當中,
[00:08:03.800 --> 00:08:07.600]  又發生一個我們沒有辦法能夠相信的事情,
[00:08:07.600 --> 00:08:15.000]  239個乘客當中有包括一些在北京的中國人,
[00:08:15.000 --> 00:08:20.300]  兩個月前完全在半夜的當中失蹤。
[00:08:20.300 --> 00:08:32.400]  中國、美國、澳洲使用了所有科技要找這個飛機,找不到。
[00:08:32.400 --> 00:08:37.500]  到底在這兩個事情當中顯示些什麼的信息?
[00:08:37.500 --> 00:08:41.400]  我相信當我們面對着大時代的變動,
[00:08:41.400 --> 00:08:46.700]  這些我們沒有辦法想到的這種橋樓的時候,
[00:08:46.700 --> 00:08:52.300]  我們不僅僅需要智識,甚至需要智慧,
[00:08:52.300 --> 00:08:57.200]  甚至有些人說智識智慧也不行,我需要這種韌力,
[00:08:57.200 --> 00:09:02.300]  我要在一個拼命的這種情況當中來勝過這些的危險。
[00:09:02.300 --> 00:09:07.900]  然而我覺得在聖經的話語所給我們的提示卻是另外一個範圍。
[00:09:07.900 --> 00:09:11.900]  不管人要拉上了多少的力量,
[00:09:11.900 --> 00:09:14.700]  你賠上了多少的生命,
[00:09:14.700 --> 00:09:18.300]  若不是神要賜赦的應許跟缺之,
[00:09:18.300 --> 00:09:25.500]  我們是沒有辦法能夠度過我們人生當中很多的困難,你同意嗎?
[00:09:25.500 --> 00:09:29.600]  我們以前在馬尼蘭的時候有一個的姊妹,
[00:09:29.600 --> 00:09:33.900]  她幸地主以後生活很安定,她是做一個公司的Manager,
[00:09:33.900 --> 00:09:37.600]  然後她的先生也是做一個IT的Manager。
[00:09:37.600 --> 00:09:46.600]  那麼突然間有一天發現那個太太嘴脣的旁邊長了一個腫瘤,
[00:09:46.600 --> 00:09:51.200]  於是她就去了最好的醫院John Hopkins,
[00:09:51.200 --> 00:09:54.300]  你問一下Amy就知道John Hopkins很出名的動案的醫院。
[00:09:54.300 --> 00:09:58.900]  那個醫生就跟她說,好,我可以把這個小的腫瘤把它拿出來,
[00:09:58.900 --> 00:10:03.700]  但是有50%chance,有一半的機會就是拿了以後,
[00:10:03.700 --> 00:10:08.700]  這個癌細胞的細菌會擴散。
[00:10:08.700 --> 00:10:11.400]  所以因着他們在那個時候的想法就說,
[00:10:11.400 --> 00:10:14.300]  好,不管如何,我們就要把它拿出來,
[00:10:14.300 --> 00:10:17.500]  這是在當中賭博一半的機會。
[00:10:17.500 --> 00:10:20.100]  我不知道大家有沒有這種經歷,其實很痛苦的。
[00:10:20.100 --> 00:10:24.900]  你賭博一半的機會,你不是賭博90%chance,
[00:10:24.900 --> 00:10:30.900]  是賭博一半的機會,結果真的,弄了以後,過了幾個月以後,擴散。
[00:10:30.900 --> 00:10:35.600]  我是看着她走的,我看着這個癌症的這個姊妹走。
[00:10:35.600 --> 00:10:39.900]  在走的時候,我發覺到人在當中那一種的掙扎,生命當中的掙扎,
[00:10:39.900 --> 00:10:42.900]  是讓我們一方面很敬佩人的毅力,
[00:10:42.900 --> 00:10:45.900]  另外一方面又覺得人在當中是走過的道路,
[00:10:45.900 --> 00:10:48.500]  靠着自己是沒有辦法走過去。
[00:10:48.500 --> 00:10:51.900]  就因爲這個緣故,他們打遍了整個Washington DC,
[00:10:51.900 --> 00:10:55.900]  要找一些的醫生做這個藥的研究,
[00:10:55.900 --> 00:10:59.900]  甚至於他們說那個時候,用了一種的治療方法,
[00:10:59.900 --> 00:11:08.900]  每一次做治療當中的調查,要寄到法國一個化驗室當中做檢查,
[00:11:08.900 --> 00:11:14.900]  每一次要發的錢是一萬兩千塊錢,他們做了十幾次。
[00:11:14.900 --> 00:11:19.900]  她最後的時候還是離開了。
[00:11:19.900 --> 00:11:27.900]  以前看到她是一個在早年的時候很漂亮的一個媽媽,
[00:11:27.900 --> 00:11:31.900]  看到她照片裏面都是很漂亮,穿着白的衣服,
[00:11:31.900 --> 00:11:37.900]  然後去cruise,很美麗的,先生很愛她。
[00:11:37.900 --> 00:11:41.900]  她最後走的那個星期,我到她的房間裏面,
[00:11:41.900 --> 00:11:50.900]  在房間裏面看見她,就是一個六十磅的黑溼的一個身體。
[00:11:50.900 --> 00:11:57.900]  所以人真的可以透過這種的意志力量、資源來解決我們的困擾嗎?
[00:11:57.900 --> 00:12:02.900]  親愛的福音朋友,聽清楚,你的毅力很好,
[00:12:02.900 --> 00:12:06.900]  但是人生的困難不在乎你的意志力有多大,
[00:12:06.900 --> 00:12:11.900]  乃是你在克服這個困難背後是否有神的應許,
[00:12:11.900 --> 00:12:16.900]  是否有神在當中所給你的勸舉。
[00:12:16.900 --> 00:12:21.900]  我舉個簡單的例子好不好,幫助大家。
[00:12:21.900 --> 00:12:25.900]  沒有睡着嗎?
[00:12:25.900 --> 00:12:29.900]  在座當中有哪些人喜歡釣魚的?
[00:12:29.900 --> 00:12:36.900]  有幾個。你們是專業的,還是半專業的,還是業餘的?
[00:12:36.900 --> 00:12:38.900]  你們是專業的嗎?不是啊。
[00:12:38.900 --> 00:12:39.900]  專業的人怎麼樣呢?
[00:12:39.900 --> 00:12:45.900]  他釣魚的時候總是會僱一個船,開到海洋的裏面。
[00:12:45.900 --> 00:12:48.900]  他們的目的不是撈一羣魚回來,
[00:12:48.900 --> 00:12:52.900]  這些是業餘的釣魚人才會說,
[00:12:52.900 --> 00:12:57.900]  拿一些魚回去可以做魚,可以煎魚,可以炸魚什麼的。
[00:12:57.900 --> 00:12:59.900]  專業的人不是這樣子的。
[00:12:59.900 --> 00:13:03.900]  專業的人出去的時候就釣一個他心目中要的魚,
[00:13:03.900 --> 00:13:05.900]  這個是大的魚,幾十磅的那種。
[00:13:05.900 --> 00:13:08.900]  那我以前怎麼知道,我們教會有一個童工,
[00:13:08.900 --> 00:13:12.900]  一個幫忙我們管理的,他都很喜歡釣魚。
[00:13:12.900 --> 00:13:16.900]  所以每次一家人出去的時候,僱一個船出去,幾個小時。
[00:13:16.900 --> 00:13:20.900]  然後專門用不同的魚粒,然後在當中要找那個魚。
[00:13:20.900 --> 00:13:26.900]  好,你線下去以後,魚喫了怎麼樣,這有反應嗎?
[00:13:26.900 --> 00:13:32.900]  反應的時候,一些不專業的人的反應是怎麼樣?
[00:13:32.900 --> 00:13:34.900]  我是不專業的,所以我知道。
[00:13:34.900 --> 00:13:36.900]  一定會把他拉起來,是不是?
[00:13:36.900 --> 00:13:40.900]  因爲你怕什麼?怕什麼?
[00:13:40.900 --> 00:13:42.900]  怕那個魚會跑掉啊。
[00:13:42.900 --> 00:13:45.900]  所以你一有個反應,哇,這個魚拉起來的時候,
[00:13:45.900 --> 00:13:48.900]  哇,蠻重的這個大的魚,一定要拼。
[00:13:48.900 --> 00:13:51.900]  結果你就拼怎麼樣拼啊?就跟他死拼啊。
[00:13:51.900 --> 00:13:54.900]  你也拉,我也拉,你也拉,我也拉。
[00:13:54.900 --> 00:14:00.900]  拉到最後的時候,沒錯,這個魚的確到最後是上了你的魚船,
[00:14:00.900 --> 00:14:04.900]  但是那個時候已經流了很多的汗。
[00:14:04.900 --> 00:14:09.900]  一個專業的釣魚的人,他的反應是怎麼樣?
[00:14:09.900 --> 00:14:12.900]  這又怎麼樣?
[00:14:12.900 --> 00:14:17.900]  放那個魚線,放它,
[00:14:17.900 --> 00:14:20.900]  讓它這個魚自己在掙扎着掙扎着,
[00:14:20.900 --> 00:14:28.900]  走到最沒有氣力的時候,那個專業的人就會慢慢把那個線收起來。
[00:14:28.900 --> 00:14:35.900]  那個時候拿出來那個魚是不需要流汗的。
[00:14:35.900 --> 00:14:40.900]  你記得爲什麼一個專業的人可以把這個線放出去?
[00:14:40.900 --> 00:14:42.900]  你記得爲什麼?
[00:14:42.900 --> 00:14:47.900]  是因爲他有信心這個魚走不了,
[00:14:47.900 --> 00:14:49.900]  所以他可以放。
[00:14:49.900 --> 00:14:51.900]  基督徒的生命嘛,
[00:14:51.900 --> 00:14:56.900]  爲什麼我們遇到一些困難的時候,我們是死都抓呢?
[00:14:56.900 --> 00:15:02.900]  是因爲我們沒有神在背後當中給我們的盼望跟勸舉。
[00:15:02.900 --> 00:15:05.900]  我們覺得我們失去了以後,什麼都失去了,
[00:15:05.900 --> 00:15:09.900]  但沒有相信神在背後的裏面有祂的應許跟勸舉,
[00:15:09.900 --> 00:15:11.900]  所以我可以放。
[00:15:11.900 --> 00:15:14.900]  我可以在眼淚的當中可以感謝主,
[00:15:14.900 --> 00:15:18.900]  我可以在破產的當中仍然能夠奉獻,
[00:15:18.900 --> 00:15:21.900]  能夠在最困難的時候仍然維持着有主的關係,
[00:15:21.900 --> 00:15:26.900]  能夠在教會最壞的環境的當中仍然看見耶穌的美麗。
[00:15:26.900 --> 00:15:31.900]  這個是因爲你的生命背後裏面有盼望跟勸舉,
[00:15:31.900 --> 00:15:34.900]  不是你的意志力。
[00:15:34.900 --> 00:15:36.900]  聽懂嗎?
[00:15:36.900 --> 00:15:40.900]  所以你是專業的還是業餘的?
[00:15:40.900 --> 00:15:44.900]  我盼望你是一個專業的基督徒。
[00:15:44.900 --> 00:15:48.900]  曉得在那個時候所需要的不是你的任力,
[00:15:48.900 --> 00:15:50.900]  不是你的意志力,
[00:15:50.900 --> 00:15:52.900]  乃是那個時候需要的,
[00:15:52.900 --> 00:15:55.900]  乃是要看清楚神的盼望跟勸舉。
[00:15:55.900 --> 00:15:58.900]  那麼神給我們在這個經文裏面,
[00:15:58.900 --> 00:16:01.900]  這五節點裏面給我們有三個的勸舉。
[00:16:01.900 --> 00:16:04.900]  我希望這三個勸舉能夠幫助大家,
[00:16:04.900 --> 00:16:06.900]  能夠成爲一個得勝的,
[00:16:06.900 --> 00:16:08.900]  一個漠視的基督徒。
[00:16:08.900 --> 00:16:14.900]  第一個,請看第八章的十四節跟十五節。
[00:16:14.900 --> 00:16:16.900]  第一個勸舉是什麼?
[00:16:16.900 --> 00:16:22.900]  這是神已經藉助聖靈叫我們得着兒子的位分。
[00:16:22.900 --> 00:16:24.900]  第八章的十四節。
[00:16:24.900 --> 00:16:28.900]  因爲凡被神的靈引導的都是神的兒子。
[00:16:28.900 --> 00:16:31.900]  你們所受的不是盧浮的心,
[00:16:31.900 --> 00:16:35.900]  仍舊害怕所受的乃是兒子的心。
[00:16:35.900 --> 00:16:38.900]  因此我呼召阿巴父。
[00:16:38.900 --> 00:16:39.900]  什麼意思?
[00:16:39.900 --> 00:16:44.900]  意思是說當我們的生命經過了神自己的改變,
[00:16:44.900 --> 00:16:49.900]  我們還需要接受聖靈在我們生命當中的治理。
[00:16:49.900 --> 00:16:53.900]  但是很可惜的就是因爲我們過去舊有的世界裏面,
[00:16:53.900 --> 00:16:57.900]  那個主人所給予我們的欺負,那一種的壓傷,
[00:16:57.900 --> 00:17:00.900]  所以我們到了新有的生命中,
[00:17:00.900 --> 00:17:05.900]  我們不相信聖靈來是要賜給我們自由跟盼望。
[00:17:05.900 --> 00:17:08.900]  所以我們還維持着舊有的這種的想法,
[00:17:08.900 --> 00:17:10.900]  說聖靈來的時候我就沒有自由,
[00:17:10.900 --> 00:17:12.900]  聖靈來的時候一定讓我受苦,
[00:17:12.900 --> 00:17:17.900]  聖靈來的時候一定讓我生命當中受另外一種的壓迫,
[00:17:17.900 --> 00:17:26.900]  以致我們今天不能夠放着手去接受聖靈在我們生命當中的代替。
[00:17:26.900 --> 00:17:31.900]  你知道在林肯總統的任內,
[00:17:31.900 --> 00:17:33.900]  他做了一個非常美麗的事情,
[00:17:33.900 --> 00:17:37.900]  就是把這個黑盧解放。
[00:17:37.900 --> 00:17:43.900]  在那一段時間,白宮發出了這個宣詔以後,
[00:17:43.900 --> 00:17:50.900]  這個消息往南部的地方傳的時候,
[00:17:50.900 --> 00:17:53.900]  竟然有一些人聽到這個消息不相信,
[00:17:53.900 --> 00:17:58.900]  這些黑人說,是真的嗎?
[00:17:58.900 --> 00:18:00.900]  真的我能夠得自由嗎?
[00:18:00.900 --> 00:18:04.900]  甚至有些黑人這樣子跟這些傳消息的人說,
[00:18:04.900 --> 00:18:06.900]  我不相信你的,
[00:18:06.900 --> 00:18:10.900]  我現在還要回去我舊有的老闆的生活裏面,
[00:18:10.900 --> 00:18:15.900]  我要讓這個舊有的老闆繼續來管理我的人生。
[00:18:15.900 --> 00:18:19.900]  所以很可惜的,原來那個時候歷史所發生的事情,
[00:18:19.900 --> 00:18:24.900]  跟今天信主的兒女們所走過的路程差不多一樣。
[00:18:24.900 --> 00:18:26.900]  因爲我們對聖靈完全不瞭解,
[00:18:26.900 --> 00:18:29.900]  對神的工作不瞭解。
[00:18:29.900 --> 00:18:31.900]  原來聖靈來的時候是什麼?
[00:18:31.900 --> 00:18:34.900]  要我們得着兒子的新十五節,
[00:18:34.900 --> 00:18:37.900]  因此我們能夠呼召阿爸父。
[00:18:37.900 --> 00:18:45.900]  阿爸父,這個阿爸是亞蘭文的親夫父親的一種方法。
[00:18:45.900 --> 00:18:49.900]  原來猶太人有這種稱呼,
[00:18:49.900 --> 00:18:52.900]  在外面的時候,若是你要尊敬你的父親,
[00:18:52.900 --> 00:18:54.900]  就用父親大人一個名字。
[00:18:54.900 --> 00:18:59.900]  但是若是這個小孩子對父親有一種科目,
[00:18:59.900 --> 00:19:02.900]  有一種心想,有一種聖福,
[00:19:02.900 --> 00:19:08.900]  有一種生命當中那種的愛情在裏面的時候,
[00:19:08.900 --> 00:19:11.900]  他就會用,不會用父親大人的名字,
[00:19:11.900 --> 00:19:13.900]  就會用阿爸father這個字。
[00:19:13.900 --> 00:19:17.900]  這個字原來是在耶穌禱告的時候首先用的字,
[00:19:17.900 --> 00:19:19.900]  《馬口福音》十四章三十六節。
[00:19:19.900 --> 00:19:22.900]  什麼意思?
[00:19:22.900 --> 00:19:26.900]  當聖靈來的時候不是讓我們產生一種懼怕,
[00:19:26.900 --> 00:19:29.900]  以致我們來拒絕聖靈在我們生命當中的作工,
[00:19:29.900 --> 00:19:31.900]  使盡我們的不義,
[00:19:31.900 --> 00:19:34.900]  乃是來的時候引導我們,
[00:19:34.900 --> 00:19:38.900]  以致我們在神的裏面開始經歷到這個的天父,
[00:19:38.900 --> 00:19:41.900]  這個的上帝是何等的美好。
[00:19:41.900 --> 00:19:44.900]  原來聖靈當中一切的盼望,
[00:19:44.900 --> 00:19:48.900]  聖靈當中一切的好處都從這個父親而來的。
[00:19:48.900 --> 00:19:51.900]  你怎麼樣知道父親跟兒子的關係?
[00:19:51.900 --> 00:19:53.900]  很簡單。
[00:19:53.900 --> 00:19:56.900]  你看一下小孩子在小學畢業的時候,
[00:19:56.900 --> 00:19:59.900]  寫的這個畢業的文章就好了。
[00:19:59.900 --> 00:20:04.900]  每一個小孩子到幼稚園或者小學裏面,
[00:20:04.900 --> 00:20:05.900]  老師一定問他一個問題,
[00:20:05.900 --> 00:20:07.900]  什麼問題啊?
[00:20:07.900 --> 00:20:10.900]  問小孩子什麼問題啊?
[00:20:10.900 --> 00:20:13.900]  你希望做什麼,對不對?
[00:20:13.900 --> 00:20:15.900]  是不是?
[00:20:15.900 --> 00:20:16.900]  沒有嗎?你們有沒有問過這個問題嗎?
[00:20:16.900 --> 00:20:18.900]  沒有寫過嗎?
[00:20:18.900 --> 00:20:20.900]  我寫了一趟,寫了很多次了,
[00:20:20.900 --> 00:20:22.900]  每次都要寫這個問題。
[00:20:22.900 --> 00:20:26.900]  那若是這個小孩子跟父親的關係好的話,
[00:20:26.900 --> 00:20:30.900]  你猜想這個小孩子的工作、職業,
[00:20:30.900 --> 00:20:32.900]  是跟這個爸爸有沒有關係?
[00:20:32.900 --> 00:20:34.900]  絕對有啊!
[00:20:34.900 --> 00:20:38.900]  你看,若是這個小孩子跟爸爸的關係,
[00:20:38.900 --> 00:20:40.900]  是榮美的、是美麗的、沒有傷痕的、
[00:20:40.900 --> 00:20:44.900]  不是拒絕的、是包容的、是當中是扶持的,
[00:20:44.900 --> 00:20:46.900]  若是他的爸爸做醫生的話,
[00:20:46.900 --> 00:20:50.900]  你說那個小孩子,希望以後做什麼?
[00:20:50.900 --> 00:20:52.900]  做什麼?
[00:20:52.900 --> 00:20:55.900]  廚師?
[00:20:55.900 --> 00:20:57.900]  當然不是啊!
[00:20:57.900 --> 00:21:02.900]  若是這個爸爸,
[00:21:02.900 --> 00:21:06.900]  是做廚師的話,
[00:21:06.900 --> 00:21:08.900]  他跟這個小孩子的關係很好,
[00:21:08.900 --> 00:21:12.900]  很勇強,很美麗,很扶持,
[00:21:12.900 --> 00:21:17.900]  沒有傷痕,沒有中國父親那種推開小孩子那種的,
[00:21:17.900 --> 00:21:21.900]  你看一想,那個小孩子希望將來做什麼?
[00:21:21.900 --> 00:21:23.900]  做醫生?
[00:21:23.900 --> 00:21:25.900]  做廚師嗎?
[00:21:25.900 --> 00:21:27.900]  所以今天我們在神的面前,
[00:21:27.900 --> 00:21:30.900]  神引導我們進到神的這種位分裏面,
[00:21:30.900 --> 00:21:32.900]  乃是讓我們能夠享受到
[00:21:32.900 --> 00:21:35.900]  聖靈來改變我們這個地位當中的好處,
[00:21:35.900 --> 00:21:37.900]  以着這個好處的裏面,
[00:21:37.900 --> 00:21:40.900]  我們開始發現我們的生命的中心點,
[00:21:40.900 --> 00:21:46.900]  開始不是位座之職。
[00:21:46.900 --> 00:21:51.900]  當神在我們的生命,成爲我們的生命中心點的時候,
[00:21:51.900 --> 00:22:00.900]  原來我的想法、我的理想就不重要。
[00:22:00.900 --> 00:22:03.900]  今天你跟神的關係如何,
[00:22:03.900 --> 00:22:09.900]  就決定你人生當中許多許多的關係點。
[00:22:09.900 --> 00:22:12.900]  你跟神的關係是永差的話,
[00:22:12.900 --> 00:22:16.900]  你照養小孩子那種的關係就是永差的關係。
[00:22:16.900 --> 00:22:20.900]  若是今天你看到父親懷裏面的心意如何的時候,
