
[00:00:00.000 --> 00:00:02.740]  大家新年好 願你們平安
[00:09:51.000 --> 00:09:53.240]  這個人自己死了
[00:09:53.240 --> 00:09:54.840]  (主持人:這個人自己死了)
[00:09:54.840 --> 00:09:57.480]  他肯定不可能自己讓自己復活
[00:09:57.480 --> 00:09:59.640]  (主持人:他是不可以讓自己復活)
[00:09:59.640 --> 00:10:01.440]  那這種能力是天
[00:10:01.440 --> 00:10:03.840]  浩大的能力是天父上帝
[00:10:03.840 --> 00:10:06.480]  (主持人:這個浩大的能力是來自天父上帝)
[00:10:06.480 --> 00:10:10.000]  他讓爲罪人死了的基督
[00:10:10.000 --> 00:10:12.920]  (主持人:他是讓爲罪人而死的基督)
[00:10:12.920 --> 00:10:15.200]  他重新在死裏復活
[00:10:15.200 --> 00:10:17.480]  (主持人:讓他重新在死裏復活)
[00:10:17.480 --> 00:10:19.680]  顯現在門徒和衆人面前
[00:10:19.680 --> 00:10:23.480]  (主持人:顯現在門徒和衆人面前)
[00:10:23.480 --> 00:10:26.440]  所以你看他掌握着生命
[00:10:26.440 --> 00:10:28.680]  (主持人:所以他是掌握着生命)
[00:10:28.680 --> 00:10:31.800]  這種能力是針對我們每一個人的
[00:10:31.800 --> 00:10:34.840]  (主持人:這種能力是針對我們每一個人的)
[00:10:34.840 --> 00:10:38.520]  他是一種與我們個人性的關係
[00:10:38.520 --> 00:10:40.480]  (主持人:他與我們是有個人性的關係)
[00:10:40.480 --> 00:10:43.640]  所以福音很重要的就是他有個人性
[00:10:43.640 --> 00:10:46.680]  (主持人:福音很重要的一點就是個人性)
[00:10:46.680 --> 00:10:48.680]  他讓耶穌基督死裏復活
[00:10:48.680 --> 00:10:50.800]  (主持人:他讓耶穌基督死裏復活)
[00:10:50.800 --> 00:10:54.120]  我們這些凡是信祂的名投靠祂的人
[00:10:54.120 --> 00:10:56.960]  (主持人:我們這些凡是信祂的名投靠祂的人)
[00:10:56.960 --> 00:11:00.560]  我們就和這種浩大的能力有個個人的關係
[00:11:00.560 --> 00:11:04.520]  (主持人:與這種浩大的能力就有了個人的關係)
[00:11:04.520 --> 00:11:09.040]  然後接下來他就說超越權柄的能力
[00:11:09.040 --> 00:11:13.400]  (主持人:接着他就說是超越權柄的能力)
[00:11:13.400 --> 00:11:16.240]  這世上掌權的人非常多
[00:11:16.240 --> 00:11:19.120]  (主持人:這世上掌權的人非常多)
[00:11:19.120 --> 00:11:22.600]  但是耶穌基督他超越所有人的權力
[00:11:22.600 --> 00:11:25.640]  (主持人:但是耶穌基督他是超越所有人的能力)
[00:11:25.640 --> 00:11:27.320]  而且是今生來世的
[00:11:27.320 --> 00:11:29.160]  (主持人:而且是今生來世的)
[00:11:29.160 --> 00:11:32.440]  是超越生死和各種榮耀
[00:11:32.440 --> 00:11:35.240]  (主持人:是超越生死和榮耀的)
[00:11:35.240 --> 00:11:39.800]  所有掌權的人就算他的權力是極端的
[00:11:39.800 --> 00:11:43.520]  (主持人:所有掌權的人即使他的權力是非常極端)
[00:11:43.520 --> 00:11:46.040]  但是他也只能讓一個人死
[00:11:46.040 --> 00:11:47.600]  (主持人:他只能讓一個人死)
[00:11:47.600 --> 00:11:49.280]  他不可能讓一個人活
[00:11:49.280 --> 00:11:51.720]  (主持人:他不可能讓一個人活)
[00:11:51.720 --> 00:11:54.600]  而且那些榮耀都會過去
[00:11:54.600 --> 00:11:57.080]  (主持人:而且那些榮耀都會過去)
[00:11:57.080 --> 00:12:00.440]  但是主耶穌基督天國的榮耀是永遠的
[00:12:00.440 --> 00:12:03.080]  (主持人:但是主耶穌基督天國的榮耀是永遠的)
[00:12:03.080 --> 00:12:06.120]  這就體現了一種福音恩典
[00:12:06.120 --> 00:12:10.200]  與我們整個信徒羣體這種衆人的關係
[00:12:10.200 --> 00:12:16.320]  (主持人:這就體現了福音恩典與我們信徒集體的關係)
[00:12:16.320 --> 00:12:18.520]  個人關係之後有集體的關係
[00:12:18.520 --> 00:12:20.600]  (主持人:個人關係之後有集體的關係)
[00:12:20.600 --> 00:12:22.720]  因爲我們是一羣得救的羣體
[00:12:22.720 --> 00:12:25.000]  (主持人:因爲我們是一羣得救的羣體)
[00:12:25.000 --> 00:12:28.360]  但是我們這個羣體卻是生活在這個世上
[00:12:28.360 --> 00:12:31.560]  (主持人:但是我們這個羣體是生活在這個世上)
[00:12:31.560 --> 00:12:35.600]  那我們這羣人就要面對各種世界的權柄
[00:12:35.600 --> 00:12:39.440]  (主持人:我們這羣人就要面對世界上一切的權柄)
[00:12:39.440 --> 00:12:42.280]  不管這個權柄你是不是服氣認同
[00:12:42.280 --> 00:12:46.840]  (主持人:不管你服不服氣認不認同這些權柄)
[00:12:46.840 --> 00:12:51.480]  不管你是否認爲這個權柄是對還是錯
[00:12:51.480 --> 00:12:53.280]  行使權力是對還是錯
[00:12:53.280 --> 00:12:57.800]  (主持人:也都不管你對這個權柄行使權柄是對還是錯)
[00:12:57.800 --> 00:13:00.960]  但是我們依然是要去面對它
[00:13:00.960 --> 00:13:03.240]  (主持人:我們依然要去面對它)
[00:13:03.240 --> 00:13:05.840]  但是我們面對世界的權柄
[00:13:05.840 --> 00:13:07.720]  (主持人:但是我們面對世界的權柄)
[00:13:07.720 --> 00:13:11.640]  我們卻知道我們的生命在天父上帝的權柄裏
[00:13:11.640 --> 00:13:15.040]  (主持人:我們知道我們的生命是在天父上帝的權柄當中)
[00:13:15.040 --> 00:13:18.920]  而神的權柄是遠遠超越人間的
[00:13:18.920 --> 00:13:21.960]  (主持人:而且神的權柄是遠遠超越人間的)
[00:13:21.960 --> 00:13:24.440]  而我們這個信徒羣體
[00:13:24.440 --> 00:13:27.120]  (主持人:我們這一羣的信徒羣體)
[00:13:27.120 --> 00:13:30.880]  我們是在天父上帝的手裏
[00:13:30.880 --> 00:13:33.960]  (主持人:我們是在天父上帝的手中)
[00:13:33.960 --> 00:13:36.400]  然後最終他說統管萬有
[00:13:36.400 --> 00:13:39.520]  (主持人:然後最終他說統管萬有)
[00:13:39.520 --> 00:13:43.280]  在這就不僅僅是個人,也不僅僅是集體了
[00:13:43.280 --> 00:13:46.520]  (主持人:在這就不僅僅是個人,也不僅僅是集體了)
[00:13:46.520 --> 00:13:48.520]  而是所有的一切
[00:13:48.520 --> 00:13:50.240]  (主持人:而是所有的一切)
[00:13:50.240 --> 00:13:52.080]  有生命的,沒有生命的
[00:13:52.080 --> 00:13:54.080]  (主持人:有生命的,或者是沒有生命的)
[00:13:54.080 --> 00:13:57.080]  全都在天父上帝的能力以下
[00:13:57.080 --> 00:14:00.640]  (主持人:全部都是在天父上帝的能力之下)
[00:14:00.640 --> 00:14:04.680]  所以神有一天,耶穌基督有一天再來
[00:14:04.680 --> 00:14:07.480]  (主持人:所以有一天,耶穌基督會再來)
[00:14:07.480 --> 00:14:09.840]  天父上帝會將一切都更新
[00:14:09.840 --> 00:14:12.680]  (主持人:天父上帝會將一切都更新)
[00:14:12.680 --> 00:14:15.080]  成爲他一開始創造的樣子
[00:14:15.080 --> 00:14:17.600]  (主持人:成爲他一開始所創造的樣子)
[00:14:17.600 --> 00:14:20.960]  因着他在對於萬有有權柄
[00:14:20.960 --> 00:14:23.360]  (主持人:因爲他對萬有有權柄)
[00:14:23.360 --> 00:14:27.960]  所以我們對於信徒最終的結局
[00:14:27.960 --> 00:14:30.360]  (主持人:所以我們對於信徒最終的結局)
[00:14:30.360 --> 00:14:32.720]  我們是完全可以放心
[00:14:32.720 --> 00:14:34.800]  (主持人:我們是完全可以放心)
[00:14:34.800 --> 00:14:38.440]  我們只需要去相信他,投靠他
[00:14:38.440 --> 00:14:41.200]  (主持人:我們只需要去相信他,投靠他)
[00:14:41.200 --> 00:14:46.000]  我們不用擔心這世上所有的一切事情
[00:14:46.000 --> 00:14:49.400]  (主持人:我們不用擔心這世界上一切的事情)
[00:14:49.400 --> 00:14:55.880]  因爲上帝的權柄是滲透在每一個環節
[00:14:55.880 --> 00:15:01.120]  (主持人:因爲上帝的權柄是滲透在每一個環節)
[00:15:01.120 --> 00:15:06.000]  如此的大能者
[00:15:06.000 --> 00:15:10.400]  他竟然在第一章最後一節成爲了我們的元首
[00:15:10.400 --> 00:15:15.200]  (主持人:他竟然在第一章最後一節成爲了我們的元首)
[00:15:15.200 --> 00:15:16.880]  他竟然在第一章最後一節成爲了我們的元首
[00:15:16.880 --> 00:15:19.920]  (主持人:就在我們中間,且與我們合一)
[00:15:19.920 --> 00:15:21.280]  (主持人:就在我們中間,且與我們合一)
[00:15:21.280 --> 00:15:23.840]  因爲我們衆信徒就是教會
[00:15:23.840 --> 00:15:25.880]  (主持人:因爲我們衆信徒就是教會)
[00:15:25.880 --> 00:15:30.600]  而主耶穌基督卻是我們是祂的身體
[00:15:30.600 --> 00:15:34.440]  (主持人:我們是主耶穌的身體)
[00:15:34.440 --> 00:15:37.440]  這樣的大能者
[00:15:37.440 --> 00:15:41.840]  可以掌握着生命,超越權柄,統管萬有的這一位
[00:15:41.840 --> 00:15:45.160]  (主持人:他是掌管生命,統管萬有的上帝)
[00:15:45.160 --> 00:15:49.280]  我們卻是他主耶穌基督的身體
[00:15:49.280 --> 00:15:51.520]  (主持人:我們是主耶穌基督的身體)
[00:15:51.520 --> 00:15:53.200]  有親密的關係
[00:15:53.200 --> 00:15:55.240]  (主持人:你看不看到這個親密的關係呢?)
[00:15:55.240 --> 00:15:57.200]  所以你中有我,我中有你
[00:15:57.200 --> 00:16:00.120]  (主持人:是你中有我,我中有你)
[00:16:00.120 --> 00:16:03.560]  我們竟然這一羣渺小的罪人
[00:16:03.560 --> 00:16:06.120]  (主持人:我們這一羣如此渺小的罪人)
[00:16:06.120 --> 00:16:11.560]  我們竟然能夠跟有如此大能的神有這樣的關係
[00:16:11.560 --> 00:16:15.680]  (主持人:我們與如此有大能的神有這樣的關係)
[00:16:15.680 --> 00:16:19.480]  所以保羅是由衷地感嘆
[00:16:19.480 --> 00:16:23.000]  (主持人:所以保羅是由衷地去感嘆)
[00:16:23.000 --> 00:16:27.400]  感嘆有何等的指望,何等的豐盛,何等的浩大
[00:16:27.400 --> 00:16:32.760]  (主持人:感嘆有何等的指望,何等的豐盛,何等的浩大)
[00:16:32.760 --> 00:16:35.640]  所以我們人啊
[00:16:35.640 --> 00:16:38.120]  (主持人:所以我們人啊)
[00:16:38.120 --> 00:16:40.160]  我們領受了這樣的恩惠
[00:16:40.160 --> 00:16:42.040]  (主持人:我們領受了這樣的恩惠)
[00:16:42.040 --> 00:16:43.920]  我們享受了這樣的福分
[00:16:43.920 --> 00:16:45.880]  (主持人:我們享受了這樣的福分)
[00:16:45.880 --> 00:16:47.640]  我們要記得
[00:16:47.640 --> 00:16:48.680]  (主持人:我們要記得)
[00:16:48.680 --> 00:16:50.440]  我們要時時感恩
[00:16:50.440 --> 00:16:52.240]  (主持人:我們要時時感恩)
[00:16:52.240 --> 00:16:54.800]  我們要時時稱頌我們的神
[00:16:54.800 --> 00:16:57.120]  (主持人:我們要時時稱頌我們的神)
[00:16:57.120 --> 00:16:59.840]  但是我們卻不得不承認
[00:16:59.840 --> 00:17:03.000]  (主持人:但是我們不得不承認)
[00:17:03.000 --> 00:17:04.840]  人是很健忘的
[00:17:04.840 --> 00:17:08.000]  (主持人:人是很健忘的)
[00:17:08.000 --> 00:17:11.680]  我們經常習慣了一個東西之後
[00:17:11.680 --> 00:17:14.080]  (主持人:我們經常習慣了一個東西之後)
[00:17:14.080 --> 00:17:17.160]  我們就很難能夠想起來
[00:17:17.160 --> 00:17:19.440]  (主持人:我們就很難能夠想起來)
[00:17:19.440 --> 00:17:22.600]  那是我們生活中最常見的一個現象
[00:17:22.600 --> 00:17:25.240]  (主持人:那是我們生活中最常見的一個現象)
[00:17:25.240 --> 00:17:28.720]  我們習慣了我們的父母愛我們
[00:17:28.720 --> 00:17:31.400]  (主持人:我們習慣了我們的父母愛我們)
[00:17:31.400 --> 00:17:33.480]  完全無條件地愛我們
[00:17:33.480 --> 00:17:35.480]  (主持人:完全無條件地愛我們)
[00:17:35.480 --> 00:17:37.600]  所以我們習慣了這個之後
[00:17:37.600 --> 00:17:39.200]  (主持人:我們習慣了這個之後)
[00:17:39.200 --> 00:17:41.160]  我們就不覺得我們被愛了
[00:17:41.160 --> 00:17:43.920]  (主持人:我們就不覺得我們被愛了)
[00:17:43.920 --> 00:17:46.920]  然後夫妻關係
[00:17:46.920 --> 00:17:50.960]  (主持人:夫妻和男女關係)
[00:17:50.960 --> 00:17:53.920]  我們漸漸地習慣了互相恩待
[00:17:53.920 --> 00:17:57.800]  (主持人:我們漸漸地習慣了互相恩待)
[00:17:57.800 --> 00:17:59.600]  我們也不覺得了
[00:17:59.600 --> 00:18:00.800]  (主持人:我們也不覺得了)
[00:18:00.800 --> 00:18:07.360]  我們反倒會開始有感受於他的挑剔
[00:18:07.360 --> 00:18:12.120]  (主持人:反而我們是感受到這個挑剔)
[00:18:12.120 --> 00:18:16.880]  因此這個道理反過來跟我們和上帝一樣
[00:18:16.880 --> 00:18:22.080]  (主持人:這個道理反過來跟我們和上帝的關係一樣)
[00:18:22.080 --> 00:18:26.680]  父母對孩子會有很多的指責批評
[00:18:26.680 --> 00:18:30.560]  (主持人:父母對自己的孩子有很多的指責批評)
[00:18:30.560 --> 00:18:34.520]  然後夫妻之間也會有挑剔有一些爭鬥
[00:18:34.520 --> 00:18:37.400]  (主持人:夫妻之間也會有挑剔有爭鬥)
[00:18:37.400 --> 00:18:40.640]  但是更大的是父母對子女的愛
[00:18:40.640 --> 00:18:43.680]  (主持人:但是更大的就是父母對子女的愛)
[00:18:43.680 --> 00:18:45.440]  我們是夫妻之間的愛
[00:18:45.440 --> 00:18:46.560]  (主持人:夫妻之間的愛)
[00:18:46.560 --> 00:18:48.520]  但是這些我們卻習慣了
