
[00:00:00.000 --> 00:00:02.040]  靜姐妹平安啊
[00:12:03.360 --> 00:12:04.560]  但後來有人說
[00:12:04.560 --> 00:12:07.680]  其實這三樣東西都指向第四
[00:12:07.680 --> 00:12:08.880]  唯獨基督
[00:12:08.880 --> 00:12:11.520]  有人說除了這四樣之外
[00:12:11.520 --> 00:12:12.640]  我們的回應是什麼
[00:12:12.640 --> 00:12:15.280]  唯獨榮耀上帝
[00:12:15.280 --> 00:12:17.600]  我很喜歡這五點
[00:12:17.600 --> 00:12:19.760]  我把它貼在我的桌子上
[00:12:19.760 --> 00:12:21.600]  提醒自己
[00:12:21.600 --> 00:12:22.800]  在這個世代
[00:12:22.800 --> 00:12:24.720]  我們要記住這五個唯獨
[00:12:24.720 --> 00:12:25.840]  我們讀一次
[00:12:25.840 --> 00:12:27.120]  1 2 3
[00:12:27.120 --> 00:12:28.480]  唯獨聖經
[00:12:28.480 --> 00:12:29.920]  唯獨恩典
[00:12:29.920 --> 00:12:31.280]  唯獨信心
[00:12:31.280 --> 00:12:32.800]  唯獨基督
[00:12:32.800 --> 00:12:37.200]  唯獨榮耀上帝
[00:12:37.200 --> 00:12:38.720]  何睦看到我這五點
[00:12:38.720 --> 00:12:40.720]  他就說你五點都說完了
[00:12:40.720 --> 00:12:41.920]  那就不用說下面
[00:12:41.920 --> 00:12:43.040]  所以不會的
[00:12:43.040 --> 00:12:44.560]  你回去慢慢看
[00:12:44.560 --> 00:12:46.880]  有些神學分析的文章
[00:12:46.880 --> 00:12:48.480]  查經你可以繼續看下去
[00:12:48.480 --> 00:12:49.440]  我只說一件事
[00:12:49.440 --> 00:12:51.280]  唯獨信心
[00:12:51.280 --> 00:12:52.480]  唯獨信心
[00:12:52.480 --> 00:12:55.600]  有位學者Dr. John Lawrence
[00:12:55.600 --> 00:12:56.800]  他這樣說
[00:12:56.800 --> 00:12:58.880]  唯獨信心指出基督徒
[00:12:58.880 --> 00:13:01.920]  是單單藉著上帝所賜的信心
[00:13:01.920 --> 00:13:03.760]  相信耶穌基督是救主
[00:13:03.760 --> 00:13:05.760]  而不是人的善行
[00:13:05.760 --> 00:13:06.880]  不是我們做了甚麼
[00:13:06.880 --> 00:13:08.000]  去獲得救恩
[00:13:08.000 --> 00:13:08.960]  我們讀下去
[00:13:08.960 --> 00:13:11.120]  大家看不看到
[00:13:11.120 --> 00:13:12.160]  考考你眼力
[00:13:12.160 --> 00:13:13.200]  1 2 3
[00:13:13.200 --> 00:13:16.560]  信心不是憑著個人的能力
[00:13:16.560 --> 00:13:19.440]  知識或行為而得到
[00:13:19.440 --> 00:13:22.080]  而是上帝藉著聖靈
[00:13:22.080 --> 00:13:24.480]  並透過他的話語
[00:13:24.480 --> 00:13:29.200]  賜給願意接受耶穌基督為救主的人
[00:13:29.200 --> 00:13:32.160]  信心是信靠耶穌基督
[00:13:32.160 --> 00:13:35.520]  領受救恩的唯一管道
[00:13:35.520 --> 00:13:36.800]  除了信心沒有別的
[00:13:36.800 --> 00:13:37.760]  不是我們做了甚麼
[00:13:37.760 --> 00:13:39.200]  不是我們參加了甚麼
[00:13:39.200 --> 00:13:41.840]  所以前幾天
[00:13:41.840 --> 00:13:44.080]  我們每天都見到不同的人
[00:13:44.080 --> 00:13:45.120]  有對夫妻說
[00:13:45.120 --> 00:13:49.120]  我那個垂危的親戚
[00:13:49.120 --> 00:13:51.040]  他很相信耶穌
[00:13:51.040 --> 00:13:52.160]  但他又未受浸
[00:13:52.160 --> 00:13:54.160]  他又未去確具班
[00:13:54.160 --> 00:13:56.160]  那怎麼辦?
[00:13:56.160 --> 00:13:58.480]  他願意相信就行了
[00:13:58.480 --> 00:14:00.960]  他今天寄託給我
[00:14:00.960 --> 00:14:03.600]  很大的安慰
[00:14:03.600 --> 00:14:05.200]  我們很多時候以為
[00:14:05.200 --> 00:14:06.800]  有些人的信心大一點
[00:14:06.800 --> 00:14:08.560]  我喜歡告訴我孫子
[00:14:08.560 --> 00:14:11.200]  大!有些人的信心小
[00:14:11.200 --> 00:14:12.720]  所以我們找人祈禱
[00:14:12.720 --> 00:14:14.480]  就找個信心大一點的
[00:14:14.480 --> 00:14:18.000]  例如牧師、代禱者
[00:14:18.000 --> 00:14:20.080]  是不是?
[00:14:20.080 --> 00:14:24.080]  原來信心未必分大小
[00:14:24.080 --> 00:14:26.320]  又不是分強弱
[00:14:26.320 --> 00:14:28.640]  我們一起讀
[00:14:28.640 --> 00:14:30.000]  1、2、3
[00:14:30.000 --> 00:14:32.720]  「是因你們的信心少
[00:14:32.720 --> 00:14:35.120]  我實在告訴你們
[00:14:35.120 --> 00:14:37.120]  你們若有信心
[00:14:37.120 --> 00:14:39.200]  像一粒芥菜種
[00:14:39.200 --> 00:14:41.680]  就是對這座山說
[00:14:41.680 --> 00:14:44.560]  你從這邊挪到那邊
[00:14:44.560 --> 00:14:46.640]  他也必挪去
[00:14:46.640 --> 00:14:50.880]  並且你們沒有一件不能做的事了」
[00:14:50.880 --> 00:14:55.200]  耶穌對滿土說
[00:14:55.200 --> 00:14:57.280]  我們覺得自己信心很大
[00:14:57.280 --> 00:14:58.240]  但我又想問大家
[00:14:58.240 --> 00:15:02.240]  你有沒有經歷過信心很小的時候
[00:15:02.240 --> 00:15:05.120]  老老實實應該每個人都會點頭
[00:15:05.120 --> 00:15:06.800]  是不是?
[00:15:06.800 --> 00:15:08.480]  如果我們信心大
[00:15:08.480 --> 00:15:11.280]  更大危機
[00:15:11.280 --> 00:15:12.960]  這裡說芥菜種的信心
[00:15:12.960 --> 00:15:14.400]  就是上面
[00:15:14.400 --> 00:15:15.840]  我媽媽以前很喜歡說
[00:15:15.840 --> 00:15:17.680]  「丁屎咁嘥粒」
[00:15:17.680 --> 00:15:20.480]  即是很小很小
[00:15:20.480 --> 00:15:23.360]  但我們的上帝夠大
