
[00:00:00.000 --> 00:00:06.000]  我們今天會繼續從羅馬書當中學習神教導我們的功課
[00:05:48.000 --> 00:05:50.000]  為香港的政治吵架
[00:05:50.000 --> 00:05:52.000]  為很多事情吵架
[00:05:52.000 --> 00:05:56.000]  但是我們可不可以都是接納主內的弟兄姊妹呢
[00:05:56.000 --> 00:05:58.000]  為我們主內的弟兄姊妹呢
[00:05:58.000 --> 00:06:00.000]  很難
[00:06:00.000 --> 00:06:02.000]  因為越見得多的基督徒
[00:06:02.000 --> 00:06:03.000]  互相見得多的基督徒
[00:06:03.000 --> 00:06:05.000]  就有很大的挑戰
[00:06:05.000 --> 00:06:09.000]  很多時我們在工作場所方面
[00:06:09.000 --> 00:06:11.000]  常常見到的
[00:06:11.000 --> 00:06:13.000]  就見到這樣的
[00:06:13.000 --> 00:06:14.000]  就很難接納
[00:06:14.000 --> 00:06:16.000]  就算在家中方面
[00:06:16.000 --> 00:06:19.000]  以前原來親人這樣對我的
[00:06:19.000 --> 00:06:23.000]  怎樣可以和他們一起稱為弟兄姊妹呢
[00:06:23.000 --> 00:06:25.000]  所以這是很難學習的功課
[00:06:25.000 --> 00:06:27.000]  彼此接納是很難的功課
[00:06:27.000 --> 00:06:29.000]  不是我接納他這麼簡單
[00:06:29.000 --> 00:06:31.000]  是他也接納我
[00:06:31.000 --> 00:06:33.000]  這是彼此接納彼此
[00:06:33.000 --> 00:06:35.000]  但是主耶穌鼓勵我們
[00:06:35.000 --> 00:06:37.000]  聖經保羅這樣提到
[00:06:37.000 --> 00:06:39.000]  我們要學要做這件事
[00:06:39.000 --> 00:06:43.000]  因為主耶穌基督已經接納了我們
[00:06:43.000 --> 00:06:45.000]  接納了我們做祂神的兒女
[00:06:45.000 --> 00:06:47.000]  我們以這樣的心去回應
[00:06:47.000 --> 00:06:49.000]  是彼此接納
[00:06:49.000 --> 00:06:51.000]  還有這個目的是榮耀歸神
[00:06:51.000 --> 00:06:53.000]  我們做這些事情
[00:06:53.000 --> 00:06:55.000]  彼此是榮耀歸神
[00:06:55.000 --> 00:06:57.000]  我們很多時候
[00:06:57.000 --> 00:07:01.000]  剛好這個禮拜是比較困難的禮拜
[00:07:01.000 --> 00:07:03.000]  對教會來說
[00:07:03.000 --> 00:07:04.000]  對我本人來說
[00:07:04.000 --> 00:07:06.000]  就是剛好這個禮拜
[00:07:06.000 --> 00:07:08.000]  陳採玉姊妹過世
[00:07:08.000 --> 00:07:09.000]  她就
[00:07:09.000 --> 00:07:11.000]  大家之前也提到
[00:07:11.000 --> 00:07:13.000]  她在家中受洗成為我們門徒
[00:07:13.000 --> 00:07:15.000]  很感謝主
[00:07:15.000 --> 00:07:17.000]  她已經安息主懷
[00:07:17.000 --> 00:07:19.000]  在昨天的喪禮裏面
[00:07:19.000 --> 00:07:21.000]  也有弟兄姊妹來幫忙
[00:07:21.000 --> 00:07:25.000]  來悼念她的禮拜儀式
[00:07:25.000 --> 00:07:26.000]  參與
[00:07:26.000 --> 00:07:27.000]  很感謝神
[00:07:27.000 --> 00:07:29.000]  感謝大家弟兄姊妹
[00:07:29.000 --> 00:07:31.000]  都接納了陳採玉
[00:07:31.000 --> 00:07:33.000]  雖然他們沒有在我們教會裏
[00:07:33.000 --> 00:07:35.000]  成為門徒之下
[00:07:35.000 --> 00:07:37.000]  沒有在教會裏侍奉或是一起崇拜
[00:07:37.000 --> 00:07:39.000]  我們都已經接納了她
[00:07:39.000 --> 00:07:41.000]  做神的兒女
[00:07:41.000 --> 00:07:43.000]  我們為此感謝神
[00:07:43.000 --> 00:07:45.000]  將榮耀歸給神
[00:07:45.000 --> 00:07:47.000]  很多時候我們
[00:07:47.000 --> 00:07:49.000]  收到彼此接納
[00:07:49.000 --> 00:07:51.000]  這個訊息我們怎樣做
[00:07:51.000 --> 00:07:53.000]  是甚麼意思呢
[00:07:53.000 --> 00:07:55.000]  我們好像看到Facebook
[00:07:55.000 --> 00:07:57.000]  很多時候收到朋友的申請
[00:07:57.000 --> 00:07:59.000]  朋友說你做不做我的朋友
[00:07:59.000 --> 00:08:01.000]  可不可以check我
[00:08:01.000 --> 00:08:03.000]  可不可以參與你的群組
[00:08:03.000 --> 00:08:05.000]  這個群組就是
[00:08:05.000 --> 00:08:07.000]  很多時候在網上
[00:08:07.000 --> 00:08:09.000]  大家都會很小心
[00:08:09.000 --> 00:08:11.000]  但是如果這個訊息
[00:08:11.000 --> 00:08:13.000]  是主耶穌基督傳過來的話
[00:08:13.000 --> 00:08:15.000]  寄給我們
[00:08:15.000 --> 00:08:17.000]  你可不可以接納另一位弟兄
[00:08:17.000 --> 00:08:19.000]  他的人
[00:08:19.000 --> 00:08:21.000]  不是那麼可愛
[00:08:21.000 --> 00:08:23.000]  以往的經驗所提到
[00:08:23.000 --> 00:08:25.000]  這個人
[00:08:25.000 --> 00:08:27.000]  都不知道可不可以讓他知道我的事
[00:08:27.000 --> 00:08:29.000]  不想有些交往的情況
[00:08:29.000 --> 00:08:31.000]  所以其實
[00:08:31.000 --> 00:08:33.000]  我們可不可以當神
[00:08:33.000 --> 00:08:35.000]  傳遞這個訊息
[00:08:35.000 --> 00:08:37.000]  給我們說
[00:08:37.000 --> 00:08:39.000]  接納這位弟兄姊妹
[00:08:39.000 --> 00:08:41.000]  成為我們的社區
[00:08:41.000 --> 00:08:43.000]  一群當中
[00:08:43.000 --> 00:08:45.000]  我們可不可以做到呢
[00:08:45.000 --> 00:08:47.000]  這是我們思考的功課
[00:08:47.000 --> 00:08:49.000]  但是主耶穌保羅教導我們
[00:08:49.000 --> 00:08:51.000]  我們要check
[00:08:51.000 --> 00:08:53.000]  要接納這個邀請
[00:08:53.000 --> 00:08:55.000]  當神邀請他
[00:08:55.000 --> 00:08:57.000]  成為我們的門徒的時候
[00:08:57.000 --> 00:08:59.000]  所以重點一
[00:08:59.000 --> 00:09:01.000]  基督徒是為了
[00:09:01.000 --> 00:09:03.000]  榮耀神而彼此接納
[00:09:03.000 --> 00:09:05.000]  這是我們第一個點
[00:09:05.000 --> 00:09:07.000]  我們怎樣可以
[00:09:07.000 --> 00:09:09.000]  教基督徒可以合一
[00:09:09.000 --> 00:09:11.000]  就要記住這一點的命令
[00:09:11.000 --> 00:09:13.000]  我們繼續看
[00:09:13.000 --> 00:09:15.000]  第八節至十二節
[00:09:15.000 --> 00:09:17.000]  第八節一開始這麼說
[00:09:17.000 --> 00:09:19.000]  我說基督
[00:09:19.000 --> 00:09:21.000]  是為神真理
[00:09:21.000 --> 00:09:23.000]  作了受國禮人
[00:09:23.000 --> 00:09:25.000]  的執事
[00:09:25.000 --> 00:09:27.000]  要證實所應許
[00:09:27.000 --> 00:09:29.000]  列祖的話
[00:09:29.000 --> 00:09:31.000]  第九節的開始
[00:09:31.000 --> 00:09:33.000]  並叫外邦人因他的憐憫
[00:09:33.000 --> 00:09:35.000]  榮耀神
[00:09:35.000 --> 00:09:37.000]  這裡保羅提到
[00:09:37.000 --> 00:09:39.000]  我說提出給大家
[00:09:39.000 --> 00:09:41.000]  這裡很重要
[00:09:41.000 --> 00:09:43.000]  神的真理就是
[00:09:43.000 --> 00:09:45.000]  基督已經接納了
[00:09:45.000 --> 00:09:47.000]  猶太人和外邦人
[00:09:47.000 --> 00:09:49.000]  他們雖然是兩個很不同的群組
[00:09:49.000 --> 00:09:51.000]  很不同的文化
[00:09:51.000 --> 00:09:53.000]  但是神的事公已經
[00:09:53.000 --> 00:09:55.000]  傳到外邦人當中
[00:09:55.000 --> 00:09:57.000]  我們保羅勸
[00:09:57.000 --> 00:09:59.000]  大家
[00:09:59.000 --> 00:10:01.000]  願羅馬的門徒
[00:10:01.000 --> 00:10:03.000]  就說
[00:10:03.000 --> 00:10:05.000]  基督已經接納了猶太人和外邦人
[00:10:05.000 --> 00:10:07.000]  我們怎樣看到呢
[00:10:07.000 --> 00:10:09.000]  因為第八節那裡說
[00:10:09.000 --> 00:10:11.000]  主耶穌基督已經成為
[00:10:11.000 --> 00:10:13.000]  受國禮的人就是猶太人
[00:10:13.000 --> 00:10:15.000]  的執事已經成為
[00:10:15.000 --> 00:10:17.000]  這個的
[00:10:17.000 --> 00:10:19.000]  servant
[00:10:19.000 --> 00:10:21.000]  執事的原文就是一個
[00:10:21.000 --> 00:10:23.000]  僕人的意思原本用的用途
[00:10:23.000 --> 00:10:25.000]  就是很低微的僕人
[00:10:25.000 --> 00:10:27.000]  他的僕人就是怎樣呢
[00:10:27.000 --> 00:10:29.000]  好像去餐廳
[00:10:29.000 --> 00:10:31.000]  送菜那些人
[00:10:31.000 --> 00:10:33.000]  那些侍應
[00:10:33.000 --> 00:10:35.000]  是這類的僕人的態度
[00:10:35.000 --> 00:10:37.000]  是很謙卑
[00:10:37.000 --> 00:10:39.000]  不是高高在上那些
[00:10:39.000 --> 00:10:41.000]  是很謙卑的僕人
[00:10:41.000 --> 00:10:43.000]  是要怎樣呢
[00:10:43.000 --> 00:10:45.000]  主耶穌就是證實
[00:10:45.000 --> 00:10:47.000]  這個的
[00:10:47.000 --> 00:10:51.000]  證實去體驗去應驗
[00:10:51.000 --> 00:10:53.000]  以色列人對應他
[00:10:53.000 --> 00:10:55.000]  這個是尼塞亞的應他
[00:10:55.000 --> 00:10:57.000]  主耶穌基督就是那位尼塞亞
[00:10:57.000 --> 00:10:59.000]  是證實了
[00:10:59.000 --> 00:11:01.000]  應他
[00:11:01.000 --> 00:11:03.000]  這個尼塞亞的來臨
[00:11:03.000 --> 00:11:05.000]  就是那位尼塞亞的意思
[00:11:05.000 --> 00:11:07.000]  第九節的第一部分
[00:11:07.000 --> 00:11:09.000]  神的真理
[00:11:09.000 --> 00:11:11.000]  這個有另一個目的就是
[00:11:11.000 --> 00:11:13.000]  基督都叫
[00:11:13.000 --> 00:11:15.000]  因他憐憫的人
[00:11:15.000 --> 00:11:17.000]  外邦人
[00:11:17.000 --> 00:11:19.000]  我們在之前
[00:11:19.000 --> 00:11:23.000]  羅馬書之前的部分提到
[00:11:23.000 --> 00:11:25.000]  神憐憫所有人
[00:11:25.000 --> 00:11:27.000]  包括外邦人在內
[00:11:27.000 --> 00:11:29.000]  所以他提到
[00:11:29.000 --> 00:11:31.000]  外邦人已經被神憐憫
[00:11:31.000 --> 00:11:33.000]  已經被
[00:11:33.000 --> 00:11:35.000]  不再困在牢獄中
[00:11:35.000 --> 00:11:37.000]  已經被憐憫出獄了
[00:11:37.000 --> 00:11:39.000]  都是神的真理
[00:11:39.000 --> 00:11:41.000]  另一個目的就是說
[00:11:41.000 --> 00:11:43.000]  基督已經叫外邦人
[00:11:43.000 --> 00:11:45.000]  都要去榮耀神
[00:11:45.000 --> 00:11:47.000]  所以這裡提到這個就是神的真理
[00:11:47.000 --> 00:11:49.000]  我們繼續看第九節的下部分
[00:11:49.000 --> 00:11:51.000]  保羅就提到
[00:11:51.000 --> 00:11:53.000]  用到舊約的
[00:11:53.000 --> 00:11:55.000]  四個預言來證明
[00:11:55.000 --> 00:11:57.000]  來提醒他們繼續教導
[00:11:57.000 --> 00:11:59.000]  這班的基督徒
[00:11:59.000 --> 00:12:01.000]  羅馬的基督徒
[00:12:01.000 --> 00:12:03.000]  第一個預言就是
[00:12:03.000 --> 00:12:05.000]  第九節的下半部分
[00:12:05.000 --> 00:12:07.000]  是保羅引用了
[00:12:07.000 --> 00:12:09.000]  詩篇十八篇四十九節
[00:12:09.000 --> 00:12:11.000]  是那裡的原文
[00:12:11.000 --> 00:12:13.000]  那裡原本的意思
[00:12:13.000 --> 00:12:15.000]  大衛是慶祝
[00:12:15.000 --> 00:12:17.000]  戰勝外邦人的仇敵
[00:12:17.000 --> 00:12:19.000]  在慶祝在讚美神
[00:12:19.000 --> 00:12:21.000]  讚美耶和華
[00:12:21.000 --> 00:12:23.000]  但是保羅這裡的引用的意思
[00:12:23.000 --> 00:12:25.000]  就轉過來了
[00:12:25.000 --> 00:12:27.000]  引用在新約時代
[00:12:27.000 --> 00:12:29.000]  當時教會的時代
[00:12:29.000 --> 00:12:31.000]  就說外邦人
[00:12:31.000 --> 00:12:33.000]  在猶太人中
[00:12:33.000 --> 00:12:35.000]  都蒙救恩
[00:12:35.000 --> 00:12:37.000]  因為主耶穌基督是
[00:12:37.000 --> 00:12:39.000]  透過保羅去傳福音
[00:12:39.000 --> 00:12:41.000]  已經透過在猶太人中
[00:12:41.000 --> 00:12:43.000]  一同蒙福
[00:12:43.000 --> 00:12:45.000]  接著我們繼續看
[00:12:45.000 --> 00:12:47.000]  在第十節那裡提到
[00:12:47.000 --> 00:12:49.000]  提到你們外邦人
[00:12:49.000 --> 00:12:51.000]  當與主的百姓
[00:12:51.000 --> 00:12:53.000]  一同歡樂
[00:12:53.000 --> 00:12:55.000]  保羅再次引用到舊約
[00:12:55.000 --> 00:12:57.000]  這裡是引用到新明紀三十二章四十三節
[00:12:57.000 --> 00:12:59.000]  原文原本的意思
[00:12:59.000 --> 00:13:01.000]  就是說摩西向外邦人
[00:13:01.000 --> 00:13:03.000]  歡呼
[00:13:03.000 --> 00:13:05.000]  但是保羅就在這裡轉過來說
[00:13:05.000 --> 00:13:07.000]  因為神是一個
[00:13:07.000 --> 00:13:09.000]  德性的神
[00:13:09.000 --> 00:13:11.000]  他們外邦人
[00:13:11.000 --> 00:13:13.000]  也可以一同歡呼
[00:13:13.000 --> 00:13:15.000]  所以就將
[00:13:15.000 --> 00:13:17.000]  猶太人和
[00:13:17.000 --> 00:13:19.000]  外邦人
[00:13:19.000 --> 00:13:21.000]  放在一起
[00:13:21.000 --> 00:13:23.000]  一同歡呼快樂
[00:13:23.000 --> 00:13:25.000]  第三個寓言就繼續看
[00:13:25.000 --> 00:13:27.000]  第一節
[00:13:27.000 --> 00:13:29.000]  保羅在這裡引用舊約
[00:13:29.000 --> 00:13:31.000]  引用舊約的詩篇
[00:13:31.000 --> 00:13:33.000]  一百一十七篇第一節
[00:13:33.000 --> 00:13:35.000]  說
[00:13:35.000 --> 00:13:37.000]  你們當
[00:13:37.000 --> 00:13:39.000]  讚美主萬民
[00:13:39.000 --> 00:13:41.000]  你們都當
[00:13:41.000 --> 00:13:43.000]  還讚他
[00:13:43.000 --> 00:13:45.000]  以色列人在這裡
[00:13:45.000 --> 00:13:47.000]  呼籲萬民還讚神
[00:13:47.000 --> 00:13:49.000]  保羅就引用這段的詩篇
[00:13:49.000 --> 00:13:51.000]  來說
[00:13:51.000 --> 00:13:53.000]  神的救贖包括外邦人
[00:13:53.000 --> 00:13:55.000]  所以
[00:13:55.000 --> 00:13:57.000]  他們都可以
[00:13:57.000 --> 00:13:59.000]  一同讚頌神
[00:13:59.000 --> 00:14:01.000]  最後我們看到
[00:14:01.000 --> 00:14:03.000]  保羅再用第四篇
[00:14:03.000 --> 00:14:05.000]  舊約經文
[00:14:05.000 --> 00:14:07.000]  以賽亞書
[00:14:07.000 --> 00:14:09.000]  第十一章第十節提到
[00:14:09.000 --> 00:14:11.000]  全地的民都要
[00:14:11.000 --> 00:14:13.000]  在耶穌的根下
[00:14:13.000 --> 00:14:15.000]  仰望他
[00:14:15.000 --> 00:14:17.000]  耶穌的根
[00:14:17.000 --> 00:14:19.000]  大家讀舊約的時候都知道
[00:14:19.000 --> 00:14:21.000]  耶穌的根在聖經裡面
[00:14:21.000 --> 00:14:23.000]  提到一個彌賽亞的意思
[00:14:23.000 --> 00:14:25.000]  提到
[00:14:25.000 --> 00:14:27.000]  我們都可以合室
[00:14:27.000 --> 00:14:29.000]  可以一起
[00:14:29.000 --> 00:14:31.000]  接受神的治理
[00:14:31.000 --> 00:14:33.000]  其實
[00:14:33.000 --> 00:14:35.000]  這幾節的經文都是
[00:14:35.000 --> 00:14:37.000]  來支持第八節
[00:14:37.000 --> 00:14:39.000]  的意思
[00:14:39.000 --> 00:14:41.000]  我們應該
[00:14:41.000 --> 00:14:43.000]  一同
[00:14:43.000 --> 00:14:45.000]  無論是什麼文化背景
[00:14:45.000 --> 00:14:47.000]  外邦人或猶太人
[00:14:47.000 --> 00:14:49.000]  一個有守節旗的
[00:14:49.000 --> 00:14:51.000]  要求
[00:14:51.000 --> 00:14:53.000]  任何食物都可以吃
[00:14:53.000 --> 00:14:55.000]  雖然大家的文化背景不同
[00:14:55.000 --> 00:14:57.000]  但是我們都一同
[00:14:57.000 --> 00:14:59.000]  歡喜快樂
[00:14:59.000 --> 00:15:01.000]  歌頌榮耀神
[00:15:01.000 --> 00:15:03.000]  想起這一點之後我們就想到
[00:15:03.000 --> 00:15:05.000]  我們怎樣
[00:15:05.000 --> 00:15:07.000]  可以萬民一同
[00:15:07.000 --> 00:15:09.000]  讚頌我們的天父上帝
[00:15:09.000 --> 00:15:11.000]  這張照片就是維也納
[00:15:11.000 --> 00:15:13.000]  兒童合唱團的照片
[00:15:13.000 --> 00:15:17.000]  我本人
[00:15:17.000 --> 00:15:19.000]  其實聖經的教導
[00:15:19.000 --> 00:15:21.000]  都是希望
[00:15:21.000 --> 00:15:23.000]  無論是不同的文化背景
[00:15:23.000 --> 00:15:25.000]  無論你的膚色是什麼
[00:15:25.000 --> 00:15:27.000]  無論你是
[00:15:27.000 --> 00:15:29.000]  哪個家庭背景
[00:15:29.000 --> 00:15:31.000]  環境
[00:15:31.000 --> 00:15:33.000]  或者是民族
[00:15:33.000 --> 00:15:35.000]  民族之間有沒有以前的仇恨
[00:15:35.000 --> 00:15:37.000]  積怨在這裡
[00:15:37.000 --> 00:15:39.000]  無論怎樣都好
[00:15:39.000 --> 00:15:41.000]  都是可以因為
[00:15:41.000 --> 00:15:43.000]  神接納我們緣故
[00:15:43.000 --> 00:15:45.000]  我們彼此接納
[00:15:45.000 --> 00:15:47.000]  來敬拜讚美神
[00:15:47.000 --> 00:15:49.000]  我們教會
[00:15:49.000 --> 00:15:51.000]  T4C裡面都有
[00:15:51.000 --> 00:15:53.000]  粵語部
[00:15:53.000 --> 00:15:55.000]  國語部和英文部
[00:15:55.000 --> 00:15:57.000]  粵語部裡面有不同的團體
[00:15:57.000 --> 00:15:59.000]  我們讚美的時候
[00:15:59.000 --> 00:16:01.000]  都有不同的讚美小組
[00:16:01.000 --> 00:16:03.000]  其實音樂讚美
[00:16:03.000 --> 00:16:05.000]  是非常難的事情
[00:16:05.000 --> 00:16:07.000]  因為音樂是一個藝術
[00:16:07.000 --> 00:16:09.000]  讚美神有不同的表達方式
[00:16:09.000 --> 00:16:11.000]  有不同的風格
[00:16:11.000 --> 00:16:13.000]  所以我們也是
[00:16:13.000 --> 00:16:15.000]  能夠有一個
[00:16:15.000 --> 00:16:17.000]  合唱的合唱團
[00:16:17.000 --> 00:16:19.000]  都是非常難的事情
[00:16:19.000 --> 00:16:21.000]  就算在廣東部我相信都是比較困難的事情
[00:16:21.000 --> 00:16:23.000]  何況是
[00:16:23.000 --> 00:16:25.000]  和國語部一起和粵語部
[00:16:25.000 --> 00:16:27.000]  同一三個部
[00:16:27.000 --> 00:16:29.000]  一同有個
[00:16:29.000 --> 00:16:31.000]  Quietly
[00:16:31.000 --> 00:16:33.000]  一同讚美神
[00:16:33.000 --> 00:16:35.000]  求神幫助我們我們有一個合一的心
[00:16:35.000 --> 00:16:37.000]  在教會的事工裡面
[00:16:37.000 --> 00:16:39.000]  能夠一同的榮耀神
[00:16:41.000 --> 00:16:43.000]  所以第二點
[00:16:43.000 --> 00:16:45.000]  就是我們基督徒
[00:16:45.000 --> 00:16:47.000]  如何有一個合一的心
[00:16:47.000 --> 00:16:49.000]  去侍奉
[00:16:49.000 --> 00:16:51.000]  基督徒
[00:16:51.000 --> 00:16:53.000]  合一讚美神是神所喜悅的事情
[00:16:53.000 --> 00:16:55.000]  我們要認定
[00:16:55.000 --> 00:16:57.000]  神是教導我們
