
[00:00:00.000 --> 00:00:10.600]  我們已經三個月在崇拜中領受使徒行傳的訊息
[00:07:24.000 --> 00:07:27.000]  就是因為這一份的盼望
[00:07:27.000 --> 00:07:30.000]  他可以不斷的堅持
[00:07:30.000 --> 00:07:33.000]  他不會去憎恨
[00:07:33.000 --> 00:07:36.000]  他不會去憎恨逼迫自己的人
[00:07:36.000 --> 00:07:38.400]  不少猶太領袖想保羅死
[00:07:38.400 --> 00:07:44.000]  保羅卻只是想他們同樣相信死人復活的盼望
[00:07:44.000 --> 00:07:47.000]  沒有一丁點的憎恨
[00:07:47.000 --> 00:07:50.400]  其實保羅也可以對他們冷漠
[00:07:50.400 --> 00:07:52.600]  不理睬他們就可以了
[00:07:52.600 --> 00:07:56.000]  但是你看看他來到羅馬
[00:07:56.000 --> 00:07:58.600]  雖然他已經去不了
[00:07:58.600 --> 00:08:01.800]  他帶著鎖鏈去不了猶太會堂
[00:08:01.800 --> 00:08:05.000]  但是他都主動請一些猶太領袖來
[00:08:05.000 --> 00:08:06.800]  向他們解釋
[00:08:06.800 --> 00:08:09.600]  並且再約多一些猶太人來
[00:08:09.600 --> 00:08:12.000]  是跟他們從早到晚
[00:08:12.000 --> 00:08:14.800]  跟他們講解、傳福音
[00:08:14.800 --> 00:08:18.000]  為神國竭力去見證
[00:08:18.000 --> 00:08:23.000]  保羅的同胞要來傷害保羅
[00:08:23.000 --> 00:08:27.400]  但是保羅仍然想將福音傳給他們
[00:08:27.400 --> 00:08:30.800]  沒有對他們冷漠
[00:08:30.800 --> 00:08:33.400]  憎恨、冷漠
[00:08:33.400 --> 00:08:37.800]  可以是我們去參與傳福音的障礙
[00:08:37.800 --> 00:08:40.400]  以色列的盼望也就是福音盼望
[00:08:40.400 --> 00:08:45.000]  其實每個人都需要這一份福音的盼望
[00:08:45.000 --> 00:08:48.000]  保羅他自己已經得著盼望了
[00:08:48.000 --> 00:08:49.600]  就積極去傳
[00:08:49.600 --> 00:08:52.200]  沒有被憤恨去困著
[00:08:52.200 --> 00:08:56.800]  沒有被冷漠去困著
[00:08:56.800 --> 00:08:58.600]  憎恨、冷漠
[00:08:58.600 --> 00:09:02.400]  有沒有成為我們去傳福音的障礙呢?
[00:09:02.400 --> 00:09:04.400]  在這幾年香港
[00:09:04.400 --> 00:09:06.800]  甚至全世界
[00:09:06.800 --> 00:09:10.800]  其實衝突是不斷不斷加劇
[00:09:10.800 --> 00:09:14.000]  這種衝突其實大家都知道
[00:09:14.000 --> 00:09:16.000]  亦都出現在社會
[00:09:16.000 --> 00:09:19.400]  甚至蔓延在我們工作的場景
[00:09:19.400 --> 00:09:22.400]  甚至乎在我們的家庭
[00:09:22.400 --> 00:09:25.200]  我們有沒有給了一種憎恨
[00:09:25.200 --> 00:09:27.400]  或者我們不想理了
[00:09:27.400 --> 00:09:29.600]  我們給了一份冷漠
[00:09:29.600 --> 00:09:35.200]  去窒礙我們將福音傳給其他人呢?
[00:09:35.200 --> 00:09:38.600]  現在很多香港人很喜歡日本
[00:09:38.600 --> 00:09:39.800]  以前不是的
[00:09:39.800 --> 00:09:42.400]  仍然有很多憎恨日本人
[00:09:42.400 --> 00:09:44.200]  有一位宣教士
[00:09:44.200 --> 00:09:47.800]  他就是在八十年代去到日本宣教
[00:09:47.800 --> 00:09:51.600]  他分享到一位日本牧師寫信給他
[00:09:51.600 --> 00:09:55.000]  這位日本牧師說
[00:09:55.000 --> 00:09:59.800]  他做牧師不斷講解和解的福音
[00:09:59.800 --> 00:10:02.400]  到這位香港宣教士來到的時候
[00:10:02.400 --> 00:10:07.000]  他才真正明白和解的意義
[00:10:07.000 --> 00:10:10.800]  就是當日本人仍然得罪無數中國人的時候
[00:10:10.800 --> 00:10:12.600]  香港的教會
[00:10:12.600 --> 00:10:17.000]  就是主動將和平的福音傳給日本人
[00:10:17.000 --> 00:10:22.400]  這就是福音的盼望
[00:10:22.400 --> 00:10:24.600]  憎恨、冷漠
[00:10:24.600 --> 00:10:28.200]  都有時會阻礙我們去傳揚福音
[00:10:28.200 --> 00:10:30.400]  我們就要像保羅一樣
[00:10:30.400 --> 00:10:33.400]  去用福音盼望
[00:10:33.400 --> 00:10:37.600]  去對抗、抗衡這種難阻
[00:10:37.600 --> 00:10:43.200]  而更加積極地將福音傳開去
[00:10:43.200 --> 00:10:47.000]  第二樣阻礙我們去傳揚福音的
[00:10:47.000 --> 00:10:48.600]  是什麼呢?
[00:10:48.600 --> 00:10:52.600]  可能是我們自己所預期的結果
[00:10:52.600 --> 00:10:57.400]  我們被自己所預期的結果所困住
[00:10:57.400 --> 00:11:02.000]  我們有時會認為對象不會信主
[00:11:02.000 --> 00:11:04.800]  或者信主的機會很低
[00:11:04.800 --> 00:11:07.200]  就沒有去傳
[00:11:07.200 --> 00:11:09.600]  的確今天的經文告訴我們
[00:11:09.600 --> 00:11:12.000]  有些人聽從信了
[00:11:12.000 --> 00:11:14.800]  有些人聽了仍然不信
[00:11:14.800 --> 00:11:17.600]  保羅就竭力去傳講
[00:11:17.600 --> 00:11:21.000]  但不代表很多人都會去信
[00:11:21.000 --> 00:11:24.400]  你看看第24、25節
[00:11:24.400 --> 00:11:25.400]  他就說
[00:11:25.400 --> 00:11:26.400]  他所說的話
[00:11:26.400 --> 00:11:27.600]  有人信服
[00:11:27.600 --> 00:11:29.200]  也有人不信
[00:11:29.200 --> 00:11:30.600]  他們彼此不合
[00:11:30.600 --> 00:11:32.800]  就散開了
[00:11:32.800 --> 00:11:36.000]  以至他用到以賽亞書的經文
[00:11:36.000 --> 00:11:37.200]  去講道
[00:11:37.200 --> 00:11:39.200]  你去告訴人民
[00:11:39.200 --> 00:11:41.200]  你們聽是聽見了
[00:11:41.200 --> 00:11:42.600]  總是不明白
[00:11:42.600 --> 00:11:44.400]  看是看見
[00:11:44.400 --> 00:11:46.600]  總是不領悟
[00:11:46.600 --> 00:11:49.000]  因為人民的心思遲鈍
[00:11:49.000 --> 00:11:51.400]  用不寧的耳朵去聽
[00:11:51.400 --> 00:11:52.600]  又閉上眼睛
[00:11:52.600 --> 00:11:54.800]  演得自己的眼睛看見
[00:11:54.800 --> 00:11:56.200]  耳朵聽見
[00:11:56.200 --> 00:11:57.200]  心裡明白
[00:11:57.200 --> 00:11:58.600]  迴轉過來
[00:11:58.600 --> 00:12:00.400]  我就醫好他們
[00:12:00.400 --> 00:12:02.000]  這裡的「免得」
[00:12:02.000 --> 00:12:03.600]  其實有另一個譯法
[00:12:03.600 --> 00:12:05.600]  可以譯作「或者」
[00:12:05.600 --> 00:12:07.800]  「或者」那些猶太人
[00:12:07.800 --> 00:12:09.200]  會因著看見
[00:12:09.200 --> 00:12:10.600]  聽見而明白
[00:12:10.600 --> 00:12:12.000]  心意迴轉
[00:12:12.000 --> 00:12:15.400]  就可以得著神的醫治
[00:12:15.400 --> 00:12:16.400]  無論如何
[00:12:16.400 --> 00:12:18.600]  聖經清楚去講道
[00:12:18.600 --> 00:12:21.400]  世界的人是有接受福音的
[00:12:21.400 --> 00:12:23.600]  也有拒絕福音
[00:12:23.600 --> 00:12:26.800]  而保羅其實心裡很清楚
[00:12:26.800 --> 00:12:28.600]  他一定是最清楚的那位
[00:12:28.600 --> 00:12:30.600]  他之前去那麼多地方
[00:12:30.600 --> 00:12:33.000]  都遭到猶太人極力反對
[00:12:33.000 --> 00:12:37.000]  很多猶太人都是反對福音
[00:12:37.000 --> 00:12:40.200]  但保羅仍然繼續一貫的態度
[00:12:40.200 --> 00:12:42.600]  捨而不捨地去傳
[00:12:42.600 --> 00:12:44.200]  不問結果
[00:12:44.200 --> 00:12:48.600]  忠誠地去傳福音
[00:12:48.600 --> 00:12:51.800]  香港人生活節奏很急促
[00:12:51.800 --> 00:12:55.200]  很多時以目標為本去工作
[00:12:55.200 --> 00:12:58.000]  很多時講求回報
[00:12:58.000 --> 00:12:59.600]  看不到果效的
[00:12:59.600 --> 00:13:01.400]  可能會做少一點
[00:13:01.400 --> 00:13:03.600]  甚至不去做
[00:13:03.600 --> 00:13:07.200]  而傳福音正正是付出了
[00:13:07.200 --> 00:13:10.800]  但不一定見到果效的事
[00:13:10.800 --> 00:13:13.600]  但今天的經文是提醒我們
[00:13:13.600 --> 00:13:17.400]  保羅明知道未必有果效
[00:13:17.400 --> 00:13:20.800]  但仍然竭力去做
[00:13:20.800 --> 00:13:26.600]  第23節是從早到晚向他們講解
[00:13:26.600 --> 00:13:30.000]  為神的國竭力去作見證
[00:13:30.000 --> 00:13:33.400]  引用摩西的律法和先知的話
[00:13:33.400 --> 00:13:36.200]  去勸他們去信耶穌
[00:13:36.200 --> 00:13:40.000]  第31節亦提到
[00:13:40.000 --> 00:13:42.400]  即使保羅被困住
[00:13:42.400 --> 00:13:46.000]  但凡是見他的人都接待
[00:13:46.000 --> 00:13:50.400]  他都放膽去傳福音
[00:13:50.400 --> 00:13:51.600]  相反弟兄姊妹
[00:13:51.600 --> 00:13:54.400]  我們有時見到家人
[00:13:54.400 --> 00:13:56.200]  或者要好的朋友
[00:13:56.200 --> 00:14:00.000]  長期對基督信仰很冷漠很冷淡
[00:14:00.000 --> 00:14:02.000]  我們就會灰心
[00:14:02.000 --> 00:14:05.400]  甚至認定他們不會信主
[00:14:05.400 --> 00:14:07.600]  以致我們不再熱切
[00:14:07.600 --> 00:14:12.400]  去向他們傳揚唯一的福音真理
[00:14:12.400 --> 00:14:14.800]  我們寧願將時間將精力
[00:14:14.800 --> 00:14:19.200]  放在我們容易得到成果的地方
[00:14:19.200 --> 00:14:22.000]  就連我們為他們祈禱的心
[00:14:22.000 --> 00:14:24.600]  可能都會少了
[00:14:24.600 --> 00:14:26.200]  我們少了為他們祈禱
[00:14:26.200 --> 00:14:30.800]  因為我們覺得不會見得到果效
[00:14:30.800 --> 00:14:33.600]  弟兄姊妹我們要互相提醒
[00:14:33.600 --> 00:14:35.000]  不要放輕
[00:14:35.000 --> 00:14:39.000]  神已經放在你身邊的家人
[00:14:39.000 --> 00:14:42.200]  你要好的朋友同事
[00:14:42.200 --> 00:14:44.200]  經文告訴我們
[00:14:44.200 --> 00:14:46.000]  保羅是竭力的
[00:14:46.000 --> 00:14:47.200]  放膽的
[00:14:47.200 --> 00:14:49.000]  竊而不捨的
[00:14:49.000 --> 00:14:52.000]  去傳福音
[00:14:52.000 --> 00:14:55.800]  不要被自以為的結果所困著
[00:14:55.800 --> 00:14:58.400]  要以忠誠去對抗
[00:14:58.400 --> 00:15:00.000]  繼續竭力
[00:15:00.000 --> 00:15:02.800]  繼續放膽去傳揚
[00:15:02.800 --> 00:15:06.200]  哥倫多前書九章十六節說
[00:15:06.200 --> 00:15:09.600]  我傳福音完事沒有可誇的
[00:15:09.600 --> 00:15:11.800]  因我不能不傳
[00:15:11.800 --> 00:15:14.200]  若果我不傳的福音
[00:15:14.200 --> 00:15:16.800]  我就有禍了
[00:15:16.800 --> 00:15:18.600]  我們不要因為以為對方
[00:15:18.600 --> 00:15:21.600]  不會信耶穌就不傳
[00:15:21.600 --> 00:15:26.200]  其實有不少對福音抗拒的朋友
[00:15:26.200 --> 00:15:29.200]  甚至是挑戰信仰的朋友
[00:15:29.200 --> 00:15:33.000]  因著家人或其他基督徒的愛心
[00:15:33.000 --> 00:15:36.000]  款待而對信仰開放
[00:15:36.000 --> 00:15:39.400]  因而相信福音
[00:15:39.400 --> 00:15:42.800]  蔡少芬大家一定有聽過
[00:15:42.800 --> 00:15:45.600]  大家耳熟能詳的女明星
[00:15:45.600 --> 00:15:48.000]  但她也是一名基督徒
[00:15:48.000 --> 00:15:49.800]  她之前透過選講者
[00:15:49.800 --> 00:15:53.400]  進入娛樂圈拍了很多出名的電視劇
[00:15:53.400 --> 00:15:56.400]  在她的得救見證中分享
[00:15:56.400 --> 00:15:58.000]  在中學時期
[00:15:58.000 --> 00:16:00.400]  有一位基督徒的女同學
[00:16:00.400 --> 00:16:02.600]  讓她初次認識福音
[00:16:02.600 --> 00:16:04.000]  後來進入娛樂圈
[00:16:04.000 --> 00:16:06.000]  真正面對各種挑戰
[00:16:06.000 --> 00:16:08.600]  她對信仰真的很認真
[00:16:08.600 --> 00:16:11.800]  如果你之前有留意到一些新聞
[00:16:11.800 --> 00:16:14.200]  是關於蔡少芬的家庭
[00:16:14.200 --> 00:16:17.200]  你應該聽過很多負面的新聞
[00:16:17.200 --> 00:16:21.000]  就是關於她的母親嗜賭如命
[00:16:21.000 --> 00:16:23.000]  也欠下巨債
[00:16:23.000 --> 00:16:26.800]  蔡少芬一直拍劇還債
[00:16:26.800 --> 00:16:28.800]  蔡少芬對信仰認真
[00:16:28.800 --> 00:16:31.200]  她的母親覺得自己的女兒
[00:16:31.200 --> 00:16:33.200]  沒那麼聽自己的話
[00:16:33.200 --> 00:16:35.400]  只聽上帝的話
[00:16:35.400 --> 00:16:37.400]  有一天她很生氣
[00:16:37.400 --> 00:16:39.000]  她衝入一間教會
[00:16:39.000 --> 00:16:41.200]  與裡面的人理論
[00:16:41.200 --> 00:16:43.600]  指責教會毫無道理
[00:16:43.600 --> 00:16:46.600]  後來她經常去到那個教會
[00:16:46.600 --> 00:16:50.200]  希望找基督信仰的毛病
[00:16:50.200 --> 00:16:52.600]  她母親與基督徒爭辯
[00:16:52.600 --> 00:16:54.200]  但每次基督徒
[00:16:54.200 --> 00:16:58.600]  都很有愛心、細心、耐性地回應
[00:16:58.600 --> 00:17:00.400]  慢慢她發現
[00:17:00.400 --> 00:17:03.600]  在聖經裡的道理很真實
[00:17:03.600 --> 00:17:07.600]  被神感動、決志信耶穌
[00:17:07.600 --> 00:17:11.000]  蔡少芬也沒想過她母親可以信耶穌
[00:17:11.000 --> 00:17:14.400]  但她從來沒放棄過
[00:17:14.400 --> 00:17:17.200]  她的家人一個一個決志
[00:17:17.200 --> 00:17:20.400]  她哥哥、她媽媽
[00:17:20.400 --> 00:17:22.800]  與她媽媽離婚的爸爸
[00:17:22.800 --> 00:17:25.800]  都信了耶穌
[00:17:25.800 --> 00:17:27.400]  我們有時真的不知道
[00:17:27.400 --> 00:17:29.000]  我們所親愛的家人
[00:17:29.000 --> 00:17:32.200]  我們的朋友何時會信耶穌
[00:17:32.200 --> 00:17:35.000]  但很多例子告訴我們
[00:17:35.000 --> 00:17:36.200]  不要放棄
[00:17:36.200 --> 00:17:38.600]  堅持為他們祈禱
[00:17:38.600 --> 00:17:42.200]  以愛心、有智慧回應他們的需要
[00:17:42.200 --> 00:17:44.800]  把握機會與他們分享
[00:17:44.800 --> 00:17:51.400]  我們已經得到生命最最最寶貴的福音
[00:17:51.400 --> 00:17:55.600]  不要再被自以為的結果所困著
[00:17:55.600 --> 00:18:01.800]  反而忠誠地傳福音、愛的真理
[00:18:01.800 --> 00:18:06.200]  主耶穌已經交託了祂的使命
[00:18:06.200 --> 00:18:11.000]  給予我們每一個信徒
[00:18:11.000 --> 00:18:13.800]  剛才我們說到傳福音的一些障礙
[00:18:13.800 --> 00:18:16.600]  我們有機會被憤恨困著
[00:18:16.600 --> 00:18:18.600]  被冷漠困著
[00:18:18.600 --> 00:18:22.600]  又可以被自以為的結果所困著
[00:18:22.600 --> 00:18:25.600]  我們需要從經文中學習
[00:18:25.600 --> 00:18:29.000]  持定這份福音的盼望
[00:18:29.000 --> 00:18:30.600]  並且鍥而不捨
[00:18:30.600 --> 00:18:34.400]  竭力忠誠地傳揚
[00:18:34.400 --> 00:18:38.400]  我們還會被什麼困住呢?
[00:18:38.400 --> 00:18:40.200]  我們還會被什麼困住?
[00:18:40.200 --> 00:18:44.200]  以致我們沒有去實踐傳福音呢?
[00:18:44.200 --> 00:18:47.200]  會不會是疫情?
[00:18:47.200 --> 00:18:49.800]  一些世俗的追求?
[00:18:49.800 --> 00:18:53.000]  我們會不會有的私慾?
[00:18:53.000 --> 00:18:55.000]  享樂?
[00:18:55.000 --> 00:18:58.200]  自己的性格?等等
[00:18:58.200 --> 00:19:00.000]  求主繼續幫助我們
[00:19:00.000 --> 00:19:03.000]  去突破這些各種的綑綁
[00:19:03.000 --> 00:19:05.600]  認定我們作為基督徒
[00:19:05.600 --> 00:19:09.600]  這個福音使者的獨特身份
[00:19:09.600 --> 00:19:14.600]  將愛和盼望的福音傳開去
[00:19:14.600 --> 00:19:17.400]  今日經文最後的兩節
[00:19:17.400 --> 00:19:19.600]  亦是《使徒行傳》的結束
[00:19:19.600 --> 00:19:24.600]  是以保羅被軟禁的狀態去結束
[00:19:24.600 --> 00:19:27.200]  他是一個這樣的狀態
[00:19:27.200 --> 00:19:31.600]  但仍然放膽傳講神的國
[00:19:31.600 --> 00:19:34.600]  他特別在經文最後一句說到
[00:19:34.600 --> 00:19:38.600]  「沒有受到什麼禁止」
[00:19:38.600 --> 00:19:41.600]  首先你會問
[00:19:41.600 --> 00:19:45.600]  其實保羅上告凱撒的結果是怎樣呢?
[00:19:45.600 --> 00:19:47.600]  我們都很有興趣知道
[00:19:47.600 --> 00:19:51.600]  很有可能在路加寫好《使徒行傳》的時候
[00:19:51.600 --> 00:19:54.600]  仍然沒有那個裁決
[00:19:54.600 --> 00:19:57.600]  而根據其他的記載
[00:19:57.600 --> 00:20:00.600]  保羅之後是得到釋放
[00:20:00.600 --> 00:20:03.600]  甚至有一些早期基督教著作
[00:20:03.600 --> 00:20:07.600]  提及保羅在羅馬釋放之後
[00:20:07.600 --> 00:20:11.600]  有機會去過西班牙
[00:20:11.600 --> 00:20:13.600]  但除了文字之外
[00:20:13.600 --> 00:20:16.600]  就沒有其他證據顯示
[00:20:16.600 --> 00:20:19.600]  《使徒行傳》最後是以
[00:20:19.600 --> 00:20:23.600]  「沒有受到什麼禁止」作終結
[00:20:23.600 --> 00:20:26.600]  驟眼看下去這句說話好像只是在說
[00:20:26.600 --> 00:20:30.600]  保羅在監視的狀態
[00:20:30.600 --> 00:20:32.600]  被軟禁的狀態之下
[00:20:32.600 --> 00:20:34.600]  仍然能夠傳講福音
[00:20:34.600 --> 00:20:37.600]  給他看守的兵丁
[00:20:37.600 --> 00:20:39.600]  兵丁是會輪班的
[00:20:39.600 --> 00:20:43.600]  即是他傳福音給很多不同的兵丁
[00:20:43.600 --> 00:20:45.600]  還不單止
[00:20:45.600 --> 00:20:49.600]  其他人甚至可以來見他
[00:20:49.600 --> 00:20:51.600]  來探望他
[00:20:51.600 --> 00:20:54.600]  保羅也一樣跟他們分享福音
[00:20:54.600 --> 00:20:56.600]  放膽去傳講
[00:20:56.600 --> 00:20:59.600]  聖經說保羅一直這樣去講福音
[00:20:59.600 --> 00:21:02.600]  沒有受到禁止
[00:21:02.600 --> 00:21:06.600]  這可能是這句經文的第一重意義
[00:21:06.600 --> 00:21:08.600]  但我們再看深入一點
[00:21:08.600 --> 00:21:10.600]  其實這句說話是
[00:21:10.600 --> 00:21:13.600]  整個《使徒行傳》最後那句
[00:21:13.600 --> 00:21:17.600]  是去終結最後的一個訊息
[00:21:17.600 --> 00:21:21.600]  其實是在表達《使徒行傳》成卷書
[00:21:21.600 --> 00:21:24.600]  一直在說福音的傳開
