
[00:00:00.000 --> 00:00:02.000]  (主席) 各位姐妹早安
[00:12:44.880 --> 00:12:51.000]  有一種外人難以理解的交流
[00:12:51.000 --> 00:12:53.600]  耶穌和天父之間
[00:12:53.600 --> 00:12:56.400]  有這種交流
[00:12:56.400 --> 00:12:58.120]  然後經文說
[00:12:58.120 --> 00:13:01.240]  因為耶穌的虔誠
[00:13:01.240 --> 00:13:04.080]  因為耶穌對神的敬畏
[00:13:04.080 --> 00:13:08.560]  他蒙了英允
[00:13:08.560 --> 00:13:11.240]  大家留意這個經文
[00:13:11.240 --> 00:13:13.840]  「他蒙了英允」
[00:13:13.840 --> 00:13:17.280]  這句句子真是耐人尋味
[00:13:17.280 --> 00:13:21.520]  耶穌不是因為他蒙了英允
[00:13:21.520 --> 00:13:25.360]  而不用受苦受死
[00:13:25.360 --> 00:13:30.040]  反而正正是因為蒙了英允
[00:13:30.040 --> 00:13:34.080]  而去受苦受死
[00:13:34.080 --> 00:13:36.960]  在甚麼意義上
[00:13:36.960 --> 00:13:42.480]  他叫做「蒙了英允」呢?
[00:13:42.480 --> 00:13:43.920]  我想
[00:13:43.920 --> 00:13:47.880]  當耶穌以敬畏的心面對天父的時候
[00:13:47.880 --> 00:13:52.400]  他就好像落海救人的那個人一樣
[00:13:52.400 --> 00:13:56.080]  被一種偉大的力量抓住
[00:13:56.080 --> 00:13:58.280]  被天父呼喚
[00:13:58.280 --> 00:14:01.840]  然後被天心充逸
[00:14:01.840 --> 00:14:04.320]  然後他明白
[00:14:04.320 --> 00:14:06.800]  短暫的人生
[00:14:06.800 --> 00:14:10.400]  它的意義在於實踐天父的心意
[00:14:10.400 --> 00:14:13.600]  讓天心彰顯人間
[00:14:13.600 --> 00:14:17.200]  他明白天父愛世人
[00:14:17.200 --> 00:14:21.600]  天父的心與那些受苦的人同在
[00:14:21.600 --> 00:14:24.280]  然後他深刻的體會到
[00:14:24.280 --> 00:14:26.480]  在自己的受苦裏面
[00:14:26.480 --> 00:14:32.400]  正正就是體現著天父與受苦的人同在
[00:14:32.400 --> 00:14:35.320]  再然後他明白
[00:14:35.320 --> 00:14:38.160]  在風平浪靜的日子
[00:14:38.160 --> 00:14:41.000]  沒有人墮海的時候
[00:14:41.000 --> 00:14:44.400]  自己能夠過一個簡單的生活
[00:14:44.400 --> 00:14:46.560]  是好得無比的
[00:14:46.560 --> 00:14:50.360]  不過在風雨飄搖的日子
[00:14:50.360 --> 00:14:52.720]  有人墮海
[00:14:52.720 --> 00:14:55.920]  在這個時候放下自己
[00:14:55.920 --> 00:14:59.280]  聽從一個更加大的生命呼喚
[00:14:59.280 --> 00:15:02.280]  也是理所當然的
[00:15:02.280 --> 00:15:05.040]  這就是天父的心
[00:15:05.040 --> 00:15:07.720]  在人間的彰顯
[00:15:07.720 --> 00:15:09.880]  這是大愛
[00:15:09.880 --> 00:15:11.800]  這是救贖
[00:15:11.800 --> 00:15:14.280]  這也是希望
[00:15:14.280 --> 00:15:17.600]  耶穌明白了
[00:15:17.600 --> 00:15:20.680]  然後他願意這樣做
[00:15:20.680 --> 00:15:24.800]  就在這個意義上
[00:15:24.800 --> 00:15:30.560]  他願意將生命交給天父
[00:15:30.560 --> 00:15:35.680]  他這個願意就是蒙了英魂
[00:15:35.680 --> 00:15:37.480]  他蒙了英魂
[00:15:37.480 --> 00:15:40.760]  然後走向苦難
[00:15:40.760 --> 00:15:42.800]  然後在這個受苦的事上
[00:15:42.800 --> 00:15:46.120]  耶穌又領悟到甚麼呢?
[00:15:46.120 --> 00:15:49.160]  經文第八節
[00:15:49.160 --> 00:15:52.040]  「他雖然為兒子
[00:15:52.040 --> 00:15:54.480]  還是因所受的苦難
[00:15:54.480 --> 00:15:57.720]  學了順從」
[00:15:57.720 --> 00:16:01.960]  這節經文是我今天講到的題目
[00:16:01.960 --> 00:16:04.680]  我覺得這節經文的關鍵
[00:16:04.680 --> 00:16:07.800]  就是一個「學」字
[00:16:07.800 --> 00:16:10.800]  他學了順從
[00:16:10.800 --> 00:16:12.960]  這個「學」字
[00:16:12.960 --> 00:16:15.800]  這個不是寫讀書
[00:16:15.800 --> 00:16:19.920]  學很多不同理論的那種「學」
[00:16:19.920 --> 00:16:23.640]  這個就像那些學徒
[00:16:23.640 --> 00:16:25.720]  在實踐裏
[00:16:25.720 --> 00:16:30.040]  學到某些東西的那種「學」
[00:16:30.040 --> 00:16:31.840]  留意一下經文
[00:16:31.840 --> 00:16:36.160]  耶穌不是先學了順從
[00:16:36.160 --> 00:16:39.640]  然後去承受苦難
[00:16:39.640 --> 00:16:42.640]  其實根本是沒有這樣的「學」
[00:16:42.640 --> 00:16:44.840]  實踐和領悟
[00:16:44.840 --> 00:16:47.040]  其實是同一回事
[00:16:47.040 --> 00:16:49.880]  耶穌是在實踐裏
[00:16:49.880 --> 00:16:51.920]  在祂放下自己
[00:16:51.920 --> 00:16:55.200]  甘願為他人受苦的實踐裏
[00:16:55.200 --> 00:16:58.680]  祂領悟到甚麼叫順從
[00:16:58.680 --> 00:17:04.680]  甚麼叫將生命交給天父
[00:17:04.680 --> 00:17:06.480]  有順從
[00:17:06.480 --> 00:17:08.640]  而沒有承擔苦難
[00:17:08.640 --> 00:17:11.680]  這種順從是空的
[00:17:11.680 --> 00:17:14.280]  耶穌這裏所講的「學」
[00:17:14.280 --> 00:17:18.640]  其實是一種知行合一的一種領悟
[00:17:18.640 --> 00:17:21.600]  耶穌在承擔十字架的時候
[00:17:21.600 --> 00:17:25.960]  祂就活出了甚麼叫順從的真意
[00:17:25.960 --> 00:17:29.280]  耶穌在順從天父的時候
[00:17:29.280 --> 00:17:33.400]  甘心為愛而受苦
[00:17:33.400 --> 00:17:35.800]  關於基督教的信仰
[00:17:35.800 --> 00:17:39.600]  我們每一個人知道的已經很多
[00:17:39.600 --> 00:17:43.840]  但其實天父是不要這一種知道的
[00:17:43.840 --> 00:17:48.080]  因為這樣的知道
[00:17:48.080 --> 00:17:52.320]  你在很多學習班裏知道的
[00:17:52.320 --> 00:17:54.880]  你在讀書裏知道的
[00:17:54.880 --> 00:17:58.360]  這些知道可能都是非常離地的
[00:17:58.360 --> 00:18:01.760]  這些知道可能跟你的生命的豐盛
[00:18:01.760 --> 00:18:04.520]  完全沒有甚麼關聯
[00:18:04.520 --> 00:18:09.920]  這些知道也跟其他人的福祉沒有甚麼關係
[00:18:09.920 --> 00:18:11.920]  天父要的
[00:18:11.920 --> 00:18:17.000]  是要你在實踐裏面
[00:18:17.000 --> 00:18:19.200]  磨練你的知道
[00:18:19.200 --> 00:18:21.440]  深化你的知道
[00:18:21.440 --> 00:18:24.120]  體現你的知道
[00:18:24.120 --> 00:18:27.080]  在耶穌的身上我們見到
[00:18:27.080 --> 00:18:29.440]  不經受十字架的苦難
[00:18:29.440 --> 00:18:35.000]  是領悟不到這種順從的真意的
[00:18:35.000 --> 00:18:37.520]  你要經過一種實踐
[00:18:37.520 --> 00:18:41.360]  你就會真正的知道
[00:18:41.360 --> 00:18:44.880]  這樣耶穌領悟了順從
[00:18:44.880 --> 00:18:46.880]  學到順從了
[00:18:46.880 --> 00:18:48.680]  那又如何呢?
[00:18:48.680 --> 00:18:50.680]  第九節
[00:18:50.680 --> 00:18:52.760]  祂既得以完全
[00:18:52.760 --> 00:18:54.800]  就為凡順從他的人
[00:18:54.800 --> 00:18:58.240]  成了永遠得救的根源
[00:18:58.240 --> 00:19:02.040]  當甘心承受愛的十字架的時候
[00:19:02.040 --> 00:19:05.240]  耶穌的生命就得以完全
[00:19:05.240 --> 00:19:08.240]  在這裏所謂完全
[00:19:08.240 --> 00:19:13.440]  主要不是指一種道德上的完美
[00:19:13.440 --> 00:19:19.640]  而是指一種人性生命上的一種圓滿的實現
[00:19:19.640 --> 00:19:23.640]  如果我們用哲學的說法來說
[00:19:23.640 --> 00:19:25.640]  用一些哲學的術語來說
[00:19:25.640 --> 00:19:29.440]  這個就不是一個道德學的用字
[00:19:29.440 --> 00:19:33.520]  而是一個存在論的用字
[00:19:33.520 --> 00:19:37.360]  它牽涉一種Ontology
[00:19:37.360 --> 00:19:40.960]  而不是Morality
[00:19:40.960 --> 00:19:42.960]  人性生命的圓滿實現
[00:19:42.960 --> 00:19:46.240]  用中國儒家的話來說
[00:19:46.240 --> 00:19:49.040]  就是盡人性
[00:19:49.040 --> 00:19:53.440]  盡了一個人的真正本性
[00:19:53.440 --> 00:19:57.840]  盡人性者就是聖人
[00:19:57.840 --> 00:20:02.040]  這節經文所說的是
[00:20:02.040 --> 00:20:05.160]  耶穌透過祂的實踐
[00:20:05.160 --> 00:20:12.440]  祂圓滿了祂在世的生命的真正內容
[00:20:12.440 --> 00:20:13.640]  然後在這裏
[00:20:13.640 --> 00:20:17.040]  順從這個字又再出現
[00:20:17.040 --> 00:20:19.840]  耶穌在背負人類苦難的過程裏面
[00:20:19.840 --> 00:20:22.040]  領悟了順從
[00:20:22.040 --> 00:20:28.040]  同樣我們也要在背負人類苦難的過程裏面
[00:20:28.040 --> 00:20:30.840]  領悟順從
[00:20:30.840 --> 00:20:32.240]  領悟了
[00:20:32.240 --> 00:20:33.640]  明白了
[00:20:33.640 --> 00:20:35.240]  知道了
[00:20:35.240 --> 00:20:41.240]  才叫進入基督教所說的救恩裏面
[00:20:41.240 --> 00:20:45.640]  這就是呼喚我們每一個基督徒
[00:20:45.640 --> 00:20:50.040]  重複耶穌活著的過程
[00:20:50.040 --> 00:20:51.840]  面對天父
[00:20:51.840 --> 00:20:53.640]  敬畏天父
[00:20:53.640 --> 00:20:55.440]  明白天父
[00:20:55.440 --> 00:20:58.440]  讓天父的心抓住你
[00:20:58.440 --> 00:21:01.240]  然後在大愛的包圍下
[00:21:01.240 --> 00:21:03.840]  你甘心放下自己
[00:21:03.840 --> 00:21:06.640]  然後在這個苦難的世界
[00:21:06.640 --> 00:21:09.840]  你願意為其他的人多走一步
[00:21:09.840 --> 00:21:13.040]  背起生命的十家
[00:21:13.040 --> 00:21:15.240]  然後在這樣的過程裏面
[00:21:15.240 --> 00:21:19.040]  你就會學得像耶穌基督一樣
[00:21:19.040 --> 00:21:21.640]  完成你人生的責任
[00:21:21.640 --> 00:21:24.440]  圓滿地活出你的人性
[00:21:24.440 --> 00:21:30.440]  領悟生命全面的意義
[00:21:30.440 --> 00:21:33.040]  在這樣的生命裏面
[00:21:33.040 --> 00:21:37.240]  不要再問為何有苦難
[00:21:37.240 --> 00:21:40.440]  而是在苦難的人生裏面
[00:21:40.440 --> 00:21:43.240]  去實踐愛
[00:21:43.240 --> 00:21:49.040]  不要再埋怨為何自己要受苦
[00:21:49.040 --> 00:21:51.840]  而是在受苦的過程裏面
[00:21:51.840 --> 00:21:56.440]  努力去安慰其他受苦的人
[00:21:56.440 --> 00:21:59.040]  不要再抱怨天父
[00:21:59.040 --> 00:22:02.040]  為何不聽祈禱
[00:22:02.040 --> 00:22:04.040]  而是要去明白
[00:22:04.040 --> 00:22:07.240]  天父渴望我們每一個
[00:22:07.240 --> 00:22:09.440]  在苦難的人間
[00:22:09.440 --> 00:22:12.440]  透過我們承擔十家
[00:22:12.440 --> 00:22:18.240]  向世人宣告平安和希望
[00:22:18.240 --> 00:22:21.240]  我們問最後一個問題
[00:22:21.240 --> 00:22:23.040]  如此者般
[00:22:23.040 --> 00:22:28.840]  耶穌又成了一個何等樣的人物呢?
[00:22:28.840 --> 00:22:32.640]  我們看看第五節、第六節和第十節的經文
[00:22:59.840 --> 00:23:04.040]  當一個人甘願被天父抓住
[00:23:04.040 --> 00:23:08.040]  甘願承擔人類苦難的十家的時候
[00:23:08.040 --> 00:23:11.640]  一個偉大的人格生命
[00:23:11.640 --> 00:23:15.240]  就出現在這個世界上
[00:23:15.240 --> 00:23:19.240]  他成為了大祭司
[00:23:19.240 --> 00:23:24.840]  一個生命的偉大形象
[00:23:24.840 --> 00:23:29.040]  耶穌成為了大祭司
[00:23:29.040 --> 00:23:31.040]  溝通天地
[00:23:31.040 --> 00:23:35.040]  站立在上帝與人類之間
[00:23:35.040 --> 00:23:39.040]  將人類的苦難呈現在上帝的眼前
[00:23:39.040 --> 00:23:44.040]  將上帝的人愛帶來人類的中間
[00:23:44.040 --> 00:23:47.040]  用中國儒家的說法來說
[00:23:47.040 --> 00:23:52.040]  這就是達至天人合一的聖人生命
[00:23:52.040 --> 00:23:56.040]  不過經文在這裡特別說
[00:23:56.040 --> 00:24:00.040]  基督也不是自取榮耀作大祭司
[00:24:00.040 --> 00:24:02.040]  乃是在乎向他說
[00:24:02.040 --> 00:24:06.040]  「你是我的兒子,我今天生你的天父」
[00:24:06.040 --> 00:24:09.040]  這不是中國式的
[00:24:09.040 --> 00:24:11.040]  智力的
[00:24:11.040 --> 00:24:14.040]  也有時是自負的
[00:24:14.040 --> 00:24:18.040]  一種靠自己的來去成性
[00:24:18.040 --> 00:24:21.040]  然後成就自己的生命
[00:24:21.040 --> 00:24:26.040]  不是自取的
[00:24:26.040 --> 00:24:28.040]  而是領受的
[00:24:28.040 --> 00:24:30.040]  從天父那裡領受的
[00:24:30.040 --> 00:24:32.040]  是一種卑微的
