
[00:00:00.000 --> 00:00:03.000]  諸位弟兄姊妹平安
[00:04:22.000 --> 00:04:25.000]  今天教會的主題仍然是活字,就是活道
[00:04:25.000 --> 00:04:32.000]  道這個字,假如說到是神的道的話
[00:04:32.000 --> 00:04:38.000]  一般的理解就是神的說話
[00:04:38.000 --> 00:04:44.000]  正如聖經所說,神說要有光,就有光
[00:04:48.000 --> 00:04:51.000]  神是用祂的話語去創造萬物
[00:04:51.000 --> 00:04:57.000]  另一方面,道也可以說到主耶穌基督的降臨
[00:04:57.000 --> 00:05:04.000]  約翰福音說道成了肉身
[00:05:04.000 --> 00:05:11.000]  道就是神降臨人世間
[00:05:15.000 --> 00:05:18.000]  去到我們的層面,信徒的方面
[00:05:18.000 --> 00:05:24.000]  你和我今天得以成為信徒,都是因為神的道
[00:05:24.000 --> 00:05:32.000]  經文就說,你們夢了重生,是藉著神活潑常存的道
[00:05:43.000 --> 00:05:46.000]  活潑常存的道,就是指活的道
[00:05:46.000 --> 00:05:55.000]  今天的經文是馬太福音第四章第四節
[00:05:55.000 --> 00:06:03.000]  耶穌就說,人如果要真正的活
[00:06:03.000 --> 00:06:09.000]  有一件事是不能少的
[00:06:09.000 --> 00:06:12.000]  否則我們就不是真正的活
[00:06:14.000 --> 00:06:17.000]  而這件不可以少的事情,就是神的話語
[00:06:17.000 --> 00:06:25.000]  今天的訊息的中心點很簡單
[00:06:25.000 --> 00:06:29.000]  就是講到我們活著,其實我們要靠神的話語
[00:06:29.000 --> 00:06:37.000]  我們一起去看經文好嗎
[00:06:37.000 --> 00:06:41.000]  在馬太福音的第四章
[00:06:42.000 --> 00:06:45.000]  其實剛才的經文就講到耶穌被魔鬼試探
[00:06:45.000 --> 00:06:54.000]  這個大段落是很重要
[00:06:54.000 --> 00:06:58.000]  因為剛剛在第四章之前的是第幾章
[00:06:58.000 --> 00:07:04.000]  當然是第三章
[00:07:04.000 --> 00:07:07.000]  第三章就講到耶穌受洗
[00:07:07.000 --> 00:07:10.000]  有聲音從天上來說,這是我的愛子
[00:07:13.000 --> 00:07:16.000]  第三章就確立了耶穌是神的兒子
[00:07:16.000 --> 00:07:23.000]  魔鬼就三次試探耶穌
[00:07:23.000 --> 00:07:29.000]  當中有兩次他對耶穌說
[00:07:29.000 --> 00:07:36.000]  如果你是神的兒子,你就這樣這樣
[00:07:36.000 --> 00:07:41.000]  如果你是神的兒子,你就這樣這樣
[00:07:43.000 --> 00:07:46.000]  魔鬼很狡猾
[00:07:46.000 --> 00:07:50.000]  他沒有否定耶穌的身份
[00:07:50.000 --> 00:07:54.000]  他是按照耶穌知道的事實去試探耶穌
[00:07:54.000 --> 00:08:03.000]  我能不能說好像有一點激將法一樣
[00:08:03.000 --> 00:08:09.000]  就好像學生之間
[00:08:09.000 --> 00:08:12.000]  你說你爸爸是警察
[00:08:12.000 --> 00:08:21.000]  拿你爸爸的槍給我看看
[00:08:21.000 --> 00:08:27.000]  就在這個大段落的完結
[00:08:27.000 --> 00:08:30.000]  耶穌才開始傳道
[00:08:30.000 --> 00:08:33.000]  這個大段落的含義是重要的
[00:08:33.000 --> 00:08:36.000]  因為耶穌受浸必須勝過試探
[00:08:36.000 --> 00:08:39.000]  才有資格出來傳道
[00:08:39.000 --> 00:08:50.000]  這個大段落看到之後
[00:08:50.000 --> 00:08:53.000]  我們現在試下逐節逐節看
[00:08:53.000 --> 00:08:59.000]  當時開始
[00:08:59.000 --> 00:09:02.000]  耶穌就被聖靈引導去抗野獸魔鬼的試探
[00:09:07.000 --> 00:09:10.000]  重點是被聖靈引導
[00:09:10.000 --> 00:09:17.000]  不是巧合
[00:09:17.000 --> 00:09:20.000]  耶穌去到抗野是聖靈
[00:09:20.000 --> 00:09:23.000]  神親自帶他去的
[00:09:23.000 --> 00:09:29.000]  而後半節其實講的目的
[00:09:29.000 --> 00:09:32.000]  就是要耶穌受到試探
[00:09:37.000 --> 00:09:40.000]  你要小心不是神要試探耶穌
[00:09:40.000 --> 00:09:46.000]  神只是帶耶穌去到抗野
[00:09:46.000 --> 00:09:49.000]  身體軟弱
[00:09:49.000 --> 00:09:55.000]  然後是魔鬼主動來試探耶穌
[00:09:55.000 --> 00:10:01.000]  耶穌在抗野四十週夜
[00:10:01.000 --> 00:10:04.000]  沒吃東西 肚子餓
[00:10:07.000 --> 00:10:10.000]  並且四十並非一個簡單的數字
[00:10:10.000 --> 00:10:16.000]  一時間大家就會明白到聖經當中
[00:10:16.000 --> 00:10:19.000]  用四十的意義是什麼
[00:10:19.000 --> 00:10:25.000]  我常常看這支經文
[00:10:25.000 --> 00:10:28.000]  其實魔鬼真的很有耐性
[00:10:28.000 --> 00:10:35.000]  等了四十天
[00:10:35.000 --> 00:10:38.000]  等到耶穌肚子餓
[00:10:38.000 --> 00:10:43.000]  魔鬼就來了
[00:10:43.000 --> 00:10:46.000]  魔鬼就對耶穌說
[00:10:46.000 --> 00:10:49.000]  如果你是神的兒子
[00:10:49.000 --> 00:10:52.000]  你可以將石頭變成食物
[00:10:52.000 --> 00:10:55.000]  食物原文是麵包
[00:11:02.000 --> 00:11:05.000]  我很盼望將來有機會
[00:11:05.000 --> 00:11:08.000]  就這一節的經文能夠講多一些
[00:11:08.000 --> 00:11:18.000]  讓我們明白多一些試探是什麼
[00:11:18.000 --> 00:11:24.000]  現在我想引導大家去看兩件事
[00:11:24.000 --> 00:11:30.000]  耶穌四十天沒吃東西
[00:11:33.000 --> 00:11:36.000]  耶穌將石頭變成麵包
[00:11:36.000 --> 00:11:39.000]  讓自己可以活下去
[00:11:39.000 --> 00:11:42.000]  我問你有什麼問題
[00:11:42.000 --> 00:11:48.000]  其實道理上是很合理的
[00:11:48.000 --> 00:11:52.000]  第二件事情
[00:11:52.000 --> 00:11:55.000]  其實經文講不到魔鬼說話的語氣
[00:11:59.000 --> 00:12:02.000]  我相信這句話
[00:12:02.000 --> 00:12:05.000]  其實聲音可以很體貼
[00:12:05.000 --> 00:12:12.000]  耶穌說你是神的兒子
[00:12:12.000 --> 00:12:15.000]  為什麼你這麼慘
[00:12:15.000 --> 00:12:20.000]  神不是給了你能力
[00:12:20.000 --> 00:12:23.000]  為什麼你不將神給你的能力
[00:12:23.000 --> 00:12:26.000]  將石頭變成麵包
[00:12:30.000 --> 00:12:33.000]  一切都是神給你
[00:12:33.000 --> 00:12:36.000]  你用了它也沒問題
[00:12:36.000 --> 00:12:41.000]  這裡就是說
[00:12:41.000 --> 00:12:44.000]  試探和魔鬼的話
[00:12:44.000 --> 00:12:47.000]  是可以聽下去很有道理
[00:12:47.000 --> 00:12:54.000]  並且是很體貼
[00:12:54.000 --> 00:12:58.000]  但是耶穌怎樣回答這個
[00:12:58.000 --> 00:13:01.000]  有道理又體貼的建議
[00:13:01.000 --> 00:13:08.000]  我相信今天這篇信息之後
[00:13:08.000 --> 00:13:11.000]  大家會懂得背這次經文
[00:13:11.000 --> 00:13:17.000]  人活著不是單靠食物
[00:13:17.000 --> 00:13:22.000]  而你在經文看到
[00:13:22.000 --> 00:13:25.000]  耶穌一來就說經上記著說
[00:13:28.000 --> 00:13:31.000]  新約的聖經特別是福音書
[00:13:31.000 --> 00:13:34.000]  每次看到這五個字
[00:13:34.000 --> 00:13:40.000]  我們就要明白經文是帶著我們
[00:13:40.000 --> 00:13:43.000]  去舊約一個處境和訊息
[00:13:43.000 --> 00:13:50.000]  這次經文的出處是
[00:13:50.000 --> 00:13:53.000]  生命記八章兩節到第三節
[00:13:58.000 --> 00:14:01.000]  經文是當摩西和以色列人
[00:14:01.000 --> 00:14:04.000]  經過四十年曠野生活之後
[00:14:04.000 --> 00:14:11.000]  經文是關於摩西和以色列人
[00:14:11.000 --> 00:14:14.000]  在曠野經過四十年以後
[00:14:14.000 --> 00:14:17.000]  摩西就和以色列人
[00:14:17.000 --> 00:14:20.000]  站在英許之地的外面
[00:14:20.000 --> 00:14:23.000]  回顧過去四十年的生活
[00:14:23.000 --> 00:14:26.000]  摩西和以色列人站在英許之地的外面
[00:14:26.000 --> 00:14:29.000]  回顧過去四十年的生活
[00:14:29.000 --> 00:14:32.000]  摩西和以色列人講
[00:14:32.000 --> 00:14:35.000]  你也是要紀念耶和華
[00:14:35.000 --> 00:14:38.000]  你的神在曠野引導你這四十年
[00:14:38.000 --> 00:14:41.000]  他苦練你任你飢餓
[00:14:41.000 --> 00:14:44.000]  將瑪拿賜給你吃
[00:14:44.000 --> 00:14:47.000]  使你知道人活著不是單靠食物
[00:14:47.000 --> 00:14:50.000]  而是靠耶和華口裡所出的一切話
[00:14:50.000 --> 00:14:53.000]  這次經文講的是耶穌套用
[00:14:53.000 --> 00:14:56.000]  摩西當時賜瑪拿給以色列人吃的經歷
[00:14:56.000 --> 00:15:02.000]  耶穌當時是引用
[00:15:02.000 --> 00:15:05.000]  摩西對以色列人神賜瑪拿
[00:15:05.000 --> 00:15:08.000]  給以色列人的情況
[00:15:08.000 --> 00:15:11.000]  如果我們不能夠明白瑪拿的意義
[00:15:11.000 --> 00:15:14.000]  其實我們不容易明白今天耶穌所講的意思
[00:15:14.000 --> 00:15:20.000]  二個星期之前
[00:15:20.000 --> 00:15:23.000]  我開車去了布里斯本
[00:15:23.000 --> 00:15:26.000]  出席一個會議
[00:15:26.000 --> 00:15:29.000]  我前兩個星期是自己開車
[00:15:29.000 --> 00:15:32.000]  去了布里斯本參加一個宋道會的會議
[00:15:32.000 --> 00:15:35.000]  會議是一整天的
[00:15:35.000 --> 00:15:38.000]  會議是整天的
[00:15:38.000 --> 00:15:41.000]  其中也包括午餐
[00:15:41.000 --> 00:15:44.000]  我記得午餐裡面不錯
[00:15:44.000 --> 00:15:47.000]  有白飯 有雞肉 有烚蝦
[00:15:47.000 --> 00:15:50.000]  有番茄意粉 有清炒時蔬
[00:15:50.000 --> 00:15:54.000]  我記得當時的午餐是有白飯
[00:15:54.000 --> 00:15:57.000]  有雞肉 有清煮的蝦
[00:15:57.000 --> 00:16:00.000]  還有番茄意大利粉
[00:16:00.000 --> 00:16:03.000]  還有雞腿
[00:16:03.000 --> 00:16:06.000]  還有青菜和小雞腿
[00:16:06.000 --> 00:16:09.000]  午餐是自助形式
[00:16:09.000 --> 00:16:12.000]  當時的午餐是自助形式
[00:16:12.000 --> 00:16:15.000]  大家可以排隊去拿食物
[00:16:15.000 --> 00:16:18.000]  我就和一門堂的陳存道一起排隊去拿午餐
[00:16:18.000 --> 00:16:21.000]  到了雞腿面前
[00:16:21.000 --> 00:16:24.000]  到了小雞腿這一盆食物的前面
[00:16:24.000 --> 00:16:27.000]  我就小小聲跟丹尼斯說我想拿兩隻雞腿
[00:16:27.000 --> 00:16:30.000]  我就悄悄地跟陳存道說
[00:16:30.000 --> 00:16:33.000]  我想要兩個小雞腿
[00:16:33.000 --> 00:16:36.000]  但是望一望那條腿好像不夠數
[00:16:36.000 --> 00:16:39.000]  可是我跟在我們後面排的那個很長的隊
[00:16:39.000 --> 00:16:42.000]  看看小雞腿好像不夠量
[00:16:42.000 --> 00:16:45.000]  最後我只拿了一個小雞腿
[00:16:45.000 --> 00:16:48.000]  丹尼斯也說不好意思我只拿了一個
[00:16:48.000 --> 00:16:51.000]  陳存道也說我也不好意思就拿一個算了吧
[00:16:51.000 --> 00:16:54.000]  慢慢地才吃飽
[00:16:54.000 --> 00:16:57.000]  我就當然拿著空的碟子
[00:16:57.000 --> 00:17:00.000]  回去看看還有沒有東西剩下
[00:17:00.000 --> 00:17:03.000]  回去看看還有什麼可以吃的
[00:17:03.000 --> 00:17:06.000]  回去是有東西剩下的
[00:17:06.000 --> 00:17:09.000]  回去看到那個食物的架子裡面真的有東西剩下
[00:17:09.000 --> 00:17:12.000]  只剩下一樣東西
[00:17:12.000 --> 00:17:15.000]  大家猜猜是什麼
[00:17:15.000 --> 00:17:18.000]  什麼
[00:17:18.000 --> 00:17:21.000]  雞腿
[00:17:21.000 --> 00:17:24.000]  不是剩下的菜整盤沒人吃
[00:17:24.000 --> 00:17:27.000]  就是剩下那一盆菜沒什麼人吃的
[00:17:27.000 --> 00:17:30.000]  吃菜是不是真的那麼難
[00:17:30.000 --> 00:17:33.000]  吃青菜是很難的嗎
[00:17:33.000 --> 00:17:36.000]  竟然整大盆菜只吃了一點
[00:17:36.000 --> 00:17:39.000]  一大盆菜只被吃了一點
[00:17:39.000 --> 00:17:42.000]  人人都知道吃蔬菜是身體健康的
[00:17:42.000 --> 00:17:45.000]  人人也知道吃蔬菜對身體是有利的
[00:17:45.000 --> 00:17:48.000]  我當時也拿了菜的
[00:17:48.000 --> 00:17:51.000]  但是雞腿又沒有了
[00:17:51.000 --> 00:17:54.000]  蔬菜就還有很多
[00:17:54.000 --> 00:17:57.000]  我就會說
[00:17:57.000 --> 00:18:00.000]  為什麼會這樣呢
[00:18:00.000 --> 00:18:03.000]  會不會是人選擇上的傾向
[00:18:03.000 --> 00:18:06.000]  我當時就自己想著這為什麼呢
[00:18:06.000 --> 00:18:09.000]  是不是人在筍子上面的傾向是這樣的
[00:18:09.000 --> 00:18:12.000]  其實大家都是
[00:18:12.000 --> 00:18:15.000]  我要吃雞腿我不要吃菜
[00:18:15.000 --> 00:18:18.000]  就好像人人都喜歡雞腿
[00:18:18.000 --> 00:18:21.000]  不喜歡蔬菜就好像小朋友一樣
[00:18:21.000 --> 00:18:24.000]  剛才耶穌的經文
[00:18:24.000 --> 00:18:27.000]  其實是說摩西所帶領的意識別人
[00:18:27.000 --> 00:18:30.000]  在曠野當中
[00:18:30.000 --> 00:18:33.000]  被自己的慾望所控制
[00:18:33.000 --> 00:18:39.000]  是摩西所帶領的意識別人
[00:18:39.000 --> 00:18:42.000]  在曠野的時候
[00:18:42.000 --> 00:18:45.000]  這個意識別人是被他們的慾望所控制了
[00:18:45.000 --> 00:18:48.000]  這幫意識別人是怎樣的
[00:18:48.000 --> 00:18:51.000]  為什麼沒有水喝
[00:18:51.000 --> 00:18:54.000]  我要吃肉
[00:18:54.000 --> 00:18:57.000]  他們甚至說我寧願回去埃及
[00:18:57.000 --> 00:19:00.000]  吃肉鍋
[00:19:00.000 --> 00:19:09.000]  《生命記》剛才我們讀出那一段
[00:19:09.000 --> 00:19:15.000]  摩西就跟意識別人說
[00:19:15.000 --> 00:19:18.000]  知不知道你們為什麼要吃麻辣
[00:19:18.000 --> 00:19:25.000]  神苦練你 任你饑餓
[00:19:28.000 --> 00:19:31.000]  將麻辣賜給你
[00:19:31.000 --> 00:19:35.000]  要你知道 要依靠耶和華
[00:19:35.000 --> 00:19:41.000]  因為人活著
[00:19:41.000 --> 00:19:44.000]  我們不是只顧著吃
[00:19:44.000 --> 00:19:49.000]  我們也不是只顧著自己的需要
[00:19:49.000 --> 00:19:55.000]  我們人活著也不能只顧自己的慾望
[00:19:58.000 --> 00:20:01.000]  我們不要以為我搞定了所有的東西
[00:20:01.000 --> 00:20:07.000]  滿足到 那就是活著
[00:20:07.000 --> 00:20:13.000]  麻辣的意義就是告訴以色列人
[00:20:13.000 --> 00:20:16.000]  不是這樣
[00:20:16.000 --> 00:20:21.000]  大家記得 麻辣是不能放在雪櫃的
[00:20:21.000 --> 00:20:24.000]  早上出去撿
[00:20:28.000 --> 00:20:31.000]  我每次看到這裏
[00:20:31.000 --> 00:20:34.000]  我就想起 其實以色列人是40年裏面
[00:20:34.000 --> 00:20:37.000]  沒試過睡過頭
[00:20:37.000 --> 00:20:46.000]  耶穌在曠野40天
[00:20:46.000 --> 00:20:49.000]  以色列人在曠野40年
[00:20:49.000 --> 00:20:52.000]  這個就是平衡
[00:20:55.000 --> 00:20:58.000]  以色列人活著
[00:20:58.000 --> 00:21:01.000]  當時是掛著食物
[00:21:01.000 --> 00:21:07.000]  耶穌沒有犯這個錯
[00:21:07.000 --> 00:21:10.000]  祂知道人活著不是單靠食物
[00:21:10.000 --> 00:21:16.000]  我會說其實魔鬼弟兄姊妹
[00:21:16.000 --> 00:21:19.000]  是將一種生活的方式在耶穌面前展現
[00:21:25.000 --> 00:21:28.000]  這種生活的方式是滿足自己的需要
[00:21:28.000 --> 00:21:35.000]  耶穌你肚子餓嗎 要吃東西嗎
[00:21:35.000 --> 00:21:42.000]  現在來說 看到喜歡就買
[00:21:42.000 --> 00:21:49.000]  不開心就喝幾杯
[00:21:52.000 --> 00:21:55.000]  有壓力就可能會吸煙 甚至更進一步
[00:21:55.000 --> 00:22:02.000]  耶穌展現的不是這樣
[00:22:02.000 --> 00:22:08.000]  耶穌是說即使我們肚子餓
[00:22:08.000 --> 00:22:11.000]  有得吃
[00:22:11.000 --> 00:22:18.000]  即使我們口渴有得喝
[00:22:22.000 --> 00:22:25.000]  即使你看到喜歡就可以買
[00:22:25.000 --> 00:22:28.000]  想都不用想
[00:22:28.000 --> 00:22:34.000]  即使滿足所有生活的需要
[00:22:34.000 --> 00:22:41.000]  你都是不夠
[00:22:41.000 --> 00:22:44.000]  即使你擁有一切
[00:22:44.000 --> 00:22:47.000]  不好意思 你都是不夠
[00:22:50.000 --> 00:22:53.000]  因為你欠一件東西
[00:22:53.000 --> 00:22:56.000]  弟兄姊妹今天我們有沒有需要什麼
[00:22:56.000 --> 00:23:02.000]  但是我們問心
[00:23:02.000 --> 00:23:05.000]  人又豈能真是無慾無求 兩袖清風
[00:23:05.000 --> 00:23:11.000]  甚至乎我們有什麼需要
[00:23:11.000 --> 00:23:14.000]  我會說很正常
[00:23:17.000 --> 00:23:20.000]  我不見得耶穌要我們無慾無求 一無所有
[00:23:20.000 --> 00:23:29.000]  我常常覺得耶穌比我們更清楚
[00:23:29.000 --> 00:23:32.000]  人生在世是有需要
[00:23:32.000 --> 00:23:35.000]  所以耶穌才要降臨世間做人
[00:23:35.000 --> 00:23:44.000]  我們有責任 要去滿足
[00:23:44.000 --> 00:23:47.000]  自己照顧身邊的人
[00:23:47.000 --> 00:23:53.000]  但是這一句不是單靠食物
[00:23:53.000 --> 00:23:59.000]  就是講原來人活著
[00:23:59.000 --> 00:24:02.000]  是有一樣事情是不能夠缺乏的
[00:24:02.000 --> 00:24:10.000]  擁有一切都不是活著
[00:24:10.000 --> 00:24:13.000]  直至我們得到這件不可以缺少的事情
[00:24:15.000 --> 00:24:18.000]  有一句話是這樣說
[00:24:18.000 --> 00:24:21.000]  麵包就是為了生活
[00:24:21.000 --> 00:24:27.000]  即是人生活是要吃麵包
[00:24:27.000 --> 00:24:33.000]  但不可以反過來說
[00:24:33.000 --> 00:24:36.000]  生活或者是生命就是為了麵包
[00:24:36.000 --> 00:24:42.000]  我們有沒有覺得自己當下
[00:24:42.000 --> 00:24:45.000]  其實欠缺了什麼
[00:24:45.000 --> 00:24:51.000]  我們會不會欠缺一樣很重要的事情
[00:24:51.000 --> 00:24:54.000]  而我們不自知呢
[00:24:54.000 --> 00:25:04.000]  其實我們都知道這個缺少了的事情
[00:25:04.000 --> 00:25:07.000]  是什麼事情
[00:25:07.000 --> 00:25:11.000]  經文也都耶穌清楚講出
[00:25:11.000 --> 00:25:14.000]  神口裡所出的一切話
[00:25:14.000 --> 00:25:22.000]  下半段經文值得我們咀嚼細味
[00:25:22.000 --> 00:25:26.000]  下一段的經文是需要我們細細的去思考和體會
[00:25:26.000 --> 00:25:30.000]  因為這一段經文是很特別的
[00:25:30.000 --> 00:25:34.000]  我說了你就會明白
[00:25:34.000 --> 00:25:37.000]  我打個比喻
[00:25:37.000 --> 00:25:40.000]  簡單的講經文可以是那是靠神的怪語
[00:25:42.000 --> 00:25:45.000]  經文可以是
[00:25:45.000 --> 00:25:48.000]  轉化為乃是靠神的怪語
[00:25:48.000 --> 00:25:54.000]  但經文沒有用到神的怪語
[00:25:54.000 --> 00:26:00.000]  神的怪語不就是神的說話可以解作為聖經
[00:26:00.000 --> 00:26:07.000]  還有第二個選擇
[00:26:07.000 --> 00:26:10.000]  經文可以說是乃是靠神的道
[00:26:12.000 --> 00:26:15.000]  就是道成肉身 耶穌基督的道
[00:26:15.000 --> 00:26:21.000]  不過經文都不是用這個
[00:26:21.000 --> 00:26:24.000]  用了一個相對勇種惆悵的字眼
[00:26:24.000 --> 00:26:32.000]  我給大家看看有什麼特別
[00:26:32.000 --> 00:26:37.000]  第一個特別之處是「話」字
[00:26:39.000 --> 00:26:42.000]  這個「話」字是很平凡的
[00:26:42.000 --> 00:26:45.000]  很廣泛的字眼
[00:26:45.000 --> 00:26:48.000]  可以指向說話
[00:26:48.000 --> 00:26:51.000]  可以指向物件
[00:26:51.000 --> 00:26:58.000]  用今天的說話就是
[00:26:58.000 --> 00:27:01.000]  你說什麼那個東西
[00:27:01.000 --> 00:27:07.000]  特別之處就是經文竟然用一個這麼普遍的字眼
[00:27:09.000 --> 00:27:12.000]  可以指向任何事情的字眼
[00:27:12.000 --> 00:27:21.000]  第二點「口」
[00:27:21.000 --> 00:27:24.000]  二人法
[00:27:24.000 --> 00:27:30.000]  我們知道神不像我們會有個口
[00:27:30.000 --> 00:27:37.000]  要表達的目的是講神
[00:27:37.000 --> 00:27:40.000]  和神溝通一樣的親民
[00:27:40.000 --> 00:27:47.000]  第三這句話沒有時間
[00:27:47.000 --> 00:27:53.000]  不牽涉過去現在和將來
[00:27:53.000 --> 00:27:58.000]  相反用了一個動態的模式
[00:27:58.000 --> 00:28:02.000]  英文你可以看得清楚一點
[00:28:05.000 --> 00:28:08.000]  意思就是說話是出來了一樣
[00:28:08.000 --> 00:28:14.000]  源源不絕
[00:28:14.000 --> 00:28:17.000]  所以這次經文如果讓我們去看
[00:28:17.000 --> 00:28:20.000]  我們歸納到這三點
[00:28:20.000 --> 00:28:23.000]  我們就會發覺到聖經刻意用神
[00:28:23.000 --> 00:28:26.000]  口裡所出的一切話
[00:28:26.000 --> 00:28:34.000]  是講神平常平時
[00:28:34.000 --> 00:28:37.000]  和我們向著耳朵所講的說話
[00:28:37.000 --> 00:28:45.000]  耶穌去運用這一節經文
[00:28:45.000 --> 00:28:51.000]  耶穌在用以色列人舊約瑪拉的故事
[00:28:51.000 --> 00:28:54.000]  去回答魔鬼
[00:28:54.000 --> 00:29:02.000]  為什麼我要將石頭變成麵包
[00:29:05.000 --> 00:29:08.000]  神要的話
[00:29:08.000 --> 00:29:11.000]  神現在都可以給我麵包
[00:29:11.000 --> 00:29:18.000]  神現在可以給我瑪拉
[00:29:18.000 --> 00:29:22.000]  以色列人四十年
[00:29:22.000 --> 00:29:25.000]  吃瑪拉的故事
[00:29:25.000 --> 00:29:31.000]  就是要教以色列人依靠神
[00:29:35.000 --> 00:29:38.000]  耶穌在回答魔鬼
[00:29:38.000 --> 00:29:42.000]  你以為麵包對我好重要
[00:29:42.000 --> 00:29:48.000]  神現在要我挨餓
[00:29:48.000 --> 00:29:51.000]  就是要我依靠神
[00:29:51.000 --> 00:29:56.000]  每日依靠神的話語
[00:29:56.000 --> 00:29:59.000]  就是這件不能缺少的事情
[00:30:03.000 --> 00:30:06.000]  我不知道大家喜不喜歡
[00:30:06.000 --> 00:30:09.000]  砌砌圖
[00:30:09.000 --> 00:30:12.000]  有沒有人試過完成
[00:30:12.000 --> 00:30:15.000]  一幅砌圖的 邀請你舉手
[00:30:15.000 --> 00:30:21.000]  是有的
[00:30:21.000 --> 00:30:27.000]  在你記憶當中
[00:30:27.000 --> 00:30:30.000]  要是有六七塊的砌圖也可以算是
[00:30:34.000 --> 00:30:37.000]  我記得我由250塊
[00:30:37.000 --> 00:30:40.000]  一直砌到2500塊
[00:30:40.000 --> 00:30:49.000]  我記得我砌過一幅
[00:30:49.000 --> 00:30:52.000]  是會發夜光的
[00:30:52.000 --> 00:30:55.000]  就是夜媽媽會發青綠色的光
[00:30:55.000 --> 00:31:01.000]  就是夜媽媽發青光的砌圖
[00:31:04.000 --> 00:31:07.000]  砌完這幅砌圖的感覺很好
[00:31:07.000 --> 00:31:12.000]  好像完成了一幅傑作一樣
[00:31:12.000 --> 00:31:17.000]  不過砌圖有一件事你很害怕
[00:31:17.000 --> 00:31:26.000]  全部砌圖放進去
[00:31:30.000 --> 00:31:33.000]  還有一個洞
[00:31:33.000 --> 00:31:36.000]  就是還有一個小空間
[00:31:36.000 --> 00:31:39.000]  沒有了 砌完了
