
[00:00:00.000 --> 00:00:03.000]  今天我把這一段經文
[00:02:49.000 --> 00:02:51.000]  我們可以一起生活在一起
[00:02:51.000 --> 00:02:52.000]  我們可以各取所需
[00:02:52.000 --> 00:02:54.000]  我們一起在一起搞告
[00:02:54.000 --> 00:02:55.000]  我們聚集在一起聚會
[00:02:55.000 --> 00:02:58.000]  我們聚集在一起讚美神
[00:02:58.000 --> 00:03:00.000]  這是他們願意聚集在一起
[00:03:00.000 --> 00:03:03.000]  所以我想我們就來分享這段經文
[00:03:03.000 --> 00:03:06.000]  是來告訴你們說真的很重要
[00:03:06.000 --> 00:03:09.000]  就是為了人陪伴是一種幸福
[00:03:09.000 --> 00:03:11.000]  誰願意陪伴你呢
[00:03:11.000 --> 00:03:12.000]  誰會跟你在一起呢
[00:03:12.000 --> 00:03:15.000]  為什麼要跟你承擔你的痛苦呢
[00:03:15.000 --> 00:03:17.000]  如果沒有愛 誰要做這件事情呢
[00:03:17.000 --> 00:03:22.000]  有一些人他們常常在自己孤單的時候
[00:03:22.000 --> 00:03:24.000]  他們想說有誰可以陪我呢
[00:03:24.000 --> 00:03:28.000]  在那邊算 有誰我可以找誰呢
[00:03:28.000 --> 00:03:32.000]  我知道有一些人他說我找不到人
[00:03:32.000 --> 00:03:35.000]  有些人在很多公開的場合
[00:03:35.000 --> 00:03:37.000]  在很多人很熱鬧的場合裡面
[00:03:37.000 --> 00:03:42.000]  突然他以後就覺得我不屬於這裡
[00:03:42.000 --> 00:03:44.000]  我好像不屬於這裡
[00:03:44.000 --> 00:03:45.000]  我好像應該去一個地方
[00:03:45.000 --> 00:03:47.000]  這裡好像不是我應該待的
[00:03:47.000 --> 00:03:52.000]  我就看見許多人生命裡頭有一個空缺
[00:03:52.000 --> 00:03:55.000]  那空缺就是我們需要有一些人
[00:03:55.000 --> 00:03:58.000]  跟我們在一起
[00:03:58.000 --> 00:04:02.000]  特別是那些上帝所預備的一群人
[00:04:02.000 --> 00:04:03.000]  跟我們在一起
[00:04:03.000 --> 00:04:05.000]  所以我想我們就透過這段經文
[00:04:05.000 --> 00:04:07.000]  來思想一些事
[00:04:07.000 --> 00:04:10.000]  到底神放了一些誰在我們當中呢
[00:04:10.000 --> 00:04:12.000]  為什麼陪伴是一種幸福呢
[00:04:12.000 --> 00:04:15.000]  因為我們可以經歷許多美好的事發生
[00:04:15.000 --> 00:04:18.000]  這段經文裡面我想神就提醒我們了
[00:04:18.000 --> 00:04:20.000]  就是弟兄姊妹可以聚集
[00:04:20.000 --> 00:04:25.000]  所以我先想一想 什麼時候需要陪伴
[00:04:25.000 --> 00:04:28.000]  有很多圖 你就看圖自己說故事
[00:04:28.000 --> 00:04:30.000]  有人是傷心的時候
[00:04:30.000 --> 00:04:33.000]  有人是很快樂的時候
[00:04:33.000 --> 00:04:38.000]  有人是跟他的親密朋友
[00:04:38.000 --> 00:04:42.000]  一起在夕陽下走到海邊
[00:04:42.000 --> 00:04:44.000]  有人是同類的人聚集在一起
[00:04:44.000 --> 00:04:47.000]  不管 反正我們有很多陪伴的理由
[00:04:47.000 --> 00:04:49.000]  但是我想神幫助我們做一件事
[00:04:49.000 --> 00:04:51.000]  剛剛我們弟兄妹可以聚集的時候
[00:04:51.000 --> 00:04:53.000]  是有事情發生了
[00:04:53.000 --> 00:04:54.000]  所以弟兄妹聚集的時候
[00:04:54.000 --> 00:04:57.000]  會展現陪伴的一個幸福
[00:04:57.000 --> 00:04:59.000]  所以我們就來思想一下
[00:04:59.000 --> 00:05:02.000]  什麼是聚集 在聖經裡面所描述的
[00:05:02.000 --> 00:05:06.000]  第一個 聚集可以是指著教會的生活
[00:05:06.000 --> 00:05:09.000]  或者我們用比較現在回應的事
[00:05:09.000 --> 00:05:11.000]  就是崇拜的生活
[00:05:11.000 --> 00:05:15.000]  所以我們禮拜天上午會聚集在一起
[00:05:15.000 --> 00:05:17.000]  一起在上帝敬拜
[00:05:17.000 --> 00:05:19.000]  很多人說這是做禮拜
[00:05:19.000 --> 00:05:22.000]  所以每個基督信了耶穌就要做禮拜
[00:05:22.000 --> 00:05:26.000]  但是你會發現像彼得在跟那些人說
[00:05:26.000 --> 00:05:28.000]  我們當做什麼
[00:05:28.000 --> 00:05:30.000]  彼得沒有跟他們說做禮拜
[00:05:30.000 --> 00:05:32.000]  他們自然就聚集起來
[00:05:32.000 --> 00:05:35.000]  因為他們裡頭有一個很深的期盼
[00:05:35.000 --> 00:05:38.000]  期盼其實在聖經裡面教導我們
[00:05:38.000 --> 00:05:41.000]  就是你能不能開始改變
[00:05:41.000 --> 00:05:46.000]  讓上帝成為你生命當中的優先
[00:05:46.000 --> 00:05:49.000]  人是很忙碌的
[00:05:49.000 --> 00:05:50.000]  忙碌到一個地步
[00:05:50.000 --> 00:05:52.000]  其實我們有很多事情
[00:05:52.000 --> 00:05:56.000]  可以安插在每一個時間表裡面
[00:05:56.000 --> 00:06:01.000]  上學期我就是帶民傳國中的老師
[00:06:01.000 --> 00:06:02.000]  看一本書
[00:06:02.000 --> 00:06:05.000]  那本書裡面提到界線的問題
[00:06:05.000 --> 00:06:08.000]  那本書的作者就提到一件事
[00:06:08.000 --> 00:06:13.000]  作者其實寫書是他很正常的職業
[00:06:13.000 --> 00:06:18.000]  當然他還可以去當講員
[00:06:18.000 --> 00:06:20.000]  世俗人請他去當講員
[00:06:20.000 --> 00:06:23.000]  世俗人請他去做顧問
[00:06:23.000 --> 00:06:24.000]  但是他就發現
[00:06:24.000 --> 00:06:27.000]  寫書實在是上帝給他一個很重要的事情
[00:06:27.000 --> 00:06:31.000]  他發現寫書可以幫助許多人
[00:06:31.000 --> 00:06:33.000]  不用親自來聽他演講
[00:06:33.000 --> 00:06:36.000]  但是生命可以有一些調整跟改變
[00:06:36.000 --> 00:06:39.000]  所以他就建議了他應該寫書
[00:06:39.000 --> 00:06:40.000]  而且他已經跟人家簽約
[00:06:40.000 --> 00:06:41.000]  他有一個概念
[00:06:41.000 --> 00:06:43.000]  所以他跟出版社已經簽了約
[00:06:43.000 --> 00:06:44.000]  說他哪時候要把書寫出來
[00:06:44.000 --> 00:06:47.000]  他就發現過了半年
[00:06:47.000 --> 00:06:50.000]  那個沒寫幾個字
[00:06:50.000 --> 00:06:53.000]  他說其實他就想這麼忙碌
[00:06:53.000 --> 00:06:57.000]  最好的管理就是我用零碎的時間來寫書
[00:06:57.000 --> 00:07:00.000]  我坐在飛機上的時候我就可以寫
[00:07:00.000 --> 00:07:01.000]  飛來飛去的時候
[00:07:01.000 --> 00:07:03.000]  我坐車的時候我就可以寫
[00:07:03.000 --> 00:07:04.000]  我就不要自己開車
[00:07:04.000 --> 00:07:06.000]  飛機也不會自己開
[00:07:06.000 --> 00:07:09.000]  我坐什麼時候有一個時間空白我就下來寫
[00:07:09.000 --> 00:07:11.000]  他想得很美好
[00:07:11.000 --> 00:07:14.000]  但是他發現那些零碎時間他都不能用
[00:07:14.000 --> 00:07:17.000]  他就發現他沒有辦法寫
[00:07:17.000 --> 00:07:20.000]  後來有一件事情救了他
[00:07:20.000 --> 00:07:21.000]  什麼事情救了他呢
[00:07:21.000 --> 00:07:23.000]  因為那時候他孩子還小
[00:07:23.000 --> 00:07:25.000]  所以要上幼稚園
[00:07:25.000 --> 00:07:28.000]  他就為孩子選了一個幼稚園標榜
[00:07:28.000 --> 00:07:31.000]  他們禮拜三都有一個親子活動
[00:07:31.000 --> 00:07:33.000]  這是幼稚園的特色
[00:07:33.000 --> 00:07:38.000]  所以要求爸爸媽媽一定要參加
[00:07:38.000 --> 00:07:41.000]  所以他就發現一件事
[00:07:41.000 --> 00:07:44.000]  原來每個禮拜三都要分出來
[00:07:44.000 --> 00:07:46.000]  他說我已經這麼忙碌了
[00:07:46.000 --> 00:07:48.000]  要四處去接演講
[00:07:48.000 --> 00:07:50.000]  然後想要寫書
[00:07:50.000 --> 00:07:53.000]  還有顧問的事情要做
[00:07:53.000 --> 00:07:54.000]  還有計畫要執行
[00:07:54.000 --> 00:07:58.000]  還有時間就每個禮拜三都分出來
[00:07:58.000 --> 00:07:59.000]  但是他後來想一想
[00:07:59.000 --> 00:08:02.000]  那不是他自己選的嗎
[00:08:02.000 --> 00:08:04.000]  幼稚園特色就是這個
[00:08:04.000 --> 00:08:06.000]  是他自己選這個特色的幼稚園
[00:08:06.000 --> 00:08:07.000]  他說好
[00:08:07.000 --> 00:08:11.000]  他就發現平常他禮拜三常常發生很多事情
[00:08:11.000 --> 00:08:12.000]  禮拜四要做
[00:08:12.000 --> 00:08:14.000]  他禮拜三一定要去完成它
[00:08:14.000 --> 00:08:15.000]  很緊急的事情
[00:08:15.000 --> 00:08:16.000]  但從那一天開始
[00:08:16.000 --> 00:08:19.000]  他要讓他兒子上幼稚園開始
[00:08:19.000 --> 00:08:20.000]  他就決定了
[00:08:20.000 --> 00:08:24.000]  他把他時間就框了一個框
[00:08:24.000 --> 00:08:26.000]  那框就是不能改變
[00:08:26.000 --> 00:08:29.000]  所有事情碰到他就要離開
[00:08:29.000 --> 00:08:31.000]  所以當他做這件事情的時候
[00:08:31.000 --> 00:08:34.000]  他就發現他的時間還是要出來
[00:08:34.000 --> 00:08:37.000]  所以他就發現有一些緊急的事
[00:08:37.000 --> 00:08:38.000]  他可以做什麼處理
[00:08:38.000 --> 00:08:40.000]  但是那時間他還是可以去什麼
[00:08:40.000 --> 00:08:42.000]  去他兒子的幼稚園
[00:08:42.000 --> 00:08:45.000]  去那裡一起做親子活動
[00:08:45.000 --> 00:08:46.000]  所以當他碰到這件事
[00:08:46.000 --> 00:08:50.000]  他就開始想原來他沒有把時間分出來寫書
[00:08:50.000 --> 00:08:52.000]  所以他就用一天的下午
[00:08:52.000 --> 00:08:53.000]  或是兩天的
[00:08:53.000 --> 00:08:54.000]  我忘記了
[00:08:54.000 --> 00:08:57.000]  他就說那個時間就是他寫書的時間
[00:08:57.000 --> 00:09:00.000]  不到一個月他就把書寫完了
[00:09:00.000 --> 00:09:01.000]  他不是沒有東西
[00:09:01.000 --> 00:09:05.000]  他是沒有辦法讓他時間被分別出來
[00:09:05.000 --> 00:09:06.000]  安靜來處理
[00:09:06.000 --> 00:09:09.000]  所以其實聖經裡面提醒我們
[00:09:09.000 --> 00:09:11.000]  我們需要有聚會的生活
[00:09:11.000 --> 00:09:13.000]  不是因為上帝的禁堆
[00:09:13.000 --> 00:09:15.000]  是因為在上帝的規則裡面
[00:09:15.000 --> 00:09:16.000]  也告訴我們
[00:09:16.000 --> 00:09:18.000]  我們每個禮拜要來安靜
[00:09:18.000 --> 00:09:20.000]  要來敬拜上帝的時候
[00:09:20.000 --> 00:09:22.000]  我們有沒有被吸引起來
[00:09:22.000 --> 00:09:26.000]  我們可不可以把這個聚會的時間
[00:09:26.000 --> 00:09:30.000]  當作一個框起來的東西
[00:09:30.000 --> 00:09:34.000]  什麼事情碰到他都不能改變跟更動
[00:09:34.000 --> 00:09:36.000]  當我們這樣回應的時候
[00:09:36.000 --> 00:09:40.000]  你會發現你生命當中的優先順序就出來了
[00:09:40.000 --> 00:09:41.000]  其實我們從來
[00:09:41.000 --> 00:09:42.000]  我最近也學習到
[00:09:42.000 --> 00:09:45.000]  從來不是沒有時間
[00:09:45.000 --> 00:09:46.000]  我現在越來越知道
[00:09:46.000 --> 00:09:50.000]  沒有時間這個話是自己欺騙自己
[00:09:50.000 --> 00:09:51.000]  因為最近我就覺得
[00:09:51.000 --> 00:09:54.000]  我需要在做一些事情
[00:09:54.000 --> 00:09:55.000]  在教一些服事裡面
[00:09:55.000 --> 00:09:56.000]  所以我就想說
[00:09:56.000 --> 00:09:59.000]  那我就需要把整個東西就排進來
[00:09:59.000 --> 00:10:00.000]  當我一排進來的時候
[00:10:00.000 --> 00:10:02.000]  我就發現會擠壓到別的事
[00:10:02.000 --> 00:10:04.000]  所以我就把別的事就開始
[00:10:04.000 --> 00:10:06.000]  因為有的是時間跟限定
[00:10:06.000 --> 00:10:09.000]  所以我就只好那個時間就只要給他
[00:10:09.000 --> 00:10:11.000]  因為你不給他就沒有
[00:10:11.000 --> 00:10:12.000]  這件事就不能做了
[00:10:12.000 --> 00:10:14.000]  所以就給他就排到別的喜歡
[00:10:14.000 --> 00:10:18.000]  所以整個時間就比較多
[00:10:18.000 --> 00:10:19.000]  就排個進去
[00:10:19.000 --> 00:10:21.000]  我發現不是沒有時間
[00:10:21.000 --> 00:10:23.000]  反而我覺得時間不是問題
[00:10:23.000 --> 00:10:26.000]  是因為我發現沒有力氣
[00:10:26.000 --> 00:10:27.000]  我亂了幾週
[00:10:27.000 --> 00:10:29.000]  我發現原來是沒有力氣
[00:10:29.000 --> 00:10:31.000]  不是做不好是沒有力氣
[00:10:31.000 --> 00:10:32.000]  是因為剛剛這樣排滿了
[00:10:32.000 --> 00:10:34.000]  結果沒有力氣是這樣
[00:10:34.000 --> 00:10:38.000]  就發現體力在衰退當中
[00:10:38.000 --> 00:10:40.000]  所以不是沒有時間
[00:10:40.000 --> 00:10:43.000]  所以我這個交給不是時間的問題
[00:10:43.000 --> 00:10:46.000]  那交給是我的力氣的問題
[00:10:46.000 --> 00:10:48.000]  所以我就要調整我的力氣的問題
[00:10:48.000 --> 00:10:49.000]  怎麼去處理它
[00:10:49.000 --> 00:10:51.000]  而不是時間的問題
[00:10:51.000 --> 00:10:52.000]  所以其實一樣
[00:10:52.000 --> 00:10:53.000]  所以當我們把一些東西
[00:10:53.000 --> 00:10:55.000]  優先排理出來的時候
[00:10:55.000 --> 00:10:57.000]  你會發現在生命當中
[00:10:57.000 --> 00:11:00.000]  就拉出一條順序
[00:11:00.000 --> 00:11:02.000]  而這個順序就讓你發現
[00:11:02.000 --> 00:11:05.000]  原來你可以經歷整個作為跟祝福
[00:11:05.000 --> 00:11:07.000]  所以聚集是指的
[00:11:07.000 --> 00:11:08.000]  這樣一個崇拜的生活
[00:11:08.000 --> 00:11:10.000]  我們可不可以幫助我們自己
[00:11:10.000 --> 00:11:14.000]  壓出那個優先順序來
[00:11:14.000 --> 00:11:16.000]  這個是很特別的
[00:11:16.000 --> 00:11:19.000]  在我剛剛信耶穌到教會的時候
[00:11:19.000 --> 00:11:20.000]  他們就聽到
[00:11:20.000 --> 00:11:27.000]  早期大概民國大概40年到50年代
[00:11:27.000 --> 00:11:29.000]  經歷一波的父親
[00:11:29.000 --> 00:11:36.000]  許多的退伍軍人他們就奉獻
[00:11:36.000 --> 00:11:40.000]  所以帶來北中很多教會被建立
[00:11:40.000 --> 00:11:42.000]  他們就說那時候的光景是這樣
[00:11:42.000 --> 00:11:45.000]  他說你在哪裡聚會
[00:11:45.000 --> 00:11:47.000]  那裡就充滿了
[00:11:47.000 --> 00:11:49.000]  很多人就不知道為什麼就跑來
[00:11:49.000 --> 00:11:50.000]  然後就坐滿了
[00:11:50.000 --> 00:11:52.000]  坐滿了然後窗戶外面有人
[00:11:52.000 --> 00:11:55.000]  門口外面有人就集集了
[00:11:55.000 --> 00:11:57.000]  我說故事講他說是的
[00:11:57.000 --> 00:12:00.000]  他們拿個手風琴在公園裡面唱歌
[00:12:00.000 --> 00:12:01.000]  就一堆人聚集來
[00:12:01.000 --> 00:12:04.000]  然後立刻有沒有搬台子不知道
[00:12:04.000 --> 00:12:06.000]  有人就開始講到
[00:12:06.000 --> 00:12:07.000]  真的就當作悔改信耶穌
[00:12:07.000 --> 00:12:08.000]  就這麼簡單
[00:12:08.000 --> 00:12:11.000]  你說現在去拉也沒有人來管你
[00:12:11.000 --> 00:12:14.000]  就是這樣 人就可慕
[00:12:14.000 --> 00:12:16.000]  所以有些弟兄妹他們信了主
[00:12:16.000 --> 00:12:18.000]  他們早上在這個教會做崇拜
[00:12:18.000 --> 00:12:21.000]  下午去另外一個教會做禮拜
[00:12:21.000 --> 00:12:24.000]  我說現在不一樣了
[00:12:24.000 --> 00:12:26.000]  現在大家來跟你斤斤計較
[00:12:26.000 --> 00:12:29.000]  我這教會聚會多少時間
[00:12:29.000 --> 00:12:33.000]  我家裡太多的事情都不能處理
[00:12:33.000 --> 00:12:37.000]  我們承認我們很忙
[00:12:37.000 --> 00:12:39.000]  我們很多事要處理
[00:12:39.000 --> 00:12:42.000]  但我想我們也願意來回應主
[00:12:42.000 --> 00:12:45.000]  這一群人他們很簡單
[00:12:45.000 --> 00:12:46.000]  他們就聚集了
[00:12:46.000 --> 00:12:48.000]  他們聚集只有原因
[00:12:48.000 --> 00:12:52.000]  因為他們覺得上帝足夠吸引他們
[00:12:52.000 --> 00:12:54.000]  他們覺得每一次聚集
[00:12:54.000 --> 00:12:57.000]  神有剛中有做一些事
[00:12:57.000 --> 00:13:00.000]  所以我們渴望神在剛中做一些事
[00:13:00.000 --> 00:13:02.000]  第二個聚集也代表什麼呢
[00:13:02.000 --> 00:13:04.000]  屬於小組的生活
[00:13:04.000 --> 00:13:06.000]  你會發現他們不僅在店裡
[00:13:06.000 --> 00:13:08.000]  他們也在家中聚集
[00:13:08.000 --> 00:13:11.000]  所以很多人他們在家中他們就開始
[00:13:11.000 --> 00:13:14.000]  所以通常一個教會裡面要運作裡面
[00:13:14.000 --> 00:13:17.000]  他一定有所謂的小組的生活
[00:13:17.000 --> 00:13:18.000]  現在我們叫細胞小組
[00:13:18.000 --> 00:13:21.000]  但是以前他們叫團契
[00:13:21.000 --> 00:13:24.000]  以前叫團契 以前叫助導會
[00:13:24.000 --> 00:13:26.000]  以前有很多的聚會 家庭禮拜
[00:13:26.000 --> 00:13:29.000]  這些其實都是屬於小組的生活
[00:13:29.000 --> 00:13:31.000]  而他們在這個小組生活當中就發現
[00:13:31.000 --> 00:13:36.000]  一群弟兄姊妹可以比較多個關係在一起
[00:13:36.000 --> 00:13:39.000]  多認識一點 多了解一點
[00:13:39.000 --> 00:13:41.000]  我想在我們當中有一些弟兄姊妹
[00:13:41.000 --> 00:13:44.000]  我們還是有一些是很熟的
[00:13:44.000 --> 00:13:46.000]  有一些我們還是不太熟的
[00:13:46.000 --> 00:13:49.000]  有一些知道他跟我們在一起聚會
[00:13:49.000 --> 00:13:50.000]  打過幾次招呼的
[00:13:50.000 --> 00:13:52.000]  但是可能都沒有談過話
[00:13:52.000 --> 00:13:54.000]  都可能存在在我們教會當中
[00:13:54.000 --> 00:13:56.000]  但是小組就不一樣了
[00:13:56.000 --> 00:13:58.000]  跟我們聚在一起的時候你會發現
[00:13:58.000 --> 00:14:01.000]  我越了解他 我越知道他的脾氣
[00:14:01.000 --> 00:14:02.000]  我越知道他的性格
[00:14:02.000 --> 00:14:04.000]  我也知道他家裡的背景
[00:14:04.000 --> 00:14:05.000]  當我們有問題的時候
[00:14:05.000 --> 00:14:06.000]  我們就可以一起成長
[00:14:06.000 --> 00:14:09.000]  一起扶持 一起長大
[00:14:09.000 --> 00:14:11.000]  這是很重要的
[00:14:11.000 --> 00:14:12.000]  所以許多人在小組當中
[00:14:12.000 --> 00:14:15.000]  他們就經歷到愛的交流
[00:14:15.000 --> 00:14:19.000]  經歷到許多的恩典就浮現在小組裡面
[00:14:19.000 --> 00:14:22.000]  所以鼓勵弟兄妹我們進入小組一個目的
[00:14:22.000 --> 00:14:26.000]  不是只是說我反正生理我都會
[00:14:26.000 --> 00:14:29.000]  反正我還是會信靠主
[00:14:29.000 --> 00:14:31.000]  我不會隨便就跌倒的
[00:14:31.000 --> 00:14:33.000]  是不只這些
[00:14:33.000 --> 00:14:37.000]  小組裡面有上帝擺下一些美好的部分
[00:14:37.000 --> 00:14:39.000]  會在那裡發生
[00:14:39.000 --> 00:14:41.000]  不然初代教會這群人
[00:14:41.000 --> 00:14:43.000]  不會就這樣聚集在一起
[00:14:43.000 --> 00:14:45.000]  而帶出許多的國效
[00:14:45.000 --> 00:14:47.000]  所以我想我們就來回應主
[00:14:47.000 --> 00:14:49.000]  所以聚集也指個小組生活
[00:14:49.000 --> 00:14:51.000]  聚集也還有指什麼
[00:14:51.000 --> 00:14:53.000]  服侍的團隊的生活
[00:14:53.000 --> 00:14:55.000]  所以你會發現在每一個教會裡面
[00:14:55.000 --> 00:14:58.000]  它不斷的因為某些因素
[00:14:58.000 --> 00:15:00.000]  它產生服侍的團隊
[00:15:00.000 --> 00:15:01.000]  比如說敬拜的團隊
[00:15:01.000 --> 00:15:04.000]  比如說愛宴的團隊
[00:15:04.000 --> 00:15:07.000]  比如說在有維修的團隊
[00:15:07.000 --> 00:15:10.000]  比如說有成人儲物學的團隊
[00:15:10.000 --> 00:15:12.000]  其實每一個服侍裡面
[00:15:12.000 --> 00:15:13.000]  都不會一個人來服侍
[00:15:13.000 --> 00:15:15.000]  所以基本上它會產生那個團隊
[00:15:15.000 --> 00:15:19.000]  而那個團隊就帶出許多的國效
[00:15:19.000 --> 00:15:23.000]  長老教會他們在做教會歷史的研究
[00:15:23.000 --> 00:15:25.000]  跟思考的時候
[00:15:25.000 --> 00:15:28.000]  就發現長老教會有一個地方很特別
[00:15:28.000 --> 00:15:30.000]  他們教會 很多長老教會
[00:15:30.000 --> 00:15:33.000]  他們帶一個很重要的服侍團隊
[00:15:33.000 --> 00:15:36.000]  成為教會一個很重要的事工
[00:15:36.000 --> 00:15:39.000]  而且撐起教會 是什麼呢
[00:15:39.000 --> 00:15:42.000]  就是聖歌隊
[00:15:42.000 --> 00:15:44.000]  你去看長老教會
[00:15:44.000 --> 00:15:46.000]  大概小小教會都有聖歌隊
[00:15:46.000 --> 00:15:48.000]  而聖歌隊成員從老到少都有
[00:15:48.000 --> 00:15:52.000]  他們就在聖歌隊裡面透過唱詩歌
[00:15:52.000 --> 00:15:54.000]  透過練習就發現
[00:15:54.000 --> 00:15:57.000]  整個他們的心就揪在一起
[00:15:57.000 --> 00:15:59.000]  所以聖歌隊做很多事了
[00:15:59.000 --> 00:16:01.000]  不是只有除外獻詩
[00:16:01.000 --> 00:16:03.000]  還有需要獻詩的機會
[00:16:03.000 --> 00:16:07.000]  聖歌隊會一起去出遊 家庭做禮拜
[00:16:07.000 --> 00:16:10.000]  他們做很多事情圍繞聖歌隊
[00:16:10.000 --> 00:16:13.000]  所以你就發現那叫服侍的團隊
[00:16:13.000 --> 00:16:14.000]  所以同樣在我們教會裡面
[00:16:14.000 --> 00:16:16.000]  有許多的服侍團隊
[00:16:16.000 --> 00:16:18.000]  你會發現當你進入在其中
[00:16:18.000 --> 00:16:21.000]  你就會幫助你自己恩賜擴張
[00:16:21.000 --> 00:16:22.000]  進到其中你就看見
[00:16:22.000 --> 00:16:24.000]  我們可以一起來做一些事
[00:16:24.000 --> 00:16:26.000]  來完成神的託付
[00:16:26.000 --> 00:16:30.000]  所以我就有時候會做一點觀察
[00:16:30.000 --> 00:16:31.000]  我就看見
[00:16:31.000 --> 00:16:34.000]  當初我們請莊老師
[00:16:34.000 --> 00:16:36.000]  來帶成人組入學的時候
