
[00:00:00.000 --> 00:00:05.000]  過去這兩個月特別給大家來思想三個字
[00:05:02.000 --> 00:05:07.000]  他們也被交在主耶穌的這個關係的裡面
[00:05:07.000 --> 00:05:10.000]  要他們常與自子同在
[00:05:10.000 --> 00:05:13.000]  也要差他們出去傳道
[00:05:13.000 --> 00:05:16.000]  若是大家看到這兩個經文
[00:05:16.000 --> 00:05:22.000]  你就發現了主耶穌好像在整個四方的裡面有一種心意
[00:05:22.000 --> 00:05:24.000]  今天你如何看教會呢?
[00:05:24.000 --> 00:05:27.000]  教會在神的裡面有一個心意
[00:05:27.000 --> 00:05:29.000]  這個心意是什麼?
[00:05:29.000 --> 00:05:33.000]  這個心意就是神有一種的期盼
[00:05:33.000 --> 00:05:35.000]  這些被呼召的人
[00:05:35.000 --> 00:05:39.000]  他們要成為世上的光和言
[00:05:39.000 --> 00:05:41.000]  他們會被裝備
[00:05:41.000 --> 00:05:43.000]  他們會被猜送
[00:05:43.000 --> 00:05:47.000]  讓他們來宣講天國的福音
[00:05:47.000 --> 00:05:49.000]  所以因著這個緣故
[00:05:49.000 --> 00:05:59.000]  教會就成為一個非常重要的一個地方
[00:05:59.000 --> 00:06:01.000]  在末代的當中
[00:06:01.000 --> 00:06:06.000]  主耶穌沒有採取任何一個方法來滿足他的旨意
[00:06:06.000 --> 00:06:10.000]  上帝也沒有使用過離開教會以外的方法
[00:06:10.000 --> 00:06:13.000]  來建立他在地上的見證
[00:06:13.000 --> 00:06:19.000]  所以教會使徒使命福音完全連在一起
[00:06:19.000 --> 00:06:22.000]  神說要把教會放在一個特殊的地位裡面
[00:06:22.000 --> 00:06:25.000]  這個地位叫做栽培的地位
[00:06:25.000 --> 00:06:28.000]  人性的主走在主耶穌的面前
[00:06:28.000 --> 00:06:30.000]  明白救贖的道理
[00:06:30.000 --> 00:06:33.000]  在當中受到這個信仰當中的影響
[00:06:33.000 --> 00:06:34.000]  開始科目神
[00:06:34.000 --> 00:06:36.000]  被主的話語建立
[00:06:36.000 --> 00:06:37.000]  願意跟隨主耶穌
[00:06:37.000 --> 00:06:39.000]  原來這個過程的裡面
[00:06:39.000 --> 00:06:43.000]  萊希要訓練一群人到最後的時候
[00:06:43.000 --> 00:06:45.000]  他們在教會的當中
[00:06:45.000 --> 00:06:48.000]  擔演了使徒的角色
[00:06:48.000 --> 00:06:50.000]  擔演了差遣師的角色
[00:06:50.000 --> 00:06:53.000]  要到世界當中做他的工作
[00:06:53.000 --> 00:06:55.000]  所以在神的心音的裡面
[00:06:55.000 --> 00:06:57.000]  神的言語的當中
[00:06:57.000 --> 00:07:00.000]  他說教會的重要就在栽培的裡面
[00:07:00.000 --> 00:07:05.000]  教會的重要就是好像主耶穌吩咐使徒的一樣
[00:07:05.000 --> 00:07:10.000]  你們要出去使萬民做我的門徒
[00:07:10.000 --> 00:07:13.000]  這個是耶穌對教會的信義
[00:07:13.000 --> 00:07:19.000]  這個是神家對這個世界當中的一個信義
[00:07:19.000 --> 00:07:21.000]  關鍵在什麼
[00:07:21.000 --> 00:07:26.000]  關鍵就是如何裝備帶領的人
[00:07:26.000 --> 00:07:31.000]  所以今天我希望把耶穌的這個的心意
[00:07:31.000 --> 00:07:36.000]  用四個很簡單的要點跟大家來分享
[00:07:36.000 --> 00:07:40.000]  讓我們今天能夠在這個講道的裡面
[00:07:40.000 --> 00:07:44.000]  能夠重新來經歷到神的言語的寶貴
[00:07:44.000 --> 00:07:47.000]  也在當中經歷到教會的重要性
[00:07:47.000 --> 00:07:50.000]  門徒也叫領受訓練的重要性
[00:07:50.000 --> 00:07:54.000]  讓我在這個時候跟大家來念第三節的經文
[00:07:54.000 --> 00:07:59.000]  在《路加福音》第九章五十七到六十二節
[00:07:59.000 --> 00:08:01.000]  這個經文大家很認識
[00:08:01.000 --> 00:08:05.000]  我把這個經文分開三個小的部分
[00:08:05.000 --> 00:08:13.000]  這三個小的部分顯露出耶穌對門徒帶領者的一個心願
[00:08:13.000 --> 00:08:18.000]  在第九章的第五十七跟五十八節
[00:08:18.000 --> 00:08:22.000]  他們走路的時候有一個人對耶穌說
[00:08:22.000 --> 00:08:28.000]  你無論往哪裡去我要跟從你
[00:08:28.000 --> 00:08:33.000]  耶穌說湖裡有洞天空的飛鳥有窩
[00:08:33.000 --> 00:08:38.000]  只是人子沒有枕頭的地方
[00:08:38.000 --> 00:08:42.000]  神對召會領受的一個心意是什麼呢
[00:08:42.000 --> 00:08:48.000]  第一個就是他們能夠做出承擔
[00:08:48.000 --> 00:08:52.000]  他們是能夠承擔的那一群人
[00:08:52.000 --> 00:08:54.000]  大家小心看一下這個經文裡面
[00:08:54.000 --> 00:08:57.000]  這個人大概了解了主耶穌基督
[00:08:57.000 --> 00:09:00.000]  大概也聽過主耶穌的講道
[00:09:00.000 --> 00:09:05.000]  也在背後的當中成為一個耶穌的科目者
[00:09:05.000 --> 00:09:09.000]  他可能在當中看見了主耶穌當中的儀容
[00:09:09.000 --> 00:09:11.000]  主耶穌話語的能力
[00:09:11.000 --> 00:09:13.000]  主耶穌講的天國的美麗
[00:09:13.000 --> 00:09:15.000]  所以他心開始動
[00:09:15.000 --> 00:09:18.000]  他說好吧我跟隨耶穌吧
[00:09:18.000 --> 00:09:21.000]  我在當中可能就是跟隨耶穌的時候
[00:09:21.000 --> 00:09:24.000]  就可以看到耶穌所講到的事情
[00:09:24.000 --> 00:09:26.000]  他來到主耶穌的面前
[00:09:26.000 --> 00:09:28.000]  並不是主耶穌吩咐的
[00:09:28.000 --> 00:09:31.000]  他來到主耶穌的面前就講了這句話
[00:09:31.000 --> 00:09:35.000]  他說你無論往哪裡去我也要跟
[00:09:35.000 --> 00:09:37.000]  但是耶穌卻在那個時候
[00:09:37.000 --> 00:09:40.000]  發出了一個非常很難聽的說話
[00:09:40.000 --> 00:09:45.000]  好像不僅僅是拒絕了這個人的這種的請求
[00:09:45.000 --> 00:09:49.000]  反而在背後裡面還講到一個非常悲觀的說話
[00:09:49.000 --> 00:09:51.000]  這個悲觀說話這樣說
[00:09:51.000 --> 00:09:55.000]  耶穌說 湖裡有洞 天空的飛鳥有窩
[00:09:55.000 --> 00:09:58.000]  是人子沒有枕頭的地方
[00:09:58.000 --> 00:10:01.000]  講完以後大概這個人就沒有再跟上成為
[00:10:01.000 --> 00:10:06.000]  耶穌的門徒 耶穌的這個承繼者
[00:10:06.000 --> 00:10:09.000]  今天在神的面前 在神家裡面
[00:10:09.000 --> 00:10:13.000]  那一些能夠成為 栽培成為帶領者的人
[00:10:13.000 --> 00:10:17.000]  往往都需要一個的成分
[00:10:17.000 --> 00:10:20.000]  這個成分就叫呼召的成分
[00:10:20.000 --> 00:10:25.000]  今天不是你來到神的面前來服侍祂
[00:10:25.000 --> 00:10:29.000]  是神呼召你來去服侍祂
[00:10:29.000 --> 00:10:33.000]  在美國裡面有一個跟慕迪先生一起同工的
[00:10:33.000 --> 00:10:36.000]  一個牧師叫作R.A.Torry
[00:10:36.000 --> 00:10:39.000]  這個R.A.Torry年輕的時候
[00:10:39.000 --> 00:10:44.000]  在大學的時候放蕩
[00:10:44.000 --> 00:10:47.000]  他不願意跟隨神
[00:10:47.000 --> 00:10:50.000]  所以結果有一天的晚上
[00:10:50.000 --> 00:10:53.000]  神聽了他母親的一個禱告
[00:10:53.000 --> 00:10:56.000]  那母親切夜的為他禱告說
[00:10:56.000 --> 00:11:01.000]  神啊 你讓我的兒子成為一個能夠宣講福音的人吧
[00:11:01.000 --> 00:11:03.000]  結果在夢裡面
[00:11:03.000 --> 00:11:05.000]  這個R.A.Torry就夢見了他媽媽跟他說
[00:11:05.000 --> 00:11:07.000]  你要成為一個傳道者
[00:11:07.000 --> 00:11:11.000]  他心裡面醒來的時候很生氣
[00:11:11.000 --> 00:11:13.000]  他說我已經拒絕了神
[00:11:13.000 --> 00:11:15.000]  我已經不願意跟神來交往了
[00:11:15.000 --> 00:11:17.000]  為什麼有這個意念
[00:11:17.000 --> 00:11:24.000]  就在他的這種瘋狂的責備這種困擾的當中
[00:11:24.000 --> 00:11:26.000]  他決定要自殺
[00:11:26.000 --> 00:11:28.000]  就在他自殺的期間
[00:11:28.000 --> 00:11:30.000]  在還沒有動手之前
[00:11:30.000 --> 00:11:32.000]  忽然間有一個意念來
[00:11:32.000 --> 00:11:35.000]  他說好不好 你先禱告一下
[00:11:35.000 --> 00:11:39.000]  結果就應著這個禱告挽回他的生命
[00:11:39.000 --> 00:11:44.000]  這個年輕人後來成為了慕迪先生的同工
[00:11:44.000 --> 00:11:47.000]  這個慕迪先生這個同工R.A.Torry
[00:11:47.000 --> 00:11:50.000]  他有一種很特別在神的面前的領受
[00:11:50.000 --> 00:11:54.000]  就是如今往後的一生
[00:11:54.000 --> 00:11:56.000]  這是因為神呼召了他
[00:11:56.000 --> 00:12:01.000]  所以他要一生的來服侍神之子
[00:12:01.000 --> 00:12:05.000]  因著這個緣故他生命的理念就不再懼怕
[00:12:05.000 --> 00:12:09.000]  你知道福音不是一個相對的教導
[00:12:09.000 --> 00:12:11.000]  是一個絕對的命令
[00:12:11.000 --> 00:12:17.000]  不是一個我們如何按照世界當中妥協出來的一個決定
[00:12:17.000 --> 00:12:24.000]  乃是一個為那些能夠做出明決決定的人所打開的道路
[00:12:24.000 --> 00:12:28.000]  所以神與世界之間沒有找到優先次序的
[00:12:28.000 --> 00:12:30.000]  或者猶豫不決的人
[00:12:30.000 --> 00:12:37.000]  是沒有辦法實實在在走到門徒帶領者當有的生活的裡面
[00:12:37.000 --> 00:12:42.000]  這種的能力都出在神的呼召的裡面
[00:12:42.000 --> 00:12:43.000]  親愛的弟兄姊妹
[00:12:43.000 --> 00:12:49.000]  一個能夠在神的面前服侍神的帶領者
[00:12:49.000 --> 00:12:52.000]  他需要有這種承擔
[00:12:52.000 --> 00:12:55.000]  這種的承擔是神的呼召而來
[00:12:55.000 --> 00:13:00.000]  其實家庭生活很簡單的一個事情就在這裡
[00:13:00.000 --> 00:13:08.000]  若是兩方面都能夠為家庭做出一種的承擔一種的承諾
[00:13:08.000 --> 00:13:12.000]  家庭裡面走過任何一個道路都容易解決
[00:13:12.000 --> 00:13:16.000]  但是三方面不願意做出這個承諾
[00:13:16.000 --> 00:13:18.000]  不願意做出這個承擔
[00:13:18.000 --> 00:13:22.000]  很小的事情都能夠破壞家庭
[00:13:22.000 --> 00:13:25.000]  所以你看一下我們的生活是不是這樣子
[00:13:25.000 --> 00:13:31.000]  我們的生活裡面若是有一方的承擔有一方的配達
[00:13:31.000 --> 00:13:33.000]  在這個承擔的道路當中
[00:13:33.000 --> 00:13:35.000]  不管遇到任何的風雨
[00:13:35.000 --> 00:13:39.000]  那一個的承擔要讓這個的生命
[00:13:39.000 --> 00:13:42.000]  讓這個家庭成為美麗
[00:13:42.000 --> 00:13:44.000]  教會生活也是一樣
[00:13:44.000 --> 00:13:47.000]  今天教會生活帶領者需要有這種承擔
[00:13:47.000 --> 00:13:49.000]  就因為有這種承擔
[00:13:49.000 --> 00:13:53.000]  所以能夠背負一些很負面的環境
[00:13:53.000 --> 00:13:57.000]  能夠背負很多的不沒有想過的事情
[00:13:57.000 --> 00:14:00.000]  然而能夠喜樂的來服侍神
[00:14:00.000 --> 00:14:03.000]  當我們的心願意降伏下來的時候
[00:14:03.000 --> 00:14:06.000]  當我們願意接受神旨意帶領的時候
[00:14:06.000 --> 00:14:08.000]  這個叫做承擔
[00:14:08.000 --> 00:14:13.000]  今天我們需要在教會裡面看到這一份的承擔
[00:14:13.000 --> 00:14:18.000]  因為這個承擔的結果會帶來人開始走上十字架的道路
[00:14:18.000 --> 00:14:25.000]  很清楚明確的知道原來神所要求的不僅僅是一些浪漫的人
[00:14:25.000 --> 00:14:27.000]  一些科目耶穌的人
[00:14:27.000 --> 00:14:34.000]  乃是那些願意能夠為主的緣故承擔走上十字架道路的人
[00:14:34.000 --> 00:14:39.000]  今天所有帶領者都需要有這種的期盼
[00:14:39.000 --> 00:14:41.000]  耶穌的期盼
[00:14:41.000 --> 00:14:46.000]  就是因為歌父在他身旁的是出於神
[00:14:46.000 --> 00:14:49.000]  所以就能夠沒有埋怨的底下
[00:14:49.000 --> 00:14:52.000]  擔當教會的使命
[00:14:52.000 --> 00:14:56.000]  耶穌就是這樣子過這個服侍的生活
[00:14:56.000 --> 00:15:00.000]  最終被釘在十字架的裡面
[00:15:00.000 --> 00:15:05.000]  連保羅也受到這個主耶穌的生命的這種的影響
[00:15:05.000 --> 00:15:07.000]  他也這樣說
[00:15:07.000 --> 00:15:10.000]  在《使徒行傳》的二十章二十四節
[00:15:10.000 --> 00:15:12.000]  我卻不以性命為念
[00:15:12.000 --> 00:15:14.000]  也不看為寶貴
[00:15:14.000 --> 00:15:17.000]  只要行完我的路程
[00:15:17.000 --> 00:15:21.000]  成就我從主耶穌所領受的職分
[00:15:21.000 --> 00:15:25.000]  證明神恩惠的福音
[00:15:25.000 --> 00:15:27.000]  這個是耶穌的期待
[00:15:27.000 --> 00:15:30.000]  當我們願意在神的面前說服事的時候
[00:15:30.000 --> 00:15:34.000]  先問神是否已經把負擔承擔給你
[00:15:34.000 --> 00:15:37.000]  是否在神的言語的當中
[00:15:37.000 --> 00:15:39.000]  你已經能夠接受十字架的使命
[00:15:39.000 --> 00:15:42.000]  一些能夠擔當承擔的人
[00:15:42.000 --> 00:15:45.000]  往往他走上天國的道路中
[00:15:45.000 --> 00:15:49.000]  他就不再有任何重大的埋怨
[00:15:49.000 --> 00:15:52.000]  在困境的當中仍然仰望神
[00:15:52.000 --> 00:15:55.000]  這個叫做美麗的靈魂
[00:15:55.000 --> 00:15:58.000]  今天我們要看美麗的靈魂
[00:15:58.000 --> 00:16:00.000]  你就是美麗的靈魂
[00:16:00.000 --> 00:16:02.000]  因為你能夠擔當承受給你的
[00:16:02.000 --> 00:16:04.000]  第二個 耶穌的盼望
[00:16:04.000 --> 00:16:10.000]  這是這些的帶領者可以成為可被使用的一群
[00:16:10.000 --> 00:16:20.000]  我們請看第五十九節到六十節
[00:16:20.000 --> 00:16:23.000]  又有一個人
[00:16:23.000 --> 00:16:27.000]  又對一個人說 跟從我來
[00:16:27.000 --> 00:16:32.000]  那個人說 主啊 容我先回去埋葬我的父親
[00:16:32.000 --> 00:16:34.000]  第六十節 耶穌說
[00:16:34.000 --> 00:16:36.000]  任憑此人埋葬他的死人
[00:16:36.000 --> 00:16:40.000]  你只管去團養神國的道
[00:16:40.000 --> 00:16:45.000]  這一趟反過來是耶穌邀請一個人當門徒
[00:16:45.000 --> 00:16:49.000]  那麼這個跟隨的人的回答是什麼
[00:16:49.000 --> 00:16:53.000]  他說 主啊 容我先去埋葬我的父親
[00:16:53.000 --> 00:16:55.000]  若是大家小微了解一下
[00:16:55.000 --> 00:16:58.000]  第一世紀猶太人的背景
[00:16:58.000 --> 00:17:01.000]  你大概可以曉得當中的意思是什麼
[00:17:01.000 --> 00:17:03.000]  通常在猶太的家庭裡面
[00:17:03.000 --> 00:17:07.000]  若是有一個父親或者一個親人去世了以後
[00:17:07.000 --> 00:17:12.000]  他們是在二十四個小時以內再把他埋葬
[00:17:12.000 --> 00:17:15.000]  然後在埋葬了以後 他們再等一年
[00:17:15.000 --> 00:17:17.000]  過了一年以後
[00:17:17.000 --> 00:17:20.000]  他們就回去那個埋葬的地方
[00:17:20.000 --> 00:17:24.000]  就把他們移送到另外一個的地方
[00:17:24.000 --> 00:17:27.000]  這個是猶太人的規矩
[00:17:27.000 --> 00:17:31.000]  所以在一個人居殤的時候
[00:17:31.000 --> 00:17:36.000]  大概這個人忙著於在一天或者兩天的以內
[00:17:36.000 --> 00:17:37.000]  埋葬他的親人
[00:17:37.000 --> 00:17:40.000]  是沒有時間跟隨耶穌的
[00:17:40.000 --> 00:17:42.000]  所以主耶穌呼喚他的時候
[00:17:42.000 --> 00:17:44.000]  他講的這個事情
[00:17:44.000 --> 00:17:48.000]  大概是講到在一年以後或者幾個月以後
[00:17:48.000 --> 00:17:50.000]  他要回去那個地方
[00:17:50.000 --> 00:17:53.000]  再次的把他的父親的骨灰
[00:17:53.000 --> 00:17:56.000]  放回到另外一個地方的意思
[00:17:56.000 --> 00:18:00.000]  那麼主耶穌為什麼用這一句的話
[00:18:00.000 --> 00:18:04.000]  來拒絕這個人來跟隨他
[00:18:04.000 --> 00:18:05.000]  耶穌說了這個話
[00:18:05.000 --> 00:18:08.000]  任憑死人埋葬他的死人
[00:18:08.000 --> 00:18:10.000]  你只管去傳揚神國的道
[00:18:10.000 --> 00:18:12.000]  好像在背後當中
[00:18:12.000 --> 00:18:16.000]  對不起 我不知道是我的緣故還是
[00:18:16.000 --> 00:18:19.000]  可以嗎
[00:18:19.000 --> 00:18:25.000]  我再調整一下 可以吧
[00:18:25.000 --> 00:18:29.000]  這些在神的面前可以被使用的人
[00:18:29.000 --> 00:18:31.000]  耶穌卻講了這句話
[00:18:31.000 --> 00:18:34.000]  他說任憑死人埋葬他的死人
[00:18:34.000 --> 00:18:36.000]  你只管去傳揚神國的道
[00:18:36.000 --> 00:18:38.000]  此時講出來的時候
[00:18:38.000 --> 00:18:41.000]  好像這句話語好像很重的一樣
[00:18:41.000 --> 00:18:43.000]  在過去的裡面
[00:18:43.000 --> 00:18:44.000]  猶太人的風俗
[00:18:44.000 --> 00:18:48.000]  長子要承擔孝順父母的責任
[00:18:48.000 --> 00:18:51.000]  包括那個父親離世了以後
[00:18:51.000 --> 00:18:53.000]  這個落在長子的身上
[00:18:53.000 --> 00:18:59.000]  所以一個長子來顯露出對父親的這一種的敬愛
[00:18:59.000 --> 00:19:02.000]  就在這些的事情當中表露出來
[00:19:02.000 --> 00:19:05.000]  也是聖經當中一個非常重要的命令
[00:19:05.000 --> 00:19:07.000]  但是然而
[00:19:07.000 --> 00:19:11.000]  在主耶穌眼界當中的帶領者的裡面
[00:19:11.000 --> 00:19:17.000]  他所要求的似乎好像給這個要求更高
[00:19:17.000 --> 00:19:18.000]  什麼意思呢
[00:19:18.000 --> 00:19:22.000]  我相信背後的意思是神教導我們
[00:19:22.000 --> 00:19:25.000]  那個要跟隨主耶穌的人
[00:19:25.000 --> 00:19:32.000]  這個人必須要先擁有神國為優先的這群人
[00:19:32.000 --> 00:19:33.000]  意思就是說
[00:19:33.000 --> 00:19:35.000]  他在肉身的裡面
[00:19:35.000 --> 00:19:40.000]  能夠超越了人人所給他的獻祭
[00:19:40.000 --> 00:19:43.000]  能夠以神國的緣故
[00:19:43.000 --> 00:19:47.000]  對神國有絕對的託付的這種表達
[00:19:47.000 --> 00:19:52.000]  這些人才是可以被神使用的人
[00:19:52.000 --> 00:19:54.000]  親愛的兄弟姐妹
[00:19:54.000 --> 00:19:59.000]  我不希望在這個經文當中有任何的誤解
[00:19:59.000 --> 00:20:02.000]  神是可以使用每一個的人
[00:20:02.000 --> 00:20:04.000]  但是作為一個俗靈的帶領者
[00:20:04.000 --> 00:20:06.000]  神卻在背後的裡面
[00:20:06.000 --> 00:20:08.000]  為我們準備了那些人
[00:20:08.000 --> 00:20:14.000]  是可以把人生的先後秩序分得非常的清楚
[00:20:14.000 --> 00:20:15.000]  親愛的兄弟姐妹
[00:20:15.000 --> 00:20:17.000]  Rosen 我今天問你
[00:20:17.000 --> 00:20:18.000]  在人生的當中
[00:20:18.000 --> 00:20:22.000]  有五個你覺得不能缺的事情是什麼
[00:20:22.000 --> 00:20:23.000]  你可以列出來嗎
[00:20:23.000 --> 00:20:26.000]  五個不能缺的事情
[00:20:26.000 --> 00:20:29.000]  我相信一定要包括
[00:20:29.000 --> 00:20:31.000]  健康
[00:20:31.000 --> 00:20:34.000]  財富
[00:20:34.000 --> 00:20:37.000]  家庭
[00:20:37.000 --> 00:20:39.000]  上帝
[00:20:39.000 --> 00:20:41.000]  兒女
[00:20:41.000 --> 00:20:42.000]  成功
[00:20:42.000 --> 00:20:43.000]  愛
[00:20:43.000 --> 00:20:45.000]  我不管你有多少
[00:20:45.000 --> 00:20:48.000]  若是把這五個列在你的名單裡面
[00:20:48.000 --> 00:20:53.000]  哪一個是你的第一個優先
[00:20:53.000 --> 00:20:56.000]  哪一個
[00:20:56.000 --> 00:20:58.000]  那我不知道
[00:20:58.000 --> 00:21:00.000]  因為我不是你
[00:21:00.000 --> 00:21:02.000]  我當然盼望這是你在列入的當中
[00:21:02.000 --> 00:21:05.000]  你說神這是我第一位
[00:21:05.000 --> 00:21:08.000]  但是神所看見的不是這樣子
[00:21:08.000 --> 00:21:09.000]  神所看見的
[00:21:09.000 --> 00:21:14.000]  是你五個列入的重要的人生的不可缺的事情的裡面
[00:21:14.000 --> 00:21:15.000]  神說
[00:21:15.000 --> 00:21:17.000]  我的第一位
[00:21:17.000 --> 00:21:18.000]  跟你的第二位
[00:21:18.000 --> 00:21:21.000]  應該有天與地之間的分別
[00:21:21.000 --> 00:21:23.000]  你明白我的意思嗎
[00:21:23.000 --> 00:21:26.000]  就是你要選擇與上帝
[00:21:26.000 --> 00:21:28.000]  以上帝為本的生命
[00:21:28.000 --> 00:21:31.000]  就需要把你第二個的重要性
[00:21:31.000 --> 00:21:34.000]  擱在一個非常遙遠的地方
[00:21:34.000 --> 00:21:37.000]  甚至不能影響你在神的面前的福祉
[00:21:37.000 --> 00:21:40.000]  這個就是今天經文的內容
[00:21:40.000 --> 00:21:44.000]  難道主耶穌教訓我們不愛我們的父母嗎
[00:21:44.000 --> 00:21:45.000]  不是
[00:21:45.000 --> 00:21:46.000]  意思說
[00:21:46.000 --> 00:21:49.000]  這個人需要擁有神國的優先
[00:21:49.000 --> 00:21:51.000]  所以他的生命當中
[00:21:51.000 --> 00:21:55.000]  第一個的起點就是耶穌第一
[00:21:55.000 --> 00:21:58.000]  最後的一句話也是耶穌第一
[00:21:58.000 --> 00:22:03.000]  在中間就沒有任何一個阻隔他的地方
[00:22:03.000 --> 00:22:07.000]  俗定的偉人很多他的生命都是這樣子
[00:22:07.000 --> 00:22:10.000]  今天我們五個優先
[00:22:10.000 --> 00:22:12.000]  是五個選擇
[00:22:12.000 --> 00:22:14.000]  第一個沒有還可以選擇第二個
[00:22:14.000 --> 00:22:16.000]  但在神國裡面告訴我們
[00:22:16.000 --> 00:22:19.000]  你可以有五種的選擇
[00:22:19.000 --> 00:22:21.000]  但是當你選擇了第一個以後
[00:22:21.000 --> 00:22:23.000]  你就要放下以下的第四個
[00:22:23.000 --> 00:22:25.000]  第一個 第二個 第三個 第四個 第五個
[00:22:25.000 --> 00:22:28.000]  以下的四個你都要放下
