
[00:00:00.000 --> 00:00:02.280]  弟兄姊妹,你們都好
[00:02:40.300 --> 00:02:42.300]  這些說話
[00:02:42.300 --> 00:02:45.300]  來做一個回應
[00:02:45.300 --> 00:02:48.300]  但是這種回應是什麼?
[00:02:48.300 --> 00:02:53.300]  一種感恩,一種多謝的回應
[00:02:53.300 --> 00:02:58.300]  感恩就是一種白白得來的東西
[00:02:58.300 --> 00:03:02.300]  心裡面覺得很感謝他
[00:03:02.300 --> 00:03:07.300]  給了我一種白白得來的幫助
[00:03:07.300 --> 00:03:09.300]  或者是其他的東西
[00:03:09.300 --> 00:03:11.300]  有時候我們去探病也是
[00:03:11.300 --> 00:03:14.300]  我就沒有試過
[00:03:14.300 --> 00:03:20.300]  剛過去聽到一些女傳道
[00:03:20.300 --> 00:03:22.300]  去探病
[00:03:22.300 --> 00:03:27.300]  探到一個手腳都很亂
[00:03:27.300 --> 00:03:33.300]  在病床那裡自己都轉不了身
[00:03:33.300 --> 00:03:40.300]  這位女傳道去探一位年長的病會友
[00:03:40.300 --> 00:03:45.300]  這位會友就在那裡說
[00:03:45.300 --> 00:03:48.300]  她的女傳道有些要求
[00:03:48.300 --> 00:03:50.300]  有些什麼要求呢?
[00:03:50.300 --> 00:03:53.300]  她說,我背脊很癢,你幫我抓一下
[00:03:53.300 --> 00:03:56.300]  她真的自己抓不到
[00:03:56.300 --> 00:03:58.300]  她自己抓不到就很亂
[00:03:58.300 --> 00:04:01.300]  跟著幫她抓
[00:04:01.300 --> 00:04:03.300]  在這裡幫她抓
[00:04:03.300 --> 00:04:05.300]  抓完之後她說,多謝
[00:04:05.300 --> 00:04:08.300]  我想不知道多久沒有抓過背脊
[00:04:08.300 --> 00:04:14.300]  很簡單的一點點事情
[00:04:14.300 --> 00:04:17.300]  iPhone 11只是一個很表面的
[00:04:17.300 --> 00:04:20.300]  一個紅包層次也不是很高
[00:04:20.300 --> 00:04:22.300]  但是這一種是什麼?
[00:04:22.300 --> 00:04:24.300]  很簡單的一種幫助
[00:04:24.300 --> 00:04:28.300]  但是對方的多謝和感恩
[00:04:28.300 --> 00:04:31.300]  就超越了所有物質上的
[00:04:31.300 --> 00:04:34.300]  那種感謝的聲音
[00:04:34.300 --> 00:04:36.300]  或者是感謝的心
[00:04:36.300 --> 00:04:38.300]  那種是很簡單的
[00:04:38.300 --> 00:04:40.300]  幫她抓一下背脊
[00:04:40.300 --> 00:04:42.300]  因為實在太辛苦了
[00:04:42.300 --> 00:04:46.300]  很久很久都沒有試過這麼舒服
[00:04:46.300 --> 00:04:49.300]  一顆感恩的心就是這樣
[00:04:49.300 --> 00:04:51.300]  而這一顆感恩的心
[00:04:51.300 --> 00:04:53.300]  內在帶著一種什麼呢?
[00:04:53.300 --> 00:04:56.300]  一種謙卑的心態
[00:04:56.300 --> 00:04:58.300]  不謙卑是不行的
[00:04:58.300 --> 00:05:02.300]  有時候我們對別人
[00:05:02.300 --> 00:05:06.300]  幫助的要求真的不需要謙卑
[00:05:06.300 --> 00:05:09.300]  如果家裡有些小朋友
[00:05:09.300 --> 00:05:11.300]  還有一個姐姐就知道了
[00:05:11.300 --> 00:05:15.300]  不煩,不用說多謝
[00:05:15.300 --> 00:05:17.300]  就像鳳子一樣
[00:05:17.300 --> 00:05:21.300]  但是如果我們像剛才所說的那個
[00:05:21.300 --> 00:05:24.300]  這一種多謝
[00:05:24.300 --> 00:05:26.300]  這一種感恩的心態
[00:05:26.300 --> 00:05:29.300]  是帶著一種謙卑
[00:05:29.300 --> 00:05:31.300]  即使是一個年長的長者
[00:05:31.300 --> 00:05:36.300]  她是得到一個後輩去幫助她
[00:05:36.300 --> 00:05:39.300]  而幫助她的這個過程
[00:05:39.300 --> 00:05:42.300]  她覺得很感謝的時候
[00:05:42.300 --> 00:05:44.300]  很感恩的時候
[00:05:44.300 --> 00:05:46.300]  也是帶著一份謙卑
[00:05:46.300 --> 00:05:51.300]  我想有很多這裡的弟兄姊妹也是
[00:05:51.300 --> 00:05:55.300]  如果有機會去探訪一些年長的長輩的時候
[00:05:55.300 --> 00:05:58.300]  我沒有什麼可以幫得到你
[00:05:58.300 --> 00:06:00.300]  我只能夠為你祈禱
[00:06:00.300 --> 00:06:02.300]  祈禱之後那個長者就說
[00:06:02.300 --> 00:06:04.300]  多謝你的禱告
[00:06:04.300 --> 00:06:05.300]  一種謙卑
[00:06:05.300 --> 00:06:07.300]  不會說是鳳子的
[00:06:07.300 --> 00:06:09.300]  你為我祈禱是對的
[00:06:09.300 --> 00:06:10.300]  是必然的
[00:06:10.300 --> 00:06:13.300]  我是長輩,你是後輩
[00:06:13.300 --> 00:06:15.300]  沒有這一回這樣的事
[00:06:15.300 --> 00:06:18.300]  是放下自己一份感恩的心
[00:06:18.300 --> 00:06:20.300]  向別人去道謝
[00:06:20.300 --> 00:06:24.300]  是有一份謙卑的態度
[00:06:24.300 --> 00:06:26.300]  有一個人
[00:06:26.300 --> 00:06:30.300]  他是1809年出生的
[00:06:30.300 --> 00:06:33.300]  不知道你們開始了
[00:06:33.300 --> 00:06:35.300]  這個謎就開始了
[00:06:35.300 --> 00:06:42.300]  他1860年被選為第十六任的美國總統
[00:06:42.300 --> 00:06:44.300]  知道是誰了嗎?
[00:06:44.300 --> 00:06:46.300]  還不知道嗎?
[00:06:46.300 --> 00:06:48.300]  1865年
[00:06:48.300 --> 00:06:51.300]  他是被一個叫做布斯的間諜
[00:06:51.300 --> 00:06:53.300]  在福特劇院那裡
[00:06:53.300 --> 00:06:56.300]  近距離開槍行刺
[00:06:56.300 --> 00:06:58.300]  猜到是誰了嗎?
[00:06:58.300 --> 00:06:59.300]  是林肯
[00:06:59.300 --> 00:07:01.300]  林肯總統
[00:07:01.300 --> 00:07:04.300]  我們今天去到美國華盛頓的時候
[00:07:04.300 --> 00:07:06.300]  有林肯的紀念館
[00:07:06.300 --> 00:07:13.300]  一進去就看到很大座的林肯像
[00:07:13.300 --> 00:07:18.300]  他的政績除了廢除了奴隸制度之外
[00:07:18.300 --> 00:07:21.300]  也有他生活的一些點滴
[00:07:21.300 --> 00:07:23.300]  其中的一個點滴
[00:07:23.300 --> 00:07:26.300]  弟兄姊妹都聽過
[00:07:26.300 --> 00:07:29.300]  跟隨他的人
[00:07:29.300 --> 00:07:35.300]  有時候都看不過林肯一些外交的做事的方法
[00:07:35.300 --> 00:07:37.300]  為什麼呢?
[00:07:37.300 --> 00:07:41.300]  他的幕僚跟他說
[00:07:41.300 --> 00:07:44.300]  你為什麼跟這些人這麼好交道
[00:07:44.300 --> 00:07:46.300]  又這麼友好
[00:07:46.300 --> 00:07:47.300]  不行的
[00:07:47.300 --> 00:07:49.300]  他們是跟我們作對的
[00:07:49.300 --> 00:07:52.300]  林肯總統跟他說什麼呢?
[00:07:52.300 --> 00:07:56.300]  我跟他做了朋友就不是敵人
[00:07:56.300 --> 00:07:59.300]  而這個過程是什麼呢?
[00:07:59.300 --> 00:08:04.300]  是帶著一種的饒恕的心
[00:08:04.300 --> 00:08:06.300]  就好像哥羅西書
[00:08:06.300 --> 00:08:09.300]  剛才我們所讀的這段經文的時候
[00:08:09.300 --> 00:08:12.300]  倘若這人與那人有嫌疲
[00:08:12.300 --> 00:08:14.300]  總要彼此包容
[00:08:14.300 --> 00:08:16.300]  彼此饒恕
[00:08:16.300 --> 00:08:19.300]  主怎樣饒恕了你們
[00:08:19.300 --> 00:08:22.300]  你們也要怎樣饒恕人
[00:08:22.300 --> 00:08:25.300]  林肯總統在這種的
[00:08:25.300 --> 00:08:28.300]  饒恕的過程裡面
[00:08:28.300 --> 00:08:33.300]  他是有基督的心在裡面
[00:08:33.300 --> 00:08:36.300]  他本身是一個很敬虔的基督徒
[00:08:36.300 --> 00:08:41.300]  當年奧巴馬就任總統的時候
[00:08:41.300 --> 00:08:48.300]  他就指定要用林肯總統的這本聖經來宣誓
[00:08:48.300 --> 00:08:53.300]  但是那本聖經就不是林肯總統的
[00:08:53.300 --> 00:08:55.300]  是他二哥的
[00:08:55.300 --> 00:08:59.300]  因為他二哥在沙場上戰死的時候
[00:08:59.300 --> 00:09:01.300]  就撿到這本聖經
[00:09:01.300 --> 00:09:07.300]  他珍而重之用到他最後的日子裡面
[00:09:07.300 --> 00:09:11.300]  無論如何都可以看到一件事
[00:09:11.300 --> 00:09:15.300]  林肯總統對神的話很珍重
[00:09:15.300 --> 00:09:17.300]  他是一個敬虔的基督徒
[00:09:17.300 --> 00:09:20.300]  他不單是讀神的話語
[00:09:20.300 --> 00:09:22.300]  也是實踐神的話語
[00:09:22.300 --> 00:09:24.300]  饒恕
[00:09:24.300 --> 00:09:27.300]  林肯總統在這個饒恕裡面
[00:09:27.300 --> 00:09:31.300]  並不是人與人之間的那種的饒恕
[00:09:31.300 --> 00:09:33.300]  我饒恕了你就算了
[00:09:33.300 --> 00:09:37.300]  嘴巴饒恕但是心不會饒恕
[00:09:37.300 --> 00:09:39.300]  見不到就沒事
[00:09:39.300 --> 00:09:42.300]  一見如果再火滾就是未饒恕
[00:09:42.300 --> 00:09:52.300]  所以在這個感恩的生命裡面
[00:09:52.300 --> 00:09:56.300]  我們需要有一份屬天而來的
[00:09:56.300 --> 00:10:00.300]  從基督而來的基礎
[00:10:00.300 --> 00:10:02.300]  那個饒恕的心
[00:10:02.300 --> 00:10:03.300]  我們今天在這裡
[00:10:03.300 --> 00:10:05.300]  每一個弟兄姊妹在這裡
[00:10:05.300 --> 00:10:10.300]  都是得到神賜給我們這個饒恕的恩典
[00:10:10.300 --> 00:10:14.300]  每一個都有
[00:10:14.300 --> 00:10:15.300]  為什麼呢?
[00:10:15.300 --> 00:10:18.300]  因為耶穌基督被釘在十字架上面
[00:10:18.300 --> 00:10:21.300]  第一句是什麼?
[00:10:21.300 --> 00:10:22.300]  第一句是什麼?
[00:10:22.300 --> 00:10:28.300]  「父啊,赦免他們,因為他們所作的他們不知道」
[00:10:28.300 --> 00:10:30.300]  饒恕
[00:10:30.300 --> 00:10:32.300]  人與人之間的饒恕
[00:10:32.300 --> 00:10:34.300]  都不夠這個饒恕的大
[00:10:34.300 --> 00:10:38.300]  因為他所饒恕的是世人的罪
[00:10:38.300 --> 00:10:40.300]  我們不能夠是饒恕世人的罪
[00:10:40.300 --> 00:10:44.300]  我們只能夠是饒恕一些得罪我們的人的罪
[00:10:44.300 --> 00:10:46.300]  的心
[00:10:46.300 --> 00:10:49.300]  而這種這樣的生命
[00:10:49.300 --> 00:10:52.300]  這種這樣的饒恕
[00:10:52.300 --> 00:10:55.300]  那個基督徒的德行的生命
[00:10:55.300 --> 00:10:56.300]  是需要有什麼呢?
[00:10:56.300 --> 00:10:59.300]  就好像第十二節這裡所說的
[00:10:59.300 --> 00:11:04.300]  「有憐憫,因此謙虛,溫柔,忍耐的心」
[00:11:04.300 --> 00:11:06.300]  有五種
[00:11:06.300 --> 00:11:08.300]  這裡就對比一下
[00:11:08.300 --> 00:11:12.300]  這個上面
[00:11:12.300 --> 00:11:14.300]  有兩個的
[00:11:14.300 --> 00:11:18.300]  有兩列的這個罪行的清單
[00:11:18.300 --> 00:11:22.300]  就是在這個第五節
[00:11:22.300 --> 00:11:24.300]  第五節的罪行清單是什麼呢?
[00:11:24.300 --> 00:11:31.300]  「要治死我們地上的肢體,就如淫亂,污穢,邪情,惡慾和貪婪」
[00:11:31.300 --> 00:11:34.300]  貪婪就是拜偶像一樣
[00:11:34.300 --> 00:11:40.300]  另外一個罪惡行的表單在哪裡呢?
[00:11:40.300 --> 00:11:42.300]  第八節
[00:11:42.300 --> 00:11:49.300]  「但現在你們要棄絕這一切的事,以及惡毒,憤怒,惡毒」
[00:11:49.300 --> 00:11:56.300]  惡毒這個字也就是陰毒,毀謗並口中的言語
[00:11:56.300 --> 00:12:00.300]  前面的第五節這裡所提到的
[00:12:00.300 --> 00:12:04.300]  或者是我們屬靈的生命的那種不潔
[00:12:04.300 --> 00:12:08.300]  這種邪情惡慾
[00:12:08.300 --> 00:12:12.300]  這種貪婪、污穢、淫亂
[00:12:12.300 --> 00:12:16.300]  是我們對神的不忠
[00:12:16.300 --> 00:12:19.300]  而後面這個呢
[00:12:19.300 --> 00:12:23.300]  也是我們一些思想上的不潔
[00:12:23.300 --> 00:12:27.300]  甚至乎不單止是想
[00:12:27.300 --> 00:12:29.300]  還要說出來
[00:12:29.300 --> 00:12:31.300]  並口中的污穢
[00:12:31.300 --> 00:12:33.300]  說出來
[00:12:33.300 --> 00:12:39.300]  保羅並不是這麼消極的來批評一班信徒
[00:12:39.300 --> 00:12:43.300]  叫他們「你們的生命都是這麼骯髒的了」
[00:12:43.300 --> 00:12:45.300]  「這麼污穢的了」
[00:12:45.300 --> 00:12:50.300]  「在哥倫多這個地方到處都是這些偶像」
[00:12:50.300 --> 00:12:55.300]  「你們一班哥倫多的人死定了」
[00:12:55.300 --> 00:12:57.300]  「沒得救了」
[00:12:57.300 --> 00:12:59.300]  保羅並不是這樣
[00:12:59.300 --> 00:13:04.300]  他在後面這裡說了很積極的
[00:13:04.300 --> 00:13:05.300]  一個很道地的
[00:13:05.300 --> 00:13:10.300]  也是提醒哥羅西斯的信徒
[00:13:10.300 --> 00:13:13.300]  怎樣去處理他們的生命
[00:13:13.300 --> 00:13:15.300]  離開這些邪情惡辱
[00:13:15.300 --> 00:13:20.300]  離開這些惡毒或者口中的污穢言語
[00:13:20.300 --> 00:13:22.300]  就是有五種
[00:13:22.300 --> 00:13:24.300]  他這裡提出五種
[00:13:24.300 --> 00:13:31.300]  就是有憐憫、恩慈、謙虛、溫柔、忍耐的心
[00:13:31.300 --> 00:13:35.300]  一個感恩的生命
[00:13:35.300 --> 00:13:39.300]  是需要存在著這樣的德行
[00:13:39.300 --> 00:13:42.300]  來將他們表揚出來
[00:13:42.300 --> 00:13:44.300]  我們試想到
[00:13:44.300 --> 00:13:48.300]  一個人經常怨天尤人
[00:13:48.300 --> 00:13:50.300]  愁眉苦臉
[00:13:50.300 --> 00:13:55.300]  怎會有一顆感恩的心呢?
[00:13:55.300 --> 00:13:57.300]  不會的,他們沒有的
[00:13:57.300 --> 00:13:59.300]  我記得就是
[00:13:59.300 --> 00:14:02.300]  現在沒有了
[00:14:02.300 --> 00:14:05.300]  家裡就是
[00:14:05.300 --> 00:14:09.300]  當兩個女兒都很小的時候
[00:14:09.300 --> 00:14:12.300]  讀到中學就不需要再請姐姐了
[00:14:12.300 --> 00:14:13.300]  但是呢
[00:14:13.300 --> 00:14:16.300]  之前就請了幾個姐姐
[00:14:16.300 --> 00:14:17.300]  因為個約的問題
[00:14:17.300 --> 00:14:20.300]  差不多就要走了
[00:14:20.300 --> 00:14:21.300]  第一個呢
[00:14:21.300 --> 00:14:25.300]  這兩個例子都是有一個共通點
[00:14:25.300 --> 00:14:27.300]  就是從來沒來過香港的
[00:14:27.300 --> 00:14:29.300]  從來沒來過香港
[00:14:29.300 --> 00:14:32.300]  這樣就
[00:14:32.300 --> 00:14:34.300]  就不懂得煮中國菜的
[00:14:34.300 --> 00:14:35.300]  兩個都是
[00:14:35.300 --> 00:14:39.300]  來到除了照顧小朋友和清潔
[00:14:39.300 --> 00:14:40.300]  這些他們都很懂得做
[00:14:40.300 --> 00:14:42.300]  但是不懂得煮東西吃
[00:14:42.300 --> 00:14:44.300]  不懂得煮東西吃
[00:14:44.300 --> 00:14:46.300]  但是我們要生存的
[00:14:46.300 --> 00:14:48.300]  不懂得煮東西吃
[00:14:48.300 --> 00:14:51.300]  不行的話我們怎麼辦呢?
[00:14:51.300 --> 00:14:54.300]  實在真的煮得不好吃
[00:14:54.300 --> 00:14:55.300]  第一個呢
[00:14:55.300 --> 00:14:57.300]  都叫做
[00:14:57.300 --> 00:15:00.300]  都叫做煮到東西吃出來
[00:15:00.300 --> 00:15:01.300]  另外一個呢
[00:15:01.300 --> 00:15:02.300]  我說第二個就是
[00:15:02.300 --> 00:15:06.300]  她一邊煮東西吃一邊看著烹飪那本書
[00:15:06.300 --> 00:15:08.300]  我跟太太說
[00:15:08.300 --> 00:15:09.300]  我說
[00:15:09.300 --> 00:15:11.300]  看看日子怎樣了
[00:15:11.300 --> 00:15:15.300]  她一邊煮一邊看著那本書對著煮
[00:15:15.300 --> 00:15:16.300]  我說
[00:15:16.300 --> 00:15:17.300]  真的沒
[00:15:17.300 --> 00:15:19.300]  我不知道她
[00:15:19.300 --> 00:15:21.300]  在菲律賓怎麼樣
[00:15:21.300 --> 00:15:24.300]  她在菲律賓是不是自己有個工人去洗呢?
[00:15:24.300 --> 00:15:26.300]  來到這裡就不懂
[00:15:26.300 --> 00:15:28.300]  不懂煮東西吃
[00:15:28.300 --> 00:15:30.300]  可能是一個這麼富有的家庭
[00:15:30.300 --> 00:15:32.300]  在那邊就
[00:15:32.300 --> 00:15:34.300]  家鄉就已經有工人了
[00:15:34.300 --> 00:15:35.300]  所以自己不用煮
[00:15:35.300 --> 00:15:38.300]  一來到香港就要煮給我們吃
[00:15:38.300 --> 00:15:40.300]  這樣就是
[00:15:40.300 --> 00:15:41.300]  但是呢
[00:15:41.300 --> 00:15:43.300]  就每一次她煮出來
[00:15:43.300 --> 00:15:44.300]  都叫做
[00:15:44.300 --> 00:15:46.300]  可以吃的了
[00:15:46.300 --> 00:15:47.300]  這樣就是
[00:15:47.300 --> 00:15:49.300]  當然一邊吃的時候
[00:15:49.300 --> 00:15:51.300]  就一邊存著一份感恩的心
[00:15:51.300 --> 00:15:52.300]  因為他們都是
[00:15:52.300 --> 00:15:54.300]  我們的要求就是
[00:15:54.300 --> 00:15:55.300]  一定要基督徒嘛
[00:15:55.300 --> 00:15:57.300]  大家煮來的弟兄姊妹
[00:15:57.300 --> 00:15:59.300]  那就算了
[00:15:59.300 --> 00:16:01.300]  都照吃
[00:16:01.300 --> 00:16:03.300]  這樣很肯定一件事
[00:16:03.300 --> 00:16:05.300]  可以生存的
[00:16:05.300 --> 00:16:06.300]  見到我就知道了
[00:16:06.300 --> 00:16:08.300]  還可以生存
[00:16:08.300 --> 00:16:10.300]  到今天仍然在這裡
[00:16:10.300 --> 00:16:11.300]  一邊吃一邊這樣
[00:16:11.300 --> 00:16:13.300]  帶著信心帶著愛心
[00:16:13.300 --> 00:16:16.300]  去吃飽就算了
[00:16:16.300 --> 00:16:17.300]  吃不吃得完
[00:16:17.300 --> 00:16:19.300]  另一個問題
[00:16:19.300 --> 00:16:20.300]  我說
[00:16:20.300 --> 00:16:21.300]  這樣就是
[00:16:21.300 --> 00:16:24.300]  帶著一份遙恕的心
[00:16:24.300 --> 00:16:26.300]  存著感恩的心
[00:16:26.300 --> 00:16:28.300]  就去吃完這些食物
[00:16:28.300 --> 00:16:30.300]  所以
[00:16:30.300 --> 00:16:32.300]  在我們信徒的生活裡面
[00:16:32.300 --> 00:16:34.300]  如果真是
[00:16:34.300 --> 00:16:35.300]  每時每刻
[00:16:35.300 --> 00:16:37.300]  存著一份感恩的心的話
[00:16:37.300 --> 00:16:39.300]  遙恕
[00:16:39.300 --> 00:16:40.300]  在基督裡面
[00:16:40.300 --> 00:16:42.300]  這樣的一個遙恕
[00:16:42.300 --> 00:16:43.300]  是很重要的
[00:16:43.300 --> 00:16:44.300]  如果不是
[00:16:44.300 --> 00:16:46.300]  我們這個感恩
[00:16:46.300 --> 00:16:48.300]  是白費的
[00:16:48.300 --> 00:16:50.300]  只不過是一個空口
[00:16:50.300 --> 00:16:51.300]  說白話的
[00:16:51.300 --> 00:16:53.300]  一個
[00:16:53.300 --> 00:16:55.300]  的
[00:16:55.300 --> 00:16:57.300]  一個口號
[00:16:57.300 --> 00:16:59.300]  第二件事
[00:16:59.300 --> 00:17:01.300]  就是我們要過一個
[00:17:01.300 --> 00:17:03.300]  要有一個感恩的生命
[00:17:03.300 --> 00:17:05.300]  是怎樣的呢?
[00:17:05.300 --> 00:17:07.300]  要謹守誠實的心
[00:17:07.300 --> 00:17:09.300]  如果我們
[00:17:09.300 --> 00:17:11.300]  出來工作
[00:17:11.300 --> 00:17:13.300]  有時候
[00:17:13.300 --> 00:17:15.300]  跟不同的同事
[00:17:15.300 --> 00:17:17.300]  一起去拍檔
[00:17:17.300 --> 00:17:19.300]  誰知剛好夾上一個
[00:17:19.300 --> 00:17:21.300]  古古怪怪的
[00:17:21.300 --> 00:17:23.300]  偷懶
[00:17:23.300 --> 00:17:24.300]  七彩
[00:17:24.300 --> 00:17:26.300]  還要說同事的壞話
[00:17:26.300 --> 00:17:28.300]  但是自己有一隊人
[00:17:28.300 --> 00:17:30.300]  還有一組
[00:17:30.300 --> 00:17:32.300]  來到這裡工作
[00:17:32.300 --> 00:17:34.300]  好事他有份
[00:17:34.300 --> 00:17:36.300]  壞事他沒有份之餘
[00:17:36.300 --> 00:17:39.300]  還要說是我自己的
[00:17:39.300 --> 00:17:41.300]  這樣的同事
[00:17:41.300 --> 00:17:43.300]  怎樣跟他們合作呢?
[00:17:43.300 --> 00:17:49.300]  在這樣的環境之下
[00:17:49.300 --> 00:17:51.300]  我們會不會
[00:17:51.300 --> 00:17:53.300]  又是用那句話
[00:17:53.300 --> 00:17:55.300]  以牙還牙
[00:17:55.300 --> 00:17:57.300]  以眼還眼
[00:17:57.300 --> 00:17:58.300]  他壞
[00:17:58.300 --> 00:17:59.300]  我也是那麼壞
[00:17:59.300 --> 00:18:01.300]  做給他看
[00:18:01.300 --> 00:18:03.300]  有時候我們
[00:18:03.300 --> 00:18:05.300]  看電視劇也好
[00:18:05.300 --> 00:18:07.300]  或者是見到
[00:18:07.300 --> 00:18:09.300]  其他的朋友也好
[00:18:09.300 --> 00:18:11.300]  他那麼壞
[00:18:11.300 --> 00:18:13.300]  為什麼你會做得那麼好呢?
[00:18:13.300 --> 00:18:15.300]  他做得好的那個
[00:18:15.300 --> 00:18:17.300]  如果我做到他那麼壞
[00:18:17.300 --> 00:18:19.300]  就是我是他
[00:18:19.300 --> 00:18:21.300]  我就是他的時候
[00:18:21.300 --> 00:18:22.300]  我既然那麼不喜歡他
[00:18:22.300 --> 00:18:23.300]  為什麼我要做到他
[00:18:23.300 --> 00:18:25.300]  那麼一模一樣呢?
[00:18:25.300 --> 00:18:27.300]  又是要去到那麼陰毒呢?
[00:18:27.300 --> 00:18:29.300]  又那麼多奸計呢?
[00:18:29.300 --> 00:18:31.300]  又學他那麼吞撲呢?
[00:18:31.300 --> 00:18:33.300]  這樣是不對的
[00:18:33.300 --> 00:18:35.300]  所以就在我們一個
[00:18:35.300 --> 00:18:37.300]  信徒的生活裡面
[00:18:37.300 --> 00:18:39.300]  看起來是吃虧
[00:18:39.300 --> 00:18:41.300]  看起來是吃虧
[00:18:41.300 --> 00:18:43.300]  但是在另外一方面
[00:18:43.300 --> 00:18:45.300]  卻是賺到很多的
[00:18:45.300 --> 00:18:47.300]  我認識一個
[00:18:47.300 --> 00:18:49.300]  在香港的代理
[00:18:49.300 --> 00:18:53.300]  在德國的一間
[00:18:53.300 --> 00:18:56.300]  一些電器工具
[00:18:56.300 --> 00:18:59.300]  也叫做重工業的工具
[00:18:59.300 --> 00:19:01.300]  一個老闆
[00:19:01.300 --> 00:19:04.300]  我跟他聊天的時候
[00:19:04.300 --> 00:19:06.300]  我說你們出來做生意
[00:19:06.300 --> 00:19:09.300]  會不會在這些事情上
[00:19:09.300 --> 00:19:11.300]  有些吃虧呢?
[00:19:11.300 --> 00:19:13.300]  人家做生意
[00:19:13.300 --> 00:19:15.300]  可能跟他的客人
[00:19:15.300 --> 00:19:17.300]  去酒吧喝酒
[00:19:17.300 --> 00:19:19.300]  或者去嫖娼
[00:19:19.300 --> 00:19:21.300]  這些
[00:19:21.300 --> 00:19:23.300]  這樣是教會的執事
[00:19:23.300 --> 00:19:25.300]  這樣他說
[00:19:25.300 --> 00:19:27.300]  那些我不會做的
[00:19:27.300 --> 00:19:29.300]  這樣很簡單的
[00:19:29.300 --> 00:19:31.300]  一去就跟他談生意
[00:19:31.300 --> 00:19:34.300]  一談就不會去那些地方談的
[00:19:34.300 --> 00:19:36.300]  這樣一坐下
[00:19:36.300 --> 00:19:37.300]  大家講好很多的東西
[00:19:37.300 --> 00:19:39.300]  然後簽紙就走人了
[00:19:39.300 --> 00:19:42.300]  這樣再問多幾句
[00:19:42.300 --> 00:19:44.300]  他說如果是這樣
[00:19:44.300 --> 00:19:47.300]  很多人都不是這樣做生意的
[00:19:47.300 --> 00:19:49.300]  你這樣做生意會不會吃虧?
[00:19:49.300 --> 00:19:51.300]  他說不會吃虧的
[00:19:51.300 --> 00:19:53.300]  不會吃虧
[00:19:53.300 --> 00:19:54.300]  因為他說
[00:19:54.300 --> 00:19:56.300]  做生意的人
[00:19:56.300 --> 00:19:58.300]  眼光是遠大的
[00:19:58.300 --> 00:20:02.300]  是一個長遠的眼光
[00:20:02.300 --> 00:20:05.300]  如果對方知道
