
[00:00:00.000 --> 00:00:01.560]  各位女士們平安
[00:01:57.240 --> 00:01:59.040]  祢不會撇下我們
[00:01:59.040 --> 00:02:00.840]  祢不會忘記我們
[00:02:00.840 --> 00:02:04.400]  因此我們帶著祢自己應許的信心
[00:02:04.400 --> 00:02:06.000]  我們到祢面前來
[00:02:06.000 --> 00:02:07.600]  我們敬拜祢
[00:02:07.600 --> 00:02:09.440]  也都等候祢自己賜下
[00:02:09.440 --> 00:02:11.040]  祢聖經的真理
[00:02:11.040 --> 00:02:13.200]  主啊求祢自己
[00:02:13.200 --> 00:02:15.720]  再一次透過祢自己的恩言
[00:02:15.720 --> 00:02:17.760]  祢激勵我們的心
[00:02:17.760 --> 00:02:20.520]  叫我們無論在什麼處境
[00:02:20.520 --> 00:02:23.280]  我們的心仍然可以堅定的
[00:02:23.280 --> 00:02:26.360]  去跟隨祢、去侍奉祢
[00:02:26.360 --> 00:02:29.640]  因為祢永遠是我們的盆石
[00:02:29.640 --> 00:02:31.360]  是我們的乳球
[00:02:31.360 --> 00:02:33.760]  求主賜福我們這段時間
[00:02:33.760 --> 00:02:35.600]  祢與我們同在
[00:02:35.600 --> 00:02:38.720]  我們仰望祢禱告
[00:02:38.720 --> 00:02:40.600]  奉耶穌名字祈求
[00:02:40.600 --> 00:02:41.480]  阿們
[00:02:41.480 --> 00:02:44.560]  大家再看回聖經的
[00:02:44.560 --> 00:02:47.040]  《熱狀話書》四十九章的經文
[00:02:47.040 --> 00:02:51.720]  這段時間我們思想《熱狀話書》
[00:02:51.720 --> 00:02:54.720]  我們想到聖經所帶給我們的安慰
[00:02:54.720 --> 00:02:57.000]  帶給我們的盼望
[00:02:57.000 --> 00:02:59.880]  我們常常鼓勵自己
[00:02:59.880 --> 00:03:01.600]  因為聖經說到
[00:03:01.600 --> 00:03:04.520]  這位上帝是使人有盼望的上帝
[00:03:04.520 --> 00:03:06.680]  因此我們眼睛不是
[00:03:06.680 --> 00:03:10.080]  單單集中在我們眼前所經歷的事上
[00:03:10.080 --> 00:03:13.240]  更加是集中在這位上帝
[00:03:13.240 --> 00:03:15.760]  所應許給我們的事上
[00:03:15.760 --> 00:03:18.920]  因此你記得當我們說到《熱狀話書》的時候
[00:03:18.920 --> 00:03:21.040]  聖經就提及到當時猶太人
[00:03:21.240 --> 00:03:23.880]  他們被擄掠到外邦的地方
[00:03:23.880 --> 00:03:26.280]  他們經歷了很多的艱難
[00:03:26.280 --> 00:03:29.240]  在他們被擄的情況
[00:03:29.240 --> 00:03:31.320]  他們有很多心裏面的說話
[00:03:31.320 --> 00:03:33.120]  他們向神發出
[00:03:33.120 --> 00:03:35.160]  或者他們沒有直接說出來
[00:03:35.160 --> 00:03:37.240]  神知道他們心裏的感受
[00:03:37.240 --> 00:03:39.320]  而今天我們試試看一看
[00:03:39.320 --> 00:03:42.440]  他們其中兩個向神發出的感受
[00:03:42.440 --> 00:03:46.000]  或者我們也會透過他們的感受
[00:03:46.000 --> 00:03:48.160]  想起一些我們自己的經歷
[00:03:48.840 --> 00:03:52.160]  教徒在人生的跟隨主的路上
[00:03:52.160 --> 00:03:55.560]  有些時候也會有高高低低的日子
[00:03:55.560 --> 00:03:58.240]  有些時候會感覺和神很親近
[00:03:58.240 --> 00:04:00.040]  上帝給我們很多保守
[00:04:00.040 --> 00:04:01.520]  有些時候覺得
[00:04:01.520 --> 00:04:04.320]  為什麼好像神很沉默似的
[00:04:04.320 --> 00:04:07.720]  早前有位弟兄分享
[00:04:07.720 --> 00:04:11.200]  他自己在一間公司裏面工作了二十多年
[00:04:11.200 --> 00:04:13.000]  一直都很好的工作
[00:04:13.000 --> 00:04:14.080]  入息不錯
[00:04:14.080 --> 00:04:17.760]  突然間公司不知什麼緣故要他離開
[00:04:18.840 --> 00:04:21.840]  離開之後他以為很快可以找到工作
[00:04:21.840 --> 00:04:25.480]  但想不到幾個月之後找不到
[00:04:25.480 --> 00:04:27.560]  一年之後也找不到
[00:04:27.560 --> 00:04:30.560]  在那個處境裏面他一直祈禱
[00:04:30.560 --> 00:04:33.680]  但是突然間好像感覺到上帝很沉默
[00:04:33.680 --> 00:04:35.320]  沒有回應他
[00:04:35.320 --> 00:04:39.400]  自己也感覺自己裏面開始有一種感受
[00:04:39.400 --> 00:04:42.920]  好像神是和他離得很遙遠
[00:04:42.920 --> 00:04:45.280]  以前也很願意祈禱
[00:04:45.280 --> 00:04:47.720]  但現在祈禱的時候心裏好像很僵硬
[00:04:48.000 --> 00:04:49.320]  不太想祈禱
[00:04:49.320 --> 00:04:52.160]  有些時候我們也會經歷一些
[00:04:52.160 --> 00:04:55.160]  好像是一種被擄掠的處境
[00:04:55.160 --> 00:04:57.000]  在那些處境裏面
[00:04:57.000 --> 00:04:59.400]  我們的心裏面有些什麼感受
[00:04:59.400 --> 00:05:03.440]  可能我們會思想以色列人他們的感受
[00:05:03.440 --> 00:05:05.680]  我們坐在一起去體會
[00:05:05.680 --> 00:05:08.160]  在聖經講座所提及的
[00:05:08.160 --> 00:05:10.720]  二十十九章第十四節
[00:05:10.720 --> 00:05:13.960]  第一方面一群猶太人他們說
[00:05:14.520 --> 00:05:18.800]  耶和華你欺了我 主忘記了我
[00:05:18.800 --> 00:05:22.800]  然後很快就聽到神跟他們的回應
[00:05:22.800 --> 00:05:26.560]  婦人焉能忘記他吃奶的嬰孩
[00:05:26.560 --> 00:05:29.520]  不連恤他所生的兒子
[00:05:29.520 --> 00:05:33.440]  即或有忘記的我卻不忘記你
[00:05:33.440 --> 00:05:38.160]  猶太人他們很清楚自己現在是被擄掠
[00:05:38.160 --> 00:05:40.560]  去到一個異邦的地方
[00:05:41.200 --> 00:05:44.720]  他們不明白為何發生這些事情
[00:05:44.720 --> 00:05:49.360]  他們只是感覺為何這位上帝好像不理我們
[00:05:49.360 --> 00:05:52.760]  為何給我們一個這樣困難的處境
[00:05:52.760 --> 00:05:55.480]  是否祂忘記了我們
[00:05:55.480 --> 00:05:57.120]  忘記了我們
[00:05:57.120 --> 00:06:01.120]  但立時間神在這個時候就回應他們
[00:06:01.120 --> 00:06:05.400]  他說婦人焉能忘記他吃奶的嬰孩
[00:06:05.400 --> 00:06:10.000]  聖經就用一個母親跟她孩子的關係
[00:06:10.000 --> 00:06:12.240]  講述她跟我們之間的關係
[00:06:12.240 --> 00:06:16.240]  聖經說不單是跟孩子的關係
[00:06:16.240 --> 00:06:18.840]  更加是一些吃奶的嬰孩
[00:06:18.840 --> 00:06:22.880]  我們當中做過父母的會更加清楚知道
[00:06:22.880 --> 00:06:26.240]  就是母親對自己吃奶的嬰孩
[00:06:26.240 --> 00:06:30.960]  很清楚是每一天甚至每時每刻留意著她
[00:06:30.960 --> 00:06:34.120]  常常供應她的需要
[00:06:34.120 --> 00:06:37.560]  當然當時是沒有一些奶粉
[00:06:37.720 --> 00:06:40.400]  可以假手於人去餵她奶
[00:06:40.400 --> 00:06:44.480]  而是母親自己親自餵養
[00:06:44.480 --> 00:06:47.360]  因此對於一個母親來說
[00:06:47.360 --> 00:06:50.800]  吃奶的嬰孩常常在她的心思裏面
[00:06:50.800 --> 00:06:52.800]  不會忘記她
[00:06:52.800 --> 00:06:54.840]  亦都很清楚知道
[00:06:54.840 --> 00:06:59.120]  吃奶的孩子是完全依賴母親的
[00:06:59.120 --> 00:07:00.840]  是很無助的
[00:07:00.840 --> 00:07:03.640]  如果母親不理會她 她就死亡了
[00:07:04.680 --> 00:07:08.720]  吃奶的孩子是完全需要母親的照顧
[00:07:08.720 --> 00:07:10.840]  這是母親很清楚知道的
[00:07:10.840 --> 00:07:12.320]  所以上帝就說
[00:07:12.320 --> 00:07:16.920]  你知不知道婦人不會忘記她吃奶的嬰孩
[00:07:16.920 --> 00:07:18.720]  我都不會忘記你的
[00:07:18.720 --> 00:07:23.480]  我不會不連恤我所生的兒子
[00:07:23.480 --> 00:07:27.520]  母親清楚體會到跟孩子那種生命的關係
[00:07:27.520 --> 00:07:30.960]  是自己骨肉相連的一個生命
[00:07:30.960 --> 00:07:33.200]  她不會不連恤他的
[00:07:33.480 --> 00:07:35.000]  而順道告訴我們知道
[00:07:35.000 --> 00:07:36.960]  她跟我們之間的關係
[00:07:36.960 --> 00:07:40.000]  不單單是好像一個高高在上
[00:07:40.000 --> 00:07:42.640]  在天上坐著為王的上帝
[00:07:42.640 --> 00:07:45.040]  跟一個子民之間的關係
[00:07:45.040 --> 00:07:47.720]  而是說父親跟孩子
[00:07:47.720 --> 00:07:52.880]  母親跟孩子那種物不可分的生命的關係
[00:07:52.880 --> 00:07:55.800]  她告訴我們 我不會忘記你的
[00:07:55.800 --> 00:08:00.920]  沒錯 人世間有些人甚至會忘記自己的嬰孩
[00:08:01.320 --> 00:08:05.640]  但我聖經說我卻不忘記你
[00:08:05.640 --> 00:08:08.040]  上帝是不會忘記
[00:08:08.040 --> 00:08:10.360]  祂不會放棄
[00:08:10.360 --> 00:08:13.600]  也不會不去連恤祂的孩子
[00:08:13.600 --> 00:08:16.120]  很快聖經就接著說
[00:08:16.120 --> 00:08:19.840]  「漢啊 我將你銘刻在我掌上
[00:08:19.840 --> 00:08:22.560]  你的長緩上在我眼前」
[00:08:22.560 --> 00:08:26.320]  漢啊 意味著你留心看
[00:08:26.320 --> 00:08:28.720]  小心注意一件事實
[00:08:29.240 --> 00:08:33.280]  就是神將我們的名字刻在祂的掌上
[00:08:33.280 --> 00:08:35.560]  這裡所說不單單是說
[00:08:35.560 --> 00:08:38.600]  祂將我們的名字用筆刻在祂的掌上
[00:08:38.600 --> 00:08:40.440]  可能有些時候你也會試過
[00:08:40.440 --> 00:08:42.520]  有些時候想記住一件事情
[00:08:42.520 --> 00:08:44.720]  沒有筆在手上
[00:08:44.720 --> 00:08:46.720]  就用筆畫在手掌上
[00:08:46.720 --> 00:08:48.240]  下次看到記得
[00:08:48.240 --> 00:08:50.920]  但聖經所說的
[00:08:50.920 --> 00:08:55.960]  是神將我們的名字刻刺在自己的手上
[00:08:55.960 --> 00:08:57.960]  是銘刻在那裡
[00:08:58.480 --> 00:09:00.800]  也就是不單單說一隻手
[00:09:00.800 --> 00:09:02.920]  聖經的意思是雙數的
[00:09:02.920 --> 00:09:04.240]  是兩隻手
[00:09:04.240 --> 00:09:07.520]  上帝透過這個方式向我們表達
[00:09:07.520 --> 00:09:09.200]  祂太愛護我們了
[00:09:09.200 --> 00:09:14.240]  祂不容許自己有一刻忘記我們
[00:09:14.240 --> 00:09:16.560]  是向我們表達出
[00:09:16.560 --> 00:09:20.600]  祂刻意要將我們放在祂的心上
[00:09:20.600 --> 00:09:24.280]  是牢牢地紀念我們
[00:09:25.000 --> 00:09:31.400]  去思想我們的需要、去看顧、去留意我們的需要
[00:09:31.400 --> 00:09:32.960]  各位弟兄姊妹
[00:09:32.960 --> 00:09:34.440]  其實當我們信主之後
[00:09:34.440 --> 00:09:35.920]  你或多或少會經歷過
[00:09:35.920 --> 00:09:37.680]  生活上有不同的
[00:09:37.680 --> 00:09:39.760]  剛才所說高低的時刻
[00:09:39.760 --> 00:09:41.560]  在那些時刻
[00:09:41.560 --> 00:09:42.800]  你留心
[00:09:42.800 --> 00:09:45.280]  上帝會向你講述
[00:09:45.280 --> 00:09:46.960]  祂沒有忘記你
[00:09:46.960 --> 00:09:48.560]  就算有些時候
[00:09:48.560 --> 00:09:50.280]  有些很低沉的日子
[00:09:50.280 --> 00:09:51.960]  有些弟兄姊妹說到
[00:09:51.960 --> 00:09:55.960]  當他們進了醫院面對一個手術的時候
[00:09:55.960 --> 00:09:59.200]  有時也不明白為何會發生這樣的事情
[00:09:59.200 --> 00:10:01.120]  但突然間留心到
[00:10:01.120 --> 00:10:02.720]  咦?為何這次這麼特別
[00:10:02.720 --> 00:10:05.320]  床位剛剛在窗口旁邊
[00:10:05.320 --> 00:10:07.640]  空氣很好
[00:10:07.640 --> 00:10:10.080]  而且有一位很特別的護士
[00:10:10.080 --> 00:10:13.080]  不知為何對自己很關顧
[00:10:13.080 --> 00:10:15.160]  很留心自己的情況
[00:10:15.160 --> 00:10:16.040]  雖然是病
[00:10:16.040 --> 00:10:18.120]  但得到很好的照顧
[00:10:18.120 --> 00:10:21.240]  在那些情況裏面體會
[00:10:21.240 --> 00:10:23.640]  沒錯要面對一些困難
[00:10:23.640 --> 00:10:26.440]  但神好像透過一些微小的事情
[00:10:26.440 --> 00:10:28.040]  告訴他
[00:10:28.040 --> 00:10:29.960]  我仍然看著你
[00:10:29.960 --> 00:10:31.800]  仍然看顧著你
[00:10:31.800 --> 00:10:35.160]  我想回到一件事情
[00:10:35.160 --> 00:10:36.120]  跟弟兄姊妹分享
[00:10:36.120 --> 00:10:36.920]  好幾年之前
[00:10:36.920 --> 00:10:39.400]  我有一次去到中東的地方
[00:10:39.400 --> 00:10:41.920]  參加一個宣教的會議
[00:10:41.920 --> 00:10:44.280]  上飛機的時候發覺不太妥當
[00:10:44.280 --> 00:10:46.240]  因為感冒
[00:10:46.240 --> 00:10:47.360]  感冒不單止感冒
[00:10:47.360 --> 00:10:49.920]  而且鼻腔裏面有很多鼻水
[00:10:49.920 --> 00:10:52.800]  有很多的體液
[00:10:52.800 --> 00:10:55.040]  當時我已經發覺不太妥當
[00:10:55.040 --> 00:10:57.040]  一上飛機耳朵很痛
[00:10:57.040 --> 00:10:58.280]  大家都試過
[00:10:58.280 --> 00:11:00.920]  一上飛機如果有壓力的改變
[00:11:00.920 --> 00:11:02.280]  或者下飛機的時候
[00:11:02.280 --> 00:11:04.400]  降落的時候很痛
[00:11:04.400 --> 00:11:06.360]  當時更加是
[00:11:06.360 --> 00:11:09.280]  平時痛一下或者整理一下就沒事
[00:11:09.280 --> 00:11:12.040]  但那次痛得很厲害
[00:11:12.040 --> 00:11:16.160]  而且耳朵差不多塞到聽不到
[00:11:16.160 --> 00:11:17.880]  很辛苦
[00:11:17.880 --> 00:11:19.720]  下了飛機之後
[00:11:19.720 --> 00:11:21.160]  就進了旅館
[00:11:21.160 --> 00:11:22.520]  我想著休息一下
[00:11:22.520 --> 00:11:23.160]  睡一晚
[00:11:23.160 --> 00:11:25.600]  第二天早上一定沒事了
[00:11:25.600 --> 00:11:28.120]  第二天早上起床的時候發覺
[00:11:28.120 --> 00:11:30.600]  為甚麼這麼安靜
[00:11:30.600 --> 00:11:32.000]  為甚麼這麼安靜
[00:11:32.000 --> 00:11:34.880]  因為耳朵聽不到
[00:11:34.880 --> 00:11:35.920]  然後就糟糕了
[00:11:35.920 --> 00:11:38.840]  過了十幾二十個小時都是這樣
[00:11:38.840 --> 00:11:40.200]  不知道有沒有甚麼事情
[00:11:40.200 --> 00:11:42.920]  剛剛我們去參加的大會是
[00:11:42.920 --> 00:11:45.240]  一間國際禮拜堂
[00:11:45.240 --> 00:11:49.120]  旁邊有一間宣教士開的醫院
[00:11:49.120 --> 00:11:50.840]  我就請他們幫我安排
[00:11:50.840 --> 00:11:52.680]  可以看看醫生
[00:11:52.680 --> 00:11:53.880]  去到見到一位醫生
[00:11:53.880 --> 00:11:55.400]  醫生幫我檢查就問
[00:11:55.400 --> 00:11:57.600]  你何時再乘飛機
[00:11:57.600 --> 00:12:00.400]  我說過幾天之後再轉機
[00:12:00.400 --> 00:12:02.120]  他說這樣有點危險
[00:12:02.120 --> 00:12:03.480]  甚麼危險
[00:12:03.480 --> 00:12:06.240]  他說你這樣裡面有很多涕液
[00:12:06.240 --> 00:12:08.920]  可能在上飛機有壓力之下
[00:12:08.920 --> 00:12:12.880]  或者耳膜會有時逼爆了
[00:12:12.880 --> 00:12:15.320]  他說這麼嚴重
[00:12:15.320 --> 00:12:15.920]  他說不要緊
[00:12:15.920 --> 00:12:18.680]  我明天幫你做個小手術
[00:12:18.680 --> 00:12:20.400]  手術
[00:12:20.400 --> 00:12:21.840]  是一個我都不熟悉
[00:12:21.840 --> 00:12:24.760]  第一次去到中東國家做手術
[00:12:24.760 --> 00:12:25.560]  他說不要緊
[00:12:25.560 --> 00:12:30.040]  我幫你在你的耳膜刺一個小洞
[00:12:30.040 --> 00:12:32.080]  嘩 開個洞
[00:12:32.080 --> 00:12:33.520]  然後我插一條導管進去
[00:12:33.520 --> 00:12:36.320]  將你裡面的涕液抽出來
[00:12:36.320 --> 00:12:40.600]  你就不至於有爆裂的危險
[00:12:40.600 --> 00:12:42.640]  我都十五十六
[00:12:42.640 --> 00:12:44.560]  是否要做呢
[00:12:44.560 --> 00:12:48.440]  最後都覺得要接受
[00:12:48.440 --> 00:12:51.360]  當時都沒有想到有這樣的事情
[00:12:51.360 --> 00:12:53.880]  但心裡面都覺得不要緊
[00:12:53.880 --> 00:12:57.920]  上帝有他的心意都交託在主手中
[00:12:57.920 --> 00:13:01.760]  那天傍晚我們開始大會的第一次開幕禮
[00:13:01.760 --> 00:13:03.360]  開幕禮的時候有二三百人
[00:13:03.360 --> 00:13:05.520]  從不同地方來到
[00:13:05.520 --> 00:13:07.320]  當時大家唱詩
[00:13:07.320 --> 00:13:08.960]  我聽到大家唱詩
[00:13:08.960 --> 00:13:09.800]  其實不是聽到
[00:13:09.800 --> 00:13:11.440]  我看到大家唱詩
[00:13:11.440 --> 00:13:14.080]  個個張開嘴巴
[00:13:14.080 --> 00:13:17.520]  但我是聽不到他們唱歌
[00:13:17.520 --> 00:13:18.720]  周圍很安靜
[00:13:18.720 --> 00:13:20.120]  耳朵塞得很緊
[00:13:20.120 --> 00:13:23.360]  差不多真的失聰
[00:13:23.360 --> 00:13:25.720]  那時候我就覺得很為難
[00:13:25.720 --> 00:13:27.680]  我來到這幾天有什麼價值
[00:13:27.680 --> 00:13:29.760]  如果一直都是這樣怎麼辦
[00:13:29.760 --> 00:13:33.480]  上帝你帶我來有什麼意思呢
[00:13:33.480 --> 00:13:35.720]  但在過程中我心裡面鼓勵自己
[00:13:35.720 --> 00:13:38.000]  不要緊 聽不到你可以唱
[00:13:38.000 --> 00:13:41.720]  所以我就自己開聲和頂尖一起唱詩
[00:13:41.720 --> 00:13:43.800]  一開聲唱了一陣子之後
[00:13:43.800 --> 00:13:45.680]  突然間很奇怪
[00:13:45.680 --> 00:13:49.880]  很響亮的聲音
[00:13:49.880 --> 00:13:51.600]  你知道發生什麼事
[00:13:51.600 --> 00:13:53.560]  突然間通了
[00:13:53.560 --> 00:13:56.240]  耳朵開通了
[00:13:56.240 --> 00:13:58.200]  在那個時候心裡面很感恩
[00:13:58.200 --> 00:14:01.320]  繼續開聲讚美上帝
[00:14:01.320 --> 00:14:03.480]  之後我立刻通知醫院
[00:14:03.480 --> 00:14:07.000]  我說不用做手術了醫生
[00:14:07.000 --> 00:14:08.920]  不用做
[00:14:08.920 --> 00:14:13.240]  那件事情讓我很深刻體會一件事
[00:14:13.240 --> 00:14:16.200]  沒錯有些時候神都容許一些困難
[00:14:16.200 --> 00:14:18.080]  但在困難裡面
[00:14:18.080 --> 00:14:23.120]  祂是按祂的時候來施恩醫治
[00:14:23.120 --> 00:14:24.600]  當然我們頂尖姐妹也體會
[00:14:24.600 --> 00:14:27.880]  有些時候無論有醫治或者沒有醫治
[00:14:27.880 --> 00:14:30.600]  上帝仍然很清楚的應許我們
[00:14:30.600 --> 00:14:33.080]  我永不離棄你
[00:14:33.080 --> 00:14:36.720]  我將你的名字銘刻在我的掌上
[00:14:36.720 --> 00:14:40.560]  我不會忘記你
[00:14:40.560 --> 00:14:41.360]  聖經繼續說
[00:14:41.360 --> 00:14:46.040]  祂說我將祢的長門上放在我的眼前
[00:14:46.040 --> 00:14:48.520]  當當時的猶太人聽見長門的時候
[00:14:48.520 --> 00:14:49.960]  立刻想起什麼呢
[00:14:49.960 --> 00:14:51.320]  當他們被擄掠的時候
[00:14:51.320 --> 00:14:53.720]  他們很清楚看到自己國家
[00:14:53.720 --> 00:14:56.480]  自己的家園被破壞
[00:14:56.480 --> 00:14:59.240]  耶路撒冷的城牆被拆毀了
[00:14:59.240 --> 00:15:02.640]  加勒底人將他們的城牆拆毀了
[00:15:02.640 --> 00:15:03.960]  但神告訴他們知道
[00:15:03.960 --> 00:15:08.440]  祢的長門在我的眼前
[00:15:08.440 --> 00:15:14.560]  他們的家園完整的家園仍然在神的心中
[00:15:14.560 --> 00:15:17.520]  在神的眼前也意味著用廣東話說
[00:15:17.520 --> 00:15:20.840]  神看著我們的家園
[00:15:20.840 --> 00:15:24.120]  看著我們所愛護的
[00:15:24.120 --> 00:15:28.720]  無論我們的家庭或者我們周圍的處境
[00:15:28.720 --> 00:15:31.200]  祂仍然是這樣來看顧著
[00:15:31.200 --> 00:15:34.920]  留心著這些情況
[00:15:34.920 --> 00:15:35.880]  因此你再讀的時候
[00:15:35.880 --> 00:15:37.840]  你發覺聖經下面一直說
[00:15:37.840 --> 00:15:39.440]  你放心
[00:15:39.440 --> 00:15:41.200]  我一直會來看顧著
[00:15:41.200 --> 00:15:43.600]  所以你不要灰心
[00:15:43.600 --> 00:15:45.000]  在第十七節
[00:15:45.000 --> 00:15:46.640]  接著到了二十節
[00:15:46.640 --> 00:15:48.120]  一直在描述
[00:15:48.120 --> 00:15:49.840]  祂說我有應許給你們
[00:15:49.840 --> 00:15:51.320]  你們不要灰心
[00:15:51.320 --> 00:15:52.640]  因為你們的兒女
[00:15:52.640 --> 00:15:55.960]  十七節必急速歸回
[00:15:55.960 --> 00:15:59.320]  當時猶太人被擄掠到巴比倫的地方
[00:15:59.320 --> 00:16:02.240]  有七十年的時間
[00:16:02.240 --> 00:16:03.320]  七十年你說
[00:16:03.320 --> 00:16:04.960]  嘩 急速啊
[00:16:04.960 --> 00:16:07.120]  很久了
[00:16:07.120 --> 00:16:09.440]  聖經裏面講述到神有祂的時間
[00:16:09.440 --> 00:16:10.880]  但是上帝在說
[00:16:10.880 --> 00:16:14.800]  祂不會不必要拖延多一天
[00:16:14.800 --> 00:16:16.640]  在祂捍衛好的時候
[00:16:16.640 --> 00:16:18.880]  祂就急速地成全
[00:16:18.880 --> 00:16:22.400]  兒女會回到自己的故土
[00:16:22.400 --> 00:16:23.680]  接著聖經所說到的
[00:16:23.680 --> 00:16:26.640]  荒廢的地方會重新興旺
[00:16:26.640 --> 00:16:29.920]  一些以前好像沒有人再居住的地方
[00:16:29.920 --> 00:16:31.960]  現在因為人丁旺盛
[00:16:31.960 --> 00:16:33.840]  他們甚至覺得地方很狹窄
[00:16:33.840 --> 00:16:36.920]  不足夠他們居住
[00:16:36.920 --> 00:16:38.040]  聖經就這麼說
[00:16:38.040 --> 00:16:40.760]  祂說你們要放心
[00:16:40.760 --> 00:16:42.280]  不要灰心
[00:16:42.280 --> 00:16:46.720]  神有給你們興旺的時刻
[00:16:46.720 --> 00:16:47.720]  所以大家會記得
[00:16:47.720 --> 00:16:49.000]  當時聖經裏面
[00:16:49.000 --> 00:16:51.360]  希伯來書新約十二章講到
[00:16:51.360 --> 00:16:53.000]  我們以前曾經有一段時間在看
[00:16:53.000 --> 00:16:54.480]  希伯來書
[00:16:54.480 --> 00:16:55.360]  希伯來書講到
[00:16:55.360 --> 00:16:58.520]  當你面對著神給你的管教
[00:16:58.520 --> 00:17:01.400]  或者面對著某些磨練的時候
[00:17:01.400 --> 00:17:05.120]  你記住不要灰心
[00:17:05.120 --> 00:17:06.680]  不要灰心
[00:17:06.680 --> 00:17:09.920]  反而你要將自己下垂的手
[00:17:09.920 --> 00:17:12.680]  和發酸的腿
[00:17:12.680 --> 00:17:14.200]  你挺起來
[00:17:14.200 --> 00:17:17.640]  繼續放膽地向前走
[00:17:17.640 --> 00:17:19.960]  將自己前面的路修直
[00:17:19.960 --> 00:17:22.400]  意思是走正直的路
[00:17:22.400 --> 00:17:24.360]  不要自暴自棄
[00:17:24.360 --> 00:17:27.240]  不要以為這個時候
[00:17:27.240 --> 00:17:28.760]  神都不理我了
[00:17:28.760 --> 00:17:32.440]  算了 我自己走自己的路
[00:17:32.440 --> 00:17:35.520]  又或者覺得以前神好像很親近
[00:17:35.520 --> 00:17:37.240]  但現在很久沒有祈禱了
[00:17:37.240 --> 00:17:39.640]  神好像都不聽我祈禱了
[00:17:39.640 --> 00:17:43.760]  現在算了 不需要再祈禱了
[00:17:43.760 --> 00:17:45.040]  聖經講
[00:17:45.040 --> 00:17:47.680]  走回正直的路
[00:17:47.680 --> 00:17:49.560]  提起你下垂的手
[00:17:49.560 --> 00:17:51.600]  繼續向前走
[00:17:51.600 --> 00:17:54.680]  因為知道主必要幫助我
[00:17:54.680 --> 00:17:56.320]  祂不會忘記我
[00:17:56.320 --> 00:18:02.240]  祂會再一次讓我領受祂給我的復興
