
[00:00:00.000 --> 00:00:03.240]  今日我們的經文是以西傑書
[00:04:43.600 --> 00:04:44.920]  供到他入大學
[00:04:44.920 --> 00:04:47.200]  他這次第一次去探望他哥哥
[00:04:47.200 --> 00:04:50.480]  才知道哥哥的生活是這麼艱苦
[00:04:50.480 --> 00:04:54.320]  製造城市裏面的民工
[00:04:54.320 --> 00:04:57.280]  這些照片
[00:04:57.280 --> 00:05:01.680]  就是城市民工的居住環境
[00:05:01.680 --> 00:05:05.480]  他去到和哥哥一起住的工廠
[00:05:05.480 --> 00:05:06.600]  日日夜夜
[00:05:06.600 --> 00:05:09.560]  九點做到九點的工作
[00:05:09.560 --> 00:05:10.640]  很艱苦
[00:05:10.640 --> 00:05:13.680]  而他去到和哥哥一起住才知道
[00:05:13.680 --> 00:05:17.080]  哥哥比他在農村更辛苦
[00:05:17.080 --> 00:05:20.280]  而哥哥為了他犧牲了十多年
[00:05:20.280 --> 00:05:24.200]  就是為了他讀書
[00:05:24.200 --> 00:05:27.200]  所以這個年輕人一邊說一邊哭
[00:05:27.200 --> 00:05:29.400]  他有他很深的悲痛
[00:05:29.400 --> 00:05:32.480]  我們這些基督徒不知道對他有什麼可以做
[00:05:32.480 --> 00:05:34.920]  除了供他讀書
[00:05:34.920 --> 00:05:38.680]  或者我們真正的關愛是更重要
[00:05:38.680 --> 00:05:41.400]  讓愛知道他有希望
[00:05:41.400 --> 00:05:44.360]  而當他講出他的故事
[00:05:44.360 --> 00:05:48.440]  我忽然想起文藝復興時期的一個故事
[00:05:48.440 --> 00:05:51.080]  當西方文化剛剛發展成功
[00:05:51.080 --> 00:05:54.120]  好像中國剛剛現在才叫發展得好
[00:05:54.120 --> 00:05:58.320]  西方文化開始發展好就是文藝復興時期
[00:05:58.320 --> 00:06:00.360]  當時資本主義剛剛興起
[00:06:00.360 --> 00:06:01.840]  經濟好像很大了
[00:06:01.840 --> 00:06:03.720]  千千萬萬的窮人
[00:06:03.720 --> 00:06:06.480]  在文藝復興這個時期
[00:06:06.480 --> 00:06:09.160]  窮人時代充滿希望
[00:06:09.160 --> 00:06:12.880]  但窮人卻沒有前途
[00:06:12.880 --> 00:06:16.280]  有一個著名的畫家叫做杜勒
[00:06:16.280 --> 00:06:21.240]  這幅圖片左邊的是年輕的杜勒十多歲
[00:06:21.240 --> 00:06:25.280]  在那個時期他對自己沒有什麼希望
[00:06:25.280 --> 00:06:28.280]  因為父母有十八個弟弟
[00:06:28.280 --> 00:06:30.880]  根本沒有一個可以供他讀書
[00:06:30.880 --> 00:06:33.080]  但他有繪畫的天才
[00:06:33.080 --> 00:06:34.160]  他哥哥也有
[00:06:34.160 --> 00:06:36.280]  右邊的圖片就是他哥哥
[00:06:36.280 --> 00:06:39.080]  兩個都有極高的繪畫天才
[00:06:39.080 --> 00:06:42.400]  但沒有錢讀書是沒有辦法受到訓練
[00:06:42.400 --> 00:06:44.960]  所以最後他決定不如一個做工
[00:06:44.960 --> 00:06:46.360]  供另外一個讀書
[00:06:46.360 --> 00:06:49.960]  讀完出來賺到錢就供另外一個
[00:06:49.960 --> 00:06:53.800]  於是他哥哥就供他讀書去做
[00:06:53.800 --> 00:06:57.600]  據說是去了玻璃工廠工作
[00:06:57.600 --> 00:07:00.320]  在意大利你知道玻璃很漂亮
[00:07:00.320 --> 00:07:02.880]  在佛羅倫斯、威尼斯
[00:07:02.880 --> 00:07:06.640]  但在彩玻璃的右邊你知道
[00:07:06.640 --> 00:07:10.480]  其實玻璃工廠的工人生活很艱難
[00:07:10.480 --> 00:07:13.960]  這是文藝復興時期畫的玻璃工廠
[00:07:13.960 --> 00:07:16.880]  是很黑暗、很混濁的空氣
[00:07:16.880 --> 00:07:18.200]  他做的玻璃很漂亮
[00:07:18.200 --> 00:07:23.280]  但製作玻璃的過程是很辛苦
[00:07:23.280 --> 00:07:25.840]  我有一個好朋友在加拿大
[00:07:25.840 --> 00:07:27.040]  他現在是醫生
[00:07:27.040 --> 00:07:27.880]  他退休了開始
[00:07:27.880 --> 00:07:29.840]  但他以前做工的時候
[00:07:29.840 --> 00:07:32.040]  試過去工廠搬玻璃
[00:07:32.040 --> 00:07:33.480]  那些很重的玻璃
[00:07:33.480 --> 00:07:37.160]  他有一次走了一整排玻璃
[00:07:37.160 --> 00:07:38.440]  十多塊一起
[00:07:38.440 --> 00:07:41.440]  我想六、七塊一齊掉下來
[00:07:41.440 --> 00:07:43.720]  他整隻手全部都是血
[00:07:43.720 --> 00:07:47.200]  是很難想像做玻璃那種艱難
[00:07:47.200 --> 00:07:48.360]  當然還有一個說法
[00:07:48.360 --> 00:07:50.680]  說他哥哥去做了礦工
[00:07:50.680 --> 00:07:52.360]  礦工比做玻璃更慘
[00:07:52.360 --> 00:07:55.240]  因為在黑洞裏搬石頭
[00:07:55.240 --> 00:07:57.240]  哥哥在那裏捱
[00:07:57.240 --> 00:07:59.240]  是幫弟弟讀書
[00:07:59.240 --> 00:08:01.240]  終於渡蠟出來了
[00:08:01.240 --> 00:08:03.360]  這幅是他的自畫像
[00:08:03.360 --> 00:08:05.720]  他成為一個很成功的畫家
[00:08:05.720 --> 00:08:10.520]  他做的版畫充滿了活力
[00:08:10.520 --> 00:08:12.160]  他畫的人充滿活力
[00:08:12.160 --> 00:08:14.560]  他畫的耶穌充滿神聖
[00:08:14.560 --> 00:08:18.880]  他畫的油畫更加很多人喜歡
[00:08:18.880 --> 00:08:21.200]  你看他色彩用得多漂亮
[00:08:21.200 --> 00:08:24.440]  他的畫畫能力已經超過他的老師
[00:08:24.440 --> 00:08:27.040]  成為當時一代的巨匠
[00:08:27.040 --> 00:08:28.400]  當他初初出來的時候
[00:08:28.400 --> 00:08:32.840]  他嘗試賣出他的版畫
[00:08:32.840 --> 00:08:35.560]  拿到第一筆錢馬上趕回家
[00:08:35.560 --> 00:08:36.840]  去找哥哥
[00:08:36.840 --> 00:08:38.760]  他說我終於賺到錢了
[00:08:38.760 --> 00:08:40.920]  我可以供你讀書
[00:08:40.920 --> 00:08:43.560]  哥哥說現在都不可能了
[00:08:43.560 --> 00:08:45.160]  你看我的手
[00:08:45.160 --> 00:08:46.760]  當他伸出手的時候
[00:08:46.760 --> 00:08:50.360]  原來哥哥做工已經做到手很粗
[00:08:50.360 --> 00:08:53.640]  很多的繭很厚的皮
[00:08:53.640 --> 00:08:57.640]  他的手已經不能再拿起畫筆來畫畫
[00:08:57.640 --> 00:09:00.360]  他的手骨已經很厚
[00:09:00.360 --> 00:09:03.080]  弟弟看到哥哥為他犧牲了
[00:09:03.080 --> 00:09:04.520]  他心裡很不安
[00:09:04.520 --> 00:09:06.200]  看到哥哥進了房間
[00:09:06.200 --> 00:09:08.600]  他在門口推開一點
[00:09:08.600 --> 00:09:11.560]  看到哥哥原來跪在房間裡祈禱
[00:09:11.560 --> 00:09:15.640]  用合十雙手向上帝祈禱
[00:09:15.640 --> 00:09:20.520]  他說天父願意把我的才華給弟弟
[00:09:20.520 --> 00:09:24.000]  讓他的能力畫出美好的畫
[00:09:24.000 --> 00:09:27.000]  給後人去欣賞
[00:09:27.000 --> 00:09:28.920]  因為哥哥犧牲了他自己
[00:09:28.920 --> 00:09:31.920]  他希望把才華給弟弟
[00:09:31.920 --> 00:09:35.120]  這就是阿裕的故事
[00:09:35.120 --> 00:09:37.440]  於是杜勒畫了他的手出來
[00:09:37.440 --> 00:09:39.600]  這就是著名祈禱的手
[00:09:39.600 --> 00:09:42.400]  我們今天都看到這雙手的根源
[00:09:42.400 --> 00:09:45.880]  就是來自杜勒這個畫家畫他哥哥的手
[00:09:45.880 --> 00:09:49.840]  你看這雙手的手指骨很粗
[00:09:49.840 --> 00:09:53.840]  血管的根很厚
[00:09:53.840 --> 00:09:58.840]  他手掌那邊看到一點點很粗的皮
[00:09:58.840 --> 00:10:00.720]  他哥哥已經不可能再畫畫了
[00:10:00.720 --> 00:10:05.720]  但是他的犧牲令到弟弟有成就
[00:10:05.720 --> 00:10:09.440]  現代人嘗試把這雙手畫得更醜一點
[00:10:09.440 --> 00:10:12.640]  表達了一個人的犧牲
[00:10:12.640 --> 00:10:14.720]  但是在他的犧牲裡面
[00:10:14.720 --> 00:10:19.000]  在醜陋的手上表達了真正的虔誠
[00:10:19.000 --> 00:10:21.480]  真正的生命
[00:10:21.480 --> 00:10:24.840]  後來杜勒畫了他哥哥的那幅畫
[00:10:24.840 --> 00:10:28.320]  看到這個已經頭髮開始斑白的人
[00:10:28.320 --> 00:10:29.800]  他已經工作得很辛苦
[00:10:29.800 --> 00:10:32.080]  他的手藏在袖子裡面
[00:10:32.080 --> 00:10:35.160]  留出一點點手指看到都是很粗
[00:10:35.160 --> 00:10:36.080]  而他的眼神
[00:10:36.080 --> 00:10:38.920]  你知道他的眼睛是很聰明的一個人
[00:10:38.920 --> 00:10:43.560]  但是他面上充滿的就是滄桑和艱苦的工作
[00:10:43.560 --> 00:10:46.000]  帶來的後果
[00:10:46.000 --> 00:10:47.680]  起這個故事我就想起
[00:10:47.680 --> 00:10:52.280]  我在中國幫助窮人有十幾年
[00:10:52.280 --> 00:10:55.440]  進入中國已經二十年
[00:10:55.440 --> 00:10:58.600]  我們曾經跟農民接觸
[00:10:58.600 --> 00:11:02.000]  這些農民在冰雪災的時期
[00:11:02.000 --> 00:11:03.600]  我們籌到一筆錢
[00:11:03.600 --> 00:11:05.000]  他們的農作物都沒有了
[00:11:05.000 --> 00:11:06.160]  我們就籌了一筆錢
[00:11:06.160 --> 00:11:08.840]  買了二十三萬公斤的大米
[00:11:08.840 --> 00:11:09.840]  派給這些農民
[00:11:09.840 --> 00:11:11.920]  當我握他們的手的時候
[00:11:11.920 --> 00:11:14.160]  發覺他們的手真的很粗
[00:11:14.160 --> 00:11:19.800]  包括他的背脊有很多泥土
[00:11:19.800 --> 00:11:21.600]  衣服很骯髒
[00:11:21.600 --> 00:11:26.880]  這些是農民或者工人的手
[00:11:26.880 --> 00:11:29.080]  皮很粗
[00:11:29.080 --> 00:11:34.680]  握著他的手好像握一塊很粗糙的紙一樣
[00:11:34.680 --> 00:11:37.400]  他們手上有很多的繭
[00:11:37.400 --> 00:11:42.160]  是表示了他們為了愛他們的家人所付出
[00:11:42.160 --> 00:11:44.760]  是他們付出的見證
[00:11:44.760 --> 00:11:46.680]  很粗的手
[00:11:46.680 --> 00:11:51.200]  其實中國千千萬萬這些生活艱苦的人
[00:11:51.200 --> 00:11:52.240]  我們沒有這些手
[00:11:52.240 --> 00:11:55.840]  因為我們是比較好生活的人
[00:11:55.840 --> 00:11:56.960]  講福堂和握手
[00:11:56.960 --> 00:11:59.440]  每個人的手都沒有什麼沙子
[00:11:59.440 --> 00:12:01.200]  每個人都是生活好一點的人
[00:12:01.200 --> 00:12:04.160]  我們香港是很少這樣的情況
[00:12:04.160 --> 00:12:06.120]  但是在中國千千萬萬
[00:12:06.120 --> 00:12:08.920]  當那些農民湧出城市做工
[00:12:08.920 --> 00:12:10.240]  洶湧而來的時候
[00:12:10.240 --> 00:12:14.760]  那些景象一億五千萬農民工湧入城市謀生
[00:12:14.760 --> 00:12:16.720]  而看他們的眼神
[00:12:16.720 --> 00:12:18.200]  他們沒有什麼文化知識
[00:12:18.200 --> 00:12:19.440]  沒有什麼學識
[00:12:19.440 --> 00:12:24.040]  就只能夠憑他們的勞動來獲取養生的能力
[00:12:24.040 --> 00:12:26.600]  他們的眼神是迷茫的
[00:12:26.600 --> 00:12:29.920]  他們排著隊拿著很多行李
[00:12:29.920 --> 00:12:31.800]  他們的行李就是一個袋
[00:12:31.800 --> 00:12:34.880]  就是這樣出城工作
[00:12:34.880 --> 00:12:37.640]  有很多那些還很小的女孩子
[00:12:37.640 --> 00:12:39.320]  十五歲就出來打工
[00:12:39.320 --> 00:12:42.200]  要在工廠裡面工作
[00:12:42.200 --> 00:12:44.560]  很多就是這樣日以繼夜
[00:12:44.560 --> 00:12:47.400]  而有些挖路的工人
[00:12:47.400 --> 00:12:51.880]  他們做到八歲都還在挖路
[00:12:51.880 --> 00:12:53.480]  當我最先回中國
[00:12:53.480 --> 00:12:55.120]  我在大學交流
[00:12:55.120 --> 00:12:57.000]  我是講中國哲學的
[00:12:57.000 --> 00:12:59.440]  我是用中國哲學和基督教比較
[00:12:59.440 --> 00:13:00.880]  在大學交流
[00:13:00.880 --> 00:13:02.960]  但是我在街上看到
[00:13:02.960 --> 00:13:06.480]  還有很多很困苦的人在挖地
[00:13:06.480 --> 00:13:12.000]  而有一次我在蘭州大學坐車去機場一早
[00:13:12.000 --> 00:13:14.280]  看到他們農民工在修路
[00:13:14.280 --> 00:13:15.920]  他們剛剛起床
[00:13:15.920 --> 00:13:19.200]  看見他們真的是很迷茫的
[00:13:19.200 --> 00:13:23.200]  司機說他們大概賺十多塊左右
[00:13:23.200 --> 00:13:26.480]  我才知道有這麼艱難的人
[00:13:26.480 --> 00:13:32.760]  而這些農民工他們居住的環境
[00:13:32.760 --> 00:13:34.600]  是非常惡劣的
[00:13:34.600 --> 00:13:39.800]  難怪阿宇見他哥哥和他一起住才知道
[00:13:39.800 --> 00:13:42.600]  原來他哥哥是這樣生活
[00:13:42.600 --> 00:13:44.960]  是為了他
[00:13:44.960 --> 00:13:47.840]  這些就真的叫做艱難困苦
[00:13:47.840 --> 00:13:49.960]  我自己的心很不安心的
[00:13:49.960 --> 00:13:53.400]  因為看到還有很多人和我一樣
[00:13:53.400 --> 00:13:55.080]  他們是我們的同胞
[00:13:55.080 --> 00:13:56.920]  但是我們好像沒有能力
[00:13:56.920 --> 00:13:57.920]  不知道能幫到多少
[00:13:57.920 --> 00:14:01.480]  所以當時我決定開始做扶貧工作
[00:14:01.480 --> 00:14:04.480]  我本來只是做大學的交流
[00:14:04.480 --> 00:14:06.560]  以及和政府交流
[00:14:06.560 --> 00:14:08.800]  是用知識文化交流
[00:14:08.800 --> 00:14:10.240]  但是突然間這個感動
[00:14:10.240 --> 00:14:12.920]  我去了農村幫助
[00:14:12.920 --> 00:14:15.680]  很多人讓他有機會讀書
[00:14:15.680 --> 00:14:17.560]  而我們去到城市
[00:14:17.560 --> 00:14:23.040]  這些農民工帶著兩千萬的弟弟哥哥在城市那裏
[00:14:23.040 --> 00:14:25.120]  他們不能夠進入正規學校
[00:14:25.120 --> 00:14:27.800]  直至這兩年才體制改革
[00:14:27.800 --> 00:14:30.480]  因為我都上書給胡錦濤
[00:14:30.480 --> 00:14:34.560]  給他們有戶籍
[00:14:34.560 --> 00:14:36.640]  因為沒有戶籍他們在城市不能夠讀書
[00:14:36.640 --> 00:14:40.640]  只能讀一些很逗泥的文工開的私立學校
[00:14:40.640 --> 00:14:44.640]  然後到初中三畢業都沒有辦法
[00:14:44.640 --> 00:14:47.640]  因為入大學一定要讀高中入大學
[00:14:47.640 --> 00:14:48.360]  去高校
[00:14:48.360 --> 00:14:50.320]  但是高中是不會收他們的
[00:14:50.320 --> 00:14:51.400]  在上海
[00:14:51.400 --> 00:14:52.840]  在北京
[00:14:52.840 --> 00:14:54.680]  所以他們除非回鄉下讀書
[00:14:54.680 --> 00:14:55.880]  如果不是他們沒有書讀
[00:14:55.880 --> 00:14:57.240]  就是出來做工
[00:14:57.240 --> 00:15:00.840]  而很多很年輕的女孩子出來做工
[00:15:00.840 --> 00:15:02.640]  十七八歲比較漂亮的
[00:15:02.640 --> 00:15:06.320]  都很可能進入色情的行業當中
[00:15:06.320 --> 00:15:10.760]  當他們有農民工休息的時候
[00:15:10.760 --> 00:15:13.480]  讀書的時候
[00:15:13.480 --> 00:15:14.680]  就是這樣躺在書桌
[00:15:14.680 --> 00:15:17.960]  而書桌下面那一格都有個小女孩在睡
[00:15:17.960 --> 00:15:18.920]  很難想像
[00:15:18.920 --> 00:15:20.720]  就是那種環境
[00:15:20.720 --> 00:15:23.640]  我們睡些什麼他們睡些什麼
[00:15:23.640 --> 00:15:28.040]  但是他們這樣的艱苦奮鬥
[00:15:28.040 --> 00:15:30.200]  創造了中國的奇蹟
[00:15:30.200 --> 00:15:33.960]  無數的高樓大廈就這樣建了
[00:15:33.960 --> 00:15:34.960]  根據研究
[00:15:34.960 --> 00:15:37.520]  中國每五天就建一間摩天大廈
[00:15:37.520 --> 00:15:39.600]  英國《金融時報》有個研究
[00:15:39.600 --> 00:15:41.920]  就說中國一個城市
[00:15:41.920 --> 00:15:43.280]  好像上海之類
[00:15:43.280 --> 00:15:44.160]  或者北京
[00:15:44.160 --> 00:15:46.600]  它的GDP已經和英國差不多
[00:15:46.600 --> 00:15:49.440]  嚇到英國曾經是世界第一強國
[00:15:49.440 --> 00:15:52.920]  現在它不過和中國一個城市差不多
[00:15:52.920 --> 00:15:54.520]  中國經濟發展快
[00:15:54.520 --> 00:15:56.040]  也有很多人生活改善
[00:15:56.040 --> 00:15:58.240]  但是還有千千萬萬是艱難的
[00:15:58.240 --> 00:15:59.760]  是他們的手
[00:15:59.760 --> 00:16:01.320]  建了這些高樓大廈
[00:16:01.320 --> 00:16:03.800]  但是他們自己沒辦法住在裡面
[00:16:03.800 --> 00:16:05.480]  他們建高樓大廈的時候
[00:16:05.480 --> 00:16:07.440]  建到那些高處的鐵條
[00:16:07.440 --> 00:16:08.960]  他們坐在那裡休息
[00:16:08.960 --> 00:16:11.160]  他們在那裡可以遙望他們的故鄉
[00:16:11.160 --> 00:16:12.360]  雖然不是真的看到
[00:16:12.360 --> 00:16:13.760]  但是都想起家裡
[00:16:13.760 --> 00:16:16.000]  可能有些留守兒童需要讀書
[00:16:16.000 --> 00:16:19.800]  或者有他現在在城市裡面的子女
[00:16:19.800 --> 00:16:21.480]  他們真的很辛苦
[00:16:21.480 --> 00:16:23.680]  他們有無盡的辛酸
[00:16:23.680 --> 00:16:26.360]  我記得中國六十週年國慶的時期
[00:16:26.360 --> 00:16:28.000]  有一個表演
[00:16:28.000 --> 00:16:30.040]  就是中國發展的過程
[00:16:30.040 --> 00:16:32.280]  在表演裡面其中有一場舞
[00:16:32.280 --> 00:16:34.400]  就是講農民工
[00:16:34.400 --> 00:16:37.040]  他們一座座的高樓大廈
[00:16:37.040 --> 00:16:38.840]  整了他們那首歌
[00:16:38.840 --> 00:16:42.200]  就是「站在高處遙望故鄉」
[00:16:42.200 --> 00:16:45.680]  其實真的他們付出很多建造中國
[00:16:45.680 --> 00:16:51.080]  但是他們是沒有得到很公平的對待
[00:16:51.080 --> 00:16:53.800]  這個是我們親自去探望農民工的時候
[00:16:53.800 --> 00:16:54.520]  拍的照片
[00:16:54.520 --> 00:16:55.720]  這裡你猜是哪裡?
[00:16:55.720 --> 00:16:57.720]  這裡是上海
[00:16:57.720 --> 00:16:59.720]  上海這麼漂亮的
[00:16:59.720 --> 00:17:01.200]  這麼偉大的城市
[00:17:01.200 --> 00:17:04.280]  但是原來還有這麼艱難的地方
[00:17:04.280 --> 00:17:06.920]  是這麼落後的地方
[00:17:06.920 --> 00:17:08.480]  他們住在那裡
[00:17:08.480 --> 00:17:10.440]  這個是我們去探望一個農民工的家
[00:17:10.440 --> 00:17:11.520]  我們去探望那個小女孩
[00:17:11.520 --> 00:17:13.120]  我們供她讀書
[00:17:13.120 --> 00:17:15.840]  去到見到她姐姐讀高中二
[00:17:15.840 --> 00:17:17.080]  大家問她
[00:17:17.080 --> 00:17:17.960]  她就哭
[00:17:17.960 --> 00:17:20.280]  因為她說我已經沒得讀書
[00:17:20.280 --> 00:17:22.280]  因為我們沒錢
[00:17:22.280 --> 00:17:23.480]  她姐姐很漂亮的
[00:17:23.480 --> 00:17:25.480]  好像鍾欣彤一樣
[00:17:25.480 --> 00:17:28.920]  但是她高中二
[00:17:28.920 --> 00:17:31.440]  就是十六七歲
[00:17:31.440 --> 00:17:32.480]  沒得讀書
[00:17:32.480 --> 00:17:33.720]  她前途會是怎樣呢?
[00:17:33.720 --> 00:17:35.880]  見她後面黏了很多明星照片
[00:17:35.880 --> 00:17:37.280]  問她將來想做什麼
[00:17:37.280 --> 00:17:38.920]  她說我想做明星
[00:17:38.920 --> 00:17:40.280]  她是漂亮的
[00:17:40.280 --> 00:17:42.760]  但是做明星機會很小
[00:17:42.760 --> 00:17:44.840]  很可能就會被人打了
[00:17:44.840 --> 00:17:47.280]  就是要麼做那些色情行業
[00:17:47.280 --> 00:17:49.280]  要麼就做那些情婦
[00:17:49.280 --> 00:17:50.280]  我們很擔心
[00:17:50.280 --> 00:17:52.280]  這個女孩我們很擔心
[00:17:52.280 --> 00:17:54.320]  所以我們即時去的人
