
[00:00:00.000 --> 00:00:06.060]  在第一段聖經,日韓福音,十九章,夜五至二十七節
[00:03:08.700 --> 00:03:12.000]  沒有逃避也沒有逃跑
[00:03:12.000 --> 00:03:15.300]  當耶穌被釘十架的時候
[00:03:15.300 --> 00:03:18.500]  約翰就站在他的旁邊
[00:03:18.500 --> 00:03:24.800]  靠近他甚至能夠聽到耶穌說的話
[00:03:24.800 --> 00:03:29.900]  有人說有勇氣並不表示恐懼不存在
[00:03:29.900 --> 00:03:34.200]  而是能夠制服恐懼
[00:03:34.200 --> 00:03:42.000]  里肯巴赫說到勇氣就是做你不敢做的事情
[00:03:42.000 --> 00:03:45.800]  約翰是目睹耶穌他的生活
[00:03:45.800 --> 00:03:48.800]  他的死亡之後復活
[00:03:48.800 --> 00:03:50.700]  一個見證人
[00:03:50.700 --> 00:03:55.800]  當所有的門徒在耶穌被捕之後
[00:03:55.800 --> 00:03:59.400]  都是慌忙逃跑
[00:03:59.400 --> 00:04:03.500]  司徒約翰仍然有勇氣留下來
[00:04:03.500 --> 00:04:07.900]  雖然他也可以好像其他的門徒一樣
[00:04:07.900 --> 00:04:11.100]  可以逃跑
[00:04:11.100 --> 00:04:14.800]  但是最終他沒有逃跑
[00:04:14.800 --> 00:04:20.900]  他是很勇敢地跟著耶穌進入祭司的院子裡
[00:04:20.900 --> 00:04:24.700]  在《約翰方案》十八章十五節這樣說
[00:04:24.700 --> 00:04:27.700]  西門彼得跟著耶穌
[00:04:27.700 --> 00:04:30.100]  另一個門徒也跟著
[00:04:30.100 --> 00:04:32.900]  另一個門徒就是約翰
[00:04:32.900 --> 00:04:38.000]  他跟耶穌進了大祭司的院子
[00:04:38.000 --> 00:04:40.300]  到耶穌復活的早晨
[00:04:40.300 --> 00:04:45.200]  莫大拉的瑪利亞來到宣告耶穌復活的消息
[00:04:45.200 --> 00:04:49.900]  約翰是第一位抵達墳墓裡邊的門徒
[00:04:49.900 --> 00:04:54.000]  也是第一個看到主復活的事情
[00:04:54.000 --> 00:04:58.600]  接著耶穌在提比利亞海向門徒顯現
[00:04:58.600 --> 00:05:05.700]  約翰也向彼得指出耶穌在那裡
[00:05:05.700 --> 00:05:11.200]  約翰是唯一勇敢地闖進大祭司的院子裡邊
[00:05:11.200 --> 00:05:13.500]  面對十字架
[00:05:13.500 --> 00:05:20.500]  以及進入一個墳墓看耶穌已經不在墳墓裡邊
[00:05:20.500 --> 00:05:25.000]  其實約翰在彼得回轉之前
[00:05:25.000 --> 00:05:28.400]  是門徒當中真正的領袖
[00:05:28.400 --> 00:05:35.100]  雖然彼得在五重節裡邊是神的一個發言人
[00:05:35.100 --> 00:05:38.600]  但是他跟約翰都是初期教會裡邊
[00:05:38.600 --> 00:05:41.700]  是公認的領袖
[00:05:41.700 --> 00:05:46.600]  正如在《史上傳》的八章十四十五節提到
[00:05:46.600 --> 00:05:49.500]  在耶路撒冷的司徒聽見
[00:05:49.500 --> 00:05:52.400]  撒瑪利亞人領受神的道
[00:05:52.400 --> 00:05:58.100]  就打發彼得和約翰到他們那裡去
[00:05:58.100 --> 00:06:03.400]  兩個人下去為他們禱告
[00:06:03.400 --> 00:06:07.200]  要讓他們去領受聖靈
[00:06:07.200 --> 00:06:10.700]  根據《史上傳》四章記載
[00:06:10.700 --> 00:06:16.000]  當官府長老文士大祭司阿蘭
[00:06:16.000 --> 00:06:24.600]  和大祭司的親族在迫害教會
[00:06:24.600 --> 00:06:29.000]  他們的目標就是對付彼得和約翰
[00:06:29.000 --> 00:06:33.100]  但都可以看到彼得和約翰那份膽量
[00:06:33.100 --> 00:06:35.400]  就是很稀奇
[00:06:35.400 --> 00:06:38.800]  是震驚嚇住了
[00:06:38.800 --> 00:06:41.200]  他們想禁止彼得和約翰
[00:06:41.200 --> 00:06:45.800]  不要奉耶穌的名字來教導人
[00:06:45.800 --> 00:06:51.800]  怎料彼得和約翰大膽去反駁
[00:06:51.800 --> 00:06:56.400]  他們說「稱從你們不稱從神
[00:06:56.400 --> 00:06:59.100]  在神面前合理不合理
[00:06:59.100 --> 00:07:01.500]  你們自己判斷吧
[00:07:01.500 --> 00:07:03.800]  我們所看見所聽見的
[00:07:03.800 --> 00:07:06.400]  我們不能不說」
[00:07:06.400 --> 00:07:09.000]  講出了早期教會
[00:07:09.000 --> 00:07:13.200]  歷世歷代基督徒的精神
[00:07:13.200 --> 00:07:15.300]  他們愛慕主
[00:07:15.300 --> 00:07:17.900]  勇敢去面對挑戰
[00:07:17.900 --> 00:07:20.400]  對他們的難阻
[00:07:20.400 --> 00:07:22.100]  第二方面
[00:07:22.100 --> 00:07:24.400]  門徒能夠愛別人
[00:07:24.400 --> 00:07:27.400]  去憐憫無助的人
[00:07:27.400 --> 00:07:31.800]  在約翰福音的十九章二十七節
[00:07:31.800 --> 00:07:33.500]  我們都可以看
[00:07:33.500 --> 00:07:35.800]  「又對那門徒說
[00:07:35.800 --> 00:07:39.900]  看你的母親和那客戚
[00:07:39.900 --> 00:07:44.200]  那門徒就接他到自己家裡」
[00:07:44.200 --> 00:07:47.700]  耶穌欣賞約翰第二個優點
[00:07:47.700 --> 00:07:50.600]  就是他對人的憐憫
[00:07:50.600 --> 00:07:57.300]  這個特質引領約翰來到十字架旁邊
[00:07:57.300 --> 00:08:01.900]  約翰成為耶穌所愛的門徒是有原因
[00:08:01.900 --> 00:08:05.500]  約翰用愛心憐憫他人
[00:08:05.500 --> 00:08:07.000]  簡單來說
[00:08:07.000 --> 00:08:11.300]  憐憫就是從情受苦的人
[00:08:11.300 --> 00:08:14.400]  感受到他們的失落
[00:08:14.400 --> 00:08:17.500]  掙扎、挫敗
[00:08:17.500 --> 00:08:21.300]  憐憫是人最好的止痛劑
[00:08:21.300 --> 00:08:24.500]  最正面的療法
[00:08:24.500 --> 00:08:27.000]  耶穌臨死之前
[00:08:27.000 --> 00:08:31.500]  經歷了很恐怖、很殘酷的被釘
[00:08:31.500 --> 00:08:35.100]  他有很多的需要
[00:08:35.100 --> 00:08:39.300]  沒有人比得上他媽媽瑪利亞
[00:08:39.300 --> 00:08:42.000]  更深去感受到
[00:08:42.000 --> 00:08:46.100]  親眼目睹兒子被折磨
[00:08:46.100 --> 00:08:50.800]  獨自的承受死亡的痛苦
[00:08:50.800 --> 00:08:52.400]  無助
[00:08:52.400 --> 00:08:56.800]  見到兒子突然被捕、被鞭打
[00:08:56.800 --> 00:09:00.300]  感受到驚惶失措
[00:09:00.300 --> 00:09:02.700]  混亂迷惘
[00:09:02.700 --> 00:09:06.900]  瑪利亞感到很痛苦
[00:09:06.900 --> 00:09:10.300]  很難承擔
[00:09:10.300 --> 00:09:12.500]  耶穌所愛的門徒
[00:09:12.500 --> 00:09:16.000]  有足夠的力量、空間
[00:09:16.000 --> 00:09:18.400]  去照顧其他人
[00:09:18.400 --> 00:09:20.000]  在那天
[00:09:20.000 --> 00:09:25.300]  瑪利亞的姐妹都在場
[00:09:25.300 --> 00:09:29.900]  她勇敢地、很忍耐地去陪著瑪利亞
[00:09:29.900 --> 00:09:32.300]  去陪伴她、支持著她
[00:09:32.300 --> 00:09:35.400]  去渡過這個難關
[00:09:35.400 --> 00:09:39.500]  和她一起去擔憂、受苦
[00:09:39.500 --> 00:09:42.400]  這位忠心的姐妹
[00:09:42.400 --> 00:09:44.800]  莫大拉的瑪利亞
[00:09:44.800 --> 00:09:47.400]  也是盡她所能
[00:09:47.400 --> 00:09:54.400]  去在精神、時間、感情上去支持瑪利亞
[00:09:54.400 --> 00:09:58.400]  約翰不單止自立在耶穌的旁邊
[00:09:58.400 --> 00:10:01.900]  也支持這幾位的姐妹
[00:10:01.900 --> 00:10:07.400]  盡上門徒、弟兄、鄰居的本份
[00:10:07.400 --> 00:10:09.400]  約翰支持他們
[00:10:09.400 --> 00:10:14.100]  因為他知道瑪利亞會失去他的兒子
[00:10:14.100 --> 00:10:18.000]  因為他的母親會失去他的外甥
[00:10:18.000 --> 00:10:22.800]  他自己會失去一位好朋友、好的老師
[00:10:22.800 --> 00:10:26.900]  在二十節、七節那裡顯示
[00:10:26.900 --> 00:10:28.800]  約翰按耶穌的指示
[00:10:28.800 --> 00:10:31.800]  接瑪利亞到他自己的家裡邊
[00:10:31.800 --> 00:10:35.900]  其實不單止接他去到家裡邊
[00:10:35.900 --> 00:10:41.500]  也是接瑪利亞進入他自己的內心
[00:10:41.500 --> 00:10:45.800]  約翰對瑪利亞好像自己的母親
[00:10:45.800 --> 00:10:49.300]  因為這個是耶穌對他的祝福
[00:10:49.300 --> 00:10:52.100]  「漢,你的母親」
[00:10:52.100 --> 00:10:53.700]  在主裡面
[00:10:53.700 --> 00:10:57.400]  弟兄姐妹就是靈裡面一家人
[00:10:57.400 --> 00:11:00.500]  好像一家人那麼親切
[00:11:00.500 --> 00:11:04.300]  希望我們都是看其他弟兄姐妹
[00:11:04.300 --> 00:11:08.900]  如同我們的家人那麼親切
[00:11:08.900 --> 00:11:11.400]  在一天的傍晚
[00:11:11.400 --> 00:11:16.000]  當林肯總統很憂慮內戰的形勢
[00:11:16.000 --> 00:11:18.800]  還有帶著很多的重任
[00:11:18.800 --> 00:11:23.900]  很沉默的和一位舊朋友去散步
[00:11:23.900 --> 00:11:27.200]  有一位男士突然間走到他面前
[00:11:27.200 --> 00:11:29.800]  呈上一份文件對他說
[00:11:29.800 --> 00:11:33.500]  「林肯先生,這個可能是我唯一的機會
[00:11:33.500 --> 00:11:37.900]  和你去表達,請你考慮我的案情」
[00:11:37.900 --> 00:11:42.900]  林肯先生打斷了他,繼續去講
[00:11:42.900 --> 00:11:47.200]  「先生,我有很多繁重的事情要面對
[00:11:47.200 --> 00:11:50.100]  可不可以讓我靜一靜呢?」
[00:11:50.100 --> 00:11:58.800]  他就是和他的朋友繼續去散步
[00:11:58.800 --> 00:12:04.300]  剩下那個求助者很喪氣的站在路旁
[00:12:04.300 --> 00:12:08.700]  兩個人無言的走了一段短的路程
[00:12:08.700 --> 00:12:11.300]  林肯突然間停下來
[00:12:11.300 --> 00:12:12.500]  和他的朋友說
[00:12:12.500 --> 00:12:17.000]  「約翰,我這樣對這個人真是很無恥
[00:12:17.000 --> 00:12:21.800]  我必須要回頭去和他道歉」
[00:12:21.800 --> 00:12:29.200]  他立刻回頭走近那個心灰意冷的求助者
[00:12:29.200 --> 00:12:34.400]  跟他說「朋友,我剛才這樣對你真是很無禮貌
[00:12:34.400 --> 00:12:37.300]  對不起,請你原諒我
[00:12:37.300 --> 00:12:42.300]  這個時候因為我有太多的憂慮、煩惱
[00:12:42.300 --> 00:12:48.300]  但現在我都沒有權對你這麼無禮貌
[00:12:48.300 --> 00:12:50.400]  請你收下這張卡
[00:12:50.400 --> 00:12:53.400]  明天早上來到我的辦公室
[00:12:53.400 --> 00:12:56.900]  我會和你談你要面對的事情
[00:12:56.900 --> 00:13:01.200]  好好地幫你,晚安」
[00:13:01.200 --> 00:13:10.200]  可見林肯當時是對這位求助者那份關心、憐憫
[00:13:10.200 --> 00:13:14.400]  他都是一位信靠神的人
[00:13:14.400 --> 00:13:19.800]  不知道你有沒有一些人向你求助
[00:13:19.800 --> 00:13:25.200]  帶著憐憫的心去回應他呢?
[00:13:25.200 --> 00:13:29.800]  在第三方面,門徒是忠於主
[00:13:29.800 --> 00:13:34.600]  而且委身在主的工作裏面
[00:13:34.600 --> 00:13:41.700]  有人說,委身雖然是你當初說話的感情已經過去了
[00:13:41.700 --> 00:13:45.900]  但你仍然是持守自己的諾言
[00:13:45.900 --> 00:13:53.900]  很矛盾的是,約翰曾經求耶穌坐在他的寶座的一邊
[00:13:53.900 --> 00:13:59.100]  但現在他發現這個榮耀的賞賜
[00:13:59.100 --> 00:14:03.700]  就是去服侍世上的人
[00:14:03.700 --> 00:14:10.500]  耶穌曾經向約翰和他的兄弟雅各
[00:14:10.500 --> 00:14:16.300]  和老奴雅各約翰眾門徒說了一番話
[00:14:16.300 --> 00:14:22.500]  在《馬可福音》的十章,我們可以看看這段經文
[00:14:22.500 --> 00:14:27.100]  《馬可福音》的十章,42至45節
[00:14:27.100 --> 00:14:32.900]  「你們知道,外邦人有君王作主治理他們
[00:14:32.900 --> 00:14:37.100]  有大臣操權管轄他們
[00:14:37.100 --> 00:14:40.700]  但是在你們中間不可這樣
[00:14:40.700 --> 00:14:45.700]  你們中間誰願為大,就要作你們的用人
[00:14:45.700 --> 00:14:51.300]  在你們中間,誰願為首,就要作眾人的僕人
[00:14:51.300 --> 00:14:55.900]  因為人子來,並不是要受人的服侍
[00:14:55.900 --> 00:15:02.300]  乃是要服侍人,並且要捨命,作多人的屬格」
[00:15:02.300 --> 00:15:05.500]  司徒約翰承受的任務
[00:15:05.500 --> 00:15:10.500]  就是要去照顧耶穌的母親,都是很不簡單
[00:15:10.500 --> 00:15:14.500]  因為耶穌的母親不是一個普通人
[00:15:14.500 --> 00:15:19.300]  約翰的任務是很有挑戰
[00:15:19.300 --> 00:15:21.900]  很多聖經學者認為
[00:15:21.900 --> 00:15:26.900]  主耶穌交託給約翰去照顧媽媽
[00:15:26.900 --> 00:15:32.100]  可能當時瑪利亞的丈夫約瑟已經去世
[00:15:32.100 --> 00:15:35.100]  即使是這樣,耶穌都可以
[00:15:35.100 --> 00:15:41.900]  吩咐他的兄弟或其他人去照顧瑪利亞
[00:15:41.900 --> 00:15:49.700]  無需去托約翰照顧自己的母親
[00:15:49.700 --> 00:15:52.700]  但耶穌的兄弟不在場
[00:15:52.700 --> 00:15:58.100]  因為他們不信主曾經說過要捨命的事情
[00:15:58.100 --> 00:16:01.500]  事實上,是由那天開始
[00:16:01.500 --> 00:16:04.500]  瑪利亞沒有回到自己的家鄉
[00:16:04.500 --> 00:16:07.300]  或者離開耶路撒冷
[00:16:07.300 --> 00:16:13.100]  按史傳傳一章十四節,我們可以再看這段聖經
[00:16:13.100 --> 00:16:16.300]  「這些人和幾個婦人
[00:16:16.300 --> 00:16:20.700]  包括耶穌的母親瑪利亞和耶穌的兄弟
[00:16:20.700 --> 00:16:24.500]  都同心合意地行徹禱告」
[00:16:24.500 --> 00:16:28.700]  當耶穌被接升天之後
[00:16:28.700 --> 00:16:34.100]  門徒立克回到耶路撒冷舉行祈禱會
[00:16:34.100 --> 00:16:40.100]  耶穌說他們在幾天之內都會領受聖靈的針
[00:16:40.100 --> 00:16:46.700]  所以門徒一邊來等候聖靈,一邊禱告
[00:16:46.700 --> 00:16:50.300]  當我們遇到重大的事情或困難
[00:16:50.300 --> 00:16:53.900]  首先我們會做些什麼呢?
[00:16:53.900 --> 00:17:00.700]  當時門徒就是祈禱、求神的引導
[00:17:00.700 --> 00:17:06.300]  沒有急於自己做決定,免得走錯方向
[00:17:06.300 --> 00:17:09.900]  耶穌曾經在天未亮的時候
[00:17:09.900 --> 00:17:13.900]  到山上曠野禱告
[00:17:13.900 --> 00:17:16.900]  祂定精在神的身上
[00:17:16.900 --> 00:17:19.700]  面對事公的需要
[00:17:19.700 --> 00:17:23.300]  祂將神放在首位
[00:17:23.300 --> 00:17:28.900]  天未亮上山祈禱,懇求神的引導
[00:17:28.900 --> 00:17:37.300]  面對重要的事情,你會怎樣去面對呢?
[00:17:37.300 --> 00:17:43.700]  約翰不單止花時間在里行神措父的工作
[00:17:43.700 --> 00:17:47.300]  他很尊重去照顧瑪利亞
[00:17:47.300 --> 00:17:50.700]  和他自己的母親撒羅米
[00:17:50.700 --> 00:17:54.500]  有聖經學者馬太亨利指出
[00:17:54.500 --> 00:18:03.100]  有傳瑪利亞和約翰一起到以弗所傳道
[00:18:03.100 --> 00:18:08.700]  約翰一生為了不動搖去承擔使命
[00:18:08.700 --> 00:18:12.300]  確實付上了高昂的代價
[00:18:12.300 --> 00:18:15.500]  他看到他哥哥雅各被殺
[00:18:15.500 --> 00:18:18.700]  成為首位的殉道者
[00:18:18.700 --> 00:18:20.900]  按早期教父的資料
[00:18:20.900 --> 00:18:25.900]  約翰自己最後被放逐到遙遠的白魔海島
[00:18:25.900 --> 00:18:29.500]  在那裏他寫了啟示錄
[00:18:29.500 --> 00:18:33.300]  有一位梅爾博士
[00:18:33.300 --> 00:18:36.900]  他原來是一位浸信會的會友
[00:18:36.900 --> 00:18:40.900]  後來去到荷里活長老會服事
[00:18:40.900 --> 00:18:44.100]  出生在富裕敬虔的家庭
[00:18:44.100 --> 00:18:46.900]  一生是獨生
[00:18:46.900 --> 00:18:52.300]  在基督教教育和青少年事工上服事神
[00:18:52.300 --> 00:18:56.300]  在上世紀三十至六十年代
[00:18:56.300 --> 00:19:02.900]  今日基督教去稱譽他為我們中人的祖母
[00:19:02.900 --> 00:19:04.900]  這位姊妹
[00:19:04.900 --> 00:19:09.700]  她曾經影響不少美國的基督徒領袖
[00:19:09.700 --> 00:19:13.700]  間接幫助了很多人去信靠神
[00:19:13.700 --> 00:19:19.300]  原來她在教導神的話裏很有恩慈
[00:19:19.300 --> 00:19:24.900]  在一九二八年她有四百五十位學生
[00:19:24.900 --> 00:19:30.100]  劇增到一九三三年有六千位學生
[00:19:30.100 --> 00:19:33.900]  她常常向青年人發出兩個挑戰
[00:19:33.900 --> 00:19:37.100]  第一:主呀你是誰?
[00:19:37.100 --> 00:19:42.100]  第二:你要我做甚麼?
[00:19:42.100 --> 00:19:46.500]  她激勵年輕人真正去認識主耶穌的身份
[00:19:46.500 --> 00:19:51.100]  甘心一生擺上一生去侍奉神
[00:19:51.100 --> 00:19:55.500]  學園傳道會的創辦人伯納德博士夫婦
[00:19:55.500 --> 00:20:01.500]  深深受著梅爾博士的教導和影響
[00:20:01.500 --> 00:20:03.900]  戈培里穆斯這樣說
[00:20:03.900 --> 00:20:06.700]  梅爾博士對我的生命
[00:20:06.700 --> 00:20:11.500]  無論是直接或者間接都有很奇妙的影響
[00:20:11.500 --> 00:20:16.700]  事實上我懷疑除了太太和媽媽之外
[00:20:16.700 --> 00:20:22.500]  沒有其他女性給梅爾博士的影響是這麼大
[00:20:22.500 --> 00:20:25.500]  她教導有追求的年輕人說
[00:20:25.500 --> 00:20:31.900]  在戰爭當中特別勇敢的志士去接受號召
[00:20:31.900 --> 00:20:34.700]  承擔艱巨的任務
[00:20:34.700 --> 00:20:37.700]  這些志士往往一去不返
[00:20:37.700 --> 00:20:41.300]  他們被稱為犧牲品
[00:20:41.300 --> 00:20:46.900]  我們一定要為著基督的緣故來作犧牲品
[00:20:46.900 --> 00:20:50.300]  梅爾博士說除非每個學生
[00:20:50.300 --> 00:20:56.300]  完全能夠成為一位積極侍奉的基督徒
[00:20:56.300 --> 00:20:59.700]  否則我不會罷休
[00:20:59.700 --> 00:21:05.100]  人的能力就是用他信服神的多寡來衡量
[00:21:05.100 --> 00:21:11.300]  問題的重點不是你是誰或者你做了什麼
[00:21:11.300 --> 00:21:16.900]  而是在乎你是否讓神去掌管你的生命
[00:21:16.900 --> 00:21:21.100]  難怪學員傳道會他們有這麼大的異象
[00:21:21.100 --> 00:21:24.100]  他說得著今天的校園
[00:21:24.100 --> 00:21:27.100]  得著明日的世界
[00:21:27.100 --> 00:21:31.100]  當美國成為宣教大國的時候
[00:21:31.100 --> 00:21:36.100]  神興起了很多異象有異象的領袖
[00:21:36.100 --> 00:21:40.500]  盼望神同樣興起有異象的領袖
[00:21:40.500 --> 00:21:47.900]  在香港、中國和其他福音未及的地方
[00:21:47.900 --> 00:21:50.500]  自己覺得是很感恩
[00:21:50.500 --> 00:21:57.900]  我們教會我們都是預備了幾位不計較的幹事同工
[00:21:57.900 --> 00:22:01.500]  他們有心來服侍
[00:22:01.500 --> 00:22:05.500]  當中行政幹事廖子明弟兄
[00:22:05.500 --> 00:22:12.300]  他都是很好的來服侍不計較
[00:22:12.300 --> 00:22:17.700]  其實有時放假都見他回來工作
[00:22:17.700 --> 00:22:20.900]  他很愛教會
[00:22:20.900 --> 00:22:27.100]  很有心來侍奉帶著謙卑細心
[00:22:27.100 --> 00:22:33.100]  實在為了他的愛心侍奉感謝神
[00:22:33.100 --> 00:22:36.100]  雖然日漢早期
[00:22:36.100 --> 00:22:40.700]  耶穌說他對他有一些責備
[00:22:40.700 --> 00:22:45.700]  就是講到他的衝動不耐煩不成熟
[00:22:45.700 --> 00:22:48.700]  其後他慢慢的成長
[00:22:48.700 --> 00:22:52.500]  變成為忠心勇敢
[00:22:52.500 --> 00:22:55.700]  愛主憐憫人的一個門徒
[00:22:55.700 --> 00:22:57.700]  樂意去跟隨主
[00:22:57.700 --> 00:23:00.700]  去信服主的帶領
[00:23:00.700 --> 00:23:03.900]  你是否具有忠心勇敢
[00:23:03.900 --> 00:23:07.300]  愛主愛人這些素質
[00:23:07.300 --> 00:23:11.300]  去跟隨主信服他的帶領呢?
[00:23:11.300 --> 00:23:15.700]  求神都幫助我們可以成為他美好的見證
[00:23:15.700 --> 00:23:18.500]  我們看看自己有什麼需要
[00:23:18.500 --> 00:23:22.500]  祈求主幫助我們去改善
[00:23:22.500 --> 00:23:26.500]  以致我們可以更好來服侍他
[00:23:26.500 --> 00:23:33.500]  我們自己先提祈禱
[00:23:33.500 --> 00:23:36.500]  親愛的恩主多謝你
[00:23:36.500 --> 00:23:41.500]  為了我們中人犧牲了你的生命
[00:23:41.500 --> 00:23:45.500]  為我們受盡苦楚
[00:23:45.500 --> 00:23:47.500]  主啊
[00:23:47.500 --> 00:23:53.500]  我們問自己是否盡心盡性盡意愛你
[00:23:53.500 --> 00:23:57.500]  是否能夠愛人如己
[00:23:57.500 --> 00:23:59.500]  有時也不是
[00:23:59.500 --> 00:24:03.500]  或者我們會疏懶
[00:24:03.500 --> 00:24:07.500]  求你憐憫獨澤
[00:24:07.500 --> 00:24:10.500]  開啟我們的心
[00:24:10.500 --> 00:24:18.500]  讓我們將自己獻情給你去使用
[00:24:18.500 --> 00:24:24.500]  願你上上的更新我們的生命
[00:24:24.500 --> 00:24:26.500]  讓我們更加的愛你
[00:24:26.500 --> 00:24:28.500]  愛別人
[00:24:28.500 --> 00:24:30.500]  榮耀你的名
[00:24:30.500 --> 00:24:34.500]  以上祈禱奉主耶穌基督的名
[00:24:34.500 --> 00:24:36.500]  阿門
