
[00:00:00.000 --> 00:00:02.840]  不知道大家喜不喜歡去海外旅行
[00:02:54.400 --> 00:02:56.400]  我不是付了錢買了票後
[00:02:56.400 --> 00:03:01.400]  那些動物就會自動報名,出現在我面前
[00:03:01.400 --> 00:03:03.400]  很多時候都拍不到東西
[00:03:03.400 --> 00:03:06.400]  都不會有很好的收穫
[00:03:06.400 --> 00:03:08.400]  最初都會有些憤怒的
[00:03:08.400 --> 00:03:11.400]  哎呀,又浪費時間揹著這麼重的東西
[00:03:11.400 --> 00:03:15.400]  又沒什麼拍到,很喪氣的
[00:03:15.400 --> 00:03:19.400]  但慢慢發覺自己的心境慢慢調教了
[00:03:19.400 --> 00:03:22.400]  明白到原來有美麗的東西看
[00:03:22.400 --> 00:03:25.400]  或者有特別的動物讓你看到
[00:03:25.400 --> 00:03:26.400]  不是必然的
[00:03:26.400 --> 00:03:31.400]  慢慢知道不是要有成果有收穫
[00:03:31.400 --> 00:03:35.400]  才可以繼續維持我這份的興趣
[00:03:35.400 --> 00:03:37.400]  一會兒發現,再想想
[00:03:37.400 --> 00:03:42.400]  其實在這個過程中,自己最得著的地方
[00:03:42.400 --> 00:03:44.400]  最享受的地方是什麼呢?
[00:03:44.400 --> 00:03:48.400]  原來就是可以有一份獨處的安靜
[00:03:48.400 --> 00:03:53.400]  可以面對自己,和自己聊聊天
[00:03:53.400 --> 00:03:59.400]  可能比我拍到什麼,有什麼收穫更加重要
[00:03:59.400 --> 00:04:01.400]  這裡令我聯想到
[00:04:01.400 --> 00:04:05.400]  當我們人開始在我們的日常生活中
[00:04:05.400 --> 00:04:07.400]  尋求一些這樣的空間
[00:04:07.400 --> 00:04:09.400]  一些的個人空間的時候
[00:04:09.400 --> 00:04:12.400]  換到在我們的信仰生活中
[00:04:12.400 --> 00:04:15.400]  當我們每個星期都在教會裡敬拜主
[00:04:15.400 --> 00:04:17.400]  回到不同的大大小小的聚會
[00:04:17.400 --> 00:04:22.400]  我們很興奮,很多這些經歷的同時
[00:04:22.400 --> 00:04:24.400]  我們有沒有在聚會以外
[00:04:24.400 --> 00:04:29.400]  都找到一些個人經歷上帝的空間呢?
[00:04:29.400 --> 00:04:33.400]  為大家預備的是一篇很短的詩篇
[00:04:33.400 --> 00:04:36.400]  第134篇,一版PowerPoint看完
[00:04:36.400 --> 00:04:40.400]  我們先來讀這篇詩篇,預備,1,2,3
[00:04:40.400 --> 00:04:42.400]  耶和華的眾暴人啊
[00:04:42.400 --> 00:04:44.400]  你們要稱頌耶和華
[00:04:44.400 --> 00:04:48.400]  夜間在耶和華殿中侍候的
[00:04:48.400 --> 00:04:50.400]  你們要稱頌耶和華
[00:04:50.400 --> 00:04:53.400]  你們要向聖所舉手禱告
[00:04:53.400 --> 00:04:55.400]  稱頌耶和華
[00:04:55.400 --> 00:04:57.400]  源從天地的耶和華
[00:04:57.400 --> 00:05:00.400]  從錫安賜福給你們
[00:05:00.400 --> 00:05:02.400]  讀完了,很短的篇幅
[00:05:02.400 --> 00:05:05.400]  你不會看到很多情節
[00:05:05.400 --> 00:05:10.400]  大概是在描述聖殿裡的敬拜和祝福
[00:05:10.400 --> 00:05:12.400]  為什麼會告訴我們
[00:05:12.400 --> 00:05:15.400]  這個開始是我們聚會結束之前
[00:05:15.400 --> 00:05:17.400]  昔日是祭司,今天是牧師
[00:05:17.400 --> 00:05:19.400]  為會眾的祝福
[00:05:19.400 --> 00:05:21.400]  差遣一群會眾
[00:05:21.400 --> 00:05:25.400]  回到日常生活裡的場面
[00:05:25.400 --> 00:05:29.400]  新年,我們要說一下福這個字
[00:05:29.400 --> 00:05:31.400]  在我僅有的認知裡
[00:05:31.400 --> 00:05:35.400]  在舊聖經裡,起碼有兩個字是講福的
[00:05:35.400 --> 00:05:38.400]  第一個字在希伯來文就讀asher
[00:05:38.400 --> 00:05:41.400]  如果在我們的中文翻譯裡
[00:05:41.400 --> 00:05:44.400]  就是有福,享福這個字
[00:05:44.400 --> 00:05:45.400]  大家都很熟悉的
[00:05:45.400 --> 00:05:49.400]  因為這個只要翻開詩篇第一篇第一節
[00:05:49.400 --> 00:05:51.400]  遺起了耶和華的律法
[00:05:51.400 --> 00:05:54.400]  晝夜思想,死人就變為有福
[00:05:54.400 --> 00:05:56.400]  就是有福這個字
[00:05:56.400 --> 00:06:00.400]  不過,詩篇134這裡用的不是asher這個字
[00:06:00.400 --> 00:06:02.400]  他用另一個希伯來的字
[00:06:02.400 --> 00:06:04.400]  他叫做baruch
[00:06:04.400 --> 00:06:07.400]  如果你在荷蘭堂或同福堂
[00:06:07.400 --> 00:06:08.400]  經拜得多的話
[00:06:08.400 --> 00:06:11.400]  你都會發覺這個字都不是陌生的
[00:06:11.400 --> 00:06:12.400]  我們會唱那些詩歌說
[00:06:12.400 --> 00:06:15.400]  baruch asham adonai
[00:06:15.400 --> 00:06:17.400]  稱頌主的名
[00:06:17.400 --> 00:06:19.400]  這個字在聖經裡出現頗多的
[00:06:19.400 --> 00:06:23.400]  289次,只是在詩篇裡都有68次
[00:06:23.400 --> 00:06:24.400]  它翻譯成什麼呢
[00:06:24.400 --> 00:06:29.400]  就是賜福、蒙福、稱頌等等
[00:06:29.400 --> 00:06:32.400]  有一節很熟悉的經文大家都會記得
[00:06:32.400 --> 00:06:34.400]  約伯記一章二十一節
[00:06:34.400 --> 00:06:35.400]  賞賜是耶和華
[00:06:35.400 --> 00:06:36.400]  收取是耶和華
[00:06:36.400 --> 00:06:39.400]  耶和華的名是應當稱頌的
[00:06:39.400 --> 00:06:43.400]  這個字的具體意思是什麼呢
[00:06:43.400 --> 00:06:46.400]  原來字面的意思就是跪低
[00:06:46.400 --> 00:06:49.400]  不過大家記住這種跪低不是屈辱的跪低
[00:06:49.400 --> 00:06:51.400]  是我們去敬拜主
[00:06:51.400 --> 00:06:55.400]  一份出於崇敬的跪低
[00:06:55.400 --> 00:06:58.400]  詩134篇裡
[00:06:58.400 --> 00:07:04.400]  三節的聖經就已經出現了三次baruch這個字
[00:07:04.400 --> 00:07:07.400]  不過你看,不是四次嗎
[00:07:07.400 --> 00:07:09.400]  明明我見到稱頌有三次
[00:07:09.400 --> 00:07:12.400]  原來在我們的中文聖經裡
[00:07:12.400 --> 00:07:14.400]  可能為了翻譯的意思完整一點
[00:07:14.400 --> 00:07:17.400]  它是多加了一次
[00:07:17.400 --> 00:07:21.400]  所以兩次是人向著神的稱頌
[00:07:21.400 --> 00:07:27.400]  另一次是神對著人的賜福
[00:07:27.400 --> 00:07:30.400]  在不同的堂典我都喜歡用詩篇去分享
[00:07:30.400 --> 00:07:32.400]  因為可以獨立成篇
[00:07:32.400 --> 00:07:34.400]  多數都比較短一點
[00:07:34.400 --> 00:07:37.400]  但是原來在詩篇150篇裡
[00:07:37.400 --> 00:07:40.400]  其實都可以分成一些系列
[00:07:40.400 --> 00:07:42.400]  裡面都有一些小的系列
[00:07:42.400 --> 00:07:44.400]  如果大家翻開你的聖經
[00:07:44.400 --> 00:07:47.400]  你從120篇看到134篇
[00:07:47.400 --> 00:07:50.400]  這15篇裡面你會發覺同一個標題
[00:07:50.400 --> 00:07:51.400]  可能大家都知道
[00:07:51.400 --> 00:07:53.400]  那個叫上行之詩
[00:07:53.400 --> 00:07:56.400]  有些翻譯叫朝聖之歌
[00:07:56.400 --> 00:07:59.400]  都是說一群去耶路撒冷
[00:07:59.400 --> 00:08:02.400]  去守節的信徒
[00:08:02.400 --> 00:08:04.400]  他們在路上
[00:08:04.400 --> 00:08:07.400]  去朝聖的路上的經歷
[00:08:07.400 --> 00:08:09.400]  有一位作者叫Eugene Peterson
[00:08:09.400 --> 00:08:11.400]  他寫了一本書叫天路客的行囊
[00:08:11.400 --> 00:08:14.400]  他看完這15篇的詩篇
[00:08:14.400 --> 00:08:18.400]  每一篇將內容配一個主題
[00:08:18.400 --> 00:08:20.400]  由第120篇的悔改
[00:08:20.400 --> 00:08:24.400]  到第134篇的稱頌
[00:08:24.400 --> 00:08:26.400]  如果大家一口氣
[00:08:26.400 --> 00:08:29.400]  由120篇看到134篇的話
[00:08:29.400 --> 00:08:30.400]  大家都會隱約
[00:08:30.400 --> 00:08:32.400]  好像和作者一起
[00:08:32.400 --> 00:08:35.400]  走過我們人生或屬靈的道路裡
[00:08:35.400 --> 00:08:38.400]  一些很高高低低不同的經歷
[00:08:38.400 --> 00:08:41.400]  今天我們看這篇134篇
[00:08:41.400 --> 00:08:43.400]  其實就是這系列的
[00:08:43.400 --> 00:08:45.400]  上行之詩的押卷篇
[00:08:45.400 --> 00:08:46.400]  即是最後一篇
[00:08:46.400 --> 00:08:48.400]  當一群朝聖者
[00:08:48.400 --> 00:08:50.400]  他們去到聖殿
[00:08:50.400 --> 00:08:53.400]  他們守完節期
[00:08:53.400 --> 00:08:58.400]  接下來會發生什麼事呢?
[00:08:58.400 --> 00:09:00.400]  詩人就告訴我們
[00:09:00.400 --> 00:09:02.400]  他用一個命令的語氣
[00:09:02.400 --> 00:09:06.400]  他要求每一位跟隨和服侍上帝的人
[00:09:06.400 --> 00:09:08.400]  要稱頌上主
[00:09:08.400 --> 00:09:09.400]  你要稱頌上主
[00:09:09.400 --> 00:09:11.400]  守夜更的要稱頌上主
[00:09:11.400 --> 00:09:15.400]  還要舉起你的雙手去稱頌上主
[00:09:15.400 --> 00:09:17.400]  剛才我們也有唱
[00:09:17.400 --> 00:09:19.400]  日日夜夜
[00:09:19.400 --> 00:09:20.400]  即是說
[00:09:20.400 --> 00:09:22.400]  我們日日夜夜要稱頌上主
[00:09:22.400 --> 00:09:24.400]  我們需要更多的聚會
[00:09:24.400 --> 00:09:27.400]  更多的時間去敬拜
[00:09:27.400 --> 00:09:28.400]  更多的服侍
[00:09:28.400 --> 00:09:30.400]  更多的上教會
[00:09:30.400 --> 00:09:33.400]  是不是在說這件事呢?
[00:09:33.400 --> 00:09:36.400]  我上了屠夫堂已經超過20年了
[00:09:36.400 --> 00:09:39.400]  從屠夫堂一百多二百人開始
[00:09:39.400 --> 00:09:42.400]  我就有參加這裡的聚會
[00:09:42.400 --> 00:09:45.400]  2001年我們就搬進了摩頓台這裡
[00:09:45.400 --> 00:09:46.400]  在這麼多年裡
[00:09:46.400 --> 00:09:48.400]  有一些聚會的場面
[00:09:48.400 --> 00:09:51.400]  實在是非常非常深刻
[00:09:51.400 --> 00:09:55.400]  包括了一些我們週三晚的祈禱會
[00:09:55.400 --> 00:09:59.400]  包括了一些我們在一些大的服侍之前
[00:09:59.400 --> 00:10:02.400]  一起集體在這裡有敬拜
[00:10:02.400 --> 00:10:04.400]  一起祈禱
[00:10:04.400 --> 00:10:06.400]  你可以想像整個坑滿了人
[00:10:06.400 --> 00:10:09.400]  幾百人一起大聲的去讚美
[00:10:09.400 --> 00:10:11.400]  大聲的去祈禱
[00:10:11.400 --> 00:10:15.400]  現在回想起來還是有那份震撼
[00:10:15.400 --> 00:10:17.400]  那份有力
[00:10:17.400 --> 00:10:20.400]  也很感受到上帝的同在
[00:10:20.400 --> 00:10:22.400]  這就是聚會
[00:10:22.400 --> 00:10:26.400]  聚會本身就是給我們一份見證的力量
[00:10:26.400 --> 00:10:28.400]  因為我們的信仰
[00:10:28.400 --> 00:10:31.400]  基督教的信仰絕對不是說一個我自己的信仰
[00:10:31.400 --> 00:10:35.400]  基督教的信仰是說一個我們的信仰
[00:10:35.400 --> 00:10:36.400]  是一個我們的信仰
[00:10:36.400 --> 00:10:38.400]  教會我們一直都說
[00:10:38.400 --> 00:10:40.400]  不只是說四面牆的建築物
[00:10:40.400 --> 00:10:42.400]  是說一個群體
[00:10:42.400 --> 00:10:43.400]  一班人
[00:10:43.400 --> 00:10:49.400]  而聚會正正就是這個群體的見證
[00:10:49.400 --> 00:10:55.400]  當一班相信同一個神的人
[00:10:55.400 --> 00:10:56.400]  走在一起
[00:10:56.400 --> 00:10:58.400]  一起敬拜開聲
[00:10:58.400 --> 00:10:59.400]  頌揚
[00:10:59.400 --> 00:11:00.400]  唱得非常熱烈
[00:11:00.400 --> 00:11:02.400]  氣氛高漲的時候
[00:11:02.400 --> 00:11:03.400]  對比一下
[00:11:03.400 --> 00:11:06.400]  或者你某一次回到小組
[00:11:06.400 --> 00:11:07.400]  哎呀這個回不來
[00:11:07.400 --> 00:11:09.400]  那個回不來的時候
[00:11:09.400 --> 00:11:11.400]  只有三四個人回來
[00:11:11.400 --> 00:11:12.400]  那種對比
[00:11:12.400 --> 00:11:13.400]  你也不要說
[00:11:13.400 --> 00:11:14.400]  你在裡面
[00:11:14.400 --> 00:11:17.400]  心裡不會有些覺得悉悉然在裡面
[00:11:17.400 --> 00:11:20.400]  實在的落差可以是很大
[00:11:20.400 --> 00:11:21.400]  很大
[00:11:21.400 --> 00:11:22.400]  對呀
[00:11:22.400 --> 00:11:24.400]  所以詩篇裡面都有描述這種情況
[00:11:24.400 --> 00:11:30.400]  大家可以去看一三四之前的一百三十三篇
[00:11:30.400 --> 00:11:32.400]  描述一種聚會的狀況
[00:11:32.400 --> 00:11:33.400]  一百三十三篇
[00:11:33.400 --> 00:11:34.400]  譬如第一節
[00:11:34.400 --> 00:11:36.400]  大家可能都熟悉的
[00:11:36.400 --> 00:11:38.400]  看那弟兄和睦同居
[00:11:38.400 --> 00:11:40.400]  是何等的善
[00:11:40.400 --> 00:11:42.400]  何等的美
[00:11:42.400 --> 00:11:43.400]  就是說那種聚會的情況
[00:11:43.400 --> 00:11:51.400]  大家一起在聚會裡面顯示出那份美善上帝的同在
[00:11:51.400 --> 00:11:52.400]  但我們都知道
[00:11:52.400 --> 00:11:55.400]  人生是有聚有散的
[00:11:55.400 --> 00:11:57.400]  當散會了
[00:11:57.400 --> 00:11:58.400]  離開了教會之後
[00:11:58.400 --> 00:12:00.400]  那又如何呢
[00:12:00.400 --> 00:12:01.400]  對我們今天來說
[00:12:01.400 --> 00:12:02.400]  好了
[00:12:02.400 --> 00:12:03.400]  大約半個小時之後
[00:12:03.400 --> 00:12:05.400]  大家散會了
[00:12:05.400 --> 00:12:06.400]  離開這個地方
[00:12:06.400 --> 00:12:07.400]  那又如何呢
[00:12:07.400 --> 00:12:09.400]  或者再具體一點
[00:12:09.400 --> 00:12:10.400]  對我們同福堂來說
[00:12:10.400 --> 00:12:13.400]  當我們完結了支喜崇拜
[00:12:13.400 --> 00:12:15.400]  完結了年宵的服事
[00:12:15.400 --> 00:12:17.400]  到四月我們完結了奉興會
[00:12:17.400 --> 00:12:18.400]  報道會之後
[00:12:18.400 --> 00:12:21.400]  那又如何呢
[00:12:21.400 --> 00:12:23.400]  詩人這裡就告訴我們
[00:12:23.400 --> 00:12:27.400]  夜間在耶和華殿中侍候的
[00:12:27.400 --> 00:12:30.400]  你們要稱頌耶和華
[00:12:30.400 --> 00:12:32.400]  為什麼有些人要夜間服事呢
[00:12:32.400 --> 00:12:35.400]  因為是出於聖殿禮儀的需要
[00:12:35.400 --> 00:12:37.400]  歷代至上九章又告訴我們
[00:12:37.400 --> 00:12:40.400]  有些利美人在聖殿服事
[00:12:40.400 --> 00:12:41.400]  他們要按著奸詞
[00:12:41.400 --> 00:12:45.400]  要輪值在聖殿裡服事
[00:12:45.400 --> 00:12:46.400]  到了新的時代
[00:12:46.400 --> 00:12:47.400]  不單止是利美人
[00:12:47.400 --> 00:12:50.400]  有些敬虔的信徒
[00:12:50.400 --> 00:12:52.400]  也會在聖殿裡晝夜服事
[00:12:52.400 --> 00:12:53.400]  例如我們看
[00:12:53.400 --> 00:12:55.400]  《路加福音》二章裡
[00:12:55.400 --> 00:12:57.400]  有一位女仙之阿娜
[00:12:57.400 --> 00:12:59.400]  也曾經告訴我們
[00:12:59.400 --> 00:13:00.400]  她從不離開聖殿
[00:13:00.400 --> 00:13:02.400]  以禁食祈求
[00:13:02.400 --> 00:13:06.400]  晝夜侍奉神
[00:13:06.400 --> 00:13:08.400]  利美人是基於職責所在
[00:13:08.400 --> 00:13:12.400]  他們要在聖殿裡晝夜
[00:13:12.400 --> 00:13:14.400]  但是夜間
[00:13:14.400 --> 00:13:16.400]  夜間這個字對我們來說
[00:13:16.400 --> 00:13:19.400]  可能就代表離開了教會
[00:13:19.400 --> 00:13:21.400]  聚會完結之後
[00:13:21.400 --> 00:13:23.400]  那種狀況
[00:13:23.400 --> 00:13:27.400]  就是人開始少
[00:13:27.400 --> 00:13:29.400]  心境開始疲乏
[00:13:29.400 --> 00:13:30.400]  最私人
[00:13:30.400 --> 00:13:36.400]  也是最需要守望的空間
[00:13:36.400 --> 00:13:38.400]  不知道大家有沒有類似的經歷
[00:13:38.400 --> 00:13:39.400]  起碼我有
[00:13:39.400 --> 00:13:41.400]  不止一次
[00:13:41.400 --> 00:13:44.400]  在聚會裡你覺得很得力
[00:13:44.400 --> 00:13:47.400]  很感受到上帝的同在
[00:13:47.400 --> 00:13:49.400]  很興奮
[00:13:49.400 --> 00:13:51.400]  我用來形容的圖畫
[00:13:51.400 --> 00:13:55.400]  就是大家如果有看過卡通片
[00:13:55.400 --> 00:13:56.400]  IQ博士
[00:13:56.400 --> 00:13:57.400]  還有那位IQ博士
[00:13:57.400 --> 00:14:00.400]  當他很得力的時候
[00:14:00.400 --> 00:14:02.400]  很開心的時候會怎樣
[00:14:02.400 --> 00:14:04.400]  馬上變成帥哥
[00:14:04.400 --> 00:14:05.400]  很帥的
[00:14:05.400 --> 00:14:07.400]  很英俊
[00:14:07.400 --> 00:14:10.400]  但是當他鼓起了一陣子之後
[00:14:10.400 --> 00:14:15.400]  就會打回原形
[00:14:15.400 --> 00:14:18.400]  不知道我們離開了聚會之後
[00:14:18.400 --> 00:14:21.400]  是否也會打回原形
[00:14:21.400 --> 00:14:24.400]  回到原本的狀況
[00:14:24.400 --> 00:14:25.400]  這個打回原形
[00:14:25.400 --> 00:14:28.400]  這個回到原本的狀況
[00:14:28.400 --> 00:14:31.400]  是否我們變回一位
[00:14:31.400 --> 00:14:33.400]  小氣到容不下
[00:14:33.400 --> 00:14:36.400]  我們下屬的boss呢
[00:14:36.400 --> 00:14:38.400]  是否變回那位
[00:14:38.400 --> 00:14:39.400]  我們不能夠容忍
[00:14:39.400 --> 00:14:43.400]  我們的小朋友輸在起跑線的父母呢
[00:14:43.400 --> 00:14:44.400]  是否變回那位
[00:14:44.400 --> 00:14:47.400]  對一切看不過眼的
[00:14:47.400 --> 00:14:51.400]  罵得比任何人都更兇狠的人呢
[00:14:51.400 --> 00:14:52.400]  是否變回那位
[00:14:52.400 --> 00:14:55.400]  冷管他人死活
[00:14:55.400 --> 00:14:59.400]  只求不要阻礙我賺錢的打工仔呢
[00:14:59.400 --> 00:15:00.400]  又或者變回那位
[00:15:00.400 --> 00:15:04.400]  沉溺起各種上帝不喜悅的事情
[00:15:04.400 --> 00:15:09.400]  那個暗角中人呢
[00:15:09.400 --> 00:15:13.400]  因此夜間
[00:15:13.400 --> 00:15:15.400]  聚會以外的時間
[00:15:15.400 --> 00:15:18.400]  我們更加需要去稱頌主
[00:15:18.400 --> 00:15:21.400]  更加需要去守望
[00:15:21.400 --> 00:15:23.400]  我講到這裡又要再提醒大家
[00:15:23.400 --> 00:15:24.400]  我不是在說
[00:15:24.400 --> 00:15:27.400]  我們需要更多更多更多的聚會
[00:15:27.400 --> 00:15:28.400]  如果我們的教會
[00:15:28.400 --> 00:15:32.400]  他日真的有724的土告網再次興起
[00:15:32.400 --> 00:15:34.400]  我們再有半宵祈禱會
[00:15:34.400 --> 00:15:35.400]  通宵祈禱會
[00:15:35.400 --> 00:15:36.400]  神巾等等這一切
[00:15:36.400 --> 00:15:37.400]  有的話
[00:15:37.400 --> 00:15:39.400]  都是一些好的操練
[00:15:39.400 --> 00:15:42.400]  今天我想和大家分享的是
[00:15:42.400 --> 00:15:45.400]  除了我們要更多更多聚會之外
[00:15:45.400 --> 00:15:47.400]  我們是否需要反省一下
[00:15:47.400 --> 00:15:48.400]  我們的生命
[00:15:48.400 --> 00:15:49.400]  在聚會之前
[00:15:49.400 --> 00:15:50.400]  聚會之後
[00:15:50.400 --> 00:15:52.400]  和我們在聚會中間的那個
[00:15:52.400 --> 00:15:54.400]  是否都是同樣
[00:15:54.400 --> 00:16:00.400]  持守一份對上帝的稱頌呢
[00:16:00.400 --> 00:16:04.400]  稱頌就是屈膝在上帝的根前
[00:16:04.400 --> 00:16:06.400]  其實我們返教會
[00:16:06.400 --> 00:16:08.400]  聚會就是這一份
[00:16:08.400 --> 00:16:11.400]  對上帝稱頌的自然流露
[00:16:11.400 --> 00:16:13.400]  聚會幫助我們
[00:16:13.400 --> 00:16:16.400]  將裡面那份對上帝的崇敬
[00:16:16.400 --> 00:16:18.400]  表達出來
[00:16:18.400 --> 00:16:21.400]  但聚會就不可以讓我們
[00:16:21.400 --> 00:16:23.400]  在有意無意之間
[00:16:23.400 --> 00:16:25.400]  改變了用途
[00:16:25.400 --> 00:16:28.400]  變成那個刻意表現自己
[00:16:28.400 --> 00:16:33.400]  有多麼稱頌神的平台
[00:16:33.400 --> 00:16:34.400]  什麼情況下
[00:16:34.400 --> 00:16:37.400]  我們會刻意表現自己
[00:16:37.400 --> 00:16:39.400]  我們可能在
[00:16:39.400 --> 00:16:40.400]  單單在聚會裡
[00:16:40.400 --> 00:16:42.400]  只要求那些感覺
[00:16:42.400 --> 00:16:44.400]  只要求感受
[00:16:44.400 --> 00:16:46.400]  只喜歡聽那些我們要聽的
[00:16:46.400 --> 00:16:48.400]  其他的就完全過濾
[00:16:48.400 --> 00:16:50.400]  或者單靠聚會
[00:16:50.400 --> 00:16:53.400]  去尋求安慰滿足
[00:16:53.400 --> 00:16:55.400]  這些都不是生命流露
[00:16:55.400 --> 00:17:02.400]  這些變成了一些刻意的表現
[00:17:02.400 --> 00:17:04.400]  兩者其實很難分開
[00:17:04.400 --> 00:17:06.400]  是很微妙的
[00:17:06.400 --> 00:17:08.400]  甚至你周圍隔離的那位
[00:17:08.400 --> 00:17:10.400]  都看不出的
[00:17:10.400 --> 00:17:11.400]  這些是唯有我們自己
[00:17:11.400 --> 00:17:15.400]  在上帝面前那份的守望
[00:17:15.400 --> 00:17:18.400]  那份的清心才看得見
[00:17:18.400 --> 00:17:21.400]  剛才說133篇是說
[00:17:21.400 --> 00:17:23.400]  聚會裡的敬拜
[00:17:23.400 --> 00:17:26.400]  134篇就是散會之後
[00:17:26.400 --> 00:17:28.400]  我們每位跟隨上帝的人
[00:17:28.400 --> 00:17:29.400]  都要蒙受差遣
[00:17:29.400 --> 00:17:32.400]  回到我們的生活裡
[00:17:32.400 --> 00:17:34.400]  將一個稱頌神的生命
[00:17:34.400 --> 00:17:37.400]  貫徹在我們的生活當中
[00:17:37.400 --> 00:17:39.400]  怎樣去貫徹呢
[00:17:39.400 --> 00:17:42.400]  我想起另一個畫面
[00:17:42.400 --> 00:17:44.400]  不知道大家有沒有看過這套戲
[00:17:44.400 --> 00:17:46.400]  叫做《Evan Almighty》
[00:17:46.400 --> 00:17:47.400]  中文翻譯得很差
[00:17:47.400 --> 00:17:49.400]  叫做《來了一件衰鬼上帝》
[00:17:49.400 --> 00:17:50.400]  真的很差
[00:17:50.400 --> 00:17:51.400]  如果你有看過的話
[00:17:51.400 --> 00:17:54.400]  你會記得那個主角
[00:17:54.400 --> 00:17:57.400]  第一集他是做新聞主播
[00:17:57.400 --> 00:18:01.400]  第二集他去選國會議員
[00:18:01.400 --> 00:18:02.400]  當選了
[00:18:02.400 --> 00:18:04.400]  當選了之後他祈禱
[00:18:04.400 --> 00:18:05.400]  他感恩之餘
[00:18:05.400 --> 00:18:07.400]  他說「神啊,求祢給我智慧
[00:18:07.400 --> 00:18:11.400]  知道怎樣去運用祢給我的職份
[00:18:11.400 --> 00:18:13.400]  去改變世界」
[00:18:13.400 --> 00:18:14.400]  上帝回應他
[00:18:14.400 --> 00:18:17.400]  給了他一句說話
[00:18:17.400 --> 00:18:21.400]  「One single act of random kindness at a time」
