
[00:00:00.000 --> 00:00:04.020]  過去預備這個講章的時候
[00:04:27.760 --> 00:04:29.960]  我們看到呢
[00:04:29.960 --> 00:04:32.400]  這一段經文
[00:04:32.400 --> 00:04:34.760]  事件發生的地點
[00:04:34.760 --> 00:04:36.960]  原來是菲拉比
[00:04:36.960 --> 00:04:40.720]  菲拉比是羅馬帝國
[00:04:40.720 --> 00:04:45.600]  其中一個省份叫馬其頓省的一個城市
[00:04:45.600 --> 00:04:47.840]  他們叫做駐防城
[00:04:47.840 --> 00:04:50.720]  或者我們說是一個殖民地
[00:04:50.720 --> 00:04:53.360]  我們今天可能覺得是一個
[00:04:53.360 --> 00:04:54.760]  比較特別的區
[00:04:54.760 --> 00:04:56.600]  特區來的
[00:04:56.600 --> 00:04:58.360]  保羅和他的同伴
[00:04:58.360 --> 00:05:01.280]  本來由安提亞出發
[00:05:01.280 --> 00:05:03.320]  計劃是再訪
[00:05:03.320 --> 00:05:08.400]  和兼顧第一次宣教旅程裡面所建立的教會
[00:05:08.400 --> 00:05:11.440]  所以他們重訪了努斯德
[00:05:11.440 --> 00:05:13.040]  以哥廉
[00:05:13.040 --> 00:05:17.520]  本來計劃西行就去到以弗所
[00:05:17.520 --> 00:05:20.520]  但最後卻是改變了方向
[00:05:20.520 --> 00:05:24.040]  到了更加西
[00:05:24.040 --> 00:05:25.600]  並且北一點的
[00:05:25.600 --> 00:05:29.120]  馬其頓省這個城市菲拉比
[00:05:29.120 --> 00:05:32.720]  按經文第六節的記載
[00:05:32.720 --> 00:05:34.920]  是聖靈禁止他們說
[00:05:34.920 --> 00:05:38.400]  亞西亞港島
[00:05:38.400 --> 00:05:41.240]  什麼叫亞西亞呢 這是一個地區的名字
[00:05:41.240 --> 00:05:47.840]  以弗所就是屬於亞西亞地區的一部分
[00:05:47.840 --> 00:05:49.760]  原來發覺
[00:05:49.760 --> 00:05:54.000]  大家一直留意經文記載的時候
[00:05:54.000 --> 00:05:57.360]  原來聖靈禁止他們甚至
[00:05:57.360 --> 00:05:59.400]  不進入這個地區
[00:05:59.400 --> 00:06:02.160]  不要說去到菲拉比
[00:06:02.160 --> 00:06:04.640]  於是他就怎麼樣
[00:06:04.640 --> 00:06:06.280]  聖靈既然禁止的時候
[00:06:06.280 --> 00:06:09.400]  他就避開了這個地區亞西亞
[00:06:09.400 --> 00:06:12.120]  就經過亞西亞的東邊
[00:06:12.120 --> 00:06:17.200]  叫做弗里加加拉泰的地區
[00:06:17.200 --> 00:06:19.120]  向西北
[00:06:19.120 --> 00:06:21.360]  去到
[00:06:21.360 --> 00:06:26.160]  繞過亞西亞實際上去到亞西亞的北邊
[00:06:26.160 --> 00:06:28.360]  去到那裡的時候
[00:06:28.360 --> 00:06:31.920]  他們計劃就開始想了
[00:06:31.920 --> 00:06:36.760]  他們計劃打算去比推尼
[00:06:36.760 --> 00:06:39.080]  在當時他們就想著
[00:06:39.080 --> 00:06:40.800]  上帝不願意我們去那邊
[00:06:40.800 --> 00:06:41.880]  會不會去另外一邊呢
[00:06:41.880 --> 00:06:43.560]  叫東北他們就想著
[00:06:43.560 --> 00:06:46.480]  去東北另外一個城市
[00:06:46.480 --> 00:06:50.400]  但是這次耶穌的靈又禁止
[00:06:50.400 --> 00:06:54.080]  於是他們又繼續向西北這個方向
[00:06:54.080 --> 00:06:58.880]  穿過一些地區去到特羅亞
[00:06:58.880 --> 00:07:02.280]  在特羅亞保羅見到異象
[00:07:02.280 --> 00:07:06.840]  就決定繼續向西北的方向
[00:07:06.840 --> 00:07:10.600]  到了馬其頓的菲勒比
[00:07:10.600 --> 00:07:13.720]  這次是保羅的第二次宣教旅程
[00:07:13.720 --> 00:07:16.000]  由安提阿出發
[00:07:16.000 --> 00:07:20.240]  出發的時候我們相信只有保羅和西拉
[00:07:20.240 --> 00:07:22.400]  在路斯德的時候
[00:07:22.400 --> 00:07:26.040]  應該是提摩泰加入了這個團隊
[00:07:26.040 --> 00:07:29.880]  然後去到特羅亞的時候我們又相信
[00:07:29.880 --> 00:07:32.760]  這個《史圖行傳》的作者
[00:07:32.760 --> 00:07:36.480]  路加醫生都加入了這個宣教團隊
[00:07:36.480 --> 00:07:37.720]  為什麼這麼說呢
[00:07:37.720 --> 00:07:39.160]  因為特羅亞
[00:07:39.160 --> 00:07:41.160]  就是去到特羅亞之前
[00:07:41.160 --> 00:07:43.320]  這個書卷你發覺
[00:07:43.320 --> 00:07:45.440]  他們全部就用
[00:07:45.440 --> 00:07:48.040]  怎麼形容保羅和西拉
[00:07:48.040 --> 00:07:51.680]  他們這群人就說用他們的
[00:07:51.680 --> 00:07:53.760]  到了特羅亞之後
[00:07:53.760 --> 00:07:56.120]  他們就開始用我們了
[00:07:56.120 --> 00:08:01.000]  包括了似乎作者覺得我都在這裡了
[00:08:01.000 --> 00:08:03.880]  我們看看究竟西拉
[00:08:03.880 --> 00:08:05.600]  保羅我們知道是誰
[00:08:05.600 --> 00:08:07.920]  西拉是誰大家記不記得
[00:08:07.920 --> 00:08:11.480]  在15章的22和32節曾經出現過
[00:08:11.480 --> 00:08:13.480]  西拉是先知
[00:08:13.480 --> 00:08:16.160]  都是由耶路撒冷教會
[00:08:16.160 --> 00:08:20.200]  猜淺出來的兩位領袖之一
[00:08:20.200 --> 00:08:23.080]  是要跟著保羅和巴拿巴
[00:08:23.080 --> 00:08:24.840]  回到安提阿
[00:08:24.840 --> 00:08:27.480]  就交一封很重要的信件
[00:08:27.480 --> 00:08:29.520]  給外邦的信徒
[00:08:29.520 --> 00:08:32.640]  叫他們有些事情不可以做的
[00:08:32.640 --> 00:08:35.280]  希望大家都記得
[00:08:35.280 --> 00:08:37.920]  前面曾經說過的
[00:08:37.920 --> 00:08:40.080]  到了菲律賓
[00:08:40.080 --> 00:08:43.520]  保羅和西拉這群宣教隊員
[00:08:43.520 --> 00:08:45.600]  就遇到一些事情
[00:08:45.600 --> 00:08:48.960]  主要遇到三個很重要的人物
[00:08:48.960 --> 00:08:50.640]  就是兩個女人
[00:08:50.640 --> 00:08:52.520]  一個禁卒
[00:08:52.520 --> 00:08:55.360]  第一個女士就是賣紫色布匹的
[00:08:55.360 --> 00:08:57.240]  叫做女帝雅
[00:08:57.240 --> 00:09:00.240]  這個人聽了保羅講道之後
[00:09:00.240 --> 00:09:03.200]  一家人都信了主洗了禮
[00:09:03.200 --> 00:09:05.040]  後來保羅出監
[00:09:05.040 --> 00:09:08.120]  都再重新去到她的家裡面
[00:09:08.120 --> 00:09:13.000]  並且和信主的弟兄們一起聚集
[00:09:13.000 --> 00:09:14.600]  我們相信可能
[00:09:14.600 --> 00:09:16.080]  這個信徒的家
[00:09:16.080 --> 00:09:20.720]  成為以後一些信徒聚集的地方
[00:09:20.720 --> 00:09:23.520]  之後遇上第二個女士
[00:09:23.520 --> 00:09:25.640]  這個是被鬼附的
[00:09:25.640 --> 00:09:28.600]  是為她的主人去賺錢的
[00:09:28.600 --> 00:09:30.680]  用法術去賺錢
[00:09:30.680 --> 00:09:31.760]  一年多以後
[00:09:31.760 --> 00:09:35.280]  這個女士就跟著保羅他們後面
[00:09:35.280 --> 00:09:36.640]  大聲地叫
[00:09:36.640 --> 00:09:38.440]  這些人是至高神的僕人
[00:09:38.440 --> 00:09:42.120]  對你們傳說救人的道理
[00:09:42.120 --> 00:09:44.600]  她說的話似乎是真的
[00:09:44.600 --> 00:09:47.080]  我們都知道
[00:09:47.080 --> 00:09:49.000]  不過你會發覺很特別的
[00:09:49.000 --> 00:09:51.480]  這個講道保羅很厭煩
[00:09:51.480 --> 00:09:54.920]  我們覺得保羅為什麼會這麼厭煩呢
[00:09:54.920 --> 00:09:56.920]  原來我估計
[00:09:56.920 --> 00:09:58.360]  這個使女
[00:09:58.360 --> 00:10:00.000]  她要做的事情
[00:10:00.000 --> 00:10:02.760]  不是真的那麼好
[00:10:02.760 --> 00:10:04.360]  就是告訴別人
[00:10:04.360 --> 00:10:06.240]  神的使者那麼簡單
[00:10:06.240 --> 00:10:10.560]  而是她要展示她的預知的能力
[00:10:10.560 --> 00:10:11.800]  同時
[00:10:11.800 --> 00:10:13.320]  有另外一個目的可能就是
[00:10:13.320 --> 00:10:16.800]  想打擾保羅傳教的工作
[00:10:16.800 --> 00:10:18.560]  因為她在後面不停地說
[00:10:18.560 --> 00:10:20.080]  不停地叫
[00:10:20.080 --> 00:10:21.800]  保羅哪裡有可能
[00:10:21.800 --> 00:10:23.280]  跟別人真的
[00:10:23.280 --> 00:10:25.560]  可以停下來
[00:10:25.560 --> 00:10:27.240]  說一下福音呢
[00:10:27.240 --> 00:10:28.000]  就是這樣
[00:10:28.000 --> 00:10:30.920]  保羅就很不耐煩
[00:10:30.920 --> 00:10:34.200]  就將這個鬼從使女身上趕出來
[00:10:34.200 --> 00:10:36.720]  而因此都導致了
[00:10:36.720 --> 00:10:38.320]  這一群
[00:10:38.320 --> 00:10:41.400]  婢女的主人們
[00:10:41.400 --> 00:10:43.560]  失去了生財的工具
[00:10:43.560 --> 00:10:44.760]  於是
[00:10:44.760 --> 00:10:46.120]  就要抓要鎖了
[00:10:46.120 --> 00:10:48.640]  要將保羅和西拉又打
[00:10:48.640 --> 00:10:52.320]  然後又將他們囚禁入監
[00:10:52.320 --> 00:10:54.200]  而在監裡面
[00:10:54.200 --> 00:10:57.680]  保羅他們就遇上了禁卒
[00:10:57.680 --> 00:10:59.640]  在這個禁卒問
[00:10:59.640 --> 00:11:02.200]  保羅和西拉這個問題
[00:11:02.200 --> 00:11:06.880]  我要怎麼做才可以得救呢
[00:11:06.880 --> 00:11:08.360]  你想想
[00:11:08.360 --> 00:11:10.440]  很有趣的場景
[00:11:10.440 --> 00:11:13.160]  很有趣的問題
[00:11:13.160 --> 00:11:15.880]  一個在監外面的人
[00:11:15.880 --> 00:11:18.960]  問監裡面坐著監的人
[00:11:18.960 --> 00:11:22.760]  問他怎麼才可以得救
[00:11:22.760 --> 00:11:24.120]  有沒有搞錯呢
[00:11:24.120 --> 00:11:26.080]  我們覺得這些問題應該
[00:11:26.080 --> 00:11:28.880]  監裡面被人抓著坐著監的人
[00:11:28.880 --> 00:11:30.640]  問外面的人
[00:11:30.640 --> 00:11:35.960]  應該合乎道理點
[00:11:35.960 --> 00:11:38.160]  竟然有這樣的問題
[00:11:38.160 --> 00:11:40.560]  我們要瞭解一下
[00:11:40.560 --> 00:11:41.680]  這個
[00:11:41.680 --> 00:11:46.840]  發問的人 這個綠卒究竟是什麼事呢
[00:11:46.840 --> 00:11:48.800]  是什麼人來的
[00:11:48.800 --> 00:11:52.560]  如果從經文23,24節那裡看
[00:11:52.560 --> 00:11:54.240]  你會見到
[00:11:54.240 --> 00:11:58.680]  這裡說到保羅和西拉被人打了很多棍
[00:11:58.680 --> 00:12:00.640]  就下了監裡面
[00:12:00.640 --> 00:12:04.800]  並且官員吩咐禁卒嚴謹看守
[00:12:04.800 --> 00:12:08.840]  禁卒領了命將他們下了內監
[00:12:08.840 --> 00:12:11.080]  兩腳上了木狗
[00:12:11.080 --> 00:12:13.200]  意思是什麼呢
[00:12:13.200 --> 00:12:15.640]  上級要禁卒
[00:12:15.640 --> 00:12:18.400]  將保羅和西拉嚴加看守
[00:12:18.400 --> 00:12:21.920]  於是禁卒毫不怠慢
[00:12:21.920 --> 00:12:25.320]  將他們收到內監
[00:12:25.320 --> 00:12:29.120]  外面的都不夠嚴謹
[00:12:29.120 --> 00:12:34.160]  要在裡面收到禁入
[00:12:34.160 --> 00:12:39.800]  當時的監獄都分開內監和外監
[00:12:39.800 --> 00:12:41.920]  裡面的 當然要禁入
[00:12:41.920 --> 00:12:43.600]  所謂禁入就是
[00:12:43.600 --> 00:12:45.520]  完全沒有槍
[00:12:45.520 --> 00:12:47.600]  不見天日
[00:12:47.600 --> 00:12:48.760]  實在很可怕
[00:12:48.760 --> 00:12:53.120]  鎖在裡面應該是很可怕的一個地方
[00:12:53.120 --> 00:12:55.120]  不僅如此
[00:12:55.120 --> 00:12:56.200]  應該來說
[00:12:56.200 --> 00:12:57.400]  監獄蓋了那麼久
[00:12:57.400 --> 00:12:59.440]  又沒有槍
[00:12:59.440 --> 00:13:00.840]  應該也不怕他們離開
[00:13:00.840 --> 00:13:03.760]  不過他們還要保險一點
[00:13:03.760 --> 00:13:07.120]  在他們的腳上鎖了木狗
[00:13:07.120 --> 00:13:12.800]  這個木狗不僅是讓他們不能離開
[00:13:12.800 --> 00:13:16.080]  據說也是一個刑具
[00:13:16.080 --> 00:13:19.160]  將犯人的腳撐得很開
[00:13:19.160 --> 00:13:20.560]  撐得他們很不舒服
[00:13:20.560 --> 00:13:23.880]  會痛的
[00:13:23.880 --> 00:13:24.560]  你想想
[00:13:24.560 --> 00:13:26.800]  在這樣的狀態
[00:13:26.800 --> 00:13:28.160]  這個禁卒
[00:13:28.160 --> 00:13:30.000]  真的很聽上級的說
[00:13:30.000 --> 00:13:31.120]  嚴加看守
[00:13:31.120 --> 00:13:32.000]  他真的去做
[00:13:32.000 --> 00:13:33.440]  很盡忠職守
[00:13:33.440 --> 00:13:34.960]  而且很穩妥
[00:13:34.960 --> 00:13:35.600]  是吧
[00:13:35.600 --> 00:13:36.400]  這些很穩妥
[00:13:36.400 --> 00:13:38.520]  這個公務員
[00:13:38.520 --> 00:13:42.320]  羅馬的公務員
[00:13:42.320 --> 00:13:44.080]  而且我們知道
[00:13:44.080 --> 00:13:47.960]  原來這個禁卒不僅如此
[00:13:47.960 --> 00:13:49.640]  他也挺資深的
[00:13:49.640 --> 00:13:50.520]  為什麼這麼說呢
[00:13:50.520 --> 00:13:54.160]  在29節震完之後
[00:13:54.160 --> 00:13:56.440]  保羅又出聲救了他之後
[00:13:56.440 --> 00:13:58.640]  禁卒就立刻叫什麼
[00:13:58.640 --> 00:13:59.440]  做什麼
[00:13:59.440 --> 00:14:01.720]  叫人拿燈來
[00:14:01.720 --> 00:14:02.320]  就是說
[00:14:02.320 --> 00:14:04.760]  不是只有他一個人看守
[00:14:04.760 --> 00:14:11.520]  而且他可以吩咐別人拿燈來
[00:14:11.520 --> 00:14:16.000]  所以應該有一定的資歷才行
[00:14:16.000 --> 00:14:18.120]  而且當時監門傳開
[00:14:18.120 --> 00:14:23.360]  他第一個反應就是想做自殺
[00:14:23.360 --> 00:14:24.400]  很少這樣的
[00:14:24.400 --> 00:14:27.400]  如果你不是一個很有責任感的人
[00:14:27.400 --> 00:14:29.480]  因為他真的挺有責任感
[00:14:29.480 --> 00:14:32.320]  而且他很清楚規矩
[00:14:32.320 --> 00:14:35.360]  在監獄里走反
[00:14:35.360 --> 00:14:36.760]  今天不用死
[00:14:36.760 --> 00:14:39.440]  以前是要死的
[00:14:39.440 --> 00:14:41.240]  因為大家記不記得
[00:14:41.240 --> 00:14:43.960]  12章29節那裡
[00:14:43.960 --> 00:14:46.000]  曾經經歷過一件事
[00:14:46.000 --> 00:14:50.680]  彼得被天使帶出監獄
[00:14:50.680 --> 00:14:56.280]  希律命令要殺了看守他的人
[00:14:56.280 --> 00:14:58.400]  所以真的會出現這個問題
[00:14:58.400 --> 00:15:01.200]  這個刑罰
[00:15:01.200 --> 00:15:03.720]  這個刑罰很清楚
[00:15:03.720 --> 00:15:06.240]  這個過失是有責任的
[00:15:06.240 --> 00:15:08.080]  是會受罰的
[00:15:08.080 --> 00:15:11.640]  這個受罰是連命都沒有的
[00:15:11.640 --> 00:15:13.800]  不過也不用這麼快死
[00:15:13.800 --> 00:15:15.040]  我覺得
[00:15:15.040 --> 00:15:16.880]  這個人為什麼這麼快
[00:15:16.880 --> 00:15:18.960]  這麼快想到要自殺呢
[00:15:18.960 --> 00:15:22.040]  我覺得他可能很難接受這個事實
[00:15:22.040 --> 00:15:24.440]  因為他做了這麼多措施之後
[00:15:24.440 --> 00:15:28.520]  仍然無可避免地要出這個差錯
[00:15:28.520 --> 00:15:31.920]  很難面對
[00:15:31.920 --> 00:15:36.200]  不過在這段時間之內
[00:15:36.200 --> 00:15:42.160]  我想他的心情也是很內疚
[00:15:42.160 --> 00:15:43.400]  很無奈
[00:15:43.400 --> 00:15:45.000]  想去自殺
[00:15:45.000 --> 00:15:46.920]  去自毀的時候
[00:15:46.920 --> 00:15:50.920]  卻聽見了保羅的叫喚
[00:15:50.920 --> 00:15:53.120]  某個程度就是
[00:15:53.120 --> 00:15:55.320]  我自己這麼想
[00:15:55.320 --> 00:15:58.000]  囚禁保羅的內監的門
[00:15:58.000 --> 00:16:00.240]  真的打開了
[00:16:00.240 --> 00:16:01.960]  裡面黑漆漆
[00:16:01.960 --> 00:16:03.080]  我們都說了
[00:16:03.080 --> 00:16:04.880]  黑暗無天日
[00:16:04.880 --> 00:16:06.200]  他看不到
[00:16:06.200 --> 00:16:07.120]  什麼都看不到
[00:16:07.120 --> 00:16:09.040]  只見到門打開
[00:16:09.040 --> 00:16:10.080]  他就想著
[00:16:10.080 --> 00:16:12.800]  糟了 走返了
[00:16:12.800 --> 00:16:14.840]  但是呢
[00:16:14.840 --> 00:16:16.680]  保羅在裡面
[00:16:16.680 --> 00:16:18.640]  他仍然在裡面 在黑暗裡面
[00:16:18.640 --> 00:16:19.960]  不過他看出來
[00:16:19.960 --> 00:16:21.720]  可能就看到
[00:16:21.720 --> 00:16:22.840]  這個肉卒
[00:16:22.840 --> 00:16:26.440]  所以他見到肉卒的一舉一動
[00:16:26.440 --> 00:16:31.760]  才能夠出言及時的制止他去做傻事
[00:16:31.760 --> 00:16:35.240]  於是肉卒就停止了自殺
[00:16:35.240 --> 00:16:38.800]  在死亡的關頭裡面回來了
[00:16:38.800 --> 00:16:40.480]  接著很有趣的
[00:16:40.480 --> 00:16:42.880]  他進行了一連串的動作
[00:16:42.880 --> 00:16:43.800]  有什麼
[00:16:43.800 --> 00:16:45.440]  叫人拿燈來
[00:16:45.440 --> 00:16:46.640]  跳進去
[00:16:46.640 --> 00:16:48.000]  俯伏
[00:16:48.000 --> 00:16:50.560]  然後由領保羅和西拉
[00:16:50.560 --> 00:16:52.720]  從內監出來
[00:16:52.720 --> 00:16:55.120]  然後經過這一輪的動作之後
[00:16:55.120 --> 00:16:56.920]  他就問了一個問題
[00:16:56.920 --> 00:16:58.240]  他說兩位先生
[00:16:58.240 --> 00:17:02.520]  我當怎樣才可得救
[00:17:02.520 --> 00:17:04.920]  有沒有想過
[00:17:04.920 --> 00:17:08.640]  在死亡邊緣回來
[00:17:08.640 --> 00:17:11.760]  做了一連串的事情
[00:17:11.760 --> 00:17:14.120]  然後有刺一問
[00:17:14.120 --> 00:17:18.440]  究竟他經歷了什麼心路歷程呢
[00:17:18.440 --> 00:17:26.880]  為什麼會有這樣的問題發出呢
[00:17:26.880 --> 00:17:29.000]  聽見保羅的聲音
[00:17:29.000 --> 00:17:32.600]  然後親自進去證實
[00:17:32.600 --> 00:17:35.320]  真的沒有走返
[00:17:35.320 --> 00:17:37.120]  就是說
[00:17:37.120 --> 00:17:37.960]  沒事了
[00:17:37.960 --> 00:17:40.480]  這條命可以保住了
[00:17:40.480 --> 00:17:42.400]  已經得救了
[00:17:42.400 --> 00:17:43.600]  你應該是什麼
[00:17:43.600 --> 00:17:45.600]  如釋重負
[00:17:45.600 --> 00:17:46.560]  我就說
[00:17:46.560 --> 00:17:49.480]  哎喲好彩了好彩了
[00:17:49.480 --> 00:17:52.840]  還不去慶祝一番
[00:17:52.840 --> 00:17:54.200]  已經得救了
[00:17:54.200 --> 00:17:55.920]  為什麼還要問
[00:17:55.920 --> 00:17:59.480]  要怎樣才可以得救呢
[00:17:59.480 --> 00:18:02.960]  是不是很奇怪呢
[00:18:02.960 --> 00:18:09.040]  我就按你去推測
[00:18:09.040 --> 00:18:10.320]  我覺得
[00:18:10.320 --> 00:18:11.400]  理由就是
[00:18:11.400 --> 00:18:13.920]  因為這個禁卒
[00:18:13.920 --> 00:18:18.080]  我相信這次的地震
[00:18:18.080 --> 00:18:19.560]  震開了一切
[00:18:19.560 --> 00:18:21.040]  是一件神跡
[00:18:21.040 --> 00:18:25.200]  是有靈界的介入
[00:18:25.200 --> 00:18:28.520]  地震叫地基都震了
[00:18:28.520 --> 00:18:30.240]  監門都開了
[00:18:30.240 --> 00:18:31.640]  我們可以理解到的
[00:18:31.640 --> 00:18:32.880]  什麼都歪了
[00:18:32.880 --> 00:18:34.320]  那些建築物
[00:18:34.320 --> 00:18:36.320]  這個很自然的
[00:18:36.320 --> 00:18:40.520]  不過囚犯的鎖鏈都松開了
[00:18:40.520 --> 00:18:44.560]  就令人有少少不是很明白的
[00:18:44.560 --> 00:18:46.280]  可能不知道鎖在哪裡
[00:18:46.280 --> 00:18:47.960]  就松開了
[00:18:47.960 --> 00:18:51.080]  都很難令人完全瞭解
[00:18:51.080 --> 00:18:54.040]  不過最奇怪的都在後面
[00:18:54.040 --> 00:18:55.760]  有犯人不走
[00:18:55.760 --> 00:18:56.640]  把東西都開了
[00:18:56.640 --> 00:19:00.080]  竟然不走
[00:19:00.080 --> 00:19:01.640]  除此之外
[00:19:01.640 --> 00:19:02.880]  我想
[00:19:02.880 --> 00:19:05.160]  禁卒看到一件事
[00:19:05.160 --> 00:19:08.160]  就是從保羅和西拉兩個人身上
[00:19:08.160 --> 00:19:10.360]  他們看到了一些特別的東西
[00:19:10.360 --> 00:19:12.000]  與得救有關
[00:19:12.000 --> 00:19:14.480]  與這次的神跡都有關
[00:19:14.480 --> 00:19:18.400]  以至他誠心的向兩位請教
