
[00:00:00.000 --> 00:00:07.000]  今日會繼續看提督書第三章
[00:04:11.000 --> 00:04:13.000]  等時候到了就回天間
[00:04:13.000 --> 00:04:17.000]  而是可以活得更積極更精彩
[00:04:17.000 --> 00:04:22.000]  我們一起思想提多書第三章給我們的指引
[00:04:22.000 --> 00:04:27.000]  今日我們先來看第三至第八節
[00:04:27.000 --> 00:04:32.000]  第三節是描寫當時在克里特島上的人
[00:04:32.000 --> 00:04:35.000]  未信主之前的情況
[00:04:35.000 --> 00:04:38.000]  其實可能和我們差不多
[00:04:38.000 --> 00:04:41.000]  因為人性不論是古今中外
[00:04:41.000 --> 00:04:45.000]  都會有很多共同點
[00:04:45.000 --> 00:04:47.000]  第三節說
[00:04:47.000 --> 00:04:49.000]  我們從前有一事無知
[00:04:49.000 --> 00:04:52.000]  背逆迷失的
[00:04:52.000 --> 00:04:56.000]  我們在了各種情慾和享樂的奴隸
[00:04:56.000 --> 00:05:00.000]  生活在惡毒和嫉妒中
[00:05:00.000 --> 00:05:03.000]  互相仇恨
[00:05:03.000 --> 00:05:08.000]  我發現「無知」這個詞很特別
[00:05:08.000 --> 00:05:13.000]  這個詞的原文在新約宗一共出現了六次
[00:05:13.000 --> 00:05:19.000]  而其中五次中文聖經都是翻譯成「無知」
[00:05:19.000 --> 00:05:26.000]  只有一次在羅馬書將這個詞翻譯成「愚蠢人」
[00:05:26.000 --> 00:05:29.000]  但在英文聖經就不同了
[00:05:29.000 --> 00:05:32.000]  全部都很一致翻譯成「Foolish」
[00:05:32.000 --> 00:05:35.000]  我相信這個詞的含義
[00:05:35.000 --> 00:05:39.000]  是指缺乏屬靈的理解力和識別力
[00:05:39.000 --> 00:05:45.000]  甚至是指那些不承認上帝的存在的人
[00:05:45.000 --> 00:05:48.000]  因為詩篇中有兩次提到
[00:05:48.000 --> 00:05:54.000]  「愚蠢人心裡說沒有上帝」
[00:05:54.000 --> 00:05:56.000]  我不知道大家是否記得
[00:05:56.000 --> 00:06:00.000]  我們未信主之前是信什麼的
[00:06:00.000 --> 00:06:03.000]  我自己就記得我年輕的時候
[00:06:03.000 --> 00:06:06.000]  真是「既無知又愚蠢」
[00:06:06.000 --> 00:06:09.000]  我不相信有上帝的存在
[00:06:09.000 --> 00:06:12.000]  但感謝主的恩典帶領
[00:06:12.000 --> 00:06:14.000]  我為了要跟別人辯論
[00:06:14.000 --> 00:06:16.000]  就去找些書來看
[00:06:16.000 --> 00:06:20.000]  後來我決定要試一試
[00:06:20.000 --> 00:06:23.000]  這位上帝是否存在
[00:06:23.000 --> 00:06:25.000]  是否真實
[00:06:25.000 --> 00:06:31.000]  結果一試就跟隨主快五十年了
[00:06:31.000 --> 00:06:35.000]  回想從前未信主的時候
[00:06:35.000 --> 00:06:40.000]  真是衷心認同保羅在這裡的描寫
[00:06:40.000 --> 00:06:44.000]  「又無知又愚蠢」
[00:06:44.000 --> 00:06:46.000]  在保羅的時候
[00:06:46.000 --> 00:06:50.000]  不信有上帝存在的人其實很少
[00:06:50.000 --> 00:06:53.000]  但他們大部分都會相信多神
[00:06:53.000 --> 00:06:57.000]  並且要那些神明保佑他們
[00:06:57.000 --> 00:07:01.000]  而在克里特島上都有猶太人
[00:07:01.000 --> 00:07:04.000]  但猶太人拒絕接受福音
[00:07:04.000 --> 00:07:09.000]  所以他們被形容為「博弈」
[00:07:09.000 --> 00:07:14.000]  我自己最近每日讀聖經都在讀耶利米書
[00:07:14.000 --> 00:07:17.000]  我留意到第二章
[00:07:17.000 --> 00:07:20.000]  上帝對猶太人「博弈」的描寫
[00:07:20.000 --> 00:07:22.000]  真是很全神
[00:07:22.000 --> 00:07:25.000]  讓我引幾句給大家看看
[00:07:25.000 --> 00:07:28.000]  了解「博弈」的人是怎樣的
[00:07:28.000 --> 00:07:33.000]  在耶利米書第二章
[00:07:33.000 --> 00:07:37.000]  這些都是上帝說的話
[00:07:37.000 --> 00:07:41.000]  他們向木頭說:你是我的父
[00:07:41.000 --> 00:07:44.000]  向石頭說:你是生我的
[00:07:44.000 --> 00:07:47.000]  他們以背向我
[00:07:47.000 --> 00:07:51.000]  不肯以面向我
[00:07:51.000 --> 00:07:55.000]  少女豈能忘記她的裝飾呢?
[00:07:55.000 --> 00:07:58.000]  新娘豈能忘記她的美衣呢?
[00:07:58.000 --> 00:08:03.000]  我的百姓卻在無數的日子裡
[00:08:03.000 --> 00:08:06.000]  忘記了我
[00:08:06.000 --> 00:08:13.000]  如果「無知」是形容克里特島上的羅馬人或希臘人
[00:08:13.000 --> 00:08:18.000]  「博弈」就是形容那些不信福音的猶太人
[00:08:18.000 --> 00:08:26.000]  接著就形容那些未信主的人迷失
[00:08:26.000 --> 00:08:32.000]  這個字比較準確的翻譯應該是「受迷惑」
[00:08:32.000 --> 00:08:36.000]  原文是一個被動語態的字
[00:08:36.000 --> 00:08:40.000]  受迷惑的人有什麼表現呢?
[00:08:40.000 --> 00:08:46.000]  就是「作了各種情慾和享樂的奴隸」
[00:08:46.000 --> 00:08:49.000]  可能我們會覺得奇怪
[00:08:49.000 --> 00:08:54.000]  去享受、去放縱情慾不是很開心快樂的事嗎?
[00:08:54.000 --> 00:08:57.000]  不是我們選擇去做的事嗎?
[00:08:57.000 --> 00:09:04.000]  為什麼會說我們成為了情慾和享樂的奴隸呢?
[00:09:04.000 --> 00:09:08.000]  最近我聽過一些真實犯罪的案件
[00:09:08.000 --> 00:09:12.000]  很多都是發生在九十年代的中國
[00:09:12.000 --> 00:09:16.000]  其中一個案件講到一班年青人
[00:09:16.000 --> 00:09:19.000]  他們用不法的手段去殺人
[00:09:19.000 --> 00:09:24.000]  然後搶了別人的車,再拿車去變賣
[00:09:24.000 --> 00:09:27.000]  其中有一位年青的歹徒
[00:09:27.000 --> 00:09:31.000]  收了一萬元人民幣之後
[00:09:31.000 --> 00:09:35.000]  就拿去嫖娼,情慾和享樂
[00:09:35.000 --> 00:09:40.000]  他還告訴他的同黨,他嫖了上百次
[00:09:40.000 --> 00:09:46.000]  錢用完之後又計劃下一次的搶車案
[00:09:46.000 --> 00:09:52.000]  當然最後就被公安逮捕了,被判死刑
[00:09:52.000 --> 00:09:57.000]  所以當人受自己的情慾和享樂控制
[00:09:57.000 --> 00:09:59.000]  不能自拔的時候
[00:09:59.000 --> 00:10:04.000]  他就會成為了情慾和享樂的奴隸
[00:10:04.000 --> 00:10:11.000]  繼而生活在惡毒和嫉妒中,互相仇恨
[00:10:11.000 --> 00:10:16.000]  在這裡生活在,這個字在原文裡面
[00:10:16.000 --> 00:10:18.000]  都用了一個很特別的字
[00:10:18.000 --> 00:10:22.000]  在整本新約聖經只用了一次
[00:10:22.000 --> 00:10:28.000]  這個字的含義不是只講普通的生活
[00:10:28.000 --> 00:10:32.000]  而是講整個人的人生是無所事事
[00:10:32.000 --> 00:10:35.000]  無方向,無目標
[00:10:35.000 --> 00:10:41.000]  簡直是將自己的人生浪費在不良的人際關係
[00:10:41.000 --> 00:10:43.000]  嫉妒和仇恨中
[00:10:43.000 --> 00:10:46.000]  社會上有很多的兇殺案
[00:10:46.000 --> 00:10:52.000]  其實都是由情感,由這些仇恨產生的
[00:10:52.000 --> 00:10:56.000]  所以未信主的人就是這樣
[00:10:56.000 --> 00:10:59.000]  這一字的經文就很簡單的
[00:10:59.000 --> 00:11:04.000]  將不信主或者拒絕信主的人的情況描寫了
[00:11:04.000 --> 00:11:09.000]  可以說是一條一路向下的路
[00:11:09.000 --> 00:11:11.000]  有些人可能不同意的
[00:11:11.000 --> 00:11:14.000]  可能會覺得不是的
[00:11:14.000 --> 00:11:18.000]  我從前未信主的時候其實都是很樂於做人的
[00:11:18.000 --> 00:11:20.000]  很有上進心的
[00:11:20.000 --> 00:11:25.000]  我做人很有目標,也有很好的人際關係的
[00:11:25.000 --> 00:11:27.000]  不要緊的
[00:11:27.000 --> 00:11:30.000]  即使你是這樣的人
[00:11:30.000 --> 00:11:35.000]  信耶穌仍然會為我們的人生帶來極大的好處
[00:11:35.000 --> 00:11:39.000]  於是保羅是用了五節的聖經去講
[00:11:39.000 --> 00:11:41.000]  在第四節
[00:11:41.000 --> 00:11:44.000]  保羅說一個人信了耶穌
[00:11:44.000 --> 00:11:47.000]  就會得到藉著聖靈所施
[00:11:47.000 --> 00:11:51.000]  從心和根身的洗
[00:11:51.000 --> 00:11:53.000]  拯救了我們
[00:11:53.000 --> 00:11:56.000]  即使我們未信主之前
[00:11:56.000 --> 00:11:59.000]  都有相當好的生活方式
[00:11:59.000 --> 00:12:01.000]  做人都做得不錯
[00:12:01.000 --> 00:12:04.000]  但是我們都是和上帝沒有關係的
[00:12:04.000 --> 00:12:08.000]  是被歸在罪人的行列裏面的
[00:12:08.000 --> 00:12:10.000]  只有當我們接受福音
[00:12:10.000 --> 00:12:17.000]  我們的生命才會得到從心和根身
[00:12:17.000 --> 00:12:21.000]  從心是生命本質的改變
[00:12:21.000 --> 00:12:23.000]  在未信主之前
[00:12:23.000 --> 00:12:27.000]  我們的生命是向著死亡進發
[00:12:27.000 --> 00:12:32.000]  而死亡是通向地獄的中轉站
[00:12:32.000 --> 00:12:34.000]  從生之後
[00:12:34.000 --> 00:12:37.000]  我們有了新的生命
[00:12:37.000 --> 00:12:40.000]  雖然我們的肉體仍然會死
[00:12:40.000 --> 00:12:47.000]  但是死亡卻變成了通往天堂的中轉站
[00:12:47.000 --> 00:12:51.000]  根身是指我們的世界觀
[00:12:51.000 --> 00:12:52.000]  價值觀
[00:12:52.000 --> 00:12:54.000]  和人相處的態度
[00:12:54.000 --> 00:12:59.000]  都有了一個全新的認識和轉變
[00:12:59.000 --> 00:13:01.000]  我記得很久之前
[00:13:01.000 --> 00:13:03.000]  有一位朋友說到
[00:13:03.000 --> 00:13:05.000]  他信主之後的感覺
[00:13:05.000 --> 00:13:08.000]  好像都沒有什麼特別
[00:13:08.000 --> 00:13:09.000]  照一照鏡子
[00:13:09.000 --> 00:13:12.000]  又是從前的樣子
[00:13:12.000 --> 00:13:15.000]  從心和根身
[00:13:15.000 --> 00:13:17.000]  不是指外面的轉變
[00:13:17.000 --> 00:13:22.000]  而是裏面有了一個翻天覆地的轉變
[00:13:22.000 --> 00:13:24.000]  第六節還提到
[00:13:24.000 --> 00:13:32.000]  上帝把聖靈豐豐富富地傾注在我們身上
[00:13:32.000 --> 00:13:36.000]  聖靈是三位一體的上帝的其中一位
[00:13:36.000 --> 00:13:39.000]  聖靈住在我們裏面
[00:13:39.000 --> 00:13:43.000]  也就是說上帝住在我們裏面
[00:13:43.000 --> 00:13:47.000]  從舊約到新約都提到一個很重要的真理
[00:13:47.000 --> 00:13:51.000]  就是上帝很喜歡和我們同住
[00:13:51.000 --> 00:13:55.000]  把我們視為一家人
[00:13:55.000 --> 00:13:57.000]  我舉個例子
[00:13:57.000 --> 00:14:01.000]  當摩西帶領以色列人出埃及之後
[00:14:01.000 --> 00:14:02.000]  去了荷麗山
[00:14:02.000 --> 00:14:04.000]  上山見上帝
[00:14:04.000 --> 00:14:07.000]  拿到十個法板之後
[00:14:07.000 --> 00:14:08.000]  他就下山
[00:14:08.000 --> 00:14:12.000]  按著上帝的吩咐開始做回眸
[00:14:12.000 --> 00:14:15.000]  並且我們看到出埃及的
[00:14:15.000 --> 00:14:19.000]  用了十幾張經文記載回眸的建築
[00:14:19.000 --> 00:14:26.000]  回眸就是象徵上帝與他的子民同住
[00:14:26.000 --> 00:14:32.000]  所以摩西非常詳盡地記載回眸的建築
[00:14:32.000 --> 00:14:38.000]  司徒約翰就把同住這個概念講得最多
[00:14:38.000 --> 00:14:41.000]  在約翰一書五章的經文當中
[00:14:41.000 --> 00:14:45.000]  他足足提了十三次同住
[00:14:45.000 --> 00:14:48.000]  有上帝同住有什麼好處呢?
[00:14:48.000 --> 00:14:53.000]  我相信就好像我兩年前買了一部新車
[00:14:53.000 --> 00:14:59.000]  這部新車是有配置了導航儀
[00:14:59.000 --> 00:15:02.000]  從此以後我無論去到哪裡
[00:15:02.000 --> 00:15:05.000]  不怕迷路
[00:15:05.000 --> 00:15:07.000]  信了上帝
[00:15:07.000 --> 00:15:09.000]  有聖靈的同住
[00:15:09.000 --> 00:15:11.000]  就不會受迷惑
[00:15:11.000 --> 00:15:16.000]  渾渾噩噩地過日子
[00:15:16.000 --> 00:15:21.000]  聖靈賜給人另外一個非常重要的好處
[00:15:21.000 --> 00:15:25.000]  就是我們可以活得平安喜樂
[00:15:25.000 --> 00:15:30.000]  遇到什麼事情都有聖靈的提醒帶領
[00:15:30.000 --> 00:15:35.000]  並且會有出人意外的平安
[00:15:35.000 --> 00:15:38.000]  我又可以講一下我自己的見證
[00:15:38.000 --> 00:15:42.000]  去年我就知道我患了腸癌
[00:15:42.000 --> 00:15:47.000]  感謝主腸癌原來可以藉手術治療
[00:15:47.000 --> 00:15:57.000]  將有癌症的腸割一大截
[00:15:57.000 --> 00:16:02.000]  去年割完腸後醫生建議我
[00:16:02.000 --> 00:16:06.000]  因為化驗了腸的癌細胞
[00:16:06.000 --> 00:16:09.000]  有少少出了腸外面
[00:16:09.000 --> 00:16:11.000]  屬於第三期
[00:16:11.000 --> 00:16:14.000]  醫生建議我做化療
[00:16:14.000 --> 00:16:18.000]  但我跟那位腫瘤科醫生聊天後
[00:16:18.000 --> 00:16:20.000]  又祈禱後
[00:16:20.000 --> 00:16:23.000]  聖靈感到我不用做
[00:16:23.000 --> 00:16:25.000]  我就沒有做
[00:16:25.000 --> 00:16:29.000]  一年後就有各種複診
[00:16:29.000 --> 00:16:31.000]  照CT scan
[00:16:31.000 --> 00:16:37.000]  確定沒有癌細胞
[00:16:37.000 --> 00:16:44.000]  但發現書療館有一邊收窄了少少
[00:16:44.000 --> 00:16:46.000]  經過各種檢查
[00:16:46.000 --> 00:16:50.000]  專科醫生認為去年的手術
[00:16:50.000 --> 00:16:57.000]  導致書療館有一段位結痂
[00:16:57.000 --> 00:17:01.000]  上個月做了支架刷開手術但不成功
[00:17:01.000 --> 00:17:05.000]  移除支架後又打回原形
[00:17:05.000 --> 00:17:09.000]  醫生要我做另一個手術
[00:17:09.000 --> 00:17:14.000]  要將書療館有痂那一段切掉
[00:17:14.000 --> 00:17:16.000]  再接駁回去
[00:17:16.000 --> 00:17:20.000]  由於疫情緣故
[00:17:20.000 --> 00:17:24.000]  做手術不是醫生說想做就做
[00:17:24.000 --> 00:17:27.000]  要申請醫院批准才可以做
[00:17:27.000 --> 00:17:30.000]  感謝主上星期二收到通知
[00:17:30.000 --> 00:17:33.000]  我可以在12號做手術
[00:17:33.000 --> 00:17:37.000]  到時又要向教會請病假
[00:17:37.000 --> 00:17:41.000]  不過在這些事情上
[00:17:41.000 --> 00:17:45.000]  我心裏一直有聖靈所致的平安
[00:17:45.000 --> 00:17:47.000]  無擔憂
[00:17:47.000 --> 00:17:49.000]  亦從來無失眠
[00:17:49.000 --> 00:17:54.000]  信仰耶穌還有沒有其他好處呢?
[00:17:54.000 --> 00:17:55.000]  有啊
[00:17:55.000 --> 00:17:57.000]  第七節提到
[00:17:57.000 --> 00:18:00.000]  我們因他的恩德稱為義
[00:18:00.000 --> 00:18:04.000]  可以憑著永生的盼望成為承受產業的人
[00:18:04.000 --> 00:18:07.000]  這是新漢語的譯本
[00:18:07.000 --> 00:18:10.000]  信了耶穌的人
[00:18:10.000 --> 00:18:14.000]  除了跟上帝有新的關係
[00:18:14.000 --> 00:18:20.000]  我們還跟上帝有了父與子的關係
[00:18:20.000 --> 00:18:26.000]  可以承受一切上帝答應要給我們的好東西
[00:18:26.000 --> 00:18:31.000]  而現在我們已經可以有這個盼望
[00:18:31.000 --> 00:18:34.000]  有些人可能認為
[00:18:34.000 --> 00:18:37.000]  盼望是虛的
[00:18:37.000 --> 00:18:39.000]  不是實質的
[00:18:39.000 --> 00:18:41.000]  沒有渣拿的
[00:18:41.000 --> 00:18:44.000]  不切實際的
[00:18:44.000 --> 00:18:47.000]  我最近看了一段視頻
[00:18:47.000 --> 00:18:50.000]  叫做無窮之路的視頻
[00:18:50.000 --> 00:18:53.000]  是講中國怎樣扶貧
[00:18:53.000 --> 00:18:57.000]  其中一段講到中國大西北
[00:18:57.000 --> 00:19:00.000]  有一個非常貧困的地方
[00:19:00.000 --> 00:19:05.000]  那個地方是屬於寧夏省的西海固
[00:19:05.000 --> 00:19:07.000]  三個縣
[00:19:07.000 --> 00:19:09.000]  那裏的情況是怎樣呢?
[00:19:09.000 --> 00:19:12.000]  那個地方經常有大風沙
[00:19:12.000 --> 00:19:15.000]  沒有電又沒有水
[00:19:15.000 --> 00:19:17.000]  很少下雨的
[00:19:17.000 --> 00:19:19.000]  幾年才下一次雨
[00:19:19.000 --> 00:19:22.000]  你說沒有水真的很難生活
[00:19:22.000 --> 00:19:25.000]  但是人們又捱得住
[00:19:25.000 --> 00:19:29.000]  但是西海固那裏有一個地方
[00:19:29.000 --> 00:19:34.000]  有一位醫生帶了十幾戶人家
[00:19:34.000 --> 00:19:37.000]  一起搬家
[00:19:37.000 --> 00:19:42.000]  拿了他們的家當走到另外一邊
[00:19:42.000 --> 00:19:45.000]  同樣是有大風沙
[00:19:45.000 --> 00:19:48.000]  沒有電又沒有水的地方
[00:19:48.000 --> 00:19:51.000]  電視主播訪問那位醫生
[00:19:51.000 --> 00:19:56.000]  為什麼你要搬過來呢?
[00:19:56.000 --> 00:19:59.000]  那位醫生說
[00:19:59.000 --> 00:20:05.000]  從前那邊是窮並且沒有希望
[00:20:05.000 --> 00:20:10.000]  現在這裏仍然是窮但是有希望
[00:20:10.000 --> 00:20:13.000]  他有什麼希望呢?
[00:20:13.000 --> 00:20:18.000]  原來在新的地方是離黃河近了很多
[00:20:18.000 --> 00:20:21.000]  黃河一泛濫的話
[00:20:21.000 --> 00:20:26.000]  那些水就一定會淹到他們新搬去的地方
[00:20:26.000 --> 00:20:30.000]  我們可以看到希望為他們帶來了動力
[00:20:30.000 --> 00:20:34.000]  使他們不辭勞苦
[00:20:34.000 --> 00:20:39.000]  不怕走路走過去搬屋
[00:20:39.000 --> 00:20:45.000]  使他們在新的地方努力開拓發展
[00:20:45.000 --> 00:20:50.000]  盼望帶給我們為上帝而活的動力
[00:20:50.000 --> 00:20:52.000]  當我們信了耶穌之後
[00:20:52.000 --> 00:20:54.000]  有了這些好處之後
[00:20:54.000 --> 00:20:57.000]  不是坐在這裏等著上天堂
[00:20:57.000 --> 00:21:04.000]  而是活在世上有動力去學習行善
[00:21:04.000 --> 00:21:08.000]  從二章十四節開始
[00:21:08.000 --> 00:21:13.000]  保羅已經鼓勵信徒要行善
[00:21:13.000 --> 00:21:17.000]  而在三章第二節第八節和十四節
[00:21:17.000 --> 00:21:22.000]  是三次提到信徒要行善
[00:21:22.000 --> 00:21:24.000]  在保羅的心目中
[00:21:24.000 --> 00:21:28.000]  什麼是基督徒要做的善工呢?
[00:21:28.000 --> 00:21:32.000]  我們可以在三章一至二節找到答案
[00:21:32.000 --> 00:21:35.000]  在三章一節提醒我們
[00:21:35.000 --> 00:21:39.000]  要信服執政的掌權的
[00:21:39.000 --> 00:21:43.000]  宗教改革時期的神學家已經提出
[00:21:43.000 --> 00:21:46.000]  政府的權力其實都是出於神
[00:21:46.000 --> 00:21:51.000]  當政府的命令沒有違背聖經的原則的時候
[00:21:51.000 --> 00:21:56.000]  信徒是應該信服執政的掌權的
[00:21:56.000 --> 00:21:59.000]  例如由於管控疫情
[00:21:59.000 --> 00:22:02.000]  我們悉尼政府就發出了居家令
[00:22:02.000 --> 00:22:04.000]  限制我們的活動
[00:22:04.000 --> 00:22:10.000]  我們都知道有些人是發動要上街遊行抗議政府的
[00:22:10.000 --> 00:22:15.000]  基督徒不參加抗議其實就是行善
[00:22:15.000 --> 00:22:18.000]  基督徒都不要請人回家開派對
[00:22:18.000 --> 00:22:21.000]  搞BB Barbecue之類的活動
[00:22:21.000 --> 00:22:23.000]  都是行善
[00:22:23.000 --> 00:22:28.000]  我相信我們大家在這段期間都已經行善了
[00:22:28.000 --> 00:22:32.000]  因為我們都信服了政府的居家令
[00:22:32.000 --> 00:22:35.000]  乖乖地留在家裡
[00:22:35.000 --> 00:22:39.000]  在第三章二節提到其他的善事
[00:22:39.000 --> 00:22:42.000]  就是改變我們的品格
[00:22:42.000 --> 00:22:44.000]  要和氣
[00:22:44.000 --> 00:22:45.000]  要謙讓
[00:22:45.000 --> 00:22:47.000]  不要毀謗
[00:22:47.000 --> 00:22:48.000]  不要爭吵
[00:22:48.000 --> 00:22:53.000]  有些像中國人所說的與人為善
[00:22:53.000 --> 00:22:58.000]  在十四節也提到幫助人都是善事
[00:22:58.000 --> 00:23:04.000]  但在三一十節又提醒信徒不要只顧做好好先生
[00:23:04.000 --> 00:23:08.000]  我們都要站穩在真理的立場上
[00:23:08.000 --> 00:23:14.000]  分門結黨的人警告過一兩次之後就要拒絕與他來往
[00:23:14.000 --> 00:23:19.000]  在教會裡面是不應該有分門結黨的情況
[00:23:19.000 --> 00:23:26.000]  如果有弟兄姊妹都有責任去警戒搞分門結黨的人
[00:23:26.000 --> 00:23:30.000]  必要的時候還要和這些人割席
[00:23:30.000 --> 00:23:33.000]  拒絕與他來往
[00:23:33.000 --> 00:23:37.000]  當然這些不是基督徒可以做的全部善事
[00:23:37.000 --> 00:23:40.000]  聖經還有很多其他的教導
[00:23:40.000 --> 00:23:48.000]  今天我只是就這段經文提到的行善來講解
[00:23:48.000 --> 00:23:55.000]  我們還要靠著聖靈的引導去做榮耀上主的事
[00:23:55.000 --> 00:24:02.000]  我相信無論什麼事只要是榮耀上主的都是最好的善事
[00:24:02.000 --> 00:24:05.000]  請我們同心低頭祈禱
[00:24:05.000 --> 00:24:31.000]  真主耶穌,感謝祢拯救了我們,還給了我們永生的盼望,當我們仍然活在世上的時候,祢又將聖靈賜給了我們,我們求聖靈幫助我們學習進行上主要我們做的善事,也警惕我們要遠離惡事
[00:24:31.000 --> 00:24:35.000]  奉耶穌基督的名祈禱,阿門。
