
[00:00:00.000 --> 00:00:06.000]  上星期我們已經開始了《上帝的國》這個系列講道
[00:01:34.000 --> 00:01:36.000]  我可以電郵給你的
[00:01:36.000 --> 00:01:39.000]  根據《創世紀》的記載
[00:01:39.000 --> 00:01:43.000]  其實人都是上帝創造的
[00:01:43.000 --> 00:01:48.000]  因此我們的生命本來也是屬於上帝的
[00:01:48.000 --> 00:01:53.000]  但是上帝他是賜了給人有特別的智慧
[00:01:53.000 --> 00:01:55.000]  可以去思考
[00:01:55.000 --> 00:01:59.000]  可以去做道德價值的判斷
[00:01:59.000 --> 00:02:03.000]  這些是其他動物和植物都沒有的
[00:02:03.000 --> 00:02:07.000]  並且上帝將管理這個世界的職責
[00:02:07.000 --> 00:02:09.000]  交了給人
[00:02:09.000 --> 00:02:13.000]  人就應該向上帝負責
[00:02:13.000 --> 00:02:16.000]  這個就是天國的法則
[00:02:16.000 --> 00:02:18.000]  在上帝的角度裏面
[00:02:18.000 --> 00:02:23.000]  生活的人就要按照上帝的法律去做人
[00:02:23.000 --> 00:02:25.000]  而違反上帝的法規的
[00:02:25.000 --> 00:02:30.000]  就會受到上帝的審判和上帝的懲罰
[00:02:30.000 --> 00:02:35.000]  今天我們會集中去思想創世紀第三章
[00:02:35.000 --> 00:02:39.000]  去了解上帝審判的法則
[00:02:39.000 --> 00:02:41.000]  但是在未講第三章之前
[00:02:41.000 --> 00:02:46.000]  我們先要溫習一下上兩個星期的金句
[00:02:46.000 --> 00:02:50.000]  因為這兩節金句是相輔相成的
[00:02:50.000 --> 00:02:53.000]  也是和天國系列很有關的
[00:02:53.000 --> 00:02:57.000]  是幫助我們確立我們的人生方向的
[00:02:57.000 --> 00:02:59.000]  這兩節經文不是很長
[00:02:59.000 --> 00:03:00.000]  我們試一下
[00:03:00.000 --> 00:03:03.000]  馬太福音六章三十三節是什麼
[00:03:03.000 --> 00:03:09.000]  你們要先求他的國和他的義
[00:03:09.000 --> 00:03:14.000]  這些東西都要加給你們了
[00:03:14.000 --> 00:03:16.000]  哥羅西書三章二節是什麼
[00:03:16.000 --> 00:03:19.000]  你們要思念上面的事
[00:03:19.000 --> 00:03:22.000]  不要思念地上的事
[00:03:22.000 --> 00:03:24.000]  很簡單吧
[00:03:24.000 --> 00:03:29.000]  但是這兩個跟天國很有關係
[00:03:29.000 --> 00:03:33.000]  或者現在我想很快講一講第二章
[00:03:33.000 --> 00:03:35.000]  因為我們跳過了第二章沒有講的
[00:03:35.000 --> 00:03:39.000]  所以我們要了解上帝審判的背景
[00:03:39.000 --> 00:03:41.000]  由第二章第四節開始
[00:03:41.000 --> 00:03:45.000]  經文的焦點是有關上帝做人
[00:03:45.000 --> 00:03:48.000]  和上帝給人的法規
[00:03:48.000 --> 00:03:55.000]  上帝將亞當放在一個有各式各樣果樹的原子裡面
[00:03:55.000 --> 00:03:57.000]  就是伊甸園
[00:03:57.000 --> 00:04:00.000]  伊甸園本來是亞當的安樂窩
[00:04:00.000 --> 00:04:04.000]  在伊甸園裡面他什麼都可以做
[00:04:04.000 --> 00:04:06.000]  如果他喜歡
[00:04:06.000 --> 00:04:09.000]  甚至可以開一個戈爾夫球場
[00:04:09.000 --> 00:04:11.000]  一邊打球一邊吃水果
[00:04:11.000 --> 00:04:15.000]  伊甸園裡面的果子
[00:04:15.000 --> 00:04:17.000]  他可以隨意吃
[00:04:17.000 --> 00:04:20.000]  不會有糖尿病的問題
[00:04:20.000 --> 00:04:26.000]  上帝只給了他一條的規例
[00:04:26.000 --> 00:04:28.000]  就是二章十六節
[00:04:28.000 --> 00:04:32.000]  他說原子裡任何果樹的果子
[00:04:32.000 --> 00:04:34.000]  你們都可以吃
[00:04:34.000 --> 00:04:37.000]  只有那一棵能使人辨別善惡的樹
[00:04:37.000 --> 00:04:39.000]  所叫的果子
[00:04:39.000 --> 00:04:41.000]  絕對不可吃
[00:04:41.000 --> 00:04:45.000]  你吃了當天一定死亡
[00:04:45.000 --> 00:04:47.000]  這個就是上帝的法規
[00:04:47.000 --> 00:04:49.000]  很簡單
[00:04:49.000 --> 00:04:52.000]  是不是很難遵守呢
[00:04:52.000 --> 00:04:55.000]  對一些自己想做上帝的人
[00:04:55.000 --> 00:04:58.000]  就真的很難遵守
[00:04:58.000 --> 00:05:01.000]  對一些真正認識人的渺小
[00:05:01.000 --> 00:05:05.000]  不會自以為是上帝的人
[00:05:05.000 --> 00:05:07.000]  就很容易
[00:05:07.000 --> 00:05:09.000]  但我們都要留意
[00:05:09.000 --> 00:05:12.000]  在上帝所立的法例裡面
[00:05:12.000 --> 00:05:14.000]  是帶有懲罰的
[00:05:14.000 --> 00:05:17.000]  就好像任何國家立法
[00:05:17.000 --> 00:05:21.000]  都要講明不守法的懲罰是什麼
[00:05:21.000 --> 00:05:23.000]  如果沒有懲罰
[00:05:23.000 --> 00:05:26.000]  法例就沒有什麼意義
[00:05:26.000 --> 00:05:30.000]  在上帝所定的這條法規裡面講明
[00:05:30.000 --> 00:05:34.000]  違法的後果就是死亡
[00:05:34.000 --> 00:05:38.000]  後來上帝又為阿當做了夏娃
[00:05:38.000 --> 00:05:40.000]  做了她的妻子
[00:05:40.000 --> 00:05:41.000]  陪伴她
[00:05:41.000 --> 00:05:45.000]  幫助她完成繁衍後代的任務
[00:05:45.000 --> 00:05:47.000]  有了這個背景之後
[00:05:47.000 --> 00:05:50.000]  我們可以看第三章的經文
[00:05:50.000 --> 00:05:54.000]  第三章的經文雖然不算長
[00:05:54.000 --> 00:05:57.000]  不過裡面有很豐富的信息
[00:05:57.000 --> 00:06:00.000]  可以分成四段
[00:06:00.000 --> 00:06:06.000]  第一至第七節是阿當和夏娃犯罪的過程
[00:06:06.000 --> 00:06:10.000]  第八至十三節是上帝的聆訊
[00:06:10.000 --> 00:06:14.000]  十四至二十一節是上帝的宣判
[00:06:14.000 --> 00:06:19.000]  最後二十二至二十四節是人死的意義
[00:06:19.000 --> 00:06:23.000]  我們先看三章一至七節
[00:06:23.000 --> 00:06:27.000]  要打開聖經
[00:06:27.000 --> 00:06:31.000]  開始的時候有一條蛇跟一個女人講話
[00:06:31.000 --> 00:06:32.000]  問她
[00:06:32.000 --> 00:06:39.000]  上帝真的禁止你們吃原子類任何果樹的果子嗎?
[00:06:39.000 --> 00:06:43.000]  這條問題真的問得很狡猾
[00:06:43.000 --> 00:06:49.000]  如果上帝禁止他們吃所有樹的果子
[00:06:49.000 --> 00:06:53.000]  其實不行,他們就死定了
[00:06:53.000 --> 00:06:56.000]  會餓死的,什麼都不能吃
[00:06:56.000 --> 00:07:00.000]  按道理來說是不可能的
[00:07:00.000 --> 00:07:02.000]  但藉著這個問題
[00:07:02.000 --> 00:07:08.000]  蛇就令夏娃去想想上帝所禁止的事
[00:07:08.000 --> 00:07:12.000]  在第三節女人就回答那條蛇
[00:07:12.000 --> 00:07:16.000]  說上帝禁止我們吃那棵樹的果子
[00:07:16.000 --> 00:07:20.000]  甚至禁止我們摸它
[00:07:20.000 --> 00:07:23.000]  對於這個回答,很多人以為
[00:07:23.000 --> 00:07:26.000]  夏娃在上帝的命令上面
[00:07:26.000 --> 00:07:30.000]  加了多一條「不可摸」
[00:07:30.000 --> 00:07:32.000]  但是我們要記得
[00:07:32.000 --> 00:07:35.000]  那個未必是女人的錯
[00:07:35.000 --> 00:07:39.000]  因為上帝是把法令給了亞當
[00:07:39.000 --> 00:07:41.000]  是亞當聽到的
[00:07:41.000 --> 00:07:44.000]  有一個可能的情況
[00:07:44.000 --> 00:07:49.000]  就是由於亞當非常愛他的女人
[00:07:49.000 --> 00:07:54.000]  他很怕女人吃了禁樹的果子就死了
[00:07:54.000 --> 00:07:57.000]  所以為了安全起見
[00:07:57.000 --> 00:08:01.000]  就告訴女人那棵樹也不要摸
[00:08:01.000 --> 00:08:03.000]  以策萬全
[00:08:03.000 --> 00:08:07.000]  就好像假如我們不想小孩子走出街
[00:08:07.000 --> 00:08:10.000]  特別我們教會有個大花園
[00:08:10.000 --> 00:08:12.000]  安全的辦法是怎樣?
[00:08:12.000 --> 00:08:15.000]  不是叫他不要走出馬路
[00:08:15.000 --> 00:08:16.000]  不要走出街
[00:08:16.000 --> 00:08:18.000]  這樣不夠安全
[00:08:18.000 --> 00:08:19.000]  我們要告訴他
[00:08:19.000 --> 00:08:21.000]  你不能走出花園
[00:08:21.000 --> 00:08:24.000]  甚至連花園最好裝上泥巴
[00:08:24.000 --> 00:08:26.000]  讓他走不出去
[00:08:26.000 --> 00:08:29.000]  所以我們看小孩子的房間
[00:08:29.000 --> 00:08:32.000]  就全部裝了泥巴
[00:08:32.000 --> 00:08:34.000]  不讓他走出去
[00:08:34.000 --> 00:08:38.000]  就是防止小孩子走出馬路
[00:08:38.000 --> 00:08:42.000]  很可惜亞當可能想得不夠徹底
[00:08:42.000 --> 00:08:46.000]  他沒有叫夏娃不要走近那棵樹
[00:08:46.000 --> 00:08:47.000]  結果有一天
[00:08:47.000 --> 00:08:53.000]  女人就拉著亞當一起走到禁樹旁邊
[00:08:53.000 --> 00:08:57.000]  有一條蛇就出來跟他們聊天
[00:08:57.000 --> 00:09:01.000]  女人天性比男人喜歡說話
[00:09:01.000 --> 00:09:02.000]  蛇都知道
[00:09:02.000 --> 00:09:04.000]  所以就向女人下手
[00:09:04.000 --> 00:09:06.000]  跟他聊天
[00:09:06.000 --> 00:09:13.000]  他首先就挑起女人對上帝禁令的猜疑
[00:09:13.000 --> 00:09:16.000]  問了一個表面上好像很天真無邪的問題
[00:09:16.000 --> 00:09:20.000]  是不是什麼果樹都不能吃?
[00:09:20.000 --> 00:09:21.000]  我提醒大家
[00:09:21.000 --> 00:09:24.000]  有時我們看到一些漫畫
[00:09:24.000 --> 00:09:26.000]  如果畫魔鬼的時候
[00:09:26.000 --> 00:09:29.000]  畫到他很可怕
[00:09:29.000 --> 00:09:30.000]  頭上有角
[00:09:30.000 --> 00:09:35.000]  嘴裡面長了兩根長的有尖的牙出來
[00:09:35.000 --> 00:09:37.000]  我告訴你那些是假的
[00:09:37.000 --> 00:09:39.000]  你不要相信
[00:09:39.000 --> 00:09:42.000]  這樣的魔鬼你一見到就走
[00:09:42.000 --> 00:09:44.000]  怎麼會跟他聊天?
[00:09:44.000 --> 00:09:46.000]  不會的
[00:09:46.000 --> 00:09:49.000]  魔鬼是很可怕的
[00:09:49.000 --> 00:09:55.000]  可怕在他會假裝扮演做光明的天使
[00:09:55.000 --> 00:09:59.000]  假裝跟你一樣是天真無邪的
[00:09:59.000 --> 00:10:05.000]  你知道為什麼魔鬼會利用蛇呢?
[00:10:05.000 --> 00:10:07.000]  三章一節說
[00:10:07.000 --> 00:10:11.000]  蛇是很狡猾的
[00:10:11.000 --> 00:10:17.000]  狡猾的字在希伯來文
[00:10:17.000 --> 00:10:20.000]  其實跟在二章二十五節
[00:10:20.000 --> 00:10:26.000]  光著身體的字是同一個拼法
[00:10:26.000 --> 00:10:29.000]  希伯來文好像英文一樣
[00:10:29.000 --> 00:10:32.000]  都是用字母組成一些字
[00:10:32.000 --> 00:10:37.000]  原來蛇跟夏娃很相似
[00:10:37.000 --> 00:10:39.000]  蛇又沒有穿衣服
[00:10:39.000 --> 00:10:42.000]  蛇又沒有毛
[00:10:42.000 --> 00:10:47.000]  在外表上看起來可能跟亞當夏娃一樣
[00:10:47.000 --> 00:10:49.000]  他們當時都沒有穿衣服
[00:10:49.000 --> 00:10:51.000]  又不是很多毛
[00:10:51.000 --> 00:10:54.000]  魔鬼還有一個可怕的地方
[00:10:54.000 --> 00:10:57.000]  可怕在他很會說話
[00:10:57.000 --> 00:10:59.000]  很會狡辯
[00:10:59.000 --> 00:11:01.000]  沒有經過訓練的人
[00:11:01.000 --> 00:11:04.000]  很難說得贏他
[00:11:04.000 --> 00:11:07.000]  我們再看看女人怎樣一步一步
[00:11:07.000 --> 00:11:10.000]  跌落魔鬼的陷阱
[00:11:10.000 --> 00:11:12.000]  在第二節到第三節
[00:11:12.000 --> 00:11:14.000]  女人回答魔鬼
[00:11:14.000 --> 00:11:15.000]  她告訴他
[00:11:15.000 --> 00:11:19.000]  原子裡面任何樹的果子
[00:11:19.000 --> 00:11:20.000]  其實我們都可以吃的
[00:11:20.000 --> 00:11:26.000]  只是有一棵原子中間那棵樹的果子不可以吃
[00:11:26.000 --> 00:11:30.000]  上帝禁止我們吃那棵樹的果子
[00:11:30.000 --> 00:11:32.000]  甚至禁止我們摸它
[00:11:32.000 --> 00:11:35.000]  如果不聽我們就一定死亡
[00:11:35.000 --> 00:11:39.000]  從夏娃的答覆來說
[00:11:39.000 --> 00:11:43.000]  好像她有些不太滿意
[00:11:43.000 --> 00:11:45.000]  不滿意這個禁靈
[00:11:45.000 --> 00:11:50.000]  埋怨上帝不讓他們有完全的自由
[00:11:50.000 --> 00:11:57.000]  魔鬼是故意問她有關上帝所禁止的
[00:11:57.000 --> 00:11:59.000]  魔鬼沒有問她
[00:11:59.000 --> 00:12:01.000]  你了不了解上帝的慈愛
[00:12:01.000 --> 00:12:04.000]  做那麼多果樹給你吃
[00:12:04.000 --> 00:12:07.000]  將那麼多好東西給了你
[00:12:07.000 --> 00:12:10.000]  園中所有果子都給了他們
[00:12:10.000 --> 00:12:15.000]  魔鬼是不會提醒他們要以感恩為祭
[00:12:15.000 --> 00:12:17.000]  要感謝上帝
[00:12:17.000 --> 00:12:18.000]  沒有的
[00:12:18.000 --> 00:12:20.000]  而是叫他們去想
[00:12:20.000 --> 00:12:23.000]  上帝禁止他們做的一件事
[00:12:23.000 --> 00:12:27.000]  剝奪了他們的自由
[00:12:27.000 --> 00:12:30.000]  魔鬼看到女人開始上鉤
[00:12:30.000 --> 00:12:32.000]  好像釣魚一樣
[00:12:32.000 --> 00:12:35.000]  第一步放這些東西進去
[00:12:35.000 --> 00:12:36.000]  上了鉤之後
[00:12:36.000 --> 00:12:38.000]  直接了當跟女人說
[00:12:38.000 --> 00:12:41.000]  不見得的,你們不會死的
[00:12:41.000 --> 00:12:43.000]  上帝這樣做
[00:12:43.000 --> 00:12:44.000]  因為他知道
[00:12:44.000 --> 00:12:46.000]  你們一吃了果子
[00:12:46.000 --> 00:12:47.000]  眼就開了
[00:12:47.000 --> 00:12:52.000]  你們會像上帝一樣能夠辨別善惡
[00:12:52.000 --> 00:12:56.000]  我要詳細一點看一看這句話
[00:12:56.000 --> 00:12:58.000]  眼就開了
[00:12:58.000 --> 00:13:03.000]  不是說他們本來兩個是盲了眼的
[00:13:03.000 --> 00:13:07.000]  因為辨別善惡是道德的抉擇
[00:13:07.000 --> 00:13:10.000]  不是用眼去做的
[00:13:10.000 --> 00:13:13.000]  並且在第二章我們看到
[00:13:13.000 --> 00:13:16.000]  亞當其實可以看到很多動物
[00:13:16.000 --> 00:13:19.000]  也可以看到夏娃
[00:13:19.000 --> 00:13:23.000]  也可以看到那棵樹
[00:13:23.000 --> 00:13:25.000]  是上帝所禁止吃的
[00:13:25.000 --> 00:13:28.000]  還有另一個證據就是在夏文
[00:13:28.000 --> 00:13:33.000]  夏娃看到那個果子很好看
[00:13:33.000 --> 00:13:36.000]  所以魔鬼說這句話
[00:13:36.000 --> 00:13:40.000]  眼就開了是一個暗喻
[00:13:40.000 --> 00:13:43.000]  是說亞當和夏娃的心眼
[00:13:43.000 --> 00:13:48.000]  未能夠像上帝一樣看得通透
[00:13:48.000 --> 00:13:50.000]  魔鬼的這句話
[00:13:50.000 --> 00:13:54.000]  令夏娃懷疑上帝的說話
[00:13:54.000 --> 00:13:58.000]  然後魔鬼就直接說謊
[00:13:58.000 --> 00:14:00.000]  說上帝說謊
[00:14:00.000 --> 00:14:03.000]  上帝說你吃的日子必定死
[00:14:03.000 --> 00:14:07.000]  魔鬼說是你不會死的
[00:14:07.000 --> 00:14:10.000]  如果你是夏娃你相信誰呢?
[00:14:10.000 --> 00:14:12.000]  上帝說你一定死
[00:14:12.000 --> 00:14:18.000]  魔鬼說不會死的,誰會死呢?
[00:14:18.000 --> 00:14:20.000]  魔鬼的說話是叫夏娃
[00:14:20.000 --> 00:14:24.000]  去懷疑上帝的良善
[00:14:24.000 --> 00:14:26.000]  上帝給人的禁令
[00:14:26.000 --> 00:14:30.000]  其實一定是為了我們的好處
[00:14:30.000 --> 00:14:33.000]  就好像爸爸媽媽
[00:14:33.000 --> 00:14:35.000]  總是會教導小朋友
[00:14:35.000 --> 00:14:38.000]  你不要玩火
[00:14:38.000 --> 00:14:40.000]  是不是不給他們自由呢?
[00:14:40.000 --> 00:14:42.000]  是不是剝奪他們的自由呢?
[00:14:42.000 --> 00:14:46.000]  不是,是為了小朋友的好處
[00:14:46.000 --> 00:14:53.000]  魔鬼就叫夏娃去懷疑上帝的禁令動機
[00:14:53.000 --> 00:14:58.000]  說上帝這個禁令的動機是出於嫉妒
[00:14:58.000 --> 00:14:59.000]  所以不給他們吃
[00:14:59.000 --> 00:15:05.000]  免得他們像上帝一樣能夠分別善樂
[00:15:05.000 --> 00:15:11.000]  結果那個女人受不住自己心裡的誘惑
[00:15:11.000 --> 00:15:13.000]  就吃了禁果
[00:15:13.000 --> 00:15:18.000]  我們要從三章六字那裡學一個功課
[00:15:18.000 --> 00:15:19.000]  三章六字說
[00:15:19.000 --> 00:15:24.000]  那女人看見那果樹的果子
[00:15:24.000 --> 00:15:29.000]  好看、好吃、又能得智慧
[00:15:29.000 --> 00:15:31.000]  就很羨慕
[00:15:31.000 --> 00:15:33.000]  她摘下果子自己吃了
[00:15:33.000 --> 00:15:34.000]  又給她丈夫吃
[00:15:34.000 --> 00:15:36.000]  她丈夫也吃了
[00:15:36.000 --> 00:15:41.000]  在《新約聖經》約翰一書二章十六節
[00:15:41.000 --> 00:15:43.000]  有一句說話
[00:15:43.000 --> 00:15:45.000]  一切屬世的事物
[00:15:45.000 --> 00:15:48.000]  好比肉體的慾望、眼目的慾望
[00:15:48.000 --> 00:15:50.000]  和人的一切虛榮
[00:15:50.000 --> 00:15:53.000]  都不是從天父來的
[00:15:53.000 --> 00:15:56.000]  而是從世界來的
[00:15:56.000 --> 00:16:02.000]  當夏娃不斷地看那果樹的果子
[00:16:02.000 --> 00:16:04.000]  這是第一個引誘
[00:16:04.000 --> 00:16:08.000]  其實她從來都未曾吃過那棵樹的果子
[00:16:08.000 --> 00:16:15.000]  她應該不知道那果子是否好吃
[00:16:15.000 --> 00:16:19.000]  但是她一邊看就一邊想像
[00:16:19.000 --> 00:16:21.000]  開始幻想
[00:16:21.000 --> 00:16:27.000]  那果子好看,一定是好吃的
[00:16:27.000 --> 00:16:32.000]  於是她就受不了肉體的慾望
[00:16:32.000 --> 00:16:34.000]  接著她又想到
[00:16:34.000 --> 00:16:37.000]  吃了能夠像天父一樣
[00:16:37.000 --> 00:16:39.000]  凡事可以自己決定
[00:16:39.000 --> 00:16:41.000]  是好還是不好
[00:16:41.000 --> 00:16:43.000]  是是還是非
[00:16:43.000 --> 00:16:46.000]  這樣就很厲害、很好
[00:16:46.000 --> 00:16:48.000]  虛榮心
[00:16:48.000 --> 00:16:54.000]  就使她要去摘那果子來吃
[00:16:54.000 --> 00:16:57.000]  上帝設立分別善惡樹的果子
[00:16:57.000 --> 00:16:59.000]  就是為了考驗人
[00:16:59.000 --> 00:17:03.000]  願不願意遵從上帝的命令
[00:17:03.000 --> 00:17:09.000]  和信服上帝所決定的善
[00:17:09.000 --> 00:17:14.000]  結果人就受不了自我驕傲
[00:17:14.000 --> 00:17:17.000]  要追求完全的自由
[00:17:17.000 --> 00:17:19.000]  這個試探
[00:17:19.000 --> 00:17:22.000]  被一條蛇稍加煽動
[00:17:22.000 --> 00:17:25.000]  就將上帝的命令拋諸腦後
[00:17:25.000 --> 00:17:29.000]  亦都忘記了犯罪會引致死亡
[00:17:29.000 --> 00:17:32.000]  這個嚴重的後果
[00:17:32.000 --> 00:17:34.000]  夏娃自己吃了
[00:17:34.000 --> 00:17:37.000]  她都很愛她丈夫
[00:17:37.000 --> 00:17:42.000]  所以就摘了那果子給她的男人吃
[00:17:42.000 --> 00:17:44.000]  死就一起死吧
[00:17:44.000 --> 00:17:48.000]  這對戀人
[00:17:48.000 --> 00:17:51.000]  不能夠其中一個死
[00:17:51.000 --> 00:17:53.000]  死就要一起死
[00:17:53.000 --> 00:17:56.000]  另一位活著會很痛苦
[00:17:56.000 --> 00:17:58.000]  這個男人情不自禁
[00:17:58.000 --> 00:18:00.000]  不顧後果
[00:18:00.000 --> 00:18:01.000]  照樣吃
[00:18:01.000 --> 00:18:03.000]  我們吃了之後
[00:18:03.000 --> 00:18:05.000]  眼就開了
[00:18:05.000 --> 00:18:08.000]  這裡的眼就開了
[00:18:08.000 --> 00:18:11.000]  大概是指他們的良心功能
[00:18:11.000 --> 00:18:13.000]  開始發生作用
[00:18:13.000 --> 00:18:15.000]  在他們未曾犯罪之前
[00:18:15.000 --> 00:18:17.000]  他們所知道的東西
[00:18:17.000 --> 00:18:19.000]  只有善
[00:18:19.000 --> 00:18:22.000]  他們按照上帝的吩咐去生活
[00:18:22.000 --> 00:18:25.000]  就一點都不會知道什麼是惡
[00:18:25.000 --> 00:18:29.000]  他們只知道善
[00:18:29.000 --> 00:18:32.000]  從前他們不介意自己是赤裸
[00:18:32.000 --> 00:18:34.000]  吃了禁果之後
[00:18:34.000 --> 00:18:36.000]  就覺得大有問題
[00:18:36.000 --> 00:18:37.000]  不行
[00:18:37.000 --> 00:18:41.000]  快點找些樹葉來遮蔽身體
[00:18:41.000 --> 00:18:46.000]  當他們聽到主上帝來到原址
[00:18:46.000 --> 00:18:49.000]  他們就要跑進樹林躲起來
[00:18:49.000 --> 00:18:51.000]  不敢見上帝
[00:18:51.000 --> 00:18:55.000]  他們的行動代表了什麼呢?
[00:18:55.000 --> 00:18:58.000]  就代表了人犯罪之後
[00:18:58.000 --> 00:19:02.000]  不能夠面對赤裸的自己
[00:19:02.000 --> 00:19:04.000]  真實的自己
[00:19:04.000 --> 00:19:07.000]  人也不能夠面對他人
[00:19:07.000 --> 00:19:08.000]  赤裸的他人
[00:19:08.000 --> 00:19:11.000]  甚至自己的丈夫和妻子
[00:19:11.000 --> 00:19:13.000]  都要戴上假面具
[00:19:13.000 --> 00:19:16.000]  才能夠相見
[00:19:16.000 --> 00:19:19.000]  人和上帝也疏離了
[00:19:19.000 --> 00:19:23.000]  以前他們可能見到上帝來很開心
[00:19:23.000 --> 00:19:28.000]  但犯罪之後就不敢見上帝
[00:19:28.000 --> 00:19:31.000]  在三章八至十三次那段經文
[00:19:31.000 --> 00:19:36.000]  是上帝聆訊亞當和夏娃
[00:19:36.000 --> 00:19:41.000]  在上帝和亞當和夏娃的三問三答裡
[00:19:41.000 --> 00:19:44.000]  表現出人性的軟弱
[00:19:44.000 --> 00:19:47.000]  其中一個軟弱就是推卸責任
[00:19:47.000 --> 00:19:50.000]  亞當的回答就直接將這個責任
[00:19:50.000 --> 00:19:52.000]  推回上帝那裡
[00:19:52.000 --> 00:19:57.000]  他說:你給我那個作伴侶的女人
[00:19:57.000 --> 00:19:59.000]  給我果子吃
[00:19:59.000 --> 00:20:03.000]  我就吃了
[00:20:03.000 --> 00:20:05.000]  好像是上帝的錯
[00:20:05.000 --> 00:20:08.000]  我沒有叫你給我女人作伴侶
[00:20:08.000 --> 00:20:10.000]  你卻給我女人
[00:20:10.000 --> 00:20:14.000]  令我吃了
[00:20:14.000 --> 00:20:18.000]  是不是真的是上帝的錯呢?
[00:20:18.000 --> 00:20:22.000]  如果有一天有人送車給你
[00:20:22.000 --> 00:20:24.000]  你開車很開心
[00:20:24.000 --> 00:20:26.000]  又開得快
[00:20:26.000 --> 00:20:28.000]  你又開始不守規矩
[00:20:28.000 --> 00:20:30.000]  紅燈又照衝
[00:20:30.000 --> 00:20:31.000]  然後發生意外
[00:20:31.000 --> 00:20:32.000]  撞車
[00:20:32.000 --> 00:20:34.000]  斷了雙腳
[00:20:34.000 --> 00:20:36.000]  你可不可以怪那個人
[00:20:36.000 --> 00:20:37.000]  你為什麼送車給我
[00:20:37.000 --> 00:20:38.000]  都是你不好
[00:20:38.000 --> 00:20:41.000]  害得我斷了雙腳
[00:20:41.000 --> 00:20:45.000]  是不是那個人的錯呢?
[00:20:45.000 --> 00:20:48.000]  亞當違背了上帝的命令之後
[00:20:48.000 --> 00:20:52.000]  就說那個女人給我的果子吃
[00:20:52.000 --> 00:20:54.000]  含義就說我沒有
[00:20:54.000 --> 00:20:57.000]  我沒有自己摘果子來吃
[00:20:57.000 --> 00:21:00.000]  我沒有去鬥那棵禁樹
[00:21:00.000 --> 00:21:04.000]  我只不過是沒有仔細去看那個是什麼果子
[00:21:04.000 --> 00:21:05.000]  她給我吃
[00:21:05.000 --> 00:21:06.000]  我就吃了
[00:21:06.000 --> 00:21:08.000]  夢察察
[00:21:08.000 --> 00:21:11.000]  這些就是人犯罪
[00:21:11.000 --> 00:21:14.000]  人犯罪之後就喜歡耍太極
[00:21:14.000 --> 00:21:17.000]  將責任推給夏娃
[00:21:17.000 --> 00:21:21.000]  反而夏娃的答覆就比較老實
[00:21:21.000 --> 00:21:24.000]  她承認自己被蛇騙了
[00:21:24.000 --> 00:21:26.000]  吃了
[00:21:26.000 --> 00:21:31.000]  不過她也沒有很誠實說出自己真正的原因
[00:21:31.000 --> 00:21:33.000]  引誘她
[00:21:33.000 --> 00:21:37.000]  其實她自己內心還有一個很大的誘惑
[00:21:37.000 --> 00:21:41.000]  她沒有說她是受了自己的虛榮心驅使
[00:21:41.000 --> 00:21:43.000]  想變成上帝
[00:21:43.000 --> 00:21:47.000]  所以就吃了禁果
[00:21:47.000 --> 00:21:49.000]  聖經這個故事
