
[00:00:00.000 --> 00:00:05.000]  婚前輔導何時開始?
[00:02:54.000 --> 00:02:58.000]  在這裏你要注意甚麼呢
[00:02:58.000 --> 00:03:01.000]  你要注意究竟
[00:03:01.000 --> 00:03:04.000]  我對失戀的處理方式
[00:03:04.000 --> 00:03:05.000]  我懂不懂
[00:03:05.000 --> 00:03:10.000]  因為我們永遠覺得患得患失是好一點
[00:03:10.000 --> 00:03:12.000]  即是你可以失
[00:03:12.000 --> 00:03:13.000]  你可以得
[00:03:13.000 --> 00:03:15.000]  你自己要知道
[00:03:15.000 --> 00:03:18.000]  你自己有心理準備
[00:03:18.000 --> 00:03:20.000]  是可以失的
[00:03:20.000 --> 00:03:22.000]  不要必得
[00:03:22.000 --> 00:03:26.000]  但是我們也會積極的去建立
[00:03:26.000 --> 00:03:30.000]  而你又要處理性慾
[00:03:30.000 --> 00:03:34.000]  你要知道你自己對這方面怎樣處理
[00:03:34.000 --> 00:03:36.000]  有沒有正確的觀念
[00:03:36.000 --> 00:03:38.000]  以及行事為人怎樣
[00:03:38.000 --> 00:03:40.000]  你也要注意
[00:03:40.000 --> 00:03:45.000]  你在交往裏要注意男女的分別
[00:03:45.000 --> 00:03:47.000]  男女的分別
[00:03:47.000 --> 00:03:49.000]  性的發展的分別
[00:03:49.000 --> 00:03:51.000]  心理的發展的分別
[00:03:51.000 --> 00:03:55.000]  裏面的慾念怎樣達到的分別
[00:03:55.000 --> 00:03:56.000]  OK
[00:03:56.000 --> 00:04:00.000]  還有要清楚你自己擇偶的條件是甚麼
[00:04:00.000 --> 00:04:03.000]  很清楚你自己擇偶的條件是甚麼
[00:04:03.000 --> 00:04:05.000]  究竟你現在是否按照你的條件
[00:04:05.000 --> 00:04:07.000]  按部就班去找
[00:04:07.000 --> 00:04:09.000]  為甚麼我這樣說呢
[00:04:09.000 --> 00:04:11.000]  有很多人說我的條件是
[00:04:11.000 --> 00:04:13.000]  我要找一個基督徒
[00:04:13.000 --> 00:04:15.000]  但他做的時候不是
[00:04:15.000 --> 00:04:17.000]  那你有沒有按照你的條件
[00:04:17.000 --> 00:04:19.000]  你的條件是否真的你的條件
[00:04:19.000 --> 00:04:21.000]  還是你的牧師的條件
[00:04:21.000 --> 00:04:23.000]  或者你的牧師娘的條件
[00:04:23.000 --> 00:04:26.000]  你要清楚是否你自己的條件
[00:04:26.000 --> 00:04:28.000]  按照你的條件去做
[00:04:28.000 --> 00:04:31.000]  這些就是這段時間
[00:04:31.000 --> 00:04:33.000]  在這段時間裏面
[00:04:33.000 --> 00:04:36.000]  你可以去找婚前輔導
[00:04:36.000 --> 00:04:40.000]  不過可能婚前輔導是你自己的
[00:04:40.000 --> 00:04:41.000]  只是你去的
[00:04:41.000 --> 00:04:43.000]  因為我想處理一下我裏面怎樣
[00:04:43.000 --> 00:04:45.000]  我想看清楚
[00:04:45.000 --> 00:04:48.000]  然後可能說著說著
[00:04:48.000 --> 00:04:51.000]  你就要拉他下來說
[00:04:51.000 --> 00:04:53.000]  然後大家說一下
[00:04:53.000 --> 00:04:55.000]  究竟我們是怎樣溝通
[00:04:55.000 --> 00:04:57.000]  究竟我們是怎樣相處
[00:04:57.000 --> 00:04:59.000]  究竟我們是否現在是慢向
[00:04:59.000 --> 00:05:01.000]  那個這樣的方向
[00:05:01.000 --> 00:05:04.000]  是比較深入進深的方向
[00:05:04.000 --> 00:05:05.000]  我們是否這樣
[00:05:05.000 --> 00:05:07.000]  還是我多心
[00:05:07.000 --> 00:05:09.000]  先搞清楚
[00:05:09.000 --> 00:05:11.000]  我可能看錯了
[00:05:11.000 --> 00:05:13.000]  我可能你都未擺感情
[00:05:13.000 --> 00:05:15.000]  我已經擺了一大堆
[00:05:15.000 --> 00:05:16.000]  這樣是很不值的
[00:05:16.000 --> 00:05:17.000]  千萬不要這樣
[00:05:17.000 --> 00:05:20.000]  你以為你擺了一大堆就箍住他嗎
[00:05:20.000 --> 00:05:21.000]  不是的
[00:05:21.000 --> 00:05:23.000]  你一擺一大堆就送到鹹水海
[00:05:23.000 --> 00:05:24.000]  所以不要這樣
[00:05:24.000 --> 00:05:28.000]  你對自己那些很寶貴的
[00:05:28.000 --> 00:05:30.000]  千萬不要丟這麼多
[00:05:30.000 --> 00:05:32.000]  沒有任何實際的東西
[00:05:32.000 --> 00:05:34.000]  千萬不要丟這麼多
[00:05:34.000 --> 00:05:36.000]  尤其是女士
[00:05:36.000 --> 00:05:39.000]  因為這些是很寶貴的東西
[00:05:39.000 --> 00:05:40.000]  很寶貴的東西
[00:05:40.000 --> 00:05:42.000]  於是你要看清楚
[00:05:42.000 --> 00:05:44.000]  是嗎?好
[00:05:44.000 --> 00:05:46.000]  那我就給你
[00:05:46.000 --> 00:05:50.000]  不是又不是
[00:05:50.000 --> 00:05:51.000]  又不知道是不是
[00:05:51.000 --> 00:05:53.000]  就全部給了
[00:05:53.000 --> 00:05:54.000]  原來不是
[00:05:54.000 --> 00:05:55.000]  我死給你看
[00:05:55.000 --> 00:05:56.000]  我已經給了
[00:05:56.000 --> 00:05:57.000]  沒有了
[00:05:57.000 --> 00:05:58.000]  我自殺了
[00:05:58.000 --> 00:05:59.000]  無謂
[00:05:59.000 --> 00:06:01.000]  人家都沒有說甚麼
[00:06:01.000 --> 00:06:03.000]  人家都不是在說甚麼
[00:06:03.000 --> 00:06:05.000]  那你丟出去做甚麼
[00:06:05.000 --> 00:06:06.000]  是嗎?
[00:06:06.000 --> 00:06:08.000]  所以這些是很珍貴的東西
[00:06:08.000 --> 00:06:10.000]  於是你不知道怎麼看
[00:06:10.000 --> 00:06:12.000]  或者你不知道擺多少好
[00:06:12.000 --> 00:06:14.000]  你就去輔導
[00:06:14.000 --> 00:06:15.000]  或者你去分條輔導
[00:06:15.000 --> 00:06:17.000]  大家搞清楚
[00:06:17.000 --> 00:06:19.000]  可能大家搞清楚的時候
[00:06:19.000 --> 00:06:21.000]  你可能經過之後
[00:06:21.000 --> 00:06:23.000]  你可以收緊一點
[00:06:23.000 --> 00:06:24.000]  你可以說
[00:06:24.000 --> 00:06:26.000]  我可以放心擺下去
[00:06:26.000 --> 00:06:27.000]  或者你說
[00:06:27.000 --> 00:06:30.000]  原來還可以擺多一點
[00:06:30.000 --> 00:06:32.000]  很多不同的結果
[00:06:32.000 --> 00:06:34.000]  很多不同的結果
[00:06:34.000 --> 00:06:35.000]  是嗎?
[00:06:35.000 --> 00:06:37.000]  但是你這樣輔導
[00:06:37.000 --> 00:06:40.000]  這個也可以是分條輔導的性質
[00:06:40.000 --> 00:06:42.000]  再下去
[00:06:42.000 --> 00:06:43.000]  就一直說
[00:06:43.000 --> 00:06:45.000]  可以擺多一點
[00:06:45.000 --> 00:06:47.000]  於是又走著走著
[00:06:47.000 --> 00:06:48.000]  走著走著
[00:06:48.000 --> 00:06:51.000]  可能他就要肯定的時候
[00:06:51.000 --> 00:06:52.000]  肯定的時候
[00:06:52.000 --> 00:06:55.000]  他已經覺得可以擺多一點
[00:06:55.000 --> 00:06:57.000]  再擺多一點的時候
[00:06:57.000 --> 00:06:59.000]  可能是籌備婚禮
[00:06:59.000 --> 00:07:00.000]  定
[00:07:00.000 --> 00:07:03.000]  然後那時候就有很多東西要說
[00:07:03.000 --> 00:07:07.000]  成家立室
[00:07:07.000 --> 00:07:09.000]  所有東西都要說
[00:07:09.000 --> 00:07:12.000]  那時候要說婆媳
[00:07:12.000 --> 00:07:14.000]  那時候說住屋
[00:07:14.000 --> 00:07:16.000]  那時候說錢財
[00:07:16.000 --> 00:07:18.000]  那時候說籌備婚禮的
[00:07:18.000 --> 00:07:21.000]  實質要做甚麼
[00:07:21.000 --> 00:07:23.000]  那些都要說
[00:07:23.000 --> 00:07:26.000]  因為將來是發生在你們更加密切
[00:07:26.000 --> 00:07:29.000]  深入毀身的狀況裡面
[00:07:29.000 --> 00:07:31.000]  會發生的事
[00:07:31.000 --> 00:07:32.000]  你的職業
[00:07:32.000 --> 00:07:33.000]  你自己怎樣
[00:07:33.000 --> 00:07:34.000]  那些都要說
[00:07:34.000 --> 00:07:37.000]  那些也可以是婚前輔導
[00:07:37.000 --> 00:07:40.000]  先說定
[00:07:40.000 --> 00:07:42.000]  因為我已經進去了
[00:07:42.000 --> 00:07:44.000]  那我就想說
[00:07:44.000 --> 00:07:45.000]  好好說
[00:07:45.000 --> 00:07:47.000]  你對婚姻有甚麼期望
[00:07:47.000 --> 00:07:49.000]  原來是這樣
[00:07:49.000 --> 00:07:52.000]  每一晚都要說我愛你十次
[00:07:52.000 --> 00:07:53.000]  好
[00:07:53.000 --> 00:07:55.000]  先說定
[00:07:55.000 --> 00:07:57.000]  不是吧
[00:07:57.000 --> 00:07:59.000]  你算一算
[00:07:59.000 --> 00:08:00.000]  原來是這樣
[00:08:00.000 --> 00:08:02.000]  那個期望是這樣
[00:08:02.000 --> 00:08:04.000]  所以說一下期望
[00:08:04.000 --> 00:08:05.000]  很肯定的
[00:08:05.000 --> 00:08:07.000]  大家都知道大家的性格
[00:08:07.000 --> 00:08:11.000]  又有很多的毀身
[00:08:11.000 --> 00:08:12.000]  現在再下去
[00:08:12.000 --> 00:08:15.000]  就好像一些比較具體
[00:08:15.000 --> 00:08:18.000]  現實的環境裡面的落實
[00:08:18.000 --> 00:08:20.000]  那也可以是婚前輔導
[00:08:20.000 --> 00:08:23.000]  因為仍然是結婚之前
[00:08:23.000 --> 00:08:27.000]  結婚之後還可以跟進
[00:08:27.000 --> 00:08:28.000]  怎樣
[00:08:28.000 --> 00:08:29.000]  三個月之後
[00:08:29.000 --> 00:08:30.000]  真的
[00:08:30.000 --> 00:08:31.000]  即是
[00:08:31.000 --> 00:08:33.000]  我再來找你
[00:08:33.000 --> 00:08:35.000]  因為三個月裡面
[00:08:35.000 --> 00:08:37.000]  完全的事
[00:08:37.000 --> 00:08:39.000]  不像我以前這樣想
[00:08:39.000 --> 00:08:42.000]  可以再去輔導
[00:08:42.000 --> 00:08:44.000]  現在怎樣看
[00:08:44.000 --> 00:08:46.000]  剛剛業主又起租
[00:08:46.000 --> 00:08:48.000]  我完全失去預算
[00:08:48.000 --> 00:08:50.000]  這個就是
[00:08:50.000 --> 00:08:53.000]  或者移民的問題
[00:08:53.000 --> 00:08:56.000]  現在困擾我的婚姻
[00:08:56.000 --> 00:08:58.000]  有外母
[00:08:58.000 --> 00:09:00.000]  有岳母
[00:09:00.000 --> 00:09:02.000]  那些問題
[00:09:02.000 --> 00:09:05.000]  那些也是以前預測不到的
[00:09:05.000 --> 00:09:07.000]  你三六個月
[00:09:07.000 --> 00:09:09.000]  或者一年之後再來也可以
[00:09:09.000 --> 00:09:12.000]  有時候說性生活有問題
[00:09:12.000 --> 00:09:14.000]  那些就真的不知道
[00:09:14.000 --> 00:09:15.000]  之前嘛
[00:09:15.000 --> 00:09:17.000]  之前是觀念
[00:09:17.000 --> 00:09:19.000]  之後是實驗
[00:09:19.000 --> 00:09:22.000]  現在一年之後
[00:09:22.000 --> 00:09:24.000]  就有實驗看看
[00:09:24.000 --> 00:09:26.000]  有些東西還是卡住
[00:09:26.000 --> 00:09:28.000]  這樣也可以
[00:09:28.000 --> 00:09:31.000]  這個叫婚後婚姻輔導
[00:09:31.000 --> 00:09:32.000]  沒問題的
[00:09:32.000 --> 00:09:34.000]  繼續輔導
[00:09:34.000 --> 00:09:36.000]  我們的輔導的目的就是
[00:09:36.000 --> 00:09:38.000]  想我們更加美滿
[00:09:38.000 --> 00:09:41.000]  想我們更加有成長
[00:09:41.000 --> 00:09:45.000]  想這個關係更加完備
[00:09:45.000 --> 00:09:47.000]  為什麼這件事這麼重要
[00:09:47.000 --> 00:09:51.000]  因為這件事成為了家庭最基本的關係
[00:09:51.000 --> 00:09:54.000]  又成為了社會
[00:09:54.000 --> 00:09:57.000]  因為家庭是社會最基本的元素
[00:09:57.000 --> 00:10:01.000]  如果一動就動了家庭
[00:10:01.000 --> 00:10:05.000]  家庭一動就害了社會
[00:10:05.000 --> 00:10:09.000]  社會一閉就害了世界
[00:10:09.000 --> 00:10:11.000]  整個世界就亂了
[00:10:11.000 --> 00:10:13.000]  所以也是在這裡
[00:10:13.000 --> 00:10:15.000]  也是在這個關係上
[00:10:15.000 --> 00:10:17.000]  這個關係很重要
[00:10:17.000 --> 00:10:19.000]  所以為什麼我們放這麼多時間
[00:10:19.000 --> 00:10:25.000]  大家要清楚很多有關這個關係的東西
[00:10:25.000 --> 00:10:29.000]  我們要下去第二的A
[00:10:29.000 --> 00:10:31.000]  第二的A
[00:10:31.000 --> 00:10:37.000]  說是發展愛情的因素
[00:10:37.000 --> 00:10:38.000]  有一個因素
[00:10:38.000 --> 00:10:40.000]  為什麼愛情
[00:10:40.000 --> 00:10:43.000]  友情會有在這裡
[00:10:43.000 --> 00:10:45.000]  為什麼愛情可以發生
[00:10:45.000 --> 00:10:50.000]  有一樣東西就是雙方對對方有吸引力
[00:10:50.000 --> 00:10:54.000]  無論那個吸引力是很特別的
[00:10:54.000 --> 00:10:56.000]  特別到一個
[00:10:56.000 --> 00:10:59.000]  你不知道在局外人有什麼吸引
[00:10:59.000 --> 00:11:01.000]  但他們兩個吸了
[00:11:01.000 --> 00:11:03.000]  明白嗎
[00:11:03.000 --> 00:11:07.000]  所以情人眼裡出西施就是這個意思
[00:11:07.000 --> 00:11:10.000]  就是說他如果一定要有西施出來
[00:11:10.000 --> 00:11:14.000]  情人的眼要有情人的眼
[00:11:14.000 --> 00:11:17.000]  雙方有吸引力
[00:11:17.000 --> 00:11:19.000]  可能是在外表的吸引
[00:11:19.000 --> 00:11:21.000]  有好印象
[00:11:21.000 --> 00:11:24.000]  有個人跟我說
[00:11:24.000 --> 00:11:30.000]  他說冤豬頭也有蒙被誣殺去喜歡
[00:11:30.000 --> 00:11:32.000]  所以不要緊
[00:11:32.000 --> 00:11:38.000]  很多的因素是產生這個吸引力
[00:11:38.000 --> 00:11:42.000]  一定要有這個東西才可以發生愛情
[00:11:42.000 --> 00:11:48.000]  另外就是性格和需要有互補的作用
[00:11:48.000 --> 00:11:55.000]  雙方亦會產生付出和收入的愛情
[00:11:55.000 --> 00:11:57.000]  Give and take的感情
[00:11:57.000 --> 00:12:00.000]  是因為有互補的可能性
[00:12:00.000 --> 00:12:03.000]  以及在實行互補
[00:12:03.000 --> 00:12:06.000]  這樣才會產生愛情
[00:12:06.000 --> 00:12:08.000]  人性的愛就是這樣
[00:12:08.000 --> 00:12:12.000]  例如一個人是內向
[00:12:12.000 --> 00:12:15.000]  他會看見外向
[00:12:15.000 --> 00:12:17.000]  互補著
[00:12:17.000 --> 00:12:21.000]  這樣就可以發生愛情
[00:12:21.000 --> 00:12:24.000]  進入婚姻或肯定期後
[00:12:24.000 --> 00:12:29.000]  亦會在這些方面產生矛盾和衝突
[00:12:29.000 --> 00:12:31.000]  因為一個內向的人
[00:12:31.000 --> 00:12:34.000]  很多東西不同外向的人
[00:12:34.000 --> 00:12:36.000]  所以很多東西都會發生
[00:12:36.000 --> 00:12:45.000]  所以我們一開始跟異性進行關係的時候
[00:12:45.000 --> 00:12:49.000]  首先是有一種互補
[00:12:49.000 --> 00:12:53.000]  之後就是互斥
[00:12:53.000 --> 00:12:56.000]  然後就要互愛
[00:12:56.000 --> 00:12:59.000]  這樣才可以繼續
[00:12:59.000 --> 00:13:04.000]  內向和外向的人是怎樣可以合得來的呢?
[00:13:04.000 --> 00:13:06.000]  為甚麼會互補呢?
[00:13:06.000 --> 00:13:08.000]  因為我內向
[00:13:08.000 --> 00:13:10.000]  我喜歡一個人會跳來跳去
[00:13:10.000 --> 00:13:13.000]  於是我不懂得怎樣計劃旅行
[00:13:13.000 --> 00:13:14.000]  他就計劃了
[00:13:14.000 --> 00:13:17.000]  我當時就覺得他很好
[00:13:17.000 --> 00:13:18.000]  他是白馬王子
[00:13:18.000 --> 00:13:20.000]  他為我預備
[00:13:20.000 --> 00:13:25.000]  但另一方面就是
[00:13:25.000 --> 00:13:27.000]  經常都動來動去
[00:13:27.000 --> 00:13:29.000]  吵架
[00:13:29.000 --> 00:13:31.000]  經常都不定
[00:13:31.000 --> 00:13:33.000]  這樣就互斥了
[00:13:33.000 --> 00:13:36.000]  一定有互補和互斥的作用
[00:13:36.000 --> 00:13:40.000]  而看你當時是甚麼時期
[00:13:40.000 --> 00:13:41.000]  拍拖的時候
[00:13:41.000 --> 00:13:44.000]  互補會出現多一點
[00:13:44.000 --> 00:13:46.000]  不是拍拖的時候
[00:13:46.000 --> 00:13:49.000]  肯定互斥會出現多一點
[00:13:49.000 --> 00:13:52.000]  但互斥是否在拍拖的時候存在呢?
[00:13:52.000 --> 00:13:54.000]  存在
[00:13:54.000 --> 00:13:55.000]  人是沒有變的
[00:13:55.000 --> 00:13:58.000]  你不要說你變了
[00:13:58.000 --> 00:13:59.000]  不
[00:13:59.000 --> 00:14:01.000]  是你自己不懂得看
[00:14:01.000 --> 00:14:02.000]  他變了
[00:14:02.000 --> 00:14:03.000]  他本來就是這樣
[00:14:03.000 --> 00:14:04.000]  永遠都是這樣
[00:14:04.000 --> 00:14:07.000]  以前經常都是這樣
[00:14:07.000 --> 00:14:08.000]  不保證永遠
[00:14:08.000 --> 00:14:09.000]  因為他取著你
[00:14:09.000 --> 00:14:12.000]  所以他現在不可能永遠都是這樣
[00:14:12.000 --> 00:14:14.000]  因為你現在在這裡
[00:14:14.000 --> 00:14:17.000]  於是對他來說成長有幫助
[00:14:17.000 --> 00:14:19.000]  不需要永遠都是這樣
[00:14:19.000 --> 00:14:21.000]  對你也是
[00:14:21.000 --> 00:14:22.000]  反過來說
[00:14:22.000 --> 00:14:24.000]  我以前是這樣
[00:14:24.000 --> 00:14:26.000]  你只是看不到
[00:14:26.000 --> 00:14:28.000]  因為拍拖的性質
[00:14:28.000 --> 00:14:30.000]  是令你看不到我
[00:14:30.000 --> 00:14:32.000]  互斥的作用
[00:14:32.000 --> 00:14:34.000]  到不用拍拖了
[00:14:34.000 --> 00:14:36.000]  不太浪漫了
[00:14:36.000 --> 00:14:37.000]  那些東西要延出來
[00:14:37.000 --> 00:14:38.000]  就互斥了
[00:14:38.000 --> 00:14:40.000]  互斥的時候他完全沒有變
[00:14:40.000 --> 00:14:42.000]  全部人都沒有變
[00:14:42.000 --> 00:14:43.000]  現在要變的就是
[00:14:43.000 --> 00:14:46.000]  你的看法要開始改變
[00:14:46.000 --> 00:14:49.000]  然後才確保安全
[00:14:49.000 --> 00:14:53.000]  即是確保關係穩定安全
[00:14:53.000 --> 00:14:55.000]  你一定要改變
[00:14:55.000 --> 00:14:57.000]  互斥了還要互惠
[00:14:57.000 --> 00:14:59.000]  愛護和接納
[00:14:59.000 --> 00:15:01.000]  才可以繼續
[00:15:01.000 --> 00:15:06.000]  這個就是人就是這樣
[00:15:06.000 --> 00:15:12.000]  你說每一個人都有他暗暗的擇偶條件
[00:15:12.000 --> 00:15:13.000]  你也知道的
[00:15:13.000 --> 00:15:15.000]  你往哪裡靠近
[00:15:15.000 --> 00:15:16.000]  靠近什麼
[00:15:16.000 --> 00:15:19.000]  有很多人你沒有靠近
[00:15:19.000 --> 00:15:21.000]  這個世界這麼大
[00:15:21.000 --> 00:15:23.000]  階層這麼闊
[00:15:23.000 --> 00:15:24.000]  這麼多
[00:15:24.000 --> 00:15:26.000]  有很多地方你沒有
[00:15:26.000 --> 00:15:30.000]  那些已經是被淘汰了
[00:15:30.000 --> 00:15:33.000]  自動被淘汰了
[00:15:33.000 --> 00:15:39.000]  那些就自動賣給你去運作
[00:15:39.000 --> 00:15:43.000]  看裡面有什麼化學物質可以產生
[00:15:43.000 --> 00:15:44.000]  就是這樣
[00:15:44.000 --> 00:15:48.000]  為什麼你們不去帛琉
[00:15:48.000 --> 00:15:52.000]  為什麼不在卡拉OK那裡感情發生
[00:15:52.000 --> 00:15:54.000]  那裡也可以的
[00:15:54.000 --> 00:15:58.000]  你自己已經選擇了
[00:15:58.000 --> 00:16:00.000]  所以你這個選擇性
[00:16:00.000 --> 00:16:03.000]  已經在你裡面有了
[00:16:03.000 --> 00:16:07.000]  但你不太醒覺是怎麼選擇
[00:16:07.000 --> 00:16:09.000]  你現在最好醒覺
[00:16:09.000 --> 00:16:11.000]  我這個人走著走著
[00:16:11.000 --> 00:16:13.000]  就會走這一堆
[00:16:13.000 --> 00:16:14.000]  真的
[00:16:14.000 --> 00:16:16.000]  世界這麼多堆你都不走
[00:16:16.000 --> 00:16:17.000]  你走這一堆
[00:16:17.000 --> 00:16:20.000]  所以相識不是偶然
[00:16:20.000 --> 00:16:24.000]  是大家有一種無意識下
[00:16:24.000 --> 00:16:28.000]  不意識下的選擇裡面找到的
[00:16:28.000 --> 00:16:31.000]  這樣遇到
[00:16:31.000 --> 00:16:36.000]  而你說有一種感情的發生
[00:16:36.000 --> 00:16:38.000]  這些又有意識了
[00:16:38.000 --> 00:16:39.000]  開始有意識了
[00:16:39.000 --> 00:16:41.000]  原來他的性格是好的
[00:16:41.000 --> 00:16:46.000]  在一個無意識的選擇之後
[00:16:46.000 --> 00:16:48.000]  就已經去到有意識了
[00:16:48.000 --> 00:16:51.000]  他在這麼多人裡面
[00:16:51.000 --> 00:16:56.000]  我覺得這個種類對我最合適
[00:16:56.000 --> 00:16:59.000]  補到我的缺點和弱處
[00:16:59.000 --> 00:17:02.000]  然後慢慢跟他的感情發生
[00:17:02.000 --> 00:17:07.000]  然後慢慢又是因為這個長處
[00:17:07.000 --> 00:17:12.000]  成為了我們某些方面的短處
[00:17:12.000 --> 00:17:14.000]  有互斥
[00:17:14.000 --> 00:17:17.000]  然後你就在互斥那裡
[00:17:17.000 --> 00:17:20.000]  學習愛的功課
[00:17:20.000 --> 00:17:22.000]  互補不用愛的
[00:17:22.000 --> 00:17:24.000]  你很喜歡的
[00:17:24.000 --> 00:17:25.000]  不用愛的
[00:17:25.000 --> 00:17:26.000]  不用學的
[00:17:26.000 --> 00:17:28.000]  那些叫做吸引
[00:17:28.000 --> 00:17:31.000]  學習愛是沒有吸引下
[00:17:31.000 --> 00:17:33.000]  要去愛付出
[00:17:33.000 --> 00:17:35.000]  這樣就叫愛
[00:17:35.000 --> 00:17:38.000]  第三個因素是
[00:17:38.000 --> 00:17:44.000]  價值觀、世界觀、方向、信念、興趣
[00:17:44.000 --> 00:17:49.000]  大致相同才可以產生愛情
[00:17:49.000 --> 00:17:51.000]  所以你說
[00:17:51.000 --> 00:17:53.000]  我猜不到他會喜歡這樣的人
[00:17:53.000 --> 00:17:55.000]  是你真的不懂
[00:17:55.000 --> 00:17:56.000]  你看不出來
[00:17:56.000 --> 00:18:00.000]  他真的可能有很多因素
[00:18:00.000 --> 00:18:02.000]  你就再開始
[00:18:02.000 --> 00:18:05.000]  另眼相看你的朋友
[00:18:05.000 --> 00:18:08.000]  你猜不到
[00:18:08.000 --> 00:18:11.000]  有很多事你猜不到
[00:18:11.000 --> 00:18:12.000]  都會發生
[00:18:12.000 --> 00:18:15.000]  你猜不到的時間
[00:18:15.000 --> 00:18:17.000]  就是你裡面的期望
[00:18:17.000 --> 00:18:21.000]  或者假設請你放下
[00:18:21.000 --> 00:18:25.000]  你朋友的真相要你揣測
[00:18:25.000 --> 00:18:28.000]  你猜到的全部是你自己
