
[00:00:00.000 --> 00:00:03.740]  給我們聖平安,原諒我們一起低頭祈禱
[00:01:30.900 --> 00:01:33.600]  我不知道你有甚麼想法呢
[00:01:33.600 --> 00:01:38.900]  特別在我們這個不太守承諾
[00:01:38.900 --> 00:01:41.500]  簽了合約都可以反悔的年代
[00:01:41.500 --> 00:01:43.100]  可能我們會覺得
[00:01:43.100 --> 00:01:46.700]  守諾言的人是很玄妙的
[00:01:47.200 --> 00:01:50.800]  我有一個朋友
[00:01:50.800 --> 00:01:53.300]  跟她的先生結婚之前
[00:01:53.300 --> 00:01:55.200]  其實有兩對朋友
[00:01:55.200 --> 00:01:56.600]  在結婚之前
[00:01:56.600 --> 00:01:59.900]  一個是男的,一個是女的
[00:01:59.900 --> 00:02:03.000]  一個星期之前不想結婚
[00:02:03.000 --> 00:02:04.900]  為甚麼呢?
[00:02:04.900 --> 00:02:06.700]  就是因為覺得
[00:02:06.700 --> 00:02:10.500]  不太相信自己可以一世人留留長
[00:02:10.500 --> 00:02:12.500]  可以不反悔
[00:02:12.500 --> 00:02:16.000]  可以去順守諾言
[00:02:16.000 --> 00:02:18.000]  愛對方,恥之不渝
[00:02:18.000 --> 00:02:21.000]  當然最後他們都在
[00:02:21.000 --> 00:02:24.700]  穆姐的開導之下進入婚姻
[00:02:24.700 --> 00:02:26.200]  現在已經二、三十年了
[00:02:26.200 --> 00:02:30.700]  上帝是一位守諾的上帝
[00:02:30.700 --> 00:02:32.700]  最後他的子民不守諾
[00:02:32.700 --> 00:02:36.600]  所以其實我們作為他的子民
[00:02:36.600 --> 00:02:37.800]  我們跟上帝立約
[00:02:37.800 --> 00:02:39.400]  每一次聖餐的時候
[00:02:39.400 --> 00:02:41.100]  我們跟上帝立了一個約
[00:02:41.100 --> 00:02:42.300]  去提醒我們
[00:02:42.300 --> 00:02:45.400]  我們都需要學習向上帝守諾
[00:02:45.400 --> 00:02:47.200]  效忠於他
[00:02:47.200 --> 00:02:49.100]  還要只相信他一個
[00:02:49.100 --> 00:02:50.700]  不靠其他
[00:02:50.700 --> 00:02:53.200]  因為我們很容易傾向於
[00:02:53.200 --> 00:02:55.200]  去靠一些我們看到的東西
[00:02:55.200 --> 00:02:57.700]  我們固然要留心
[00:02:57.700 --> 00:02:58.500]  特別現在
[00:02:58.500 --> 00:03:00.800]  我不知道你有沒有試過被人欺騙
[00:03:00.800 --> 00:03:02.600]  因為你簽合約的時候
[00:03:02.600 --> 00:03:05.800]  發現原來被人欺騙了
[00:03:05.800 --> 00:03:08.200]  因為我們每一次簽的每一份合同
[00:03:08.200 --> 00:03:10.400]  我們都要留意
[00:03:10.400 --> 00:03:11.700]  簽了就代表自己
[00:03:11.700 --> 00:03:14.900]  要守這份合約裡面的
[00:03:14.900 --> 00:03:16.600]  每一個條文
[00:03:16.600 --> 00:03:17.800]  當然我們更加相信
[00:03:17.800 --> 00:03:19.100]  順利會刑罰那些
[00:03:19.100 --> 00:03:20.400]  在合約裡面
[00:03:20.400 --> 00:03:22.200]  設下一個陷阱
[00:03:22.200 --> 00:03:24.400]  讓人入局的人
[00:03:24.400 --> 00:03:28.400]  司兵一百三十七篇是
[00:03:28.400 --> 00:03:31.300]  司仁當時在第一節裡告訴我們
[00:03:31.300 --> 00:03:33.700]  他正在巴比倫
[00:03:33.700 --> 00:03:36.300]  在公元前五百八十六年
[00:03:36.300 --> 00:03:39.500]  南角郵帶被巴比倫鎖滅
[00:03:39.500 --> 00:03:42.000]  有些精英被擄去巴比倫
[00:03:42.000 --> 00:03:44.200]  就好像譚爾里那樣
[00:03:44.200 --> 00:03:45.800]  在經文裡面
[00:03:45.800 --> 00:03:48.800]  麻煩你幫我打出經文
[00:03:48.800 --> 00:03:49.800]  司兵一百三十七篇
[00:03:49.800 --> 00:03:50.700]  不是這個
[00:03:50.700 --> 00:03:52.900]  司兵一百三十七篇
[00:03:52.900 --> 00:03:54.400]  沒有了
[00:03:54.400 --> 00:03:56.400]  是
[00:03:56.400 --> 00:04:00.800]  他說「坐在巴比倫的河邊」
[00:04:00.800 --> 00:04:02.500]  「坐在那裡」
[00:04:02.500 --> 00:04:05.300]  「我追上石鞍就哭了」
[00:04:05.300 --> 00:04:07.400]  這裡有個「坐」字
[00:04:07.400 --> 00:04:08.600]  在白蘭文來說
[00:04:08.600 --> 00:04:10.700]  「坐」代表「居住」
[00:04:10.700 --> 00:04:12.600]  代表「安居」的意思
[00:04:12.600 --> 00:04:16.100]  而這個「河邊」中文看不到有幾條河
[00:04:16.100 --> 00:04:17.300]  如果是原文的時候
[00:04:17.300 --> 00:04:19.200]  其實它是「眾數」的
[00:04:19.200 --> 00:04:20.700]  有很多條河
[00:04:20.700 --> 00:04:23.700]  其實代表巴比倫有很多的運河
[00:04:23.700 --> 00:04:26.300]  運河都是自己開鑿出來的
[00:04:26.300 --> 00:04:29.600]  其實巴比倫在幼法拉底河附近
[00:04:29.600 --> 00:04:31.400]  他們鑿很多運河
[00:04:31.400 --> 00:04:34.400]  引這個幼法拉底河的水源去到沙漠
[00:04:34.400 --> 00:04:36.200]  以致可以灌溉
[00:04:36.200 --> 00:04:37.500]  他們得著豐收
[00:04:37.500 --> 00:04:41.100]  令巴比倫的物質生活非常富裕
[00:04:41.100 --> 00:04:45.700]  所以我們會聽說有天空花園
[00:04:45.700 --> 00:04:50.900]  其實巴比倫的發展是非常之好
[00:04:50.900 --> 00:04:53.100]  在安居樂業之下
[00:04:53.100 --> 00:04:57.800]  詩人一想起自己的家鄉就哭了
[00:04:57.800 --> 00:05:01.900]  「石鞍」是對耶路撒冷的另一個稱號
[00:05:01.900 --> 00:05:04.900]  又或者根據第八節
[00:05:04.900 --> 00:05:07.100]  認為這個詩歌
[00:05:07.100 --> 00:05:10.600]  不是剛剛亡國五百八十六年的時候寫成的
[00:05:10.600 --> 00:05:14.000]  應該是被擄到巴比倫之後的
[00:05:14.000 --> 00:05:17.900]  第二甚至第三代的時候所寫的
[00:05:17.900 --> 00:05:20.400]  被擄的猶太人經過四至五十年
[00:05:20.400 --> 00:05:24.500]  已經在巴比倫安定下來
[00:05:24.500 --> 00:05:27.000]  而且有不錯的生活
[00:05:27.000 --> 00:05:28.600]  於是我想像
[00:05:28.600 --> 00:05:31.000]  我父母是上一個世紀
[00:05:31.000 --> 00:05:34.400]  四、五十年代來香港的
[00:05:34.400 --> 00:05:38.000]  他們的第二代和第三代
[00:05:38.000 --> 00:05:39.600]  就是你和我
[00:05:39.600 --> 00:05:41.300]  以及我們的下一代
[00:05:41.300 --> 00:05:43.800]  在香港已經定居下來
[00:05:43.800 --> 00:05:46.700]  我們很少會回想之前
[00:05:46.700 --> 00:05:49.600]  特別是在香港土生土長的香港人
[00:05:49.600 --> 00:05:52.300]  很少再回想以前的事
[00:05:52.300 --> 00:05:55.200]  特別是那個終究很磨爛的歲月
[00:05:55.200 --> 00:05:57.900]  我們會哭的
[00:05:57.900 --> 00:05:59.600]  說笑的
[00:05:59.600 --> 00:06:00.600]  現在日圓很便宜
[00:06:00.600 --> 00:06:02.600]  不知道大家有沒有換了日圓
[00:06:02.600 --> 00:06:05.300]  聽說會再跌下去
[00:06:05.300 --> 00:06:07.500]  通關之後大家都很想去旅行
[00:06:07.500 --> 00:06:09.700]  特別是去日本
[00:06:09.700 --> 00:06:14.500]  我記得當那個執事還在我們當中的時候
[00:06:14.500 --> 00:06:17.300]  他經常和我們分享
[00:06:17.300 --> 00:06:23.300]  日本昔日如何在我們的國家裡面
[00:06:23.300 --> 00:06:27.900]  造成很多的傷害
[00:06:27.900 --> 00:06:29.600]  是有些人哭
[00:06:29.600 --> 00:06:33.100]  是因為記得起亡國之痛
[00:06:33.100 --> 00:06:34.300]  他的家國被毀
[00:06:34.300 --> 00:06:36.000]  聖殿被剷平
[00:06:36.000 --> 00:06:38.800]  他都記得起自己民族的罪
[00:06:38.800 --> 00:06:42.000]  才宣告是因為自己民族屢次犯罪
[00:06:42.000 --> 00:06:45.400]  招來上帝的刑罰和教訓
[00:06:45.400 --> 00:06:48.100]  希望以色列民可以因為這些教訓
[00:06:48.100 --> 00:06:49.900]  可以轉來惡行
[00:06:49.900 --> 00:06:51.600]  悔改歸善
[00:06:51.600 --> 00:06:54.400]  來歸向上帝
[00:06:54.400 --> 00:06:57.200]  私人將歌頌和禱告所用的
[00:06:57.200 --> 00:06:59.200]  樹琴的惡氣掛起了
[00:06:59.200 --> 00:07:02.900]  他沒有心情去歌頌作樂
[00:07:02.900 --> 00:07:05.100]  不過擄掠和搶奪猶太人的
[00:07:05.100 --> 00:07:06.100]  那些巴比倫人
[00:07:06.100 --> 00:07:09.100]  要求他們唱一首石安的歌
[00:07:09.100 --> 00:07:10.900]  去娛樂他們
[00:07:10.900 --> 00:07:13.100]  雖然巴比倫人提供給猶太人
[00:07:13.100 --> 00:07:14.700]  有富裕的生活
[00:07:14.700 --> 00:07:16.400]  也給他們自由
[00:07:16.400 --> 00:07:17.500]  不過私人說
[00:07:17.500 --> 00:07:19.600]  他們怎能夠在異邦
[00:07:19.600 --> 00:07:22.700]  去唱石安的歌呢
[00:07:22.700 --> 00:07:25.300]  石安歌是一些歌頌上帝偉大的小歌
[00:07:25.300 --> 00:07:26.700]  就好像我們崇拜裡面
[00:07:26.700 --> 00:07:30.800]  唱的、頌讚的詩歌
[00:07:30.800 --> 00:07:31.700]  是歌頌神
[00:07:31.700 --> 00:07:33.500]  如何去冠譽祂的聖文
[00:07:33.500 --> 00:07:34.300]  祂的聖地
[00:07:34.300 --> 00:07:37.800]  祂的聖城和聖殿的詩歌
[00:07:37.800 --> 00:07:39.300]  不過這一切
[00:07:39.300 --> 00:07:44.100]  都已經被巴比倫所滅亡
[00:07:44.100 --> 00:07:46.100]  被眼前要我們唱石安之歌的
[00:07:46.100 --> 00:07:48.700]  這一群人滅亡了
[00:07:48.700 --> 00:07:51.300]  他們還要我們唱石安之歌
[00:07:51.300 --> 00:07:55.500]  他們不是諷刺我們的上帝是無能的嗎
[00:07:55.500 --> 00:07:56.900]  上帝連自己的家庭
[00:07:56.900 --> 00:08:00.300]  這個聖殿都保護不了
[00:08:00.300 --> 00:08:02.400]  他們不是嘲笑我們所信的上帝
[00:08:02.400 --> 00:08:04.000]  很沒用嗎
[00:08:04.000 --> 00:08:05.900]  因為他們連自己的子民
[00:08:05.900 --> 00:08:07.900]  都保護不了
[00:08:07.900 --> 00:08:10.400]  見我們唱石安之歌
[00:08:10.400 --> 00:08:13.700]  不是曲線那樣來侮辱我們嗎
[00:08:13.700 --> 00:08:15.600]  我們怎能夠在侮辱我們
[00:08:15.600 --> 00:08:17.600]  上帝的人面前
[00:08:17.600 --> 00:08:21.300]  去唱歌頌耶華的歌呢
[00:08:21.300 --> 00:08:23.100]  聖城耶路撒冷
[00:08:23.100 --> 00:08:24.800]  如果我忘記祢
[00:08:24.800 --> 00:08:26.600]  忘記亡國之痛
[00:08:26.600 --> 00:08:28.000]  忘記上帝的恩惠
[00:08:28.000 --> 00:08:29.900]  忘記我們受刑罰
[00:08:29.900 --> 00:08:34.100]  是為了引導我們離聚歸正
[00:08:34.100 --> 00:08:37.100]  那麼情願我的右手枯萎
[00:08:37.100 --> 00:08:38.900]  失去了謀生的能力
[00:08:38.900 --> 00:08:39.900]  情願我失去了
[00:08:39.900 --> 00:08:43.200]  侍奉上帝這個聖惡的恩賜
[00:08:43.200 --> 00:08:45.800]  一些彈奏樂器的技巧
[00:08:45.800 --> 00:08:48.600]  如果我忘記聖城的話
[00:08:48.600 --> 00:08:52.300]  不重視聖地是我最高的榮譽
[00:08:52.300 --> 00:08:54.800]  情願我沒有能力再發聲
[00:08:54.800 --> 00:08:57.700]  情願我失去說話和歌頌的
[00:08:57.700 --> 00:09:00.500]  這個恩賜和技巧
[00:09:00.500 --> 00:09:03.500]  上帝求你記得彼東
[00:09:03.500 --> 00:09:05.100]  記得彼東的惡行
[00:09:05.100 --> 00:09:08.100]  他們原本是我們的弟兄
[00:09:08.100 --> 00:09:10.600]  因為彼東是猶太人的祖先
[00:09:10.600 --> 00:09:13.900]  啞過哥哥二嫂的後代
[00:09:13.900 --> 00:09:16.100]  他們竟然在我們遭難的日子
[00:09:16.100 --> 00:09:18.900]  家日搶奪我們的行列
[00:09:18.900 --> 00:09:22.500]  佔領了我們東邊的地方
[00:09:22.500 --> 00:09:23.900]  而且大聲呼喊
[00:09:23.900 --> 00:09:27.600]  拆毀拆毀直拆到根基
[00:09:27.600 --> 00:09:30.000]  我們就是想我們沒有翻身的日子
[00:09:30.000 --> 00:09:32.900]  沒有復國的時候
[00:09:32.900 --> 00:09:36.100]  上帝是求你記得巴比倫人
[00:09:36.100 --> 00:09:37.500]  雖然他是你的僕人
[00:09:37.500 --> 00:09:39.400]  差演來到去刑罰我們
[00:09:39.400 --> 00:09:41.800]  要讓我們知罪悔改
[00:09:41.800 --> 00:09:45.100]  不過他們惡待我們
[00:09:45.100 --> 00:09:47.100]  用殘暴待我們
[00:09:47.100 --> 00:09:48.600]  竟然將我們的嬰孩
[00:09:48.600 --> 00:09:51.900]  摔在盤石上
[00:09:51.900 --> 00:09:53.700]  就在巴比倫滅國的日子
[00:09:53.700 --> 00:09:56.300]  求你紀念他們的所作所為
[00:09:56.300 --> 00:09:58.100]  用你的公義
[00:09:58.100 --> 00:10:02.100]  報應在他們身上
[00:10:02.100 --> 00:10:04.600]  當我們看第七節、第九節的時候
[00:10:04.600 --> 00:10:06.500]  我們不太舒服
[00:10:06.500 --> 00:10:09.400]  不知道你會不會覺得很不舒服
[00:10:09.400 --> 00:10:12.600]  字面上看到的是記仇
[00:10:12.600 --> 00:10:14.100]  彼東怎樣惡待我們
[00:10:14.100 --> 00:10:16.600]  巴比倫怎樣殘暴我們
[00:10:16.600 --> 00:10:19.900]  將我們的嬰孩摔在盤石上
[00:10:19.900 --> 00:10:23.100]  使人好像在祝福那些
[00:10:23.100 --> 00:10:25.000]  以眼還眼
[00:10:25.000 --> 00:10:28.700]  這樣對待自己仇家的人
[00:10:28.700 --> 00:10:32.700]  私人要祝福我們的敵人的敵人
[00:10:32.700 --> 00:10:34.600]  不過學者研究指出
[00:10:34.600 --> 00:10:36.600]  他說詩篇一百三十七篇
[00:10:36.600 --> 00:10:40.400]  是寫於巴比倫被滅之後
[00:10:40.400 --> 00:10:43.200]  這段討論不是奏作或者預言
[00:10:43.200 --> 00:10:46.700]  而是陳述上帝就是這樣
[00:10:46.700 --> 00:10:49.500]  已經懲罰了巴比倫
[00:10:49.500 --> 00:10:52.900]  實情是私人叫自己記得
[00:10:52.900 --> 00:10:55.400]  上帝是恨戶罪惡的位置
[00:10:55.400 --> 00:10:59.200]  他必審判恨惡的人
[00:10:59.200 --> 00:11:00.600]  詩篇一百三十七篇
[00:11:00.600 --> 00:11:04.400]  看來真的是一篇奏作的討聞
[00:11:04.400 --> 00:11:07.100]  其實主題是記得
[00:11:07.100 --> 00:11:08.600]  不要忘記
[00:11:08.600 --> 00:11:10.100]  要記住石安
[00:11:10.100 --> 00:11:11.800]  要記住耶路撒冷
[00:11:11.800 --> 00:11:12.900]  記住上帝
[00:11:12.900 --> 00:11:15.600]  記住自己選民的身份
[00:11:15.600 --> 00:11:17.300]  在一個安居樂業
[00:11:17.300 --> 00:11:18.800]  生活得很不錯的時候
[00:11:18.800 --> 00:11:21.800]  為甚麼要追上石安呢
[00:11:21.800 --> 00:11:24.100]  為甚麼要追上耶路撒冷呢
[00:11:24.100 --> 00:11:25.600]  為甚麼要記住仇恨
[00:11:25.600 --> 00:11:28.100]  記住復國呢
[00:11:28.100 --> 00:11:33.200]  我們在這裡的生活不是很好嗎
[00:11:33.200 --> 00:11:36.700]  石安和耶路撒冷其實是代表上帝
[00:11:36.700 --> 00:11:39.900]  因為上帝主在那裡
[00:11:39.900 --> 00:11:41.200]  記住石安
[00:11:41.200 --> 00:11:42.800]  記住耶路撒冷
[00:11:42.800 --> 00:11:46.000]  是代表我們要記住上帝
[00:11:46.000 --> 00:11:49.200]  記得我們是上帝子民的身份
[00:11:49.200 --> 00:11:52.800]  記得上帝對我們的恩惠慈愛
[00:11:52.800 --> 00:11:54.500]  生活無論變得怎樣
[00:11:54.500 --> 00:11:58.200]  無論是落在很富庶的風築當中
[00:11:58.200 --> 00:12:00.600]  還是落在困難重重
[00:12:00.600 --> 00:12:04.300]  重要的是不要被試探所成
[00:12:04.300 --> 00:12:05.900]  不要忘恩負義
[00:12:05.900 --> 00:12:07.500]  不要忘記上帝
[00:12:07.500 --> 00:12:10.400]  要記得上帝
[00:12:10.400 --> 00:12:11.900]  私人在生活得很美好
[00:12:11.900 --> 00:12:14.100]  甚至被耶路撒冷居住的時候
[00:12:14.100 --> 00:12:15.700]  更加美好的情況下
[00:12:15.700 --> 00:12:20.600]  他要求上帝幫助他要記得
[00:12:20.600 --> 00:12:22.200]  記得上帝
[00:12:22.200 --> 00:12:26.000]  不要忘記自己是上帝選民的身份
[00:12:26.000 --> 00:12:27.400]  怎樣記得呢
[00:12:27.400 --> 00:12:29.900]  我口中承認我是猶太人
[00:12:29.900 --> 00:12:34.700]  我不單是入了巴比倫籍的猶太弱人
[00:12:34.700 --> 00:12:37.000]  這當然是重要的
[00:12:37.000 --> 00:12:40.600]  猶太人在異地裡堅持守安息日
[00:12:40.600 --> 00:12:42.300]  守節期
[00:12:42.300 --> 00:12:44.500]  進行繁複的宗教禮儀
[00:12:44.500 --> 00:12:46.400]  一些飲食禮儀
[00:12:46.400 --> 00:12:51.100]  他們穿著他們傳統的服飾
[00:12:51.100 --> 00:12:54.300]  這個猶太的服飾
[00:12:54.300 --> 00:12:57.500]  固然這些行徑是幫助他們記得
[00:12:57.500 --> 00:13:03.000]  自己是選民身份的一個很重要的操練
[00:13:03.000 --> 00:13:03.900]  我有一個朋友
[00:13:03.900 --> 00:13:10.700]  他很長時間都未能建立每一天的靈修生活
[00:13:10.700 --> 00:13:13.100]  他很不喜歡自己
[00:13:13.100 --> 00:13:15.700]  他很想每一天能夠親近上帝
[00:13:15.700 --> 00:13:18.500]  有一次他在祈禱時跟上帝說
[00:13:18.500 --> 00:13:22.500]  我求你像一條安全帶
[00:13:22.500 --> 00:13:26.300]  將我綁在這個椅子上一樣
[00:13:26.300 --> 00:13:28.300]  無論我遇到什麼狀況
[00:13:28.300 --> 00:13:31.300]  我都不會離開你
[00:13:31.300 --> 00:13:34.400]  是的,我們都需要有一些操練
[00:13:34.400 --> 00:13:38.500]  讓我們自己可以在上帝的裡面
[00:13:38.500 --> 00:13:40.500]  張慧鼎姐妹
[00:13:40.500 --> 00:13:43.300]  你有沒有用一些方法
[00:13:43.300 --> 00:13:45.100]  一些操練
[00:13:45.100 --> 00:13:50.200]  讓自己記得是上帝兒女的身份呢?
[00:13:50.200 --> 00:13:51.300]  不知道你知不知道
[00:13:51.300 --> 00:13:53.600]  你會在患難的日子
[00:13:53.600 --> 00:13:56.000]  還是在安逸的日子裡面
[00:13:56.000 --> 00:14:01.000]  比較容易記得自己是上帝兒女的身份呢?
[00:14:01.000 --> 00:14:02.600]  你要知道
[00:14:02.600 --> 00:14:04.400]  有些人會覺得在患難的日子裡面
[00:14:04.400 --> 00:14:05.900]  有些人會在安逸的日子裡面
[00:14:05.900 --> 00:14:09.100]  我絕對是在患難的日子裡面
[00:14:09.100 --> 00:14:10.400]  是記得的
[00:14:10.400 --> 00:14:11.800]  所以我經常都求上帝
[00:14:11.800 --> 00:14:13.900]  當我不記得你的時候
[00:14:13.900 --> 00:14:15.000]  你要打我一下
[00:14:15.000 --> 00:14:17.500]  你要給我一些患難
[00:14:17.500 --> 00:14:19.200]  是的,我們都需要有些操練
[00:14:19.200 --> 00:14:20.900]  去幫我們自己
[00:14:20.900 --> 00:14:24.700]  讓自己記得我們是上帝的子民
[00:14:24.700 --> 00:14:26.400]  這邊137篇的作者
[00:14:26.400 --> 00:14:29.500]  不惜祈禱去奏助自己
[00:14:29.500 --> 00:14:32.000]  情願失去謀生的能力
[00:14:32.000 --> 00:14:35.100]  失去上帝所賜天賦的恩賜
[00:14:35.100 --> 00:14:37.800]  只想自己不要忘記上帝
[00:14:37.800 --> 00:14:40.700]  私人立志要忠於上帝
[00:14:40.700 --> 00:14:43.400]  不知道大家記不記得譚耀利呢?
[00:14:43.400 --> 00:14:48.100]  譚耀利在他被擄去巴比倫的這個地方
[00:14:48.100 --> 00:14:51.000]  得到皇上的寵愛
[00:14:51.000 --> 00:14:52.600]  位高權重
[00:14:52.600 --> 00:14:55.200]  是巴比倫王的得力助手
[00:14:55.200 --> 00:14:57.400]  不過他沒有忘記上帝
[00:14:57.400 --> 00:15:00.400]  甚至不惜放棄街頭美食
[00:15:00.400 --> 00:15:01.600]  因為他相信這些
[00:15:01.600 --> 00:15:04.100]  可能會讓自己沉醉在裡面的時候
[00:15:04.100 --> 00:15:06.100]  忘記自己的身份
[00:15:06.100 --> 00:15:08.400]  一些的物質享受
[00:15:08.400 --> 00:15:10.600]  但是他們更加堅持做一些舉動
[00:15:10.600 --> 00:15:12.500]  這些舉動有可能令他失去
[00:15:12.500 --> 00:15:14.400]  受尊崇的地位
[00:15:14.400 --> 00:15:15.600]  高薪的職位
[00:15:15.600 --> 00:15:17.900]  甚至失去性命的可能
[00:15:17.900 --> 00:15:20.300]  這些舉動就是在禁令之下
[00:15:20.300 --> 00:15:25.200]  去繼續每天三次的向上帝祈禱
[00:15:25.200 --> 00:15:27.000]  這些舉動
[00:15:27.000 --> 00:15:31.500]  都是沒有忘記上帝的操練
[00:15:31.500 --> 00:15:33.500]  去千方百計的
[00:15:33.500 --> 00:15:38.200]  都是想讓自己忠於上帝
[00:15:38.200 --> 00:15:40.000]  我們會不會好像私人那樣
[00:15:40.000 --> 00:15:41.700]  和我們先聖先賢那樣
[00:15:41.700 --> 00:15:43.500]  寧願失去一些東西
[00:15:43.500 --> 00:15:46.100]  事變說寧願失去右手
[00:15:46.100 --> 00:15:49.200]  寧願失去發聲
[00:15:49.200 --> 00:15:52.400]  我們會不會寧願失去一些東西
[00:15:52.400 --> 00:15:57.400]  都要讓自己記得上帝呢?
[00:15:57.400 --> 00:15:59.900]  我有些朋友為了健康
[00:15:59.900 --> 00:16:01.400]  去節制自己
[00:16:01.400 --> 00:16:04.900]  剛好昨天有朋友從加拿大回來
[00:16:04.900 --> 00:16:05.800]  他在聊天的時候
[00:16:05.800 --> 00:16:07.200]  說「我很久沒有吃這些」
[00:16:07.200 --> 00:16:09.500]  「沒有吃那些」
[00:16:09.500 --> 00:16:12.000]  因為他很想自己身體健康
[00:16:12.000 --> 00:16:14.400]  我曾經有一個老師
[00:16:14.400 --> 00:16:16.200]  他三十多年以來
[00:16:16.200 --> 00:16:19.000]  他都堅持用凍水洗澡
[00:16:19.000 --> 00:16:21.200]  站在那裡都用凍水洗澡
[00:16:21.200 --> 00:16:25.500]  因為他是四個小朋友的爸爸
[00:16:25.500 --> 00:16:28.900]  他說他有很重的養育責任
[00:16:28.900 --> 00:16:32.600]  所以他不容讓自己病毒
[00:16:32.600 --> 00:16:34.300]  各位領子妹
[00:16:34.300 --> 00:16:36.500]  容讓我挑戰你
[00:16:36.500 --> 00:16:38.600]  你堅持了這些操練
[00:16:38.600 --> 00:16:44.100]  讓自己記得你是上帝兒女的身份
[00:16:44.100 --> 00:16:46.200]  教會在未來三年的試工總題
[00:16:46.200 --> 00:16:48.700]  就是「迎鑽希,基督居守衛」
[00:16:48.700 --> 00:16:54.300]  「同心宣揚主福音」
[00:16:54.300 --> 00:16:56.200]  讓上主居守衛
[00:16:56.200 --> 00:16:58.300]  其實是忠於上帝的一個表現
[00:16:58.300 --> 00:17:01.400]  那可以怎樣做呢?
[00:17:01.400 --> 00:17:02.300]  我們先不要說
[00:17:02.300 --> 00:17:04.400]  就是寧願失去我們的天賦
[00:17:04.400 --> 00:17:05.600]  失去我們的才幹
[00:17:05.600 --> 00:17:07.100]  失去我們的職業
[00:17:07.100 --> 00:17:08.300]  升遷的機會
[00:17:08.300 --> 00:17:11.000]  或者受人尊崇的地位
[00:17:11.000 --> 00:17:12.700]  甚至是失去自由性命
[00:17:12.700 --> 00:17:15.100]  這麼大一件事
[00:17:15.100 --> 00:17:18.400]  我們會不會犧牲一些個人的喜好
[00:17:18.400 --> 00:17:20.100]  去撥出時間
[00:17:20.100 --> 00:17:21.300]  分別為性
[00:17:21.300 --> 00:17:23.500]  把這些時間分別為性
[00:17:23.500 --> 00:17:29.000]  來到去操練讓上主居守衛的第一步
[00:17:29.000 --> 00:17:31.600]  以上我挑戰大家的兩件事
[00:17:31.600 --> 00:17:33.700]  應該不是挑戰在座的
[00:17:33.700 --> 00:17:38.300]  因為在座已經坐在這裡
[00:17:38.300 --> 00:17:39.700]  我們挑戰大家就是
[00:17:39.700 --> 00:17:41.300]  將真正崇拜
[00:17:41.300 --> 00:17:43.600]  真正敬拜或者是最崇拜這個時段
[00:17:43.600 --> 00:17:45.000]  去撥出來
[00:17:45.000 --> 00:17:46.900]  不做任何事
[00:17:46.900 --> 00:17:49.400]  只是專心去崇敬順帝
[00:17:49.400 --> 00:17:52.100]  學習去敬畏祂
[00:17:52.100 --> 00:17:55.900]  敬畏可能對我們來說是很陌生的事
[00:17:55.900 --> 00:17:57.600]  為什麼我們要害怕上帝
[00:17:57.600 --> 00:17:58.700]  很多人都說了
[00:17:58.700 --> 00:18:00.100]  如果你適合害怕的對象
[00:18:00.100 --> 00:18:01.100]  你什麼都不害怕
[00:18:01.100 --> 00:18:01.900]  如果你害怕上帝
[00:18:01.900 --> 00:18:03.500]  你就什麼都不害怕
[00:18:03.500 --> 00:18:05.300]  但正因為你不害怕上帝
[00:18:05.300 --> 00:18:07.200]  所以你什麼都害怕
