
[00:00:00.000 --> 00:00:08.000]  「耶穌對那女人說:「你的信救了你,平平安安地回去吧。」
[00:04:45.000 --> 00:04:48.000]  人家擺酒那些,請喝都有張帖
[00:04:48.000 --> 00:04:50.000]  如果不是你不會去的
[00:04:50.000 --> 00:04:52.000]  不會去的
[00:04:52.000 --> 00:04:55.000]  很厚臉皮的
[00:04:55.000 --> 00:04:56.000]  如果你這樣去
[00:04:56.000 --> 00:04:57.000]  但是這個女人
[00:04:57.000 --> 00:04:59.000]  雖然沒有請她
[00:04:59.000 --> 00:05:01.000]  但是她知道耶穌在那裡
[00:05:01.000 --> 00:05:03.000]  她就要去找耶穌
[00:05:03.000 --> 00:05:05.000]  還有她都拿了一些禮物去
[00:05:05.000 --> 00:05:07.000]  所以不知道有什麼用
[00:05:07.000 --> 00:05:10.000]  就拿著一瓶香膏
[00:05:10.000 --> 00:05:12.000]  拿著一瓶香膏去
[00:05:12.000 --> 00:05:15.000]  可能這瓶香膏對這個女人來說
[00:05:15.000 --> 00:05:19.000]  就是她生命裡面最重要的一些財物
[00:05:19.000 --> 00:05:23.000]  所以她都想去送給耶穌
[00:05:23.000 --> 00:05:25.000]  但是那個場合不是她去的
[00:05:25.000 --> 00:05:27.000]  她是不應該出現的
[00:05:27.000 --> 00:05:29.000]  因為沒有請她
[00:05:29.000 --> 00:05:31.000]  另外來說這是一個男人的聚會
[00:05:31.000 --> 00:05:34.000]  為什麼無端端有個女人出現呢?
[00:05:34.000 --> 00:05:40.000]  所以她要很大勇氣去到飯局裡面
[00:05:40.000 --> 00:05:42.000]  我們看三十八節的時候
[00:05:42.000 --> 00:05:43.000]  其實她去到的時候
[00:05:43.000 --> 00:05:45.000]  她只能夠站在一邊
[00:05:45.000 --> 00:05:47.000]  在耶穌的背後
[00:05:47.000 --> 00:05:49.000]  她看到耶穌就站在她背後
[00:05:49.000 --> 00:05:52.000]  但是當她看到耶穌的時候
[00:05:52.000 --> 00:05:55.000]  聖經很快就說了三十八節
[00:05:55.000 --> 00:05:57.000]  她就哭了
[00:05:57.000 --> 00:06:01.000]  當這個女人看到耶穌的時候
[00:06:01.000 --> 00:06:03.000]  她就哭不成聲
[00:06:03.000 --> 00:06:05.000]  她就哭了
[00:06:05.000 --> 00:06:07.000]  她就哭了
[00:06:07.000 --> 00:06:09.000]  什麼都說不了
[00:06:09.000 --> 00:06:11.000]  她就哭了
[00:06:11.000 --> 00:06:13.000]  她就哭了
[00:06:13.000 --> 00:06:15.000]  她那種哭的程度
[00:06:15.000 --> 00:06:19.000]  令到她的眼淚不斷流出來
[00:06:19.000 --> 00:06:23.000]  甚至連耶穌的腳都濕了
[00:06:23.000 --> 00:06:25.000]  滴濕了耶穌的腳
[00:06:25.000 --> 00:06:29.000]  當她的眼淚滴濕了耶穌的腳的時候
[00:06:29.000 --> 00:06:33.000]  她唯有用自己的頭髮
[00:06:33.000 --> 00:06:37.000]  來把耶穌的腳的眼淚擦乾
[00:06:37.000 --> 00:06:40.000]  不單止這樣
[00:06:40.000 --> 00:06:43.000]  她還用嘴巴親她的腳
[00:06:43.000 --> 00:06:45.000]  表示乾淨
[00:06:45.000 --> 00:06:49.000]  也把她的香膏擦在耶穌的腳上
[00:06:49.000 --> 00:06:52.000]  通常香膏是用來擦頭的
[00:06:52.000 --> 00:06:56.000]  擦在耶穌的腳上
[00:06:56.000 --> 00:06:58.000]  其實這個女人
[00:06:58.000 --> 00:07:03.000]  她為什麼看到耶穌就哭
[00:07:03.000 --> 00:07:07.000]  她為什麼在這麼多人面前
[00:07:07.000 --> 00:07:11.000]  她已經不顧其他的事情
[00:07:11.000 --> 00:07:13.000]  她看到耶穌就哭
[00:07:13.000 --> 00:07:17.000]  並且她眼淚濕了耶穌的腳的時候
[00:07:17.000 --> 00:07:20.000]  她直接就用她的頭髮去擦
[00:07:20.000 --> 00:07:22.000]  我想問問那些姐妹
[00:07:22.000 --> 00:07:24.000]  你會不會用你的頭髮來擦東西
[00:07:24.000 --> 00:07:26.000]  當然不會
[00:07:26.000 --> 00:07:28.000]  不會的
[00:07:28.000 --> 00:07:30.000]  頭髮其實在姐妹來說
[00:07:30.000 --> 00:07:32.000]  應該是很寶貴的
[00:07:32.000 --> 00:07:35.000]  弟兄太短擦不到
[00:07:35.000 --> 00:07:37.000]  但不會的
[00:07:37.000 --> 00:07:43.000]  這位女人就用她的頭髮來擦耶穌的腳
[00:07:43.000 --> 00:07:46.000]  並且用嘴巴親耶穌的腳
[00:07:46.000 --> 00:07:50.000]  還有把香膏抹上
[00:07:50.000 --> 00:07:51.000]  整個過程裡面
[00:07:51.000 --> 00:07:54.000]  其實耶穌有沒有拒絕過這個女人呢?
[00:07:54.000 --> 00:07:57.000]  耶穌沒有拒絕過這個女人
[00:07:57.000 --> 00:08:00.000]  祂知道這個女人為什麼會哭
[00:08:00.000 --> 00:08:03.000]  雖然在經文這裡沒有提到
[00:08:03.000 --> 00:08:07.000]  但耶穌知道這個女人為什麼會哭
[00:08:07.000 --> 00:08:10.000]  但另外說法利塞人的主人家
[00:08:10.000 --> 00:08:13.000]  他看到那個女人接近耶穌的時候
[00:08:13.000 --> 00:08:18.000]  這個法利塞人西門沒有阻止這件事
[00:08:18.000 --> 00:08:23.000]  他就在看戲
[00:08:23.000 --> 00:08:26.000]  聖經說39節說到
[00:08:26.000 --> 00:08:32.000]  他心裡想的就是為什麼耶穌會讓這個女人去接觸他
[00:08:32.000 --> 00:08:35.000]  其實是他自己容讓這個女人去接觸耶穌
[00:08:35.000 --> 00:08:36.000]  因為他是主人
[00:08:36.000 --> 00:08:38.000]  他有權趕這個女人走
[00:08:38.000 --> 00:08:40.000]  但他沒有這樣做
[00:08:40.000 --> 00:08:43.000]  反而他心裡一直在看的就是
[00:08:43.000 --> 00:08:46.000]  為什麼耶穌會讓這個女人去接觸他
[00:08:46.000 --> 00:08:48.000]  如果你是先知的話
[00:08:48.000 --> 00:08:53.000]  其實你應該知道這個接觸你的女人是一個怎樣的女人
[00:08:53.000 --> 00:08:56.000]  是一個罪人
[00:08:56.000 --> 00:08:59.000]  你怎麼可以讓一個罪人接觸你呢?
[00:08:59.000 --> 00:09:01.000]  如果你是先知的時候
[00:09:01.000 --> 00:09:06.000]  這件事是不可能發生的
[00:09:06.000 --> 00:09:10.000]  主耶穌是有失身份
[00:09:10.000 --> 00:09:12.000]  耶穌是有失身份
[00:09:12.000 --> 00:09:15.000]  你這樣讓這個罪人接觸你是有失身份
[00:09:15.000 --> 00:09:17.000]  因為原來在法利塞人的心裡
[00:09:17.000 --> 00:09:22.000]  性族是分得很清楚的
[00:09:22.000 --> 00:09:25.000]  虔誠的人不應該接觸罪人
[00:09:25.000 --> 00:09:28.000]  那些粗人不應該接觸他
[00:09:28.000 --> 00:09:32.000]  但耶穌的心裡他早知道這個女人來做什麼
[00:09:32.000 --> 00:09:34.000]  所以他沒有拒絕到她
[00:09:34.000 --> 00:09:36.000]  他沒有拒絕到她
[00:09:36.000 --> 00:09:39.000]  其實法利塞人對耶穌的認識是很片面的
[00:09:39.000 --> 00:09:42.000]  弟兄姊妹不知道你覺不覺得
[00:09:42.000 --> 00:09:44.000]  因為他們認定
[00:09:44.000 --> 00:09:48.000]  耶穌如果你是先知的時候
[00:09:48.000 --> 00:09:52.000]  你就不應該讓罪人來接觸你
[00:09:52.000 --> 00:09:54.000]  他們可能在心中覺得
[00:09:54.000 --> 00:09:56.000]  先知都是應該虔誠的
[00:09:56.000 --> 00:09:58.000]  聖潔公義的
[00:09:58.000 --> 00:10:02.000]  但原來他忘記了
[00:10:02.000 --> 00:10:05.000]  其實在舊約的先知裡面
[00:10:05.000 --> 00:10:08.000]  神都叫一個先知去娶一個妓女為妻
[00:10:08.000 --> 00:10:11.000]  弟兄姊妹你們有沒有印象
[00:10:11.000 --> 00:10:13.000]  在舊約的先知裡面
[00:10:13.000 --> 00:10:17.000]  神都真的叫一個先知去娶一個妓女為妻
[00:10:17.000 --> 00:10:19.000]  大家知不知道
[00:10:19.000 --> 00:10:22.000]  有沒有印象 誰呀 娶誰呀
[00:10:22.000 --> 00:10:25.000]  那個先知叫什麼名字
[00:10:25.000 --> 00:10:27.000]  叫何西亞
[00:10:27.000 --> 00:10:29.000]  叫何西亞先知
[00:10:29.000 --> 00:10:31.000]  為什麼神會這樣做呢
[00:10:31.000 --> 00:10:33.000]  當然神是有一個特別的意思
[00:10:33.000 --> 00:10:37.000]  就是要告訴那些以色列人
[00:10:37.000 --> 00:10:44.000]  其實神是接納人
[00:10:44.000 --> 00:10:47.000]  神是很希望以色列人能夠回轉
[00:10:47.000 --> 00:10:50.000]  同樣何西亞她娶妓女為妻的時候
[00:10:50.000 --> 00:10:53.000]  也都同樣很希望這個妓女能夠回轉
[00:10:53.000 --> 00:10:57.000]  對她忠心忠正
[00:10:57.000 --> 00:10:59.000]  神一方面是聖潔公義的
[00:10:59.000 --> 00:11:03.000]  但其實神也有恩惠和慈愛的
[00:11:03.000 --> 00:11:05.000]  弟兄姊妹是不是
[00:11:05.000 --> 00:11:07.000]  我們看看有一節聖經
[00:11:07.000 --> 00:11:11.000]  在這個《若人呼音》裡面一開始提到的
[00:11:11.000 --> 00:11:13.000]  一章十四節
[00:11:13.000 --> 00:11:15.000]  我們看看
[00:11:15.000 --> 00:11:21.000]  一章十四節
[00:11:21.000 --> 00:11:23.000]  聖經說
[00:11:23.000 --> 00:11:29.000]  道成了肉身
[00:11:29.000 --> 00:11:32.000]  住在我們中間
[00:11:32.000 --> 00:11:35.000]  充充滿滿有什麼
[00:11:35.000 --> 00:11:37.000]  有恩典
[00:11:37.000 --> 00:11:39.000]  有真理
[00:11:39.000 --> 00:11:41.000]  有恩典
[00:11:41.000 --> 00:11:43.000]  又有真理
[00:11:43.000 --> 00:11:45.000]  有真理
[00:11:45.000 --> 00:11:47.000]  也都有恩典
[00:11:47.000 --> 00:11:49.000]  兩樣都有的
[00:11:49.000 --> 00:11:52.000]  神是兩樣都有的
[00:11:52.000 --> 00:11:55.000]  主耶穌是有恩典
[00:11:55.000 --> 00:11:57.000]  又有真理
[00:11:57.000 --> 00:11:59.000]  有真理也有恩典
[00:11:59.000 --> 00:12:01.000]  等一會我們和旁邊的弟兄姊妹說
[00:12:01.000 --> 00:12:03.000]  主耶穌是有恩典的
[00:12:03.000 --> 00:12:06.000]  主耶穌是有恩典的
[00:12:06.000 --> 00:12:08.000]  是不是
[00:12:08.000 --> 00:12:12.000]  那個法利錯人他看不到原來耶穌是有恩典的
[00:12:12.000 --> 00:12:16.000]  接下來在經文裡面我們看
[00:12:16.000 --> 00:12:21.000]  其實耶穌都知道西門的心裡面在想什麼
[00:12:21.000 --> 00:12:25.000]  咕嚕咕嚕咕嚕咕嚕咕嚕
[00:12:25.000 --> 00:12:27.000]  耶穌知道
[00:12:27.000 --> 00:12:29.000]  主知道
[00:12:29.000 --> 00:12:31.000]  所以耶穌和西門說
[00:12:31.000 --> 00:12:34.000]  主都很客氣
[00:12:34.000 --> 00:12:36.000]  我有句話想問下你
[00:12:36.000 --> 00:12:38.000]  請教下你
[00:12:38.000 --> 00:12:42.000]  尊重西門這個法利錯人
[00:12:42.000 --> 00:12:44.000]  西門就說夫子請說
[00:12:44.000 --> 00:12:46.000]  你們彼此尊重
[00:12:46.000 --> 00:12:48.000]  但夫子已經是第一個級了
[00:12:48.000 --> 00:12:50.000]  夫子即是老師
[00:12:50.000 --> 00:12:54.000]  西門想看下耶穌是先知
[00:12:54.000 --> 00:12:57.000]  因為主耶穌在這段經文之前
[00:12:57.000 --> 00:13:01.000]  他是叫那因城寡婦一個兒子來復活
[00:13:01.000 --> 00:13:03.000]  他已經是叫死人復活
[00:13:03.000 --> 00:13:05.000]  所以當時在百姓裡面
[00:13:05.000 --> 00:13:07.000]  那個反應是什麼
[00:13:07.000 --> 00:13:09.000]  神是興起了一個大先知
[00:13:09.000 --> 00:13:11.000]  不單是先知
[00:13:11.000 --> 00:13:13.000]  是大先知
[00:13:13.000 --> 00:13:16.000]  在民間的反應裡面
[00:13:16.000 --> 00:13:20.000]  耶穌是被公認一個大先知
[00:13:20.000 --> 00:13:23.000]  但到了這個飯局裡面
[00:13:23.000 --> 00:13:25.000]  耶穌竟然接觸一個罪人
[00:13:25.000 --> 00:13:28.000]  所以這個法利錯人西門
[00:13:28.000 --> 00:13:31.000]  都覺得還是稱呼你夫子好了
[00:13:31.000 --> 00:13:33.000]  夫子請說
[00:13:33.000 --> 00:13:35.000]  夫子即是老師
[00:13:35.000 --> 00:13:37.000]  耶穌就說
[00:13:37.000 --> 00:13:39.000]  有一個債主
[00:13:39.000 --> 00:13:42.000]  有兩個人欠他們的債
[00:13:42.000 --> 00:13:44.000]  一個欠五十兩銀子
[00:13:44.000 --> 00:13:46.000]  那五十兩即是大概多少呢
[00:13:46.000 --> 00:13:48.000]  是一年半工資左右
[00:13:48.000 --> 00:13:50.000]  那一年半工資有多少呢
[00:13:50.000 --> 00:13:52.000]  大家可以想一下
[00:13:52.000 --> 00:13:54.000]  一個就欠五兩
[00:13:54.000 --> 00:13:56.000]  即是十分一
[00:13:56.000 --> 00:13:58.000]  大概是一個半月
[00:13:58.000 --> 00:14:00.000]  簡單的粗略比例
[00:14:00.000 --> 00:14:03.000]  不算很多
[00:14:03.000 --> 00:14:07.000]  不過兩個都無力償還
[00:14:07.000 --> 00:14:09.000]  因為我們知道
[00:14:09.000 --> 00:14:11.000]  花錢容易
[00:14:11.000 --> 00:14:13.000]  那二千元大家花了沒有
[00:14:13.000 --> 00:14:15.000]  花了嗎
[00:14:15.000 --> 00:14:17.000]  夠不夠花
[00:14:17.000 --> 00:14:19.000]  最好多一點
[00:14:19.000 --> 00:14:21.000]  花錢容易
[00:14:21.000 --> 00:14:23.000]  不過儲錢難
[00:14:23.000 --> 00:14:27.000]  即是要你儲一年多的人工
[00:14:27.000 --> 00:14:29.000]  其實都不是很難
[00:14:29.000 --> 00:14:31.000]  要儲很難
[00:14:31.000 --> 00:14:33.000]  不算很多
[00:14:33.000 --> 00:14:35.000]  當你一萬元一個月
[00:14:35.000 --> 00:14:37.000]  要你儲十幾萬
[00:14:37.000 --> 00:14:39.000]  不容易儲的
[00:14:39.000 --> 00:14:41.000]  一個半月的人工
[00:14:41.000 --> 00:14:43.000]  可能一萬多元
[00:14:43.000 --> 00:14:45.000]  都容易一點
[00:14:45.000 --> 00:14:47.000]  不過可能都要斷月計
[00:14:47.000 --> 00:14:49.000]  或者斷年計
[00:14:49.000 --> 00:14:51.000]  即是節節縮息
[00:14:51.000 --> 00:14:53.000]  即是一萬元人工一個月的話
[00:14:53.000 --> 00:14:55.000]  你要儲一萬多元
[00:14:55.000 --> 00:14:57.000]  你的積蓄
[00:14:57.000 --> 00:14:59.000]  其實都有點難度
[00:14:59.000 --> 00:15:01.000]  花錢容易
[00:15:01.000 --> 00:15:03.000]  儲錢難
[00:15:03.000 --> 00:15:05.000]  這兩個債務者就無力償還
[00:15:05.000 --> 00:15:07.000]  債主怎樣呢
[00:15:07.000 --> 00:15:09.000]  債主就可以
[00:15:09.000 --> 00:15:11.000]  拘捕他們
[00:15:11.000 --> 00:15:13.000]  拘捕他們坐前債監
[00:15:13.000 --> 00:15:15.000]  直至有錢還為止
[00:15:15.000 --> 00:15:17.000]  不過債主沒有這樣做
[00:15:17.000 --> 00:15:19.000]  債主開恩
[00:15:19.000 --> 00:15:21.000]  免了他們兩個人的債
[00:15:21.000 --> 00:15:23.000]  主耶穌和西門說
[00:15:23.000 --> 00:15:25.000]  債主就免了他們的債
[00:15:25.000 --> 00:15:27.000]  然後就問西門
[00:15:27.000 --> 00:15:29.000]  這兩個人
[00:15:29.000 --> 00:15:31.000]  哪一個更愛他呢
[00:15:31.000 --> 00:15:33.000]  這兩個人
[00:15:33.000 --> 00:15:35.000]  哪一個更愛他呢
[00:15:35.000 --> 00:15:37.000]  西門就回答
[00:15:37.000 --> 00:15:39.000]  這些考試一流
[00:15:39.000 --> 00:15:41.000]  果然是學者
[00:15:41.000 --> 00:15:43.000]  法利賽人
[00:15:43.000 --> 00:15:45.000]  很熟悉聖經
[00:15:45.000 --> 00:15:47.000]  他怎樣回答
[00:15:47.000 --> 00:15:49.000]  43節
[00:15:49.000 --> 00:15:51.000]  我想是哪些人
[00:15:51.000 --> 00:15:53.000]  多得恩免的人
[00:15:53.000 --> 00:15:55.000]  多得恩免的人
[00:15:55.000 --> 00:15:57.000]  耶穌都讚他
[00:15:57.000 --> 00:15:59.000]  沒有說錯
[00:15:59.000 --> 00:16:01.000]  多得恩免的
[00:16:01.000 --> 00:16:03.000]  愛就更多
[00:16:03.000 --> 00:16:05.000]  很合邏輯
[00:16:05.000 --> 00:16:07.000]  多得恩免的
[00:16:07.000 --> 00:16:09.000]  愛就更多
[00:16:09.000 --> 00:16:11.000]  不過原來往往
[00:16:11.000 --> 00:16:13.000]  有時候我們未必看得到
[00:16:13.000 --> 00:16:15.000]  神的恩典
[00:16:15.000 --> 00:16:17.000]  未必看得到神的慈愛
[00:16:17.000 --> 00:16:19.000]  所以有時候
[00:16:19.000 --> 00:16:21.000]  看不到的時候
[00:16:21.000 --> 00:16:23.000]  愛就少了
[00:16:23.000 --> 00:16:25.000]  其實在神給我們
[00:16:25.000 --> 00:16:27.000]  很多的恩典裏
[00:16:27.000 --> 00:16:29.000]  在神學上
[00:16:29.000 --> 00:16:31.000]  我們將它分了兩種
[00:16:31.000 --> 00:16:33.000]  很有趣
[00:16:33.000 --> 00:16:35.000]  一種叫common grace
[00:16:35.000 --> 00:16:37.000]  每個人都有
[00:16:37.000 --> 00:16:39.000]  你信不信耶穌都有
[00:16:39.000 --> 00:16:41.000]  就好像下雨
[00:16:41.000 --> 00:16:43.000]  上帝不會特意為信耶穌的人下雨
[00:16:43.000 --> 00:16:47.000]  因為神降雨是給他所有的人
[00:16:47.000 --> 00:16:49.000]  降雨給好人
[00:16:49.000 --> 00:16:51.000]  又降雨給
[00:16:51.000 --> 00:16:53.000]  打人的
[00:16:53.000 --> 00:16:55.000]  即是壞人
[00:16:55.000 --> 00:16:57.000]  這叫common grace
[00:16:57.000 --> 00:16:59.000]  或者你追巴士
[00:16:59.000 --> 00:17:01.000]  你祈禱那天不要遲到
[00:17:01.000 --> 00:17:03.000]  我幫助你又追到巴士
[00:17:03.000 --> 00:17:05.000]  這些都是恩典
[00:17:05.000 --> 00:17:09.000]  我們這叫common grace
[00:17:09.000 --> 00:17:11.000]  但是恩典裏面
[00:17:11.000 --> 00:17:13.000]  更加重要的一種叫
[00:17:13.000 --> 00:17:15.000]  救贖的恩典
[00:17:15.000 --> 00:17:17.000]  救贖的恩典
[00:17:17.000 --> 00:17:19.000]  這裏說的是
[00:17:19.000 --> 00:17:21.000]  我們怎樣能夠在神的面前
[00:17:21.000 --> 00:17:23.000]  成為一個蒙恩得救的罪人
[00:17:23.000 --> 00:17:27.000]  這個就重要
[00:17:27.000 --> 00:17:29.000]  在神的面前能夠成為一個蒙恩得救的罪人
[00:17:29.000 --> 00:17:31.000]  這就很不同
[00:17:31.000 --> 00:17:35.000]  在聖經裏面也提過
[00:17:35.000 --> 00:17:37.000]  有十個大麻風的病人
[00:17:37.000 --> 00:17:39.000]  大家不知道有沒有印象
[00:17:39.000 --> 00:17:41.000]  他們一起去找耶穌
[00:17:41.000 --> 00:17:43.000]  他們很醒目
[00:17:43.000 --> 00:17:45.000]  他們知道耶穌有醫治的能力
[00:17:45.000 --> 00:17:47.000]  所以一起去
[00:17:47.000 --> 00:17:49.000]  一個就害怕
[00:17:49.000 --> 00:17:51.000]  但這裏有十個去
[00:17:51.000 --> 00:17:53.000]  十個去找耶穌
[00:17:53.000 --> 00:17:55.000]  結果呢
[00:17:55.000 --> 00:17:57.000]  得不得到醫治
[00:17:57.000 --> 00:17:59.000]  十個都得到醫治
[00:17:59.000 --> 00:18:03.000]  耶穌一次就治好
[00:18:03.000 --> 00:18:05.000]  十個大麻風病人
[00:18:05.000 --> 00:18:07.000]  不過在這十個
[00:18:07.000 --> 00:18:09.000]  大麻風病人裏面
[00:18:09.000 --> 00:18:11.000]  原來
[00:18:11.000 --> 00:18:13.000]  回去多謝耶穌的
[00:18:13.000 --> 00:18:15.000]  只有幾多個
[00:18:15.000 --> 00:18:17.000]  只有一個
[00:18:17.000 --> 00:18:19.000]  那九個去了哪裏
[00:18:19.000 --> 00:18:21.000]  走了
[00:18:21.000 --> 00:18:23.000]  因為已經治好了
[00:18:23.000 --> 00:18:25.000]  當然不需要
[00:18:25.000 --> 00:18:27.000]  治好了
[00:18:27.000 --> 00:18:29.000]  有空喝茶
[00:18:29.000 --> 00:18:31.000]  不需要
[00:18:31.000 --> 00:18:35.000]  很可能在這九個
[00:18:35.000 --> 00:18:37.000]  大麻風的病人裏面
[00:18:37.000 --> 00:18:39.000]  他們得到的就是耶穌
[00:18:39.000 --> 00:18:41.000]  治好了他們的病
[00:18:41.000 --> 00:18:43.000]  治好了他們的病
[00:18:43.000 --> 00:18:45.000]  康復了
[00:18:45.000 --> 00:18:47.000]  所以就不需要耶穌
[00:18:47.000 --> 00:18:49.000]  也不需要回來說多謝
[00:18:49.000 --> 00:18:53.000]  但原來在這十個人裏面
[00:18:53.000 --> 00:18:55.000]  原來是一個
[00:18:55.000 --> 00:18:57.000]  撒瑪利亞人的
[00:18:57.000 --> 00:18:59.000]  麻風病人
[00:18:59.000 --> 00:19:01.000]  其實撒瑪利亞人
[00:19:01.000 --> 00:19:03.000]  本身已經是一個
[00:19:03.000 --> 00:19:05.000]  被猶太人
[00:19:05.000 --> 00:19:07.000]  看不起的一個民族
[00:19:07.000 --> 00:19:09.000]  因為他不是
[00:19:09.000 --> 00:19:11.000]  純種的一族人
[00:19:11.000 --> 00:19:13.000]  他是混了種
[00:19:13.000 --> 00:19:15.000]  他有一半
[00:19:15.000 --> 00:19:17.000]  是猶太人的血統
[00:19:17.000 --> 00:19:19.000]  有些已經納雜了
