
[00:00:00.000 --> 00:00:04.200]  我們一起讀一節聖經,在真言第十章第二十二節,
[00:02:35.040 --> 00:02:39.440]  而且連外邦人都看見神的祝福。
[00:02:39.440 --> 00:02:45.000]  可見這個祝福是看得見的,神真的很祝福他。
[00:02:45.000 --> 00:02:51.320]  當然這個意思並不是說約瑟的一生就沒有經歷過苦難跟挫折。
[00:02:51.320 --> 00:02:53.120]  事實上如果你看約瑟的一生,
[00:02:53.120 --> 00:02:56.320]  他的確走過很多人生的高山與低谷,
[00:02:56.320 --> 00:03:00.920]  他曾經做過奴隸,也被誣告下到監獄裡。
[00:03:00.920 --> 00:03:04.280]  但無論是在怎麼樣的環境當中,
[00:03:04.280 --> 00:03:09.840]  神總是使他手中所做的事情盡都順利。
[00:03:09.840 --> 00:03:11.960]  那個秘訣在哪裡?
[00:03:11.960 --> 00:03:16.000]  那個秘訣就在於神的同在。
[00:03:16.000 --> 00:03:20.160]  我相信那不只是神與他同在,
[00:03:20.160 --> 00:03:24.160]  更是他也常與神同在。
[00:03:24.160 --> 00:03:27.760]  你說這兩者有什麼不同呢?
[00:03:27.760 --> 00:03:30.040]  我要舉個例子你就明白了,
[00:03:30.040 --> 00:03:33.600]  就像在我們中間姐妹在廚房裡做菜,
[00:03:33.600 --> 00:03:36.600]  你先生在外面看報紙,
[00:03:36.600 --> 00:03:39.600]  你一邊做飯,一邊跟他講話。
[00:03:39.600 --> 00:03:44.120]  他在外面一邊看報紙,一邊就「嗯哼,嗯哼,嗯哼」。
[00:03:44.120 --> 00:03:47.560]  當你做完飯出來,問他剛才你所說的事情,
[00:03:47.560 --> 00:03:50.600]  他根本不知道你在說些什麼。
[00:03:50.600 --> 00:03:53.480]  你氣死了,抓了他的報紙,
[00:03:53.480 --> 00:03:57.480]  打他的頭,你剛才死到哪裡去?
[00:03:57.480 --> 00:04:00.920]  他沒有死到哪裡去,他就在那裡。
[00:04:00.920 --> 00:04:05.120]  但是你與他同在,他有沒有與你同在?
[00:04:05.120 --> 00:04:07.680]  他沒有與你同在。
[00:04:07.680 --> 00:04:11.680]  同樣今天很多時候主是與我們同在,弟兄姐妹。
[00:04:11.680 --> 00:04:13.840]  當我們接受耶穌做我們個人救主的時候,
[00:04:13.840 --> 00:04:16.400]  主已經與我們同在了。
[00:04:16.400 --> 00:04:18.760]  當我們兩三個人奉主名的聚集的時候,
[00:04:18.760 --> 00:04:22.120]  就是現在主已經與我們同在了。
[00:04:22.120 --> 00:04:26.520]  但問題是我們不常與主同在。
[00:04:26.520 --> 00:04:30.920]  我們的心思、意念很少在主的身上。
[00:04:30.920 --> 00:04:35.800]  在每天的生活當中,我們常常忙著做我們自己要做的事,
[00:04:35.800 --> 00:04:38.240]  去我們要去的地方,
[00:04:38.240 --> 00:04:41.160]  過我們自己要過的生活。
[00:04:41.160 --> 00:04:47.080]  我們很少停下來尋求神在我們身上的心意是什麼。
[00:04:47.080 --> 00:04:51.120]  弟兄姐妹,其實主的心意並不難以尋求,
[00:04:51.120 --> 00:04:54.960]  只要我們肯來靠近祂。
[00:04:54.960 --> 00:04:58.160]  就像摩西在曠野的時候,
[00:04:58.160 --> 00:05:02.120]  想想看,摩西四十年在曠野,
[00:05:02.120 --> 00:05:08.920]  可能他每天都是帶著羊群走來走去在曠野,
[00:05:08.920 --> 00:05:14.960]  他從來沒有注意到其實神一直與他同在了。
[00:05:14.960 --> 00:05:18.640]  一直到有一天,他在曠野,
[00:05:18.640 --> 00:05:22.120]  看到荊棘被火燃燒。
[00:05:22.120 --> 00:05:25.200]  其實本來在曠野裡面太陽這麼大,
[00:05:25.200 --> 00:05:28.880]  直曬下來,非常炎熱,
[00:05:28.880 --> 00:05:33.000]  荊棘起火不是一件稀奇的事情。
[00:05:33.000 --> 00:05:40.440]  可那天他看見那個荊棘被火燃燒卻沒有被燒毀。
[00:05:40.440 --> 00:05:45.440]  摩西遠遠地看著這個沒有被燒毀的荊棘,
[00:05:45.440 --> 00:05:49.320]  本來他可以看看就算了,
[00:05:49.320 --> 00:05:52.320]  因為他有很多的羊群要照顧,
[00:05:52.320 --> 00:05:56.000]  還有很多事情需要等著他去做。
[00:05:56.000 --> 00:05:59.600]  但摩西看著,看著,
[00:05:59.600 --> 00:06:06.680]  他就決定他要走過去,要靠近去看。
[00:06:06.680 --> 00:06:09.000]  而當他一靠近,
[00:06:09.000 --> 00:06:11.760]  出埃及第三章第四節,
[00:06:11.760 --> 00:06:16.000]  這時候耶和華神見他過去要看,
[00:06:16.000 --> 00:06:20.280]  就從荊棘裡呼叫說:摩西,摩西。
[00:06:20.280 --> 00:06:22.760]  他說我在這裡。
[00:06:22.760 --> 00:06:24.760]  很有意思,你要知道,
[00:06:24.760 --> 00:06:27.600]  當摩西這麼多年,
[00:06:27.600 --> 00:06:31.400]  在曠野只是走來走去的時候,
[00:06:31.400 --> 00:06:33.680]  神沒有對他說話。
[00:06:33.680 --> 00:06:37.760]  當摩西只是從遠處來觀看的時候,
[00:06:37.760 --> 00:06:40.280]  神也沒有對他說話。
[00:06:40.280 --> 00:06:43.880]  只有當摩西來靠近神的時候,
[00:06:43.880 --> 00:06:47.120]  神開始向他說話。
[00:06:47.120 --> 00:06:50.600]  我們看見在摩西還沒有為神工作以前,
[00:06:50.600 --> 00:06:54.720]  摩西必須先要來靠近神。
[00:06:54.720 --> 00:06:56.000]  第二節你要知道一件事,
[00:06:56.000 --> 00:07:00.440]  今天神在你身上也是有榮耀的計畫的。
[00:07:00.440 --> 00:07:04.400]  神在你身上也有命定的祝福要你得著的,
[00:07:04.400 --> 00:07:08.080]  但是你一定要先要來靠近神。
[00:07:08.080 --> 00:07:11.800]  我再說,今天神是有話要向你說,
[00:07:11.800 --> 00:07:14.440]  神有工作要你做,
[00:07:14.440 --> 00:07:16.640]  神有意象要你看見,
[00:07:16.640 --> 00:07:19.480]  神有神蹟要你顯明。
[00:07:19.480 --> 00:07:21.520]  唯獨欠缺一件事情,
[00:07:21.520 --> 00:07:24.040]  就是你要來靠近神。
[00:07:24.040 --> 00:07:25.480]  Amen!
[00:07:25.480 --> 00:07:28.840]  你不但是要知道神常與你同在,
[00:07:28.840 --> 00:07:31.560]  你更是要常與神同在。
[00:07:31.560 --> 00:07:35.880]  只有當你的心思意念來靠近神的時候,
[00:07:35.880 --> 00:07:37.920]  神就要向你來說話,
[00:07:37.920 --> 00:07:40.400]  神就要向你顯明他的恩典,
[00:07:40.400 --> 00:07:42.640]  他的憐憫,他的能力。
[00:07:42.640 --> 00:07:44.120]  Amen!
[00:07:44.120 --> 00:07:48.560]  那你說我們要怎麼樣來靠近神呢?
[00:07:48.560 --> 00:07:52.600]  我建議你每天要花時間做兩件事情。
[00:07:52.600 --> 00:07:55.000]  第一個,要花時間來敬拜神。
[00:07:55.000 --> 00:07:59.040]  跟你們說,要花時間來敬拜神。
[00:07:59.040 --> 00:08:01.720]  為什麼敬拜那麼重要?
[00:08:01.720 --> 00:08:03.800]  因為當我們在敬拜的時候,
[00:08:03.800 --> 00:08:06.360]  神的靈就能夠幫助我們,
[00:08:06.360 --> 00:08:10.360]  讓我們的心思意念能夠轉移到神的身上,
[00:08:10.360 --> 00:08:12.720]  否則的話,在我們每天的生活當中,
[00:08:12.720 --> 00:08:16.800]  我們的心思意念很容易停留在我們的環境上,
[00:08:16.800 --> 00:08:22.120]  我們的心思意念很容易停留在我們的難處上面。
[00:08:22.120 --> 00:08:25.360]  很多時候我們就很難經歷到神的工作,
[00:08:25.360 --> 00:08:27.920]  只有當我們來敬拜神的時候,
[00:08:27.920 --> 00:08:32.400]  你知道敬拜就是給聖靈一個工作的機會,
[00:08:32.400 --> 00:08:36.040]  你讓聖靈能夠在你的裡面幫助你,
[00:08:36.040 --> 00:08:40.120]  能夠讓你的心思意念轉移到神的身上,
[00:08:40.120 --> 00:08:45.560]  讓你再次思想到神在你生命當中一切的恩慈與憐憫,
[00:08:45.560 --> 00:08:49.120]  讓你思想到神的偉大與幸福,
[00:08:49.120 --> 00:08:54.960]  能夠思想到神在你生命當中那個永遠不離不棄的愛。
[00:08:54.960 --> 00:08:57.480]  你就一次一次來到神的面前,
[00:08:57.480 --> 00:09:00.840]  你的心靈能夠被神所觸摸,
[00:09:00.840 --> 00:09:06.160]  在敬拜當中,你的心能夠再次遇見神。
[00:09:06.160 --> 00:09:09.560]  那你說,我不知道會唱詩怎麼辦?
[00:09:09.560 --> 00:09:11.560]  最簡單的方式
[00:09:11.560 --> 00:09:16.040]  就是放一下我們教會的敬拜CD,跟著大聲唱,Amen?
[00:09:16.040 --> 00:09:19.640]  我們教會的敬拜CD是很有恩高的,Amen?
[00:09:19.640 --> 00:09:21.640]  但你不要只是聽啊,
[00:09:21.640 --> 00:09:24.400]  你一定要開口跟著唱。
[00:09:24.400 --> 00:09:28.000]  第二點我告訴你,開口唱是非常重要的。
[00:09:28.000 --> 00:09:30.400]  我常常說,敬拜的能力
[00:09:30.400 --> 00:09:33.800]  不是當你在看別人敬拜的時候釋放出來的,
[00:09:33.800 --> 00:09:37.960]  敬拜的能力不是當你在聽別人敬拜的時候釋放出來的,
[00:09:37.960 --> 00:09:43.560]  敬拜的能力,唯有是你自己開口敬拜的時候才能釋放出來。
[00:09:43.560 --> 00:09:47.720]  你一定要花時間來敬拜神。
[00:09:47.720 --> 00:09:50.240]  第二,你要花時間來默想神的話語。
[00:09:50.240 --> 00:09:54.040]  跟你們說,花時間默想神的話語。
[00:09:54.040 --> 00:09:56.280]  詩篇第一篇第二節說,
[00:09:56.280 --> 00:10:00.000]  為喜愛耶華律法的晝夜思想,怎麼樣?
[00:10:00.000 --> 00:10:03.480]  這個人變為有福。
[00:10:03.480 --> 00:10:07.880]  不但是喜愛耶華律法,而且晝夜思想,
[00:10:07.880 --> 00:10:09.640]  這個人是有福的。
[00:10:09.640 --> 00:10:11.160]  換句話說,什麼叫晝夜思想?
[00:10:11.160 --> 00:10:15.400]  要把神的話讀到你的心裡面去。
[00:10:15.400 --> 00:10:17.200]  你知道我們在讀聖經的時候,
[00:10:17.200 --> 00:10:21.160]  常常讀來讀去,只讀到白紙黑字。
[00:10:21.160 --> 00:10:24.680]  什麼都沒讀進去,讀是讀,什麼都沒讀進去。
[00:10:24.680 --> 00:10:27.160]  所以我自己在讀經的時候,
[00:10:27.160 --> 00:10:30.840]  我通常在讀經之前,一定要做一個禱告的。
[00:10:30.840 --> 00:10:35.520]  我說,主啊,求你今天給我一句話。
[00:10:35.520 --> 00:10:40.360]  然後我才開始讀神的話,用神的話來導讀。
[00:10:40.360 --> 00:10:44.480]  很奇妙,每天當我這樣祈求的時候,
[00:10:44.480 --> 00:10:48.160]  每天就神會給我一個意念,
[00:10:48.160 --> 00:10:51.120]  每天就神給我一句話。
[00:10:51.120 --> 00:10:53.840]  事實上,如果你聽過我的靈修專線的話,
[00:10:53.840 --> 00:10:57.680]  你就會發現我的靈修專線其實都是每一天,
[00:10:57.680 --> 00:11:03.960]  從神所給我的一個意念、一句話開始所寫出來的。
[00:11:03.960 --> 00:11:06.480]  如果你不知道從何開始讀起,
[00:11:06.480 --> 00:11:12.440]  那我鼓勵你,跟隨我們教會的讀經計畫來讀經吧。
[00:11:12.440 --> 00:11:16.760]  在你手機上,能夠download我們教會的ROLCC social app,
[00:11:16.760 --> 00:11:20.280]  download過了沒有啊?有沒有download啊?
[00:11:20.280 --> 00:11:27.760]  你打開裡面,我們裡面有一個每日靈糧這個icon,
[00:11:27.760 --> 00:11:31.720]  點擊進去,它就會帶著你一起敬拜,
[00:11:31.720 --> 00:11:36.200]  一起聽靈修專線,然後用經文來導讀。
[00:11:36.200 --> 00:11:39.360]  要每天花時間來默想神的話,
[00:11:39.360 --> 00:11:42.960]  你就能在每天的生活當中經歷神的同在。
[00:11:42.960 --> 00:11:45.920]  你們,事實上,四篇第一篇第三節,
[00:11:45.920 --> 00:11:49.960]  已經告訴我們默想神話語所帶來的祝福。
[00:11:49.960 --> 00:11:54.040]  第三節說,他要像一棵樹栽在漆水旁,
[00:11:54.040 --> 00:11:57.480]  按時候結果子,葉子也不枯乾。
[00:11:57.480 --> 00:12:02.120]  凡他所做的怎麼樣?盡都順利。
[00:12:02.120 --> 00:12:07.000]  哇,想想看,這是多麼濛浮的一個畫面。
[00:12:07.000 --> 00:12:09.760]  你可不渴望你在這個畫面裡面,
[00:12:09.760 --> 00:12:13.080]  能夠像一棵樹栽在漆水旁,
[00:12:13.080 --> 00:12:16.040]  按時結果子,葉子也不枯乾。
[00:12:16.040 --> 00:12:19.600]  凡手中所做的,盡都順利。
[00:12:19.600 --> 00:12:25.640]  很簡單,你只要每天來靠近神,
[00:12:25.640 --> 00:12:28.360]  只有到每天來靠近神的時候,
[00:12:28.360 --> 00:12:33.200]  我們就能經歷神同在所帶來的祝福。
[00:12:33.200 --> 00:12:34.480]  Amen?
[00:12:34.480 --> 00:12:37.440]  第二,你要信靠神的應許。
[00:12:37.440 --> 00:12:41.400]  各位朋友,要信靠神的應許。
[00:12:41.400 --> 00:12:44.040]  希伯來書第十一章第六節裡面這樣說,
[00:12:44.040 --> 00:12:47.160]  人非有信就不能得神的喜悅,
[00:12:47.160 --> 00:12:50.360]  因為到神面前來的人必須信有神,
[00:12:50.360 --> 00:12:54.360]  且信他賞賜那尋求他的人。
[00:12:54.360 --> 00:12:56.680]  所以講到我們若想得到神的喜悅,
[00:12:56.680 --> 00:12:59.160]  得摸神的祝福,換句話說,
[00:12:59.160 --> 00:13:02.720]  有一個很重要的條件就是要來信靠神,
[00:13:02.720 --> 00:13:05.880]  不但是要相信有神而已。
[00:13:05.880 --> 00:13:09.480]  第二,你要知道光是相信有神是不夠的。
[00:13:09.480 --> 00:13:12.000]  你一定要信靠神的應許,
[00:13:12.000 --> 00:13:17.640]  相信神必要賞賜尋求他的人,Amen?
[00:13:17.640 --> 00:13:19.160]  第二,你今天作為一個神的兒女,
[00:13:19.160 --> 00:13:22.040]  你必須確信一件事情,
[00:13:22.040 --> 00:13:27.160]  那就是神所應許的,他必成就。
[00:13:27.160 --> 00:13:32.440]  我再說一次,神所應許的,他必成就。
[00:13:32.440 --> 00:13:37.400]  你還記得有一次主耶穌帶著門徒在迦勒利海,
[00:13:37.400 --> 00:13:39.320]  馬可福音第四章三十五節說,
[00:13:39.320 --> 00:13:40.840]  當那天晚上,
[00:13:40.840 --> 00:13:45.160]  耶穌對門徒說,我們渡到那邊去吧。
[00:13:45.160 --> 00:13:47.000]  我相信我們都會同意,
[00:13:47.000 --> 00:13:50.600]  當主耶穌說,我們渡到那邊去的時候,
[00:13:50.600 --> 00:13:53.720]  祂的意思就是我們是會渡到那邊去的。
[00:13:53.720 --> 00:13:57.960]  祂的意思不是叫我們在半路被淹死的,Amen?
[00:13:57.960 --> 00:13:59.560]  但是不可否認的,
[00:13:59.560 --> 00:14:02.520]  從主耶穌講這一句話,
[00:14:02.520 --> 00:14:05.960]  一直到後來門徒們到達對岸,
[00:14:05.960 --> 00:14:09.960]  中間卻經過一場風暴來。
[00:14:09.960 --> 00:14:11.240]  三十七節怎麼說呢?
[00:14:11.240 --> 00:14:14.600]  這裡說忽然起了暴風,
[00:14:14.600 --> 00:14:19.240]  波浪打入船內,甚至船要滿了水。
[00:14:19.240 --> 00:14:21.800]  這裡說忽然,
[00:14:21.800 --> 00:14:25.800]  可見這不是一場預期中的風暴,
[00:14:25.800 --> 00:14:28.680]  而且這場風暴也不是平常的風暴。
[00:14:28.680 --> 00:14:31.480]  這裡說這暴風,
[00:14:31.480 --> 00:14:37.000]  風浪不但打入船內,而且船都幾乎滿了水。
[00:14:37.000 --> 00:14:41.320]  這場暴風不但是出乎人的意料,
[00:14:41.320 --> 00:14:44.280]  而且叫人不知所措。
[00:14:44.280 --> 00:14:46.920]  就連門徒們,這些在迦勒利海
[00:14:46.920 --> 00:14:49.720]  生活了這麼多年的打魚的漁夫,
[00:14:49.720 --> 00:14:53.400]  連他們都大喊救命。
[00:14:53.400 --> 00:14:56.200]  雖然以前常常唱有豬在窩川上,
[00:14:56.200 --> 00:14:58.840]  我就不怕風浪。
[00:14:58.840 --> 00:15:01.320]  但風浪一來,主還是在船上,
[00:15:01.320 --> 00:15:04.120]  我們還是害怕了。
[00:15:04.120 --> 00:15:06.120]  很奇怪,
[00:15:06.120 --> 00:15:09.240]  在這樣一場風浪當中,請問主在哪裡?
[00:15:09.240 --> 00:15:11.160]  主在幹什麼?
[00:15:11.160 --> 00:15:12.600]  三十八節,
[00:15:12.600 --> 00:15:17.560]  耶穌在船尾上枕著枕頭睡覺。
[00:15:17.560 --> 00:15:19.640]  而且睡得很熟,
[00:15:19.640 --> 00:15:23.480]  睡到要叫門徒把祂搖醒、叫醒。
[00:15:23.480 --> 00:15:24.760]  哇!
[00:15:24.760 --> 00:15:26.200]  這邊,
[00:15:26.200 --> 00:15:29.240]  你看見驚慌失措大喊救命,
[00:15:29.240 --> 00:15:31.880]  那邊卻在睡覺,
[00:15:31.880 --> 00:15:34.040]  而且睡得很安穩。
[00:15:34.040 --> 00:15:36.440]  哇!何等的對比啊!
[00:15:36.440 --> 00:15:38.200]  難怪有人說,
[00:15:38.200 --> 00:15:41.080]  當我們在患難當中的時候,
[00:15:41.080 --> 00:15:43.720]  最讓你受不了的一件事情,
[00:15:43.720 --> 00:15:45.960]  就是好像神什麼都不做,
[00:15:45.960 --> 00:15:47.160]  不是嗎?
[00:15:47.160 --> 00:15:49.400]  你有這樣的經驗嗎?
[00:15:49.400 --> 00:15:51.240]  都有在人生的風暴當中,
[00:15:51.240 --> 00:15:53.880]  忽然而來的風暴。
[00:15:53.880 --> 00:15:56.760]  你不斷向神呼求,
[00:15:56.760 --> 00:15:59.640]  可是好像神什麼都沒有做,
[00:15:59.640 --> 00:16:02.840]  好像神在睡覺一樣。
[00:16:02.840 --> 00:16:07.400]  但事實上,難道神真的什麼都沒有做嗎?
[00:16:07.400 --> 00:16:10.040]  其實神從來沒有離開過他們。
[00:16:10.040 --> 00:16:12.840]  祖在風暴中一直與他們同在,
[00:16:12.840 --> 00:16:17.720]  而且船也沒有沉下去。
[00:16:17.720 --> 00:16:19.000]  恐懼,
[00:16:19.000 --> 00:16:24.360]  很多時候都是在人心裡的一個想像。
[00:16:24.360 --> 00:16:25.640]  所以難怪,
[00:16:25.640 --> 00:16:29.480]  後來當主耶穌平靜風暴之後,
[00:16:29.480 --> 00:16:30.680]  主就對他們說,
[00:16:30.680 --> 00:16:32.840]  你們為什麼膽怯呢?
[00:16:32.840 --> 00:16:36.200]  難道還沒有信心嗎?
[00:16:36.200 --> 00:16:39.000]  主不是早已經應許了嗎?
[00:16:39.000 --> 00:16:41.880]  我們會渡到那邊去的。
[00:16:41.880 --> 00:16:43.480]  主所應許的,
[00:16:43.480 --> 00:16:46.920]  祂必成就。
[00:16:46.920 --> 00:16:51.640]  第二點,今天當你在面對人生各樣風暴的時候,
[00:16:51.640 --> 00:16:55.640]  當你在經過生命中重重難關的時候,
[00:16:55.640 --> 00:16:59.480]  你一定要堅持信靠神的應許,
[00:16:59.480 --> 00:17:05.240]  你就必然能夠得到神應許所帶來的祝福。
[00:17:05.240 --> 00:17:07.400]  就像大衛一樣,
[00:17:07.400 --> 00:17:13.160]  你看大衛一生經歷過多少的艱難跟困境。
[00:17:13.160 --> 00:17:18.200]  大衛的一生經過多少所謂的內憂跟外患。
[00:17:18.200 --> 00:17:22.840]  可是我很喜歡《撒摩爾記》上第三十章第六節的話,
[00:17:22.840 --> 00:17:25.640]  在這裡大衛經過一切的內憂外患,
[00:17:25.640 --> 00:17:26.600]  最後面他說,
[00:17:26.600 --> 00:17:29.080]  大衛卻依靠耶和華他的神,
[00:17:29.080 --> 00:17:33.800]  怎麼樣?心裡堅固。
[00:17:33.800 --> 00:17:36.760]  他堅持信靠神的應許,
[00:17:36.760 --> 00:17:41.320]  最終他就經歷神的拯救。
[00:17:41.320 --> 00:17:45.720]  第二點,人生雖然是充滿各樣的考驗,
[00:17:45.720 --> 00:17:51.400]  而且這些考驗好像一次比一次更加厲害,
[00:17:51.400 --> 00:17:53.320]  但我卻要告訴你,
[00:17:53.320 --> 00:18:00.440]  每一次的考驗都是要加徵我們得勝的恩高的。
[00:18:00.440 --> 00:18:06.120]  你還記得當主耶穌在曠野受魔鬼試探的時候,
[00:18:06.120 --> 00:18:08.840]  路加福音第四章十三節、十四節怎麼說呢?
[00:18:08.840 --> 00:18:11.800]  這裡說魔鬼用完了各樣的試探,
[00:18:11.800 --> 00:18:14.280]  就暫時離開耶穌。
[00:18:14.280 --> 00:18:15.240]  十四節說,
[00:18:15.240 --> 00:18:18.440]  耶穌滿有聖靈的能力回到加利利,
[00:18:18.440 --> 00:18:21.720]  祂的名聲就傳遍了四方。
[00:18:21.720 --> 00:18:23.400]  很有意思,
[00:18:23.400 --> 00:18:27.160]  我們看見在耶穌沒有受試探以前,
[00:18:27.160 --> 00:18:29.960]  祂沒有行過任何的神蹟,
[00:18:29.960 --> 00:18:32.520]  但耶穌受試探之後,
[00:18:32.520 --> 00:18:37.640]  祂就滿有聖靈的能力傳到醫病趕鬼。
[00:18:37.640 --> 00:18:41.480]  我再說一次,在耶穌沒有受試探以前,
[00:18:41.480 --> 00:18:44.600]  祂沒有行過任何神蹟,
[00:18:44.600 --> 00:18:46.840]  但耶穌受試探之後,
[00:18:46.840 --> 00:18:52.360]  祂就滿有聖靈的能力傳到醫病趕鬼。
[00:18:52.360 --> 00:18:59.080]  每一次的考驗都是加徵我們得勝的恩高的。
[00:18:59.080 --> 00:19:03.080]  所以今天無論你面對怎麼樣的難處,怎麼樣的環境,
[00:19:03.080 --> 00:19:05.400]  怎麼樣的風暴,
[00:19:05.400 --> 00:19:09.560]  你一定要選擇堅持來信靠神,
[00:19:09.560 --> 00:19:11.800]  堅持信靠神的應許,
[00:19:11.800 --> 00:19:16.440]  你就必然能夠在各樣的風暴當中站立得穩,
[00:19:16.440 --> 00:19:19.080]  不但不至於動搖,
[00:19:19.080 --> 00:19:22.920]  而且你必然得到神應許的祝福。
[00:19:22.920 --> 00:19:24.280]  Amen?
[00:19:24.280 --> 00:19:25.960]  最後第三,
[00:19:25.960 --> 00:19:31.320]  你要遵行神的法則,跟你們說要遵行神的法則了。
[00:19:31.320 --> 00:19:35.240]  另外在上第二章第三節這裡說,
[00:19:35.240 --> 00:19:37.880]  遵行耶華你神所吩咐的,
[00:19:37.880 --> 00:19:41.640]  照著摩西律法上所寫的去行主的道,
[00:19:41.640 --> 00:19:44.360]  遵守祂的律例、誡命、典章、法度,
[00:19:44.360 --> 00:19:48.760]  這樣你無論做什麼事,不拘往何處去,怎麼樣,
[00:19:48.760 --> 00:19:51.720]  竟都亨通。
[00:19:51.720 --> 00:19:53.640]  這裡講得很清楚,
[00:19:53.640 --> 00:19:56.600]  當我們遵行神的法則的時候,
[00:19:56.600 --> 00:19:59.080]  那無論我們走到哪裡,
[00:19:59.080 --> 00:20:00.920]  無論我們做什麼事,
[00:20:00.920 --> 00:20:03.400]  都竟都順利。
[00:20:03.400 --> 00:20:05.640]  可見的遵行神的法則,
[00:20:05.640 --> 00:20:10.360]  是我們得蒙神祝福很重要的關鍵弟兄姐妹。
[00:20:10.360 --> 00:20:13.240]  這就好像你到任何一個國家,
[00:20:13.240 --> 00:20:15.640]  你都必須要遵守這個國家的法則,
[00:20:15.640 --> 00:20:18.600]  你才能得蒙祝福一樣。
[00:20:18.600 --> 00:20:22.520]  我還記得有一次我們全家去巴哈馬斯去度假,
[00:20:22.520 --> 00:20:26.280]  一下了飛機我就去租車子,
[00:20:26.280 --> 00:20:28.360]  租車公司的人就告訴我,
[00:20:28.360 --> 00:20:31.960]  我們在巴哈馬斯開車是跟美國不大一樣,
[00:20:31.960 --> 00:20:36.120]  在美國是人坐在左邊開右線,
[00:20:36.120 --> 00:20:37.880]  但他告訴我在巴哈馬斯,
[00:20:37.880 --> 00:20:42.040]  人還是坐在左邊,不過開左線。
[00:20:42.040 --> 00:20:45.960]  所以他一直提醒我要記得開左線,開左線,開左線,
[00:20:45.960 --> 00:20:48.360]  我說好好好好。
[00:20:48.360 --> 00:20:52.600]  可是一開出去,一轉彎,又轉到右線去了。
[00:20:52.600 --> 00:20:56.040]  哇,我眼看著所有的車迎面而來,
[00:20:56.040 --> 00:20:59.240]  嚇得我立刻把車停下來,
[00:20:59.240 --> 00:21:03.160]  結果整個交通因著我就癱瘓了。
[00:21:03.160 --> 00:21:05.800]  感謝神啊,雖然整個癱瘓,
[00:21:05.800 --> 00:21:08.600]  但是神保守我們全家還十分有平安,
[00:21:08.600 --> 00:21:12.360]  只是臉面丟盡而已。
