
[00:00:00.000 --> 00:00:06.000]  好,大家平安,非常開心能夠來到你們當中。
[00:01:55.500 --> 00:01:59.000]  商人就是看全世界為了得到更多經濟的能力。
[00:01:59.000 --> 00:02:04.500]  但是我們基督徒要看全世界都要得到聽見耶穌的救恩。
[00:02:04.500 --> 00:02:09.000]  但是我們基督徒看全世界就是看全世界怎樣能夠得到耶穌基督的救恩。
[00:02:09.000 --> 00:02:15.000]  所以Worldwide的意思就是我要看世界哪裡還沒有救恩。
[00:02:15.000 --> 00:02:20.000]  所以全世界的意思就是我們要看哪個地方還沒有得到救恩。
[00:02:20.000 --> 00:02:22.500]  若是那裡沒有我們就要去了。
[00:02:22.500 --> 00:02:25.000]  如果那裡沒有我們就去了。
[00:02:25.000 --> 00:02:28.000]  那裡沒有我們就應該去。
[00:02:28.000 --> 00:02:30.000]  那裡沒有我們就應該去。
[00:02:30.000 --> 00:02:34.500]  對商人而言就是那裡有商機我就要去。
[00:02:34.500 --> 00:02:37.000]  好像商人一樣,哪裡有商機我就要去。
[00:02:37.000 --> 00:02:39.000]  哪裡可以賺錢我就要去。
[00:02:39.000 --> 00:02:40.500]  哪裡可以賺錢我就要去。
[00:02:40.500 --> 00:02:43.000]  所以中國人在全世界賺錢對嗎?
[00:02:43.000 --> 00:02:45.000]  所以中國人在全世界賺很多錢。
[00:02:45.000 --> 00:02:47.500]  哪裡可以賺錢哪裡就有中國人。
[00:02:47.500 --> 00:02:49.500]  哪裡可以賺錢哪裡就有中國人。
[00:02:49.500 --> 00:02:51.000]  我們不怕苦的。
[00:02:51.000 --> 00:02:52.000]  我們不怕苦的。
[00:02:52.000 --> 00:02:52.500]  是嗎?
[00:02:52.500 --> 00:02:53.000]  是嗎?
[00:02:53.000 --> 00:02:54.000]  中國人很厲害。
[00:02:54.000 --> 00:02:55.000]  中國人很厲害。
[00:02:55.000 --> 00:02:58.000]  但是中國的基督徒應該也是一樣。
[00:02:58.000 --> 00:03:00.500]  所以中國的基督徒應該也是一樣。
[00:03:00.500 --> 00:03:02.500]  華人的基督徒應該也是一樣。
[00:03:02.500 --> 00:03:04.000]  華人的基督徒應該也是一樣。
[00:03:04.000 --> 00:03:13.000]  哪裡有屬靈的商機就是贏得靈魂的需要。
[00:03:13.000 --> 00:03:20.000]  那裡沒有聽見耶穌很久了,就應該我們要去。
[00:03:20.000 --> 00:03:21.500]  所以應該我們就要去。
[00:03:21.500 --> 00:03:22.000]  是嗎?
[00:03:22.000 --> 00:03:23.000]  是嗎?
[00:03:23.000 --> 00:03:27.000]  所以我們有worldwide的眼光。
[00:03:27.000 --> 00:03:33.000]  打開世界地圖哪裡有福音的需要呢?
[00:03:33.000 --> 00:03:36.000]  我們就應該看見就應該去。
[00:03:36.000 --> 00:03:38.000]  我們就看見我們就應該去。
[00:03:38.000 --> 00:03:43.000]  哪裡有福音的需要我們的鼻子要很靈敏要聞得到。
[00:03:43.000 --> 00:03:46.000]  哪裡有靈魂的需要我們的鼻子要很敏感就聞到。
[00:03:46.000 --> 00:03:48.000]  聞一聞全世界。
[00:03:48.000 --> 00:03:49.000]  聞一聞全世界。
[00:03:49.000 --> 00:03:59.000]  哪裡人的靈魂真的在呼喊而且他們的心很痛他們有很大的需要我們就要去。
[00:03:59.000 --> 00:04:04.000]  哪裡人的靈魂真的在呼喊而且他們的心很痛他們有很大的需要我們就要去。
[00:04:04.000 --> 00:04:07.000]  所以感謝主我們一起worldwide。
[00:04:07.000 --> 00:04:09.000]  感謝主我們來到全世界。
[00:04:09.000 --> 00:04:15.000]  而且你們的英文裡面講的後面不是church是mission。
[00:04:15.000 --> 00:04:21.000]  而且我們宗派的名字不是教會是一個差會。
[00:04:21.000 --> 00:04:23.000]  就是動的。
[00:04:23.000 --> 00:04:25.000]  是一個動感的。
[00:04:25.000 --> 00:04:27.000]  mission就是要動對不對?
[00:04:27.000 --> 00:04:30.000]  行動的一個宣教行動的。
[00:04:30.000 --> 00:04:32.000]  教會要幹什麼?
[00:04:32.000 --> 00:04:33.000]  教會做什麼呢?
[00:04:33.000 --> 00:04:34.000]  教會是坐的。
[00:04:34.000 --> 00:04:38.000]  教會就是坐的。
[00:04:38.000 --> 00:04:40.000]  教會強調聚會。
[00:04:40.000 --> 00:04:42.000]  教會強調聚會。
[00:04:42.000 --> 00:04:46.000]  mission強調使命我們要出去我們要go。
[00:04:46.000 --> 00:04:49.000]  猜拳的就是強調行動我們要去。
[00:04:49.000 --> 00:04:50.000]  對嗎?
[00:04:50.000 --> 00:04:51.000]  對。
[00:04:51.000 --> 00:04:58.000]  所以就是因為趙世光巫師以前mission他動到這裡所以這裡才有教會。
[00:04:58.000 --> 00:05:03.000]  所以趙世光牧師在最初的時候他要動所以就來到這裡開始教會。
[00:05:03.000 --> 00:05:05.000]  所以我們的前輩是動的。
[00:05:05.000 --> 00:05:06.000]  我們的前輩是動的。
[00:05:06.000 --> 00:05:07.000]  我們也要動。
[00:05:07.000 --> 00:05:08.000]  我們也要動。
[00:05:08.000 --> 00:05:10.000]  跟你旁邊動一動好嗎?
[00:05:10.000 --> 00:05:13.000]  動一動動一動。
[00:05:13.000 --> 00:05:17.000]  所以猜拳是要動的對嗎?
[00:05:17.000 --> 00:05:19.000]  猜拳是要動的。
[00:05:19.000 --> 00:05:22.000]  不要一年只動一個禮拜。
[00:05:22.000 --> 00:05:24.000]  一年只做一個禮拜。
[00:05:24.000 --> 00:05:27.000]  只做一個禮拜。
[00:05:27.000 --> 00:05:29.000]  我們要一年鼓勵我們動。
[00:05:29.000 --> 00:05:32.000]  這一個禮拜鼓勵我們動一年。
[00:05:32.000 --> 00:05:34.000]  這個禮拜我們要動一年。
[00:05:34.000 --> 00:05:36.000]  給我們empower一年。
[00:05:36.000 --> 00:05:38.000]  給我們有能力的來動的。
[00:05:38.000 --> 00:05:40.000]  所以求主幫助我們。
[00:05:40.000 --> 00:05:41.000]  求主幫助我們。
[00:05:41.000 --> 00:05:48.000]  所以今天跟大家分享的是全世界哪裡的人還沒有聽見呢?
[00:05:48.000 --> 00:05:52.000]  我們今天要分享的是全世界哪裡的人還沒有聽見呢?
[00:05:52.000 --> 00:05:55.000]  所以叫做讓萬民都聽見。
[00:05:55.000 --> 00:05:57.000]  所以叫做讓萬民都聽見。
[00:05:57.000 --> 00:06:04.000]  所以期待世界上讓萬民都聽見的意思就是要問哪裡的人還沒有聽見?
[00:06:04.000 --> 00:06:08.000]  事實上就是問下這個世界還有哪裡的人還沒有聽見呢?
[00:06:08.000 --> 00:06:11.000]  我們知道世界上哪裡的人還沒有聽見嗎?
[00:06:11.000 --> 00:06:17.000]  我們知不知道世界上哪裡的人還沒有聽見呢?
[00:06:17.000 --> 00:06:20.000]  世界上已經有超過八十億的人口。
[00:06:20.000 --> 00:06:23.000]  世界上已經有超過八十億的人口。
[00:06:23.000 --> 00:06:31.000]  有三分之一多的人他們基本上是不像我們一樣
[00:06:31.000 --> 00:06:36.000]  他們旁邊有基督徒,旁邊有教會。
[00:06:36.000 --> 00:06:41.000]  有三分之一的人不像我們這樣旁邊有基督徒或者教會。
[00:06:41.000 --> 00:06:44.000]  所以他們基本沒有機會聽見。
[00:06:44.000 --> 00:06:47.000]  所以基本上他們沒有辦法聽得見。
[00:06:47.000 --> 00:06:52.000]  他們也沒有電台,也沒有電視,也沒有機會聽見。
[00:06:52.000 --> 00:06:55.000]  沒有電台,沒有電視,聽不見。
[00:06:55.000 --> 00:06:58.000]  所以需要有人把福音帶過去。
[00:06:58.000 --> 00:07:01.000]  所以需要有人將福音帶給他們。
[00:07:01.000 --> 00:07:04.000]  全世界跟美國是不一樣的。
[00:07:04.000 --> 00:07:06.000]  全世界跟美國不是不一樣。
[00:07:06.000 --> 00:07:10.000]  美國第一批從英國來的就是基督徒。
[00:07:10.000 --> 00:07:14.000]  美國第一批從英國來的就是基督徒。
[00:07:14.000 --> 00:07:17.000]  當然這裡的原住民當時可能不是,
[00:07:17.000 --> 00:07:21.000]  但是第一批來的就是基督徒。
[00:07:21.000 --> 00:07:23.000]  當時的原住民在這裡不是基督徒,
[00:07:23.000 --> 00:07:27.000]  但是第一批移民來到這個地方是基督徒。
[00:07:27.000 --> 00:07:30.000]  所以跟全世界的國家很不一樣。
[00:07:30.000 --> 00:07:33.000]  所以跟其他世界各地的國家不一樣。
[00:07:33.000 --> 00:07:39.000]  所以美國也可以說是全世界可能基督化最多的國家。
[00:07:39.000 --> 00:07:44.000]  所以美國也可以說是全世界可能基督化最多的國家。
[00:07:44.000 --> 00:07:48.000]  也可能是全世界非常蒙福的地方。
[00:07:48.000 --> 00:07:51.000]  可以說是全世界美國是很蒙福的國家。
[00:07:51.000 --> 00:07:54.000]  因為福音帶來福氣,對嗎?
[00:07:54.000 --> 00:07:57.000]  因為福音帶來福氣,對嗎?
[00:07:57.000 --> 00:08:03.000]  因為我們信了耶穌,有了福音,你人生就蒙福了。
[00:08:03.000 --> 00:08:07.000]  因為我們信了耶穌,蒙了福氣,我們人生就蒙福了。
[00:08:07.000 --> 00:08:11.000]  蒙福的人我們要成為一個祝福。
[00:08:11.000 --> 00:08:13.000]  我們蒙福的人要成為一個祝福。
[00:08:13.000 --> 00:08:15.000]  我們蒙福的人要成為一個祝福。
[00:08:15.000 --> 00:08:20.000]  蒙福的人要成為恩典福氣的管道。
[00:08:20.000 --> 00:08:23.000]  蒙福的人應該成為恩典福氣的管道。
[00:08:23.000 --> 00:08:29.000]  不要只是做一個蓄水池存一大堆的福氣恩典不給出去。
[00:08:29.000 --> 00:08:31.000]  不要只是做一個蓄水池存一大堆的福氣恩典不給出去。
[00:08:31.000 --> 00:08:33.000]  不要只是做一個蓄水池存一大堆的福氣恩典不給出去。
[00:08:33.000 --> 00:08:35.000]  不要只是做一個蓄水池存一大堆的福氣恩典不給出去。
[00:08:35.000 --> 00:08:37.000]  不要只是做一個蓄水池存一大堆的福氣恩典不給出去。
[00:09:05.000 --> 00:09:07.000]  可以嗎?看得到嗎?
[00:09:07.000 --> 00:09:09.000]  似乎在嚇他。
[00:09:09.000 --> 00:09:13.000]  這樣也可以這樣看得到。
[00:09:13.000 --> 00:09:17.000]  希望看得到。
[00:09:35.000 --> 00:09:37.000]  希望看得到。
[00:09:37.000 --> 00:09:39.000]  希望看得到。
[00:09:39.000 --> 00:09:41.000]  希望看得到。
[00:09:41.000 --> 00:09:43.000]  希望看得到。
[00:09:43.000 --> 00:09:45.000]  希望看得到。
[00:09:45.000 --> 00:09:47.000]  希望看得到。
[00:09:47.000 --> 00:09:49.000]  希望看得到。
[00:09:49.000 --> 00:09:51.000]  希望看得到。
[00:09:51.000 --> 00:09:53.000]  希望看得到。
[00:09:53.000 --> 00:09:55.000]  希望看得到。
[00:09:55.000 --> 00:09:57.000]  希望看得到。
[00:09:57.000 --> 00:09:59.000]  希望看得到。
[00:09:59.000 --> 00:10:01.000]  希望看得到。
[00:10:01.000 --> 00:10:03.000]  希望看得到。
[00:10:03.000 --> 00:10:05.000]  希望看得到。
[00:10:05.000 --> 00:10:07.000]  希望看得到。
[00:10:07.000 --> 00:10:09.000]  希望看得到。
[00:10:09.000 --> 00:10:11.000]  希望看得到。
[00:10:11.000 --> 00:10:13.000]  希望看得到。
[00:10:13.000 --> 00:10:15.000]  希望看得到。
[00:10:15.000 --> 00:10:17.000]  希望看得到。
[00:10:17.000 --> 00:10:19.000]  希望看得到。
[00:10:19.000 --> 00:10:21.000]  希望看得到。
[00:10:21.000 --> 00:10:23.000]  希望看得到。
[00:10:23.000 --> 00:10:25.000]  希望看得到。
[00:10:25.000 --> 00:10:27.000]  希望看得到。
[00:10:27.000 --> 00:10:29.000]  希望看得到。
[00:10:29.000 --> 00:10:31.000]  希望看得到。
[00:10:31.000 --> 00:10:33.000]  希望看得到。
[00:10:33.000 --> 00:10:35.000]  希望看得到。
[00:10:35.000 --> 00:10:37.000]  希望看得到。
[00:10:37.000 --> 00:10:39.000]  希望看得到。
[00:10:39.000 --> 00:10:41.000]  希望看得到。
[00:10:41.000 --> 00:10:43.000]  希望看得到。
[00:10:43.000 --> 00:10:45.000]  希望看得到。
[00:10:45.000 --> 00:10:47.000]  希望看得到。
[00:10:47.000 --> 00:10:49.000]  希望看得到。
[00:10:49.000 --> 00:10:51.000]  希望看得到。
[00:10:51.000 --> 00:10:53.000]  希望看得到。
[00:10:53.000 --> 00:10:55.000]  希望看得到。
[00:10:55.000 --> 00:10:57.000]  希望看得到。
[00:10:57.000 --> 00:10:59.000]  希望看得到。
[00:10:59.000 --> 00:11:01.000]  希望看得到。
[00:11:01.000 --> 00:11:03.000]  希望看得到。
[00:11:03.000 --> 00:11:05.000]  希望看得到。
[00:11:05.000 --> 00:11:07.000]  希望看得到。
[00:11:07.000 --> 00:11:09.000]  希望看得到。
[00:11:09.000 --> 00:11:11.000]  希望看得到。
[00:11:11.000 --> 00:11:13.000]  希望看得到。
[00:11:13.000 --> 00:11:15.000]  希望看得到。
[00:11:15.000 --> 00:11:17.000]  希望看得到。
[00:11:17.000 --> 00:11:19.000]  希望看得到。
[00:11:19.000 --> 00:11:21.000]  希望看得到。
[00:11:21.000 --> 00:11:23.000]  希望看得到。
[00:11:23.000 --> 00:11:25.000]  希望看得到。
[00:11:25.000 --> 00:11:27.000]  希望看得到。
[00:11:27.000 --> 00:11:29.000]  希望看得到。
[00:11:29.000 --> 00:11:31.000]  希望看得到。
[00:11:31.000 --> 00:11:33.000]  希望看得到。
[00:11:33.000 --> 00:11:35.000]  希望看得到。
[00:11:35.000 --> 00:11:37.000]  希望看得到。
[00:11:37.000 --> 00:11:39.000]  希望看得到。
[00:11:39.000 --> 00:11:41.000]  希望看得到。
[00:11:41.000 --> 00:11:43.000]  希望看得到。
[00:11:43.000 --> 00:11:45.000]  希望看得到。
[00:11:45.000 --> 00:11:47.000]  希望看得到。
[00:11:47.000 --> 00:11:49.000]  希望看得到。
[00:11:49.000 --> 00:11:51.000]  希望看得到。
[00:11:51.000 --> 00:11:53.000]  希望看得到。
[00:11:53.000 --> 00:11:55.000]  希望看得到。
[00:11:55.000 --> 00:11:57.000]  希望看得到。
[00:11:57.000 --> 00:11:59.000]  希望看得到。
[00:11:59.000 --> 00:12:01.000]  希望看得到。
[00:12:01.000 --> 00:12:03.000]  希望看得到。
[00:12:03.000 --> 00:12:05.000]  希望看得到。
[00:12:05.000 --> 00:12:07.000]  希望看得到。
[00:12:07.000 --> 00:12:09.000]  希望看得到。
[00:12:09.000 --> 00:12:11.000]  希望看得到。
[00:12:11.000 --> 00:12:13.000]  希望看得到。
[00:12:13.000 --> 00:12:15.000]  希望看得到。
[00:12:15.000 --> 00:12:17.000]  希望看得到。
[00:12:17.000 --> 00:12:19.000]  希望看得到。
[00:12:19.000 --> 00:12:21.000]  希望看得到。
[00:12:21.000 --> 00:12:23.000]  希望看得到。
[00:12:23.000 --> 00:12:26.640]  There is hope for the lost
[00:12:26.640 --> 00:12:30.080]  When the world falls apart
[00:12:30.080 --> 00:12:33.780]  And you live for love
[00:12:33.780 --> 00:12:37.080]  There's a tower of peace
[00:12:37.080 --> 00:12:40.520]  It's there to cross
[00:12:40.520 --> 00:12:44.220]  So when you're sick and you're cold
[00:12:44.220 --> 00:12:47.760]  And you're longing for more
[00:12:47.760 --> 00:12:51.300]  To the place of belief
[00:12:51.300 --> 00:12:54.960]  It's there to cross
[00:12:54.960 --> 00:12:58.360]  There is hope for the lost
[00:12:58.360 --> 00:13:02.040]  It's there to cross
[00:13:02.040 --> 00:13:05.440]  There is hope for the lost
[00:13:05.440 --> 00:13:12.080]  It's there to cross
[00:13:12.080 --> 00:13:22.980]  Oh yeah it's still
[00:13:22.980 --> 00:13:32.640]  Oh yeah it's still
[00:13:32.640 --> 00:13:35.480]  這個是講到美國宣教的歷史
[00:13:35.480 --> 00:13:40.880]  這個是講到美國宣教的歷史
[00:13:40.880 --> 00:13:45.140]  是美國宣教的起始
[00:13:45.140 --> 00:13:47.380]  那這個美國宣教的開始
[00:13:47.380 --> 00:13:50.720]  可以看見是學生志願者運動
[00:13:50.720 --> 00:13:53.920]  我們看見這個開始是一個學生志願者的運動
[00:13:53.920 --> 00:13:58.420]  離現在差不多一百四十年左右
[00:13:58.420 --> 00:14:01.200]  他們現在已經有一百四十年了
[00:14:01.200 --> 00:14:04.800]  這一百四十年中間美國拆遣了
[00:14:04.800 --> 00:14:09.300]  全世界超過十萬以上的宣教士到這個世界上
[00:14:09.300 --> 00:14:12.580]  這一百四十年中間美國拆遣了
[00:14:12.580 --> 00:14:15.180]  全世界超過十萬以上的宣教士到這個世界上
[00:14:15.180 --> 00:14:20.420]  你可以看見不論在亞洲在非洲在中南美洲
[00:14:20.420 --> 00:14:23.220]  有許多美國拆出去的宣教士
[00:14:23.220 --> 00:14:28.320]  我們看見無論美洲中南美洲非洲
[00:14:28.320 --> 00:14:29.360]  都有很多宣教士被拆遣
[00:14:29.360 --> 00:14:32.320]  而許多的國家當他們的
[00:14:32.320 --> 00:14:34.460]  因為有福音進來了
[00:14:34.460 --> 00:14:38.600]  所以整個文化民族就開始轉化
[00:14:38.600 --> 00:14:41.000]  許多國家因為基督教的文化進入來了
[00:14:41.000 --> 00:14:44.300]  整個的國家都來到轉變
[00:14:44.300 --> 00:14:48.580]  就開始了現代化
[00:14:48.580 --> 00:14:52.920]  就開始人民就變得越來越有福氣了
[00:14:52.920 --> 00:14:57.220]  人民也都越來越有福氣
[00:14:57.220 --> 00:14:59.860]  所以不論是在中國不論是在台灣
[00:14:59.860 --> 00:15:01.520]  不論是在香港
[00:15:01.520 --> 00:15:04.900]  因為福音的關係我們都蒙福
[00:15:04.900 --> 00:15:07.000]  無論在香港在中國在台灣
[00:15:07.000 --> 00:15:09.360]  我們因為福音的緣故我們都蒙福
[00:15:09.360 --> 00:15:13.000]  因為現代的文明是從基督信仰出來的
[00:15:13.000 --> 00:15:16.040]  因為現代的文明其實是從基督教信仰那裡出來的
[00:15:16.040 --> 00:15:18.180]  因為基督信仰改變一個人
[00:15:18.180 --> 00:15:20.580]  因為基督的信仰改變了一個人
[00:15:20.580 --> 00:15:22.640]  基督信仰開發一個人
[00:15:22.640 --> 00:15:24.680]  基督信仰開發了一個人
[00:15:24.680 --> 00:15:26.780]  基督信仰發展一個人
[00:15:26.780 --> 00:15:28.480]  基督信仰發展了一個人
[00:15:28.480 --> 00:15:31.620]  所以從人開始就在他的周圍
[00:15:31.620 --> 00:15:34.760]  他的環境跟文化裡面就帶來改變
[00:15:34.760 --> 00:15:38.920]  所以從那個人開始從他周圍就帶來文化上面的改變
[00:15:38.920 --> 00:15:41.560]  所以福音多麼重要
[00:15:41.560 --> 00:15:43.500]  所以福音多重要
[00:15:43.500 --> 00:15:45.160]  所以美國史上
[00:15:45.160 --> 00:15:47.740]  拆敗宣教最多的國家就是美國
[00:15:47.740 --> 00:15:50.540]  他們是從宣教禱告開始的
[00:15:50.540 --> 00:15:53.300]  大家看這套就好了
[00:15:53.300 --> 00:15:54.540]  然後
[00:15:54.540 --> 00:15:56.620]  這個學生志願者運動
[00:15:56.620 --> 00:15:59.280]  其實後面有講到韓國的例子
[00:15:59.280 --> 00:16:02.020]  是宣教帶動了教會復興
[00:16:02.020 --> 00:16:05.820]  並不是教會復興才開始宣教
[00:16:05.820 --> 00:16:07.420]  看到了
[00:16:07.420 --> 00:16:09.620]  這樣就不用翻譯比較快
[00:16:09.620 --> 00:16:12.320]  感謝主
[00:16:12.320 --> 00:16:17.360]  普通話你們也聽得不錯
[00:16:17.360 --> 00:16:19.000]  因為宣教是天父的心
[00:16:19.000 --> 00:16:20.100]  不願一人沉淪
[00:16:20.100 --> 00:16:23.580]  難願人人都悔改
[00:16:23.580 --> 00:16:26.740]  這樣就可以了
[00:16:26.740 --> 00:16:27.940]  感謝主
[00:16:27.940 --> 00:16:28.940]  太棒了
[00:16:28.940 --> 00:16:32.820]  我們一起來念羅馬書第十章
[00:16:32.820 --> 00:16:34.980]  第十節我們一起念
[00:16:34.980 --> 00:16:37.260]  你若口裡認耶穌為主
[00:16:37.260 --> 00:16:40.260]  心裡信神叫祂從死裡復活
[00:16:40.260 --> 00:16:41.860]  救必得救
[00:16:41.860 --> 00:16:45.400]  因為人心裡相信就可以稱義
[00:16:45.400 --> 00:16:48.300]  口裡承認就可以得救
[00:16:48.300 --> 00:16:50.360]  所以得救不難對不對
[00:16:50.360 --> 00:16:52.040]  得救不難是不是
[00:16:52.040 --> 00:16:53.500]  為什麼
[00:16:53.500 --> 00:16:56.540]  因為心裡相信口裡承認就可以得救
[00:16:56.540 --> 00:16:58.900]  心裡相信口裡承認就可以得救
[00:16:58.900 --> 00:17:01.080]  是意思你不用做什麼嗎
[00:17:01.080 --> 00:17:02.420]  好像不用做什麼
[00:17:02.420 --> 00:17:05.520]  你不用付什麼代價而換回來嗎
[00:17:05.520 --> 00:17:08.420]  不用付什麼代價就換回來
[00:17:08.420 --> 00:17:11.120]  心裡承認口裡說我願意
[00:17:11.120 --> 00:17:13.920]  心裡承認口裡說我願意
[00:17:13.920 --> 00:17:15.700]  說主求你救我
[00:17:15.700 --> 00:17:16.860]  主求你救我
[00:17:16.860 --> 00:17:18.420]  就得救了
[00:17:18.420 --> 00:17:20.460]  世界上哪有這麼簡單的事情
[00:17:20.460 --> 00:17:22.540]  世界上哪有這麼簡單的事情
[00:17:22.540 --> 00:17:24.440]  世界上的事情都要付代價的
[00:17:24.440 --> 00:17:25.900]  世界上的事情都要付代價的
[00:17:25.900 --> 00:17:27.540]  你不付代價沒有的
[00:17:27.540 --> 00:17:28.740]  不付代價沒有的
[00:17:28.740 --> 00:17:30.480]  但救恩是白白得來的
[00:17:30.480 --> 00:17:32.000]  但是救恩是白白得來的
[00:17:32.000 --> 00:17:33.540]  所以得救不難
[00:17:33.540 --> 00:17:35.140]  但得救不難
[00:17:35.140 --> 00:17:37.980]  有沒有任何一個人你得救是很辛苦的
[00:17:37.980 --> 00:17:39.540]  有沒有誰得救是很辛苦的
[00:17:39.540 --> 00:17:41.020]  耶穌都不接待我的
[00:17:41.020 --> 00:17:41.980]  耶穌都不接待我的
[00:17:41.980 --> 00:17:43.680]  耶穌都不接納我的
[00:17:43.680 --> 00:17:44.320]  耶穌都不接納我的
[00:17:44.320 --> 00:17:46.160]  我悔改很久他才聽禱告
[00:17:46.160 --> 00:17:48.560]  我悔改很久他才聽我祈禱
[00:17:48.560 --> 00:17:49.360]  有沒有這樣的人
[00:17:49.360 --> 00:17:50.460]  有沒有這樣的人
[00:17:50.460 --> 00:17:51.120]  沒有嗎
[00:17:51.120 --> 00:17:51.860]  沒有嗎
[00:17:51.860 --> 00:17:53.860]  那為什麼我們會得救
[00:17:53.860 --> 00:17:56.200]  就是因為得救很簡單嗎
[00:17:56.200 --> 00:17:56.960]  為什麼我們得救
[00:17:56.960 --> 00:17:58.960]  因為我們得救是很簡單的
[00:17:58.960 --> 00:18:00.960]  但是得救不是你想出來的
[00:18:00.960 --> 00:18:02.840]  但是得救不是我們想出來的
[00:18:02.840 --> 00:18:04.700]  是別人告訴你的對不對
[00:18:04.700 --> 00:18:06.540]  是其他人告訴我們的
[00:18:06.540 --> 00:18:09.880]  有沒有人你得救不是別人告訴你的
[00:18:09.880 --> 00:18:13.340]  有沒有誰是你得救不是別人告訴你的
[00:18:13.340 --> 00:18:15.520]  是我自己突然間有一天
[00:18:15.520 --> 00:18:17.220]  耶穌
[00:18:17.220 --> 00:18:20.880]  我又相信他
[00:18:20.880 --> 00:18:22.860]  自己走過去耶穌的想法出來
[00:18:22.860 --> 00:18:23.960]  我相信他
[00:18:23.960 --> 00:18:24.600]  有沒有這樣子的
[00:18:24.600 --> 00:18:25.500]  有沒有這樣子的
[00:18:25.500 --> 00:18:27.100]  都有人跟你講嗎
[00:18:27.100 --> 00:18:28.000]  都會有人跟我們講
[00:18:28.000 --> 00:18:29.060]  可能聽見
[00:18:29.060 --> 00:18:30.060]  可能看見
[00:18:30.060 --> 00:18:31.540]  可能有人帶你去
[00:18:31.540 --> 00:18:33.540]  可能你看到一個廣告
[00:18:33.540 --> 00:18:34.740]  可能是聽見
[00:18:34.740 --> 00:18:36.040]  可能是有人告訴我們
[00:18:36.040 --> 00:18:36.800]  或者我們看見
[00:18:36.800 --> 00:18:38.880]  或者看見廣告
[00:18:38.880 --> 00:18:40.480]  總是有別人主動
[00:18:40.480 --> 00:18:41.840]  你是被動接受的
[00:18:41.840 --> 00:18:43.480]  我們總是被動的
[00:18:43.480 --> 00:18:45.020]  有人主動幫我們的
[00:18:45.020 --> 00:18:47.580]  所以
[00:18:47.580 --> 00:18:48.540]  得救不難
[00:18:48.540 --> 00:18:50.460]  但是需要有人告訴你
[00:18:50.460 --> 00:18:51.120]  得救不難
[00:18:51.120 --> 00:18:52.820]  不過需要有人告訴我們
[00:18:52.820 --> 00:18:54.260]  是嗎
[00:18:54.260 --> 00:18:56.620]  好 所以我們再讀12節13節
[00:18:56.620 --> 00:18:57.620]  請
[00:18:57.620 --> 00:19:00.900]  猶太人和西利尼人並沒有分別
[00:19:00.900 --> 00:19:03.440]  因為眾人同有一位主
[00:19:03.440 --> 00:19:06.760]  他也厚待一切求告他的人
[00:19:06.760 --> 00:19:10.700]  因為凡求告主名的就必得救
[00:19:10.700 --> 00:19:12.380]  所以保羅再講
[00:19:12.380 --> 00:19:13.780]  得救不難
[00:19:13.780 --> 00:19:14.380]  保羅再講
[00:19:14.380 --> 00:19:15.440]  得救不難
[00:19:15.440 --> 00:19:16.840]  因為求告主名的就必得救
