
[00:00:00.000 --> 00:00:04.480]  今年的連題是「走出去傳遞愛 活出來見正神」
[00:04:19.320 --> 00:04:21.320]  不需要不好意思
[00:04:21.320 --> 00:04:23.320]  但要留意一件事
[00:04:23.320 --> 00:04:27.320]  這些祝福不可以令我們看為絕對
[00:04:27.320 --> 00:04:30.320]  不會取代神的位置
[00:04:30.320 --> 00:04:33.320]  這些祝福 這些自助餐 這些美食
[00:04:33.320 --> 00:04:36.320]  不可以取代神
[00:04:36.320 --> 00:04:41.320]  否則神的祝福會變成取代他的偶像
[00:04:41.320 --> 00:04:43.320]  所以第一個結論是什麼呢
[00:04:43.320 --> 00:04:45.320]  第一個結論就是自由是什麼呢
[00:04:45.320 --> 00:04:50.320]  是自由地去感恩 享受神的賜予
[00:04:50.320 --> 00:04:54.320]  在一至十四節裏面讓我們看得見
[00:04:54.320 --> 00:04:57.320]  保羅知道神賜予他有權利
[00:04:57.320 --> 00:05:00.320]  他可以自由地去享受
[00:05:00.320 --> 00:05:04.320]  他更加有自由去不用這些權利
[00:05:04.320 --> 00:05:06.320]  保羅居然叫人不要給他錢
[00:05:06.320 --> 00:05:08.320]  在十二節和十五節
[00:05:08.320 --> 00:05:13.320]  十二節說 然而我們並沒有用過這權利
[00:05:13.320 --> 00:05:16.320]  十五節 但這權利我傳言沒有用過
[00:05:16.320 --> 00:05:19.320]  指的就是他暗示自己沒有結婚
[00:05:19.320 --> 00:05:22.320]  重點其實都不是結不結婚
[00:05:22.320 --> 00:05:23.320]  而是金錢
[00:05:23.320 --> 00:05:25.320]  在第九章裏面他強調
[00:05:25.320 --> 00:05:28.320]  他不靠哥林多人的奉獻去支持他
[00:05:28.320 --> 00:05:31.320]  他自己工作賺錢
[00:05:31.320 --> 00:05:33.320]  自費支持自己去傳福音
[00:05:33.320 --> 00:05:36.320]  這個正正就是記載在《士堂傳》第十八章
[00:05:36.320 --> 00:05:40.320]  如果大家回家有時間可以看看這張聖經
[00:05:40.320 --> 00:05:43.320]  在《士堂傳》第十八章裏面說
[00:05:43.320 --> 00:05:45.320]  保羅在哥林多
[00:05:45.320 --> 00:05:46.320]  就是哥林多這個地方
[00:05:46.320 --> 00:05:48.320]  他做了什麼職業
[00:05:48.320 --> 00:05:50.320]  大家知不知道
[00:05:50.320 --> 00:05:51.320]  沒錯 織帳棚
[00:05:51.320 --> 00:05:55.320]  他織帳棚做工去賺錢
[00:05:55.320 --> 00:05:59.320]  在安息日他才在會堂那裏傳道 傳福音
[00:05:59.320 --> 00:06:01.320]  到第十八章第五節
[00:06:01.320 --> 00:06:07.320]  當西拉和提摩泰從馬其頓到哥林多去會合保羅的時候
[00:06:07.320 --> 00:06:11.320]  他們其實是帶著馬其頓那些東西奉獻給他
[00:06:11.320 --> 00:06:15.320]  經文就沒有再提起保羅織帳棚
[00:06:15.320 --> 00:06:19.320]  保羅就為道迫切全程投入去傳福音
[00:06:19.320 --> 00:06:22.320]  所以收人工去傳道不是必然的
[00:06:22.320 --> 00:06:24.320]  是處境性的
[00:06:24.320 --> 00:06:26.320]  有些宣教士去到某些國家
[00:06:26.320 --> 00:06:30.320]  不能夠以宣教士的身份或者警察會的支持
[00:06:30.320 --> 00:06:32.320]  給他去傳福音
[00:06:32.320 --> 00:06:33.320]  可能他就要怎樣做呢
[00:06:33.320 --> 00:06:39.320]  他就要帶職或者做營商去經濟支持自己去宣教
[00:06:39.320 --> 00:06:40.320]  很感謝神
[00:06:40.320 --> 00:06:46.320]  香港普遍的教會都在經濟上能夠支持同工去做聖經
[00:06:46.320 --> 00:06:48.320]  去教聖經 去傳福音
[00:06:48.320 --> 00:06:50.320]  去做就門徒的工作
[00:06:50.320 --> 00:06:54.320]  假使有一天環境不容許的時候
[00:06:54.320 --> 00:06:55.320]  我其實都要自己去想
[00:06:55.320 --> 00:06:57.320]  我都要帶職去工作
[00:06:57.320 --> 00:06:59.320]  去支持自己去傳道
[00:06:59.320 --> 00:07:04.320]  有人有自由這樣去運用權利
[00:07:04.320 --> 00:07:09.320]  更加有人自由這樣不用權利
[00:07:09.320 --> 00:07:13.320]  保羅正正就是行使他的仕途
[00:07:13.320 --> 00:07:15.320]  行使他的自由
[00:07:15.320 --> 00:07:17.320]  他不用他的權利
[00:07:17.320 --> 00:07:19.320]  不收那麼多人的錢去傳福音
[00:07:19.320 --> 00:07:20.320]  目的是什麼呢
[00:07:20.320 --> 00:07:22.320]  在第九章第十八節那裡
[00:07:22.320 --> 00:07:23.320]  保羅就說
[00:07:23.320 --> 00:07:24.320]  就算我傳福音的時候
[00:07:24.320 --> 00:07:27.320]  洗人不花錢得福音
[00:07:27.320 --> 00:07:31.320]  原來保羅餵著那麼多人去節制自己
[00:07:31.320 --> 00:07:33.320]  他不用他的權利
[00:07:33.320 --> 00:07:37.320]  其實他都是在用他的自由
[00:07:37.320 --> 00:07:40.320]  他有權利都不用
[00:07:40.320 --> 00:07:42.320]  有句話叫做什麼呢
[00:07:42.320 --> 00:07:45.320]  有風 使盡力
[00:07:45.320 --> 00:07:48.320]  保羅沒有這樣做
[00:07:48.320 --> 00:07:52.320]  他沒有給錢去操控他自己
[00:07:52.320 --> 00:07:54.320]  他沒有讓這些東西去操控
[00:07:54.320 --> 00:07:58.320]  他反而為了不妨礙那麼多人傳福音
[00:07:58.320 --> 00:07:59.320]  他能夠節制
[00:07:59.320 --> 00:08:03.320]  其實這樣說
[00:08:03.320 --> 00:08:05.320]  很多沒有自由節制的人
[00:08:05.320 --> 00:08:09.320]  其實都很羨慕保羅這種知足的人生態度
[00:08:09.320 --> 00:08:14.320]  有節制能力才有真正的自由
[00:08:14.320 --> 00:08:17.320]  所以使人不花錢得福音
[00:08:17.320 --> 00:08:19.320]  這個就是保羅的原則
[00:08:19.320 --> 00:08:22.320]  但這句話聽起來好像很豪情壯志
[00:08:22.320 --> 00:08:25.320]  保羅很瀟灑 很大方
[00:08:25.320 --> 00:08:30.320]  但是他在第九章第十六節前兩節
[00:08:30.320 --> 00:08:33.320]  他都有些事情去擔心
[00:08:33.320 --> 00:08:34.320]  他說什麼呢
[00:08:34.320 --> 00:08:36.320]  傳福音是不得已的
[00:08:36.320 --> 00:08:39.320]  若不傳福音我就有禍了
[00:08:39.320 --> 00:08:41.320]  傳福音他沒有自由不傳
[00:08:41.320 --> 00:08:44.320]  是神給他的一個責任
[00:08:44.320 --> 00:08:46.320]  是沒得選擇的
[00:08:46.320 --> 00:08:50.320]  保羅提過人應該看他為基督的僕人
[00:08:50.320 --> 00:08:52.320]  那麼僕人有沒有自由呢
[00:08:52.320 --> 00:08:54.320]  僕人是沒有自由的
[00:08:54.320 --> 00:08:56.320]  試想像一下
[00:08:56.320 --> 00:08:59.320]  可能家裏有工人姐姐
[00:08:59.320 --> 00:09:01.320]  會不會有一天工人姐姐跟你說
[00:09:01.320 --> 00:09:04.320]  這些事我不做的
[00:09:04.320 --> 00:09:06.320]  昨晚我在港島之後
[00:09:06.320 --> 00:09:08.320]  我媽媽就跟我說
[00:09:08.320 --> 00:09:12.320]  現在的工人可能不是這樣想的
[00:09:12.320 --> 00:09:17.320]  當然那時候保羅的時代
[00:09:17.320 --> 00:09:20.320]  他用回僕人這個概念
[00:09:20.320 --> 00:09:25.320]  那時候的時代是沒得選擇的
[00:09:25.320 --> 00:09:27.320]  沒得選擇你做什麼還是不做什麼
[00:09:27.320 --> 00:09:29.320]  傳福音他是沒得選擇的
[00:09:29.320 --> 00:09:33.320]  不過態度怎樣去傳是有得選擇
[00:09:33.320 --> 00:09:37.320]  他不是無奈地去接這個工作
[00:09:37.320 --> 00:09:40.320]  不是無奈地去履行這個責任
[00:09:40.320 --> 00:09:42.320]  他是積極去面對
[00:09:42.320 --> 00:09:48.320]  在經文裏面他沒有提到自己傳福音有多辛酸
[00:09:48.320 --> 00:09:50.320]  遇到多少的困難
[00:09:50.320 --> 00:09:52.320]  有多可憐
[00:09:52.320 --> 00:09:54.320]  第九章裏面沒有提到
[00:09:54.320 --> 00:09:57.320]  相反他說如果沒得傳福音他就慘了
[00:09:57.320 --> 00:09:59.320]  他很緊張他的職責
[00:09:59.320 --> 00:10:04.320]  保羅還提到他履行職責的時候會得到賞賜
[00:10:04.320 --> 00:10:06.320]  他的賞賜是什麼呢
[00:10:06.320 --> 00:10:09.320]  賞賜是原文賞賜是有人工
[00:10:09.320 --> 00:10:12.320]  有出糧的含義
[00:10:12.320 --> 00:10:14.320]  那他的人工是什麼呢
[00:10:14.320 --> 00:10:16.320]  在第十八節裏說
[00:10:16.320 --> 00:10:18.320]  不如我們一起讀
[00:10:18.320 --> 00:10:22.320]  這讓我的賞賜是什麼呢
[00:10:22.320 --> 00:10:27.320]  就是我傳福音的時候使人不花錢得福音
[00:10:27.320 --> 00:10:33.320]  你會看到原來保羅對他人工是什麼
[00:10:33.320 --> 00:10:36.320]  就是可以傳一個免費的福音
[00:10:36.320 --> 00:10:39.320]  你想想這樣的人工也有
[00:10:39.320 --> 00:10:43.320]  簡單來說他收的人工就是不收錢
[00:10:43.320 --> 00:10:45.320]  那就是收還是不收
[00:10:45.320 --> 00:10:48.320]  不收就是收了
[00:10:48.320 --> 00:10:50.320]  收了就是沒得收
[00:10:50.320 --> 00:10:52.320]  那就是收還是不收
[00:10:52.320 --> 00:10:54.320]  不收就是收了
[00:10:54.320 --> 00:10:56.320]  你會覺得很奇怪
[00:10:56.320 --> 00:11:01.320]  你會問這是什麼想法呢
[00:11:01.320 --> 00:11:06.320]  他把別人的益處當成自己賺了
[00:11:06.320 --> 00:11:08.320]  你有沒有認識這樣的人
[00:11:08.320 --> 00:11:11.320]  相信這就是基督徒的生命
[00:11:11.320 --> 00:11:16.320]  他努力賺取的就是自由地
[00:11:16.320 --> 00:11:20.320]  很自由地去傳免費的福音
[00:11:20.320 --> 00:11:23.320]  即是free of charge的福音
[00:11:23.320 --> 00:11:26.320]  令到人能夠得自由
[00:11:26.320 --> 00:11:28.320]  可以讓人free
[00:11:28.320 --> 00:11:31.320]  所以是free
[00:11:31.320 --> 00:11:33.320]  三個free
[00:11:33.320 --> 00:11:36.320]  他的工作態度真是令人意想不到
[00:11:36.320 --> 00:11:42.320]  對於我們今天用什麼態度去打一份工很有啟發
[00:11:42.320 --> 00:11:45.320]  大家有沒有見過這樣的同事
[00:11:45.320 --> 00:11:51.320]  他以自由的心態去做一份看起來不自由的工作
[00:11:51.320 --> 00:11:54.320]  保羅傳不傳福音他沒有自由
[00:11:54.320 --> 00:11:59.320]  但是他有自由去用什麼態度去傳
[00:11:59.320 --> 00:12:03.320]  這裡保羅教我們怎樣運用自由
[00:12:03.320 --> 00:12:08.320]  我們有自由去顧及別人的情況或者感受
[00:12:08.320 --> 00:12:10.320]  不做某些事
[00:12:10.320 --> 00:12:13.320]  其實這就是更大的自由
[00:12:13.320 --> 00:12:16.320]  有人說回教會要奉獻好妻良
[00:12:16.320 --> 00:12:18.320]  但是有人會問
[00:12:18.320 --> 00:12:21.320]  為什麼教會不收錢
[00:12:21.320 --> 00:12:25.320]  為什麼我剛剛拿茶點的時候沒有人收我錢
[00:12:25.320 --> 00:12:29.320]  為什麼我喝東西的時候沒有人收我錢
[00:12:29.320 --> 00:12:35.320]  我們教會恩福晚生堂會開一個自修室
[00:12:35.320 --> 00:12:39.320]  在疫情的時候看到很多家庭困獸鬥搞不定
[00:12:39.320 --> 00:12:41.320]  我們就開始了自修室
[00:12:41.320 --> 00:12:44.320]  讓基層家庭可以帶小朋友來做功課
[00:12:44.320 --> 00:12:46.320]  可以來溫書
[00:12:46.320 --> 00:12:48.320]  有些叔叔姨姨陪著他們
[00:12:48.320 --> 00:12:52.320]  有些家長會走來問我們
[00:12:52.320 --> 00:12:54.320]  為什麼教會不收錢
[00:12:54.320 --> 00:12:57.320]  我們曾經試過和社署一起合作
[00:12:57.320 --> 00:13:00.320]  在教會裡搞嘉年華會
[00:13:00.320 --> 00:13:02.320]  邀請到社署接觸的家庭來到
[00:13:02.320 --> 00:13:06.320]  家長都會問為什麼不收錢
[00:13:06.320 --> 00:13:09.320]  其實很簡單我們這樣回答
[00:13:09.320 --> 00:13:12.320]  因為我們根本不想賺錢
[00:13:12.320 --> 00:13:17.320]  相反我們很想和晚生有困難的家庭去同行
[00:13:17.320 --> 00:13:21.320]  當然我們都很想他們能夠信耶穌
[00:13:21.320 --> 00:13:24.320]  我們會找機會和他們分享
[00:13:24.320 --> 00:13:26.320]  但是信耶穌不是一個條件
[00:13:26.320 --> 00:13:30.320]  而是我們很想將最好的東西介紹給他們
[00:13:30.320 --> 00:13:32.320]  不只是做功課這麼簡單
[00:13:32.320 --> 00:13:36.320]  而是將主耶穌這份這麼寶貴的禮物和他們分享
[00:13:36.320 --> 00:13:40.320]  教會有時候有人會問
[00:13:40.320 --> 00:13:42.320]  你們怎麼圍著被子
[00:13:42.320 --> 00:13:44.320]  有沒有問過這個問題
[00:13:44.320 --> 00:13:46.320]  教會怎麼圍著被子
[00:13:46.320 --> 00:13:48.320]  怎麼能夠維持到
[00:13:48.320 --> 00:13:51.320]  因為神感動馬其頓
[00:13:51.320 --> 00:13:54.320]  我們的弟兄姊妹回應主耶穌的愛
[00:13:54.320 --> 00:13:57.320]  神感動我們奉獻去支持自修室的服侍
[00:13:57.320 --> 00:13:59.320]  支持童宮前線的牧養
[00:13:59.320 --> 00:14:04.320]  推動福音的工作和其他教會的一切開支
[00:14:04.320 --> 00:14:07.320]  我看到倭福堂代討事項裡
[00:14:07.320 --> 00:14:11.320]  很多宣教士為他們禱告
[00:14:11.320 --> 00:14:13.320]  為關愛的地方禱告
[00:14:13.320 --> 00:14:15.320]  為一些生命去祈禱
[00:14:15.320 --> 00:14:18.320]  原來做了這麼多的服侍
[00:14:18.320 --> 00:14:22.320]  教會也有支持一些不同的服侍
[00:14:22.320 --> 00:14:23.320]  福音的工作
[00:14:23.320 --> 00:14:27.320]  我看到報告有很多福音的活動
[00:14:27.320 --> 00:14:29.320]  可以用場地打乒乓球
[00:14:29.320 --> 00:14:31.320]  又可以有電影的欣賞
[00:14:31.320 --> 00:14:35.320]  又請到一些導演來分享福音見證
[00:14:35.320 --> 00:14:38.320]  其實這些是很美的事情
[00:14:38.320 --> 00:14:41.320]  但是這些怎麼可以圍著被子呢
[00:14:41.320 --> 00:14:44.320]  這些就是我們的弟兄姊妹
[00:14:44.320 --> 00:14:46.320]  在主的感動下
[00:14:46.320 --> 00:14:49.320]  行使他們運用金錢的自由
[00:14:49.320 --> 00:14:51.320]  來奉獻給神
[00:14:51.320 --> 00:14:53.320]  所以第二個結論是什麼呢
[00:14:53.320 --> 00:14:58.320]  就是自由是自由裡面的節制
[00:14:58.320 --> 00:15:02.320]  自由有時候我們會覺得是擺脫一些東西
[00:15:02.320 --> 00:15:04.320]  脫離一些枷鎖
[00:15:04.320 --> 00:15:05.320]  脫離金錢的控制
[00:15:05.320 --> 00:15:06.320]  就好像保羅一樣
[00:15:06.320 --> 00:15:08.320]  保羅他不收錢
[00:15:08.320 --> 00:15:11.320]  但是他不單止不收錢
[00:15:11.320 --> 00:15:14.320]  他為傳福音更進一步採取主動
[00:15:14.320 --> 00:15:16.320]  去做一件事
[00:15:16.320 --> 00:15:18.320]  對於自由來說
[00:15:18.320 --> 00:15:19.320]  聖經有兩個概念
[00:15:19.320 --> 00:15:22.320]  第一個概念就是freedom
[00:15:22.320 --> 00:15:24.320]  有自由去擺脫
[00:15:24.320 --> 00:15:26.320]  幫助我們脫離罪
[00:15:26.320 --> 00:15:28.320]  解除壞習慣
[00:15:28.320 --> 00:15:31.320]  有自由去不做某些事情
[00:15:31.320 --> 00:15:33.320]  不做這個不做那個
[00:15:33.320 --> 00:15:36.320]  原來聖經還有一個概念
[00:15:36.320 --> 00:15:38.320]  是積極的
[00:15:38.320 --> 00:15:40.320]  是free to
[00:15:40.320 --> 00:15:43.320]  有自由去做某些事情
[00:15:43.320 --> 00:15:45.320]  而在第十九節
[00:15:45.320 --> 00:15:46.320]  第九章第十九節
[00:15:46.320 --> 00:15:48.320]  這兩個概念都有出現
[00:15:48.320 --> 00:15:50.320]  我們一起讀一讀這一節
[00:15:50.320 --> 00:15:52.320]  我雖然是自由的
[00:15:52.320 --> 00:15:54.320]  不受人管轄
[00:15:54.320 --> 00:15:57.320]  但我甘心作了眾人的僕人
[00:15:57.320 --> 00:15:59.320]  為贏得更多的人
[00:15:59.320 --> 00:16:01.320]  保羅有自由
[00:16:01.320 --> 00:16:04.320]  他free from all men
[00:16:04.320 --> 00:16:09.320]  他有自由去擺脫所有人的管轄
[00:16:09.320 --> 00:16:11.320]  不受人管轄
[00:16:11.320 --> 00:16:12.320]  他free from all men
[00:16:12.320 --> 00:16:14.320]  但是下一句
[00:16:14.320 --> 00:16:16.320]  有另一個概念
[00:16:16.320 --> 00:16:17.320]  還有就是
[00:16:17.320 --> 00:16:18.320]  他很特別
[00:16:18.320 --> 00:16:19.320]  相反
[00:16:19.320 --> 00:16:21.320]  他free to serve all men
[00:16:21.320 --> 00:16:23.320]  他有自由去服侍所有人
[00:16:23.320 --> 00:16:26.320]  他甘心作眾人的僕人
[00:16:26.320 --> 00:16:31.320]  保羅他不單止是基督耶穌的僕人
[00:16:31.320 --> 00:16:35.320]  這裡還說到他是所有人的僕人
[00:16:35.320 --> 00:16:37.320]  這個就真是為人民服務
[00:16:37.320 --> 00:16:39.320]  你們要問誰為人民服務
[00:16:39.320 --> 00:16:41.320]  原來不是誰
[00:16:41.320 --> 00:16:42.320]  原來是保羅
[00:16:42.320 --> 00:16:43.320]  保羅說
[00:16:43.320 --> 00:16:44.320]  我雖然有自由
[00:16:44.320 --> 00:16:47.320]  但是我寧願做僕人
[00:16:47.320 --> 00:16:50.320]  做僕人本身一方面是放棄自由
[00:16:50.320 --> 00:16:55.320]  但另一方面是他用自己的自由去選擇做僕人
[00:16:55.320 --> 00:16:57.320]  那是什麼意思
[00:16:57.320 --> 00:16:59.320]  那就是自投羅網
[00:16:59.320 --> 00:17:02.320]  他甘心受束縛
[00:17:02.320 --> 00:17:05.320]  去做所有人的僕人
[00:17:05.320 --> 00:17:07.320]  他的目的是什麼
[00:17:07.320 --> 00:17:09.320]  在經文裡面說
[00:17:09.320 --> 00:17:14.320]  他為要贏得更多的人
[00:17:14.320 --> 00:17:19.320]  可能你會問
[00:17:19.320 --> 00:17:22.320]  保羅怎樣去做眾人的僕人呢
[00:17:22.320 --> 00:17:24.320]  在下兩節
[00:17:24.320 --> 00:17:25.320]  下幾節有說
[00:17:25.320 --> 00:17:26.320]  一起讀一讀
[00:17:26.320 --> 00:17:27.320]  20至22節
[00:17:27.320 --> 00:17:28.320]  預備起
[00:17:28.320 --> 00:17:29.320]  對猶太人
[00:17:29.320 --> 00:17:31.320]  我就作猶太人
[00:17:31.320 --> 00:17:33.320]  為要贏得猶太人
[00:17:33.320 --> 00:17:35.320]  對律法以下的人
[00:17:35.320 --> 00:17:37.320]  作律法以下的人
[00:17:37.320 --> 00:17:39.320]  為要贏得律法以下的人
[00:17:39.320 --> 00:17:41.320]  對沒有律法的人
[00:17:41.320 --> 00:17:43.320]  我就作沒有律法的人
[00:17:43.320 --> 00:17:46.320]  為要贏得沒有律法的人
[00:17:46.320 --> 00:17:47.320]  對軟弱的人
[00:17:47.320 --> 00:17:49.320]  我就作軟弱的人
[00:17:49.320 --> 00:17:51.320]  為要贏得軟弱的人
[00:17:51.320 --> 00:17:53.320]  在這裡
[00:17:53.320 --> 00:17:55.320]  保羅在20至21節
[00:17:55.320 --> 00:17:57.320]  他提到律法
[00:17:57.320 --> 00:17:59.320]  律法給人的感覺是怎樣的
[00:17:59.320 --> 00:18:01.320]  是沒有自由
[00:18:01.320 --> 00:18:04.320]  可以令到我沒有自由
[00:18:04.320 --> 00:18:06.320]  想怎樣就怎樣
[00:18:06.320 --> 00:18:09.320]  而律法的制裁是什麼呢
[00:18:09.320 --> 00:18:11.320]  就是令到你沒有自由
[00:18:11.320 --> 00:18:12.320]  要坐牢
[00:18:12.320 --> 00:18:14.320]  但是第20至21節
[00:18:14.320 --> 00:18:17.320]  保羅對律法有些看法
[00:18:17.320 --> 00:18:19.320]  在第20節說
[00:18:19.320 --> 00:18:21.320]  對於律法以下的人
[00:18:21.320 --> 00:18:24.320]  就是說對於有神律法的猶太人
[00:18:24.320 --> 00:18:28.320]  他們受規限於舊約摩西律法
[00:18:28.320 --> 00:18:30.320]  保羅說他不在律法以下
[00:18:30.320 --> 00:18:32.320]  為什麼呢
[00:18:32.320 --> 00:18:36.320]  耶穌來到已經承傳了舊約律法的精神
[00:18:36.320 --> 00:18:37.320]  耶穌救贖了
[00:18:37.320 --> 00:18:39.320]  釋放了律法底下的人
[00:18:39.320 --> 00:18:42.320]  身為基督徒的保羅已經有自由了
[00:18:42.320 --> 00:18:46.320]  他不再受到舊約規條所束縛
[00:18:46.320 --> 00:18:49.320]  他不再需要為贖罪去獻祭
[00:18:49.320 --> 00:18:51.320]  雖然如此
[00:18:51.320 --> 00:18:55.320]  他說他還是作律法以下的人
[00:18:55.320 --> 00:19:01.320]  次唐人傳記載到保羅陪猶太人一起行結正禮
[00:19:01.320 --> 00:19:03.320]  他雖然有自由
[00:19:03.320 --> 00:19:06.320]  但是他甘願為他的猶太同胞
[00:19:06.320 --> 00:19:10.320]  去維持守一些律法規條
[00:19:10.320 --> 00:19:12.320]  目的是什麼
[00:19:12.320 --> 00:19:14.320]  為要贏得律法以下的人
[00:19:14.320 --> 00:19:17.320]  而下一節對於沒有律法的人
