
[00:00:00.000 --> 00:00:04.000]  今天到《約書》第十八章和第十九章
[00:05:01.000 --> 00:05:03.000]  他們的刀劍
[00:05:03.000 --> 00:05:06.000]  是殘忍的器具
[00:05:06.000 --> 00:05:07.000]  他們曾經
[00:05:07.000 --> 00:05:09.000]  是做過一些的暴行
[00:05:09.000 --> 00:05:11.000]  他們要承擔自己
[00:05:11.000 --> 00:05:14.000]  這個暴行所帶來一些的懲罰
[00:05:14.000 --> 00:05:15.000]  所以每一樣東西
[00:05:15.000 --> 00:05:16.000]  我們看到的
[00:05:16.000 --> 00:05:17.000]  都有他的原因
[00:05:17.000 --> 00:05:19.000]  上帝做任何事
[00:05:19.000 --> 00:05:20.000]  都有他的原因
[00:05:20.000 --> 00:05:22.000]  以致到今天你和我
[00:05:22.000 --> 00:05:25.000]  去承擔某些的結果的原因
[00:05:25.000 --> 00:05:26.000]  我們有時候說
[00:05:26.000 --> 00:05:27.000]  上帝有沒有搞錯
[00:05:27.000 --> 00:05:28.000]  為什麼我是這樣的
[00:05:28.000 --> 00:05:31.000]  包括我自己中那天
[00:05:31.000 --> 00:05:33.000]  就是我自己確診那天
[00:05:33.000 --> 00:05:35.000]  我都有些埋怨
[00:05:35.000 --> 00:05:36.000]  為什麼有些埋怨
[00:05:36.000 --> 00:05:39.000]  因為其實我去探一個朋友
[00:05:39.000 --> 00:05:41.000]  去探一個朋友
[00:05:41.000 --> 00:05:42.000]  你知道我現在探朋友
[00:05:42.000 --> 00:05:44.000]  大家都會做快測
[00:05:44.000 --> 00:05:46.000]  大家都是一條線
[00:05:46.000 --> 00:05:47.000]  我去探他
[00:05:47.000 --> 00:05:48.000]  我去到他的辦公室
[00:05:48.000 --> 00:05:49.000]  很大
[00:05:49.000 --> 00:05:52.000]  他的辦公室有台的一半那麼大
[00:05:52.000 --> 00:05:53.000]  只有兩個人而已
[00:05:53.000 --> 00:05:54.000]  又不是吃東西
[00:05:54.000 --> 00:05:55.000]  大家在聊天
[00:05:55.000 --> 00:05:56.000]  他有陰性
[00:05:56.000 --> 00:05:57.000]  我又有陰性
[00:05:57.000 --> 00:05:59.000]  於是又覺得有距離
[00:05:59.000 --> 00:06:01.000]  都有幾大距離
[00:06:01.000 --> 00:06:02.000]  以致到我們大家
[00:06:02.000 --> 00:06:04.000]  脫了口罩聊天
[00:06:04.000 --> 00:06:05.000]  那就沒事
[00:06:05.000 --> 00:06:07.000]  聊到過幾小時之後
[00:06:07.000 --> 00:06:10.000]  我覺得為什麼他有一點點聲音
[00:06:10.000 --> 00:06:11.000]  就是他感覺有一點點聲音
[00:06:11.000 --> 00:06:13.000]  於是立刻戴上口罩
[00:06:13.000 --> 00:06:15.000]  跟他說不如我們祈禱
[00:06:15.000 --> 00:06:18.000]  戴著口罩祈禱安全一點
[00:06:18.000 --> 00:06:19.000]  過了兩天
[00:06:19.000 --> 00:06:21.000]  他就忽然間WhatsApp我
[00:06:21.000 --> 00:06:23.000]  他說何牧師不好意思
[00:06:23.000 --> 00:06:25.000]  我今天講一條線
[00:06:25.000 --> 00:06:27.000]  他說你是我其中一個
[00:06:27.000 --> 00:06:30.000]  緊密接觸者
[00:06:30.000 --> 00:06:31.000]  我說沒事
[00:06:31.000 --> 00:06:33.000]  我那天早上還是陰性
[00:06:33.000 --> 00:06:35.000]  到第二天早上還是陰性
[00:06:35.000 --> 00:06:37.000]  但是那一晚
[00:06:37.000 --> 00:06:39.000]  開始我有驚的聲音
[00:06:39.000 --> 00:06:41.000]  我都覺得沒事
[00:06:41.000 --> 00:06:43.000]  人生是不是心理作用
[00:06:43.000 --> 00:06:44.000]  大家明白嗎
[00:06:44.000 --> 00:06:45.000]  我們有很多心理作用
[00:06:45.000 --> 00:06:47.000]  到第二天早上一檢查
[00:06:47.000 --> 00:06:48.000]  還是陰性
[00:06:48.000 --> 00:06:49.000]  哇 有點放心
[00:06:49.000 --> 00:06:50.000]  有感覺
[00:06:50.000 --> 00:06:52.000]  但是都覺得不好
[00:06:52.000 --> 00:06:54.000]  立刻走去政府那些地方
[00:06:54.000 --> 00:06:58.000]  去做了一個核酸的檢測
[00:06:58.000 --> 00:06:59.000]  那天星期六早上
[00:06:59.000 --> 00:07:00.000]  我跟師母一起去
[00:07:00.000 --> 00:07:01.000]  我說一起去
[00:07:01.000 --> 00:07:03.000]  做一做安全一點
[00:07:03.000 --> 00:07:05.000]  誰知第二天早上星期一
[00:07:05.000 --> 00:07:06.000]  我一檢查
[00:07:06.000 --> 00:07:07.000]  兩條線
[00:07:07.000 --> 00:07:10.000]  立刻躲在自己的房間
[00:07:10.000 --> 00:07:12.000]  然後有個會友
[00:07:12.000 --> 00:07:15.000]  立刻給我們一張氣墊床
[00:07:15.000 --> 00:07:17.000]  因為我們立刻要分房
[00:07:17.000 --> 00:07:19.000]  我心裡都在想
[00:07:19.000 --> 00:07:21.000]  上帝怎麼搞的
[00:07:21.000 --> 00:07:24.000]  我去為人祈禱而已
[00:07:24.000 --> 00:07:26.000]  跟別人吃飯都沒有用
[00:07:26.000 --> 00:07:27.000]  如果跟別人吃飯
[00:07:27.000 --> 00:07:29.000]  中招就是了
[00:07:29.000 --> 00:07:32.000]  我祈禱而已
[00:07:32.000 --> 00:07:35.000]  但是到了第五天
[00:07:35.000 --> 00:07:37.000]  到了第六天
[00:07:37.000 --> 00:07:39.000]  第五天就是師母中招
[00:07:39.000 --> 00:07:41.000]  我第五天 師母中招
[00:07:41.000 --> 00:07:43.000]  但是到她一中招的時候
[00:07:43.000 --> 00:07:45.000]  我們兩個又釋放了
[00:07:45.000 --> 00:07:46.000]  原本我們兩個
[00:07:46.000 --> 00:07:48.000]  大家要用Zoom聊天
[00:07:48.000 --> 00:07:50.000]  我們在同一個家裡
[00:07:50.000 --> 00:07:51.000]  都要用Zoom聊天
[00:07:51.000 --> 00:07:53.000]  但是到她真的中招之後
[00:07:53.000 --> 00:07:55.000]  哦 那就是大家脫口罩了
[00:07:55.000 --> 00:07:57.000]  大家明白嗎
[00:07:57.000 --> 00:08:00.000]  那個釋放就是釋放
[00:08:00.000 --> 00:08:02.000]  不需要大家見到面
[00:08:02.000 --> 00:08:03.000]  都說走開一點 走開一點
[00:08:03.000 --> 00:08:04.000]  不要見我
[00:08:04.000 --> 00:08:06.000]  沒有這些東西
[00:08:06.000 --> 00:08:07.000]  但是上帝很奇妙
[00:08:07.000 --> 00:08:09.000]  在我第五天
[00:08:09.000 --> 00:08:11.000]  師母中招
[00:08:11.000 --> 00:08:14.000]  我第六天開始陰性
[00:08:14.000 --> 00:08:15.000]  到第七天
[00:08:15.000 --> 00:08:16.000]  都是陰性
[00:08:16.000 --> 00:08:17.000]  但是第七天
[00:08:17.000 --> 00:08:19.000]  師母是最辛苦的人
[00:08:19.000 --> 00:08:22.000]  換言之上帝在過程裡面
[00:08:22.000 --> 00:08:23.000]  他看得到
[00:08:23.000 --> 00:08:26.000]  如果我仍然都比較嚴重的時候
[00:08:26.000 --> 00:08:28.000]  而師母又嚴重的時候
[00:08:28.000 --> 00:08:29.000]  我相信我們兩個
[00:08:29.000 --> 00:08:32.000]  都不知道怎樣給予彼此的照顧
[00:08:32.000 --> 00:08:34.000]  但是上帝有他的作為
[00:08:34.000 --> 00:08:35.000]  有他的時間
[00:08:35.000 --> 00:08:36.000]  所以很明顯
[00:08:36.000 --> 00:08:37.000]  有時候分地
[00:08:37.000 --> 00:08:38.000]  有時候我都會問
[00:08:38.000 --> 00:08:40.000]  上帝關我什麼事
[00:08:40.000 --> 00:08:42.000]  以色列百姓分地
[00:08:42.000 --> 00:08:44.000]  不是這麼重就算了
[00:08:44.000 --> 00:08:45.000]  不用這麼細微
[00:08:45.000 --> 00:08:46.000]  哪塊地給誰
[00:08:46.000 --> 00:08:47.000]  哪塊地給誰
[00:08:47.000 --> 00:08:48.000]  就搞定了
[00:08:48.000 --> 00:08:49.000]  剪一張遺囑就搞定了
[00:08:49.000 --> 00:08:52.000]  但是上帝不是這樣做
[00:08:52.000 --> 00:08:53.000]  於是我就開始去想
[00:08:53.000 --> 00:08:56.000]  究竟這個分地
[00:08:56.000 --> 00:09:00.000]  為什麼又要去到試羅這個地方
[00:09:00.000 --> 00:09:03.000]  試羅當時來說
[00:09:03.000 --> 00:09:04.000]  最簡單來說
[00:09:04.000 --> 00:09:06.000]  它是政治、宗教
[00:09:06.000 --> 00:09:08.000]  以及軍事的重地
[00:09:08.000 --> 00:09:11.000]  而這個試羅是有回眸在的
[00:09:11.000 --> 00:09:14.000]  以致到今天我去想
[00:09:14.000 --> 00:09:16.000]  為什麼呢
[00:09:16.000 --> 00:09:18.000]  為什麼在試羅裡面
[00:09:18.000 --> 00:09:21.000]  去分這七個支派的地
[00:09:21.000 --> 00:09:23.000]  究竟跟我有什麼關係
[00:09:23.000 --> 00:09:25.000]  跟我們今天
[00:09:25.000 --> 00:09:26.000]  二十二
[00:09:26.000 --> 00:09:28.000]  現在是第幾世紀
[00:09:28.000 --> 00:09:29.000]  還是二十二還是二十一
[00:09:29.000 --> 00:09:30.000]  我都忘記了
[00:09:30.000 --> 00:09:31.000]  二十四
[00:09:31.000 --> 00:09:32.000]  二十一世紀
[00:09:32.000 --> 00:09:34.000]  跟我們有什麼關係
[00:09:34.000 --> 00:09:35.000]  我覺得有兩方面
[00:09:35.000 --> 00:09:36.000]  第一
[00:09:36.000 --> 00:09:39.000]  我相信上帝要我們清楚
[00:09:39.000 --> 00:09:41.000]  神的應許
[00:09:41.000 --> 00:09:42.000]  我們讀一讀
[00:09:42.000 --> 00:09:44.000]  第十八章第一節
[00:09:44.000 --> 00:09:45.000]  讀第一節
[00:09:45.000 --> 00:09:46.000]  準備一二三
[00:09:46.000 --> 00:09:48.000]  以色列傳會中
[00:09:48.000 --> 00:09:50.000]  都聚集在試羅
[00:09:50.000 --> 00:09:53.000]  把回眸設立在那裡
[00:09:53.000 --> 00:09:56.000]  那地已經被制
[00:09:56.000 --> 00:09:58.000]  很明顯我們看到
[00:09:58.000 --> 00:10:01.000]  當以色列百姓
[00:10:01.000 --> 00:10:05.000]  傳會中聚集在試羅
[00:10:05.000 --> 00:10:06.000]  剛才說了試羅
[00:10:06.000 --> 00:10:10.000]  是政治、軍事、宗教的一個地方
[00:10:10.000 --> 00:10:11.000]  中間有個回眸
[00:10:11.000 --> 00:10:13.000]  而第三個事實
[00:10:13.000 --> 00:10:15.000]  它說這塊地已經拿完了
[00:10:15.000 --> 00:10:18.000]  過去幾章拿完了
[00:10:18.000 --> 00:10:21.000]  為什麼需要回眸
[00:10:21.000 --> 00:10:24.000]  為什麼分地需要回眸
[00:10:24.000 --> 00:10:25.000]  如果我們看回聖經
[00:10:25.000 --> 00:10:28.000]  回眸最簡單的一個定義
[00:10:28.000 --> 00:10:31.000]  就是神與人相會的地方
[00:10:31.000 --> 00:10:33.000]  所以很明顯
[00:10:33.000 --> 00:10:37.000]  回眸是彰顯神榮耀的地方
[00:10:37.000 --> 00:10:39.000]  是人與神相會的地方
[00:10:39.000 --> 00:10:42.000]  也是人去敬拜神的地方
[00:10:42.000 --> 00:10:44.000]  有時候我都會這樣
[00:10:44.000 --> 00:10:46.000]  上帝為什麼要建一個回眸
[00:10:46.000 --> 00:10:48.000]  神是無所不在的
[00:10:48.000 --> 00:10:51.000]  等於今天我們有網上崇拜
[00:10:51.000 --> 00:10:52.000]  也有實體崇拜
[00:10:52.000 --> 00:10:53.000]  其實在香港教會
[00:10:53.000 --> 00:10:55.000]  很多的牧者都在掙扎
[00:10:55.000 --> 00:10:56.000]  掙扎什麼呢
[00:10:56.000 --> 00:11:00.000]  究竟應不應該取消網上崇拜
[00:11:00.000 --> 00:11:01.000]  大家明白我的意思嗎
[00:11:01.000 --> 00:11:03.000]  因為如果還有網上崇拜
[00:11:03.000 --> 00:11:04.000]  還有實體崇拜
[00:11:04.000 --> 00:11:05.000]  大家就會怎麼樣
[00:11:05.000 --> 00:11:07.000]  不如網上吧
[00:11:07.000 --> 00:11:09.000]  但是今天你們很好
[00:11:09.000 --> 00:11:10.000]  你們肯實體
[00:11:10.000 --> 00:11:11.000]  所以你跟教友說
[00:11:11.000 --> 00:11:14.000]  真的很開心見到你
[00:11:14.000 --> 00:11:16.000]  真的
[00:11:16.000 --> 00:11:19.000]  在網上多舒服
[00:11:19.000 --> 00:11:21.000]  在網上崇拜真的很舒服
[00:11:21.000 --> 00:11:22.000]  在這裡有很多規矩
[00:11:22.000 --> 00:11:23.000]  又不可以喝東西
[00:11:23.000 --> 00:11:24.000]  又不可以吃東西
[00:11:24.000 --> 00:11:26.000]  又不可以整理三文治
[00:11:26.000 --> 00:11:27.000]  但在家裡不用
[00:11:27.000 --> 00:11:29.000]  在一個茶几放一個三文治
[00:11:29.000 --> 00:11:31.000]  聽聽誰說的
[00:11:31.000 --> 00:11:32.000]  不合心意
[00:11:32.000 --> 00:11:34.000]  先吃一口東西
[00:11:34.000 --> 00:11:36.000]  會的
[00:11:36.000 --> 00:11:37.000]  誰知道
[00:11:37.000 --> 00:11:38.000]  沒有人知道
[00:11:38.000 --> 00:11:39.000]  唯有誰知道
[00:11:39.000 --> 00:11:40.000]  上帝自己知道
[00:11:40.000 --> 00:11:42.000]  我怎麼會知道
[00:11:42.000 --> 00:11:44.000]  但是換言之
[00:11:44.000 --> 00:11:46.000]  為什麼神要做會幕
[00:11:46.000 --> 00:11:48.000]  如果看回十八章十九章
[00:11:48.000 --> 00:11:50.000]  當他們分地的時候
[00:11:50.000 --> 00:11:52.000]  聖經沒有提過
[00:11:52.000 --> 00:11:53.000]  約書亞和神聊天
[00:11:53.000 --> 00:11:54.000]  沒有
[00:11:54.000 --> 00:11:57.000]  但反而有提很多次
[00:11:57.000 --> 00:12:00.000]  每當約書亞要尖沟的時候
[00:12:00.000 --> 00:12:02.000]  他就會在耶和華的面前
[00:12:02.000 --> 00:12:05.000]  他會到會幕的耶和華的面前
[00:12:05.000 --> 00:12:06.000]  去做一個抽籤的儀式
[00:12:06.000 --> 00:12:07.000]  換言之
[00:12:07.000 --> 00:12:10.000]  今天我們回來敬拜
[00:12:10.000 --> 00:12:13.000]  每天單單去享受
[00:12:13.000 --> 00:12:14.000]  那個感動
[00:12:14.000 --> 00:12:17.000]  今天試過真的好感動
[00:12:17.000 --> 00:12:20.000]  尊貴榮耀真的好
[00:12:20.000 --> 00:12:21.000]  但是
[00:12:21.000 --> 00:12:25.000]  當我們看到神的榮美之後
[00:12:25.000 --> 00:12:26.000]  我們有沒有看到
[00:12:26.000 --> 00:12:28.000]  上帝在會幕那邊
[00:12:28.000 --> 00:12:31.000]  要我們做些什麼
[00:12:31.000 --> 00:12:33.000]  最近有一個朋友問我
[00:12:33.000 --> 00:12:34.000]  何牧師
[00:12:34.000 --> 00:12:38.000]  聖經那邊有多少的英許
[00:12:38.000 --> 00:12:40.000]  真的考起我了
[00:12:40.000 --> 00:12:43.000]  你知道很多方家的書
[00:12:43.000 --> 00:12:46.000]  聖經那邊所有的男人
[00:12:46.000 --> 00:12:48.000]  聖經那邊所有的女人
[00:12:48.000 --> 00:12:50.000]  真的挺有空寫這些書
[00:12:50.000 --> 00:12:52.000]  聖經那邊所有的英許
[00:12:52.000 --> 00:12:54.000]  真的好多這些書
[00:12:54.000 --> 00:12:56.000]  我真的不知道
[00:12:56.000 --> 00:12:58.000]  我也沒有時間去數
[00:12:58.000 --> 00:13:00.000]  究竟聖經那邊有多少英許
[00:13:00.000 --> 00:13:02.000]  不過
[00:13:02.000 --> 00:13:04.000]  從這兩章我看到
[00:13:04.000 --> 00:13:06.000]  如果今天我們要知道神的英許
[00:13:06.000 --> 00:13:08.000]  要清楚神的英許
[00:13:08.000 --> 00:13:10.000]  我們一定要去敬拜神
[00:13:10.000 --> 00:13:12.000]  在敬拜那邊
[00:13:12.000 --> 00:13:15.000]  去聽上帝和我們所說的話
[00:13:15.000 --> 00:13:20.000]  而英許和使命是有關係
[00:13:20.000 --> 00:13:23.000]  突顯智媒過去這一年多
[00:13:23.000 --> 00:13:26.000]  我們都明白
[00:13:26.000 --> 00:13:28.000]  也都有很多突顯智媒
[00:13:28.000 --> 00:13:30.000]  去到不同的地方
[00:13:30.000 --> 00:13:32.000]  移居去到其他地方
[00:13:32.000 --> 00:13:34.000]  我最近和一些
[00:13:34.000 --> 00:13:36.000]  在英國的同福的突顯智媒
[00:13:36.000 --> 00:13:38.000]  用zoom去聊天
[00:13:38.000 --> 00:13:40.000]  以前我的同工
[00:13:40.000 --> 00:13:42.000]  他們每個都跟我說
[00:13:42.000 --> 00:13:44.000]  幾個同學
[00:13:44.000 --> 00:13:46.000]  無論在伯明翰也好
[00:13:46.000 --> 00:13:48.000]  在蘇格蘭也好
[00:13:48.000 --> 00:13:50.000]  他們說有時候出街
[00:13:50.000 --> 00:13:52.000]  見到一些中國人
[00:13:52.000 --> 00:13:54.000]  問他們香港回哪間教會
[00:13:54.000 --> 00:13:56.000]  每個都說回同福堂
[00:13:56.000 --> 00:13:58.000]  我也不太明白
[00:13:58.000 --> 00:14:00.000]  伯明翰那裡說有很多同福堂
[00:14:00.000 --> 00:14:02.000]  在澳洲那個什麼地方
[00:14:02.000 --> 00:14:04.000]  英國也有很多同福堂
[00:14:04.000 --> 00:14:06.000]  蘇格蘭也有同福堂
[00:14:06.000 --> 00:14:08.000]  我想想
[00:14:08.000 --> 00:14:10.000]  同福堂走了多少人
[00:14:10.000 --> 00:14:12.000]  今天見到大家
[00:14:12.000 --> 00:14:14.000]  我這麼夜住
[00:14:14.000 --> 00:14:16.000]  還沒走完
[00:14:16.000 --> 00:14:18.000]  所以我們要鼓掌
[00:14:18.000 --> 00:14:20.000]  多謝天父還在
[00:14:20.000 --> 00:14:22.000]  我不是說人們走不好
[00:14:22.000 --> 00:14:24.000]  但大家不要誤會
[00:14:24.000 --> 00:14:26.000]  我的同工都在那邊
[00:14:26.000 --> 00:14:28.000]  而且有同學做了執事
[00:14:28.000 --> 00:14:30.000]  所以我覺得上帝的照明
[00:14:30.000 --> 00:14:32.000]  我們有沒有看到上帝的照明
[00:14:32.000 --> 00:14:34.000]  敬拜的那邊
[00:14:34.000 --> 00:14:36.000]  看到上帝的應許
[00:14:36.000 --> 00:14:38.000]  而我們今天的應許
[00:14:38.000 --> 00:14:40.000]  除了看當時的分地之外
[00:14:40.000 --> 00:14:42.000]  看回聖經
[00:14:42.000 --> 00:14:44.000]  跟我們的關係就是
[00:14:44.000 --> 00:14:46.000]  今天我們不只是
[00:14:46.000 --> 00:14:48.000]  看地上的地
[00:14:48.000 --> 00:14:50.000]  我們要看到將來
[00:14:50.000 --> 00:14:52.000]  上帝應許給我們的
[00:14:52.000 --> 00:14:54.000]  新天新地
[00:14:54.000 --> 00:14:56.000]  這才是我們永恆的居所
[00:14:56.000 --> 00:14:58.000]  所以剛才那首詩歌
[00:14:58.000 --> 00:15:00.000]  有一天
[00:15:00.000 --> 00:15:02.000]  如果有天使在天上
[00:15:02.000 --> 00:15:04.000]  打開門去歡迎我們
[00:15:04.000 --> 00:15:06.000]  每個人都有
[00:15:06.000 --> 00:15:08.000]  不知道多少翼
[00:15:08.000 --> 00:15:10.000]  飛飛巧巧歡迎你
[00:15:10.000 --> 00:15:12.000]  見到天使Miko
