
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹,平安!復活節快樂!
[00:02:51.000 --> 00:02:54.000]  那你不呼吸你怎麼睡呢?
[00:02:54.000 --> 00:02:57.000]  睡不著
[00:02:57.000 --> 00:02:59.000]  《殭屍先生》我沒有記錯
[00:02:59.000 --> 00:03:02.000]  拍了幾部續集
[00:03:02.000 --> 00:03:08.000]  那時候我害怕,我就會跑到我父母床中間
[00:03:08.000 --> 00:03:13.000]  那我就可以睡,就輪到他們不能睡
[00:03:13.000 --> 00:03:17.000]  如果你現在看到這些電影
[00:03:18.000 --> 00:03:21.000]  聽到我剛才說的橋段
[00:03:21.000 --> 00:03:25.000]  你也會覺得好像笑片一樣
[00:03:25.000 --> 00:03:29.000]  人長大了現在就不會這麼怕黑
[00:03:29.000 --> 00:03:34.000]  但其實你有沒有想過
[00:03:34.000 --> 00:03:37.000]  人長大了會怕其他的黑暗呢?
[00:03:37.000 --> 00:03:44.000]  是不能少說的
[00:03:44.000 --> 00:03:47.000]  是真的令我們不能呼吸
[00:03:49.000 --> 00:03:52.000]  今天的經文帶著一個訊息
[00:03:52.000 --> 00:03:56.000]  就是想我們知道
[00:03:56.000 --> 00:04:00.000]  其實在黑暗的當中
[00:04:00.000 --> 00:04:03.000]  你是可以勝過黑暗的
[00:04:03.000 --> 00:04:06.000]  神是有盼望給我們的
[00:04:06.000 --> 00:04:10.000]  因為耶穌已經不在墳墓裡
[00:04:10.000 --> 00:04:15.000]  因為耶穌已經復活了
[00:04:15.000 --> 00:04:18.000]  我們一起低頭祈禱
[00:04:18.000 --> 00:04:21.000]  親愛的恩主,我們感謝你
[00:04:21.000 --> 00:04:24.000]  因為主耶穌基督你已經復活了
[00:04:24.000 --> 00:04:29.000]  就是在兩千多年前
[00:04:29.000 --> 00:04:32.000]  當婦人去到墳墓的外面
[00:04:32.000 --> 00:04:38.000]  看到石頭挪開
[00:04:38.000 --> 00:04:41.000]  步入墳墓之中
[00:04:41.000 --> 00:04:44.000]  看不見主你的身體
[00:04:44.000 --> 00:04:47.000]  因為主耶穌你已經是活著的神
[00:04:47.000 --> 00:04:50.000]  正因主你活著
[00:04:50.000 --> 00:04:53.000]  我們有新的生命
[00:04:53.000 --> 00:04:56.000]  正因主你活著
[00:04:56.000 --> 00:04:59.000]  我們有盼望
[00:04:59.000 --> 00:05:02.000]  也因為主你活著
[00:05:02.000 --> 00:05:05.000]  我們不會孤單
[00:05:05.000 --> 00:05:08.000]  我們死後仍然有永生
[00:05:08.000 --> 00:05:11.000]  與主你一同復活
[00:05:11.000 --> 00:05:14.000]  在新的國度當中
[00:05:14.000 --> 00:05:17.000]  永恆地生活下去
[00:05:17.000 --> 00:05:20.000]  求主你幫助我們
[00:05:20.000 --> 00:05:23.000]  願你的聖靈開我們的心
[00:05:23.000 --> 00:05:26.000]  在我們的生命當中工作
[00:05:26.000 --> 00:05:29.000]  獻上感謝
[00:05:29.000 --> 00:05:32.000]  禱告逢耶穌基督你的名
[00:05:32.000 --> 00:05:35.000]  阿們
[00:05:35.000 --> 00:05:38.000]  其實今天的經文
[00:05:38.000 --> 00:05:41.000]  真的就像一部電影一樣
[00:05:41.000 --> 00:05:47.000]  經文分了上半部和下半部
[00:05:47.000 --> 00:05:50.000]  上半部一開始就描述黑暗
[00:05:50.000 --> 00:05:53.000]  上半部一開始描述黑暗
[00:05:53.000 --> 00:05:56.000]  經文說那個時候若有午靜
[00:05:56.000 --> 00:06:02.000]  意思就是當時是第六個小時
[00:06:05.000 --> 00:06:08.000]  而當時的時間
[00:06:08.000 --> 00:06:11.000]  其實是以早上六點鐘
[00:06:11.000 --> 00:06:14.000]  為黎明去計算
[00:06:14.000 --> 00:06:20.000]  所以第六個小時午靜
[00:06:20.000 --> 00:06:23.000]  即是我們現在的十二點鐘
[00:06:23.000 --> 00:06:29.000]  應該像今天一樣陽光普照
[00:06:29.000 --> 00:06:33.000]  不過聖經告訴我們
[00:06:33.000 --> 00:06:36.000]  那一天很不同
[00:06:36.000 --> 00:06:39.000]  遍地都黑暗了
[00:06:39.000 --> 00:06:42.000]  日頭變了黑色
[00:06:42.000 --> 00:06:45.000]  兩次提到黑字
[00:06:45.000 --> 00:06:48.000]  是說十二點到三點
[00:06:48.000 --> 00:06:51.000]  這三個小時整個黑暗籠罩著大地
[00:06:51.000 --> 00:06:59.000]  如果我們以為這字經文
[00:06:59.000 --> 00:07:02.000]  說的是天色那種黑暗
[00:07:03.000 --> 00:07:06.000]  其實我們錯過了
[00:07:06.000 --> 00:07:09.000]  經文想表達的意思
[00:07:09.000 --> 00:07:15.000]  經文其實是在描述其他的黑暗
[00:07:15.000 --> 00:07:21.000]  而當這個世界其他黑暗來臨的時候
[00:07:21.000 --> 00:07:24.000]  天色同樣的變得昏暗
[00:07:31.000 --> 00:07:34.000]  然後經文就說
[00:07:34.000 --> 00:07:37.000]  整卷福音書的主角耶穌基督
[00:07:37.000 --> 00:07:45.000]  他就斷氣了
[00:07:45.000 --> 00:07:48.000]  嚴格來說即是他game over
[00:07:48.000 --> 00:07:53.000]  年輕的叫做GG
[00:07:53.000 --> 00:07:57.000]  在這一剎那
[00:07:57.000 --> 00:08:00.000]  鏡頭一轉拍著其他人
[00:08:01.000 --> 00:08:04.000]  總共有三個角色
[00:08:04.000 --> 00:08:07.000]  第一個是白夫長
[00:08:07.000 --> 00:08:10.000]  留意一下他們的反應是怎樣
[00:08:10.000 --> 00:08:13.000]  白夫長說了一句
[00:08:13.000 --> 00:08:16.000]  這個真的是一個異人
[00:08:16.000 --> 00:08:19.000]  我們很容易把這句說話理解得很正面
[00:08:19.000 --> 00:08:24.000]  白夫長當然是信主
[00:08:24.000 --> 00:08:27.000]  他也覺得耶穌是基督
[00:08:30.000 --> 00:08:33.000]  但這句說話最顯淺的解釋
[00:08:33.000 --> 00:08:39.000]  就是白夫長這個官員
[00:08:39.000 --> 00:08:42.000]  當其時見著一個無罪
[00:08:42.000 --> 00:08:45.000]  他眼中的異人
[00:08:45.000 --> 00:08:48.000]  在這個社會制度底下釘死了十字架
[00:08:57.000 --> 00:09:00.000]  很冤枉的
[00:09:00.000 --> 00:09:03.000]  這句說話其實讓我們看到
[00:09:03.000 --> 00:09:06.000]  當其時
[00:09:06.000 --> 00:09:09.000]  人對於這個世界的理解是多麼的黑暗
[00:09:09.000 --> 00:09:17.000]  異人在十字架上死
[00:09:17.000 --> 00:09:20.000]  可能是常常發生
[00:09:24.000 --> 00:09:27.000]  應該的在這個世界變成不應該
[00:09:27.000 --> 00:09:33.000]  不應該的偏偏變了應該
[00:09:33.000 --> 00:09:37.000]  對的變了錯,錯的變了對
[00:09:37.000 --> 00:09:43.000]  接著第二個角色是一群群眾
[00:09:43.000 --> 00:09:50.000]  我覺得聖經很有趣
[00:09:50.000 --> 00:09:53.000]  形容他們為聚集觀看的眾人
[00:09:55.000 --> 00:09:58.000]  廣東話是甚麼?
[00:09:58.000 --> 00:10:01.000]  廣東話是一群來看東西的人
[00:10:01.000 --> 00:10:07.000]  這群人其實不知道發生甚麼事
[00:10:07.000 --> 00:10:13.000]  他們不知道上面那個人是有多對
[00:10:13.000 --> 00:10:16.000]  或者有多錯
[00:10:16.000 --> 00:10:22.000]  不過其實有甚麼所謂
[00:10:24.000 --> 00:10:27.000]  對也好,錯也好,十字架上那個人都死了
[00:10:27.000 --> 00:10:34.000]  經文就說他們隨著空
[00:10:34.000 --> 00:10:37.000]  即是扔下胸口,低下頭,很可惜就回去了
[00:10:37.000 --> 00:10:44.000]  回去了,顧好自己再說
[00:10:44.000 --> 00:10:49.000]  繼續生活
[00:10:49.000 --> 00:10:52.000]  世態炎涼
[00:10:52.000 --> 00:10:55.000]  心很冷漠
[00:10:55.000 --> 00:10:58.000]  他們的反應讓我們看到人可以有多冷淡
[00:10:58.000 --> 00:11:05.000]  一步一步,接著是那群跟耶穌最連熟的人
[00:11:05.000 --> 00:11:13.000]  還有那群跟隨了耶穌幾年的婦女
[00:11:13.000 --> 00:11:19.000]  經文說他們很遠的
[00:11:19.000 --> 00:11:22.000]  看著整件事
[00:11:22.000 --> 00:11:25.000]  他們也是來看東西的
[00:11:25.000 --> 00:11:28.000]  不過他們站得很遠地看
[00:11:28.000 --> 00:11:34.000]  可能因為他們難忍親眼目睹
[00:11:34.000 --> 00:11:37.000]  一個熟悉的人在十字架上那麼痛苦
[00:11:46.000 --> 00:11:49.000]  也有可能他們真的怕事
[00:11:49.000 --> 00:11:55.000]  不想被別人認出自己
[00:11:55.000 --> 00:11:59.000]  免得惹禍上身
[00:11:59.000 --> 00:12:02.000]  大家有沒有聽過大難臨頭之後是甚麼
[00:12:02.000 --> 00:12:09.000]  各自飛
[00:12:09.000 --> 00:12:12.000]  自己顧自己
[00:12:12.000 --> 00:12:15.000]  你比我都站遠點
[00:12:15.000 --> 00:12:18.000]  有人問我認不認識耶穌
[00:12:18.000 --> 00:12:21.000]  我說我不認識
[00:12:21.000 --> 00:12:24.000]  這三位人物就表達了
[00:12:24.000 --> 00:12:27.000]  當時這個世界
[00:12:27.000 --> 00:12:30.000]  人性有多黑暗
[00:12:30.000 --> 00:12:36.000]  經文真的在描述天色嗎
[00:12:36.000 --> 00:12:42.000]  有時候我去想這個世界為什麼這麼黑暗
[00:12:45.000 --> 00:12:48.000]  是因為這個世界的人本身
[00:12:48.000 --> 00:12:51.000]  我們有一定的黑暗
[00:12:51.000 --> 00:12:57.000]  人人都有自己怕的事情
[00:12:57.000 --> 00:13:03.000]  對我們來說我們怕黑暗的日子
[00:13:03.000 --> 00:13:06.000]  可能是有疾病
[00:13:06.000 --> 00:13:13.000]  可能是經濟困難
[00:13:15.000 --> 00:13:18.000]  可能是自己孤零零一個人
[00:13:18.000 --> 00:13:24.000]  但我自己覺得
[00:13:24.000 --> 00:13:27.000]  真正的黑暗不是剛才那些
[00:13:27.000 --> 00:13:32.000]  就是你有病
[00:13:32.000 --> 00:13:35.000]  但醫生不肯治你
[00:13:35.000 --> 00:13:38.000]  你有經濟困難
[00:13:38.000 --> 00:13:41.000]  沒有人會去幫你
[00:13:42.000 --> 00:13:45.000]  你孤零零一個人
[00:13:45.000 --> 00:13:48.000]  我覺得最黑暗的是
[00:13:48.000 --> 00:13:51.000]  自己都跟自己說我很孤單
[00:13:51.000 --> 00:13:54.000]  但是沒有人在乎我
[00:13:54.000 --> 00:14:00.000]  讀神學的時候要讀很多
[00:14:00.000 --> 00:14:03.000]  我們最初不知道是甚麼科目
[00:14:03.000 --> 00:14:10.000]  其中必修科叫做人論
[00:14:12.000 --> 00:14:15.000]  就是關於人和人性的討論
[00:14:15.000 --> 00:14:20.000]  其中我們會說到就是人
[00:14:20.000 --> 00:14:23.000]  你聽過了性本善還是性本惡
[00:14:23.000 --> 00:14:29.000]  而關乎到人本性的討論
[00:14:29.000 --> 00:14:32.000]  很多時候就會引用到
[00:14:32.000 --> 00:14:35.000]  戰爭特別是第二次世界大戰一些歷史
[00:14:43.000 --> 00:14:46.000]  因為正正是在一些極端的環境
[00:14:46.000 --> 00:14:49.000]  我們才能夠明白
[00:14:49.000 --> 00:14:52.000]  人為甚麼可以如此去對待
[00:14:52.000 --> 00:14:55.000]  另外一個同種類的人類呢
[00:14:55.000 --> 00:15:06.000]  而二次世界大戰的歷史
[00:15:06.000 --> 00:15:09.000]  我很有興趣所以相關的電影
[00:15:09.000 --> 00:15:12.000]  可以很自豪地說我差不多看完了
[00:15:12.000 --> 00:15:22.000]  最近我聽到一些故事
[00:15:22.000 --> 00:15:26.000]  是真的二次世界大戰集中營生還者的故事
[00:15:26.000 --> 00:15:34.000]  你有沒有試過在家裡不小心跌了一隻磁鐵落地
[00:15:34.000 --> 00:15:37.000]  咔嚓一聲
[00:15:40.000 --> 00:15:43.000]  然後掉到地上
[00:15:43.000 --> 00:15:46.000]  把勺子掉到地上
[00:15:46.000 --> 00:15:49.000]  發出響聲
[00:15:49.000 --> 00:15:54.000]  有一個老公公
[00:15:54.000 --> 00:15:57.000]  他很怕人拿著鍋還有勺子在敲
[00:15:57.000 --> 00:16:04.000]  甚至乎你把勺子掉到陶瓷的地面上
[00:16:04.000 --> 00:16:07.000]  他怕得呼吸不了 手都發抖了
[00:16:09.000 --> 00:16:12.000]  真的嚇得像窒息一樣
[00:16:12.000 --> 00:16:18.000]  因為原來以前在集中營
[00:16:18.000 --> 00:16:21.000]  半夜三更
[00:16:21.000 --> 00:16:24.000]  怎樣被人叫起來呢
[00:16:24.000 --> 00:16:27.000]  拿著鍋敲敲敲敲敲敲
[00:16:27.000 --> 00:16:30.000]  半夜他就被人叫去露液了
[00:16:30.000 --> 00:16:36.000]  原來當年在集中營
[00:16:36.000 --> 00:16:39.000]  半夜被人用勺子敲著盤的聲音吵醒
[00:16:39.000 --> 00:16:42.000]  然後去露液
[00:16:42.000 --> 00:16:45.000]  現在他聽到這個聲音
[00:16:45.000 --> 00:16:48.000]  依然很害怕
[00:16:48.000 --> 00:16:51.000]  另外有一個老婆婆
[00:16:51.000 --> 00:16:54.000]  她很怕換衣服的時候要脫衣服
[00:16:54.000 --> 00:16:57.000]  她很怕換衣服的時候要脫下衣服
[00:16:57.000 --> 00:17:03.000]  但不脫下衣服又怎麼換衣服呢
[00:17:03.000 --> 00:17:06.000]  原來她很怕脫衣服
[00:17:06.000 --> 00:17:09.000]  以前在集中營的時候
[00:17:09.000 --> 00:17:12.000]  在冬天下雪
[00:17:12.000 --> 00:17:15.000]  那些女人會被叫出來
[00:17:15.000 --> 00:17:18.000]  在操場上脫光衣服
[00:17:18.000 --> 00:17:21.000]  女人會被叫出來到操場上脫掉衣服
[00:17:21.000 --> 00:17:24.000]  然後下著雪在操場上跑圈
[00:17:24.000 --> 00:17:27.000]  然後下著雪在操場上跑圈
[00:17:27.000 --> 00:17:30.000]  然後士兵就用凍水在那裡射他們
[00:17:30.000 --> 00:17:33.000]  然後士兵就用凍水在那裡射他們
[00:17:33.000 --> 00:17:36.000]  這個叫做洗澡
[00:17:36.000 --> 00:17:39.000]  為什麼會這樣呢
[00:17:39.000 --> 00:17:42.000]  所以這個老婆婆
[00:17:42.000 --> 00:17:45.000]  她每次,每天我們做脫衣服這個動作
[00:17:45.000 --> 00:17:48.000]  會為她帶來很大的恐懼
[00:17:48.000 --> 00:17:51.000]  所以這個老婆婆每天脫衣服的時候
[00:17:51.000 --> 00:17:54.000]  會為她帶來很大的恐懼
[00:17:54.000 --> 00:17:57.000]  我們每個人都有回憶
[00:17:57.000 --> 00:18:00.000]  所以我們一想起,我們都可能覺得眼泛淚光
[00:18:00.000 --> 00:18:03.000]  有一些回憶我們一想起,我們都會失了眼眶
[00:18:03.000 --> 00:18:06.000]  有一些音樂一想起
[00:18:06.000 --> 00:18:09.000]  我們心裡已經覺得很心酸
[00:18:09.000 --> 00:18:12.000]  有一些音樂一想起,我們心裡就覺得心酸
[00:18:12.000 --> 00:18:15.000]  黑暗日子的來臨可能是疾病
[00:18:15.000 --> 00:18:18.000]  黑暗日子的來臨可能是疾病
[00:18:18.000 --> 00:18:21.000]  可能是意外
[00:18:21.000 --> 00:18:24.000]  可能是經濟
[00:18:24.000 --> 00:18:27.000]  可能你失去了一些事情
[00:18:27.000 --> 00:18:30.000]  可能是你得不到
[00:18:30.000 --> 00:18:33.000]  可能簡單到你被拒絕
[00:18:33.000 --> 00:18:36.000]  可能簡單到你被拒絕
[00:18:36.000 --> 00:18:39.000]  有可能你是被奸人所害
[00:18:39.000 --> 00:18:42.000]  有可能你突然之間睡醒
[00:18:42.000 --> 00:18:45.000]  你質疑自己的人生,問自己我到底在做什麼
[00:18:45.000 --> 00:18:48.000]  可能有一天你睡醒了
[00:18:48.000 --> 00:18:51.000]  你質疑自己的人生,問自己我到底在幹什麼
[00:18:51.000 --> 00:18:54.000]  但其實我不知道我自己是悲觀還是樂觀
[00:18:54.000 --> 00:18:57.000]  但其實我不知道我自己是悲觀還是樂觀
[00:18:57.000 --> 00:19:00.000]  但我總覺得這個世界其實是這樣的
[00:19:00.000 --> 00:19:03.000]  黑暗的時間其實遲到都會來
[00:19:03.000 --> 00:19:06.000]  黑暗的時間其實遲到都會來
[00:19:06.000 --> 00:19:09.000]  黑暗的時間遲早會來到
[00:19:09.000 --> 00:19:12.000]  你最不想遇到的事情,你最怕那樣
[00:19:12.000 --> 00:19:15.000]  隨時有一天站在你門口敲門
[00:19:15.000 --> 00:19:18.000]  你最不想發生的事情
[00:19:18.000 --> 00:19:21.000]  最怕的那件事,遲早有一天在門前敲響你的門
[00:19:21.000 --> 00:19:24.000]  遲早有一天在門前敲響你的門
[00:19:24.000 --> 00:19:27.000]  不到你開不開門
[00:19:27.000 --> 00:19:30.000]  不在於說你開不開門
[00:19:30.000 --> 00:19:33.000]  你不開門,黑暗也會破門而入
[00:19:33.000 --> 00:19:36.000]  你不開門,黑暗也會破門而入
[00:19:36.000 --> 00:19:39.000]  常常有人說,這個世界為什麼這麼不公平
[00:19:39.000 --> 00:19:42.000]  常常有人說,這個世界為什麼這麼不公平
[00:19:42.000 --> 00:19:45.000]  其實我有另一個看法
[00:19:45.000 --> 00:19:48.000]  我覺得這個世界真的很公平
[00:19:48.000 --> 00:19:51.000]  起碼這個世界對每個人都這麼不公平
[00:19:51.000 --> 00:19:54.000]  起碼這個世界對每個人都這麼不公平
[00:19:54.000 --> 00:19:57.000]  今天你害怕的來臨是什麼
[00:19:57.000 --> 00:20:00.000]  今天你害怕的來臨是什麼
[00:20:00.000 --> 00:20:03.000]  有什麼事你閉上眼,你想一想
[00:20:03.000 --> 00:20:06.000]  有什麼事你閉上眼,你想一想
[00:20:06.000 --> 00:20:09.000]  有什麼事你閉上眼,你想一想
[00:20:09.000 --> 00:20:12.000]  有什麼事你憂慮到睡不著
[00:20:12.000 --> 00:20:15.000]  有什麼事你憂慮到睡不著
[00:20:15.000 --> 00:20:18.000]  有什麼事你憂慮到睡不著
[00:20:18.000 --> 00:20:21.000]  有什麼事你憂慮到睡不著
[00:20:21.000 --> 00:20:24.000]  有什麼事你憂慮到睡不著
[00:20:24.000 --> 00:20:27.000]  有什麼事你憂慮到睡不著
[00:20:27.000 --> 00:20:30.000]  有什麼事你憂慮到睡不著
[00:20:30.000 --> 00:20:33.000]  有什麼事你憂慮到睡不著
[00:20:33.000 --> 00:20:36.000]  有什麼事你憂慮到睡不著
[00:20:36.000 --> 00:20:39.000]  有什麼事你憂慮到睡不著
[00:20:39.000 --> 00:20:42.000]  有什麼事你憂慮到睡不著
[00:20:42.000 --> 00:20:45.000]  有什麼事你憂慮到睡不著
[00:20:45.000 --> 00:20:48.000]  有什麼事你憂慮到睡不著
[00:20:48.000 --> 00:20:51.000]  有什麼事你憂慮到睡不著
[00:20:51.000 --> 00:20:54.000]  有什麼事你憂慮到睡不著
[00:20:54.000 --> 00:20:57.000]  有什麼事你憂慮到睡不著
[00:20:57.000 --> 00:21:00.000]  有什麼事你憂慮到睡不著
[00:21:00.000 --> 00:21:03.000]  有什麼事你憂慮到睡不著
[00:21:03.000 --> 00:21:06.000]  有什麼事你憂慮到睡不著
[00:21:06.000 --> 00:21:09.000]  有什麼事你憂慮到睡不著
[00:21:09.000 --> 00:21:12.000]  有什麼事你憂慮到睡不著
[00:21:12.000 --> 00:21:15.000]  有什麼事你憂慮到睡不著
[00:21:15.000 --> 00:21:18.000]  有什麼事你憂慮到睡不著
[00:21:18.000 --> 00:21:21.000]  有什麼事你憂慮到睡不著
[00:21:21.000 --> 00:21:24.000]  有什麼事你憂慮到睡不著
[00:21:24.000 --> 00:21:27.000]  有什麼事你憂慮到睡不著
[00:21:27.000 --> 00:21:30.000]  有什麼事你憂慮到睡不著
[00:21:30.000 --> 00:21:33.000]  有什麼事你憂慮到睡不著
[00:21:33.000 --> 00:21:36.000]  有什麼事你憂慮到睡不著
[00:21:36.000 --> 00:21:39.000]  有什麼事你憂慮到睡不著
[00:21:39.000 --> 00:21:42.000]  有什麼事你憂慮到睡不著
[00:21:42.000 --> 00:21:45.000]  有什麼事你憂慮到睡不著
[00:21:45.000 --> 00:21:48.000]  有什麼事你憂慮到睡不著
[00:21:48.000 --> 00:21:51.000]  有什麼事你憂慮到睡不著
[00:21:51.000 --> 00:21:54.000]  有什麼事你憂慮到睡不著
[00:21:54.000 --> 00:21:57.000]  有什麼事你憂慮到睡不著
[00:21:57.000 --> 00:22:00.000]  有什麼事你憂慮到睡不著
[00:22:00.000 --> 00:22:03.000]  有什麼事你憂慮到睡不著
[00:22:03.000 --> 00:22:06.000]  有什麼事你憂慮到睡不著
[00:22:06.000 --> 00:22:09.000]  有什麼事你憂慮到睡不著
[00:22:09.000 --> 00:22:12.000]  有什麼事你憂慮到睡不著
[00:22:12.000 --> 00:22:15.000]  有什麼事你憂慮到睡不著
[00:22:15.000 --> 00:22:18.000]  有什麼事你憂慮到睡不著
[00:22:18.000 --> 00:22:21.000]  有什麼事你憂慮到睡不著
[00:22:21.000 --> 00:22:24.000]  有什麼事你憂慮到睡不著
[00:22:24.000 --> 00:22:27.000]  有什麼事你憂慮到睡不著
[00:22:27.000 --> 00:22:30.000]  有什麼事你憂慮到睡不著
[00:22:30.000 --> 00:22:33.000]  有什麼事你憂慮到睡不著
[00:22:33.000 --> 00:22:36.000]  有什麼事你憂慮到睡不著
[00:22:36.000 --> 00:22:39.000]  有什麼事你憂慮到睡不著
[00:22:39.000 --> 00:22:42.000]  有什麼事你憂慮到睡不著
[00:22:42.000 --> 00:22:45.000]  有什麼事你憂慮到睡不著
[00:22:45.000 --> 00:22:48.000]  有什麼事你憂慮到睡不著
[00:22:48.000 --> 00:22:51.000]  有什麼事你憂慮到睡不著
[00:22:51.000 --> 00:22:54.000]  有什麼事你憂慮到睡不著
[00:22:54.000 --> 00:22:57.000]  有什麼事你憂慮到睡不著
[00:22:57.000 --> 00:23:00.000]  有什麼事你憂慮到睡不著
[00:23:00.000 --> 00:23:03.000]  有什麼事你憂慮到睡不著
[00:23:03.000 --> 00:23:06.000]  有什麼事你憂慮到睡不著
[00:23:06.000 --> 00:23:09.000]  有什麼事你憂慮到睡不著
[00:23:09.000 --> 00:23:12.000]  有什麼事你憂慮到睡不著
[00:23:12.000 --> 00:23:15.000]  有什麼事你憂慮到睡不著
[00:23:15.000 --> 00:23:18.000]  有什麼事你憂慮到睡不著
[00:23:18.000 --> 00:23:21.000]  有什麼事你憂慮到睡不著
[00:23:21.000 --> 00:23:24.000]  有什麼事你憂慮到睡不著
[00:23:24.000 --> 00:23:27.000]  有什麼事你憂慮到睡不著
[00:23:27.000 --> 00:23:30.000]  有什麼事你憂慮到睡不著
[00:23:30.000 --> 00:23:33.000]  有什麼事你憂慮到睡不著
[00:23:33.000 --> 00:23:36.000]  有什麼事你憂慮到睡不著
[00:23:36.000 --> 00:23:39.000]  有什麼事你憂慮到睡不著
[00:23:39.000 --> 00:23:42.000]  有什麼事你憂慮到睡不著
[00:23:42.000 --> 00:23:45.000]  有什麼事你憂慮到睡不著
[00:23:45.000 --> 00:23:48.000]  有什麼事你憂慮到睡不著
[00:23:48.000 --> 00:23:51.000]  有什麼事你憂慮到睡不著
[00:23:51.000 --> 00:23:54.000]  有什麼事你憂慮到睡不著
[00:23:54.000 --> 00:23:57.000]  有什麼事你憂慮到睡不著
[00:23:57.000 --> 00:24:00.000]  有什麼事你憂慮到睡不著
[00:24:00.000 --> 00:24:03.000]  有什麼事你憂慮到睡不著
[00:24:03.000 --> 00:24:06.000]  有什麼事你憂慮到睡不著
[00:24:06.000 --> 00:24:09.000]  有什麼事你憂慮到睡不著
[00:24:09.000 --> 00:24:12.000]  有什麼事你憂慮到睡不著
[00:24:12.000 --> 00:24:15.000]  有什麼事你憂慮到睡不著
[00:24:15.000 --> 00:24:18.000]  有什麼事你憂慮到睡不著
[00:24:18.000 --> 00:24:21.000]  有什麼事你憂慮到睡不著
[00:24:21.000 --> 00:24:24.000]  有什麼事你憂慮到睡不著
[00:24:24.000 --> 00:24:27.000]  有什麼事你憂慮到睡不著
[00:24:27.000 --> 00:24:30.000]  有什麼事你憂慮到睡不著
[00:24:30.000 --> 00:24:33.000]  有什麼事你憂慮到睡不著
[00:24:33.000 --> 00:24:36.000]  有什麼事你憂慮到睡不著
[00:24:36.000 --> 00:24:39.000]  有什麼事你憂慮到睡不著
[00:24:39.000 --> 00:24:42.000]  有什麼事你憂慮到睡不著
[00:24:42.000 --> 00:24:45.000]  有什麼事你憂慮到睡不著
[00:24:45.000 --> 00:24:48.000]  有什麼事你憂慮到睡不著
[00:24:48.000 --> 00:24:51.000]  有什麼事你憂慮到睡不著
[00:24:51.000 --> 00:24:54.000]  有什麼事你憂慮到睡不著
[00:24:54.000 --> 00:24:57.000]  有什麼事你憂慮到睡不著
[00:24:57.000 --> 00:25:00.000]  有什麼事你憂慮到睡不著
[00:25:00.000 --> 00:25:03.000]  有什麼事你憂慮到睡不著
[00:25:03.000 --> 00:25:06.000]  有什麼事你憂慮到睡不著
[00:25:06.000 --> 00:25:09.000]  有什麼事你憂慮到睡不著
[00:25:09.000 --> 00:25:12.000]  有什麼事你憂慮到睡不著
