
[00:00:00.000 --> 00:00:04.040]  非常辛苦,讓我們聽道義心,讓我們同心同佛,讓我們同心道各
[00:03:12.560 --> 00:03:14.560]  為什麼有這麼多這樣的誤解呢?
[00:03:14.560 --> 00:03:16.760]  其中一個誤解,是引經據典的
[00:03:16.760 --> 00:03:19.760]  其中一個誤解,是引經據典的
[00:03:19.760 --> 00:03:22.760]  在約翰福音第十四章二節
[00:03:22.760 --> 00:03:24.960]  在約翰福音第十四章二節
[00:03:24.960 --> 00:03:29.960]  約翰福音是我其中一本主要學習的經文
[00:03:29.960 --> 00:03:33.160]  因為約翰福音是我主要研究的經文
[00:03:33.160 --> 00:03:35.360]  在十四章第二節裏面
[00:03:35.360 --> 00:03:36.760]  在十四章二節裏面
[00:03:36.760 --> 00:03:38.560]  耶穌曾經跟門徒講
[00:03:38.560 --> 00:03:40.560]  耶穌曾跟門徒講
[00:03:40.760 --> 00:03:42.760]  我將來要離開你們
[00:03:42.760 --> 00:03:44.760]  我將來要離開你們
[00:03:44.760 --> 00:03:46.760]  為你們去預備地方
[00:03:46.760 --> 00:03:48.760]  為你們去預備地方
[00:03:48.760 --> 00:03:50.760]  然後回來接你們去
[00:03:50.760 --> 00:03:52.560]  然後回來接你們去
[00:03:52.560 --> 00:03:53.760]  很多信徒以為
[00:03:53.760 --> 00:03:57.760]  牧師還不是捧我們進入天堂做太子
[00:03:57.760 --> 00:03:58.760]  有些信徒就問
[00:03:58.760 --> 00:04:00.760]  難道還不是捧我們去做太子
[00:04:00.760 --> 00:04:04.760]  這個完全是我們對約翰福音的誤解
[00:04:04.760 --> 00:04:06.760]  這是我們對約翰福音的誤解
[00:04:06.760 --> 00:04:08.760]  這是談及耶穌的侍奉的問題
[00:04:08.760 --> 00:04:10.560]  這是談論耶穌的侍奉問題
[00:04:10.760 --> 00:04:12.760]  我們怎樣能夠進入天國
[00:04:12.760 --> 00:04:14.760]  是另一個課題
[00:04:14.760 --> 00:04:17.760]  我們怎樣去進入天國是另外一個課題
[00:04:17.760 --> 00:04:19.760]  什麼條件才可以進入天國呢
[00:04:19.760 --> 00:04:21.760]  什麼條件才能進入天國呢
[00:04:21.760 --> 00:04:23.760]  是有很詳細的介紹的
[00:04:23.760 --> 00:04:25.760]  是有很詳細的介紹
[00:04:25.760 --> 00:04:27.760]  聽到這裏有些信徒就說
[00:04:27.760 --> 00:04:29.760]  牧師你死了
[00:04:29.760 --> 00:04:30.760]  有些信徒會說
[00:04:30.760 --> 00:04:31.760]  牧師你死了
[00:04:31.760 --> 00:04:33.760]  你神學家有問題
[00:04:33.760 --> 00:04:34.760]  你的神學有問題
[00:04:34.760 --> 00:04:37.760]  你說進入天國要有條件
[00:04:37.760 --> 00:04:39.760]  你說入天國要有條件
[00:04:39.960 --> 00:04:41.760]  我基督教的教會都這樣說
[00:04:41.760 --> 00:04:43.760]  各個基督教都這麼講
[00:04:43.760 --> 00:04:44.760]  聖經都這樣說
[00:04:44.760 --> 00:04:45.760]  聖經也這樣說
[00:04:45.760 --> 00:04:47.760]  恩典是白白的
[00:04:47.760 --> 00:04:48.760]  恩典是白白的
[00:04:48.760 --> 00:04:49.760]  是啊
[00:04:49.760 --> 00:04:50.760]  恩典是白白的
[00:04:50.760 --> 00:04:51.760]  我沒有否認過
[00:04:51.760 --> 00:04:52.760]  恩典是白白的
[00:04:52.760 --> 00:04:53.760]  我沒有否認過
[00:04:53.760 --> 00:04:55.760]  但是你要進入天國
[00:04:55.760 --> 00:04:56.760]  要有條件
[00:04:56.760 --> 00:04:57.760]  要有努力的
[00:04:57.760 --> 00:04:59.760]  但是你進入天國是要有條件
[00:04:59.760 --> 00:05:00.760]  要努力的
[00:05:00.760 --> 00:05:01.760]  就是類似
[00:05:01.760 --> 00:05:02.760]  就好像是
[00:05:02.760 --> 00:05:04.760]  加拿大很好的
[00:05:04.760 --> 00:05:06.760]  在加拿大很好
[00:05:06.960 --> 00:05:10.760]  給每一個來到加拿大居住的人
[00:05:10.760 --> 00:05:12.760]  都可以安享晚年的
[00:05:12.760 --> 00:05:13.760]  基本上
[00:05:13.760 --> 00:05:14.760]  基本上
[00:05:14.760 --> 00:05:16.760]  給每一個在加拿大的人
[00:05:16.760 --> 00:05:18.760]  都可以安享晚年
[00:05:18.760 --> 00:05:19.760]  你們還很幸福
[00:05:19.760 --> 00:05:21.760]  如果你們現在已經65歲
[00:05:21.760 --> 00:05:25.760]  65歲就可以開始拿退休金
[00:05:25.760 --> 00:05:29.760]  如果現在65歲就可以領退休金
[00:05:29.760 --> 00:05:32.760]  我們將來領67歲
[00:05:32.760 --> 00:05:34.760]  過一段時間就67歲
[00:05:34.960 --> 00:05:36.760]  OK
[00:05:36.760 --> 00:05:38.760]  是不是很好
[00:05:38.760 --> 00:05:39.760]  是不是很好
[00:05:39.760 --> 00:05:40.760]  多有恩典
[00:05:40.760 --> 00:05:41.760]  加拿大政府
[00:05:41.760 --> 00:05:43.760]  加拿大政府多有恩典
[00:05:43.760 --> 00:05:44.760]  這個是恩典
[00:05:44.760 --> 00:05:45.760]  這個是恩典
[00:05:45.760 --> 00:05:47.760]  他不需要養你過世的
[00:05:47.760 --> 00:05:50.760]  照道理他不需要養你一直到老
[00:05:50.760 --> 00:05:52.760]  但為什麼他願意這樣做呢
[00:05:52.760 --> 00:05:53.760]  為什麼他願意這樣做呢
[00:05:53.760 --> 00:05:54.760]  恩典
[00:05:54.760 --> 00:05:55.760]  這是恩典
[00:05:55.760 --> 00:05:56.760]  不過
[00:05:56.760 --> 00:05:57.760]  不過呢
[00:05:57.760 --> 00:05:58.760]  很多人以為
[00:05:58.760 --> 00:06:00.760]  我每一天都是這樣的
[00:06:00.760 --> 00:06:01.760]  接到電話來
[00:06:01.760 --> 00:06:02.760]  我要申請老人金
[00:06:02.760 --> 00:06:03.760]  要申請退休金
[00:06:03.960 --> 00:06:04.760]  要申請老人金
[00:06:04.760 --> 00:06:05.760]  我說行沒問題
[00:06:05.760 --> 00:06:06.760]  沒問題
[00:06:06.760 --> 00:06:08.760]  不過你要首先告訴我
[00:06:08.760 --> 00:06:10.760]  不過你首先要告訴我
[00:06:10.760 --> 00:06:13.760]  你在加拿大住了多少年
[00:06:13.760 --> 00:06:16.760]  你在加拿大住了多少年
[00:06:16.760 --> 00:06:19.760]  那些人通常就會這樣問
[00:06:19.760 --> 00:06:20.760]  那些人肯定會問
[00:06:20.760 --> 00:06:22.760]  不是人人都有的嗎
[00:06:22.760 --> 00:06:23.760]  不是人人都有的嗎
[00:06:23.760 --> 00:06:25.760]  我不是這樣計算的
[00:06:25.760 --> 00:06:26.760]  不是這樣算的
[00:06:26.760 --> 00:06:27.760]  如果你要申請
[00:06:27.760 --> 00:06:29.760]  得到加拿大的退休金
[00:06:29.760 --> 00:06:31.760]  你必須申請退休金
[00:06:31.960 --> 00:06:33.760]  得到加拿大的退休金
[00:06:33.760 --> 00:06:35.760]  如果你要申請加拿大退休金
[00:06:35.760 --> 00:06:36.760]  和老人津貼呢
[00:06:36.760 --> 00:06:38.760]  和老人津貼
[00:06:38.760 --> 00:06:41.760]  你要在加拿大住夠10年時間
[00:06:41.760 --> 00:06:42.760]  才可以申請的
[00:06:42.760 --> 00:06:44.760]  你至少要在加拿大住滿10年
[00:06:44.760 --> 00:06:45.760]  他們就說
[00:06:45.760 --> 00:06:46.760]  有條件的嗎
[00:06:46.760 --> 00:06:48.760]  難道有條件嗎
[00:06:48.760 --> 00:06:49.760]  不是每個人來到加拿大
[00:06:49.760 --> 00:06:51.760]  落地就申請到老人金的嗎
[00:06:51.760 --> 00:06:53.760]  難道不是來到加拿大
[00:06:53.760 --> 00:06:55.760]  就有老年金的嗎
[00:06:55.760 --> 00:06:56.760]  如果是這樣
[00:06:56.760 --> 00:06:57.760]  如果是這樣的話
[00:06:57.760 --> 00:06:59.760]  加拿大真的會破產的
[00:06:59.760 --> 00:07:00.760]  加拿大就會破產的
[00:07:00.960 --> 00:07:01.960]  有條件的嗎
[00:07:01.960 --> 00:07:02.760]  不是很有恩典的嗎
[00:07:02.760 --> 00:07:04.760]  加拿大很愛我們的嗎
[00:07:04.760 --> 00:07:06.760]  加拿大不是很愛我們的嗎
[00:07:06.760 --> 00:07:08.760]  加拿大很愛你
[00:07:08.760 --> 00:07:09.760]  加拿大是愛你的
[00:07:09.760 --> 00:07:11.760]  但是他們也有規矩的
[00:07:11.760 --> 00:07:12.760]  但是有規矩
[00:07:12.760 --> 00:07:13.760]  你要得到福利
[00:07:13.760 --> 00:07:14.760]  要得到福利
[00:07:14.760 --> 00:07:18.760]  你都要有你的責任去履行
[00:07:18.760 --> 00:07:20.760]  要有責任去履行
[00:07:20.760 --> 00:07:21.760]  不是每個人來都可以這樣
[00:07:21.760 --> 00:07:22.760]  馬上就說
[00:07:22.760 --> 00:07:24.760]  我要一千二百多元
[00:07:24.760 --> 00:07:26.760]  不是一來就可以有一千多塊錢
[00:07:26.760 --> 00:07:27.760]  我想最熟悉的
[00:07:27.760 --> 00:07:29.760]  應該是大家拿老人金的
[00:07:29.960 --> 00:07:31.760]  我想最熟悉的
[00:07:31.760 --> 00:07:32.760]  我們在這裏
[00:07:32.760 --> 00:07:34.760]  所以我們要明白
[00:07:34.760 --> 00:07:37.760]  聖經其實很清楚告訴我們
[00:07:37.760 --> 00:07:39.760]  聖經很清楚告訴我們
[00:07:39.760 --> 00:07:41.760]  我們其實做基督徒
[00:07:41.760 --> 00:07:44.760]  沒錯,我們可以去到天國裏面
[00:07:44.760 --> 00:07:45.760]  做基督徒沒有錯
[00:07:45.760 --> 00:07:46.760]  可以進到天國裏面
[00:07:46.760 --> 00:07:49.760]  但是不是像我們一般很多信徒那樣說
[00:07:49.760 --> 00:07:51.760]  我將來入天堂
[00:07:51.760 --> 00:07:52.760]  上天
[00:07:52.760 --> 00:07:54.760]  不是一般人所認為的
[00:07:54.760 --> 00:07:55.760]  我將來去天堂
[00:07:55.760 --> 00:07:56.760]  去上天
[00:07:56.760 --> 00:07:58.760]  只要我們仔細去看聖經的時候
[00:07:58.960 --> 00:08:00.760]  在我們仔細去看聖經的時候
[00:08:00.760 --> 00:08:02.760]  原來我們有很多的誤解
[00:08:02.760 --> 00:08:03.760]  原來有很多的誤解
[00:08:03.760 --> 00:08:06.760]  原來很多說要進到
[00:08:06.760 --> 00:08:08.760]  很多信徒所謂的天堂
[00:08:08.760 --> 00:08:11.760]  然後進到很多信徒認為的天堂
[00:08:11.760 --> 00:08:12.760]  我首先這樣說
[00:08:12.760 --> 00:08:14.760]  聖經裏面
[00:08:14.760 --> 00:08:16.760]  用天堂來翻譯聖經
[00:08:16.760 --> 00:08:18.760]  只有兩段聖經講過
[00:08:18.760 --> 00:08:22.760]  在聖經當中只有兩段來講天堂
[00:08:22.760 --> 00:08:24.760]  一段是希伯來書九章二十四節
[00:08:24.760 --> 00:08:26.760]  一個是希伯來書九章
[00:08:26.960 --> 00:08:29.760]  第二段是彼得前書三章二十二節
[00:08:29.760 --> 00:08:32.760]  第二段是彼得前書三章二十二節
[00:08:32.760 --> 00:08:34.760]  只能用兩次的經文來翻譯
[00:08:34.760 --> 00:08:36.760]  叫做天堂
[00:08:36.760 --> 00:08:38.760]  只有兩次的經文翻譯成天堂
[00:08:38.760 --> 00:08:41.760]  但是如果正式來講
[00:08:41.760 --> 00:08:42.760]  如果正式來講
[00:08:42.760 --> 00:08:44.760]  這個是中文翻譯那個人
[00:08:44.760 --> 00:08:48.760]  不知道為什麼他真的多手的頭
[00:08:48.760 --> 00:08:50.760]  不知道中文翻譯是為什麼
[00:08:50.760 --> 00:08:52.760]  將他多翻譯
[00:08:52.760 --> 00:08:54.760]  如果翻譯
[00:08:54.760 --> 00:08:55.760]  考翻譯
[00:08:55.960 --> 00:08:58.760]  那個老師改卷就要抓出來
[00:08:58.760 --> 00:08:59.760]  肥佬
[00:08:59.760 --> 00:09:00.760]  如果是考翻譯的話
[00:09:00.760 --> 00:09:03.760]  老師說給他不及格
[00:09:03.760 --> 00:09:06.760]  因為原文都不是講天堂
[00:09:06.760 --> 00:09:08.760]  是講天
[00:09:08.760 --> 00:09:10.760]  因為在原文不是講天堂
[00:09:10.760 --> 00:09:11.760]  而是指天
[00:09:11.760 --> 00:09:12.760]  不是講天堂
[00:09:12.760 --> 00:09:13.760]  不是說天堂
[00:09:13.760 --> 00:09:15.760]  不知道為什麼加個堂下去
[00:09:15.760 --> 00:09:16.760]  不知道為什麼加一個堂
[00:09:16.760 --> 00:09:19.760]  或者他養害於有餘堂
[00:09:19.760 --> 00:09:21.760]  但是問題
[00:09:21.760 --> 00:09:24.760]  聖經其實不是強調講天堂
[00:09:24.960 --> 00:09:25.760]  講入天堂
[00:09:25.760 --> 00:09:28.760]  這個不是聖經所講的事情
[00:09:28.760 --> 00:09:29.760]  聖經不是強調
[00:09:29.760 --> 00:09:30.760]  是講天堂
[00:09:30.760 --> 00:09:32.760]  今天我希望在聖經裡
[00:09:32.760 --> 00:09:34.760]  首先糾正我們的錯誤
[00:09:34.760 --> 00:09:36.760]  首先要糾正我們的錯誤
[00:09:36.760 --> 00:09:37.760]  糾正什麼錯誤呢
[00:09:37.760 --> 00:09:38.760]  一方面
[00:09:38.760 --> 00:09:41.760]  對於那些non-practicing christian
[00:09:41.760 --> 00:09:43.760]  那些信了耶穌
[00:09:43.760 --> 00:09:44.760]  不上教會
[00:09:44.760 --> 00:09:46.760]  什麼都不做那些
[00:09:46.760 --> 00:09:48.760]  先來一個當頭棒喝
[00:09:48.760 --> 00:09:51.760]  對那些只是承認自己信了耶穌
[00:09:51.760 --> 00:09:53.760]  但是不去教堂一些信徒
[00:09:53.960 --> 00:09:56.760]  給他們一個當頭的棒喝
[00:09:56.760 --> 00:09:58.760]  但是對於那些
[00:09:58.760 --> 00:10:00.760]  就算是practicing christian
[00:10:00.760 --> 00:10:02.760]  那些真的上教會又侍奉
[00:10:02.760 --> 00:10:05.760]  很努力參與教會活動那些
[00:10:05.760 --> 00:10:07.760]  另外一些是說
[00:10:07.760 --> 00:10:10.760]  他們有去教會參與侍奉的一些信徒
[00:10:10.760 --> 00:10:11.760]  今天這段聖經
[00:10:11.760 --> 00:10:14.760]  提供了一個很重要的指標作用
[00:10:14.760 --> 00:10:16.760]  提供了一個很重要的指標作用
[00:10:16.760 --> 00:10:17.760]  讓我們一會兒去看看
[00:10:17.760 --> 00:10:18.760]  究竟有什麼指標作用
[00:10:18.760 --> 00:10:19.760]  一會兒我們來看看有什麼
[00:10:19.760 --> 00:10:21.760]  而今天我希望去到最後
[00:10:21.960 --> 00:10:23.760]  跟大家去略略解釋一下
[00:10:23.760 --> 00:10:25.760]  為什麼今天這麼多傳道人
[00:10:25.760 --> 00:10:26.760]  到最後的時候
[00:10:26.760 --> 00:10:28.760]  我會略略跟大家解答一下
[00:10:28.760 --> 00:10:30.760]  為什麼今天的傳道人
[00:10:30.760 --> 00:10:33.760]  都不為我們去教會信徒
[00:10:33.760 --> 00:10:35.760]  去解釋清楚
[00:10:35.760 --> 00:10:37.760]  將來我們的路向是怎樣的
[00:10:37.760 --> 00:10:38.760]  經文
[00:10:38.760 --> 00:10:40.760]  都不會為我們解釋清楚
[00:10:40.760 --> 00:10:42.760]  將來的路是怎麼樣的
[00:10:42.760 --> 00:10:43.760]  這個我們最後才說
[00:10:43.760 --> 00:10:44.760]  這是在最後才說
[00:10:44.760 --> 00:10:45.760]  第一件事
[00:10:45.760 --> 00:10:47.760]  我們首先要說的
[00:10:47.760 --> 00:10:48.760]  我們首先來講
[00:10:48.760 --> 00:10:51.760]  就是神原來要去找那些
[00:10:51.960 --> 00:10:55.760]  符合承受新天新地條件的子民
[00:10:55.760 --> 00:10:56.760]  和祂同在
[00:10:56.760 --> 00:10:58.760]  神原來要與
[00:10:58.760 --> 00:11:01.760]  符合承受新天新地條件的子民
[00:11:01.760 --> 00:11:02.760]  永遠同在
[00:11:02.760 --> 00:11:04.760]  神永遠與
[00:11:04.760 --> 00:11:08.760]  適合承受新天新地條件的子民同在
[00:11:08.760 --> 00:11:09.960]  在哪裏見到
[00:11:09.960 --> 00:11:11.760]  從第一節到四節
[00:11:11.760 --> 00:11:12.760]  就在一到四節
[00:11:12.760 --> 00:11:13.760]  首先我們要明白
[00:11:13.760 --> 00:11:15.760]  這頭四節經文
[00:11:15.760 --> 00:11:17.760]  首先我們要明白頭四節經文
[00:11:17.760 --> 00:11:19.760]  就有好幾個解經的要點
[00:11:19.760 --> 00:11:20.760]  要去了解
[00:11:20.960 --> 00:11:23.760]  有幾點要解經的要點了解
[00:11:23.760 --> 00:11:24.760]  當我未去解釋
[00:11:24.760 --> 00:11:26.760]  這幾個解經的要點之前
[00:11:26.760 --> 00:11:27.760]  不如讓我們先讀一次好不好
[00:11:27.760 --> 00:11:29.760]  讓我們一起來先讀一遍
[00:11:29.760 --> 00:11:31.760]  我們打開聖經一起讀
[00:11:31.760 --> 00:11:33.760]  一起來讀一到四節
[00:11:33.760 --> 00:11:34.760]  我讀廣東話
[00:11:34.760 --> 00:11:37.760]  彭玲就讀普通話
[00:11:37.760 --> 00:11:40.760]  你就可以讀什麼話都可以
[00:11:40.760 --> 00:11:42.760]  我們一起讀
[00:11:42.760 --> 00:11:47.760]  我又看見一個新天新地
[00:11:47.960 --> 00:11:51.760]  因為先前的天地已經過去了
[00:11:51.760 --> 00:11:53.760]  海也不再有了
[00:11:53.760 --> 00:11:56.760]  我又看見星辰新耶路撒冷
[00:11:56.760 --> 00:11:59.760]  由神那裏從天而降
[00:11:59.760 --> 00:12:01.760]  預備好了
[00:12:01.760 --> 00:12:04.760]  就如新婦裝飾整齊
[00:12:04.760 --> 00:12:05.760]  等候丈夫
[00:12:05.760 --> 00:12:10.760]  我聽見有大聖音從寶座出來說
[00:12:10.760 --> 00:12:13.760]  今晚神色將降在人間
[00:12:13.760 --> 00:12:15.760]  祂要與人同住
[00:12:15.960 --> 00:12:18.760]  祂們要做祂的子民
[00:12:18.760 --> 00:12:20.760]  神要親自與祂們同在
[00:12:20.760 --> 00:12:22.760]  做祂們的神
[00:12:22.760 --> 00:12:25.760]  神要擦去祂們一切的眼淚
[00:12:25.760 --> 00:12:27.760]  不再有死亡
[00:12:27.760 --> 00:12:31.760]  也不再有悲哀 苦惱 疼痛
[00:12:31.760 --> 00:12:35.760]  因為以前的事都過去了
[00:12:35.760 --> 00:12:37.760]  在這段短短的四節經文
[00:12:37.760 --> 00:12:39.760]  我們有四方面的解經要點
[00:12:39.760 --> 00:12:41.760]  首先要了解清楚
[00:12:41.760 --> 00:12:42.760]  在這段經文
[00:12:42.760 --> 00:12:44.760]  已有四方面要解釋清楚
[00:12:44.960 --> 00:12:46.760]  第一就是我們要先了解
[00:12:46.760 --> 00:12:48.760]  什麼是新天新地
[00:12:48.760 --> 00:12:50.760]  第一就是什麼是新天新地
[00:12:50.760 --> 00:12:51.760]  在舊約聖經裏面
[00:12:51.760 --> 00:12:53.760]  都提到過天與地的題目
[00:12:53.760 --> 00:12:54.760]  在舊約聖經裏面
[00:12:54.760 --> 00:12:56.760]  都提到過天與地的題目
[00:12:56.760 --> 00:12:57.760]  但在舊約聖經
[00:12:57.760 --> 00:12:58.760]  每逢提到天與地的時候
[00:12:58.760 --> 00:13:00.760]  在舊約聖經裏面
[00:13:00.760 --> 00:13:01.760]  提到天和地的時候
[00:13:01.760 --> 00:13:03.760]  都加上一個貫詞
[00:13:03.760 --> 00:13:04.760]  definite article
[00:13:04.760 --> 00:13:06.760]  都會加一個貫詞
[00:13:06.760 --> 00:13:07.760]  英文就是the
[00:13:07.760 --> 00:13:08.760]  英文就是the
[00:13:08.760 --> 00:13:10.760]  希伯來文
[00:13:10.760 --> 00:13:12.760]  或者希列文版本的
[00:13:12.760 --> 00:13:13.760]  舊約聖經
[00:13:13.960 --> 00:13:15.760]  就直接指明一個the
[00:13:15.760 --> 00:13:16.760]  這個字
[00:13:16.760 --> 00:13:18.760]  在希伯來文
[00:13:18.760 --> 00:13:20.760]  就會指明一個叫做the
[00:13:20.760 --> 00:13:23.760]  只有在舊約聖經
[00:13:23.760 --> 00:13:25.760]  有兩處的聖經
[00:13:25.760 --> 00:13:27.760]  是沒有用過這樣的用法
[00:13:27.760 --> 00:13:29.760]  就在舊約聖經中
[00:13:29.760 --> 00:13:30.760]  只有兩處沒有用這樣的
[00:13:30.760 --> 00:13:32.760]  按照七十字譯本
[00:13:32.760 --> 00:13:34.760]  在以賽亞書
[00:13:34.760 --> 00:13:36.760]  第六十五章十七節
[00:13:36.760 --> 00:13:37.760]  在以賽亞書
[00:13:37.760 --> 00:13:38.760]  六十五章十七節
[00:13:38.760 --> 00:13:40.760]  和生命記十章十四節
[00:13:40.760 --> 00:13:42.760]  生命記十章十四節
[00:13:42.960 --> 00:13:46.760]  就用了沒有加上貫詞the
[00:13:46.760 --> 00:13:49.760]  指定那個貫詞
[00:13:49.760 --> 00:13:50.760]  在天與地前面
[00:13:50.760 --> 00:13:53.760]  就是沒有加上那個貫詞
[00:13:53.760 --> 00:13:55.760]  來藏天和地
[00:13:55.760 --> 00:13:57.760]  那代表什麼呢
[00:13:57.760 --> 00:13:58.760]  這代表什麼呢
[00:13:58.760 --> 00:14:00.760]  那代表新天新地
[00:14:00.760 --> 00:14:03.760]  是一個無止境的新時代
[00:14:03.760 --> 00:14:04.760]  這代表新天新地
[00:14:04.760 --> 00:14:07.760]  是一個無止境的時代
[00:14:07.760 --> 00:14:08.760]  你如果要說舊那個
[00:14:08.760 --> 00:14:09.760]  當然要指明the
[00:14:09.760 --> 00:14:10.760]  那一個
[00:14:10.960 --> 00:14:13.760]  如果是舊的只是那個
[00:14:13.760 --> 00:14:16.760]  這裡說舊的那個就會過去
[00:14:16.760 --> 00:14:18.760]  舊的那個就會過去
[00:14:18.760 --> 00:14:19.760]  所以如果你有英文聖經
[00:14:19.760 --> 00:14:21.760]  去看二十一章第一節
[00:14:21.760 --> 00:14:25.760]  在聖經二十一章一節裡
[00:14:25.760 --> 00:14:26.760]  新天新地是用
[00:14:26.760 --> 00:14:29.760]  a new heaven and a new earth
[00:14:29.760 --> 00:14:30.760]  去寫的
[00:14:30.760 --> 00:14:33.760]  在英文版本裡是用a new heaven
[00:14:33.760 --> 00:14:34.760]  因為它是無止境的
[00:14:34.760 --> 00:14:37.760]  只是說有一個這樣的新天新地
[00:14:37.760 --> 00:14:39.760]  是指沒有止境
[00:14:39.960 --> 00:14:41.760]  舊的那個怎麼樣呢
[00:14:41.760 --> 00:14:42.760]  舊的呢
[00:14:42.760 --> 00:14:43.760]  the
[00:14:43.760 --> 00:14:44.760]  舊的用the
[00:14:44.760 --> 00:14:47.760]  the first heaven and the first heaven
[00:14:47.760 --> 00:14:50.760]  earth就是pass away
[00:14:50.760 --> 00:14:52.760]  那個舊的就沒有了
[00:14:52.760 --> 00:14:53.760]  舊的就過去了
[00:14:53.760 --> 00:14:55.760]  那個過期
[00:14:55.760 --> 00:14:56.760]  過期了
[00:14:56.760 --> 00:14:57.760]  expired
[00:14:57.760 --> 00:14:59.760]  沒有用
[00:14:59.760 --> 00:15:00.760]  沒有用
[00:15:00.760 --> 00:15:02.760]  用會計學就容易說
[00:15:02.760 --> 00:15:03.760]  white off
[00:15:03.760 --> 00:15:05.760]  鐵匠
[00:15:05.760 --> 00:15:06.760]  鐵匠
[00:15:06.960 --> 00:15:11.760]  我們香港中文有些不同
[00:15:11.760 --> 00:15:13.760]  沒有了那個過期
[00:15:13.760 --> 00:15:16.760]  那個過期就沒有了
[00:15:16.760 --> 00:15:18.760]  新的那個無止境
[00:15:18.760 --> 00:15:20.760]  新的呢無止境
[00:15:20.760 --> 00:15:21.760]  第一樣你要學會
[00:15:21.760 --> 00:15:22.760]  第一樣
[00:15:22.760 --> 00:15:23.760]  第二
[00:15:23.760 --> 00:15:26.760]  新天新地存在了之後
[00:15:26.760 --> 00:15:29.760]  新天新地存在之後
[00:15:29.760 --> 00:15:34.760]  就有一個從天上而降下來的聖城
[00:15:34.960 --> 00:15:36.760]  叫做新耶路撒冷
[00:15:36.760 --> 00:15:39.760]  就是由一個天而降的一個聖城
[00:15:39.760 --> 00:15:40.760]  叫新耶路撒冷
[00:15:40.760 --> 00:15:43.760]  就讓人和神
[00:15:43.760 --> 00:15:45.760]  一起在地上居住的地方
[00:15:45.760 --> 00:15:49.760]  讓人和神一起在地上居住的地方
[00:15:49.760 --> 00:15:51.760]  如果我們真的喜歡用
[00:15:51.760 --> 00:15:53.760]  天堂這個形容詞的話
[00:15:53.760 --> 00:15:56.760]  如果我們願意用天堂這個形容詞的話
[00:15:56.760 --> 00:15:58.760]  可能就是指這個新天新地
