
[00:00:00.000 --> 00:00:03.640]  首先我都係好想問候下大家
[00:02:50.600 --> 00:02:52.560]  去開始我今日嘅訊息
[00:02:52.560 --> 00:02:53.920]  特別加上去
[00:02:53.920 --> 00:02:57.880]  希望神鼓勵咗我亦都透過呢首詩歌
[00:02:57.880 --> 00:02:58.800]  我哋唔會唱嘅
[00:02:58.800 --> 00:03:01.240]  放心我哋只係同你分享咗內容
[00:03:01.240 --> 00:03:04.440]  好快踏入咗2019年
[00:03:04.440 --> 00:03:07.920]  其實不至於度日如年
[00:03:07.920 --> 00:03:10.800]  但正如我哋主音牧師喺星期三祈禱會
[00:03:10.800 --> 00:03:12.920]  佢話佢上任咗剛剛一年
[00:03:12.920 --> 00:03:16.560]  但係12個月好似返咗12年工咁樣
[00:03:16.560 --> 00:03:20.520]  唔知大家有冇同咁今年嘅時間特別過得長
[00:03:20.520 --> 00:03:25.120]  但係去到十月份我哋去到教會嘅講壇嘅另外一個嘅分題
[00:03:25.120 --> 00:03:28.320]  就係被神翻轉嘅生命
[00:03:28.320 --> 00:03:31.920]  如果我想問你喺聖經裏面嘅人物
[00:03:31.920 --> 00:03:34.360]  當然耶穌一定揀
[00:03:34.360 --> 00:03:38.200]  如果你話喺新約裏面你最喜愛嘅人物係邊位呢
[00:03:38.200 --> 00:03:39.480]  彼得
[00:03:39.480 --> 00:03:40.720]  保羅
[00:03:40.720 --> 00:03:42.280]  約翰
[00:03:42.280 --> 00:03:45.160]  我相信大家唔會揀猶大
[00:03:45.160 --> 00:03:47.080]  如果我揀嘅你問我
[00:03:47.080 --> 00:03:48.200]  我今日同你分享嘅
[00:03:48.200 --> 00:03:50.920]  我揀係彼得
[00:03:50.920 --> 00:03:52.840]  佢係一個基層嘅人
[00:03:52.840 --> 00:03:54.120]  如膚出身
[00:03:54.120 --> 00:04:00.040]  一個真係呢係冇冇權勢冇任何嘅嘅能力嘅人
[00:04:00.040 --> 00:04:06.840]  佢一生佢嘅性情其實同我哋所有在座同你同我一般人係好相似
[00:04:06.840 --> 00:04:12.200]  而且佢一生係高高低低起起伏伏佢跌跌撞撞唔完美
[00:04:12.200 --> 00:04:16.400]  但係我好欣賞佢嘅係當耶穌呼召咗佢之後
[00:04:16.400 --> 00:04:19.880]  佢願意嘅忠心嘅跟隨耶穌
[00:04:19.880 --> 00:04:25.200]  到到喺使徒行主我哋睇到聖靈更新去充滿門徒嘅時候
[00:04:25.200 --> 00:04:28.880]  彼得被聖靈充滿經歷咗個顛覆生命嘅能力之後
[00:04:28.880 --> 00:04:31.200]  佢能夠勇敢嘅起嚟
[00:04:31.200 --> 00:04:34.760]  佢奉獻一生去為耶穌基督而活
[00:04:34.760 --> 00:04:41.640]  喺兩年前呢我哋教會整年即係同銅鑼灣堂用馬賀福音嚟分享信息嘅時候呢
[00:04:41.640 --> 00:04:44.920]  我分享過彼得三次不願主嘅信息
[00:04:44.920 --> 00:04:49.760]  當其時我畀個題目佢呢就叫做衰敗猶榮
[00:04:49.760 --> 00:04:54.080]  彼得曾經失落過曾經跌倒過三次不認耶穌
[00:04:54.080 --> 00:04:58.720]  但係佢嘅失敗係出於佢原先係出於佢對耶穌真誠嘅愛
[00:04:58.720 --> 00:05:02.880]  只不過喺佢嘅人生裏面佢高估咗自己嘅能力
[00:05:02.880 --> 00:05:05.600]  佢輕忽咗耶穌嘅警告
[00:05:05.600 --> 00:05:09.000]  以至於我哋知道喺大細師父裏面
[00:05:09.000 --> 00:05:14.720]  佢就係三次嘅唔認耶穌失腳失落咗
[00:05:14.720 --> 00:05:17.320]  但係點解我哋會知呢大家去諗下
[00:05:17.320 --> 00:05:21.600]  其實就係彼得佢願意去承認佢自己嘅軟弱
[00:05:21.600 --> 00:05:23.640]  佢嘅蒙羞佢嘅羞辱
[00:05:23.640 --> 00:05:26.680]  佢冇隱藏任何嘢以至於佢喺後期嘅時候
[00:05:26.680 --> 00:05:31.920]  佢好坦然嘅佢公開嘅去承認自己嘅過失承認自己嘅羞辱
[00:05:31.920 --> 00:05:33.920]  如果佢唔講冇人知嘅其實
[00:05:33.920 --> 00:05:36.560]  唔會留喺福音書度嘅就係因為佢肯講
[00:05:36.560 --> 00:05:38.960]  我哋今日先至能夠得著呢個祝福
[00:05:38.960 --> 00:05:45.560]  喺福音書裏面好清楚咁知道當日喺大濟師父裏面發生緊啲乜嘢事
[00:05:45.560 --> 00:05:48.840]  大家要要要從呢個角度去諗下
[00:05:48.840 --> 00:05:50.440]  喺我哋嘅信徒嘅生命裏面呢
[00:05:50.440 --> 00:05:52.920]  我哋係呀好多時話我哋對神有信心
[00:05:52.920 --> 00:05:55.320]  對神有好好親近神
[00:05:55.320 --> 00:05:59.760]  但係同樣地我哋同常常都受住衝擊
[00:05:59.760 --> 00:06:02.880]  我哋中間好多時我見到喺教會裏面有肢體
[00:06:02.880 --> 00:06:04.440]  佢會犯罪得罪神
[00:06:04.440 --> 00:06:05.560]  佢會失落
[00:06:05.560 --> 00:06:09.760]  佢有肢體對神對教會有唔同嘅產生好多
[00:06:09.760 --> 00:06:12.920]  甚至乎對信仰產生有唔同嘅疑問
[00:06:12.920 --> 00:06:16.120]  有失望甚至乎有憤怒
[00:06:16.120 --> 00:06:21.520]  亦都以至於佢哋最終離開咗教會離開咗神
[00:06:21.520 --> 00:06:24.280]  今日我預備呢個信息嘅時候
[00:06:24.280 --> 00:06:27.960]  其實神好幾個月之前已經畀咗呢個嘅心畀我
[00:06:27.960 --> 00:06:33.720]  其實但簡單嘅兩節聖經就喺耶穌基督去被賣喺聖餐嘅時候
[00:06:33.720 --> 00:06:38.880]  佢同彼得分享咗嘅兩節兩句嘅經文
[00:06:38.880 --> 00:06:40.240]  兩節嘅聖經
[00:06:40.240 --> 00:06:43.920]  我哋首先一齊讀老家福音嘅二十二章三十一至三十二節
[00:06:43.920 --> 00:06:46.600]  就係今日我分享聖經嘅嘅信息嘅內容
[00:06:46.600 --> 00:06:48.880]  嘅所用嘅經文我哋一齊讀
[00:06:48.880 --> 00:06:51.120]  主又說:西門西門
[00:06:51.120 --> 00:06:53.160]  撒旦想要得著你門
[00:06:53.160 --> 00:06:56.040]  西你門像西墨紙一樣
[00:06:56.040 --> 00:06:58.520]  但我已經為你祈求
[00:06:58.520 --> 00:07:01.320]  叫你不事於失了信心
[00:07:01.320 --> 00:07:05.280]  你回頭之後要兼顧你的弟兄
[00:07:05.280 --> 00:07:06.640]  容唔容易記呀
[00:07:06.640 --> 00:07:09.320]  希望你能夠呢今日就算
[00:07:09.320 --> 00:07:11.000]  唔記得曬我講咩都好呢
[00:07:11.000 --> 00:07:13.040]  希望將你背咗呢句金句
[00:07:13.040 --> 00:07:15.760]  我哋希望可以用餘下嘅幾十分鐘時間
[00:07:15.760 --> 00:07:17.880]  我哋背熟咗呢句金句
[00:07:17.880 --> 00:07:19.120]  我哋再讀一次好唔好呀
[00:07:19.120 --> 00:07:20.120]  一二三
[00:07:20.120 --> 00:07:22.520]  主又說:西門西門
[00:07:22.520 --> 00:07:25.040]  撒旦想要得著你門
[00:07:25.040 --> 00:07:28.200]  好西你門像西墨紙一樣
[00:07:28.200 --> 00:07:30.720]  但我已經為你祈求
[00:07:30.720 --> 00:07:33.560]  叫你不事於失了信心
[00:07:33.560 --> 00:07:38.360]  你回頭之後要兼顧你的弟兄
[00:07:38.360 --> 00:07:41.440]  好喺訊息之前我預備咗一首詩歌
[00:07:41.440 --> 00:07:42.800]  請大家同起立
[00:07:42.800 --> 00:07:44.600]  我哋透過詩歌嘅內容
[00:07:44.600 --> 00:07:45.680]  詩歌歌詞
[00:07:45.680 --> 00:07:48.840]  去幫助我哋進入到神嘅話語裏面
[00:07:48.840 --> 00:07:51.600]  有人在為你祈禱
[00:07:51.600 --> 00:07:52.760]  耶穌我哋感謝你
[00:07:52.760 --> 00:07:53.520]  我哋贊成你
[00:07:53.520 --> 00:07:55.080]  你實在好愛我哋
[00:07:55.080 --> 00:07:56.400]  你常與我哋同在
[00:07:56.400 --> 00:07:57.920]  你關心我哋嘅需要
[00:07:57.920 --> 00:07:59.680]  關心我哋嘅心情
[00:07:59.680 --> 00:08:02.000]  主你會差遣我哋身邊
[00:08:02.000 --> 00:08:03.920]  愛我哋嘅人為我哋祈禱
[00:08:03.920 --> 00:08:06.400]  你甚至乎喺你做任何嘢之前
[00:08:06.400 --> 00:08:07.440]  你話畀我哋聽
[00:08:07.440 --> 00:08:09.320]  你已經為我哋祈禱
[00:08:09.320 --> 00:08:11.800]  你叫我哋唔好失去對你嘅信心
[00:08:11.800 --> 00:08:13.040]  失去你嘅盼望
[00:08:13.040 --> 00:08:15.080]  我哋能夠站喺你嘅同在
[00:08:15.080 --> 00:08:17.400]  與你同行嘅恩典嘅道路裏面
[00:08:17.400 --> 00:08:18.800]  我哋站立得穩
[00:08:18.800 --> 00:08:21.800]  我哋能夠滿有你嘅祝福
[00:08:21.800 --> 00:08:22.960]  滿有你同在
[00:08:22.960 --> 00:08:26.160]  那個以馬內利嘅恩情喺我哋當中
[00:08:26.160 --> 00:08:26.920]  我哋感謝你
[00:08:26.920 --> 00:08:28.040]  我哋讚美你
[00:08:28.040 --> 00:08:30.000]  我哋同心嘅高舉你嘅名
[00:08:30.000 --> 00:08:31.400]  耶穌基督我哋愛你
[00:08:31.400 --> 00:08:32.520]  祈禱奉耶穌基督
[00:08:32.520 --> 00:08:34.120]  寶貴名字祈求
[00:08:34.120 --> 00:08:36.240]  Amen
[00:08:36.240 --> 00:08:38.040]  好,我哋呢
[00:08:38.040 --> 00:08:39.440]  唔好唔使打出嚟住
[00:08:39.440 --> 00:08:42.960]  我哋係咪學嘗試去背呢個金句好唔好呀
[00:08:42.960 --> 00:08:47.000]  路加福音二十二章三十一至三十二節
[00:08:47.000 --> 00:08:48.880]  唔緊要嘅我幫你大家
[00:08:48.880 --> 00:08:50.680]  你睇我嘴點郁呀我把聲呀
[00:08:50.680 --> 00:08:52.680]  咁你哋當自己背咗好唔好
[00:08:52.680 --> 00:08:54.520]  主有說
[00:08:54.520 --> 00:08:58.200]  西門西門撒旦要得著你門
[00:08:58.200 --> 00:09:02.120]  西你門好像西墨子一樣
[00:09:02.120 --> 00:09:04.720]  但我以為你祈求
[00:09:04.720 --> 00:09:08.320]  叫你門不至於失去信心
[00:09:08.320 --> 00:09:12.800]  你回頭之後要堅固你嘅弟兄
[00:09:12.800 --> 00:09:13.680]  Amen
[00:09:13.680 --> 00:09:15.520]  好容易背㗎咋兩節聖經
[00:09:15.520 --> 00:09:17.440]  你可以頭先你留意嘅時候
[00:09:17.440 --> 00:09:20.640]  我曾經有應該有少少嘅間斷嘅
[00:09:20.640 --> 00:09:22.520]  其實有三個內容
[00:09:22.520 --> 00:09:24.640]  耶穌呢個經文好感動我
[00:09:24.640 --> 00:09:26.760]  其實我呢四個月不斷咁背呢
[00:09:26.760 --> 00:09:28.040]  已經背到熟曬
[00:09:28.040 --> 00:09:30.640]  裏面有包括咗一個警告
[00:09:30.640 --> 00:09:33.600]  有一個嘅祈求亦都有一個嘅鼓勵
[00:09:33.600 --> 00:09:38.960]  佢唔單止幫助彼得去渡過佢嘅人生最艱難嘅嘅階段
[00:09:38.960 --> 00:09:41.720]  佢經歷被神翻轉嘅生命
[00:09:41.720 --> 00:09:44.120]  亦都成為咗我哋
[00:09:44.120 --> 00:09:49.040]  喺我哋現今我哋所面對嘅困難當中嘅鼓勵同埋幫助
[00:09:49.040 --> 00:09:53.320]  今日我嘗試將大家呢去提升去另外一個嘅層面去睇
[00:09:53.320 --> 00:09:55.640]  我哋而家生命裏面所遇見嘅
[00:09:55.640 --> 00:10:00.000]  我哋去睇下究竟喺魔喺神嘅角度喺耶穌基督嘅角度
[00:10:00.000 --> 00:10:03.480]  同埋喺魔鬼撒旦嘅角度裏面嘅爭戰
[00:10:03.480 --> 00:10:07.280]  喺當中我深信神俾到我哋嘅
[00:10:07.280 --> 00:10:10.600]  我今日嘅題目係反敗為勝
[00:10:10.600 --> 00:10:12.720]  我哋有失落我哋有跌倒
[00:10:12.720 --> 00:10:14.440]  但係神為我哋祈禱
[00:10:14.440 --> 00:10:16.680]  佢要我哋不自失去信心
[00:10:16.680 --> 00:10:20.200]  當我哋回頭之後要去兼顧我哋嘅弟兄
[00:10:20.200 --> 00:10:23.120]  係一個反敗為勝神俾到我哋嘅鼓勵
[00:10:23.120 --> 00:10:26.720]  我哋去睇第三個嘅分享
[00:10:26.720 --> 00:10:28.680]  第一個係耶穌嘅警告
[00:10:28.680 --> 00:10:31.200]  佢講話撒旦想要得著你門
[00:10:31.200 --> 00:10:35.240]  好篩你門像篩墨紙一樣
[00:10:35.240 --> 00:10:39.720]  其實耶穌喺約翰福音十章十節裏面都曾經講過
[00:10:39.720 --> 00:10:44.280]  盜賊嚟無非係要偷竊殺害同埋毀壞
[00:10:44.280 --> 00:10:46.080]  盜賊係邊個呢就係撒旦
[00:10:46.080 --> 00:10:48.160]  佢千方百計想盡辦法
[00:10:48.160 --> 00:10:52.880]  就係務求要將我哋喺耶穌基督嘅手上面篩走
[00:10:52.880 --> 00:10:55.080]  要我哋離開神
[00:10:55.080 --> 00:10:57.000]  偷竊咗我哋啲咩呢
[00:10:57.000 --> 00:10:59.400]  我哋嘅平安我哋嘅喜樂
[00:10:59.400 --> 00:11:02.280]  偷竊咗我哋嘅信心
[00:11:02.280 --> 00:11:04.400]  殺害
[00:11:04.400 --> 00:11:05.960]  我哋冇殺過人啦
[00:11:05.960 --> 00:11:09.280]  我哋都唔敢傷害其他人
[00:11:09.280 --> 00:11:12.680]  但係佢話過就算喺我哋弟兄之中
[00:11:12.680 --> 00:11:14.400]  約翰一書三章十五節講
[00:11:14.400 --> 00:11:18.400]  佢話恨自己弟兄嘅就係殺人
[00:11:18.400 --> 00:11:21.520]  其實係仇敵喺當中佈散咗好多嘅仇恨
[00:11:21.520 --> 00:11:24.040]  好多嘅憤怒好多嘅對立
[00:11:24.040 --> 00:11:28.280]  而且呢啲嘢係會擴張係會傳染嘅
[00:11:28.280 --> 00:11:29.760]  而且發生緊呢件事
[00:11:29.760 --> 00:11:32.880]  唔單止我哋今時今日所面對嘅情況
[00:11:32.880 --> 00:11:35.240]  其實喺聖經裏面幾千年
[00:11:35.240 --> 00:11:38.800]  喺人類嘅社會裏面已經不斷咁發生緊
[00:11:38.800 --> 00:11:42.560]  就算係當其時當年舊約嘅先知約拿
[00:11:42.560 --> 00:11:45.680]  佢曾經喺好嬲好憤怒嘅時候
[00:11:45.680 --> 00:11:47.360]  佢曾經同神講過呢句說話
[00:11:47.360 --> 00:11:52.160]  佢話我發怒以至於死都合乎你
[00:11:52.160 --> 00:11:53.560]  嘩好犀利呀呢個
[00:11:53.560 --> 00:11:56.960]  我發我嬲到死呀都同神講
[00:11:56.960 --> 00:11:58.200]  都係啱道理嘅
[00:11:58.200 --> 00:12:00.440]  呢個道理就係約拿嘅道理
[00:12:00.440 --> 00:12:05.120]  今日我哋嘅經歷似唔似當日約拿咁講呢
[00:12:05.120 --> 00:12:08.400]  委壞仇敵要委壞我哋啲乜嘢呢
[00:12:08.400 --> 00:12:12.160]  係神所喜悅嘅佢所建立嘅愛嘅關係
[00:12:12.160 --> 00:12:15.600]  呢啲關係包括咗人同神人同人
[00:12:15.600 --> 00:12:18.600]  人同教會我哋彼此之間
[00:12:18.600 --> 00:12:21.080]  甚至乎喺我哋嘅家庭裏面
[00:12:21.080 --> 00:12:24.480]  我哋兩代之間嘅關係
[00:12:24.480 --> 00:12:26.880]  神好想我哋合一
[00:12:26.880 --> 00:12:29.600]  但仇敵卻要去拆毀我哋
[00:12:29.600 --> 00:12:32.160]  會唔會係咁樣今日我哋睇到我哋嘅生命裏面
[00:12:32.160 --> 00:12:36.920]  好實在嘅去經歷到約翰福音十字將十字所講
[00:12:36.920 --> 00:12:40.920]  盜賊利無非要偷竊殺害委壞
[00:12:40.920 --> 00:12:43.000]  我哋睇返今日嘅經文
[00:12:43.000 --> 00:12:45.520]  佢首先同彼得講
[00:12:45.520 --> 00:12:48.160]  彼得大家都知道係
[00:12:48.160 --> 00:12:51.760]  耶穌俾佢嘅一個希臘文嘅名字
[00:12:51.760 --> 00:12:54.080]  佢意思原先係盤石
[00:12:54.080 --> 00:12:56.520]  但好得意喎當耶穌喺聖餐嘅時候
[00:12:56.520 --> 00:12:58.880]  佢係咪諗住自己都被出賣
[00:12:58.880 --> 00:13:02.040]  好多嘢諗突然間唔記得咗彼得個名呢
[00:13:02.040 --> 00:13:05.840]  所以叫返佢以前希臘文嘅名字西門
[00:13:05.840 --> 00:13:08.280]  當然啦聖經通常我哋講話佢講兩次
[00:13:08.280 --> 00:13:10.560]  代表跟住落嚟講嘅嘢好緊要
[00:13:10.560 --> 00:13:12.440]  要阿彼得一定要聽住
[00:13:12.440 --> 00:13:15.640]  但係點解唔叫佢做彼得叫佢做西門呢
[00:13:15.640 --> 00:13:18.120]  可能有啲解經家講話唔係佢唔記得咗
[00:13:18.120 --> 00:13:20.880]  只不過佢係想提醒阿彼得
[00:13:20.880 --> 00:13:23.320]  佢話如果你靠住你自己去救我
[00:13:23.320 --> 00:13:26.320]  靠住如果你唔係同我連結係一個關係嘅時候
[00:13:26.320 --> 00:13:28.520]  你靠住你以前嘅你
[00:13:28.520 --> 00:13:34.240]  其實你唔好諗住你自己好似盤石咁堅固
[00:13:34.240 --> 00:13:36.480]  所以喺呢度跟住佢就話
[00:13:36.480 --> 00:13:40.120]  就同彼得講撒旦要得著你門
[00:13:40.120 --> 00:13:43.840]  想要得著你門好西你門好像西墨寺一樣
[00:13:43.840 --> 00:13:46.040]  你門唔單止係同彼得講
[00:13:46.040 --> 00:13:48.400]  因為當其時喺個聖餐嘅層面裏面
[00:13:48.400 --> 00:13:51.840]  除咗佢同彼得講嘅時候仲有一班門徒喺度聽住
[00:13:51.840 --> 00:13:55.320]  亦都係包括咗歷世歷代包括咗你同我
[00:13:55.320 --> 00:13:59.440]  耶穌都係為我哋帶嚟呢個嘅警告
[00:13:59.440 --> 00:14:02.640]  西墨寺係一樣乜嘢嘅行動呢
[00:14:02.640 --> 00:14:06.680]  現代嘅城市人都唔係好知道點樣去西墨寺㗎啦
[00:14:06.680 --> 00:14:10.840]  如果你有去過即係一啲嘅農村呀
[00:14:10.840 --> 00:14:15.120]  或者你知道無論係中國或者係以色列嘅地方
[00:14:15.120 --> 00:14:17.480]  佢哋都以務農為生嘅時候
[00:14:17.480 --> 00:14:22.080]  佢哋我哋得藥嘅收成無論係稻米無論係墨紙
[00:14:22.080 --> 00:14:24.440]  佢哋都要經過呢個西嘅過程
[00:14:24.440 --> 00:14:27.480]  因為有好多嘅雜質有好多嘅穀糠呀
[00:14:27.480 --> 00:14:30.520]  有好多嘅糠坯呀墨糠呀係要西走嘅
[00:14:30.520 --> 00:14:34.200]  咁呢個佢哋就攞住個西一個好日常嘅工作
[00:14:34.200 --> 00:14:38.440]  就係將一啲嘅比較輕嘅無價值嘅
[00:14:38.440 --> 00:14:42.880]  嗰啲嘅穀糠嗰啲墨糠同埋嗰啲雜質西走咗去
[00:14:42.880 --> 00:14:48.840]  然後剩返落嚟嘅係有用嘅有貴重價值嘅一啲嘅墨紙
[00:14:48.840 --> 00:14:51.120]  但係耶穌講提醒我哋警告我哋
[00:14:51.120 --> 00:14:54.760]  如果呢個西去咗仇敵嘅手上就麻煩啦
[00:14:54.760 --> 00:14:56.840]  仇敵就會亂咁西亂咁西
[00:14:56.840 --> 00:15:01.200]  甚至乎係一啲有價值連嗰啲我哋有價值我哋
[00:15:01.200 --> 00:15:05.400]  一啲有價值嘅墨紙佢都會將佢西走埋
[00:15:05.400 --> 00:15:09.520]  佢就係志在將我哋喺耶穌嘅手上面西走
[00:15:09.520 --> 00:15:13.120]  有個解經家叫做特拉普
[00:15:13.120 --> 00:15:16.120]  唔係特朗普特拉普曾經講過
[00:15:16.120 --> 00:15:20.680]  佢話耶穌係用披肌去西去康披同埋雜質
[00:15:20.680 --> 00:15:25.840]  但係魔鬼就係用呢個披肌連墨紙都西走埋
[00:15:25.840 --> 00:15:28.960]  如果大家唔明白嘅講返個現代人嘅例子
[00:15:28.960 --> 00:15:32.440]  你買咗個洗衣機不過係叫魔鬼牌洗衣機
[00:15:32.440 --> 00:15:35.760]  你平時洗衫你就將一機污糟嘅衫你期望掉入去
[00:15:35.760 --> 00:15:37.440]  洗完之後會除去曬啲污漬
[00:15:37.440 --> 00:15:39.560]  然後攞返啲乾淨嘅衫出嚟
[00:15:39.560 --> 00:15:42.000]  但係你無端端買咗部魔鬼牌洗衣機
[00:15:42.000 --> 00:15:46.280]  你成機衫掉落去洗完啦打開個洗衣機
[00:15:46.280 --> 00:15:48.560]  連啲衫都唔見埋
[00:15:48.560 --> 00:15:49.680]  大家明啦
[00:15:49.680 --> 00:15:52.200]  佢實彈就係要西我哋
[00:15:52.200 --> 00:15:56.600]  將我哋喺神嘅手裏面西走
[00:15:56.600 --> 00:16:00.000]  所以就喺耶穌設立聖餐建立門徒
[00:16:00.000 --> 00:16:03.920]  甚至為門徒洗腳叫門徒彼此相愛
[00:16:03.920 --> 00:16:07.920]  但係同樣地魔鬼都係去試探門徒
[00:16:07.920 --> 00:16:10.560]  但係嗰個時間結果係點樣呢
[00:16:10.560 --> 00:16:13.600]  大家都知道猶大出賣耶穌
[00:16:13.600 --> 00:16:16.160]  門徒彼此爭論邊個係大
[00:16:16.160 --> 00:16:19.960]  於是甚至乎起咗爭拗你嬲我我嬲你
[00:16:19.960 --> 00:16:22.560]  然後到到耶穌被捕之後
[00:16:22.560 --> 00:16:27.320]  佢哋雞飛狗走四散逃走
[00:16:27.320 --> 00:16:31.000]  但係唯獨是仲有彼得同約翰
[00:16:31.000 --> 00:16:33.440]  佢忠心跟住耶穌
[00:16:33.440 --> 00:16:36.360]  佢冇理到自己自身嘅危險
[00:16:36.360 --> 00:16:38.560]  佢跟隨住被捕嘅耶穌
[00:16:38.560 --> 00:16:40.880]  進入咗大西斯嘅府裏面
[00:16:40.880 --> 00:16:44.880]  但係彼得就係因為當其時佢身心靈嘅軟弱
[00:16:44.880 --> 00:16:48.640]  以至於我哋知道佢三次不認耶穌
[00:16:48.640 --> 00:16:51.840]  但係正如我所講佢雖敗猶榮
[00:16:51.840 --> 00:16:55.920]  因為佢嘅過失係出於佢對耶穌嘅愛
[00:16:55.920 --> 00:16:57.640]  佢甚至乎曾經揚言
[00:16:57.640 --> 00:17:00.480]  佢同耶穌話我同耶穌一齊坐監
[00:17:00.480 --> 00:17:03.400]  同埋一齊死佢都願意
[00:17:03.400 --> 00:17:06.280]  佢係講真係佢講得出係有做得到
[00:17:06.280 --> 00:17:09.920]  但係當其時佢卻係因為自己過份嘅自信
[00:17:09.920 --> 00:17:11.440]  過份嘅驕傲
[00:17:11.440 --> 00:17:14.320]  我哋喺馬可福音裏面睇到佢甚至乎講
