
[00:00:00.000 --> 00:00:02.000]  請主媒平安
[00:04:14.400 --> 00:04:15.840]  看上去都是一樣的
[00:04:15.840 --> 00:04:17.120]  她說你被人騙了
[00:04:17.120 --> 00:04:18.080]  你看清楚
[00:04:18.080 --> 00:04:20.640]  說明這支是納英雪花膏
[00:04:20.640 --> 00:04:22.640]  不是俄羅納英雪花膏
[00:04:22.640 --> 00:04:23.920]  少了兩個字
[00:04:23.920 --> 00:04:26.240]  這個是冒牌A貨
[00:04:26.240 --> 00:04:30.720]  裡面看見往往有真有假
[00:04:30.720 --> 00:04:34.880]  有一本書叫做「A貨信徒」
[00:04:34.880 --> 00:04:37.200]  其實就是說在記憶圖裡面
[00:04:37.200 --> 00:04:38.720]  雖然有很多記憶圖
[00:04:38.720 --> 00:04:40.800]  但有很多記憶圖是A貨
[00:04:40.800 --> 00:04:41.840]  次貨
[00:04:41.840 --> 00:04:44.160]  所以裡面提醒我們更加怎樣
[00:04:44.160 --> 00:04:47.280]  我們要認認真真做一個真門徒
[00:04:49.040 --> 00:04:50.960]  天父是那個園丁
[00:04:50.960 --> 00:04:52.400]  是那個栽培的人
[00:04:52.400 --> 00:04:54.640]  第二節他說
[00:04:54.640 --> 00:04:58.480]  我身上所有不結果子的枝條
[00:04:58.480 --> 00:04:59.600]  他都剪去
[00:04:59.600 --> 00:05:01.760]  所有結果子的
[00:05:01.760 --> 00:05:03.360]  他都會修理乾淨
[00:05:03.360 --> 00:05:06.000]  使枝條結出更多果子
[00:05:06.000 --> 00:05:10.720]  裡面說到修剪的目的
[00:05:10.720 --> 00:05:13.520]  他說那些不結果子的東西
[00:05:13.520 --> 00:05:14.800]  就會剪掉
[00:05:14.800 --> 00:05:17.520]  結果子就會留下去修剪乾淨
[00:05:17.520 --> 00:05:20.080]  在裡面使它結果子更多
[00:05:20.080 --> 00:05:23.040]  我家裡只有兩個人
[00:05:23.040 --> 00:05:24.880]  只有我和我太太
[00:05:24.880 --> 00:05:27.360]  我家裡都有些小盆栽
[00:05:27.360 --> 00:05:28.800]  我有時都種下花
[00:05:28.800 --> 00:05:31.440]  有時去預備
[00:05:31.440 --> 00:05:33.440]  一般的情況下
[00:05:33.440 --> 00:05:36.080]  其實都是我去打理那些小盆栽
[00:05:36.080 --> 00:05:38.320]  每一天我去澆水
[00:05:38.320 --> 00:05:41.200]  有時我又搬小盆栽
[00:05:41.200 --> 00:05:42.880]  看見有陽光的地方
[00:05:42.880 --> 00:05:44.720]  我又搬去曬曬太陽
[00:05:44.720 --> 00:05:47.200]  我又在裡面有時施肥
[00:05:47.520 --> 00:05:50.480]  在我家裡通常男主人
[00:05:50.480 --> 00:05:54.480]  對小盆栽都算是這樣
[00:05:54.480 --> 00:05:57.040]  我家裡的女主人
[00:05:57.040 --> 00:05:58.240]  即是我太太
[00:05:58.240 --> 00:06:00.720]  其實她都很愛小盆栽
[00:06:00.720 --> 00:06:03.040]  不過我很怕我太太出手
[00:06:03.040 --> 00:06:05.840]  我太太每次看見小盆栽
[00:06:05.840 --> 00:06:07.280]  她會做甚麼呢
[00:06:07.280 --> 00:06:09.680]  我就澆水施肥灌溉
[00:06:09.680 --> 00:06:12.800]  我太太每次走近小盆栽裡面
[00:06:12.800 --> 00:06:14.400]  她都拿著剪刀
[00:06:15.280 --> 00:06:17.600]  每次走近我就很害怕
[00:06:17.600 --> 00:06:19.120]  你又剪些甚麼
[00:06:19.120 --> 00:06:20.160]  她說不是
[00:06:20.160 --> 00:06:21.760]  你看見它長得不太好
[00:06:21.760 --> 00:06:23.120]  有些阻礙
[00:06:23.120 --> 00:06:25.520]  有些地方有些枯葉
[00:06:25.520 --> 00:06:27.520]  她說不剪長得不好
[00:06:27.520 --> 00:06:30.880]  所以每次我太太走近小盆栽裡面
[00:06:30.880 --> 00:06:32.560]  每次都是
[00:06:32.560 --> 00:06:36.640]  每次走近她就狠狠剪那些枝枝
[00:06:36.640 --> 00:06:38.640]  我跟她說人家長得不錯
[00:06:38.640 --> 00:06:39.600]  好端端的
[00:06:39.600 --> 00:06:43.040]  大自然植物裡面有它自然生長
[00:06:43.520 --> 00:06:45.760]  但她每次一走近它就剪了
[00:06:45.760 --> 00:06:47.440]  她問都不問我
[00:06:47.440 --> 00:06:48.720]  我渴都未渴得住
[00:06:48.720 --> 00:06:50.560]  下刀就剪下去了
[00:06:50.560 --> 00:06:51.680]  她就跟我說
[00:06:51.680 --> 00:06:54.320]  她說你知不知道要修剪
[00:06:54.320 --> 00:06:56.000]  不修剪
[00:06:56.000 --> 00:06:58.160]  它不會更加在裡面結出果子
[00:06:58.160 --> 00:07:01.200]  種得不好的不修剪裡面
[00:07:01.200 --> 00:07:03.920]  很多枯葉、龐枝
[00:07:03.920 --> 00:07:05.920]  它拿了很多養分
[00:07:05.920 --> 00:07:09.280]  所以她說修剪是一個非常重要的過程
[00:07:09.280 --> 00:07:11.280]  我就想起這段經文
[00:07:11.600 --> 00:07:13.520]  這段經文說為了我們生命的成長
[00:07:13.520 --> 00:07:14.880]  生命的成熟的時候
[00:07:14.880 --> 00:07:18.960]  它說必定在裡面要將我們修剪乾淨
[00:07:18.960 --> 00:07:20.960]  以至能夠結果子更多
[00:07:20.960 --> 00:07:25.920]  相反那些不好、不結果子的枝子
[00:07:25.920 --> 00:07:27.920]  不會放在那裡它會將它剪掉
[00:07:27.920 --> 00:07:30.560]  以免影響整棵樹
[00:07:30.560 --> 00:07:34.480]  第三節說現在藉著我對你們所說的道
[00:07:34.480 --> 00:07:35.600]  你們已經潔淨
[00:07:35.600 --> 00:07:38.880]  在養分第十五章說到潔淨的時候
[00:07:38.880 --> 00:07:41.680]  馬上當時的門徒會想起其實在第十三章
[00:07:41.680 --> 00:07:43.200]  耶穌為他們洗腳
[00:07:43.200 --> 00:07:44.960]  也教導他們彼此洗腳
[00:07:44.960 --> 00:07:46.160]  耶穌會提醒他們
[00:07:46.160 --> 00:07:48.800]  他說在門徒中間不是十二個門徒都是潔淨
[00:07:48.800 --> 00:07:51.120]  在他們中間有些是不乾淨的
[00:07:51.120 --> 00:07:53.520]  其實當時裡面提到猶大
[00:07:53.520 --> 00:07:55.520]  特別將會出賣耶穌
[00:07:55.520 --> 00:07:57.680]  所以裡面特別說到有不乾淨的時候
[00:07:57.680 --> 00:08:00.320]  這裡說你聽見道就乾淨的時候
[00:08:00.320 --> 00:08:02.880]  門徒在十三章裡面經歷彼此洗腳
[00:08:02.880 --> 00:08:04.400]  在第十五章說到
[00:08:04.400 --> 00:08:07.120]  你們都要藉著神的道去被潔淨的時候
[00:08:07.120 --> 00:08:09.360]  他們馬上會想起十三章裡面說
[00:08:09.360 --> 00:08:11.760]  我們中間也有不乾淨的地方
[00:08:11.760 --> 00:08:15.280]  不乾淨會被修剪
[00:08:15.280 --> 00:08:17.520]  會在裡面塗灶去改變
[00:08:17.520 --> 00:08:22.640]  接著第三到第八節裡面
[00:08:22.640 --> 00:08:24.960]  去說到與主的結連
[00:08:24.960 --> 00:08:29.360]  他說你們要住在我裡面
[00:08:29.360 --> 00:08:31.600]  我就住在你們裡面
[00:08:31.600 --> 00:08:34.000]  他說這條魚骨不留在葡萄樹上面
[00:08:34.000 --> 00:08:36.560]  憑自己並不能夠結出果子
[00:08:36.560 --> 00:08:39.600]  同樣你們如果不住在我裡面
[00:08:39.600 --> 00:08:40.960]  亦都是這樣
[00:08:40.960 --> 00:08:43.920]  這裡一直說要住在我裡面
[00:08:43.920 --> 00:08:45.920]  如果不住在我裡面的時候
[00:08:45.920 --> 00:08:47.280]  不能夠結果子
[00:08:47.280 --> 00:08:50.320]  你們的生命都好像葡萄樹和枝子一樣
[00:08:50.320 --> 00:08:53.200]  我是葡萄樹,你們是枝條
[00:08:53.200 --> 00:08:56.000]  那住在我裡面的,我也住在他裡面
[00:08:56.000 --> 00:08:58.000]  這人就結出許多的果子
[00:08:58.000 --> 00:09:01.680]  因為來了我,你們就不能作甚麼
[00:09:01.680 --> 00:09:04.720]  人若不住在我裡面
[00:09:04.720 --> 00:09:07.440]  就好像那些枝條一樣被扔在外面
[00:09:07.440 --> 00:09:10.000]  人收集起來,扔在火裡面就燒了它
[00:09:10.000 --> 00:09:12.000]  你們若住在我裡面
[00:09:12.000 --> 00:09:14.000]  我的話也住在你們裡面
[00:09:14.000 --> 00:09:15.680]  無論你們想甚麼
[00:09:15.680 --> 00:09:17.680]  祈求的就給你們成就
[00:09:17.680 --> 00:09:19.440]  你們結出許多的果子
[00:09:19.440 --> 00:09:21.120]  也就是我的門徒
[00:09:21.120 --> 00:09:23.440]  我乎因此得榮耀
[00:09:23.440 --> 00:09:27.760]  整段經文裡面不斷說我們要住在神裡面
[00:09:27.760 --> 00:09:29.760]  如果看和本的聖經
[00:09:29.760 --> 00:09:31.120]  我們常在祂裡面
[00:09:31.120 --> 00:09:33.120]  我們在祂裡面,祂又在我們裡面
[00:09:33.120 --> 00:09:34.720]  我們在祂裡面,祂又在我們裡面
[00:09:34.720 --> 00:09:36.720]  就是那種互為關聯的影響
[00:09:36.720 --> 00:09:39.520]  我們要住在祂裡面
[00:09:39.520 --> 00:09:40.800]  我們時時住在神裡面
[00:09:40.800 --> 00:09:42.800]  我們住在神裡面,神又住在我們裡面
[00:09:42.800 --> 00:09:44.800]  我們不住在祂裡面的時候
[00:09:44.800 --> 00:09:46.800]  我們就甚麼都做不到
[00:09:46.800 --> 00:09:49.360]  現代中文譯本就將這個字
[00:09:49.360 --> 00:09:51.360]  譯做「連結」
[00:09:51.360 --> 00:09:52.720]  要「結連」
[00:09:52.720 --> 00:09:56.320]  你們要常去和我連結
[00:09:56.320 --> 00:09:58.320]  我就常和你去連結
[00:09:58.320 --> 00:10:02.000]  英文譯本就譯做「Remain」
[00:10:02.000 --> 00:10:04.000]  保留在裡面
[00:10:04.000 --> 00:10:06.000]  其實這個字無論是常在祂裡面
[00:10:06.000 --> 00:10:08.000]  住在祂裡面,保留在祂裡面
[00:10:08.000 --> 00:10:10.000]  或者去連結在祂裡面
[00:10:10.000 --> 00:10:12.000]  其實不斷說那種連結
[00:10:12.000 --> 00:10:14.000]  你在我裡面,我們在你裡面
[00:10:14.000 --> 00:10:15.200]  我記得有人說過
[00:10:15.200 --> 00:10:17.200]  甚麼是你在我裡面,我在你裡面呢?
[00:10:17.200 --> 00:10:20.000]  有人舉例說過好像是棉花濕了水
[00:10:20.000 --> 00:10:22.000]  究竟是棉花在水裡面
[00:10:22.000 --> 00:10:24.000]  還是水在棉花裡面呢?
[00:10:24.000 --> 00:10:25.200]  其實互為關聯
[00:10:25.200 --> 00:10:27.200]  我在你裡面,你又在我裡面
[00:10:27.200 --> 00:10:29.200]  其實怎樣為之我又在你裡面
[00:10:29.200 --> 00:10:30.000]  你又在我裡面
[00:10:30.000 --> 00:10:32.000]  那種連結,那種connect呢?
[00:10:32.000 --> 00:10:36.000]  我想對現代人來說
[00:10:36.000 --> 00:10:38.000]  最明白甚麼叫「連結」
[00:10:38.000 --> 00:10:42.000]  甚麼叫「連結」呢?
[00:10:42.000 --> 00:10:44.000]  我們最重要的現代人是甚麼呢?
[00:10:44.000 --> 00:10:46.000]  我相信是
[00:10:46.000 --> 00:10:48.000]  讓我們明白的是
[00:10:48.000 --> 00:10:52.000]  手機
[00:10:52.000 --> 00:10:54.000]  我今早出門的時候
[00:10:54.000 --> 00:10:56.000]  我發覺我忘記帶手機
[00:10:56.000 --> 00:10:58.000]  然後怎樣呢?
[00:10:58.000 --> 00:11:00.000]  我第一件事就回家
[00:11:00.000 --> 00:11:02.000]  出了門口都走了一段路
[00:11:02.000 --> 00:11:04.000]  回家就拿回手機
[00:11:04.000 --> 00:11:08.000]  有人曾經這樣說
[00:11:08.000 --> 00:11:10.000]  手機對現代人來說是甚麼呢?
[00:11:10.000 --> 00:11:12.000]  手機對現代人來說
[00:11:12.000 --> 00:11:14.000]  就好像我們的電子器官一樣
[00:11:14.000 --> 00:11:16.000]  我都聽不同的朋友說
[00:11:16.000 --> 00:11:18.000]  不同的頂尖媒體說
[00:11:18.000 --> 00:11:20.000]  包括我自己都是
[00:11:20.000 --> 00:11:22.000]  我在你裡面,你又在我裡面
[00:11:22.000 --> 00:11:24.000]  即是怎樣呢?
[00:11:24.000 --> 00:11:26.000]  早上起床第一件事是甚麼呢?
[00:11:26.000 --> 00:11:28.000]  我發覺起床第一件事
[00:11:28.000 --> 00:11:30.000]  包括我在內我習慣就是
[00:11:30.000 --> 00:11:32.000]  看看手機,手機就在我床頭那裡
[00:11:32.000 --> 00:11:34.000]  無論按了鬧鐘
[00:11:34.000 --> 00:11:36.000]  接著就開始
[00:11:36.000 --> 00:11:38.000]  那一天裡面
[00:11:38.000 --> 00:11:40.000]  無論走路、躺下、坐下、起來
[00:11:40.000 --> 00:11:42.000]  他都跟著我
[00:11:42.000 --> 00:11:44.000]  搭地鐵的時候他又跟著我
[00:11:44.000 --> 00:11:46.000]  搭電梯的時候又跟著我
[00:11:46.000 --> 00:11:48.000]  現代人在走路的時候又跟著你
[00:11:48.000 --> 00:11:50.000]  你又看他,他又看你
[00:11:50.000 --> 00:11:52.000]  去到搭地鐵也好,去到坐下也好
[00:11:52.000 --> 00:11:54.000]  就算在辦公室也好
[00:11:54.000 --> 00:11:56.000]  都很自然的,放一部手機在旁邊
[00:11:56.000 --> 00:11:58.000]  久不久又看他,他又看你
[00:11:58.000 --> 00:12:00.000]  到吃飯的時候又看你
[00:12:00.000 --> 00:12:02.000]  接著去到下午的時候
[00:12:02.000 --> 00:12:04.000]  都是這樣看你
[00:12:04.000 --> 00:12:06.000]  我見有些朋友
[00:12:06.000 --> 00:12:08.000]  緊要到怎樣呢?
[00:12:08.000 --> 00:12:10.000]  去洗手間的時候都一定戴著
[00:12:10.000 --> 00:12:12.000]  反正他去洗手間,又怕別人找我
[00:12:12.000 --> 00:12:14.000]  所以又是戴著
[00:12:14.000 --> 00:12:16.000]  總而言之
[00:12:16.000 --> 00:12:18.000]  去到哪裡都形影不離
[00:12:18.000 --> 00:12:20.000]  去到哪裡你都不會放下它
[00:12:20.000 --> 00:12:22.000]  去到哪裡你都記掛著它
[00:12:22.000 --> 00:12:24.000]  下午是這樣,晚上是這樣,回家是這樣
[00:12:24.000 --> 00:12:26.000]  在床前是這樣,床後是這樣
[00:12:26.000 --> 00:12:28.000]  睡在床上也是這樣
[00:12:28.000 --> 00:12:30.000]  臨睡在床上又看他
[00:12:30.000 --> 00:12:32.000]  每一天又看看
[00:12:32.000 --> 00:12:34.000]  又瀏覽一下,看看不同的東西
[00:12:34.000 --> 00:12:36.000]  看看WhatsApp,看看不同的資訊
[00:12:36.000 --> 00:12:38.000]  這樣就一天
[00:12:38.000 --> 00:12:42.000]  那種的緊密
[00:12:42.000 --> 00:12:44.000]  那種的結連
[00:12:44.000 --> 00:12:46.000]  那種的在一起
[00:12:46.000 --> 00:12:48.000]  就是無論什麼時間
[00:12:48.000 --> 00:12:50.000]  無論去到哪裡,無論怎樣都好
[00:12:50.000 --> 00:12:52.000]  你跟他有一種很緊密的關係
[00:12:52.000 --> 00:12:56.000]  我見很多朋友,弟兄姊妹
[00:12:56.000 --> 00:12:58.000]  無論去到哪裡都好
[00:12:58.000 --> 00:13:00.000]  無論香港也好
[00:13:00.000 --> 00:13:02.000]  去旅行也好
[00:13:02.000 --> 00:13:04.000]  最重視的是什麼呢?
[00:13:04.000 --> 00:13:06.000]  除了吃得好,住得好
[00:13:06.000 --> 00:13:08.000]  除了好不好玩
[00:13:08.000 --> 00:13:10.000]  很關心的是什麼呢?
[00:13:10.000 --> 00:13:12.000]  我見最關心的就是那裡有沒有網絡
[00:13:12.000 --> 00:13:14.000]  很關心的就是那裡有沒有WiFi
[00:13:14.000 --> 00:13:16.000]  沒有WiFi就想盡辦法
[00:13:16.000 --> 00:13:18.000]  他有WiFi,就拿個電話出來掃
[00:13:18.000 --> 00:13:20.000]  如果沒有WiFi就一定買一些卡
[00:13:20.000 --> 00:13:22.000]  買一些WiFi蛋,買一些任何渠道
[00:13:22.000 --> 00:13:24.000]  都有WiFi
[00:13:24.000 --> 00:13:26.000]  我發現近年,我都沒有想過
[00:13:26.000 --> 00:13:28.000]  在西非一些宣教士
[00:13:28.000 --> 00:13:30.000]  以前去聯絡一些西非宣教士
[00:13:30.000 --> 00:13:32.000]  很難
[00:13:32.000 --> 00:13:34.000]  但現在我有時也關心一些西非的宣教士
[00:13:34.000 --> 00:13:36.000]  他跟我說
[00:13:36.000 --> 00:13:38.000]  牧師你知不知道,現在西非也一樣有WiFi
[00:13:38.000 --> 00:13:40.000]  我們也是用WhatsApp
[00:13:40.000 --> 00:13:42.000]  溝通,聯絡
[00:13:42.000 --> 00:13:44.000]  錄一些說話
[00:13:44.000 --> 00:13:46.000]  錄一些視頻
[00:13:46.000 --> 00:13:48.000]  各方面的
[00:13:48.000 --> 00:13:50.000]  去到哪裡的那種結連
[00:13:50.000 --> 00:13:52.000]  我就想起
[00:13:52.000 --> 00:13:54.000]  這段經文說
[00:13:54.000 --> 00:13:56.000]  常在我裡面
[00:13:56.000 --> 00:13:58.000]  你也常在我裡面
[00:13:58.000 --> 00:14:00.000]  這裡說的是我們跟耶穌的那種關係
[00:14:00.000 --> 00:14:02.000]  跟耶穌的那種關係
[00:14:02.000 --> 00:14:04.000]  緊密到去到哪裡
[00:14:04.000 --> 00:14:06.000]  我相信用電話來給我們很大的明白
[00:14:06.000 --> 00:14:08.000]  我去到哪裡的時候
[00:14:08.000 --> 00:14:10.000]  都記得耶穌,我早上又記得耶穌,晚上記得耶穌
[00:14:10.000 --> 00:14:12.000]  吃飯記得耶穌,走路又記得耶穌
[00:14:12.000 --> 00:14:14.000]  上班的時候記得耶穌,坐著記得耶穌
[00:14:14.000 --> 00:14:16.000]  聊天的時候記得耶穌
[00:14:16.000 --> 00:14:18.000]  去到哪裡的時候,根本就融入
[00:14:18.000 --> 00:14:20.000]  耶穌基督在我生命裡面,我也在祂的生命裡面
[00:14:20.000 --> 00:14:22.000]  時時那種緊密結連
[00:14:22.000 --> 00:14:24.000]  那種connect
[00:14:24.000 --> 00:14:26.000]  就在裡面,這段經文一度就說
[00:14:26.000 --> 00:14:28.000]  是這樣去結連
[00:14:28.000 --> 00:14:32.000]  當我們在一起
[00:14:32.000 --> 00:14:34.000]  就是這樣去跟
[00:14:34.000 --> 00:14:36.000]  神在裡面去結連
[00:14:36.000 --> 00:14:40.000]  第七節這裡說
[00:14:40.000 --> 00:14:42.000]  你們若住在我裡面
[00:14:44.000 --> 00:14:46.000]  我的話
[00:14:46.000 --> 00:14:48.000]  也住在你們裡面
[00:14:48.000 --> 00:14:50.000]  無論你們怎樣去祈求的時候
[00:14:50.000 --> 00:14:52.000]  我就為你們成就
[00:14:52.000 --> 00:14:54.000]  你們能夠多結果,成為真正的門徒
[00:14:54.000 --> 00:14:56.000]  我乎因此得榮耀
[00:14:56.000 --> 00:14:58.000]  跟神結連
[00:14:58.000 --> 00:15:00.000]  其中一樣很重要的事是什麼呢
[00:15:00.000 --> 00:15:02.000]  他說我的話
[00:15:02.000 --> 00:15:04.000]  常在你們裡面
[00:15:04.000 --> 00:15:06.000]  我的話住在你們裡面
[00:15:06.000 --> 00:15:08.000]  我的話留在你們生命裡面
[00:15:08.000 --> 00:15:10.000]  我的話是充斥在你們生命裡面
[00:15:14.000 --> 00:15:16.000]  我們怎樣知道神的話
[00:15:16.000 --> 00:15:18.000]  時時在我們生命裡面呢
[00:15:18.000 --> 00:15:20.000]  在裡面深信
[00:15:20.000 --> 00:15:22.000]  我們去反映
[00:15:22.000 --> 00:15:24.000]  我們有沒有時時想起
[00:15:24.000 --> 00:15:26.000]  時時提起
[00:15:26.000 --> 00:15:28.000]  好像這篇第一篇說
[00:15:28.000 --> 00:15:30.000]  無論是什麼時間
[00:15:30.000 --> 00:15:32.000]  按時候結果子
[00:15:32.000 --> 00:15:34.000]  業子也不枯乾,凡事順利
[00:15:34.000 --> 00:15:36.000]  整個說話就在我們生命裡面
[00:15:36.000 --> 00:15:38.000]  不斷我們時時想起神的話
[00:15:38.000 --> 00:15:40.000]  提起神的話
[00:15:40.000 --> 00:15:42.000]  我心思意念都記得神的話
[00:15:42.000 --> 00:15:44.000]  所以神的話
[00:15:44.000 --> 00:15:46.000]  住在我們生命裡面的時候
[00:15:46.000 --> 00:15:48.000]  成為很大的提醒
[00:15:48.000 --> 00:15:52.000]  在教會裡面
[00:15:52.000 --> 00:15:54.000]  跟頂智媒接觸的時候
[00:15:54.000 --> 00:15:56.000]  我都發覺頂智媒對神的話
[00:15:56.000 --> 00:15:58.000]  理解的程度
[00:15:58.000 --> 00:16:00.000]  讀神的話的程度
[00:16:00.000 --> 00:16:02.000]  非常參之
[00:16:02.000 --> 00:16:04.000]  頂智媒讀神的話
[00:16:04.000 --> 00:16:06.000]  有些良友不齊
[00:16:06.000 --> 00:16:08.000]  在裡面有不同人對神的話
[00:16:08.000 --> 00:16:10.000]  熟悉程度很不同
[00:16:10.000 --> 00:16:12.000]  有些很皮毛
[00:16:12.000 --> 00:16:14.000]  有些甚至認識了耶穌很久
[00:16:14.000 --> 00:16:16.000]  你以為他認識了耶穌很久
[00:16:16.000 --> 00:16:18.000]  按正常情況下
[00:16:18.000 --> 00:16:20.000]  按正比例
[00:16:20.000 --> 00:16:22.000]  他越認識神的時間越長
[00:16:22.000 --> 00:16:24.000]  如果他讀神的話的年日越長
[00:16:24.000 --> 00:16:26.000]  實踐神的話的時間越長
[00:16:26.000 --> 00:16:28.000]  按道理
[00:16:28.000 --> 00:16:30.000]  他應該很熟悉神的話
[00:16:30.000 --> 00:16:32.000]  目睹神的話
[00:16:32.000 --> 00:16:34.000]  改變塗造他的生命
[00:16:34.000 --> 00:16:36.000]  不過往往
[00:16:36.000 --> 00:16:38.000]  我又見到一些頂智媒
[00:16:38.000 --> 00:16:40.000]  不論讀了耶穌多久
[00:16:40.000 --> 00:16:42.000]  他們經常跟我說
[00:16:42.000 --> 00:16:44.000]  陳牧師你看聖經看得很淺白
[00:16:44.000 --> 00:16:46.000]  陳牧師你好像
[00:16:46.000 --> 00:16:48.000]  講得不太深入
[00:16:48.000 --> 00:16:50.000]  其實我看回
[00:16:50.000 --> 00:16:52.000]  為什麼會說很淺白不太深入
[00:16:52.000 --> 00:16:54.000]  其實我發覺
[00:16:54.000 --> 00:16:56.000]  有時跟頂智媒查聖經的時候
[00:16:56.000 --> 00:16:58.000]  有些頂智媒真的查經的時候
[00:16:58.000 --> 00:17:00.000]  讀完一段聖經
[00:17:00.000 --> 00:17:02.000]  基本上完全沒有解那段聖經
