
[00:00:00.000 --> 00:00:03.760]  這段聖經也說到耶穌基督復活之後
[00:04:57.120 --> 00:05:00.200]  正在走二十五里路
[00:05:00.200 --> 00:05:01.840]  好像人生一樣
[00:05:01.840 --> 00:05:03.720]  走一條路
[00:05:03.720 --> 00:05:04.960]  而她的狀況
[00:05:04.960 --> 00:05:06.920]  大家讀的時候也了解
[00:05:06.920 --> 00:05:10.200]  而耶穌就遷就她們
[00:05:10.200 --> 00:05:12.080]  然後就經歷了一段
[00:05:12.080 --> 00:05:17.240]  和耶穌親密談話的時間
[00:05:17.240 --> 00:05:20.160]  我會用七個問題
[00:05:20.160 --> 00:05:24.880]  來講解這段聖經
[00:05:24.880 --> 00:05:27.400]  第一個問題我想問的是
[00:05:27.400 --> 00:05:29.240]  為什麼這兩個門徒
[00:05:29.240 --> 00:05:34.200]  眼睛會迷糊呢
[00:05:34.200 --> 00:05:35.760]  她們正在走路的時候
[00:05:35.760 --> 00:05:37.560]  耶穌來
[00:05:37.560 --> 00:05:40.160]  可能是從後面追上來
[00:05:40.160 --> 00:05:42.440]  然後就在她們旁邊
[00:05:42.440 --> 00:05:44.960]  同行在旁邊
[00:05:44.960 --> 00:05:47.640]  而耶穌跟她們說話
[00:05:47.640 --> 00:05:50.200]  意思是她們不單是眼睛
[00:05:50.200 --> 00:05:52.240]  看不到這是耶穌
[00:05:52.240 --> 00:05:53.840]  耳朵也怎樣
[00:05:53.840 --> 00:05:56.880]  也認不出這是耶穌的聲音
[00:05:56.880 --> 00:05:59.000]  這也有點奇怪
[00:05:59.000 --> 00:06:02.840]  好像碰到一個陌生人
[00:06:02.840 --> 00:06:07.160]  好像碰到一個陌生人
[00:06:07.160 --> 00:06:09.600]  什麼原因呢
[00:06:09.600 --> 00:06:10.920]  其實在聖經裡面
[00:06:10.920 --> 00:06:13.120]  耶穌復活之後
[00:06:13.120 --> 00:06:16.440]  也有些人是類似這樣的情況
[00:06:16.440 --> 00:06:17.480]  如果你記得
[00:06:17.480 --> 00:06:19.960]  瑪利亞在墳墓那裡
[00:06:19.960 --> 00:06:22.280]  她是否看不到耶穌
[00:06:22.280 --> 00:06:23.120]  耶穌跟她說話
[00:06:23.120 --> 00:06:25.560]  她也不知道是耶穌
[00:06:25.560 --> 00:06:27.600]  瑪利亞應該跟耶穌很熟
[00:06:27.600 --> 00:06:28.720]  也不知道
[00:06:28.720 --> 00:06:31.880]  還以為她是圓釘
[00:06:31.880 --> 00:06:33.000]  這樣也一樣
[00:06:33.000 --> 00:06:35.880]  另外彼得 耶穌的大弟子
[00:06:35.880 --> 00:06:38.040]  應該很認得耶穌
[00:06:38.040 --> 00:06:40.080]  當他打魚的時候
[00:06:40.080 --> 00:06:42.480]  耶穌在岸上走
[00:06:42.480 --> 00:06:44.400]  也認不出是耶穌
[00:06:44.400 --> 00:06:45.880]  還要門徒提醒他
[00:06:45.880 --> 00:06:47.080]  是主啊
[00:06:47.080 --> 00:06:48.240]  他才會醒覺到
[00:06:48.240 --> 00:06:50.280]  啊 是啊
[00:06:50.280 --> 00:06:51.560]  有些人就說
[00:06:51.560 --> 00:06:52.440]  是啊
[00:06:52.440 --> 00:06:54.480]  耶穌復活之後
[00:06:54.480 --> 00:06:56.400]  人們認不出祂
[00:06:56.400 --> 00:06:59.240]  不是人可以的
[00:06:59.240 --> 00:07:03.080]  耶穌讓他看到才可以
[00:07:03.080 --> 00:07:06.120]  神讓他看到才可以
[00:07:06.120 --> 00:07:08.720]  這個解釋也是接受的
[00:07:08.720 --> 00:07:10.640]  應該也是OK的
[00:07:10.640 --> 00:07:13.640]  還有沒有其他的原因呢
[00:07:13.640 --> 00:07:15.240]  我就想一想
[00:07:15.240 --> 00:07:17.920]  在我們的生命的狀況裡面
[00:07:17.920 --> 00:07:19.040]  有很多時候
[00:07:19.040 --> 00:07:21.080]  特別是生命的狀況
[00:07:21.080 --> 00:07:23.760]  主在這裡我們也看不到
[00:07:23.760 --> 00:07:25.960]  瑪利亞為什麼她認不出耶穌
[00:07:25.960 --> 00:07:27.760]  聲音也看不到耶穌呢
[00:07:27.760 --> 00:07:29.760]  除了剛才的解釋之外
[00:07:29.760 --> 00:07:32.880]  瑪利亞她是很傷痛的
[00:07:32.880 --> 00:07:33.560]  是吧
[00:07:33.560 --> 00:07:36.120]  用傷痛來形容她
[00:07:36.120 --> 00:07:39.360]  因為死了一個她很愛的人
[00:07:39.360 --> 00:07:40.960]  的領袖
[00:07:40.960 --> 00:07:43.360]  傷痛是令我們
[00:07:43.360 --> 00:07:45.240]  看主也看不清
[00:07:45.240 --> 00:07:46.760]  也可能看不清
[00:07:46.760 --> 00:07:47.920]  人的狀況
[00:07:47.920 --> 00:07:49.400]  你很傷痛的時候
[00:07:49.400 --> 00:07:51.120]  有人來搭你肩膀想安慰你
[00:07:51.120 --> 00:07:52.160]  走開吧
[00:07:52.160 --> 00:07:54.040]  原來是天使來的
[00:07:54.040 --> 00:07:56.000]  嘩 這樣也行
[00:07:56.000 --> 00:08:01.240]  彼得我形容他是極度的沮喪
[00:08:01.240 --> 00:08:04.440]  想著跟耶穌可以發揮一番事業
[00:08:04.440 --> 00:08:07.360]  但是耶穌未顯現
[00:08:07.360 --> 00:08:08.680]  極度的沮喪
[00:08:08.680 --> 00:08:10.600]  走去重操故業
[00:08:10.600 --> 00:08:13.600]  不幹了 打魚
[00:08:13.600 --> 00:08:15.680]  在極度沮喪之下
[00:08:15.680 --> 00:08:18.840]  我們眼睛都很模糊
[00:08:18.840 --> 00:08:21.440]  看到的東西不是很真實
[00:08:21.440 --> 00:08:23.680]  另外看回這兩個門徒
[00:08:23.680 --> 00:08:25.960]  他們聖經如何形容他們
[00:08:25.960 --> 00:08:28.680]  是很憂愁
[00:08:28.680 --> 00:08:30.240]  或者受苦
[00:08:30.240 --> 00:08:32.240]  因為耶路撒冷的事
[00:08:32.240 --> 00:08:34.720]  嘩 原本很精彩
[00:08:34.720 --> 00:08:38.000]  但是又令他們很受苦
[00:08:38.000 --> 00:08:40.520]  我猜我們也有些類似
[00:08:40.520 --> 00:08:42.400]  在我人生的路上
[00:08:42.400 --> 00:08:44.120]  你很傷痛的時候
[00:08:44.120 --> 00:08:45.680]  很沮喪的時候
[00:08:45.680 --> 00:08:47.280]  很絕望灰心的時候
[00:08:47.280 --> 00:08:48.720]  很抑鬱的時候
[00:08:48.720 --> 00:08:51.520]  很多時候可能主出現
[00:08:51.520 --> 00:08:52.560]  到什麼時候
[00:08:52.560 --> 00:08:54.560]  都會看不見
[00:08:54.560 --> 00:08:56.440]  或者聲音都聽不見
[00:08:56.440 --> 00:09:00.480]  這是其中一個心理上的解釋
[00:09:00.480 --> 00:09:02.560]  第二個問題我想問的是
[00:09:02.560 --> 00:09:07.240]  為什麼他們面帶愁容呢
[00:09:07.240 --> 00:09:09.200]  再問心多一點
[00:09:09.200 --> 00:09:11.840]  為什麼面帶愁容呢
[00:09:11.840 --> 00:09:15.080]  耶穌走近他們的時候
[00:09:15.080 --> 00:09:16.640]  耶穌就問
[00:09:16.640 --> 00:09:20.960]  你們兩個人在談論什麼事
[00:09:20.960 --> 00:09:22.960]  當其中一個門徒聽到的時候
[00:09:22.960 --> 00:09:24.480]  兩個門徒聽到的時候
[00:09:24.480 --> 00:09:26.320]  即時的反應是什麼
[00:09:26.320 --> 00:09:27.800]  17節
[00:09:27.800 --> 00:09:29.400]  即時的反應是什麼
[00:09:29.400 --> 00:09:34.080]  聖經讓他們立刻站立
[00:09:34.080 --> 00:09:36.360]  停一停
[00:09:36.360 --> 00:09:37.600]  原本是在談論的
[00:09:37.600 --> 00:09:38.640]  嘩 談啊 談啊 談啊
[00:09:38.640 --> 00:09:39.920]  講啊 講啊 講啊 講啊
[00:09:39.920 --> 00:09:41.680]  嘩 耶穌怎樣啊 怎樣啊
[00:09:41.680 --> 00:09:42.440]  講啊 講啊 講啊
[00:09:42.440 --> 00:09:43.440]  兩個人在談
[00:09:43.440 --> 00:09:44.480]  這兩個不知道是什麼人
[00:09:44.480 --> 00:09:45.640]  可能是一對夫婦也不一定
[00:09:45.640 --> 00:09:46.680]  兩個男的 兩個女的
[00:09:46.680 --> 00:09:47.680]  應該是兩個男的多一點
[00:09:47.680 --> 00:09:49.480]  談啊 談啊 談啊
[00:09:49.480 --> 00:09:50.800]  突然間耶穌問
[00:09:50.800 --> 00:09:53.520]  你們在談什麼
[00:09:53.520 --> 00:09:57.400]  他們才突然間停一停
[00:09:57.400 --> 00:09:59.160]  然後聖經怎樣形容
[00:09:59.160 --> 00:10:03.320]  他們念上的愁容就出來了
[00:10:03.320 --> 00:10:06.320]  很多時候我們的愁苦或者不開心
[00:10:06.320 --> 00:10:08.320]  不是你一直在做事 做事 做事
[00:10:08.320 --> 00:10:09.560]  講啊 講啊 講啊
[00:10:09.560 --> 00:10:12.160]  其實也不是很清楚
[00:10:12.160 --> 00:10:14.640]  但當有人問你
[00:10:14.640 --> 00:10:16.800]  喂 你怎樣啊
[00:10:16.800 --> 00:10:18.880]  你在做什麼
[00:10:18.880 --> 00:10:20.840]  你停一停的時候
[00:10:20.840 --> 00:10:22.920]  有一點點空間
[00:10:22.920 --> 00:10:25.520]  你才感覺到
[00:10:25.520 --> 00:10:26.520]  有時候也感覺不到
[00:10:26.520 --> 00:10:28.040]  不過身體的反應
[00:10:28.040 --> 00:10:29.200]  告訴別人
[00:10:29.200 --> 00:10:30.840]  嘩 真的很愁苦
[00:10:30.840 --> 00:10:32.920]  這個門徒的情況是這樣
[00:10:32.920 --> 00:10:34.600]  十八節
[00:10:34.600 --> 00:10:37.880]  一個門徒就開始說話了
[00:10:37.880 --> 00:10:39.520]  十八節他說什麼
[00:10:39.520 --> 00:10:40.880]  我演繹一點
[00:10:40.880 --> 00:10:42.960]  當耶穌問他的時候
[00:10:42.960 --> 00:10:45.520]  他有一點發脾氣的感覺
[00:10:45.520 --> 00:10:46.920]  你在耶路撒冷這麼久
[00:10:46.920 --> 00:10:49.600]  你都不知道發生什麼事
[00:10:49.600 --> 00:10:51.520]  這是我read in下去
[00:10:51.520 --> 00:10:53.520]  可能不是這樣也說不定
[00:10:53.520 --> 00:10:55.640]  不過給了他一個機會去說
[00:10:55.640 --> 00:10:57.720]  你在耶路撒冷作客
[00:10:57.720 --> 00:11:00.320]  你都不知道發生什麼事
[00:11:00.320 --> 00:11:02.160]  耶穌我覺得也不錯
[00:11:02.160 --> 00:11:04.480]  他又沒有怎樣反彈他
[00:11:04.480 --> 00:11:08.480]  承接他這種小小發洩
[00:11:08.480 --> 00:11:09.640]  耶穌接著
[00:11:09.640 --> 00:11:11.520]  不知道有沒有搭他的肩膀
[00:11:11.520 --> 00:11:13.920]  接著再問什麼
[00:11:13.920 --> 00:11:15.520]  什麼事啊
[00:11:15.520 --> 00:11:18.120]  耶穌第二次問他
[00:11:18.120 --> 00:11:20.120]  什麼事啊
[00:11:20.120 --> 00:11:21.960]  他就開始表達
[00:11:21.960 --> 00:11:23.560]  他的愁苦
[00:11:23.560 --> 00:11:24.440]  情感
[00:11:24.440 --> 00:11:25.720]  還有
[00:11:25.720 --> 00:11:27.320]  什麼原因
[00:11:27.320 --> 00:11:28.200]  什麼原因呢
[00:11:28.200 --> 00:11:29.000]  他說了
[00:11:29.000 --> 00:11:32.160]  他開始說出什麼愁苦的原因
[00:11:32.160 --> 00:11:33.680]  就是關於一個人
[00:11:33.680 --> 00:11:36.840]  這個人叫拿撒拉人耶穌
[00:11:36.840 --> 00:11:38.200]  就是這個人
[00:11:38.200 --> 00:11:39.640]  在十九節
[00:11:39.640 --> 00:11:41.040]  他開始說
[00:11:41.040 --> 00:11:43.840]  這是一個先知
[00:11:43.840 --> 00:11:45.040]  當你讀聖經讀到這裡
[00:11:45.040 --> 00:11:45.920]  你會想
[00:11:45.920 --> 00:11:48.600]  這個門徒對耶穌的身份的認識
[00:11:48.600 --> 00:11:50.600]  就是先知
[00:11:50.600 --> 00:11:52.600]  那是不是有些
[00:11:52.600 --> 00:11:55.000]  不是完全準確
[00:11:55.000 --> 00:11:56.000]  是嗎
[00:11:56.000 --> 00:11:59.000]  不過他好像最終對耶穌的身份認識
[00:11:59.000 --> 00:12:00.520]  也是先知
[00:12:00.520 --> 00:12:01.800]  大家記不記得聖經裡面
[00:12:01.800 --> 00:12:04.320]  耶穌都問過門徒這個問題
[00:12:04.320 --> 00:12:05.600]  人說我是誰
[00:12:05.600 --> 00:12:07.520]  你們說我是誰
[00:12:07.520 --> 00:12:09.400]  有人說耶穌是什麼
[00:12:09.400 --> 00:12:10.680]  施洗約翰
[00:12:10.680 --> 00:12:11.920]  翻生施洗約翰
[00:12:11.920 --> 00:12:13.320]  也是先知
[00:12:13.320 --> 00:12:14.520]  說他是什麼
[00:12:14.520 --> 00:12:16.640]  說他是以利亞先知
[00:12:16.640 --> 00:12:18.400]  說他是耶利米先知
[00:12:18.400 --> 00:12:21.120]  或者隨便先知的一位
[00:12:21.120 --> 00:12:22.920]  也是先知
[00:12:22.920 --> 00:12:24.520]  不過彼得立刻說什麼
[00:12:24.520 --> 00:12:25.400]  耶穌就問
[00:12:25.400 --> 00:12:26.120]  那你們呢
[00:12:26.120 --> 00:12:27.120]  彼得就說什麼
[00:12:27.120 --> 00:12:28.520]  你是基督
[00:12:28.520 --> 00:12:30.920]  是永生神的兒子
[00:12:30.920 --> 00:12:32.320]  哇,那耶穌立刻說
[00:12:32.320 --> 00:12:34.520]  你所說的真的不是出於你的口
[00:12:34.520 --> 00:12:36.120]  是聖靈感動你
[00:12:36.120 --> 00:12:37.920]  就是說這個答案是什麼
[00:12:37.920 --> 00:12:39.720]  就是對的
[00:12:39.720 --> 00:12:42.120]  不只是文字上的答案是對的
[00:12:42.120 --> 00:12:45.320]  而是真的彼得看到這幾年
[00:12:45.320 --> 00:12:48.520]  這個耶穌真的是神的兒子
[00:12:48.520 --> 00:12:50.720]  然後一問就衝口而出
[00:12:50.720 --> 00:12:52.920]  就說出來了
[00:12:52.920 --> 00:12:55.520]  所以你會看到這兩個門徒
[00:12:55.520 --> 00:12:57.520]  對耶穌的身份的認識
[00:12:57.520 --> 00:12:58.720]  都是停留在什麼
[00:12:58.720 --> 00:13:00.920]  在先知的層次
[00:13:00.920 --> 00:13:03.720]  不過也有一個很好的地方就是
[00:13:03.720 --> 00:13:05.520]  猶太人覺得先知
[00:13:05.520 --> 00:13:07.120]  稱得上先知
[00:13:07.120 --> 00:13:09.520]  也不是人敢稟的
[00:13:09.520 --> 00:13:10.520]  是什麼
[00:13:10.520 --> 00:13:14.520]  是從神而來的
[00:13:14.520 --> 00:13:16.120]  記不記得也有人問
[00:13:16.120 --> 00:13:18.320]  挑戰耶穌
[00:13:18.320 --> 00:13:19.920]  司祭約翰
[00:13:19.920 --> 00:13:21.520]  耶穌問他們
[00:13:21.520 --> 00:13:25.320]  司祭約翰是從神而來還是從人而來
[00:13:25.320 --> 00:13:27.720]  那些猶太官長不敢回答
[00:13:27.720 --> 00:13:29.720]  如果我說從神而來
[00:13:29.720 --> 00:13:31.720]  就會問你為什麼不相信他
[00:13:31.720 --> 00:13:33.320]  如果說從人而來
[00:13:33.320 --> 00:13:35.320]  所有百姓都說他是從神而來
[00:13:35.320 --> 00:13:37.520]  石頭就會飛過來
[00:13:37.520 --> 00:13:40.720]  所以那些法利場也不回答
[00:13:40.720 --> 00:13:42.520]  所以他們說
[00:13:42.520 --> 00:13:46.320]  耶穌是先知在他們心中相信的程度就是
[00:13:46.320 --> 00:13:48.720]  他是從神而來的
[00:13:48.720 --> 00:13:50.120]  也很高級了
[00:13:50.120 --> 00:13:51.320]  很高檔了
[00:13:51.320 --> 00:13:53.520]  信是很高的
[00:13:53.520 --> 00:13:55.920]  接著他就說
[00:13:55.920 --> 00:13:59.120]  他行事說話在眾人面前
[00:13:59.120 --> 00:14:01.120]  都是有大能
[00:14:01.120 --> 00:14:05.920]  就是說他們仍然相信耶穌是一個很厲害很有能力的神
[00:14:05.920 --> 00:14:08.520]  不是神,是一個人,先知
[00:14:08.520 --> 00:14:10.920]  這個大能的意思是什麼
[00:14:10.920 --> 00:14:13.320]  實質的內容可能是想到什麼
[00:14:13.320 --> 00:14:14.720]  耶穌醫病
[00:14:14.720 --> 00:14:15.720]  趕鬼
[00:14:15.720 --> 00:14:16.720]  行神蹟
[00:14:16.720 --> 00:14:17.920]  叫死人復活
[00:14:17.920 --> 00:14:19.120]  很有智慧
[00:14:19.120 --> 00:14:20.120]  很有勇氣
[00:14:20.120 --> 00:14:21.720]  說等等等等
[00:14:21.720 --> 00:14:24.520]  真是一個很有能力的人
[00:14:24.520 --> 00:14:26.520]  他們仍然相信
[00:14:26.520 --> 00:14:28.120]  這個死了的耶穌
[00:14:28.120 --> 00:14:32.320]  都是一個很有能力的人
[00:14:32.320 --> 00:14:35.320]  接著二十節他就說
[00:14:35.320 --> 00:14:36.120]  他說
[00:14:36.120 --> 00:14:37.720]  不過這個耶穌
[00:14:37.720 --> 00:14:39.520]  被人抓了
[00:14:39.520 --> 00:14:41.120]  釘在十字架上
[00:14:41.120 --> 00:14:43.320]  已經三天了
[00:14:43.320 --> 00:14:44.520]  這個耶穌
[00:14:44.520 --> 00:14:49.120]  就是我們所盼望的救贖主
[00:14:49.120 --> 00:14:50.720]  當我一直看聖經的時候
[00:14:50.720 --> 00:14:52.120]  用感覺去想
[00:14:52.120 --> 00:14:53.520]  他這樣說
[00:14:53.520 --> 00:14:54.520]  其實
[00:14:54.520 --> 00:14:57.920]  都對耶穌有一份情在裡面
[00:14:57.920 --> 00:14:59.920]  有一份愛在裡面
[00:14:59.920 --> 00:15:02.120]  就是一個人這麼厲害
[00:15:02.120 --> 00:15:03.320]  是先知
[00:15:03.320 --> 00:15:06.520]  不過被我們自己人殺了
[00:15:06.520 --> 00:15:09.520]  我覺得他們都仍然愛耶穌
[00:15:09.520 --> 00:15:12.120]  這兩個門徒仍然愛耶穌
[00:15:12.120 --> 00:15:13.720]  不過呢
[00:15:13.720 --> 00:15:15.120]  他又再說
[00:15:15.120 --> 00:15:16.720]  再說他的故事
[00:15:16.720 --> 00:15:19.320]  有些事情令我們很驚奇
[00:15:19.320 --> 00:15:20.320]  很害怕
[00:15:20.320 --> 00:15:21.520]  很奇怪
[00:15:21.520 --> 00:15:23.320]  有幾個婦女
[00:15:23.320 --> 00:15:24.520]  回來就說
[00:15:24.520 --> 00:15:25.920]  去耶穌的墳墓的時候
[00:15:25.920 --> 00:15:26.920]  有天使跟他們說
[00:15:26.920 --> 00:15:29.520]  這個耶穌活了
[00:15:29.520 --> 00:15:32.520]  不過找不到祂的身體
[00:15:32.520 --> 00:15:33.720]  我們讀聖經看一看
[00:15:33.720 --> 00:15:36.720]  他用的字眼是活了
[00:15:36.720 --> 00:15:38.920]  而不是復活了
[00:15:38.920 --> 00:15:42.320]  這也反映了門徒對耶穌
[00:15:42.320 --> 00:15:45.120]  生存的詮釋
[00:15:45.120 --> 00:15:47.920]  活了跟復活了有什麼分別
[00:15:47.920 --> 00:15:49.120]  你跟隔壁的人說
[00:15:49.120 --> 00:15:51.320]  你復活了
[00:15:51.320 --> 00:15:52.320]  你跟隔壁的人說
[00:15:52.320 --> 00:15:53.920]  你現在活了
[00:15:53.920 --> 00:15:55.720]  這樣就不同了
[00:15:55.720 --> 00:15:56.520]  怎麼搞的
[00:15:56.520 --> 00:15:57.120]  說我復活了
[00:15:57.120 --> 00:15:59.720]  我都沒死過
[00:15:59.720 --> 00:16:00.520]  活了
[00:16:00.520 --> 00:16:01.320]  差不多了
[00:16:01.320 --> 00:16:02.320]  正在活
[00:16:02.320 --> 00:16:04.920]  所以其實很有意思
[00:16:04.920 --> 00:16:06.320]  復活的意思是
[00:16:06.320 --> 00:16:08.520]  他相信耶穌是死而復活
[00:16:08.520 --> 00:16:11.120]  活了的意思是
[00:16:11.120 --> 00:16:11.720]  也不太清楚
[00:16:11.720 --> 00:16:13.920]  總之活了
[00:16:13.920 --> 00:16:15.920]  他活了
[00:16:15.920 --> 00:16:18.520]  他的思想
[00:16:18.520 --> 00:16:19.920]  覺得耶穌復活
[00:16:19.920 --> 00:16:21.120]  未接受到
[00:16:21.120 --> 00:16:23.120]  或者沒有這件事
[00:16:23.120 --> 00:16:26.520]  聽過但是不明白
[00:16:26.520 --> 00:16:28.520]  然後二十四節
[00:16:28.520 --> 00:16:31.320]  他們作出了一個結論
[00:16:31.320 --> 00:16:34.120]  這個結論我感覺有點悲哀
[00:16:34.120 --> 00:16:39.720]  就是指示末漢見他
[00:16:39.720 --> 00:16:40.720]  天使又說
[00:16:40.720 --> 00:16:41.720]  門徒又說
[00:16:41.720 --> 00:16:42.920]  婦女又說
[00:16:42.920 --> 00:16:44.520]  說而已
[00:16:44.520 --> 00:16:46.120]  有沒有人見過他
[00:16:46.120 --> 00:16:47.120]  沒有
[00:16:47.120 --> 00:16:49.320]  沒有人見過他
[00:16:49.320 --> 00:16:50.720]  他等了一兩天
[00:16:50.720 --> 00:16:53.320]  過了耶穌復活等等幾天
[00:16:53.320 --> 00:16:54.920]  收拾好包袱就怎樣
[00:16:54.920 --> 00:16:56.320]  從耶路撒冷
[00:16:56.320 --> 00:16:58.720]  收拾好包袱就回鄉
[00:16:58.720 --> 00:17:00.720]  回到二馬悟斯
[00:17:00.720 --> 00:17:02.520]  這是他們的鄉下
[00:17:02.520 --> 00:17:03.920]  所以你會見到
[00:17:03.920 --> 00:17:07.320]  這班門徒為何這麼受苦
[00:17:07.320 --> 00:17:10.520]  就是因為他剛才所說的
